ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_249f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
173644.24,93.63,81.36,171123.34,92.27
173644.24,93.63,81.36,171123.34,92.27
173644.24,93.63,81.36,171123.34,92.27
173644.24,93.63,81.36,171123.34,92.27
173644.24,93.63,81.36,171123.34,92.27
173644.24,93.63,81.36,171123.34,92.27
173644.24,93.63,81.36,171123.34,92.27
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170891.37,92.3
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173345.5,93.63,81.36,170913.05,92.32
173046.76,93.63,81.37,170645.45,92.33
173046.76,93.63,81.37,170645.45,92.33
172753.81,93.63,81.37,170540.16,92.43
172753.81,93.63,81.37,170540.16,92.43
172455.07,93.63,81.37,170167.36,92.39
172455.07,93.63,81.37,170167.36,92.39
172455.07,93.63,81.37,170167.36,92.39
172455.07,93.63,81.37,170167.36,92.39
172455.07,93.63,81.37,170167.36,92.39
172455.07,93.63,81.37,170167.36,92.39
172455.07,93.63,81.37,170167.36,92.39
172455.07,93.63,81.37,170167.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170008.36,92.39
172297.45,93.63,81.36,170009.98,92.39
171996.98,93.63,81.36,169725.08,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171838.17,93.62,81.36,169566.27,92.39
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.84,92.38
171679.36,93.62,81.35,169407.67,92.38
171679.36,93.62,81.35,169407.67,92.38
171679.36,93.62,81.35,169407.67,92.38
171679.36,93.62,81.35,169407.67,92.38
171679.36,93.62,81.35,169407.67,92.38
171679.36,93.62,81.35,169407.67,92.38
171679.36,93.62,81.35,169407.67,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169257.27,92.38
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169312.99,92.41
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171520.68,93.61,81.35,169290.86,92.4
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169152.67,92.4
171361.87,93.61,81.34,169152.67,92.4
171361.87,93.61,81.34,169152.67,92.4
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169132.37,92.39
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169155.13,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171361.87,93.61,81.34,169151.59,92.4
171041.87,93.6,81.33,168831.59,92.39
171041.87,93.6,81.33,168831.59,92.39
171041.87,93.6,81.33,168831.59,92.39
171041.87,93.6,81.33,168831.59,92.39
171041.87,93.6,81.33,168831.59,92.39
171041.87,93.6,81.33,168831.59,92.39
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168814.05,92.38
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
171041.87,93.6,81.33,168833.11,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168678.38,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170883.06,93.59,81.33,168679.05,92.39
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168615.29,92.41
170774.07,93.59,81.33,168615.29,92.41
170774.07,93.59,81.33,168615.29,92.41
170774.07,93.59,81.33,168615.29,92.41
170774.07,93.59,81.33,168615.29,92.41
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170774.07,93.59,81.33,168573.49,92.38
170615.26,93.59,81.32,168423.95,92.38
170615.26,93.59,81.32,168423.95,92.38
170295.26,93.57,81.31,168103.95,92.37
170295.26,93.57,81.31,168103.95,92.37
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168148.45,92.39
170295.26,93.57,81.31,168116.74,92.38
170295.26,93.57,81.31,168116.74,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168116.77,92.38
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
170295.26,93.57,81.31,168151.95,92.4
