ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1075473.68,21.53,7.94,470956.58,9.43
1075935.9,21.54,7.95,471269.81,9.44
1075779.35,21.54,7.95,471214.07,9.43
1075710.59,21.54,7.95,470797.2,9.43
1075890.29,21.54,7.95,470797.17,9.43
1075634.68,21.54,7.95,470796.78,9.43
1075634.68,21.54,7.95,470796.78,9.43
1075794.36,21.55,7.96,470796.78,9.43
1075478.59,21.54,7.95,470478.72,9.42
1075896.54,21.55,7.96,471390.13,9.44
1075760.63,21.55,7.96,471709.08,9.45
1075495.05,21.55,7.96,471535.19,9.45
1075545.5,21.55,7.96,471492.87,9.45
1075595.95,21.56,7.97,471411.98,9.45
1075834.63,21.56,7.97,472187.42,9.46
1075834.63,21.56,7.97,472187.42,9.46
1075885.08,21.57,7.98,472361.6,9.47
1075935.53,21.57,7.98,472551.79,9.48
1075773.41,21.57,7.98,472324.85,9.47
1075933.08,21.58,7.99,472324.43,9.47
1076112.79,21.58,7.99,472324.43,9.47
1075857.18,21.58,7.99,472324.43,9.47
1075681.59,21.58,7.99,472367.86,9.48
1075861.3,21.58,7.99,472351.37,9.48
1075725.39,21.59,7.99,472324.43,9.48
1075725.39,21.59,7.99,472324.43,9.48
1075725.39,21.59,7.99,472324.43,9.48
1075469.78,21.58,7.99,473131.67,9.49
1075649.48,21.59,8.0,473073.01,9.49
1075699.93,21.59,8.0,472857.79,9.49
1075699.93,21.59,8.0,472857.79,9.49
1075846.54,21.6,8.01,473806.9,9.51
1075899.07,21.6,8.01,473509.35,9.51
1076058.75,21.61,8.02,473508.93,9.51
1076264.14,21.62,8.02,473508.93,9.51
1076423.82,21.62,8.03,473542.78,9.51
1076474.27,21.63,8.04,473546.04,9.51
1076208.68,21.62,8.03,473508.93,9.51
1075943.1,21.62,8.03,473765.26,9.52
1075993.55,21.62,8.03,473747.67,9.52
1075748.95,21.62,8.03,473450.61,9.51
1075672.82,21.62,8.03,473403.76,9.51
1075852.53,21.62,8.03,473456.29,9.52
1075596.91,21.62,8.03,473294.62,9.51
1075596.91,21.62,8.03,473294.62,9.51
1075647.36,21.63,8.04,473243.39,9.51
1075697.81,21.63,8.04,474377.13,9.54
1075697.81,21.63,8.04,474377.13,9.54
1076849.2,21.66,8.07,473692.94,9.53
1076642.86,21.65,8.06,473478.16,9.52
1076391.56,21.65,8.06,473188.98,9.52
1076235.01,21.65,8.06,472979.29,9.51
1076475.58,21.65,8.06,472978.87,9.51
1077806.12,21.68,8.09,472529.67,9.51
1077806.12,21.68,8.09,472529.67,9.51
1077806.12,21.68,8.09,472529.67,9.51
1077856.57,21.69,8.1,472529.67,9.51
1077907.02,21.69,8.1,472529.67,9.51
1077809.39,21.69,8.1,472548.86,9.51
1077859.84,21.7,8.11,472551.0,9.51
1077910.28,21.7,8.11,472574.68,9.51
1077960.73,21.71,8.12,472672.64,9.52
1078011.18,21.71,8.12,472969.79,9.53
1078190.89,21.72,8.13,473435.06,9.54
1077925.28,21.71,8.12,473974.2,9.55
1077768.92,21.71,8.12,473869.16,9.55
1081504.39,21.79,8.2,473989.33,9.55
1081684.1,21.79,8.2,473989.3,9.55
1081548.19,21.8,8.2,473988.9,9.55
1081598.64,21.8,8.21,473988.9,9.55
1081343.03,21.8,8.21,474036.28,9.56
1081393.48,21.8,8.21,474008.17,9.56
1081609.14,21.81,8.22,473988.9,9.56
1081414.5,21.81,8.21,473988.9,9.56
1081464.95,21.81,8.22,474711.84,9.57
1081644.66,21.82,8.23,474733.78,9.57
1081400.88,21.81,8.22,474643.05,9.57
1081683.12,21.82,8.23,475340.91,9.59
1081526.77,21.82,8.23,475203.48,9.59
1081706.47,21.82,8.23,475203.45,9.59
1081450.86,21.82,8.23,475203.05,9.59
1081450.86,21.82,8.23,475203.05,9.59
1081034.87,21.81,8.22,474701.05,9.58
1081250.53,21.82,8.23,474726.6,9.58
1081250.53,21.82,8.23,474726.6,9.58
1081250.53,21.82,8.23,474726.6,9.58
1081187.1,21.82,8.23,474704.25,9.58
1081366.81,21.83,8.24,474709.27,9.58
1081230.9,21.83,8.24,474985.5,9.59
1081281.35,21.83,8.24,474918.61,9.59
1081025.73,21.83,8.24,474960.51,9.59
1081076.18,21.83,8.24,474857.11,9.59
1081243.33,21.84,8.25,474797.79,9.59
1081546.62,21.85,8.26,476330.99,9.62
1081726.33,21.85,8.26,476330.96,9.62
1081570.02,21.85,8.26,476062.73,9.62
1081570.02,21.85,8.26,476062.73,9.62
1081570.02,21.85,8.26,476062.73,9.62
1081324.41,21.85,8.26,476085.24,9.62
1081484.08,21.86,8.27,476081.35,9.62
1081643.76,21.86,8.27,476074.62,9.62
1081829.42,21.87,8.28,476626.86,9.63
1081879.87,21.87,8.28,476491.27,9.63
1081879.87,21.87,8.28,476491.27,9.63
1081930.32,21.88,8.29,476455.1,9.63
1081980.77,21.88,8.29,476559.26,9.64
1081729.2,21.88,8.29,476152.29,9.63
1081908.91,21.88,8.29,477789.53,9.66
1083060.3,21.91,8.32,477546.01,9.66
1082924.39,21.91,8.32,477545.58,9.66
1082784.3,21.91,8.32,477279.5,9.66
1082627.95,21.91,8.32,477071.31,9.65
1082787.63,21.92,8.33,477071.31,9.66
1082967.33,21.92,8.33,477136.47,9.66
1082711.72,21.92,8.33,477121.19,9.66
1082575.81,21.92,8.33,477078.58,9.66
1082366.97,21.92,8.33,476796.01,9.65
1083697.51,21.95,8.36,478184.65,9.68
1083697.51,21.95,8.36,478184.65,9.68
1083857.19,21.95,8.36,479170.49,9.71
1084095.88,21.96,8.37,478481.58,9.69
1084287.42,21.97,8.38,478387.91,9.69
1084569.13,21.97,8.38,480287.49,9.73
1084400.25,21.97,8.38,479785.4,9.72
1084450.7,21.98,8.39,479785.36,9.72
1084450.7,21.98,8.39,479785.36,9.72
1084610.38,21.98,8.39,479784.98,9.73
1084610.38,21.98,8.39,479784.98,9.73
1084660.83,21.99,8.4,479784.98,9.73
1084840.53,22.0,8.4,479784.98,9.73
1084584.92,21.99,8.4,479837.14,9.73
1084764.62,22.0,8.41,479854.81,9.73
1084815.07,22.0,8.41,479857.35,9.73
1085020.46,22.01,8.42,479784.98,9.73
1084764.85,22.01,8.42,481072.38,9.76
1084924.53,22.01,8.42,481411.32,9.77
1085104.23,22.02,8.43,481410.9,9.77
1084968.33,22.02,8.43,481410.9,9.77
1084752.74,22.02,8.43,481221.24,9.77
1084803.19,22.02,8.43,481225.69,9.77
1084547.58,22.02,8.43,481223.82,9.77
1084727.28,22.02,8.43,481221.27,9.77
1084727.28,22.02,8.43,481221.27,9.77
1084777.73,22.03,8.44,481221.24,9.77
1084522.12,22.03,8.43,481405.4,9.78
1084701.82,22.03,8.44,481337.48,9.78
1084526.24,22.03,8.44,481021.08,9.77
1084270.63,22.03,8.44,480952.07,9.77
1084321.08,22.03,8.44,480970.15,9.77
1084500.78,22.04,8.45,481991.08,9.79
1084364.87,22.04,8.45,481990.66,9.8
1084364.87,22.04,8.45,481990.66,9.8
1084368.52,22.04,8.45,482049.59,9.8
1084117.22,22.03,8.44,481867.19,9.79
1084117.22,22.03,8.44,481867.19,9.79
1083981.31,22.04,8.45,481867.19,9.8
1083981.31,22.04,8.45,481867.19,9.8
1084031.76,22.04,8.45,481889.64,9.8
1084191.44,22.05,8.46,481877.52,9.8
1084015.85,22.04,8.45,481867.19,9.8
1083906.21,22.04,8.45,481722.1,9.8
1084085.92,22.05,8.46,482098.64,9.81
1083830.31,22.05,8.46,482111.12,9.81
1083880.76,22.05,8.46,481817.64,9.8
1083724.4,22.05,8.46,481731.46,9.8
1083774.85,22.05,8.46,482630.16,9.82
1083971.42,22.06,8.47,482692.69,9.82
1083844.92,22.06,8.47,482577.51,9.82
1083844.92,22.06,8.47,482577.51,9.82
1084041.48,22.06,8.47,482577.08,9.82
1084083.6,22.07,8.47,482577.08,9.82
1084134.05,22.07,8.48,482577.08,9.82
1083998.14,22.07,8.48,482606.1,9.83
1084177.85,22.08,8.49,482600.33,9.83
1084177.85,22.08,8.49,482600.33,9.83
1084177.85,22.08,8.49,482600.33,9.83
1084337.53,22.08,8.49,482590.05,9.83
1084019.64,22.08,8.49,482275.61,9.82
1083754.06,22.07,8.48,482884.65,9.84
1083498.45,22.07,8.48,483063.48,9.84
1083548.9,22.08,8.49,482861.02,9.84
1083740.44,22.08,8.49,482747.45,9.84
1083833.89,22.09,8.5,483369.91,9.85
1083833.89,22.09,8.5,483369.91,9.85
1083884.34,22.09,8.5,483369.87,9.85
1083748.43,22.09,8.5,483369.49,9.85
1083521.59,22.09,8.5,483430.29,9.86
1083521.59,22.09,8.5,483430.29,9.86
1083742.61,22.1,8.51,483458.25,9.86
1083742.61,22.1,8.51,483458.25,9.86
1083793.06,22.1,8.51,483452.16,9.86
1083843.5,22.11,8.52,483452.67,9.86
1083893.95,22.11,8.52,483482.51,9.86
1083758.05,22.11,8.52,483430.29,9.86
1083758.05,22.11,8.52,483430.29,9.86
1083577.67,22.11,8.52,484438.87,9.89
1083737.35,22.12,8.53,484595.97,9.89
1083561.77,22.12,8.52,484365.47,9.89
1083612.22,22.12,8.53,484365.42,9.89
1083808.78,22.13,8.54,484365.04,9.89
1083780.34,22.13,8.54,484365.04,9.89
1083830.79,22.13,8.54,484376.25,9.89
1083881.24,22.14,8.55,484384.56,9.89
1083881.24,22.14,8.55,484384.56,9.89
1083931.69,22.14,8.55,484409.88,9.89
1084111.39,22.15,8.56,484437.05,9.9
1083855.78,22.14,8.55,484365.04,9.9
1083749.42,22.14,8.55,484257.34,9.89
1083929.13,22.15,8.56,485345.56,9.92
1083929.13,22.15,8.56,485345.56,9.92
1083979.58,22.15,8.56,485749.15,9.93
1083805.55,22.15,8.56,485196.73,9.92
1083669.64,22.15,8.56,485196.3,9.92
1083560.0,22.15,8.56,485596.0,9.93
1083560.0,22.15,8.56,485596.0,9.93
1083424.09,22.15,8.56,485625.06,9.93
1083662.78,22.16,8.57,485596.0,9.93
1083526.87,22.16,8.57,485936.68,9.94
1083232.28,22.16,8.57,485677.71,9.93
1083437.67,22.16,8.57,486056.86,9.94
1083623.33,22.17,8.58,485883.4,9.94
1083623.33,22.17,8.58,485883.4,9.94
1083322.03,22.17,8.57,485695.28,9.94
1083085.39,22.16,8.57,486654.59,9.96
1083782.74,22.18,8.59,486975.16,9.97
1083962.45,22.18,8.59,486975.13,9.97
1083826.54,22.19,8.6,486974.74,9.97
1084052.45,22.19,8.6,486995.58,9.97
1084102.9,22.2,8.61,486995.58,9.97
1084102.9,22.2,8.61,486995.58,9.97
1083993.26,22.2,8.61,487031.08,9.97
1084172.96,22.2,8.61,487035.98,9.97
1083927.35,22.2,8.61,486995.58,9.97
1083791.44,22.2,8.61,488353.1,10.0
1083988.01,22.21,8.62,487929.97,10.0
1084564.21,22.22,8.63,488566.1,10.01
1084308.71,22.22,8.63,487983.77,10.0
1084198.91,22.22,8.63,488273.65,10.01
1084378.62,22.23,8.63,488273.62,10.01
1084062.85,22.22,8.63,487962.51,10.0
1083807.24,22.22,8.63,487962.12,10.0
1083966.92,22.22,8.63,487962.12,10.0
1083754.45,22.22,8.63,487699.25,10.0
1083754.45,22.22,8.63,487754.83,10.0
1083934.15,22.23,8.64,488130.58,10.01
1083678.54,22.22,8.63,488214.24,10.01
1083502.95,22.22,8.63,487846.85,10.0
1083367.05,22.22,8.63,487913.08,10.01
1083563.19,22.23,8.64,490101.33,10.05
1083614.93,22.23,8.64,489624.8,10.05
1083923.17,22.24,8.65,489249.73,10.04
1084247.37,22.25,8.66,489414.73,10.04
1084251.01,22.25,8.66,489418.03,10.04
1084301.46,22.26,8.67,489417.98,10.05
1084165.55,22.26,8.67,489417.6,10.05
1084325.23,22.26,8.67,489417.6,10.05
1084149.65,22.26,8.67,489431.45,10.05
1084329.35,22.27,8.68,489431.23,10.05
1084225.64,22.27,8.68,489329.82,10.05
1083980.03,22.26,8.67,489316.2,10.05
1084030.48,22.27,8.68,489316.2,10.05
1084210.19,22.27,8.68,489787.21,10.06
1084210.19,22.27,8.68,489787.21,10.06
1083954.57,22.27,8.68,489734.55,10.06
1084114.25,22.28,8.69,489729.33,10.06
1084114.25,22.28,8.69,489729.33,10.06
1084114.25,22.28,8.69,489729.33,10.06
1083978.34,22.28,8.69,490251.56,10.08
1083720.05,22.28,8.68,489976.2,10.07
1083899.75,22.28,8.69,489976.17,10.07
1083950.2,22.29,8.7,489975.77,10.07
1084000.65,22.29,8.7,489975.77,10.08
1083745.04,22.29,8.7,489975.77,10.08
1083795.49,22.29,8.7,490053.67,10.08
1083795.49,22.29,8.7,490165.72,10.08
1083975.19,22.3,8.71,490171.11,10.08
1084025.64,22.3,8.71,490187.94,10.09
1083770.03,22.3,8.71,490087.83,10.08
1083820.48,22.3,8.71,490087.83,10.09
1084000.18,22.31,8.72,491463.01,10.12
1084000.18,22.31,8.72,491463.01,10.12
1083744.57,22.31,8.72,491206.53,10.11
1083744.57,22.31,8.72,491206.53,10.11
1083924.28,22.31,8.72,491206.11,10.11
1083678.66,22.31,8.72,491206.11,10.11
1083864.32,22.32,8.73,491234.17,10.11
1083864.32,22.32,8.73,491234.17,10.11
1083612.76,22.31,8.72,491206.11,10.11
1083792.46,22.32,8.73,491206.11,10.12
1083656.55,22.32,8.73,491842.1,10.13
1083707.0,22.33,8.73,491438.14,10.12
1083757.45,22.33,8.74,491342.34,10.12
1083621.54,22.33,8.74,492293.14,10.15
1083671.99,22.34,8.75,492255.72,10.15
1083722.44,22.34,8.75,492255.67,10.15
1083772.89,22.35,8.76,492255.3,10.15
1083823.34,22.35,8.76,492255.3,10.15
1083873.79,22.36,8.77,492255.3,10.15
1083764.15,22.36,8.76,492086.14,10.15
1083814.6,22.36,8.77,492086.14,10.15
1083865.05,22.36,8.77,492086.14,10.15
1083915.5,22.37,8.78,493372.53,10.18
1083965.95,22.37,8.78,493566.99,10.19
1084162.51,22.38,8.79,493566.57,10.19
1083960.04,22.38,8.79,493566.57,10.19
1084145.7,22.38,8.79,493569.78,10.19
1083894.13,22.38,8.79,493569.29,10.19
1084073.84,22.39,8.8,493566.57,10.19
1084073.84,22.39,8.8,493566.57,10.19
1083963.84,22.39,8.79,493456.85,10.19
1084014.29,22.39,8.8,493456.85,10.19
1084064.74,22.39,8.8,493456.85,10.19
1084037.26,22.4,8.8,493689.44,10.2
1084087.71,22.4,8.81,493873.19,10.2
1084247.39,22.41,8.82,494106.99,10.21
1084111.48,22.41,8.82,494795.67,10.23
1084111.48,22.41,8.82,494795.67,10.23
1084291.19,22.41,8.82,494795.64,10.23
1084035.57,22.41,8.82,494795.25,10.23
1084035.57,22.41,8.82,494795.25,10.23
1083769.99,22.41,8.82,494485.67,10.22
1083929.67,22.41,8.82,494485.67,10.22
1083980.11,22.42,8.83,494568.36,10.23
1084159.82,22.42,8.83,494622.71,10.23
1084159.82,22.42,8.83,494622.71,10.23
1084159.82,22.42,8.83,494661.79,10.23
1083904.21,22.42,8.83,494725.14,10.23
1083638.62,22.42,8.83,494686.73,10.23
1083820.69,22.42,8.83,496778.43,10.28
1084488.19,22.44,8.85,496972.65,10.28
1084352.28,22.44,8.85,496972.65,10.29
1085358.51,22.46,8.87,497258.11,10.29
1085538.22,22.47,8.88,497258.11,10.29
1085588.67,22.48,8.88,497258.11,10.29
1085639.12,22.48,8.89,497266.55,10.3
1085689.57,22.48,8.89,497285.38,10.3
1085433.95,22.48,8.89,497258.11,10.3
1085484.4,22.49,8.9,497258.11,10.3
1085348.5,22.49,8.9,498122.93,10.32
1085528.2,22.49,8.9,498258.14,10.32
1085578.65,22.5,8.91,498258.09,10.33
1085629.1,22.5,8.91,498257.72,10.33
1085679.55,22.51,8.92,498257.72,10.33
1085730.0,22.51,8.92,498257.72,10.33
1085731.11,22.51,8.92,498260.99,10.33
1085621.47,22.51,8.92,498131.23,10.33
1085671.92,22.52,8.93,498131.23,10.33
1085851.62,22.52,8.93,498546.65,10.34
1085741.98,22.52,8.93,498412.36,10.34
1085938.55,22.53,8.94,498323.17,10.34
1085812.05,22.53,8.94,499463.48,10.36
1085997.71,22.53,8.94,499547.96,10.37
1085746.14,22.53,8.94,499347.91,10.36
1085202.51,22.54,8.95,499387.63,10.37
1085252.96,22.54,8.95,499406.69,10.37
1085412.64,22.55,8.96,499398.5,10.38
1085463.09,22.55,8.96,499522.09,10.38
1085642.79,22.56,8.97,500307.65,10.4
1085387.18,22.56,8.97,500028.9,10.39
1085251.27,22.56,8.97,500028.48,10.39
1085489.96,22.57,8.98,500028.48,10.4
1085669.66,22.57,8.98,500058.08,10.4
1085461.53,22.57,8.98,499805.21,10.39
1085621.21,22.58,8.99,499790.78,10.39
1085485.3,22.58,8.99,499775.61,10.4
1085723.99,22.59,8.99,500502.03,10.41
1085774.44,22.59,9.0,500818.09,10.42
1085638.53,22.59,9.0,500754.52,10.42
1085688.98,22.6,9.01,500754.1,10.42
1085394.38,22.59,9.0,501090.41,10.43
1085394.38,22.59,9.0,501090.41,10.43
1085138.77,22.59,9.0,500809.35,10.43
1085002.86,22.59,9.0,500813.56,10.43
1085182.57,22.6,9.01,500815.27,10.43
1085421.25,22.6,9.01,500809.35,10.43
1085471.7,22.61,9.02,500809.35,10.43
1085522.15,22.61,9.02,501188.38,10.44
1085276.54,22.61,9.02,501016.07,10.44
1085326.99,22.62,9.03,501324.35,10.45
1085506.69,22.62,9.03,501641.21,10.45
1085666.37,22.63,9.04,501640.79,10.46
1085716.82,22.63,9.04,501640.79,10.46
1085922.21,22.64,9.05,501640.79,10.46
1085786.31,22.64,9.05,501711.25,10.46
1085530.69,22.64,9.05,502122.55,10.47
1085394.79,22.64,9.05,502310.54,10.48
1085574.49,22.65,9.06,502235.65,10.48
1085624.94,22.65,9.06,502398.99,10.48
1085359.35,22.65,9.06,502132.23,10.48
1085409.8,22.65,9.06,502640.16,10.49
1085409.8,22.65,9.06,502640.16,10.49
1085460.25,22.66,9.07,502640.11,10.49
1085510.7,22.66,9.07,502639.74,10.49
1085255.09,22.66,9.07,503067.33,10.5
1085305.54,22.66,9.07,503067.33,10.51
1085355.99,22.67,9.08,503067.33,10.51
1085406.44,22.67,9.08,503067.33,10.51
1085456.89,22.68,9.09,503067.33,10.51
1085207.24,22.68,9.08,502734.33,10.5
1084889.36,22.67,9.08,502408.51,10.5
1085069.07,22.68,9.09,503252.8,10.52
1085119.52,22.68,9.09,503839.56,10.53
1084983.61,22.68,9.09,503839.14,10.53
1085034.06,22.69,9.1,503839.14,10.54
1084858.47,22.69,9.09,503494.7,10.53
1084908.92,22.69,9.1,503494.7,10.53
1084959.37,22.7,9.1,503494.7,10.53
1084703.76,22.69,9.1,503238.08,10.53
1084536.86,22.69,9.1,503116.92,10.53
1084536.86,22.69,9.1,503116.92,10.53
1084587.31,22.69,9.1,503272.09,10.53
1084587.31,22.69,9.1,503315.96,10.53
1084637.76,22.7,9.11,503517.28,10.54
1084797.44,22.71,9.12,503722.05,10.54
1084661.53,22.71,9.12,504371.83,10.56
1084835.28,22.71,9.12,504371.4,10.56
1084699.37,22.72,9.13,504374.54,10.56
1084404.78,22.71,9.12,503950.96,10.55
1084404.78,22.71,9.12,503950.96,10.55
1084455.23,22.72,9.13,503947.82,10.56
1084319.32,22.72,9.13,503981.09,10.56
1084319.32,22.72,9.13,503981.09,10.56
1084183.41,22.72,9.13,503952.99,10.56
1083933.76,22.72,9.13,504214.25,10.57
1083668.17,22.71,9.12,503926.68,10.56
1083847.88,22.72,9.13,503861.0,10.56
1083592.26,22.72,9.13,503805.34,10.56
1083642.71,22.72,9.13,503716.23,10.56
1083693.16,22.73,9.13,504344.67,10.58
1083931.85,22.73,9.14,504344.25,10.58
1084137.24,22.74,9.15,504344.25,10.58
1084187.69,22.75,9.15,504352.94,10.58
1083936.39,22.74,9.15,504156.04,10.58
1083986.84,22.75,9.16,504170.98,10.58
1083735.54,22.74,9.15,504147.35,10.58
1083599.64,22.74,9.15,504331.51,10.59
1083504.21,22.74,9.15,504224.58,10.58
1083504.21,22.74,9.15,504224.58,10.58
1083663.89,22.75,9.16,504315.4,10.59
1083714.34,22.75,9.16,504653.85,10.6
1083548.75,22.75,9.16,505140.07,10.61
1083728.46,22.76,9.17,505335.72,10.61
1083728.46,22.76,9.17,505335.72,10.61
1083472.84,22.76,9.16,504994.42,10.61
1083523.29,22.76,9.17,504994.37,10.61
1083361.17,22.76,9.17,505098.76,10.61
1083546.83,22.76,9.17,505098.39,10.61
1083295.26,22.76,9.17,505098.39,10.61
1083309.83,22.76,9.17,505145.46,10.61
1083097.37,22.76,9.17,504860.49,10.61
1083293.93,22.76,9.17,504877.45,10.61
1083249.59,22.76,9.17,504860.49,10.61
1083446.16,22.77,9.18,504860.49,10.61
1083319.66,22.77,9.18,505023.12,10.61
1083499.37,22.78,9.18,504993.62,10.62
1083659.04,22.78,9.19,504933.99,10.62
1083403.43,22.78,9.19,504979.55,10.62
1083594.98,22.79,9.19,506787.35,10.66
1083502.07,22.79,9.2,506062.47,10.64
1083552.52,22.79,9.2,506062.42,10.65
1083732.23,22.8,9.21,506062.04,10.65
1083531.55,22.8,9.21,506175.42,10.65
1083275.94,22.79,9.2,506175.42,10.65
1083455.64,22.8,9.21,506175.42,10.65
1083506.09,22.8,9.21,506225.95,10.65
1083250.48,22.8,9.21,506213.7,10.66
1083004.65,22.8,9.21,505928.34,10.65
1083055.1,22.8,9.21,505896.23,10.65
1083055.1,22.8,9.21,505896.23,10.65
1083270.76,22.81,9.22,506403.11,10.66
1083430.44,22.82,9.22,506577.66,10.67
1083235.8,22.81,9.22,506422.55,10.67
1083235.8,22.81,9.22,506422.55,10.67
1083286.25,22.82,9.23,506926.93,10.68
1083465.95,22.82,9.23,506926.9,10.68
1083625.63,22.83,9.24,506926.51,10.68
1083785.31,22.84,9.25,506926.51,10.68
1083835.76,22.84,9.25,507040.23,10.69
1083580.15,22.84,9.25,507121.02,10.69
1083314.56,22.84,9.24,507147.03,10.69
1083365.01,22.84,9.25,507069.16,10.69
1083544.72,22.85,9.26,507009.44,10.69
1083393.37,22.84,9.25,506901.38,10.69
1083393.37,22.84,9.25,506901.38,10.69
1083137.76,22.84,9.25,506963.89,10.69
1083324.93,22.85,9.26,508567.71,10.73
1083178.14,22.84,9.25,508409.94,10.72
1083221.12,22.85,9.26,508346.39,10.72
1083271.57,22.85,9.26,508346.34,10.72
1083133.97,22.85,9.26,507996.28,10.72
1083313.67,22.86,9.27,507995.91,10.72
1083058.06,22.86,9.27,507995.91,10.72
1083237.77,22.86,9.27,507995.91,10.72
1083101.86,22.86,9.27,508144.4,10.73
1082846.25,22.86,9.27,508212.85,10.73
1082896.69,22.87,9.28,508134.89,10.73
1082588.44,22.86,9.27,507965.24,10.73
1082638.89,22.87,9.28,507871.86,10.73
1082638.89,22.87,9.28,507871.86,10.73
1082818.6,22.87,9.28,507909.11,10.73
1082869.05,22.88,9.29,509037.54,10.75
1082919.5,22.88,9.29,509037.49,10.76
1082969.94,22.89,9.3,509037.11,10.76
1082714.33,22.88,9.29,508747.81,10.75
1082894.04,22.89,9.3,508747.81,10.75
1082638.42,22.89,9.3,508747.81,10.76
1082688.87,22.89,9.3,508825.7,10.76
1082885.44,22.9,9.31,508754.66,10.76
1082582.97,22.89,9.3,508760.13,10.76
1082633.42,22.9,9.31,509494.48,10.78
1082872.1,22.91,9.32,509396.34,10.78
1083051.81,22.91,9.32,509657.15,10.78
1083051.81,22.91,9.32,509657.15,10.78
1082796.2,22.91,9.32,510033.91,10.79
1082807.13,22.91,9.32,510076.04,10.79
1082857.58,22.92,9.32,510075.99,10.79
1082857.58,22.92,9.32,510076.43,10.79
1082612.98,22.91,9.32,509793.84,10.79
1082853.55,22.92,9.33,509793.47,10.79
1082851.67,22.92,9.33,509793.47,10.79
1083031.37,22.93,9.34,509803.55,10.79
1083236.76,22.93,9.34,509793.47,10.79
1082981.15,22.93,9.34,509793.47,10.79
1083186.54,22.94,9.35,510096.33,10.8
1083366.25,22.94,9.35,510125.89,10.8
1083416.69,22.95,9.36,510453.34,10.81
1083467.14,22.95,9.36,511184.2,10.83
1083517.59,22.96,9.37,511184.15,10.83
1083266.3,22.95,9.36,511534.22,10.84
1083010.68,22.95,9.36,511270.5,10.83
1083061.13,22.96,9.37,511270.12,10.84
1083220.81,22.96,9.37,511270.12,10.84
1083084.9,22.96,9.37,511322.79,10.84
1082949.0,22.97,9.38,511275.32,10.84
1083108.67,22.97,9.38,511270.12,10.84
1083288.38,22.98,9.39,512320.55,10.87
1083032.77,22.98,9.39,512118.49,10.86
1083083.22,22.98,9.39,512359.51,10.87
1083262.92,22.99,9.4,512359.51,10.87
1083007.31,22.98,9.39,512359.51,10.87
1083166.99,22.99,9.4,512359.51,10.88
1082901.4,22.99,9.4,512023.53,10.87
1083087.06,22.99,9.4,512025.25,10.87
1082951.15,23.0,9.4,512023.53,10.87
1082815.25,23.0,9.41,512118.57,10.88
1082679.34,23.0,9.41,512073.65,10.88
1082918.03,23.01,9.42,512818.58,10.89
1082968.48,23.01,9.42,513198.14,10.9
1082716.91,23.01,9.42,512919.89,10.9
1082955.6,23.02,9.43,512919.47,10.9
1082955.6,23.02,9.43,512919.47,10.9
1083006.05,23.02,9.43,512919.47,10.9
1082870.14,23.02,9.43,512929.88,10.91
1082604.55,23.02,9.43,512862.27,10.91
1082655.0,23.02,9.43,512869.73,10.91
1082705.45,23.03,9.44,512893.15,10.91
1082529.86,23.03,9.44,512808.79,10.91
1082689.54,23.03,9.44,512767.61,10.91
1082689.54,23.03,9.44,512767.61,10.91
1082689.54,23.03,9.44,512767.61,10.91
1082689.54,23.03,9.44,512767.61,10.91
1082739.99,23.04,9.45,512767.49,10.91
1082564.41,23.04,9.45,513881.8,10.93
1082614.86,23.04,9.45,514144.03,10.94
1082665.31,23.05,9.46,514143.98,10.94
1082665.31,23.05,9.46,514143.98,10.94
1082529.4,23.05,9.46,514143.61,10.95
1082709.1,23.05,9.46,514143.61,10.95
1082709.1,23.05,9.46,514143.61,10.95
1082759.55,23.06,9.47,514169.16,10.95
1082508.25,23.06,9.46,513660.76,10.94
1082508.25,23.06,9.46,513660.76,10.94
1082667.93,23.06,9.47,513662.22,10.94
1082718.38,23.07,9.48,513700.35,10.94
1082768.83,23.07,9.48,513860.47,10.95
1082503.25,23.07,9.48,514476.26,10.96
1082208.65,23.06,9.47,514453.65,10.96
1082208.65,23.06,9.47,514453.65,10.96
1082208.65,23.06,9.47,514453.65,10.96
1081953.04,23.06,9.47,514270.08,10.96
1082112.72,23.07,9.48,514507.74,10.97
1082163.17,23.07,9.48,514507.69,10.97
1082213.62,23.08,9.49,514507.32,10.97
1082264.06,23.08,9.49,514507.32,10.97
1082264.06,23.08,9.49,514507.32,10.97
1082128.16,23.08,9.49,514554.3,10.98
1082287.84,23.09,9.5,514535.38,10.98
1082142.79,23.09,9.5,514393.79,10.98
1081997.75,23.09,9.5,514252.2,10.97
1082183.41,23.09,9.5,514224.13,10.97
