ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
405885.84,7.06,1.89,177041.24,3.08
405834.12,7.06,1.89,177037.99,3.08
405984.79,7.07,1.89,176678.63,3.08
405933.07,7.07,1.89,176678.63,3.08
405881.35,7.07,1.89,176678.63,3.08
406334.72,7.08,1.9,176678.63,3.08
406283.0,7.08,1.9,176810.98,3.08
406231.27,7.08,1.9,176697.87,3.08
406179.55,7.08,1.9,176697.87,3.08
406242.3,7.08,1.91,176790.34,3.08
407180.49,7.09,1.92,177422.56,3.09
407128.77,7.09,1.92,177422.56,3.09
407077.04,7.09,1.92,177357.01,3.09
407447.76,7.1,1.93,177357.34,3.09
407447.76,7.1,1.93,177357.34,3.09
407396.04,7.1,1.93,177327.85,3.09
407721.4,7.11,1.94,177327.85,3.09
407669.68,7.11,1.94,177307.53,3.09
408113.93,7.12,1.94,177195.19,3.09
408484.65,7.12,1.95,177195.19,3.09
408938.02,7.13,1.96,177195.19,3.09
409308.74,7.14,1.97,177195.19,3.09
409257.01,7.14,1.97,177198.33,3.09
409529.42,7.15,1.97,177262.22,3.09
409477.7,7.15,1.97,177262.22,3.09
409693.39,7.15,1.98,177489.63,3.1
409965.8,7.16,1.98,177489.63,3.1
409965.8,7.16,1.98,177489.63,3.1
409914.08,7.16,1.98,177489.63,3.1
409862.35,7.16,1.98,177489.63,3.1
409810.63,7.16,1.98,177486.39,3.1
409758.9,7.16,1.98,177486.39,3.1
410031.31,7.16,1.99,177550.29,3.1
409979.59,7.16,1.99,177437.18,3.1
409927.86,7.16,1.99,177566.22,3.1
409876.14,7.16,1.99,177566.22,3.1
409497.98,7.16,1.99,177062.2,3.09
409987.53,7.17,2.0,176985.81,3.09
410124.35,7.17,2.0,177108.42,3.1
410261.18,7.17,2.0,177231.04,3.1
410698.51,7.18,2.01,177231.04,3.1
410698.51,7.18,2.01,177117.94,3.1
411069.23,7.19,2.02,177117.94,3.1
410603.26,7.18,2.01,177117.76,3.1
410551.53,7.18,2.01,177117.76,3.1
410688.36,7.19,2.01,177117.76,3.1
410839.03,7.19,2.02,176758.39,3.09
410787.31,7.19,2.02,176758.39,3.09
410735.59,7.19,2.02,176755.15,3.09
410872.41,7.19,2.02,176755.15,3.09
410872.41,7.19,2.02,176642.05,3.09
410820.69,7.19,2.02,176642.05,3.09
411340.91,7.2,2.03,176642.32,3.09
411183.7,7.2,2.03,176844.39,3.1
411554.41,7.21,2.04,176844.39,3.1
411502.69,7.21,2.04,176844.39,3.1
411639.52,7.21,2.04,176967.01,3.1
411587.79,7.21,2.04,176967.01,3.1
412108.02,7.22,2.05,176967.01,3.1
412380.42,7.23,2.06,176967.01,3.1
412328.7,7.23,2.06,176853.91,3.1
412276.98,7.23,2.06,176833.59,3.1
412225.25,7.23,2.06,176833.59,3.1
412745.48,7.24,2.07,176833.66,3.1
413198.85,7.25,2.07,176960.21,3.1
413147.13,7.25,2.08,176960.21,3.1
413517.85,7.25,2.08,177089.38,3.11
413896.53,7.26,2.09,177089.38,3.11
414349.91,7.27,2.1,177089.38,3.11
414298.19,7.27,2.1,177093.3,3.11
414246.46,7.27,2.1,177009.69,3.11
414194.74,7.27,2.1,176897.45,3.11
414091.29,7.27,2.1,176897.64,3.11
413677.5,7.28,2.1,176897.64,3.11
413625.77,7.28,2.1,176897.67,3.11
413898.18,7.28,2.11,176897.67,3.11
413846.45,7.28,2.11,176877.35,3.11
414315.08,7.29,2.12,176793.32,3.11
414263.36,7.29,2.12,176728.32,3.11
414400.18,7.29,2.12,176850.94,3.11
414770.9,7.3,2.13,177292.31,3.12
415291.13,7.31,2.14,177388.14,3.12
415239.4,7.31,2.14,177388.14,3.12
415187.68,7.31,2.14,177388.14,3.12
415641.05,7.32,2.15,177388.14,3.12
416094.43,7.33,2.16,177388.14,3.12
416430.06,7.34,2.16,178120.47,3.14
416378.33,7.34,2.16,178120.47,3.14
416831.71,7.34,2.17,178485.98,3.14
416779.98,7.34,2.17,178485.98,3.15
416728.26,7.35,2.17,178485.98,3.15
417098.98,7.35,2.18,178485.98,3.15
417047.25,7.35,2.18,178485.98,3.15
416669.1,7.35,2.17,177981.96,3.14
416617.38,7.35,2.18,177981.96,3.14
416565.65,7.35,2.18,177961.64,3.14
416513.93,7.35,2.18,177961.64,3.14
416722.59,7.35,2.18,178298.83,3.15
416722.59,7.35,2.18,178299.47,3.15
417159.93,7.36,2.19,178299.47,3.15
417499.14,7.37,2.19,177672.17,3.14
417447.42,7.37,2.2,177651.86,3.14
417395.7,7.37,2.2,177651.86,3.14
417343.97,7.37,2.2,177651.86,3.14
417292.25,7.37,2.2,177541.99,3.14
417292.25,7.37,2.2,177431.37,3.13
417240.52,7.37,2.2,177431.37,3.13
417188.8,7.37,2.2,177431.37,3.13
417137.07,7.37,2.2,177431.37,3.13
417515.76,7.38,2.2,177431.37,3.14
417652.59,7.38,2.21,177553.98,3.14
417807.9,7.38,2.21,177583.43,3.14
418252.15,7.39,2.22,177470.54,3.14
418200.43,7.39,2.22,177470.54,3.14
418148.71,7.39,2.22,178033.66,3.15
418285.53,7.4,2.22,178033.66,3.15
418233.81,7.4,2.22,177985.04,3.15
418182.08,7.4,2.22,177985.06,3.15
418130.36,7.4,2.22,177985.06,3.15
418078.63,7.4,2.23,177871.96,3.15
418026.91,7.4,2.23,177890.93,3.15
418026.91,7.4,2.23,177943.4,3.15
417975.19,7.4,2.23,177943.4,3.15
417923.46,7.4,2.23,177830.3,3.15
417871.74,7.4,2.23,177830.3,3.15
417820.01,7.4,2.23,177809.98,3.15
418092.42,7.41,2.23,177809.98,3.15
417424.53,7.39,2.22,177078.4,3.14
417372.81,7.39,2.22,177135.49,3.14
417321.08,7.4,2.22,177135.49,3.14
417269.36,7.4,2.22,177022.39,3.14
417269.36,7.4,2.22,177022.39,3.14
417217.63,7.4,2.22,177022.39,3.14
417165.91,7.4,2.22,177022.2,3.14
417536.63,7.4,2.23,177151.38,3.14
417907.34,7.41,2.24,177151.38,3.14
417855.62,7.41,2.24,177151.38,3.14
417992.45,7.41,2.24,177273.99,3.14
417940.72,7.42,2.24,177273.99,3.15
418431.24,7.42,2.25,177600.05,3.15
418379.51,7.42,2.25,177600.05,3.15
418327.79,7.43,2.25,177551.95,3.15
418276.06,7.43,2.25,177765.28,3.16
419421.06,7.45,2.27,178267.67,3.17
419791.78,7.45,2.28,178267.67,3.17
419740.06,7.45,2.28,178267.67,3.17
420012.46,7.46,2.29,178331.56,3.17
419960.74,7.46,2.29,178274.57,3.17
419909.01,7.46,2.29,178209.57,3.17
420045.84,7.46,2.29,178295.51,3.17
420416.56,7.47,2.3,178295.51,3.17
420795.25,7.48,2.31,179008.4,3.18
420743.52,7.48,2.31,179008.4,3.18
420691.8,7.48,2.31,178895.3,3.18
420640.07,7.48,2.31,178895.3,3.18
420588.35,7.48,2.31,178895.3,3.18
420725.18,7.48,2.31,178895.3,3.18
420673.45,7.48,2.31,178865.8,3.18
420621.73,7.49,2.31,178865.8,3.18
421090.35,7.49,2.32,178781.77,3.18
421227.18,7.5,2.33,178781.77,3.18
421364.01,7.5,2.33,178904.39,3.19
421500.83,7.51,2.33,179026.68,3.19
421449.11,7.51,2.33,179026.68,3.19
421397.38,7.51,2.33,178978.57,3.19
421534.21,7.51,2.34,178978.57,3.19
421482.48,7.51,2.34,178928.01,3.19
421619.31,7.51,2.34,178928.01,3.19
421958.52,7.52,2.35,178300.7,3.18
421906.8,7.52,2.35,178302.66,3.18
421855.08,7.52,2.35,178532.93,3.18
421855.08,7.52,2.35,179187.99,3.19
421803.35,7.52,2.35,179187.99,3.2
422323.58,7.53,2.36,179187.99,3.2
422460.4,7.54,2.36,179187.99,3.2
422444.29,7.54,2.36,179138.09,3.2
422815.01,7.54,2.37,179138.73,3.2
423268.39,7.55,2.38,179265.28,3.2
423216.66,7.55,2.38,179265.28,3.2
423670.04,7.56,2.39,179265.82,3.2
423204.06,7.55,2.38,178731.94,3.19
423152.34,7.55,2.38,178738.61,3.19
423620.96,7.56,2.39,178654.58,3.19
423999.65,7.57,2.4,178671.7,3.19
423947.93,7.57,2.4,178558.59,3.19
423896.2,7.57,2.4,178558.57,3.19
424266.92,7.58,2.41,178558.57,3.19
424215.2,7.58,2.41,178558.6,3.19
424163.47,7.58,2.41,178558.6,3.19
424111.75,7.58,2.41,178538.28,3.19
424473.9,7.59,2.42,178538.28,3.19
424422.18,7.59,2.42,178535.04,3.19
424370.46,7.59,2.42,178535.04,3.19
424507.28,7.59,2.42,178535.04,3.19
424455.56,7.59,2.42,178535.04,3.19
424817.71,7.6,2.43,178958.29,3.2
424765.99,7.6,2.43,178958.29,3.2
425203.32,7.61,2.44,178958.29,3.2
425151.6,7.61,2.44,179335.1,3.21
425099.87,7.61,2.44,179335.1,3.21
424928.17,7.61,2.43,179201.38,3.21
425078.84,7.61,2.44,178842.02,3.2
424665.05,7.61,2.44,178842.02,3.21
424613.33,7.61,2.44,178842.02,3.21
424561.6,7.61,2.44,178842.02,3.21
424509.88,7.62,2.44,178842.35,3.21
424458.15,7.62,2.44,178842.35,3.21
424406.43,7.62,2.44,178792.81,3.21
424926.65,7.63,2.45,179987.14,3.23
425297.37,7.63,2.46,179987.14,3.23
425817.6,7.64,2.47,179485.04,3.22
425765.87,7.64,2.47,179371.94,3.22
426219.25,7.65,2.48,179375.37,3.22
426589.97,7.66,2.49,179350.05,3.22
426538.24,7.66,2.49,179350.05,3.22
426486.52,7.66,2.49,179236.95,3.22
426623.35,7.66,2.49,179236.95,3.22
426760.17,7.67,2.49,179359.56,3.22
426708.45,7.67,2.5,179359.56,3.22
426656.72,7.67,2.5,179359.56,3.22
426605.0,7.67,2.5,179359.56,3.22
426553.27,7.67,2.5,179359.56,3.22
426501.55,7.67,2.5,179359.56,3.23
426501.55,7.67,2.5,179359.56,3.23
426449.83,7.67,2.5,179359.56,3.23
426586.65,7.67,2.5,179359.56,3.23
426723.48,7.68,2.5,179359.56,3.23
427094.2,7.68,2.51,179359.56,3.23
427042.47,7.68,2.51,178830.98,3.22
426990.75,7.69,2.51,178855.44,3.22
426939.02,7.69,2.51,178855.44,3.22
427309.74,7.69,2.52,178855.44,3.22
427258.02,7.69,2.52,178880.72,3.22
427206.29,7.69,2.52,178880.72,3.22
427154.57,7.69,2.52,178880.72,3.22
427102.84,7.69,2.52,178880.72,3.22
427051.12,7.7,2.52,178880.7,3.22
427504.5,7.7,2.53,178880.7,3.22
427641.32,7.71,2.54,178880.7,3.22
427589.6,7.71,2.54,178881.03,3.22
427537.87,7.71,2.54,178881.03,3.23
427486.15,7.71,2.54,178881.03,3.23
427434.42,7.71,2.54,178881.03,3.23
427571.25,7.71,2.54,178881.03,3.23
427519.53,7.71,2.54,178881.03,3.23
427656.35,7.72,2.54,178881.03,3.23
427780.55,7.72,2.55,179034.48,3.23
427728.83,7.72,2.55,179034.48,3.23
428001.24,7.73,2.55,179034.48,3.23
427949.51,7.73,2.55,179182.77,3.24
427897.79,7.73,2.55,179220.72,3.24
427846.06,7.73,2.55,179220.72,3.24
428299.44,7.74,2.56,179508.37,3.24
428247.71,7.74,2.56,179508.37,3.24
428195.99,7.74,2.56,179508.37,3.24
428158.11,7.74,2.57,178851.46,3.23
428528.83,7.75,2.57,178980.64,3.23
429049.06,7.75,2.58,178980.64,3.23
428997.33,7.76,2.58,178977.4,3.24
430348.1,7.78,2.61,179954.32,3.25
430134.67,7.78,2.6,179708.89,3.25
430529.13,7.78,2.61,179659.34,3.25
430477.41,7.78,2.61,179663.61,3.25
430840.15,7.79,2.62,179663.65,3.25
430976.98,7.8,2.62,179663.65,3.25
431113.8,7.8,2.63,179663.65,3.25
431558.06,7.81,2.63,179667.4,3.25
431708.73,7.81,2.64,179308.04,3.24
431845.56,7.81,2.64,179308.04,3.24
431982.38,7.82,2.65,179314.51,3.25
431982.38,7.82,2.65,179314.51,3.25
432353.1,7.83,2.65,179314.51,3.25
432301.38,7.83,2.65,179201.41,3.24
432249.65,7.83,2.65,179201.41,3.24
432197.93,7.83,2.65,179201.41,3.25
432146.2,7.83,2.66,179201.41,3.25
431855.74,7.82,2.65,178671.16,3.24
431992.56,7.83,2.65,178793.78,3.24
432363.28,7.83,2.66,178793.78,3.24
432688.65,7.84,2.67,178793.78,3.24
432636.92,7.84,2.67,178680.68,3.24
432585.2,7.84,2.67,178683.87,3.24
432955.92,7.85,2.68,178813.05,3.24
433424.54,7.86,2.69,178729.02,3.24
433372.82,7.86,2.69,178729.02,3.24
433386.33,7.86,2.69,178671.53,3.24
433523.15,7.87,2.69,178794.15,3.24
433471.43,7.87,2.69,178681.05,3.24
433419.71,7.87,2.69,179064.08,3.25
433367.98,7.87,2.69,179063.75,3.25
433316.26,7.87,2.69,179063.75,3.25
433316.26,7.87,2.69,178950.65,3.25
433843.91,7.88,2.7,179592.98,3.26
433792.19,7.88,2.71,179563.48,3.26
433740.46,7.88,2.71,179563.48,3.26
433688.74,7.88,2.71,179450.38,3.26
433637.02,7.88,2.71,179450.38,3.26
433585.29,7.88,2.71,179450.38,3.26
433857.7,7.89,2.71,179514.28,3.26
433994.52,7.89,2.72,179514.28,3.26
433942.8,7.89,2.72,179516.1,3.26
433891.08,7.89,2.72,179432.48,3.26
434261.79,7.9,2.73,179432.48,3.26
434640.48,7.91,2.73,179432.48,3.26
434588.76,7.91,2.73,179319.38,3.26
434725.58,7.91,2.74,179319.38,3.26
434673.86,7.91,2.74,179319.38,3.26
434673.86,7.91,2.74,179319.38,3.26
434673.86,7.91,2.74,179319.38,3.26
434622.14,7.91,2.74,179323.92,3.26
434758.96,7.91,2.74,179265.05,3.26
434707.24,7.91,2.74,179265.05,3.26
435175.86,7.92,2.75,179181.02,3.26
435124.14,7.92,2.75,179131.45,3.26
435494.86,7.93,2.76,179131.45,3.26
435443.13,7.93,2.76,179131.45,3.26
435391.41,7.93,2.76,179133.39,3.26
435663.82,7.94,2.77,179133.39,3.26
435612.09,7.94,2.77,179133.39,3.27
435748.92,7.94,2.77,179133.39,3.27
435697.19,7.94,2.77,179133.39,3.27
435697.19,7.94,2.77,179133.39,3.27
435697.19,7.94,2.77,179133.39,3.27
437939.01,7.98,2.81,181361.18,3.31
438075.83,7.99,2.82,181361.18,3.31
438075.83,7.99,2.82,181361.18,3.31
438024.11,7.99,2.82,181229.12,3.31
437972.39,7.99,2.82,181247.04,3.31
437920.66,7.99,2.82,181247.04,3.31
438291.38,8.0,2.83,181247.04,3.31
438084.48,8.0,2.83,181247.04,3.31
438221.31,8.0,2.83,181369.66,3.31
438592.03,8.01,2.84,181484.6,3.31
439045.4,8.02,2.85,181484.6,3.31
439182.23,8.02,2.85,181484.6,3.32
439319.05,8.03,2.85,181484.6,3.32
439455.88,8.03,2.86,181793.2,3.32
439404.15,8.03,2.86,181772.88,3.32
439352.43,8.03,2.86,181772.88,3.32
439300.71,8.03,2.86,181772.88,3.32
439451.38,8.04,2.86,181413.52,3.32
439399.66,8.04,2.86,181383.48,3.32
439347.93,8.04,2.86,181383.48,3.32
439484.76,8.04,2.87,181383.48,3.32
439433.04,8.04,2.87,181353.98,3.32
439569.86,8.04,2.87,181353.98,3.32
439518.14,8.05,2.87,181296.99,3.32
439888.86,8.05,2.88,181296.99,3.32
439888.86,8.05,2.88,181296.99,3.32
439837.13,8.05,2.88,181296.99,3.32
440207.85,8.06,2.89,181426.16,3.32
440156.12,8.06,2.89,181426.43,3.32
440292.95,8.07,2.89,181549.05,3.33
440663.67,8.07,2.9,182027.95,3.33
440611.94,8.07,2.9,182027.95,3.34
440560.22,8.07,2.9,182027.95,3.34
440997.56,8.08,2.91,181914.85,3.33
441368.27,8.09,2.92,181914.85,3.33
441316.55,8.09,2.92,181914.85,3.33
441695.24,8.1,2.93,181931.96,3.34
442065.96,8.11,2.93,181931.96,3.34
442014.23,8.11,2.93,181931.96,3.34
442420.56,8.11,2.94,182314.26,3.34
442368.84,8.11,2.94,182314.26,3.34
442317.12,8.12,2.94,182293.95,3.34
442770.49,8.12,2.95,182420.49,3.35
442718.77,8.12,2.95,182420.49,3.35
442667.04,8.13,2.95,182420.49,3.35
442615.32,8.13,2.95,182420.49,3.35
442752.14,8.13,2.96,182420.49,3.35
442700.42,8.13,2.96,182420.49,3.35
443071.14,8.14,2.97,182420.88,3.35
443544.91,8.15,2.97,182664.71,3.35
443493.19,8.15,2.97,182661.46,3.36
443441.46,8.15,2.97,182661.46,3.36
443441.46,8.15,2.97,182425.74,3.35
443389.74,8.15,2.98,182342.13,3.35
443760.46,8.16,2.98,182342.13,3.35
443708.73,8.16,2.98,182229.03,3.35
443845.56,8.16,2.99,182229.03,3.35
443982.38,8.16,2.99,182412.3,3.35
444968.15,8.18,3.01,182854.39,3.36
444916.42,8.18,3.01,182854.39,3.36
445053.25,8.19,3.01,182854.28,3.36
445190.07,8.19,3.02,182877.63,3.36
445138.35,8.19,3.02,182877.63,3.37
445086.63,8.19,3.02,183030.38,3.37
445086.63,8.19,3.02,183030.38,3.37
445223.45,8.2,3.02,183153.0,3.37
445065.38,8.19,3.02,183154.61,3.37
445013.65,8.19,3.02,183154.61,3.37
445467.03,8.2,3.03,183702.96,3.38
445335.3,8.2,3.03,183703.44,3.38
445335.3,8.2,3.03,183703.44,3.38
445706.02,8.21,3.04,183703.44,3.38
445654.3,8.21,3.04,183700.2,3.38
445791.12,8.21,3.04,183822.82,3.39
446063.53,8.22,3.05,183822.82,3.39
446011.8,8.22,3.05,183822.8,3.39
446480.43,8.23,3.06,183738.76,3.39
447000.66,8.24,3.07,183739.17,3.39
447454.03,8.25,3.07,183274.82,3.38
447402.31,8.25,3.08,183285.31,3.38
447552.98,8.25,3.08,182925.95,3.37
447501.26,8.25,3.08,182896.46,3.37
447449.54,8.25,3.08,182896.46,3.37
447397.81,8.25,3.08,182896.46,3.37
447534.64,8.26,3.09,182896.46,3.37
447896.79,8.26,3.09,182783.36,3.37
447845.07,8.27,3.09,182783.36,3.37
447793.34,8.27,3.09,182939.28,3.38
447741.62,8.27,3.09,182939.28,3.38
448066.98,8.27,3.1,182939.28,3.38
448504.32,8.28,3.11,183369.77,3.39
448957.69,8.29,3.12,183369.77,3.39
448905.97,8.29,3.12,183369.77,3.39
449250.19,8.3,3.13,183713.99,3.39
450257.59,8.32,3.15,184321.45,3.4
450628.31,8.33,3.15,184321.45,3.41
450628.31,8.33,3.15,184208.35,3.4
450576.58,8.33,3.15,184208.35,3.4
450524.86,8.33,3.15,184100.03,3.4
450486.98,8.33,3.15,183535.54,3.39
450623.81,8.33,3.16,183535.54,3.39
450572.08,8.33,3.16,183532.3,3.39
450520.36,8.33,3.16,183529.06,3.39
450657.19,8.34,3.16,183529.06,3.39
450605.46,8.34,3.16,183480.95,3.39
451074.09,8.35,3.17,183396.92,3.39
451022.36,8.35,3.17,183339.92,3.39
450970.64,8.35,3.18,183339.92,3.39
450918.92,8.35,3.18,183339.92,3.39
450867.19,8.35,3.18,183339.92,3.39
450815.47,8.35,3.18,183488.26,3.4
450952.29,8.35,3.18,183488.26,3.4
450952.29,8.35,3.18,183488.26,3.4
450900.57,8.35,3.18,183488.26,3.4
450740.63,8.35,3.18,183222.02,3.4
450688.9,8.35,3.18,183222.02,3.4
450688.9,8.35,3.18,183108.92,3.39
450637.18,8.35,3.18,183108.92,3.39
451007.9,8.36,3.19,183108.92,3.39
450956.17,8.36,3.19,183088.6,3.39
450904.45,8.36,3.19,183088.58,3.4
450951.93,8.36,3.19,182789.22,3.39
450900.21,8.36,3.19,182883.58,3.39
450848.49,8.36,3.19,182883.58,3.39
450796.76,8.37,3.19,182883.58,3.39
450745.04,8.37,3.19,182883.58,3.39
450693.31,8.37,3.19,182773.72,3.39
450561.59,8.36,3.19,182773.08,3.39
450698.41,8.37,3.2,182773.08,3.39
450835.24,8.37,3.2,182895.7,3.4
451288.61,8.38,3.21,182895.7,3.4
451659.33,8.39,3.22,182895.7,3.4
451607.61,8.39,3.22,182895.72,3.4
451555.88,8.39,3.22,182895.72,3.4
451504.16,8.39,3.22,182895.72,3.4
452031.81,8.4,3.23,182897.5,3.4
452168.64,8.4,3.23,183020.12,3.4
452116.91,8.4,3.23,183020.12,3.4
452253.74,8.41,3.24,183020.12,3.4
452197.17,8.41,3.24,183024.22,3.4
452145.44,8.41,3.24,182914.36,3.4
452962.68,8.42,3.25,183142.31,3.41
452910.95,8.43,3.25,183142.31,3.41
452859.23,8.43,3.25,183112.82,3.41
452996.05,8.43,3.26,183112.82,3.41
453366.77,8.44,3.26,183112.82,3.41
453857.29,8.45,3.27,183372.24,3.41
454377.51,8.46,3.28,183372.31,3.41
454514.34,8.46,3.29,183494.92,3.42
454100.55,8.47,3.29,183494.92,3.42
454237.37,8.47,3.3,183494.92,3.42
454185.65,8.47,3.3,183494.86,3.42
454133.92,8.47,3.3,183465.36,3.42
454082.2,8.47,3.3,183664.44,3.43
454460.89,8.48,3.31,183664.44,3.43
454409.16,8.48,3.31,183664.44,3.43
454862.54,8.49,3.32,183664.44,3.43
455233.26,8.5,3.32,183664.89,3.43
455753.48,8.51,3.33,183664.89,3.43
455701.76,8.51,3.33,183664.89,3.43
456072.48,8.51,3.34,183779.83,3.43
456072.48,8.51,3.34,183779.83,3.43
456209.3,8.52,3.35,184516.92,3.45
456157.58,8.52,3.35,184403.27,3.44
456105.85,8.52,3.35,184403.27,3.44
456242.68,8.52,3.35,184403.27,3.44
456190.96,8.52,3.35,184556.02,3.45
456327.78,8.53,3.36,184743.98,3.45
456276.06,8.53,3.36,184740.74,3.45
456224.33,8.53,3.36,184740.74,3.45
456361.16,8.53,3.36,185449.01,3.47
456079.92,8.53,3.36,185448.94,3.47
456216.75,8.53,3.36,185448.94,3.47
456165.03,8.53,3.36,185339.08,3.47
456113.3,8.53,3.36,185339.08,3.47
456061.58,8.53,3.36,185647.78,3.47
456464.01,8.54,3.37,186897.28,3.5
456412.28,8.54,3.37,186897.28,3.5
456396.17,8.54,3.37,186847.38,3.5
456668.58,8.55,3.38,186849.72,3.5
457039.3,8.56,3.39,186973.79,3.5
456987.57,8.56,3.39,186973.52,3.5
456935.85,8.56,3.39,186973.52,3.5
456884.13,8.56,3.39,186860.42,3.5
457684.86,8.58,3.4,187044.81,3.51
457821.69,8.58,3.41,187044.81,3.51
457821.69,8.58,3.41,187360.26,3.51
457524.98,8.58,3.4,187118.05,3.51
457473.26,8.58,3.4,187118.05,3.51
457610.09,8.58,3.41,187118.05,3.51
457746.91,8.58,3.41,187118.05,3.51
457695.19,8.58,3.41,187004.95,3.51
457533.8,8.58,3.41,186846.25,3.51
457670.62,8.59,3.41,186846.25,3.51
458041.34,8.6,3.42,186961.19,3.51
457989.62,8.6,3.42,186974.29,3.51
458442.99,8.6,3.43,186974.29,3.51
458391.27,8.61,3.43,187295.11,3.52
458391.27,8.61,3.43,187406.35,3.52
458761.99,8.61,3.44,187406.35,3.52
459213.65,8.62,3.45,187241.67,3.52
459161.93,8.62,3.45,187241.67,3.52
459615.3,8.63,3.46,187241.67,3.52
459563.58,8.63,3.46,187427.84,3.52
459511.86,8.63,3.46,187427.84,3.52
459963.52,8.64,3.47,187263.17,3.52
460400.86,8.65,3.48,187263.17,3.52
460854.23,8.66,3.49,187268.05,3.52
460802.51,8.66,3.49,187238.56,3.52
460939.34,8.67,3.49,187324.09,3.52
460887.61,8.67,3.49,187309.87,3.52
461024.44,8.67,3.5,187605.03,3.53
460972.71,8.67,3.5,187605.03,3.53
461016.81,8.67,3.5,187507.52,3.53
460656.39,8.67,3.5,187126.48,3.52
460604.67,8.67,3.5,187126.48,3.52
460604.67,8.67,3.5,187126.48,3.52
460741.5,8.67,3.5,187126.48,3.52
460689.77,8.67,3.5,187078.38,3.52
460638.05,8.67,3.5,187077.83,3.52
460586.32,8.67,3.5,187077.83,3.52
460965.01,8.68,3.51,187077.83,3.52
461335.73,8.69,3.52,187078.06,3.52
461284.01,8.69,3.52,187230.81,3.53
461232.28,8.69,3.52,187230.81,3.53
461603.0,8.7,3.53,187230.81,3.53
461551.27,8.7,3.53,187231.45,3.53
462370.22,8.72,3.54,187495.61,3.53
462318.49,8.72,3.54,187495.61,3.54
462266.77,8.72,3.55,187475.29,3.54
462266.77,8.72,3.55,187475.29,3.54
462266.77,8.72,3.55,187475.29,3.54
462215.05,8.72,3.55,187475.29,3.54
462585.76,8.73,3.55,187475.29,3.54
462534.04,8.73,3.55,187474.32,3.54
462482.31,8.73,3.56,187473.81,3.54
462430.59,8.73,3.56,187473.81,3.54
462567.42,8.73,3.56,187473.81,3.54
462515.69,8.73,3.56,187473.81,3.54
462463.97,8.73,3.56,187473.81,3.54
462614.64,8.74,3.57,187114.45,3.53
462985.36,8.75,3.57,187114.45,3.53
463452.59,8.75,3.58,187036.32,3.53
463414.71,8.76,3.58,186471.83,3.52
463428.22,8.76,3.59,186414.35,3.52
463376.5,8.76,3.59,186330.74,3.52
463829.87,8.77,3.59,186457.29,3.52
463966.7,8.77,3.6,186579.01,3.53
463863.25,8.77,3.6,186579.2,3.53
463811.53,8.77,3.6,186579.2,3.53
463759.8,8.77,3.6,186579.2,3.53
463910.48,8.78,3.61,186219.84,3.52
464047.3,8.78,3.61,186219.84,3.52
463995.58,8.78,3.61,186216.6,3.52
463943.86,8.78,3.61,186216.6,3.53
464593.38,8.8,3.62,185914.22,3.52
464541.65,8.8,3.62,185914.22,3.52
464903.81,8.8,3.63,185935.26,3.52
464852.08,8.81,3.63,185878.26,3.52
464988.91,8.81,3.64,185878.26,3.52
465789.65,8.83,3.65,186062.65,3.53
465737.92,8.83,3.65,186072.98,3.53
465874.75,8.83,3.66,186072.98,3.53
465823.02,8.83,3.66,186221.38,3.53
465959.85,8.84,3.66,186221.38,3.53
466232.26,8.84,3.67,186221.38,3.53
466602.97,8.85,3.68,186221.38,3.53
466551.25,8.85,3.68,186221.38,3.53
467025.02,8.86,3.69,186465.21,3.54
466973.3,8.86,3.69,186465.21,3.54
467351.99,8.87,3.7,186465.21,3.54
467722.7,8.88,3.7,186580.15,3.54
468242.93,8.89,3.71,186581.93,3.54
468191.21,8.89,3.71,186581.93,3.54
469010.15,8.9,3.73,186846.09,3.55
469447.49,8.91,3.74,186846.09,3.55
469395.76,8.91,3.74,186845.9,3.55
470214.7,8.93,3.76,187110.06,3.55
470214.7,8.93,3.76,187101.35,3.55
470404.76,8.93,3.76,187185.1,3.56
470353.04,8.93,3.76,187185.1,3.56
470301.32,8.94,3.76,187072.0,3.55
470249.59,8.94,3.76,187082.0,3.56
470197.87,8.94,3.76,187082.0,3.56
470146.14,8.94,3.77,187405.63,3.56
470094.42,8.94,3.77,187405.63,3.56
470042.7,8.94,3.77,187376.14,3.56
470413.41,8.95,3.77,187379.5,3.56
470361.69,8.95,3.78,187423.66,3.57
470309.96,8.95,3.78,187423.66,3.57
470680.68,8.96,3.78,187423.66,3.57
471134.06,8.97,3.79,187423.66,3.57
471504.78,8.97,3.8,187423.66,3.57
471453.05,8.97,3.8,187423.66,3.57
