ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1211103.23,20.96,0.46,203554.64,3.52
1211103.23,20.96,0.46,203554.64,3.52
1211103.23,20.96,0.46,203554.64,3.52
1211337.66,20.96,0.46,203826.42,3.53
1211331.46,20.97,0.47,203604.96,3.52
1211222.68,20.96,0.47,203509.87,3.52
1211007.71,20.96,0.47,203362.5,3.52
1210802.73,20.96,0.47,203341.25,3.52
1210542.17,20.96,0.46,203181.52,3.52
1210383.39,20.96,0.46,203023.26,3.52
1210178.42,20.96,0.46,203020.13,3.52
1210517.79,20.97,0.47,202827.09,3.51
1210312.81,20.97,0.47,202916.28,3.52
1210312.81,20.97,0.47,202916.28,3.52
1210107.84,20.97,0.47,202917.45,3.52
1210336.12,20.97,0.47,203254.91,3.52
1210131.14,20.97,0.47,203300.02,3.52
1209926.17,20.97,0.47,203646.94,3.53
1209480.07,20.97,0.47,203081.33,3.52
1209714.5,20.97,0.47,203063.57,3.52
1209509.52,20.97,0.47,203057.61,3.52
1209509.52,20.97,0.47,203057.61,3.52
1209509.52,20.97,0.47,203057.61,3.52
1209130.12,20.97,0.47,203361.31,3.53
1209364.55,20.97,0.48,203273.56,3.53
1209159.57,20.97,0.48,203127.67,3.52
1209143.37,20.98,0.48,202928.97,3.52
1208938.4,20.98,0.48,202834.06,3.52
1208733.42,20.98,0.48,202834.28,3.52
1208528.45,20.98,0.48,202840.96,3.52
1208323.47,20.98,0.48,204018.54,3.54
1208323.47,20.98,0.48,203987.83,3.54
1208118.5,20.98,0.48,204275.84,3.55
1208118.5,20.98,0.48,204275.94,3.55
1207826.29,20.97,0.47,203984.89,3.54
1207621.31,20.97,0.47,203878.93,3.54
1207474.08,20.97,0.47,203150.24,3.53
1207269.11,20.97,0.47,203120.56,3.53
1207064.13,20.97,0.47,203135.85,3.53
1206859.16,20.97,0.47,203063.16,3.53
1206859.16,20.97,0.47,203094.45,3.53
1206654.18,20.97,0.47,203091.12,3.53
1206449.21,20.97,0.47,203090.45,3.53
1206683.64,20.98,0.48,203070.08,3.53
1206683.64,20.98,0.48,203049.24,3.53
1206478.66,20.98,0.48,203094.54,3.53
1206478.66,20.98,0.48,203094.54,3.53
1206273.69,20.98,0.48,203483.05,3.54
1206068.71,20.98,0.48,203501.57,3.54
1205863.73,20.98,0.48,203437.75,3.54
1205658.76,20.98,0.48,203434.43,3.54
1205652.56,20.98,0.48,203201.82,3.54
1205421.8,20.98,0.48,203797.84,3.55
1205421.8,20.98,0.48,203826.29,3.55
1205421.8,20.98,0.48,203826.29,3.55
1205330.68,20.98,0.48,205329.76,3.57
1205304.49,20.98,0.48,205310.78,3.57
1205099.51,20.98,0.48,205289.73,3.57
1205099.51,20.98,0.48,205289.73,3.57
1205333.94,20.98,0.49,205405.33,3.58
1205128.97,20.98,0.49,205305.92,3.57
1204749.56,20.98,0.48,205289.73,3.57
1204544.58,20.98,0.48,205289.95,3.58
1204779.01,20.99,0.49,206824.07,3.6
1204574.04,20.99,0.49,206820.92,3.6
1204369.06,20.99,0.49,208666.7,3.64
1204369.06,20.99,0.49,208666.74,3.64
1204233.56,20.99,0.49,209020.31,3.64
1204028.58,20.99,0.49,209016.99,3.64
1204012.38,20.99,0.49,208854.69,3.64
1204012.38,20.99,0.49,208854.69,3.64
1204238.52,20.99,0.5,209250.26,3.65
1204033.55,20.99,0.5,209254.09,3.65
1204156.78,21.0,0.5,209245.39,3.65
1203951.81,21.0,0.5,209463.97,3.65
1203746.83,21.0,0.5,209442.81,3.65
1203730.64,21.0,0.5,209064.71,3.65
1203714.44,21.0,0.51,208851.11,3.64
1203509.46,21.0,0.51,209499.09,3.66
1203509.46,21.0,0.51,209499.09,3.66
1203128.35,21.0,0.5,209100.08,3.65
1202923.37,21.0,0.5,209042.68,3.65
1202907.18,21.0,0.5,209075.94,3.65
1202907.18,21.0,0.5,209075.94,3.65
1202907.18,21.0,0.5,209075.94,3.65
1202907.18,21.0,0.5,209075.94,3.65
1202907.18,21.0,0.5,209075.94,3.65
1202702.2,21.0,0.5,209075.94,3.65
1202702.2,21.0,0.5,209075.94,3.65
1202497.22,21.0,0.5,209018.55,3.65
1202292.25,21.0,0.5,209018.55,3.65
1202292.25,21.0,0.5,209018.55,3.65
1202526.68,21.01,0.51,208949.01,3.65
1202321.7,21.01,0.51,208949.01,3.65
1202116.73,21.01,0.51,208672.91,3.65
1201911.75,21.01,0.51,208672.91,3.65
1201895.56,21.01,0.51,209315.85,3.66
1201895.56,21.01,0.51,209315.85,3.66
1201895.56,21.01,0.51,209315.85,3.66
1202091.31,21.02,0.52,208184.06,3.64
1201886.33,21.02,0.52,208061.61,3.64
1201886.33,21.02,0.52,208061.61,3.64
1201886.33,21.02,0.52,208128.8,3.64
1201681.36,21.02,0.52,208162.12,3.64
1201476.38,21.02,0.52,208151.71,3.64
1201271.41,21.02,0.52,208128.8,3.64
1201255.21,21.02,0.52,208128.8,3.64
1201239.01,21.02,0.52,208589.98,3.65
1201239.01,21.02,0.52,208561.03,3.65
1200940.8,21.02,0.52,208225.66,3.64
1200735.83,21.02,0.52,208135.7,3.64
1200731.3,21.02,0.52,207652.11,3.64
1200731.3,21.02,0.52,207681.93,3.64
1200731.3,21.02,0.52,207613.86,3.63
1200351.89,21.02,0.52,207341.78,3.63
1200243.32,21.02,0.52,207172.08,3.63
1200477.75,21.02,0.53,207154.32,3.63
1200477.75,21.02,0.53,207230.55,3.63
1200272.78,21.02,0.53,207227.72,3.63
1200256.58,21.03,0.53,207223.95,3.63
1199877.17,21.02,0.52,207342.81,3.63
1199467.22,21.02,0.52,207556.23,3.64
1199451.03,21.02,0.53,207395.07,3.64
1199778.73,21.03,0.53,207223.95,3.63
1199762.54,21.03,0.54,208380.08,3.65
1199557.56,21.03,0.54,208380.3,3.65
1199352.59,21.03,0.54,208357.14,3.65
1199147.61,21.03,0.54,208629.66,3.66
1199143.08,21.04,0.54,208146.07,3.65
1198912.31,21.03,0.54,207764.46,3.65
1199113.68,21.04,0.54,207893.29,3.65
1199113.68,21.04,0.54,207880.75,3.65
1198908.7,21.04,0.54,207686.66,3.64
1198703.73,21.04,0.54,207622.32,3.64
1198699.19,21.04,0.54,207138.74,3.64
1198590.63,21.04,0.55,206953.44,3.63
1198385.65,21.04,0.55,207221.27,3.64
1198385.65,21.04,0.55,207227.28,3.64
1198369.45,21.05,0.55,207185.81,3.64
1198369.45,21.05,0.55,207185.81,3.64
1198164.48,21.05,0.55,207131.27,3.64
1198164.48,21.05,0.55,207131.27,3.64
1198148.28,21.05,0.55,207113.4,3.64
1197943.31,21.05,0.55,207106.9,3.64
1197721.39,21.05,0.55,207039.13,3.64
1197705.19,21.05,0.55,207039.13,3.64
1197500.22,21.05,0.55,207054.17,3.64
1197295.24,21.05,0.55,207040.15,3.64
1197090.26,21.05,0.55,207039.13,3.64
1196885.29,21.05,0.55,207502.85,3.65
1196680.31,21.05,0.55,207381.75,3.65
1196680.31,21.05,0.55,207381.75,3.65
1196664.12,21.05,0.55,207363.88,3.65
1196898.55,21.06,0.56,207358.7,3.65
1196519.14,21.05,0.56,207357.38,3.65
1196314.16,21.05,0.56,207392.71,3.65
1196109.19,21.05,0.56,207378.71,3.65
1195911.7,21.05,0.55,207191.22,3.65
1195706.73,21.05,0.55,207181.5,3.65
1195690.53,21.05,0.56,207169.89,3.65
1195690.53,21.05,0.56,207169.89,3.65
1195674.33,21.06,0.56,207830.73,3.66
1195658.14,21.06,0.56,207961.72,3.66
1195453.16,21.06,0.56,207940.47,3.66
1195687.59,21.06,0.57,207937.35,3.66
1195482.62,21.06,0.57,207990.17,3.66
1195277.64,21.06,0.57,207971.79,3.67
1195400.87,21.07,0.57,207937.35,3.66
1195195.9,21.07,0.57,207921.24,3.67
1194990.92,21.07,0.57,208650.4,3.68
1194621.52,21.06,0.57,208129.24,3.67
1194621.52,21.06,0.57,208129.24,3.67
1194416.54,21.06,0.57,208123.47,3.67
1194211.57,21.07,0.57,208345.68,3.68
1194426.17,21.07,0.57,209100.03,3.69
1194227.95,21.07,0.57,208392.5,3.68
1194022.98,21.07,0.57,208249.92,3.67
1193811.86,21.07,0.57,208618.78,3.68
1193606.88,21.07,0.57,208616.92,3.68
1193401.91,21.07,0.57,208615.55,3.68
1193196.93,21.07,0.57,209062.45,3.69
1192991.96,21.07,0.57,208974.56,3.69
1192991.96,21.07,0.57,208974.56,3.69
1192698.53,21.06,0.57,208670.87,3.69
1192493.55,21.06,0.57,208753.73,3.69
1192489.02,21.07,0.57,208270.14,3.68
1192191.67,21.07,0.57,207903.17,3.67
1191986.7,21.07,0.57,207791.44,3.67
1192334.4,21.07,0.58,208863.93,3.69
1192334.4,21.07,0.58,208863.93,3.69
1192334.4,21.07,0.58,208863.93,3.69
1192334.4,21.07,0.58,208863.93,3.69
1192334.4,21.07,0.58,208863.93,3.69
1192139.31,21.07,0.57,208469.48,3.68
1192139.31,21.07,0.57,208469.48,3.68
1191934.33,21.07,0.57,208466.16,3.69
1191729.36,21.07,0.57,208446.84,3.69
1191729.36,21.07,0.57,208477.56,3.69
1191963.79,21.08,0.58,208517.89,3.69
1191643.79,21.07,0.58,208197.89,3.68
1191643.79,21.07,0.58,208167.18,3.68
1191438.81,21.07,0.58,208146.54,3.68
1191438.81,21.07,0.58,208180.18,3.68
1191059.41,21.07,0.57,208158.75,3.68
1191059.41,21.07,0.57,208125.11,3.68
1191059.41,21.07,0.57,208106.56,3.68
1191059.41,21.07,0.57,208145.08,3.68
1190854.43,21.07,0.57,208482.05,3.69
1190854.43,21.07,0.57,208519.2,3.69
1191052.09,21.07,0.58,208711.75,3.69
1190995.54,21.08,0.58,208594.46,3.69
1190995.54,21.08,0.58,208594.46,3.69
1190790.56,21.08,0.58,208482.55,3.69
1191024.99,21.08,0.58,208475.01,3.69
1191024.99,21.08,0.58,208476.76,3.69
1190820.02,21.08,0.58,208483.31,3.69
1190615.04,21.08,0.58,208476.65,3.69
1190410.07,21.08,0.58,208309.89,3.69
1190393.87,21.09,0.59,208497.3,3.69
1190377.67,21.09,0.59,208658.25,3.7
1190361.48,21.09,0.59,208560.53,3.7
1190156.5,21.09,0.59,208496.03,3.69
1190156.5,21.09,0.59,208496.45,3.69
1190140.3,21.09,0.6,208481.0,3.7
1189770.9,21.09,0.59,209227.19,3.71
1189573.31,21.09,0.59,209029.48,3.71
1189368.33,21.09,0.59,208823.19,3.7
1189163.36,21.09,0.59,208801.94,3.7
1188872.3,21.08,0.58,208501.37,3.7
1188667.33,21.08,0.58,208498.24,3.7
1188940.04,21.09,0.59,207251.54,3.68
1189083.28,21.09,0.6,208238.28,3.69
1188878.3,21.09,0.6,208245.93,3.69
1188878.3,21.09,0.6,208245.93,3.69
1188673.32,21.09,0.6,208238.33,3.7
1188552.74,21.09,0.6,210510.45,3.74
1188787.17,21.1,0.6,210510.39,3.74
1188582.2,21.1,0.6,210893.36,3.74
1188582.2,21.1,0.6,210893.36,3.74
1188377.22,21.1,0.6,210708.6,3.74
1188172.24,21.1,0.6,210870.3,3.74
1188295.48,21.1,0.61,210854.11,3.74
1188090.5,21.1,0.61,210845.93,3.75
1187885.53,21.1,0.61,210898.76,3.75
1187680.55,21.1,0.61,210891.14,3.75
1187301.15,21.1,0.6,210591.23,3.74
1187096.17,21.1,0.6,210587.15,3.74
1186891.2,21.1,0.6,211068.15,3.75
1187125.63,21.11,0.61,211068.15,3.75
1186920.65,21.11,0.61,211068.15,3.75
1186920.65,21.11,0.61,211068.19,3.75
1186916.12,21.11,0.61,210584.61,3.75
1186620.0,21.11,0.61,210225.95,3.74
1186415.02,21.11,0.61,209982.76,3.74
1186398.82,21.11,0.61,210129.21,3.74
1186398.82,21.11,0.61,210109.35,3.74
1186193.85,21.11,0.61,210111.5,3.74
1185814.44,21.11,0.61,210109.35,3.74
1186057.16,21.11,0.61,210109.35,3.74
1185852.19,21.11,0.61,210136.47,3.74
1185474.49,21.11,0.61,210118.82,3.74
1185708.92,21.11,0.62,210109.35,3.74
1185503.94,21.11,0.62,210606.16,3.75
1185503.94,21.11,0.62,210606.16,3.75
1185124.54,21.11,0.61,210285.14,3.75
1184919.56,21.11,0.61,210299.35,3.75
1184919.56,21.11,0.61,210299.35,3.75
1184714.59,21.11,0.61,210300.94,3.75
1184698.39,21.11,0.61,210391.79,3.75
1184539.61,21.11,0.61,210240.11,3.75
1184334.64,21.11,0.61,210182.71,3.75
1184318.44,21.11,0.61,210363.26,3.75
1184113.46,21.11,0.61,210364.84,3.75
1184113.46,21.11,0.61,210364.84,3.75
1183908.49,21.11,0.61,210305.86,3.75
1183703.51,21.11,0.61,210284.61,3.75
1183498.54,21.11,0.61,210283.22,3.75
1183293.56,21.11,0.61,210370.68,3.75
1183293.56,21.11,0.61,210370.68,3.75
1183293.56,21.11,0.61,210339.96,3.75
1183088.59,21.11,0.61,210265.28,3.75
1183323.02,21.12,0.62,210250.77,3.75
1183118.04,21.12,0.62,210642.03,3.76
1182913.07,21.12,0.62,210612.3,3.76
1182896.87,21.12,0.62,210739.72,3.76
1182691.89,21.12,0.62,210727.63,3.76
1182691.89,21.12,0.62,210727.63,3.76
1182312.49,21.12,0.62,210486.56,3.76
1182107.51,21.12,0.62,210474.28,3.76
1181902.54,21.12,0.62,210564.54,3.76
1181697.56,21.12,0.62,210487.79,3.76
1181697.56,21.12,0.62,210521.43,3.76
1181492.58,21.12,0.62,210507.92,3.76
1181287.61,21.12,0.62,210854.49,3.77
1181287.61,21.12,0.62,210854.49,3.77
1181420.84,21.12,0.62,210804.89,3.77
1181653.57,21.13,0.63,211310.89,3.78
1181278.87,21.12,0.62,210905.37,3.77
1181262.67,21.13,0.63,210887.5,3.77
1181057.7,21.13,0.63,210881.0,3.77
1180849.48,21.12,0.62,210760.27,3.77
1181083.92,21.13,0.63,211041.38,3.78
1181083.92,21.13,0.63,211018.19,3.77
1181083.92,21.13,0.63,211018.19,3.77
1180872.7,21.13,0.63,210810.74,3.77
1180667.73,21.13,0.63,210781.12,3.77
1180651.53,21.13,0.63,210711.85,3.77
1180272.13,21.12,0.63,210718.81,3.77
1180506.56,21.13,0.63,210809.4,3.77
1180490.36,21.13,0.63,211663.95,3.79
1180110.95,21.13,0.63,211515.96,3.79
1179905.98,21.13,0.63,211575.96,3.79
1179701.0,21.13,0.63,211557.86,3.79
1179496.03,21.13,0.63,211551.59,3.79
1179489.83,21.13,0.63,211382.47,3.79
1179463.63,21.13,0.64,211426.33,3.79
1179258.66,21.13,0.64,211805.37,3.8
1179242.46,21.14,0.64,211608.8,3.79
1179037.48,21.14,0.64,211449.89,3.79
1178832.51,21.14,0.64,211437.8,3.79
1178776.9,21.14,0.64,210587.39,3.78
1178776.9,21.14,0.64,210587.39,3.78
1178571.92,21.14,0.64,210575.11,3.78
1178366.95,21.14,0.64,210622.51,3.78
1178366.95,21.14,0.64,210650.96,3.78
1178161.97,21.14,0.64,211318.01,3.79
1178075.55,21.14,0.64,211670.03,3.8
1177779.42,21.14,0.64,211254.41,3.79
1177902.66,21.14,0.64,211243.25,3.79
1177697.68,21.14,0.64,212043.09,3.81
1177492.71,21.14,0.64,211582.9,3.8
1177172.71,21.14,0.64,211262.9,3.79
1177166.51,21.14,0.64,211069.73,3.79
1177400.94,21.15,0.65,211069.53,3.79
1177120.5,21.14,0.64,211073.05,3.79
1176905.53,21.14,0.64,210953.16,3.79
1176905.53,21.14,0.64,210937.37,3.79
1176700.55,21.14,0.64,210933.85,3.79
1176495.58,21.14,0.64,210933.85,3.79
1176730.01,21.15,0.65,211517.96,3.8
1176730.01,21.15,0.65,211517.96,3.8
1176853.24,21.15,0.66,211501.77,3.8
1176648.27,21.15,0.66,211493.59,3.8
1176443.29,21.15,0.66,211774.82,3.81
1176063.89,21.15,0.65,211376.3,3.8
1175765.68,21.14,0.65,211115.26,3.8
1175608.12,21.14,0.64,210959.31,3.79
1175608.12,21.14,0.64,210903.36,3.79
1175608.12,21.14,0.64,210923.09,3.79
1175403.14,21.14,0.64,210902.9,3.79
1175637.57,21.15,0.65,211902.98,3.81
1175432.6,21.15,0.65,211902.78,3.81
1175154.39,21.14,0.65,211658.82,3.81
1174804.98,21.14,0.64,211829.07,3.81
1174804.98,21.14,0.64,211829.07,3.81
1174600.0,21.14,0.64,211829.07,3.81
1174395.02,21.14,0.64,211950.76,3.82
1174518.26,21.14,0.65,212085.54,3.82
1174313.28,21.14,0.65,212073.45,3.82
1174297.09,21.15,0.65,212086.65,3.82
1174092.11,21.15,0.65,212064.75,3.82
1173887.14,21.15,0.65,212063.33,3.82
1173887.14,21.15,0.65,212034.24,3.82
1172247.33,21.15,0.65,212009.87,3.82
1172042.36,21.15,0.65,212049.34,3.83
1171837.38,21.15,0.65,212007.7,3.83
1171629.17,21.15,0.65,211871.23,3.82
1171424.19,21.15,0.65,211813.83,3.82
1171424.19,21.15,0.65,211845.7,3.82
1171219.22,21.15,0.65,211845.7,3.82
1171214.69,21.15,0.65,211362.11,3.82
1170917.34,21.15,0.65,210995.13,3.81
1170712.37,21.15,0.65,210996.72,3.81
1170946.8,21.15,0.66,211268.5,3.82
1170946.8,21.15,0.66,211246.53,3.82
1170946.8,21.15,0.66,211246.53,3.82
1170567.39,21.15,0.65,210975.76,3.81
1170362.41,21.15,0.65,210975.99,3.81
1170157.44,21.15,0.65,210982.67,3.81
1170157.44,21.15,0.65,210982.67,3.81
1169952.46,21.15,0.65,211520.62,3.82
1169952.46,21.15,0.65,211547.57,3.82
1170096.05,21.15,0.66,212078.37,3.83
1169853.72,21.15,0.66,211775.24,3.83
1169648.75,21.15,0.66,211703.94,3.83
1169443.77,21.15,0.66,211704.17,3.83
1169678.2,21.16,0.66,211679.57,3.83
1169473.23,21.16,0.66,212050.3,3.84
1169268.25,21.16,0.66,211754.82,3.83
1169063.28,21.16,0.66,212106.43,3.84
1169063.28,21.16,0.66,212164.84,3.84
1168858.3,21.16,0.66,212002.01,3.84
1168478.9,21.16,0.66,211712.76,3.83
1168478.9,21.16,0.66,211712.76,3.83
1168273.92,21.16,0.66,211631.28,3.83
1168508.35,21.16,0.66,212533.12,3.85
1168503.82,21.16,0.67,212049.53,3.84
1168345.04,21.16,0.66,211903.55,3.84
1168345.04,21.16,0.66,211903.55,3.84
1168047.69,21.16,0.66,211543.67,3.83
1167842.72,21.16,0.66,211547.07,3.83
1167826.52,21.16,0.67,211063.73,3.82
1167959.76,21.17,0.67,210783.67,3.82
1167744.78,21.17,0.67,211688.04,3.84
1167539.81,21.17,0.67,211662.0,3.84
1167334.83,21.17,0.67,211660.27,3.84
1167334.83,21.17,0.67,211723.37,3.84
1167129.85,21.17,0.67,211832.96,3.84
1166924.88,21.17,0.67,211740.03,3.84
1166924.88,21.17,0.67,211740.03,3.84
1166719.9,21.17,0.67,211723.37,3.84
1166719.9,21.17,0.67,211723.37,3.84
1166514.93,21.17,0.67,211867.43,3.84
1166309.95,21.17,0.67,211723.37,3.84
1166293.76,21.17,0.67,211705.5,3.84
1166293.76,21.17,0.67,211705.5,3.84
1166277.56,21.17,0.68,211700.06,3.84
1166261.36,21.18,0.68,211699.0,3.84
1166102.58,21.18,0.68,211540.03,3.84
1165726.18,21.17,0.67,211121.79,3.83
1165521.2,21.17,0.67,211148.92,3.84
1165316.23,21.17,0.67,211133.99,3.84
1165550.82,21.18,0.68,212078.3,3.85
1165345.85,21.18,0.68,212066.1,3.85
1165345.85,21.18,0.68,212066.1,3.85
1165319.65,21.18,0.68,211698.99,3.85
1165104.68,21.18,0.68,211470.62,3.84
1165088.48,21.18,0.69,212233.56,3.86
1165322.91,21.19,0.69,212544.66,3.86
1165117.93,21.19,0.69,212477.06,3.86
1164912.96,21.19,0.69,212470.8,3.86
1164707.98,21.19,0.69,212448.66,3.87
1164503.01,21.19,0.69,212464.58,3.87
1164123.6,21.18,0.69,212082.28,3.86
1163918.63,21.18,0.69,212465.66,3.87
1163713.65,21.18,0.69,212355.44,3.87
1163713.65,21.18,0.69,212355.49,3.87
1163713.65,21.18,0.69,212353.81,3.87
1163508.68,21.18,0.69,212227.49,3.86
1163743.11,21.19,0.69,212318.08,3.87
1163538.13,21.19,0.69,212594.52,3.87
1163333.15,21.19,0.69,212591.19,3.87
1163333.15,21.19,0.69,212563.74,3.87
1163128.18,21.19,0.69,212550.32,3.87
1163251.41,21.2,0.7,212903.34,3.88
1161611.61,21.2,0.7,212878.97,3.88
1161406.63,21.2,0.7,212795.41,3.88
1161201.66,21.2,0.7,212702.55,3.88
1161042.88,21.19,0.7,212550.87,3.88
1160837.9,21.19,0.7,212552.46,3.88
1160632.93,21.19,0.7,213218.43,3.89
1160293.35,21.19,0.69,212935.41,3.89
1160088.38,21.19,0.69,212876.42,3.89
1160088.38,21.19,0.69,212911.62,3.89
1159883.4,21.19,0.69,212888.75,3.89
1159877.2,21.19,0.7,212676.42,3.89
1159575.99,21.19,0.69,212376.82,3.88
1159276.0,21.18,0.69,212092.25,3.88
1159061.03,21.18,0.69,211940.58,3.87
1159061.03,21.18,0.69,211932.83,3.87
1158856.05,21.19,0.69,211931.33,3.87
1158651.08,21.19,0.69,211934.31,3.88
1158634.88,21.19,0.69,211978.35,3.88
1158634.88,21.19,0.69,212041.51,3.88
1158634.88,21.19,0.69,212040.2,3.88
1158618.68,21.19,0.69,211994.33,3.88
1158741.92,21.2,0.7,212501.33,3.89
1158536.94,21.2,0.7,212569.78,3.89
1158520.75,21.2,0.7,212717.92,3.89
1158520.75,21.2,0.7,212712.25,3.89
1158718.05,21.2,0.71,213707.55,3.91
1158718.05,21.2,0.71,213685.5,3.91
1158419.84,21.2,0.7,213417.88,3.91
1158543.07,21.21,0.71,213485.38,3.91
1158543.07,21.21,0.71,213485.38,3.91
1158244.86,21.2,0.7,213355.77,3.91
1158039.89,21.2,0.7,213546.6,3.91
1157834.91,21.2,0.7,213489.21,3.91
1157455.51,21.2,0.7,213124.78,3.9
1157439.31,21.2,0.7,213305.32,3.91
1157423.11,21.2,0.7,213399.56,3.91
1157620.77,21.21,0.71,212608.02,3.89
1157382.47,21.21,0.71,213042.96,3.9
1157382.47,21.21,0.71,213074.25,3.9
1157060.88,21.2,0.71,212720.56,3.9
1156855.91,21.2,0.71,212718.75,3.9
1157090.34,21.21,0.71,212711.22,3.9
1157090.34,21.21,0.71,212731.39,3.9
1156700.93,21.2,0.71,212738.7,3.9
1156700.93,21.2,0.71,212797.11,3.9
1156943.65,21.21,0.71,212772.96,3.9
1156555.96,21.2,0.71,212833.27,3.9
1156350.98,21.2,0.71,212774.41,3.9
1156585.41,21.21,0.71,212772.96,3.9
1156206.01,21.21,0.71,213249.0,3.91
1156448.73,21.21,0.71,212965.21,3.91
1156128.73,21.21,0.71,212645.21,3.9
1156128.73,21.21,0.71,212638.56,3.9
1155923.75,21.21,0.71,212595.35,3.9
1155718.78,21.21,0.71,212537.95,3.9
1155718.78,21.21,0.71,212637.02,3.9
1155718.78,21.21,0.71,212628.78,3.9
1155718.78,21.21,0.71,212607.94,3.9
1155718.78,21.21,0.71,212605.14,3.9
1155718.78,21.21,0.71,212605.14,3.9
1155513.8,21.21,0.71,212605.14,3.9
1155216.81,21.2,0.71,213691.4,3.92
1155216.81,21.2,0.71,213719.9,3.92
1155011.83,21.2,0.71,213735.19,3.92
1154806.86,21.2,0.71,213662.5,3.92
1155124.84,21.21,0.71,212784.69,3.91
1154826.62,21.21,0.71,212498.96,3.9
1154621.65,21.21,0.71,212499.18,3.9
1154621.65,21.21,0.71,212468.47,3.9
1154621.65,21.21,0.71,212502.96,3.9
1154542.18,21.21,0.71,213147.63,3.92
1154255.01,21.21,0.71,212817.49,3.91
1154255.01,21.21,0.71,212793.45,3.91
1154050.04,21.21,0.71,212776.48,3.91
1154050.04,21.21,0.71,212776.48,3.91
1153845.06,21.21,0.71,212786.72,3.91
1154087.78,21.21,0.71,213080.51,3.92
1153882.81,21.21,0.71,212768.85,3.91
1153882.81,21.21,0.71,212768.85,3.91
1154006.04,21.22,0.72,213565.98,3.93
1153801.07,21.22,0.72,213562.65,3.93
1153784.87,21.22,0.72,213457.29,3.93
1153784.87,21.22,0.72,213457.29,3.93
1153784.87,21.22,0.72,213467.01,3.93
1153579.9,21.22,0.72,213577.52,3.93
1153374.92,21.22,0.72,213558.2,3.93
1153169.95,21.22,0.72,213755.38,3.93
1152871.73,21.22,0.72,213641.17,3.93
1152871.73,21.22,0.72,213641.17,3.93
1153049.04,21.22,0.72,213458.02,3.93
1152844.06,21.22,0.72,213679.39,3.93
1152639.09,21.22,0.72,213635.74,3.93
1152346.81,21.22,0.72,213761.9,3.94
1152141.83,21.22,0.72,213647.67,3.93
1151936.86,21.22,0.72,213532.25,3.93
1151731.88,21.22,0.72,213474.85,3.93
1151526.91,21.22,0.72,213474.85,3.93
1151150.43,21.21,0.72,213076.8,3.93
1151150.43,21.21,0.72,213105.29,3.93
1151134.23,21.22,0.72,213105.63,3.93
1151118.04,21.22,0.72,213105.1,3.93
1151118.04,21.22,0.72,213105.14,3.93
1151118.04,21.22,0.72,213105.14,3.93
1151352.47,21.23,0.73,213105.14,3.93
1151352.47,21.23,0.73,213105.14,3.93
1151147.49,21.23,0.73,213888.28,3.94
1150942.52,21.23,0.73,213867.03,3.94
1150942.52,21.23,0.73,213867.03,3.94
1150942.52,21.23,0.73,213878.62,3.94
1150926.32,21.23,0.73,213876.52,3.94
1150721.34,21.23,0.73,213875.49,3.95
1150499.34,21.23,0.73,213663.48,3.94
1150119.94,21.22,0.72,213270.28,3.93
1149914.96,21.22,0.72,213293.24,3.94
1149914.96,21.22,0.72,213293.76,3.94
1149914.96,21.22,0.72,213293.76,3.94
1150242.67,21.23,0.73,213270.8,3.94
1150037.69,21.23,0.73,213524.8,3.94
1149832.72,21.23,0.73,213534.68,3.94
1149627.74,21.23,0.73,213821.84,3.95
1149125.06,21.22,0.72,213488.89,3.94
1149108.86,21.22,0.73,213471.02,3.94
1149108.86,21.22,0.73,213518.3,3.94
1148903.89,21.22,0.73,213530.62,3.94
1148887.69,21.23,0.73,213511.81,3.94
1148682.71,21.23,0.73,213773.94,3.95
1148477.74,21.23,0.73,213854.97,3.95
1148477.74,21.23,0.73,213887.91,3.95
1148272.76,21.23,0.73,213830.51,3.95
1148067.79,21.23,0.73,213830.51,3.95
1147862.81,21.23,0.73,213833.91,3.95
1147846.61,21.23,0.73,213632.08,3.95
1147641.64,21.23,0.73,213630.58,3.95
1147436.66,21.23,0.73,213769.42,3.96
1147436.66,21.23,0.73,213769.42,3.96
1147231.69,21.23,0.73,213864.86,3.96
1147466.12,21.24,0.74,213606.95,3.95
1147466.12,21.24,0.74,213606.95,3.95
1147261.14,21.24,0.74,213594.86,3.95
1146881.74,21.23,0.73,214889.46,3.98
1147116.17,21.24,0.74,214880.65,3.98
1146911.19,21.24,0.74,215030.99,3.98
1146911.19,21.24,0.74,215030.99,3.98
1146706.21,21.24,0.74,214922.79,3.98
1146706.21,21.24,0.74,214922.79,3.98
