ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
935404.68,26.23,13.97,639967.1,17.95
934387.26,26.26,14.0,639155.7,17.96
934203.52,26.26,14.0,638740.58,17.96
934168.06,26.27,14.0,638762.74,17.96
933800.58,26.27,14.01,638607.25,17.97
933609.52,26.27,14.01,638347.58,17.96
933661.28,26.28,14.02,638851.5,17.98
933666.35,26.29,14.02,638573.54,17.98
933458.68,26.29,14.02,638004.48,17.97
932441.26,26.32,14.05,637193.07,17.99
931423.84,26.35,14.09,636381.67,18.0
931428.91,26.36,14.09,636035.11,18.0
931291.86,26.36,14.1,635652.86,17.99
932167.85,26.39,14.12,636067.62,18.01
931984.11,26.39,14.12,635888.65,18.01
931800.37,26.39,14.13,635537.41,18.0
931616.63,26.39,14.13,635180.21,18.0
932061.81,26.41,14.14,635407.19,18.0
932066.88,26.41,14.15,635778.91,18.02
932066.88,26.41,14.15,636204.44,18.03
932311.51,26.42,14.16,635948.75,18.02
932276.04,26.43,14.16,636415.18,18.04
932092.3,26.43,14.17,636822.91,18.06
931868.03,26.43,14.17,636859.27,18.06
931684.29,26.43,14.17,636679.23,18.06
932013.93,26.45,14.18,636551.55,18.06
931683.73,26.45,14.18,635480.81,18.04
931459.46,26.45,14.18,635379.19,18.04
931315.67,26.45,14.19,635166.57,18.04
930776.2,26.44,14.18,634677.08,18.03
931393.39,26.47,14.2,634743.39,18.04
931393.39,26.47,14.2,634743.39,18.04
931393.39,26.47,14.2,634393.11,18.03
931241.01,26.47,14.2,634049.35,18.02
931091.77,26.47,14.2,633959.67,18.02
931091.77,26.47,14.2,633959.67,18.02
931381.03,26.48,14.22,634030.29,18.03
931156.75,26.48,14.22,634013.37,18.03
930973.01,26.48,14.22,634443.5,18.05
930789.27,26.49,14.22,634023.21,18.04
930655.01,26.49,14.22,633644.38,18.04
931031.56,26.5,14.24,633831.6,18.04
930840.51,26.5,14.24,633504.94,18.04
930718.09,26.51,14.24,634093.7,18.06
930302.76,26.51,14.25,633732.41,18.06
931136.84,26.54,14.27,634257.62,18.08
930953.1,26.54,14.28,633764.8,18.07
931329.65,26.55,14.29,634060.93,18.08
931145.91,26.56,14.29,633773.05,18.08
931382.49,26.57,14.3,633376.64,18.07
931198.75,26.57,14.3,633850.88,18.09
931015.01,26.57,14.31,634263.45,18.1
930527.77,26.56,14.3,633544.3,18.09
930344.03,26.57,14.3,633143.12,18.08
930349.1,26.57,14.31,633699.78,18.1
929969.16,26.56,14.3,633382.33,18.09
930227.03,26.58,14.31,633965.98,18.11
930579.55,26.59,14.32,633679.2,18.1
930381.42,26.58,14.32,633423.23,18.1
930607.32,26.6,14.33,634058.14,18.12
930409.82,26.6,14.33,633756.48,18.12
930226.08,26.6,14.33,633240.41,18.11
931649.25,26.65,14.38,633359.2,18.12
930631.83,26.68,14.41,632547.79,18.13
930736.29,26.69,14.42,632825.33,18.15
930741.36,26.69,14.43,633372.33,18.17
930741.36,26.69,14.43,633261.1,18.16
930550.31,26.7,14.43,633086.21,18.16
930550.31,26.7,14.43,633042.16,18.16
930413.26,26.7,14.43,632735.5,18.16
929726.15,26.71,14.45,632624.69,18.18
930038.13,26.72,14.46,633230.98,18.19
929020.71,26.75,14.49,632419.58,18.21
928836.97,26.76,14.49,632103.32,18.21
929094.84,26.77,14.5,632107.25,18.21
928911.1,26.77,14.51,631646.85,18.2
928574.98,26.78,14.51,631355.27,18.21
928159.65,26.78,14.51,630993.98,18.21
930456.74,26.85,14.59,635231.9,18.33
930456.74,26.85,14.59,635020.78,18.33
929769.63,26.86,14.6,634907.67,18.34
929545.36,26.87,14.6,634999.57,18.35
929521.28,26.87,14.61,634493.64,18.34
929961.95,26.89,14.62,631284.39,18.25
928743.83,26.92,14.65,630576.53,18.27
928959.43,26.93,14.66,630715.3,18.28
929217.3,26.94,14.67,630380.26,18.27
929362.3,26.95,14.68,630889.69,18.29
929785.79,26.96,14.7,630941.41,18.29
929602.05,26.96,14.7,630635.31,18.29
929607.12,26.97,14.7,630288.75,18.29
929423.38,26.97,14.71,630650.27,18.3
929233.37,26.97,14.71,630094.1,18.29
929115.49,26.97,14.71,630702.15,18.31
928931.75,26.97,14.71,630460.16,18.31
928779.37,26.98,14.71,630428.98,18.31
928595.63,26.98,14.72,630013.86,18.31
928560.17,26.99,14.72,630043.01,18.31
928448.2,26.99,14.73,629850.25,18.31
928264.46,26.99,14.73,629522.68,18.31
928124.97,26.99,14.73,629344.7,18.3
928393.73,27.01,14.74,629411.61,18.31
928080.52,27.01,14.74,629030.61,18.3
928085.59,27.01,14.75,628564.02,18.29
927772.38,27.01,14.75,628183.02,18.29
928102.81,27.02,14.76,628473.13,18.3
927894.07,27.02,14.75,628372.87,18.3
927230.89,27.03,14.77,627756.01,18.3
927047.15,27.03,14.77,627480.6,18.3
926863.41,27.04,14.77,627186.51,18.29
926901.04,27.04,14.77,627475.22,18.3
926709.98,27.04,14.77,628219.39,18.33
926485.71,27.04,14.78,628042.79,18.33
926301.97,27.04,14.78,627713.54,18.33
926647.17,27.06,14.79,627719.32,18.33
926422.9,27.06,14.79,627617.69,18.33
926492.31,27.07,14.8,627659.8,18.34
926433.31,27.07,14.81,627371.87,18.33
926242.25,27.07,14.81,627187.18,18.33
926058.51,27.08,14.81,626763.43,18.33
925868.5,27.08,14.81,626754.5,18.33
925684.76,27.08,14.82,626339.72,18.32
925684.76,27.08,14.82,626360.31,18.32
925722.39,27.08,14.82,625887.23,18.31
925988.59,27.09,14.83,625524.41,18.3
925988.59,27.09,14.83,625328.07,18.3
925764.31,27.1,14.83,625560.17,18.31
926030.51,27.11,14.84,625671.58,18.31
925996.56,27.11,14.85,624966.82,18.3
925812.82,27.12,14.85,624700.69,18.3
925621.76,27.12,14.85,624516.0,18.3
925665.84,27.12,14.86,624565.59,18.3
926089.34,27.13,14.87,624602.6,18.3
926339.89,27.15,14.88,624589.06,18.3
926115.61,27.15,14.88,624617.91,18.31
925891.34,27.15,14.88,624441.31,18.31
925707.6,27.15,14.89,624810.45,18.33
925712.67,27.16,14.89,624480.8,18.32
925528.93,27.16,14.9,624108.32,18.31
925345.19,27.16,14.9,623964.58,18.32
925161.45,27.17,14.9,623590.03,18.31
924970.39,27.17,14.9,623334.69,18.31
924634.27,27.17,14.91,623421.8,18.32
924892.13,27.19,14.92,623989.21,18.34
924708.39,27.19,14.92,624438.23,18.36
924707.19,27.19,14.93,625389.99,18.39
924712.26,27.2,14.94,625099.15,18.39
924743.62,27.2,14.94,624984.23,18.38
924743.62,27.2,14.94,625535.22,18.4
925026.57,27.21,14.95,626081.91,18.42
925403.12,27.23,14.96,626417.93,18.43
925244.47,27.23,14.96,626133.21,18.43
924227.05,27.26,15.0,625321.8,18.45
924037.04,27.27,15.0,625272.78,18.45
923019.62,27.3,15.04,624461.37,18.47
923288.37,27.32,15.05,624436.19,18.47
923487.59,27.33,15.06,624754.49,18.49
923840.11,27.34,15.08,624338.62,18.48
923840.11,27.34,15.08,624155.14,18.47
922822.69,27.38,15.11,623343.74,18.49
923470.22,27.4,15.13,623500.07,18.5
922252.1,27.43,15.16,622792.21,18.52
922282.25,27.43,15.17,622429.33,18.51
921823.56,27.43,15.16,621866.47,18.5
921456.08,27.43,15.17,621598.68,18.5
921705.61,27.44,15.18,621537.3,18.51
921514.56,27.44,15.18,621551.59,18.51
921330.82,27.45,15.18,622156.09,18.53
921330.82,27.45,15.18,622156.09,18.53
921003.24,27.44,15.18,621789.88,18.53
921033.39,27.45,15.18,621568.07,18.52
921038.46,27.46,15.19,621449.03,18.53
921296.33,27.47,15.2,621844.86,18.54
920278.91,27.5,15.24,621033.45,18.56
920088.89,27.51,15.24,620735.56,18.56
920489.04,27.52,15.25,620936.3,18.56
920739.59,27.53,15.26,620920.85,18.57
920593.48,27.53,15.27,621816.64,18.6
920598.55,27.54,15.28,621535.04,18.59
920815.33,27.55,15.29,621734.47,18.6
921310.6,27.57,15.3,621496.41,18.6
921654.18,27.58,15.32,623420.52,18.66
921654.18,27.58,15.32,623335.74,18.65
921463.12,27.59,15.32,623187.31,18.66
921463.12,27.59,15.32,623187.31,18.66
921567.59,27.59,15.33,623597.25,18.67
921555.23,27.6,15.34,623880.15,18.69
921555.23,27.6,15.34,623850.92,18.68
921365.22,27.6,15.34,623547.16,18.68
921181.48,27.61,15.34,623132.04,18.67
921432.03,27.62,15.35,623107.66,18.68
921207.76,27.62,15.35,623001.71,18.68
921345.44,27.63,15.36,622893.83,18.68
921121.17,27.63,15.36,623078.69,18.69
921284.93,27.63,15.37,622651.04,18.68
921101.19,27.64,15.37,622290.33,18.67
920876.92,27.64,15.37,622184.39,18.67
920875.71,27.65,15.38,622030.12,18.67
920651.44,27.65,15.38,621928.5,18.68
920467.7,27.65,15.39,621341.71,18.66
920467.7,27.65,15.39,621458.57,18.67
920499.06,27.65,15.39,621235.14,18.66
920315.32,27.65,15.39,621659.77,18.68
920091.04,27.66,15.39,621558.14,18.68
919907.3,27.66,15.39,622004.38,18.7
919723.56,27.66,15.4,621607.06,18.69
920226.72,27.68,15.41,621723.44,18.7
920042.98,27.68,15.42,621457.59,18.7
919859.24,27.68,15.42,620947.54,18.69
920117.11,27.7,15.43,621522.9,18.71
919933.37,27.7,15.43,621342.87,18.71
920758.89,27.72,15.46,621895.11,18.72
919741.46,27.76,15.49,621083.71,18.75
919557.72,27.76,15.5,620682.96,18.74
919888.15,27.77,15.51,621214.58,18.76
919697.1,27.78,15.51,620962.53,18.75
919697.1,27.78,15.51,620962.53,18.75
919498.97,27.77,15.51,621513.26,18.77
919851.49,27.79,15.52,621043.04,18.76
919849.24,27.79,15.53,620909.63,18.76
920102.95,27.81,15.54,620371.21,18.75
919890.06,27.81,15.54,619603.2,18.73
920238.79,27.82,15.56,619838.33,18.74
920238.79,27.82,15.56,620100.35,18.75
920078.67,27.82,15.55,620112.46,18.75
920118.01,27.82,15.56,620110.37,18.75
919926.95,27.83,15.56,619858.44,18.75
920178.54,27.84,15.57,619933.25,18.75
920178.54,27.84,15.57,619836.16,18.75
919994.8,27.84,15.58,619570.87,18.75
919842.42,27.84,15.58,619553.26,18.75
919618.15,27.85,15.58,619443.89,18.76
919576.49,27.84,15.58,619455.64,18.76
919392.75,27.85,15.58,619134.13,18.75
919246.64,27.85,15.59,618905.58,18.75
918831.54,27.85,15.58,618698.22,18.75
918607.27,27.85,15.58,618488.58,18.75
918495.3,27.85,15.59,618152.01,18.74
918152.91,27.86,15.59,618639.52,18.77
918481.51,27.87,15.61,618471.88,18.77
918481.51,27.87,15.61,618289.21,18.76
917464.08,27.91,15.64,617477.81,18.78
917469.15,27.92,15.65,617944.91,18.8
917279.14,27.92,15.65,618441.35,18.82
917167.18,27.92,15.66,618442.67,18.83
916976.12,27.93,15.66,618267.78,18.83
916792.38,27.93,15.66,618115.44,18.83
916608.64,27.93,15.67,617829.05,18.83
916424.9,27.93,15.67,617317.29,18.82
916754.54,27.95,15.68,617639.01,18.83
916530.27,27.95,15.69,617533.06,18.83
916346.53,27.95,15.69,618071.46,18.85
916162.79,27.96,15.69,617713.31,18.85
916307.79,27.97,15.7,618253.62,18.87
915572.83,27.98,15.71,617892.42,18.88
915348.56,27.98,15.71,618128.58,18.89
915124.28,27.98,15.72,617951.98,18.89
915088.82,27.99,15.72,617940.88,18.9
914976.85,27.99,15.73,617711.61,18.9
914786.84,28.0,15.73,618291.18,18.92
914786.84,28.0,15.73,618363.91,18.92
914733.85,28.0,15.73,618254.87,18.92
914509.58,28.0,15.73,618643.09,18.94
914862.1,28.01,15.75,618251.71,18.93
915500.7,28.04,15.77,618641.33,18.95
915276.43,28.04,15.77,618419.08,18.94
915079.45,28.04,15.78,618814.05,18.96
915123.35,28.04,15.78,618499.02,18.95
914932.29,28.04,15.78,618341.57,18.95
914913.43,28.05,15.79,618220.66,18.95
914729.69,28.05,15.79,618066.69,18.96
914729.69,28.05,15.79,618187.0,18.96
914728.49,28.06,15.8,618950.33,18.99
914544.75,28.06,15.8,618509.08,18.98
914361.01,28.07,15.8,618409.43,18.98
913971.07,28.06,15.79,618025.84,18.97
913780.01,28.06,15.8,617766.17,18.97
913588.95,28.06,15.8,617506.5,18.97
913570.1,28.07,15.81,618263.87,19.0
913386.36,28.07,15.81,618519.1,19.01
913227.7,28.08,15.81,618202.67,19.01
912210.28,28.12,15.85,617741.55,19.04
912210.28,28.12,15.85,617741.55,19.04
912019.23,28.12,15.85,617489.63,19.04
912134.21,28.12,15.86,617559.17,19.04
912134.21,28.12,15.86,617670.03,19.04
911940.71,28.12,15.86,616827.69,19.02
911756.97,28.13,15.86,616485.48,19.02
911619.92,28.13,15.87,616841.64,19.04
911239.9,28.14,15.87,617923.8,19.08
911497.76,28.15,15.88,617638.6,19.07
911351.66,28.15,15.89,617469.24,19.08
911952.82,28.18,15.92,617941.19,19.1
910935.39,28.22,15.95,617129.79,19.12
910966.75,28.22,15.96,616860.46,19.11
909949.33,28.26,15.99,616049.05,19.13
909758.28,28.26,16.0,616022.52,19.14
909758.28,28.26,16.0,615883.7,19.13
909646.31,28.27,16.0,615695.29,19.13
909422.04,28.27,16.0,615589.9,19.14
909427.11,28.28,16.01,615318.65,19.13
909281.0,28.28,16.02,615993.48,19.16
909402.07,28.29,16.03,615771.82,19.16
909220.77,28.29,16.03,615908.58,19.17
909029.71,28.3,16.03,615723.89,19.17
909029.71,28.3,16.03,615648.92,19.16
908871.06,28.3,16.04,615332.94,19.16
908687.32,28.3,16.04,614997.44,19.16
907669.9,28.34,16.08,614186.04,19.18
907701.26,28.34,16.08,614037.86,19.17
907476.98,28.34,16.08,613937.99,19.18
907252.71,28.35,16.08,613828.62,19.18
907510.58,28.36,16.09,613441.58,19.17
907685.86,28.37,16.1,613090.54,19.16
907690.93,28.38,16.11,612897.14,19.16
907483.27,28.38,16.11,612680.48,19.16
907859.82,28.39,16.13,612628.72,19.16
907701.17,28.4,16.13,611991.97,19.15
908454.24,28.43,16.16,611742.39,19.14
908430.16,28.44,16.17,611236.47,19.13
908239.1,28.44,16.17,611061.58,19.13
908048.04,28.44,16.18,610989.88,19.14
907840.38,28.44,16.18,611396.6,19.16
907899.84,28.45,16.19,610917.57,19.15
907675.57,28.46,16.19,610698.11,19.15
907485.56,28.46,16.19,610375.46,19.14
907294.5,28.46,16.2,610556.41,19.15
907103.44,28.46,16.2,610296.75,19.15
907077.2,28.47,16.21,609997.74,19.15
907041.73,28.48,16.21,609997.35,19.15
906857.99,28.48,16.22,609484.28,19.14
907047.42,28.5,16.23,609124.08,19.14
907273.08,28.51,16.24,609474.13,19.15
908931.09,28.56,16.3,611791.47,19.22
907913.66,28.6,16.34,610980.07,19.25
906896.24,28.64,16.38,610168.67,19.27
906688.58,28.64,16.38,610395.61,19.28
906693.65,28.65,16.39,610137.91,19.28
906863.73,28.66,16.4,610604.21,19.3
906679.99,28.67,16.4,610273.84,19.29
907004.15,28.68,16.41,612102.88,19.35
907262.02,28.69,16.43,612695.48,19.38
907399.7,28.7,16.44,612589.78,19.38
907404.77,28.71,16.44,612565.51,19.38
907221.03,28.71,16.45,612061.65,19.37
907037.29,28.72,16.45,611642.12,19.36
906846.23,28.72,16.45,611386.77,19.36
906208.6,28.73,16.47,610992.39,19.37
906024.86,28.74,16.47,611446.73,19.39
905841.12,28.74,16.48,611974.24,19.42
905124.63,28.73,16.46,611216.45,19.4
904437.52,28.74,16.48,611228.52,19.42
904285.14,28.75,16.48,610925.76,19.42
904060.87,28.75,16.48,610705.52,19.42
903836.6,28.75,16.49,610594.69,19.42
903645.54,28.75,16.49,610448.89,19.42
903815.48,28.76,16.5,612668.38,19.5
903756.48,28.77,16.51,612674.75,19.5
903761.55,28.78,16.51,612208.54,19.5
904480.75,28.81,16.54,612419.41,19.5
904153.17,28.8,16.54,612153.23,19.5
903135.75,28.84,16.58,611341.83,19.52
902902.82,28.84,16.57,611082.74,19.52
902712.81,28.84,16.58,610933.26,19.52
902575.76,28.85,16.58,610675.13,19.52
902392.02,28.85,16.58,611148.28,19.54
902242.79,28.85,16.58,610960.89,19.53
902052.78,28.85,16.58,610569.23,19.53
902057.84,28.86,16.59,610238.33,19.52
901874.1,28.86,16.6,609880.94,19.52
901753.08,28.87,16.6,610730.06,19.55
901970.41,28.88,16.61,611067.26,19.56
901895.38,28.88,16.62,611392.85,19.58
900677.27,28.92,16.65,610684.99,19.61
900493.53,28.92,16.66,610874.13,19.62
900269.25,28.92,16.66,610742.35,19.62
900078.2,28.93,16.66,610593.92,19.62
900059.34,28.93,16.67,610362.69,19.62
899041.92,28.98,16.71,609901.57,19.66
898024.49,29.02,16.75,609090.16,19.68
898024.49,29.02,16.75,609090.16,19.68
897833.44,29.02,16.76,608994.25,19.68
897649.7,29.02,16.76,609453.99,19.71
897465.96,29.03,16.76,609225.04,19.7
897282.22,29.03,16.77,609589.48,19.72
897231.56,29.03,16.77,609497.39,19.72
897490.44,29.05,16.78,609355.68,19.72
897495.51,29.05,16.79,609809.45,19.74
897343.12,29.06,16.79,609683.54,19.74
897230.11,29.06,16.79,609653.28,19.74
897194.64,29.06,16.8,609682.43,19.75
897231.07,29.07,16.81,609670.87,19.75
897655.37,29.09,16.82,610146.94,19.77
897431.09,29.09,16.83,610379.51,19.79
897206.82,29.09,16.83,610202.91,19.79
895775.92,29.12,16.86,609238.98,19.81
895663.96,29.13,16.86,609005.57,19.81
895016.46,29.12,16.85,608253.9,19.79
894882.2,29.12,16.86,607875.07,19.78
894723.54,29.13,16.86,607897.92,19.79
894761.17,29.13,16.86,608757.39,19.82
894527.03,29.12,16.86,608454.24,19.81
894527.03,29.12,16.86,608454.24,19.81
893980.41,29.11,16.85,607834.91,19.79
893980.41,29.11,16.85,607834.91,19.79
893978.16,29.12,16.86,607693.97,19.79
893838.67,29.12,16.85,607561.69,19.79
897316.16,29.23,16.97,612021.77,19.94
896900.83,29.24,16.97,611660.48,19.94
897158.69,29.25,16.98,611899.61,19.95
897158.69,29.25,16.98,611718.69,19.94
897000.04,29.25,16.99,611676.98,19.95
896816.3,29.26,16.99,612295.76,19.98
896632.56,29.26,17.0,612776.75,20.0
896473.91,29.26,17.0,612495.13,19.99
896473.91,29.26,17.0,612131.45,19.98
896438.44,29.27,17.01,612294.42,19.99
896790.96,29.29,17.02,611922.09,19.98
896679.0,29.29,17.03,612451.66,20.01
896520.35,29.3,17.03,612600.95,20.02
895872.84,29.28,17.02,611849.28,20.0
895872.84,29.28,17.02,611849.28,20.0
895689.1,29.29,17.02,612304.5,20.02
895464.83,29.29,17.03,612421.89,20.03
895272.84,29.29,17.03,612632.16,20.05
895502.11,29.3,17.04,617811.7,20.22
895611.45,29.31,17.04,617868.7,20.22
895610.25,29.31,17.05,618331.71,20.24
895238.64,29.31,17.04,619065.91,20.27
895094.86,29.31,17.05,618895.73,20.27
895094.86,29.31,17.05,618895.73,20.27
894904.84,29.31,17.05,618451.04,20.26
894904.84,29.31,17.05,618367.84,20.26
894869.38,29.32,17.06,618531.69,20.27
894645.1,29.32,17.06,618355.09,20.27
894486.45,29.33,17.06,618402.16,20.28
894774.78,29.34,17.08,618823.52,20.29
894616.13,29.35,17.08,618577.99,20.29
894457.47,29.35,17.08,618349.2,20.29
894457.47,29.35,17.08,618349.2,20.29
894298.82,29.35,17.09,618932.57,20.32
894350.58,29.36,17.1,618655.5,20.31
894571.68,29.38,17.12,619689.04,20.35
894829.54,29.39,17.13,620089.36,20.37
894605.27,29.4,17.13,620133.93,20.38
894288.62,29.39,17.13,619632.82,20.36
894288.62,29.39,17.13,619632.82,20.36
894104.88,29.39,17.13,620158.87,20.39
894690.57,29.42,17.15,620250.98,20.39
894849.91,29.42,17.16,620368.89,20.4
894666.17,29.43,17.16,620020.8,20.39
894891.84,29.44,17.18,620131.48,20.4
895356.11,29.46,17.19,619751.42,20.39
895165.06,29.46,17.2,619939.13,20.4
896359.11,29.51,17.25,622764.57,20.5
896616.98,29.52,17.26,622359.11,20.49
896131.85,29.52,17.25,621846.06,20.48
895948.11,29.52,17.25,621484.53,20.48
895758.1,29.52,17.26,621925.9,20.5
895756.9,29.53,17.27,621196.55,20.48
895756.9,29.53,17.27,621265.23,20.48
895573.16,29.53,17.27,620874.39,20.47
895414.51,29.54,17.27,620785.16,20.48
895759.71,29.55,17.29,620790.94,20.48
895552.05,29.56,17.29,620459.46,20.48
895552.05,29.56,17.29,620459.46,20.48
895557.11,29.56,17.3,620208.87,20.47
894870.01,29.58,17.32,620494.58,20.51
894686.27,29.58,17.32,620133.87,20.51
894686.27,29.58,17.32,620133.87,20.51
894928.54,29.6,17.33,620651.72,20.53
894737.48,29.6,17.34,620306.31,20.52
895035.3,29.61,17.35,619923.04,20.51
894589.69,29.6,17.34,619493.97,20.5
894405.95,29.61,17.34,619076.46,20.49
894363.84,29.62,17.35,619093.72,20.5
894139.56,29.62,17.35,618884.5,20.5
893633.3,29.61,17.34,618364.21,20.49
892898.34,29.62,17.36,618187.52,20.51
893124.01,29.63,17.37,618404.39,20.52
892828.42,29.63,17.36,618154.18,20.51
892877.75,29.63,17.37,618151.18,20.51
892694.01,29.63,17.37,618686.61,20.54
892694.01,29.63,17.37,619551.43,20.57
892694.01,29.63,17.37,619551.43,20.57
892541.63,29.64,17.37,619415.82,20.57
892541.63,29.64,17.37,619415.82,20.57
892546.7,29.65,17.38,619114.49,20.57
892546.7,29.65,17.38,619114.49,20.57
892546.7,29.65,17.38,619514.81,20.58
892851.26,29.66,17.4,619274.72,20.57
892667.52,29.67,17.4,619510.69,20.59
892477.51,29.67,17.41,618995.35,20.58
892269.84,29.67,17.41,618682.42,20.57
892541.06,29.69,17.42,618841.97,20.58
892541.06,29.69,17.42,618841.97,20.58
892357.32,29.69,17.42,618419.32,20.57
892574.65,29.7,17.44,618629.08,20.59
892579.72,29.71,17.44,618737.37,20.59
892577.47,29.72,17.45,618483.54,20.59
891947.27,29.71,17.44,617654.05,20.57
891947.27,29.71,17.44,617654.05,20.57
892092.27,29.72,17.45,617631.12,20.57
891868.0,29.72,17.45,617583.4,20.58
891832.53,29.73,17.46,617612.55,20.59
891648.79,29.73,17.47,617330.62,20.58
891648.79,29.73,17.47,617330.62,20.58
891906.66,29.74,17.48,617061.85,20.58
891682.38,29.75,17.48,617106.42,20.59
891682.38,29.75,17.48,617106.42,20.59
891827.38,29.76,17.49,617352.72,20.6
891643.64,29.76,17.5,616990.49,20.59
891675.0,29.76,17.5,617061.31,20.6
891675.0,29.76,17.5,616771.6,20.59
891491.26,29.77,17.5,616429.39,20.58
891266.99,29.77,17.5,616523.7,20.59
891986.18,29.8,17.53,616734.57,20.6
891761.91,29.8,17.53,616832.06,20.61
892011.44,29.81,17.55,616855.9,20.62
892269.31,29.83,17.56,616506.79,20.61
891903.3,29.82,17.56,616257.07,20.61
892048.3,29.83,17.57,616348.48,20.61
892048.3,29.83,17.57,616003.0,20.6
891936.33,29.84,17.57,616408.05,20.62
891777.68,29.84,17.58,616396.47,20.63
891777.68,29.84,17.58,616294.26,20.62
891544.76,29.84,17.57,616741.07,20.64
891544.76,29.84,17.57,616741.07,20.64
891689.76,29.85,17.59,617210.27,20.66
891670.9,29.86,17.59,617449.91,20.68
891446.63,29.86,17.6,617348.29,20.68
891903.1,29.88,17.61,617782.69,20.7
891440.39,29.87,17.61,617039.11,20.68
891256.65,29.87,17.61,617575.9,20.7
891098.0,29.88,17.61,616959.47,20.69
891474.55,29.89,17.63,617504.59,20.71
891283.49,29.9,17.63,617329.7,20.71
891099.75,29.9,17.64,616868.25,20.7
890444.7,29.92,17.65,617264.2,20.74
890220.43,29.92,17.66,617588.91,20.76
890220.43,29.92,17.66,617588.91,20.76
889875.71,29.93,17.67,617731.3,20.78
889875.71,29.93,17.67,617731.3,20.78
890220.92,29.94,17.68,618541.54,20.81
890029.86,29.95,17.68,618459.96,20.81
890287.72,29.96,17.7,618683.94,20.82
890063.45,29.96,17.7,618749.97,20.83
890027.98,29.97,17.71,618729.07,20.84
889713.42,29.97,17.7,618325.28,20.83
889522.37,29.97,17.7,618140.59,20.83
889935.49,29.98,17.72,618387.27,20.83
889971.92,29.99,17.73,617805.53,20.82
889788.18,30.0,17.73,617501.64,20.82
889604.44,30.0,17.74,617188.12,20.81
889604.44,30.0,17.74,617188.12,20.81
889609.51,30.01,17.74,617630.69,20.83
889609.51,30.01,17.74,617630.69,20.83
889661.27,30.02,17.75,617499.12,20.84
889973.25,30.03,17.77,617862.68,20.85
889973.25,30.03,17.77,617862.68,20.85
889973.25,30.03,17.77,617611.55,20.84
889242.59,30.02,17.75,616828.55,20.82
889065.12,30.02,17.76,617569.98,20.85
888881.38,30.03,17.76,617432.56,20.86
888886.45,30.03,17.77,617286.9,20.86
888590.75,30.04,17.78,617790.03,20.89
888976.81,30.06,17.79,618085.31,20.9
888878.79,30.06,17.8,619574.69,20.96
888916.42,30.07,17.8,620804.36,21.0
888757.76,30.07,17.81,620603.18,21.0
888757.76,30.07,17.81,620745.18,21.0
888390.28,30.08,17.81,621052.13,21.03
888097.57,30.07,17.81,620652.81,21.02
887904.66,30.09,17.82,622119.77,21.08
887903.46,30.1,17.83,621906.95,21.08
888048.46,30.11,17.84,622254.67,21.1
887864.72,30.11,17.85,621839.76,21.09
887680.98,30.12,17.85,621809.79,21.1
887898.31,30.13,17.86,622397.51,21.12
887898.31,30.13,17.86,623103.53,21.14
887898.31,30.13,17.86,623300.73,21.15
888243.51,30.14,17.88,623492.46,21.16
888059.77,30.15,17.88,623090.14,21.15
888325.97,30.16,17.9,623452.34,21.17
888749.46,30.18,17.91,623328.85,21.17
