ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1204,6193,4247090,6212,5079090
1204,6193,4247090,6212,5079090
1205,6195,4247560,6212,5079560
1205,6195,4247670,6212,5079670
1205,6195,4248670,6212,5080670
1205,6195,4249480,6212,5081480
1205,6195,4249480,6212,5081480
1205,6195,4250480,6212,5082480
1205,6195,4251480,6212,5083480
1205,6195,4252480,6212,5084480
1205,6195,4253480,6212,5085480
1205,6195,4254480,6212,5086480
1205,6195,4258480,6212,5090480
1205,6195,4259480,6212,5091480
1205,6195,4260480,6212,5092480
1205,6195,4261480,6212,5093480
1205,6195,4262290,6212,5094290
1205,6195,4263290,6212,5095290
1205,6195,4264290,6212,5096290
1205,6195,4265290,6212,5097290
1205,6195,4266100,6212,5098100
1205,6195,4266330,6212,5098330
1205,6195,4266650,6212,5098650
1205,6195,4267200,6212,5099200
1205,6195,4267360,6212,5099360
1205,6195,4267360,6212,5107360
1205,6195,4267830,6212,5107830
1205,6195,4268830,6212,5108830
1205,6195,4269640,6212,5109640
1205,6195,4269960,6212,5109960
1205,6195,4270960,6212,5110960
1205,6195,4271960,6212,5111960
1205,6195,4272960,6212,5112960
1205,6195,4272960,6212,5112960
1205,6195,4273960,6212,5113960
1205,6195,4275960,6212,5115960
1205,6195,4276960,6212,5116960
1205,6195,4277770,6212,5117770
1205,6195,4278580,6212,5118580
1205,6195,4280580,6212,5120580
1205,6195,4281050,6212,5121050
1205,6195,4282050,6212,5122050
1205,6195,4282050,6212,5122050
1205,6195,4283050,6212,5123050
1205,6195,4283050,6212,5123050
1205,6195,4283050,6212,5131050
1205,6195,4283050,6212,5131050
1205,6195,4284050,6212,5132050
1205,6195,4285050,6212,5133050
1205,6195,4286050,6212,5134050
1205,6195,4287050,6212,5135050
1205,6195,4288050,6212,5136050
1205,6195,4288050,6212,5136050
1205,6195,4289050,6212,5137050
1205,6195,4290050,6212,5138050
1205,6195,4291050,6212,5139050
1205,6195,4291520,6212,5139520
1205,6195,4292520,6212,5140520
1205,6195,4293330,6212,5141330
1205,6195,4294330,6212,5142330
1205,6195,4296330,6212,5144330
1205,6195,4298330,6212,5146330
1205,6195,4299330,6212,5147330
1205,6195,4300330,6212,5148330
1205,6195,4301330,6212,5149330
1205,6195,4302330,6212,5150330
1205,6195,4302330,6212,5150330
1205,6195,4303140,6212,5151140
1205,6195,4304140,6212,5152140
1205,6195,4305140,6212,5153140
1205,6195,4305140,6212,5153140
1205,6195,4306140,6212,5154140
1205,6195,4306140,6212,5154140
1205,6195,4310140,6212,5158140
1205,6195,4312140,6212,5160140
1205,6195,4312300,6212,5160300
1205,6195,4312300,6212,5168300
1205,6195,4313300,6212,5169300
1205,6195,4313300,6212,5169300
1205,6195,4314300,6212,5170300
1205,6195,4315300,6212,5171300
1205,6195,4316300,6212,5172300
1205,6195,4316770,6212,5172770
1205,6195,4316770,6212,5172770
1205,6195,4317320,6212,5173320
1205,6195,4317320,6212,5173320
1205,6195,4317320,6212,5173320
1205,6195,4317970,6212,5173970
1205,6195,4318970,6212,5174970
1205,6195,4318970,6212,5174970
1205,6195,4319440,6212,5175440
1205,6195,4319440,6212,5183440
1205,6195,4320440,6212,5184440
1205,6195,4320600,6212,5184600
1205,6195,4321600,6212,5185600
1205,6195,4322600,6212,5186600
1205,6195,4323070,6212,5187070
1205,6195,4323390,6212,5187390
1205,6195,4324390,6212,5188390
1205,6195,4325390,6212,5189390
1205,6195,4326200,6212,5190200
1205,6195,4327200,6212,5191200
1205,6195,4328200,6212,5192200
1205,6195,4329200,6212,5193200
1205,6195,4330200,6212,5194200
1205,6195,4331200,6212,5195200
1206,6197,4331670,6212,5195670
1206,6197,4332480,6212,5196480
1206,6197,4332950,6212,5196950
1206,6197,4333540,6212,5197540
1206,6197,4334350,6212,5198350
1206,6197,4334670,6212,5198670
1206,6197,4334670,6212,5198670
1206,6197,4334900,6212,5198900
1206,6197,4336900,6212,5200900
1206,6197,4337900,6212,5201900
1206,6197,4338550,6212,5202550
1206,6197,4339550,6212,5203550
1206,6197,4340550,6212,5204550
1206,6197,4341200,6212,5205200
1206,6197,4342010,6212,5206010
1206,6197,4342010,6212,5206010
1206,6197,4342010,6212,5206010
1206,6197,4342010,6212,5206010
1206,6197,4342820,6212,5206820
1206,6197,4342820,6212,5206820
1207,6199,4343630,6212,5207630
1207,6199,4344440,6212,5208440
1207,6199,4348440,6212,5212440
1207,6199,4348440,6212,5220440
1207,6199,4348440,6212,5220440
1207,6199,4348440,6212,5220440
1207,6199,4349250,6212,5221250
1207,6199,4349900,6212,5221900
1207,6199,4350900,6212,5222900
1207,6199,4351220,6212,5223220
1207,6199,4352220,6212,5224220
1207,6199,4353220,6212,5225220
1207,6199,4354220,6212,5226220
1207,6199,4355220,6212,5227220
1207,6199,4356220,6212,5228220
1207,6199,4357220,6212,5229220
1207,6199,4358030,6212,5230030
1207,6199,4359030,6212,5231030
1207,6199,4360030,6212,5232030
1207,6199,4361030,6212,5233030
1207,6199,4362030,6212,5234030
1207,6199,4362620,6212,5234620
1207,6199,4363620,6212,5235620
1208,6201,4364090,6212,5236090
1208,6201,4365090,6212,5237090
1208,6201,4365680,6212,5237680
1208,6201,4367680,6212,5239680
1208,6201,4367680,6212,5247680
1208,6201,4368150,6212,5248150
1208,6201,4369150,6212,5249150
1208,6201,4370150,6212,5250150
1208,6201,4374150,6212,5254150
1208,6201,4374800,6212,5254800
1208,6201,4375610,6212,5255610
1208,6201,4376610,6212,5256610
1208,6201,4376610,6212,5264610
1208,6201,4376610,6212,5264610
1208,6201,4376610,6212,5264610
1208,6201,4377610,6212,5265610
1208,6201,4377610,6212,5265610
1208,6201,4378610,6212,5266610
1208,6201,4378610,6212,5274610
1208,6201,4382610,6212,5278610
1208,6201,4383260,6212,5279260
1208,6201,4383260,6212,5287260
1208,6201,4384260,6212,5288260
1208,6201,4384260,6212,5288260
1208,6201,4384260,6212,5296260
1208,6201,4385070,6212,5297070
1208,6201,4385290,6212,5297290
1208,6201,4386290,6212,5298290
1208,6201,4386290,6212,5298290
1208,6201,4386290,6212,5306290
1208,6201,4386290,6212,5306290
1208,6201,4386290,6212,5306290
1208,6201,4386290,6212,5306290
1208,6201,4387290,6212,5307290
1208,6201,4388290,6212,5308290
1208,6201,4389290,6212,5309290
1208,6201,4389940,6212,5309940
1208,6201,4390940,6212,5310940
1208,6201,4390940,6212,5310940
1208,6201,4391530,6212,5311530
1208,6201,4392340,6212,5312340
1208,6201,4392820,6212,5312820
1208,6201,4393820,6212,5313820
1208,6201,4394820,6212,5314820
1208,6201,4395040,6212,5315040
1208,6201,4395040,6212,5323040
1208,6201,4395590,6212,5323590
1208,6201,4395590,6212,5323590
1208,6201,4395590,6212,5323590
1208,6201,4396400,6212,5324400
1208,6201,4397400,6212,5325400
1208,6201,4398210,6212,5326210
1208,6201,4402210,6212,5330210
1208,6201,4403210,6212,5331210
1208,6201,4404210,6212,5332210
1208,6201,4404680,6212,5332680
1208,6201,4405150,6212,5333150
1208,6201,4406150,6212,5334150
1208,6201,4406150,6212,5334150
1208,6201,4406150,6212,5334150
1208,6201,4406960,6212,5334960
1208,6201,4407610,6212,5335610
1208,6201,4408610,6212,5336610
1208,6201,4408610,6212,5336610
1208,6201,4409080,6212,5337080
1208,6201,4410080,6212,5338080
1208,6201,4411080,6212,5339080
1208,6201,4411890,6212,5339890
1208,6201,4412890,6212,5340890
1208,6201,4413120,6212,5341120
1208,6201,4414120,6212,5342120
1208,6201,4414590,6212,5342590
1208,6201,4415060,6212,5343060
1208,6201,4415530,6212,5343530
1208,6201,4416530,6212,5344530
1208,6201,4416530,6212,5344530
1208,6201,4417530,6212,5345530
1208,6201,4418180,6212,5346180
1208,6201,4419180,6212,5347180
1208,6201,4420180,6212,5348180
1208,6201,4421180,6212,5349180
1208,6201,4422180,6212,5350180
1208,6201,4422990,6212,5350990
1208,6201,4423990,6212,5351990
1208,6201,4424150,6212,5352150
1208,6201,4425150,6212,5353150
1208,6201,4425960,6212,5353960
1208,6201,4426770,6212,5354770
1208,6201,4427770,6212,5355770
1208,6201,4428420,6212,5356420
1208,6201,4429420,6212,5357420
1208,6201,4430420,6212,5358420
1208,6201,4430880,6212,5358880
1208,6201,4431880,6212,5359880
1208,6201,4432880,6212,5360880
1208,6201,4432880,6212,5360880
1208,6201,4433880,6212,5361880
1208,6201,4434340,6212,5362340
1208,6201,4434660,6212,5362660
1208,6201,4435660,6212,5363660
1208,6201,4436470,6212,5364470
1208,6201,4440470,6212,5368470
1208,6201,4441280,6212,5369280
1208,6201,4442280,6212,5370280
1208,6201,4443280,6212,5371280
1208,6201,4443280,6212,5371280
1208,6201,4444280,6212,5372280
1208,6201,4445280,6212,5373280
1208,6201,4446280,6212,5374280
1208,6201,4447280,6212,5375280
1208,6201,4447750,6212,5375750
1208,6201,4448750,6212,5376750
1208,6201,4448970,6212,5376970
1208,6201,4449780,6212,5377780
1208,6201,4450780,6212,5378780
1208,6201,4454780,6212,5382780
1208,6201,4455100,6212,5383100
1208,6201,4456100,6212,5384100
1208,6201,4458100,6212,5386100
1208,6201,4458420,6212,5386420
1208,6201,4458420,6212,5394420
1208,6201,4459420,6212,5395420
1208,6201,4460420,6212,5396420
1208,6201,4460890,6212,5396890
1208,6201,4461890,6212,5397890
1208,6201,4461890,6212,5405890
1208,6201,4462350,6212,5406350
1208,6201,4463350,6212,5407350
1208,6201,4464350,6212,5408350
1208,6201,4465350,6212,5409350
1208,6201,4465670,6212,5409670
1208,6201,4466320,6212,5410320
1208,6201,4466790,6212,5410790
1208,6201,4467790,6212,5411790
1208,6201,4467900,6212,5411900
1208,6201,4468900,6212,5412900
1208,6201,4468900,6212,5412900
1208,6201,4469900,6212,5413900
1208,6201,4470710,6212,5414710
1208,6201,4471710,6212,5415710
1208,6201,4472180,6212,5416180
1208,6201,4473180,6212,5417180
1208,6201,4474180,6212,5418180
1208,6201,4475180,6212,5419180
1208,6201,4476180,6212,5420180
1208,6201,4476500,6212,5420500
1208,6201,4476970,6212,5420970
1208,6201,4477780,6212,5421780
1208,6201,4478590,6212,5422590
1208,6201,4479590,6212,5423590
1208,6201,4480590,6212,5424590
1208,6201,4484590,6212,5428590
1208,6201,4485590,6212,5429590
1208,6201,4485590,6212,5429590
1208,6201,4486400,6212,5430400
1208,6201,4487210,6212,5431210
1208,6201,4488210,6212,5432210
1208,6201,4489210,6212,5433210
1208,6201,4489210,6212,5433210
1208,6201,4490210,6212,5434210
1208,6201,4491210,6212,5435210
1208,6201,4491530,6212,5435530
1208,6201,4491850,6212,5435850
1208,6201,4492850,6212,5436850
1208,6201,4496850,6212,5440850
1208,6201,4496850,6212,5440850
1208,6201,4497500,6212,5441500
1208,6201,4498090,6212,5442090
1208,6201,4499090,6212,5443090
1208,6201,4501090,6212,5445090
1208,6201,4501740,6212,5445740
1208,6201,4502740,6212,5446740
1208,6201,4503210,6212,5447210
1208,6201,4504210,6212,5448210
1208,6201,4505020,6212,5449020
1208,6201,4505830,6212,5449830
1208,6201,4505830,6212,5457830
1208,6201,4506830,6212,5458830
1208,6201,4507290,6212,5459290
1208,6201,4507290,6212,5467290
1208,6201,4508290,6212,5468290
1208,6201,4509290,6212,5469290
1208,6201,4509290,6212,5469290
1208,6201,4510290,6212,5470290
1208,6201,4511290,6212,5471290
1208,6201,4511940,6212,5471940
1208,6201,4512940,6212,5472940
1208,6201,4513410,6212,5473410
1208,6201,4514410,6212,5474410
1208,6201,4515220,6212,5475220
1208,6201,4516220,6212,5476220
1208,6201,4516220,6212,5476220
1208,6201,4517220,6212,5477220
1208,6201,4517220,6212,5477220
1208,6201,4518220,6212,5478220
1209,6205,4518810,6212,5478810
1209,6205,4519620,6212,5479620
1209,6205,4520430,6212,5480430
1209,6205,4522430,6212,5482430
1209,6205,4523430,6212,5483430
1209,6205,4524430,6212,5484430
1209,6205,4525430,6212,5485430
1209,6205,4525430,6212,5485430
1209,6205,4526240,6212,5486240
1209,6205,4527240,6212,5487240
1209,6205,4528050,6212,5488050
1209,6205,4528860,6212,5488860
1209,6205,4529330,6212,5489330
1209,6205,4529790,6212,5489790
1209,6205,4529790,6212,5489790
1209,6205,4530790,6212,5490790
1209,6205,4531790,6212,5491790
1209,6205,4533790,6212,5493790
1209,6205,4534790,6212,5494790
1209,6205,4535440,6212,5495440
1209,6205,4536250,6212,5496250
1209,6205,4536470,6212,5496470
1209,6205,4537470,6212,5497470
1209,6205,4538470,6212,5498470
1209,6205,4539470,6212,5499470
1209,6205,4540470,6212,5500470
1209,6205,4541470,6212,5501470
1209,6205,4541470,6212,5501470
1209,6205,4541790,6212,5501790
1209,6205,4541790,6212,5509790
1209,6205,4542790,6212,5510790
1209,6205,4542790,6212,5518790
1209,6205,4543790,6212,5519790
1209,6205,4544260,6212,5520260
1209,6205,4544730,6212,5520730
1209,6205,4545730,6212,5521730
1209,6205,4546200,6212,5522200
1209,6205,4547200,6212,5523200
1209,6205,4548200,6212,5524200
1209,6205,4550200,6212,5526200
1209,6205,4550200,6212,5526200
1209,6205,4551010,6212,5527010
1209,6205,4551820,6212,5527820
1209,6205,4552820,6212,5528820
1209,6205,4552820,6212,5528820
1209,6205,4553290,6212,5529290
1209,6205,4553290,6212,5529290
1209,6205,4553610,6212,5529610
1209,6205,4553930,6212,5529930
1209,6205,4554740,6212,5530740
1209,6205,4555550,6212,5531550
1209,6205,4556550,6212,5532550
1209,6205,4557550,6212,5533550
1209,6205,4558010,6212,5534010
1209,6205,4560010,6212,5536010
1209,6205,4561010,6212,5537010
1209,6205,4562010,6212,5538010
1209,6205,4563010,6212,5539010
1209,6205,4564010,6212,5540010
1209,6205,4565010,6212,5541010
1209,6205,4565010,6212,5549010
1209,6205,4565330,6212,5549330
1209,6205,4566330,6212,5550330
1209,6205,4568330,6212,5552330
1209,6205,4568330,6212,5560330
1209,6205,4568330,6212,5568330
1209,6205,4569330,6212,5569330
1209,6205,4569920,6212,5569920
1209,6205,4570240,6212,5570240
1209,6205,4570240,6212,5570240
1209,6205,4570400,6212,5570400
1209,6205,4570870,6212,5570870
1209,6205,4570870,6212,5578870
1209,6205,4571870,6212,5579870
1209,6205,4572330,6212,5580330
1209,6205,4572330,6212,5588330
1209,6205,4573330,6212,5589330
1209,6205,4573800,6212,5589800
1209,6205,4574120,6212,5590120
1209,6205,4575120,6212,5591120
1209,6205,4576120,6212,5592120
1209,6205,4576930,6212,5592930
1209,6205,4577740,6212,5593740
1209,6205,4577970,6212,5593970
1209,6205,4578970,6212,5594970
1209,6205,4579970,6212,5595970
1209,6205,4580440,6212,5596440
1209,6205,4581440,6212,5597440
1209,6205,4582440,6212,5598440
1209,6205,4583440,6212,5599440
1209,6205,4584440,6212,5600440
1209,6205,4585440,6212,5601440
1209,6205,4586440,6212,5602440
1209,6205,4587090,6212,5603090
1209,6205,4587090,6212,5611090
1209,6205,4587090,6212,5619090
1209,6205,4588090,6212,5620090
1209,6205,4588090,6212,5628090
1209,6205,4589090,6212,5629090
1209,6205,4593090,6212,5633090
1209,6205,4593740,6212,5633740
1209,6205,4593740,6212,5633740
1209,6205,4594740,6212,5634740
1209,6205,4595740,6212,5635740
1209,6205,4596740,6212,5636740
1209,6205,4597740,6212,5637740
1209,6205,4598210,6212,5638210
1209,6205,4598210,6212,5638210
1209,6205,4599210,6212,5639210
1209,6205,4600210,6212,5640210
1209,6205,4601210,6212,5641210
1209,6205,4601680,6212,5641680
1209,6205,4602680,6212,5642680
1209,6205,4602680,6212,5650680
1209,6205,4603150,6212,5651150
1209,6205,4603620,6212,5651620
1209,6205,4603620,6212,5659620
1209,6205,4604620,6212,5660620
1209,6205,4604620,6212,5668620
1209,6205,4604850,6212,5668850
1209,6205,4605660,6212,5669660
1209,6205,4606130,6212,5670130
1210,6209,4607130,6212,5671130
1210,6209,4608130,6212,5672130
1210,6209,4608450,6212,5672450
1210,6209,4608450,6212,5672450
1210,6209,4609450,6212,5673450
1210,6209,4610450,6212,5674450
1210,6209,4611450,6212,5675450
1210,6209,4611450,6212,5675450
1210,6209,4612450,6212,5676450
1210,6209,4613450,6212,5677450
1210,6209,4614260,6212,5678260
1210,6209,4614260,6212,5678260
1210,6209,4615260,6212,5679260
1210,6209,4615260,6212,5679260
1210,6209,4616260,6212,5680260
1210,6209,4616260,6212,5680260
1210,6209,4617260,6212,5681260
1210,6209,4617730,6212,5681730
1210,6209,4617730,6212,5681730
1210,6209,4618730,6212,5682730
1210,6209,4619540,6212,5683540
1210,6209,4619540,6212,5691540
1210,6209,4620540,6212,5692540
1210,6209,4621540,6212,5693540
1210,6209,4622540,6212,5694540
1210,6209,4623540,6212,5695540
1210,6209,4623540,6212,5695540
1210,6209,4624010,6212,5696010
1210,6209,4625010,6212,5697010
1210,6209,4625010,6212,5705010
1210,6209,4629010,6212,5709010
1210,6209,4629820,6212,5709820
1210,6209,4630820,6212,5710820
1210,6209,4630820,6212,5710820
1210,6209,4630820,6212,5718820
1210,6209,4631820,6212,5719820
1210,6209,4631820,6212,5727820
1210,6209,4632820,6212,5728820
1210,6209,4633820,6212,5729820
1210,6209,4634820,6212,5730820
1210,6209,4634820,6212,5730820
1210,6209,4635820,6212,5731820
1210,6209,4636820,6212,5732820
1210,6209,4638820,6212,5734820
1210,6209,4638820,6212,5734820
1210,6209,4639820,6212,5735820
1210,6209,4640290,6212,5736290
1210,6209,4641290,6212,5737290
1210,6209,4642290,6212,5738290
1210,6209,4642510,6212,5738510
1210,6209,4642740,6212,5738740
1210,6209,4643740,6212,5739740
1210,6209,4644740,6212,5740740
1210,6209,4645740,6212,5741740
1210,6209,4646740,6212,5742740
1210,6209,4646740,6212,5742740
1210,6209,4647740,6212,5743740
1210,6209,4648210,6212,5744210
1210,6209,4648210,6212,5744210
1210,6209,4649210,6212,5745210
1210,6209,4649210,6212,5753210
1210,6209,4649370,6212,5753370
1210,6209,4650370,6212,5754370
1210,6209,4651370,6212,5755370
1210,6209,4652370,6212,5756370
1210,6209,4653370,6212,5757370
1210,6209,4653700,6212,5757700
1210,6209,4653700,6212,5765700
1210,6209,4654700,6212,5766700
1210,6209,4655700,6212,5767700
1210,6209,4656070,6212,5768070
1210,6209,4656390,6212,5768390
1210,6209,4657390,6212,5769390
1210,6209,4658200,6212,5770200
1210,6209,4659200,6212,5771200
1210,6209,4660200,6212,5772200
1210,6209,4660200,6212,5772200
1210,6209,4660520,6212,5772520
1210,6209,4661520,6212,5773520
1210,6209,4663520,6212,5775520
1210,6209,4664520,6212,5776520
1210,6209,4664990,6212,5776990
1210,6209,4668990,6212,5780990
1210,6209,4669990,6212,5781990
1210,6209,4670990,6212,5782990
1210,6209,4671990,6212,5783990
1210,6209,4671990,6212,5791990
1210,6209,4672990,6212,5792990
1210,6209,4673990,6212,5793990
1210,6209,4674990,6212,5794990
1210,6209,4675990,6212,5795990
1210,6209,4676450,6212,5796450
1210,6209,4678450,6212,5798450
1210,6209,4679000,6212,5799000
1210,6209,4680000,6212,5800000
1210,6209,4682000,6212,5802000
1210,6209,4682810,6212,5802810
1210,6209,4683280,6212,5803280
1210,6209,4683280,6212,5803280
1210,6209,4684280,6212,5804280
1210,6209,4684280,6212,5812280
1210,6209,4685090,6212,5813090
1210,6209,4686090,6212,5814090
1210,6209,4690090,6212,5818090
1210,6209,4690900,6212,5818900
1210,6209,4691370,6212,5819370
1210,6209,4692370,6212,5820370
1210,6209,4692600,6212,5820600
1210,6209,4694600,6212,5822600
1210,6209,4695600,6212,5823600
1210,6209,4696600,6212,5824600
1210,6209,4697600,6212,5825600
1210,6209,4697600,6212,5825600
1210,6209,4698600,6212,5826600
1210,6209,4699060,6212,5827060
1210,6209,4700060,6212,5828060
1210,6209,4701060,6212,5829060
1210,6209,4702060,6212,5830060
1210,6209,4702870,6212,5830870
1210,6209,4703870,6212,5831870
1210,6209,4704870,6212,5832870
1210,6209,4705520,6212,5833520
1210,6209,4706330,6212,5834330
1210,6209,4706440,6212,5834440
1210,6209,4707440,6212,5835440
1210,6209,4708440,6212,5836440
1210,6209,4708990,6212,5836990
1210,6209,4709100,6212,5837100
1210,6209,4710100,6212,5838100
1210,6209,4711100,6212,5839100
1210,6209,4711420,6212,5839420
1210,6209,4711420,6212,5839420
1210,6209,4711420,6212,5847420
1210,6209,4711740,6212,5847740
1210,6209,4712740,6212,5848740
1210,6209,4713210,6212,5849210
1210,6209,4714210,6212,5850210
1210,6209,4715020,6212,5851020
1210,6209,4715480,6212,5851480
1210,6209,4715480,6212,5851480
1210,6209,4715850,6212,5851850
1210,6209,4716660,6212,5852660
1210,6209,4716660,6212,5860660
1210,6209,4717660,6212,5861660
1210,6209,4718310,6212,5862310
1210,6209,4719120,6212,5863120
1210,6209,4723120,6212,5867120
1210,6209,4723280,6212,5867280
1210,6209,4724090,6212,5868090
1210,6209,4725090,6212,5869090
1210,6209,4725090,6212,5869090
1210,6209,4726090,6212,5870090
1210,6209,4727090,6212,5871090
1210,6209,4728090,6212,5872090
1210,6209,4729090,6212,5873090
1210,6209,4730090,6212,5874090
1210,6209,4730090,6212,5882090
1210,6209,4732090,6212,5884090
1210,6209,4732090,6212,5892090
1210,6209,4733090,6212,5893090
1210,6209,4733090,6212,5893090
1210,6209,4733740,6212,5893740
1210,6209,4733970,6212,5893970
1210,6209,4734970,6212,5894970
1210,6209,4735780,6212,5895780
1210,6209,4737780,6212,5897780
1210,6209,4738430,6212,5898430
1210,6209,4738430,6212,5898430
1210,6209,4739080,6212,5899080
1210,6209,4739300,6212,5899300
1210,6209,4740300,6212,5900300
1210,6209,4741300,6212,5901300
1210,6209,4742300,6212,5902300
1210,6209,4742300,6212,5902300
1210,6209,4743110,6212,5903110
1210,6209,4744110,6212,5904110
1210,6209,4745110,6212,5905110
1210,6209,4746110,6212,5906110
1210,6209,4746920,6212,5906920
1210,6209,4747920,6212,5907920
1210,6209,4748920,6212,5908920
1210,6209,4749920,6212,5909920
1210,6209,4750920,6212,5910920
1210,6209,4750920,6212,5910920
1210,6209,4752920,6212,5912920
1210,6209,4753570,6212,5913570
1210,6209,4753570,6212,5913570
1210,6209,4754120,6212,5914120
