ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1111,5396,5113730,6212,5113730
1111,5396,5113950,6212,5113950
1111,5396,5114950,6212,5114950
1111,5396,5114950,6212,5114950
1112,5404,5115420,6212,5115420
1112,5404,5116420,6212,5116420
1112,5404,5117420,6212,5117420
1112,5404,5118420,6212,5118420
1112,5404,5118420,6212,5118420
1112,5404,5119420,6212,5119420
1112,5404,5119740,6212,5119740
1112,5404,5119740,6212,5119740
1112,5404,5119740,6212,5119740
1112,5404,5120740,6212,5120740
1112,5404,5121060,6212,5121060
1112,5404,5121610,6212,5121610
1113,5412,5123610,6212,5123610
1113,5412,5124420,6212,5124420
1113,5412,5125420,6212,5125420
1113,5412,5125790,6212,5125790
1113,5412,5125790,6212,5125790
1113,5412,5126790,6212,5126790
1113,5412,5127790,6212,5127790
1113,5412,5128790,6212,5128790
1113,5412,5128790,6212,5128790
1113,5412,5129110,6212,5129110
1113,5412,5129760,6212,5129760
1113,5412,5130350,6212,5130350
1113,5412,5131160,6212,5131160
1114,5420,5139160,6212,5139160
1114,5420,5140160,6212,5140160
1115,5428,5141160,6212,5141160
1115,5428,5142160,6212,5142160
1115,5428,5142630,6212,5142630
1115,5428,5143090,6212,5143090
1115,5428,5144090,6212,5144090
1115,5428,5145090,6212,5145090
1115,5428,5146090,6212,5146090
1115,5428,5147090,6212,5147090
1116,5436,5147410,6212,5147410
1116,5436,5147410,6212,5147410
1116,5436,5147410,6212,5147410
1116,5436,5148410,6212,5148410
1116,5436,5149410,6212,5149410
1116,5436,5150410,6212,5150410
1116,5436,5151220,6212,5151220
1116,5436,5152220,6212,5152220
1116,5436,5153220,6212,5153220
1116,5436,5154220,6212,5154220
1116,5436,5155220,6212,5155220
1117,5444,5156030,6212,5156030
1117,5444,5156260,6212,5156260
1117,5444,5157260,6212,5157260
1117,5444,5157580,6212,5157580
1117,5444,5158050,6212,5158050
1117,5444,5158860,6212,5158860
1117,5444,5158860,6212,5158860
1117,5444,5159860,6212,5159860
1117,5444,5160330,6212,5160330
1117,5444,5161330,6212,5161330
1117,5444,5161330,6212,5161330
1117,5444,5162330,6212,5162330
1118,5452,5170330,6212,5170330
1118,5452,5171330,6212,5171330
1119,5460,5175330,6212,5175330
1119,5460,5175800,6212,5175800
1119,5460,5176800,6212,5176800
1119,5460,5176800,6212,5176800
1119,5460,5177800,6212,5177800
1119,5460,5178800,6212,5178800
1120,5468,5179800,6212,5179800
1120,5468,5180800,6212,5180800
1120,5468,5181450,6212,5181450
1120,5468,5181920,6212,5181920
1120,5468,5182390,6212,5182390
1120,5468,5182860,6212,5182860
1120,5468,5182860,6212,5182860
1121,5476,5190860,6212,5190860
1121,5476,5191670,6212,5191670
1121,5476,5192670,6212,5192670
1121,5476,5193140,6212,5193140
1121,5476,5194140,6212,5194140
1122,5484,5195140,6212,5195140
1122,5484,5195140,6212,5195140
1122,5484,5195610,6212,5195610
1122,5484,5196610,6212,5196610
1122,5484,5197080,6212,5197080
1122,5484,5197890,6212,5197890
1122,5484,5198210,6212,5198210
1122,5484,5199210,6212,5199210
1122,5484,5200210,6212,5200210
1122,5484,5201210,6212,5201210
1122,5484,5201860,6212,5201860
1123,5492,5202860,6212,5202860
1123,5492,5202860,6212,5202860
1123,5492,5203860,6212,5203860
1123,5492,5203860,6212,5203860
1123,5492,5204670,6212,5204670
1123,5492,5205480,6212,5205480
1123,5492,5206480,6212,5206480
1123,5492,5207480,6212,5207480
1123,5492,5208290,6212,5208290
1123,5492,5208660,6212,5208660
1123,5492,5208660,6212,5208660
1123,5492,5208660,6212,5208660
1123,5492,5208770,6212,5208770
1124,5500,5209770,6212,5209770
1124,5500,5209930,6212,5209930
1124,5500,5209930,6212,5209930
1124,5500,5210930,6212,5210930
1124,5500,5210930,6212,5210930
1124,5500,5211930,6212,5211930
1124,5500,5212930,6212,5212930
1124,5500,5213400,6212,5213400
1124,5500,5213950,6212,5213950
1124,5500,5214950,6212,5214950
1125,5508,5218950,6212,5218950
1125,5508,5222950,6212,5222950
1125,5508,5223950,6212,5223950
1125,5508,5224760,6212,5224760
1126,5516,5225760,6212,5225760
1126,5516,5226230,6212,5226230
1126,5516,5230230,6212,5230230
1126,5516,5230690,6212,5230690
1126,5516,5231010,6212,5231010
1126,5516,5232010,6212,5232010
1127,5524,5233010,6212,5233010
1127,5524,5234010,6212,5234010
1127,5524,5235010,6212,5235010
1127,5524,5235010,6212,5235010
1127,5524,5236010,6212,5236010
1127,5524,5237010,6212,5237010
1127,5524,5238010,6212,5238010
1127,5524,5238010,6212,5238010
1127,5524,5238380,6212,5238380
1127,5524,5239190,6212,5239190
1127,5524,5240190,6212,5240190
1128,5532,5241000,6212,5241000
1128,5532,5242000,6212,5242000
1128,5532,5242000,6212,5242000
1128,5532,5243000,6212,5243000
1128,5532,5243320,6212,5243320
1128,5532,5244320,6212,5244320
1128,5532,5245130,6212,5245130
1128,5532,5245450,6212,5245450
1128,5532,5247450,6212,5247450
1128,5532,5247450,6212,5247450
1128,5532,5247920,6212,5247920
1129,5540,5248920,6212,5248920
1129,5540,5249920,6212,5249920
1129,5540,5249920,6212,5249920
1129,5540,5250920,6212,5250920
1129,5540,5251920,6212,5251920
1129,5540,5252140,6212,5252140
1129,5540,5252790,6212,5252790
1129,5540,5253600,6212,5253600
1129,5540,5254600,6212,5254600
1130,5548,5262600,6212,5262600
1130,5548,5263060,6212,5263060
1130,5548,5263650,6212,5263650
1130,5548,5264650,6212,5264650
1131,5556,5265650,6212,5265650
1131,5556,5266120,6212,5266120
1131,5556,5266340,6212,5266340
1131,5556,5267150,6212,5267150
1131,5556,5267150,6212,5267150
1131,5556,5267960,6212,5267960
1131,5556,5268770,6212,5268770
1131,5556,5269240,6212,5269240
1131,5556,5270240,6212,5270240
1131,5556,5271240,6212,5271240
1131,5556,5272240,6212,5272240
1132,5564,5273240,6212,5273240
1132,5564,5274240,6212,5274240
1132,5564,5275240,6212,5275240
1132,5564,5275700,6212,5275700
1132,5564,5275700,6212,5275700
1132,5564,5276700,6212,5276700
1132,5564,5276700,6212,5276700
1132,5564,5277510,6212,5277510
1132,5564,5277830,6212,5277830
1132,5564,5278830,6212,5278830
1132,5564,5279830,6212,5279830
1133,5572,5280640,6212,5280640
1133,5572,5281450,6212,5281450
1133,5572,5282450,6212,5282450
1133,5572,5283450,6212,5283450
1133,5572,5283450,6212,5283450
1133,5572,5284260,6212,5284260
1133,5572,5284720,6212,5284720
1133,5572,5285720,6212,5285720
1133,5572,5286530,6212,5286530
1133,5572,5286990,6212,5286990
1134,5580,5287640,6212,5287640
1134,5580,5288640,6212,5288640
1134,5580,5289640,6212,5289640
1134,5580,5290450,6212,5290450
1134,5580,5291450,6212,5291450
1134,5580,5292450,6212,5292450
1134,5580,5293100,6212,5293100
1134,5580,5293690,6212,5293690
1135,5588,5294500,6212,5294500
1135,5588,5295500,6212,5295500
1135,5588,5296500,6212,5296500
1135,5588,5297500,6212,5297500
1135,5588,5297500,6212,5297500
1135,5588,5298500,6212,5298500
1135,5588,5298500,6212,5298500
1135,5588,5299310,6212,5299310
1135,5588,5299310,6212,5299310
1135,5588,5300310,6212,5300310
1135,5588,5301310,6212,5301310
1135,5588,5301310,6212,5301310
1135,5588,5301630,6212,5301630
1136,5596,5302630,6212,5302630
1136,5596,5303280,6212,5303280
1136,5596,5303930,6212,5303930
1136,5596,5304740,6212,5304740
1136,5596,5305550,6212,5305550
1136,5596,5306200,6212,5306200
1136,5596,5306670,6212,5306670
1136,5596,5306670,6212,5306670
1136,5596,5307040,6212,5307040
1136,5596,5308040,6212,5308040
1137,5604,5308850,6212,5308850
1137,5604,5312850,6212,5312850
1137,5604,5313170,6212,5313170
1137,5604,5313640,6212,5313640
1137,5604,5314640,6212,5314640
1137,5604,5315450,6212,5315450
1137,5604,5316450,6212,5316450
1138,5612,5317100,6212,5317100
1138,5612,5318100,6212,5318100
1138,5612,5319100,6212,5319100
1138,5612,5320100,6212,5320100
1138,5612,5321100,6212,5321100
1138,5612,5322100,6212,5322100
1138,5612,5322570,6212,5322570
1138,5612,5323380,6212,5323380
1138,5612,5323840,6212,5323840
1139,5620,5324840,6212,5324840
1139,5620,5325840,6212,5325840
1139,5620,5326840,6212,5326840
1140,5628,5334840,6212,5334840
1140,5628,5335650,6212,5335650
1140,5628,5336650,6212,5336650
1140,5628,5337460,6212,5337460
1140,5628,5338460,6212,5338460
1140,5628,5338690,6212,5338690
1140,5628,5338690,6212,5338690
1140,5628,5339690,6212,5339690
1141,5636,5340500,6212,5340500
1141,5636,5340820,6212,5340820
1141,5636,5341470,6212,5341470
1141,5636,5342120,6212,5342120
1141,5636,5343120,6212,5343120
1141,5636,5344120,6212,5344120
1141,5636,5345120,6212,5345120
1141,5636,5346120,6212,5346120
1141,5636,5346120,6212,5346120
1141,5636,5346440,6212,5346440
1141,5636,5347440,6212,5347440
1142,5644,5348440,6212,5348440
1142,5644,5348790,6212,5348790
1142,5644,5349790,6212,5349790
1142,5644,5350790,6212,5350790
1142,5644,5351790,6212,5351790
1142,5644,5352790,6212,5352790
1142,5644,5353790,6212,5353790
1142,5644,5354790,6212,5354790
1142,5644,5354790,6212,5354790
1142,5644,5354790,6212,5354790
1142,5644,5354790,6212,5354790
1143,5652,5355600,6212,5355600
1143,5652,5355920,6212,5355920
1143,5652,5356920,6212,5356920
1143,5652,5357920,6212,5357920
1143,5652,5358730,6212,5358730
1143,5652,5359730,6212,5359730
1143,5652,5360540,6212,5360540
1143,5652,5361010,6212,5361010
1143,5652,5362010,6212,5362010
1144,5660,5362480,6212,5362480
1144,5660,5363480,6212,5363480
1144,5660,5364130,6212,5364130
1144,5660,5364600,6212,5364600
1144,5660,5364600,6212,5364600
1144,5660,5365600,6212,5365600
1144,5660,5366410,6212,5366410
1144,5660,5367410,6212,5367410
1144,5660,5367410,6212,5367410
1144,5660,5368220,6212,5368220
1144,5660,5368690,6212,5368690
1145,5668,5369690,6212,5369690
1145,5668,5370690,6212,5370690
1145,5668,5371690,6212,5371690
1145,5668,5372010,6212,5372010
1145,5668,5373010,6212,5373010
1145,5668,5374010,6212,5374010
1145,5668,5375010,6212,5375010
1145,5668,5376010,6212,5376010
1146,5676,5377010,6212,5377010
1147,5684,5385010,6212,5385010
1147,5684,5385010,6212,5385010
1147,5684,5385480,6212,5385480
1147,5684,5385480,6212,5385480
1148,5692,5393480,6212,5393480
1148,5692,5393950,6212,5393950
1149,5700,5401950,6212,5401950
1149,5700,5402410,6212,5402410
1149,5700,5402870,6212,5402870
1149,5700,5403340,6212,5403340
1149,5700,5404340,6212,5404340
1149,5700,5405340,6212,5405340
1149,5700,5406340,6212,5406340
1150,5708,5407340,6212,5407340
1150,5708,5408340,6212,5408340
1150,5708,5409340,6212,5409340
1150,5708,5409340,6212,5409340
1150,5708,5410340,6212,5410340
1150,5708,5411340,6212,5411340
1150,5708,5412150,6212,5412150
1150,5708,5412520,6212,5412520
1150,5708,5412840,6212,5412840
1150,5708,5413490,6212,5413490
1150,5708,5414300,6212,5414300
1151,5716,5415300,6212,5415300
1151,5716,5415950,6212,5415950
1151,5716,5416760,6212,5416760
1151,5716,5417760,6212,5417760
1151,5716,5418760,6212,5418760
1151,5716,5420760,6212,5420760
1151,5716,5420870,6212,5420870
1151,5716,5421870,6212,5421870
1151,5716,5422340,6212,5422340
1152,5724,5423340,6212,5423340
1153,5732,5431340,6212,5431340
1153,5732,5432340,6212,5432340
1153,5732,5432990,6212,5432990
1153,5732,5433210,6212,5433210
1153,5732,5434210,6212,5434210
1153,5732,5435210,6212,5435210
1153,5732,5435210,6212,5435210
1153,5732,5435560,6212,5435560
1153,5732,5436370,6212,5436370
1153,5732,5437370,6212,5437370
1153,5732,5438370,6212,5438370
1154,5740,5439180,6212,5439180
1154,5740,5440180,6212,5440180
1154,5740,5440990,6212,5440990
1154,5740,5441990,6212,5441990
1154,5740,5442800,6212,5442800
1154,5740,5443270,6212,5443270
1154,5740,5443740,6212,5443740
1154,5740,5444290,6212,5444290
1154,5740,5445100,6212,5445100
1155,5748,5446100,6212,5446100
1155,5748,5446330,6212,5446330
1155,5748,5447330,6212,5447330
1155,5748,5448330,6212,5448330
1155,5748,5448980,6212,5448980
1155,5748,5449980,6212,5449980
1155,5748,5450980,6212,5450980
1155,5748,5451980,6212,5451980
1155,5748,5452450,6212,5452450
1156,5756,5452920,6212,5452920
1156,5756,5453920,6212,5453920
1156,5756,5454920,6212,5454920
1156,5756,5455570,6212,5455570
1156,5756,5456570,6212,5456570
1156,5756,5457570,6212,5457570
1156,5756,5458040,6212,5458040
1156,5756,5458590,6212,5458590
1157,5764,5466590,6212,5466590
1157,5764,5467590,6212,5467590
1158,5772,5468590,6212,5468590
1158,5772,5468750,6212,5468750
1158,5772,5469750,6212,5469750
1158,5772,5470750,6212,5470750
1158,5772,5471560,6212,5471560
1158,5772,5472560,6212,5472560
1158,5772,5473560,6212,5473560
1158,5772,5473560,6212,5473560
1158,5772,5474560,6212,5474560
1158,5772,5475560,6212,5475560
1158,5772,5475560,6212,5475560
1158,5772,5475880,6212,5475880
1158,5772,5475880,6212,5475880
1158,5772,5476040,6212,5476040
1158,5772,5476850,6212,5476850
1159,5780,5477850,6212,5477850
1160,5788,5485850,6212,5485850
1160,5788,5486850,6212,5486850
1160,5788,5487850,6212,5487850
1160,5788,5488850,6212,5488850
1160,5788,5488850,6212,5488850
1161,5796,5496850,6212,5496850
1161,5796,5496960,6212,5496960
1161,5796,5497960,6212,5497960
1161,5796,5498960,6212,5498960
1161,5796,5499960,6212,5499960
1161,5796,5500960,6212,5500960
1162,5804,5501770,6212,5501770
1162,5804,5502770,6212,5502770
1162,5804,5503580,6212,5503580
1162,5804,5504580,6212,5504580
1162,5804,5505580,6212,5505580
1162,5804,5505580,6212,5505580
1162,5804,5505900,6212,5505900
1162,5804,5507900,6212,5507900
1162,5804,5508900,6212,5508900
1163,5812,5509710,6212,5509710
1163,5812,5510520,6212,5510520
1163,5812,5510520,6212,5510520
1163,5812,5511520,6212,5511520
1163,5812,5513520,6212,5513520
1163,5812,5514520,6212,5514520
1163,5812,5515520,6212,5515520
1163,5812,5516520,6212,5516520
1164,5820,5517520,6212,5517520
1164,5820,5517980,6212,5517980
1164,5820,5518980,6212,5518980
1164,5820,5519980,6212,5519980
1164,5820,5520790,6212,5520790
1164,5820,5521600,6212,5521600
1164,5820,5521600,6212,5521600
1165,5828,5529600,6212,5529600
1165,5828,5530410,6212,5530410
1165,5828,5530730,6212,5530730
1165,5828,5531730,6212,5531730
1165,5828,5531730,6212,5531730
1166,5836,5532730,6212,5532730
1166,5836,5533280,6212,5533280
1167,5844,5541280,6212,5541280
1167,5844,5545280,6212,5545280
1168,5852,5546280,6212,5546280
1168,5852,5547280,6212,5547280
1168,5852,5548090,6212,5548090
1168,5852,5549090,6212,5549090
1168,5852,5549900,6212,5549900
1168,5852,5550900,6212,5550900
1168,5852,5551900,6212,5551900
1168,5852,5552900,6212,5552900
1168,5852,5553710,6212,5553710
1168,5852,5553710,6212,5553710
1168,5852,5553710,6212,5553710
1169,5860,5555710,6212,5555710
1169,5860,5555710,6212,5555710
1169,5860,5556520,6212,5556520
1169,5860,5556990,6212,5556990
1169,5860,5558990,6212,5558990
1169,5860,5559990,6212,5559990
1169,5860,5560990,6212,5560990
1169,5860,5561990,6212,5561990
1170,5868,5565990,6212,5565990
1170,5868,5565990,6212,5565990
1170,5868,5566800,6212,5566800
1170,5868,5566800,6212,5566800
1170,5868,5567800,6212,5567800
1170,5868,5568270,6212,5568270
1170,5868,5569270,6212,5569270
1170,5868,5569740,6212,5569740
1171,5876,5570740,6212,5570740
1171,5876,5571740,6212,5571740
1171,5876,5572330,6212,5572330
1171,5876,5572800,6212,5572800
1171,5876,5573450,6212,5573450
1171,5876,5574100,6212,5574100
1171,5876,5575100,6212,5575100
1171,5876,5575100,6212,5575100
1171,5876,5576100,6212,5576100
1171,5876,5576910,6212,5576910
1172,5884,5577910,6212,5577910
1172,5884,5578910,6212,5578910
1172,5884,5579910,6212,5579910
1172,5884,5580910,6212,5580910
1172,5884,5581280,6212,5581280
1172,5884,5582280,6212,5582280
1172,5884,5582750,6212,5582750
1172,5884,5583560,6212,5583560
1172,5884,5584560,6212,5584560
1172,5884,5584560,6212,5584560
1172,5884,5585560,6212,5585560
1172,5884,5585560,6212,5585560
1173,5892,5586030,6212,5586030
1173,5892,5586490,6212,5586490
1173,5892,5587490,6212,5587490
1173,5892,5587490,6212,5587490
1173,5892,5588490,6212,5588490
1173,5892,5589490,6212,5589490
1174,5900,5597490,6212,5597490
1174,5900,5598490,6212,5598490
1174,5900,5599490,6212,5599490
1174,5900,5600490,6212,5600490
1175,5908,5601490,6212,5601490
1175,5908,5602490,6212,5602490
1175,5908,5604490,6212,5604490
1175,5908,5605490,6212,5605490
1175,5908,5606490,6212,5606490
1175,5908,5607490,6212,5607490
1175,5908,5607960,6212,5607960
1175,5908,5607960,6212,5607960
1175,5908,5608960,6212,5608960
1175,5908,5609280,6212,5609280
1175,5908,5609280,6212,5609280
1176,5916,5609600,6212,5609600
1176,5916,5610070,6212,5610070
1176,5916,5611070,6212,5611070
1176,5916,5611070,6212,5611070
1176,5916,5612070,6212,5612070
1176,5916,5613070,6212,5613070
1176,5916,5614070,6212,5614070
1176,5916,5614300,6212,5614300
1176,5916,5614620,6212,5614620
1176,5916,5615620,6212,5615620
1177,5924,5616620,6212,5616620
1177,5924,5617270,6212,5617270
1177,5924,5618080,6212,5618080
1177,5924,5618730,6212,5618730
1177,5924,5619730,6212,5619730
1177,5924,5619730,6212,5619730
1177,5924,5620730,6212,5620730
1177,5924,5621050,6212,5621050
1177,5924,5621860,6212,5621860
1177,5924,5622670,6212,5622670
1177,5924,5623670,6212,5623670
1178,5932,5624480,6212,5624480
1178,5932,5626480,6212,5626480
1178,5932,5626800,6212,5626800
1178,5932,5627120,6212,5627120
1178,5932,5627930,6212,5627930
1178,5932,5628740,6212,5628740
1178,5932,5629740,6212,5629740
1178,5932,5629740,6212,5629740
1178,5932,5630740,6212,5630740
1179,5940,5631740,6212,5631740
1179,5940,5632740,6212,5632740
1180,5948,5640740,6212,5640740
1180,5948,5640900,6212,5640900
1180,5948,5641360,6212,5641360
1180,5948,5642360,6212,5642360
1180,5948,5643170,6212,5643170
1180,5948,5644170,6212,5644170
1180,5948,5646170,6212,5646170
1180,5948,5646490,6212,5646490
1181,5956,5647490,6212,5647490
1181,5956,5647950,6212,5647950
1181,5956,5647950,6212,5647950
1181,5956,5648600,6212,5648600
1181,5956,5649150,6212,5649150
1181,5956,5650150,6212,5650150
1181,5956,5650740,6212,5650740
1181,5956,5651740,6212,5651740
1181,5956,5652740,6212,5652740
1182,5964,5653550,6212,5653550
1183,5972,5661550,6212,5661550
1184,5980,5669550,6212,5669550
1184,5980,5670550,6212,5670550
1184,5980,5671550,6212,5671550
1184,5980,5671780,6212,5671780
1184,5980,5672590,6212,5672590
1184,5980,5672920,6212,5672920
1184,5980,5672920,6212,5672920
1184,5980,5673510,6212,5673510
1184,5980,5674510,6212,5674510
1184,5980,5675510,6212,5675510
1184,5980,5676510,6212,5676510
1185,5988,5677510,6212,5677510
1185,5988,5678510,6212,5678510
1185,5988,5678510,6212,5678510
1185,5988,5678510,6212,5678510
1185,5988,5679510,6212,5679510
1185,5988,5679980,6212,5679980
1185,5988,5680980,6212,5680980
1185,5988,5681300,6212,5681300
1185,5988,5682300,6212,5682300
1185,5988,5683300,6212,5683300
1185,5988,5684300,6212,5684300
1185,5988,5685300,6212,5685300
1186,5996,5686110,6212,5686110
1186,5996,5686480,6212,5686480
1186,5996,5687290,6212,5687290
1186,5996,5688290,6212,5688290
1186,5996,5689100,6212,5689100
1186,5996,5690100,6212,5690100
1186,5996,5691100,6212,5691100
1186,5996,5692100,6212,5692100
1186,5996,5692570,6212,5692570
1187,6004,5693570,6212,5693570
1187,6004,5694570,6212,5694570
1187,6004,5694800,6212,5694800
1187,6004,5695610,6212,5695610
1187,6004,5696610,6212,5696610
1187,6004,5697070,6212,5697070
1187,6004,5697070,6212,5697070
1187,6004,5698070,6212,5698070
1187,6004,5698540,6212,5698540
1188,6012,5706540,6212,5706540
1188,6012,5707350,6212,5707350
1188,6012,5707350,6212,5707350
1188,6012,5707350,6212,5707350
1189,6020,5715350,6212,5715350
1189,6020,5715350,6212,5715350
1189,6020,5716350,6212,5716350
1190,6028,5717350,6212,5717350
1190,6028,5717350,6212,5717350
1190,6028,5721350,6212,5721350
1190,6028,5721350,6212,5721350
1190,6028,5721350,6212,5721350
1190,6028,5722350,6212,5722350
1190,6028,5723350,6212,5723350
1190,6028,5724350,6212,5724350
1191,6036,5724670,6212,5724670
1192,6044,5732670,6212,5732670
1192,6044,5733670,6212,5733670
1192,6044,5734670,6212,5734670
1192,6044,5735670,6212,5735670
1192,6044,5735990,6212,5735990
1192,6044,5736460,6212,5736460
1193,6052,5744460,6212,5744460
1193,6052,5745010,6212,5745010
1193,6052,5746010,6212,5746010
1193,6052,5747010,6212,5747010
1193,6052,5747010,6212,5747010
1194,6060,5748010,6212,5748010
1194,6060,5748010,6212,5748010
1194,6060,5748820,6212,5748820
1194,6060,5749820,6212,5749820
1194,6060,5750290,6212,5750290
1194,6060,5751290,6212,5751290
1194,6060,5752290,6212,5752290
1194,6060,5753100,6212,5753100
1194,6060,5753690,6212,5753690
1194,6060,5753690,6212,5753690
1194,6060,5754690,6212,5754690
1195,6068,5755690,6212,5755690
1195,6068,5756160,6212,5756160
1195,6068,5757160,6212,5757160
1195,6068,5757810,6212,5757810
1195,6068,5758280,6212,5758280
1195,6068,5759090,6212,5759090
1195,6068,5760090,6212,5760090
1195,6068,5761090,6212,5761090
1195,6068,5762090,6212,5762090
1196,6076,5763090,6212,5763090
1196,6076,5764090,6212,5764090
1196,6076,5765090,6212,5765090
1196,6076,5765560,6212,5765560
1196,6076,5766560,6212,5766560
1196,6076,5767560,6212,5767560
1196,6076,5768370,6212,5768370
1196,6076,5769370,6212,5769370
1197,6084,5777370,6212,5777370
1198,6092,5778370,6212,5778370
