ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
948197.58,25.48,11.86,505416.19,13.58
948061.37,25.48,11.86,505449.68,13.59
947925.17,25.48,11.86,505445.1,13.59
947977.1,25.49,11.87,505765.27,13.6
947840.9,25.49,11.87,506723.67,13.63
947840.9,25.49,11.87,506723.67,13.63
947714.49,25.5,11.88,506028.1,13.61
947886.3,25.51,11.89,506815.57,13.64
948058.11,25.52,11.9,506815.31,13.64
947852.47,25.51,11.89,506679.34,13.64
947852.47,25.51,11.89,506679.34,13.64
947904.4,25.52,11.9,506679.34,13.64
947956.33,25.53,11.91,506679.34,13.64
947830.06,25.53,11.91,506721.44,13.65
948085.12,25.54,11.92,506744.48,13.65
947807.1,25.54,11.91,506410.92,13.64
947859.03,25.54,11.92,506428.19,13.65
947703.09,25.54,11.92,506094.35,13.64
947566.89,25.55,11.93,506095.17,13.65
947570.61,25.55,11.93,506096.76,13.65
947570.61,25.55,11.93,506096.76,13.65
947570.61,25.55,11.93,506096.76,13.65
947434.41,25.55,11.93,506100.66,13.65
947136.88,25.55,11.93,506176.56,13.65
947136.88,25.55,11.93,506058.74,13.65
947188.81,25.55,11.93,506152.35,13.66
947198.13,25.55,11.93,506189.38,13.66
947198.13,25.55,11.93,506235.69,13.66
947418.4,25.56,11.94,507770.99,13.7
947282.2,25.57,11.95,507768.56,13.7
947502.48,25.58,11.96,508072.83,13.72
947723.8,25.59,11.97,508047.44,13.72
947436.27,25.58,11.96,508002.86,13.72
947175.01,25.58,11.96,507997.68,13.72
946896.99,25.57,11.95,507627.54,13.71
946760.79,25.57,11.95,507856.04,13.72
946770.3,25.58,11.95,507984.19,13.72
946781.47,25.58,11.95,508029.97,13.72
947002.79,25.58,11.96,508029.97,13.73
946866.59,25.59,11.97,507950.0,13.73
946918.52,25.59,11.97,508765.45,13.75
946918.52,25.59,11.97,508723.11,13.75
946620.99,25.59,11.97,508558.93,13.75
946620.99,25.59,11.97,508608.21,13.75
946628.44,25.59,11.97,508609.85,13.75
946680.37,25.6,11.98,508337.31,13.74
946544.17,25.6,11.98,508536.22,13.75
946764.45,25.61,11.99,508304.13,13.75
946764.45,25.61,11.99,508304.13,13.75
946633.14,25.61,11.99,508149.0,13.75
946893.93,25.62,12.0,510198.24,13.81
946893.93,25.62,12.0,510198.24,13.81
946897.66,25.62,12.0,510211.03,13.81
946953.46,25.63,12.01,509824.88,13.8
947008.33,25.64,12.02,509679.96,13.8
947180.14,25.65,12.03,509679.7,13.8
946924.87,25.64,12.02,509403.0,13.8
946976.8,25.65,12.03,509403.0,13.8
947231.86,25.66,12.04,509403.0,13.8
947231.86,25.66,12.04,509401.5,13.8
947231.86,25.66,12.04,509401.5,13.8
947453.18,25.67,12.05,509429.61,13.8
947312.07,25.67,12.05,509234.76,13.8
947034.06,25.67,12.05,509331.42,13.81
946897.85,25.67,12.05,509331.16,13.81
947069.66,25.68,12.06,509328.95,13.81
946933.46,25.68,12.06,509328.95,13.81
946745.44,25.68,12.06,508988.61,13.81
946457.92,25.68,12.06,509266.23,13.82
946679.24,25.69,12.07,509188.05,13.82
946851.05,25.69,12.07,509292.74,13.82
946714.84,25.7,12.08,509325.29,13.83
946427.32,25.69,12.07,510759.32,13.87
946648.64,25.7,12.08,511032.06,13.88
946332.15,25.7,12.08,510803.5,13.87
946044.63,25.69,12.07,510283.65,13.86
945783.37,25.69,12.07,509993.89,13.85
946004.69,25.7,12.08,509993.63,13.85
945707.16,25.69,12.07,509993.63,13.85
945759.09,25.7,12.08,509993.63,13.86
945930.9,25.71,12.09,510051.53,13.86
945794.7,25.71,12.09,510036.2,13.87
946014.98,25.72,12.1,509985.31,13.87
946236.3,25.73,12.11,509978.3,13.87
946236.3,25.73,12.11,509978.3,13.87
945938.77,25.73,12.11,510505.02,13.88
945627.51,25.72,12.1,510476.37,13.88
945848.83,25.73,12.11,510394.71,13.88
945900.76,25.74,12.12,510565.93,13.89
945900.76,25.74,12.12,510565.93,13.89
945764.56,25.74,12.12,510790.11,13.9
945587.28,25.74,12.12,510515.63,13.9
945451.08,25.74,12.12,510370.04,13.89
945158.45,25.74,12.11,509851.9,13.88
945421.15,25.75,12.13,511496.78,13.93
945328.29,25.75,12.13,511806.95,13.94
945380.22,25.76,12.14,511806.68,13.94
945601.54,25.77,12.15,511806.68,13.95
945601.54,25.77,12.15,511806.68,13.95
945653.47,25.77,12.15,511814.71,13.95
945553.31,25.77,12.15,511592.6,13.94
945417.11,25.78,12.16,511592.34,13.95
945588.92,25.79,12.17,511587.19,13.95
945588.92,25.79,12.17,511633.5,13.95
945640.85,25.79,12.17,511636.85,13.96
945640.85,25.79,12.17,511749.41,13.96
945640.85,25.79,12.17,511751.48,13.96
945323.52,25.79,12.17,511433.38,13.95
945078.61,25.78,12.16,511199.56,13.95
945078.61,25.78,12.16,511199.56,13.95
945130.54,25.79,12.17,511193.34,13.95
945182.47,25.8,12.18,511193.34,13.95
945004.46,25.79,12.17,511267.36,13.95
945056.39,25.8,12.18,512354.88,13.99
945108.32,25.81,12.19,512354.99,13.99
944810.79,25.8,12.18,512745.51,14.0
944862.73,25.81,12.19,512745.13,14.01
944674.71,25.81,12.19,512497.63,14.0
944726.64,25.81,12.19,512497.63,14.0
944590.44,25.82,12.2,512505.94,14.01
944540.44,25.82,12.19,512455.94,14.01
944761.76,25.82,12.2,512465.94,14.01
944495.28,25.82,12.2,512062.89,14.0
944315.73,25.82,12.2,511656.92,13.99
944367.66,25.83,12.21,511660.13,13.99
944189.42,25.83,12.21,511196.21,13.98
944241.35,25.83,12.21,511236.51,13.99
944105.14,25.84,12.22,511229.12,13.99
943968.94,25.84,12.22,511492.17,14.0
943671.41,25.83,12.21,511438.68,14.0
943723.34,25.84,12.22,511511.53,14.01
943944.67,25.85,12.23,512955.41,14.05
943683.4,25.85,12.23,513052.54,14.05
943547.2,25.85,12.23,512864.23,14.05
943599.13,25.86,12.24,512864.35,14.05
943301.6,25.85,12.23,512423.64,14.04
943301.6,25.85,12.23,512377.33,14.04
943165.4,25.86,12.24,512376.85,14.05
943165.4,25.86,12.24,512426.45,14.05
943217.33,25.86,12.24,512426.08,14.05
943445.4,25.87,12.25,512426.08,14.05
943445.4,25.87,12.25,512390.69,14.05
943445.4,25.87,12.25,512429.73,14.05
943287.26,25.87,12.25,512277.16,14.05
943339.19,25.88,12.26,512277.16,14.05
943207.89,25.88,12.26,512472.85,14.06
943379.7,25.89,12.27,512494.53,14.06
943551.51,25.9,12.28,512472.85,14.07
943603.44,25.91,12.29,512472.85,14.07
943309.17,25.9,12.28,513863.36,14.11
943309.17,25.9,12.28,513861.86,14.11
943361.1,25.91,12.29,514070.62,14.12
943361.1,25.91,12.29,514070.62,14.12
943173.09,25.9,12.28,513898.72,14.11
943225.02,25.91,12.29,513898.83,14.12
943083.91,25.91,12.29,513627.95,14.11
943135.84,25.92,12.3,513627.57,14.12
943307.66,25.93,12.31,513627.57,14.12
943307.66,25.93,12.31,513627.57,14.12
943029.64,25.93,12.31,513318.8,14.11
943081.57,25.93,12.31,513318.8,14.12
943081.57,25.93,12.31,513318.8,14.12
943253.38,25.94,12.32,513423.1,14.12
943117.18,25.95,12.33,513422.84,14.12
943169.11,25.95,12.33,513580.12,14.13
942851.78,25.95,12.33,513267.12,14.12
942715.57,25.95,12.33,513267.15,14.13
942579.37,25.95,12.33,513287.97,14.13
942800.69,25.96,12.34,513438.3,14.14
942664.48,25.97,12.35,513424.55,14.14
942528.28,25.97,12.35,513427.97,14.15
942580.21,25.98,12.36,514189.7,14.17
942632.14,25.98,12.36,514189.82,14.17
942495.94,25.99,12.37,514494.9,14.19
942750.99,26.0,12.38,514494.52,14.19
942750.99,26.0,12.38,514494.52,14.19
942614.79,26.0,12.38,514230.47,14.19
942336.77,26.0,12.38,514653.86,14.2
942508.58,26.01,12.39,514653.86,14.2
942211.06,26.0,12.38,514344.17,14.19
942262.99,26.01,12.39,514367.21,14.2
942126.78,26.01,12.39,514315.67,14.2
941848.77,26.01,12.39,513982.11,14.19
942020.58,26.02,12.4,513965.41,14.19
942072.51,26.02,12.4,513959.07,14.2
941936.3,26.03,12.41,513958.81,14.2
942157.63,26.04,12.42,515303.93,14.24
942209.56,26.04,12.42,515987.81,14.26
942381.37,26.05,12.43,515987.55,14.26
942193.35,26.05,12.43,515265.44,14.25
942057.15,26.05,12.43,515265.44,14.25
941920.94,26.06,12.44,515275.78,14.25
941784.74,26.06,12.44,515281.51,14.26
941596.72,26.06,12.44,515699.07,14.27
941817.0,26.07,12.45,515699.07,14.27
941868.93,26.07,12.45,515699.07,14.28
941920.86,26.08,12.46,515725.74,14.28
941623.34,26.08,12.46,515394.84,14.27
941844.66,26.09,12.47,515393.49,14.27
941896.59,26.09,12.47,515437.99,14.28
941599.06,26.09,12.47,515368.16,14.28
941820.38,26.1,12.48,516713.14,14.32
941820.38,26.1,12.48,516713.14,14.32
942075.44,26.11,12.49,517136.18,14.33
942127.37,26.12,12.5,517136.3,14.34
941991.17,26.12,12.5,517120.24,14.34
941991.17,26.12,12.5,517120.24,14.34
942043.1,26.13,12.51,517119.86,14.34
942095.03,26.13,12.51,517119.86,14.35
941797.5,26.13,12.51,516816.11,14.34
941797.5,26.13,12.51,516816.11,14.34
941849.44,26.14,12.52,516816.11,14.34
941713.23,26.14,12.52,517050.21,14.35
941713.23,26.14,12.52,517050.21,14.35
941934.55,26.15,12.53,517050.21,14.35
941798.35,26.15,12.53,516964.32,14.36
941500.82,26.15,12.53,517097.09,14.36
941552.75,26.16,12.54,517246.73,14.37
941724.56,26.17,12.54,517230.81,14.37
941952.63,26.17,12.55,518615.21,14.41
941668.36,26.17,12.55,518252.14,14.4
941720.29,26.18,12.56,518252.26,14.41
941772.22,26.18,12.56,518251.88,14.41
941824.15,26.19,12.57,518251.88,14.41
941824.15,26.19,12.57,518432.72,14.42
941666.02,26.19,12.57,518280.14,14.41
941717.95,26.2,12.58,518280.14,14.42
941456.69,26.19,12.57,517947.35,14.41
941263.21,26.2,12.58,520129.73,14.48
941085.2,26.2,12.58,520053.85,14.48
940948.99,26.2,12.58,519905.64,14.48
941170.31,26.21,12.59,519905.64,14.48
941222.25,26.22,12.6,520252.47,14.49
941222.25,26.22,12.6,520299.25,14.49
940944.23,26.21,12.59,520355.79,14.5
940626.9,26.21,12.59,520037.69,14.49
940329.37,26.2,12.58,519973.26,14.49
940329.37,26.2,12.58,519926.49,14.49
940550.69,26.21,12.59,520131.4,14.49
940414.49,26.21,12.59,520131.13,14.5
940253.05,26.21,12.59,519937.87,14.49
940116.85,26.21,12.59,519937.87,14.5
939829.32,26.21,12.59,519514.59,14.49
939721.18,26.21,12.59,519412.31,14.49
939949.25,26.22,12.6,520780.83,14.53
939778.53,26.21,12.59,520583.27,14.52
939484.26,26.21,12.59,520175.83,14.51
939484.26,26.21,12.59,520224.75,14.51
939698.83,26.22,12.6,520225.32,14.52
939750.76,26.23,12.61,520224.85,14.52
939802.7,26.23,12.61,520224.49,14.52
939854.63,26.24,12.62,520224.49,14.52
939701.89,26.24,12.62,520224.49,14.53
939929.95,26.25,12.63,520302.9,14.53
939781.71,26.25,12.63,520224.49,14.53
940003.03,26.26,12.64,520224.49,14.53
940054.96,26.26,12.64,520224.49,14.53
939918.76,26.27,12.65,520262.05,14.54
939970.69,26.28,12.65,521947.89,14.59
940022.62,26.28,12.66,521947.63,14.59
940074.55,26.29,12.67,521947.63,14.6
940074.55,26.29,12.67,521941.4,14.6
940126.49,26.3,12.68,521941.4,14.6
940137.66,26.3,12.68,521943.07,14.6
939840.14,26.29,12.67,521641.38,14.59
939840.14,26.29,12.67,521747.26,14.6
939892.07,26.3,12.68,521767.07,14.6
939944.0,26.31,12.69,521805.72,14.6
939995.93,26.32,12.69,521922.37,14.61
939995.93,26.32,12.69,521925.83,14.61
940047.86,26.32,12.7,522216.46,14.62
940315.99,26.33,12.71,522672.11,14.64
940179.79,26.34,12.72,522643.54,14.64
940179.79,26.34,12.72,522477.9,14.64
940231.72,26.34,12.72,522478.02,14.64
940095.51,26.35,12.73,522471.7,14.64
939899.12,26.35,12.72,523073.64,14.66
940120.44,26.35,12.73,523073.26,14.66
939832.92,26.35,12.73,523073.26,14.67
940101.04,26.36,12.74,523084.61,14.67
939964.84,26.36,12.74,523516.68,14.68
939865.39,26.37,12.75,523168.36,14.68
939865.39,26.37,12.75,523345.41,14.68
939777.88,26.37,12.75,523334.07,14.68
939949.69,26.38,12.76,523334.07,14.69
939949.69,26.38,12.76,523325.91,14.69
940121.5,26.39,12.77,523665.27,14.7
940173.43,26.39,12.77,523838.48,14.71
940225.36,26.4,12.78,524272.05,14.72
940225.36,26.4,12.78,524229.75,14.72
940446.68,26.41,12.79,524484.18,14.73
940149.16,26.41,12.79,524972.57,14.75
939976.19,26.41,12.79,524886.15,14.75
940204.26,26.42,12.8,524885.89,14.75
940068.05,26.42,12.8,524885.63,14.75
939790.04,26.42,12.8,524382.53,14.74
939653.83,26.42,12.8,524382.53,14.74
939705.76,26.43,12.81,524382.53,14.75
939411.49,26.42,12.8,524382.53,14.75
939275.29,26.43,12.81,524387.78,14.75
939139.08,26.43,12.81,524388.13,14.76
939139.08,26.43,12.81,524433.51,14.76
939139.08,26.43,12.81,524401.22,14.76
939191.01,26.44,12.82,524421.31,14.76
939412.33,26.45,12.83,524421.02,14.76
939276.13,26.45,12.83,524415.42,14.77
939060.1,26.45,12.83,524229.69,14.76
939112.03,26.45,12.83,524229.46,14.77
938975.83,26.46,12.84,524475.0,14.78
938688.3,26.45,12.83,524455.43,14.78
938552.1,26.46,12.84,524247.29,14.78
938374.08,26.45,12.83,524242.64,14.78
938426.01,26.46,12.84,524242.64,14.78
938647.33,26.47,12.85,525258.69,14.81
938511.13,26.48,12.85,525221.28,14.82
938374.92,26.48,12.86,525221.02,14.82
938238.72,26.48,12.86,525221.02,14.82
938102.51,26.49,12.87,525265.98,14.83
938154.44,26.49,12.87,525620.08,14.84
937856.92,26.49,12.87,525275.04,14.84
937720.71,26.49,12.87,525235.78,14.84
937942.03,26.5,12.88,525235.52,14.84
937805.83,26.51,12.89,525229.82,14.84
937857.76,26.51,12.89,525229.82,14.85
937560.23,26.51,12.89,525229.82,14.85
937612.17,26.52,12.9,525229.82,14.85
937475.96,26.52,12.9,525568.35,14.87
937344.66,26.52,12.9,525272.12,14.86
937564.93,26.53,12.91,525300.94,14.87
937423.83,26.54,12.92,525258.64,14.87
937475.76,26.54,12.92,525263.12,14.87
937697.08,26.55,12.93,525664.44,14.89
937560.88,26.56,12.94,525664.18,14.89
937273.35,26.55,12.93,525335.53,14.88
937086.53,26.55,12.93,525111.0,14.88
937307.85,26.56,12.94,525232.74,14.88
937010.33,26.56,12.93,526215.43,14.91
937238.39,26.57,12.94,526363.35,14.92
937238.39,26.57,12.94,526399.79,14.92
936971.91,26.56,12.94,525858.82,14.91
937023.84,26.57,12.95,525858.94,14.91
936887.64,26.57,12.95,525858.94,14.91
936598.95,26.57,12.95,525961.58,14.92
936462.75,26.57,12.95,525986.72,14.92
936470.2,26.57,12.95,525988.76,14.92
936691.52,26.58,12.96,525988.39,14.93
936393.99,26.58,12.95,525988.39,14.93
936445.93,26.58,12.96,525988.39,14.93
936309.72,26.59,12.97,525968.84,14.93
936531.04,26.6,12.98,525992.96,14.94
936394.84,26.6,12.98,525987.36,14.94
936446.77,26.61,12.99,525971.53,14.94
936498.7,26.62,12.99,525963.25,14.95
936670.51,26.63,13.0,525963.25,14.95
936382.98,26.62,13.0,527102.92,14.98
936104.97,26.61,12.99,526649.86,14.97
936156.9,26.62,13.0,526911.18,14.98
936156.9,26.62,13.0,526911.18,14.98
936384.97,26.63,13.01,526910.92,14.99
936436.9,26.64,13.02,526910.92,14.99
936488.83,26.65,13.03,526910.92,14.99
936419.73,26.65,13.03,526918.86,14.99
936283.52,26.65,13.03,527090.09,15.0
936147.31,26.65,13.03,526918.86,15.0
936199.25,26.66,13.04,526926.73,15.01
936199.25,26.66,13.04,526926.73,15.01
936063.04,26.67,13.05,526926.73,15.01
936295.79,26.68,13.06,527001.65,15.01
936080.62,26.67,13.05,526910.92,15.01
936132.55,26.68,13.06,526910.92,15.02
936184.49,26.69,13.07,526910.92,15.02
935905.53,26.68,13.06,528064.76,15.06
935957.47,26.69,13.07,528196.2,15.06
935821.26,26.69,13.07,528195.94,15.07
936049.33,26.7,13.08,528195.68,15.07
935755.06,26.7,13.08,528195.68,15.07
935755.06,26.7,13.08,528195.68,15.07
935806.99,26.71,13.09,528195.68,15.07
934717.35,26.74,13.12,528195.42,15.11
934938.67,26.75,13.13,528228.35,15.11
934802.46,26.75,13.13,528267.52,15.12
934666.26,26.75,13.13,528258.42,15.12
934368.73,26.75,13.13,528260.67,15.12
934590.05,26.76,13.14,528343.37,15.13
934761.86,26.77,13.15,528382.59,15.13
934813.79,26.78,13.16,529250.86,15.16
935034.07,26.79,13.17,528853.17,15.15
935086.0,26.8,13.17,529371.28,15.17
935137.93,26.8,13.18,529371.4,15.17
935189.87,26.81,13.19,529371.02,15.18
935444.92,26.82,13.2,529371.02,15.18
935266.91,26.82,13.2,529824.85,15.19
935130.7,26.82,13.2,529808.54,15.2
934994.5,26.83,13.21,530155.0,15.21
934774.29,26.82,13.2,529857.12,15.2
934774.29,26.82,13.2,529857.12,15.2
934774.29,26.82,13.2,529903.43,15.21
934826.23,26.83,13.21,529929.05,15.21
934690.02,26.83,13.21,529804.73,15.21
934861.83,26.84,13.22,529819.41,15.21
934523.61,26.84,13.22,529497.68,15.21
934575.54,26.85,13.23,529591.29,15.21
934796.87,26.86,13.24,529789.04,15.22
934518.85,26.85,13.23,530582.47,15.24
934795.26,26.87,13.25,531047.18,15.26
934795.26,26.87,13.25,531000.87,15.26
934497.73,26.86,13.24,530791.61,15.26
934549.66,26.87,13.25,531295.08,15.28
934549.66,26.87,13.25,531340.78,15.28
934601.6,26.88,13.26,531340.9,15.28
934465.39,26.88,13.26,531340.64,15.28
934517.32,26.89,13.27,531340.26,15.29
934689.13,26.9,13.28,531340.26,15.29
934552.93,26.9,13.28,531340.26,15.3
934380.66,26.9,13.28,531170.99,15.29
934552.47,26.91,13.29,531229.75,15.3
934604.4,26.92,13.3,531275.3,15.3
934468.2,26.92,13.3,531487.07,15.31
934259.21,26.92,13.3,531173.01,15.3
934311.14,26.92,13.3,531330.29,15.31
934532.46,26.93,13.31,531480.62,15.32
934344.44,26.93,13.31,532264.7,15.34
933795.62,26.92,13.3,531564.08,15.33
933847.55,26.93,13.31,531995.6,15.34
934019.37,26.94,13.32,531995.34,15.34
933883.16,26.94,13.32,531943.12,15.35
933585.63,26.94,13.32,531579.84,15.34
933806.95,26.95,13.33,531579.84,15.34
933670.75,26.95,13.33,531420.28,15.34
933373.22,26.95,13.33,531420.28,15.34
933601.29,26.96,13.34,531478.99,15.35
933653.22,26.97,13.35,531433.01,15.35
933495.08,26.96,13.34,531274.87,15.34
933547.02,26.97,13.35,531268.99,15.35
933598.95,26.98,13.36,531262.14,15.35
933304.68,26.97,13.35,531262.14,15.35
933526.0,26.98,13.36,532307.58,15.39
933529.72,26.98,13.36,532320.38,15.39
933251.71,26.98,13.36,532090.17,15.38
933303.64,26.99,13.37,532476.09,15.4
933167.43,26.99,13.37,532981.79,15.42
933219.37,27.0,13.38,532981.79,15.42
933126.5,27.0,13.38,532781.31,15.42
933298.31,27.01,13.39,532781.31,15.42
933000.78,27.01,13.39,532365.57,15.41
932722.77,27.0,13.38,532328.3,15.41
932722.77,27.0,13.38,532374.61,15.41
932774.7,27.01,13.39,532374.61,15.42
932595.16,27.01,13.39,532069.39,15.41
932647.09,27.02,13.4,532069.39,15.41
932867.36,27.03,13.41,532225.19,15.42
933088.69,27.04,13.42,532222.93,15.42
933140.62,27.05,13.43,532540.9,15.44
933192.55,27.06,13.44,533275.34,15.46
932914.53,27.05,13.43,533700.74,15.48
932914.53,27.05,13.43,533706.79,15.48
933169.59,27.06,13.44,533706.53,15.48
933033.38,27.07,13.45,533706.27,15.48
933205.2,27.08,13.46,533706.27,15.49
933257.13,27.09,13.46,533706.27,15.49
933264.58,27.09,13.46,533707.89,15.49
933128.37,27.09,13.47,533707.89,15.49
932970.23,27.09,13.47,533580.66,15.49
932672.71,27.08,13.46,533252.25,15.48
932514.57,27.08,13.46,533099.97,15.48
932566.5,27.09,13.47,533123.01,15.48
932430.3,27.09,13.47,533155.08,15.49
932294.09,27.09,13.47,533128.67,15.49
932294.09,27.09,13.47,533082.36,15.49
932157.89,27.1,13.48,533076.7,15.5
932157.89,27.1,13.48,533076.7,15.5
932157.89,27.1,13.48,533129.96,15.5
932209.82,27.11,13.48,533147.23,15.5
932073.61,27.11,13.49,533463.07,15.52
932294.93,27.12,13.5,533435.78,15.52
932294.93,27.12,13.5,533434.28,15.52
932028.45,27.11,13.49,533096.34,15.51
932080.38,27.12,13.5,533110.11,15.51
932080.38,27.12,13.5,533061.52,15.51
931944.18,27.13,13.51,532784.1,15.51
931996.11,27.13,13.51,534719.96,15.57
931859.91,27.14,13.52,534681.54,15.57
931701.96,27.13,13.51,534562.42,15.57
931565.76,27.14,13.52,534562.16,15.57
931268.23,27.13,13.51,534218.5,15.56
931268.23,27.13,13.51,534273.57,15.57
931320.17,27.14,13.52,534273.68,15.57
931183.96,27.15,13.52,534295.74,15.58
931235.89,27.15,13.53,534295.36,15.58
931099.69,27.16,13.54,534273.31,15.58
930963.48,27.16,13.54,534273.31,15.59
930827.28,27.16,13.54,534275.24,15.59
930691.07,27.17,13.55,534594.7,15.61
930554.87,27.17,13.55,534519.49,15.61
930606.8,27.18,13.56,534519.49,15.61
930606.8,27.18,13.56,534519.49,15.61
930289.47,27.17,13.55,534207.91,15.6
930153.26,27.18,13.56,533961.73,15.6
930374.58,27.19,13.57,533961.73,15.6
930238.38,27.19,13.57,533961.47,15.61
930290.31,27.2,13.58,533961.47,15.61
930290.31,27.2,13.58,533960.89,15.61
930012.29,27.19,13.57,533434.47,15.6
930064.23,27.2,13.58,533781.3,15.61
930116.16,27.21,13.59,534164.55,15.63
929854.9,27.21,13.58,534071.16,15.63
929783.01,27.21,13.58,533341.07,15.61
929834.95,27.21,13.59,534933.5,15.66
930056.27,27.22,13.6,534933.24,15.66
930056.27,27.22,13.6,534933.24,15.66
929758.74,27.22,13.6,534933.24,15.66
929622.54,27.22,13.6,534933.24,15.66
929674.47,27.23,13.61,534933.24,15.67
929674.47,27.23,13.61,534933.24,15.67
929846.28,27.24,13.62,534991.14,15.67
929898.21,27.25,13.63,534983.99,15.68
929950.14,27.26,13.64,534961.14,15.68
929813.94,27.26,13.64,535007.49,15.69
929813.94,27.26,13.64,534929.4,15.68
929677.73,27.26,13.64,534899.11,15.69
929399.72,27.26,13.64,534871.21,15.69
929263.51,27.26,13.64,534863.17,15.69
929435.32,27.27,13.65,535590.03,15.72
929127.31,27.27,13.65,535542.74,15.72
929179.24,27.27,13.65,535703.28,15.72
929400.56,27.29,13.66,535909.56,15.73
929328.68,27.28,13.66,535999.74,15.74
929583.73,27.3,13.68,535999.48,15.74
929447.53,27.3,13.68,535991.46,15.74
929499.46,27.31,13.69,535991.46,15.75
929719.74,27.32,13.7,535992.96,15.75
929588.43,27.32,13.7,536269.92,15.76
929640.37,27.33,13.71,536269.47,15.77
929367.95,27.34,13.72,536317.7,15.78
929596.02,27.35,13.73,536316.65,15.78
929596.02,27.35,13.73,536316.65,15.78
929454.91,27.35,13.73,536039.68,15.78
929160.64,27.35,13.73,536039.68,15.78
928894.16,27.34,13.72,536210.7,15.78
928894.16,27.34,13.72,536294.74,15.79
928757.95,27.35,13.73,536294.48,15.79
928621.75,27.35,13.73,536294.48,15.8
928673.68,27.36,13.74,536123.47,15.8
928725.61,27.37,13.75,536123.47,15.8
928589.41,27.37,13.75,536155.13,15.8
928641.34,27.38,13.76,537633.61,15.85
928862.66,27.39,13.77,537633.35,15.85
928914.59,27.4,13.78,537633.35,15.86
928914.59,27.4,13.78,537600.2,15.86
928966.53,27.41,13.79,537600.2,15.86
928830.32,27.41,13.79,537577.16,15.86
928694.11,27.42,13.79,537568.54,15.87
928396.59,27.41,13.79,537568.54,15.87
928448.52,27.42,13.8,537612.5,15.88
928232.88,27.41,13.79,537364.96,15.87
928106.47,27.42,13.8,538134.69,15.9
928158.41,27.43,13.81,538160.72,15.9
928167.72,27.43,13.81,538170.98,15.9
928331.14,27.44,13.82,537980.9,15.9
928194.93,27.44,13.82,537980.64,15.91
928194.93,27.44,13.82,537970.77,15.91
928036.8,27.44,13.82,537818.49,15.9
927900.59,27.44,13.82,537818.62,15.91
928121.91,27.45,13.83,537848.94,15.91
927804.34,27.45,13.83,537530.84,15.9
927668.14,27.45,13.83,537530.71,15.91
927406.88,27.45,13.83,537233.45,15.9
927627.15,27.46,13.84,537133.14,15.9
927627.15,27.46,13.84,537133.14,15.9
927798.97,27.47,13.85,538838.24,15.95
927501.44,27.46,13.84,538387.39,15.94
927055.81,27.46,13.84,537807.74,15.93
927277.13,27.47,13.85,537807.48,15.93
927277.13,27.47,13.85,537807.48,15.93
926979.6,27.46,13.84,537807.48,15.93
927031.53,27.47,13.85,537807.48,15.94
927031.53,27.47,13.85,537807.48,15.94
927083.46,27.48,13.86,537807.48,15.94
927338.52,27.49,13.87,537815.61,15.94
927338.52,27.49,13.87,537815.61,15.94
927510.33,27.5,13.88,537834.9,15.95
927232.32,27.5,13.88,537597.94,15.94
927284.25,27.51,13.88,537648.74,15.95
927505.57,27.52,13.9,537570.51,15.95
927327.32,27.51,13.89,537638.18,15.95
