ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
659633.62,11.36,1.14,185804.75,3.2
659720.03,11.36,1.14,186108.28,3.2
659617.81,11.36,1.14,186033.34,3.2
659515.58,11.36,1.14,186040.12,3.2
659601.99,11.36,1.14,186153.97,3.21
659688.4,11.37,1.14,186286.85,3.21
659586.18,11.37,1.14,186188.37,3.21
659483.96,11.37,1.15,186096.69,3.21
659483.96,11.37,1.15,186096.69,3.21
659381.73,11.37,1.15,186096.69,3.21
660086.58,11.38,1.16,186204.96,3.21
659827.74,11.38,1.16,186017.27,3.21
659459.57,11.37,1.15,185754.6,3.2
659357.35,11.37,1.15,185724.04,3.2
659443.75,11.38,1.15,185837.89,3.21
659530.16,11.38,1.16,185970.77,3.21
659616.56,11.38,1.16,186084.61,3.21
659566.56,11.38,1.16,186034.61,3.21
659892.51,11.39,1.17,186337.14,3.22
659524.34,11.38,1.16,186074.48,3.21
659422.12,11.38,1.16,186013.34,3.21
659508.53,11.39,1.16,186127.19,3.21
659920.72,11.39,1.17,186490.87,3.22
659822.11,11.39,1.17,186525.27,3.22
659719.89,11.39,1.17,186433.58,3.22
660033.47,11.4,1.18,186341.89,3.22
659931.25,11.4,1.18,186341.89,3.22
659931.25,11.4,1.18,186341.89,3.22
659829.03,11.4,1.18,186348.68,3.22
659726.8,11.4,1.18,186250.2,3.22
660044.67,11.41,1.18,187090.28,3.23
660131.08,11.41,1.19,187201.34,3.24
660028.86,11.41,1.19,187109.66,3.23
660115.27,11.41,1.19,187241.56,3.24
660013.05,11.41,1.19,187241.56,3.24
659632.95,11.41,1.18,186859.42,3.23
659530.73,11.41,1.18,186866.2,3.23
659428.51,11.41,1.18,186767.73,3.23
659326.29,11.41,1.18,186774.52,3.23
659224.07,11.41,1.19,186676.04,3.23
659224.07,11.41,1.19,186676.04,3.23
659614.49,11.42,1.19,186530.19,3.23
659512.27,11.42,1.19,186521.67,3.23
659838.22,11.42,1.2,186634.52,3.23
659838.22,11.42,1.2,186634.52,3.23
659429.33,11.42,1.2,186634.52,3.23
659327.11,11.42,1.2,186551.35,3.23
659327.11,11.42,1.2,186551.35,3.23
659413.52,11.43,1.2,186854.88,3.24
659311.3,11.43,1.21,186824.32,3.24
658943.13,11.42,1.2,186561.66,3.23
658840.91,11.42,1.2,186500.52,3.23
658155.33,11.41,1.19,185754.65,3.22
658860.17,11.43,1.2,185862.93,3.22
658860.17,11.43,1.2,185862.93,3.22
658757.95,11.43,1.2,185869.71,3.22
658655.73,11.43,1.2,185771.24,3.22
658369.93,11.42,1.2,185452.61,3.22
658760.35,11.43,1.21,185306.75,3.22
658561.69,11.43,1.21,185102.38,3.21
658648.1,11.43,1.21,185216.23,3.21
658545.88,11.43,1.21,185220.4,3.22
658632.29,11.43,1.21,185353.28,3.22
658530.06,11.43,1.21,185253.66,3.22
659010.34,11.44,1.22,185349.25,3.22
658547.84,11.44,1.21,185385.9,3.22
658547.84,11.44,1.21,185385.9,3.22
658960.03,11.44,1.22,185685.39,3.22
658857.81,11.44,1.22,185676.87,3.23
658857.81,11.44,1.22,185676.87,3.23
658172.24,11.43,1.21,184931.0,3.21
658070.02,11.44,1.21,184847.83,3.21
657967.8,11.44,1.21,184839.31,3.21
658054.2,11.44,1.22,184953.16,3.21
657874.6,11.44,1.21,184881.86,3.21
657772.38,11.44,1.21,184798.69,3.21
657858.78,11.44,1.22,184931.57,3.22
657756.56,11.44,1.22,184938.35,3.22
657654.34,11.44,1.22,184839.88,3.22
657552.12,11.44,1.22,184846.66,3.22
657878.07,11.45,1.22,184959.51,3.22
657775.85,11.45,1.22,184861.04,3.22
657673.63,11.45,1.22,184887.71,3.22
657896.91,11.45,1.23,185304.14,3.23
657983.32,11.46,1.23,185417.99,3.23
657881.1,11.46,1.23,185299.63,3.23
657778.88,11.46,1.23,185306.41,3.23
657865.28,11.46,1.24,185439.29,3.23
657955.2,11.46,1.24,190481.14,3.32
661721.85,11.53,1.3,192260.59,3.35
661619.63,11.53,1.3,192162.12,3.35
661569.63,11.53,1.3,192112.12,3.35
661467.41,11.53,1.3,192020.43,3.35
661365.19,11.53,1.3,192020.43,3.35
661451.6,11.53,1.31,192134.28,3.35
661538.0,11.53,1.31,192267.15,3.35
661435.78,11.53,1.31,192176.5,3.35
661333.56,11.53,1.31,192175.46,3.35
661433.08,11.54,1.31,191776.63,3.34
661415.66,11.54,1.32,191654.54,3.34
661047.49,11.53,1.31,191416.09,3.34
661047.49,11.53,1.31,191416.09,3.34
660945.27,11.53,1.31,191422.88,3.34
660740.46,11.53,1.31,191220.76,3.34
660638.24,11.53,1.31,191122.29,3.34
660536.02,11.53,1.31,191105.55,3.34
660433.8,11.53,1.31,191030.6,3.33
660433.8,11.53,1.31,191136.9,3.34
660138.29,11.53,1.3,190844.37,3.33
660036.07,11.53,1.3,190752.68,3.33
659933.85,11.53,1.3,190752.68,3.33
660210.47,11.53,1.31,190660.99,3.33
660296.87,11.53,1.31,191225.78,3.34
660008.03,11.53,1.31,190910.35,3.34
660398.45,11.54,1.32,190764.49,3.33
660788.87,11.55,1.33,190618.64,3.33
660686.65,11.55,1.33,190526.95,3.33
661098.84,11.56,1.33,190630.66,3.33
660098.84,11.54,1.32,189630.66,3.32
660185.25,11.54,1.32,190004.47,3.32
660083.03,11.54,1.32,190004.47,3.32
659397.45,11.53,1.31,189258.61,3.31
659496.97,11.54,1.32,188859.77,3.3
659394.75,11.54,1.32,188768.08,3.3
659088.82,11.53,1.31,188593.04,3.3
659071.4,11.53,1.31,188470.96,3.3
659170.92,11.54,1.32,188072.12,3.29
659170.92,11.54,1.32,188242.38,3.29
659316.24,11.54,1.32,188289.49,3.3
659214.02,11.54,1.32,188289.49,3.3
659214.02,11.54,1.32,188281.53,3.3
659490.64,11.55,1.33,188189.84,3.3
659388.42,11.55,1.33,188098.16,3.29
659714.37,11.55,1.33,188911.43,3.31
659612.15,11.56,1.33,188911.43,3.31
659509.93,11.56,1.33,188819.74,3.31
659407.7,11.56,1.33,188819.74,3.31
659507.22,11.56,1.34,188420.9,3.3
659405.0,11.56,1.34,188390.35,3.3
659296.37,11.56,1.34,188308.8,3.3
659278.95,11.56,1.34,188186.71,3.3
659176.73,11.56,1.34,188125.58,3.3
659567.15,11.57,1.35,187979.73,3.3
659464.93,11.57,1.35,187971.2,3.3
659056.05,11.57,1.35,187971.2,3.3
658953.83,11.57,1.35,187888.04,3.3
659208.42,11.58,1.35,187405.82,3.29
659298.33,11.58,1.35,191663.71,3.37
659196.11,11.58,1.36,191655.19,3.37
658510.53,11.57,1.35,190909.32,3.35
658293.39,11.56,1.34,190695.76,3.35
658120.89,11.56,1.34,190665.08,3.35
658018.67,11.56,1.34,190581.91,3.35
657916.45,11.56,1.34,190573.39,3.35
657548.28,11.56,1.34,190146.35,3.34
656862.71,11.55,1.33,189400.48,3.33
656760.48,11.55,1.33,189317.32,3.33
657170.71,11.56,1.33,189130.97,3.33
656970.56,11.55,1.33,188980.32,3.32
657296.51,11.56,1.34,189093.16,3.33
656938.34,11.56,1.33,189068.99,3.33
656232.96,11.54,1.32,188363.61,3.31
656319.37,11.55,1.33,188429.57,3.32
659877.31,11.61,1.39,190785.31,3.36
659877.31,11.61,1.39,190785.31,3.36
659788.2,11.61,1.39,190095.08,3.35
659788.2,11.61,1.39,190095.08,3.35
660011.48,11.62,1.39,190162.04,3.35
659715.98,11.61,1.39,190003.39,3.34
659802.38,11.61,1.39,190219.34,3.35
660295.77,11.62,1.4,190036.35,3.35
660089.72,11.62,1.4,189834.85,3.34
659987.5,11.62,1.4,189804.3,3.34
660204.54,11.63,1.41,190231.86,3.35
659807.72,11.62,1.4,189703.02,3.34
659705.5,11.62,1.4,189641.89,3.34
659603.28,11.62,1.4,189633.37,3.34
659689.68,11.63,1.4,189747.22,3.34
659912.97,11.63,1.41,189988.7,3.35
659810.75,11.63,1.41,189905.53,3.35
660034.04,11.64,1.41,189972.49,3.35
659745.27,11.63,1.41,189685.03,3.34
659643.05,11.63,1.41,189691.81,3.35
659347.54,11.63,1.41,189460.75,3.34
659245.32,11.63,1.41,189362.28,3.34
659143.1,11.63,1.41,189329.46,3.34
659469.05,11.63,1.41,189791.78,3.35
659555.46,11.64,1.42,189905.62,3.35
659453.24,11.64,1.42,189843.0,3.35
659539.64,11.64,1.42,189975.88,3.35
659437.42,11.64,1.42,189884.19,3.35
659536.94,11.65,1.42,189485.35,3.35
659434.72,11.65,1.42,189485.35,3.35
659066.55,11.64,1.42,189246.91,3.34
659189.38,11.64,1.42,189277.92,3.34
659275.79,11.65,1.42,189391.76,3.35
659609.82,11.65,1.43,189701.35,3.35
660348.92,11.67,1.45,189869.5,3.35
660246.7,11.67,1.45,189876.29,3.36
660144.48,11.67,1.45,189777.82,3.35
660042.25,11.67,1.45,189758.14,3.35
659676.01,11.66,1.44,189498.23,3.35
659181.75,11.66,1.43,188978.35,3.34
659079.53,11.66,1.43,188902.59,3.34
658977.31,11.66,1.43,188872.03,3.34
658875.08,11.66,1.43,188810.9,3.34
658716.46,11.65,1.43,188654.95,3.34
659106.88,11.66,1.44,188509.09,3.34
658811.37,11.66,1.44,188216.57,3.33
658709.15,11.66,1.44,188208.05,3.33
658023.57,11.65,1.43,187462.18,3.32
657826.06,11.65,1.42,187258.29,3.32
657723.84,11.65,1.42,187175.12,3.31
657621.62,11.65,1.42,187181.9,3.31
657519.4,11.65,1.42,187083.43,3.31
657417.18,11.65,1.42,186991.74,3.31
657503.59,11.65,1.43,187105.59,3.32
657983.86,11.66,1.44,187528.15,3.32
657692.57,11.65,1.43,187376.34,3.32
657590.35,11.66,1.43,187376.34,3.32
657488.13,11.66,1.43,187345.79,3.32
657266.92,11.65,1.43,187101.04,3.32
657164.7,11.65,1.43,187039.91,3.32
657062.48,11.65,1.43,187023.17,3.32
656960.26,11.65,1.43,186948.22,3.32
656960.26,11.65,1.43,186948.22,3.32
657273.84,11.66,1.44,186856.54,3.31
657171.62,11.66,1.44,186863.32,3.32
657069.4,11.66,1.44,186764.85,3.31
657155.8,11.66,1.44,187368.46,3.33
657053.58,11.66,1.44,187375.24,3.33
657379.53,11.67,1.45,187488.09,3.33
657602.82,11.68,1.45,187904.53,3.34
657500.6,11.68,1.45,187806.05,3.33
657398.38,11.68,1.45,187797.53,3.34
657296.16,11.68,1.45,187714.37,3.33
657193.93,11.68,1.45,187683.81,3.33
657091.71,11.68,1.45,187622.68,3.33
657482.13,11.69,1.46,187476.82,3.33
657568.54,11.69,1.47,187590.67,3.33
657568.54,11.69,1.47,187590.67,3.33
657190.37,11.68,1.46,187342.51,3.33
657088.15,11.68,1.46,187369.38,3.33
657422.18,11.69,1.47,187678.97,3.34
657319.96,11.69,1.47,187560.41,3.34
657217.73,11.69,1.47,187468.72,3.33
657304.14,11.69,1.47,187579.79,3.34
657304.14,11.69,1.47,187579.79,3.34
657201.92,11.69,1.47,187579.79,3.34
657592.34,11.7,1.48,187433.93,3.34
657490.12,11.7,1.48,187403.38,3.34
657490.12,11.7,1.48,187509.67,3.34
657490.12,11.7,1.48,188814.82,3.36
657387.9,11.7,1.48,188753.69,3.36
657285.68,11.7,1.48,188723.13,3.36
656600.1,11.69,1.47,187977.26,3.35
656497.88,11.69,1.47,187916.13,3.35
657202.72,11.71,1.49,188024.41,3.35
657100.5,11.71,1.49,187932.72,3.35
656814.7,11.7,1.48,187614.08,3.34
656712.48,11.71,1.48,187614.08,3.34
663894.71,11.83,1.61,194202.64,3.46
663076.94,11.84,1.61,194202.64,3.47
662710.69,11.83,1.61,193942.73,3.46
666036.36,11.89,1.67,195121.43,3.48
665934.14,11.89,1.67,195029.75,3.48
665831.91,11.89,1.67,195029.75,3.48
667662.26,11.92,1.7,194443.49,3.47
667560.04,11.92,1.7,194351.8,3.47
667457.82,11.92,1.7,194351.8,3.47
667457.82,11.92,1.7,194351.8,3.47
667848.24,11.93,1.71,194205.95,3.47
667162.66,11.92,1.7,193460.08,3.46
667488.61,11.93,1.71,193761.63,3.46
667488.61,11.93,1.71,193761.63,3.46
667575.02,11.93,1.71,193875.48,3.47
667472.8,11.93,1.71,193844.92,3.47
667364.17,11.93,1.71,193739.53,3.46
667261.95,11.93,1.71,193678.39,3.46
666576.37,11.92,1.7,192932.52,3.45
666380.86,11.92,1.7,192739.72,3.45
666278.64,11.92,1.7,192648.03,3.45
669869.76,11.98,1.76,195766.13,3.5
669767.54,11.98,1.76,195766.13,3.5
669630.58,11.98,1.76,195735.36,3.5
669528.35,11.98,1.76,195726.84,3.5
669614.76,11.98,1.76,195859.71,3.51
669512.54,11.98,1.76,195776.55,3.5
669922.76,11.99,1.77,195616.82,3.5
669820.54,11.99,1.77,195586.26,3.5
669718.32,11.99,1.77,195525.13,3.5
670130.51,12.0,1.78,195513.18,3.5
670540.73,12.01,1.79,195353.45,3.5
670438.51,12.01,1.79,195344.93,3.5
670336.29,12.01,1.79,195261.76,3.5
670156.69,12.01,1.79,195537.5,3.5
670243.09,12.01,1.79,195680.47,3.51
670329.5,12.02,1.8,195794.31,3.51
670552.79,12.02,1.8,196035.79,3.51
671303.09,12.04,1.81,196264.23,3.52
670597.71,12.03,1.8,195532.24,3.51
670235.71,12.02,1.8,195084.29,3.5
670133.49,12.02,1.8,194992.6,3.5
669838.68,12.02,1.8,194719.93,3.49
669838.68,12.02,1.8,194719.93,3.49
669133.3,12.01,1.78,193987.93,3.48
669031.08,12.01,1.79,193987.93,3.48
669031.08,12.01,1.79,193987.93,3.48
669117.48,12.01,1.79,194101.78,3.48
669015.26,12.01,1.79,194108.56,3.48
668913.04,12.01,1.79,194010.09,3.48
669247.07,12.02,1.8,194319.68,3.49
669247.07,12.02,1.8,194319.68,3.49
669144.85,12.02,1.8,194224.24,3.49
669231.25,12.02,1.8,194338.08,3.49
668935.75,12.02,1.8,194107.02,3.49
668602.29,12.01,1.79,193784.8,3.48
668500.07,12.01,1.79,193784.8,3.48
668397.85,12.01,1.79,193768.05,3.48
668031.6,12.01,1.79,193508.14,3.48
667929.38,12.01,1.79,193433.2,3.48
668339.6,12.02,1.79,193246.86,3.47
668730.02,12.03,1.8,193101.0,3.47
668627.8,12.03,1.8,193009.31,3.47
668525.58,12.03,1.8,193009.31,3.47
668916.0,12.04,1.81,192863.46,3.47
668694.79,12.03,1.81,192617.71,3.47
668781.2,12.04,1.81,192750.59,3.47
668867.6,12.04,1.82,192864.43,3.47
669090.89,12.04,1.82,193105.91,3.48
668385.51,12.03,1.81,192400.53,3.46
668385.51,12.03,1.81,192400.53,3.46
668485.03,12.04,1.82,192001.7,3.46
668875.45,12.05,1.82,191855.84,3.46
669198.67,12.05,1.83,192118.44,3.46
669285.08,12.06,1.83,192232.29,3.46
668917.18,12.05,1.83,191826.8,3.46
669211.8,12.06,1.84,191507.86,3.45
669109.58,12.06,1.84,191514.64,3.45
669195.99,12.06,1.84,191647.52,3.45
669195.99,12.06,1.84,191647.52,3.45
669521.94,12.07,1.85,191760.37,3.46
668836.36,12.06,1.84,191014.5,3.44
668727.73,12.06,1.84,190932.96,3.44
668814.14,12.06,1.84,191236.48,3.45
668445.97,12.05,1.83,190973.82,3.44
668445.97,12.05,1.83,190973.82,3.44
668140.46,12.05,1.83,190732.94,3.44
668226.87,12.05,1.83,190846.78,3.44
668124.65,12.05,1.83,190748.31,3.44
668124.65,12.05,1.83,190748.31,3.44
668515.07,12.06,1.84,190602.45,3.44
668412.84,12.06,1.84,190593.93,3.44
668499.25,12.07,1.84,190762.82,3.44
668499.25,12.07,1.84,190762.82,3.44
668193.9,12.06,1.84,190167.95,3.43
668193.9,12.06,1.84,190167.95,3.43
668091.68,12.06,1.84,190084.78,3.43
668482.1,12.07,1.85,189938.93,3.43
668969.94,12.08,1.86,190298.96,3.44
668965.73,12.08,1.86,190349.08,3.44
669052.14,12.09,1.86,190685.94,3.44
668949.92,12.09,1.86,190590.5,3.44
668949.92,12.09,1.86,190590.5,3.44
669049.44,12.09,1.87,190191.66,3.44
668947.22,12.09,1.87,190191.66,3.44
668845.0,12.09,1.87,190198.44,3.44
668742.77,12.09,1.87,190099.97,3.44
668742.77,12.09,1.87,190420.39,3.44
668725.35,12.09,1.87,190298.3,3.44
668811.76,12.1,1.87,190412.15,3.44
668519.31,12.09,1.87,190047.39,3.44
668417.09,12.09,1.87,190054.18,3.44
668314.86,12.09,1.87,189955.7,3.44
668401.27,12.1,1.87,190088.58,3.44
668299.05,12.1,1.87,189996.89,3.44
668196.83,12.1,1.87,189996.89,3.44
668587.25,12.11,1.88,189851.04,3.44
668485.03,12.11,1.88,189759.35,3.44
668584.55,12.11,1.89,189360.51,3.43
668482.33,12.11,1.89,189360.51,3.43
668380.1,12.11,1.89,189329.96,3.43
668082.5,12.11,1.88,189092.64,3.43
668371.28,12.11,1.89,189271.97,3.43
668269.06,12.11,1.89,189210.84,3.43
668166.83,12.11,1.89,189119.15,3.43
668064.61,12.11,1.89,189119.15,3.43
667379.04,12.1,1.88,188373.28,3.42
667465.44,12.11,1.88,188487.13,3.42
667791.39,12.11,1.89,188789.66,3.42
667632.76,12.11,1.89,188631.03,3.42
667042.99,12.1,1.88,188058.25,3.41
667417.35,12.11,1.89,187927.81,3.41
667223.9,12.11,1.89,187745.59,3.41
667310.3,12.11,1.89,187859.43,3.41
667396.71,12.11,1.89,187992.31,3.41
667038.54,12.11,1.89,187730.57,3.41
667261.83,12.11,1.89,187797.53,3.41
667348.23,12.12,1.9,188085.89,3.42
667674.18,12.12,1.9,188198.74,3.42
668084.4,12.13,1.91,188039.01,3.42
667982.18,12.13,1.91,188045.79,3.42
667879.96,12.13,1.91,187947.32,3.41
667966.37,12.14,1.92,188250.85,3.42
667608.2,12.13,1.91,187989.11,3.42
667505.98,12.13,1.91,187897.42,3.42
667505.98,12.13,1.91,187883.09,3.42
667782.6,12.14,1.92,187791.41,3.41
667680.38,12.14,1.92,187791.41,3.41
667766.78,12.14,1.92,188356.19,3.43
667664.56,12.14,1.92,188362.98,3.43
667562.34,12.14,1.92,188264.5,3.42
667266.83,12.14,1.92,188033.44,3.42
667353.24,12.14,1.92,188147.29,3.42
667679.19,12.15,1.93,188449.82,3.43
667992.77,12.16,1.93,188358.13,3.43
667792.63,12.15,1.93,188122.85,3.42
667107.05,12.14,1.92,187376.98,3.41
667330.34,12.15,1.93,188134.0,3.42
667416.74,12.15,1.93,188247.85,3.43
667314.52,12.15,1.93,188239.33,3.43
666946.35,12.15,1.92,187976.66,3.42
666260.77,12.14,1.91,187230.79,3.41
665965.27,12.13,1.91,186868.22,3.4
665863.05,12.13,1.91,186785.05,3.4
665760.82,12.13,1.91,186693.37,3.4
665658.6,12.13,1.91,186693.37,3.4
665556.38,12.13,1.91,186601.68,3.4
665454.16,12.13,1.91,186601.68,3.4
665780.11,12.14,1.92,186904.21,3.41
665866.52,12.14,1.92,187018.06,3.41
665952.92,12.15,1.92,187150.93,3.41
665850.7,12.15,1.93,187059.25,3.41
665165.12,12.14,1.91,186313.38,3.4
665062.9,12.14,1.92,186313.38,3.4
665149.31,12.14,1.92,186427.22,3.4
664781.14,12.13,1.91,186164.55,3.4
665107.09,12.14,1.92,186467.09,3.4
665004.87,12.14,1.92,186436.53,3.4
664902.65,12.14,1.92,186375.4,3.4
664800.43,12.14,1.92,186366.88,3.4
664800.43,12.14,1.92,186585.48,3.41
664394.62,12.14,1.91,186231.03,3.4
664481.03,12.14,1.92,186344.87,3.4
664378.81,12.14,1.92,186261.71,3.4
664789.03,12.15,1.93,186075.36,3.4
664686.81,12.15,1.93,185983.67,3.4
664528.18,12.15,1.93,185828.27,3.4
664425.96,12.15,1.93,185828.27,3.4
664323.74,12.15,1.93,185835.06,3.4
664410.15,12.15,1.93,185967.93,3.4
664496.55,12.16,1.93,186081.78,3.4
664394.33,12.16,1.93,185983.31,3.4
664292.11,12.16,1.93,185891.62,3.4
664378.52,12.16,1.94,186024.5,3.4
664464.92,12.16,1.94,186138.34,3.41
664327.96,12.16,1.94,186106.57,3.41
664740.16,12.17,1.95,186470.25,3.41
664637.93,12.17,1.95,186470.25,3.41
664153.52,12.16,1.94,186116.98,3.41
664487.55,12.17,1.95,186142.02,3.41
664710.84,12.17,1.95,186792.14,3.42
664025.26,12.16,1.94,186046.28,3.41
663729.75,12.16,1.94,185686.83,3.4
663829.27,12.16,1.94,185288.0,3.39
663727.05,12.16,1.94,185196.31,3.39
663624.83,12.16,1.94,185196.31,3.39
664015.25,12.17,1.95,185050.45,3.39
663659.0,12.17,1.95,184753.04,3.39
663947.78,12.17,1.95,184932.38,3.39
663845.56,12.17,1.95,184840.69,3.39
663743.34,12.17,1.95,184840.69,3.39
663641.12,12.18,1.95,184832.17,3.39
663538.89,12.18,1.95,184749.0,3.39
663864.84,12.18,1.96,184861.85,3.39
663762.62,12.18,1.96,184770.16,3.39
663604.0,12.18,1.96,184614.21,3.39
663690.4,12.18,1.96,184917.74,3.39
667338.25,12.25,2.03,191958.06,3.52
667236.03,12.25,2.03,191958.06,3.52
667133.81,12.25,2.03,191949.53,3.53
667031.58,12.25,2.03,191866.37,3.52
667117.99,12.26,2.03,191980.21,3.53
667204.4,12.26,2.04,192113.09,3.53
666920.94,12.25,2.03,191840.87,3.52
666251.42,12.24,2.02,191079.59,3.51
666149.2,12.24,2.02,190987.9,3.51
666046.98,12.24,2.02,190987.9,3.51
666786.08,12.26,2.04,191156.06,3.51
666683.86,12.26,2.04,191125.5,3.51
666462.65,12.26,2.03,190880.76,3.51
666462.65,12.26,2.03,190880.76,3.51
665968.39,12.25,2.03,190360.88,3.5
665866.17,12.25,2.03,190299.75,3.5
665866.17,12.25,2.03,190299.75,3.5
665763.95,12.25,2.03,190208.06,3.5
665661.73,12.25,2.03,190208.06,3.5
665661.73,12.25,2.03,190208.06,3.5
665748.13,12.25,2.03,190321.9,3.5
665589.51,12.25,2.03,190165.95,3.5
665589.51,12.25,2.03,190165.95,3.5
665675.91,12.25,2.03,190298.83,3.5
665573.69,12.26,2.03,190207.14,3.5
665660.1,12.26,2.04,190320.99,3.5
665501.47,12.26,2.03,190165.59,3.5
665399.25,12.26,2.03,190165.59,3.5
665041.08,12.25,2.03,189903.85,3.5
664938.86,12.25,2.03,189895.33,3.5
664836.64,12.25,2.03,189812.16,3.5
664923.05,12.26,2.03,189945.04,3.5
664217.67,12.24,2.02,189213.04,3.49
664115.45,12.24,2.02,189121.35,3.49
664115.45,12.24,2.02,189121.35,3.49
664013.22,12.25,2.02,189121.35,3.49
663911.0,12.25,2.02,189128.14,3.49
663808.78,12.25,2.02,189029.67,3.49
663650.16,12.24,2.02,188871.04,3.48
663547.93,12.24,2.02,188779.35,3.48
663445.71,12.24,2.02,188779.35,3.48
663445.71,12.24,2.02,188779.35,3.48
663445.71,12.24,2.02,188779.35,3.48
663771.66,12.25,2.03,188892.2,3.49
664146.03,12.26,2.04,188670.0,3.48
664146.03,12.26,2.04,188670.0,3.48
664043.81,12.26,2.04,188578.31,3.48
663941.58,12.26,2.04,188578.31,3.48
663573.41,12.26,2.03,188373.77,3.48
663659.82,12.26,2.04,188619.17,3.48
663557.6,12.26,2.04,188527.48,3.48
663455.38,12.26,2.04,188527.48,3.48
663353.16,12.26,2.04,188496.93,3.48
662647.78,12.25,2.03,187791.55,3.47
662981.81,12.26,2.03,187816.58,3.47
663205.09,12.26,2.04,188466.71,3.48
663291.5,12.27,2.04,188580.56,3.49
663984.03,12.28,2.06,195179.86,3.61
663298.46,12.27,2.05,194433.99,3.6
663298.46,12.27,2.05,194433.99,3.6
663002.95,12.26,2.04,194069.36,3.59
662333.43,12.25,2.03,193399.84,3.58
662419.83,12.26,2.03,193532.71,3.58
662053.59,12.25,2.03,193230.5,3.58
661951.36,12.25,2.03,193169.36,3.58
662859.61,12.27,2.05,193549.84,3.58
662757.38,12.27,2.05,193533.09,3.58
662273.99,12.26,2.04,192980.89,3.57
662171.77,12.26,2.04,192905.95,3.57
668661.46,12.38,2.16,194306.65,3.6
668559.24,12.38,2.16,194276.09,3.6
668885.19,12.39,2.17,194388.94,3.6
668782.97,12.39,2.17,194327.81,3.6
668680.75,12.39,2.17,194334.59,3.6
668767.16,12.39,2.17,194638.12,3.61
668664.93,12.39,2.17,194539.65,3.61
668562.71,12.4,2.17,194447.96,3.61
668460.49,12.4,2.17,194447.96,3.61
668358.27,12.4,2.17,194417.41,3.61
667980.1,12.39,2.17,194144.92,3.6
668392.29,12.4,2.18,194132.97,3.6
668290.07,12.4,2.18,194071.84,3.6
667984.14,12.39,2.17,194280.05,3.6
668310.09,12.4,2.18,194547.6,3.61
668700.51,12.41,2.19,194401.75,3.61
668480.82,12.41,2.19,194260.18,3.61
668981.78,12.42,2.2,193704.98,3.6
668823.29,12.41,2.19,193549.49,3.59
668823.29,12.41,2.19,193549.49,3.59
668871.1,12.42,2.2,194116.85,3.6
668957.51,12.42,2.2,194230.69,3.61
669043.91,12.42,2.2,194363.57,3.61
669454.13,12.43,2.21,194203.84,3.61
669351.91,12.44,2.21,194112.15,3.61
669438.32,12.44,2.22,194226.0,3.61
669336.1,12.44,2.22,194226.0,3.61
668992.18,12.43,2.21,193822.12,3.6
668889.96,12.43,2.21,193828.91,3.6
669113.25,12.44,2.22,194070.39,3.61
669863.55,12.45,2.23,194298.83,3.61
669501.55,12.45,2.23,193850.88,3.6
669399.33,12.45,2.23,193752.41,3.6
669809.55,12.46,2.24,193592.68,3.6
669707.33,12.46,2.24,193584.16,3.6
669605.11,12.46,2.24,193500.99,3.6
669502.89,12.46,2.24,193409.3,3.6
669400.66,12.46,2.24,193409.3,3.6
669298.44,12.46,2.24,193317.61,3.6
669298.44,12.46,2.24,193317.61,3.6
669196.22,12.46,2.24,193317.61,3.6
669419.51,12.47,2.25,193384.57,3.6
669733.09,12.48,2.25,193982.95,3.61
669630.87,12.48,2.25,193891.26,3.61
669717.28,12.48,2.26,194005.11,3.62
669615.05,12.48,2.26,194005.11,3.62
669512.83,12.48,2.26,194031.78,3.62
669410.61,12.48,2.26,193913.42,3.62
669308.39,12.48,2.26,193904.9,3.62
669206.17,12.48,2.26,193821.73,3.62
669292.58,12.49,2.26,193954.61,3.62
669190.36,12.49,2.26,193946.09,3.62
669276.76,12.49,2.27,194057.16,3.62
669276.76,12.49,2.27,194057.16,3.62
669363.17,12.49,2.27,194189.06,3.62
669067.66,12.49,2.27,193957.99,3.62
668965.44,12.49,2.27,193874.83,3.62
668965.44,12.49,2.27,194195.25,3.63
668863.22,12.49,2.27,194186.73,3.63
669189.17,12.5,2.27,194299.58,3.63
669086.95,12.5,2.27,194216.41,3.63
668718.78,12.49,2.27,194011.88,3.62
668435.32,12.49,2.26,193739.66,3.62
668333.1,12.49,2.26,193731.14,3.62
668230.88,12.49,2.26,193647.97,3.62
667545.3,12.48,2.25,192902.1,3.61
667239.79,12.47,2.25,192583.56,3.6
667326.2,12.47,2.25,192828.96,3.6
667652.15,12.48,2.26,192941.81,3.61
666946.77,12.47,2.25,192209.82,3.59
