ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1167,5951,2284030,6212,2284030
1167,5951,2285030,6212,2285030
1167,5951,2285680,6212,2285680
1167,5951,2286680,6212,2286680
1167,5951,2287150,6212,2287150
1167,5951,2287960,6212,2287960
1167,5951,2288960,6212,2288960
1167,5951,2289770,6212,2289770
1167,5951,2290580,6212,2290580
1167,5951,2291580,6212,2291580
1167,5951,2292580,6212,2292580
1167,5951,2293050,6212,2293050
1167,5951,2294050,6212,2294050
1167,5951,2295050,6212,2295050
1167,5951,2295370,6212,2295370
1167,5951,2295370,6212,2295370
1167,5951,2296020,6212,2296020
1167,5951,2296830,6212,2296830
1167,5951,2297150,6212,2297150
1167,5951,2298150,6212,2298150
1167,5951,2299150,6212,2299150
1167,5951,2300150,6212,2300150
1167,5951,2301150,6212,2301150
1167,5951,2301470,6212,2301470
1167,5951,2302470,6212,2302470
1167,5951,2302470,6212,2302470
1167,5951,2303470,6212,2303470
1168,5953,2303470,6212,2303470
1168,5953,2304470,6212,2304470
1168,5953,2305470,6212,2305470
1168,5953,2306280,6212,2306280
1168,5953,2307280,6212,2307280
1168,5953,2308280,6212,2308280
1168,5953,2308280,6212,2308280
1168,5953,2308600,6212,2308600
1168,5953,2309410,6212,2309410
1168,5953,2310410,6212,2310410
1168,5953,2311410,6212,2311410
1168,5953,2312410,6212,2312410
1168,5953,2313220,6212,2313220
1168,5953,2313220,6212,2313220
1168,5953,2314220,6212,2314220
1169,5955,2314700,6212,2314700
1169,5955,2315700,6212,2315700
1169,5955,2316700,6212,2316700
1169,5955,2317510,6212,2317510
1169,5955,2318320,6212,2318320
1169,5955,2319320,6212,2319320
1169,5955,2320320,6212,2320320
1169,5955,2321320,6212,2321320
1169,5955,2322320,6212,2322320
1169,5955,2323320,6212,2323320
1169,5955,2324130,6212,2324130
1169,5955,2324130,6212,2324130
1169,5955,2325130,6212,2325130
1169,5955,2326130,6212,2326130
1169,5955,2326940,6212,2326940
1169,5955,2327940,6212,2327940
1169,5955,2328410,6212,2328410
1169,5955,2328410,6212,2328410
1169,5955,2329410,6212,2329410
1169,5955,2329880,6212,2329880
1169,5955,2330880,6212,2330880
1169,5955,2331470,6212,2331470
1169,5955,2331470,6212,2331470
1169,5955,2332280,6212,2332280
1169,5955,2333090,6212,2333090
1169,5955,2333090,6212,2333090
1169,5955,2334090,6212,2334090
1169,5955,2334560,6212,2334560
1169,5955,2334670,6212,2334670
1169,5955,2335260,6212,2335260
1169,5955,2336260,6212,2336260
1169,5955,2337260,6212,2337260
1169,5955,2337260,6212,2337260
1169,5955,2338260,6212,2338260
1169,5955,2338910,6212,2338910
1169,5955,2339720,6212,2339720
1169,5955,2340720,6212,2340720
1169,5955,2341720,6212,2341720
1169,5955,2342720,6212,2342720
1169,5955,2343720,6212,2343720
1169,5955,2344720,6212,2344720
1169,5955,2345190,6212,2345190
1169,5955,2345840,6212,2345840
1169,5955,2349840,6212,2349840
1169,5955,2349840,6212,2349840
1169,5955,2350070,6212,2350070
1169,5955,2350540,6212,2350540
1169,5955,2351540,6212,2351540
1169,5955,2352540,6212,2352540
1169,5955,2352700,6212,2352700
1169,5955,2353510,6212,2353510
1170,5963,2354510,6212,2354510
1170,5963,2354980,6212,2354980
1170,5963,2355790,6212,2355790
1170,5963,2356790,6212,2356790
1170,5963,2356790,6212,2356790
1170,5963,2357790,6212,2357790
1170,5963,2358790,6212,2358790
1170,5963,2359250,6212,2359250
1170,5963,2360250,6212,2360250
1170,5963,2360710,6212,2360710
1170,5963,2361710,6212,2361710
1170,5963,2361710,6212,2361710
1170,5963,2362710,6212,2362710
1170,5963,2363520,6212,2363520
1170,5963,2363520,6212,2363520
1170,5963,2364520,6212,2364520
1171,5971,2365520,6212,2365520
1171,5971,2366520,6212,2366520
1171,5971,2367520,6212,2367520
1171,5971,2368520,6212,2368520
1171,5971,2368520,6212,2368520
1171,5971,2369520,6212,2369520
1171,5971,2369520,6212,2369520
1171,5971,2369520,6212,2369520
1171,5971,2370330,6212,2370330
1171,5971,2370800,6212,2370800
1171,5971,2371610,6212,2371610
1171,5971,2372610,6212,2372610
1171,5971,2372840,6212,2372840
1171,5971,2373310,6212,2373310
1171,5971,2373310,6212,2373310
1171,5971,2373780,6212,2373780
1171,5971,2374780,6212,2374780
1171,5971,2375780,6212,2375780
1171,5971,2376590,6212,2376590
1171,5971,2377590,6212,2377590
1171,5971,2378590,6212,2378590
1172,5973,2379590,6212,2379590
1173,5975,2380590,6212,2380590
1173,5975,2380590,6212,2380590
1173,5975,2380910,6212,2380910
1173,5975,2381380,6212,2381380
1173,5975,2381850,6212,2381850
1173,5975,2382850,6212,2382850
1173,5975,2382850,6212,2382850
1173,5975,2383850,6212,2383850
1173,5975,2384320,6212,2384320
1173,5975,2384320,6212,2384320
1173,5975,2384970,6212,2384970
1173,5975,2385970,6212,2385970
1173,5975,2386970,6212,2386970
1173,5975,2387970,6212,2387970
1173,5975,2388970,6212,2388970
1173,5975,2389970,6212,2389970
1173,5975,2390970,6212,2390970
1173,5975,2390970,6212,2390970
1173,5975,2391970,6212,2391970
1173,5975,2391970,6212,2391970
1173,5975,2392780,6212,2392780
1174,5977,2393590,6212,2393590
1175,5985,2394590,6212,2394590
1175,5985,2395590,6212,2395590
1175,5985,2396060,6212,2396060
1175,5985,2396280,6212,2396280
1175,5985,2397280,6212,2397280
1175,5985,2398090,6212,2398090
1175,5985,2398090,6212,2398090
1175,5985,2398320,6212,2398320
1175,5985,2399320,6212,2399320
1175,5985,2400320,6212,2400320
1175,5985,2401320,6212,2401320
1175,5985,2402320,6212,2402320
1175,5985,2403320,6212,2403320
1175,5985,2404320,6212,2404320
1175,5985,2405320,6212,2405320
1175,5985,2406130,6212,2406130
1176,5993,2407130,6212,2407130
1176,5993,2407600,6212,2407600
1176,5993,2408070,6212,2408070
1176,5993,2409070,6212,2409070
1176,5993,2409070,6212,2409070
1176,5993,2409070,6212,2409070
1176,5993,2409720,6212,2409720
1176,5993,2410720,6212,2410720
1176,5993,2411190,6212,2411190
1176,5993,2412190,6212,2412190
1176,5993,2413190,6212,2413190
1176,5993,2413510,6212,2413510
1176,5993,2413740,6212,2413740
1176,5993,2414740,6212,2414740
1176,5993,2415740,6212,2415740
1176,5993,2415740,6212,2415740
1176,5993,2416740,6212,2416740
1176,5993,2417740,6212,2417740
1176,5993,2418550,6212,2418550
1176,5993,2419550,6212,2419550
1177,5994,2420550,6212,2420550
1177,5994,2421550,6212,2421550
1178,5996,2422550,6212,2422550
1178,5996,2423100,6212,2423100
1178,5996,2424100,6212,2424100
1178,5996,2425100,6212,2425100
1178,5996,2425570,6212,2425570
1178,5996,2425570,6212,2425570
1178,5996,2426570,6212,2426570
1178,5996,2427570,6212,2427570
1178,5996,2427570,6212,2427570
1178,5996,2427800,6212,2427800
1178,5996,2428800,6212,2428800
1178,5996,2428800,6212,2428800
1178,5996,2428800,6212,2428800
1178,5996,2429610,6212,2429610
1178,5996,2430610,6212,2430610
1178,5996,2431610,6212,2431610
1178,5996,2432260,6212,2432260
1178,5996,2432580,6212,2432580
1178,5996,2432580,6212,2432580
1178,5996,2433230,6212,2433230
1178,5996,2434040,6212,2434040
1178,5996,2434040,6212,2434040
1178,5996,2435040,6212,2435040
1178,5996,2435040,6212,2435040
1179,5998,2435200,6212,2435200
1179,5998,2436200,6212,2436200
1179,5998,2436200,6212,2436200
1179,5998,2436570,6212,2436570
1179,5998,2436570,6212,2436570
1179,5998,2437380,6212,2437380
1179,5998,2437380,6212,2437380
1179,5998,2437540,6212,2437540
1179,5998,2438540,6212,2438540
1179,5998,2439010,6212,2439010
1179,5998,2439490,6212,2439490
1179,5998,2440490,6212,2440490
1179,5998,2440810,6212,2440810
1179,5998,2441810,6212,2441810
1179,5998,2442130,6212,2442130
1179,5998,2442940,6212,2442940
1179,5998,2443940,6212,2443940
1179,5998,2444940,6212,2444940
1179,5998,2445940,6212,2445940
1179,5998,2446750,6212,2446750
1179,5998,2447750,6212,2447750
1179,5998,2448750,6212,2448750
1179,5998,2449560,6212,2449560
1179,5998,2450370,6212,2450370
1179,5998,2451180,6212,2451180
1179,5998,2452180,6212,2452180
1179,5998,2452770,6212,2452770
1179,5998,2453770,6212,2453770
1179,5998,2454770,6212,2454770
1179,5998,2455000,6212,2455000
1180,6006,2456000,6212,2456000
1180,6006,2456000,6212,2456000
1180,6006,2456000,6212,2456000
1180,6006,2456810,6212,2456810
1180,6006,2457810,6212,2457810
1180,6006,2458460,6212,2458460
1180,6006,2458930,6212,2458930
1180,6006,2459300,6212,2459300
1180,6006,2460110,6212,2460110
1180,6006,2460430,6212,2460430
1180,6006,2461430,6212,2461430
1180,6006,2462240,6212,2462240
1180,6006,2463240,6212,2463240
1180,6006,2464050,6212,2464050
1180,6006,2465050,6212,2465050
1180,6006,2465860,6212,2465860
1180,6006,2466180,6212,2466180
1180,6006,2467180,6212,2467180
1180,6006,2467500,6212,2467500
1180,6006,2468500,6212,2468500
1180,6006,2468500,6212,2468500
1180,6006,2468500,6212,2468500
1180,6006,2468820,6212,2468820
1180,6006,2469630,6212,2469630
1180,6006,2469950,6212,2469950
1180,6006,2470950,6212,2470950
1180,6006,2471950,6212,2471950
1180,6006,2472420,6212,2472420
1180,6006,2472420,6212,2472420
1180,6006,2473420,6212,2473420
1180,6006,2473890,6212,2473890
1180,6006,2474890,6212,2474890
1180,6006,2475890,6212,2475890
1180,6006,2476360,6212,2476360
1180,6006,2477360,6212,2477360
1180,6006,2477830,6212,2477830
1180,6006,2478830,6212,2478830
1180,6006,2479480,6212,2479480
1180,6006,2479950,6212,2479950
1180,6006,2480270,6212,2480270
1180,6006,2481270,6212,2481270
1180,6006,2482270,6212,2482270
1180,6006,2482430,6212,2482430
1180,6006,2483430,6212,2483430
1180,6006,2484430,6212,2484430
1180,6006,2485430,6212,2485430
1180,6006,2486240,6212,2486240
1181,6014,2486790,6212,2486790
1181,6014,2487790,6212,2487790
1181,6014,2488790,6212,2488790
1181,6014,2488790,6212,2488790
1181,6014,2489790,6212,2489790
1181,6014,2490790,6212,2490790
1181,6014,2491260,6212,2491260
1181,6014,2492070,6212,2492070
1181,6014,2492540,6212,2492540
1181,6014,2493350,6212,2493350
1181,6014,2493350,6212,2493350
1181,6014,2494350,6212,2494350
1181,6014,2495000,6212,2495000
1181,6014,2495810,6212,2495810
1181,6014,2496810,6212,2496810
1181,6014,2497620,6212,2497620
1181,6014,2498620,6212,2498620
1181,6014,2498940,6212,2498940
1181,6014,2499940,6212,2499940
1181,6014,2499940,6212,2499940
1181,6014,2500940,6212,2500940
1181,6014,2501940,6212,2501940
1181,6014,2502750,6212,2502750
1181,6014,2503070,6212,2503070
1181,6014,2504070,6212,2504070
1181,6014,2504880,6212,2504880
1181,6014,2505350,6212,2505350
1181,6014,2505820,6212,2505820
1181,6014,2506290,6212,2506290
1181,6014,2506290,6212,2506290
1181,6014,2507290,6212,2507290
1181,6014,2507760,6212,2507760
1181,6014,2508760,6212,2508760
1181,6014,2509230,6212,2509230
1181,6014,2510230,6212,2510230
1181,6014,2510700,6212,2510700
1181,6014,2510700,6212,2510700
1181,6014,2511250,6212,2511250
1181,6014,2512250,6212,2512250
1181,6014,2513250,6212,2513250
1181,6014,2514250,6212,2514250
1181,6014,2515250,6212,2515250
1181,6014,2515570,6212,2515570
1182,6016,2516570,6212,2516570
1182,6016,2516570,6212,2516570
1182,6016,2517030,6212,2517030
1182,6016,2517680,6212,2517680
1182,6016,2518680,6212,2518680
1182,6016,2519490,6212,2519490
1182,6016,2520300,6212,2520300
1182,6016,2520300,6212,2520300
1182,6016,2521300,6212,2521300
1182,6016,2522110,6212,2522110
1182,6016,2523110,6212,2523110
1182,6016,2524110,6212,2524110
1182,6016,2524920,6212,2524920
1182,6016,2525510,6212,2525510
1182,6016,2526510,6212,2526510
1182,6016,2527510,6212,2527510
1182,6016,2528320,6212,2528320
1182,6016,2529320,6212,2529320
1182,6016,2530320,6212,2530320
1182,6016,2531320,6212,2531320
1182,6016,2532130,6212,2532130
1182,6016,2533130,6212,2533130
1182,6016,2533590,6212,2533590
1182,6016,2534590,6212,2534590
1182,6016,2535400,6212,2535400
1182,6016,2536210,6212,2536210
1182,6016,2537210,6212,2537210
1182,6016,2537210,6212,2537210
1182,6016,2537210,6212,2537210
1182,6016,2538210,6212,2538210
1183,6024,2539210,6212,2539210
1183,6024,2540210,6212,2540210
1183,6024,2540680,6212,2540680
1183,6024,2541680,6212,2541680
1183,6024,2542680,6212,2542680
1183,6024,2542790,6212,2542790
1183,6024,2543790,6212,2543790
1183,6024,2544790,6212,2544790
1183,6024,2545790,6212,2545790
1183,6024,2546790,6212,2546790
1183,6024,2547790,6212,2547790
1183,6024,2548260,6212,2548260
1183,6024,2549260,6212,2549260
1183,6024,2550070,6212,2550070
1183,6024,2550440,6212,2550440
1183,6024,2550910,6212,2550910
1183,6024,2551370,6212,2551370
1183,6024,2551690,6212,2551690
1183,6024,2551690,6212,2551690
1183,6024,2551690,6212,2551690
1183,6024,2551850,6212,2551850
1183,6024,2551850,6212,2551850
1184,6026,2552850,6212,2552850
1184,6026,2553660,6212,2553660
1185,6028,2554660,6212,2554660
1185,6028,2555660,6212,2555660
1185,6028,2555660,6212,2555660
1185,6028,2556660,6212,2556660
1185,6028,2557130,6212,2557130
1185,6028,2558130,6212,2558130
1185,6028,2558600,6212,2558600
1185,6028,2558600,6212,2558600
1185,6028,2558600,6212,2558600
1185,6028,2559600,6212,2559600
1185,6028,2560070,6212,2560070
1185,6028,2560070,6212,2560070
1185,6028,2560300,6212,2560300
1185,6028,2561300,6212,2561300
1185,6028,2561300,6212,2561300
1185,6028,2562110,6212,2562110
1185,6028,2563110,6212,2563110
1185,6028,2563430,6212,2563430
1186,6036,2563900,6212,2563900
1186,6036,2564900,6212,2564900
1186,6036,2564900,6212,2564900
1186,6036,2565900,6212,2565900
1186,6036,2566450,6212,2566450
1186,6036,2566450,6212,2566450
1186,6036,2566450,6212,2566450
1186,6036,2566920,6212,2566920
1186,6036,2567920,6212,2567920
1186,6036,2567920,6212,2567920
1186,6036,2568920,6212,2568920
1186,6036,2569730,6212,2569730
1186,6036,2570540,6212,2570540
1186,6036,2570540,6212,2570540
1186,6036,2571540,6212,2571540
1186,6036,2572540,6212,2572540
1186,6036,2573010,6212,2573010
1186,6036,2574010,6212,2574010
1186,6036,2575010,6212,2575010
1186,6036,2575480,6212,2575480
1186,6036,2575480,6212,2575480
1186,6036,2575800,6212,2575800
1186,6036,2575800,6212,2575800
1186,6036,2575800,6212,2575800
1186,6036,2576610,6212,2576610
1186,6036,2577090,6212,2577090
1186,6036,2577320,6212,2577320
1186,6036,2578320,6212,2578320
1186,6036,2578320,6212,2578320
1186,6036,2579320,6212,2579320
1186,6036,2580320,6212,2580320
1186,6036,2580480,6212,2580480
1187,6044,2581480,6212,2581480
1187,6044,2581480,6212,2581480
1187,6044,2581940,6212,2581940
1188,6052,2582590,6212,2582590
1188,6052,2583590,6212,2583590
1188,6052,2584050,6212,2584050
1188,6052,2584860,6212,2584860
1188,6052,2585670,6212,2585670
1188,6052,2585670,6212,2585670
1188,6052,2586670,6212,2586670
1188,6052,2587670,6212,2587670
1188,6052,2588670,6212,2588670
1188,6052,2589670,6212,2589670
1188,6052,2590670,6212,2590670
1188,6052,2591670,6212,2591670
1188,6052,2592140,6212,2592140
1188,6052,2592950,6212,2592950
1188,6052,2593950,6212,2593950
1188,6052,2594950,6212,2594950
1188,6052,2595950,6212,2595950
1188,6052,2595950,6212,2595950
1188,6052,2596270,6212,2596270
1188,6052,2596430,6212,2596430
1188,6052,2597430,6212,2597430
1188,6052,2598430,6212,2598430
1188,6052,2598430,6212,2598430
1188,6052,2599080,6212,2599080
1188,6052,2599080,6212,2599080
1188,6052,2600080,6212,2600080
1188,6052,2600550,6212,2600550
1188,6052,2601550,6212,2601550
1188,6052,2602550,6212,2602550
1188,6052,2603360,6212,2603360
1188,6052,2604360,6212,2604360
1188,6052,2605010,6212,2605010
1189,6060,2613010,6212,2613010
1189,6060,2614010,6212,2614010
1189,6060,2615010,6212,2615010
1189,6060,2615010,6212,2615010
1189,6060,2616010,6212,2616010
1189,6060,2616010,6212,2616010
1189,6060,2617010,6212,2617010
1189,6060,2617330,6212,2617330
1189,6060,2618330,6212,2618330
1189,6060,2618330,6212,2618330
1189,6060,2619330,6212,2619330
1189,6060,2619330,6212,2619330
1189,6060,2620330,6212,2620330
1189,6060,2621330,6212,2621330
1189,6060,2622330,6212,2622330
1189,6060,2622330,6212,2622330
1189,6060,2622330,6212,2622330
1189,6060,2622330,6212,2622330
1189,6060,2623330,6212,2623330
1189,6060,2623330,6212,2623330
1189,6060,2623330,6212,2623330
1189,6060,2624140,6212,2624140
1189,6060,2625140,6212,2625140
1189,6060,2625460,6212,2625460
1189,6060,2626270,6212,2626270
1189,6060,2626590,6212,2626590
1189,6060,2627400,6212,2627400
1189,6060,2628400,6212,2628400
1189,6060,2629400,6212,2629400
1189,6060,2629870,6212,2629870
1189,6060,2630870,6212,2630870
1189,6060,2631340,6212,2631340
1189,6060,2631340,6212,2631340
1189,6060,2631450,6212,2631450
1189,6060,2632450,6212,2632450
1189,6060,2633260,6212,2633260
1189,6060,2634070,6212,2634070
1189,6060,2634660,6212,2634660
1189,6060,2635660,6212,2635660
1189,6060,2635660,6212,2635660
1189,6060,2636660,6212,2636660
1189,6060,2637470,6212,2637470
1189,6060,2637470,6212,2637470
1189,6060,2638470,6212,2638470
1190,6068,2646470,6212,2646470
1191,6076,2647470,6212,2647470
1191,6076,2648280,6212,2648280
1191,6076,2649280,6212,2649280
1191,6076,2649280,6212,2649280
1191,6076,2649280,6212,2649280
1191,6076,2649930,6212,2649930
1191,6076,2650090,6212,2650090
1191,6076,2650560,6212,2650560
1191,6076,2651560,6212,2651560
1191,6076,2652210,6212,2652210
1191,6076,2653210,6212,2653210
1191,6076,2653210,6212,2653210
1191,6076,2654210,6212,2654210
1191,6076,2654680,6212,2654680
1192,6084,2655000,6212,2655000
1192,6084,2656000,6212,2656000
1192,6084,2657000,6212,2657000
1192,6084,2658000,6212,2658000
1192,6084,2659000,6212,2659000
1192,6084,2659320,6212,2659320
1192,6084,2660320,6212,2660320
1192,6084,2660970,6212,2660970
1192,6084,2661780,6212,2661780
1192,6084,2662780,6212,2662780
1192,6084,2663240,6212,2663240
1192,6084,2663240,6212,2663240
1192,6084,2664240,6212,2664240
1192,6084,2664290,6212,2664290
1192,6084,2665290,6212,2665290
1192,6084,2666290,6212,2666290
1192,6084,2666760,6212,2666760
1192,6084,2667760,6212,2667760
1192,6084,2668760,6212,2668760
1192,6084,2669760,6212,2669760
1192,6084,2670080,6212,2670080
1192,6084,2671080,6212,2671080
1192,6084,2672080,6212,2672080
1192,6084,2672550,6212,2672550
1192,6084,2673020,6212,2673020
1192,6084,2674020,6212,2674020
1192,6084,2675020,6212,2675020
1192,6084,2675830,6212,2675830
1192,6084,2676830,6212,2676830
1192,6084,2677300,6212,2677300
1192,6084,2678300,6212,2678300
1192,6084,2678530,6212,2678530
1192,6084,2679530,6212,2679530
1192,6084,2680530,6212,2680530
1192,6084,2681530,6212,2681530
1192,6084,2681850,6212,2681850
1192,6084,2681850,6212,2681850
1193,6092,2682850,6212,2682850
1193,6092,2683850,6212,2683850
1193,6092,2684850,6212,2684850
1193,6092,2685850,6212,2685850
1193,6092,2686850,6212,2686850
1193,6092,2687850,6212,2687850
1193,6092,2688850,6212,2688850
1193,6092,2689660,6212,2689660
1193,6092,2690660,6212,2690660
1193,6092,2691660,6212,2691660
1193,6092,2692310,6212,2692310
1193,6092,2693310,6212,2693310
1193,6092,2693780,6212,2693780
1194,6094,2694250,6212,2694250
1194,6094,2694570,6212,2694570
1194,6094,2695570,6212,2695570
1194,6094,2696380,6212,2696380
1194,6094,2697380,6212,2697380
1194,6094,2698380,6212,2698380
1194,6094,2699190,6212,2699190
1194,6094,2700190,6212,2700190
1194,6094,2700660,6212,2700660
1194,6094,2700980,6212,2700980
1194,6094,2701980,6212,2701980
1194,6094,2701980,6212,2701980
1194,6094,2701980,6212,2701980
1194,6094,2702980,6212,2702980
1194,6094,2703450,6212,2703450
1194,6094,2704450,6212,2704450
1194,6094,2705450,6212,2705450
1194,6094,2706450,6212,2706450
1194,6094,2706920,6212,2706920
1194,6094,2707920,6212,2707920
1194,6094,2708920,6212,2708920
1194,6094,2709920,6212,2709920
1194,6094,2710920,6212,2710920
1194,6094,2711920,6212,2711920
1194,6094,2712920,6212,2712920
1194,6094,2713730,6212,2713730
1194,6094,2714190,6212,2714190
1194,6094,2714840,6212,2714840
1194,6094,2715840,6212,2715840
1194,6094,2716840,6212,2716840
1194,6094,2716840,6212,2716840
1195,6102,2717000,6212,2717000
1195,6102,2717320,6212,2717320
1195,6102,2717320,6212,2717320
1195,6102,2718320,6212,2718320
1195,6102,2719320,6212,2719320
1195,6102,2719690,6212,2719690
1195,6102,2720690,6212,2720690
1195,6102,2721500,6212,2721500
1195,6102,2721970,6212,2721970
1195,6102,2722970,6212,2722970
1195,6102,2723620,6212,2723620
1195,6102,2724430,6212,2724430
1195,6102,2724900,6212,2724900
1195,6102,2725900,6212,2725900
1195,6102,2726130,6212,2726130
1195,6102,2726940,6212,2726940
1195,6102,2727410,6212,2727410
1195,6102,2728220,6212,2728220
1195,6102,2729030,6212,2729030
1195,6102,2729840,6212,2729840
1195,6102,2730840,6212,2730840
1195,6102,2730840,6212,2730840
1196,6104,2731490,6212,2731490
1197,6112,2732490,6212,2732490
1197,6112,2733490,6212,2733490
1197,6112,2734300,6212,2734300
1197,6112,2735300,6212,2735300
1197,6112,2736300,6212,2736300
1197,6112,2737300,6212,2737300
1197,6112,2738300,6212,2738300
1197,6112,2739300,6212,2739300
1197,6112,2739620,6212,2739620
1197,6112,2740620,6212,2740620
1197,6112,2741090,6212,2741090
1197,6112,2742090,6212,2742090
1197,6112,2743090,6212,2743090
1197,6112,2743900,6212,2743900
1197,6112,2744900,6212,2744900
1197,6112,2745370,6212,2745370
1197,6112,2746370,6212,2746370
