ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1115649.57,52.49,26.47,702060.55,33.03
1115649.57,52.49,26.47,702112.26,33.04
1115385.01,52.51,26.48,702182.63,33.05
1115096.83,52.52,26.49,702954.41,33.11
1116052.0,52.58,26.55,703720.88,33.15
1116328.28,52.6,26.57,703673.71,33.16
1116252.03,52.62,26.59,703657.79,33.17
1115987.47,52.63,26.6,703662.53,33.18
1115987.47,52.63,26.6,703891.84,33.19
1115726.4,52.64,26.62,703866.63,33.21
1115639.56,52.66,26.63,703502.56,33.2
1115351.38,52.67,26.64,703900.4,33.24
1115086.82,52.68,26.66,703908.93,33.25
1115086.82,52.68,26.66,703908.93,33.25
1114825.75,52.69,26.67,703757.66,33.26
1114648.47,52.71,26.69,704279.67,33.3
1114426.26,52.72,26.7,704025.01,33.31
1114138.08,52.73,26.71,703937.91,33.32
1113841.08,52.73,26.71,704022.44,33.33
1113815.83,52.75,26.72,703220.14,33.3
1113537.27,52.74,26.72,703040.91,33.3
1113271.55,52.75,26.73,703071.72,33.32
1113005.83,52.77,26.74,703041.15,33.33
1112929.58,52.78,26.76,703089.21,33.35
1113108.05,52.8,26.78,703145.83,33.36
1112842.33,52.82,26.79,703136.6,33.37
1112813.27,52.84,26.82,705197.83,33.49
1113070.58,52.86,26.84,705217.39,33.49
1113174.16,52.89,26.87,704859.9,33.49
1112800.44,52.88,26.86,704596.43,33.49
1112784.79,52.91,26.88,704472.2,33.5
1112784.79,52.91,26.88,704472.2,33.5
1112520.23,52.92,26.9,704447.92,33.51
1112520.23,52.92,26.9,704427.03,33.51
1112254.52,52.93,26.91,704226.82,33.52
1112099.96,52.95,26.93,705661.73,33.6
1112278.43,52.97,26.95,705647.42,33.61
1112278.43,52.97,26.95,705647.42,33.61
1112278.43,52.97,26.95,705647.42,33.61
1112201.02,52.99,26.96,706516.71,33.66
1111935.3,53.0,26.98,706314.01,33.67
1112322.64,53.02,27.0,706923.19,33.7
1112322.64,53.02,27.0,707317.9,33.72
1112384.79,53.05,27.02,706925.01,33.71
1112802.4,53.09,27.06,706318.8,33.7
1112729.77,53.11,27.08,705893.89,33.69
1112456.05,53.1,27.08,705627.63,33.68
1111733.53,53.09,27.07,705010.21,33.67
1111733.53,53.09,27.07,704987.57,33.67
1111896.73,53.11,27.09,705191.47,33.68
1112054.51,53.12,27.1,706922.78,33.77
1111788.79,53.13,27.11,706886.57,33.78
1111405.76,53.13,27.1,706625.85,33.78
1111329.51,53.14,27.12,706539.88,33.79
1111100.85,53.16,27.13,706108.09,33.78
1110567.05,53.15,27.13,705518.55,33.77
1110301.33,53.16,27.14,705411.83,33.78
1110035.61,53.18,27.15,705230.26,33.78
1110035.61,53.18,27.15,705252.7,33.79
1109771.05,53.19,27.17,705200.65,33.8
1109505.34,53.2,27.18,705113.84,33.81
1110981.03,53.27,27.25,706075.4,33.86
1110643.02,53.28,27.26,706101.46,33.88
1110643.02,53.28,27.26,706101.46,33.88
1110378.47,53.3,27.27,706067.58,33.89
1110378.47,53.3,27.27,706067.58,33.89
1110378.47,53.3,27.27,706050.9,33.89
1110090.28,53.31,27.29,705962.34,33.9
1109829.21,53.32,27.3,706088.85,33.92
1109829.21,53.32,27.3,706088.85,33.92
1110229.22,53.37,27.34,706079.5,33.94
1110229.22,53.37,27.34,706079.5,33.94
1110229.22,53.37,27.34,706079.5,33.94
1109968.15,53.38,27.36,706022.67,33.95
1109708.24,53.39,27.37,705820.73,33.96
1109442.52,53.4,27.38,705648.89,33.97
1109442.52,53.4,27.38,705648.89,33.97
1109176.8,53.42,27.4,705980.22,34.0
1108911.08,53.43,27.41,705832.12,34.01
1108645.36,53.44,27.42,706743.55,34.07
1108558.52,53.46,27.44,705967.24,34.05
1110890.81,53.57,27.55,708482.39,34.17
1110625.09,53.59,27.56,708355.9,34.18
1110625.09,53.59,27.56,708355.9,34.18
1110359.37,53.6,27.58,708655.73,34.21
1110098.3,53.61,27.59,708635.51,34.22
1109833.74,53.63,27.6,708747.78,34.25
1109572.67,53.64,27.62,708806.58,34.26
1109337.94,53.64,27.61,708783.75,34.27
1109076.87,53.65,27.63,709419.9,34.32
1108789.51,53.66,27.63,709832.4,34.35
1108524.95,53.67,27.65,709805.18,34.36
1108260.4,53.68,27.66,710626.34,34.42
1107994.68,53.7,27.67,710793.26,34.45
1107994.68,53.7,27.67,710793.26,34.45
1107735.93,53.71,27.69,710965.6,34.47
1107549.1,53.73,27.7,711005.4,34.49
1107825.38,53.75,27.73,711639.11,34.53
1107825.38,53.75,27.73,711639.11,34.53
1108113.85,53.77,27.75,714188.59,34.66
1108468.51,53.8,27.78,714464.21,34.67
1108468.51,53.8,27.78,714464.21,34.67
1108468.51,53.8,27.78,714464.21,34.67
1108221.64,53.81,27.79,715442.71,34.74
1108221.64,53.81,27.79,715442.71,34.74
1107999.43,53.83,27.8,715408.56,34.75
1107774.12,53.84,27.82,715208.34,34.76
1107485.94,53.84,27.81,714908.95,34.75
1107224.87,53.85,27.83,715891.75,34.82
1107229.52,53.85,27.83,716073.64,34.83
1106968.45,53.86,27.84,716022.59,34.84
1107146.92,53.88,27.86,715963.27,34.85
1107301.75,53.9,27.88,716108.3,34.86
1106989.89,53.9,27.88,715993.78,34.86
1106912.48,53.92,27.9,717617.87,34.96
1106646.76,53.93,27.91,717867.41,34.98
1106381.04,53.95,27.92,718434.51,35.03
1106520.32,53.96,27.94,718464.38,35.04
1106495.46,53.98,27.96,719725.3,35.11
1106229.74,54.0,27.98,719697.57,35.13
1106038.13,54.01,27.99,721746.59,35.25
1105773.57,54.03,28.01,721730.98,35.26
1105929.67,54.06,28.04,723252.61,35.35
1105665.11,54.07,28.05,723222.16,35.37
1105731.03,54.09,28.07,723156.26,35.38
1105793.47,54.11,28.09,723151.31,35.39
1105528.92,54.13,28.1,723129.3,35.4
1105267.85,54.14,28.12,723125.16,35.42
1105002.13,54.15,28.13,723316.84,35.45
1105132.77,54.19,28.16,723149.92,35.46
1104757.23,54.18,28.16,722766.1,35.45
1104491.51,54.19,28.17,722655.99,35.46
1104405.83,54.22,28.19,722543.83,35.47
1104229.95,54.23,28.21,721824.32,35.45
1104229.95,54.23,28.21,721761.51,35.45
1103935.93,54.22,28.2,721518.31,35.44
1104212.22,54.24,28.22,721554.87,35.45
1104332.4,54.27,28.24,721625.25,35.46
1104115.75,54.26,28.24,721444.31,35.46
1103851.19,54.28,28.25,722408.39,35.52
1104202.54,54.3,28.28,722632.04,35.53
1104202.54,54.3,28.28,722632.04,35.53
1103937.98,54.31,28.29,722610.25,35.55
1103937.98,54.31,28.29,722683.52,35.55
1103649.8,54.32,28.3,722968.59,35.59
1103385.24,54.34,28.32,722943.92,35.6
1103385.24,54.34,28.32,722943.92,35.6
1103120.68,54.35,28.33,723046.94,35.63
1102612.49,54.35,28.33,722186.67,35.6
1102976.31,54.39,28.37,723599.17,35.68
1102976.31,54.39,28.37,723599.17,35.68
1102976.31,54.39,28.37,723599.17,35.68
1102976.31,54.39,28.37,723599.17,35.68
1102898.89,54.41,28.39,723827.21,35.71
1102611.87,54.42,28.4,723794.54,35.73
1102611.87,54.42,28.4,723784.9,35.73
1102346.15,54.44,28.42,724041.29,35.76
1102013.44,54.43,28.41,723501.54,35.74
1101914.72,54.45,28.43,723484.53,35.75
1101531.92,54.44,28.42,723118.41,35.74
1101267.36,54.46,28.44,723238.15,35.76
1101267.36,54.46,28.44,723238.15,35.76
1101149.54,54.47,28.45,724202.1,35.83
1101073.29,54.49,28.47,724143.15,35.84
1100914.52,54.49,28.47,723984.65,35.83
1100914.52,54.49,28.47,723984.65,35.83
1100914.52,54.49,28.47,723984.65,35.83
1100712.59,54.49,28.46,723745.13,35.83
1100417.85,54.48,28.46,723533.28,35.82
1100085.93,54.49,28.47,723132.17,35.82
1099935.38,54.49,28.47,723163.94,35.82
1099438.35,54.49,28.46,722660.6,35.81
1099173.79,54.5,28.48,722631.88,35.83
1098982.06,54.52,28.5,722596.95,35.85
1099159.36,54.54,28.52,722685.71,35.86
1098898.29,54.55,28.53,722649.99,35.87
1099080.24,54.57,28.55,722636.03,35.88
1098814.52,54.59,28.57,722615.01,35.9
1098814.52,54.59,28.57,722590.37,35.9
1099389.21,54.64,28.62,722409.78,35.91
1099389.21,54.64,28.62,722409.78,35.91
1099128.14,54.66,28.64,723375.27,35.97
1099128.14,54.66,28.64,723638.45,35.99
1098897.66,54.66,28.64,722819.55,35.95
1099076.13,54.68,28.66,722867.83,35.96
1098958.63,54.7,28.68,725159.74,36.1
1098842.05,54.7,28.68,725875.78,36.14
1098576.33,54.72,28.7,726692.12,36.19
1098576.33,54.72,28.7,726692.12,36.19
1098498.92,54.74,28.71,726522.24,36.2
1098498.92,54.74,28.71,726499.55,36.2
1098498.92,54.74,28.71,726499.55,36.2
1098421.51,54.75,28.73,727533.29,36.27
1098147.29,54.77,28.75,727839.82,36.3
1098147.29,54.77,28.75,727839.82,36.3
1098392.55,54.81,28.79,726684.84,36.26
1098392.55,54.81,28.79,726694.75,36.26
1098126.83,54.82,28.8,726865.57,36.29
1098401.95,54.84,28.82,727215.99,36.31
1098018.92,54.84,28.82,727185.34,36.32
1097841.65,54.86,28.83,727014.1,36.33
1097841.65,54.86,28.83,727014.1,36.33
1097575.93,54.87,28.85,727376.91,36.36
1097314.86,54.88,28.86,727367.71,36.38
1097079.96,54.88,28.86,727127.02,36.37
1097241.78,54.91,28.89,726626.66,36.36
1096976.06,54.93,28.9,727115.98,36.41
1097154.53,54.95,28.93,727147.5,36.42
1096888.81,54.96,28.94,727555.01,36.46
1096888.81,54.96,28.94,727555.01,36.46
1096801.97,54.98,28.96,727532.14,36.47
1096801.97,54.98,28.96,727437.28,36.46
1096513.78,54.99,28.97,727422.56,36.48
1096519.59,54.99,28.97,729387.61,36.58
1096519.59,54.99,28.97,729387.61,36.58
1096519.59,54.99,28.97,729387.61,36.58
1096443.34,55.01,28.99,729465.3,36.6
1096443.34,55.01,28.99,729465.3,36.6
1096449.15,55.01,28.99,730033.87,36.63
1096449.15,55.01,28.99,730033.87,36.63
1096689.88,55.05,29.03,730506.68,36.67
1096965.0,55.07,29.05,730242.92,36.66
1096718.13,55.09,29.07,730166.86,36.68
1096767.97,55.12,29.1,730324.56,36.7
1096502.25,55.13,29.11,730928.08,36.75
1096777.37,55.16,29.14,731606.19,36.79
1096517.46,55.17,29.15,731542.0,36.81
1096517.46,55.17,29.15,731542.0,36.81
1096251.74,55.19,29.17,731670.39,36.83
1095967.29,55.18,29.16,731454.42,36.83
1096082.83,55.2,29.18,731520.65,36.84
1095854.16,55.22,29.2,731505.22,36.86
1096049.25,55.24,29.22,732649.43,36.93
1096049.25,55.24,29.22,732694.73,36.93
1095792.96,55.26,29.24,732563.98,36.94
1095715.54,55.28,29.26,732233.34,36.94
1095450.99,55.29,29.27,732212.37,36.96
1095185.27,55.31,29.29,732572.88,36.99
1095461.55,55.33,29.31,732541.25,37.0
1096603.83,55.39,29.37,732460.2,36.99
1096603.83,55.39,29.37,732460.2,36.99
1096526.42,55.4,29.38,732633.56,37.02
1096702.66,55.43,29.41,734133.06,37.1
1096888.32,55.45,29.43,735020.33,37.16
1096888.32,55.45,29.43,735020.33,37.16
1096888.32,55.45,29.43,735020.33,37.16
1096634.63,55.45,29.43,735865.6,37.21
1096360.55,55.46,29.44,735803.95,37.22
1096360.55,55.46,29.44,735803.95,37.22
1096360.55,55.46,29.44,735803.95,37.22
1096095.99,55.48,29.46,736280.81,37.27
1096095.99,55.48,29.46,736815.3,37.29
1095812.45,55.49,29.47,736796.9,37.31
1095676.24,55.51,29.5,736023.73,37.29
1095676.24,55.51,29.5,736023.73,37.29
1095676.24,55.51,29.5,736057.34,37.29
1095410.52,55.53,29.51,736274.33,37.32
1095410.52,55.53,29.51,736274.33,37.32
1094876.45,55.52,29.51,735684.33,37.31
1094620.16,55.54,29.52,735615.11,37.32
1094360.61,55.55,29.54,735320.78,37.33
1093986.89,55.55,29.53,735036.53,37.32
1093731.04,55.56,29.54,734350.8,37.3
1093455.9,55.57,29.55,734649.67,37.34
1093194.83,55.59,29.57,734633.13,37.35
1092943.44,55.6,29.58,734153.22,37.35
1092785.4,55.6,29.58,734021.7,37.35
1092785.4,55.6,29.58,734021.7,37.35
1092497.21,55.61,29.59,734202.25,37.37
1092231.5,55.63,29.61,734142.4,37.39
1092231.5,55.63,29.61,734466.69,37.41
1092231.5,55.63,29.61,734466.69,37.41
1092079.08,55.63,29.61,734923.89,37.43
1091885.11,55.62,29.61,735237.49,37.46
1091885.11,55.62,29.61,735237.49,37.46
1092582.46,55.69,29.67,734448.33,37.43
1092582.46,55.69,29.67,734448.33,37.43
1092316.74,55.7,29.69,734740.49,37.47
1092316.74,55.7,29.69,734740.49,37.47
1092316.74,55.7,29.69,734740.49,37.47
1092430.91,55.71,29.69,734748.83,37.47
1092430.91,55.71,29.69,734748.83,37.47
1092430.91,55.71,29.69,734723.74,37.47
1092430.91,55.71,29.69,734723.74,37.47
1092430.91,55.71,29.69,734757.28,37.47
1092133.76,55.72,29.7,734385.33,37.47
1091877.46,55.73,29.72,733970.86,37.46
1091611.74,55.75,29.73,734255.06,37.5
1091789.05,55.77,29.75,733891.33,37.49
1091523.33,55.79,29.77,733930.61,37.51
1091257.61,55.8,29.78,734420.44,37.55
1091257.61,55.8,29.78,734420.44,37.55
1091257.61,55.8,29.78,734420.44,37.55
1091257.61,55.8,29.78,734375.04,37.55
1091431.53,55.84,29.82,734520.48,37.58
1091431.53,55.84,29.82,734520.48,37.58
1091165.81,55.85,29.84,734516.22,37.6
1091227.09,55.87,29.86,734732.26,37.62
1091227.09,55.87,29.86,734732.26,37.62
1090938.9,55.89,29.87,735042.09,37.66
1090938.9,55.89,29.87,734976.24,37.65
1091116.2,55.91,29.89,735595.02,37.69
1091127.24,55.93,29.92,737643.03,37.81
1090916.65,55.95,29.94,737427.95,37.82
1090916.65,55.95,29.94,737427.95,37.82
1090916.65,55.95,29.94,737427.95,37.82
1090916.65,55.95,29.94,737427.95,37.82
1090839.24,55.97,29.96,737782.93,37.86
1090573.52,55.99,29.97,737739.52,37.87
1089749.96,55.97,29.96,736932.22,37.85
1089749.96,55.97,29.96,736932.22,37.85
1089485.4,55.99,29.97,736672.23,37.86
1089436.26,56.01,29.99,736286.16,37.85
1089436.26,56.01,29.99,736286.16,37.85
1090124.66,56.07,30.06,736321.43,37.87
1089812.24,56.09,30.07,736234.23,37.89
1089667.76,56.11,30.09,738513.41,38.03
1089249.1,56.11,30.09,737586.71,37.99
1088988.03,56.12,30.11,737561.85,38.01
1088726.96,56.14,30.13,737737.0,38.04
1088649.54,56.16,30.14,737912.54,38.07
1088649.54,56.16,30.14,737912.54,38.07
1088649.54,56.16,30.14,737942.28,38.07
1088802.27,56.18,30.17,738417.21,38.1
1088807.35,56.18,30.17,738419.64,38.1
1088559.84,56.2,30.18,737929.38,38.1
1088450.07,56.2,30.18,737846.24,38.1
1088238.45,56.22,30.2,739512.0,38.2
1087973.89,56.23,30.22,739491.55,38.22
1087708.17,56.25,30.23,740614.33,38.3
1087708.17,56.25,30.23,740637.69,38.3
1087630.76,56.27,30.25,741314.44,38.35
1087750.95,56.29,30.27,740582.5,38.32
1087485.23,56.3,30.29,740630.92,38.35
1086993.24,56.3,30.28,740496.1,38.35
1086727.52,56.31,30.3,740455.42,38.37
1086461.8,56.33,30.31,741413.09,38.44
1086178.26,56.34,30.33,741392.46,38.46
1085912.54,56.36,30.34,741475.47,38.48
1085647.98,56.37,30.36,741450.85,38.5
1085383.42,56.39,30.38,741431.67,38.52
1085306.01,56.41,30.4,741344.3,38.53
1085044.94,56.43,30.41,742127.7,38.59
1084783.87,56.44,30.43,742053.28,38.61
1084783.87,56.44,30.43,742053.28,38.61
1084783.87,56.44,30.43,741478.86,38.58
1084885.48,56.48,30.46,741692.23,38.61
1085039.38,56.5,30.49,741657.61,38.62
1084792.51,56.52,30.5,741775.11,38.65
1084517.36,56.53,30.52,742042.64,38.68
1084578.64,56.55,30.54,741596.95,38.67
1084578.64,56.55,30.54,741596.95,38.67
1084322.34,56.57,30.56,742219.91,38.72
1084322.34,56.57,30.56,742242.81,38.72
1084056.62,56.59,30.57,742219.45,38.74
1083792.07,56.6,30.59,742194.7,38.76
1084122.46,56.63,30.62,743194.11,38.82
1084257.85,56.66,30.65,744874.22,38.92
1083933.17,56.67,30.65,744125.26,38.9
1083672.1,56.68,30.67,744086.84,38.92
1083923.52,56.71,30.7,744047.25,38.93
1083923.52,56.71,30.7,744047.25,38.93
1084028.31,56.73,30.72,744714.29,38.98
1083762.59,56.75,30.74,744929.76,39.01
1083762.59,56.75,30.74,744929.76,39.01
1083498.03,56.77,30.75,745285.77,39.05
1083425.27,56.79,30.77,745241.2,39.06
1083425.27,56.79,30.77,745241.2,39.06
1083709.81,56.81,30.8,745960.2,39.1
1083709.81,56.81,30.8,745960.2,39.1
1083637.05,56.83,30.82,745956.98,39.12
1083418.22,56.85,30.84,746386.76,39.16
1083418.22,56.85,30.84,746386.76,39.16
1083115.44,56.86,30.85,746292.83,39.18
1082827.26,56.88,30.87,746252.96,39.2
1082628.12,56.9,30.88,746432.25,39.23
1082791.31,56.92,30.91,746831.12,39.26
1082553.87,56.94,30.93,746370.08,39.26
1082292.8,56.95,30.94,746316.79,39.27
1082000.24,56.95,30.94,745987.15,39.27
1082062.68,56.98,30.97,746413.4,39.3
1081767.94,56.97,30.96,746157.0,39.3
1081502.22,56.99,30.97,746529.05,39.34
1081502.22,56.99,30.97,745491.01,39.28
1081502.22,56.99,30.97,745474.62,39.28
1081029.26,56.99,30.98,744655.74,39.26
1080763.54,57.01,31.0,744640.52,39.28
1080502.47,57.02,31.01,744611.69,39.3
1080214.29,57.04,31.03,744854.3,39.33
1080660.61,57.06,31.05,745650.34,39.37
1080907.5,57.09,31.08,746415.93,39.42
1081283.72,57.12,31.11,749527.65,39.59
1081283.72,57.12,31.11,749527.65,39.59
1081283.72,57.12,31.11,749527.65,39.59
1081283.72,57.12,31.11,749527.65,39.59
1081465.67,57.14,31.13,749511.92,39.6
1081465.67,57.14,31.13,749511.92,39.6
1081465.67,57.14,31.13,749511.92,39.6
1081228.23,57.16,31.15,749790.83,39.64
1080967.16,57.18,31.17,749769.08,39.66
1081246.93,57.2,31.19,750323.56,39.7
1080981.21,57.22,31.21,750585.34,39.73
1080859.83,57.24,31.23,750498.03,39.74
1080594.11,57.25,31.24,750478.87,39.76
1080771.0,57.26,31.25,751436.21,39.81
1080771.0,57.26,31.25,750791.25,39.78
1080771.0,57.26,31.25,750745.29,39.78
1080509.93,57.28,31.27,751080.85,39.82
1080509.93,57.28,31.27,751209.68,39.82
1080248.85,57.3,31.28,751175.33,39.84
1080248.85,57.3,31.28,751175.33,39.84
1079875.14,57.29,31.28,750784.86,39.83
1079875.14,57.29,31.28,750760.52,39.83
1079875.14,57.29,31.28,750760.52,39.83
1079797.72,57.31,31.3,750817.01,39.85
1080113.8,57.33,31.31,752007.82,39.91
1079290.01,57.31,31.3,751183.27,39.89
1079790.49,57.37,31.36,753629.36,40.04
1079967.79,57.39,31.38,753720.9,40.06
1079702.07,57.41,31.4,753695.88,40.08
1079702.07,57.41,31.4,753695.88,40.08
1079050.17,57.41,31.39,753358.12,40.08
1078810.12,57.4,31.39,753187.64,40.08
1078723.28,57.42,31.41,751958.73,40.03
1078723.28,57.42,31.41,751921.19,40.03
1078476.41,57.44,31.43,751914.19,40.05
1078476.41,57.44,31.43,751914.19,40.05
1079168.67,57.51,31.49,752152.45,40.08
1078977.06,57.53,31.52,753832.48,40.19
1078712.5,57.54,31.53,753780.77,40.21
1078712.5,57.54,31.53,753780.77,40.21
1078649.42,57.57,31.55,753364.44,40.21
1078746.05,57.57,31.56,753705.88,40.22
1078328.62,57.57,31.56,753753.2,40.24
1078062.9,57.59,31.58,754006.35,40.28
1078062.9,57.59,31.58,754006.35,40.28
1077797.18,57.61,31.59,754023.98,40.3
1077719.77,57.63,31.62,753935.35,40.31
1077454.05,57.64,31.63,753904.25,40.33
1077192.98,57.66,31.65,754164.33,40.37
1076904.79,57.68,31.67,754147.56,40.39
1076676.13,57.7,31.68,755627.77,40.49
1076589.29,57.72,31.7,755627.92,40.51
1076589.29,57.72,31.7,755627.92,40.51
1076380.48,57.73,31.72,755302.65,40.51
1076124.18,57.75,31.74,755223.83,40.53
1076124.18,57.75,31.74,755198.23,40.53
1076349.23,57.76,31.75,756305.37,40.58
1076083.51,57.78,31.76,756491.32,40.62
1076083.51,57.78,31.76,756513.67,40.62
1075850.71,57.79,31.78,756685.02,40.65
1076197.42,57.82,31.81,757586.2,40.7
1076394.25,57.86,31.85,758472.68,40.77
1076510.95,57.89,31.88,758543.22,40.79
1076572.23,57.91,31.9,758978.52,40.83
1076284.04,57.93,31.92,758991.28,40.85
1076469.7,57.95,31.94,759539.69,40.89
1076393.45,57.97,31.96,759203.07,40.89
1076137.16,57.99,31.98,759122.94,40.91
1075880.87,58.01,32.0,760039.46,40.98
1075880.87,58.01,32.0,760039.46,40.98
1075619.79,58.02,32.01,760832.85,41.04
1075966.49,58.05,32.04,762531.83,41.14
1075966.49,58.05,32.04,762531.83,41.14
1075768.7,58.05,32.04,763135.82,41.18
1076019.75,58.09,32.08,763102.45,41.2
1076076.69,58.09,32.08,764102.83,41.25
1076396.89,58.11,32.1,764730.19,41.28
1076155.74,58.13,32.12,764561.67,41.3
1076155.74,58.13,32.12,764660.54,41.3
1076078.33,58.15,32.14,764954.97,41.34
1075817.26,58.17,32.16,764949.71,41.36
1075817.26,58.17,32.16,764949.71,41.36
1075528.57,58.16,32.15,764805.13,41.36
1076804.8,58.26,32.25,768965.75,41.61
1076804.8,58.26,32.25,768965.75,41.61
1076540.24,58.28,32.27,768956.57,41.63
1076540.24,58.28,32.27,768956.57,41.63
1076275.68,58.3,32.29,769802.13,41.7
1076009.97,58.31,32.31,770538.33,41.76
1076009.97,58.31,32.31,770538.33,41.76
1075748.89,58.33,32.32,770542.42,41.78
1075650.18,58.35,32.34,770577.44,41.8
1075511.53,58.35,32.34,770500.44,41.8
1075511.53,58.35,32.34,770500.44,41.8
1075690.0,58.37,32.37,770426.27,41.81
1075424.28,58.39,32.38,770455.74,41.83
1074599.49,58.38,32.37,769631.52,41.81
1074352.62,58.4,32.39,770879.01,41.9
1074086.9,58.41,32.41,771041.57,41.93
1074264.2,58.44,32.43,771584.24,41.97
1074264.2,58.44,32.43,771584.24,41.97
1075333.95,58.53,32.52,771647.02,42.0
1075131.25,58.55,32.54,771882.89,42.03
1074866.69,58.57,32.56,771865.07,42.06
1074631.8,58.56,32.56,771990.22,42.07
1074219.82,58.57,32.57,770807.33,42.03
1074219.82,58.57,32.57,770807.33,42.03
1074219.82,58.57,32.57,770807.33,42.03
1074219.82,58.57,32.57,770776.03,42.03
1074137.32,58.6,32.59,769943.53,42.01
1074137.32,58.6,32.59,769943.53,42.01
1074324.05,58.63,32.62,770668.96,42.06
1074064.14,58.64,32.64,770615.3,42.08
1073986.72,58.67,32.66,771417.09,42.14
1074417.39,58.69,32.68,773424.18,42.25
1074151.67,58.71,32.7,774475.02,42.33
1073890.6,58.72,32.72,774467.42,42.35
1073626.04,58.74,32.74,774548.08,42.38
1073626.04,58.74,32.74,774548.08,42.38
1073361.48,58.76,32.75,774555.42,42.4
1073361.48,58.76,32.75,774581.1,42.4
1073095.76,58.78,32.77,774607.73,42.43
1073095.76,58.78,32.77,774607.73,42.43
1072830.04,58.8,32.79,774555.82,42.45
1073126.76,58.84,32.84,774349.95,42.46
1072861.04,58.86,32.85,774583.57,42.5
1072861.04,58.86,32.85,774634.03,42.5
1072595.32,58.88,32.87,774585.71,42.52
1072334.25,58.9,32.89,774560.66,42.54
1072572.41,58.93,32.92,774757.34,42.57
1072616.79,58.93,32.93,774783.01,42.57
1072678.07,58.96,32.95,775716.52,42.64
1072678.07,58.96,32.95,775716.52,42.64
1072181.68,58.96,32.95,775430.35,42.64
1071920.61,58.98,32.97,775365.73,42.66
1075859.57,59.19,33.19,781328.15,42.99
1075621.5,59.19,33.18,781075.36,42.98
1074959.92,59.19,33.18,780482.63,42.97
1074694.57,59.2,33.2,781731.15,43.06
1074694.57,59.2,33.2,781708.89,43.06
1074755.85,59.23,33.22,782532.86,43.12
1074490.13,59.25,33.24,782513.3,43.15
1074490.13,59.25,33.24,782475.05,43.14
1074490.13,59.25,33.24,782475.05,43.14
1074477.86,59.28,33.27,782384.76,43.16
1074548.57,59.3,33.3,782435.84,43.18
1074282.85,59.32,33.32,782366.93,43.2
1074021.78,59.34,33.33,782255.4,43.22
1073685.46,59.35,33.35,781909.51,43.22
1073867.41,59.38,33.37,782112.16,43.25
1074238.07,59.41,33.41,781137.4,43.2
1073972.35,59.43,33.42,781297.44,43.23
1073706.63,59.45,33.44,781266.18,43.26
1073354.81,59.44,33.44,780852.82,43.24
1073354.81,59.44,33.44,780838.97,43.24
1073432.52,59.46,33.46,781392.78,43.29
1073166.8,59.48,33.48,781799.18,43.33
1072901.08,59.5,33.5,781494.06,43.34
1073898.53,59.58,33.57,781885.23,43.38
1073811.69,59.6,33.59,781573.25,43.38
1073811.69,59.6,33.59,781594.93,43.38
1073811.69,59.6,33.59,781594.93,43.38
1073555.4,59.62,33.61,781498.38,43.4
1073890.84,59.67,33.66,780168.04,43.35
1074095.43,59.71,33.71,779454.94,43.33
1074095.43,59.71,33.71,779500.5,43.34
1074095.43,59.71,33.71,779500.5,43.34
1074217.86,59.75,33.75,779583.22,43.37
1073638.37,59.76,33.75,778829.45,43.35
1073638.37,59.76,33.75,778829.45,43.35
1073638.37,59.76,33.75,778765.94,43.34
1073638.37,59.76,33.75,778765.94,43.34
1073638.37,59.76,33.75,778765.94,43.34
1073373.81,59.77,33.77,778790.81,43.37
1073373.81,59.77,33.77,778745.63,43.37
1073528.65,59.8,33.79,779111.36,43.4
1073808.42,59.82,33.82,779066.71,43.4
1073542.7,59.84,33.84,779358.88,43.44
1073286.4,59.86,33.86,779409.43,43.47
1073675.49,59.91,33.91,778979.05,43.47
1073852.79,59.94,33.93,779829.66,43.53
1073852.79,59.94,33.93,779829.66,43.53
1073852.79,59.94,33.93,779829.66,43.53
1073871.64,59.94,33.93,780023.97,43.54
1073607.08,59.96,33.95,779985.04,43.56
1073233.37,59.95,33.95,779618.84,43.55
1073233.37,59.95,33.95,779618.84,43.55
1072772.97,59.95,33.95,779037.8,43.54
1072772.97,59.95,33.95,779037.8,43.54
