ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
785537.2,14.19,1.5,493489.05,8.91
785537.2,14.19,1.5,493489.05,8.91
785368.21,14.19,1.5,493294.37,8.91
785174.7,14.19,1.49,493224.86,8.91
784876.7,14.18,1.49,492984.57,8.91
784578.7,14.18,1.49,492620.03,8.9
784409.71,14.18,1.49,492512.84,8.9
784429.49,14.18,1.49,492508.1,8.9
784235.98,14.18,1.49,492351.09,8.9
784066.99,14.18,1.49,492227.69,8.9
783873.48,14.18,1.49,492086.9,8.9
784118.49,14.18,1.49,492331.79,8.91
783949.5,14.18,1.49,492137.12,8.9
783755.99,14.18,1.49,492067.6,8.9
783755.99,14.18,1.49,492067.6,8.9
783587.0,14.18,1.49,491956.25,8.9
783606.78,14.18,1.49,491951.51,8.9
783413.27,14.18,1.49,491792.93,8.9
783547.76,14.19,1.49,491971.0,8.91
783378.77,14.19,1.49,491846.63,8.91
783185.26,14.19,1.49,491706.8,8.91
782893.25,14.18,1.49,491472.69,8.9
781877.87,14.18,1.49,490989.22,8.91
781168.73,14.18,1.49,489707.69,8.89
781188.51,14.18,1.49,489702.95,8.89
781019.52,14.18,1.49,489579.55,8.89
780826.01,14.18,1.49,489438.75,8.89
779810.62,14.18,1.49,488955.28,8.89
778795.24,14.19,1.49,488471.81,8.9
778790.5,14.19,1.5,488541.66,8.9
778810.27,14.19,1.5,488536.92,8.9
777794.89,14.19,1.5,488053.45,8.91
777790.14,14.19,1.5,488123.3,8.91
777621.15,14.19,1.5,487928.25,8.91
777834.17,14.2,1.51,487757.94,8.9
777640.66,14.2,1.51,487688.8,8.9
777342.66,14.19,1.5,487466.13,8.9
777477.15,14.2,1.51,488090.89,8.91
777727.44,14.2,1.51,487923.25,8.91
777497.56,14.2,1.51,487810.89,8.91
777497.56,14.2,1.51,487810.89,8.91
777497.56,14.2,1.51,487810.89,8.91
777742.57,14.21,1.51,488570.04,8.92
777742.57,14.21,1.51,488570.04,8.92
777757.78,14.21,1.52,488097.19,8.92
777395.28,14.21,1.52,487833.0,8.92
777226.29,14.21,1.51,487640.64,8.91
776847.76,14.2,1.51,487195.38,8.91
777092.22,14.21,1.51,487371.1,8.91
777868.49,14.22,1.53,487633.31,8.92
777351.88,14.22,1.52,487073.96,8.91
777158.37,14.21,1.52,487002.13,8.91
776989.38,14.21,1.52,486807.08,8.91
776989.38,14.21,1.52,486807.08,8.91
776795.87,14.21,1.52,486737.93,8.91
775780.49,14.21,1.52,486254.46,8.91
775800.26,14.22,1.53,486249.72,8.91
775795.52,14.22,1.53,486319.57,8.91
775626.53,14.22,1.53,486124.89,8.91
775433.02,14.22,1.53,486055.38,8.91
775646.04,14.22,1.53,485885.07,8.91
775646.04,14.22,1.53,485885.07,8.91
775641.3,14.23,1.53,486354.94,8.92
775641.3,14.23,1.53,486354.94,8.92
774625.91,14.23,1.54,485871.46,8.92
774784.92,14.23,1.54,485844.52,8.92
774615.93,14.23,1.54,485648.59,8.92
774326.65,14.23,1.54,485428.14,8.92
774133.14,14.23,1.53,485354.14,8.92
774386.43,14.23,1.54,485888.52,8.93
774661.43,14.24,1.55,485606.72,8.93
774284.63,14.23,1.54,485175.38,8.92
774554.17,14.24,1.55,485199.69,8.92
774554.17,14.24,1.55,485199.69,8.92
774191.67,14.24,1.55,484935.49,8.92
773969.83,14.24,1.54,484775.79,8.92
773800.84,14.24,1.54,484578.94,8.91
773065.5,14.22,1.53,483843.61,8.9
773060.76,14.23,1.53,484059.46,8.91
773080.53,14.23,1.54,484054.72,8.91
772738.52,14.22,1.53,483690.28,8.9
772545.01,14.22,1.53,483622.93,8.9
772545.01,14.22,1.53,483622.93,8.9
772540.27,14.22,1.53,483692.78,8.91
772371.28,14.22,1.53,483500.42,8.9
772177.77,14.22,1.53,483428.59,8.9
772197.55,14.23,1.53,483423.84,8.91
771819.02,14.22,1.53,483164.23,8.9
771650.03,14.22,1.53,482971.87,8.9
771895.05,14.23,1.53,483216.76,8.91
770879.66,14.23,1.54,482758.8,8.91
770894.87,14.23,1.54,482285.95,8.9
770701.36,14.23,1.54,482214.11,8.9
770701.36,14.23,1.54,482214.11,8.9
770958.57,14.24,1.54,481968.69,8.9
770958.57,14.24,1.54,481968.69,8.9
770750.58,14.23,1.54,481818.39,8.9
770750.58,14.23,1.54,481818.39,8.9
770581.59,14.23,1.54,481623.72,8.9
770483.57,14.23,1.54,481448.52,8.89
770290.06,14.23,1.54,481379.0,8.89
770449.07,14.24,1.54,481348.44,8.89
770444.33,14.24,1.55,481546.59,8.9
770095.84,14.23,1.54,480927.45,8.89
769378.29,14.22,1.53,480155.74,8.88
769209.3,14.22,1.53,479961.06,8.87
769209.3,14.22,1.53,479961.06,8.87
769209.3,14.22,1.53,479961.06,8.87
768193.91,14.23,1.53,479477.59,8.88
767895.91,14.22,1.53,479255.58,8.88
767575.91,14.22,1.52,478935.58,8.87
767277.92,14.21,1.52,478572.03,8.86
766985.91,14.21,1.51,478336.93,8.86
766459.59,14.2,1.51,477863.05,8.85
766081.07,14.19,1.5,477603.43,8.85
765887.56,14.19,1.5,477533.91,8.85
765219.77,14.19,1.5,476928.44,8.84
765494.77,14.2,1.51,476646.64,8.84
765325.78,14.2,1.51,476444.06,8.84
764590.44,14.19,1.49,475708.73,8.83
764840.73,14.19,1.5,475541.08,8.82
764975.22,14.2,1.5,476201.82,8.84
764677.22,14.19,1.5,475830.84,8.83
764483.71,14.19,1.5,475763.5,8.83
764314.72,14.19,1.5,475565.89,8.83
764121.21,14.19,1.5,475499.3,8.83
763952.22,14.19,1.5,475306.94,8.83
763952.22,14.19,1.5,475306.94,8.83
763972.0,14.19,1.5,475302.2,8.83
764217.01,14.2,1.51,475547.1,8.83
764217.01,14.2,1.51,475547.1,8.83
764015.17,14.19,1.5,475403.48,8.83
763821.66,14.19,1.5,475331.64,8.83
763652.67,14.19,1.5,475224.45,8.83
763506.25,14.19,1.5,475194.01,8.83
763312.74,14.19,1.5,475037.0,8.83
762297.35,14.19,1.5,474579.03,8.84
762297.35,14.19,1.5,474579.03,8.84
762638.5,14.2,1.51,474417.65,8.83
762469.51,14.2,1.51,474294.24,8.83
762469.51,14.2,1.51,474294.24,8.83
762276.0,14.2,1.51,474153.45,8.83
762107.01,14.2,1.5,474046.27,8.83
761755.83,14.19,1.5,474256.73,8.84
762000.85,14.2,1.51,474466.13,8.84
762020.62,14.2,1.51,474461.39,8.84
762015.88,14.2,1.51,474531.24,8.84
761822.37,14.2,1.51,474374.23,8.84
761653.38,14.2,1.51,474181.87,8.84
761459.87,14.2,1.51,474110.04,8.84
761290.88,14.2,1.51,473986.63,8.84
761097.37,14.2,1.51,473845.84,8.84
761117.15,14.2,1.51,473841.1,8.84
761251.64,14.21,1.51,474019.16,8.85
761410.65,14.21,1.52,473992.22,8.85
761032.12,14.2,1.51,473681.58,8.84
761220.62,14.21,1.52,474162.98,8.85
761490.16,14.22,1.52,474183.95,8.85
761321.17,14.21,1.52,474059.58,8.85
761509.67,14.22,1.53,474586.72,8.86
761509.67,14.22,1.53,474586.72,8.86
761316.16,14.22,1.53,474446.9,8.86
761147.17,14.22,1.53,474323.49,8.86
761147.17,14.22,1.53,474323.49,8.86
760953.66,14.22,1.53,474182.7,8.86
760953.66,14.22,1.53,474182.7,8.86
761210.87,14.23,1.53,473937.28,8.86
761041.88,14.22,1.53,473830.09,8.86
761061.65,14.23,1.53,473825.35,8.86
760683.13,14.22,1.53,473385.58,8.85
760817.62,14.23,1.53,473563.64,8.85
760817.62,14.23,1.53,473563.64,8.85
760624.11,14.22,1.53,473406.63,8.85
760326.11,14.22,1.53,473183.96,8.85
760326.11,14.22,1.53,473183.96,8.85
760034.1,14.22,1.52,472955.7,8.85
759671.6,14.21,1.52,472691.51,8.84
759671.6,14.21,1.52,472691.51,8.84
759671.6,14.21,1.52,472691.51,8.84
759671.6,14.21,1.52,472691.51,8.84
759502.61,14.21,1.52,472584.32,8.84
760137.0,14.23,1.53,472717.4,8.85
759729.44,14.22,1.53,472244.26,8.84
759942.46,14.23,1.53,472073.96,8.84
759748.95,14.23,1.53,471916.95,8.84
759937.45,14.23,1.54,472599.94,8.85
759957.23,14.23,1.54,472595.2,8.85
759788.24,14.23,1.54,472397.59,8.85
759070.69,14.22,1.53,471625.88,8.84
758911.93,14.22,1.53,471471.74,8.83
759165.21,14.23,1.53,471723.64,8.84
758971.7,14.22,1.53,471657.05,8.84
758673.71,14.22,1.53,471434.38,8.84
758504.72,14.22,1.53,471242.02,8.83
758311.21,14.22,1.53,471170.19,8.83
758137.65,14.22,1.53,470433.94,8.82
757775.15,14.22,1.52,470169.75,8.82
757488.37,14.21,1.52,469888.86,8.82
757319.38,14.21,1.52,469696.5,8.81
757021.38,14.21,1.52,469331.96,8.81
756827.87,14.21,1.51,469260.12,8.81
755812.49,14.21,1.52,468776.65,8.81
754797.1,14.21,1.52,468293.18,8.82
754816.88,14.21,1.52,468288.44,8.82
754647.89,14.21,1.52,468090.83,8.82
754430.45,14.21,1.52,467878.15,8.81
754271.81,14.21,1.52,467723.06,8.81
754267.07,14.21,1.52,467792.92,8.81
754073.56,14.21,1.52,467726.33,8.81
753857.36,14.21,1.51,467511.11,8.81
753698.59,14.2,1.51,467381.79,8.81
753529.6,14.2,1.51,467274.61,8.81
753336.09,14.2,1.51,467117.6,8.81
753167.1,14.2,1.51,466994.2,8.81
752973.59,14.2,1.51,466853.41,8.8
752804.6,14.2,1.51,466655.8,8.8
752611.09,14.2,1.51,466589.21,8.8
752442.1,14.2,1.51,466464.84,8.8
752248.59,14.2,1.5,466325.02,8.8
751956.58,14.19,1.5,466090.9,8.8
751787.59,14.19,1.5,465983.72,8.8
751807.37,14.19,1.5,465978.98,8.8
751807.37,14.19,1.5,465978.98,8.8
751430.57,14.19,1.5,465722.18,8.79
751425.83,14.19,1.5,465792.03,8.8
751232.32,14.19,1.5,465635.03,8.79
751489.53,14.2,1.5,465389.6,8.79
751489.53,14.2,1.5,465389.6,8.79
751320.54,14.2,1.5,465197.24,8.79
750602.99,14.19,1.49,464425.53,8.78
750409.48,14.18,1.49,464353.7,8.78
750429.26,14.19,1.49,464348.95,8.78
750260.27,14.19,1.49,464224.58,8.78
750038.17,14.18,1.49,463976.0,8.77
749844.66,14.18,1.49,463836.17,8.77
750101.87,14.19,1.5,463590.75,8.77
749086.48,14.19,1.5,463107.28,8.77
749086.48,14.19,1.5,463107.28,8.77
749331.5,14.2,1.51,463352.17,8.78
749162.51,14.2,1.5,463155.32,8.78
748965.34,14.19,1.5,462968.25,8.77
748247.79,14.18,1.49,462196.54,8.76
747905.78,14.18,1.49,461781.82,8.75
747712.27,14.18,1.48,461714.47,8.75
747543.28,14.18,1.48,461590.1,8.75
747543.28,14.18,1.48,461590.1,8.75
747563.06,14.18,1.49,461585.36,8.75
747200.56,14.18,1.48,461321.16,8.75
747195.81,14.18,1.49,461391.02,8.76
747002.3,14.18,1.49,461251.19,8.75
746833.31,14.18,1.49,461144.01,8.75
746639.8,14.18,1.48,460987.0,8.75
746470.81,14.18,1.48,460794.64,8.75
746490.59,14.18,1.49,460789.9,8.75
746490.59,14.18,1.49,460789.9,8.75
746297.08,14.18,1.49,460718.06,8.75
746572.08,14.19,1.49,460436.26,8.75
746403.09,14.19,1.49,460238.66,8.75
745667.75,14.17,1.48,459503.32,8.73
745474.24,14.17,1.48,459436.73,8.73
745474.24,14.17,1.48,459436.73,8.73
745749.24,14.18,1.49,459154.93,8.73
745580.25,14.18,1.49,459031.53,8.73
745580.25,14.18,1.49,459031.53,8.73
745768.75,14.19,1.49,459335.83,8.74
745390.23,14.18,1.49,459076.22,8.73
744681.09,14.18,1.48,457794.69,8.72
744950.63,14.18,1.49,457817.12,8.72
744945.88,14.19,1.49,458029.11,8.72
744752.37,14.18,1.49,457888.32,8.72
744373.85,14.18,1.49,457630.02,8.72
744988.62,14.19,1.5,457592.52,8.72
744819.63,14.19,1.5,457397.84,8.71
744626.12,14.19,1.5,457328.32,8.72
744239.8,14.18,1.49,457024.64,8.71
744070.81,14.18,1.49,456832.29,8.71
744086.02,14.19,1.49,456359.43,8.7
743892.51,14.19,1.49,456287.6,8.7
743723.52,14.19,1.49,456095.24,8.7
743625.51,14.19,1.49,455920.04,8.7
743625.51,14.19,1.49,455920.04,8.7
743645.28,14.19,1.5,455915.3,8.7
743303.27,14.18,1.49,455633.13,8.69
743109.76,14.18,1.49,455561.3,8.69
742940.77,14.18,1.49,455454.11,8.69
742940.77,14.18,1.49,455454.11,8.69
742940.77,14.18,1.49,455454.11,8.69
742747.26,14.18,1.49,455297.1,8.69
742992.28,14.19,1.49,455542.0,8.7
742823.29,14.19,1.49,455347.32,8.7
742629.78,14.18,1.49,455277.8,8.7
742644.99,14.19,1.49,454804.95,8.69
742476.0,14.19,1.49,454608.1,8.69
742183.99,14.18,1.49,454286.99,8.68
742085.98,14.18,1.49,454111.79,8.68
742105.75,14.18,1.49,454107.05,8.68
741090.37,14.19,1.49,453623.58,8.68
740896.86,14.19,1.49,453556.23,8.68
740478.07,14.18,1.49,453150.28,8.68
740248.19,14.18,1.48,453037.92,8.68
740493.2,14.18,1.49,453282.81,8.68
739825.41,14.18,1.49,452677.34,8.68
739656.42,14.18,1.49,452480.49,8.67
739267.9,14.17,1.48,452210.53,8.67
739074.39,14.17,1.48,452143.18,8.67
738905.4,14.17,1.48,451948.5,8.67
739267.66,14.18,1.49,451992.79,8.67
739262.91,14.18,1.49,452253.57,8.68
739262.91,14.18,1.49,452253.57,8.68
739069.4,14.18,1.49,452184.06,8.68
738900.41,14.18,1.49,451989.38,8.67
738706.9,14.18,1.49,451919.86,8.67
738726.68,14.18,1.49,451915.12,8.68
737991.34,14.17,1.48,451179.78,8.66
737991.34,14.17,1.48,451179.78,8.66
737677.53,14.17,1.47,451009.93,8.66
737508.54,14.17,1.47,450886.52,8.66
737315.03,14.16,1.47,450745.73,8.66
737146.04,14.16,1.47,450622.33,8.66
736952.53,14.16,1.47,450481.54,8.66
737197.54,14.17,1.48,450726.43,8.66
736819.02,14.16,1.47,450466.23,8.66
737088.55,14.17,1.48,450492.0,8.66
737314.32,14.17,1.48,451057.97,8.67
737145.33,14.17,1.48,450860.36,8.67
736776.81,14.17,1.48,450422.93,8.66
736776.81,14.17,1.48,450422.93,8.66
736583.3,14.17,1.48,450356.34,8.66
736414.31,14.17,1.47,450163.98,8.66
736220.8,14.17,1.47,450092.15,8.66
736236.01,14.17,1.48,449619.3,8.65
736067.02,14.17,1.48,449421.69,8.65
735873.51,14.17,1.47,449355.1,8.65
735205.72,14.16,1.47,448749.63,8.65
735460.17,14.17,1.48,448935.35,8.65
735717.38,14.18,1.49,448678.63,8.65
734999.84,14.17,1.48,447918.21,8.63
734830.85,14.17,1.47,447720.6,8.63
734637.34,14.17,1.47,447654.02,8.63
733621.95,14.17,1.48,447170.55,8.64
733452.96,14.17,1.48,447041.66,8.64
733259.45,14.17,1.47,446900.62,8.63
733090.46,14.17,1.47,446777.22,8.63
733360.0,14.17,1.48,446802.99,8.63
732709.03,14.17,1.48,446388.79,8.63
732515.52,14.17,1.48,446248.0,8.63
732298.09,14.17,1.47,446034.15,8.63
732129.1,14.17,1.47,445926.96,8.63
731750.57,14.16,1.47,445707.58,8.62
731557.06,14.16,1.47,445550.57,8.62
731194.56,14.16,1.47,445286.37,8.62
731025.57,14.16,1.46,445162.0,8.62
731020.83,14.16,1.47,445336.15,8.63
731290.37,14.17,1.47,445360.45,8.63
731096.86,14.16,1.47,445220.63,8.63
730927.87,14.16,1.47,445025.95,8.62
730732.53,14.16,1.47,444894.74,8.62
730539.02,14.16,1.47,444825.23,8.62
730370.03,14.16,1.47,444701.83,8.62
730176.52,14.16,1.47,444561.03,8.62
730171.78,14.16,1.47,444891.27,8.63
730002.79,14.16,1.47,444767.87,8.63
728987.41,14.16,1.47,444284.4,8.63
729007.18,14.16,1.47,444279.66,8.63
729002.44,14.17,1.47,444349.51,8.64
728808.93,14.17,1.47,444208.72,8.63
728828.71,14.17,1.48,444203.98,8.64
728119.57,14.17,1.47,442922.45,8.62
727950.58,14.17,1.47,442730.09,8.62
727757.07,14.16,1.47,442658.25,8.62
728296.73,14.18,1.49,442641.12,8.62
728137.97,14.17,1.48,442486.97,8.61
727428.83,14.17,1.48,441205.44,8.6
727686.04,14.18,1.49,440960.01,8.59
727911.81,14.19,1.49,441302.93,8.6
727533.29,14.18,1.49,440900.85,8.59
727364.3,14.18,1.49,440704.93,8.59
727065.02,14.17,1.48,440405.29,8.59
727224.03,14.18,1.49,440378.34,8.59
727412.53,14.18,1.49,440859.75,8.6
727219.02,14.18,1.49,440785.75,8.6
727238.8,14.19,1.49,440600.79,8.59
727238.8,14.19,1.49,440600.79,8.59
727069.81,14.19,1.49,440493.61,8.59
726876.3,14.18,1.49,440336.6,8.59
726876.3,14.18,1.49,440336.6,8.59
726707.31,14.18,1.49,440144.24,8.59
726952.32,14.19,1.5,440683.74,8.6
726758.81,14.19,1.5,440611.9,8.6
726758.81,14.19,1.5,440611.9,8.6
727009.1,14.2,1.5,440444.26,8.6
725993.71,14.2,1.51,439960.79,8.6
725615.19,14.19,1.5,439558.7,8.6
725446.2,14.19,1.5,439366.34,8.59
725691.21,14.2,1.51,440125.73,8.61
724675.83,14.2,1.51,439642.26,8.61
724482.32,14.2,1.51,439570.42,8.61
724502.1,14.2,1.51,439565.68,8.62
724502.1,14.2,1.51,439565.68,8.62
724497.35,14.2,1.51,439635.53,8.62
724497.35,14.2,1.51,439635.53,8.62
724128.83,14.2,1.51,439198.09,8.61
723411.28,14.19,1.49,438426.38,8.6
723668.49,14.19,1.5,438169.66,8.59
723881.51,14.2,1.51,437999.36,8.59
723712.52,14.2,1.51,437892.17,8.59
722994.97,14.19,1.5,437131.75,8.58
722781.03,14.18,1.49,436924.46,8.57
722130.07,14.18,1.49,436510.26,8.57
721971.3,14.18,1.49,436379.61,8.57
722216.31,14.19,1.49,437102.95,8.59
722022.8,14.19,1.49,436945.95,8.58
721853.81,14.18,1.49,436821.57,8.58
721873.59,14.19,1.5,436816.83,8.59
721680.08,14.19,1.49,436677.01,8.58
721937.29,14.19,1.5,436420.29,8.58
721219.74,14.18,1.49,435659.87,8.57
721354.23,14.19,1.5,435837.94,8.57
720975.71,14.18,1.49,435398.97,8.56
720975.71,14.18,1.49,435398.97,8.56
720806.72,14.18,1.49,435201.36,8.56
720613.21,14.18,1.49,435134.78,8.56
720323.93,14.17,1.48,434916.28,8.56
720581.14,14.18,1.49,434659.56,8.56
720600.92,14.19,1.49,434654.82,8.56
720431.93,14.18,1.49,434527.55,8.56
720431.93,14.18,1.49,434527.55,8.56
720676.94,14.19,1.5,434772.45,8.56
720298.42,14.18,1.49,434512.83,8.56
719580.87,14.17,1.48,433752.41,8.54
719387.36,14.17,1.48,433609.75,8.54
719387.36,14.17,1.48,433609.75,8.54
719387.36,14.17,1.48,433609.75,8.54
719218.37,14.17,1.48,433417.39,8.54
719024.86,14.17,1.48,433345.55,8.54
719294.39,14.18,1.49,433369.86,8.54
719428.88,14.18,1.49,433697.78,8.55
719448.66,14.18,1.49,433693.04,8.55
719448.66,14.18,1.49,433693.04,8.55
719156.65,14.18,1.49,433464.78,8.55
718778.13,14.17,1.48,433229.27,8.54
718773.38,14.18,1.48,433299.12,8.55
718773.38,14.18,1.48,433299.12,8.55
718604.39,14.18,1.48,433106.76,8.54
719238.79,14.19,1.5,433239.84,8.55
719238.79,14.19,1.5,433239.84,8.55
719045.28,14.19,1.5,433168.0,8.55
719010.55,14.19,1.5,433077.79,8.55
718841.56,14.19,1.5,432881.86,8.54
718648.05,14.19,1.49,432807.86,8.54
718479.06,14.19,1.49,432683.49,8.54
718479.06,14.19,1.49,432683.49,8.54
718756.86,14.19,1.5,432586.19,8.54
718563.35,14.19,1.5,432446.37,8.54
718265.36,14.19,1.5,432223.7,8.54
718096.37,14.19,1.49,432028.65,8.54
717080.98,14.19,1.5,431545.17,8.54
717080.98,14.19,1.5,431545.17,8.54
716704.18,14.18,1.49,431624.16,8.54
716510.67,14.18,1.49,431555.01,8.54
716351.91,14.18,1.49,431400.17,8.54
716351.91,14.18,1.49,431400.17,8.54
716182.92,14.18,1.49,431207.81,8.54
716178.17,14.18,1.49,431215.84,8.54
715984.66,14.18,1.49,431144.01,8.54
715815.67,14.18,1.49,431036.82,8.54
715835.45,14.18,1.49,431032.08,8.54
715641.94,14.18,1.49,430875.07,8.54
715472.95,14.18,1.49,430750.7,8.54
715314.18,14.18,1.49,430591.93,8.53
714298.8,14.18,1.49,430108.46,8.54
714000.8,14.18,1.48,429817.56,8.53
713807.29,14.17,1.48,429677.73,8.53
714064.5,14.18,1.49,429432.31,8.53
713895.51,14.18,1.49,429234.7,8.53
714140.53,14.19,1.5,429479.59,8.53
714140.53,14.19,1.5,429479.59,8.53
714525.55,14.2,1.5,429048.03,8.52
714332.04,14.2,1.5,428981.45,8.53
714163.05,14.2,1.5,428858.05,8.52
713969.54,14.19,1.5,428717.25,8.52
713800.55,14.19,1.5,428524.9,8.52
713607.04,14.19,1.5,428453.06,8.52
713369.72,14.19,1.5,428487.86,8.52
713369.72,14.19,1.5,428487.86,8.52
713384.93,14.19,1.5,428015.01,8.52
713183.09,14.19,1.5,427799.85,8.51
712804.57,14.18,1.49,427540.23,8.51
712869.02,14.19,1.49,427535.95,8.51
712700.03,14.19,1.49,427428.76,8.51
713314.8,14.2,1.51,427391.26,8.51
713121.29,14.2,1.51,427234.25,8.51
712734.97,14.19,1.5,426930.57,8.5
712017.42,14.18,1.49,426158.86,8.49
712176.43,14.19,1.49,426131.91,8.49
712007.44,14.19,1.49,425935.06,8.49
711813.93,14.19,1.49,425867.72,8.49
711956.72,14.19,1.5,425559.25,8.48
711787.73,14.19,1.5,425452.06,8.48
711184.6,14.18,1.49,424743.39,8.47
710991.09,14.18,1.49,424586.39,8.47
711125.58,14.18,1.49,425012.81,8.48
710956.59,14.18,1.49,424815.96,8.48
710956.59,14.18,1.49,424815.96,8.48
710763.08,14.18,1.49,424748.62,8.48
710594.09,14.18,1.49,424551.77,8.47
710400.58,14.18,1.49,424484.42,8.47
709385.2,14.18,1.49,424026.46,8.48
709544.21,14.19,1.5,424183.21,8.48
709539.46,14.19,1.5,424270.5,8.49
709554.67,14.19,1.5,423797.65,8.48
709456.66,14.19,1.5,423622.45,8.48
709726.19,14.2,1.51,423648.22,8.48
709726.19,14.2,1.51,423648.22,8.48
709557.2,14.2,1.51,423541.03,8.48
709552.46,14.2,1.51,423755.42,8.48
709358.95,14.2,1.51,423598.41,8.48
708980.43,14.2,1.5,423338.79,8.48
708821.66,14.19,1.5,423208.14,8.47
708652.67,14.19,1.5,423084.74,8.47
709428.94,14.21,1.52,423346.95,8.48
709212.74,14.2,1.51,423131.73,8.48
709019.23,14.2,1.51,422990.94,8.47
709019.23,14.2,1.51,422990.94,8.47
708003.84,14.21,1.51,422507.47,8.48
708003.84,14.21,1.51,422507.47,8.48
708003.84,14.21,1.51,422507.47,8.48
707845.08,14.2,1.51,422354.73,8.47
707676.09,14.2,1.51,422231.33,8.47
707482.58,14.2,1.51,422090.54,8.47
706965.97,14.19,1.5,421531.19,8.46
706796.98,14.19,1.5,421336.14,8.46
706796.98,14.19,1.5,421336.14,8.46
706816.76,14.2,1.5,421331.4,8.46
706623.25,14.2,1.5,421262.25,8.46
706898.25,14.2,1.51,420980.45,8.46
706162.91,14.19,1.5,420245.12,8.45
705993.92,14.19,1.5,420116.23,8.44
705800.41,14.19,1.5,419975.19,8.44
706340.07,14.2,1.51,419958.05,8.44
706585.09,14.21,1.52,420202.95,8.45
706416.1,14.21,1.52,420078.58,8.45
706037.57,14.2,1.51,419818.96,8.45
706307.11,14.21,1.52,419844.73,8.45
706109.11,14.21,1.51,419650.03,8.44
706109.11,14.21,1.51,419650.03,8.44
705441.32,14.2,1.51,419044.56,8.44
705436.58,14.21,1.51,419258.94,8.44
705436.58,14.21,1.51,419258.94,8.44
705243.07,14.21,1.51,419119.12,8.44
704227.68,14.21,1.52,418635.65,8.45
704484.9,14.22,1.52,418378.93,8.44
704315.91,14.22,1.52,418300.23,8.44
704122.4,14.21,1.52,418114.74,8.44
703953.41,14.21,1.52,417991.34,8.44
703953.41,14.21,1.52,417991.34,8.44
703953.41,14.21,1.52,417991.34,8.44
703759.9,14.21,1.52,417850.55,8.44
703397.4,14.21,1.52,417586.35,8.44
703397.4,14.21,1.52,417586.35,8.44
703412.6,14.21,1.52,417113.5,8.43
703314.59,14.21,1.52,416938.3,8.43
703564.88,14.22,1.53,416770.66,8.42
703564.88,14.22,1.53,416770.66,8.42
703564.88,14.22,1.53,416770.66,8.42
702549.5,14.22,1.53,416287.19,8.43
702549.5,14.22,1.53,416287.19,8.43
702380.51,14.22,1.53,416089.58,8.43
701662.96,14.21,1.52,415329.16,8.41
701662.96,14.21,1.52,415329.16,8.41
701469.45,14.21,1.52,415262.57,8.41
701464.71,14.21,1.52,415768.39,8.42
701295.72,14.21,1.52,415570.78,8.42
701102.21,14.21,1.52,415504.2,8.42
700086.82,14.21,1.52,415020.73,8.43
700086.82,14.21,1.52,415020.73,8.43
700106.6,14.22,1.52,415015.99,8.43
700106.6,14.22,1.52,415015.99,8.43
700332.37,14.22,1.53,415358.9,8.44
699913.58,14.22,1.52,414952.95,8.43
698898.2,14.22,1.53,414469.48,8.43
698729.21,14.22,1.52,414362.3,8.43
698439.93,14.21,1.52,414037.23,8.43
698246.42,14.21,1.52,413880.22,8.42
697867.89,14.2,1.51,413620.61,8.42
697698.9,14.2,1.51,413423.76,8.42
697505.39,14.2,1.51,413356.41,8.42
697505.39,14.2,1.51,413356.41,8.42
697336.4,14.2,1.51,413158.81,8.41
697142.89,14.2,1.51,413092.22,8.42
697142.89,14.2,1.51,413092.22,8.42
697412.43,14.21,1.52,413117.99,8.42
697687.43,14.22,1.52,412836.19,8.41
697518.44,14.22,1.52,412757.49,8.41
697324.93,14.22,1.52,412571.99,8.41
696946.4,14.21,1.52,412352.61,8.41
696777.41,14.21,1.52,412229.21,8.41
696777.41,14.21,1.52,412229.21,8.41
696583.9,14.21,1.52,412088.42,8.4
696579.16,14.21,1.52,412262.56,8.41
695563.78,14.21,1.52,411779.09,8.41
695394.78,14.21,1.52,411581.49,8.41
695394.78,14.21,1.52,411581.49,8.41
694743.82,14.21,1.52,411167.29,8.41
694743.82,14.21,1.52,411167.29,8.41
693728.44,14.21,1.52,410683.82,8.41
693439.16,14.21,1.52,410358.76,8.41
693700.42,14.21,1.52,410527.87,8.41
693700.42,14.21,1.52,410527.87,8.41
693506.91,14.21,1.52,410461.28,8.41
693337.92,14.21,1.52,410263.68,8.41
693333.18,14.21,1.52,410419.19,8.41
693139.67,14.21,1.52,410352.6,8.41
692759.42,14.21,1.52,409974.14,8.41
692779.19,14.21,1.52,409969.4,8.41
692729.19,14.21,1.52,409919.4,8.41
