ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
331717.19,5.8,0.63,175281.75,3.07
331717.19,5.8,0.63,175281.75,3.07
331354.75,5.8,0.62,174900.25,3.06
331491.57,5.8,0.63,175795.32,3.08
331439.85,5.8,0.63,175769.02,3.08
331576.67,5.8,0.63,175891.63,3.08
331713.5,5.81,0.63,176013.36,3.08
331661.78,5.81,0.63,175993.04,3.08
331610.05,5.81,0.63,175900.26,3.08
331746.88,5.81,0.64,175900.26,3.08
331746.88,5.81,0.64,175907.71,3.08
331695.15,5.81,0.64,175907.71,3.08
331491.02,5.81,0.63,175686.45,3.08
331439.3,5.81,0.63,175686.45,3.08
331833.76,5.81,0.64,175634.6,3.08
331782.04,5.81,0.64,175634.6,3.08
331918.86,5.82,0.64,175634.6,3.08
331867.14,5.82,0.64,176005.24,3.08
331663.01,5.81,0.64,175819.22,3.08
331935.41,5.82,0.65,175912.06,3.08
331883.69,5.82,0.65,176154.07,3.09
331831.96,5.82,0.65,176133.75,3.09
331780.24,5.82,0.65,176040.97,3.09
331576.11,5.82,0.64,175835.68,3.08
331290.32,5.81,0.64,175483.06,3.08
331238.6,5.81,0.64,175374.19,3.08
331609.32,5.82,0.65,175811.28,3.08
331256.87,5.81,0.64,175439.41,3.08
330962.74,5.81,0.63,175163.38,3.07
330911.02,5.81,0.63,175163.38,3.07
330859.29,5.81,0.64,175163.38,3.07
330807.57,5.81,0.64,175163.86,3.08
330680.38,5.81,0.64,174655.51,3.07
330266.59,5.81,0.64,174655.51,3.07
330131.48,5.81,0.63,173899.31,3.06
330345.96,5.81,0.64,173971.32,3.06
330294.24,5.81,0.64,173970.99,3.06
330242.51,5.81,0.64,173970.86,3.06
330190.79,5.81,0.64,173970.84,3.06
330327.61,5.81,0.64,174284.24,3.07
330698.33,5.82,0.65,174523.3,3.07
330494.2,5.82,0.65,174311.41,3.07
330442.48,5.82,0.65,174311.69,3.07
330390.75,5.82,0.65,174311.49,3.07
330096.62,5.81,0.64,173999.35,3.06
329834.1,5.81,0.64,173738.94,3.06
329471.66,5.8,0.63,173434.55,3.06
329419.93,5.8,0.63,173434.48,3.06
329375.2,5.8,0.63,174649.56,3.08
329323.47,5.8,0.63,174652.82,3.08
329271.75,5.8,0.63,174657.47,3.08
329642.46,5.81,0.64,174649.56,3.08
329590.74,5.81,0.64,174649.56,3.08
329727.57,5.81,0.64,175195.68,3.09
329675.84,5.81,0.64,175252.84,3.09
329624.12,5.81,0.64,175252.84,3.09
329572.39,5.81,0.64,175253.44,3.09
329413.84,5.81,0.64,175099.0,3.09
329413.84,5.81,0.64,175099.04,3.09
329150.18,5.81,0.64,174844.35,3.08
329475.55,5.81,0.64,174875.68,3.09
329423.82,5.81,0.64,174877.24,3.09
329372.1,5.81,0.64,174843.96,3.09
329320.37,5.81,0.64,175304.66,3.1
329268.65,5.81,0.64,175207.34,3.09
329268.65,5.81,0.64,175199.85,3.09
329216.92,5.81,0.64,175199.85,3.09
329165.2,5.81,0.64,175199.85,3.09
329113.48,5.81,0.64,175201.45,3.1
329492.17,5.82,0.65,175200.74,3.1
329628.99,5.83,0.65,175199.85,3.1
329440.45,5.82,0.65,175024.8,3.09
329283.35,5.82,0.65,174867.93,3.09
329231.63,5.82,0.65,175175.67,3.1
329179.9,5.82,0.65,175322.07,3.1
329316.73,5.82,0.65,175553.64,3.1
329265.01,5.82,0.65,175441.4,3.1
329213.28,5.82,0.65,175440.54,3.1
329161.56,5.82,0.65,175440.54,3.1
329109.83,5.82,0.65,175440.54,3.1
329058.11,5.82,0.65,175440.61,3.1
329058.11,5.82,0.65,175448.27,3.1
329006.38,5.82,0.65,175523.26,3.11
328954.66,5.82,0.65,175410.16,3.11
328902.94,5.82,0.65,175335.74,3.1
328851.21,5.82,0.65,175335.74,3.11
329123.62,5.83,0.66,175399.63,3.11
329071.9,5.83,0.66,175404.6,3.11
329020.17,5.83,0.66,175552.9,3.11
328968.45,5.83,0.66,175439.8,3.11
328916.72,5.83,0.66,175439.8,3.11
328916.72,5.83,0.66,175434.77,3.11
328865.0,5.83,0.66,175582.72,3.11
328813.27,5.83,0.66,175429.15,3.11
328452.86,5.82,0.65,175191.78,3.11
328823.58,5.83,0.66,175191.78,3.11
328771.86,5.83,0.66,175191.78,3.11
328908.68,5.83,0.66,175191.78,3.11
328856.96,5.83,0.66,175203.73,3.11
328612.83,5.83,0.66,174958.44,3.1
328561.1,5.83,0.66,174947.42,3.1
328509.38,5.83,0.66,175523.33,3.12
328457.65,5.83,0.66,175458.34,3.11
328405.93,5.83,0.66,175410.23,3.11
328139.3,5.83,0.65,175548.01,3.12
328083.2,5.83,0.65,174977.54,3.11
328291.49,5.83,0.66,175433.39,3.12
328239.77,5.83,0.66,175433.39,3.12
328188.04,5.83,0.66,175433.39,3.12
328324.87,5.83,0.66,175433.39,3.12
328695.59,5.84,0.67,175488.65,3.12
328343.14,5.84,0.66,175440.15,3.12
328291.42,5.84,0.66,175433.39,3.12
328239.69,5.84,0.66,175991.59,3.13
328187.97,5.84,0.66,175991.59,3.13
328136.25,5.84,0.66,175991.59,3.13
328284.94,5.84,0.67,176001.92,3.13
328221.35,5.84,0.67,175862.91,3.13
328169.62,5.84,0.67,175862.91,3.13
328117.9,5.84,0.67,175964.05,3.13
328254.73,5.84,0.67,175910.24,3.13
328391.55,5.85,0.67,175872.65,3.13
328528.38,5.85,0.68,175862.91,3.13
328476.65,5.85,0.68,176430.82,3.14
328424.93,5.85,0.68,176400.78,3.14
328561.76,5.85,0.68,176495.89,3.14
328510.03,5.85,0.68,176495.89,3.14
328646.86,5.86,0.68,176495.89,3.15
328972.22,5.86,0.69,176496.19,3.15
328920.5,5.86,0.69,176495.89,3.15
328868.77,5.86,0.69,176495.89,3.15
328868.77,5.86,0.69,176488.44,3.15
328817.05,5.86,0.69,176488.44,3.15
328618.59,5.86,0.69,176873.34,3.15
328755.41,5.86,0.69,177090.09,3.16
328703.69,5.86,0.69,177022.96,3.16
329074.41,5.87,0.7,177152.13,3.16
328860.36,5.87,0.7,176909.85,3.16
328808.64,5.87,0.7,177117.61,3.16
329275.86,5.88,0.7,177039.48,3.16
329363.08,5.88,0.71,177016.1,3.16
329311.36,5.88,0.71,177016.1,3.16
329259.64,5.88,0.71,177016.1,3.16
328915.92,5.87,0.7,176712.0,3.16
328864.2,5.87,0.7,176712.0,3.16
328812.48,5.87,0.7,176755.36,3.16
329183.19,5.88,0.71,176758.38,3.16
329131.47,5.88,0.71,177006.41,3.16
329079.75,5.88,0.71,177077.03,3.16
329028.02,5.88,0.71,177119.68,3.17
329390.18,5.89,0.72,177119.68,3.17
329338.45,5.89,0.72,177119.68,3.17
329286.73,5.89,0.72,177122.1,3.17
329423.55,5.89,0.72,177119.9,3.17
329371.83,5.89,0.72,177119.68,3.17
329733.98,5.9,0.73,177846.59,3.18
329682.26,5.9,0.73,178006.52,3.19
329348.38,5.89,0.72,177809.31,3.18
329296.66,5.89,0.72,177812.13,3.18
329244.93,5.89,0.72,177812.13,3.18
328961.05,5.89,0.72,177501.48,3.18
329097.88,5.89,0.72,177501.48,3.18
328684.09,5.89,0.72,177501.48,3.18
328632.36,5.89,0.72,177501.48,3.18
328580.64,5.89,0.72,177537.71,3.18
328528.91,5.89,0.72,177656.98,3.19
328477.19,5.89,0.72,177531.81,3.19
328425.47,5.89,0.72,177550.76,3.19
328293.74,5.89,0.72,177436.06,3.18
328664.46,5.9,0.73,177699.04,3.19
328443.74,5.9,0.72,177476.05,3.19
328392.02,5.9,0.72,177476.05,3.19
328177.97,5.89,0.72,177288.78,3.18
328560.56,5.9,0.73,177965.11,3.2
328508.84,5.9,0.73,177965.11,3.2
328457.11,5.9,0.73,178036.05,3.2
328582.07,5.9,0.73,178132.26,3.2
328718.89,5.91,0.73,178104.52,3.2
328667.17,5.91,0.73,178151.99,3.2
328615.45,5.91,0.73,178091.64,3.2
328563.72,5.91,0.73,178091.64,3.2
328512.0,5.91,0.73,178091.64,3.2
328460.27,5.91,0.73,178094.54,3.2
328460.27,5.91,0.73,178099.77,3.2
328408.55,5.91,0.73,178097.67,3.2
328545.38,5.91,0.74,178564.19,3.21
328682.2,5.91,0.74,178621.21,3.21
328319.76,5.91,0.73,178254.98,3.21
328268.04,5.91,0.73,178254.19,3.21
328216.31,5.91,0.74,178377.71,3.21
328164.59,5.91,0.74,178357.14,3.21
328535.31,5.91,0.74,178656.56,3.22
328483.58,5.91,0.74,178656.56,3.22
328431.86,5.92,0.74,178656.56,3.22
328380.13,5.92,0.74,178662.17,3.22
328328.41,5.92,0.74,178669.39,3.22
328276.68,5.92,0.74,178665.22,3.22
328062.64,5.91,0.74,178470.98,3.22
328199.47,5.92,0.74,178464.22,3.22
328147.74,5.92,0.74,178484.26,3.22
328096.02,5.92,0.74,178350.56,3.22
328044.29,5.92,0.74,178347.32,3.22
327992.57,5.92,0.74,178237.46,3.21
328129.4,5.92,0.75,178724.77,3.22
328077.67,5.92,0.75,178598.27,3.22
328214.5,5.92,0.75,178598.27,3.22
327894.5,5.92,0.74,178278.27,3.22
327842.77,5.92,0.74,178278.27,3.22
328115.18,5.92,0.75,178280.86,3.22
328063.46,5.92,0.75,178279.19,3.22
328011.73,5.92,0.75,178278.27,3.22
327960.01,5.92,0.75,178278.27,3.22
327640.01,5.92,0.75,177958.27,3.21
327588.28,5.92,0.75,178511.33,3.22
327536.56,5.92,0.75,178443.32,3.22
327484.83,5.92,0.75,178443.32,3.22
327855.55,5.93,0.75,178443.32,3.23
327651.42,5.92,0.75,178267.05,3.22
327599.7,5.92,0.75,178272.95,3.22
327599.7,5.92,0.75,178274.91,3.22
327385.65,5.92,0.75,178269.32,3.22
327756.37,5.93,0.75,178269.02,3.22
327704.65,5.93,0.75,178477.57,3.23
327332.2,5.92,0.75,178502.45,3.23
327469.03,5.92,0.75,178440.47,3.23
327605.86,5.93,0.75,178630.01,3.23
327447.31,5.92,0.75,178474.5,3.23
327584.13,5.93,0.75,178905.73,3.24
327720.96,5.93,0.76,179028.35,3.24
327857.78,5.93,0.76,179150.08,3.24
327857.78,5.93,0.76,179157.59,3.24
328228.5,5.94,0.77,179148.06,3.24
328176.78,5.94,0.77,179034.96,3.24
328125.05,5.94,0.77,179020.34,3.24
328073.33,5.94,0.77,179411.98,3.25
328021.61,5.94,0.77,179389.46,3.25
328158.43,5.94,0.77,179575.63,3.25
328295.26,5.95,0.78,179698.25,3.26
327932.82,5.94,0.77,179350.56,3.25
328258.18,5.95,0.78,179686.37,3.26
328206.46,5.95,0.78,179686.37,3.26
328154.73,5.95,0.78,179686.37,3.26
328525.45,5.96,0.78,179727.44,3.26
328473.73,5.96,0.78,179743.04,3.26
328422.0,5.96,0.78,179759.2,3.26
328370.28,5.96,0.78,179759.2,3.26
328507.1,5.96,0.79,179745.03,3.26
328455.38,5.96,0.79,179745.03,3.26
328403.65,5.96,0.79,179803.01,3.26
328351.93,5.96,0.79,179801.74,3.26
328300.21,5.96,0.79,180322.81,3.27
328300.21,5.96,0.79,180315.29,3.27
328111.67,5.96,0.79,180101.22,3.27
328059.94,5.96,0.79,180075.33,3.27
328008.22,5.96,0.79,180021.07,3.27
327956.5,5.96,0.79,179907.97,3.27
327904.77,5.96,0.79,179907.97,3.27
327853.05,5.96,0.79,179907.97,3.27
328125.45,5.96,0.79,179907.97,3.27
328262.28,5.97,0.79,180235.76,3.28
328210.56,5.97,0.79,179980.14,3.27
328158.83,5.97,0.8,180094.05,3.27
327797.84,5.96,0.79,179790.21,3.27
328176.53,5.97,0.8,179795.8,3.27
328124.8,5.97,0.8,179790.27,3.27
328275.48,5.97,0.8,179430.91,3.26
328114.09,5.97,0.8,179163.22,3.26
328114.09,5.97,0.8,179163.22,3.26
328114.09,5.97,0.8,179171.08,3.26
328062.36,5.97,0.8,179337.93,3.26
328199.19,5.97,0.8,179404.73,3.27
328147.47,5.97,0.8,179204.57,3.26
328095.74,5.97,0.8,180158.38,3.28
328044.02,5.97,0.8,180045.28,3.28
327687.17,5.97,0.8,179629.03,3.27
327635.44,5.97,0.8,179629.03,3.27
327583.72,5.97,0.8,179608.56,3.27
327856.12,5.97,0.8,179841.0,3.28
327804.4,5.97,0.8,179841.0,3.28
327941.23,5.98,0.81,179841.0,3.28
327889.5,5.98,0.81,179841.0,3.28
327889.5,5.98,0.81,179841.01,3.28
327889.5,5.98,0.81,179841.01,3.28
327889.5,5.98,0.81,179841.01,3.28
328026.33,5.98,0.81,179841.01,3.28
328026.33,5.98,0.81,179841.01,3.28
327974.6,5.98,0.81,179841.01,3.28
327922.88,5.98,0.81,180181.72,3.29
327871.16,5.98,0.81,180135.59,3.29
328241.87,5.99,0.82,180519.26,3.29
328034.98,5.99,0.82,180519.26,3.3
328171.8,5.99,0.82,180641.88,3.3
327809.36,5.99,0.81,180401.01,3.29
327513.12,5.98,0.81,180119.89,3.29
327649.94,5.99,0.81,180241.61,3.29
327786.77,5.99,0.82,180271.38,3.29
327923.6,5.99,0.82,180336.64,3.3
327871.87,5.99,0.82,180436.8,3.3
327820.15,5.99,0.82,180619.49,3.3
327768.42,5.99,0.82,180619.49,3.3
327919.1,6.0,0.82,180260.13,3.3
327757.71,5.99,0.82,179990.47,3.29
327705.99,5.99,0.82,179990.47,3.29
327842.81,6.0,0.83,179990.47,3.29
327791.09,6.0,0.83,180022.1,3.29
327927.91,6.0,0.83,180003.02,3.29
327876.19,6.0,0.83,180015.59,3.3
328246.91,6.01,0.84,180047.97,3.3
328246.91,6.01,0.84,180047.97,3.3
328195.18,6.01,0.84,180817.46,3.31
327835.64,6.0,0.83,180430.47,3.3
327783.92,6.0,0.83,180410.16,3.3
327934.59,6.01,0.83,180050.79,3.3
328304.65,6.01,0.84,180314.55,3.3
328252.93,6.01,0.84,180221.76,3.3
328201.2,6.01,0.84,180221.76,3.3
328638.54,6.02,0.85,180221.76,3.3
328308.26,6.02,0.85,180224.84,3.3
328256.53,6.02,0.85,180222.99,3.3
328635.22,6.03,0.85,180221.76,3.3
328274.81,6.02,0.85,180416.1,3.31
328223.09,6.02,0.85,180426.86,3.31
328617.55,6.03,0.85,180529.93,3.31
328565.82,6.03,0.85,180500.44,3.31
328514.1,6.03,0.85,180416.83,3.31
328219.97,6.02,0.85,180121.21,3.3
328168.24,6.02,0.85,180121.21,3.31
328116.52,6.02,0.85,180121.21,3.31
328064.79,6.02,0.85,180125.23,3.31
328215.47,6.03,0.85,179765.86,3.3
328055.53,6.02,0.85,179499.62,3.3
328385.57,6.03,0.86,180864.43,3.32
328275.57,6.03,0.86,180754.43,3.32
328223.84,6.03,0.86,180756.84,3.32
328172.12,6.03,0.86,180751.46,3.32
328172.12,6.03,0.86,180751.46,3.32
328120.4,6.03,0.86,180918.36,3.32
328502.98,6.04,0.86,181080.16,3.33
328451.26,6.04,0.86,180966.51,3.33
328386.84,6.04,0.86,180456.61,3.32
328008.69,6.03,0.86,179958.41,3.31
327744.04,6.03,0.85,179788.8,3.31
327582.65,6.02,0.85,179688.66,3.3
327733.33,6.03,0.86,179329.3,3.3
327760.49,6.03,0.86,179246.23,3.3
327708.76,6.03,0.86,179246.23,3.3
327657.04,6.03,0.86,179133.13,3.3
327657.04,6.03,0.86,179133.13,3.3
327793.86,6.03,0.86,179320.19,3.3
328247.24,6.04,0.87,179320.19,3.3
328195.51,6.04,0.87,179320.19,3.3
328023.81,6.04,0.87,179328.2,3.3
327820.42,6.04,0.86,179321.36,3.3
327820.42,6.04,0.86,179321.36,3.3
328191.13,6.04,0.87,179320.19,3.3
328139.41,6.04,0.87,179804.25,3.31
328276.24,6.05,0.87,179541.31,3.31
328548.64,6.05,0.88,179541.31,3.31
328496.92,6.05,0.88,179367.42,3.31
328445.19,6.05,0.88,179367.42,3.31
328241.06,6.05,0.88,179370.86,3.31
328050.76,6.05,0.87,180379.62,3.32
327999.04,6.05,0.87,180377.49,3.33
328135.86,6.05,0.88,180376.18,3.33
328084.14,6.05,0.88,180485.41,3.33
328032.41,6.05,0.88,180500.25,3.33
327980.69,6.05,0.88,180500.25,3.33
328117.52,6.05,0.88,180609.38,3.33
328479.67,6.06,0.89,181296.68,3.35
328427.95,6.06,0.89,181296.68,3.35
328376.22,6.06,0.89,181343.38,3.35
328324.5,6.06,0.89,181297.3,3.35
328674.03,6.07,0.9,180618.21,3.34
328340.15,6.06,0.89,180251.32,3.33
328114.82,6.06,0.89,180796.54,3.34
328063.09,6.06,0.89,180837.46,3.34
328466.87,6.07,0.89,181054.7,3.34
328354.76,6.07,0.89,180985.34,3.34
328725.47,6.07,0.9,180985.34,3.34
328725.47,6.07,0.9,180985.34,3.34
328673.75,6.07,0.9,180985.34,3.34
328622.03,6.07,0.9,180992.43,3.34
328570.3,6.07,0.9,180986.07,3.35
328707.13,6.08,0.9,180987.7,3.35
328655.4,6.08,0.9,180986.26,3.35
328603.68,6.08,0.9,181526.19,3.36
328740.51,6.08,0.91,181775.18,3.36
328688.78,6.08,0.91,181775.18,3.36
328637.06,6.08,0.91,181775.18,3.36
328585.33,6.08,0.91,181806.17,3.36
328533.61,6.08,0.91,181844.63,3.37
328481.89,6.08,0.91,181844.63,3.37
328430.16,6.08,0.91,181844.63,3.37
328378.44,6.08,0.91,181818.24,3.37
328515.26,6.09,0.91,182253.65,3.38
328515.26,6.09,0.91,182274.29,3.38
328463.54,6.09,0.91,182274.29,3.38
328411.81,6.09,0.91,182394.34,3.38
328360.09,6.09,0.91,182287.53,3.38
328360.09,6.09,0.91,182272.15,3.38
328308.37,6.09,0.91,182272.15,3.38
327945.92,6.08,0.91,181902.29,3.37
327894.2,6.08,0.91,181902.29,3.37
327842.48,6.08,0.91,181902.29,3.37
327842.48,6.08,0.91,181918.35,3.37
327790.75,6.08,0.91,182067.71,3.38
327739.03,6.08,0.91,182073.25,3.38
327687.3,6.08,0.91,182073.25,3.38
327635.58,6.08,0.91,182073.25,3.38
327583.86,6.08,0.91,182073.25,3.38
328115.95,6.09,0.92,182025.99,3.38
328240.91,6.09,0.92,182405.44,3.39
328377.73,6.1,0.93,182402.87,3.39
328219.66,6.1,0.92,182397.81,3.39
328590.38,6.1,0.93,182990.09,3.4
328538.65,6.1,0.93,183022.28,3.4
328486.93,6.1,0.93,182895.44,3.4
328435.21,6.1,0.93,182947.86,3.4
328244.21,6.1,0.93,182733.6,3.4
328392.91,6.1,0.93,183053.91,3.4
328329.31,6.1,0.93,182888.8,3.4
328466.14,6.11,0.93,182849.91,3.4
328357.59,6.11,0.93,182741.59,3.4
328305.86,6.11,0.93,182761.21,3.4
328578.27,6.11,0.94,182761.21,3.4
328526.55,6.11,0.94,183052.13,3.41
328474.82,6.11,0.94,182911.31,3.4
328611.65,6.11,0.94,182911.31,3.4
328249.21,6.11,0.94,182524.26,3.4
328005.07,6.1,0.93,182524.66,3.4
327785.09,6.1,0.93,182313.33,3.39
327921.92,6.1,0.93,182313.14,3.39
327508.13,6.11,0.93,182313.14,3.4
327644.95,6.11,0.94,182312.93,3.4
327593.23,6.11,0.94,182312.93,3.4
327541.5,6.11,0.94,182863.38,3.41
327489.78,6.11,0.94,182678.27,3.41
327892.21,6.12,0.95,183793.68,3.43
327840.49,6.12,0.95,184077.01,3.43
327796.36,6.12,0.94,183868.59,3.43
328167.08,6.12,0.95,183983.53,3.43
328035.35,6.12,0.95,184122.22,3.44
327983.63,6.12,0.95,184047.17,3.44
328354.35,6.13,0.96,184162.11,3.44
328354.35,6.13,0.96,184169.56,3.44
328505.02,6.13,0.96,183810.2,3.43
328453.3,6.13,0.96,184023.52,3.44
328401.57,6.13,0.96,184023.52,3.44
328428.73,6.14,0.96,183940.46,3.44
328377.01,6.14,0.96,183940.46,3.44
328513.84,6.14,0.97,183940.46,3.44
328462.11,6.14,0.97,183969.83,3.44
328410.39,6.14,0.97,183947.92,3.44
328547.21,6.14,0.97,183958.9,3.44
328184.77,6.14,0.96,183577.53,3.43
328321.6,6.14,0.97,183588.25,3.43
328269.87,6.14,0.97,184127.0,3.44
328218.15,6.14,0.97,184127.0,3.44
328166.42,6.14,0.97,184127.0,3.45
328545.11,6.15,0.98,184129.72,3.45
328493.39,6.15,0.98,184128.12,3.45
328441.66,6.15,0.98,184127.0,3.45
328714.07,6.15,0.98,184837.5,3.46
328377.4,6.15,0.98,184690.66,3.46
328325.68,6.15,0.98,184687.42,3.46
328273.95,6.15,0.98,184577.56,3.46
328222.23,6.15,0.98,184464.45,3.46
328170.5,6.15,0.98,184464.45,3.46
328307.33,6.15,0.98,184587.07,3.46
328307.33,6.15,0.98,184579.62,3.46
328678.05,6.16,0.99,184880.54,3.47
328626.32,6.16,0.99,184767.44,3.46
328763.15,6.16,0.99,184954.5,3.47
328899.98,6.17,1.0,184954.5,3.47
328848.25,6.17,1.0,184954.5,3.47
328796.53,6.17,1.0,184954.5,3.47
328933.35,6.17,1.0,184956.24,3.47
328570.91,6.17,0.99,184666.92,3.47
328519.19,6.17,0.99,184665.81,3.47
328297.13,6.16,0.99,184231.85,3.46
328245.41,6.16,0.99,184596.83,3.47
328245.41,6.16,0.99,184604.32,3.47
328616.12,6.17,1.0,184738.84,3.47
328564.4,6.17,1.0,184929.56,3.47
328512.68,6.17,1.0,184929.56,3.47
328298.63,6.17,0.99,184826.58,3.47
328246.91,6.17,0.99,184826.58,3.47
328195.18,6.17,0.99,184993.98,3.48
328143.46,6.17,0.99,184960.04,3.48
328580.8,6.18,1.0,185599.16,3.49
328392.14,6.17,1.0,185133.01,3.48
328340.42,6.17,1.0,185133.01,3.48
328491.09,6.18,1.0,185599.25,3.49
328331.15,6.17,1.0,185293.32,3.48
328481.83,6.18,1.01,184933.96,3.48
328320.44,6.18,1.0,184664.3,3.47
328268.71,6.18,1.0,184664.3,3.47
328639.43,6.18,1.01,184664.3,3.47
328587.71,6.18,1.01,184666.09,3.48
328587.71,6.18,1.01,184658.6,3.48
328724.53,6.19,1.02,184663.02,3.48
328672.81,6.19,1.02,184657.05,3.48
328621.08,6.19,1.02,185203.84,3.49
328569.36,6.19,1.02,185203.43,3.49
328216.92,6.18,1.01,184914.81,3.48
328587.64,6.19,1.02,184914.81,3.48
328535.91,6.19,1.02,184914.81,3.48
328484.19,6.19,1.02,184914.81,3.48
328121.75,6.18,1.01,184979.99,3.49
328070.02,6.18,1.01,185085.62,3.49
328440.74,6.19,1.02,184969.06,3.49
328389.01,6.19,1.02,184969.06,3.49
328337.29,6.19,1.02,184969.06,3.49
328337.29,6.19,1.02,184978.89,3.49
328337.29,6.19,1.02,184978.89,3.49
328285.57,6.19,1.02,184978.89,3.49
328212.7,6.19,1.02,186981.52,3.53
328160.97,6.19,1.02,186981.52,3.53
328109.25,6.19,1.02,187002.06,3.53
328057.52,6.19,1.02,187009.22,3.53
328206.22,6.2,1.02,187324.46,3.54
328142.62,6.2,1.02,187164.78,3.53
328090.9,6.2,1.02,187164.78,3.53
328227.73,6.2,1.03,187164.78,3.54
328598.44,6.21,1.03,187164.78,3.54
328384.4,6.2,1.03,187176.47,3.54
328332.68,6.2,1.03,187165.81,3.54
328280.95,6.2,1.03,187165.54,3.54
328229.23,6.2,1.03,187173.47,3.54
328706.34,6.21,1.04,186943.95,3.53
328831.3,6.22,1.04,187989.34,3.55
328727.85,6.22,1.04,188379.24,3.56
328676.13,6.22,1.04,188379.24,3.56
328624.4,6.22,1.04,188379.24,3.56
328749.36,6.22,1.05,188485.03,3.57
328900.03,6.22,1.05,188125.67,3.56
328740.09,6.22,1.05,187859.42,3.56
328688.37,6.22,1.05,187881.63,3.56
328483.67,6.22,1.05,187646.25,3.55
328431.95,6.22,1.05,187630.66,3.55
328794.1,6.23,1.05,187739.83,3.56
328742.38,6.23,1.05,187765.59,3.56
328879.21,6.23,1.06,187918.67,3.56
328827.48,6.23,1.06,188238.71,3.57
328775.76,6.23,1.06,188238.71,3.57
328912.58,6.23,1.06,188238.71,3.57
328860.86,6.24,1.06,188238.71,3.57
328997.69,6.24,1.07,188240.16,3.57
329270.09,6.24,1.07,188239.51,3.57
329640.81,6.25,1.08,188238.71,3.57
329589.09,6.25,1.08,189216.98,3.59
329483.44,6.25,1.08,189108.2,3.59
329431.71,6.25,1.08,189250.2,3.59
329079.27,6.24,1.07,188840.5,3.58
329449.99,6.25,1.08,188840.5,3.58
329229.27,6.25,1.08,188618.27,3.58
329177.55,6.25,1.08,188618.27,3.58
328815.11,6.24,1.07,188618.27,3.58
328481.23,6.24,1.06,188264.03,3.57
328429.5,6.24,1.06,188264.03,3.57
328800.22,6.24,1.07,188264.03,3.58
328800.22,6.24,1.07,188264.03,3.58
329072.63,6.25,1.08,188321.8,3.58
329020.9,6.25,1.08,188316.36,3.58
328969.18,6.25,1.08,188264.03,3.58
328917.46,6.25,1.08,189096.66,3.59
328865.73,6.25,1.08,189096.66,3.59
328814.01,6.25,1.08,189096.66,3.59
328762.28,6.25,1.08,189097.65,3.6
328710.56,6.25,1.08,189096.71,3.6
328348.12,6.24,1.07,188681.55,3.59
328296.39,6.25,1.07,188681.49,3.59
328244.67,6.25,1.07,188814.46,3.59
328615.39,6.25,1.08,188953.45,3.6
328321.26,6.25,1.08,188721.41,3.59
327970.69,6.24,1.07,188476.72,3.59
327907.09,6.24,1.07,188509.46,3.59
328285.78,6.25,1.08,188526.58,3.59
328234.05,6.25,1.08,188847.4,3.6
328182.33,6.25,1.08,188847.4,3.6
328130.61,6.25,1.08,188847.4,3.6
328078.88,6.25,1.08,188861.1,3.6
328215.71,6.25,1.08,188851.94,3.6
328163.98,6.25,1.08,188856.75,3.6
328112.26,6.25,1.08,189140.64,3.61
328060.54,6.25,1.08,189147.2,3.61
328008.81,6.25,1.08,189147.2,3.61
328008.81,6.25,1.08,189147.2,3.61
327788.41,6.25,1.08,188900.65,3.6
327925.23,6.25,1.08,189062.65,3.61
327717.73,6.25,1.08,188866.49,3.6
327666.0,6.25,1.08,188773.95,3.6
327614.28,6.25,1.08,188753.4,3.6
327562.55,6.25,1.08,188753.4,3.6
327510.83,6.25,1.08,188844.87,3.6
327459.11,6.25,1.08,188889.44,3.61
327407.38,6.25,1.08,188776.34,3.6
327355.66,6.25,1.08,188754.0,3.6
327303.93,6.25,1.08,188754.0,3.61
327252.21,6.25,1.08,188750.76,3.61
327200.48,6.25,1.08,188640.9,3.6
327349.18,6.26,1.08,188622.78,3.61
327087.47,6.25,1.08,188331.66,3.6
327475.38,6.26,1.09,188965.83,3.61
327475.38,6.26,1.09,188965.83,3.61
327423.66,6.26,1.09,188962.59,3.61
327371.93,6.26,1.09,188852.73,3.61
327320.21,6.26,1.09,188852.73,3.61
327268.48,6.26,1.09,188852.73,3.61
327419.16,6.26,1.09,188493.37,3.61
327259.22,6.26,1.09,188227.12,3.6
327207.49,6.26,1.09,188227.67,3.6
327155.77,6.26,1.09,188227.12,3.6
327104.05,6.26,1.09,188235.8,3.6
327052.32,6.26,1.09,188235.8,3.6
327414.48,6.27,1.1,188741.8,3.62
327414.48,6.27,1.1,188741.8,3.62
