ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
176,810,755310,6212,755310
176,810,755680,6212,755680
176,810,756150,6212,756150
176,810,757150,6212,757150
176,810,757610,6212,757610
176,810,758080,6212,758080
176,810,759080,6212,759080
176,810,759550,6212,759550
177,812,760550,6212,760550
177,812,761550,6212,761550
177,812,761870,6212,761870
178,820,762870,6212,762870
178,820,763870,6212,763870
178,820,764870,6212,764870
179,822,765680,6212,765680
179,822,766680,6212,766680
179,822,767150,6212,767150
179,822,767260,6212,767260
179,822,768260,6212,768260
179,822,769260,6212,769260
179,822,769260,6212,769260
179,822,770260,6212,770260
179,822,770730,6212,770730
180,824,771730,6212,771730
180,824,772540,6212,772540
180,824,773350,6212,773350
180,824,773820,6212,773820
180,824,774820,6212,774820
181,826,775630,6212,775630
181,826,776440,6212,776440
181,826,777440,6212,777440
182,828,778440,6212,778440
182,828,778440,6212,778440
182,828,779250,6212,779250
183,836,779570,6212,779570
183,836,780570,6212,780570
183,836,780890,6212,780890
183,836,781120,6212,781120
183,836,781120,6212,781120
183,836,781590,6212,781590
183,836,782590,6212,782590
183,836,783400,6212,783400
184,844,784050,6212,784050
184,844,785050,6212,785050
184,844,786050,6212,786050
184,844,786280,6212,786280
184,844,786600,6212,786600
184,844,787600,6212,787600
184,844,788410,6212,788410
184,844,789410,6212,789410
184,844,790410,6212,790410
185,852,791410,6212,791410
185,852,792220,6212,792220
185,852,792770,6212,792770
185,852,793770,6212,793770
185,852,794770,6212,794770
185,852,795770,6212,795770
185,852,796360,6212,796360
185,852,796730,6212,796730
185,852,797050,6212,797050
185,852,798050,6212,798050
185,852,798370,6212,798370
185,852,798600,6212,798600
186,860,799070,6212,799070
186,860,799070,6212,799070
186,860,800070,6212,800070
186,860,801070,6212,801070
186,860,802070,6212,802070
186,860,802880,6212,802880
186,860,803880,6212,803880
186,860,804880,6212,804880
186,860,805690,6212,805690
187,868,806690,6212,806690
187,868,807690,6212,807690
187,868,808690,6212,808690
187,868,809690,6212,809690
188,876,810690,6212,810690
188,876,811690,6212,811690
188,876,812690,6212,812690
188,876,813500,6212,813500
188,876,813500,6212,813500
188,876,814500,6212,814500
188,876,815500,6212,815500
188,876,816500,6212,816500
188,876,816500,6212,816500
189,884,817500,6212,817500
189,884,817970,6212,817970
189,884,818970,6212,818970
189,884,819970,6212,819970
189,884,819970,6212,819970
189,884,820970,6212,820970
189,884,821970,6212,821970
190,892,822970,6212,822970
190,892,823970,6212,823970
190,892,824970,6212,824970
190,892,825200,6212,825200
190,892,826010,6212,826010
190,892,826820,6212,826820
190,892,827140,6212,827140
190,892,827610,6212,827610
190,892,828610,6212,828610
190,892,829610,6212,829610
190,892,830610,6212,830610
190,892,830830,6212,830830
190,892,831640,6212,831640
190,892,832640,6212,832640
190,892,833450,6212,833450
190,892,833560,6212,833560
190,892,834560,6212,834560
191,900,835210,6212,835210
191,900,836210,6212,836210
191,900,837210,6212,837210
191,900,838020,6212,838020
191,900,838490,6212,838490
191,900,838760,6212,838760
191,900,838990,6212,838990
191,900,839800,6212,839800
192,908,847800,6212,847800
192,908,848610,6212,848610
192,908,849610,6212,849610
192,908,850610,6212,850610
192,908,851610,6212,851610
192,908,852070,6212,852070
192,908,853070,6212,853070
192,908,853390,6212,853390
193,910,853860,6212,853860
193,910,854090,6212,854090
193,910,855090,6212,855090
194,912,855560,6212,855560
194,912,855560,6212,855560
195,914,856370,6212,856370
195,914,857370,6212,857370
196,922,858370,6212,858370
196,922,859180,6212,859180
196,922,860180,6212,860180
196,922,860990,6212,860990
196,922,861990,6212,861990
196,922,862990,6212,862990
196,922,863800,6212,863800
196,922,864270,6212,864270
196,922,865080,6212,865080
196,922,866080,6212,866080
197,930,867080,6212,867080
197,930,868080,6212,868080
197,930,868540,6212,868540
197,930,869540,6212,869540
197,930,870540,6212,870540
197,930,871190,6212,871190
197,930,871660,6212,871660
198,932,872660,6212,872660
198,932,873660,6212,873660
199,934,874660,6212,874660
199,934,875660,6212,875660
200,936,876470,6212,876470
200,936,876470,6212,876470
200,936,876940,6212,876940
201,938,877940,6212,877940
201,938,878750,6212,878750
202,946,879560,6212,879560
202,946,880560,6212,880560
202,946,881560,6212,881560
202,946,882370,6212,882370
202,946,882840,6212,882840
202,946,883840,6212,883840
202,946,884160,6212,884160
202,946,885160,6212,885160
202,946,885160,6212,885160
202,946,885630,6212,885630
202,946,886630,6212,886630
203,954,887630,6212,887630
203,954,887950,6212,887950
203,954,888950,6212,888950
203,954,889950,6212,889950
203,954,890950,6212,890950
203,954,891320,6212,891320
203,954,891640,6212,891640
204,962,892640,6212,892640
204,962,893450,6212,893450
204,962,894450,6212,894450
205,964,895260,6212,895260
205,964,896260,6212,896260
205,964,897260,6212,897260
205,964,897730,6212,897730
205,964,898730,6212,898730
205,964,898730,6212,898730
205,964,899540,6212,899540
205,964,900540,6212,900540
205,964,901540,6212,901540
205,964,902540,6212,902540
205,964,903000,6212,903000
206,972,903470,6212,903470
206,972,904470,6212,904470
206,972,905470,6212,905470
206,972,905940,6212,905940
206,972,906940,6212,906940
206,972,907410,6212,907410
207,980,908410,6212,908410
207,980,909410,6212,909410
207,980,909410,6212,909410
207,980,909410,6212,909410
207,980,910410,6212,910410
207,980,910880,6212,910880
207,980,911880,6212,911880
207,980,912880,6212,912880
207,980,913880,6212,913880
207,980,914690,6212,914690
207,980,915690,6212,915690
208,988,916690,6212,916690
208,988,917500,6212,917500
208,988,917970,6212,917970
208,988,918290,6212,918290
208,988,919290,6212,919290
208,988,920290,6212,920290
208,988,921290,6212,921290
208,988,921610,6212,921610
208,988,922420,6212,922420
208,988,924420,6212,924420
209,996,925420,6212,925420
209,996,926420,6212,926420
209,996,927230,6212,927230
210,998,928040,6212,928040
210,998,929040,6212,929040
210,998,930040,6212,930040
210,998,930410,6212,930410
210,998,931410,6212,931410
210,998,931960,6212,931960
210,998,932960,6212,932960
210,998,933770,6212,933770
210,998,934770,6212,934770
211,1006,935770,6212,935770
211,1006,936580,6212,936580
211,1006,937580,6212,937580
211,1006,938390,6212,938390
211,1006,939040,6212,939040
211,1006,939510,6212,939510
211,1006,940510,6212,940510
211,1006,940620,6212,940620
211,1006,941620,6212,941620
211,1006,942080,6212,942080
212,1014,942550,6212,942550
212,1014,942780,6212,942780
212,1014,943780,6212,943780
212,1014,944250,6212,944250
212,1014,944620,6212,944620
212,1014,945620,6212,945620
212,1014,946090,6212,946090
212,1014,946090,6212,946090
212,1014,946740,6212,946740
212,1014,947740,6212,947740
212,1014,948740,6212,948740
212,1014,949740,6212,949740
213,1022,950740,6212,950740
213,1022,951740,6212,951740
213,1022,952740,6212,952740
213,1022,953740,6212,953740
213,1022,954210,6212,954210
213,1022,955210,6212,955210
213,1022,956210,6212,956210
213,1022,956680,6212,956680
213,1022,957000,6212,957000
213,1022,957470,6212,957470
213,1022,958470,6212,958470
214,1024,958930,6212,958930
214,1024,959930,6212,959930
215,1032,960930,6212,960930
215,1032,961930,6212,961930
215,1032,962930,6212,962930
215,1032,963740,6212,963740
215,1032,964740,6212,964740
215,1032,965740,6212,965740
216,1036,966740,6212,966740
217,1044,967740,6212,967740
217,1044,967740,6212,967740
217,1044,967970,6212,967970
217,1044,968780,6212,968780
217,1044,969000,6212,969000
217,1044,970000,6212,970000
217,1044,971000,6212,971000
217,1044,972000,6212,972000
217,1044,973000,6212,973000
217,1044,974000,6212,974000
218,1046,975000,6212,975000
218,1046,976000,6212,976000
218,1046,977000,6212,977000
219,1048,978000,6212,978000
219,1048,979000,6212,979000
219,1048,979810,6212,979810
219,1048,980180,6212,980180
219,1048,980650,6212,980650
219,1048,980650,6212,980650
220,1050,981650,6212,981650
220,1050,982650,6212,982650
221,1058,983650,6212,983650
221,1058,984650,6212,984650
222,1060,985460,6212,985460
222,1060,986460,6212,986460
222,1060,987460,6212,987460
222,1060,988460,6212,988460
222,1060,989460,6212,989460
223,1068,990460,6212,990460
223,1068,991010,6212,991010
223,1068,991010,6212,991010
223,1068,991820,6212,991820
223,1068,992630,6212,992630
223,1068,993630,6212,993630
223,1068,994440,6212,994440
223,1068,995440,6212,995440
223,1068,995440,6212,995440
223,1068,996440,6212,996440
223,1068,996760,6212,996760
223,1068,997760,6212,997760
223,1068,998760,6212,998760
223,1068,998760,6212,998760
223,1068,999760,6212,999760
224,1076,1000310,6212,1000310
224,1076,1000630,6212,1000630
225,1078,1001440,6212,1001440
225,1078,1002440,6212,1002440
225,1078,1003440,6212,1003440
225,1078,1003910,6212,1003910
225,1078,1003910,6212,1003910
225,1078,1004560,6212,1004560
225,1078,1005560,6212,1005560
225,1078,1006560,6212,1006560
225,1078,1007560,6212,1007560
225,1078,1008560,6212,1008560
225,1078,1008880,6212,1008880
226,1086,1009880,6212,1009880
226,1086,1010690,6212,1010690
226,1086,1011500,6212,1011500
226,1086,1012310,6212,1012310
226,1086,1012780,6212,1012780
226,1086,1013780,6212,1013780
226,1086,1014590,6212,1014590
226,1086,1015590,6212,1015590
226,1086,1016590,6212,1016590
227,1094,1017590,6212,1017590
227,1094,1018590,6212,1018590
227,1094,1019400,6212,1019400
227,1094,1019720,6212,1019720
227,1094,1020720,6212,1020720
227,1094,1021190,6212,1021190
227,1094,1022190,6212,1022190
227,1094,1022190,6212,1022190
228,1102,1023190,6212,1023190
228,1102,1024190,6212,1024190
228,1102,1024410,6212,1024410
228,1102,1024960,6212,1024960
228,1102,1025960,6212,1025960
228,1102,1026430,6212,1026430
228,1102,1027430,6212,1027430
228,1102,1027980,6212,1027980
228,1102,1027980,6212,1027980
228,1102,1028210,6212,1028210
228,1102,1028580,6212,1028580
228,1102,1029040,6212,1029040
228,1102,1029200,6212,1029200
228,1102,1030200,6212,1030200
229,1104,1031200,6212,1031200
229,1104,1031660,6212,1031660
229,1104,1031890,6212,1031890
229,1104,1032890,6212,1032890
229,1104,1033050,6212,1033050
229,1104,1033370,6212,1033370
230,1106,1034370,6212,1034370
230,1106,1034690,6212,1034690
230,1106,1035690,6212,1035690
231,1108,1036690,6212,1036690
231,1108,1037690,6212,1037690
232,1116,1038690,6212,1038690
232,1116,1039690,6212,1039690
232,1116,1040690,6212,1040690
232,1116,1041690,6212,1041690
232,1116,1042690,6212,1042690
232,1116,1043010,6212,1043010
232,1116,1043660,6212,1043660
233,1118,1044660,6212,1044660
233,1118,1045660,6212,1045660
233,1118,1046660,6212,1046660
234,1126,1047660,6212,1047660
234,1126,1048660,6212,1048660
234,1126,1052660,6212,1052660
234,1126,1053660,6212,1053660
234,1126,1054660,6212,1054660
234,1126,1055310,6212,1055310
235,1128,1055780,6212,1055780
235,1128,1056250,6212,1056250
235,1128,1057250,6212,1057250
236,1136,1058250,6212,1058250
236,1136,1059250,6212,1059250
236,1136,1060250,6212,1060250
236,1136,1061060,6212,1061060
236,1136,1062060,6212,1062060
236,1136,1063060,6212,1063060
237,1138,1063870,6212,1063870
237,1138,1064870,6212,1064870
238,1140,1065680,6212,1065680
238,1140,1066150,6212,1066150
238,1140,1067150,6212,1067150
239,1148,1068150,6212,1068150
239,1148,1069150,6212,1069150
239,1148,1069700,6212,1069700
239,1148,1070700,6212,1070700
239,1148,1071290,6212,1071290
239,1148,1071610,6212,1071610
239,1148,1072080,6212,1072080
239,1148,1072080,6212,1072080
239,1148,1072630,6212,1072630
239,1148,1073000,6212,1073000
239,1148,1073160,6212,1073160
239,1148,1074160,6212,1074160
239,1148,1075160,6212,1075160
239,1148,1075970,6212,1075970
239,1148,1076970,6212,1076970
240,1150,1077780,6212,1077780
240,1150,1078780,6212,1078780
241,1158,1079780,6212,1079780
241,1158,1080250,6212,1080250
241,1158,1081060,6212,1081060
241,1158,1082060,6212,1082060
241,1158,1083060,6212,1083060
241,1158,1083520,6212,1083520
241,1158,1083520,6212,1083520
241,1158,1083520,6212,1083520
241,1158,1084520,6212,1084520
241,1158,1085110,6212,1085110
241,1158,1085110,6212,1085110
241,1158,1085340,6212,1085340
241,1158,1085560,6212,1085560
241,1158,1085560,6212,1085560
241,1158,1086370,6212,1086370
242,1160,1087370,6212,1087370
242,1160,1088370,6212,1088370
243,1162,1089370,6212,1089370
243,1162,1090370,6212,1090370
244,1170,1091370,6212,1091370
244,1170,1091850,6212,1091850
244,1170,1092850,6212,1092850
244,1170,1092960,6212,1092960
244,1170,1093960,6212,1093960
245,1172,1094770,6212,1094770
245,1172,1094770,6212,1094770
245,1172,1095770,6212,1095770
245,1172,1096770,6212,1096770
245,1172,1097770,6212,1097770
245,1172,1098580,6212,1098580
245,1172,1099580,6212,1099580
245,1172,1100580,6212,1100580
246,1174,1101580,6212,1101580
246,1174,1102580,6212,1102580
247,1176,1103230,6212,1103230
247,1176,1104230,6212,1104230
248,1178,1104690,6212,1104690
248,1178,1105340,6212,1105340
248,1178,1105340,6212,1105340
249,1180,1106150,6212,1106150
249,1180,1106800,6212,1106800
249,1180,1107030,6212,1107030
250,1188,1108030,6212,1108030
250,1188,1109030,6212,1109030
250,1188,1110030,6212,1110030
250,1188,1110030,6212,1110030
251,1190,1111030,6212,1111030
251,1190,1111840,6212,1111840
251,1190,1112840,6212,1112840
251,1190,1113060,6212,1113060
251,1190,1113870,6212,1113870
251,1190,1114340,6212,1114340
252,1198,1115340,6212,1115340
252,1198,1116150,6212,1116150
252,1198,1117150,6212,1117150
252,1198,1118150,6212,1118150
252,1198,1118470,6212,1118470
252,1198,1118930,6212,1118930
252,1198,1119740,6212,1119740
252,1198,1120740,6212,1120740
252,1198,1121740,6212,1121740
252,1198,1122210,6212,1122210
253,1206,1123210,6212,1123210
253,1206,1124210,6212,1124210
253,1206,1125210,6212,1125210
253,1206,1125210,6212,1125210
253,1206,1125680,6212,1125680
253,1206,1126150,6212,1126150
253,1206,1126620,6212,1126620
253,1206,1127620,6212,1127620
253,1206,1128620,6212,1128620
253,1206,1129620,6212,1129620
254,1208,1130620,6212,1130620
254,1208,1131090,6212,1131090
254,1208,1132090,6212,1132090
255,1216,1132560,6212,1132560
255,1216,1133560,6212,1133560
255,1216,1134560,6212,1134560
255,1216,1135560,6212,1135560
255,1216,1135560,6212,1135560
255,1216,1136370,6212,1136370
255,1216,1137180,6212,1137180
255,1216,1138180,6212,1138180
255,1216,1138990,6212,1138990
255,1216,1139450,6212,1139450
256,1218,1140260,6212,1140260
256,1218,1140850,6212,1140850
256,1218,1141850,6212,1141850
256,1218,1142660,6212,1142660
257,1220,1143660,6212,1143660
257,1220,1144660,6212,1144660
257,1220,1145310,6212,1145310
258,1222,1146310,6212,1146310
258,1222,1146470,6212,1146470
258,1222,1146630,6212,1146630
258,1222,1147630,6212,1147630
258,1222,1147950,6212,1147950
259,1224,1148760,6212,1148760
259,1224,1149570,6212,1149570
260,1232,1150040,6212,1150040
260,1232,1151040,6212,1151040
260,1232,1151360,6212,1151360
260,1232,1151360,6212,1151360
260,1232,1151680,6212,1151680
260,1232,1152680,6212,1152680
260,1232,1153680,6212,1153680
260,1232,1154680,6212,1154680
261,1234,1155490,6212,1155490
261,1234,1156300,6212,1156300
261,1234,1157300,6212,1157300
261,1234,1158300,6212,1158300
261,1234,1158300,6212,1158300
261,1234,1159300,6212,1159300
262,1242,1160110,6212,1160110
262,1242,1160580,6212,1160580
262,1242,1161580,6212,1161580
262,1242,1162390,6212,1162390
262,1242,1163390,6212,1163390
262,1242,1164390,6212,1164390
262,1242,1165390,6212,1165390
262,1242,1166390,6212,1166390
262,1242,1166850,6212,1166850
263,1250,1167850,6212,1167850
263,1250,1168500,6212,1168500
263,1250,1168970,6212,1168970
263,1250,1169440,6212,1169440
263,1250,1170250,6212,1170250
263,1250,1170250,6212,1170250
263,1250,1171250,6212,1171250
263,1250,1172250,6212,1172250
264,1258,1173250,6212,1173250
264,1258,1174250,6212,1174250
264,1258,1175250,6212,1175250
264,1258,1176250,6212,1176250
264,1258,1177060,6212,1177060
264,1258,1177530,6212,1177530
264,1258,1178340,6212,1178340
264,1258,1178660,6212,1178660
264,1258,1179660,6212,1179660
264,1258,1179890,6212,1179890
265,1260,1180890,6212,1180890
265,1260,1181890,6212,1181890
266,1268,1182890,6212,1182890
266,1268,1183890,6212,1183890
266,1268,1184890,6212,1184890
266,1268,1185360,6212,1185360
266,1268,1185830,6212,1185830
266,1268,1186480,6212,1186480
266,1268,1187290,6212,1187290
266,1268,1188100,6212,1188100
266,1268,1188560,6212,1188560
267,1276,1189560,6212,1189560
267,1276,1190370,6212,1190370
267,1276,1191020,6212,1191020
267,1276,1191830,6212,1191830
267,1276,1192300,6212,1192300
267,1276,1193300,6212,1193300
267,1276,1194300,6212,1194300
267,1276,1195300,6212,1195300
267,1276,1196300,6212,1196300
267,1276,1197300,6212,1197300
268,1284,1198300,6212,1198300
268,1284,1199300,6212,1199300
268,1284,1200300,6212,1200300
268,1284,1200890,6212,1200890
268,1284,1201700,6212,1201700
268,1284,1202700,6212,1202700
268,1284,1203700,6212,1203700
268,1284,1204020,6212,1204020
268,1284,1205020,6212,1205020
268,1284,1206020,6212,1206020
268,1284,1206240,6212,1206240
269,1286,1207240,6212,1207240
269,1286,1208240,6212,1208240
269,1286,1208610,6212,1208610
269,1286,1209080,6212,1209080
270,1288,1210080,6212,1210080
270,1288,1211080,6212,1211080
271,1296,1211730,6212,1211730
271,1296,1212190,6212,1212190
271,1296,1213190,6212,1213190
271,1296,1213660,6212,1213660
271,1296,1214470,6212,1214470
271,1296,1214790,6212,1214790
271,1296,1215790,6212,1215790
271,1296,1216790,6212,1216790
271,1296,1217790,6212,1217790
271,1296,1218790,6212,1218790
271,1296,1218790,6212,1218790
271,1296,1219260,6212,1219260
272,1298,1220260,6212,1220260
272,1298,1220580,6212,1220580
272,1298,1221580,6212,1221580
272,1298,1222580,6212,1222580
273,1306,1223050,6212,1223050
273,1306,1223510,6212,1223510
273,1306,1223670,6212,1223670
273,1306,1223990,6212,1223990
273,1306,1224990,6212,1224990
273,1306,1225800,6212,1225800
273,1306,1226800,6212,1226800
273,1306,1227270,6212,1227270
273,1306,1227750,6212,1227750
273,1306,1228750,6212,1228750
273,1306,1229560,6212,1229560
273,1306,1230560,6212,1230560
273,1306,1230720,6212,1230720
274,1314,1231720,6212,1231720
274,1314,1232530,6212,1232530
274,1314,1233000,6212,1233000
274,1314,1233320,6212,1233320
274,1314,1234320,6212,1234320
274,1314,1234780,6212,1234780
274,1314,1235780,6212,1235780
274,1314,1236590,6212,1236590
274,1314,1237590,6212,1237590
274,1314,1238400,6212,1238400
275,1322,1239400,6212,1239400
275,1322,1240050,6212,1240050
275,1322,1240640,6212,1240640
275,1322,1241110,6212,1241110
275,1322,1241760,6212,1241760
275,1322,1242760,6212,1242760
275,1322,1242980,6212,1242980
275,1322,1243980,6212,1243980
275,1322,1244140,6212,1244140
275,1322,1245140,6212,1245140
276,1330,1246140,6212,1246140
276,1330,1247140,6212,1247140
276,1330,1248140,6212,1248140
276,1330,1249140,6212,1249140
277,1332,1249950,6212,1249950
277,1332,1250420,6212,1250420
277,1332,1251230,6212,1251230
277,1332,1252230,6212,1252230
277,1332,1253230,6212,1253230
277,1332,1254230,6212,1254230
277,1332,1255230,6212,1255230
278,1340,1256230,6212,1256230
278,1340,1257230,6212,1257230
278,1340,1258040,6212,1258040
278,1340,1258850,6212,1258850
278,1340,1259850,6212,1259850
278,1340,1260850,6212,1260850
278,1340,1261660,6212,1261660
278,1340,1262660,6212,1262660
279,1348,1263130,6212,1263130
279,1348,1263940,6212,1263940
279,1348,1264940,6212,1264940
279,1348,1265940,6212,1265940
279,1348,1266940,6212,1266940
279,1348,1267940,6212,1267940
279,1348,1268940,6212,1268940
279,1348,1268940,6212,1268940
279,1348,1269260,6212,1269260
279,1348,1269420,6212,1269420
280,1350,1270420,6212,1270420
280,1350,1271420,6212,1271420
280,1350,1271580,6212,1271580
280,1350,1272230,6212,1272230
281,1358,1273230,6212,1273230
281,1358,1274230,6212,1274230
281,1358,1275230,6212,1275230
281,1358,1276230,6212,1276230
281,1358,1277230,6212,1277230
281,1358,1278230,6212,1278230
282,1360,1279230,6212,1279230
282,1360,1279880,6212,1279880
282,1360,1280690,6212,1280690
282,1360,1281060,6212,1281060
282,1360,1282060,6212,1282060
283,1362,1283060,6212,1283060
283,1362,1284060,6212,1284060
284,1370,1284710,6212,1284710
285,1372,1285520,6212,1285520
285,1372,1286520,6212,1286520
285,1372,1286990,6212,1286990
285,1372,1287640,6212,1287640
285,1372,1287870,6212,1287870
285,1372,1288680,6212,1288680
285,1372,1289680,6212,1289680
285,1372,1290150,6212,1290150
285,1372,1290960,6212,1290960
285,1372,1291960,6212,1291960
286,1380,1292960,6212,1292960
286,1380,1293770,6212,1293770
286,1380,1294580,6212,1294580
286,1380,1295050,6212,1295050
286,1380,1295860,6212,1295860
286,1380,1296330,6212,1296330
286,1380,1297330,6212,1297330
286,1380,1298330,6212,1298330
286,1380,1298790,6212,1298790
286,1380,1299260,6212,1299260
287,1382,1300070,6212,1300070
287,1382,1301070,6212,1301070
288,1390,1302070,6212,1302070
288,1390,1303070,6212,1303070
288,1390,1303540,6212,1303540
288,1390,1304540,6212,1304540
288,1390,1305090,6212,1305090
288,1390,1306090,6212,1306090
288,1390,1306090,6212,1306090
