ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1279470.13,21.98,1.48,197256.01,3.39
1279265.15,21.98,1.48,197252.77,3.39
1279060.18,21.98,1.48,197249.54,3.39
1279294.61,21.98,1.48,197340.14,3.39
1279089.63,21.98,1.48,197336.91,3.39
1279332.35,21.99,1.49,197335.74,3.39
1279316.16,21.99,1.49,197335.74,3.39
1279111.18,21.99,1.49,197278.34,3.39
1278906.2,21.99,1.49,196837.13,3.38
1278890.01,21.99,1.5,196837.13,3.39
1278510.6,21.99,1.49,196689.13,3.38
1278305.63,21.99,1.49,196687.94,3.38
1278100.65,21.99,1.49,196686.36,3.38
1278084.45,21.99,1.5,196780.6,3.39
1278482.66,22.0,1.5,196779.23,3.39
1278482.66,22.0,1.5,196779.23,3.39
1278307.68,22.0,1.5,196701.41,3.39
1278102.71,22.0,1.5,196788.53,3.39
1277927.73,22.0,1.5,196710.71,3.39
1277927.73,22.0,1.5,196868.12,3.39
1277911.53,22.01,1.51,196866.09,3.39
1277895.34,22.01,1.51,196960.33,3.39
1277690.36,22.01,1.51,196957.1,3.39
1277497.05,22.01,1.51,196295.78,3.38
1277292.07,22.01,1.51,196293.71,3.38
1277087.1,22.01,1.51,196428.41,3.39
1276882.12,22.01,1.51,196426.58,3.39
1276677.15,22.01,1.51,196353.89,3.39
1276660.95,22.01,1.52,196448.13,3.39
1276660.95,22.01,1.52,196390.73,3.39
1276455.98,22.01,1.52,196388.88,3.39
1276251.0,22.01,1.52,196404.17,3.39
1276954.88,22.03,1.53,197045.51,3.4
1276862.38,22.03,1.53,197215.63,3.4
1276862.38,22.03,1.53,197593.56,3.41
1277288.99,22.03,1.54,197946.6,3.41
1277084.02,22.03,1.54,197943.37,3.42
1277084.02,22.03,1.54,197940.14,3.41
1276879.04,22.03,1.54,197882.74,3.41
1276879.04,22.03,1.54,197881.08,3.41
1276879.04,22.03,1.54,197879.42,3.41
1277206.75,22.04,1.54,198695.54,3.43
1277206.75,22.04,1.54,198638.14,3.43
1277001.77,22.04,1.54,198580.74,3.43
1277001.77,22.04,1.54,198579.08,3.43
1277001.77,22.04,1.54,198623.03,3.43
1276796.8,22.04,1.54,198619.8,3.43
1276780.6,22.04,1.55,198714.04,3.43
1276820.6,22.04,1.55,199435.18,3.44
1276804.4,22.05,1.55,199433.14,3.44
1276599.43,22.05,1.55,199414.12,3.44
1276556.81,22.05,1.55,199314.44,3.44
1276791.24,22.05,1.56,199314.44,3.44
1277017.38,22.06,1.56,199314.76,3.44
1276812.4,22.06,1.56,199316.02,3.44
1277140.11,22.07,1.57,199315.95,3.44
1277140.11,22.07,1.57,199314.29,3.44
1277140.11,22.07,1.57,199332.97,3.44
1276935.14,22.07,1.57,199331.13,3.44
1276730.16,22.07,1.57,199329.3,3.45
1276525.18,22.07,1.57,199329.3,3.45
1276320.21,22.07,1.57,199327.93,3.45
1276320.21,22.07,1.57,199327.93,3.45
1276647.92,22.08,1.58,199324.7,3.45
1276890.64,22.08,1.58,199321.46,3.45
1277125.07,22.09,1.59,199412.06,3.45
1277125.07,22.09,1.59,199412.06,3.45
1276920.09,22.09,1.59,199413.65,3.45
1276715.12,22.09,1.59,199412.27,3.45
1277217.65,22.1,1.6,199653.17,3.45
1277012.67,22.1,1.6,199777.82,3.46
1277012.67,22.1,1.6,199821.76,3.46
1277012.67,22.1,1.6,199764.36,3.46
1277012.67,22.1,1.6,199808.31,3.46
1277247.11,22.1,1.61,199898.9,3.46
1277230.91,22.11,1.61,199980.29,3.46
1277612.2,22.11,1.62,199980.36,3.46
1277407.23,22.11,1.62,199980.36,3.46
1277202.25,22.11,1.62,199978.29,3.46
1277506.46,22.12,1.62,199979.29,3.46
1277866.48,22.13,1.63,199431.89,3.45
1277661.51,22.13,1.63,199428.66,3.45
1277989.22,22.13,1.64,199425.43,3.45
1277784.24,22.13,1.64,199425.43,3.45
1277784.24,22.13,1.64,199425.43,3.45
1277579.27,22.13,1.64,199440.71,3.46
1277989.14,22.14,1.65,199046.88,3.45
1277784.17,22.14,1.65,199062.17,3.45
1277579.19,22.14,1.65,199058.93,3.45
1277562.99,22.15,1.65,199153.17,3.45
1277797.42,22.15,1.65,199450.88,3.46
1277592.45,22.15,1.65,199447.65,3.46
1277592.45,22.15,1.65,199447.45,3.46
1277592.45,22.15,1.65,199445.79,3.46
1277826.88,22.16,1.66,199471.54,3.46
1278061.31,22.16,1.67,199469.79,3.46
1277856.33,22.16,1.67,199514.17,3.46
1277840.14,22.17,1.67,199608.41,3.46
1277635.16,22.17,1.67,199608.41,3.46
1277430.19,22.17,1.67,199608.41,3.46
1277225.21,22.17,1.67,199606.55,3.46
1277020.23,22.17,1.67,199605.36,3.47
1277020.23,22.17,1.67,199605.36,3.47
1276815.26,22.17,1.67,199605.29,3.47
1276815.26,22.17,1.67,199602.06,3.47
1277142.97,22.18,1.68,199602.06,3.47
1276937.99,22.18,1.68,199544.66,3.47
1277336.2,22.18,1.69,200084.29,3.47
1277131.23,22.18,1.69,200082.44,3.48
1277364.53,22.19,1.69,199827.8,3.47
1277159.56,22.19,1.69,199770.4,3.47
1277159.56,22.19,1.69,199713.0,3.47
1276954.58,22.19,1.69,199711.6,3.47
1276749.61,22.19,1.7,199709.77,3.47
1276984.04,22.2,1.7,199684.75,3.47
1276984.04,22.2,1.7,199684.75,3.47
1276779.06,22.2,1.7,199627.35,3.47
1276779.06,22.2,1.7,199569.95,3.47
1276585.75,22.2,1.7,198825.26,3.46
1276461.48,22.2,1.7,198839.79,3.46
1276256.5,22.2,1.7,198841.37,3.46
1276051.53,22.2,1.7,198839.54,3.46
1276035.33,22.2,1.71,198837.51,3.46
1276363.04,22.21,1.71,198837.51,3.46
1276363.04,22.21,1.71,198837.51,3.46
1276363.04,22.21,1.71,198881.45,3.46
1276769.08,22.22,1.72,198886.81,3.46
1276752.89,22.22,1.72,198884.77,3.46
1276547.91,22.22,1.72,198837.6,3.46
1276547.91,22.22,1.72,198837.6,3.46
1276782.34,22.23,1.73,198837.6,3.46
1277001.36,22.24,1.74,198515.03,3.46
1277235.79,22.24,1.74,198605.63,3.46
1277030.82,22.24,1.74,198904.67,3.46
1277265.25,22.25,1.75,199202.38,3.47
1277060.27,22.25,1.75,199202.38,3.47
1276855.3,22.25,1.75,199201.18,3.47
1276855.3,22.25,1.75,199143.78,3.47
1277089.73,22.25,1.76,199262.4,3.47
1276884.75,22.26,1.76,199263.99,3.47
1276868.56,22.26,1.76,199719.71,3.48
1276868.56,22.26,1.76,199718.05,3.48
1277094.7,22.26,1.77,199718.37,3.48
1276889.72,22.26,1.77,199901.14,3.49
1277012.96,22.27,1.77,199897.91,3.49
1276807.98,22.27,1.77,199840.51,3.49
1276603.0,22.27,1.77,199842.1,3.49
1276586.81,22.27,1.77,200631.12,3.5
1276570.61,22.28,1.78,200631.12,3.5
1276365.64,22.28,1.78,200629.92,3.5
1276365.64,22.28,1.78,200581.14,3.5
1276600.07,22.28,1.78,200579.94,3.5
1276395.09,22.28,1.78,200579.94,3.5
1276378.89,22.28,1.79,200577.91,3.5
1276378.89,22.28,1.79,200577.91,3.5
1276378.89,22.28,1.79,200520.51,3.5
1277165.7,22.3,1.8,201027.37,3.51
1277165.7,22.3,1.8,200969.97,3.51
1276960.73,22.3,1.8,200985.26,3.51
1276960.73,22.3,1.8,200927.86,3.51
1276765.75,22.3,1.8,201201.79,3.51
1276560.78,22.3,1.8,201198.56,3.51
1276560.78,22.3,1.8,201198.56,3.51
1276181.37,22.29,1.8,200834.13,3.51
1275976.39,22.29,1.8,200834.13,3.51
1275771.42,22.3,1.8,200835.71,3.51
1275687.5,22.3,1.8,200869.76,3.51
1275671.3,22.3,1.8,200867.73,3.51
1275671.3,22.3,1.8,200867.73,3.51
1275671.3,22.3,1.8,200911.67,3.51
1275848.61,22.31,1.81,200854.27,3.51
1275643.63,22.31,1.81,201130.73,3.52
1275643.63,22.31,1.81,201073.34,3.52
1275643.63,22.31,1.81,201073.34,3.52
1275438.66,22.31,1.81,201264.44,3.52
1275233.68,22.31,1.81,201264.44,3.52
1275028.7,22.31,1.81,201207.04,3.52
1275012.51,22.31,1.81,201207.04,3.52
1274996.31,22.31,1.82,201205.0,3.52
1274996.31,22.31,1.82,201205.0,3.52
1275324.02,22.32,1.82,201201.77,3.52
1275119.04,22.32,1.82,201306.44,3.52
1275102.85,22.32,1.83,201304.4,3.52
1275102.85,22.32,1.83,201215.92,3.52
1275102.85,22.32,1.83,201207.62,3.52
1275337.28,22.33,1.83,201614.11,3.53
1275321.08,22.33,1.83,201614.45,3.53
1275555.51,22.34,1.84,201614.45,3.53
1276685.85,22.36,1.86,202407.46,3.54
1276480.88,22.36,1.86,202407.4,3.55
1276464.68,22.36,1.86,202407.4,3.55
1276699.11,22.37,1.87,202497.99,3.55
1276289.16,22.37,1.87,202497.99,3.55
1276272.96,22.37,1.87,202495.96,3.55
1276755.41,22.38,1.88,201867.38,3.54
1276739.22,22.38,1.89,202048.5,3.54
1276534.24,22.38,1.89,202045.27,3.54
1276329.27,22.38,1.89,202471.06,3.55
1276562.57,22.39,1.89,202216.42,3.55
1276546.38,22.39,1.9,202397.11,3.55
1276852.69,22.4,1.9,202738.34,3.56
1277087.12,22.41,1.91,203040.57,3.56
1278217.46,22.43,1.93,203833.58,3.58
1278012.49,22.43,1.93,203864.75,3.58
1277807.51,22.43,1.93,204142.83,3.58
1277791.31,22.43,1.93,204237.07,3.59
1277775.12,22.43,1.94,204237.07,3.59
1277570.14,22.43,1.94,204233.84,3.59
1277570.14,22.43,1.94,204176.44,3.59
1277553.94,22.44,1.94,204174.87,3.59
1277553.94,22.44,1.94,204117.47,3.58
1278470.22,22.46,1.96,206081.62,3.62
1278470.22,22.46,1.96,206024.22,3.62
1278454.02,22.46,1.96,206118.46,3.62
1278249.04,22.46,1.96,206071.28,3.62
1278647.25,22.47,1.97,206129.41,3.62
1278631.06,22.47,1.97,206128.22,3.62
1278333.71,22.47,1.97,205768.34,3.62
1278128.74,22.47,1.97,205768.34,3.62
1277923.76,22.47,1.97,205768.34,3.62
1277718.78,22.47,1.97,205768.34,3.62
1277513.81,22.47,1.97,205765.11,3.62
1277513.81,22.47,1.97,205873.17,3.62
1277497.61,22.47,1.98,205967.41,3.62
1277732.04,22.48,1.98,206567.19,3.63
1277933.41,22.49,1.99,206696.03,3.64
1277728.43,22.49,1.99,206697.61,3.64
1277523.45,22.49,1.99,206697.61,3.64
1277921.67,22.49,2.0,206697.55,3.64
1277716.69,22.49,2.0,206712.83,3.64
1277700.49,22.5,2.0,206710.8,3.64
1277700.49,22.5,2.0,206653.4,3.64
1277684.3,22.5,2.0,206747.64,3.64
1277668.1,22.5,2.01,206745.6,3.64
1277463.12,22.5,2.01,206747.19,3.64
1277697.55,22.51,2.01,206743.96,3.64
1277492.58,22.51,2.01,207266.74,3.65
1277287.6,22.51,2.01,207209.34,3.65
1277410.84,22.51,2.02,207209.34,3.65
1277205.86,22.52,2.02,207151.94,3.65
1276584.86,22.51,2.01,206326.69,3.64
1276827.59,22.51,2.02,206323.46,3.64
1276827.59,22.51,2.02,206434.66,3.64
1276622.61,22.51,2.02,206434.66,3.64
1276417.63,22.52,2.02,206431.08,3.64
1276632.23,22.52,2.02,206373.69,3.64
1277030.45,22.53,2.03,206370.45,3.64
1276825.47,22.53,2.03,206370.45,3.64
1276620.49,22.53,2.03,206367.22,3.64
1276415.52,22.53,2.03,206382.51,3.64
1276210.54,22.53,2.03,206325.11,3.64
1276719.89,22.54,2.05,206292.87,3.64
1276953.19,22.55,2.05,206027.05,3.64
1276953.19,22.55,2.05,205969.65,3.64
1277280.9,22.56,2.06,205966.42,3.64
1277075.93,22.56,2.06,205966.42,3.64
1277059.73,22.56,2.06,205964.38,3.64
1276866.42,22.56,2.06,205303.06,3.63
1276661.44,22.56,2.07,205301.23,3.63
1276989.15,22.57,2.07,205298.0,3.63
1276989.15,22.57,2.07,205296.34,3.63
1276989.15,22.57,2.07,205238.94,3.63
1276989.15,22.57,2.07,205282.89,3.63
1276989.15,22.57,2.07,205131.25,3.63
1277328.53,22.58,2.08,204938.21,3.62
1277328.53,22.58,2.08,204938.21,3.62
1277153.55,22.58,2.08,204816.61,3.62
1276948.57,22.58,2.08,204816.61,3.62
1276948.57,22.58,2.08,204813.38,3.62
1277183.0,22.58,2.09,204903.97,3.62
1277511.3,22.59,2.09,204887.88,3.62
1277511.3,22.59,2.09,204886.51,3.62
1277306.33,22.59,2.09,204888.09,3.62
1277306.33,22.59,2.09,204884.66,3.62
1277540.76,22.6,2.1,204881.43,3.62
1277540.76,22.6,2.1,204970.72,3.63
1277540.76,22.6,2.1,204997.74,3.63
1277540.76,22.6,2.1,204940.34,3.63
1277335.78,22.6,2.1,204938.49,3.63
1277335.78,22.6,2.1,204938.49,3.63
1277513.09,22.6,2.11,204938.49,3.63
1277496.89,22.61,2.11,204936.45,3.63
1277496.89,22.61,2.11,204877.47,3.63
1278538.55,22.63,2.13,204924.63,3.63
1279287.33,22.64,2.15,205174.15,3.63
1279287.33,22.64,2.15,205074.69,3.63
1279082.36,22.64,2.15,205072.83,3.63
1278877.38,22.65,2.15,205071.46,3.63
1278672.41,22.65,2.15,205070.08,3.63
1278656.21,22.65,2.15,205068.7,3.63
1278640.01,22.65,2.15,205159.55,3.63
1278623.82,22.65,2.16,205253.79,3.64
1278418.84,22.65,2.16,205255.38,3.64
1278418.84,22.65,2.16,205252.21,3.64
1278402.64,22.66,2.16,205250.18,3.64
1278645.36,22.66,2.17,205291.49,3.64
1279051.41,22.67,2.17,205288.26,3.64
1278846.43,22.67,2.17,205285.02,3.64
1278641.46,22.67,2.18,205285.02,3.64
1278969.17,22.68,2.18,205281.79,3.64
1278764.19,22.68,2.18,205278.56,3.64
1279006.91,22.69,2.19,205654.1,3.65
1279130.15,22.69,2.19,205666.96,3.65
1278925.17,22.69,2.19,205668.54,3.65
1278925.17,22.69,2.19,205611.14,3.65
1278720.2,22.69,2.19,205538.46,3.65
1278962.92,22.7,2.2,205538.46,3.65
1279197.35,22.7,2.21,205538.46,3.65
1278992.37,22.7,2.21,205535.22,3.65
1278992.37,22.7,2.21,205476.24,3.65
1278787.4,22.7,2.21,205418.84,3.65
1278582.42,22.71,2.21,205418.84,3.65
1278705.66,22.71,2.21,205357.97,3.65
1278500.68,22.71,2.21,205354.15,3.65
1278733.99,22.72,2.22,205099.51,3.64
1278529.01,22.72,2.22,205097.65,3.64
1278763.44,22.73,2.23,205095.9,3.64
1278558.46,22.73,2.23,205277.17,3.65
1278353.49,22.73,2.23,205273.94,3.65
1278587.92,22.73,2.23,205272.19,3.65
1278382.94,22.73,2.23,205268.96,3.65
1278382.94,22.73,2.23,205176.94,3.65
1278366.75,22.74,2.24,205174.9,3.65
1278161.77,22.74,2.24,205173.51,3.65
1277956.8,22.74,2.24,205175.09,3.65
1277940.6,22.74,2.24,205175.09,3.65
1277940.6,22.74,2.24,205171.86,3.65
1277735.62,22.74,2.24,205114.46,3.65
1277970.05,22.75,2.25,205205.06,3.65
1278212.77,22.75,2.25,205204.44,3.65
1278007.8,22.75,2.25,205202.37,3.65
1278242.23,22.76,2.26,205202.37,3.65
1278476.66,22.76,2.27,205220.8,3.65
1278271.68,22.76,2.27,205219.6,3.65
1278271.68,22.76,2.27,205217.94,3.65
1278506.11,22.77,2.27,205216.37,3.66
1278301.14,22.77,2.27,205214.97,3.66
1278301.14,22.77,2.27,205484.69,3.66
1278096.16,22.77,2.27,205584.27,3.66
1278079.97,22.77,2.28,205582.89,3.66
1278428.33,22.78,2.28,205592.88,3.66
1278223.35,22.78,2.28,205592.79,3.66
1278207.15,22.78,2.29,205590.76,3.66
1278002.18,22.79,2.29,205531.77,3.66
1278002.18,22.79,2.29,205531.77,3.66
1277797.2,22.79,2.29,205531.77,3.67
1277603.89,22.79,2.29,204870.46,3.65
1277428.91,22.79,2.29,204833.59,3.65
1277223.94,22.79,2.29,204860.37,3.66
1277223.94,22.79,2.29,204859.18,3.66
1277223.94,22.79,2.29,204903.12,3.66
1277018.96,22.79,2.29,204830.44,3.66
1277253.39,22.79,2.3,204921.03,3.66
1277048.42,22.79,2.3,204921.03,3.66
1276843.44,22.8,2.3,204936.32,3.66
1276827.24,22.8,2.3,205084.35,3.66
1277074.48,22.81,2.31,204789.99,3.66
1277074.48,22.81,2.31,204789.99,3.66
1277308.91,22.81,2.32,205213.75,3.67
1277103.93,22.81,2.32,205213.75,3.67
1276898.95,22.81,2.32,205213.75,3.67
1276693.98,22.81,2.32,205211.69,3.67
1276693.98,22.81,2.32,205154.29,3.67
1276489.0,22.81,2.32,205154.29,3.67
1276284.03,22.81,2.32,205154.29,3.67
1276284.03,22.81,2.32,205151.06,3.67
1276407.26,22.82,2.32,205147.83,3.67
1276649.98,22.83,2.33,205208.36,3.67
1276884.41,22.83,2.33,205206.61,3.67
1276868.22,22.83,2.34,205387.73,3.67
1276663.24,22.84,2.34,205386.53,3.67
1277061.45,22.84,2.35,205755.62,3.68
1277295.88,22.85,2.35,205753.87,3.68
1277295.88,22.85,2.35,205753.87,3.68
1277295.88,22.85,2.35,205797.82,3.68
1277694.09,22.86,2.36,205794.59,3.68
1277489.12,22.86,2.36,205796.17,3.68
1277472.92,22.86,2.36,205976.72,3.69
1277707.35,22.87,2.37,205976.72,3.69
1277941.78,22.87,2.38,206098.21,3.69
1277925.59,22.88,2.38,206192.45,3.69
1278314.76,22.89,2.39,205535.2,3.68
1278109.78,22.89,2.39,205535.2,3.68
1277904.81,22.89,2.39,205476.21,3.68
1278414.15,22.9,2.4,205443.97,3.68
1278397.96,22.9,2.4,205427.3,3.68
1278381.76,22.91,2.41,205581.32,3.68
1278176.78,22.91,2.41,205578.08,3.68
1278160.59,22.91,2.41,205672.32,3.69
1277955.61,22.91,2.41,205736.45,3.69
1278202.84,22.92,2.42,205442.1,3.68
1278608.89,22.93,2.43,205438.87,3.68
1278608.89,22.93,2.43,205827.27,3.69
1278403.91,22.93,2.43,205827.27,3.69
1278198.94,22.93,2.43,205825.42,3.69
1278198.94,22.93,2.43,205825.42,3.69
1277993.96,22.93,2.43,205825.22,3.69
1277977.76,22.93,2.43,205823.19,3.69
1277772.79,22.93,2.43,205765.79,3.69
1277896.02,22.94,2.44,205833.28,3.69
1277691.05,22.94,2.44,205775.88,3.69
1277486.07,22.94,2.44,205796.72,3.69
1277813.78,22.94,2.45,206071.36,3.7
1277797.58,22.95,2.45,206069.32,3.7
1278032.02,22.95,2.46,206067.57,3.7
1278338.33,22.96,2.46,206064.34,3.7
1278133.35,22.96,2.46,206061.11,3.7
1278133.35,22.96,2.46,206059.45,3.7
1277928.38,22.96,2.46,206002.05,3.7
1277723.4,22.96,2.46,205998.82,3.7
1277957.83,22.97,2.47,205998.82,3.7
1277957.83,22.97,2.47,205995.59,3.7
1278081.07,22.97,2.47,205994.19,3.7
1277876.09,22.97,2.48,205992.79,3.7
1277671.12,22.97,2.48,205935.39,3.7
1277905.55,22.98,2.48,205977.56,3.7
1278233.26,22.99,2.49,205976.37,3.7
1278938.83,23.0,2.5,207657.3,3.73
1278938.83,23.0,2.5,207599.9,3.73
1278938.83,23.0,2.5,207599.9,3.73
1279172.14,23.01,2.51,207334.08,3.73
1279406.57,23.01,2.52,207332.5,3.73
1279201.59,23.01,2.52,207310.35,3.73
1279529.3,23.02,2.52,207406.62,3.73
1280278.08,23.04,2.54,207656.15,3.74
1280278.08,23.04,2.54,207633.19,3.74
1280073.11,23.04,2.54,207633.19,3.74
1279868.13,23.04,2.54,207575.79,3.74
1279991.37,23.04,2.55,207572.56,3.74
1280238.6,23.05,2.55,207278.2,3.73
1280222.4,23.06,2.56,207459.12,3.74
1280017.43,23.06,2.56,207947.41,3.75
1279812.45,23.06,2.56,207945.55,3.75
1279812.45,23.06,2.56,207851.86,3.74
1278172.65,23.06,2.56,207848.63,3.75
1277967.67,23.06,2.56,207845.4,3.75
1277762.69,23.06,2.56,207860.69,3.75
1278160.91,23.07,2.57,207865.01,3.75
1277955.93,23.07,2.57,207807.61,3.75
1277955.93,23.07,2.57,207807.61,3.75
1277750.95,23.07,2.57,207809.2,3.75
1277734.76,23.07,2.58,207903.44,3.75
1277541.45,23.07,2.58,207242.12,3.74
1277336.47,23.07,2.58,207240.29,3.74
1277570.9,23.08,2.58,207238.54,3.74
1277570.9,23.08,2.58,207238.54,3.74
1277570.9,23.08,2.58,207282.48,3.74
1277805.33,23.09,2.59,207373.08,3.75
1277600.36,23.09,2.59,207373.08,3.75
1277395.38,23.09,2.59,207371.22,3.75
1280397.52,23.14,2.64,214012.48,3.87
1280192.55,23.14,2.64,213955.08,3.87
1280192.55,23.14,2.64,213953.42,3.87
1280315.78,23.15,2.65,213999.04,3.87
1280110.81,23.15,2.65,214181.82,3.87
1279905.83,23.15,2.65,214181.82,3.87
1279700.86,23.15,2.65,214181.82,3.87
1280449.64,23.16,2.67,214431.34,3.88
1280244.66,23.16,2.67,214428.11,3.88
1280039.69,23.16,2.67,214355.42,3.88
1279834.71,23.17,2.67,214352.19,3.88
1279834.71,23.17,2.67,214350.53,3.88
1279629.73,23.17,2.67,214627.82,3.89
1280625.34,23.19,2.69,214884.14,3.89
1280625.34,23.19,2.69,214836.96,3.89
1280432.03,23.19,2.69,214175.64,3.88
1280666.46,23.19,2.7,214213.64,3.88
1280650.26,23.2,2.7,214195.21,3.88
1280998.62,23.2,2.71,214228.79,3.88
1280998.62,23.2,2.71,214272.73,3.88
1280793.65,23.2,2.71,214272.53,3.88
1280588.67,23.2,2.71,214287.82,3.88
1280572.47,23.21,2.71,214382.06,3.89
1280695.71,23.21,2.71,214382.06,3.89
1280490.73,23.21,2.71,214380.0,3.89
1280285.76,23.21,2.72,214380.0,3.89
1280080.78,23.21,2.72,214380.0,3.89
1280080.78,23.21,2.72,214611.09,3.89
1279875.81,23.21,2.72,214588.93,3.89
1279670.83,23.21,2.72,214620.1,3.89
1279670.83,23.21,2.72,214664.05,3.89
1279465.86,23.21,2.72,214479.96,3.89
1280975.2,23.24,2.74,215447.72,3.91
1281531.09,23.26,2.76,214902.42,3.9
1281326.11,23.26,2.76,214900.85,3.9
1281309.91,23.26,2.76,214899.69,3.9
1281309.91,23.26,2.76,214943.63,3.9
1281293.72,23.26,2.77,215010.21,3.9
1281277.52,23.27,2.77,215010.21,3.9
1281625.88,23.27,2.78,215274.47,3.91
1281860.31,23.28,2.78,215272.72,3.91
1281655.33,23.28,2.78,215288.01,3.91
1281450.36,23.28,2.78,215317.05,3.91
1281814.58,23.29,2.79,214861.81,3.9
1282061.82,23.3,2.8,214567.46,3.9
1282061.82,23.3,2.8,214451.92,3.9
1282057.28,23.3,2.8,213968.34,3.89
1281852.31,23.3,2.8,213910.94,3.89
1281318.35,23.3,2.8,213323.33,3.88
1281552.78,23.3,2.8,213413.93,3.88
1281347.8,23.3,2.81,213413.93,3.88
1281142.83,23.3,2.81,213413.93,3.88
1280937.85,23.3,2.81,213410.7,3.88
1280732.87,23.3,2.81,213410.7,3.88
1280967.31,23.31,2.81,213791.49,3.89
1280762.33,23.31,2.81,214592.4,3.91
1280557.35,23.31,2.81,214620.87,3.91
1280557.35,23.31,2.81,214620.87,3.91
1280557.35,23.31,2.81,214620.87,3.91
1280352.38,23.31,2.81,214620.87,3.91
1280586.81,23.32,2.82,214617.64,3.91
1280381.83,23.32,2.82,214617.64,3.91
1280176.86,23.32,2.82,214619.23,3.91
1280176.86,23.32,2.82,214787.52,3.91
1279971.88,23.32,2.82,214816.42,3.91
1280095.12,23.32,2.83,214816.42,3.91
1278455.31,23.33,2.83,214813.19,3.92
1278250.34,23.33,2.83,214809.96,3.92
1278045.36,23.33,2.83,214806.73,3.92
1278393.72,23.34,2.84,214932.15,3.92
1278612.74,23.35,2.85,215173.39,3.93
1278407.77,23.35,2.85,215170.16,3.93
1278714.08,23.35,2.86,215168.76,3.93
1278509.1,23.35,2.86,215110.99,3.93
1278509.1,23.35,2.86,214959.35,3.93
1278304.13,23.35,2.86,214901.95,3.93
1278287.93,23.36,2.86,214979.1,3.93
1278615.64,23.36,2.87,215075.37,3.93
1278943.35,23.37,2.87,215099.55,3.93
1278738.37,23.37,2.87,215114.83,3.93
1278738.37,23.37,2.87,215114.83,3.93
1278533.4,23.37,2.88,215113.0,3.93
1278328.42,23.37,2.88,215111.63,3.93
1278312.22,23.38,2.88,215109.59,3.93
1278312.22,23.38,2.88,215049.18,3.93
1278312.22,23.38,2.88,215049.18,3.93
1278296.03,23.38,2.88,215047.14,3.93
1278419.26,23.38,2.89,215114.64,3.93
1278214.29,23.39,2.89,215129.92,3.94
1278198.09,23.39,2.89,215129.92,3.94
1278198.09,23.39,2.89,215063.22,3.94
1278375.39,23.39,2.9,215466.53,3.94
1278375.39,23.39,2.9,215466.53,3.94
1278703.1,23.4,2.9,215794.2,3.95
1278826.34,23.41,2.91,215769.19,3.95
1278826.34,23.41,2.91,215769.19,3.95
1279154.05,23.41,2.92,215769.19,3.95
1278949.07,23.41,2.92,215769.19,3.95
1278744.1,23.42,2.92,216102.56,3.96
1278978.53,23.42,2.92,216102.56,3.96
1278962.33,23.42,2.93,216193.41,3.96
1278946.13,23.43,2.93,216287.65,3.96
1279135.1,23.43,2.94,215524.95,3.95
1278930.13,23.43,2.94,215524.95,3.95
1278930.13,23.43,2.94,215524.95,3.95
1279236.44,23.44,2.94,215866.5,3.96
1279031.46,23.44,2.94,215864.67,3.96
1279265.89,23.45,2.95,215844.4,3.96
1279265.89,23.45,2.95,215844.4,3.96
1279492.03,23.45,2.96,215844.72,3.96
1279492.03,23.45,2.96,215787.32,3.96
1279734.76,23.46,2.96,215787.32,3.96
1279345.35,23.46,2.96,215412.87,3.95
1279140.37,23.46,2.96,215409.63,3.95
1279374.8,23.46,2.97,215837.5,3.96
1279609.23,23.47,2.97,215837.5,3.96
1279851.96,23.48,2.98,216213.03,3.97
1279822.52,23.48,2.98,216141.26,3.96
1279822.52,23.48,2.98,216138.12,3.96
1279617.54,23.48,2.98,216136.76,3.97
1279412.57,23.48,2.98,216136.76,3.97
1279412.57,23.48,2.98,216133.62,3.97
1279412.57,23.48,2.98,216115.03,3.97
1279412.57,23.48,2.98,216115.03,3.97
1279412.57,23.48,2.98,216115.03,3.97
1279412.57,23.48,2.98,216111.89,3.97
1279207.59,23.48,2.98,216167.28,3.97
1279442.02,23.48,2.99,216266.81,3.97
1279442.02,23.48,2.99,216263.67,3.97
1279237.05,23.48,2.99,216262.48,3.97
1279032.07,23.49,2.99,216262.48,3.97
1279189.48,23.49,2.99,216191.21,3.97
1279517.19,23.5,3.0,216133.81,3.97
1279312.21,23.5,3.0,216521.25,3.98
1279312.21,23.5,3.0,216463.85,3.98
1279312.21,23.5,3.0,216406.46,3.97
1279296.02,23.5,3.0,216406.46,3.98
1279602.33,23.51,3.01,216403.22,3.98
1279602.33,23.51,3.01,216403.22,3.98
1279397.35,23.51,3.01,216344.24,3.98
