ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
264815.82,91.34,79.08,263637.37,90.93
264815.82,91.34,79.08,263637.37,90.93
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264814.27,91.6,79.33,262984.09,90.96
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
264553.88,91.82,79.56,262142.32,90.99
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263553.88,91.8,79.53,261142.32,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263395.07,91.79,79.53,261018.41,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263236.26,91.79,79.52,260865.26,90.96
263077.45,91.78,79.52,260710.78,90.96
263077.45,91.78,79.52,260710.78,90.96
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259710.78,90.93
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
262077.45,91.75,79.49,259666.73,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259513.58,90.91
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259562.86,90.92
261918.64,91.75,79.49,259601.69,90.94
261918.64,91.75,79.49,259601.69,90.94
261918.64,91.75,79.49,259601.69,90.94
261918.64,91.75,79.49,259601.69,90.94
261918.64,91.75,79.49,259601.69,90.94
261918.64,91.75,79.49,259601.69,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259592.87,90.94
261918.64,91.75,79.49,259565.83,90.93
261918.64,91.75,79.49,259565.83,90.93
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261918.64,91.75,79.49,259598.08,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261759.84,91.75,79.48,259470.31,90.94
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261439.84,91.74,79.47,259150.31,90.93
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261442.34,91.74,79.47,259161.42,90.94
261283.54,91.73,79.47,259017.68,90.94
261283.54,91.73,79.47,259017.68,90.94
261283.54,91.73,79.47,259017.68,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261283.54,91.73,79.47,259016.57,90.94
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261173.54,91.73,79.47,258906.57,90.93
261014.73,91.73,79.46,258782.67,90.94
261014.73,91.73,79.46,258782.67,90.94
260694.73,91.72,79.45,258462.67,90.93
260694.73,91.72,79.45,258462.67,90.93
260694.73,91.72,79.45,258462.67,90.93
260694.73,91.72,79.45,258462.67,90.93
260694.73,91.72,79.45,258462.67,90.93
