ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
951164.53,16.22,2.62,216555.37,3.69
951216.22,16.22,2.63,216678.48,3.7
951080.26,16.22,2.63,216636.28,3.7
951131.95,16.23,2.63,216759.39,3.7
950995.99,16.23,2.63,216717.56,3.7
951047.68,16.23,2.63,216840.66,3.7
950769.69,16.23,2.63,216562.64,3.7
950575.73,16.22,2.63,216459.69,3.69
950759.45,16.23,2.63,216653.46,3.7
950623.49,16.23,2.63,216653.73,3.7
950675.18,16.23,2.64,216712.38,3.7
950675.18,16.23,2.64,216736.17,3.7
950539.22,16.23,2.64,216702.0,3.7
950403.26,16.23,2.64,216633.26,3.7
950267.3,16.23,2.64,216530.35,3.7
950109.65,16.23,2.64,216376.29,3.7
950293.36,16.24,2.64,216690.07,3.7
950293.36,16.24,2.64,216690.07,3.7
950345.05,16.24,2.64,216813.17,3.7
950580.82,16.25,2.65,217049.58,3.71
950444.86,16.25,2.65,217029.97,3.71
950496.55,16.25,2.65,217108.49,3.71
950151.77,16.24,2.65,216835.77,3.71
950015.81,16.24,2.65,216732.86,3.71
949879.85,16.25,2.65,216732.86,3.71
949743.89,16.25,2.65,216733.12,3.71
950012.72,16.25,2.66,216962.68,3.71
949876.76,16.25,2.66,216928.51,3.71
949531.97,16.25,2.65,216655.78,3.71
949396.01,16.25,2.65,216587.04,3.71
949118.02,16.24,2.65,216309.02,3.7
949118.02,16.24,2.65,216296.35,3.7
948982.06,16.24,2.65,216193.44,3.7
948982.06,16.24,2.65,216208.1,3.7
948984.4,16.24,2.65,216210.51,3.7
948848.44,16.25,2.65,216210.51,3.7
948712.48,16.25,2.65,216190.89,3.7
948576.53,16.25,2.65,216107.6,3.7
948576.53,16.25,2.65,216107.6,3.7
948628.22,16.25,2.65,216230.7,3.7
948897.04,16.26,2.66,216456.7,3.71
948761.08,16.26,2.66,216353.79,3.71
948625.12,16.26,2.66,216353.79,3.71
948489.16,16.26,2.66,216250.88,3.71
948353.2,16.26,2.66,216250.88,3.71
948063.53,16.25,2.66,216043.94,3.7
948063.53,16.25,2.66,216012.29,3.7
947927.57,16.25,2.66,215992.68,3.7
947979.26,16.26,2.66,216071.21,3.71
947843.3,16.26,2.66,215968.3,3.7
947643.63,16.25,2.66,215774.52,3.7
947507.67,16.25,2.66,215774.52,3.7
947559.36,16.26,2.66,215897.62,3.7
947956.16,16.27,2.67,215897.62,3.7
947820.2,16.27,2.67,215833.43,3.7
947503.25,16.26,2.67,215856.92,3.7
947367.29,16.26,2.67,215833.43,3.7
947764.09,16.27,2.67,215833.43,3.71
947628.13,16.27,2.67,216605.56,3.72
947628.89,16.27,2.67,216643.35,3.72
947508.55,16.27,2.67,216348.33,3.71
947372.59,16.27,2.67,216348.59,3.72
947424.28,16.27,2.68,216407.24,3.72
947424.28,16.27,2.68,216565.47,3.72
947475.97,16.28,2.68,216688.57,3.72
947340.01,16.28,2.68,216624.38,3.72
947391.7,16.28,2.68,216747.49,3.72
947255.74,16.28,2.68,216683.29,3.72
947119.78,16.28,2.68,216663.68,3.72
946983.83,16.28,2.68,216580.39,3.72
947018.03,16.28,2.69,216555.53,3.72
947018.03,16.28,2.69,216606.16,3.72
946745.6,16.28,2.68,216385.68,3.72
946745.6,16.28,2.68,216359.75,3.72
946745.6,16.28,2.68,216359.75,3.72
946609.64,16.28,2.68,216258.48,3.72
946473.68,16.28,2.68,216256.84,3.72
946337.72,16.28,2.68,216222.67,3.72
946609.75,16.28,2.69,216561.95,3.73
946473.79,16.29,2.69,216527.79,3.73
946129.01,16.28,2.68,216317.7,3.72
946397.83,16.29,2.69,216581.69,3.73
946261.87,16.29,2.69,216480.42,3.73
945980.14,16.28,2.69,216289.9,3.72
945844.18,16.28,2.69,216288.26,3.72
945708.22,16.28,2.69,216288.52,3.72
945980.26,16.29,2.69,216593.37,3.73
945984.96,16.29,2.69,216625.03,3.73
946036.65,16.29,2.7,216748.13,3.73
946308.68,16.3,2.7,217015.36,3.74
946172.72,16.3,2.7,216995.75,3.74
946036.76,16.3,2.7,216912.46,3.74
946036.76,16.3,2.7,216912.46,3.74
945900.8,16.3,2.71,216809.55,3.74
945952.5,16.3,2.71,216993.73,3.74
945816.54,16.3,2.71,216974.12,3.74
945816.54,16.3,2.71,216974.12,3.74
945538.54,16.3,2.71,216696.09,3.74
945538.54,16.3,2.71,216696.09,3.74
944450.86,16.3,2.71,216695.9,3.74
944450.86,16.3,2.71,216695.9,3.74
944314.9,16.31,2.71,216612.61,3.74
944178.94,16.31,2.71,216592.99,3.74
944178.94,16.31,2.71,216592.99,3.74
944178.94,16.31,2.71,216592.99,3.74
944042.98,16.31,2.71,216509.7,3.74
943907.02,16.31,2.71,216406.79,3.74
943958.71,16.31,2.71,216568.61,3.74
944142.43,16.31,2.72,216653.24,3.74
944006.47,16.32,2.72,216737.79,3.75
943661.68,16.31,2.71,216465.07,3.74
943713.37,16.31,2.72,216588.17,3.74
943949.14,16.32,2.72,216824.58,3.75
943813.18,16.32,2.72,216804.96,3.75
943523.18,16.32,2.72,216514.96,3.74
943523.18,16.32,2.72,216514.96,3.74
943523.18,16.32,2.72,216514.96,3.74
943792.01,16.32,2.73,216764.39,3.75
943975.72,16.33,2.73,216849.03,3.75
943647.73,16.32,2.73,216521.01,3.75
943369.73,16.32,2.72,216338.69,3.74
943233.77,16.32,2.72,216423.24,3.74
943233.77,16.32,2.72,216423.24,3.74
942888.99,16.31,2.72,216150.51,3.74
943157.81,16.32,2.72,216150.51,3.74
943041.83,16.32,2.72,216150.51,3.74
942905.87,16.32,2.72,216357.54,3.74
942769.91,16.32,2.72,216150.51,3.74
943038.73,16.33,2.73,216836.53,3.75
942902.77,16.33,2.73,216733.62,3.75
942766.81,16.33,2.73,216733.62,3.75
942818.5,16.33,2.73,216856.72,3.76
942682.54,16.33,2.73,216814.53,3.76
942337.76,16.33,2.73,216454.23,3.75
942188.96,16.32,2.73,216328.52,3.75
942053.0,16.32,2.73,216372.35,3.75
941917.04,16.32,2.73,216225.61,3.75
942185.86,16.33,2.73,216225.61,3.75
942049.9,16.33,2.73,216269.45,3.75
942233.62,16.34,2.74,216394.79,3.75
942097.66,16.34,2.74,216394.79,3.75
942281.37,16.34,2.75,216934.33,3.76
942281.37,16.34,2.75,216934.33,3.76
942333.06,16.34,2.75,217263.83,3.77
942043.39,16.34,2.74,216865.63,3.76
941907.43,16.34,2.75,216846.01,3.76
941791.44,16.34,2.74,216876.21,3.76
941655.48,16.34,2.74,216792.92,3.76
941519.52,16.34,2.74,216773.3,3.76
941788.35,16.35,2.75,217022.73,3.77
941678.35,16.34,2.75,216912.73,3.77
941678.35,16.34,2.75,216912.73,3.77
941333.57,16.34,2.74,216640.01,3.76
941197.61,16.34,2.74,216537.1,3.76
940865.88,16.34,2.74,216297.2,3.76
940865.88,16.34,2.74,216297.2,3.76
941142.34,16.34,2.75,216713.38,3.76
941142.34,16.34,2.75,216663.4,3.76
941006.38,16.34,2.75,216663.66,3.76
941006.38,16.34,2.75,216722.35,3.76
941058.07,16.35,2.75,216781.0,3.77
941109.76,16.35,2.75,216904.11,3.77
941161.45,16.35,2.76,217001.73,3.77
941025.49,16.35,2.76,216982.12,3.77
940889.53,16.35,2.76,216898.83,3.77
940753.57,16.35,2.76,216795.92,3.77
940755.53,16.35,2.76,216788.83,3.77
940807.22,16.36,2.76,216972.65,3.77
940671.26,16.36,2.76,216972.91,3.77
940854.97,16.36,2.77,217141.83,3.78
940565.3,16.36,2.76,216899.74,3.77
939477.62,16.36,2.77,216895.93,3.78
939341.66,16.36,2.77,216793.02,3.78
939205.7,16.36,2.77,216793.02,3.78
939069.74,16.36,2.77,216691.75,3.78
939121.44,16.37,2.77,216874.12,3.78
939121.44,16.37,2.77,216874.12,3.78
939121.44,16.37,2.77,216874.12,3.78
938985.48,16.37,2.77,216771.21,3.78
938849.52,16.37,2.77,216771.21,3.78
938713.56,16.37,2.77,216771.47,3.78
938371.13,16.36,2.77,216425.3,3.77
938235.17,16.36,2.77,216322.13,3.77
938099.21,16.36,2.77,216302.51,3.77
937963.25,16.37,2.77,216219.22,3.77
937827.29,16.37,2.77,216219.48,3.77
938103.76,16.37,2.78,216532.53,3.78
938155.45,16.37,2.78,216655.63,3.78
938019.49,16.38,2.78,216613.62,3.78
938071.18,16.38,2.78,216736.73,3.78
938021.18,16.38,2.78,216686.73,3.78
937708.76,16.37,2.78,216370.51,3.78
937944.53,16.38,2.78,216606.92,3.78
937996.22,16.38,2.79,216730.02,3.79
937860.26,16.38,2.79,216687.83,3.79
937860.26,16.38,2.79,216687.83,3.79
937724.3,16.38,2.79,216584.92,3.78
937625.89,16.38,2.79,216492.26,3.78
937305.89,16.38,2.78,216172.26,3.78
937357.59,16.38,2.78,216356.08,3.78
937409.28,16.38,2.79,216479.19,3.78
937678.1,16.39,2.79,216479.19,3.78
937542.14,16.39,2.79,216415.0,3.78
937406.18,16.39,2.8,216415.0,3.78
937589.9,16.4,2.8,216946.13,3.79
937300.22,16.39,2.8,216496.47,3.79
936955.44,16.39,2.79,216645.25,3.79
937007.13,16.39,2.79,216680.95,3.79
936717.46,16.39,2.79,216438.86,3.79
936993.92,16.39,2.8,216415.26,3.79
936857.96,16.39,2.8,216752.68,3.79
936722.0,16.39,2.8,216649.78,3.79
936773.69,16.4,2.8,216833.7,3.8
936637.73,16.4,2.8,216814.09,3.8
936501.77,16.4,2.8,216730.79,3.79
936501.77,16.4,2.8,216740.26,3.8
936365.81,16.4,2.8,216637.35,3.79
936229.85,16.4,2.8,216637.35,3.79
936093.89,16.4,2.8,216534.45,3.79
935751.47,16.39,2.8,216187.72,3.79
935935.18,16.4,2.8,216503.25,3.79
935986.88,16.4,2.81,216626.36,3.8
935850.92,16.4,2.81,216562.17,3.8
935902.61,16.41,2.81,216685.27,3.8
935766.65,16.41,2.81,216621.08,3.8
935818.34,16.41,2.81,216744.18,3.8
935682.38,16.41,2.81,216701.99,3.8
935682.38,16.41,2.81,216696.44,3.8
935954.41,16.42,2.82,216696.44,3.8
936190.18,16.42,2.83,216673.55,3.8
936054.22,16.42,2.83,216961.56,3.81
936289.99,16.43,2.83,216938.67,3.81
936558.82,16.44,2.84,217634.26,3.82
936359.15,16.43,2.84,217482.17,3.82
936069.47,16.43,2.83,217240.09,3.81
935787.74,16.42,2.83,217049.57,3.81
935839.43,16.43,2.83,217172.67,3.81
935839.43,16.43,2.83,217172.67,3.81
935839.43,16.43,2.83,217172.67,3.81
936111.47,16.43,2.84,217439.91,3.82
935766.69,16.43,2.83,217057.11,3.81
935818.38,16.43,2.84,217180.22,3.81
935682.42,16.43,2.84,217138.21,3.81
935546.46,16.43,2.84,217138.21,3.81
935546.46,16.43,2.84,217138.21,3.81
935730.17,16.44,2.84,217840.9,3.83
935730.17,16.44,2.84,217840.9,3.83
935594.21,16.44,2.84,217754.76,3.83
935594.21,16.44,2.84,217891.15,3.83
935645.9,16.44,2.85,218014.25,3.83
935509.94,16.44,2.85,217972.06,3.83
935778.77,16.45,2.85,218046.54,3.83
935642.81,16.45,2.85,218201.88,3.84
935485.16,16.45,2.85,218052.01,3.83
935668.87,16.45,2.86,218136.64,3.84
935720.56,16.46,2.86,218368.89,3.84
935904.27,16.46,2.86,218453.52,3.84
935576.28,16.46,2.86,218050.92,3.84
935440.32,16.46,2.86,218135.46,3.84
935624.03,16.46,2.87,218220.1,3.84
935488.07,16.46,2.87,218304.64,3.84
935298.4,16.46,2.86,218164.31,3.84
935350.09,16.46,2.87,218287.42,3.84
935214.13,16.46,2.87,218245.22,3.84
935265.82,16.47,2.87,218368.33,3.84
934921.04,16.46,2.87,218095.6,3.84
934921.04,16.46,2.87,218095.6,3.84
934785.08,16.46,2.87,218053.43,3.84
934649.12,16.46,2.87,218053.7,3.84
934917.94,16.47,2.87,218283.25,3.85
934781.98,16.47,2.87,218249.09,3.85
934833.68,16.47,2.88,218342.16,3.85
934697.72,16.47,2.88,218239.26,3.85
934561.76,16.47,2.88,218239.26,3.85
934561.76,16.47,2.88,218239.26,3.85
934613.45,16.48,2.88,218362.36,3.85
934477.49,16.48,2.88,218298.17,3.85
934187.82,16.47,2.88,218012.63,3.84
934051.86,16.47,2.88,217911.36,3.84
934103.55,16.48,2.88,218093.73,3.85
933771.82,16.47,2.88,217765.7,3.84
933823.51,16.48,2.88,217888.81,3.84
933875.2,16.48,2.88,217986.43,3.85
933603.28,16.48,2.88,217883.52,3.85
933603.28,16.48,2.88,217883.52,3.85
933467.32,16.48,2.88,217780.62,3.84
933331.36,16.48,2.88,217780.62,3.85
933195.4,16.48,2.89,217761.0,3.85
933247.09,16.48,2.89,217839.53,3.85
932902.31,16.48,2.88,217566.8,3.84
932620.58,16.48,2.88,217323.98,3.84
932672.27,16.48,2.88,217447.09,3.84
932948.73,16.49,2.89,217679.36,3.85
932812.77,16.49,2.89,217659.74,3.85
932470.35,16.48,2.89,217453.0,3.84
932654.07,16.49,2.89,217683.49,3.85
932654.07,16.49,2.89,217683.49,3.85
932705.76,16.49,2.89,217806.6,3.85
932974.58,16.5,2.9,217806.6,3.85
932629.8,16.49,2.89,217806.6,3.85
932493.84,16.49,2.9,217742.4,3.85
932357.88,16.49,2.9,217895.94,3.85
932357.88,16.49,2.9,217895.94,3.85
932357.88,16.49,2.9,217895.94,3.85
932409.57,16.5,2.9,218012.42,3.86
932593.28,16.5,2.9,218208.84,3.86
932457.32,16.5,2.9,218174.67,3.86
932321.36,16.5,2.91,218105.93,3.86
932373.06,16.5,2.91,218229.04,3.86
932641.88,16.51,2.91,218455.03,3.87
932505.92,16.51,2.92,218435.42,3.87
932557.61,16.51,2.92,218513.94,3.87
932421.65,16.52,2.92,218479.77,3.87
932285.69,16.52,2.92,218411.03,3.87
932149.73,16.52,2.92,218308.13,3.87
931860.06,16.51,2.92,218116.38,3.86
932043.77,16.52,2.92,218431.92,3.87
932315.81,16.52,2.93,218414.36,3.87
932551.58,16.53,2.93,219128.6,3.88
932415.62,16.53,2.93,219025.69,3.88
932279.66,16.53,2.93,219025.69,3.88
932279.66,16.53,2.93,219025.69,3.88
932279.66,16.53,2.93,219025.69,3.88
932279.66,16.53,2.93,218999.92,3.88
932143.7,16.53,2.94,218897.02,3.88
931798.91,16.53,2.93,218686.88,3.88
932067.74,16.53,2.94,219093.96,3.89
931931.78,16.53,2.94,219074.35,3.89
931586.99,16.53,2.93,218727.27,3.88
931855.82,16.53,2.94,218976.7,3.89
931907.51,16.54,2.94,219099.8,3.89
931908.27,16.54,2.94,219129.54,3.89
931563.48,16.53,2.94,218856.81,3.88
931455.83,16.53,2.94,218780.93,3.88
931319.87,16.53,2.94,218716.73,3.88
931371.56,16.54,2.94,218839.84,3.89
931235.6,16.54,2.94,218775.65,3.88
931099.64,16.54,2.94,218672.74,3.88
930963.68,16.54,2.94,218672.74,3.88
930827.72,16.54,2.94,218673.0,3.88
930691.77,16.54,2.94,218569.83,3.88
930691.77,16.54,2.94,218569.83,3.88
930691.77,16.54,2.94,218569.83,3.88
930960.59,16.54,2.95,218644.31,3.89
930615.81,16.54,2.94,218466.92,3.88
930799.52,16.54,2.95,218838.87,3.89
930663.56,16.54,2.95,218819.26,3.89
930847.27,16.55,2.95,219049.88,3.89
930847.27,16.55,2.95,219049.88,3.89
930557.6,16.55,2.95,218767.93,3.89
930421.64,16.55,2.95,218665.02,3.89
930285.68,16.55,2.95,218665.02,3.89
930337.37,16.55,2.95,218562.11,3.89
930389.06,16.55,2.96,218931.32,3.9
930253.1,16.55,2.96,218828.41,3.89
930066.52,16.55,2.96,218736.34,3.89
929930.56,16.55,2.96,218736.34,3.89
929794.6,16.55,2.96,218702.18,3.89
929846.29,16.56,2.96,218795.26,3.9
929556.62,16.55,2.96,218588.31,3.89
929420.66,16.55,2.96,218485.4,3.89
929604.37,16.56,2.96,218799.18,3.9
929468.41,16.56,2.96,218697.91,3.9
929268.74,16.55,2.96,218504.13,3.89
929452.45,16.56,2.96,218817.42,3.9
929316.49,16.56,2.96,218817.69,3.9
929585.32,16.57,2.97,219047.24,3.9
929240.53,16.56,2.97,218774.52,3.9
929509.36,16.57,2.97,218774.52,3.9
929373.4,16.57,2.97,218774.52,3.9
929038.61,16.56,2.97,218903.2,3.9
929090.31,16.57,2.97,218774.52,3.9
928954.35,16.57,2.97,219026.42,3.91
928818.39,16.57,2.97,219006.81,3.91
928682.43,16.57,2.97,218923.51,3.91
928958.89,16.58,2.98,218899.91,3.91
928822.93,16.58,2.98,219237.33,3.91
928822.93,16.58,2.98,219237.33,3.91
928686.97,16.58,2.98,219136.06,3.91
928870.68,16.58,2.99,219449.35,3.92
928734.72,16.58,2.99,219348.08,3.92
928392.3,16.58,2.98,219001.36,3.91
928256.34,16.58,2.98,218999.72,3.91
928097.93,16.58,2.98,218841.06,3.91
928097.93,16.58,2.98,218841.06,3.91
928366.75,16.58,2.99,218915.54,3.91
928230.79,16.58,2.99,219070.88,3.91
928094.83,16.58,2.99,219118.54,3.92
927936.42,16.58,2.98,218960.8,3.91
927800.46,16.58,2.99,218810.23,3.91
927513.48,16.58,2.98,218005.32,3.9
927377.52,16.58,2.98,217985.71,3.9
927429.21,16.58,2.99,218064.24,3.9
927429.21,16.58,2.99,218043.48,3.9
927293.25,16.58,2.99,218023.86,3.9
927293.25,16.58,2.99,218023.86,3.9
927157.29,16.58,2.99,217940.57,3.9
926812.51,16.58,2.98,217667.84,3.89
926864.2,16.58,2.99,217790.95,3.9
926728.24,16.58,2.99,217726.75,3.9
926779.93,16.59,2.99,217849.86,3.9
926963.65,16.59,3.0,218043.64,3.9
926827.69,16.59,3.0,218024.02,3.9
926538.01,16.59,2.99,217781.94,3.9
926538.01,16.59,2.99,217781.94,3.9
926589.71,16.59,3.0,217860.46,3.9
925589.71,16.58,2.98,216860.46,3.88
925453.75,16.58,2.98,216759.19,3.88
925505.44,16.58,2.98,216941.56,3.89
925369.48,16.58,2.98,216921.94,3.89
925421.17,16.58,2.99,217000.47,3.89
925689.99,16.59,2.99,217000.47,3.89
925355.21,16.59,2.99,217000.47,3.89
925624.04,16.59,3.0,217148.09,3.89
925279.25,16.59,2.99,217003.44,3.89
925279.25,16.59,2.99,217029.08,3.89
925279.25,16.59,2.99,217105.64,3.89
925338.41,16.59,2.99,217563.15,3.9
925514.66,16.6,3.0,217622.1,3.9
925378.7,16.6,3.0,217622.36,3.9
925647.52,16.6,3.01,217851.91,3.91
925511.56,16.6,3.01,217749.01,3.91
925375.6,16.6,3.01,217749.01,3.91
925427.29,16.61,3.01,217872.11,3.91
925291.33,16.61,3.01,217829.92,3.91
925343.02,16.61,3.01,217953.02,3.91
925207.06,16.61,3.02,217888.83,3.91
925207.06,16.61,3.02,217863.12,3.91
925071.1,16.61,3.02,217828.96,3.91
925122.8,16.61,3.02,217922.03,3.91
924986.84,16.62,3.02,217887.87,3.91
924850.88,16.62,3.02,217819.13,3.91
924561.2,16.61,3.02,217570.4,3.91
924425.24,16.61,3.02,217570.67,3.91
924425.24,16.61,3.02,217596.67,3.91
924476.94,16.62,3.02,217655.32,3.91
924340.98,16.62,3.02,217635.71,3.91
924392.67,16.62,3.02,217714.23,3.91
924256.71,16.62,3.02,217694.62,3.91
924120.75,16.62,3.02,217611.33,3.91
923785.96,16.62,3.02,217348.6,3.91
923837.66,16.62,3.02,217471.71,3.91
924021.37,16.62,3.03,217665.49,3.92
924073.06,16.63,3.03,217788.59,3.92
924256.77,16.63,3.04,217982.37,3.92
923936.77,16.63,3.03,217662.37,3.92
923800.81,16.63,3.03,217559.46,3.92
923664.85,16.63,3.03,217559.46,3.92
923528.89,16.63,3.03,217539.85,3.92
923392.93,16.63,3.03,217456.55,3.92
923661.76,16.64,3.04,217531.03,3.92
923316.97,16.63,3.04,217353.65,3.92
923316.97,16.63,3.04,217333.68,3.91
923368.67,16.64,3.04,217575.55,3.92
923637.49,16.64,3.05,217650.03,3.92
923689.18,16.64,3.05,217924.65,3.93
923389.51,16.64,3.04,217672.56,3.92
923253.55,16.64,3.05,217569.66,3.92
923117.59,16.64,3.05,217569.66,3.92
922981.63,16.64,3.05,217569.92,3.92
923033.32,16.65,3.05,217628.57,3.92
922897.36,16.65,3.05,217525.66,3.92
923081.08,16.65,3.06,217841.19,3.93
922945.12,16.65,3.06,217841.46,3.93
922600.33,16.65,3.05,217631.37,3.93
922652.02,16.65,3.05,217690.02,3.93
922440.61,16.65,3.05,217482.34,3.92
922250.94,16.64,3.05,217298.55,3.92
922114.98,16.65,3.05,217278.94,3.92
921979.02,16.65,3.05,217195.65,3.92
922030.71,16.65,3.05,217318.75,3.92
922266.48,16.66,3.06,217555.16,3.93
922130.52,16.66,3.06,217535.54,3.93
921994.56,16.66,3.06,217452.25,3.93
921858.6,16.66,3.06,217349.34,3.93
921858.6,16.66,3.06,217373.95,3.93
921722.64,16.66,3.06,217373.95,3.93
921586.68,16.66,3.06,217374.21,3.93
921450.72,16.66,3.06,217271.04,3.93
921719.54,16.66,3.07,217345.52,3.93
921583.58,16.67,3.07,217500.86,3.93
921293.91,16.66,3.06,217215.32,3.93
920949.13,16.66,3.06,216942.6,3.92
921000.82,16.66,3.06,217065.7,3.93
921003.17,16.66,3.06,217068.84,3.93
921271.99,16.67,3.07,217294.84,3.93
921455.7,16.67,3.08,217379.47,3.93
921319.75,16.67,3.08,217505.71,3.94
921183.79,16.67,3.08,217402.8,3.93
921047.83,16.67,3.08,217402.8,3.94
921099.52,16.68,3.08,217525.91,3.94
920905.56,16.67,3.08,217211.86,3.93
920560.78,16.67,3.07,217001.72,3.93
920560.78,16.67,3.07,217001.72,3.93
920560.78,16.67,3.07,217001.72,3.93
920829.6,16.67,3.08,217227.72,3.93
920693.64,16.68,3.08,217124.81,3.93
920348.86,16.67,3.07,216914.72,3.93
920400.55,16.67,3.08,217098.54,3.93
920264.59,16.67,3.08,216995.64,3.93
920316.28,16.68,3.08,217179.46,3.94
920180.32,16.68,3.08,217078.19,3.93
920044.36,16.68,3.08,217076.55,3.94
920313.19,16.69,3.09,217076.55,3.94
919978.4,16.68,3.08,217076.55,3.94
920030.1,16.68,3.09,217299.11,3.94
920306.56,16.69,3.09,217289.2,3.94
920170.6,16.69,3.09,217730.55,3.95
919626.76,16.69,3.1,217730.55,3.95
919490.8,16.69,3.1,217710.94,3.95
919490.8,16.69,3.1,217710.94,3.95
919354.84,16.69,3.1,217627.65,3.95
919406.53,16.7,3.1,217750.75,3.95
919209.92,16.7,3.1,217502.34,3.95
919209.92,16.7,3.1,217502.34,3.95
919478.74,16.7,3.11,217728.33,3.95
919478.74,16.7,3.11,217796.38,3.96
919133.96,16.7,3.1,217586.24,3.95
919405.99,16.7,3.11,217568.68,3.95
919270.03,16.7,3.11,217891.35,3.96
918942.04,16.7,3.1,217657.36,3.96
918942.04,16.7,3.1,217643.14,3.95
918806.08,16.7,3.1,217608.97,3.96
919082.54,16.71,3.11,217956.41,3.96
919354.57,16.71,3.12,217938.85,3.96
919538.29,16.72,3.12,218595.95,3.97
919402.33,16.72,3.12,218639.79,3.98
919266.37,16.72,3.12,218493.04,3.97
919130.41,16.72,3.12,218473.43,3.97
918994.45,16.72,3.12,218390.14,3.97
918858.49,16.72,3.12,218390.4,3.97
918910.18,16.72,3.13,218449.05,3.98
918710.51,16.72,3.13,218255.14,3.97
918574.55,16.72,3.13,218235.52,3.97
918626.24,16.73,3.13,218314.05,3.97
918677.93,16.73,3.13,218437.15,3.98
918541.97,16.73,3.13,218372.96,3.98
918593.66,16.73,3.14,218496.07,3.98
918251.24,16.73,3.13,218149.89,3.97
918520.07,16.73,3.14,218375.88,3.98
918320.39,16.73,3.14,218180.95,3.98
918372.08,16.73,3.14,218304.06,3.98
918423.78,16.74,3.14,218401.68,3.98
918224.1,16.73,3.14,218206.76,3.98
918275.8,16.74,3.14,218329.86,3.98
918275.8,16.74,3.14,218329.86,3.98
918275.8,16.74,3.14,218329.86,3.98
917931.01,16.73,3.14,218119.78,3.98
917931.01,16.73,3.14,218119.78,3.98
917795.05,16.73,3.14,218055.58,3.98
917659.09,16.73,3.14,217952.67,3.97
917523.13,16.74,3.14,217952.67,3.98
917523.13,16.74,3.14,217952.67,3.98
917791.96,16.74,3.15,218027.15,3.98
917592.28,16.74,3.14,217908.54,3.98
917456.32,16.74,3.14,218138.15,3.98
917320.36,16.74,3.14,218103.98,3.98
917184.4,16.74,3.14,218035.24,3.98
916839.62,16.74,3.14,217688.24,3.97
916703.66,16.74,3.14,217688.5,3.97
916980.12,16.74,3.15,218002.06,3.98
916647.7,16.74,3.14,217665.33,3.97
916699.39,16.74,3.15,217788.44,3.98
916699.39,16.74,3.15,217788.44,3.98
916563.43,16.74,3.15,217724.25,3.98
916839.89,16.75,3.15,217700.64,3.98
916891.58,16.75,3.16,218079.62,3.98
916755.63,16.75,3.16,217976.71,3.98
916755.63,16.75,3.16,217976.71,3.98
916807.32,16.76,3.16,218160.53,3.99
916671.36,16.76,3.16,218059.26,3.99
916535.4,16.76,3.16,218057.63,3.99
916335.72,16.75,3.16,217939.01,3.98
916387.42,16.76,3.16,218062.11,3.99
916251.46,16.76,3.16,217997.92,3.99
916303.15,16.76,3.17,218121.02,3.99
915960.73,16.76,3.16,217914.28,3.99
915824.77,16.76,3.16,217850.09,3.99
915824.77,16.76,3.16,217824.62,3.99
916101.23,16.76,3.17,217801.01,3.99
915758.81,16.76,3.16,217721.71,3.98
915622.85,16.76,3.16,217791.71,3.99
915674.54,16.76,3.17,217914.81,3.99
915674.54,16.76,3.17,217940.59,3.99
915943.36,16.77,3.17,218166.59,3.99
915598.58,16.76,3.17,217956.45,3.99
915462.62,16.76,3.17,217853.54,3.99
915646.33,16.77,3.17,218167.33,4.0
915915.16,16.78,3.18,218241.81,4.0
915966.85,16.78,3.18,218516.42,4.0
915830.89,16.78,3.18,218516.69,4.0
915837.43,16.78,3.18,218537.27,4.0
914749.75,16.79,3.19,218537.07,4.01
914749.75,16.79,3.19,218519.5,4.01
914460.08,16.78,3.19,218235.72,4.0
914324.12,16.78,3.19,218132.55,4.0
914188.16,16.78,3.19,218029.64,4.0
914239.85,16.79,3.19,218213.46,4.01
913905.07,16.78,3.19,218013.0,4.0
913705.39,16.78,3.18,217894.38,4.0
913569.43,16.78,3.18,217860.22,4.0
913411.78,16.78,3.18,217724.63,4.0
913275.82,16.78,3.18,217655.89,4.0
913139.86,16.78,3.18,217656.15,4.0
913408.69,16.78,3.19,217885.71,4.0
913534.44,16.79,3.19,217270.81,3.99
913398.48,16.79,3.19,217271.07,3.99
913053.7,16.78,3.19,216998.34,3.99
913105.39,16.79,3.19,217056.99,3.99
912969.43,16.79,3.19,216955.72,3.99
913021.12,16.79,3.2,217138.09,3.99
912885.16,16.79,3.2,217035.18,3.99
912749.2,16.79,3.2,217035.18,3.99
913025.66,16.8,3.2,217011.57,3.99
913077.35,16.8,3.21,217390.55,4.0
912941.39,16.8,3.21,217370.94,4.0
912993.08,16.81,3.21,217449.47,4.0
