ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1065838.73,23.85,10.28,527216.74,11.8
1066069.59,23.86,10.29,527216.74,11.8
1066229.91,23.87,10.3,527266.81,11.8
1065959.98,23.86,10.29,527273.18,11.8
1066190.84,23.87,10.3,527224.31,11.8
1065954.32,23.87,10.3,527216.74,11.8
1065954.32,23.87,10.3,527210.85,11.8
1065717.8,23.86,10.3,527439.8,11.81
1065916.08,23.87,10.3,527239.32,11.81
1066070.34,23.88,10.31,527210.85,11.81
1066121.87,23.88,10.32,527210.85,11.81
1065861.94,23.88,10.31,528250.87,11.83
1065649.18,23.87,10.31,528125.75,11.83
1065413.2,23.87,10.3,528108.8,11.83
1065464.73,23.88,10.31,528093.02,11.83
1065464.73,23.88,10.31,528018.46,11.83
1065516.26,23.88,10.32,528018.24,11.83
1065198.93,23.88,10.31,527689.15,11.83
1065250.46,23.88,10.32,527688.78,11.83
1065410.78,23.89,10.32,527688.78,11.83
1065410.78,23.89,10.32,527649.16,11.83
1065174.8,23.89,10.32,527678.16,11.83
1065226.33,23.89,10.32,527673.87,11.83
1065386.65,23.9,10.33,527667.57,11.84
1065540.91,23.9,10.34,527649.16,11.84
1065592.44,23.91,10.34,528747.9,11.86
1065643.97,23.92,10.35,529116.75,11.87
1065695.5,23.92,10.35,529116.52,11.88
1065747.03,23.93,10.36,529116.15,11.88
1065503.09,23.92,10.36,528916.49,11.88
1065503.09,23.92,10.36,528981.07,11.88
1065267.11,23.92,10.35,528812.24,11.87
1065318.64,23.93,10.36,528812.24,11.88
1065370.17,23.93,10.36,528812.24,11.88
1065530.49,23.94,10.37,528812.24,11.88
1065582.02,23.94,10.38,528812.24,11.88
1065412.09,23.94,10.37,528697.39,11.88
1065463.62,23.95,10.38,529727.2,11.91
1065463.62,23.95,10.38,529736.67,11.91
1065374.54,23.94,10.38,529659.87,11.9
1065278.57,23.94,10.38,529568.19,11.9
1065432.84,23.95,10.38,529838.18,11.91
1065622.86,23.96,10.39,529837.58,11.91
1065337.17,23.95,10.39,529837.58,11.91
1065497.49,23.96,10.39,529841.59,11.91
1065261.51,23.96,10.39,529844.58,11.92
1065091.58,23.95,10.39,529870.44,11.92
1065260.98,23.96,10.39,529863.44,11.92
1064985.92,23.96,10.39,530204.12,11.93
1065037.45,23.96,10.4,530148.47,11.93
1065203.35,23.97,10.4,530008.65,11.93
1064971.79,23.97,10.4,529989.74,11.93
1065141.18,23.97,10.41,530838.68,11.95
1065134.34,23.97,10.41,530543.25,11.94
1065185.87,23.98,10.41,530504.77,11.94
1065340.13,23.99,10.42,530901.37,11.95
1065391.66,23.99,10.42,530901.15,11.96
1065075.5,23.99,10.42,530593.0,11.95
1065241.4,23.99,10.43,530592.63,11.95
1065292.93,24.0,10.43,530592.63,11.95
1065447.2,24.0,10.44,530592.63,11.95
1065215.63,24.0,10.44,530642.6,11.96
1065375.95,24.01,10.44,530624.74,11.96
1065530.22,24.02,10.45,530606.14,11.96
1065294.24,24.01,10.45,530712.22,11.96
1065345.77,24.02,10.45,531936.95,11.99
1065500.03,24.02,10.46,532243.49,12.0
1065551.56,24.03,10.46,532243.27,12.0
1065711.88,24.04,10.47,532242.9,12.0
1065711.88,24.04,10.47,532460.41,12.01
1065763.41,24.04,10.48,532460.41,12.01
1065814.94,24.05,10.48,532460.41,12.01
1065665.56,24.05,10.48,532453.67,12.01
1065819.82,24.05,10.49,532686.88,12.02
1065871.35,24.06,10.49,532868.61,12.03
1066025.62,24.07,10.5,533059.24,12.03
1066077.15,24.07,10.5,533692.35,12.05
1066275.43,24.08,10.51,533691.75,12.05
1066429.69,24.09,10.52,533691.75,12.05
1066481.22,24.09,10.52,533691.75,12.06
1066245.24,24.09,10.52,533637.59,12.06
1066405.56,24.09,10.53,533701.37,12.06
1066232.42,24.09,10.53,533510.18,12.05
1066283.95,24.1,10.53,533547.83,12.06
1066335.48,24.1,10.54,533672.99,12.06
1066387.01,24.11,10.54,533993.88,12.07
1066227.08,24.11,10.54,533502.11,12.06
1065977.4,24.1,10.54,533514.21,12.06
1066028.93,24.11,10.54,534178.05,12.08
1065792.95,24.1,10.54,534168.26,12.08
1065844.48,24.11,10.54,534168.04,12.08
1066042.76,24.12,10.55,534167.66,12.09
1066042.76,24.12,10.55,534156.17,12.08
1065871.0,24.12,10.55,533964.98,12.08
1065922.53,24.12,10.55,533964.98,12.08
1066056.71,24.12,10.56,534490.46,12.1
1066217.03,24.13,10.56,534490.46,12.1
1065957.1,24.13,10.56,534646.88,12.1
1065713.16,24.12,10.56,534390.34,12.1
1065764.69,24.13,10.56,534565.05,12.1
1065528.71,24.13,10.56,534506.7,12.1
1065548.65,24.13,10.56,534510.33,12.1
1065600.18,24.13,10.57,534660.65,12.11
1065651.71,24.14,10.57,534990.59,12.12
1065407.77,24.13,10.57,534393.97,12.1
1065568.09,24.14,10.57,535778.92,12.14
1065332.11,24.14,10.57,535540.91,12.13
1065383.64,24.14,10.58,535540.69,12.14
1065435.17,24.15,10.58,535540.31,12.14
1065604.56,24.15,10.59,535540.31,12.14
1065506.4,24.15,10.59,535540.31,12.14
1065666.72,24.16,10.59,535582.04,12.14
1065666.72,24.16,10.59,535895.61,12.15
1065430.74,24.16,10.59,535804.46,12.15
1065482.27,24.16,10.6,535683.38,12.15
1065533.8,24.17,10.6,535653.2,12.15
1065935.24,24.18,10.61,537506.54,12.19
1065805.5,24.18,10.62,537160.67,12.19
1065959.76,24.19,10.62,537160.07,12.19
1066011.29,24.19,10.63,537160.07,12.19
1066171.61,24.2,10.63,537160.07,12.19
1065892.92,24.2,10.63,536819.72,12.19
1065656.94,24.19,10.63,536819.72,12.19
1065708.47,24.2,10.63,537042.17,12.19
1065868.78,24.21,10.64,537109.41,12.2
1065632.8,24.2,10.64,537081.95,12.2
1065863.66,24.21,10.64,538054.86,12.22
1065756.47,24.21,10.64,537960.82,12.22
1065808.0,24.22,10.65,538077.51,12.23
1065859.53,24.22,10.65,538236.75,12.23
1065911.06,24.23,10.66,538236.52,12.23
1065741.13,24.22,10.66,538111.69,12.23
1065597.97,24.22,10.66,537954.05,12.23
1065649.5,24.23,10.66,537953.68,12.23
1065412.98,24.22,10.66,537694.86,12.23
1065412.98,24.22,10.66,537608.67,12.22
1065567.25,24.23,10.66,537608.67,12.22
1065618.78,24.24,10.67,537608.67,12.23
1065779.1,24.24,10.68,537824.75,12.23
1065830.63,24.25,10.68,537998.41,12.24
1065723.43,24.25,10.68,538044.44,12.24
1065487.45,24.24,10.68,537968.05,12.24
1065641.72,24.25,10.68,538150.47,12.25
1065802.03,24.26,10.69,538597.81,12.26
1065818.88,24.26,10.69,538645.21,12.26
1065870.41,24.26,10.7,538644.99,12.26
1065610.48,24.26,10.69,539110.19,12.27
1065374.5,24.26,10.69,538875.44,12.27
1065426.03,24.26,10.7,538875.07,12.27
1065586.35,24.27,10.7,538875.07,12.27
1065637.88,24.27,10.71,538875.07,12.27
1065689.41,24.28,10.71,538875.07,12.28
1065740.94,24.28,10.72,538875.07,12.28
1065792.47,24.29,10.72,539904.88,12.3
1065844.0,24.3,10.73,540334.69,12.32
1065608.02,24.29,10.73,540157.41,12.31
1065659.55,24.3,10.73,540157.19,12.32
1065659.55,24.3,10.73,540107.52,12.32
1065819.86,24.31,10.74,540107.15,12.32
1065833.9,24.31,10.74,540206.4,12.32
1065695.55,24.3,10.74,540206.4,12.32
1065435.63,24.3,10.73,539936.62,12.31
1065601.53,24.31,10.74,539960.29,12.32
1065653.06,24.31,10.75,539959.44,12.32
1065704.59,24.32,10.75,539973.49,12.32
1065756.12,24.32,10.76,540048.96,12.33
1065524.55,24.32,10.75,539936.62,12.32
1065544.2,24.32,10.75,540093.94,12.33
1065698.47,24.33,10.76,541377.25,12.36
1065750.0,24.33,10.77,541529.74,12.36
1065910.32,24.34,10.77,541529.54,12.37
1065674.34,24.34,10.77,541529.15,12.37
1065834.65,24.34,10.78,541529.15,12.37
1065574.73,24.34,10.77,541286.67,12.36
1065417.53,24.34,10.77,541011.25,12.36
1065191.55,24.33,10.77,541137.8,12.36
1065197.17,24.33,10.77,541170.17,12.36
1065197.17,24.33,10.77,542180.54,12.39
1065248.7,24.34,10.77,541680.38,12.38
1065418.09,24.35,10.78,541368.01,12.37
1066590.23,24.38,10.81,545140.04,12.46
1066744.49,24.38,10.82,545139.44,12.46
1068685.89,24.43,10.86,545317.04,12.46
1068685.89,24.43,10.86,545217.73,12.46
1068737.42,24.43,10.87,545217.73,12.46
1068737.42,24.43,10.87,545338.62,12.47
1068788.95,24.44,10.87,545338.62,12.47
1068943.68,24.45,10.88,545338.62,12.47
1068995.21,24.45,10.89,545338.62,12.47
1069046.74,24.46,10.89,545338.62,12.48
1069098.27,24.46,10.9,546362.8,12.5
1069098.27,24.46,10.9,546488.12,12.5
1068838.34,24.46,10.89,546058.43,12.5
1068992.61,24.47,10.9,546246.1,12.5
1068752.21,24.46,10.9,546755.43,12.51
1068803.74,24.47,10.9,546755.21,12.52
1068969.65,24.47,10.91,546754.84,12.52
1068812.45,24.47,10.91,546524.84,12.51
1068552.52,24.47,10.9,546254.41,12.51
1068552.52,24.47,10.9,546329.54,12.51
1068604.05,24.47,10.91,546329.54,12.51
1068591.02,24.47,10.91,546355.29,12.51
1068751.34,24.48,10.91,546352.6,12.51
1068802.87,24.49,10.92,546374.88,12.52
1068802.87,24.49,10.92,546353.49,12.52
1069033.73,24.5,10.93,546308.15,12.52
1069033.73,24.5,10.93,546187.88,12.52
1069085.26,24.5,10.93,547357.53,12.54
1069136.79,24.51,10.94,547889.42,12.56
1069291.05,24.51,10.95,547888.82,12.56
1069055.07,24.51,10.94,547675.52,12.56
1069215.39,24.52,10.95,547675.52,12.56
1068978.87,24.51,10.95,547340.16,12.55
1069209.73,24.52,10.96,547345.7,12.55
1069011.19,24.52,10.95,547411.22,12.56
1068751.27,24.51,10.95,547428.21,12.56
1068767.67,24.52,10.95,547565.15,12.56
1068819.2,24.52,10.95,547546.35,12.56
1068583.22,24.52,10.95,547542.64,12.56
1068634.75,24.52,10.96,547542.64,12.57
1068648.78,24.52,10.96,547581.58,12.57
1068654.39,24.52,10.96,547609.32,12.57
1068417.87,24.52,10.95,547609.32,12.57
1068469.4,24.53,10.96,548361.5,12.59
1068483.44,24.53,10.96,548364.07,12.59
1068483.44,24.53,10.96,548270.43,12.59
1068534.97,24.53,10.97,548512.43,12.59
1068499.0,24.53,10.97,548480.01,12.59
1068513.04,24.53,10.97,548585.25,12.6
1068564.57,24.54,10.97,548742.79,12.6
1068616.1,24.54,10.98,548742.56,12.6
1068667.63,24.55,10.98,548742.19,12.61
1068821.89,24.56,10.99,548742.19,12.61
1068976.16,24.56,11.0,548742.19,12.61
1068716.23,24.56,10.99,548790.09,12.61
1068767.76,24.57,11.0,548774.66,12.61
1068928.08,24.57,11.01,548759.47,12.61
1068770.89,24.57,11.0,548599.68,12.61
1068534.91,24.57,11.0,548582.4,12.61
1068586.44,24.57,11.01,549758.97,12.64
1068740.7,24.58,11.01,549980.78,12.65
1068792.23,24.59,11.02,549980.56,12.65
1068843.76,24.59,11.02,549980.19,12.65
1068673.83,24.59,11.02,549545.35,12.64
1068834.15,24.59,11.03,549545.35,12.65
1068988.42,24.6,11.04,549545.35,12.65
1068845.55,24.6,11.03,549387.72,12.64
1069043.83,24.61,11.04,549497.61,12.65
1069112.21,24.61,11.04,549851.39,12.66
1069112.21,24.61,11.04,549852.39,12.66
1069163.74,24.61,11.05,549980.64,12.66
1068927.76,24.61,11.05,549858.87,12.66
1068767.83,24.61,11.04,550486.21,12.68
1068767.83,24.61,11.04,550153.5,12.67
1068819.36,24.62,11.05,550409.01,12.68
1068673.4,24.61,11.05,550251.38,12.67
1068429.46,24.61,11.04,549660.86,12.66
1068480.99,24.61,11.05,550804.72,12.69
1068695.24,24.62,11.05,550804.12,12.69
1068703.38,24.62,11.06,550804.12,12.69
1068559.4,24.62,11.05,550807.59,12.69
1068725.3,24.63,11.06,550804.12,12.69
1068776.83,24.63,11.07,550804.12,12.69
1068828.36,24.64,11.07,550804.12,12.7
1068596.79,24.64,11.07,550804.12,12.7
1068648.32,24.64,11.08,551087.36,12.71
1068846.6,24.65,11.08,551026.79,12.71
1069000.87,24.66,11.09,550804.12,12.7
1069161.18,24.66,11.1,552559.07,12.75
1069359.46,24.67,11.11,552558.47,12.75
1069099.53,24.67,11.1,552105.9,12.74
1069426.11,24.67,11.11,552628.16,12.75
1069477.64,24.68,11.11,552628.16,12.75
1069637.96,24.69,11.12,552628.16,12.75
1069394.02,24.68,11.12,552639.18,12.76
1069255.67,24.68,11.12,552628.16,12.76
1069255.67,24.68,11.12,552628.16,12.76
1069415.99,24.69,11.12,552628.16,12.76
1069326.91,24.69,11.12,552781.69,12.76
1069487.23,24.69,11.13,552832.98,12.77
1069261.24,24.69,11.13,552654.79,12.76
1069312.77,24.7,11.13,552628.16,12.76
1070020.12,24.71,11.15,555212.98,12.82
1070180.44,24.72,11.15,555212.77,12.83
1070892.85,24.74,11.17,555217.95,12.83
1070944.38,24.74,11.18,555217.56,12.83
1070995.91,24.75,11.18,555217.56,12.83
1071007.14,24.75,11.18,555253.79,12.83
1071007.14,24.75,11.18,555253.79,12.83
1071007.14,24.75,11.18,555253.79,12.83
1070918.05,24.75,11.18,555253.79,12.83
1070969.58,24.76,11.19,555302.68,12.84
1071021.11,24.76,11.2,555323.36,12.84
1071021.11,24.76,11.2,555323.36,12.84
1071187.01,24.77,11.2,555277.01,12.84
1071187.01,24.77,11.2,555248.89,12.84
1070955.45,24.77,11.2,555225.67,12.84
1071006.98,24.77,11.21,555225.67,12.84
1071006.98,24.77,11.21,556858.45,12.88
1071356.33,24.78,11.22,556925.87,12.88
1071516.64,24.79,11.22,556925.66,12.88
1071359.45,24.79,11.22,556801.36,12.88
1071410.98,24.79,11.22,556800.97,12.88
1071362.12,24.79,11.22,556586.36,12.88
1071413.65,24.8,11.23,556586.36,12.88
1071303.65,24.79,11.23,556476.19,12.88
1071457.91,24.8,11.24,556476.19,12.88
1071656.19,24.81,11.24,556577.61,12.89
1071810.46,24.82,11.25,556576.07,12.89
1071861.99,24.82,11.26,556785.53,12.89
1071913.52,24.83,11.26,557490.89,12.91
1071677.54,24.83,11.26,558276.37,12.93
1071417.61,24.82,11.26,557791.21,12.92
1071101.37,24.82,11.25,557473.88,12.92
1070941.44,24.81,11.25,557478.0,12.92
1071101.76,24.82,11.25,557477.79,12.92
1071112.99,24.82,11.25,557480.35,12.92
1071164.52,24.83,11.26,557479.96,12.92
1070825.5,24.82,11.26,557304.37,12.92
1070668.31,24.82,11.25,557157.78,12.92
1070432.33,24.82,11.25,557157.78,12.92
1070483.86,24.82,11.26,557157.78,12.92
1070535.39,24.83,11.26,557157.78,12.92
1070291.45,24.82,11.26,556881.8,12.92
1070342.98,24.83,11.26,557159.89,12.93
1070497.25,24.84,11.27,557183.19,12.93
1070651.51,24.84,11.28,557442.16,12.94
1070811.83,24.85,11.28,557824.89,12.95
1070966.09,24.86,11.29,557824.3,12.95
1070966.09,24.86,11.29,558613.32,12.97
1070730.11,24.86,11.29,558386.05,12.96
1070480.44,24.85,11.29,557961.85,12.95
1070640.75,24.86,11.29,557961.85,12.95
1070404.77,24.86,11.29,557961.85,12.96
1070456.3,24.86,11.29,557961.85,12.96
1070299.11,24.86,11.29,557680.98,12.95
1070350.64,24.86,11.3,557823.47,12.96
1070091.69,24.86,11.29,557682.82,12.96
1070252.01,24.87,11.3,557732.28,12.96
1070303.54,24.87,11.31,557742.85,12.96
1070355.07,24.88,11.31,557883.58,12.97
1070119.09,24.88,11.31,557623.42,12.96
1070284.99,24.88,11.32,559014.9,13.0
1070025.06,24.88,11.31,558731.25,12.99
1070179.33,24.89,11.32,558730.65,12.99
1070090.53,24.89,11.32,558552.59,12.99
1070245.26,24.89,11.33,558552.59,12.99
1070075.33,24.89,11.32,558552.59,12.99
1070229.6,24.9,11.33,558552.59,12.99
1070427.87,24.9,11.34,558645.8,13.0
1070658.73,24.91,11.35,558588.31,13.0
1070710.26,24.92,11.35,558647.68,13.0
1070864.53,24.93,11.36,558552.59,13.0
1070651.76,24.92,11.36,558447.38,13.0
1070703.29,24.93,11.36,560590.39,13.05
1070754.82,24.93,11.37,560590.16,13.05
1070806.35,24.94,11.37,560589.79,13.06
1070546.42,24.94,11.37,559996.94,13.04
1070700.69,24.94,11.38,559999.44,13.05
1070931.55,24.95,11.39,560072.1,13.05
1070701.15,24.95,11.38,560221.52,13.05
1070752.68,24.96,11.39,560324.67,13.06
1070458.74,24.95,11.38,559751.62,13.05
1070510.27,24.96,11.39,559997.52,13.05
1070670.59,24.96,11.4,559937.68,13.05
1070500.66,24.96,11.39,559952.94,13.06
1070731.52,24.97,11.4,561643.36,13.1
1070783.05,24.97,11.41,561643.14,13.1
1070834.58,24.98,11.41,561642.76,13.1
1071032.86,24.99,11.42,561642.76,13.1
1070882.03,24.99,11.42,561420.05,13.1
1071112.89,24.99,11.43,561473.81,13.1
1071164.42,25.0,11.43,561558.89,13.11
1070928.44,25.0,11.43,561331.99,13.1
1070668.51,24.99,11.43,560692.04,13.09
1070866.79,25.0,11.44,560553.2,13.09
1071097.65,25.01,11.44,562382.6,13.13
1070861.13,25.01,11.44,562531.09,13.14
1070912.66,25.01,11.45,562944.26,13.15
1070964.19,25.02,11.45,562944.04,13.15
1071118.46,25.03,11.46,562943.66,13.15
1071169.99,25.03,11.47,562943.66,13.16
1071221.52,25.04,11.47,562943.66,13.16
1071273.05,25.04,11.48,562943.66,13.16
1071324.58,25.05,11.48,563718.84,13.18
1071484.89,25.06,11.49,563670.71,13.18
1071248.91,25.05,11.49,563510.6,13.18
1071248.91,25.05,11.49,563271.06,13.17
1071012.39,25.05,11.48,563281.59,13.17
1071210.67,25.06,11.49,563916.18,13.19
1071262.2,25.06,11.5,563915.96,13.19
1071313.73,25.07,11.5,563915.59,13.2
1071053.8,25.07,11.5,564063.22,13.2
1070897.2,25.06,11.5,563921.42,13.2
1070948.73,25.07,11.5,563921.42,13.2
1070738.65,25.07,11.5,563752.36,13.2
1070790.18,25.07,11.51,563752.36,13.2
1070841.71,25.08,11.51,563752.36,13.2
1070893.24,25.08,11.52,563752.36,13.2
1070944.77,25.09,11.52,565091.7,13.24
1070788.17,25.09,11.52,564542.39,13.23
1070942.43,25.09,11.53,564717.39,13.23
1071102.75,25.1,11.54,564717.18,13.23
1071113.98,25.1,11.54,564719.75,13.23
1070878.0,25.1,11.53,564719.36,13.24
1070929.53,25.1,11.54,564719.36,13.24
1071083.79,25.11,11.55,564719.36,13.24
1071135.32,25.12,11.55,564907.58,13.25
1071186.85,25.12,11.56,564918.92,13.25
1071341.12,25.13,11.57,564922.53,13.25
1071392.65,25.14,11.57,565080.47,13.26
1071546.91,25.15,11.58,566487.18,13.29
1071563.61,25.15,11.58,566499.82,13.29
1071563.61,25.15,11.58,566382.69,13.29
1071615.14,25.15,11.59,566382.47,13.29
1071797.81,25.16,11.59,566586.16,13.3
1071651.07,25.15,11.59,566771.14,13.3
1071414.54,25.15,11.58,566413.76,13.3
1071128.02,25.15,11.58,566031.31,13.29
1071282.29,25.15,11.59,566030.94,13.29
1071480.57,25.16,11.59,566030.94,13.29
1071532.1,25.17,11.6,566179.57,13.3
1071686.36,25.17,11.61,566224.66,13.3
1071686.36,25.17,11.61,566412.57,13.31
1071846.68,25.18,11.61,566363.83,13.31
1071556.75,25.18,11.61,566160.6,13.3
1071320.77,25.17,11.61,566015.62,13.3
1071475.04,25.18,11.61,567722.66,13.34
1071526.57,25.19,11.62,567924.8,13.35
1071578.1,25.19,11.63,567924.58,13.35
1071318.17,25.19,11.62,567459.41,13.34
1071478.49,25.2,11.63,567459.04,13.34
1071530.02,25.2,11.64,567459.04,13.35
1071270.09,25.2,11.63,567053.34,13.34
1071321.62,25.2,11.64,567053.34,13.34
1071321.62,25.2,11.64,566915.35,13.34
1071373.15,25.21,11.64,566915.35,13.34
1071424.68,25.22,11.65,567457.4,13.35
1071254.75,25.21,11.65,567562.25,13.36
1071028.77,25.21,11.64,567397.78,13.36
1071227.05,25.22,11.65,567355.45,13.36
1071278.58,25.22,11.66,568119.91,13.38
1071438.9,25.23,11.66,568119.7,13.38
1071438.9,25.23,11.66,568268.74,13.38
1071450.9,25.23,11.66,568255.61,13.38
1071502.43,25.24,11.67,568255.22,13.38
1071254.9,25.23,11.67,568025.18,13.38
1071306.43,25.24,11.67,568025.18,13.38
1071012.49,25.23,11.67,568157.94,13.39
1070923.41,25.23,11.67,568157.94,13.39
1071083.73,25.24,11.67,568199.66,13.39
1071076.28,25.24,11.68,568175.98,13.39
1071230.55,25.25,11.68,568157.94,13.39
1071230.55,25.25,11.68,567976.75,13.39
1071390.86,25.26,11.69,568721.65,13.41
1071442.39,25.26,11.7,569038.67,13.42
1071493.92,25.27,11.7,569540.99,13.43
1071493.92,25.27,11.7,569728.71,13.44
1071257.94,25.27,11.7,569479.98,13.43
1071049.41,25.26,11.7,569550.59,13.43
1070879.48,25.26,11.69,569340.34,13.43
1071071.31,25.27,11.7,569340.76,13.43
1071085.64,25.27,11.7,569394.88,13.43
1071137.17,25.27,11.71,569394.23,13.43
1071137.17,25.27,11.71,569353.5,13.43
1071051.68,25.27,11.71,569353.14,13.43
1071103.21,25.28,11.71,569353.14,13.44
1071263.52,25.29,11.72,569353.14,13.44
1071027.54,25.28,11.72,569565.95,13.45
1071181.81,25.29,11.72,569595.38,13.45
1071233.34,25.3,11.73,569675.18,13.45
1071284.87,25.3,11.74,569893.56,13.46
1071336.4,25.31,11.74,570475.32,13.48
1071076.47,25.3,11.74,570619.15,13.48
1071245.86,25.31,11.74,570618.55,13.48
1071245.86,25.31,11.74,570747.19,13.48
1071239.02,25.31,11.75,570747.19,13.49
1071404.92,25.32,11.75,570747.19,13.49
1071202.93,25.31,11.75,570438.95,13.48
1071254.46,25.32,11.75,570454.26,13.48
1071022.89,25.32,11.75,570445.02,13.48
1071212.91,25.32,11.76,570438.95,13.49
1071212.91,25.32,11.76,570344.59,13.48
1071044.86,25.32,11.76,570489.83,13.49
1071044.86,25.32,11.76,571128.31,13.5
1071205.18,25.33,11.76,570893.53,13.5
1071513.01,25.34,11.77,571470.34,13.51
1071673.33,25.35,11.78,571470.14,13.52
1073295.36,25.39,11.82,573711.5,13.57
1073287.91,25.39,11.82,573711.11,13.57
1073518.77,25.4,11.83,573728.37,13.57
1073570.3,25.4,11.84,573730.76,13.58
1073730.62,25.41,11.84,573722.66,13.58
1073494.64,25.41,11.84,573711.11,13.58
1073546.17,25.41,11.85,573711.11,13.58
1073700.43,25.42,11.86,574869.69,13.61
1073860.75,25.43,11.86,574833.8,13.61
1073624.77,25.43,11.86,574749.3,13.61
1073624.77,25.43,11.86,574851.07,13.61
1073416.23,25.42,11.86,573967.28,13.59
1073636.4,25.43,11.86,575583.52,13.63
1073834.68,25.44,11.87,575583.52,13.64
1073929.83,25.44,11.88,575488.76,13.63
1073981.36,25.45,11.88,575488.76,13.64
1073687.42,25.44,11.88,575489.69,13.64
1073738.95,25.45,11.88,575491.82,13.64
1073937.23,25.46,11.89,575488.76,13.64
1073937.23,25.46,11.89,575488.76,13.64
1073937.23,25.46,11.89,575543.59,13.64
1073988.76,25.46,11.9,575543.59,13.65
1074040.29,25.47,11.9,575543.59,13.65
1074091.82,25.48,11.91,576713.02,13.68
1074143.35,25.48,11.92,576987.08,13.69
1074143.35,25.48,11.92,576885.65,13.69
1074303.67,25.49,11.92,576885.45,13.69
1074067.68,25.49,11.92,576885.06,13.69
1074228.0,25.49,11.93,576885.06,13.69
1073992.02,25.49,11.92,576979.68,13.69
1074011.67,25.49,11.92,577093.47,13.7
1073767.73,25.49,11.92,576819.85,13.69
1073784.42,25.49,11.92,576822.47,13.69
1073944.74,25.49,11.93,576795.79,13.69
1073996.27,25.5,11.93,576749.72,13.69
1073760.29,25.5,11.93,576744.26,13.7
1073658.71,25.5,11.93,576647.71,13.69
1073710.24,25.5,11.93,576631.3,13.7
1073870.56,25.51,11.94,577571.79,13.72
1073922.09,25.51,11.95,577607.26,13.72
1073922.09,25.51,11.95,577607.26,13.72
1073686.11,25.51,11.95,577413.04,13.72
1073737.64,25.52,11.95,577530.32,13.73
1073737.64,25.52,11.95,577530.32,13.73
1073789.17,25.52,11.96,577530.1,13.73
1073979.19,25.53,11.96,577529.72,13.73
1073942.04,25.53,11.97,577536.77,13.73
1074102.36,25.54,11.97,577534.49,13.73
1074013.28,25.54,11.97,577530.82,13.73
1074064.81,25.54,11.98,577533.31,13.74
1074116.34,25.55,11.98,577541.49,13.74
1074167.87,25.56,11.99,577568.31,13.74
1074179.09,25.56,11.99,577669.29,13.74
1074339.41,25.56,12.0,578713.31,13.77
1074390.94,25.57,12.0,579215.59,13.78
1074442.47,25.58,12.01,579215.36,13.79
1074494.0,25.58,12.02,579214.99,13.79
1074545.53,25.59,12.02,579214.99,13.79
1074597.06,25.59,12.03,579214.99,13.8
1074648.59,25.6,12.03,579214.99,13.8
1074412.61,25.6,12.03,579030.35,13.8
1074572.93,25.6,12.04,579572.4,13.81
1074336.95,25.6,12.04,579505.32,13.81
1074497.27,25.61,12.04,579440.71,13.81
1074548.8,25.61,12.05,579919.69,13.82
1074459.71,25.61,12.05,580426.49,13.84
1074620.03,25.62,12.05,580426.28,13.84
1074384.05,25.62,12.05,580425.89,13.84
1074384.05,25.62,12.05,580545.56,13.84
1074175.52,25.61,12.05,580249.74,13.84
1074335.83,25.62,12.05,580249.74,13.84
1074387.36,25.63,12.06,580249.74,13.84
1074151.38,25.62,12.06,580557.44,13.85
1074151.38,25.62,12.06,580746.56,13.85
1074202.91,25.63,12.06,580656.61,13.85
1074368.82,25.64,12.07,580483.64,13.85
1074523.08,25.65,12.08,580565.16,13.86
1074677.35,25.65,12.09,582142.22,13.9
1074627.05,25.65,12.09,581747.23,13.89
1074781.32,25.66,12.1,581746.63,13.89
1074941.63,25.67,12.1,581746.63,13.89
1074705.65,25.67,12.1,581746.63,13.89
1074705.65,25.67,12.1,581731.59,13.89
1074705.65,25.67,12.1,581724.62,13.89
1074705.65,25.67,12.1,581724.62,13.89
1074865.97,25.67,12.11,582168.07,13.9
1074756.73,25.68,12.11,582111.88,13.91
1074756.73,25.68,12.11,582099.13,13.91
1074541.87,25.67,12.11,581977.43,13.9
1074555.91,25.67,12.11,581980.0,13.9
1074555.91,25.67,12.11,584689.47,13.97
1074607.44,25.68,12.11,584439.81,13.97
1075132.44,25.69,12.13,583499.36,13.94
1075483.86,25.71,12.14,583349.49,13.94
1076400.56,25.73,12.17,584723.67,13.98
1076452.09,25.74,12.17,584723.45,13.98
1076650.37,25.75,12.18,584723.08,13.98
1076804.63,25.76,12.19,584723.08,13.99
1076964.95,25.76,12.2,584786.85,13.99
1076964.95,25.76,12.2,584734.12,13.99
1076964.95,25.76,12.2,584734.12,13.99
1076705.02,25.76,12.19,584723.08,13.99
