ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
906409.55,15.57,1.97,161503.24,2.77
906273.58,15.57,1.97,161446.62,2.77
906137.6,15.57,1.97,161436.72,2.77
906001.62,15.57,1.97,161367.3,2.77
906054.32,15.58,1.98,161478.39,2.78
905918.35,15.58,1.98,161450.84,2.78
905782.37,15.58,1.98,161440.94,2.78
904782.37,15.56,1.96,160440.94,2.76
904560.83,15.56,1.96,160190.93,2.76
904562.15,15.56,1.96,160205.73,2.76
904426.17,15.56,1.96,160136.31,2.75
904478.87,15.56,1.96,160247.39,2.76
904342.9,15.56,1.96,160241.99,2.76
904206.92,15.56,1.96,160248.22,2.76
904591.58,15.57,1.97,160590.85,2.76
904455.6,15.57,1.97,160597.08,2.76
904455.6,15.57,1.97,160597.08,2.76
904319.63,15.57,1.97,160511.54,2.76
904372.33,15.57,1.98,160622.62,2.77
903981.69,15.57,1.97,160324.45,2.76
903981.69,15.57,1.97,160324.45,2.76
903823.15,15.57,1.97,160170.91,2.76
904207.81,15.57,1.98,160528.33,2.76
904260.51,15.58,1.98,160639.41,2.77
903948.41,15.57,1.97,160482.48,2.76
903812.44,15.57,1.98,160454.93,2.76
903865.14,15.58,1.98,160566.01,2.77
904161.16,15.58,1.98,160864.58,2.77
903799.16,15.58,1.98,160628.76,2.77
903663.18,15.58,1.98,160618.86,2.77
903527.21,15.58,1.98,160549.45,2.77
903391.23,15.58,1.98,160539.55,2.77
903852.45,15.59,1.99,160961.28,2.78
903852.45,15.59,1.99,160961.28,2.78
903716.48,15.59,1.99,160881.97,2.77
902628.66,15.59,1.99,160881.65,2.78
902492.68,15.59,1.99,160881.65,2.78
902545.38,15.59,2.0,160992.73,2.78
902545.38,15.59,2.0,160992.73,2.78
902409.41,15.59,2.0,160987.35,2.78
902273.43,15.59,2.0,160993.58,2.78
902127.48,15.59,1.99,160956.24,2.78
902317.94,15.6,2.0,161149.54,2.79
902181.96,15.6,2.0,161139.64,2.79
902045.98,15.6,2.0,161070.23,2.79
901910.0,15.6,2.0,160990.92,2.78
902100.46,15.6,2.01,161310.69,2.79
902153.16,15.61,2.01,161421.77,2.79
902017.18,15.61,2.01,161394.22,2.79
902207.63,15.61,2.01,161461.85,2.79
901846.37,15.61,2.01,161098.05,2.79
901846.37,15.61,2.01,161098.05,2.79
901899.07,15.61,2.01,161381.32,2.79
902195.1,15.62,2.02,161491.5,2.8
901823.1,15.61,2.01,161302.01,2.79
902119.12,15.62,2.02,161792.08,2.8
901747.12,15.61,2.01,161422.01,2.79
901799.82,15.62,2.02,161533.09,2.8
901663.84,15.62,2.02,161505.54,2.8
901367.41,15.61,2.01,161215.77,2.79
901231.44,15.61,2.01,161222.0,2.79
901284.14,15.62,2.02,161299.3,2.79
901580.16,15.62,2.02,161409.49,2.8
901444.18,15.62,2.02,161579.92,2.8
901147.75,15.62,2.02,161331.08,2.8
901200.45,15.62,2.02,161442.16,2.8
901041.91,15.62,2.02,161298.52,2.8
900905.94,15.62,2.02,161270.98,2.8
901096.39,15.62,2.03,161338.61,2.8
901096.39,15.62,2.03,161338.61,2.8
900960.41,15.62,2.03,161511.44,2.8
900588.41,15.62,2.02,161211.51,2.8
900452.44,15.62,2.02,161132.2,2.8
900156.01,15.62,2.02,160842.43,2.79
900020.03,15.62,2.02,160842.43,2.79
899884.05,15.62,2.02,160819.74,2.79
900249.66,15.62,2.03,161273.83,2.8
900113.68,15.62,2.03,161263.94,2.8
899977.7,15.62,2.03,161194.52,2.8
899841.73,15.62,2.03,161115.21,2.8
899705.75,15.62,2.03,161115.21,2.8
899569.77,15.62,2.03,161150.87,2.8
899433.79,15.63,2.03,161035.9,2.8
899297.82,15.63,2.03,161026.0,2.8
899297.82,15.63,2.03,161026.0,2.8
899297.82,15.63,2.03,161026.0,2.8
899091.39,15.62,2.02,160898.66,2.8
898955.41,15.62,2.03,160829.25,2.8
898955.41,15.62,2.03,160829.25,2.8
898755.08,15.62,2.02,160577.63,2.79
899051.11,15.63,2.03,160687.82,2.79
898915.13,15.63,2.03,160858.25,2.8
898779.15,15.63,2.03,160778.94,2.8
898643.17,15.63,2.03,160778.94,2.8
898695.88,15.63,2.03,160890.02,2.8
898748.58,15.63,2.04,161025.32,2.8
898366.58,15.63,2.03,160715.39,2.8
898230.6,15.63,2.03,160636.08,2.8
898094.62,15.63,2.03,160636.08,2.8
897958.65,15.63,2.03,160556.77,2.79
897958.65,15.63,2.03,160556.77,2.79
897822.67,15.63,2.03,160556.77,2.8
897686.69,15.63,2.03,160477.46,2.79
897739.39,15.63,2.04,160662.48,2.8
897603.42,15.63,2.04,160583.17,2.8
897899.44,15.64,2.04,161014.17,2.8
897763.46,15.64,2.04,161020.4,2.81
897816.16,15.64,2.05,161097.7,2.81
897868.86,15.65,2.05,161208.78,2.81
897732.89,15.65,2.05,161181.23,2.81
897596.91,15.65,2.05,161171.33,2.81
897460.93,15.65,2.05,161101.92,2.81
897513.63,15.65,2.05,161213.0,2.81
897292.37,15.65,2.05,161033.9,2.81
897156.4,15.65,2.05,161028.52,2.81
897156.4,15.65,2.05,161028.52,2.81
897020.42,15.65,2.05,160949.21,2.81
896889.68,15.65,2.05,160814.85,2.81
897185.7,15.65,2.06,161245.84,2.81
897238.4,15.66,2.06,161356.92,2.82
897102.42,15.66,2.06,161329.38,2.82
896966.45,15.66,2.06,161319.48,2.82
896830.47,15.66,2.06,161250.07,2.82
896883.17,15.66,2.06,161361.15,2.82
896299.26,15.65,2.05,160777.23,2.81
896163.28,15.65,2.05,160749.68,2.81
895075.46,15.66,2.06,160749.68,2.81
895356.57,15.66,2.06,160670.37,2.81
895409.27,15.67,2.07,161270.41,2.82
895409.27,15.67,2.07,161270.41,2.82
895273.29,15.67,2.07,161191.1,2.82
895137.32,15.67,2.07,161191.1,2.82
895137.32,15.67,2.07,161191.1,2.82
895001.34,15.67,2.07,161181.21,2.82
894865.36,15.67,2.07,161111.79,2.82
894644.1,15.66,2.07,160895.16,2.82
894508.13,15.66,2.07,160872.47,2.82
894349.45,15.66,2.06,160713.79,2.81
894213.47,15.66,2.06,160657.17,2.81
894077.49,15.66,2.06,160577.86,2.81
893941.52,15.66,2.06,160577.86,2.81
893569.52,15.66,2.06,160206.86,2.81
893865.54,15.66,2.07,160317.05,2.81
893493.54,15.66,2.06,160127.55,2.81
893357.56,15.66,2.06,160187.55,2.81
893410.26,15.66,2.06,160298.63,2.81
893274.29,15.66,2.06,160293.41,2.81
893138.31,15.66,2.06,160270.72,2.81
892851.22,15.66,2.06,159944.94,2.81
892903.92,15.66,2.06,160051.16,2.81
893288.58,15.67,2.07,160152.83,2.81
892976.49,15.67,2.07,159971.85,2.81
893029.19,15.67,2.07,160362.72,2.81
893325.21,15.67,2.08,160472.91,2.82
893189.23,15.68,2.08,160714.48,2.82
892817.23,15.67,2.07,160343.41,2.81
892817.23,15.67,2.07,160343.41,2.81
893201.89,15.68,2.08,160445.08,2.82
893065.92,15.68,2.08,160692.28,2.82
892929.94,15.68,2.08,160682.38,2.82
892982.64,15.68,2.08,160775.81,2.82
892846.66,15.68,2.08,160696.5,2.82
892534.56,15.68,2.08,160472.78,2.82
892919.23,15.69,2.09,161005.84,2.83
892607.13,15.68,2.08,160652.77,2.82
892659.83,15.68,2.09,160763.85,2.82
892955.85,15.69,2.09,161062.42,2.83
892819.87,15.69,2.09,161052.52,2.83
892683.9,15.69,2.09,160983.11,2.83
892547.92,15.69,2.09,160903.8,2.83
892547.92,15.69,2.09,160903.8,2.83
892738.37,15.7,2.1,161223.57,2.83
892602.39,15.7,2.1,161229.8,2.84
892655.09,15.7,2.1,161307.1,2.84
892655.09,15.7,2.1,161307.1,2.84
892707.8,15.7,2.11,161418.18,2.84
892571.82,15.7,2.11,161390.63,2.84
892435.84,15.7,2.11,161311.32,2.84
892063.84,15.7,2.1,161065.76,2.83
892063.84,15.7,2.1,161065.76,2.83
892063.84,15.7,2.1,161065.76,2.83
891927.87,15.7,2.1,161065.76,2.84
891791.89,15.7,2.1,161055.87,2.84
891655.91,15.7,2.1,160986.45,2.83
891519.93,15.7,2.1,160907.14,2.83
891383.96,15.7,2.1,160907.14,2.83
891087.53,15.7,2.1,160617.37,2.83
890951.55,15.7,2.1,160623.6,2.83
890815.57,15.7,2.1,160538.06,2.83
890815.57,15.7,2.1,160538.06,2.83
890815.57,15.7,2.1,160538.06,2.83
890679.59,15.7,2.1,160515.37,2.83
890543.62,15.7,2.1,160458.75,2.83
890839.64,15.7,2.11,160568.94,2.83
890703.66,15.7,2.11,160810.85,2.84
890703.66,15.7,2.11,160810.85,2.84
890894.11,15.71,2.11,160878.48,2.84
890758.14,15.71,2.11,161010.38,2.84
890386.14,15.71,2.11,160638.97,2.83
890386.14,15.71,2.11,160638.97,2.83
890277.39,15.7,2.11,160554.7,2.83
890573.41,15.71,2.11,160664.88,2.83
890437.43,15.71,2.11,160835.32,2.84
890437.43,15.71,2.11,160835.32,2.84
890301.46,15.71,2.11,160841.54,2.84
890165.48,15.71,2.11,160756.0,2.84
890029.5,15.71,2.11,160746.11,2.84
889893.52,15.71,2.11,160676.69,2.84
889757.55,15.71,2.11,160666.8,2.84
889621.57,15.71,2.11,160597.38,2.84
889485.59,15.71,2.12,160518.07,2.84
889279.16,15.71,2.11,160359.24,2.83
889143.18,15.71,2.11,160359.24,2.83
889007.21,15.71,2.11,160349.34,2.83
889059.91,15.71,2.12,160442.77,2.84
888923.93,15.71,2.12,160363.46,2.83
888787.95,15.71,2.12,160363.46,2.84
888425.96,15.71,2.11,160073.53,2.83
888289.98,15.71,2.11,160063.63,2.83
888594.15,15.72,2.12,160434.51,2.84
888458.17,15.72,2.12,160355.2,2.84
888510.87,15.72,2.12,160540.19,2.84
888510.87,15.72,2.12,160540.19,2.84
888374.9,15.72,2.12,160575.85,2.84
888238.92,15.72,2.12,160460.88,2.84
888102.94,15.72,2.12,160381.57,2.84
888155.64,15.72,2.13,160566.76,2.84
887573.08,15.72,2.12,159982.46,2.83
887202.93,15.71,2.11,159612.16,2.83
887066.95,15.71,2.11,159532.85,2.83
886523.04,15.71,2.11,159532.85,2.83
886523.04,15.71,2.11,159532.85,2.83
886819.07,15.72,2.12,159963.85,2.84
886819.07,15.72,2.12,159963.85,2.84
886595.61,15.72,2.12,159712.84,2.83
886648.31,15.72,2.12,159823.92,2.83
886512.33,15.72,2.12,159818.51,2.83
886376.35,15.72,2.12,159824.74,2.83
886376.35,15.72,2.12,159824.74,2.83
886240.38,15.72,2.12,159739.2,2.83
886693.95,15.73,2.13,159795.95,2.83
886557.97,15.73,2.13,160275.65,2.84
886421.99,15.73,2.13,160196.34,2.84
886286.01,15.73,2.13,160196.34,2.84
886286.01,15.73,2.13,160196.34,2.84
886150.04,15.73,2.13,160117.03,2.84
885852.03,15.73,2.13,159752.02,2.84
886042.48,15.73,2.13,160071.79,2.84
885906.5,15.73,2.13,159992.48,2.84
885770.53,15.73,2.13,159992.48,2.84
885770.53,15.73,2.13,159992.48,2.84
885634.55,15.73,2.14,159982.58,2.84
885930.57,15.74,2.14,160273.1,2.85
885634.14,15.74,2.14,159983.33,2.84
885686.84,15.74,2.14,160094.41,2.84
885739.54,15.74,2.14,160229.7,2.85
885367.55,15.74,2.14,159929.77,2.84
885231.57,15.74,2.14,159919.88,2.84
885231.57,15.74,2.14,159919.88,2.84
885095.59,15.74,2.14,159850.46,2.84
884959.61,15.74,2.14,159856.69,2.84
884823.64,15.74,2.14,159771.15,2.84
884687.66,15.74,2.14,159777.38,2.84
884476.12,15.73,2.14,159606.63,2.84
884340.14,15.74,2.14,159521.09,2.84
884204.16,15.74,2.14,159441.78,2.84
884068.19,15.74,2.14,159441.78,2.84
884120.89,15.74,2.14,159552.86,2.84
884120.89,15.74,2.14,159552.86,2.84
884425.06,15.75,2.15,159981.21,2.85
884283.36,15.74,2.15,159768.78,2.84
884147.38,15.74,2.15,159775.01,2.85
884011.41,15.74,2.15,159689.47,2.84
884307.43,15.75,2.15,159799.65,2.85
884171.45,15.75,2.15,159970.09,2.85
884035.47,15.75,2.15,159960.19,2.85
883899.5,15.75,2.15,159890.78,2.85
882811.68,15.76,2.16,159890.47,2.85
882513.23,15.75,2.15,159669.24,2.85
882794.34,15.76,2.16,159589.93,2.85
882658.36,15.76,2.16,160005.01,2.86
882658.36,15.76,2.16,160005.01,2.86
882522.38,15.76,2.16,159982.32,2.86
882575.08,15.76,2.16,160088.54,2.86
882203.09,15.76,2.16,159788.61,2.85
882255.79,15.76,2.16,159899.69,2.86
882119.81,15.76,2.16,159872.14,2.86
881926.24,15.76,2.16,159649.3,2.85
881790.26,15.76,2.16,159639.41,2.85
882086.28,15.76,2.17,159929.92,2.86
882138.98,15.77,2.17,159850.61,2.86
882003.0,15.77,2.17,160035.84,2.86
882055.71,15.77,2.17,160146.92,2.86
881832.25,15.77,2.17,159991.71,2.86
881832.25,15.77,2.17,159991.71,2.86
881884.95,15.77,2.17,160127.0,2.86
881937.65,15.77,2.18,160238.08,2.87
881937.65,15.77,2.18,160238.08,2.87
881937.65,15.77,2.18,160238.08,2.87
881990.35,15.78,2.18,160373.38,2.87
881854.37,15.78,2.18,160379.61,2.87
881907.08,15.78,2.18,160456.91,2.87
882291.74,15.79,2.19,160558.58,2.87
882344.44,15.79,2.19,160925.41,2.88
882208.46,15.79,2.19,160915.51,2.88
882261.16,15.8,2.2,161008.94,2.88
882125.19,15.8,2.2,161015.17,2.88
881989.21,15.8,2.2,160929.63,2.88
881804.33,15.79,2.2,160896.3,2.88
881668.35,15.79,2.2,160816.99,2.88
881972.52,15.8,2.2,161257.28,2.89
881836.54,15.8,2.2,161177.97,2.89
881889.24,15.81,2.21,161363.05,2.89
881753.27,15.81,2.21,161369.28,2.89
881617.29,15.81,2.21,161283.74,2.89
881481.31,15.81,2.21,161204.43,2.89
881481.31,15.81,2.21,161204.43,2.89
881534.01,15.81,2.21,161389.42,2.89
881398.04,15.81,2.21,161310.11,2.89
881398.04,15.81,2.21,161310.11,2.89
881262.06,15.81,2.21,161310.11,2.89
881314.76,15.81,2.22,161421.19,2.9
881178.78,15.81,2.22,161393.64,2.9
881042.81,15.81,2.22,161399.87,2.9
880906.83,15.81,2.22,161314.33,2.9
880959.53,15.82,2.22,161425.41,2.9
881012.23,15.82,2.22,161560.71,2.9
880798.72,15.82,2.22,161378.47,2.9
880662.74,15.82,2.22,161299.16,2.9
880302.59,15.81,2.22,160938.86,2.89
880355.29,15.82,2.22,161123.94,2.89
880219.31,15.82,2.22,161101.25,2.89
880083.34,15.82,2.22,161044.63,2.89
879947.36,15.82,2.22,160965.32,2.89
879811.38,15.82,2.22,160965.32,2.89
879675.41,15.82,2.22,160955.42,2.89
879539.43,15.82,2.22,160886.01,2.89
879539.43,15.82,2.22,160886.01,2.89
879539.43,15.82,2.22,160886.01,2.89
879403.45,15.82,2.22,160876.11,2.89
879267.47,15.82,2.22,160806.7,2.89
879131.5,15.82,2.22,160727.39,2.89
878995.52,15.82,2.22,160727.39,2.89
878859.54,15.82,2.22,160717.49,2.89
878859.54,15.82,2.22,160717.49,2.89
878859.54,15.82,2.22,160717.49,2.89
878723.56,15.82,2.22,160648.08,2.89
878776.27,15.82,2.23,160759.16,2.89
878640.29,15.82,2.23,160731.61,2.89
878692.99,15.83,2.23,160842.69,2.9
878692.99,15.83,2.23,160842.69,2.9
878557.01,15.83,2.23,160815.15,2.9
878421.04,15.83,2.23,160735.83,2.9
878285.06,15.83,2.23,160735.83,2.9
878149.08,15.83,2.23,160725.94,2.9
878149.08,15.83,2.23,160725.94,2.9
878013.1,15.83,2.23,160656.52,2.9
878065.8,15.83,2.24,160767.6,2.9
877929.83,15.83,2.24,160762.2,2.9
877793.85,15.83,2.24,160768.43,2.9
877657.87,15.83,2.24,160682.89,2.9
877521.9,15.84,2.24,160672.99,2.9
877385.92,15.84,2.24,160603.58,2.9
877576.37,15.84,2.24,160671.21,2.9
877440.39,15.84,2.24,160803.11,2.9
877304.42,15.84,2.24,160809.33,2.9
877168.44,15.84,2.24,160723.79,2.9
877221.14,15.85,2.25,160834.88,2.91
877085.16,15.85,2.25,160829.47,2.91
876788.73,15.84,2.24,160580.63,2.9
876652.76,15.84,2.24,160586.86,2.9
876516.78,15.84,2.24,160501.32,2.9
876380.8,15.84,2.24,160507.55,2.9
876380.8,15.84,2.24,160507.55,2.9
876244.82,15.84,2.25,160422.01,2.9
876108.85,15.84,2.25,160342.7,2.9
875972.87,15.84,2.25,160342.7,2.9
875836.89,15.84,2.25,160332.8,2.9
875700.91,15.84,2.25,160263.39,2.9
875753.62,15.85,2.25,160374.47,2.9
875753.62,15.85,2.25,160374.47,2.9
875753.62,15.85,2.25,160374.47,2.9
875617.64,15.85,2.25,160369.07,2.9
875808.09,15.85,2.26,160619.63,2.91
875672.11,15.85,2.26,160569.73,2.91
875536.14,15.85,2.26,160490.41,2.91
875780.17,15.86,2.26,160866.32,2.91
875780.17,15.86,2.26,160866.32,2.91
875573.74,15.86,2.26,160706.35,2.91
875437.76,15.86,2.26,160627.04,2.91
875741.94,15.86,2.27,161067.34,2.92
875605.96,15.86,2.27,160988.02,2.92
875605.96,15.86,2.27,160988.02,2.92
875469.98,15.87,2.27,160988.02,2.92
875198.65,15.86,2.26,160713.24,2.91
875062.67,15.86,2.26,160719.47,2.91
875115.37,15.87,2.27,160796.78,2.92
874979.4,15.87,2.27,160774.09,2.92
874843.42,15.87,2.27,160717.47,2.91
874707.44,15.87,2.27,160638.16,2.91
875003.46,15.87,2.28,161069.15,2.92
874867.49,15.87,2.28,161059.25,2.92
874731.51,15.87,2.28,160989.84,2.92
874595.53,15.87,2.28,160979.94,2.92
874459.55,15.87,2.28,160910.53,2.92
874323.58,15.88,2.28,160900.63,2.92
874187.6,15.88,2.28,160831.22,2.92
874187.6,15.88,2.28,160831.22,2.92
873825.6,15.87,2.27,160470.22,2.91
873689.62,15.87,2.27,160390.91,2.91
873689.62,15.87,2.27,160390.91,2.91
873553.65,15.87,2.27,160390.91,2.91
873417.67,15.87,2.27,160368.22,2.91
873417.67,15.87,2.27,160368.22,2.91
873417.67,15.87,2.27,160368.22,2.91
873281.69,15.87,2.27,160311.6,2.91
873281.69,15.87,2.27,160311.6,2.91
873145.71,15.87,2.27,160232.29,2.91
873145.71,15.87,2.27,160232.29,2.91
872987.04,15.87,2.27,160073.61,2.91
872851.06,15.87,2.27,160073.61,2.91
872903.76,15.87,2.28,160184.69,2.91
872767.78,15.87,2.28,160157.15,2.91
872767.78,15.87,2.28,160157.15,2.91
872631.81,15.87,2.28,160077.84,2.91
872495.83,15.88,2.28,160077.84,2.91
872686.28,15.88,2.28,160145.47,2.91
872346.27,15.88,2.28,159809.56,2.91
872140.51,15.87,2.27,159569.34,2.9
872004.53,15.87,2.27,159742.17,2.91
872057.24,15.88,2.28,159853.25,2.91
871860.81,15.87,2.28,159663.48,2.91
872156.83,15.88,2.28,159962.05,2.91
872437.94,15.89,2.29,159882.74,2.91
872301.96,15.89,2.29,160297.82,2.92
872165.98,15.89,2.29,160219.86,2.92
872030.01,15.89,2.29,160218.51,2.92
871742.92,15.88,2.29,159933.43,2.91
871742.92,15.88,2.29,159933.43,2.91
871606.94,15.88,2.29,159939.66,2.91
871234.94,15.88,2.28,159694.1,2.91
871287.64,15.88,2.28,159771.41,2.91
871151.67,15.88,2.28,159748.72,2.91
871447.69,15.89,2.29,160052.03,2.92
871500.39,15.89,2.29,160163.11,2.92
871364.41,15.89,2.29,160135.56,2.92
870992.41,15.89,2.29,159835.63,2.92
870856.44,15.89,2.29,159756.32,2.91
870697.62,15.89,2.29,159600.8,2.91
870750.32,15.89,2.29,159785.79,2.92
870803.02,15.89,2.29,159896.87,2.92
870803.02,15.89,2.29,159896.87,2.92
870667.04,15.89,2.29,159891.67,2.92
870531.07,15.89,2.29,159812.36,2.92
870395.09,15.89,2.3,159812.36,2.92
870259.11,15.89,2.3,159802.47,2.92
870123.13,15.89,2.3,159733.05,2.92
869987.16,15.89,2.3,159723.15,2.92
869851.18,15.89,2.3,159653.74,2.92
869715.2,15.9,2.3,159659.97,2.92
869767.9,15.9,2.3,159737.27,2.92
869631.93,15.9,2.3,159714.59,2.92
869495.95,15.9,2.3,159657.96,2.92
869359.97,15.9,2.3,159578.65,2.92
869223.99,15.9,2.3,159578.65,2.92
869088.02,15.9,2.3,159499.34,2.92
868952.04,15.9,2.3,159499.34,2.92
869256.21,15.91,2.31,159486.87,2.92
869308.91,15.91,2.31,159915.79,2.93
869172.94,15.91,2.31,159893.1,2.93
869172.94,15.91,2.31,159893.1,2.93
869416.97,15.92,2.32,160212.32,2.93
869280.99,15.92,2.32,160218.55,2.93
869145.02,15.92,2.32,160133.01,2.93
869009.04,15.92,2.32,160053.7,2.93
868873.06,15.92,2.32,160053.7,2.93
868925.76,15.92,2.33,160164.78,2.93
868789.79,15.92,2.33,160137.23,2.94
868980.24,15.93,2.33,160387.79,2.94
868980.24,15.93,2.33,160387.79,2.94
868844.26,15.93,2.33,160336.76,2.94
868896.96,15.93,2.33,160447.84,2.94
868526.81,15.93,2.33,160205.22,2.94
868807.92,15.93,2.34,160614.98,2.95
868860.62,15.94,2.34,160726.06,2.95
868724.65,15.94,2.34,160698.52,2.95
868588.67,15.94,2.34,160620.56,2.95
868641.37,15.94,2.34,160804.38,2.95
868694.07,15.94,2.35,160915.46,2.95
868558.1,15.95,2.35,160910.14,2.95
868422.12,15.95,2.35,160916.37,2.95
868718.14,15.95,2.35,161190.76,2.96
868559.6,15.95,2.35,161060.78,2.96
868187.6,15.94,2.35,160760.85,2.95
868187.6,15.94,2.35,160760.85,2.95
868187.6,15.94,2.35,160760.85,2.95
868240.3,15.95,2.35,160871.93,2.95
868104.33,15.95,2.35,160866.71,2.96
867968.35,15.95,2.35,160856.81,2.96
867832.37,15.95,2.35,160787.4,2.95
868128.39,15.96,2.36,160897.58,2.96
867756.39,15.95,2.35,160708.09,2.95
867620.42,15.95,2.35,160768.09,2.96
867484.44,15.95,2.35,160688.77,2.95
867537.14,15.95,2.36,160873.86,2.96
867401.16,15.95,2.36,160863.96,2.96
867265.19,15.96,2.36,160794.55,2.96
867129.21,15.96,2.36,160784.65,2.96
867181.91,15.96,2.36,160878.08,2.96
867425.95,15.97,2.37,160798.77,2.96
867478.65,15.97,2.37,161360.29,2.97
867342.67,15.97,2.37,161280.98,2.97
867395.37,15.97,2.37,161465.96,2.97
867395.37,15.97,2.37,161465.96,2.97
867448.07,15.98,2.38,161577.04,2.98
867312.1,15.98,2.38,161549.5,2.98
867176.12,15.98,2.38,161539.6,2.98
867228.82,15.98,2.38,161633.03,2.98
867281.52,15.98,2.39,161744.11,2.98
867334.22,15.99,2.39,161879.4,2.98
867386.92,15.99,2.39,161990.48,2.99
867577.38,16.0,2.4,162230.3,2.99
867441.4,16.0,2.4,162150.99,2.99
867441.4,16.0,2.4,162150.99,2.99
867305.42,16.0,2.4,162150.99,2.99
867495.87,16.0,2.4,162218.62,2.99
867800.05,16.01,2.41,162830.74,3.0
867664.07,16.01,2.41,162751.43,3.0
867528.09,16.01,2.41,162751.43,3.0
867392.11,16.01,2.41,162741.53,3.0
867256.14,16.01,2.41,162672.12,3.0
867256.14,16.01,2.41,162672.12,3.0
866168.32,16.01,2.42,162572.09,3.01
866032.34,16.01,2.42,162562.19,3.01
865896.36,16.02,2.42,162492.78,3.01
865526.21,16.01,2.41,162068.32,3.0
865229.78,16.01,2.41,161833.72,2.99
864933.35,16.0,2.4,161584.88,2.99
864986.06,16.0,2.41,161695.96,2.99
864850.08,16.0,2.41,161668.41,2.99
864714.1,16.0,2.41,161589.1,2.99
864714.1,16.0,2.41,161589.1,2.99
864578.12,16.01,2.41,161589.1,2.99
864630.83,16.01,2.41,161700.18,2.99
864494.85,16.01,2.41,161672.64,2.99
864547.55,16.01,2.41,161783.72,3.0
864600.25,16.02,2.42,161919.01,3.0
864652.95,16.02,2.42,162030.09,3.0
864516.98,16.02,2.42,162002.54,3.0
864381.0,16.02,2.42,162008.77,3.0
864245.02,16.02,2.42,161923.23,3.0
864109.04,16.02,2.42,161900.55,3.0
863973.07,16.02,2.42,161843.92,3.0
864269.09,16.03,2.43,161954.11,3.0
864133.11,16.03,2.43,162195.86,3.01
863997.13,16.03,2.43,162202.09,3.01
863861.16,16.03,2.43,162116.55,3.01
864051.61,16.04,2.44,162184.19,3.01
863915.63,16.04,2.44,162357.01,3.01
863779.65,16.04,2.44,162279.05,3.01
863643.67,16.04,2.44,162277.7,3.01
863437.25,16.03,2.44,162077.93,3.01
863627.7,16.04,2.44,162145.56,3.01
863491.72,16.04,2.44,162277.46,3.01
863355.74,16.04,2.44,162313.21,3.02
863219.77,16.04,2.44,162198.15,3.01
863083.79,16.04,2.44,162204.38,3.01
863136.49,16.04,2.45,162281.68,3.02
863000.51,16.04,2.45,162202.37,3.02
863000.51,16.04,2.45,162202.37,3.02
862864.54,16.05,2.45,162202.37,3.02
862492.54,16.04,2.44,161831.12,3.01
862545.24,16.04,2.45,161942.2,3.01
862248.81,16.04,2.44,161693.36,3.01
862248.81,16.04,2.44,161693.36,3.01
862248.81,16.04,2.44,161693.36,3.01
862112.83,16.04,2.44,161665.81,3.01
861921.5,16.04,2.44,161452.81,3.0
861785.52,16.04,2.44,161442.91,3.0
861579.09,16.03,2.44,161315.57,3.0
861631.79,16.04,2.44,161409.0,3.0
861631.79,16.04,2.44,161409.0,3.0
861495.82,16.04,2.44,161329.69,3.0
861359.84,16.04,2.44,161329.69,3.0
861072.75,16.03,2.44,161003.8,3.0
860936.77,16.03,2.44,160993.9,3.0
860800.8,16.03,2.44,160924.49,3.0
860664.82,16.03,2.44,160845.18,3.0
860528.84,16.03,2.44,160845.18,3.0
860581.54,16.04,2.44,160956.26,3.0
860634.24,16.04,2.44,161091.56,3.0
860432.98,16.04,2.44,160847.15,3.0
860297.0,16.04,2.44,160853.38,3.0
860161.02,16.04,2.44,160767.84,3.0
860025.05,16.04,2.44,160757.94,3.0
859889.07,16.04,2.44,160688.53,3.0
859753.09,16.04,2.44,160609.22,3.0
858753.09,16.03,2.43,159609.22,2.98
858617.12,16.03,2.43,159609.22,2.98
858297.12,16.02,2.42,159289.22,2.97
858161.14,16.02,2.42,159209.91,2.97
858025.16,16.02,2.42,159209.91,2.97
858025.16,16.02,2.42,159209.91,2.97
857889.18,16.02,2.42,159216.14,2.97
857753.21,16.02,2.42,159130.6,2.97
857481.25,16.02,2.43,159051.29,2.97
857942.48,16.03,2.44,159397.4,2.98
857942.48,16.03,2.44,159397.4,2.98
857806.5,16.03,2.44,159565.52,2.98
857670.52,16.03,2.44,159571.74,2.98
857534.55,16.03,2.44,159486.2,2.98
857375.87,16.03,2.43,159331.13,2.98
857375.87,16.03,2.43,159331.13,2.98
857239.89,16.03,2.43,159321.23,2.98
857103.91,16.03,2.43,159251.82,2.98
857156.61,16.04,2.44,159362.9,2.98
857020.64,16.04,2.44,159335.35,2.98
856724.69,16.03,2.43,159000.92,2.98
