ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1498086.93,25.96,0.59,199580.27,3.46
1497794.36,25.96,0.59,199279.67,3.45
1497724.83,25.96,0.59,198841.28,3.45
1497568.75,25.96,0.59,198683.88,3.44
1497222.22,25.96,0.59,198384.27,3.44
1497262.19,25.96,0.59,198414.37,3.44
1497262.19,25.96,0.59,198412.68,3.44
1496978.66,25.96,0.59,198396.4,3.44
1496595.63,25.96,0.59,198378.06,3.44
1496389.43,25.96,0.59,198307.06,3.44
1496092.44,25.95,0.58,198339.19,3.44
1495804.25,25.95,0.58,198310.51,3.44
1495558.03,25.95,0.58,198309.38,3.44
1495795.31,25.96,0.59,198890.09,3.45
1495507.12,25.96,0.59,198874.66,3.45
1495218.94,25.96,0.59,198959.04,3.45
1494954.38,25.96,0.59,198925.33,3.45
1494689.82,25.96,0.59,199151.13,3.46
1494424.1,25.96,0.59,199963.79,3.47
1494159.55,25.96,0.59,199738.98,3.47
1493912.68,25.96,0.59,199146.26,3.46
1493912.68,25.96,0.59,199145.29,3.46
1493912.68,25.96,0.59,199145.03,3.46
1493690.68,25.95,0.59,198924.52,3.46
1493424.7,25.95,0.59,198846.83,3.46
1493424.7,25.95,0.59,198831.66,3.46
1493276.25,25.95,0.59,198226.68,3.45
1493458.2,25.96,0.59,198367.7,3.45
1493192.22,25.96,0.59,198362.53,3.45
1492926.24,25.96,0.59,198284.85,3.45
1492679.37,25.96,0.59,199153.86,3.46
1492592.54,25.96,0.59,198770.68,3.46
1492505.7,25.96,0.6,199085.49,3.46
1492167.94,25.96,0.59,198220.37,3.45
1491901.96,25.96,0.59,198215.21,3.45
1491695.76,25.96,0.59,198209.97,3.45
1491440.76,25.96,0.59,198208.79,3.45
1491440.76,25.96,0.59,198208.79,3.45
1491208.22,25.96,0.59,198206.43,3.45
1490942.24,25.96,0.59,198128.8,3.45
1490843.52,25.96,0.6,198105.52,3.45
1490556.5,25.96,0.6,198132.75,3.45
1490712.5,25.97,0.6,198115.35,3.45
1490428.96,25.97,0.6,198099.08,3.45
1490329.08,25.97,0.6,198092.87,3.45
1490259.55,25.97,0.61,197654.48,3.44
1489913.02,25.97,0.6,197354.86,3.44
1489624.83,25.97,0.6,197907.56,3.45
1489336.64,25.97,0.6,198014.03,3.45
1489318.48,25.97,0.61,198110.42,3.45
1489194.74,25.97,0.61,199159.01,3.47
1488988.55,25.97,0.61,199170.32,3.47
1488988.55,25.97,0.61,199147.72,3.47
1488723.99,25.97,0.61,199544.35,3.48
1488581.8,25.97,0.61,199535.81,3.48
1488760.27,25.97,0.61,199511.98,3.48
1488670.33,25.98,0.61,199490.69,3.48
1488404.35,25.98,0.61,199485.47,3.48
1488126.11,25.98,0.61,199473.54,3.48
1487919.91,25.98,0.61,199471.51,3.48
1487901.75,25.98,0.62,199558.82,3.48
1488018.45,25.99,0.62,199174.4,3.48
1487757.5,25.99,0.62,199414.34,3.48
1485493.33,25.98,0.62,199362.2,3.49
1485567.17,25.99,0.63,199401.01,3.49
1485477.24,25.99,0.63,199449.14,3.49
1485477.24,25.99,0.63,199468.23,3.49
1485202.48,25.99,0.63,199432.32,3.49
1484923.07,25.99,0.63,199411.63,3.49
1484923.07,25.99,0.63,199426.1,3.49
1484643.67,25.99,0.63,199904.59,3.5
1484437.47,25.99,0.63,199902.56,3.5
1484236.07,25.99,0.63,199719.88,3.5
1484029.87,25.99,0.63,199645.67,3.5
1483871.56,25.98,0.62,199481.1,3.49
1483592.15,25.98,0.62,199327.58,3.49
1483359.62,25.98,0.62,199324.16,3.49
1483095.06,25.98,0.62,199294.85,3.49
1482716.68,25.98,0.62,201372.69,3.53
1482895.15,25.99,0.62,201391.51,3.53
1482512.13,25.98,0.62,202557.38,3.55
1482257.12,25.98,0.62,202302.9,3.55
1482166.02,25.98,0.62,201779.68,3.54
1481906.11,25.98,0.62,200980.34,3.52
1481659.89,25.98,0.62,200979.21,3.52
1481406.34,25.98,0.62,200295.78,3.51
1481316.4,25.98,0.62,200274.49,3.51
1481634.36,25.99,0.63,200358.92,3.51
1481318.03,25.99,0.63,200204.5,3.51
1481299.87,25.99,0.63,200585.89,3.52
1481464.65,25.99,0.63,200633.24,3.52
1481186.41,25.99,0.63,200593.32,3.52
1480803.39,25.99,0.63,200570.21,3.52
1480803.39,25.99,0.63,200555.73,3.52
1481078.51,26.0,0.64,200313.45,3.52
1480803.75,26.0,0.64,200881.53,3.53
1480556.88,26.0,0.64,201904.1,3.55
1480470.04,26.0,0.64,201546.54,3.54
1480206.9,26.0,0.64,201247.12,3.53
1480434.42,26.0,0.64,201488.85,3.54
1480208.54,26.0,0.64,201444.2,3.54
1480436.06,26.01,0.65,201707.31,3.54
1480349.22,26.01,0.65,201625.03,3.54
1480520.72,26.01,0.66,201705.58,3.54
1480257.97,26.01,0.66,201689.84,3.54
1479979.73,26.01,0.66,201653.88,3.54
1479701.48,26.01,0.66,201854.86,3.55
1479701.48,26.01,0.66,201871.14,3.55
1479194.03,26.01,0.65,201590.76,3.54
1478915.79,26.01,0.65,201583.67,3.55
1478829.34,26.01,0.65,201500.58,3.54
1478829.34,26.01,0.65,201500.82,3.54
1478738.24,26.01,0.65,201378.29,3.54
1478466.96,26.01,0.65,201929.49,3.55
1478234.43,26.01,0.66,201926.07,3.55
1477860.71,26.01,0.65,201650.46,3.55
1477860.71,26.01,0.65,201625.25,3.55
1477860.71,26.01,0.65,203722.71,3.59
1477573.17,26.01,0.65,203525.67,3.58
1477318.17,26.01,0.65,203531.26,3.58
1477031.14,26.01,0.65,203498.14,3.58
1476744.12,26.01,0.65,203525.39,3.58
1476457.09,26.01,0.65,203494.31,3.58
1476227.74,26.0,0.65,203337.16,3.58
1475961.77,26.0,0.65,203535.66,3.59
1475678.23,26.0,0.65,203559.7,3.59
1475678.23,26.0,0.65,203537.2,3.59
1475678.23,26.0,0.65,203536.23,3.59
1475476.68,26.0,0.65,203519.2,3.59
1475188.49,26.0,0.65,203495.04,3.59
1475343.33,26.01,0.65,203482.3,3.59
1475055.14,26.01,0.65,203906.89,3.6
1475055.14,26.01,0.65,203905.92,3.6
1475127.14,26.01,0.66,203932.19,3.6
1474848.89,26.01,0.66,203933.1,3.6
1474465.87,26.01,0.65,203560.59,3.59
1474465.87,26.01,0.65,203585.6,3.59
1474357.56,26.01,0.65,203483.44,3.59
1474543.0,26.01,0.66,202855.49,3.58
1474264.76,26.01,0.66,202915.66,3.58
1474264.76,26.01,0.66,202916.14,3.58
1473992.32,26.01,0.66,202908.4,3.58
1473734.48,26.01,0.66,202240.01,3.57
1473386.26,26.01,0.66,201980.39,3.57
1473131.25,26.01,0.66,202057.11,3.57
1472873.41,26.01,0.66,201388.72,3.56
1472525.18,26.01,0.66,201129.1,3.55
1472270.18,26.01,0.66,200874.62,3.55
1472614.92,26.02,0.66,200435.47,3.54
1472351.78,26.02,0.66,200152.67,3.54
1472096.77,26.02,0.67,200158.26,3.54
1471991.04,26.02,0.67,200451.16,3.54
1471704.02,26.02,0.67,200417.45,3.54
1471416.99,26.02,0.67,200446.89,3.54
1471071.92,26.01,0.66,200165.14,3.54
1470784.9,26.01,0.66,200144.95,3.54
1470468.43,26.01,0.66,198962.59,3.52
1470184.89,26.01,0.66,198944.81,3.52
1470093.79,26.01,0.66,199088.58,3.52
1470093.79,26.01,0.66,199087.61,3.52
1469805.61,26.01,0.66,199151.91,3.52
1469517.42,26.01,0.66,199147.73,3.52
1469229.23,26.01,0.66,199072.12,3.52
1469138.14,26.01,0.66,198548.89,3.52
1469257.42,26.02,0.67,199574.48,3.53
1469409.57,26.02,0.67,199791.4,3.54
1469177.04,26.02,0.68,199786.2,3.54
1468060.96,26.02,0.68,199789.46,3.54
1468060.96,26.02,0.68,199766.78,3.54
1467689.52,26.02,0.67,199430.54,3.53
1467689.52,26.02,0.67,200740.88,3.56
1467479.29,26.01,0.67,200093.14,3.55
1467384.06,26.01,0.67,200068.68,3.55
1467095.87,26.01,0.67,200049.06,3.55
1466807.69,26.01,0.67,200355.43,3.55
1466807.69,26.01,0.67,200352.14,3.55
1466519.5,26.01,0.67,200203.09,3.55
1466298.67,26.01,0.67,199928.48,3.55
1466052.44,26.01,0.67,199924.57,3.55
1465774.2,26.01,0.67,199897.37,3.55
1465516.61,26.01,0.67,199974.86,3.55
1465516.61,26.01,0.67,199974.86,3.55
1465238.37,26.01,0.67,200472.41,3.56
1465407.8,26.02,0.68,200393.09,3.56
1465479.79,26.02,0.68,200152.74,3.55
1465247.26,26.02,0.68,200147.59,3.55
1464982.7,26.02,0.68,200121.86,3.55
1464982.7,26.02,0.68,200312.05,3.56
1464718.14,26.02,0.68,200148.24,3.56
1464945.66,26.03,0.69,200135.34,3.56
1464719.77,26.02,0.68,200262.65,3.56
1464628.67,26.03,0.69,200053.85,3.55
1464545.71,26.03,0.69,199947.59,3.55
1464724.18,26.03,0.69,199916.85,3.55
1464436.64,26.03,0.69,200400.93,3.56
1464436.64,26.03,0.69,200400.93,3.56
1464175.56,26.03,0.69,201793.18,3.59
1463900.81,26.03,0.69,201736.53,3.59
1463653.94,26.03,0.69,201040.92,3.58
1463374.53,26.03,0.7,200964.97,3.58
1463287.6,26.03,0.69,201398.71,3.58
1463026.66,26.03,0.69,200736.08,3.57
1462760.68,26.03,0.69,200658.64,3.57
1462425.24,26.03,0.69,200479.77,3.57
1462342.27,26.03,0.7,200448.12,3.57
1462342.27,26.03,0.7,200448.12,3.57
1462528.78,26.04,0.7,201060.48,3.58
1462881.34,26.05,0.71,200518.12,3.57
1462615.36,26.05,0.71,200512.71,3.57
1462322.02,26.04,0.71,200841.62,3.58
1461919.67,26.04,0.7,200427.35,3.57
1461661.83,26.04,0.7,199758.96,3.56
1461398.69,26.04,0.7,200278.5,3.57
1461050.46,26.04,0.7,200018.88,3.56
1458786.29,26.04,0.7,199966.74,3.57
1458581.0,26.03,0.7,199712.18,3.56
1458737.48,26.04,0.71,199181.77,3.56
1458429.6,26.04,0.71,199491.5,3.56
1458429.6,26.04,0.71,199491.5,3.56
1458223.4,26.04,0.71,199430.08,3.56
1458205.24,26.04,0.71,199690.86,3.57
1458393.27,26.05,0.72,201400.88,3.6
1458323.73,26.05,0.72,200962.49,3.59
1457977.2,26.05,0.72,200662.87,3.59
1457760.15,26.05,0.71,200446.88,3.58
1457505.15,26.05,0.71,200478.26,3.58
1457669.93,26.05,0.72,200397.18,3.58
1457579.99,26.05,0.72,200707.15,3.59
1457301.75,26.05,0.72,200697.81,3.59
1457211.81,26.05,0.72,200559.37,3.59
1456918.13,26.05,0.72,200259.44,3.58
1456918.13,26.05,0.72,200258.47,3.58
1456831.68,26.05,0.72,200038.0,3.58
1456813.52,26.06,0.73,200134.39,3.58
1456813.52,26.06,0.73,200134.39,3.58
1456813.52,26.06,0.73,200134.39,3.58
1456722.42,26.06,0.73,201075.32,3.6
1456516.22,26.06,0.73,201064.21,3.6
1456425.12,26.06,0.73,200997.86,3.6
1456198.36,26.06,0.73,200214.5,3.58
1456099.13,26.06,0.73,201447.05,3.61
1455852.91,26.06,0.73,201449.66,3.61
1455762.97,26.06,0.73,201430.6,3.61
1455484.73,26.06,0.73,201412.71,3.61
1455226.88,26.06,0.73,200744.33,3.6
1455544.84,26.07,0.74,200828.76,3.6
1455338.65,26.07,0.74,201192.74,3.6
1455030.82,26.07,0.74,200853.72,3.6
1454752.58,26.07,0.74,200849.75,3.6
1454592.66,26.07,0.74,200778.16,3.6
1454317.9,26.07,0.74,201011.08,3.6
1454085.37,26.07,0.74,201015.17,3.6
1453820.81,26.07,0.74,200978.74,3.6
1453820.81,26.07,0.74,201504.99,3.61
1453729.71,26.07,0.74,201267.78,3.61
1453465.15,26.07,0.74,200742.99,3.6
1453465.15,26.07,0.74,200722.13,3.6
1453205.24,26.07,0.74,200867.08,3.6
1453114.14,26.07,0.74,201490.44,3.62
1452907.95,26.07,0.74,201419.37,3.61
1452628.54,26.07,0.74,201327.46,3.61
1452362.56,26.07,0.74,201252.66,3.61
1452271.46,26.08,0.75,200729.44,3.6
1452180.37,26.08,0.75,200520.64,3.6
1451964.03,26.08,0.75,200335.01,3.6
1451698.05,26.08,0.75,200326.97,3.6
1451547.36,26.07,0.75,199914.84,3.59
1451464.4,26.08,0.75,199808.58,3.59
1451176.86,26.08,0.75,200294.46,3.6
1450910.88,26.08,0.75,200287.63,3.6
1450704.68,26.08,0.75,200282.46,3.6
1450446.84,26.08,0.75,199614.07,3.59
1450098.62,26.08,0.75,199354.45,3.58
1449832.64,26.08,0.75,199278.44,3.58
1449832.64,26.08,0.75,199278.44,3.58
1449832.64,26.08,0.75,199301.62,3.58
1449566.66,26.08,0.75,199294.97,3.59
1449360.46,26.08,0.75,199292.94,3.59
1449094.48,26.08,0.75,199216.74,3.58
1448888.29,26.08,0.75,199142.53,3.58
1448642.06,26.08,0.75,199145.14,3.58
1448642.06,26.08,0.75,199142.78,3.58
1448642.06,26.08,0.75,199120.44,3.58
1448384.22,26.08,0.75,198426.16,3.57
1448224.3,26.08,0.75,198380.47,3.57
1447946.06,26.08,0.75,198351.75,3.57
1447856.12,26.08,0.75,198343.52,3.57
1447856.12,26.08,0.75,198368.41,3.57
1447577.88,26.08,0.75,198441.81,3.58
1447303.12,26.08,0.75,198378.76,3.57
1447023.71,26.08,0.75,198445.79,3.58
1446805.12,26.08,0.75,197413.92,3.56
1446805.12,26.08,0.75,197410.74,3.56
1446543.15,26.08,0.75,198085.04,3.57
1446418.35,26.08,0.76,198008.23,3.57
1446147.08,26.08,0.76,198313.51,3.58
1445859.54,26.08,0.76,198093.58,3.57
1445653.34,26.08,0.76,198091.41,3.57
1445447.14,26.08,0.76,198017.35,3.57
1445171.99,26.08,0.76,199867.32,3.61
1445243.99,26.09,0.76,199870.62,3.61
1444956.97,26.09,0.76,199843.58,3.61
1444669.94,26.09,0.76,199872.98,3.61
1444382.92,26.09,0.76,199852.78,3.61
1444287.69,26.09,0.76,199841.67,3.61
1443999.5,26.09,0.76,200058.38,3.61
1443702.5,26.08,0.76,199831.91,3.61
1443414.32,26.08,0.76,199822.31,3.61
1443126.13,26.08,0.76,200029.26,3.62
1442871.13,26.08,0.76,200037.56,3.62
1442871.13,26.08,0.76,200037.56,3.62
1442584.1,26.08,0.76,200001.13,3.62
1442297.08,26.08,0.76,200031.28,3.62
1442010.06,26.08,0.76,199993.13,3.62
1441726.52,26.08,0.76,200078.36,3.62
1441438.33,26.08,0.76,200023.76,3.62
1441338.45,26.08,0.76,199983.26,3.62
1441338.45,26.08,0.76,199983.26,3.62
1441338.45,26.08,0.76,199983.26,3.62
1441050.27,26.08,0.76,200163.11,3.62
1441102.51,26.09,0.77,199960.34,3.62
1440844.66,26.09,0.77,199291.95,3.61
1440638.47,26.09,0.77,199220.88,3.61
1440670.6,26.09,0.77,199347.11,3.61
1440670.6,26.09,0.77,199347.11,3.61
1440469.08,26.09,0.77,199139.84,3.61
1440205.94,26.09,0.77,200050.7,3.62
1440055.26,26.09,0.77,202396.79,3.67
1439800.25,26.09,0.77,202390.74,3.67
1439800.25,26.09,0.77,202387.62,3.67
1439513.23,26.09,0.77,202365.55,3.67
1439750.51,26.09,0.77,201640.31,3.65
1439475.75,26.09,0.78,201583.66,3.65
1439384.66,26.1,0.78,201509.09,3.65
1439097.63,26.09,0.78,201540.22,3.65
1438810.61,26.09,0.78,201514.35,3.65
1438527.07,26.09,0.78,201567.16,3.66
1438333.45,26.09,0.78,203002.46,3.68
1438045.26,26.09,0.78,202939.48,3.68
1437757.08,26.09,0.78,202925.54,3.68
1437468.89,26.09,0.78,202920.37,3.68
1437189.48,26.09,0.78,202844.42,3.68
1436943.26,26.09,0.78,202847.03,3.68
1436665.02,26.09,0.78,202818.31,3.68
1436665.02,26.09,0.78,202818.31,3.68
1436845.13,26.1,0.78,203340.27,3.69
1436580.25,26.1,0.78,203174.88,3.69
1436580.25,26.1,0.78,203174.88,3.69
1436302.0,26.1,0.78,203227.27,3.69
1436023.76,26.1,0.78,203216.72,3.69
1436023.76,26.1,0.78,203216.72,3.69
1436023.76,26.1,0.78,203216.72,3.69
1435749.0,26.1,0.78,203178.07,3.69
1435749.0,26.1,0.78,203215.61,3.69
1435485.86,26.09,0.78,203989.66,3.71
1435485.86,26.09,0.78,203952.12,3.71
1435327.56,26.09,0.78,203794.08,3.7
1435121.36,26.09,0.78,203788.92,3.71
1435034.91,26.1,0.78,203643.12,3.7
1434779.91,26.1,0.79,203644.98,3.7
1434779.91,26.1,0.79,203688.23,3.7
1434492.88,26.1,0.79,203658.25,3.7
1434286.68,26.1,0.79,203605.3,3.7
1434405.23,26.1,0.79,203896.26,3.71
1434099.67,26.1,0.79,203614.38,3.71
1434444.4,26.11,0.79,203175.23,3.7
1434157.38,26.11,0.79,203204.99,3.7
1434051.64,26.11,0.8,203497.89,3.7
1433856.67,26.1,0.79,203310.48,3.7
1434012.67,26.11,0.8,203292.55,3.7
1433573.96,26.1,0.79,202917.23,3.69
1433290.42,26.1,0.79,202901.5,3.7
1433002.24,26.1,0.79,203082.15,3.7
1432722.83,26.1,0.79,203033.19,3.7
1433040.79,26.11,0.8,203117.62,3.7
1433040.79,26.11,0.8,203116.65,3.7
1432752.61,26.11,0.8,203164.85,3.7
1432369.58,26.11,0.8,202961.05,3.7
1432269.7,26.11,0.8,203160.6,3.7
1432014.7,26.11,0.8,203162.46,3.7
1431698.37,26.1,0.8,203008.04,3.7
1431599.66,26.11,0.8,202986.74,3.7
1431393.46,26.11,0.8,203159.02,3.71
1431549.46,26.11,0.8,203187.48,3.71
1431343.26,26.11,0.8,203116.65,3.71
1431184.95,26.11,0.8,202958.62,3.7
1431086.24,26.11,0.8,202941.48,3.7
1430991.01,26.11,0.81,202931.17,3.7
1430991.01,26.11,0.81,202930.2,3.7
1430702.82,26.11,0.81,203187.93,3.71
1430496.62,26.12,0.81,203182.52,3.71
1430208.44,26.11,0.81,203345.83,3.71
1429920.25,26.11,0.81,203626.21,3.72
1429674.54,26.11,0.81,204063.02,3.73
1429361.44,26.11,0.81,203782.84,3.72
1429106.44,26.11,0.81,203784.7,3.72
1428819.41,26.11,0.81,203759.71,3.72
1428720.7,26.12,0.81,203751.48,3.72
1428433.67,26.11,0.81,203773.73,3.73
1428150.13,26.11,0.81,203747.18,3.73
1427943.94,26.12,0.81,203676.11,3.73
1427655.75,26.12,0.81,203671.71,3.73
1427367.56,26.11,0.81,203936.48,3.73
1427161.37,26.12,0.81,203931.32,3.73
1427397.07,26.12,0.82,203928.8,3.73
1427378.91,26.13,0.82,204342.94,3.74
1427172.71,26.13,0.82,204272.31,3.74
1427172.71,26.13,0.82,204271.34,3.74
1427287.09,26.13,0.82,204195.78,3.74
1426998.9,26.13,0.82,204080.45,3.74
1426743.9,26.13,0.82,204086.04,3.74
1426456.88,26.13,0.82,204052.74,3.74
1426169.85,26.13,0.82,204080.23,3.74
1426071.14,26.13,0.83,204065.63,3.74
1425787.6,26.13,0.83,204052.27,3.74
1425826.41,26.14,0.83,204274.71,3.74
1425826.41,26.14,0.83,204273.75,3.74
1425538.22,26.14,0.83,204265.53,3.74
1425438.35,26.14,0.83,204601.16,3.75
1425066.45,26.13,0.83,204364.47,3.75
1425222.92,26.14,0.84,203804.25,3.74
1425098.12,26.14,0.84,204278.52,3.75
1424843.12,26.14,0.84,204272.34,3.75
1424556.1,26.14,0.84,204250.4,3.75
1424457.38,26.14,0.84,204282.41,3.75
1424439.22,26.15,0.84,204460.67,3.75
1424233.02,26.15,0.84,204389.6,3.75
1423946.0,26.15,0.84,204371.98,3.75
1424173.52,26.15,0.85,204789.42,3.76
1424015.69,26.15,0.85,204636.6,3.76
1423641.97,26.15,0.84,204274.0,3.75
1423641.97,26.15,0.84,204251.98,3.75
1423641.97,26.15,0.84,204275.77,3.75
1423546.74,26.15,0.84,204267.65,3.75
1423258.55,26.15,0.84,204444.17,3.76
1422970.37,26.15,0.84,204470.86,3.76
1422682.18,26.15,0.84,204560.4,3.76
1422299.16,26.14,0.84,204443.17,3.76
1422470.66,26.15,0.85,205235.42,3.77
1422192.42,26.15,0.85,205191.38,3.77
1421914.17,26.15,0.85,205106.88,3.77
1421896.01,26.15,0.85,205203.27,3.77
1421638.17,26.15,0.85,204534.88,3.76
1421383.16,26.15,0.85,204528.7,3.76
1421034.94,26.15,0.85,204269.08,3.76
1420945.0,26.15,0.85,205573.28,3.78
1421117.41,26.16,0.86,205956.92,3.79
1421032.13,26.16,0.86,205365.55,3.78
1420745.1,26.16,0.86,205343.61,3.78
1420654.0,26.16,0.86,204956.08,3.77
1420654.0,26.16,0.86,204939.4,3.77
1420562.9,26.16,0.86,204767.62,3.77
1420275.88,26.16,0.86,204797.68,3.77
1419988.86,26.16,0.86,204774.34,3.77
1419905.89,26.16,0.87,205700.25,3.79
1419806.66,26.17,0.87,205712.01,3.79
1419715.56,26.17,0.87,205188.79,3.78
1419624.46,26.17,0.87,204980.0,3.78
1419696.46,26.18,0.88,205006.26,3.78
1419490.26,26.18,0.88,204935.44,3.78
1419490.26,26.18,0.88,204935.44,3.78
1419206.72,26.18,0.88,204920.2,3.78
1419245.53,26.18,0.88,205078.09,3.78
1418878.05,26.18,0.88,204653.74,3.78
1418645.51,26.18,0.88,204650.04,3.78
1418380.96,26.18,0.88,204621.4,3.78
1418092.77,26.18,0.88,204602.1,3.78
1417804.58,26.17,0.88,204764.75,3.78
1417804.58,26.17,0.88,205202.83,3.79
1415540.41,26.17,0.88,205150.69,3.79
1415275.86,26.17,0.88,205217.9,3.79
1415015.95,26.17,0.88,204862.27,3.79
1415213.26,26.18,0.89,205709.5,3.81
1414924.66,26.17,0.88,205391.27,3.8
1414635.97,26.17,0.88,205088.06,3.79
1414511.17,26.17,0.88,205071.37,3.79
1414264.95,26.17,0.88,205076.7,3.8
1413986.7,26.17,0.88,205040.27,3.8
1413986.7,26.17,0.88,205039.3,3.8
1413708.46,26.17,0.88,205143.44,3.8
1413618.52,26.17,0.88,205070.2,3.8
1413343.77,26.17,0.89,205032.6,3.8
1413325.61,26.18,0.89,205210.73,3.8
1413234.51,26.18,0.89,205536.79,3.81
1413164.97,26.18,0.89,205098.4,3.8
1412816.75,26.18,0.89,204796.82,3.79
1412537.34,26.18,0.89,204812.72,3.8
1412257.93,26.18,0.89,204796.6,3.8
1411983.18,26.18,0.89,204733.74,3.8
1411720.04,26.18,0.89,204674.51,3.8
1411947.56,26.19,0.9,204738.24,3.8
1411704.05,26.19,0.9,204970.6,3.8
1411372.48,26.18,0.9,204634.17,3.8
1411166.28,26.19,0.9,204853.97,3.8
1411284.82,26.19,0.9,204842.51,3.8
1411019.1,26.19,0.9,205547.2,3.82
1410772.23,26.19,0.9,204981.13,3.81
1410539.7,26.19,0.9,204970.73,3.81
1410334.74,26.19,0.9,205113.35,3.81
1410394.99,26.19,0.91,205097.72,3.81
1410148.77,26.19,0.91,205103.05,3.81
1409884.21,26.19,0.91,205297.32,3.81
1409619.65,26.19,0.91,205305.76,3.81
1409359.74,26.19,0.91,205233.65,3.81
1409272.91,26.2,0.91,204990.53,3.81
1408997.76,26.2,0.91,205109.39,3.81
1408997.76,26.2,0.91,205109.39,3.81
1408731.78,26.2,0.91,205358.92,3.82
1408358.06,26.19,0.9,205059.16,3.81
1408268.13,26.19,0.91,205039.18,3.81
1407971.13,26.19,0.9,204863.66,3.81
1407971.13,26.19,0.9,204862.69,3.81
1407971.13,26.19,0.9,204862.69,3.81
1407705.15,26.19,0.9,204787.89,3.81
1407488.79,26.19,0.9,204571.45,3.81
1407222.81,26.19,0.9,204563.41,3.81
1407020.86,26.18,0.9,204432.04,3.8
1406930.92,26.19,0.9,204413.11,3.8
1406930.92,26.19,0.9,204413.11,3.8
1406652.68,26.19,0.9,204452.33,3.81
1406377.92,26.19,0.9,204429.92,3.81
1406080.92,26.18,0.9,204143.19,3.8
1405801.51,26.18,0.9,204122.89,3.8
1405568.98,26.18,0.9,204111.72,3.8
1405304.42,26.18,0.9,204207.68,3.8
1405025.01,26.18,0.9,204636.89,3.81
1404933.91,26.18,0.9,204739.36,3.82
1404842.81,26.19,0.9,204216.14,3.81
1404636.37,26.18,0.9,204002.42,3.8
1404371.81,26.18,0.9,203893.73,3.8
1404107.25,26.18,0.9,203894.5,3.8
1403852.25,26.18,0.9,203900.09,3.8
1403565.23,26.18,0.9,203871.37,3.8
1403278.2,26.18,0.9,203895.73,3.8
1402916.55,26.18,0.9,202657.52,3.78
1402555.36,26.18,0.9,202693.8,3.78
1402236.62,26.17,0.89,202375.05,3.78
1401990.39,26.17,0.89,202372.6,3.78
1401703.37,26.17,0.89,202349.7,3.78
1401703.37,26.17,0.89,202335.1,3.78
1401497.17,26.17,0.89,202230.74,3.78
1401213.63,26.17,0.89,202216.39,3.78
1400637.26,26.17,0.9,202205.43,3.78
1400496.23,26.17,0.89,202040.01,3.78
1400496.23,26.17,0.89,202036.05,3.78
1400208.05,26.17,0.89,202030.88,3.78
1399929.8,26.17,0.89,202005.04,3.78
1399723.61,26.17,0.89,201952.09,3.78
1399565.57,26.17,0.89,201798.59,3.77
1399565.57,26.17,0.89,201817.46,3.77
1399310.57,26.17,0.89,201823.04,3.77
1399023.54,26.17,0.89,201794.33,3.77
1398924.83,26.17,0.89,201786.09,3.78
1398637.8,26.17,0.89,201810.09,3.78
1398797.29,26.18,0.9,201799.07,3.78
1398580.37,26.17,0.9,201595.99,3.77
1398562.21,26.18,0.9,201756.25,3.78
1398316.34,26.17,0.9,201360.28,3.77
1398216.46,26.18,0.9,201343.03,3.77
1398006.23,26.17,0.9,200695.29,3.76
1397633.21,26.17,0.89,200917.44,3.76
1397345.02,26.17,0.89,200837.16,3.76
1397066.78,26.17,0.89,201032.28,3.77
1397185.32,26.17,0.9,201020.83,3.77
1396979.12,26.17,0.9,201270.3,3.77
1396690.93,26.17,0.9,201494.48,3.78
1396484.74,26.18,0.9,201492.31,3.78
1396206.49,26.17,0.9,201471.2,3.78
1395931.74,26.17,0.9,201330.46,3.78
1395668.6,26.17,0.9,201374.44,3.78
1395577.5,26.18,0.9,201165.65,3.77
1395494.53,26.18,0.9,201059.38,3.77
1395206.99,26.18,0.9,201545.26,3.78
1394941.02,26.18,0.9,201538.43,3.78
1394675.04,26.18,0.9,201462.41,3.78
1394468.84,26.18,0.9,201388.35,3.78
1394213.84,26.18,0.91,201397.12,3.78
1393952.77,26.18,0.91,202439.5,3.8
1393861.67,26.18,0.91,201916.28,3.79
1393606.66,26.18,0.91,201918.14,3.79
1393319.64,26.18,0.91,201888.16,3.79
1393032.62,26.18,0.91,201915.33,3.79
1392941.52,26.18,0.91,201706.54,3.79
1392654.49,26.18,0.91,201684.98,3.79
1392370.96,26.18,0.91,201671.67,3.79
1392486.49,26.19,0.92,202812.12,3.81
1392198.3,26.19,0.92,202883.72,3.82
1391910.12,26.19,0.92,202800.96,3.82
1391663.25,26.19,0.92,202107.93,3.8
