ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1327298.74,93.09,67.52,1347594.38,94.51
1328260.63,93.17,67.6,1347685.62,94.53
1328260.63,93.17,67.6,1347685.62,94.53
1328260.63,93.17,67.6,1347685.62,94.53
1327598.83,93.19,67.62,1346923.76,94.55
1327598.83,93.19,67.62,1346923.76,94.55
1327598.83,93.19,67.62,1346923.76,94.55
1326941.6,93.21,67.64,1346311.65,94.57
1326941.6,93.21,67.64,1346292.69,94.57
1326945.03,93.21,67.64,1346321.84,94.57
1326804.74,93.21,67.64,1346322.47,94.58
1326804.74,93.21,67.64,1346322.47,94.58
1326804.74,93.21,67.64,1346322.47,94.58
1326804.74,93.21,67.64,1346257.88,94.58
1326804.74,93.21,67.64,1346257.88,94.58
1326077.49,93.23,67.65,1345453.24,94.59
1326077.49,93.23,67.65,1345453.24,94.59
1325606.57,93.24,67.66,1345235.72,94.62
1324881.78,93.25,67.68,1344431.08,94.63
1324881.78,93.25,67.68,1344431.08,94.63
1324584.47,93.28,67.71,1343836.67,94.64
1325039.71,93.34,67.76,1343705.88,94.65
1325048.42,93.34,67.76,1343786.06,94.66
1325048.42,93.34,67.76,1343786.06,94.66
1325048.42,93.34,67.76,1343786.06,94.66
1325043.28,93.4,67.83,1343008.55,94.67
1324868.81,93.46,67.88,1342197.76,94.68
1324868.81,93.46,67.88,1342197.76,94.68
1324229.3,93.48,67.9,1341706.9,94.71
1324229.3,93.48,67.9,1341706.9,94.71
1324229.3,93.48,67.9,1341747.8,94.71
1323701.52,93.49,67.92,1341259.09,94.73
1322701.52,93.49,67.92,1340259.09,94.73
1322701.52,93.49,67.92,1340259.09,94.73
1322009.68,93.51,67.93,1339531.88,94.75
1321782.12,93.54,67.97,1339174.4,94.78
1321412.77,93.56,67.99,1339249.4,94.82
1321412.77,93.56,67.99,1339249.4,94.82
1321316.13,93.61,68.03,1338579.23,94.83
1321414.18,93.62,68.04,1338640.27,94.84
1321414.18,93.62,68.04,1338640.27,94.84
1321414.18,93.62,68.04,1338640.27,94.84
1321030.59,93.62,68.05,1338357.95,94.85
1320672.87,93.62,68.05,1337967.52,94.85
1320141.04,93.65,68.08,1337770.39,94.9
1320410.55,93.67,68.1,1337974.82,94.92
1319777.95,93.68,68.11,1337407.86,94.93
1319462.94,93.7,68.13,1336977.81,94.95
1318921.31,93.72,68.14,1336782.9,94.99
1318921.31,93.72,68.14,1336782.9,94.99
1318526.81,93.72,68.15,1336330.42,94.99
1318526.81,93.72,68.15,1336330.42,94.99
1318526.81,93.72,68.15,1336330.42,94.99
1317881.61,93.74,68.17,1335482.23,94.99
1317881.61,93.74,68.17,1335482.23,94.99
1317387.78,93.75,68.18,1335012.32,95.0
1317387.78,93.75,68.18,1335012.32,95.0
1317387.78,93.75,68.18,1335012.32,95.0
1316945.09,93.77,68.2,1334268.86,95.01
1316945.09,93.77,68.2,1334268.86,95.01
1316945.09,93.77,68.2,1334268.86,95.01
1317011.97,93.79,68.22,1334322.62,95.02
1317011.97,93.79,68.22,1334322.62,95.02
1317725.81,93.91,68.34,1334885.94,95.13
1317093.21,93.92,68.34,1334227.74,95.14
1317093.21,93.92,68.34,1334203.33,95.14
1317093.21,93.92,68.34,1334203.33,95.14
1317504.9,94.0,68.43,1333582.54,95.15
1317504.9,94.0,68.43,1333792.09,95.16
1317504.9,94.0,68.43,1333946.65,95.18
1317514.5,94.02,68.45,1333824.77,95.19
1317514.5,94.02,68.45,1333824.77,95.19
1317514.5,94.02,68.45,1333824.77,95.19
1317514.5,94.02,68.45,1333824.77,95.19
1317514.5,94.02,68.45,1333824.77,95.19
1317514.5,94.02,68.45,1333824.77,95.19
1317996.57,94.11,68.54,1333487.51,95.22
1317291.59,94.12,68.54,1332782.71,95.22
1316838.19,94.12,68.55,1332375.55,95.23
1316838.19,94.12,68.55,1332370.02,95.23
1316578.82,94.12,68.55,1332090.33,95.23
1316578.82,94.12,68.55,1331997.84,95.23
1316094.16,94.14,68.57,1331249.49,95.23
1316094.16,94.14,68.57,1331249.49,95.23
1316624.95,94.24,68.66,1330714.71,95.25
1316624.95,94.24,68.66,1330714.71,95.25
1316624.95,94.24,68.66,1330680.97,95.24
1316663.89,94.31,68.73,1330915.21,95.33
1316804.61,94.39,68.81,1331676.68,95.45
1316804.61,94.39,68.81,1331676.68,95.45
1316804.61,94.39,68.81,1331676.68,95.45
1316554.35,94.43,68.86,1330992.84,95.47
1316278.42,94.45,68.88,1330638.2,95.48
1316204.41,94.5,68.93,1329474.42,95.45
1315987.97,94.51,68.93,1329189.33,95.46
1315624.78,94.51,68.94,1328791.43,95.46
1314802.18,94.52,68.95,1327943.23,95.47
1314802.18,94.52,68.95,1327965.03,95.47
1314802.18,94.52,68.95,1328035.62,95.47
1314654.15,94.58,69.01,1327224.83,95.48
1314654.15,94.58,69.01,1327224.83,95.48
1314654.15,94.58,69.01,1327224.83,95.48
1314583.13,94.59,69.01,1327166.01,95.49
1314093.23,94.59,69.01,1326706.14,95.5
1314093.23,94.59,69.01,1326706.14,95.5
1314093.23,94.59,69.01,1326706.14,95.5
1314093.23,94.59,69.01,1326706.14,95.5
1313856.78,94.59,69.02,1326226.91,95.48
1313856.78,94.59,69.02,1326226.91,95.48
1313856.78,94.59,69.02,1326226.91,95.48
1313898.41,94.62,69.04,1326358.47,95.51
1313898.41,94.62,69.04,1326358.47,95.51
1313898.41,94.62,69.04,1326358.47,95.51
1313513.22,94.62,69.05,1325998.64,95.52
1313513.22,94.62,69.05,1325998.64,95.52
1313088.89,94.63,69.05,1325703.57,95.54
1313119.48,94.7,69.13,1325016.33,95.56
1313552.44,94.8,69.23,1324411.35,95.58
1313552.44,94.8,69.23,1324411.35,95.58
1313167.25,94.8,69.23,1323937.09,95.58
1312921.61,94.84,69.27,1323197.81,95.58
1312923.99,94.84,69.27,1323225.43,95.59
1312923.99,94.84,69.27,1323225.43,95.59
1312923.99,94.84,69.27,1323196.8,95.58
1312460.33,94.85,69.28,1322606.79,95.59
1312463.13,94.85,69.28,1322594.99,95.58
1312463.13,94.85,69.28,1322641.05,95.59
1312007.94,94.88,69.3,1321982.86,95.6
1312007.94,94.88,69.3,1321969.55,95.6
1311804.87,94.88,69.31,1321823.92,95.61
1311419.67,94.89,69.31,1321397.45,95.61
1310983.12,94.92,69.35,1320592.81,95.62
1310983.12,94.92,69.35,1320819.06,95.64
1310983.12,94.92,69.35,1320819.06,95.64
1310597.93,94.93,69.35,1320245.34,95.63
1310445.42,94.93,69.36,1320142.28,95.64
1310445.42,94.93,69.36,1320142.28,95.64
1310129.01,94.94,69.37,1319729.57,95.64
1310129.01,94.94,69.37,1319729.57,95.64
1310129.01,94.94,69.37,1319729.57,95.64
1310129.01,94.94,69.37,1319729.57,95.64
1309489.08,95.03,69.46,1318696.73,95.7
1309712.73,95.11,69.53,1318075.94,95.71
1309712.73,95.11,69.53,1318075.94,95.71
1309327.54,95.11,69.54,1317349.68,95.69
1308942.35,95.11,69.54,1316978.47,95.7
1308633.28,95.12,69.54,1316693.32,95.7
1308633.28,95.12,69.54,1316693.32,95.7
1308492.53,95.12,69.54,1316487.94,95.7
1308489.35,95.17,69.6,1315867.15,95.71
1308489.35,95.17,69.6,1315901.43,95.71
1308489.35,95.17,69.6,1315901.43,95.71
1308489.35,95.17,69.6,1315901.43,95.71
1308489.35,95.17,69.6,1315901.43,95.71
1308489.35,95.17,69.6,1315937.07,95.72
1308489.35,95.17,69.6,1315937.07,95.72
1307905.79,95.17,69.6,1315352.0,95.71
1307905.79,95.17,69.6,1315352.0,95.71
1307905.79,95.17,69.6,1315352.0,95.71
1307522.2,95.18,69.6,1315284.76,95.74
1307522.2,95.18,69.6,1315284.76,95.74
1307188.84,95.19,69.61,1314896.08,95.75
1307193.36,95.19,69.61,1315011.07,95.76
1307193.36,95.19,69.61,1314929.32,95.75
1307193.36,95.19,69.61,1314929.32,95.75
1307034.5,95.19,69.61,1314784.56,95.75
1307034.5,95.19,69.61,1314784.56,95.75
1307034.5,95.19,69.61,1314784.56,95.75
1307090.43,95.23,69.66,1314447.93,95.77
1307090.43,95.23,69.66,1314447.93,95.77
1307090.43,95.23,69.66,1314503.37,95.78
1307090.43,95.23,69.66,1314503.37,95.78
1307090.43,95.23,69.66,1314503.37,95.78
1307210.04,95.28,69.71,1314628.3,95.83
1306554.06,95.31,69.73,1314075.74,95.85
1306710.59,95.39,69.81,1313442.48,95.88
1306794.11,95.46,69.89,1313227.27,95.93
1306794.11,95.46,69.89,1313227.27,95.93
1306799.47,95.52,69.95,1312612.63,95.94
1306799.47,95.52,69.95,1312612.63,95.94
1306799.47,95.52,69.95,1312612.63,95.94
1306331.67,95.56,69.98,1311764.44,95.95
1306341.13,95.56,69.98,1311770.6,95.95
1306078.39,95.59,70.02,1311149.81,95.96
1305683.2,95.6,70.02,1310757.95,95.97
1305683.2,95.6,70.02,1310757.95,95.97
1305218.8,95.62,70.05,1310869.87,96.04
1305218.8,95.62,70.05,1310869.87,96.04
1305218.8,95.62,70.05,1310953.95,96.04
1305218.8,95.62,70.05,1310953.95,96.04
1305005.69,95.63,70.05,1310716.2,96.05
1305005.69,95.63,70.05,1310716.2,96.05
1305776.61,95.74,70.17,1310095.41,96.06
1305437.38,95.75,70.17,1309718.34,96.06
1305437.38,95.75,70.17,1309718.34,96.06
1305234.31,95.76,70.18,1309442.84,96.07
1304859.12,95.76,70.19,1309090.89,96.07
1304859.12,95.76,70.19,1309090.89,96.07
1304859.12,95.76,70.19,1309090.89,96.07
1304859.12,95.76,70.19,1309020.64,96.07
1304226.52,95.77,70.2,1308388.04,96.08
1304226.52,95.77,70.2,1308388.04,96.08
1304226.52,95.77,70.2,1308388.04,96.08
1304684.51,95.88,70.3,1309026.55,96.19
1304684.51,95.88,70.3,1308873.89,96.18
1304370.38,95.89,70.32,1309018.75,96.24
1304465.44,95.92,70.35,1308765.06,96.24
1304465.44,95.92,70.35,1308765.06,96.24
1304465.44,95.92,70.35,1308765.06,96.24
1304465.44,95.92,70.35,1308765.06,96.24
1304365.04,95.97,70.4,1308106.87,96.25
1304365.04,95.97,70.4,1308090.47,96.25
1304128.59,95.98,70.4,1307943.46,96.26
1304130.7,95.98,70.4,1307972.84,96.26
1304130.7,95.98,70.4,1307972.84,96.26
1304193.41,96.05,70.48,1307284.42,96.28
1303956.96,96.06,70.49,1307100.72,96.29
1303956.96,96.06,70.49,1307100.72,96.29
1303571.77,96.06,70.49,1306718.88,96.3
1303571.77,96.06,70.49,1306718.88,96.3
1303235.26,96.07,70.5,1306502.06,96.31
1303337.22,96.15,70.58,1306703.96,96.4
1302955.37,96.16,70.58,1306281.03,96.4
1302955.37,96.16,70.58,1306281.03,96.4
1302846.52,96.16,70.58,1306220.77,96.41
1302486.68,96.16,70.59,1305790.03,96.41
1302065.69,96.17,70.6,1305270.8,96.41
1302065.69,96.17,70.6,1305270.8,96.41
1302065.69,96.17,70.6,1305270.8,96.41
1302065.69,96.17,70.6,1305270.8,96.41
1301890.26,96.17,70.6,1305119.29,96.41
1301505.07,96.18,70.61,1305115.8,96.45
1301505.07,96.18,70.61,1305115.8,96.45
1301232.96,96.22,70.64,1304457.6,96.46
1300849.37,96.22,70.65,1304180.12,96.47
1300849.37,96.22,70.65,1304175.64,96.47
1300174.64,96.24,70.67,1304018.03,96.53
1299793.34,96.25,70.67,1303749.07,96.54
1299793.34,96.25,70.67,1303749.07,96.54
1299428.34,96.25,70.68,1303326.81,96.54
1299064.82,96.26,70.69,1302898.64,96.54
1299064.82,96.26,70.69,1302898.78,96.54
1299064.82,96.26,70.69,1302898.78,96.54
1299064.82,96.26,70.69,1302889.59,96.54
1300159.46,96.34,70.77,1303253.46,96.57
1300159.46,96.34,70.77,1303253.46,96.57
1300159.46,96.34,70.77,1303253.46,96.57
1300236.47,96.41,70.83,1302595.26,96.58
1300236.47,96.41,70.83,1302595.26,96.58
1300236.47,96.41,70.83,1302595.26,96.58
1300236.47,96.41,70.83,1302630.9,96.58
1299762.9,96.43,70.85,1302010.11,96.59
1299762.9,96.43,70.85,1302010.11,96.59
1299762.9,96.43,70.85,1302010.11,96.59
1299762.9,96.43,70.85,1302010.11,96.59
1299762.9,96.43,70.85,1302010.11,96.59
1299175.25,96.44,70.87,1301629.79,96.62
1298771.74,96.45,70.87,1301203.83,96.63
1298771.74,96.45,70.87,1301203.83,96.63
1298550.11,96.5,70.93,1300804.56,96.67
1298550.11,96.5,70.93,1300804.56,96.67
1298550.11,96.5,70.93,1300804.56,96.67
1298550.11,96.5,70.93,1300806.71,96.67
1298550.11,96.5,70.93,1300806.71,96.67
1297983.43,96.53,70.96,1300257.1,96.7
1297773.83,96.53,70.96,1300056.79,96.7
1297773.83,96.53,70.96,1300056.79,96.7
1297773.83,96.53,70.96,1300056.79,96.7
1297537.86,96.54,70.96,1300157.68,96.73
1297188.41,96.57,71.0,1299419.56,96.74
1296920.31,96.61,71.03,1298798.77,96.75
1296558.03,96.61,71.04,1298362.81,96.75
1296614.6,96.62,71.04,1298534.37,96.76
1296614.6,96.62,71.04,1298547.33,96.76
1296614.6,96.62,71.04,1298547.33,96.76
1296522.95,96.65,71.07,1298282.69,96.78
1296114.84,96.65,71.07,1297898.5,96.78
1296665.32,96.76,71.19,1297267.72,96.81
1296389.22,96.78,71.2,1297330.46,96.85
1296389.22,96.78,71.2,1297330.46,96.85
1296389.22,96.78,71.2,1297330.46,96.85
1296389.22,96.78,71.2,1297330.46,96.85
1296389.22,96.78,71.2,1297330.46,96.85
1296476.04,96.81,71.24,1297471.7,96.89
1296476.04,96.81,71.24,1297471.7,96.89
1296476.04,96.81,71.24,1297471.7,96.89
1296052.6,96.86,71.28,1296909.03,96.92
1295667.41,96.86,71.29,1296954.05,96.96
1295667.41,96.86,71.29,1296954.05,96.96
1295668.61,96.86,71.29,1296955.26,96.96
1295581.3,96.9,71.32,1296608.06,96.97
1295581.3,96.9,71.32,1296608.06,96.97
1295581.3,96.9,71.32,1296568.78,96.97
1295581.3,96.9,71.32,1296568.78,96.97
1295581.3,96.9,71.32,1296568.78,96.97
1295581.3,96.9,71.32,1296568.78,96.97
1295581.3,96.9,71.32,1296568.78,96.97
1295581.3,96.9,71.32,1296568.78,96.97
1295581.3,96.9,71.32,1296617.37,96.97
1295173.19,96.9,71.33,1296190.61,96.98
1295173.19,96.9,71.33,1296237.33,96.98
1294911.01,96.94,71.37,1296132.79,97.03
1294448.26,96.95,71.38,1295664.44,97.04
1294448.26,96.95,71.38,1295664.38,97.04
1294448.26,96.95,71.38,1295664.38,97.04
1294479.38,97.01,71.44,1295043.59,97.06
1294007.78,97.04,71.46,1294766.29,97.09
1294007.78,97.04,71.46,1294766.29,97.09
1294007.78,97.04,71.46,1294766.29,97.09
1293769.79,97.04,71.47,1294537.21,97.1
1293478.9,97.08,71.51,1293916.42,97.11
1292898.9,97.1,71.52,1292938.83,97.1
1292898.9,97.1,71.52,1292938.83,97.1
1292898.9,97.1,71.52,1292938.83,97.1
1292898.9,97.1,71.52,1292940.67,97.1
1292898.9,97.1,71.52,1292921.41,97.1
1292539.07,97.1,71.53,1292622.21,97.11
1292539.07,97.1,71.53,1292622.21,97.11
1292539.07,97.1,71.53,1292622.21,97.11
1292386.55,97.11,71.53,1292383.66,97.11
1292386.55,97.11,71.53,1292383.66,97.11
1292386.55,97.11,71.53,1292383.66,97.11
1292005.25,97.11,71.54,1292002.96,97.11
1292005.25,97.11,71.54,1292002.96,97.11
1291617.45,97.14,71.57,1291365.86,97.12
1291327.3,97.14,71.57,1291061.98,97.12
1291194.13,97.18,71.61,1290789.97,97.15
1290624.34,97.21,71.64,1289847.52,97.15
1289979.14,97.24,71.66,1288999.32,97.16
1289979.14,97.24,71.66,1288999.32,97.16
1289979.14,97.24,71.66,1288999.32,97.16
1289478.45,97.26,71.69,1288664.95,97.2
1289478.45,97.26,71.69,1288664.95,97.2
1289478.45,97.26,71.69,1288664.95,97.2
1288953.92,97.26,71.69,1288105.71,97.2
1288658.44,97.3,71.73,1287423.86,97.21
1288658.44,97.3,71.73,1287423.86,97.21
1288273.25,97.31,71.73,1286985.73,97.21
1288273.25,97.31,71.73,1286985.73,97.21
1288273.25,97.31,71.73,1287022.64,97.21
1287986.35,97.31,71.73,1286763.99,97.21
1287310.82,97.33,71.76,1285988.28,97.23
1286925.63,97.34,71.76,1285738.63,97.25
1286925.63,97.34,71.76,1285738.63,97.25
1286925.63,97.34,71.76,1285738.63,97.25
1286925.63,97.34,71.76,1285708.61,97.24
1286925.63,97.34,71.76,1285708.61,97.24
1286925.63,97.34,71.76,1285708.61,97.24
1286626.03,97.34,71.76,1285502.55,97.25
1286626.03,97.34,71.76,1285502.55,97.25
1286626.03,97.34,71.76,1285502.55,97.25
1286412.02,97.38,71.81,1284881.76,97.26
1286087.55,97.39,71.81,1284990.23,97.31
1285935.31,97.39,71.82,1284870.8,97.31
1285935.31,97.39,71.82,1284870.8,97.31
1285735.75,97.4,71.82,1284680.6,97.32
1285436.14,97.4,71.82,1284380.99,97.32
1285144.11,97.43,71.86,1284157.59,97.36
1284985.26,97.43,71.86,1284023.31,97.36
1284985.26,97.43,71.86,1284023.31,97.36
1284985.26,97.43,71.86,1284023.31,97.36
1284530.06,97.46,71.89,1283757.93,97.4
1284318.79,97.46,71.89,1283541.35,97.4
1284319.94,97.46,71.89,1283551.07,97.4
1284021.15,97.47,71.9,1283156.2,97.41
1284021.15,97.47,71.9,1283220.72,97.41
1283284.12,97.49,71.92,1282488.97,97.43
1282724.36,97.52,71.95,1282374.99,97.5
1282724.36,97.52,71.95,1282374.99,97.5
1282525.05,97.57,71.99,1282420.34,97.56
1282525.05,97.57,71.99,1282420.34,97.56
1282525.05,97.57,71.99,1282420.34,97.56
1282079.65,97.58,72.01,1281845.85,97.56
1282079.65,97.58,72.01,1281845.85,97.56
1282079.65,97.58,72.01,1281845.85,97.56
1282079.65,97.58,72.01,1281845.85,97.56
1282079.65,97.58,72.01,1281845.85,97.56
1281569.84,97.59,72.02,1281294.79,97.57
1281569.84,97.59,72.02,1281285.92,97.57
1281569.84,97.59,72.02,1281285.92,97.57
1281569.84,97.59,72.02,1281285.92,97.57
1280937.24,97.6,72.03,1280634.33,97.58
1280487.48,97.63,72.05,1279976.14,97.59
1280138.15,97.65,72.08,1279792.26,97.62
1280138.15,97.65,72.08,1279792.26,97.62
1280138.15,97.65,72.08,1279792.26,97.62
1279617.55,97.67,72.1,1279171.47,97.64
1279617.55,97.67,72.1,1279171.47,97.64
1279162.35,97.7,72.12,1278513.28,97.65
1278644.18,97.71,72.13,1278175.09,97.67
1278644.18,97.71,72.13,1278175.09,97.67
1278644.18,97.71,72.13,1278165.21,97.67
1278648.75,97.71,72.13,1278170.37,97.67
1278648.75,97.71,72.13,1278128.87,97.67
1278648.75,97.71,72.13,1278128.87,97.67
1278224.16,97.73,72.16,1277390.29,97.67
1278224.16,97.73,72.16,1277390.29,97.67
1278224.16,97.73,72.16,1277342.63,97.67
1278224.16,97.73,72.16,1277342.63,97.67
1278224.16,97.73,72.16,1277342.63,97.67
1278224.16,97.73,72.16,1277342.63,97.67
1278224.16,97.73,72.16,1277342.63,97.67
1277545.15,97.76,72.18,1276368.71,97.67
1277545.15,97.76,72.18,1276368.71,97.67
1276920.08,97.77,72.2,1275758.72,97.68
1276920.08,97.77,72.2,1275749.15,97.68
1277174.17,97.85,72.28,1275396.0,97.71
1276640.17,97.87,72.3,1274934.86,97.74
1275823.25,97.88,72.31,1274086.67,97.75
1275823.25,97.88,72.31,1274086.67,97.75
1275823.25,97.88,72.31,1274086.67,97.75
1275523.65,97.88,72.31,1273994.11,97.77
1275523.65,97.88,72.31,1273994.11,97.77
1275001.36,97.9,72.33,1273373.32,97.78
1275001.36,97.9,72.33,1273373.32,97.78
1275001.36,97.9,72.33,1273373.32,97.78
1274770.31,97.91,72.34,1273352.49,97.8
1274805.11,97.99,72.41,1272541.7,97.81
1274925.1,98.07,72.5,1271875.32,97.84
1274503.28,98.08,72.5,1271419.93,97.84
1274094.15,98.12,72.55,1270609.14,97.85
1274094.15,98.12,72.55,1270609.14,97.85
1274094.15,98.12,72.55,1270609.14,97.85
1274094.15,98.12,72.55,1270609.14,97.85
1274094.15,98.12,72.55,1270609.14,97.85
1274094.15,98.12,72.55,1270609.14,97.85
1274089.82,98.18,72.61,1270735.01,97.92
1274089.82,98.18,72.61,1270735.01,97.92
1273707.92,98.19,72.61,1270304.47,97.93
1273461.83,98.19,72.62,1270005.89,97.93
1273461.83,98.19,72.62,1270005.89,97.93
1273461.83,98.19,72.62,1270005.89,97.93
1273484.74,98.19,72.62,1269995.41,97.93
1273099.55,98.2,72.63,1269611.71,97.93
1273099.55,98.2,72.63,1269611.71,97.93
1272714.36,98.21,72.63,1269312.39,97.94
1272714.36,98.21,72.63,1269312.39,97.94
1272009.38,98.21,72.64,1268601.83,97.95
1272009.38,98.21,72.64,1268512.54,97.94
1272009.38,98.21,72.64,1268512.54,97.94
1271731.59,98.25,72.68,1267854.35,97.95
1271731.59,98.25,72.68,1267854.35,97.95
1271731.59,98.25,72.68,1267854.35,97.95
1271525.61,98.28,72.71,1267493.56,97.97
1271140.42,98.29,72.71,1267167.42,97.98
1271433.63,98.38,72.81,1267404.08,98.07
1271433.63,98.38,72.81,1267404.08,98.07
1270978.43,98.41,72.84,1266745.89,98.08
1270978.43,98.41,72.84,1266745.89,98.08
1270978.43,98.41,72.84,1266745.89,98.08
1270978.43,98.41,72.84,1266745.89,98.08
1270978.43,98.41,72.84,1266745.89,98.08
1270978.43,98.41,72.84,1266745.89,98.08
1270978.43,98.41,72.84,1266816.36,98.09
1270978.43,98.41,72.84,1266812.5,98.09
1270978.43,98.41,72.84,1266812.5,98.09
1270978.43,98.41,72.84,1266812.5,98.09
1270978.43,98.41,72.84,1266812.5,98.09
1270978.43,98.41,72.84,1266771.82,98.08
1270978.43,98.41,72.84,1266771.82,98.08
1270978.43,98.41,72.84,1266814.87,98.09
1270978.43,98.41,72.84,1266814.87,98.09
1270978.43,98.41,72.84,1266814.87,98.09
1270978.43,98.41,72.84,1266814.87,98.09
1270978.43,98.41,72.84,1266802.13,98.09
1270978.43,98.41,72.84,1266802.13,98.09
1270484.59,98.42,72.85,1266272.08,98.1
1269852.0,98.43,72.86,1265613.89,98.11
1269852.0,98.43,72.86,1265613.89,98.11
1269657.67,98.5,72.92,1265412.94,98.17
1269657.67,98.5,72.92,1265412.94,98.17
1269272.48,98.5,72.93,1265049.38,98.17
1269272.48,98.5,72.93,1265071.54,98.18
1269272.48,98.5,72.93,1265071.54,98.18
1269272.48,98.5,72.93,1265071.54,98.18
1269097.59,98.56,72.99,1264295.79,98.19
1269097.59,98.56,72.99,1264295.79,98.19
1269097.59,98.56,72.99,1264255.07,98.19
1268464.99,98.58,73.0,1263596.88,98.2
1268464.99,98.58,73.0,1263596.88,98.2
1268464.99,98.58,73.0,1263596.88,98.2
1268464.99,98.58,73.0,1263596.88,98.2
1268464.99,98.58,73.0,1263596.88,98.2
1268464.99,98.58,73.0,1263596.88,98.2
1268232.06,98.58,73.01,1263348.3,98.2
1268232.06,98.58,73.01,1263348.3,98.2
1268232.06,98.58,73.01,1263348.3,98.2
1268232.06,98.58,73.01,1263291.03,98.2
1268232.06,98.58,73.01,1263291.03,98.2
1267940.54,98.58,73.01,1263012.68,98.2
1267940.54,98.58,73.01,1263012.68,98.2
1267940.54,98.58,73.01,1262994.86,98.2
1267220.75,98.6,73.03,1262603.5,98.24
1267220.75,98.6,73.03,1262603.5,98.24
1267220.75,98.6,73.03,1262603.5,98.24
1267120.35,98.66,73.08,1261977.15,98.26
1266665.16,98.68,73.11,1261334.42,98.27
1266665.16,98.68,73.11,1261334.42,98.27
1266222.47,98.71,73.14,1260986.85,98.3
1266222.47,98.71,73.14,1260986.85,98.3
1265837.28,98.72,73.14,1260654.04,98.31
1265707.68,98.73,73.15,1260521.53,98.32
1265707.68,98.73,73.15,1260521.53,98.32
1265510.55,98.73,73.15,1260293.03,98.32
1265510.55,98.73,73.15,1260293.03,98.32
1265128.24,98.73,73.16,1259952.91,98.33
1265128.24,98.73,73.16,1259970.42,98.33
1265128.24,98.73,73.16,1259970.42,98.33
1265128.24,98.73,73.16,1259970.42,98.33
1265382.65,98.81,73.24,1259312.23,98.34
1265382.65,98.81,73.24,1259312.23,98.34
1265382.65,98.81,73.24,1259312.23,98.34
1265020.36,98.82,73.25,1258888.88,98.34
1265020.36,98.82,73.25,1258888.88,98.34
1265020.36,98.82,73.25,1258888.88,98.34
1265020.36,98.82,73.25,1258888.88,98.34
1265020.36,98.82,73.25,1258888.88,98.34
1264742.42,98.84,73.26,1258712.85,98.37
1264109.83,98.85,73.28,1258054.65,98.38
1264109.83,98.85,73.28,1258054.65,98.38
1263287.23,98.86,73.29,1257221.09,98.39
1262903.64,98.87,73.3,1256975.6,98.4
1262903.64,98.87,73.3,1256975.6,98.4
1262903.64,98.87,73.3,1256975.6,98.4
1262903.64,98.87,73.3,1256975.6,98.4
1262903.64,98.87,73.3,1256975.6,98.4
1262903.64,98.87,73.3,1256973.55,98.4
1262903.64,98.87,73.3,1256973.55,98.4
1262530.19,98.88,73.3,1257026.37,98.45
1261897.59,98.89,73.32,1256368.18,98.46
1261448.92,98.92,73.34,1255709.98,98.47
1261448.92,98.92,73.34,1255709.98,98.47
1261045.17,98.92,73.35,1255271.41,98.47
1261045.17,98.92,73.35,1255271.41,98.47
1261045.17,98.92,73.35,1255279.98,98.47
1260646.36,98.93,73.36,1254692.58,98.47
1260646.36,98.93,73.36,1254692.58,98.47
1260646.36,98.93,73.36,1254692.58,98.47
1260646.36,98.93,73.36,1254692.58,98.47
1260646.36,98.93,73.36,1254692.58,98.47
1260261.17,98.94,73.37,1254442.93,98.48
1260261.17,98.94,73.37,1254442.93,98.48
1260261.17,98.94,73.37,1254442.93,98.48
1260261.17,98.94,73.37,1254442.93,98.48
1260261.17,98.94,73.37,1254442.93,98.48
1259875.98,98.95,73.37,1254167.57,98.5
1259875.98,98.95,73.37,1254167.57,98.5
1259875.98,98.95,73.37,1254167.57,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254198.63,98.5
1259875.98,98.95,73.37,1254296.09,98.51
1259875.98,98.95,73.37,1254296.09,98.51
1259875.98,98.95,73.37,1254296.09,98.51
1259875.98,98.95,73.37,1254296.09,98.51
1259875.98,98.95,73.37,1254296.09,98.51
1259875.98,98.95,73.37,1254296.09,98.51
1259630.89,98.95,73.38,1253996.85,98.51
1259630.89,98.95,73.38,1253996.85,98.51
1259630.89,98.95,73.38,1253996.85,98.51
1259371.52,98.96,73.38,1253718.11,98.51
