ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397802.36,98.27,93.1,395583.12,97.72
397643.81,98.27,93.1,395412.34,97.72
397643.81,98.27,93.1,395412.34,97.72
397643.81,98.27,93.1,395412.34,97.72
397643.81,98.27,93.1,395412.34,97.72
397643.81,98.27,93.1,395412.34,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397485.26,98.27,93.1,395265.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397435.26,98.27,93.1,395215.08,97.72
397385.26,98.27,93.1,395189.81,97.72
397385.26,98.27,93.1,395189.81,97.72
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397226.71,98.27,93.1,395049.87,97.73
397068.16,98.27,93.09,394892.08,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
396911.06,98.27,93.09,394733.3,97.73
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393733.3,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395911.06,98.26,93.09,393743.53,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395752.51,98.26,93.09,393574.59,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395593.96,98.26,93.09,393425.51,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395595.56,98.26,93.09,393427.57,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395439.84,98.26,93.09,393272.76,97.72
395119.84,98.26,93.09,392952.76,97.72
395119.84,98.26,93.09,392952.76,97.72
395119.84,98.26,93.09,392952.76,97.72
395119.84,98.26,93.09,392952.76,97.72
395119.84,98.26,93.09,392952.76,97.72
395119.84,98.26,93.09,392952.76,97.72
395119.84,98.26,93.09,392952.76,97.72
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394961.21,98.26,93.09,392834.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394641.21,98.26,93.09,392514.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
394531.21,98.26,93.09,392404.33,97.73
