ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
362,900,681540,6212,690200
362,900,681540,6212,690200
362,900,681770,6212,690430
362,900,682770,6212,691430
363,902,683230,6212,691890
363,902,684230,6212,692890
363,902,684230,6212,692890
364,904,685230,6212,693890
364,904,685600,6212,694260
364,904,686600,6212,695260
365,906,687410,6212,696070
365,906,688410,6212,697070
366,908,689410,6212,698070
366,908,690410,6212,699070
366,908,690880,6212,699540
367,910,691880,6212,700540
367,910,692880,6212,701540
368,912,693880,6212,702540
368,912,694880,6212,703540
369,914,695880,6212,704540
369,914,696880,6212,705540
369,914,696880,6212,705540
370,916,697340,6212,706000
370,916,698340,6212,707000
370,916,698340,6212,707000
371,918,699340,6212,708000
371,918,700340,6212,709000
371,918,700340,6212,709000
371,918,700340,6212,709000
372,920,701340,6212,710000
372,920,701340,6212,710000
372,920,702340,6212,711000
372,920,702340,6212,711000
372,920,702500,6212,711160
373,928,703500,6212,712160
374,930,704310,6212,712970
374,930,705310,6212,713970
374,930,705310,6212,713970
374,930,706310,6212,714970
375,932,707310,6212,715970
375,932,707960,6212,716620
375,932,708330,6212,716990
375,932,708560,6212,717220
376,934,709560,6212,718220
376,934,710370,6212,719030
376,934,710590,6212,719250
376,934,711060,6212,719720
377,938,711610,6212,720270
377,938,712610,6212,721270
378,940,713610,6212,722270
379,948,714610,6212,723270
379,948,714930,6212,723590
379,948,714930,6212,723590
379,948,715930,6212,724590
379,948,716400,6212,725060
379,948,717210,6212,725870
379,948,718210,6212,726870
379,948,718680,6212,727340
380,950,719490,6212,728150
380,950,720490,6212,729150
381,952,720960,6212,729620
381,952,721960,6212,730620
381,952,722120,6212,730780
382,954,722930,6212,731590
382,954,723740,6212,732400
382,954,723740,6212,732400
383,956,724740,6212,733400
383,956,725740,6212,734400
384,958,726740,6212,735400
384,958,727740,6212,736400
385,960,728740,6212,737400
385,960,729740,6212,738400
385,960,730740,6212,739400
386,962,731740,6212,740400
386,962,732550,6212,741210
387,964,733550,6212,742210
387,964,734550,6212,743210
388,966,735550,6212,744210
389,974,736550,6212,745210
389,974,737550,6212,746210
390,976,738550,6212,747210
390,976,739010,6212,747670
390,976,739820,6212,748480
391,978,740820,6212,749480
391,978,740820,6212,749480
391,978,741410,6212,750070
392,980,742410,6212,751070
392,980,743410,6212,752070
393,982,744410,6212,753070
393,982,745410,6212,754070
394,984,746220,6212,754880
394,984,747220,6212,755880
395,986,747870,6212,756530
395,986,747870,6212,756530
395,986,748870,6212,757530
396,988,749680,6212,758340
396,988,750150,6212,758810
396,988,750700,6212,759360
397,990,751510,6212,760170
397,990,752510,6212,761170
398,992,753510,6212,762170
398,992,754320,6212,762980
399,994,755130,6212,763790
399,994,756130,6212,764790
399,994,757130,6212,765790
399,994,757600,6212,766260
399,994,757760,6212,766420
399,994,758230,6212,766890
399,994,758230,6212,766890
399,994,758230,6212,766890
399,994,759040,6212,767700
400,996,760040,6212,768700
400,996,761040,6212,769700
401,1004,762040,6212,770700
402,1008,762510,6212,771170
402,1008,762980,6212,771640
402,1008,763980,6212,772640
402,1008,764980,6212,773640
402,1008,765790,6212,774450
403,1010,766790,6212,775450
403,1010,767790,6212,776450
404,1012,768790,6212,777450
404,1012,769600,6212,778260
405,1014,770190,6212,778850
405,1014,771000,6212,779660
406,1016,772000,6212,780660
406,1016,772810,6212,781470
406,1016,772810,6212,781470
406,1016,772810,6212,782280
407,1018,773810,6212,783280
407,1018,774810,6212,784280
408,1020,775620,6212,785090
408,1020,776430,6212,785900
409,1022,777240,6212,786710
409,1022,778050,6212,787520
410,1024,778700,6212,788170
410,1024,779700,6212,789170
410,1024,779700,6212,789170
411,1026,780700,6212,790170
411,1026,781350,6212,790820
412,1028,781810,6212,791280
413,1036,782810,6212,792280
414,1044,783810,6212,793280
414,1044,784810,6212,794280
415,1046,785810,6212,795280
415,1046,785810,6212,795280
416,1054,793810,6212,803280
416,1054,794810,6212,804280
416,1054,795810,6212,805280
416,1054,796280,6212,805750
416,1054,796600,6212,806070
416,1054,796920,6212,806390
417,1056,797730,6212,807200
417,1056,798730,6212,808200
418,1058,799730,6212,809200
418,1058,799730,6212,809200
418,1058,800730,6212,810200
418,1058,801540,6212,811010
418,1058,802540,6212,812010
418,1058,802540,6212,812820
419,1060,803350,6212,813630
419,1060,804160,6212,814440
420,1062,805160,6212,815440
420,1062,806160,6212,816440
421,1064,807160,6212,817440
421,1064,808160,6212,818440
421,1064,809160,6212,819440
421,1064,809630,6212,819910
422,1066,810630,6212,820910
422,1066,811630,6212,821910
422,1066,812630,6212,822910
422,1066,813280,6212,823560
422,1066,814280,6212,824560
423,1068,815280,6212,825560
423,1068,816280,6212,826560
423,1068,816510,6212,826790
424,1070,817160,6212,827440
424,1070,818160,6212,828440
425,1072,819160,6212,829440
425,1072,820160,6212,830440
426,1074,821160,6212,831440
426,1074,821970,6212,832250
427,1076,822970,6212,833250
427,1076,822970,6212,833250
427,1076,823970,6212,834250
427,1076,824440,6212,834720
428,1078,825250,6212,835530
428,1078,825250,6212,835850
428,1078,825250,6212,835850
428,1078,825250,6212,835850
428,1078,826250,6212,836850
428,1078,826470,6212,837070
429,1080,827470,6212,838070
429,1080,827700,6212,838300
429,1080,828510,6212,839110
429,1080,828510,6212,839110
430,1082,829510,6212,840110
430,1082,830510,6212,841110
430,1082,830830,6212,841430
431,1084,831830,6212,842430
431,1084,832830,6212,843430
432,1086,833830,6212,844430
432,1086,834830,6212,845430
433,1088,835640,6212,846240
433,1088,836450,6212,847050
433,1088,836680,6212,847280
433,1088,837680,6212,848280
433,1088,838680,6212,849280
433,1088,839680,6212,850280
434,1090,840680,6212,851280
434,1090,841680,6212,852280
434,1090,842680,6212,853280
435,1092,843680,6212,854280
435,1092,844000,6212,854600
435,1092,845000,6212,855600
436,1094,846000,6212,856600
436,1094,846000,6212,856600
436,1094,847000,6212,857600
437,1096,848000,6212,858600
438,1098,850000,6212,860600
438,1098,850220,6212,860820
438,1098,850220,6212,860820
438,1098,851220,6212,861820
438,1098,852220,6212,862820
439,1106,853220,6212,863820
439,1106,853380,6212,863980
439,1106,853380,6212,863980
440,1108,854380,6212,864980
440,1108,855380,6212,865980
441,1110,856190,6212,866790
441,1110,857190,6212,867790
441,1110,857660,6212,868260
441,1110,857890,6212,868490
442,1112,858700,6212,869300
442,1112,859020,6212,869620
442,1112,859830,6212,870430
442,1112,860150,6212,870750
443,1114,860610,6212,871210
443,1114,861610,6212,872210
444,1116,862610,6212,873210
444,1116,863260,6212,873860
445,1118,864260,6212,874860
445,1118,865260,6212,875860
446,1120,866260,6212,876860
446,1120,867260,6212,877860
447,1122,868260,6212,878860
447,1122,869260,6212,879860
448,1124,870070,6212,880670
448,1124,870880,6212,881480
449,1126,871880,6212,882480
449,1126,872880,6212,883480
450,1128,873880,6212,884480
450,1128,874880,6212,885480
451,1130,875880,6212,886480
451,1130,876880,6212,887480
452,1132,877690,6212,888290
452,1132,878690,6212,889290
453,1134,879690,6212,890290
453,1134,880690,6212,891290
454,1136,881500,6212,892100
454,1136,882500,6212,893100
455,1138,883500,6212,894100
455,1138,884090,6212,894690
456,1140,885090,6212,895690
456,1140,886090,6212,896690
457,1148,887090,6212,897690
457,1148,887090,6212,897690
457,1148,887410,6212,898010
457,1148,887410,6212,898010
457,1148,887410,6212,898010
458,1150,888410,6212,899010
458,1150,888410,6212,899010
458,1150,889220,6212,899820
459,1152,890220,6212,900820
459,1152,890380,6212,900980
459,1152,891190,6212,901790
459,1152,891190,6212,902020
459,1152,891190,6212,902020
459,1152,892000,6212,902830
459,1152,892370,6212,903200
460,1154,893020,6212,903850
460,1154,894020,6212,904850
461,1162,895020,6212,905850
461,1162,895340,6212,906170
461,1162,895340,6212,906640
461,1162,895570,6212,906870
461,1162,895570,6212,914870
462,1164,896380,6212,915680
462,1164,897380,6212,916680
463,1166,898190,6212,917490
463,1166,899190,6212,918490
464,1168,900190,6212,919490
464,1168,901190,6212,920490
465,1170,902190,6212,921490
465,1170,903000,6212,922300
466,1172,904000,6212,923300
466,1172,904810,6212,924110
467,1174,905810,6212,925110
467,1174,906280,6212,925580
467,1174,906750,6212,926050
468,1176,907750,6212,927050
468,1176,908070,6212,927370
468,1176,908540,6212,927840
468,1176,909540,6212,928840
469,1178,910540,6212,929840
469,1178,911540,6212,930840
469,1178,911860,6212,931160
470,1182,912090,6212,931390
471,1184,913090,6212,932390
471,1184,914090,6212,933390
472,1186,915090,6212,934390
472,1186,915090,6212,935200
472,1186,915900,6212,936010
473,1188,916900,6212,937010
473,1188,917370,6212,937480
474,1190,918370,6212,938480
474,1190,918840,6212,938950
474,1190,919840,6212,939950
475,1192,920840,6212,940950
475,1192,921840,6212,941950
476,1194,922840,6212,942950
476,1194,923430,6212,943540
476,1194,923900,6212,944010
476,1194,923900,6212,944010
476,1194,924710,6212,944820
476,1194,924710,6212,944820
476,1194,924710,6212,944820
477,1198,928710,6212,948820
477,1198,929710,6212,949820
477,1198,931710,6212,951820
477,1198,932520,6212,952630
478,1200,933330,6212,953440
478,1200,934330,6212,954440
478,1200,934880,6212,954990
478,1200,935880,6212,955990
478,1200,936880,6212,956990
478,1200,937880,6212,957990
478,1200,938880,6212,958990
478,1200,939880,6212,959990
479,1202,940880,6212,960990
479,1202,941340,6212,961450
479,1202,942340,6212,962450
479,1202,942810,6212,962920
480,1206,943280,6212,963390
480,1206,944280,6212,964390
480,1206,944280,6212,965390
480,1206,945280,6212,966390
480,1206,946090,6212,967200
480,1206,946460,6212,967570
481,1208,947460,6212,968570
481,1208,947460,6212,968570
481,1208,948460,6212,969570
481,1208,948930,6212,970040
482,1210,949930,6212,971040
482,1210,950150,6212,971260
482,1210,951150,6212,972260
483,1212,952150,6212,973260
483,1212,952150,6212,973260
483,1212,953150,6212,974260
484,1214,954150,6212,975260
484,1214,955150,6212,976260
484,1214,956150,6212,977260
485,1216,956960,6212,978070
485,1216,957960,6212,979070
486,1218,958960,6212,980070
486,1218,959960,6212,981070
487,1220,960960,6212,982070
487,1220,961960,6212,983070
488,1222,962960,6212,984070
488,1222,963430,6212,984540
488,1222,964240,6212,985350
488,1222,964710,6212,985820
489,1226,965180,6212,986290
489,1226,966180,6212,987290
489,1226,966180,6212,987290
489,1226,966650,6212,987760
489,1226,967020,6212,988130
489,1226,968020,6212,989130
489,1226,968490,6212,989600
490,1228,969490,6212,990600
490,1228,970490,6212,991600
490,1228,970720,6212,991830
491,1230,971370,6212,992480
491,1230,971740,6212,992850
491,1230,972550,6212,993660
492,1232,973550,6212,994660
492,1232,974550,6212,995660
493,1234,975020,6212,996130
493,1234,976020,6212,997130
493,1234,976020,6212,997130
494,1236,977020,6212,998130
494,1236,978020,6212,999130
494,1236,978020,6212,999130
494,1236,978020,6212,999130
494,1236,978490,6212,999600
495,1238,979490,6212,1000600
495,1238,979810,6212,1000920
495,1238,980040,6212,1001150
495,1238,980200,6212,1001310
496,1246,981200,6212,1002310
496,1246,982200,6212,1003310
496,1246,983200,6212,1004310
496,1246,983200,6212,1004310
497,1250,983670,6212,1004780
498,1252,984480,6212,1005590
498,1252,985070,6212,1006180
498,1252,986070,6212,1007180
498,1252,986720,6212,1007830
499,1254,988720,6212,1009830
499,1254,989720,6212,1010830
500,1256,990720,6212,1011830
500,1256,991720,6212,1012830
500,1256,992720,6212,1013830
500,1256,993720,6212,1014830
501,1258,994720,6212,1015830
501,1258,995720,6212,1016830
501,1258,996040,6212,1017150
501,1258,1000040,6212,1021150
502,1260,1001040,6212,1022150
502,1260,1002040,6212,1023150
503,1262,1002690,6212,1023800
503,1262,1002690,6212,1023800
503,1262,1003690,6212,1024800
504,1264,1004690,6212,1025800
504,1264,1005500,6212,1026610
505,1266,1006310,6212,1027420
505,1266,1007310,6212,1028420
505,1266,1007310,6212,1028420
505,1266,1007780,6212,1028890
506,1268,1008780,6212,1029890
506,1268,1009010,6212,1030120
506,1268,1010010,6212,1031120
506,1268,1011010,6212,1032120
507,1270,1012010,6212,1033120
508,1278,1013010,6212,1034120
508,1278,1014010,6212,1035120
508,1278,1015010,6212,1036120
509,1280,1016010,6212,1037120
509,1280,1017010,6212,1038120
509,1280,1017010,6212,1038120
509,1280,1017010,6212,1038120
510,1282,1017820,6212,1038930
510,1282,1017820,6212,1038930
510,1282,1018630,6212,1039740
511,1284,1019630,6212,1040740
511,1284,1020630,6212,1041740
511,1284,1020630,6212,1041740
511,1284,1020790,6212,1041900
511,1284,1021110,6212,1042220
512,1286,1022110,6212,1043220
512,1286,1022110,6212,1043220
512,1286,1023110,6212,1044220
513,1288,1024110,6212,1045220
513,1288,1025110,6212,1046220
513,1288,1025430,6212,1046540
513,1288,1026430,6212,1047540
513,1288,1027430,6212,1048540
514,1290,1028240,6212,1049350
514,1290,1029240,6212,1050350
515,1292,1030050,6212,1051160
515,1292,1031050,6212,1052160
516,1294,1032050,6212,1053160
516,1294,1033050,6212,1054160
517,1296,1033700,6212,1054810
517,1296,1034700,6212,1055810
518,1298,1035510,6212,1056620
518,1298,1035510,6212,1056620
518,1298,1036160,6212,1057270
519,1300,1037160,6212,1058270
519,1300,1038160,6212,1059270
520,1302,1039160,6212,1060270
520,1302,1040160,6212,1061270
521,1304,1040970,6212,1062080
521,1304,1041440,6212,1062550
522,1306,1042440,6212,1063550
522,1306,1043440,6212,1064550
523,1308,1044250,6212,1065360
523,1308,1044250,6212,1065360
523,1308,1045250,6212,1066360
524,1310,1046060,6212,1067170
524,1310,1046610,6212,1067720
524,1310,1046930,6212,1068040
525,1312,1047930,6212,1069040
525,1312,1047930,6212,1069040
525,1312,1048930,6212,1070040
525,1312,1049930,6212,1071040
526,1314,1050930,6212,1072040
526,1314,1051930,6212,1073040
526,1314,1052400,6212,1073510
526,1314,1053400,6212,1074510
526,1314,1054400,6212,1075510
526,1314,1055210,6212,1076320
526,1314,1056210,6212,1077320
526,1314,1057210,6212,1078320
527,1316,1058020,6212,1079130
527,1316,1059020,6212,1080130
527,1316,1059020,6212,1080130
528,1318,1060020,6212,1081130
528,1318,1061020,6212,1082130
529,1320,1062020,6212,1083130
529,1320,1063020,6212,1084130
529,1320,1063490,6212,1084600
530,1322,1064490,6212,1085600
530,1322,1065140,6212,1086250
531,1324,1066140,6212,1087250
531,1324,1067140,6212,1088250
531,1324,1067460,6212,1088570
532,1326,1068270,6212,1089380
532,1326,1069270,6212,1090380
532,1326,1069270,6212,1090380
532,1326,1070270,6212,1091380
532,1326,1070270,6212,1091380
533,1334,1071270,6212,1092380
533,1334,1072080,6212,1093190
534,1336,1073080,6212,1094190
534,1336,1073080,6212,1094190
534,1336,1074080,6212,1095190
535,1340,1074550,6212,1095660
535,1340,1074550,6212,1096470
535,1340,1074550,6212,1096470
535,1340,1075550,6212,1097470
535,1340,1076550,6212,1098470
535,1340,1077360,6212,1099280
535,1340,1078170,6212,1100090
536,1342,1078820,6212,1100740
536,1342,1079630,6212,1101550
537,1344,1080440,6212,1102360
537,1344,1080440,6212,1102360
537,1344,1080440,6212,1102360
537,1344,1081440,6212,1103360
537,1344,1081440,6212,1103360
537,1344,1081760,6212,1103680
538,1346,1082760,6212,1104680
538,1346,1083760,6212,1105680
539,1348,1084760,6212,1106680
539,1348,1085570,6212,1107490
540,1350,1086570,6212,1108490
540,1350,1087160,6212,1109080
540,1350,1087160,6212,1109080
540,1350,1087160,6212,1109080
541,1352,1088160,6212,1110080
541,1352,1089160,6212,1111080
541,1352,1089160,6212,1111080
542,1354,1090160,6212,1112080
542,1354,1091160,6212,1113080
542,1354,1091530,6212,1113450
542,1354,1091760,6212,1113680
543,1356,1092760,6212,1114680
543,1356,1093760,6212,1115680
543,1356,1093760,6212,1116490
544,1358,1094410,6212,1117140
544,1358,1094410,6212,1117140
544,1358,1095220,6212,1117950
545,1360,1096030,6212,1118760
545,1360,1097030,6212,1119760
545,1360,1097400,6212,1120130
545,1360,1097400,6212,1120130
545,1360,1098400,6212,1121130
545,1360,1098870,6212,1121600
546,1362,1099870,6212,1122600
546,1362,1099870,6212,1122600
546,1362,1100870,6212,1123600
547,1364,1101870,6212,1124600
547,1364,1102870,6212,1125600
547,1364,1103190,6212,1125920
548,1366,1104190,6212,1126920
548,1366,1105190,6212,1127920
548,1366,1106190,6212,1128920
549,1368,1107000,6212,1129730
549,1368,1107220,6212,1129950
549,1368,1107540,6212,1130270
549,1368,1108350,6212,1131080
549,1368,1108820,6212,1131550
549,1368,1109820,6212,1132550
549,1368,1110820,6212,1133550
549,1368,1111290,6212,1134020
549,1368,1112290,6212,1135020
549,1368,1112290,6212,1135490
549,1368,1113290,6212,1136490
550,1370,1114290,6212,1137490
550,1370,1115100,6212,1138300
550,1370,1115570,6212,1138770
550,1370,1115570,6212,1139580
550,1370,1115890,6212,1139900
550,1370,1116700,6212,1140710
550,1370,1117700,6212,1141710
550,1370,1117700,6212,1142520
551,1372,1118700,6212,1143520
551,1372,1119700,6212,1144520
551,1372,1119700,6212,1144740
552,1374,1120700,6212,1145740
552,1374,1121510,6212,1146550
552,1374,1121880,6212,1146920
552,1374,1121990,6212,1147030
552,1374,1121990,6212,1147030
553,1376,1122990,6212,1148030
553,1376,1123990,6212,1149030
554,1378,1124990,6212,1150030
554,1378,1125990,6212,1151030
555,1380,1126990,6212,1152030
555,1380,1127990,6212,1153030
556,1382,1128990,6212,1154030
556,1382,1129990,6212,1155030
557,1384,1130990,6212,1156030
557,1384,1131990,6212,1157030
558,1386,1132990,6212,1158030
558,1386,1133460,6212,1158500
558,1386,1133780,6212,1158820
559,1388,1134590,6212,1159630
559,1388,1134590,6212,1159630
559,1388,1135240,6212,1160280
559,1388,1135240,6212,1160280
560,1390,1136240,6212,1161280
560,1390,1136240,6212,1161280
560,1390,1137240,6212,1162280
561,1398,1138240,6212,1163280
561,1398,1138560,6212,1163600
561,1398,1138560,6212,1164250
561,1398,1138560,6212,1164840
562,1400,1139370,6212,1165650
562,1400,1139840,6212,1166120
562,1400,1140650,6212,1166930
562,1400,1140970,6212,1167250
563,1402,1141970,6212,1168250
563,1402,1142970,6212,1169250
564,1404,1143340,6212,1169620
565,1408,1143810,6212,1170090
565,1408,1144620,6212,1170900
565,1408,1144620,6212,1171120
566,1410,1145620,6212,1172120
567,1418,1146620,6212,1173120
567,1418,1147620,6212,1174120
567,1418,1148620,6212,1175120
567,1418,1148620,6212,1175120
567,1418,1149620,6212,1176120
567,1418,1150430,6212,1176930
568,1420,1151430,6212,1177930
568,1420,1151750,6212,1178250
568,1420,1152220,6212,1178720
568,1420,1153220,6212,1179720
569,1422,1154220,6212,1180720
569,1422,1154220,6212,1180720
569,1422,1154220,6212,1180720
569,1422,1154870,6212,1181370
570,1430,1155870,6212,1182370
570,1430,1156420,6212,1182920
571,1432,1157230,6212,1183730
571,1432,1158230,6212,1184730
572,1434,1159230,6212,1185730
572,1434,1159230,6212,1185730
572,1434,1159880,6212,1186380
572,1434,1160880,6212,1187380
573,1436,1161880,6212,1188380
573,1436,1162880,6212,1189380
573,1436,1163200,6212,1189700
574,1440,1163670,6212,1190170
575,1442,1164670,6212,1191170
575,1442,1165670,6212,1192170
575,1442,1166670,6212,1193170
575,1442,1167670,6212,1194170
575,1442,1167670,6212,1194170
575,1442,1167670,6212,1194170
575,1442,1168670,6212,1195170
575,1442,1169480,6212,1195980
576,1444,1170290,6212,1196790
576,1444,1171290,6212,1197790
576,1444,1171290,6212,1197790
576,1444,1171290,6212,1197790
577,1446,1172290,6212,1198790
577,1446,1172610,6212,1199110
577,1446,1172930,6212,1199430
577,1446,1173930,6212,1200430
578,1448,1174740,6212,1201240
578,1448,1175740,6212,1202240
578,1448,1176740,6212,1203240
578,1448,1177210,6212,1203710
578,1448,1178020,6212,1204520
578,1448,1178490,6212,1204990
579,1450,1179490,6212,1205990
579,1450,1179650,6212,1206150
579,1450,1179650,6212,1206150
579,1450,1180240,6212,1206740
580,1452,1181240,6212,1207740
580,1452,1181710,6212,1208210
580,1452,1182030,6212,1208530
581,1454,1183030,6212,1209530
581,1454,1184030,6212,1210530
581,1454,1185030,6212,1211530
582,1456,1186030,6212,1212530
582,1456,1186840,6212,1213340
583,1458,1187840,6212,1214340
583,1458,1188310,6212,1214810
583,1458,1188860,6212,1215360
584,1460,1189860,6212,1216360
584,1460,1189860,6212,1216360
584,1460,1190860,6212,1217360
584,1460,1190860,6212,1217360
585,1462,1191860,6212,1218360
585,1462,1192860,6212,1219360
586,1464,1193860,6212,1220360
586,1464,1194330,6212,1220830
586,1464,1194330,6212,1220830
586,1464,1194550,6212,1221050
587,1466,1195200,6212,1221700
587,1466,1195200,6212,1221700
587,1466,1196010,6212,1222510
588,1468,1197010,6212,1223510
588,1468,1197820,6212,1224320
589,1470,1198820,6212,1225320
589,1470,1198820,6212,1225970
