ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
943259.42,16.01,2.42,219304.03,3.72
942993.84,16.01,2.42,219028.51,3.72
943173.54,16.01,2.42,219020.46,3.72
942927.93,16.01,2.42,219138.0,3.72
942978.38,16.01,2.42,219128.86,3.72
943138.06,16.01,2.42,219223.08,3.72
943317.76,16.02,2.43,219386.8,3.73
943368.21,16.02,2.43,219513.22,3.73
943102.63,16.02,2.43,219461.62,3.73
943102.63,16.02,2.43,219461.62,3.73
942847.01,16.02,2.42,219198.78,3.72
942897.46,16.02,2.43,219274.04,3.73
942646.17,16.02,2.42,219126.52,3.72
942884.85,16.02,2.43,219187.29,3.72
942884.85,16.02,2.43,219187.29,3.72
942935.3,16.02,2.43,219425.8,3.73
942985.75,16.03,2.44,219552.22,3.73
943036.2,16.03,2.44,219627.48,3.73
943036.2,16.03,2.44,219627.48,3.73
943195.88,16.03,2.44,219721.7,3.74
943195.88,16.03,2.44,219721.7,3.74
943059.97,16.03,2.44,219772.68,3.74
943059.97,16.03,2.44,219772.68,3.74
942894.39,16.03,2.44,219610.98,3.73
943074.09,16.04,2.45,219602.93,3.73
943074.09,16.04,2.45,219602.93,3.73
943074.09,16.04,2.45,219602.93,3.73
943124.54,16.04,2.45,219795.38,3.74
943174.99,16.04,2.45,219921.8,3.74
943225.44,16.05,2.46,219997.06,3.74
943275.89,16.05,2.46,220123.47,3.75
943326.34,16.05,2.46,220198.74,3.75
943070.72,16.05,2.46,220109.02,3.75
943250.43,16.05,2.46,220100.97,3.75
942994.82,16.05,2.46,219962.52,3.74
943045.27,16.05,2.46,220203.71,3.75
943224.97,16.06,2.47,220195.66,3.75
943224.97,16.06,2.47,220195.66,3.75
943224.97,16.06,2.47,220195.66,3.75
943275.42,16.06,2.47,220388.12,3.75
943325.87,16.06,2.47,220514.53,3.76
943070.26,16.06,2.47,220424.81,3.75
943120.71,16.06,2.47,220500.08,3.76
943171.16,16.07,2.48,220626.49,3.76
943171.16,16.07,2.48,220626.49,3.76
942969.86,16.06,2.47,220527.65,3.76
943020.31,16.07,2.48,220602.92,3.76
943070.76,16.07,2.48,220456.42,3.76
943250.46,16.08,2.48,220948.18,3.77
942994.85,16.07,2.48,220677.6,3.76
943174.55,16.08,2.49,220669.54,3.76
943334.23,16.08,2.49,220935.54,3.77
943078.62,16.08,2.49,220821.63,3.76
942784.03,16.07,2.48,220636.52,3.76
942943.7,16.08,2.49,220730.74,3.76
943123.41,16.08,2.49,220894.46,3.77
943173.86,16.09,2.49,221020.87,3.77
943333.54,16.09,2.5,221130.62,3.77
943197.63,16.09,2.5,220984.12,3.77
942942.02,16.09,2.5,220870.21,3.77
943147.41,16.09,2.5,221212.76,3.77
943307.08,16.1,2.51,221306.98,3.78
943492.75,16.1,2.51,221475.29,3.78
943543.19,16.1,2.51,221601.71,3.78
943543.19,16.1,2.51,221623.46,3.78
943301.63,16.1,2.51,221583.11,3.78
943352.08,16.1,2.51,221658.37,3.78
943531.78,16.11,2.52,221650.32,3.78
943266.2,16.11,2.51,221449.79,3.78
943130.29,16.11,2.52,221636.82,3.78
942964.7,16.1,2.51,221536.28,3.78
942709.09,16.1,2.51,221270.81,3.78
942914.48,16.11,2.52,221357.11,3.78
942914.48,16.11,2.52,221334.74,3.78
943088.23,16.11,2.52,221736.21,3.79
942952.32,16.11,2.52,221589.71,3.79
942692.67,16.11,2.52,221310.52,3.78
942692.67,16.11,2.52,221335.93,3.78
942931.35,16.11,2.52,221716.04,3.79
942931.35,16.11,2.52,221715.27,3.79
942795.45,16.11,2.52,221568.77,3.79
942795.45,16.11,2.52,221568.77,3.79
942975.15,16.12,2.53,221894.24,3.79
943025.6,16.12,2.53,222020.66,3.8
943230.99,16.13,2.54,222165.66,3.8
943390.67,16.13,2.54,222259.88,3.8
943215.08,16.13,2.54,222091.19,3.8
943079.18,16.13,2.54,222142.17,3.8
943079.18,16.13,2.54,222142.17,3.8
942823.56,16.13,2.53,221876.7,3.79
943003.27,16.13,2.54,221868.65,3.8
942848.33,16.13,2.54,221686.64,3.79
943087.01,16.13,2.54,221998.59,3.8
941999.76,16.14,2.55,221926.12,3.8
942205.15,16.14,2.55,222012.43,3.8
942069.24,16.14,2.55,222124.55,3.81
941904.49,16.14,2.55,221990.21,3.8
941954.94,16.14,2.55,222116.62,3.81
941954.94,16.14,2.55,222116.62,3.81
941954.94,16.14,2.55,222116.62,3.81
941689.35,16.14,2.55,221854.92,3.8
941739.8,16.14,2.55,221930.19,3.8
941899.48,16.15,2.56,222024.41,3.81
941633.89,16.14,2.55,221852.89,3.8
941684.34,16.15,2.56,221994.83,3.81
941418.76,16.14,2.55,221823.32,3.8
941469.21,16.15,2.56,221949.73,3.81
941333.3,16.15,2.56,221841.18,3.81
941088.71,16.14,2.55,221591.07,3.8
940843.09,16.14,2.55,221589.54,3.8
940893.54,16.14,2.55,221715.95,3.8
940648.95,16.14,2.55,221467.09,3.8
940828.65,16.14,2.55,221525.08,3.8
940672.3,16.14,2.55,221369.88,3.8
940877.69,16.15,2.56,221456.18,3.8
940928.14,16.15,2.56,221641.29,3.8
940792.23,16.15,2.56,221585.31,3.8
940792.23,16.15,2.56,221585.31,3.8
939798.28,16.14,2.55,220591.79,3.79
939848.73,16.14,2.55,220661.8,3.79
940008.4,16.14,2.55,220756.02,3.79
939853.46,16.14,2.55,220575.45,3.79
940013.14,16.15,2.56,220830.77,3.79
940172.82,16.15,2.56,220924.99,3.8
939917.21,16.15,2.56,220835.27,3.79
939967.66,16.15,2.56,221064.68,3.8
940127.33,16.16,2.57,221158.9,3.8
939861.75,16.15,2.56,220983.36,3.8
939596.16,16.15,2.56,220722.86,3.79
939646.61,16.15,2.56,220864.8,3.8
939826.32,16.16,2.57,220856.74,3.8
939876.77,16.16,2.57,221049.2,3.8
939927.22,16.16,2.57,221175.62,3.8
940086.89,16.17,2.58,221285.36,3.81
940137.34,16.17,2.58,221411.77,3.81
940187.79,16.17,2.58,221487.04,3.81
940238.24,16.18,2.59,221613.45,3.81
940238.24,16.18,2.59,221613.45,3.81
939972.66,16.17,2.58,221329.21,3.81
940023.11,16.18,2.59,221404.47,3.81
939767.49,16.17,2.58,221314.79,3.81
939817.94,16.18,2.59,221441.21,3.81
939552.36,16.17,2.58,221269.7,3.81
939712.03,16.18,2.59,221379.44,3.81
939446.45,16.17,2.58,221207.93,3.81
939626.15,16.18,2.59,221199.87,3.81
939490.25,16.18,2.59,221342.18,3.81
939244.63,16.18,2.58,221131.43,3.81
939108.73,16.18,2.58,221075.45,3.81
939108.73,16.18,2.58,221075.45,3.81
939159.18,16.18,2.59,221145.46,3.81
939318.85,16.18,2.59,221239.69,3.81
939182.95,16.18,2.59,221290.67,3.81
939362.65,16.19,2.6,221282.61,3.81
939413.1,16.19,2.6,221475.07,3.82
939463.55,16.19,2.6,221601.49,3.82
939514.0,16.2,2.61,221676.75,3.82
939258.39,16.19,2.6,221587.03,3.82
939308.84,16.2,2.61,221713.45,3.82
939308.84,16.2,2.61,221713.45,3.82
939308.84,16.2,2.61,221713.45,3.82
939043.25,16.19,2.6,221451.75,3.82
939222.96,16.2,2.61,221509.74,3.82
939273.41,16.2,2.61,221636.15,3.82
939137.5,16.2,2.61,221545.59,3.82
939187.95,16.2,2.61,221672.0,3.82
939187.95,16.2,2.61,221672.0,3.82
939238.4,16.21,2.62,221747.27,3.83
939238.4,16.21,2.62,221747.27,3.83
938982.78,16.2,2.61,221657.55,3.83
938982.78,16.2,2.61,221657.55,3.83
939033.23,16.21,2.62,221783.96,3.83
939083.68,16.21,2.62,221859.23,3.83
938789.09,16.21,2.62,221674.11,3.83
938839.54,16.21,2.62,221800.53,3.83
938999.21,16.21,2.62,221910.27,3.83
939178.92,16.22,2.63,221902.22,3.83
938923.31,16.22,2.63,221763.77,3.83
939103.01,16.22,2.63,222143.74,3.84
938837.4,16.22,2.63,221873.77,3.83
938887.85,16.22,2.63,222000.18,3.84
939047.53,16.23,2.63,222109.93,3.84
938871.94,16.22,2.63,222026.88,3.84
939051.65,16.23,2.64,222018.83,3.84
938796.03,16.22,2.63,221880.38,3.83
938975.74,16.23,2.64,222260.34,3.84
939026.19,16.23,2.64,222386.76,3.84
938770.58,16.23,2.64,222126.79,3.84
938770.58,16.23,2.64,222126.79,3.84
938634.67,16.23,2.64,222036.23,3.84
938814.37,16.23,2.64,222028.18,3.84
938974.05,16.24,2.65,222294.17,3.84
939024.5,16.24,2.65,222420.59,3.85
938778.89,16.24,2.65,222313.77,3.85
938513.3,16.23,2.64,222116.15,3.84
938563.75,16.24,2.65,222191.41,3.84
938563.75,16.24,2.65,222191.41,3.84
938298.17,16.23,2.64,222019.9,3.84
938032.58,16.23,2.64,221848.39,3.84
938206.33,16.23,2.64,221789.28,3.84
937955.03,16.23,2.64,221641.76,3.84
938005.48,16.23,2.64,221880.68,3.84
938055.93,16.24,2.65,222007.09,3.84
938215.61,16.24,2.65,222195.58,3.85
937950.03,16.24,2.65,221920.06,3.84
937814.12,16.24,2.65,221972.8,3.84
937814.12,16.24,2.65,221972.8,3.84
937864.57,16.24,2.65,221951.47,3.84
938103.25,16.25,2.66,222012.24,3.85
937843.6,16.24,2.65,221917.38,3.84
937894.05,16.25,2.66,222155.89,3.85
937642.75,16.24,2.65,222008.38,3.85
937398.15,16.24,2.65,221871.94,3.84
937243.71,16.24,2.65,221714.17,3.84
937429.37,16.24,2.65,221685.79,3.84
937273.02,16.24,2.65,221555.26,3.84
937432.7,16.25,2.65,221846.17,3.84
937181.13,16.24,2.65,221796.35,3.84
937181.13,16.24,2.65,221796.35,3.84
937360.83,16.25,2.66,221788.3,3.84
937115.22,16.24,2.65,221649.85,3.84
937165.67,16.25,2.66,221900.78,3.85
937029.76,16.25,2.66,221958.23,3.85
937080.21,16.25,2.66,221932.61,3.85
937080.21,16.25,2.66,221932.61,3.85
937080.21,16.25,2.66,221932.61,3.85
937130.66,16.25,2.66,222059.02,3.85
936955.08,16.25,2.66,221889.8,3.85
936850.36,16.25,2.66,221785.92,3.85
937010.04,16.25,2.66,221895.66,3.85
937189.74,16.26,2.67,221887.61,3.85
937240.19,16.26,2.67,222080.07,3.85
937104.28,16.26,2.67,221933.57,3.85
936848.67,16.26,2.67,221843.85,3.85
936712.76,16.26,2.67,221843.85,3.85
936576.86,16.26,2.67,221901.3,3.85
936627.31,16.26,2.67,221875.68,3.85
936677.75,16.27,2.68,222002.09,3.86
936412.17,16.26,2.67,221830.58,3.85
936462.62,16.27,2.68,221905.84,3.85
936513.07,16.27,2.68,222032.26,3.86
936377.16,16.27,2.68,221937.26,3.86
936556.86,16.27,2.68,221929.2,3.86
936556.86,16.27,2.68,221929.2,3.86
936556.86,16.27,2.68,221929.2,3.86
936556.86,16.27,2.68,221929.2,3.86
936762.25,16.28,2.69,222222.77,3.86
936812.7,16.28,2.69,222349.18,3.86
936557.09,16.28,2.69,222318.28,3.86
936421.18,16.28,2.69,222209.72,3.86
936471.63,16.28,2.69,222336.14,3.87
936522.08,16.29,2.7,222411.4,3.87
936681.76,16.29,2.7,222505.62,3.87
936681.76,16.29,2.7,222505.62,3.87
936517.01,16.29,2.7,222307.29,3.87
936676.69,16.29,2.7,222562.61,3.87
936540.78,16.29,2.7,222506.63,3.87
936591.23,16.3,2.71,222576.64,3.87
936641.68,16.3,2.71,222703.06,3.88
936505.77,16.3,2.71,222612.5,3.87
936685.48,16.31,2.71,222604.44,3.87
936735.93,16.31,2.72,222796.9,3.88
936600.02,16.31,2.72,222650.4,3.88
936600.02,16.31,2.72,222650.4,3.88
936600.02,16.31,2.72,222650.4,3.88
936759.7,16.31,2.72,222904.33,3.88
936504.09,16.31,2.72,222814.65,3.88
936683.79,16.31,2.72,222806.59,3.88
936734.24,16.32,2.73,222999.05,3.88
936468.66,16.31,2.72,222823.51,3.88
936468.66,16.31,2.72,222823.51,3.88
936203.07,16.31,2.72,222563.02,3.88
936067.16,16.31,2.72,222416.52,3.88
935801.58,16.31,2.72,222192.59,3.87
935852.03,16.31,2.72,222374.95,3.88
935596.41,16.31,2.72,222285.23,3.87
935460.51,16.31,2.72,222138.73,3.87
935510.95,16.31,2.72,222321.08,3.88
935690.66,16.32,2.72,222313.03,3.88
935741.11,16.32,2.73,222666.29,3.88
935791.56,16.32,2.73,222792.7,3.89
935535.95,16.32,2.73,222522.18,3.88
935586.4,16.32,2.73,222597.44,3.88
935826.97,16.33,2.74,222541.71,3.88
935877.41,16.33,2.74,222789.85,3.89
935927.86,16.33,2.74,222916.26,3.89
935830.23,16.33,2.74,223036.34,3.89
935621.39,16.33,2.74,222797.03,3.89
935801.09,16.33,2.74,222855.03,3.89
935545.48,16.33,2.74,222765.31,3.89
935750.87,16.34,2.75,222851.61,3.89
935586.12,16.33,2.74,222955.71,3.89
935765.82,16.34,2.75,223057.16,3.89
935816.27,16.34,2.75,223183.57,3.9
935779.5,16.34,2.75,223126.14,3.9
935643.6,16.34,2.75,223035.58,3.9
935694.05,16.35,2.75,223161.99,3.9
935873.75,16.35,2.76,223219.98,3.9
935608.14,16.35,2.76,223120.53,3.9
935608.14,16.35,2.76,223120.53,3.9
935767.82,16.35,2.76,223214.75,3.9
935818.27,16.35,2.76,223356.69,3.9
935868.71,16.36,2.77,223483.1,3.91
936048.42,16.36,2.77,223541.09,3.91
935912.51,16.36,2.77,223485.11,3.91
935962.96,16.37,2.78,223555.13,3.91
935962.96,16.37,2.78,223555.13,3.91
936201.65,16.37,2.78,223615.89,3.91
936252.1,16.37,2.78,223967.05,3.92
936302.55,16.38,2.79,224093.46,3.92
936353.0,16.38,2.79,224168.73,3.92
936403.45,16.38,2.79,224295.14,3.92
936453.89,16.39,2.8,224370.4,3.93
936613.57,16.39,2.8,224464.62,3.93
936818.96,16.4,2.81,224753.26,3.93
936818.96,16.4,2.81,224753.26,3.93
936563.35,16.39,2.8,224663.55,3.93
936563.35,16.39,2.8,224663.55,3.93
936613.8,16.4,2.81,224789.96,3.94
936348.21,16.39,2.8,224618.45,3.93
936398.66,16.4,2.81,224693.71,3.93
936133.08,16.39,2.8,224535.18,3.93
936338.47,16.4,2.81,224621.49,3.93
936087.17,16.4,2.8,224370.66,3.93
935951.26,16.4,2.81,224480.54,3.93
936001.71,16.4,2.81,224606.96,3.94
936001.71,16.4,2.81,224606.96,3.94
935792.87,16.4,2.81,224467.23,3.93
935972.58,16.4,2.81,224525.22,3.93
936211.26,16.41,2.82,224585.99,3.94
936370.94,16.41,2.82,225080.32,3.94
936421.39,16.41,2.82,224933.82,3.94
936170.09,16.41,2.82,224681.13,3.94
936329.77,16.42,2.82,225151.21,3.95
936380.22,16.42,2.83,225277.62,3.95
936430.67,16.42,2.83,225352.88,3.95
936481.12,16.42,2.83,225479.3,3.95
936481.12,16.42,2.83,225479.3,3.95
936481.12,16.42,2.83,225479.3,3.95
936453.64,16.43,2.83,225617.0,3.96
936633.35,16.43,2.84,225674.99,3.96
936683.8,16.43,2.84,225801.4,3.96
936418.21,16.43,2.84,225462.37,3.96
936173.62,16.43,2.84,225259.81,3.95
935965.48,16.42,2.83,225019.33,3.95
936015.93,16.43,2.84,225094.6,3.95
936066.38,16.43,2.84,225221.01,3.95
935820.77,16.43,2.84,225141.03,3.95
935576.17,16.42,2.83,224852.98,3.95
935576.17,16.42,2.83,224852.98,3.95
935755.88,16.43,2.84,224910.97,3.95
935490.29,16.42,2.83,224626.78,3.94
935354.38,16.42,2.83,224480.28,3.94
935404.83,16.43,2.84,224662.63,3.95
935455.28,16.43,2.84,224789.05,3.95
935199.67,16.43,2.84,224699.33,3.95
935199.67,16.43,2.84,224699.33,3.95
935359.35,16.43,2.84,224809.07,3.95
935223.44,16.43,2.84,224662.58,3.95
935273.89,16.44,2.85,224844.93,3.95
935324.34,16.44,2.85,224971.34,3.95
935504.04,16.44,2.85,225029.33,3.96
935238.46,16.44,2.85,224857.82,3.95
935288.91,16.44,2.85,224984.23,3.96
935339.36,16.45,2.86,225059.5,3.96
935083.74,16.44,2.85,224969.78,3.96
935243.42,16.45,2.86,225064.0,3.96
935293.87,16.45,2.86,225205.94,3.96
935157.96,16.45,2.86,225059.44,3.96
935022.06,16.45,2.86,225059.44,3.96
935072.51,16.46,2.86,225185.85,3.96
934936.6,16.46,2.87,225073.48,3.96
935141.99,16.46,2.87,225159.78,3.96
935321.69,16.47,2.87,225358.99,3.97
935321.69,16.47,2.87,225358.99,3.97
935146.11,16.46,2.87,225275.94,3.97
934890.5,16.46,2.87,225245.04,3.97
934940.94,16.46,2.87,225371.45,3.97
934991.39,16.47,2.88,225446.71,3.97
935041.84,16.47,2.88,225573.13,3.97
935227.5,16.47,2.88,225635.71,3.97
934985.94,16.47,2.88,225560.88,3.97
935165.64,16.48,2.89,225552.82,3.97
934910.03,16.47,2.88,225414.38,3.97
935089.73,16.48,2.89,225794.34,3.98
934937.66,16.48,2.88,225643.38,3.98
934682.04,16.47,2.88,225383.41,3.97
934430.75,16.47,2.88,225132.3,3.97
934481.2,16.47,2.88,225258.72,3.97
934531.64,16.48,2.88,225333.98,3.97
934382.63,16.47,2.88,225176.2,3.97
934433.07,16.48,2.89,225029.7,3.97
934115.19,16.47,2.88,224712.06,3.96
934274.87,16.48,2.89,225182.18,3.97
934454.58,16.48,2.89,225174.13,3.97
934693.26,16.49,2.9,225486.08,3.98
934447.65,16.48,2.89,225484.55,3.98
934447.65,16.48,2.89,225484.55,3.98
934633.31,16.49,2.9,225456.17,3.98
934792.99,16.49,2.9,225747.08,3.98
934548.39,16.49,2.9,225498.22,3.98
934598.84,16.49,2.9,225624.63,3.98
934649.29,16.5,2.91,225699.9,3.98
934808.97,16.5,2.91,225794.12,3.99
934859.42,16.5,2.91,225936.05,3.99
934617.85,16.5,2.91,225895.71,3.99
934617.85,16.5,2.91,225895.71,3.99
934797.56,16.51,2.91,225887.66,3.99
934848.01,16.51,2.92,226080.11,3.99
934712.1,16.51,2.92,225933.62,3.99
934456.49,16.51,2.92,225843.94,3.99
934320.58,16.51,2.92,225843.94,3.99
934054.99,16.5,2.91,225585.25,3.99
934105.44,16.51,2.92,225711.66,3.99
934265.12,16.51,2.92,225821.41,3.99
934265.12,16.51,2.92,225821.41,3.99
934265.12,16.51,2.92,225821.41,3.99
934315.57,16.51,2.92,225947.82,3.99
934179.66,16.51,2.92,225835.44,3.99
934230.11,16.52,2.93,225961.86,4.0
934389.79,16.52,2.93,226150.34,4.0
934549.47,16.53,2.94,226244.56,4.0
934709.15,16.53,2.94,226499.88,4.01
934759.6,16.54,2.94,226626.29,4.01
934623.69,16.54,2.95,226535.73,4.01
934783.37,16.54,2.95,226629.95,4.01
934943.05,16.55,2.95,226885.27,4.02
935122.75,16.55,2.96,226877.22,4.02
934867.14,16.55,2.96,226738.77,4.01
935046.84,16.55,2.96,227118.74,4.02
934791.23,16.55,2.96,226858.77,4.02
934970.94,16.55,2.96,226850.72,4.02
934970.94,16.55,2.96,226850.72,4.02
934715.32,16.55,2.96,226712.27,4.01
934449.74,16.55,2.96,226536.73,4.01
934500.19,16.55,2.96,226777.96,4.02
934500.19,16.55,2.96,226777.96,4.02
934679.89,16.55,2.96,226769.9,4.02
934679.89,16.55,2.96,226769.9,4.02
934885.28,16.56,2.97,227063.47,4.02
934629.67,16.56,2.97,227032.57,4.02
934680.12,16.56,2.97,226886.08,4.02
934730.57,16.56,2.97,227254.34,4.03
934730.57,16.56,2.97,227254.34,4.03
934910.27,16.57,2.98,227246.29,4.03
934654.66,16.56,2.97,227107.85,4.02
934893.35,16.57,2.98,227547.23,4.03
934717.76,16.57,2.98,227376.74,4.03
934897.47,16.57,2.98,227368.68,4.03
934651.85,16.57,2.98,227230.24,4.03
934702.3,16.57,2.98,227481.16,4.03
934566.4,16.57,2.98,227534.22,4.03
934430.49,16.57,2.98,227334.66,4.03
934179.19,16.57,2.98,227083.55,4.03
934417.88,16.58,2.98,227144.32,4.03
934281.97,16.58,2.99,227317.15,4.03
934332.42,16.58,2.99,227443.57,4.04
934170.29,16.58,2.99,227236.54,4.03
934350.0,16.58,2.99,227294.53,4.03
934104.39,16.58,2.99,227214.55,4.03
934154.84,16.58,2.99,227340.96,4.04
934340.5,16.59,3.0,227570.69,4.04
934088.93,16.58,2.99,227314.9,4.04
933823.34,16.58,2.99,227139.36,4.03
933557.76,16.58,2.99,226878.86,4.03
933608.21,16.58,2.99,227005.28,4.03
933455.74,16.58,2.99,226892.92,4.03
933455.74,16.58,2.99,226892.92,4.03
933455.74,16.58,2.99,226892.92,4.03
933615.42,16.58,2.99,227002.66,4.03
933615.42,16.58,2.99,227002.66,4.03
933665.87,16.58,2.99,227129.08,4.03
933529.96,16.59,2.99,227038.51,4.03
933709.66,16.59,3.0,227030.46,4.03
933709.66,16.59,3.0,227030.46,4.03
933534.08,16.59,3.0,226822.26,4.03
933584.53,16.59,3.0,227014.72,4.03
933328.92,16.59,3.0,226925.01,4.03
933379.36,16.59,3.0,227051.42,4.04
933559.07,16.6,3.0,227109.41,4.04
933303.46,16.59,3.0,227019.7,4.04
933167.55,16.59,3.0,226873.2,4.03
933218.0,16.6,3.01,227037.55,4.04
933268.45,16.6,3.01,227163.97,4.04
933318.9,16.6,3.01,227239.23,4.04
933318.9,16.6,3.01,227239.23,4.04
933498.6,16.61,3.02,227231.18,4.04
933549.05,16.61,3.02,227423.64,4.05
933386.93,16.61,3.02,227226.1,4.04
933121.34,16.6,3.01,227054.59,4.04
933121.34,16.6,3.01,227054.59,4.04
932855.75,16.6,3.01,226883.08,4.04
932600.14,16.6,3.01,226793.36,4.04
932464.23,16.6,3.01,226646.86,4.03
932198.65,16.59,3.0,226475.35,4.03
932378.35,16.6,3.01,226800.82,4.04
932428.8,16.6,3.01,226927.24,4.04
932203.19,16.6,3.01,226691.76,4.04
932253.64,16.6,3.01,226767.03,4.04
932117.73,16.6,3.01,226832.11,4.04
932117.73,16.6,3.01,226832.11,4.04
932168.18,16.61,3.02,226802.88,4.04
932218.63,16.61,3.02,226929.29,4.04
932398.34,16.61,3.02,226987.28,4.04
932132.75,16.61,3.02,226711.77,4.04
932132.75,16.61,3.02,226711.77,4.04
931920.28,16.61,3.02,226529.2,4.04
931763.73,16.61,3.01,226406.42,4.03
931627.83,16.61,3.02,226451.46,4.04
931372.21,16.6,3.01,226361.75,4.04
931568.78,16.61,3.02,226482.44,4.04
931326.31,16.6,3.01,226260.2,4.03
931506.01,16.61,3.02,226252.15,4.03
931506.01,16.61,3.02,226252.15,4.03
931260.4,16.61,3.02,226113.71,4.03
931260.4,16.61,3.02,226113.71,4.03
931440.1,16.61,3.02,226502.51,4.04
931304.2,16.61,3.02,226556.05,4.04
931354.65,16.61,3.02,226533.92,4.04
931245.01,16.61,3.02,226415.51,4.04
931295.46,16.62,3.03,226541.93,4.04
931475.16,16.62,3.03,226599.92,4.04
931339.25,16.62,3.03,226657.37,4.05
931229.61,16.62,3.03,226714.25,4.05
931280.06,16.62,3.03,226688.63,4.05
931144.16,16.63,3.03,226542.13,4.04
931317.91,16.63,3.04,226859.07,4.05
931523.3,16.63,3.04,226945.37,4.05
931387.39,16.64,3.04,227055.23,4.06
931437.84,16.64,3.05,227181.64,4.06
931186.54,16.64,3.04,226928.98,4.05
930926.88,16.63,3.04,226662.05,4.05
930816.88,16.63,3.04,226552.05,4.05
930867.33,16.63,3.04,226627.31,4.05
931047.04,16.64,3.05,226619.26,4.05
931206.72,16.64,3.05,226885.25,4.06
931050.74,16.64,3.05,226734.85,4.05
930875.16,16.64,3.05,226629.15,4.05
930925.61,16.64,3.05,226755.56,4.05
930789.7,16.64,3.05,226665.0,4.05
930653.79,16.64,3.05,226518.5,4.05
930517.88,16.64,3.05,226518.5,4.05
930408.24,16.64,3.05,226538.85,4.05
930648.81,16.65,3.06,226483.12,4.05
930699.26,16.65,3.06,226731.25,4.06
930749.71,16.65,3.06,226857.67,4.06
930800.16,16.66,3.07,226932.93,4.06
930800.16,16.66,3.07,226932.93,4.06
930543.68,16.65,3.06,226893.63,4.06
930723.39,16.66,3.07,226885.58,4.06
930773.84,16.66,3.07,227078.04,4.07
930615.16,16.66,3.07,227086.13,4.07
930794.86,16.67,3.07,227078.07,4.07
930539.25,16.66,3.07,226939.63,4.06
930589.7,16.67,3.07,227180.81,4.07
930769.41,16.67,3.08,227172.76,4.07
930819.85,16.67,3.08,227365.22,4.07
930870.3,16.68,3.09,227491.63,4.08
930614.69,16.67,3.08,227401.92,4.07
930614.69,16.67,3.08,227401.92,4.07
930614.69,16.67,3.08,227401.92,4.07
930794.4,16.68,3.09,227459.91,4.08
930794.4,16.68,3.09,227459.91,4.08
930794.4,16.68,3.09,227459.91,4.08
930844.85,16.68,3.09,227586.32,4.08
930589.23,16.68,3.09,227496.64,4.08
930785.8,16.68,3.09,227530.86,4.08
930483.33,16.68,3.09,227434.87,4.08
930533.77,16.68,3.09,227561.29,4.08
930533.77,16.68,3.09,227561.29,4.08
930584.22,16.69,3.1,227636.55,4.08
930584.22,16.69,3.1,227636.55,4.08
930584.22,16.69,3.1,227636.55,4.08
930824.79,16.69,3.1,227580.82,4.08
930727.16,16.69,3.1,227490.05,4.08
930591.25,16.69,3.1,227764.96,4.09
930641.7,16.69,3.1,227891.38,4.09
930641.7,16.69,3.1,227891.38,4.09
930692.15,16.7,3.11,227986.73,4.09
930742.6,16.7,3.11,228113.15,4.09
930742.6,16.7,3.11,228113.15,4.09
930586.24,16.7,3.11,227965.24,4.09
930586.24,16.7,3.11,227965.24,4.09
930765.95,16.7,3.11,228023.23,4.09
930630.04,16.7,3.11,227876.73,4.09
930494.13,16.7,3.11,227876.73,4.09
930285.29,16.7,3.11,227671.82,4.09
930523.98,16.71,3.12,227732.59,4.09
930574.43,16.71,3.12,227971.1,4.09
930500.48,16.71,3.12,228059.92,4.1
930550.93,16.71,3.12,228186.33,4.1
930730.63,16.72,3.13,228244.32,4.1
930781.08,16.72,3.13,228370.73,4.1
930645.17,16.72,3.13,228280.17,4.1
930645.17,16.72,3.13,228280.17,4.1
930443.51,16.72,3.13,228054.78,4.1
930187.9,16.72,3.13,227965.07,4.1
930187.9,16.72,3.13,227965.07,4.1
930373.56,16.72,3.13,227936.69,4.1
930128.96,16.72,3.13,227800.26,4.09
930077.65,16.72,3.13,228044.94,4.1
930128.1,16.72,3.13,228113.36,4.1
930128.1,16.72,3.13,228113.36,4.1
930307.8,16.73,3.13,228105.3,4.1
930358.25,16.73,3.14,228297.76,4.1
930408.7,16.73,3.14,228424.18,4.11
930459.15,16.74,3.14,228499.44,4.11
930203.54,16.73,3.14,228409.72,4.11
930253.98,16.74,3.14,228536.14,4.11
930143.98,16.73,3.14,228426.14,4.11
930323.69,16.74,3.15,228484.13,4.11
930374.14,16.74,3.15,228610.54,4.11
930612.83,16.75,3.16,228783.41,4.12
930357.21,16.74,3.15,228693.69,4.12
930221.31,16.75,3.15,228547.19,4.11
930401.01,16.75,3.16,228872.81,4.12
930560.69,16.75,3.16,228967.03,4.12
