ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
652,3378,583330,6212,583330
652,3378,584330,6212,584330
653,3380,584330,6212,584330
654,3382,584330,6212,584330
655,3384,584800,6212,584800
655,3384,585270,6212,585270
656,3386,585920,6212,585920
656,3386,586920,6212,586920
656,3386,587570,6212,587570
657,3388,587570,6212,587570
658,3390,587890,6212,587890
659,3392,588890,6212,588890
659,3392,589890,6212,589890
659,3392,590700,6212,590700
659,3392,591510,6212,591510
659,3392,592510,6212,592510
659,3392,592730,6212,592730
660,3394,593730,6212,593730
661,3402,594730,6212,594730
662,3410,595540,6212,595540
662,3410,595860,6212,595860
662,3410,596860,6212,596860
663,3418,597510,6212,597510
663,3418,598510,6212,598510
663,3418,598740,6212,598740
664,3420,599390,6212,599390
665,3422,600390,6212,600390
666,3424,600860,6212,600860
666,3424,601330,6212,601330
666,3424,601800,6212,601800
667,3432,602800,6212,602800
667,3432,603260,6212,603260
668,3440,604070,6212,604070
668,3440,605070,6212,605070
669,3442,606070,6212,606070
669,3442,607070,6212,607070
669,3442,607530,6212,607530
670,3450,608530,6212,608530
670,3450,608530,6212,608530
670,3450,609530,6212,609530
670,3450,610180,6212,610180
671,3458,611180,6212,611180
671,3458,611650,6212,611650
671,3458,612650,6212,612650
672,3460,612810,6212,612810
673,3468,612810,6212,612810
673,3468,613280,6212,613280
674,3476,614280,6212,614280
674,3476,615280,6212,615280
675,3484,615440,6212,615440
676,3492,616440,6212,616440
677,3494,617440,6212,617440
677,3494,618440,6212,618440
677,3494,619250,6212,619250
678,3502,619250,6212,619250
678,3502,620250,6212,620250
678,3502,620250,6212,620250
678,3502,621250,6212,621250
678,3502,621720,6212,621720
678,3502,622530,6212,622530
679,3504,623530,6212,623530
679,3504,624340,6212,624340
679,3504,624990,6212,624990
680,3512,625990,6212,625990
681,3520,626310,6212,626310
682,3522,626310,6212,626310
683,3530,627120,6212,627120
683,3530,628120,6212,628120
683,3530,629120,6212,629120
684,3532,629930,6212,629930
685,3540,630930,6212,630930
685,3540,631740,6212,631740
685,3540,632210,6212,632210
685,3540,632670,6212,632670
685,3540,633140,6212,633140
686,3548,633610,6212,633610
686,3548,633610,6212,633610
687,3556,633610,6212,633610
687,3556,634420,6212,634420
687,3556,635070,6212,635070
688,3564,636070,6212,636070
688,3564,636540,6212,636540
689,3572,637540,6212,637540
689,3572,638540,6212,638540
690,3580,639350,6212,639350
691,3588,640350,6212,640350
691,3588,641160,6212,641160
692,3596,642160,6212,642160
693,3598,642160,6212,642160
694,3602,643160,6212,643160
695,3604,643970,6212,643970
695,3604,644970,6212,644970
695,3604,645970,6212,645970
695,3604,646290,6212,646290
695,3604,647290,6212,647290
696,3612,647290,6212,647290
697,3620,648100,6212,648100
698,3628,649100,6212,649100
698,3628,649910,6212,649910
698,3628,650910,6212,650910
699,3636,651910,6212,651910
699,3636,652370,6212,652370
700,3640,653180,6212,653180
700,3640,653830,6212,653830
700,3640,654640,6212,654640
701,3642,655290,6212,655290
701,3642,655610,6212,655610
702,3650,656610,6212,656610
702,3650,657610,6212,657610
702,3650,658610,6212,658610
702,3650,659610,6212,659610
703,3652,660080,6212,660080
703,3652,660550,6212,660550
704,3660,660550,6212,660550
705,3662,661360,6212,661360
705,3662,661830,6212,661830
705,3662,662640,6212,662640
706,3664,662970,6212,662970
707,3672,663970,6212,663970
707,3672,664970,6212,664970
708,3680,665970,6212,665970
709,3681,666780,6212,666780
709,3681,667780,6212,667780
709,3681,668430,6212,668430
709,3681,669430,6212,669430
709,3681,669900,6212,669900
709,3681,670710,6212,670710
709,3681,670930,6212,670930
710,3689,671150,6212,671150
710,3689,672150,6212,672150
710,3689,673150,6212,673150
711,3691,673960,6212,673960
711,3691,674550,6212,674550
711,3691,675550,6212,675550
711,3691,676550,6212,676550
712,3699,677550,6212,677550
712,3699,677550,6212,677550
712,3699,678550,6212,678550
713,3701,679550,6212,679550
713,3701,680550,6212,680550
713,3701,681020,6212,681020
714,3703,682020,6212,682020
714,3703,682340,6212,682340
714,3703,682810,6212,682810
714,3703,683620,6212,683620
714,3703,683620,6212,683620
715,3711,684090,6212,684090
715,3711,684740,6212,684740
715,3711,685740,6212,685740
716,3713,686740,6212,686740
716,3713,687740,6212,687740
716,3713,688550,6212,688550
716,3713,688780,6212,688780
716,3713,689250,6212,689250
717,3717,689250,6212,689250
717,3717,689250,6212,689250
718,3725,689720,6212,689720
718,3725,690720,6212,690720
719,3733,691190,6212,691190
719,3733,692000,6212,692000
719,3733,693000,6212,693000
719,3733,693810,6212,693810
720,3737,694810,6212,694810
721,3739,695810,6212,695810
721,3739,696280,6212,696280
722,3747,696740,6212,696740
723,3755,697550,6212,697550
724,3757,698010,6212,698010
724,3757,699010,6212,699010
724,3757,703010,6212,703010
725,3759,704010,6212,704010
725,3759,704010,6212,704010
725,3759,705010,6212,705010
725,3759,705820,6212,705820
726,3761,706140,6212,706140
726,3761,706140,6212,706140
726,3761,706610,6212,706610
726,3761,706610,6212,706610
727,3763,707080,6212,707080
728,3765,707630,6212,707630
729,3767,708630,6212,708630
729,3767,709000,6212,709000
730,3769,709000,6212,709000
730,3769,710000,6212,710000
730,3769,710460,6212,710460
730,3769,711010,6212,711010
730,3769,711660,6212,711660
731,3777,712660,6212,712660
732,3785,713660,6212,713660
732,3785,714660,6212,714660
733,3787,715660,6212,715660
734,3795,716660,6212,716660
735,3803,717470,6212,717470
736,3805,717700,6212,717700
736,3805,718700,6212,718700
736,3805,719510,6212,719510
737,3813,720320,6212,720320
738,3815,721320,6212,721320
739,3823,722130,6212,722130
739,3823,722600,6212,722600
740,3825,723070,6212,723070
741,3827,723300,6212,723300
741,3827,724110,6212,724110
742,3829,724920,6212,724920
742,3829,725150,6212,725150
742,3829,725960,6212,725960
743,3831,725960,6212,725960
744,3839,725960,6212,725960
744,3839,726430,6212,726430
744,3839,726430,6212,726430
744,3839,727430,6212,727430
745,3841,728430,6212,728430
746,3843,729430,6212,729430
746,3843,729430,6212,729430
747,3845,729900,6212,729900
747,3845,730130,6212,730130
748,3853,731130,6212,731130
749,3861,732130,6212,732130
750,3863,733130,6212,733130
751,3871,733600,6212,733600
751,3871,734600,6212,734600
751,3871,735060,6212,735060
752,3879,735520,6212,735520
753,3881,736330,6212,736330
753,3881,736330,6212,736330
753,3881,737330,6212,737330
753,3881,737790,6212,737790
753,3881,738600,6212,738600
754,3889,739600,6212,739600
755,3897,739600,6212,739600
756,3905,740410,6212,740410
756,3905,741410,6212,741410
756,3905,742410,6212,742410
756,3905,742640,6212,742640
756,3905,743450,6212,743450
756,3905,744450,6212,744450
756,3905,745260,6212,745260
756,3905,745730,6212,745730
756,3905,746730,6212,746730
757,3913,746730,6212,746730
758,3915,747190,6212,747190
759,3917,747660,6212,747660
759,3917,748660,6212,748660
759,3917,749470,6212,749470
760,3925,749470,6212,749470
760,3925,749940,6212,749940
760,3925,750410,6212,750410
760,3925,751410,6212,751410
761,3933,752060,6212,752060
761,3933,752530,6212,752530
761,3933,753340,6212,753340
761,3933,754340,6212,754340
761,3933,754340,6212,754340
761,3933,762340,6212,762340
761,3933,762340,6212,762340
761,3933,762660,6212,762660
762,3935,763660,6212,763660
762,3935,764660,6212,764660
763,3939,765470,6212,765470
764,3941,765930,6212,765930
764,3941,766160,6212,766160
764,3941,767160,6212,767160
764,3941,767320,6212,767320
764,3941,768320,6212,768320
764,3941,769320,6212,769320
765,3949,769790,6212,769790
766,3957,770600,6212,770600
767,3959,771600,6212,771600
767,3959,772070,6212,772070
768,3967,772880,6212,772880
769,3975,773880,6212,773880
770,3979,774690,6212,774690
770,3979,775690,6212,775690
771,3981,776690,6212,776690
771,3981,777150,6212,777150
772,3989,777960,6212,777960
772,3989,778960,6212,778960
772,3989,779770,6212,779770
772,3989,780770,6212,780770
772,3989,781770,6212,781770
773,3997,782770,6212,782770
774,3999,782930,6212,782930
775,4007,783740,6212,783740
775,4007,784740,6212,784740
776,4015,785740,6212,785740
776,4015,786210,6212,786210
776,4015,786210,6212,786210
776,4015,787210,6212,787210
777,4017,788210,6212,788210
777,4017,788440,6212,788440
778,4019,789440,6212,789440
778,4019,790250,6212,790250
778,4019,791060,6212,791060
778,4019,791870,6212,791870
779,4021,792870,6212,792870
780,4029,793340,6212,793340
780,4029,793660,6212,793660
780,4029,794470,6212,794470
781,4031,794470,6212,794470
782,4033,794470,6212,794470
783,4041,795470,6212,795470
784,4043,795470,6212,795470
784,4043,795470,6212,795470
785,4051,796280,6212,796280
786,4059,797280,6212,797280
786,4059,798280,6212,798280
786,4059,799280,6212,799280
787,4063,800280,6212,800280
787,4063,800280,6212,800280
787,4063,800750,6212,800750
787,4063,800750,6212,800750
787,4063,800750,6212,800750
787,4063,801070,6212,801070
787,4063,801880,6212,801880
787,4063,802880,6212,802880
788,4065,803040,6212,803040
789,4067,803040,6212,803040
789,4067,803850,6212,803850
789,4067,804170,6212,804170
790,4075,804170,6212,804170
790,4075,804640,6212,804640
791,4077,804640,6212,804640
791,4077,805640,6212,805640
791,4077,806640,6212,806640
792,4085,807640,6212,807640
792,4085,807960,6212,807960
793,4093,808960,6212,808960
794,4095,809960,6212,809960
794,4095,810960,6212,810960
795,4103,811960,6212,811960
795,4103,812770,6212,812770
795,4103,813580,6212,813580
796,4111,814580,6212,814580
796,4111,814580,6212,814580
797,4119,814800,6212,814800
797,4119,815800,6212,815800
797,4119,815800,6212,815800
798,4120,816610,6212,816610
798,4120,817610,6212,817610
798,4120,818610,6212,818610
799,4124,819610,6212,819610
799,4124,819610,6212,819610
800,4132,820420,6212,820420
801,4134,821420,6212,821420
802,4142,822420,6212,822420
803,4144,823230,6212,823230
804,4146,823550,6212,823550
804,4146,824550,6212,824550
805,4154,825360,6212,825360
805,4154,826360,6212,826360
806,4162,827360,6212,827360
806,4162,827950,6212,827950
806,4162,828950,6212,828950
806,4162,829950,6212,829950
807,4170,830540,6212,830540
808,4178,831350,6212,831350
808,4178,832350,6212,832350
808,4178,833160,6212,833160
809,4186,841160,6212,841160
809,4186,841810,6212,841810
809,4186,842280,6212,842280
809,4186,843280,6212,843280
809,4186,844090,6212,844090
809,4186,845090,6212,845090
810,4194,846090,6212,846090
811,4195,846550,6212,846550
812,4203,847360,6212,847360
812,4203,847680,6212,847680
812,4203,848150,6212,848150
812,4203,848960,6212,848960
812,4203,849770,6212,849770
812,4203,850770,6212,850770
812,4203,850770,6212,850770
812,4203,851420,6212,851420
812,4203,851740,6212,851740
813,4205,852740,6212,852740
813,4205,853740,6212,853740
813,4205,854060,6212,854060
813,4205,854870,6212,854870
814,4207,855680,6212,855680
815,4215,856490,6212,856490
816,4217,857300,6212,857300
816,4217,857770,6212,857770
816,4217,858770,6212,858770
816,4217,859240,6212,859240
816,4217,860240,6212,860240
816,4217,861240,6212,861240
817,4225,861240,6212,861240
817,4225,862050,6212,862050
817,4225,862520,6212,862520
817,4225,862520,6212,862520
818,4227,862990,6212,862990
819,4235,863990,6212,863990
819,4235,864450,6212,864450
819,4235,865450,6212,865450
820,4243,866450,6212,866450
820,4243,867450,6212,867450
821,4245,868450,6212,868450
821,4245,869450,6212,869450
822,4247,869450,6212,869450
822,4247,869450,6212,869450
823,4249,869920,6212,869920
824,4257,870920,6212,870920
824,4257,871390,6212,871390
824,4257,871610,6212,871610
825,4265,872610,6212,872610
825,4265,872610,6212,872610
825,4265,872930,6212,872930
825,4265,873580,6212,873580
825,4265,874580,6212,874580
825,4265,874580,6212,874580
826,4269,875580,6212,875580
827,4271,876580,6212,876580
828,4273,877390,6212,877390
828,4273,877710,6212,877710
829,4281,885710,6212,885710
830,4282,886520,6212,886520
830,4282,887330,6212,887330
830,4282,888140,6212,888140
830,4282,888140,6212,888140
831,4290,888140,6212,888140
832,4298,888140,6212,888140
833,4300,889140,6212,889140
833,4300,889370,6212,889370
833,4300,890370,6212,890370
833,4300,891370,6212,891370
834,4308,899370,6212,899370
834,4308,900180,6212,900180
834,4308,901180,6212,901180
834,4308,901410,6212,901410
834,4308,902410,6212,902410
835,4310,903410,6212,903410
835,4310,903870,6212,903870
835,4310,904870,6212,904870
836,4318,905680,6212,905680
836,4318,906680,6212,906680
837,4326,907680,6212,907680
837,4326,908490,6212,908490
838,4334,916490,6212,916490
839,4336,917490,6212,917490
839,4336,917490,6212,917490
839,4336,918490,6212,918490
839,4336,919300,6212,919300
840,4338,920110,6212,920110
841,4346,921110,6212,921110
841,4346,922110,6212,922110
842,4348,922920,6212,922920
842,4348,923920,6212,923920
842,4348,924920,6212,924920
842,4348,925240,6212,925240
842,4348,925560,6212,925560
842,4348,926150,6212,926150
842,4348,926370,6212,926370
842,4348,927370,6212,927370
843,4350,928370,6212,928370
844,4358,929370,6212,929370
844,4358,929830,6212,929830
844,4358,930480,6212,930480
844,4358,930850,6212,930850
844,4358,931310,6212,931310
844,4358,932120,6212,932120
844,4358,932120,6212,932120
845,4359,932930,6212,932930
845,4359,933160,6212,933160
846,4361,933160,6212,933160
846,4361,933160,6212,933160
846,4361,933160,6212,933160
846,4361,934160,6212,934160
846,4361,935160,6212,935160
846,4361,935630,6212,935630
847,4363,935950,6212,935950
847,4363,936950,6212,936950
847,4363,937760,6212,937760
847,4363,938570,6212,938570
847,4363,939380,6212,939380
847,4363,940190,6212,940190
847,4363,940350,6212,940350
848,4371,941350,6212,941350
848,4371,942350,6212,942350
848,4371,943350,6212,943350
848,4371,944350,6212,944350
849,4379,945350,6212,945350
849,4379,946350,6212,946350
849,4379,946820,6212,946820
849,4379,947820,6212,947820
850,4383,947820,6212,947820
850,4383,948140,6212,948140
850,4383,948140,6212,948140
851,4391,948460,6212,948460
852,4399,948930,6212,948930
852,4399,949930,6212,949930
852,4399,950250,6212,950250
852,4399,950720,6212,950720
853,4407,951720,6212,951720
854,4415,952190,6212,952190
855,4417,952660,6212,952660
855,4417,953470,6212,953470
856,4419,954470,6212,954470
856,4419,954580,6212,954580
857,4427,962580,6212,962580
857,4427,963390,6212,963390
857,4427,964390,6212,964390
858,4429,964390,6212,964390
858,4429,965390,6212,965390
859,4431,966200,6212,966200
859,4431,967010,6212,967010
859,4431,968010,6212,968010
859,4431,968820,6212,968820
860,4439,969820,6212,969820
860,4439,970280,6212,970280
861,4447,970870,6212,970870
861,4447,971870,6212,971870
861,4447,972870,6212,972870
862,4449,973340,6212,973340
863,4451,973340,6212,973340
863,4451,974340,6212,974340
864,4459,975340,6212,975340
865,4461,976340,6212,976340
865,4461,976340,6212,976340
866,4463,977340,6212,977340
866,4463,978340,6212,978340
866,4463,978890,6212,978890
866,4463,979210,6212,979210
866,4463,979210,6212,979210
867,4465,980020,6212,980020
867,4465,981020,6212,981020
867,4465,981830,6212,981830
868,4467,982150,6212,982150
868,4467,983150,6212,983150
868,4467,983310,6212,983310
869,4475,984120,6212,984120
869,4475,984120,6212,984120
869,4475,984590,6212,984590
869,4475,985590,6212,985590
870,4483,985590,6212,985590
870,4483,986400,6212,986400
871,4491,986860,6212,986860
872,4499,987180,6212,987180
872,4499,987990,6212,987990
872,4499,988220,6212,988220
872,4499,988590,6212,988590
873,4507,988910,6212,988910
873,4507,989230,6212,989230
874,4515,990230,6212,990230
874,4515,991230,6212,991230
874,4515,992230,6212,992230
874,4515,993230,6212,993230
875,4517,994230,6212,994230
875,4517,994600,6212,994600
875,4517,994830,6212,994830
875,4517,995830,6212,995830
875,4517,996150,6212,996150
875,4517,996620,6212,996620
875,4517,997620,6212,997620
876,4521,998620,6212,998620
877,4523,998620,6212,998620
878,4531,999620,6212,999620
878,4531,999940,6212,999940
878,4531,1000410,6212,1000410
879,4539,1001410,6212,1001410
879,4539,1001730,6212,1001730
879,4539,1002540,6212,1002540
880,4541,1003190,6212,1003190
880,4541,1004190,6212,1004190
880,4541,1005000,6212,1005000
880,4541,1005470,6212,1005470
880,4541,1006470,6212,1006470
880,4541,1007470,6212,1007470
880,4541,1008120,6212,1008120
880,4541,1008710,6212,1008710
880,4541,1009710,6212,1009710
880,4541,1009710,6212,1009710
880,4541,1009710,6212,1009710
881,4543,1010170,6212,1010170
882,4545,1010980,6212,1010980
882,4545,1011980,6212,1011980
883,4547,1012630,6212,1012630
883,4547,1013280,6212,1013280
883,4547,1013750,6212,1013750
883,4547,1014210,6212,1014210
883,4547,1014530,6212,1014530
883,4547,1015530,6212,1015530
883,4547,1016530,6212,1016530
883,4547,1017000,6212,1017000
883,4547,1017000,6212,1017000
883,4547,1017810,6212,1017810
883,4547,1018810,6212,1018810
884,4551,1019810,6212,1019810
884,4551,1019810,6212,1019810
884,4551,1020620,6212,1020620
884,4551,1021620,6212,1021620
884,4551,1022620,6212,1022620
884,4551,1023080,6212,1023080
884,4551,1024080,6212,1024080
884,4551,1024890,6212,1024890
884,4551,1025890,6212,1025890
884,4551,1025890,6212,1025890
884,4551,1026700,6212,1026700
884,4551,1027250,6212,1027250
884,4551,1028250,6212,1028250
884,4551,1029060,6212,1029060
884,4551,1029530,6212,1029530
884,4551,1030530,6212,1030530
885,4553,1031000,6212,1031000
885,4553,1031460,6212,1031460
885,4553,1032460,6212,1032460
886,4561,1033460,6212,1033460
886,4561,1034460,6212,1034460
886,4561,1035460,6212,1035460
886,4561,1037460,6212,1037460
886,4561,1038270,6212,1038270
887,4563,1039270,6212,1039270
888,4571,1040270,6212,1040270
888,4571,1041270,6212,1041270
888,4571,1041920,6212,1041920
888,4571,1041920,6212,1041920
888,4571,1042920,6212,1042920
889,4579,1043730,6212,1043730
889,4579,1044730,6212,1044730
889,4579,1045730,6212,1045730
889,4579,1046280,6212,1046280
890,4581,1047280,6212,1047280
891,4583,1047750,6212,1047750
891,4583,1047750,6212,1047750
892,4587,1048750,6212,1048750
892,4587,1048910,6212,1048910
892,4587,1048910,6212,1048910
892,4587,1049720,6212,1049720
893,4595,1050040,6212,1050040
893,4595,1050360,6212,1050360
893,4595,1051360,6212,1051360
894,4603,1052360,6212,1052360
894,4603,1052830,6212,1052830
895,4605,1052830,6212,1052830
896,4607,1052830,6212,1052830
897,4615,1053640,6212,1053640
897,4615,1054110,6212,1054110
897,4615,1055110,6212,1055110
898,4623,1055110,6212,1055110
899,4631,1056110,6212,1056110
900,4639,1057110,6212,1057110
900,4639,1057580,6212,1057580
900,4639,1057740,6212,1057740
900,4639,1058550,6212,1058550
900,4639,1059550,6212,1059550
900,4639,1060020,6212,1060020
900,4639,1061020,6212,1061020
900,4639,1062020,6212,1062020
900,4639,1063020,6212,1063020
900,4639,1063830,6212,1063830
900,4639,1064480,6212,1064480
901,4647,1065290,6212,1065290
901,4647,1065760,6212,1065760
902,4655,1066570,6212,1066570
902,4655,1067570,6212,1067570
902,4655,1068380,6212,1068380
902,4655,1068380,6212,1068380
903,4659,1068380,6212,1068380
904,4667,1068610,6212,1068610
904,4667,1069420,6212,1069420
905,4675,1070070,6212,1070070
905,4675,1070540,6212,1070540
905,4675,1071540,6212,1071540
905,4675,1071540,6212,1071540
906,4683,1072350,6212,1072350
907,4691,1073350,6212,1073350
907,4691,1074350,6212,1074350
907,4691,1074820,6212,1074820
907,4691,1074820,6212,1074820
907,4691,1075140,6212,1075140
908,4699,1075460,6212,1075460
909,4707,1075460,6212,1075460
909,4707,1076460,6212,1076460
910,4715,1077460,6212,1077460
910,4715,1077690,6212,1077690
910,4715,1077910,6212,1077910
910,4715,1078720,6212,1078720
910,4715,1079720,6212,1079720
910,4715,1080720,6212,1080720
910,4715,1080720,6212,1080720
911,4723,1080830,6212,1080830
911,4723,1081830,6212,1081830
912,4725,1082830,6212,1082830
912,4725,1083300,6212,1083300
913,4733,1084300,6212,1084300
913,4733,1084850,6212,1084850
913,4733,1085170,6212,1085170
913,4733,1085980,6212,1085980
913,4733,1085980,6212,1085980
913,4733,1086980,6212,1086980
913,4733,1087210,6212,1087210
914,4741,1088210,6212,1088210
915,4749,1088860,6212,1088860
915,4749,1088860,6212,1088860
915,4749,1089330,6212,1089330
916,4757,1090330,6212,1090330
916,4757,1090800,6212,1090800
916,4757,1091610,6212,1091610
917,4759,1092610,6212,1092610
917,4759,1093610,6212,1093610
917,4759,1094610,6212,1094610
917,4759,1094930,6212,1094930
918,4767,1102930,6212,1102930
918,4767,1103400,6212,1103400
918,4767,1104400,6212,1104400
918,4767,1104400,6212,1104400
918,4767,1104720,6212,1104720
918,4767,1105720,6212,1105720
919,4769,1105720,6212,1105720
919,4769,1106720,6212,1106720
919,4769,1107720,6212,1107720
919,4769,1108720,6212,1108720
919,4769,1108880,6212,1108880
919,4769,1109350,6212,1109350
919,4769,1110350,6212,1110350
919,4769,1111350,6212,1111350
920,4777,1111670,6212,1111670
920,4777,1112480,6212,1112480
921,4785,1113290,6212,1113290
922,4786,1114100,6212,1114100
