ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
658633.14,16.87,3.28,248961.68,6.38
658897.7,16.88,3.28,249718.52,6.4
659169.74,16.89,3.29,249718.33,6.4
659033.78,16.89,3.29,249718.33,6.4
658897.82,16.89,3.3,249748.71,6.4
658563.04,16.89,3.29,249485.98,6.4
658614.73,16.89,3.29,249469.81,6.4
658666.42,16.89,3.3,249461.38,6.4
658530.46,16.9,3.3,249995.01,6.41
658799.28,16.9,3.31,250094.51,6.42
658850.98,16.91,3.31,250428.67,6.43
658506.19,16.9,3.31,250493.04,6.43
658557.88,16.91,3.31,250493.22,6.43
658609.58,16.91,3.32,250492.84,6.43
658473.62,16.91,3.32,250492.84,6.43
658337.66,16.91,3.32,250492.92,6.44
658201.7,16.91,3.32,250492.84,6.44
658253.39,16.92,3.32,250492.84,6.44
658117.43,16.92,3.32,251115.16,6.46
658169.12,16.93,3.33,251229.88,6.46
658437.94,16.93,3.34,251229.68,6.46
658301.98,16.94,3.34,251229.68,6.46
658301.98,16.94,3.34,251298.7,6.46
658353.68,16.94,3.34,251298.7,6.47
658217.72,16.94,3.34,251328.93,6.47
657935.99,16.93,3.34,250960.2,6.46
657935.99,16.93,3.34,250979.93,6.46
657800.03,16.94,3.34,250974.39,6.46
657607.84,16.93,3.34,250686.93,6.45
657471.88,16.93,3.34,250776.14,6.46
657343.39,16.93,3.34,251450.94,6.48
657387.61,16.94,3.34,251458.92,6.48
657251.65,16.94,3.34,251459.18,6.48
657115.69,16.94,3.34,251356.01,6.48
657178.46,16.95,3.35,250971.47,6.47
656833.67,16.94,3.34,250598.87,6.46
656808.37,16.94,3.35,250421.16,6.46
656672.41,16.94,3.35,250420.97,6.46
656536.45,16.94,3.35,250421.06,6.46
656536.45,16.94,3.35,250421.06,6.46
656588.14,16.95,3.35,250450.62,6.46
656823.91,16.96,3.36,250427.59,6.47
656875.6,16.96,3.37,250420.97,6.47
657144.43,16.97,3.37,250964.24,6.48
657144.43,16.97,3.37,250964.24,6.48
657380.2,16.98,3.38,250969.46,6.48
657244.24,16.98,3.38,251571.63,6.5
657244.24,16.98,3.38,251571.63,6.5
657516.27,16.99,3.39,251571.63,6.5
657380.31,16.99,3.39,251571.63,6.5
657186.36,16.99,3.39,251760.07,6.51
657050.4,16.99,3.39,252184.72,6.52
656705.62,16.98,3.38,251768.72,6.51
656569.66,16.98,3.39,251690.88,6.51
656433.7,16.98,3.39,251690.68,6.51
656297.74,16.98,3.39,251690.68,6.51
656533.51,16.99,3.4,251715.69,6.51
656585.2,17.0,3.4,251704.86,6.52
656449.24,17.0,3.4,251696.79,6.52
656632.95,17.01,3.41,251690.68,6.52
656684.64,17.01,3.41,252760.35,6.55
656736.33,17.01,3.42,252947.0,6.55
656600.37,17.02,3.42,252946.81,6.56
656652.07,17.02,3.42,252946.81,6.56
656516.11,17.02,3.43,252946.81,6.56
656380.15,17.02,3.43,253363.47,6.57
656244.19,17.02,3.43,253097.44,6.57
656108.23,17.02,3.43,252994.53,6.56
656344.0,17.03,3.44,253657.6,6.58
656612.82,17.04,3.45,254064.99,6.59
656664.51,17.05,3.45,253991.71,6.59
656528.55,17.05,3.45,253906.24,6.59
656183.77,17.04,3.45,253558.86,6.58
656235.46,17.05,3.45,253559.04,6.59
656235.46,17.05,3.45,253559.04,6.59
656419.17,17.05,3.46,253559.19,6.59
656419.17,17.05,3.46,253559.19,6.59
656602.89,17.06,3.47,253558.67,6.59
656466.93,17.06,3.47,253558.67,6.59
656330.97,17.06,3.47,253757.09,6.6
656599.79,17.07,3.48,253740.48,6.6
656651.48,17.08,3.48,253860.7,6.6
656515.52,17.08,3.48,255008.87,6.63
656379.56,17.08,3.48,254907.6,6.63
656431.26,17.08,3.49,255090.08,6.64
656295.3,17.08,3.49,255089.89,6.64
655950.51,17.08,3.48,254686.7,6.63
655814.55,17.08,3.48,254686.7,6.63
655866.24,17.08,3.49,254686.7,6.63
655730.28,17.08,3.49,254770.96,6.64
655594.32,17.09,3.49,254798.37,6.64
655646.02,17.09,3.49,254686.7,6.64
655430.21,17.09,3.49,254564.45,6.64
655481.9,17.09,3.49,255253.62,6.66
655345.94,17.09,3.5,255109.53,6.65
655614.76,17.1,3.5,255184.01,6.66
655478.8,17.1,3.51,255339.35,6.66
655530.5,17.11,3.51,255339.52,6.66
655373.6,17.1,3.51,255197.36,6.66
655425.29,17.11,3.51,255196.99,6.66
655080.51,17.1,3.51,254924.26,6.66
655080.51,17.1,3.51,254924.26,6.66
654944.55,17.1,3.51,254924.26,6.66
654808.59,17.1,3.51,254940.77,6.66
654860.28,17.11,3.51,254940.81,6.66
655129.11,17.12,3.52,255010.72,6.66
654993.15,17.12,3.52,255015.08,6.66
654857.19,17.12,3.52,255886.6,6.69
654721.23,17.12,3.52,255933.11,6.69
654721.23,17.12,3.52,255933.11,6.69
654596.34,17.12,3.53,255323.71,6.68
654596.34,17.12,3.53,255301.71,6.68
654306.67,17.12,3.52,254861.51,6.67
654501.71,17.12,3.53,254965.77,6.67
654156.93,17.12,3.52,254592.13,6.66
654156.93,17.12,3.52,254614.79,6.66
654425.75,17.12,3.53,254495.35,6.66
654289.79,17.13,3.53,257206.55,6.73
654329.97,17.13,3.53,258178.91,6.76
654513.68,17.14,3.54,258178.71,6.76
654319.73,17.13,3.54,258053.12,6.76
654183.77,17.13,3.54,258053.12,6.76
654047.81,17.13,3.54,258110.95,6.76
654099.5,17.14,3.54,258092.59,6.76
653963.54,17.14,3.54,258080.28,6.76
653776.96,17.14,3.54,257940.03,6.76
653641.0,17.14,3.54,257915.13,6.76
653692.69,17.14,3.55,257967.49,6.76
653556.73,17.14,3.55,258605.81,6.78
653420.77,17.14,3.55,258571.65,6.78
653420.77,17.14,3.55,258548.99,6.78
653689.59,17.15,3.56,258812.97,6.79
653344.81,17.15,3.55,258540.25,6.79
653055.14,17.14,3.54,258184.01,6.78
653323.96,17.15,3.55,258183.82,6.78
653188.0,17.15,3.55,258183.82,6.78
653239.69,17.16,3.56,258211.63,6.78
653103.73,17.16,3.56,258199.37,6.78
652967.77,17.16,3.56,258190.18,6.78
652967.77,17.16,3.56,258215.26,6.78
652967.77,17.16,3.56,258215.26,6.78
652831.81,17.16,3.56,258639.47,6.8
652543.66,17.15,3.56,258447.35,6.79
652407.7,17.15,3.56,258344.44,6.79
652271.74,17.15,3.56,258333.96,6.79
652135.78,17.16,3.56,258412.69,6.8
652135.78,17.16,3.56,258412.69,6.8
652135.78,17.16,3.56,258412.69,6.8
651999.82,17.16,3.56,258412.69,6.8
652183.53,17.16,3.57,258413.42,6.8
652235.22,17.17,3.57,258413.02,6.8
652099.26,17.17,3.57,258412.5,6.8
651754.48,17.16,3.57,258160.59,6.8
652023.3,17.17,3.58,258160.59,6.8
652207.02,17.18,3.58,258242.5,6.8
652258.71,17.18,3.59,258337.8,6.81
652072.12,17.18,3.58,258207.3,6.8
652072.12,17.18,3.58,258207.3,6.8
651860.71,17.18,3.58,258000.98,6.8
651571.04,17.17,3.57,257672.54,6.79
651226.25,17.16,3.57,257546.0,6.79
651409.97,17.17,3.57,257495.33,6.79
651409.97,17.17,3.57,257482.6,6.79
651409.97,17.17,3.57,257478.39,6.79
651274.01,17.17,3.58,258929.17,6.83
651274.01,17.17,3.58,258929.17,6.83
651325.7,17.18,3.58,259052.28,6.83
651509.41,17.18,3.59,259246.06,6.84
651509.41,17.18,3.59,259246.06,6.84
651561.1,17.19,3.59,259369.16,6.84
651561.1,17.19,3.59,259369.16,6.84
651829.93,17.2,3.6,259595.15,6.85
651693.97,17.2,3.6,258977.77,6.84
651558.01,17.2,3.6,258943.61,6.84
651422.05,17.2,3.61,258874.87,6.84
651473.74,17.21,3.61,258703.68,6.83
651345.25,17.21,3.61,259026.4,6.84
651345.25,17.21,3.61,259026.4,6.84
651055.58,17.2,3.61,258671.23,6.83
650912.15,17.2,3.61,258439.17,6.83
650567.36,17.2,3.6,258229.03,6.83
650630.13,17.2,3.6,257844.49,6.82
650340.46,17.19,3.6,257504.98,6.81
650129.85,17.19,3.6,257151.02,6.8
649993.89,17.19,3.6,257048.11,6.8
649857.93,17.2,3.6,257048.11,6.8
649857.93,17.2,3.6,257048.11,6.8
649909.62,17.2,3.6,257166.42,6.81
650178.45,17.21,3.61,257390.75,6.81
649833.66,17.2,3.61,257182.84,6.81
649833.66,17.2,3.61,257182.84,6.81
649697.7,17.2,3.61,257079.93,6.81
649966.53,17.21,3.62,257487.06,6.82
649830.57,17.21,3.62,257487.32,6.82
649722.16,17.21,3.62,257378.66,6.82
649905.87,17.22,3.62,257547.57,6.82
650089.59,17.23,3.63,257547.38,6.83
649953.63,17.23,3.63,257547.38,6.83
649953.63,17.23,3.63,257547.38,6.83
650225.66,17.24,3.64,257571.44,6.83
650089.7,17.24,3.64,257555.09,6.83
649905.62,17.24,3.64,257521.91,6.83
649721.55,17.23,3.64,257434.29,6.83
649585.59,17.23,3.64,257426.59,6.83
649449.63,17.23,3.64,257960.0,6.85
649501.32,17.24,3.64,258167.96,6.85
649553.01,17.24,3.65,258421.36,6.86
649208.23,17.24,3.64,258074.24,6.85
648923.25,17.23,3.63,257848.14,6.85
649192.07,17.24,3.64,257847.94,6.85
649006.41,17.24,3.64,257646.9,6.84
649006.41,17.24,3.64,257646.9,6.84
648870.45,17.24,3.64,257646.9,6.84
648525.66,17.23,3.63,257646.9,6.84
648313.33,17.22,3.63,257434.57,6.84
648023.66,17.22,3.62,257227.84,6.83
648292.49,17.23,3.63,257314.57,6.84
648134.83,17.22,3.63,257161.44,6.83
647790.05,17.22,3.62,257179.52,6.84
647841.74,17.22,3.63,257206.43,6.84
647705.78,17.22,3.63,257198.3,6.84
647982.24,17.23,3.64,258125.95,6.86
648041.4,17.24,3.64,257922.41,6.86
648041.4,17.24,3.64,257922.41,6.86
648085.63,17.24,3.65,258068.94,6.87
648269.34,17.25,3.66,258068.94,6.87
648321.03,17.26,3.66,258068.94,6.87
648214.14,17.25,3.66,257970.43,6.87
647886.14,17.25,3.65,257743.23,6.86
647750.18,17.25,3.65,257743.23,6.86
647614.22,17.25,3.65,257744.43,6.86
647614.22,17.25,3.65,257744.43,6.86
647478.26,17.25,3.65,257743.23,6.87
647342.3,17.25,3.65,257743.23,6.87
647394.0,17.26,3.66,258416.95,6.89
647445.69,17.26,3.66,258599.74,6.89
647113.27,17.25,3.66,258373.17,6.89
646977.31,17.26,3.66,258270.27,6.89
647029.0,17.26,3.66,258454.09,6.89
647297.82,17.27,3.67,258528.56,6.9
647161.86,17.27,3.67,258758.18,6.91
646915.1,17.27,3.67,258487.45,6.9
646779.14,17.27,3.67,258487.25,6.9
647047.97,17.28,3.68,258487.25,6.9
647047.97,17.28,3.68,258487.25,6.9
647047.97,17.28,3.68,258487.25,6.9
646912.01,17.28,3.68,258517.87,6.9
646567.22,17.27,3.67,258490.67,6.9
646431.26,17.27,3.67,258927.42,6.92
646295.3,17.27,3.68,258920.68,6.92
646531.07,17.28,3.68,258920.49,6.92
646803.11,17.29,3.69,258920.49,6.92
647071.93,17.3,3.7,258927.81,6.92
646935.97,17.3,3.71,258963.38,6.93
646800.01,17.3,3.71,258920.49,6.93
646866.64,17.31,3.71,258723.1,6.92
646730.68,17.31,3.71,258723.1,6.92
646774.9,17.31,3.72,259150.97,6.94
646819.13,17.32,3.72,259108.48,6.94
646870.82,17.32,3.73,260374.13,6.97
646922.51,17.33,3.73,260648.19,6.98
646786.55,17.33,3.73,260647.99,6.98
646786.55,17.33,3.73,260647.99,6.98
646650.59,17.33,3.73,260647.99,6.99
646305.81,17.32,3.73,260158.73,6.97
646574.63,17.33,3.74,260158.73,6.97
646438.67,17.33,3.74,260317.66,6.98
646302.71,17.34,3.74,260158.76,6.98
646354.4,17.34,3.74,260158.89,6.98
646354.4,17.34,3.74,260158.89,6.98
646218.44,17.34,3.75,260726.16,7.0
646490.48,17.35,3.76,260955.46,7.0
646542.17,17.36,3.76,261078.56,7.01
646342.5,17.35,3.76,260926.47,7.0
646142.82,17.35,3.75,260733.24,7.0
646194.52,17.35,3.76,260830.86,7.0
645859.73,17.35,3.75,260704.91,7.0
645911.42,17.35,3.76,260828.02,7.01
645911.42,17.35,3.76,260882.52,7.01
645963.12,17.36,3.76,260980.14,7.01
646231.94,17.37,3.77,260979.95,7.01
645942.27,17.36,3.76,260634.45,7.0
645806.31,17.36,3.76,260634.45,7.01
645806.31,17.36,3.76,260605.5,7.01
645524.58,17.35,3.76,260499.16,7.0
644436.9,17.36,3.77,260498.97,7.02
644278.49,17.36,3.76,260341.23,7.01
644142.53,17.36,3.76,260341.23,7.02
644194.22,17.37,3.77,260384.56,7.02
644002.03,17.36,3.77,260122.95,7.01
643647.25,17.35,3.76,260138.8,7.01
643916.07,17.36,3.77,260098.89,7.01
643571.29,17.36,3.76,260079.62,7.01
643571.29,17.36,3.76,260051.78,7.01
643807.06,17.37,3.77,260609.43,7.03
643671.1,17.37,3.77,260366.71,7.02
643535.14,17.37,3.77,260722.77,7.04
643586.83,17.37,3.78,260845.88,7.04
643450.87,17.37,3.78,260781.68,7.04
643314.91,17.37,3.78,260781.49,7.04
643583.74,17.38,3.79,260781.49,7.04
643583.74,17.38,3.79,260781.49,7.04
643635.43,17.39,3.79,260781.49,7.05
643499.47,17.39,3.79,260893.3,7.05
643735.24,17.4,3.8,260789.62,7.05
643786.93,17.4,3.81,260781.49,7.05
643442.14,17.4,3.8,261396.53,7.07
643306.19,17.4,3.8,260853.57,7.05
643357.88,17.4,3.81,261779.85,7.08
643165.69,17.4,3.8,261585.25,7.08
642949.88,17.39,3.8,261430.74,7.07
642813.92,17.4,3.8,261329.47,7.07
643082.75,17.41,3.81,261735.78,7.08
642946.79,17.41,3.81,261735.58,7.09
642810.83,17.41,3.81,261735.58,7.09
642994.54,17.42,3.82,261756.61,7.09
642704.87,17.41,3.81,261737.62,7.09
642423.14,17.4,3.81,261413.34,7.08
642287.18,17.4,3.81,261411.3,7.08
642151.22,17.41,3.81,261697.77,7.09
642202.91,17.41,3.81,261615.87,7.09
642254.6,17.42,3.82,261720.37,7.1
641909.82,17.41,3.81,261372.43,7.09
641773.86,17.41,3.81,261468.55,7.09
641492.13,17.4,3.81,261130.21,7.08
641356.17,17.4,3.81,261096.05,7.09
641591.94,17.41,3.82,261397.4,7.09
641643.63,17.42,3.82,261397.58,7.1
641507.67,17.42,3.82,261397.2,7.1
641559.36,17.42,3.83,261397.2,7.1
641277.63,17.42,3.82,261117.11,7.09
641546.46,17.43,3.83,261165.32,7.09
641546.46,17.43,3.83,261199.26,7.1
641256.46,17.42,3.83,260909.26,7.09
641120.5,17.42,3.83,260873.79,7.09
640984.54,17.42,3.83,260861.05,7.09
640868.55,17.42,3.83,261264.57,7.1
640920.24,17.43,3.83,261553.29,7.11
641254.78,17.44,3.84,261722.76,7.12
641118.82,17.44,3.84,261722.57,7.12
640982.86,17.44,3.84,261722.57,7.12
640719.77,17.43,3.84,261916.73,7.13
640771.46,17.44,3.84,261916.73,7.13
640635.5,17.44,3.85,261953.7,7.13
640687.19,17.45,3.85,261929.49,7.13
640738.88,17.45,3.86,261921.03,7.13
640974.65,17.46,3.86,262794.77,7.16
641026.34,17.47,3.87,263007.36,7.17
641210.06,17.47,3.88,263008.09,7.17
641074.1,17.48,3.88,263016.15,7.17
641125.79,17.48,3.88,263007.16,7.17
641309.5,17.49,3.89,263279.25,7.18
641201.85,17.49,3.89,263171.59,7.18
641437.62,17.5,3.9,262925.45,7.17
641706.45,17.51,3.91,262899.51,7.17
641706.45,17.51,3.91,262861.12,7.17
641394.72,17.5,3.9,262578.11,7.16
641258.76,17.5,3.9,264015.44,7.2
641258.76,17.5,3.9,264056.06,7.21
641442.47,17.51,3.91,264521.19,7.22
641306.51,17.51,3.91,264521.0,7.22
640961.73,17.5,3.91,264128.19,7.21
641024.49,17.51,3.91,263743.65,7.2
640813.89,17.51,3.91,263389.69,7.2
640813.89,17.51,3.91,263361.01,7.19
640677.93,17.51,3.91,263361.01,7.2
640729.62,17.51,3.92,263383.37,7.2
640593.66,17.51,3.92,263375.6,7.2
640645.35,17.52,3.92,263366.85,7.2
640509.39,17.52,3.92,263719.2,7.21
640373.43,17.52,3.92,263724.76,7.22
640425.12,17.53,3.93,263867.75,7.22
640105.12,17.52,3.92,263547.75,7.21
639969.16,17.52,3.92,263547.56,7.21
639750.36,17.52,3.92,263215.61,7.21
639750.36,17.52,3.92,263215.61,7.21
640019.19,17.52,3.93,263215.61,7.21
639698.81,17.52,3.92,263025.98,7.2
639562.85,17.52,3.92,263025.98,7.2
639426.89,17.52,3.92,263143.66,7.21
639376.89,17.52,3.92,263093.66,7.21
639240.93,17.52,3.92,262986.8,7.21
639104.97,17.52,3.92,262977.09,7.21
638775.13,17.51,3.92,263645.46,7.23
638819.35,17.52,3.92,263415.01,7.22
638676.68,17.52,3.92,263223.89,7.22
638945.51,17.53,3.93,263223.7,7.22
638600.72,17.52,3.93,263223.7,7.22
638869.55,17.53,3.94,263223.7,7.22
638733.59,17.53,3.94,263516.1,7.23
638388.8,17.53,3.93,263570.47,7.24
638150.78,17.52,3.93,263270.44,7.23
638202.47,17.53,3.93,263186.32,7.23
638254.16,17.53,3.94,263054.35,7.23
638133.13,17.53,3.94,264224.49,7.26
637997.17,17.53,3.94,264224.3,7.26
638180.89,17.54,3.95,264224.3,7.26
638449.71,17.55,3.96,264224.3,7.26
638449.71,17.55,3.96,264256.74,7.26
638160.04,17.55,3.95,264333.19,7.27
638024.08,17.55,3.95,264256.74,7.27
638075.77,17.55,3.96,264256.74,7.27
637740.99,17.55,3.95,264486.39,7.28
637605.03,17.55,3.95,264429.16,7.28
637656.72,17.55,3.96,264419.97,7.28
637520.76,17.55,3.96,264731.75,7.29
637384.8,17.55,3.96,264712.14,7.29
637384.8,17.55,3.96,264743.32,7.29
637436.49,17.56,3.96,264821.84,7.29
637488.18,17.56,3.97,264944.95,7.3
637539.87,17.57,3.97,265042.57,7.3
637936.68,17.58,3.99,265042.38,7.3
637800.72,17.58,3.99,265042.38,7.31
637664.76,17.58,3.99,265048.69,7.31
637528.8,17.59,3.99,265045.38,7.31
637284.83,17.58,3.98,265042.38,7.31
637066.03,17.58,3.98,265219.5,7.32
637338.07,17.59,3.99,265061.04,7.31
637389.76,17.59,4.0,265042.38,7.31
637441.45,17.6,4.0,265899.55,7.34
637441.45,17.6,4.0,265899.55,7.34
637305.49,17.6,4.0,265841.57,7.34
637305.49,17.6,4.0,265840.69,7.34
637574.32,17.61,4.01,265840.5,7.34
637296.32,17.6,4.01,265556.94,7.33
637160.36,17.6,4.01,265556.94,7.34
637024.4,17.6,4.01,265767.49,7.34
636888.44,17.6,4.01,265585.98,7.34
636691.06,17.6,4.0,265562.52,7.34
636555.1,17.6,4.01,266609.38,7.37
636555.1,17.6,4.01,266609.38,7.37
636831.57,17.61,4.02,266611.09,7.37
636695.61,17.61,4.02,266610.9,7.38
636931.38,17.62,4.03,266609.3,7.38
636795.42,17.62,4.03,266688.59,7.38
636513.69,17.62,4.02,266617.95,7.38
636580.31,17.62,4.03,266146.93,7.37
635492.63,17.63,4.04,266146.74,7.38
635296.02,17.63,4.03,266137.98,7.38
635296.02,17.63,4.03,266137.98,7.38
635296.02,17.63,4.03,266137.98,7.38
635160.06,17.63,4.03,267348.85,7.42
635204.28,17.63,4.04,267268.29,7.42
635060.86,17.64,4.04,267336.07,7.42
634924.9,17.64,4.04,267335.88,7.43
635160.67,17.65,4.05,267335.88,7.43
635160.67,17.65,4.05,267335.88,7.43
635024.71,17.65,4.05,267349.93,7.43
635024.71,17.65,4.05,267349.93,7.43
635296.74,17.66,4.06,267335.88,7.43
635005.01,17.65,4.05,267358.45,7.43
634869.05,17.65,4.06,267341.78,7.43
634712.16,17.65,4.05,267180.86,7.43
634778.79,17.65,4.06,266728.97,7.42
634778.79,17.65,4.06,266728.97,7.42
634642.83,17.66,4.06,266723.07,7.42
634427.78,17.65,4.05,266504.71,7.41
634291.82,17.65,4.06,267105.3,7.43
634155.86,17.65,4.06,266975.57,7.43
633991.04,17.65,4.05,266376.87,7.42
633855.08,17.65,4.05,266376.67,7.42
633719.12,17.65,4.06,266471.71,7.42
633719.12,17.65,4.06,266471.71,7.42
633768.75,17.66,4.06,267136.09,7.44
633568.93,17.66,4.06,266775.62,7.43
633248.93,17.65,4.05,266455.62,7.43
633112.97,17.65,4.05,266371.56,7.43
633112.97,17.65,4.05,266371.56,7.43
633381.79,17.66,4.06,266360.71,7.43
633381.79,17.66,4.06,266360.71,7.43
633103.8,17.65,4.06,266099.85,7.42
633155.49,17.66,4.06,266099.73,7.42
633427.52,17.67,4.07,266606.07,7.44
633291.56,17.67,4.07,266610.59,7.44
633343.26,17.68,4.08,267004.29,7.45
633207.3,17.68,4.08,267004.1,7.45
632872.51,17.67,4.07,266960.05,7.45
632714.1,17.67,4.07,266802.98,7.45
632521.91,17.66,4.07,266533.62,7.44
632521.91,17.66,4.07,266533.62,7.44
632385.95,17.66,4.07,266533.62,7.44
632720.49,17.67,4.08,266539.62,7.45
632465.8,17.67,4.07,266533.62,7.45
632465.8,17.67,4.07,266579.19,7.45
632465.8,17.67,4.07,266579.19,7.45
632734.63,17.68,4.08,266579.19,7.45
632598.67,17.68,4.08,266767.49,7.46
632598.67,17.68,4.08,266767.49,7.46
632598.67,17.68,4.08,266721.92,7.45
632253.88,17.67,4.08,266649.09,7.45
632305.57,17.68,4.08,266551.78,7.45
632305.57,17.68,4.08,266600.73,7.45
632169.62,17.68,4.08,267213.62,7.47
632033.66,17.68,4.08,267007.98,7.47
632368.19,17.69,4.1,267007.78,7.47
632232.23,17.69,4.1,267007.78,7.47
632294.99,17.7,4.1,266623.24,7.46
632084.39,17.7,4.1,266269.28,7.46
631948.43,17.7,4.1,266290.83,7.46
631507.94,17.69,4.09,266278.73,7.46
631371.98,17.69,4.09,266269.28,7.46
631236.02,17.69,4.1,266506.58,7.47
631100.06,17.69,4.1,266404.04,7.47
631376.35,17.7,4.11,266339.17,7.47
631408.16,17.71,4.11,267021.06,7.49
630888.14,17.7,4.1,266359.28,7.47
630939.83,17.7,4.11,266477.59,7.48
630991.52,17.71,4.11,266573.55,7.48
631043.21,17.71,4.12,266573.73,7.48
630907.25,17.71,4.12,266573.36,7.48
631090.97,17.72,4.13,266573.36,7.49
631090.97,17.72,4.13,266538.59,7.49
631090.97,17.72,4.13,266538.59,7.49
630875.16,17.72,4.12,266395.2,7.48
630926.85,17.72,4.13,266443.15,7.48
630790.89,17.72,4.13,266396.25,7.49
630790.89,17.72,4.13,266435.57,7.49
630654.93,17.73,4.13,266434.52,7.49
630365.26,17.72,4.12,266887.86,7.5
630416.95,17.72,4.13,267048.73,7.51
630468.64,17.73,4.13,267169.93,7.51
630737.46,17.74,4.14,267169.74,7.51
630601.51,17.74,4.14,267169.74,7.52
630465.55,17.74,4.15,267172.37,7.52
630701.31,17.75,4.16,267575.9,7.53
630565.35,17.75,4.16,267496.59,7.53
630220.57,17.75,4.15,267319.92,7.53
630084.61,17.75,4.15,267319.73,7.53
629948.65,17.75,4.15,267319.73,7.53
630015.28,17.75,4.16,267288.73,7.53
630084.99,17.76,4.16,268214.33,7.56
630353.82,17.77,4.17,268214.33,7.56
630246.17,17.77,4.17,268106.72,7.56
629901.38,17.76,4.16,268288.86,7.56
629901.38,17.76,4.16,268288.86,7.56
629920.11,17.76,4.17,268240.13,7.56
629982.88,17.77,4.17,267855.58,7.56
629824.47,17.77,4.17,267697.17,7.55
629799.17,17.77,4.17,267519.47,7.55
629799.17,17.77,4.17,267490.45,7.55
629663.21,17.77,4.18,267584.81,7.55
629527.25,17.77,4.18,267444.92,7.55
629311.44,17.77,4.17,267266.37,7.55
629175.48,17.77,4.17,267246.76,7.55
629242.11,17.77,4.18,267953.28,7.57
629242.11,17.77,4.18,267953.28,7.57
629510.93,17.78,4.19,268202.72,7.58
629555.16,17.79,4.19,267995.54,7.57
629210.37,17.78,4.19,267722.82,7.57
629254.6,17.79,4.19,267664.38,7.57
629254.6,17.79,4.19,267664.38,7.57
629254.6,17.79,4.19,267664.38,7.57
629254.6,17.79,4.19,267664.38,7.57
629306.29,17.79,4.2,267787.48,7.57
629490.0,17.8,4.21,267981.26,7.58
629354.04,17.8,4.21,267981.07,7.58
629354.04,17.8,4.21,267981.07,7.58
629405.73,17.81,4.21,267981.07,7.58
629405.73,17.81,4.21,267941.69,7.58
629269.77,17.81,4.21,267941.69,7.58
629546.24,17.82,4.22,267969.67,7.59
629546.24,17.82,4.22,267969.67,7.59
629729.95,17.83,4.23,267963.82,7.59
629593.99,17.83,4.23,267941.69,7.59
629465.5,17.83,4.23,268988.27,7.62
629329.54,17.83,4.24,268885.37,7.62
629373.76,17.84,4.24,268964.87,7.62
629042.03,17.83,4.23,268636.76,7.61
628906.07,17.83,4.24,268636.76,7.62
628770.11,17.83,4.24,268636.57,7.62
628480.44,17.83,4.23,268429.84,7.61
628344.48,17.83,4.23,268429.84,7.62
628012.06,17.82,4.22,268024.28,7.61
627876.1,17.82,4.22,268041.73,7.61
628111.87,17.83,4.23,268024.37,7.61
628380.69,17.84,4.24,268024.28,7.61
628191.02,17.84,4.24,267891.75,7.61
628055.06,17.84,4.24,268232.3,7.62
627919.1,17.84,4.24,268278.03,7.62
627919.1,17.84,4.24,268324.31,7.62
627783.14,17.84,4.24,268221.4,7.62
627834.83,17.85,4.25,268590.93,7.63
627698.87,17.85,4.25,268590.93,7.64
627882.58,17.86,4.26,268675.56,7.64
627746.62,17.86,4.26,268760.11,7.64
627610.66,17.86,4.26,268759.92,7.65
627474.7,17.86,4.26,268759.92,7.65
627317.88,17.86,4.26,268601.26,7.65
627369.58,17.86,4.26,268197.06,7.64
627079.9,17.85,4.26,267954.97,7.63
626798.17,17.85,4.25,267902.3,7.63
626662.21,17.85,4.25,267517.93,7.62
626662.21,17.85,4.25,267552.64,7.62
626845.93,17.86,4.26,267741.75,7.63
626501.14,17.85,4.25,267374.4,7.62
626560.3,17.86,4.26,267343.76,7.62
626821.66,17.87,4.27,268092.65,7.64
626873.35,17.87,4.28,268004.22,7.64
626737.39,17.87,4.28,268031.68,7.64
626601.43,17.87,4.28,268553.39,7.66
626472.94,17.88,4.28,268495.4,7.66
626329.51,17.88,4.28,268383.89,7.66
626381.2,17.88,4.29,268507.0,7.67
626432.9,17.89,4.29,268604.62,7.67
626296.94,17.89,4.29,268604.43,7.67
626348.63,17.89,4.3,268604.43,7.67
626212.67,17.9,4.3,268604.43,7.68
626264.36,17.9,4.31,268649.06,7.68
625975.44,17.89,4.3,268386.87,7.67
625635.36,17.89,4.29,268016.15,7.66
625499.4,17.89,4.29,267980.97,7.66
625771.43,17.9,4.3,267971.52,7.66
625635.47,17.9,4.3,268712.26,7.69
625687.16,17.91,4.31,268915.19,7.7
625409.17,17.9,4.3,268567.7,7.69
625460.86,17.91,4.31,268690.8,7.69
