ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
368,826,674020,6212,674020
368,826,675020,6212,675020
369,828,675830,6212,675830
369,828,676830,6212,676830
369,828,677150,6212,677150
370,830,678150,6212,678150
370,830,679150,6212,679150
371,832,680150,6212,680150
371,832,680150,6212,680150
372,834,681150,6212,681150
372,834,682150,6212,682150
373,836,683150,6212,683150
373,836,684150,6212,684150
374,838,685150,6212,685150
374,838,685960,6212,685960
374,838,685960,6212,685960
375,846,685960,6212,685960
375,846,686960,6212,686960
376,848,687610,6212,687610
376,848,688610,6212,688610
377,850,689610,6212,689610
377,850,690200,6212,690200
377,850,690200,6212,690200
377,850,690430,6212,690430
378,852,691430,6212,691430
378,852,691890,6212,691890
379,854,692890,6212,692890
379,854,692890,6212,692890
379,854,693890,6212,693890
379,854,694260,6212,694260
380,856,695260,6212,695260
380,856,696070,6212,696070
381,858,697070,6212,697070
382,860,698070,6212,698070
382,860,699070,6212,699070
382,860,699540,6212,699540
382,860,700540,6212,700540
383,862,701540,6212,701540
383,862,702540,6212,702540
384,864,703540,6212,703540
384,864,704540,6212,704540
385,866,705540,6212,705540
385,866,705540,6212,705540
385,866,706000,6212,706000
386,868,707000,6212,707000
386,868,707000,6212,707000
386,868,708000,6212,708000
387,870,709000,6212,709000
387,870,709000,6212,709000
388,878,709000,6212,709000
388,878,710000,6212,710000
388,878,710000,6212,710000
389,880,711000,6212,711000
389,880,711000,6212,711000
389,880,711160,6212,711160
389,880,712160,6212,712160
390,882,712970,6212,712970
390,882,713970,6212,713970
390,882,713970,6212,713970
391,884,714970,6212,714970
391,884,715970,6212,715970
392,886,716620,6212,716620
392,886,716990,6212,716990
392,886,717220,6212,717220
392,886,718220,6212,718220
393,888,719030,6212,719030
393,888,719250,6212,719250
393,888,719720,6212,719720
394,890,720270,6212,720270
394,890,721270,6212,721270
395,892,722270,6212,722270
395,892,723270,6212,723270
395,892,723590,6212,723590
395,892,723590,6212,723590
396,894,724590,6212,724590
396,894,725060,6212,725060
396,894,725870,6212,725870
397,896,726870,6212,726870
397,896,727340,6212,727340
398,898,728150,6212,728150
398,898,729150,6212,729150
398,898,729620,6212,729620
399,900,730620,6212,730620
399,900,730780,6212,730780
399,900,731590,6212,731590
400,902,732400,6212,732400
400,902,732400,6212,732400
400,902,733400,6212,733400
401,904,734400,6212,734400
401,904,735400,6212,735400
402,906,736400,6212,736400
402,906,737400,6212,737400
403,908,738400,6212,738400
403,908,739400,6212,739400
404,910,740400,6212,740400
404,910,741210,6212,741210
405,912,742210,6212,742210
405,912,743210,6212,743210
406,914,744210,6212,744210
407,916,745210,6212,745210
407,916,746210,6212,746210
408,918,747210,6212,747210
408,918,747670,6212,747670
409,920,748480,6212,748480
409,920,749480,6212,749480
410,928,749480,6212,749480
411,930,750070,6212,750070
411,930,751070,6212,751070
412,932,752070,6212,752070
412,932,753070,6212,753070
413,934,754070,6212,754070
413,934,754880,6212,754880
414,936,755880,6212,755880
414,936,756530,6212,756530
414,936,756530,6212,756530
415,938,757530,6212,757530
415,938,758340,6212,758340
415,938,758810,6212,758810
416,940,759360,6212,759360
416,940,760170,6212,760170
417,942,761170,6212,761170
417,942,762170,6212,762170
418,944,762980,6212,762980
418,944,763790,6212,763790
419,946,764790,6212,764790
419,946,765790,6212,765790
420,948,766260,6212,766260
420,948,766420,6212,766420
420,948,766890,6212,766890
420,948,766890,6212,766890
420,948,766890,6212,766890
420,948,767700,6212,767700
421,950,768700,6212,768700
421,950,769700,6212,769700
422,952,770700,6212,770700
422,952,771170,6212,771170
422,952,771640,6212,771640
423,954,772640,6212,772640
423,954,773640,6212,773640
424,956,774450,6212,774450
424,956,775450,6212,775450
425,958,776450,6212,776450
426,960,777450,6212,777450
426,960,778260,6212,778260
427,962,778850,6212,778850
427,962,779660,6212,779660
428,964,780660,6212,780660
428,964,781470,6212,781470
428,964,781470,6212,781470
429,966,782280,6212,782280
429,966,783280,6212,783280
430,968,784280,6212,784280
430,968,785090,6212,785090
431,970,785900,6212,785900
431,970,786710,6212,786710
432,972,787520,6212,787520
432,972,788170,6212,788170
433,974,789170,6212,789170
433,974,789170,6212,789170
433,974,790170,6212,790170
434,976,790820,6212,790820
435,978,791280,6212,791280
435,978,792280,6212,792280
436,980,793280,6212,793280
436,980,794280,6212,794280
436,980,795280,6212,795280
437,988,795280,6212,795280
437,988,803280,6212,803280
438,990,804280,6212,804280
438,990,805280,6212,805280
438,990,805750,6212,805750
438,990,806070,6212,806070
438,990,806390,6212,806390
439,992,807200,6212,807200
439,992,808200,6212,808200
440,994,809200,6212,809200
440,994,809200,6212,809200
441,996,810200,6212,810200
441,996,811010,6212,811010
442,998,812010,6212,812010
442,998,812820,6212,812820
443,1000,813630,6212,813630
443,1000,814440,6212,814440
444,1002,815440,6212,815440
444,1002,816440,6212,816440
445,1004,817440,6212,817440
445,1004,818440,6212,818440
446,1006,819440,6212,819440
446,1006,819910,6212,819910
447,1008,820910,6212,820910
447,1008,821910,6212,821910
448,1010,822910,6212,822910
448,1010,823560,6212,823560
449,1012,824560,6212,824560
449,1012,825560,6212,825560
450,1014,826560,6212,826560
450,1014,826790,6212,826790
450,1014,827440,6212,827440
451,1016,828440,6212,828440
452,1018,829440,6212,829440
452,1018,830440,6212,830440
453,1020,831440,6212,831440
453,1020,832250,6212,832250
453,1020,833250,6212,833250
454,1028,833250,6212,833250
455,1030,834250,6212,834250
455,1030,834720,6212,834720
455,1030,835530,6212,835530
455,1030,835850,6212,835850
455,1030,835850,6212,835850
455,1030,835850,6212,835850
456,1032,836850,6212,836850
456,1032,837070,6212,837070
456,1032,838070,6212,838070
456,1032,838300,6212,838300
457,1034,839110,6212,839110
457,1034,839110,6212,839110
457,1034,840110,6212,840110
458,1036,841110,6212,841110
458,1036,841430,6212,841430
459,1038,842430,6212,842430
460,1040,843430,6212,843430
461,1042,844430,6212,844430
461,1042,845430,6212,845430
461,1042,846240,6212,846240
461,1042,847050,6212,847050
461,1042,847280,6212,847280
462,1044,848280,6212,848280
462,1044,849280,6212,849280
463,1046,850280,6212,850280
463,1046,851280,6212,851280
464,1048,852280,6212,852280
464,1048,853280,6212,853280
464,1048,854280,6212,854280
464,1048,854600,6212,854600
465,1050,855600,6212,855600
465,1050,856600,6212,856600
465,1050,856600,6212,856600
466,1052,857600,6212,857600
466,1052,858600,6212,858600
467,1054,860600,6212,860600
467,1054,860820,6212,860820
467,1054,860820,6212,860820
468,1056,861820,6212,861820
468,1056,862820,6212,862820
469,1058,863820,6212,863820
469,1058,863980,6212,863980
469,1058,863980,6212,863980
469,1058,864980,6212,864980
470,1060,865980,6212,865980
470,1060,866790,6212,866790
471,1062,867790,6212,867790
471,1062,868260,6212,868260
471,1062,868490,6212,868490
472,1064,869300,6212,869300
472,1064,869620,6212,869620
472,1064,870430,6212,870430
473,1066,870750,6212,870750
473,1066,871210,6212,871210
473,1066,872210,6212,872210
474,1068,873210,6212,873210
474,1068,873860,6212,873860
475,1070,874860,6212,874860
475,1070,875860,6212,875860
476,1072,876860,6212,876860
477,1074,877860,6212,877860
477,1074,878860,6212,878860
478,1076,879860,6212,879860
478,1076,880670,6212,880670
478,1076,881480,6212,881480
479,1078,882480,6212,882480
479,1078,883480,6212,883480
480,1080,884480,6212,884480
480,1080,885480,6212,885480
481,1082,886480,6212,886480
481,1082,887480,6212,887480
482,1084,888290,6212,888290
482,1084,889290,6212,889290
483,1086,890290,6212,890290
483,1086,891290,6212,891290
484,1088,892100,6212,892100
484,1088,893100,6212,893100
485,1090,894100,6212,894100
485,1090,894690,6212,894690
486,1092,895690,6212,895690
486,1092,896690,6212,896690
487,1094,897690,6212,897690
487,1094,897690,6212,897690
487,1094,898010,6212,898010
487,1094,898010,6212,898010
488,1102,898010,6212,898010
488,1102,899010,6212,899010
488,1102,899010,6212,899010
489,1104,899820,6212,899820
490,1106,900820,6212,900820
490,1106,900980,6212,900980
490,1106,901790,6212,901790
490,1106,902020,6212,902020
490,1106,902020,6212,902020
490,1106,902830,6212,902830
491,1108,903200,6212,903200
491,1108,903850,6212,903850
492,1110,904850,6212,904850
492,1110,905850,6212,905850
492,1110,906170,6212,906170
492,1110,906640,6212,906640
493,1112,906870,6212,906870
494,1120,914870,6212,914870
494,1120,915680,6212,915680
495,1122,916680,6212,916680
495,1122,917490,6212,917490
496,1124,918490,6212,918490
496,1124,919490,6212,919490
497,1126,920490,6212,920490
497,1126,921490,6212,921490
498,1128,922300,6212,922300
498,1128,923300,6212,923300
499,1130,924110,6212,924110
499,1130,925110,6212,925110
499,1130,925580,6212,925580
500,1132,926050,6212,926050
500,1132,927050,6212,927050
500,1132,927370,6212,927370
501,1134,927840,6212,927840
501,1134,928840,6212,928840
502,1136,929840,6212,929840
502,1136,930840,6212,930840
502,1136,931160,6212,931160
502,1136,931390,6212,931390
503,1138,932390,6212,932390
503,1138,933390,6212,933390
504,1140,934390,6212,934390
504,1140,935200,6212,935200
505,1142,936010,6212,936010
505,1142,937010,6212,937010
506,1144,937480,6212,937480
506,1144,938480,6212,938480
506,1144,938950,6212,938950
507,1146,939950,6212,939950
507,1146,940950,6212,940950
508,1148,941950,6212,941950
508,1148,942950,6212,942950
509,1150,943540,6212,943540
509,1150,944010,6212,944010
509,1150,944010,6212,944010
510,1152,944820,6212,944820
510,1152,944820,6212,944820
510,1152,944820,6212,944820
511,1156,948820,6212,948820
512,1158,949820,6212,949820
513,1160,951820,6212,951820
513,1160,952630,6212,952630
514,1162,953440,6212,953440
514,1162,954440,6212,954440
515,1164,954990,6212,954990
515,1164,955990,6212,955990
516,1166,956990,6212,956990
516,1166,957990,6212,957990
517,1168,958990,6212,958990
517,1168,959990,6212,959990
518,1170,960990,6212,960990
518,1170,961450,6212,961450
518,1170,962450,6212,962450
519,1172,962920,6212,962920
520,1174,963390,6212,963390
520,1174,964390,6212,964390
520,1174,965390,6212,965390
521,1176,966390,6212,966390
521,1176,967200,6212,967200
521,1176,967570,6212,967570
522,1178,968570,6212,968570
522,1178,968570,6212,968570
522,1178,969570,6212,969570
522,1178,970040,6212,970040
523,1180,971040,6212,971040
523,1180,971260,6212,971260
524,1182,972260,6212,972260
524,1182,973260,6212,973260
525,1190,973260,6212,973260
525,1190,974260,6212,974260
526,1192,975260,6212,975260
526,1192,976260,6212,976260
527,1194,977260,6212,977260
527,1194,978070,6212,978070
528,1196,979070,6212,979070
528,1196,980070,6212,980070
529,1198,981070,6212,981070
529,1198,982070,6212,982070
530,1200,983070,6212,983070
530,1200,984070,6212,984070
531,1202,984540,6212,984540
531,1202,985350,6212,985350
531,1202,985820,6212,985820
532,1204,986290,6212,986290
532,1204,987290,6212,987290
532,1204,987290,6212,987290
532,1204,987760,6212,987760
532,1204,988130,6212,988130
533,1206,989130,6212,989130
533,1206,989600,6212,989600
534,1208,990600,6212,990600
534,1208,991600,6212,991600
534,1208,991830,6212,991830
535,1210,992480,6212,992480
535,1210,992850,6212,992850
536,1212,993660,6212,993660
536,1212,994660,6212,994660
537,1214,995660,6212,995660
537,1214,996130,6212,996130
537,1214,997130,6212,997130
537,1214,997130,6212,997130
538,1216,998130,6212,998130
538,1216,999130,6212,999130
538,1216,999130,6212,999130
539,1224,999130,6212,999130
540,1226,999600,6212,999600
540,1226,1000600,6212,1000600
540,1226,1000920,6212,1000920
540,1226,1001150,6212,1001150
540,1226,1001310,6212,1001310
541,1228,1002310,6212,1002310
541,1228,1003310,6212,1003310
542,1230,1004310,6212,1004310
542,1230,1004310,6212,1004310
542,1230,1004780,6212,1004780
542,1230,1005590,6212,1005590
543,1232,1006180,6212,1006180
543,1232,1007180,6212,1007180
544,1234,1007830,6212,1007830
545,1236,1009830,6212,1009830
545,1236,1010830,6212,1010830
546,1238,1011830,6212,1011830
546,1238,1012830,6212,1012830
547,1240,1013830,6212,1013830
547,1240,1014830,6212,1014830
548,1242,1015830,6212,1015830
548,1242,1016830,6212,1016830
548,1242,1017150,6212,1017150
549,1246,1021150,6212,1021150
550,1248,1022150,6212,1022150
550,1248,1023150,6212,1023150
551,1250,1023800,6212,1023800
551,1250,1023800,6212,1023800
551,1250,1024800,6212,1024800
552,1252,1025800,6212,1025800
552,1252,1026610,6212,1026610
553,1254,1027420,6212,1027420
553,1254,1028420,6212,1028420
553,1254,1028420,6212,1028420
554,1256,1028890,6212,1028890
555,1258,1029890,6212,1029890
555,1258,1030120,6212,1030120
555,1258,1031120,6212,1031120
555,1258,1032120,6212,1032120
556,1260,1033120,6212,1033120
556,1260,1034120,6212,1034120
557,1262,1035120,6212,1035120
557,1262,1036120,6212,1036120
558,1264,1037120,6212,1037120
559,1266,1038120,6212,1038120
559,1266,1038120,6212,1038120
559,1266,1038120,6212,1038120
559,1266,1038930,6212,1038930
560,1274,1038930,6212,1038930
560,1274,1039740,6212,1039740
561,1276,1040740,6212,1040740
561,1276,1041740,6212,1041740
561,1276,1041740,6212,1041740
561,1276,1041900,6212,1041900
561,1276,1042220,6212,1042220
562,1278,1043220,6212,1043220
562,1278,1043220,6212,1043220
562,1278,1044220,6212,1044220
563,1280,1045220,6212,1045220
563,1280,1046220,6212,1046220
564,1282,1046540,6212,1046540
564,1282,1047540,6212,1047540
565,1284,1048540,6212,1048540
565,1284,1049350,6212,1049350
566,1286,1050350,6212,1050350
567,1288,1051160,6212,1051160
567,1288,1052160,6212,1052160
568,1290,1053160,6212,1053160
568,1290,1054160,6212,1054160
568,1290,1054810,6212,1054810
569,1292,1055810,6212,1055810
569,1292,1056620,6212,1056620
569,1292,1056620,6212,1056620
570,1294,1057270,6212,1057270
570,1294,1058270,6212,1058270
571,1296,1059270,6212,1059270
571,1296,1060270,6212,1060270
572,1298,1061270,6212,1061270
573,1300,1062080,6212,1062080
573,1300,1062550,6212,1062550
574,1302,1063550,6212,1063550
574,1302,1064550,6212,1064550
575,1304,1065360,6212,1065360
575,1304,1065360,6212,1065360
575,1304,1066360,6212,1066360
576,1308,1067170,6212,1067170
576,1308,1067720,6212,1067720
576,1308,1068040,6212,1068040
576,1308,1069040,6212,1069040
577,1316,1069040,6212,1069040
577,1316,1070040,6212,1070040
578,1320,1071040,6212,1071040
578,1320,1072040,6212,1072040
578,1320,1073040,6212,1073040
578,1320,1073510,6212,1073510
579,1324,1074510,6212,1074510
579,1324,1075510,6212,1075510
579,1324,1076320,6212,1076320
580,1328,1077320,6212,1077320
580,1328,1078320,6212,1078320
580,1328,1079130,6212,1079130
580,1328,1080130,6212,1080130
580,1328,1080130,6212,1080130
580,1328,1081130,6212,1081130
581,1332,1082130,6212,1082130
581,1332,1083130,6212,1083130
581,1332,1084130,6212,1084130
582,1336,1084600,6212,1084600
582,1336,1085600,6212,1085600
582,1336,1086250,6212,1086250
583,1340,1087250,6212,1087250
583,1340,1088250,6212,1088250
583,1340,1088570,6212,1088570
583,1340,1089380,6212,1089380
584,1344,1090380,6212,1090380
584,1344,1090380,6212,1090380
585,1348,1091380,6212,1091380
585,1348,1091380,6212,1091380
586,1352,1092380,6212,1092380
586,1352,1093190,6212,1093190
586,1352,1094190,6212,1094190
586,1352,1094190,6212,1094190
586,1352,1095190,6212,1095190
587,1356,1095660,6212,1095660
587,1356,1096470,6212,1096470
587,1356,1096470,6212,1096470
587,1356,1097470,6212,1097470
588,1360,1098470,6212,1098470
588,1360,1099280,6212,1099280
588,1360,1100090,6212,1100090
588,1360,1100740,6212,1100740
588,1360,1101550,6212,1101550
588,1360,1102360,6212,1102360
588,1360,1102360,6212,1102360
588,1360,1102360,6212,1102360
589,1364,1103360,6212,1103360
589,1364,1103360,6212,1103360
589,1364,1103680,6212,1103680
590,1368,1104680,6212,1104680
590,1368,1105680,6212,1105680
590,1368,1106680,6212,1106680
590,1368,1107490,6212,1107490
590,1368,1108490,6212,1108490
591,1372,1109080,6212,1109080
591,1372,1109080,6212,1109080
591,1372,1109080,6212,1109080
591,1372,1110080,6212,1110080
591,1372,1111080,6212,1111080
591,1372,1111080,6212,1111080
591,1372,1112080,6212,1112080
592,1376,1113080,6212,1113080
592,1376,1113450,6212,1113450
592,1376,1113680,6212,1113680
592,1376,1114680,6212,1114680
593,1380,1115680,6212,1115680
593,1380,1116490,6212,1116490
593,1380,1117140,6212,1117140
593,1380,1117140,6212,1117140
593,1380,1117950,6212,1117950
593,1380,1118760,6212,1118760
594,1384,1119760,6212,1119760
594,1384,1120130,6212,1120130
594,1384,1120130,6212,1120130
595,1388,1121130,6212,1121130
595,1388,1121600,6212,1121600
595,1388,1122600,6212,1122600
595,1388,1122600,6212,1122600
595,1388,1123600,6212,1123600
595,1388,1124600,6212,1124600
596,1392,1125600,6212,1125600
596,1392,1125920,6212,1125920
596,1392,1126920,6212,1126920
596,1392,1127920,6212,1127920
596,1392,1128920,6212,1128920
596,1392,1129730,6212,1129730
596,1392,1129950,6212,1129950
596,1392,1130270,6212,1130270
597,1396,1131080,6212,1131080
597,1396,1131550,6212,1131550
597,1396,1132550,6212,1132550
598,1400,1133550,6212,1133550
598,1400,1134020,6212,1134020
598,1400,1135020,6212,1135020
599,1404,1135490,6212,1135490
599,1404,1136490,6212,1136490
600,1408,1137490,6212,1137490
600,1408,1138300,6212,1138300
600,1408,1138770,6212,1138770
600,1408,1139580,6212,1139580
600,1408,1139900,6212,1139900
600,1408,1140710,6212,1140710
600,1408,1141710,6212,1141710
601,1412,1142520,6212,1142520
601,1412,1143520,6212,1143520
601,1412,1144520,6212,1144520
601,1412,1144740,6212,1144740
601,1412,1145740,6212,1145740
602,1416,1146550,6212,1146550
602,1416,1146920,6212,1146920
602,1416,1147030,6212,1147030
602,1416,1147030,6212,1147030
602,1416,1148030,6212,1148030
602,1416,1149030,6212,1149030
603,1420,1150030,6212,1150030
603,1420,1151030,6212,1151030
603,1420,1152030,6212,1152030
604,1424,1153030,6212,1153030
604,1424,1154030,6212,1154030
605,1428,1155030,6212,1155030
605,1428,1156030,6212,1156030
605,1428,1157030,6212,1157030
606,1432,1158030,6212,1158030
606,1432,1158500,6212,1158500
606,1432,1158820,6212,1158820
606,1432,1159630,6212,1159630
606,1432,1159630,6212,1159630
607,1436,1160280,6212,1160280
607,1436,1160280,6212,1160280
607,1436,1161280,6212,1161280
608,1444,1161280,6212,1161280
608,1444,1162280,6212,1162280
608,1444,1163280,6212,1163280
608,1444,1163600,6212,1163600
609,1448,1164250,6212,1164250
609,1448,1164840,6212,1164840
609,1448,1165650,6212,1165650
609,1448,1166120,6212,1166120
609,1448,1166930,6212,1166930
609,1448,1167250,6212,1167250
610,1452,1168250,6212,1168250
610,1452,1169250,6212,1169250
610,1452,1169620,6212,1169620
610,1452,1170090,6212,1170090
610,1452,1170900,6212,1170900
610,1452,1171120,6212,1171120
611,1456,1172120,6212,1172120
611,1456,1173120,6212,1173120
612,1460,1174120,6212,1174120
612,1460,1175120,6212,1175120
612,1460,1175120,6212,1175120
612,1460,1176120,6212,1176120
612,1460,1176930,6212,1176930
612,1460,1177930,6212,1177930
613,1464,1178250,6212,1178250
613,1464,1178720,6212,1178720
613,1464,1179720,6212,1179720
613,1464,1180720,6212,1180720
613,1464,1180720,6212,1180720
614,1472,1180720,6212,1180720
614,1472,1181370,6212,1181370
615,1476,1182370,6212,1182370
615,1476,1182920,6212,1182920
615,1476,1183730,6212,1183730
615,1476,1184730,6212,1184730
616,1480,1185730,6212,1185730
616,1480,1185730,6212,1185730
616,1480,1186380,6212,1186380
616,1480,1187380,6212,1187380
616,1480,1188380,6212,1188380
617,1484,1189380,6212,1189380
617,1484,1189700,6212,1189700
617,1484,1190170,6212,1190170
617,1484,1191170,6212,1191170
618,1488,1192170,6212,1192170
618,1488,1193170,6212,1193170
618,1488,1194170,6212,1194170
618,1488,1194170,6212,1194170
618,1488,1194170,6212,1194170
618,1488,1195170,6212,1195170
618,1488,1195980,6212,1195980
619,1492,1196790,6212,1196790
619,1492,1197790,6212,1197790
620,1500,1197790,6212,1197790
620,1500,1197790,6212,1197790
620,1500,1198790,6212,1198790
620,1500,1199110,6212,1199110
620,1500,1199430,6212,1199430
621,1504,1200430,6212,1200430
621,1504,1201240,6212,1201240
621,1504,1202240,6212,1202240
621,1504,1203240,6212,1203240
621,1504,1203710,6212,1203710
622,1508,1204520,6212,1204520
622,1508,1204990,6212,1204990
622,1508,1205990,6212,1205990
622,1508,1206150,6212,1206150
622,1508,1206150,6212,1206150
622,1508,1206740,6212,1206740
623,1512,1207740,6212,1207740
623,1512,1208210,6212,1208210
623,1512,1208530,6212,1208530
623,1512,1209530,6212,1209530
623,1512,1210530,6212,1210530
623,1512,1211530,6212,1211530
624,1516,1212530,6212,1212530
624,1516,1213340,6212,1213340
624,1516,1214340,6212,1214340
625,1520,1214810,6212,1214810
625,1520,1215360,6212,1215360
625,1520,1216360,6212,1216360
625,1520,1216360,6212,1216360
625,1520,1217360,6212,1217360
625,1520,1217360,6212,1217360
626,1524,1218360,6212,1218360
626,1524,1219360,6212,1219360
627,1528,1220360,6212,1220360
627,1528,1220830,6212,1220830
627,1528,1220830,6212,1220830
627,1528,1221050,6212,1221050
627,1528,1221700,6212,1221700
628,1536,1221700,6212,1221700
628,1536,1222510,6212,1222510
628,1536,1223510,6212,1223510
629,1540,1224320,6212,1224320
629,1540,1225320,6212,1225320
629,1540,1225970,6212,1225970
629,1540,1226970,6212,1226970
629,1540,1227520,6212,1227520
