ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989374.37,99.37
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989352.55,99.36
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
991067.82,99.54,85.95,989374.63,99.37
990911.46,99.54,85.95,989222.01,99.37
990911.46,99.54,85.95,989222.01,99.37
990911.46,99.54,85.95,989222.01,99.37
990911.46,99.54,85.95,989222.01,99.37
990911.46,99.54,85.95,989222.01,99.37
990911.46,99.54,85.95,989222.01,99.37
990911.46,99.54,85.95,989222.01,99.37
990861.46,99.54,85.95,989172.01,99.37
990861.46,99.54,85.95,989172.01,99.37
990861.46,99.54,85.95,989172.01,99.37
990861.46,99.54,85.95,989172.01,99.37
990861.46,99.54,85.95,989172.01,99.37
990861.46,99.54,85.95,989172.01,99.37
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990861.46,99.54,85.95,989134.33,99.36
990507.67,99.54,85.95,988783.75,99.36
990507.67,99.54,85.95,988783.75,99.36
990507.67,99.54,85.95,988783.75,99.36
990507.67,99.54,85.95,988783.75,99.36
990507.67,99.54,85.95,988783.75,99.36
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990507.67,99.54,85.95,988824.34,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988671.82,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990351.32,99.54,85.95,988638.0,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988319.94,99.37
990034.52,99.54,85.95,988355.02,99.37
990034.52,99.54,85.95,988355.02,99.37
989878.17,99.54,85.95,988203.36,99.37
989878.17,99.54,85.95,988203.36,99.37
989878.17,99.54,85.95,988203.36,99.37
989878.17,99.54,85.95,988203.36,99.37
989878.17,99.54,85.95,988203.36,99.37
989878.17,99.54,85.95,988203.36,99.37
989878.17,99.54,85.95,988203.36,99.37
989878.17,99.54,85.95,988203.36,99.37
989720.81,99.54,85.95,988046.0,99.37
989720.81,99.54,85.95,988046.0,99.37
989720.81,99.54,85.95,988046.0,99.37
989720.81,99.54,85.95,988046.0,99.37
989720.81,99.54,85.95,987998.09,99.37
989720.81,99.54,85.95,987998.09,99.37
989720.81,99.54,85.95,987998.09,99.37
989720.81,99.54,85.95,987998.09,99.37
989564.45,99.54,85.95,987889.76,99.37
989564.45,99.54,85.95,987889.76,99.37
989564.45,99.54,85.95,987889.76,99.37
989564.45,99.54,85.95,987881.03,99.37
989564.45,99.54,85.95,987881.03,99.37
989564.45,99.54,85.95,987881.03,99.37
989564.45,99.54,85.95,987881.03,99.37
989564.45,99.54,85.95,987881.03,99.37
989564.45,99.54,85.95,987881.03,99.37
989564.45,99.54,85.95,987887.57,99.37
989564.45,99.54,85.95,987887.57,99.37
989564.45,99.54,85.95,987887.57,99.37
989564.45,99.54,85.95,987887.57,99.37
989564.45,99.54,85.95,987887.57,99.37
989564.45,99.54,85.95,987887.57,99.37
989564.45,99.54,85.95,987870.19,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987892.67,99.37
989564.45,99.54,85.95,987870.19,99.37
989564.45,99.54,85.95,987870.19,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987719.65,99.37
989408.09,99.54,85.95,987745.1,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989411.74,99.54,85.95,987749.11,99.37
989254.38,99.54,85.95,987592.17,99.37
989254.38,99.54,85.95,987592.17,99.37
989254.38,99.54,85.95,987592.17,99.37
989254.38,99.54,85.95,987592.17,99.37
989254.38,99.54,85.95,987592.17,99.37
989254.38,99.54,85.95,987592.17,99.37
989254.38,99.54,85.95,987592.17,99.37
989104.94,99.54,85.95,987434.39,99.37
989104.94,99.54,85.95,987434.39,99.37
989104.94,99.54,85.95,987434.39,99.37
989104.94,99.54,85.95,987434.39,99.37
989104.94,99.54,85.95,987394.82,99.37
989104.94,99.54,85.95,987394.82,99.37
989104.94,99.54,85.95,987394.82,99.37
989104.94,99.54,85.95,987394.82,99.37
988955.87,99.54,85.95,987237.89,99.37
988955.87,99.54,85.95,987237.89,99.37
988955.87,99.54,85.95,987237.89,99.37
988955.87,99.54,85.95,987237.89,99.37
988955.87,99.54,85.95,987237.89,99.37
988955.87,99.54,85.95,987237.89,99.37
988955.87,99.54,85.95,987237.89,99.37
988955.87,99.54,85.95,987237.89,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988799.52,99.54,85.95,987127.51,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986969.74,99.37
988642.44,99.54,85.95,986990.54,99.38
988642.44,99.54,85.95,986990.54,99.38
988642.44,99.54,85.95,986990.54,99.38
988642.44,99.54,85.95,986990.54,99.38
988642.44,99.54,85.95,986990.54,99.38
988642.44,99.54,85.95,986990.54,99.38
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986942.63,99.37
988642.44,99.54,85.95,986994.08,99.38
988642.44,99.54,85.95,986994.08,99.38
988642.44,99.54,85.95,986994.08,99.38
988642.44,99.54,85.95,986994.08,99.38
988596.08,99.54,85.95,986942.94,99.38
988596.08,99.54,85.95,986942.94,99.38
988596.08,99.54,85.95,986942.94,99.38
988596.08,99.54,85.95,986942.94,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988439.72,99.54,85.95,986791.56,99.38
988121.84,99.54,85.95,986477.13,99.38
988121.84,99.54,85.95,986477.13,99.38
988121.84,99.54,85.95,986477.13,99.38
988121.84,99.54,85.95,986477.13,99.38
988121.84,99.54,85.95,986477.13,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986340.52,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986314.83,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986340.51,99.38
987965.48,99.54,85.95,986319.32,99.38
987965.48,99.54,85.95,986319.32,99.38
987965.48,99.54,85.95,986319.32,99.38
987965.48,99.54,85.95,986319.32,99.38
987965.48,99.54,85.95,986319.32,99.38
987965.48,99.54,85.95,986319.32,99.38
987965.48,99.54,85.95,986319.32,99.38
987965.48,99.54,85.95,986341.63,99.38
987965.48,99.54,85.95,986341.63,99.38
987965.48,99.54,85.95,986341.63,99.38
987965.48,99.54,85.95,986323.04,99.38
987965.48,99.54,85.95,986344.66,99.38
987965.48,99.54,85.95,986344.66,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986188.95,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986189.13,99.38
987809.13,99.54,85.95,986189.13,99.38
987809.13,99.54,85.95,986189.13,99.38
987809.13,99.54,85.95,986189.13,99.38
987809.13,99.54,85.95,986189.13,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986143.06,99.38
987809.13,99.54,85.95,986192.3,99.38
987809.13,99.54,85.95,986192.3,99.38
987811.08,99.54,85.95,986195.3,99.38
987811.08,99.54,85.95,986195.3,99.38
987811.08,99.54,85.95,986195.3,99.38
987811.08,99.54,85.95,986195.3,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986045.35,99.38
987654.72,99.54,85.95,986018.24,99.38
987654.72,99.54,85.95,986067.16,99.38
987654.72,99.54,85.95,986067.16,99.38
987654.72,99.54,85.95,986067.16,99.38
987654.72,99.54,85.95,986037.01,99.38
987654.72,99.54,85.95,986037.01,99.38
987656.73,99.54,85.95,986074.95,99.38
987656.73,99.54,85.95,986074.95,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987656.73,99.54,85.95,986047.85,99.38
987501.87,99.54,85.95,985892.99,99.38
987501.87,99.54,85.95,985892.99,99.38
987501.87,99.54,85.95,985892.99,99.38
987501.87,99.54,85.95,985892.99,99.38
987501.87,99.54,85.95,985892.99,99.38
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985941.22,99.39
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985896.91,99.38
987501.87,99.54,85.95,985941.89,99.39
987501.87,99.54,85.95,985941.89,99.39
987501.87,99.54,85.95,985941.89,99.39
987501.87,99.54,85.95,985897.14,99.38
987501.87,99.54,85.95,985897.14,99.38
987501.87,99.54,85.95,985897.14,99.38
987501.87,99.54,85.95,985897.14,99.38
987501.87,99.54,85.95,985897.14,99.38
987509.16,99.55,85.95,985951.92,99.39
987509.16,99.55,85.95,985951.92,99.39
987509.16,99.55,85.95,985951.92,99.39
987259.7,99.55,85.96,985746.78,99.4
987259.7,99.55,85.96,985746.78,99.4
987259.7,99.55,85.96,985746.78,99.4
987259.7,99.55,85.96,985746.78,99.4
987259.7,99.55,85.96,985746.78,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985719.68,99.4
987259.7,99.55,85.96,985745.32,99.4
987259.7,99.55,85.96,985745.32,99.4
987104.98,99.55,85.96,985587.54,99.4
987104.98,99.55,85.96,985587.54,99.4
987104.98,99.55,85.96,985569.91,99.4
986787.1,99.55,85.96,985258.74,99.4
986787.1,99.55,85.96,985277.53,99.4
986787.1,99.55,85.96,985277.53,99.4
986787.1,99.55,85.96,985277.53,99.4
986787.1,99.55,85.96,985277.53,99.4
986787.1,99.55,85.96,985277.53,99.4
986787.1,99.55,85.96,985277.53,99.4
986787.1,99.55,85.96,985277.53,99.4
