ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1543679.15,26.7,1.1,225963.66,3.91
1543745.08,26.7,1.1,225943.74,3.91
1543667.67,26.7,1.11,226556.0,3.92
1543401.95,26.7,1.11,226654.1,3.92
1543463.22,26.71,1.11,226982.43,3.93
1543690.74,26.71,1.12,227399.62,3.94
1543690.74,26.71,1.12,227399.62,3.94
1543672.58,26.72,1.12,227496.01,3.94
1543298.87,26.71,1.11,227133.41,3.93
1543526.39,26.72,1.12,227441.96,3.94
1543152.67,26.72,1.12,227202.29,3.93
1543380.19,26.72,1.12,227266.01,3.93
1543362.03,26.72,1.12,227607.23,3.94
1543155.83,26.73,1.12,227605.06,3.94
1542869.15,26.72,1.12,227451.01,3.94
1542662.95,26.72,1.12,227376.94,3.94
1542644.79,26.73,1.12,227473.33,3.94
1542271.08,26.72,1.12,227233.65,3.94
1542038.54,26.72,1.12,227235.74,3.94
1542314.82,26.73,1.13,227207.03,3.94
1542245.28,26.73,1.13,226768.63,3.93
1542086.98,26.73,1.13,226648.12,3.93
1541822.42,26.73,1.13,226695.57,3.93
1541311.58,26.72,1.12,226660.63,3.93
1541311.58,26.72,1.12,226660.63,3.93
1541047.02,26.72,1.12,226633.56,3.93
1541228.97,26.73,1.13,226941.06,3.94
1541022.78,26.73,1.13,226953.2,3.94
1540739.34,26.73,1.12,226648.05,3.93
1540473.62,26.73,1.12,226560.42,3.93
1540198.86,26.73,1.12,226497.56,3.93
1539914.41,26.72,1.12,226807.01,3.94
1539722.68,26.73,1.12,226655.98,3.93
1539383.37,26.72,1.12,226450.06,3.93
1539120.23,26.72,1.12,226999.21,3.94
1539198.34,26.73,1.13,226949.06,3.94
1538545.15,26.72,1.12,226286.77,3.93
1538198.62,26.72,1.12,225987.15,3.93
1537992.42,26.72,1.12,225934.2,3.93
1537992.42,26.72,1.12,225934.2,3.93
1537992.42,26.72,1.12,225934.2,3.93
1538379.75,26.73,1.13,226522.53,3.94
1538173.56,26.73,1.13,226451.46,3.94
1538173.56,26.73,1.13,226476.54,3.94
1537995.57,26.73,1.12,226216.68,3.93
1538223.09,26.74,1.13,226634.22,3.94
1538016.89,26.74,1.13,226632.05,3.94
1537810.69,26.74,1.13,226557.98,3.94
1537604.5,26.74,1.13,226486.98,3.94
1537586.34,26.74,1.13,226666.51,3.94
1537568.18,26.75,1.14,226762.9,3.94
1537184.46,26.74,1.13,226390.19,3.94
1536978.26,26.74,1.13,226401.29,3.94
1536772.06,26.74,1.13,226399.26,3.94
1536565.87,26.75,1.13,226325.05,3.94
1536565.87,26.75,1.13,226299.97,3.94
1536333.33,26.75,1.13,226295.15,3.94
1536127.13,26.75,1.13,226224.09,3.94
1536050.88,26.75,1.13,226200.11,3.94
1535786.32,26.75,1.14,226239.75,3.94
1535964.79,26.75,1.14,226215.84,3.94
1535703.72,26.75,1.14,226190.8,3.94
1535626.31,26.76,1.14,226194.45,3.94
1535556.77,26.76,1.15,225756.06,3.93
1535291.05,26.76,1.15,225755.33,3.93
1535025.33,26.76,1.15,226531.87,3.95
1534819.13,26.76,1.15,226526.7,3.95
1534800.97,26.76,1.15,226623.08,3.95
1534601.76,26.76,1.15,226482.27,3.95
1534395.56,26.76,1.15,226493.19,3.95
1534395.56,26.76,1.15,226521.02,3.95
1534189.37,26.76,1.15,226449.95,3.95
1533973.03,26.76,1.14,226239.01,3.95
1533590.01,26.76,1.14,225830.85,3.94
1533571.85,26.76,1.14,226009.5,3.94
1533225.32,26.76,1.14,225709.88,3.94
1533019.12,26.76,1.14,225707.71,3.94
1532812.92,26.76,1.14,225633.64,3.94
1532794.76,26.76,1.14,225730.03,3.94
1532967.17,26.77,1.15,226113.09,3.95
1532760.97,26.77,1.15,226060.14,3.95
1530496.8,26.77,1.15,226008.0,3.95
1530706.15,26.78,1.16,226394.65,3.96
1530687.99,26.78,1.16,226324.56,3.96
1530687.99,26.78,1.16,226321.03,3.96
1530481.79,26.78,1.16,226498.42,3.96
1530275.6,26.78,1.16,226496.25,3.96
1530275.6,26.78,1.16,226541.43,3.96
1530069.4,26.78,1.16,226467.37,3.96
1529863.2,26.78,1.16,226465.34,3.96
1529662.73,26.78,1.16,226224.2,3.96
1529456.54,26.78,1.16,226149.99,3.96
1529298.03,26.78,1.15,225991.48,3.96
1529043.03,26.78,1.15,226000.26,3.96
1528810.49,26.78,1.16,225996.83,3.96
1528545.93,26.78,1.16,225967.52,3.96
1528724.4,26.79,1.16,226452.44,3.97
1528341.38,26.78,1.16,226422.21,3.97
1528524.49,26.79,1.16,226138.5,3.96
1528524.1,26.79,1.17,228646.78,4.01
1528935.43,26.8,1.18,228183.35,4.0
1528423.6,26.8,1.17,227152.74,3.98
1528876.15,26.81,1.19,227393.13,3.99
1528590.37,26.81,1.18,227094.81,3.98
1528094.13,26.8,1.18,226854.26,3.98
1528412.09,26.81,1.18,226938.7,3.98
1528095.76,26.81,1.18,226784.28,3.98
1528077.6,26.81,1.18,227165.67,3.99
1528305.12,26.82,1.19,227250.06,3.99
1528098.92,26.82,1.19,227512.03,3.99
1527725.2,26.81,1.18,227149.43,3.99
1527727.07,26.81,1.18,227170.09,3.99
1527807.63,26.82,1.19,227470.2,3.99
1527935.33,26.82,1.19,227286.73,3.99
1527219.6,26.82,1.19,226497.48,3.98
1526675.83,26.81,1.18,225942.94,3.97
1527065.63,26.82,1.19,226010.8,3.97
1527293.15,26.83,1.2,226253.45,3.97
1527067.27,26.82,1.2,226208.09,3.97
1527294.79,26.83,1.2,226471.0,3.98
1527225.25,26.83,1.2,226032.61,3.97
1527408.72,26.84,1.21,226262.99,3.98
1527202.52,26.84,1.21,226260.82,3.98
1526996.32,26.84,1.21,226186.75,3.98
1527105.3,26.85,1.22,225937.25,3.97
1527105.76,26.85,1.22,225938.76,3.97
1527224.3,26.85,1.22,225927.3,3.97
1527018.11,26.85,1.22,226177.67,3.98
1526491.84,26.85,1.22,225687.67,3.97
1526491.84,26.85,1.22,225687.67,3.97
1526422.3,26.85,1.22,225249.28,3.96
1526075.77,26.85,1.22,224949.67,3.96
1525843.23,26.85,1.22,224946.24,3.96
1525469.52,26.85,1.21,224670.63,3.95
1525469.52,26.85,1.21,224670.63,3.95
1525469.52,26.85,1.21,224625.45,3.95
1525204.96,26.85,1.21,224599.08,3.95
1524940.4,26.85,1.21,224791.58,3.96
1524675.84,26.85,1.21,224785.57,3.96
1524414.77,26.85,1.21,225432.09,3.97
1524159.77,26.85,1.21,225433.95,3.97
1523865.03,26.84,1.21,225148.8,3.97
1523658.83,26.84,1.21,225146.77,3.97
1523371.81,26.84,1.21,225116.79,3.97
1523371.81,26.84,1.21,225169.38,3.97
1523371.81,26.84,1.21,225169.38,3.97
1523165.61,26.84,1.21,225095.17,3.97
1522878.59,26.84,1.21,225123.04,3.97
1523034.59,26.85,1.22,225107.14,3.97
1522751.05,26.85,1.22,225089.82,3.97
1522753.22,26.85,1.22,225097.0,3.97
1522792.03,26.85,1.22,225334.78,3.97
1522503.84,26.85,1.22,225482.62,3.98
1522120.82,26.85,1.22,225085.62,3.97
1522850.69,26.86,1.23,226485.04,3.99
1522742.65,26.86,1.23,226376.63,3.99
1522938.81,26.87,1.23,226315.0,3.99
1523161.04,26.87,1.24,226554.2,4.0
1523161.97,26.87,1.24,226601.92,4.0
1522955.77,26.88,1.24,226599.89,4.0
1522239.57,26.87,1.23,226071.18,3.99
1522033.37,26.87,1.24,225996.97,3.99
1521827.18,26.87,1.24,225994.94,3.99
1521620.98,26.87,1.24,225920.73,3.99
1521414.78,26.87,1.24,225918.71,3.99
1521208.58,26.87,1.24,225844.5,3.99
1521553.32,26.88,1.24,225405.35,3.98
1521370.73,26.88,1.24,225685.74,3.99
1521164.53,26.88,1.24,225683.57,3.99
1521146.37,26.89,1.25,225771.02,3.99
1520940.17,26.89,1.25,225699.95,3.99
1520733.97,26.89,1.25,225694.79,3.99
1520969.68,26.89,1.25,225692.27,3.99
1520763.48,26.9,1.25,226051.39,4.0
1520401.58,26.89,1.25,225698.55,3.99
1520195.38,26.89,1.25,225627.73,3.99
1520177.22,26.9,1.25,225805.86,4.0
1520179.18,26.9,1.25,225808.65,4.0
1519972.99,26.9,1.25,225853.31,4.0
1519766.79,26.9,1.25,225732.41,4.0
1519560.59,26.9,1.25,225661.34,3.99
1519542.43,26.9,1.25,225839.9,4.0
1519664.94,26.91,1.26,225152.25,3.99
1519820.67,26.91,1.26,225832.49,4.0
1519588.13,26.91,1.27,225827.46,4.0
1518533.38,26.91,1.27,226768.0,4.02
1518644.55,26.92,1.27,226823.21,4.02
1518872.07,26.92,1.27,226886.93,4.02
1518872.07,26.92,1.27,226886.93,4.02
1518607.77,26.92,1.27,226586.33,4.02
1518589.61,26.92,1.27,226927.55,4.02
1518383.41,26.92,1.27,226856.72,4.02
1518177.21,26.92,1.27,226851.31,4.02
1518177.21,26.92,1.27,226851.31,4.02
1518304.91,26.93,1.28,226667.84,4.02
1518105.56,26.93,1.28,226458.45,4.02
1518499.5,26.94,1.29,226530.44,4.02
1518293.3,26.94,1.29,226459.61,4.02
1518087.1,26.94,1.29,226454.2,4.02
1518087.1,26.94,1.29,226454.2,4.02
1517880.9,26.94,1.29,226383.38,4.02
1517507.19,26.94,1.29,226143.7,4.01
1517625.73,26.95,1.29,226452.55,4.02
1517393.19,26.95,1.29,226448.31,4.02
1517128.63,26.95,1.29,226420.5,4.02
1517128.63,26.95,1.29,226420.5,4.02
1516864.07,26.95,1.29,226459.09,4.02
1517091.59,26.95,1.3,226543.48,4.02
1516796.86,26.95,1.29,226259.23,4.02
1516720.61,26.95,1.3,226233.36,4.02
1516647.84,26.95,1.3,226221.41,4.02
1516274.12,26.95,1.29,226066.26,4.02
1516008.4,26.95,1.29,226052.5,4.02
1516008.4,26.95,1.29,226052.5,4.02
1515742.68,26.95,1.29,226468.75,4.03
1515476.96,26.95,1.29,226393.3,4.03
1514743.2,26.94,1.29,225648.76,4.01
1514537.0,26.94,1.29,225703.29,4.02
1514320.64,26.94,1.28,225488.37,4.01
1514062.8,26.94,1.28,224819.98,4.0
1513796.82,26.94,1.28,224742.54,4.0
1513448.6,26.94,1.28,224482.92,4.0
1513370.93,26.94,1.29,224662.41,4.0
1513370.93,26.94,1.29,224662.41,4.0
1513606.63,26.95,1.29,224900.06,4.0
1513959.19,26.95,1.3,224357.7,3.99
1513752.99,26.96,1.3,224443.88,4.0
1513459.66,26.96,1.3,224772.69,4.0
1513087.75,26.95,1.29,224442.62,4.0
1512881.56,26.95,1.29,224389.67,4.0
1512602.15,26.95,1.29,223771.28,3.99
1512390.14,26.95,1.3,223635.48,3.99
1510305.7,26.95,1.3,223578.16,3.99
1510100.41,26.95,1.29,223323.7,3.99
1510254.3,26.96,1.3,223946.53,4.0
1509923.15,26.96,1.3,223606.87,3.99
1509923.15,26.96,1.3,223591.05,3.99
1509716.96,26.96,1.3,223567.76,3.99
1509698.8,26.96,1.3,223664.15,3.99
1509926.32,26.97,1.31,223972.7,4.0
1509856.78,26.97,1.31,223534.31,3.99
1509510.25,26.97,1.31,223234.69,3.99
1509376.24,26.97,1.31,223230.19,3.99
1509170.05,26.97,1.31,223228.02,3.99
1509397.57,26.98,1.31,223508.16,3.99
1509379.41,26.98,1.32,223438.07,3.99
1509173.21,26.98,1.32,223615.46,4.0
1509103.67,26.98,1.32,223177.07,3.99
1508877.79,26.98,1.32,223025.74,3.99
1508877.79,26.98,1.32,223025.74,3.99
1508717.87,26.98,1.32,222903.12,3.99
1508699.71,26.98,1.32,222999.51,3.99
1508699.71,26.98,1.32,223039.64,3.99
1508699.71,26.98,1.32,223039.64,3.99
1508681.55,26.99,1.32,223190.06,3.99
1508475.35,26.99,1.32,223188.03,3.99
1508457.19,26.99,1.33,223275.34,4.0
1508731.49,27.0,1.33,223061.68,3.99
1508619.43,27.0,1.34,223055.8,3.99
1508413.23,27.0,1.34,223053.63,3.99
1508395.07,27.01,1.34,223141.08,4.0
1508522.76,27.01,1.35,222957.61,3.99
1507789.0,27.0,1.34,222213.07,3.98
1508106.96,27.01,1.34,222297.51,3.98
1507900.76,27.01,1.34,222662.43,3.99
1507542.46,27.01,1.34,222363.96,3.98
1507336.26,27.01,1.34,222292.89,3.98
1507318.1,27.01,1.34,222471.26,3.99
1507111.9,27.02,1.34,222469.24,3.99
1506879.37,27.02,1.34,222473.7,3.99
1506614.81,27.02,1.34,222435.93,3.99
1506614.81,27.02,1.34,222435.93,3.99
1506538.56,27.02,1.35,222490.27,3.99
1506274.0,27.02,1.35,222449.48,3.99
1506306.02,27.02,1.35,222462.22,3.99
1506044.95,27.02,1.35,222441.14,3.99
1505967.54,27.02,1.35,222764.38,4.0
1505761.34,27.02,1.35,222690.17,4.0
1505495.62,27.02,1.35,222715.8,4.0
1505229.9,27.02,1.35,222687.71,4.0
1505211.74,27.03,1.35,222784.1,4.0
1505193.58,27.03,1.36,222934.51,4.0
1504983.87,27.03,1.35,222695.86,4.0
1504777.67,27.03,1.35,222624.79,4.0
1504469.85,27.03,1.35,222284.97,3.99
1504451.69,27.03,1.35,222463.35,4.0
1504594.62,27.04,1.36,222250.13,3.99
1504722.31,27.04,1.37,222066.66,3.99
1504516.11,27.04,1.37,221995.83,3.99
1503767.12,27.04,1.36,221281.04,3.98
1503033.35,27.03,1.35,220536.51,3.97
1502827.15,27.03,1.35,220531.1,3.97
1502827.15,27.03,1.35,220502.21,3.97
1502827.15,27.03,1.35,222721.38,4.01
1502954.85,27.04,1.36,222537.91,4.0
1502748.65,27.04,1.36,222535.89,4.0
1502542.45,27.04,1.36,222461.68,4.0
1502336.26,27.04,1.36,222390.85,4.0
1502130.06,27.04,1.36,222385.44,4.0
1502408.95,27.05,1.36,224333.08,4.04
1502440.97,27.05,1.36,224346.59,4.04
1501707.21,27.04,1.36,223602.06,4.03
1501637.67,27.04,1.36,223163.66,4.02
1501291.14,27.04,1.36,222864.05,4.01
1501221.6,27.04,1.36,222425.66,4.01
1501230.9,27.04,1.36,222449.78,4.01
1500884.37,27.04,1.36,222150.17,4.0
1500678.17,27.04,1.36,222079.11,4.0
1500471.97,27.04,1.36,222073.93,4.0
1500871.58,27.06,1.37,221279.86,3.99
1504175.91,27.11,1.43,223476.58,4.03
1503896.5,27.11,1.43,222858.2,4.02
1503805.4,27.12,1.43,222649.92,4.01
1503972.74,27.12,1.44,223517.54,4.03
1503766.54,27.13,1.44,223515.52,4.03
1503560.34,27.13,1.44,223441.31,4.03
1503354.14,27.13,1.44,223388.36,4.03
1502629.69,27.12,1.43,222617.43,4.02
1502748.23,27.13,1.44,222909.34,4.02
1502875.93,27.13,1.45,222725.86,4.02
1503003.62,27.14,1.45,222542.39,4.02
1502797.43,27.14,1.45,222540.37,4.02
1502253.66,27.14,1.45,221985.83,4.01
1502047.46,27.14,1.45,221911.62,4.01
1501752.73,27.13,1.44,221626.43,4.0
1501546.53,27.13,1.44,221624.4,4.0
1501340.33,27.14,1.44,221550.19,4.0
1501134.13,27.14,1.44,221548.16,4.0
1501137.52,27.14,1.44,221590.9,4.01
1500931.32,27.14,1.44,221516.69,4.01
1500665.34,27.14,1.45,221464.41,4.0
1500399.36,27.14,1.45,221433.84,4.01
1500527.06,27.14,1.45,221250.37,4.0
1500320.86,27.15,1.45,221179.3,4.0
1499777.1,27.14,1.45,220624.76,3.99
1499852.5,27.14,1.45,226081.74,4.09
1504251.73,27.22,1.53,228323.86,4.13
1504045.53,27.22,1.53,228318.7,4.13
1504164.07,27.23,1.53,228249.43,4.13
1503430.31,27.22,1.52,227504.9,4.12
1503224.11,27.22,1.52,227812.18,4.13
1503346.62,27.23,1.53,227124.53,4.11
1503346.62,27.23,1.53,227102.94,4.11
1503141.67,27.22,1.53,226891.72,4.11
1502935.47,27.22,1.53,226820.89,4.11
1503171.17,27.23,1.53,227248.33,4.12
1502964.97,27.23,1.53,227177.26,4.12
1502968.36,27.23,1.53,227179.87,4.12
1502762.16,27.23,1.53,227174.7,4.12
1502712.83,27.23,1.53,227684.34,4.13
1502457.83,27.23,1.54,227761.06,4.13
1502409.73,27.24,1.54,227136.19,4.12
1502526.27,27.24,1.55,227734.05,4.13
1502320.07,27.25,1.55,227662.98,4.13
1502113.87,27.25,1.55,227657.81,4.13
1501741.97,27.24,1.54,227294.97,4.12
1501000.91,27.23,1.53,226515.29,4.11
1500794.72,27.24,1.53,226513.26,4.11
1500588.52,27.24,1.53,226439.05,4.11
1500382.32,27.24,1.53,226437.02,4.11
1500176.12,27.24,1.53,226362.81,4.11
1499969.93,27.24,1.53,226360.64,4.11
1499986.45,27.24,1.53,226353.56,4.11
1499885.95,27.24,1.53,226182.22,4.11
1499679.75,27.24,1.54,226108.15,4.11
1499679.75,27.24,1.54,226189.2,4.11
1499822.68,27.25,1.54,225975.98,4.11
1499616.48,27.25,1.54,225905.35,4.11
1499631.98,27.25,1.54,225839.87,4.1
1499641.27,27.25,1.54,229721.76,4.17
1499435.07,27.25,1.54,229716.15,4.18
1499467.09,27.25,1.54,229729.67,4.18
1499260.9,27.25,1.54,229658.84,4.17
1499918.87,27.27,1.56,231678.59,4.21
1499760.33,27.26,1.55,231520.27,4.21
1499554.13,27.27,1.55,231514.86,4.21
1498995.13,27.26,1.55,230990.07,4.2
1498788.94,27.26,1.55,230919.44,4.2
1498788.94,27.26,1.55,230886.93,4.2
1498582.74,27.26,1.55,230881.33,4.2
1498376.54,27.26,1.55,230828.38,4.2
1498495.08,27.27,1.55,231120.29,4.21
1498900.29,27.28,1.56,230777.78,4.2
1498979.78,27.28,1.57,231338.8,4.21
1498773.59,27.28,1.57,231267.97,4.21
1498248.3,27.28,1.56,230673.29,4.2
1498031.96,27.27,1.56,230487.51,4.2
1498259.48,27.28,1.56,230904.71,4.2
1498468.83,27.29,1.57,230835.96,4.2
1498262.63,27.29,1.57,231238.41,4.21
1498056.44,27.29,1.57,231167.56,4.21
1497850.24,27.29,1.57,231162.18,4.21
1497555.5,27.29,1.57,230876.98,4.21
1500558.21,27.34,1.62,230669.26,4.2
1500352.01,27.34,1.62,230667.23,4.2
1499978.3,27.34,1.62,230304.63,4.2
1499960.14,27.34,1.62,230391.94,4.2
1499753.94,27.34,1.62,230321.31,4.2
1499981.46,27.35,1.62,230675.23,4.21
1499963.3,27.35,1.63,230771.62,4.21
1499757.1,27.35,1.63,230783.21,4.21
1499383.38,27.35,1.62,230483.68,4.2
1499177.19,27.35,1.62,230412.85,4.2
1499018.41,27.35,1.62,230254.35,4.2
1499000.25,27.35,1.62,230432.48,4.2
1498982.09,27.36,1.63,230528.87,4.21
1498982.09,27.36,1.63,230522.56,4.21
1498775.89,27.36,1.63,230533.66,4.21
1498569.7,27.36,1.63,230462.59,4.21
1498363.5,27.36,1.63,230457.42,4.21
1498097.52,27.36,1.63,230450.77,4.21
1497831.54,27.36,1.63,230374.57,4.21
1497625.35,27.36,1.63,230372.4,4.21
1497419.15,27.36,1.63,230298.34,4.21
1497212.95,27.36,1.63,230296.31,4.21
1497194.79,27.37,1.63,230383.62,4.21
1497337.72,27.37,1.64,230170.39,4.21
1497131.52,27.38,1.64,230168.22,4.21
1496925.33,27.38,1.64,230094.16,4.21
1496719.13,27.38,1.64,230023.09,4.21
1496512.93,27.38,1.64,230017.92,4.21
1496306.73,27.38,1.64,229947.29,4.21
1496542.44,27.39,1.65,230374.53,4.22
1496524.28,27.39,1.65,230470.92,4.22
1496318.08,27.39,1.65,230482.5,4.22
1496327.38,27.39,1.65,233134.4,4.27
1495988.38,27.39,1.65,232829.62,4.26
1495782.18,27.39,1.65,232827.59,4.26
1495575.98,27.39,1.65,232753.38,4.26
1495969.91,27.4,1.66,232825.38,4.27
1495763.71,27.41,1.66,232823.21,4.27
1495745.55,27.41,1.66,232910.66,4.27
1495539.36,27.41,1.66,232908.63,4.27
1495657.9,27.42,1.67,233148.68,4.27
1495733.3,27.42,1.67,233379.15,4.28
1495876.23,27.42,1.68,233165.93,4.27
1495317.23,27.42,1.67,232641.15,4.27
1494945.33,27.41,1.66,232278.31,4.26
1495154.68,27.42,1.67,232209.56,4.26
1495136.52,27.42,1.67,232795.82,4.27
1495530.45,27.44,1.69,232867.81,4.27
1495324.25,27.44,1.69,232796.95,4.27
1495306.09,27.44,1.69,232977.13,4.28
1495287.93,27.45,1.69,233073.52,4.28
1495081.74,27.45,1.69,233084.43,4.28
1494815.76,27.45,1.69,233077.6,4.28
1495043.28,27.45,1.7,233141.32,4.28
1494884.5,27.45,1.7,232983.06,4.28
1494510.79,27.45,1.69,232848.57,4.28
1494510.79,27.45,1.69,232848.57,4.28
1498103.3,27.51,1.76,237509.73,4.36
1498025.63,27.52,1.76,237595.23,4.36
1497819.43,27.52,1.76,237649.76,4.37
1497947.13,27.52,1.77,237466.29,4.36
1497740.93,27.53,1.77,237464.12,4.36
1497968.45,27.53,1.77,237744.25,4.37
1497594.73,27.53,1.77,237450.05,4.36
1497388.53,27.53,1.77,237447.88,4.37
1497182.34,27.53,1.77,237373.82,4.36
1497164.18,27.53,1.77,237470.21,4.37
1496430.41,27.53,1.76,236725.67,4.35
1496224.21,27.53,1.76,236736.85,4.36
1495958.24,27.53,1.76,236678.71,4.36
1495880.57,27.53,1.77,236837.81,4.36
1496052.98,27.54,1.77,236768.87,4.36
1496034.82,27.54,1.78,237317.25,4.37
1495828.62,27.54,1.78,237246.25,4.37
1495810.46,27.54,1.78,237425.78,4.37
1495810.46,27.54,1.78,237425.78,4.37
1495740.92,27.55,1.78,236987.39,4.36
1495394.39,27.55,1.78,236687.77,4.36
1495188.19,27.55,1.78,236685.6,4.36
1495170.03,27.55,1.78,236773.05,4.36
1495151.87,27.55,1.79,236869.44,4.37
1495133.71,27.56,1.79,237019.85,4.37
1495115.55,27.56,1.79,237116.24,4.37
1495234.09,27.57,1.8,237368.09,4.38
1495027.9,27.57,1.8,237297.26,4.38
1495027.9,27.57,1.8,237297.26,4.38
1494821.7,27.57,1.8,237291.85,4.38
1494940.24,27.58,1.8,237280.4,4.38
1495175.94,27.58,1.81,237968.82,4.39
1494943.4,27.58,1.81,237965.39,4.39
1494678.85,27.58,1.81,237936.17,4.39
1494414.29,27.58,1.81,237986.17,4.39
1494149.73,27.58,1.81,237952.8,4.39
1494149.73,27.58,1.81,237952.8,4.39
1492065.29,27.59,1.81,237895.47,4.4
1491804.22,27.59,1.81,237869.67,4.4
1491538.5,27.59,1.81,238038.09,4.4
1491166.6,27.58,1.81,237615.02,4.4
1490871.86,27.58,1.8,237330.77,4.39
1490577.12,27.57,1.8,237102.16,4.39
1490499.71,27.58,1.8,237131.44,4.39
1490233.99,27.58,1.8,237086.88,4.39
1490027.79,27.58,1.8,237016.05,4.39
1490027.79,27.58,1.8,237016.05,4.39
1489821.59,27.58,1.8,237010.64,4.39
1489752.06,27.58,1.81,236572.25,4.38
1489405.52,27.58,1.81,236272.64,4.38
1489387.36,27.59,1.81,236369.03,4.38
1489369.2,27.59,1.81,236519.44,4.38
1489299.67,27.59,1.81,236081.05,4.37
1488951.44,27.59,1.81,235779.47,4.37
1488745.25,27.59,1.81,235777.44,4.37
1488539.05,27.59,1.81,235703.23,4.37
1488332.85,27.59,1.81,235632.6,4.37
1488126.65,27.6,1.81,235626.99,4.37
1488354.17,27.6,1.82,235690.72,4.37
1488147.98,27.6,1.82,235973.4,4.38
1488275.67,27.61,1.83,235789.93,4.37
1488069.47,27.61,1.83,235719.07,4.37
1488188.01,27.62,1.83,236027.97,4.38
1487454.25,27.61,1.82,235283.43,4.37
1487248.05,27.61,1.82,235212.57,4.37
1487015.52,27.61,1.83,235207.2,4.37
1486810.56,27.61,1.82,235062.43,4.36
1487284.65,27.62,1.84,235172.18,4.37
1487029.64,27.62,1.84,235248.89,4.37
1486765.09,27.62,1.84,235302.25,4.37
1486500.53,27.62,1.84,235235.95,4.37
1486235.97,27.62,1.84,235222.65,4.37
1486163.21,27.63,1.84,235771.54,4.38
1485916.34,27.63,1.84,235478.52,4.38
1485916.34,27.63,1.84,235478.52,4.38
1485720.21,27.63,1.84,235760.95,4.38
1485346.49,27.62,1.84,235398.3,4.38
1485180.64,27.62,1.84,235210.37,4.37
1484885.9,27.62,1.83,234926.1,4.37
1484885.9,27.62,1.83,234926.1,4.37
1484885.9,27.62,1.83,234949.01,4.37
1485329.67,27.63,1.85,235091.9,4.37
1485379.51,27.64,1.85,235184.16,4.38
1485173.32,27.64,1.85,235178.78,4.38
1484974.11,27.63,1.85,234979.77,4.37
1484598.77,27.63,1.84,234809.88,4.37
1484598.77,27.63,1.84,234809.88,4.37
1484392.58,27.63,1.84,234738.88,4.37
1484186.38,27.63,1.84,234733.64,4.37
1483890.9,27.63,1.84,234451.81,4.37
1483684.7,27.63,1.84,234449.64,4.37
1483452.16,27.63,1.84,234440.02,4.37
1483187.6,27.63,1.84,234478.18,4.37
1482932.6,27.63,1.84,234855.51,4.38
1482856.35,27.64,1.85,234818.05,4.38
1482780.1,27.64,1.85,234800.38,4.38
1482580.89,27.64,1.85,234552.57,4.37
1482319.82,27.64,1.85,234539.33,4.37
1482054.1,27.64,1.85,234934.19,4.38
1481788.38,27.64,1.85,234851.42,4.38
1482192.64,27.65,1.86,234645.92,4.38
1481926.92,27.65,1.86,234692.17,4.38
1480931.87,27.64,1.85,233695.46,4.36
1480725.67,27.64,1.85,233621.39,4.36
1480406.48,27.63,1.84,233302.79,4.35
1480373.82,27.64,1.85,234079.05,4.37
1479632.76,27.63,1.84,233299.37,4.36
1479632.76,27.63,1.84,233299.37,4.36
1479426.56,27.63,1.84,233297.34,4.36
1479608.48,27.64,1.85,232692.91,4.35
1479196.09,27.64,1.85,232616.68,4.35
1478979.75,27.64,1.85,232405.74,4.34
1478979.75,27.64,1.85,232389.35,4.34
1478773.55,27.64,1.85,232315.14,4.34
1478518.55,27.64,1.85,232391.85,4.34
1478312.35,27.64,1.85,232338.9,4.34
1478154.81,27.64,1.84,232182.37,4.34
1478154.81,27.64,1.84,232199.66,4.34
1478598.58,27.65,1.86,232342.55,4.35
1478392.38,27.65,1.86,232319.27,4.35
1478039.95,27.65,1.86,232188.4,4.34
1477833.75,27.65,1.86,232186.37,4.34
1478061.27,27.66,1.86,232466.36,4.35
1477860.81,27.66,1.86,232225.22,4.35
1477842.65,27.66,1.86,232321.61,4.35
1477616.76,27.66,1.86,232170.27,4.35
1477082.31,27.65,1.85,231589.34,4.34
1477400.27,27.66,1.86,231954.77,4.34
1477092.44,27.66,1.86,231811.1,4.34
1476886.25,27.66,1.86,231740.28,4.34
1476680.05,27.66,1.86,231734.87,4.34
1476798.59,27.67,1.86,231723.41,4.34
1476592.39,27.67,1.86,231972.89,4.35
1476720.09,27.67,1.87,231789.41,4.34
1476513.89,27.68,1.87,231787.24,4.34
1476307.69,27.68,1.87,231713.18,4.34
1476101.5,27.68,1.87,231711.15,4.34
1475895.3,27.68,1.87,231636.94,4.34
1475351.53,27.67,1.87,231082.41,4.33
1474986.79,27.67,1.86,230444.23,4.32
