ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1487168.47,83.34,69.77,1395879.85,78.22
1487161.63,83.36,69.79,1396281.87,78.26
1486993.58,83.37,69.8,1397634.47,78.36
1487191.86,83.41,69.84,1397174.82,78.36
1487147.15,83.43,69.86,1396349.0,78.33
1487871.54,83.49,69.93,1396893.87,78.39
1487870.32,83.51,69.94,1396605.73,78.39
1488620.03,83.57,70.01,1397464.09,78.46
1488620.03,83.57,70.01,1397499.33,78.46
1488731.41,83.62,70.05,1397301.62,78.48
1488782.94,83.66,70.09,1397519.68,78.53
1488834.47,83.7,70.13,1397848.77,78.58
1488768.03,83.71,70.14,1397612.01,78.59
1488536.46,83.72,70.15,1397390.05,78.59
1488909.24,83.78,70.21,1396842.7,78.6
1488960.77,83.82,70.25,1396598.14,78.62
1489081.38,83.86,70.3,1396231.52,78.64
1489132.91,83.91,70.34,1396676.41,78.7
1489135.7,83.91,70.35,1397293.51,78.74
1489043.41,83.93,70.36,1397152.1,78.75
1489043.41,83.93,70.36,1397089.13,78.75
1489002.67,83.96,70.4,1397559.22,78.81
1489002.67,83.96,70.4,1397658.23,78.81
1488766.15,83.97,70.4,1397377.06,78.81
1488530.17,83.97,70.41,1397198.25,78.82
1488315.11,83.99,70.42,1396893.73,78.83
1488366.64,84.03,70.47,1397010.32,78.87
1488359.2,84.04,70.48,1397295.64,78.9
1488261.04,84.06,70.49,1397387.23,78.93
1488171.96,84.07,70.5,1397328.35,78.94
1487935.98,84.08,70.51,1396720.31,78.92
1487846.89,84.09,70.52,1396582.65,78.93
1487693.14,84.09,70.52,1396411.7,78.93
1487744.67,84.13,70.57,1397247.14,79.01
1487796.2,84.17,70.61,1397402.43,79.06
1487727.44,84.18,70.62,1397573.39,79.08
1487502.0,84.2,70.64,1397235.35,79.09
1487143.94,84.2,70.64,1396885.98,79.09
1487195.47,84.25,70.68,1397468.47,79.16
1487247.0,84.29,70.72,1397786.56,79.22
1486971.95,84.3,70.74,1397156.83,79.21
1486728.01,84.3,70.74,1396915.8,79.21
1486492.03,84.31,70.75,1396594.73,79.21
1486475.27,84.32,70.76,1396592.33,79.22
1486793.25,84.37,70.8,1396467.83,79.24
1486844.78,84.41,70.85,1396467.83,79.28
1486608.8,84.42,70.85,1396212.93,79.29
1486841.01,84.47,70.91,1395991.38,79.31
1486892.54,84.51,70.95,1396259.07,79.36
1487061.93,84.54,70.97,1397371.03,79.44
1486963.77,84.56,70.99,1397137.78,79.45
1487159.32,84.59,71.02,1397267.19,79.48
1487061.16,84.61,71.04,1397719.58,79.52
1487112.69,84.65,71.08,1398275.57,79.59
1487164.22,84.69,71.12,1399710.37,79.71
1487215.75,84.73,71.17,1400397.99,79.79
1487267.28,84.78,71.21,1400853.79,79.85
1487305.89,84.78,71.21,1400879.93,79.85
1488225.52,84.84,71.27,1400946.62,79.86
1488168.62,84.86,71.29,1401819.99,79.94
1488322.89,84.9,71.33,1402557.32,80.01
1488322.89,84.9,71.33,1402586.49,80.01
1488091.32,84.91,71.34,1402304.57,80.01
1487831.39,84.91,71.34,1401965.61,80.01
1487882.92,84.95,71.39,1402364.48,80.07
1487934.45,84.99,71.43,1401893.44,80.08
1488144.22,85.02,71.45,1402629.22,80.13
1487910.66,85.02,71.45,1402694.79,80.15
1487910.66,85.02,71.45,1403168.87,80.18
1487910.66,85.02,71.45,1403141.66,80.18
1487962.19,85.06,71.5,1403513.08,80.23
1487762.96,85.06,71.49,1402755.05,80.2
1487814.49,85.1,71.54,1402904.1,80.25
1488208.16,85.17,71.6,1402283.32,80.25
1488191.41,85.18,71.61,1402568.01,80.28
1488030.05,85.18,71.61,1402222.05,80.27
1488081.58,85.22,71.65,1402432.62,80.32
1487806.52,85.24,71.67,1401769.64,80.31
1487858.05,85.28,71.71,1402259.68,80.37
1487909.58,85.32,71.76,1402901.66,80.45
1487791.95,85.35,71.79,1403621.96,80.53
1487532.02,85.35,71.79,1402968.05,80.5
1487583.55,85.4,71.83,1403314.63,80.56
1487504.86,85.43,71.87,1402768.2,80.57
1487556.39,85.48,71.91,1403154.19,80.63
1487330.41,85.49,71.92,1402350.85,80.6
1487232.25,85.5,71.94,1403049.68,80.66
1487386.52,85.54,71.98,1403444.48,80.72
1487275.78,85.56,71.99,1404305.66,80.79
1487039.8,85.57,72.0,1403971.96,80.79
1486764.74,85.59,72.02,1403613.05,80.8
1486691.16,85.62,72.06,1403003.53,80.8
1487330.99,85.7,72.13,1402545.16,80.81
1487095.01,85.71,72.14,1401913.51,80.8
1486858.49,85.71,72.14,1401938.2,80.81
1486910.02,85.75,72.19,1402390.72,80.88
1487108.3,85.79,72.23,1403508.48,80.97
1487159.83,85.84,72.27,1403466.34,81.01
1487023.14,85.84,72.27,1403156.82,81.0
1486787.16,85.85,72.28,1402924.78,81.0
1486787.16,85.85,72.28,1403291.39,81.03
1486838.69,85.89,72.32,1403446.27,81.07
1486890.22,85.93,72.37,1403767.5,81.13
1486941.75,85.98,72.41,1404622.47,81.22
1487111.14,86.0,72.44,1404443.4,81.22
1486896.09,86.02,72.45,1403972.88,81.22
1487094.37,86.06,72.49,1406145.91,81.38
1487145.9,86.1,72.54,1406870.94,81.46
1487197.43,86.15,72.58,1406870.94,81.49
1487950.45,86.22,72.66,1407696.65,81.57
1487950.45,86.22,72.66,1407718.33,81.57
1488115.84,86.27,72.71,1407153.88,81.58
1488115.84,86.27,72.71,1406808.86,81.56
1488031.88,86.31,72.74,1406953.01,81.61
1488031.88,86.31,72.74,1406944.64,81.61
1487787.94,86.31,72.74,1406265.5,81.58
1487839.47,86.35,72.79,1406193.64,81.61
1487891.0,86.4,72.83,1406343.95,81.66
1487801.92,86.41,72.84,1406923.71,81.71
1487565.94,86.42,72.85,1406705.28,81.72
1487565.94,86.42,72.85,1406618.34,81.72
1487329.96,86.43,72.86,1406372.61,81.72
1487381.49,86.47,72.91,1406866.2,81.79
1487121.56,86.47,72.91,1406558.11,81.79
1487173.09,86.52,72.95,1407247.12,81.87
1486947.11,86.53,72.96,1408032.45,81.93
1486998.64,86.57,73.0,1408068.23,81.98
1487050.17,86.61,73.05,1408403.69,82.03
1487050.17,86.61,73.05,1408403.69,82.03
1487101.7,86.66,73.09,1408513.48,82.08
1487101.7,86.66,73.09,1408549.23,82.08
1487101.7,86.66,73.09,1409556.6,82.14
1486893.17,86.66,73.09,1409388.44,82.14
1486826.96,86.68,73.11,1409296.1,82.16
1486590.98,86.69,73.12,1410184.76,82.23
1486438.22,86.69,73.12,1410086.95,82.23
1486489.75,86.73,73.16,1410481.81,82.3
1486489.75,86.73,73.16,1410533.12,82.3
1486650.07,86.76,73.2,1410461.42,82.32
1486819.46,86.79,73.22,1411538.18,82.4
1486733.6,86.82,73.25,1411209.52,82.41
1486497.62,86.83,73.26,1410353.12,82.38
1486549.15,86.87,73.31,1410789.45,82.44
1486460.07,86.88,73.32,1410609.77,82.45
1486511.6,86.93,73.36,1410352.76,82.47
1486511.6,86.93,73.36,1410352.76,82.47
1486285.62,86.94,73.37,1410017.22,82.48
1486285.62,86.94,73.37,1410069.82,82.48
1486337.15,86.98,73.42,1411360.41,82.59
1486337.15,86.98,73.42,1411343.0,82.59
1486337.15,86.98,73.42,1411343.0,82.59
1486388.68,87.03,73.46,1411802.26,82.66
1486228.75,87.03,73.46,1411641.57,82.66
1486280.28,87.07,73.51,1412553.35,82.75
1486331.81,87.12,73.55,1412484.56,82.79
1486133.97,87.13,73.56,1412057.84,82.79
1486026.77,87.13,73.56,1412036.21,82.79
1485850.64,87.14,73.57,1411744.67,82.79
1485592.43,87.14,73.58,1411516.08,82.8
1485356.45,87.15,73.59,1412041.47,82.85
1485290.25,87.17,73.61,1412538.04,82.9
1485290.25,87.17,73.61,1412510.83,82.9
1485341.78,87.22,73.65,1412607.24,82.95
1485507.68,87.25,73.68,1412825.29,82.98
1485559.21,87.29,73.73,1413054.15,83.03
1485323.23,87.31,73.74,1412810.02,83.04
1485155.14,87.33,73.76,1412341.5,83.04
1484967.55,87.34,73.77,1412005.89,83.05
1484741.57,87.35,73.78,1412734.37,83.11
1484946.91,87.4,73.84,1412187.87,83.12
1484998.44,87.45,73.88,1412987.98,83.21
1485414.35,87.51,73.95,1412747.81,83.23
1485465.88,87.56,73.99,1412747.81,83.27
1485749.84,87.6,74.03,1414053.83,83.37
1485523.14,87.63,74.06,1413610.88,83.39
1486161.6,87.69,74.12,1413722.99,83.42
1486213.13,87.73,74.17,1414292.05,83.49
1486264.66,87.78,74.21,1414051.99,83.51
1486385.36,87.79,74.23,1413962.18,83.52
1486148.84,87.8,74.23,1413583.04,83.51
1486323.63,87.85,74.28,1414752.72,83.62
1486037.11,87.85,74.29,1414712.18,83.64
1486168.1,87.86,74.29,1414656.27,83.63
1485954.03,87.86,74.29,1414497.71,83.63
1485989.22,87.9,74.34,1414303.34,83.66
1485763.79,87.92,74.36,1413790.94,83.66
1485606.6,87.92,74.36,1413696.89,83.67
1485240.16,87.93,74.37,1413267.19,83.67
1485232.71,87.94,74.38,1413237.02,83.68
1485134.55,87.96,74.4,1413805.42,83.74
1485487.34,88.02,74.46,1413657.08,83.77
1485841.46,88.07,74.51,1413933.81,83.81
1485609.89,88.09,74.52,1414004.45,83.84
1485373.91,88.1,74.53,1413853.24,83.85
1485137.93,88.11,74.54,1413487.02,83.86
1484862.88,88.12,74.56,1413155.29,83.87
1484636.89,88.13,74.57,1413845.88,83.93
1484378.68,88.14,74.57,1413325.96,83.92
1484301.74,88.17,74.61,1412857.24,83.93
1484050.38,88.18,74.61,1412312.08,83.91
1484050.38,88.18,74.61,1412351.04,83.92
1484050.38,88.18,74.61,1412030.82,83.9
1484050.38,88.18,74.61,1412003.61,83.9
1483814.4,88.19,74.62,1411594.62,83.89
1483588.42,88.2,74.63,1411318.33,83.9
1483588.42,88.2,74.63,1411290.67,83.9
1483588.42,88.2,74.63,1410999.28,83.88
1483639.95,88.24,74.68,1410685.63,83.9
1483555.99,88.28,74.71,1410687.9,83.94
1483607.52,88.33,74.76,1410650.89,83.98
1483431.39,88.34,74.77,1410306.35,83.99
1483482.92,88.39,74.82,1410893.6,84.06
1483534.45,88.43,74.87,1412361.56,84.19
1484490.7,88.53,74.96,1411879.03,84.2
1484230.78,88.53,74.97,1411342.74,84.18
1484230.78,88.53,74.97,1411310.93,84.18
1483970.85,88.53,74.97,1410697.79,84.16
1484022.38,88.58,75.01,1411256.76,84.24
1483983.33,88.62,75.05,1410746.36,84.25
1483747.35,88.63,75.06,1410680.55,84.27
1483472.29,88.65,75.08,1410642.62,84.3
1483523.82,88.7,75.13,1410850.9,84.35
1483462.44,88.72,75.15,1411751.54,84.43
1483997.4,88.78,75.22,1412501.19,84.51
1483997.4,88.78,75.22,1413244.37,84.55
1483771.42,88.79,75.23,1412773.39,84.55
1483914.29,88.85,75.28,1412149.05,84.55
1483965.82,88.89,75.33,1412617.64,84.62
1483779.92,88.92,75.36,1411929.89,84.62
1483644.44,88.95,75.38,1411593.37,84.63
1483414.49,88.98,75.41,1410973.75,84.63
1483437.13,89.01,75.44,1410647.56,84.64
1483437.13,89.01,75.44,1410656.88,84.64
1483151.45,89.02,75.45,1410174.47,84.64
1483305.72,89.06,75.5,1412560.51,84.82
1483305.72,89.06,75.5,1412554.6,84.82
1483780.61,89.14,75.57,1412252.34,84.84
1483701.02,89.15,75.58,1412307.72,84.86
1483425.96,89.17,75.6,1411914.08,84.87
1483477.49,89.21,75.65,1412237.69,84.93
1483477.49,89.21,75.65,1411825.29,84.9
1483646.89,89.24,75.67,1412936.88,84.99
1483689.98,89.26,75.69,1412477.39,84.97
1483331.92,89.26,75.69,1411982.99,84.97
1483383.45,89.31,75.74,1412542.38,85.04
1483184.23,89.31,75.74,1411746.01,85.0
1482943.83,89.32,75.75,1411261.76,85.0
1483402.25,89.37,75.8,1411663.12,85.05
1483453.78,89.42,75.85,1412185.94,85.12
1483217.8,89.43,75.86,1411675.87,85.11
1483269.33,89.47,75.91,1412026.56,85.18
1483269.33,89.47,75.91,1411994.66,85.17
1483788.15,89.53,75.97,1413406.51,85.29
1483726.77,89.56,75.99,1413336.52,85.31
1483778.3,89.6,76.04,1413414.61,85.35
1483829.83,89.65,76.08,1413274.98,85.39
1483661.62,89.65,76.09,1413400.01,85.41
1483528.95,89.67,76.11,1412943.8,85.41
1483528.95,89.67,76.11,1412993.1,85.41
1483689.27,89.71,76.14,1413027.11,85.44
1483689.27,89.71,76.14,1413056.88,85.44
1483740.8,89.76,76.19,1413046.97,85.48
1483519.02,89.77,76.2,1412762.4,85.49
1483570.55,89.82,76.25,1413478.13,85.57
1483628.26,89.86,76.3,1412814.66,85.57
1483408.34,89.89,76.32,1413554.93,85.65
1483172.36,89.9,76.33,1412953.76,85.64
1483125.17,89.9,76.33,1413876.31,85.7
1483176.7,89.94,76.38,1414635.08,85.79
1483228.23,89.99,76.43,1415047.32,85.85
1483249.32,90.01,76.44,1415062.19,85.87
1483300.85,90.06,76.49,1415079.56,85.92
1483075.41,90.08,76.51,1414735.76,85.93
1482959.45,90.12,76.55,1415527.44,86.02
1482959.45,90.12,76.55,1416214.64,86.06
1482942.7,90.13,76.56,1416818.16,86.11
1482994.23,90.18,76.61,1417011.73,86.16
1483045.76,90.22,76.66,1416820.33,86.19
1482965.82,90.26,76.7,1416569.72,86.22
1482729.84,90.27,76.71,1416976.82,86.27
1482781.37,90.32,76.76,1417891.51,86.37
1482832.9,90.37,76.8,1418133.59,86.43
1482596.92,90.38,76.82,1418020.72,86.44
1482309.51,90.39,76.82,1418005.3,86.47
1482073.53,90.4,76.83,1417917.33,86.49
1481970.01,90.42,76.85,1417661.55,86.5
1482021.54,90.47,76.9,1417804.74,86.55
1481892.46,90.51,76.94,1417258.21,86.56
1481656.48,90.52,76.95,1416701.4,86.55
1481490.5,90.54,76.97,1416118.4,86.54
1481963.72,90.57,77.0,1416337.46,86.56
1481737.74,90.58,77.01,1416097.04,86.57
1481506.18,90.59,77.03,1415775.65,86.57
1481506.18,90.59,77.03,1415775.65,86.57
1481506.18,90.59,77.03,1415874.02,86.58
1481506.18,90.59,77.03,1415875.58,86.58
1481270.2,90.6,77.04,1416560.72,86.65
1480995.14,90.62,77.06,1416294.62,86.66
1480906.06,90.64,77.07,1416319.91,86.68
1480906.06,90.64,77.07,1416291.06,86.68
1480798.87,90.63,77.07,1416183.51,86.68
1480953.13,90.68,77.11,1416799.72,86.75
1480845.94,90.68,77.11,1416697.21,86.75
1480839.09,90.7,77.13,1416871.87,86.78
1480890.62,90.75,77.18,1417512.11,86.86
1481146.46,90.81,77.24,1416966.68,86.87
1480863.96,90.83,77.27,1416478.66,86.88
1480688.91,90.85,77.29,1416131.15,86.89
1480457.34,90.87,77.3,1416021.5,86.91
1480508.87,90.91,77.35,1416157.15,86.96
1480338.95,90.92,77.35,1415954.45,86.96
1480277.56,90.94,77.37,1415925.21,86.99
1480175.99,90.95,77.38,1415806.35,86.99
1480227.52,90.99,77.43,1416258.15,87.06
1480129.36,91.01,77.45,1416105.49,87.08
1479991.01,91.03,77.46,1416300.25,87.11
1479902.21,91.04,77.47,1416488.85,87.14
1479670.65,91.05,77.48,1415574.17,87.11
1479395.59,91.07,77.5,1415411.85,87.13
1479180.53,91.09,77.52,1414810.98,87.13
1479180.53,91.09,77.52,1415810.45,87.19
1479012.49,91.11,77.54,1415542.51,87.2
1478836.36,91.12,77.56,1415182.46,87.2
1478839.16,91.12,77.56,1415215.56,87.2
1478681.97,91.12,77.56,1415059.1,87.2
1478733.5,91.17,77.6,1415515.67,87.27
1478785.03,91.22,77.65,1417035.92,87.41
1478615.1,91.22,77.66,1417735.87,87.47
1478587.95,91.27,77.7,1417256.96,87.48
1478639.48,91.31,77.75,1417160.82,87.52
1478765.62,91.33,77.77,1417187.25,87.53
1478817.15,91.38,77.82,1417105.51,87.57
1478868.68,91.43,77.87,1417431.02,87.63
1478802.47,91.46,77.89,1417392.56,87.66
1478811.99,91.46,77.9,1417545.43,87.68
1478863.52,91.51,77.95,1417996.06,87.75
1478779.57,91.55,77.99,1418236.8,87.81
1478764.93,91.57,78.0,1418676.28,87.85
1478773.08,91.59,78.02,1418573.35,87.86
1478476.03,91.6,78.03,1418109.15,87.86
1478409.83,91.62,78.05,1417979.15,87.88
1478461.36,91.67,78.1,1418250.1,87.94
1478512.89,91.72,78.15,1419815.02,88.08
1478237.83,91.74,78.17,1419473.11,88.09
1478006.26,91.75,78.19,1418834.52,88.08
1478057.79,91.8,78.23,1419521.03,88.17
1477832.36,91.82,78.26,1420352.63,88.25
1477596.38,91.84,78.27,1420076.72,88.26
1477596.38,91.84,78.27,1420134.25,88.26
1477360.4,91.85,78.28,1420054.68,88.29
1477360.4,91.85,78.28,1419928.2,88.28
1477286.66,91.86,78.3,1419739.16,88.28
1477156.8,91.87,78.31,1419515.28,88.29
1476920.28,91.88,78.31,1419392.42,88.3
1476971.81,91.93,78.36,1420029.43,88.38
1476711.88,91.93,78.36,1419850.9,88.39
1476862.38,91.97,78.4,1419806.55,88.41
1476717.32,91.98,78.42,1419934.65,88.45
1476768.85,92.03,78.47,1420763.24,88.54
1476489.38,92.05,78.48,1420289.13,88.54
1476489.38,92.05,78.48,1420102.02,88.53
1476489.38,92.05,78.48,1420102.02,88.53
1476253.4,92.06,78.49,1420523.6,88.59
1476253.4,92.06,78.49,1420523.6,88.59
1476253.4,92.06,78.49,1420523.6,88.59
1476253.4,92.06,78.49,1420523.6,88.59
1476253.4,92.06,78.49,1420523.6,88.59
1476253.4,92.06,78.49,1420847.04,88.61
1476301.1,92.09,78.52,1421062.7,88.64
1476065.12,92.1,78.54,1420520.0,88.64
1476003.74,92.13,78.56,1421383.92,88.72
1475743.81,92.13,78.56,1421130.58,88.72
1475743.81,92.13,78.56,1421130.58,88.72
1475507.83,92.14,78.57,1420728.31,88.72
1475507.83,92.14,78.57,1420728.31,88.72
1475617.82,92.16,78.59,1420529.0,88.72
1475563.98,92.18,78.62,1421260.08,88.79
1475480.5,92.19,78.63,1421292.03,88.81
1475244.52,92.2,78.64,1420827.63,88.8
1475244.52,92.2,78.64,1420827.63,88.8
1475244.52,92.2,78.64,1420827.63,88.8
1475008.54,92.22,78.65,1420515.62,88.81
1474825.2,92.24,78.68,1420260.34,88.83
1474825.2,92.24,78.68,1420260.34,88.83
1474710.34,92.26,78.7,1419953.11,88.84
1474710.34,92.26,78.7,1420058.35,88.84
1474498.41,92.28,78.71,1419588.92,88.84
1474328.48,92.28,78.72,1419424.38,88.85
1474311.73,92.3,78.73,1419362.27,88.86
1474311.73,92.3,78.73,1419362.27,88.86
1474311.73,92.3,78.73,1419402.03,88.86
1474311.73,92.3,78.73,1419402.03,88.86
1474311.73,92.3,78.73,1419402.03,88.86
1474311.73,92.3,78.73,1419498.12,88.86
1474311.73,92.3,78.73,1419498.12,88.86
1474311.73,92.3,78.73,1419498.12,88.86
1474311.73,92.3,78.73,1419498.12,88.86
1474107.07,92.3,78.74,1419234.42,88.87
1474107.07,92.3,78.74,1419234.42,88.87
1474107.07,92.3,78.74,1419234.42,88.87
1474369.1,92.34,78.77,1419074.11,88.87
1473826.33,92.34,78.77,1418500.6,88.87
1473826.33,92.34,78.77,1418536.61,88.87
1473760.13,92.36,78.79,1418867.36,88.92
1473485.07,92.38,78.81,1418675.41,88.94
1473386.91,92.4,78.83,1418742.58,88.97
1473288.75,92.42,78.86,1418615.67,88.99
1473052.77,92.43,78.87,1418347.34,89.0
1472832.2,92.45,78.89,1417929.14,89.01
1473396.93,92.52,78.95,1417701.6,89.02
1473160.95,92.53,78.96,1418211.08,89.08
1472924.97,92.54,78.98,1417975.07,89.09
1472924.97,92.54,78.98,1417975.07,89.09
1472688.99,92.56,78.99,1417699.66,89.1
1472688.99,92.56,78.99,1417699.66,89.1
1472445.04,92.56,78.99,1417436.33,89.1
1472445.04,92.56,78.99,1417436.33,89.1
1472445.04,92.56,78.99,1417436.33,89.1
1472445.04,92.56,78.99,1417436.33,89.1
1472285.12,92.56,78.99,1417272.09,89.1
1472285.12,92.56,78.99,1417272.09,89.1
1472186.96,92.58,79.02,1417440.2,89.14
1472114.65,92.6,79.03,1417214.96,89.14
1472000.38,92.62,79.05,1416918.72,89.15
1471740.45,92.62,79.05,1416758.59,89.16
1471740.45,92.62,79.05,1416758.59,89.16
1471740.45,92.62,79.05,1416758.59,89.16
1471740.45,92.62,79.05,1416758.59,89.16
1471480.52,92.62,79.05,1416427.11,89.16
1471248.96,92.63,79.07,1416099.67,89.16
1471012.98,92.65,79.08,1415504.36,89.15
1471012.98,92.65,79.08,1416382.27,89.21
1470674.66,92.66,79.09,1415940.87,89.21
1470797.92,92.67,79.1,1415935.51,89.21
1470797.92,92.67,79.1,1415935.51,89.21
1470797.92,92.67,79.1,1415935.51,89.21
1470596.67,92.69,79.13,1415690.1,89.23
1470579.91,92.7,79.14,1415918.99,89.26
1470579.91,92.7,79.14,1415918.99,89.26
1470402.37,92.73,79.16,1415419.83,89.26
1470402.37,92.73,79.16,1415490.55,89.26
1470166.38,92.74,79.17,1415389.56,89.28
1470166.38,92.74,79.17,1415389.56,89.28
1470194.59,92.77,79.2,1415215.12,89.3
1470077.46,92.79,79.22,1414967.76,89.31
1469855.81,92.8,79.23,1414862.59,89.33
1469619.83,92.81,79.25,1414621.8,89.34
1469359.9,92.82,79.25,1414143.23,89.33
1469123.92,92.83,79.26,1413585.81,89.32
1468887.94,92.84,79.27,1413254.98,89.32
1468730.74,92.84,79.27,1413134.1,89.33
1468730.74,92.84,79.27,1413134.1,89.33
1468730.74,92.84,79.27,1413134.1,89.33
1468730.74,92.84,79.27,1413134.1,89.33
1468470.82,92.84,79.28,1412903.53,89.33
1468255.76,92.86,79.3,1412394.99,89.33
1467980.7,92.88,79.32,1412022.25,89.34
1468369.97,92.91,79.34,1412346.33,89.36
1468110.04,92.91,79.35,1411767.17,89.35
1467874.06,92.92,79.36,1412348.27,89.41
1467714.13,92.93,79.36,1412206.51,89.41
1467478.15,92.94,79.37,1411645.14,89.4
1467315.43,92.96,79.4,1411070.87,89.4
1467221.52,92.97,79.41,1410866.0,89.4
1466961.59,92.97,79.41,1410872.34,89.42
1466961.59,92.97,79.41,1410913.64,89.42
1466725.61,92.99,79.42,1411257.73,89.47
1466725.61,92.99,79.42,1411257.73,89.47
1466725.61,92.99,79.42,1411257.73,89.47
1466725.61,92.99,79.42,1411257.73,89.47
1466567.42,93.0,79.44,1411939.21,89.54
1466391.29,93.02,79.45,1411636.61,89.55
1466416.48,93.02,79.46,1411551.92,89.54
1466416.48,93.02,79.46,1411551.92,89.54
1466455.57,93.04,79.48,1411457.64,89.55
1466455.57,93.04,79.48,1411457.64,89.55
1466219.59,93.06,79.49,1411084.0,89.56
1466121.43,93.08,79.51,1410987.14,89.58
1466202.32,93.11,79.54,1410698.93,89.59
1466202.32,93.11,79.54,1410698.93,89.59
1466104.16,93.13,79.57,1411507.31,89.66
1465944.91,93.14,79.58,1411581.23,89.69
1465944.91,93.14,79.58,1411581.23,89.69
1465944.91,93.14,79.58,1411581.23,89.69
1465944.91,93.14,79.58,1411695.67,89.69
1465708.93,93.15,79.59,1411361.7,89.7
1465487.36,93.17,79.6,1410994.25,89.7
1465487.36,93.17,79.6,1410994.25,89.7
1465170.81,93.18,79.61,1410577.29,89.7
1464961.58,93.18,79.61,1410340.67,89.7
1464961.58,93.18,79.61,1410313.47,89.7
1464653.01,93.19,79.62,1409817.65,89.7
1464892.39,93.2,79.64,1411028.66,89.78
1464656.41,93.22,79.65,1410402.57,89.76
1464656.41,93.22,79.65,1410402.57,89.76
1464499.22,93.22,79.65,1410231.11,89.76
1464224.16,93.24,79.67,1411060.83,89.85
1463988.18,93.25,79.68,1410850.22,89.87
1463988.18,93.25,79.68,1410850.22,89.87
1463899.1,93.26,79.7,1410881.43,89.89
1463926.59,93.29,79.72,1411168.34,89.93
1463695.03,93.3,79.73,1411618.69,89.98
1463459.05,93.31,79.75,1411161.0,89.98
1463289.12,93.32,79.75,1411420.89,90.01
1463289.12,93.32,79.75,1411030.81,89.98
1463014.06,93.34,79.77,1410940.29,90.02
1462810.02,93.34,79.78,1410929.92,90.03
1462833.46,93.35,79.78,1411320.06,90.06
1463189.66,93.4,79.83,1411490.72,90.1
1463189.66,93.4,79.83,1411490.72,90.1
1463189.66,93.4,79.83,1411490.72,90.1
1462953.68,93.41,79.84,1411162.41,90.1
1462953.68,93.41,79.84,1411162.41,90.1
1462953.68,93.41,79.84,1411162.41,90.1
1462717.7,93.42,79.86,1411663.85,90.16
1462442.64,93.44,79.88,1412398.97,90.25
1462229.88,93.44,79.88,1412423.88,90.26
1462229.88,93.44,79.88,1412423.88,90.26
1462180.49,93.47,79.9,1412142.2,90.27
1462180.49,93.47,79.9,1412315.34,90.28
1461948.92,93.48,79.91,1412676.55,90.33
1462257.38,93.53,79.96,1412470.03,90.34
1461982.33,93.55,79.98,1412695.15,90.4
1462049.35,93.58,80.02,1412362.02,90.4
1461960.27,93.6,80.03,1411873.79,90.39
1461960.27,93.6,80.03,1411844.51,90.39
1461960.27,93.6,80.03,1411844.51,90.39
1461916.18,93.61,80.04,1411659.85,90.39
1461656.25,93.61,80.04,1411369.27,90.39
1461639.5,93.62,80.06,1411474.12,90.41
1461579.06,93.64,80.07,1411222.07,90.41
1461380.53,93.64,80.07,1410990.95,90.41
1461380.53,93.64,80.07,1410990.95,90.41
1461380.53,93.64,80.07,1410990.95,90.41
1461155.1,93.66,80.1,1411677.97,90.49
1460895.17,93.66,80.1,1411391.29,90.49
1460895.17,93.66,80.1,1411391.29,90.49
1460895.17,93.66,80.1,1411391.29,90.49
1460737.97,93.66,80.1,1411243.62,90.49
1460641.83,93.67,80.1,1411290.02,90.5
1460383.62,93.67,80.1,1410957.03,90.5
1460383.62,93.67,80.1,1410957.03,90.5
1460236.87,93.67,80.11,1410459.79,90.48
1460236.87,93.67,80.11,1410459.79,90.48
1460236.87,93.67,80.11,1410459.79,90.48
1460000.89,93.69,80.12,1410275.49,90.5
1460000.89,93.69,80.12,1410275.49,90.5
1459767.1,93.7,80.13,1409998.89,90.51
1459698.61,93.71,80.14,1409956.4,90.51
1459698.61,93.71,80.14,1409926.26,90.51
1459462.63,93.72,80.15,1409635.26,90.52
1459187.57,93.74,80.17,1409889.68,90.57
1459030.68,93.74,80.17,1410084.03,90.6
1459030.68,93.74,80.17,1410056.83,90.59
1458770.75,93.74,80.18,1410167.97,90.62
1458510.82,93.74,80.18,1409826.74,90.62
1458274.84,93.76,80.19,1409318.66,90.61
1457999.78,93.78,80.21,1409014.05,90.63
1457999.78,93.78,80.21,1409014.05,90.63
1457910.7,93.79,80.23,1408843.41,90.64
1457674.72,93.81,80.24,1408515.1,90.64
1457506.51,93.81,80.24,1408462.55,90.65
1457296.56,93.82,80.25,1408428.36,90.67
1457188.55,93.84,80.27,1409152.89,90.75
1457188.55,93.84,80.27,1409152.89,90.75
1457055.84,93.87,80.3,1408859.96,90.77
