ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1212,6208,2853200,6212,2853200
1212,6208,2854010,6212,2854010
1212,6208,2854480,6212,2854480
1212,6208,2854800,6212,2854800
1212,6208,2855610,6212,2855610
1212,6208,2856070,6212,2856070
1212,6208,2856720,6212,2856720
1212,6208,2856720,6212,2856720
1212,6208,2857040,6212,2857040
1212,6208,2857510,6212,2857510
1212,6208,2857880,6212,2857880
1212,6208,2858200,6212,2858200
1212,6208,2858200,6212,2858200
1212,6208,2859010,6212,2859010
1212,6208,2859660,6212,2859660
1212,6208,2859820,6212,2859820
1212,6208,2860630,6212,2860630
1212,6208,2861440,6212,2861440
1212,6208,2861900,6212,2861900
1212,6208,2862710,6212,2862710
1212,6208,2863180,6212,2863180
1212,6208,2863500,6212,2863500
1212,6208,2864310,6212,2864310
1212,6208,2865120,6212,2865120
1212,6208,2865930,6212,2865930
1212,6208,2866740,6212,2866740
1212,6208,2867060,6212,2867060
1212,6208,2867520,6212,2867520
1212,6208,2868170,6212,2868170
1212,6208,2868640,6212,2868640
1212,6208,2868640,6212,2868640
1212,6208,2869100,6212,2869100
1212,6208,2869260,6212,2869260
1212,6208,2870070,6212,2870070
1212,6208,2870530,6212,2870530
1212,6208,2871180,6212,2871180
1212,6208,2871650,6212,2871650
1212,6208,2872120,6212,2872120
1212,6208,2872930,6212,2872930
1212,6208,2873400,6212,2873400
1212,6208,2873560,6212,2873560
1212,6208,2873560,6212,2873560
1212,6208,2874370,6212,2874370
1212,6208,2874690,6212,2874690
1212,6208,2875280,6212,2875280
1212,6208,2875280,6212,2875280
1212,6208,2875600,6212,2875600
1212,6208,2876250,6212,2876250
1212,6208,2877060,6212,2877060
1212,6208,2877710,6212,2877710
1212,6208,2878520,6212,2878520
1212,6208,2878990,6212,2878990
1212,6208,2879800,6212,2879800
1212,6208,2880030,6212,2880030
1212,6208,2880840,6212,2880840
1212,6208,2881650,6212,2881650
1212,6208,2882120,6212,2882120
1212,6208,2882350,6212,2882350
1212,6208,2882350,6212,2882350
1212,6208,2883160,6212,2883160
1212,6208,2883160,6212,2883160
1212,6208,2883630,6212,2883630
1212,6208,2884100,6212,2884100
1212,6208,2884910,6212,2884910
1212,6208,2885560,6212,2885560
1212,6208,2886370,6212,2886370
1212,6208,2887180,6212,2887180
1212,6208,2887500,6212,2887500
1212,6208,2888310,6212,2888310
1212,6208,2889120,6212,2889120
1212,6208,2889930,6212,2889930
1212,6208,2890400,6212,2890400
1212,6208,2891210,6212,2891210
1212,6208,2892020,6212,2892020
1212,6208,2892490,6212,2892490
1212,6208,2892810,6212,2892810
1212,6208,2893280,6212,2893280
1212,6208,2893510,6212,2893510
1212,6208,2893980,6212,2893980
1212,6208,2894450,6212,2894450
1212,6208,2894920,6212,2894920
1212,6208,2895730,6212,2895730
1212,6208,2895730,6212,2895730
1212,6208,2896050,6212,2896050
1212,6208,2896520,6212,2896520
1212,6208,2897330,6212,2897330
1212,6208,2898140,6212,2898140
1212,6208,2898460,6212,2898460
1212,6208,2898620,6212,2898620
1212,6208,2899430,6212,2899430
1212,6208,2899430,6212,2899430
1212,6208,2899430,6212,2899430
1212,6208,2900240,6212,2900240
1212,6208,2901050,6212,2901050
1212,6208,2901510,6212,2901510
1212,6208,2902320,6212,2902320
1212,6208,2902870,6212,2902870
1212,6208,2903330,6212,2903330
1212,6208,2903800,6212,2903800
1212,6208,2904270,6212,2904270
1212,6208,2904640,6212,2904640
1212,6208,2905450,6212,2905450
1212,6208,2905770,6212,2905770
1212,6208,2905770,6212,2905770
1212,6208,2906240,6212,2906240
1212,6208,2906710,6212,2906710
1212,6208,2907520,6212,2907520
1212,6208,2907990,6212,2907990
1212,6208,2908310,6212,2908310
1212,6208,2908780,6212,2908780
1212,6208,2909330,6212,2909330
1212,6208,2909650,6212,2909650
1212,6208,2910460,6212,2910460
1212,6208,2910930,6212,2910930
1212,6208,2911400,6212,2911400
1212,6208,2911870,6212,2911870
1212,6208,2912680,6212,2912680
1212,6208,2913490,6212,2913490
1212,6208,2913810,6212,2913810
1212,6208,2914620,6212,2914620
1212,6208,2914850,6212,2914850
1212,6208,2915660,6212,2915660
1212,6208,2915660,6212,2915660
1212,6208,2916310,6212,2916310
1212,6208,2916780,6212,2916780
1212,6208,2917370,6212,2917370
1212,6208,2917590,6212,2917590
1212,6208,2918060,6212,2918060
1212,6208,2918870,6212,2918870
1212,6208,2919340,6212,2919340
1212,6208,2920150,6212,2920150
1212,6208,2920620,6212,2920620
1212,6208,2921270,6212,2921270
1212,6208,2922080,6212,2922080
1212,6208,2922890,6212,2922890
1212,6208,2923210,6212,2923210
1212,6208,2923860,6212,2923860
1212,6208,2924330,6212,2924330
1212,6208,2924920,6212,2924920
1212,6208,2925390,6212,2925390
1212,6208,2925620,6212,2925620
1212,6208,2926090,6212,2926090
1212,6208,2926550,6212,2926550
1212,6208,2926550,6212,2926550
1212,6208,2927010,6212,2927010
1212,6208,2927330,6212,2927330
1212,6208,2927330,6212,2927330
1212,6208,2928140,6212,2928140
1212,6208,2928950,6212,2928950
1212,6208,2929430,6212,2929430
1212,6208,2930240,6212,2930240
1212,6208,2930890,6212,2930890
1212,6208,2931700,6212,2931700
1212,6208,2932020,6212,2932020
1212,6208,2932570,6212,2932570
1212,6208,2933380,6212,2933380
1212,6208,2933700,6212,2933700
1212,6208,2934510,6212,2934510
1212,6208,2935320,6212,2935320
1212,6208,2935970,6212,2935970
1212,6208,2936520,6212,2936520
1212,6208,2936520,6212,2936520
1212,6208,2936990,6212,2936990
1212,6208,2937150,6212,2937150
1212,6208,2937800,6212,2937800
1212,6208,2938270,6212,2938270
1212,6208,2939080,6212,2939080
1212,6208,2939890,6212,2939890
1212,6208,2940120,6212,2940120
1212,6208,2940120,6212,2940120
1212,6208,2940590,6212,2940590
1212,6208,2941060,6212,2941060
1212,6208,2941870,6212,2941870
1212,6208,2942680,6212,2942680
1212,6208,2943150,6212,2943150
1212,6208,2943700,6212,2943700
1212,6208,2944070,6212,2944070
1212,6208,2944880,6212,2944880
1212,6208,2945690,6212,2945690
1212,6208,2945690,6212,2945690
1212,6208,2946340,6212,2946340
1212,6208,2946340,6212,2946340
1212,6208,2946660,6212,2946660
1212,6208,2947030,6212,2947030
1212,6208,2947500,6212,2947500
1212,6208,2948310,6212,2948310
1212,6208,2948960,6212,2948960
1212,6208,2949280,6212,2949280
1212,6208,2949550,6212,2949550
1212,6208,2950360,6212,2950360
1212,6208,2950680,6212,2950680
1212,6208,2951490,6212,2951490
1212,6208,2952140,6212,2952140
1212,6208,2952950,6212,2952950
1212,6208,2953760,6212,2953760
1212,6208,2954570,6212,2954570
1212,6208,2955040,6212,2955040
1212,6208,2955850,6212,2955850
1212,6208,2956220,6212,2956220
1212,6208,2956540,6212,2956540
1212,6208,2957350,6212,2957350
1212,6208,2957350,6212,2957350
1212,6208,2958160,6212,2958160
1212,6208,2958970,6212,2958970
1212,6208,2959780,6212,2959780
1212,6208,2960100,6212,2960100
1212,6208,2960910,6212,2960910
1212,6208,2961130,6212,2961130
1212,6208,2961450,6212,2961450
1212,6208,2962260,6212,2962260
1212,6208,2962580,6212,2962580
1212,6208,2962900,6212,2962900
1212,6208,2963370,6212,2963370
1212,6208,2963480,6212,2963480
1212,6208,2963950,6212,2963950
1212,6208,2964600,6212,2964600
1212,6208,2965070,6212,2965070
1212,6208,2965070,6212,2965070
1212,6208,2965720,6212,2965720
1212,6208,2966370,6212,2966370
1212,6208,2967020,6212,2967020
1212,6208,2967490,6212,2967490
1212,6208,2968300,6212,2968300
1212,6208,2968300,6212,2968300
1212,6208,2968760,6212,2968760
1212,6208,2969570,6212,2969570
1212,6208,2970040,6212,2970040
1212,6208,2970510,6212,2970510
1212,6208,2971320,6212,2971320
1212,6208,2971790,6212,2971790
1212,6208,2971790,6212,2971790
1212,6208,2972440,6212,2972440
1212,6208,2972760,6212,2972760
1212,6208,2973230,6212,2973230
1212,6208,2973550,6212,2973550
1212,6208,2974360,6212,2974360
1212,6208,2974680,6212,2974680
1212,6208,2975000,6212,2975000
1212,6208,2975650,6212,2975650
1212,6208,2976460,6212,2976460
1212,6208,2977270,6212,2977270
1212,6208,2977270,6212,2977270
1212,6208,2977740,6212,2977740
1212,6208,2977850,6212,2977850
1212,6208,2978660,6212,2978660
1212,6208,2978980,6212,2978980
1212,6208,2979450,6212,2979450
1212,6208,2979910,6212,2979910
1212,6208,2980370,6212,2980370
1212,6208,2980690,6212,2980690
1212,6208,2981160,6212,2981160
1212,6208,2981320,6212,2981320
1212,6208,2981550,6212,2981550
1212,6208,2981550,6212,2981550
1212,6208,2981550,6212,2981550
1212,6208,2982020,6212,2982020
1212,6208,2982830,6212,2982830
1212,6208,2983060,6212,2983060
1212,6208,2983530,6212,2983530
1212,6208,2984000,6212,2984000
1212,6208,2984810,6212,2984810
1212,6208,2985280,6212,2985280
1212,6208,2986090,6212,2986090
1212,6208,2986090,6212,2986090
1212,6208,2986410,6212,2986410
1212,6208,2987220,6212,2987220
1212,6208,2987690,6212,2987690
1212,6208,2988010,6212,2988010
1212,6208,2988010,6212,2988010
1212,6208,2988480,6212,2988480
1212,6208,2988950,6212,2988950
1212,6208,2989600,6212,2989600
1212,6208,2990190,6212,2990190
1212,6208,2991000,6212,2991000
1212,6208,2991810,6212,2991810
1212,6208,2992280,6212,2992280
1212,6208,2993090,6212,2993090
1212,6208,2993410,6212,2993410
1212,6208,2993730,6212,2993730
1212,6208,2993730,6212,2993730
1212,6208,2993730,6212,2993730
1212,6208,2994540,6212,2994540
1212,6208,2995010,6212,2995010
1212,6208,2995820,6212,2995820
1212,6208,2995820,6212,2995820
1212,6208,2995820,6212,2995820
1212,6208,2996370,6212,2996370
1212,6208,2997180,6212,2997180
1212,6208,2997650,6212,2997650
1212,6208,2998460,6212,2998460
1212,6208,2998930,6212,2998930
1212,6208,2999400,6212,2999400
1212,6208,2999720,6212,2999720
1212,6208,3000070,6212,3000070
1212,6208,3000720,6212,3000720
1212,6208,3000950,6212,3000950
1212,6208,3001420,6212,3001420
1212,6208,3002070,6212,3002070
1212,6208,3002530,6212,3002530
1212,6208,3003180,6212,3003180
1212,6208,3003290,6212,3003290
1212,6208,3003880,6212,3003880
1212,6208,3004340,6212,3004340
1212,6208,3004810,6212,3004810
1212,6208,3005620,6212,3005620
1212,6208,3006090,6212,3006090
1212,6208,3006560,6212,3006560
1212,6208,3007020,6212,3007020
1212,6208,3007830,6212,3007830
1212,6208,3008290,6212,3008290
1212,6208,3008290,6212,3008290
1212,6208,3008610,6212,3008610
1212,6208,3009080,6212,3009080
1212,6208,3009450,6212,3009450
1212,6208,3010100,6212,3010100
1212,6208,3010210,6212,3010210
1212,6208,3010680,6212,3010680
1212,6208,3011490,6212,3011490
1212,6208,3011960,6212,3011960
1212,6208,3012770,6212,3012770
1213,6212,3013240,6212,3013240
1213,6212,3013460,6212,3013460
1213,6212,3014270,6212,3014270
1213,6212,3014590,6212,3014590
1213,6212,3015400,6212,3015400
1213,6212,3016210,6212,3016210
1213,6212,3016210,6212,3016210
1213,6212,3016480,6212,3016480
1213,6212,3016950,6212,3016950
1213,6212,3017420,6212,3017420
1213,6212,3017580,6212,3017580
1213,6212,3017740,6212,3017740
1213,6212,3018210,6212,3018210
1213,6212,3018680,6212,3018680
1213,6212,3019150,6212,3019150
1213,6212,3019470,6212,3019470
1213,6212,3019940,6212,3019940
1213,6212,3020160,6212,3020160
1213,6212,3020480,6212,3020480
1213,6212,3020800,6212,3020800
1213,6212,3021610,6212,3021610
1213,6212,3022420,6212,3022420
1213,6212,3022890,6212,3022890
1213,6212,3023700,6212,3023700
1213,6212,3024170,6212,3024170
1213,6212,3024170,6212,3024170
1213,6212,3024980,6212,3024980
1213,6212,3025200,6212,3025200
1213,6212,3026010,6212,3026010
1213,6212,3026470,6212,3026470
1213,6212,3027120,6212,3027120
1213,6212,3027440,6212,3027440
1213,6212,3028090,6212,3028090
1213,6212,3028560,6212,3028560
1213,6212,3029020,6212,3029020
1213,6212,3029340,6212,3029340
1213,6212,3029660,6212,3029660
1213,6212,3030130,6212,3030130
1213,6212,3030600,6212,3030600
1213,6212,3031250,6212,3031250
1213,6212,3032060,6212,3032060
1213,6212,3032380,6212,3032380
1213,6212,3032840,6212,3032840
1213,6212,3032840,6212,3032840
1213,6212,3033310,6212,3033310
1213,6212,3033770,6212,3033770
1213,6212,3034090,6212,3034090
1213,6212,3034740,6212,3034740
1213,6212,3034740,6212,3034740
1213,6212,3035550,6212,3035550
1213,6212,3036360,6212,3036360
1213,6212,3036820,6212,3036820
1213,6212,3037290,6212,3037290
1213,6212,3037760,6212,3037760
1213,6212,3038080,6212,3038080
1213,6212,3038550,6212,3038550
1213,6212,3038550,6212,3038550
1213,6212,3039360,6212,3039360
1213,6212,3040170,6212,3040170
1213,6212,3040280,6212,3040280
1213,6212,3040600,6212,3040600
1213,6212,3040830,6212,3040830
1213,6212,3041300,6212,3041300
1213,6212,3041950,6212,3041950
1213,6212,3042180,6212,3042180
1213,6212,3042830,6212,3042830
1213,6212,3043300,6212,3043300
1213,6212,3043670,6212,3043670
1213,6212,3043670,6212,3043670
1213,6212,3044480,6212,3044480
1213,6212,3045290,6212,3045290
1213,6212,3045760,6212,3045760
1213,6212,3046230,6212,3046230
1213,6212,3047040,6212,3047040
1213,6212,3047360,6212,3047360
1213,6212,3047360,6212,3047360
1213,6212,3047910,6212,3047910
1213,6212,3047910,6212,3047910
1213,6212,3048380,6212,3048380
1213,6212,3048540,6212,3048540
1213,6212,3049000,6212,3049000
1213,6212,3049810,6212,3049810
1213,6212,3050620,6212,3050620
1213,6212,3051170,6212,3051170
1213,6212,3051980,6212,3051980
1213,6212,3051980,6212,3051980
1213,6212,3052450,6212,3052450
1213,6212,3053100,6212,3053100
1213,6212,3053560,6212,3053560
1213,6212,3054110,6212,3054110
1213,6212,3054920,6212,3054920
1213,6212,3055730,6212,3055730
1213,6212,3056540,6212,3056540
1213,6212,3056700,6212,3056700
1213,6212,3057510,6212,3057510
1213,6212,3057980,6212,3057980
1213,6212,3058790,6212,3058790
1213,6212,3059600,6212,3059600
1213,6212,3059600,6212,3059600
1213,6212,3060070,6212,3060070
1213,6212,3060390,6212,3060390
1213,6212,3060860,6212,3060860
1213,6212,3061180,6212,3061180
1213,6212,3061990,6212,3061990
1213,6212,3062220,6212,3062220
1213,6212,3062540,6212,3062540
1213,6212,3062540,6212,3062540
1213,6212,3063010,6212,3063010
1213,6212,3063480,6212,3063480
1213,6212,3064290,6212,3064290
1213,6212,3064760,6212,3064760
1213,6212,3065230,6212,3065230
1213,6212,3065230,6212,3065230
1213,6212,3065550,6212,3065550
1213,6212,3066100,6212,3066100
1213,6212,3066690,6212,3066690
1213,6212,3067160,6212,3067160
1213,6212,3067160,6212,3067160
1213,6212,3067320,6212,3067320
1213,6212,3068130,6212,3068130
1213,6212,3068590,6212,3068590
1213,6212,3069060,6212,3069060
1213,6212,3069060,6212,3069060
1213,6212,3069060,6212,3069060
1213,6212,3069870,6212,3069870
1213,6212,3069870,6212,3069870
1213,6212,3070680,6212,3070680
1213,6212,3071150,6212,3071150
1213,6212,3071150,6212,3071150
1213,6212,3071960,6212,3071960
1213,6212,3072610,6212,3072610
1213,6212,3073080,6212,3073080
1213,6212,3073890,6212,3073890
1213,6212,3074110,6212,3074110
1213,6212,3074920,6212,3074920
1213,6212,3075390,6212,3075390
1213,6212,3075390,6212,3075390
1213,6212,3076200,6212,3076200
1213,6212,3076200,6212,3076200
1213,6212,3076660,6212,3076660
1213,6212,3077130,6212,3077130
1213,6212,3077130,6212,3077130
1213,6212,3077360,6212,3077360
1213,6212,3078170,6212,3078170
1213,6212,3078490,6212,3078490
1213,6212,3078960,6212,3078960
1213,6212,3079770,6212,3079770
1213,6212,3080090,6212,3080090
1213,6212,3080560,6212,3080560
1213,6212,3081150,6212,3081150
1213,6212,3081960,6212,3081960
1213,6212,3081960,6212,3081960
1213,6212,3082190,6212,3082190
1213,6212,3082190,6212,3082190
1213,6212,3082410,6212,3082410
1213,6212,3082880,6212,3082880
1213,6212,3083690,6212,3083690
1213,6212,3084160,6212,3084160
1213,6212,3084970,6212,3084970
1213,6212,3085620,6212,3085620
1213,6212,3085940,6212,3085940
1213,6212,3086170,6212,3086170
1213,6212,3086980,6212,3086980
1213,6212,3087790,6212,3087790
1213,6212,3088010,6212,3088010
1213,6212,3088010,6212,3088010
1213,6212,3088820,6212,3088820
1213,6212,3089630,6212,3089630
1213,6212,3090100,6212,3090100
1213,6212,3090910,6212,3090910
1213,6212,3091280,6212,3091280
1213,6212,3091750,6212,3091750
1213,6212,3092560,6212,3092560
1213,6212,3093370,6212,3093370
1213,6212,3094180,6212,3094180
1213,6212,3094410,6212,3094410
1213,6212,3094870,6212,3094870
1213,6212,3095680,6212,3095680
1213,6212,3096150,6212,3096150
1213,6212,3096150,6212,3096150
1213,6212,3096960,6212,3096960
1213,6212,3097280,6212,3097280
1213,6212,3097280,6212,3097280
1213,6212,3097280,6212,3097280
1213,6212,3097600,6212,3097600
1213,6212,3098410,6212,3098410
1213,6212,3098410,6212,3098410
1213,6212,3099220,6212,3099220
1213,6212,3099220,6212,3099220
1213,6212,3100030,6212,3100030
1213,6212,3100840,6212,3100840
1213,6212,3101650,6212,3101650
1213,6212,3102460,6212,3102460
1213,6212,3102460,6212,3102460
1213,6212,3102930,6212,3102930
1213,6212,3102930,6212,3102930
1213,6212,3103740,6212,3103740
1213,6212,3104210,6212,3104210
1213,6212,3104680,6212,3104680
1213,6212,3105330,6212,3105330
1213,6212,3105330,6212,3105330
1213,6212,3106140,6212,3106140
1213,6212,3106460,6212,3106460
1213,6212,3106690,6212,3106690
1213,6212,3107160,6212,3107160
1213,6212,3107630,6212,3107630
1213,6212,3108100,6212,3108100
1213,6212,3108910,6212,3108910
1213,6212,3109720,6212,3109720
1213,6212,3110190,6212,3110190
1213,6212,3110840,6212,3110840
1213,6212,3111160,6212,3111160
1213,6212,3111160,6212,3111160
1213,6212,3111630,6212,3111630
1213,6212,3112440,6212,3112440
1213,6212,3112910,6212,3112910
1213,6212,3113720,6212,3113720
1213,6212,3114200,6212,3114200
1213,6212,3115010,6212,3115010
1213,6212,3115820,6212,3115820
1213,6212,3116470,6212,3116470
1213,6212,3116790,6212,3116790
1213,6212,3117260,6212,3117260
1213,6212,3118070,6212,3118070
1213,6212,3118660,6212,3118660
1213,6212,3118660,6212,3118660
1213,6212,3118660,6212,3118660
1213,6212,3119470,6212,3119470
1213,6212,3120280,6212,3120280
1213,6212,3121090,6212,3121090
1213,6212,3121740,6212,3121740
1213,6212,3122200,6212,3122200
1213,6212,3122660,6212,3122660
1213,6212,3122880,6212,3122880
1213,6212,3123200,6212,3123200
1213,6212,3123850,6212,3123850
1213,6212,3123850,6212,3123850
1213,6212,3123850,6212,3123850
1213,6212,3124660,6212,3124660
1213,6212,3125470,6212,3125470
1213,6212,3126280,6212,3126280
1213,6212,3127090,6212,3127090
1213,6212,3127090,6212,3127090
1213,6212,3127320,6212,3127320
1213,6212,3127970,6212,3127970
1213,6212,3128440,6212,3128440
1213,6212,3128670,6212,3128670
1213,6212,3128670,6212,3128670
1213,6212,3129480,6212,3129480
1213,6212,3129950,6212,3129950
1213,6212,3130760,6212,3130760
1213,6212,3131410,6212,3131410
1213,6212,3131880,6212,3131880
1213,6212,3132690,6212,3132690
1213,6212,3132690,6212,3132690
1213,6212,3133340,6212,3133340
1213,6212,3133560,6212,3133560
1213,6212,3134210,6212,3134210
1213,6212,3134430,6212,3134430
1213,6212,3134430,6212,3134430
1213,6212,3134590,6212,3134590
1213,6212,3135060,6212,3135060
1213,6212,3135380,6212,3135380
1213,6212,3136190,6212,3136190
1213,6212,3136660,6212,3136660
1213,6212,3136660,6212,3136660
1213,6212,3136660,6212,3136660
1213,6212,3137030,6212,3137030
1213,6212,3137840,6212,3137840
1213,6212,3138430,6212,3138430
1213,6212,3138890,6212,3138890
1213,6212,3138890,6212,3138890
1213,6212,3139700,6212,3139700
1213,6212,3140170,6212,3140170
1213,6212,3140980,6212,3140980
1213,6212,3141790,6212,3141790
1213,6212,3141790,6212,3141790
1213,6212,3142250,6212,3142250
1213,6212,3143060,6212,3143060
1213,6212,3143870,6212,3143870
1213,6212,3144680,6212,3144680
1213,6212,3144840,6212,3144840
1213,6212,3145310,6212,3145310
1213,6212,3146120,6212,3146120
1213,6212,3146120,6212,3146120
1213,6212,3146930,6212,3146930
1213,6212,3146930,6212,3146930
1213,6212,3147400,6212,3147400
1213,6212,3148210,6212,3148210
1213,6212,3149020,6212,3149020
1213,6212,3149340,6212,3149340
1213,6212,3149810,6212,3149810
1213,6212,3150130,6212,3150130
1213,6212,3150360,6212,3150360
1213,6212,3150680,6212,3150680
1213,6212,3151000,6212,3151000
1213,6212,3151810,6212,3151810
1213,6212,3152460,6212,3152460
1213,6212,3153050,6212,3153050
1213,6212,3153370,6212,3153370
1213,6212,3153840,6212,3153840
1213,6212,3154650,6212,3154650
1213,6212,3154650,6212,3154650
1213,6212,3154880,6212,3154880
1213,6212,3155110,6212,3155110
1213,6212,3155580,6212,3155580
1213,6212,3156390,6212,3156390
1213,6212,3156860,6212,3156860
1213,6212,3157670,6212,3157670
1213,6212,3157900,6212,3157900
1213,6212,3158380,6212,3158380
1213,6212,3159030,6212,3159030
1213,6212,3159500,6212,3159500
1213,6212,3160310,6212,3160310
1213,6212,3160310,6212,3160310
1213,6212,3161120,6212,3161120
1213,6212,3161930,6212,3161930
1213,6212,3162740,6212,3162740
1213,6212,3162740,6212,3162740
1213,6212,3163110,6212,3163110
1213,6212,3163430,6212,3163430
1213,6212,3163430,6212,3163430
1213,6212,3163540,6212,3163540
1213,6212,3164350,6212,3164350
1213,6212,3164820,6212,3164820
1213,6212,3165040,6212,3165040
1213,6212,3165850,6212,3165850
1213,6212,3165850,6212,3165850
1213,6212,3166660,6212,3166660
1213,6212,3167310,6212,3167310
1213,6212,3167960,6212,3167960
1213,6212,3167960,6212,3167960
1213,6212,3168430,6212,3168430
1213,6212,3168590,6212,3168590
