ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1209,6208,4635640,6212,4739640
1209,6208,4636110,6212,4740110
1209,6208,4637110,6212,4741110
1209,6208,4637920,6212,4741920
1209,6208,4637920,6212,4741920
1209,6208,4638730,6212,4742730
1209,6208,4638730,6212,4742730
1209,6208,4639210,6212,4743210
1209,6208,4639670,6212,4743670
1209,6208,4640670,6212,4744670
1209,6208,4641670,6212,4745670
1209,6208,4641670,6212,4745670
1209,6208,4642480,6212,4746480
1209,6208,4643480,6212,4747480
1209,6208,4643710,6212,4747710
1209,6208,4644180,6212,4748180
1209,6208,4644650,6212,4748650
1209,6208,4645020,6212,4749020
1209,6208,4646020,6212,4750020
1209,6208,4647020,6212,4751020
1209,6208,4648020,6212,4752020
1209,6208,4648340,6212,4752340
1209,6208,4649340,6212,4753340
1209,6208,4650340,6212,4754340
1209,6208,4651340,6212,4755340
1209,6208,4652340,6212,4756340
1209,6208,4653340,6212,4757340
1209,6208,4654340,6212,4758340
1209,6208,4654570,6212,4758570
1209,6208,4655570,6212,4759570
1209,6208,4656570,6212,4760570
1209,6208,4657570,6212,4761570
1209,6208,4658570,6212,4762570
1209,6208,4659040,6212,4763040
1209,6208,4659150,6212,4763150
1209,6208,4659960,6212,4763960
1209,6208,4659960,6212,4763960
1209,6208,4660960,6212,4764960
1209,6208,4661430,6212,4765430
1209,6208,4662430,6212,4766430
1209,6208,4663430,6212,4767430
1209,6208,4664430,6212,4768430
1209,6208,4665430,6212,4769430
1209,6208,4666430,6212,4770430
1209,6208,4666900,6212,4770900
1209,6208,4667900,6212,4771900
1209,6208,4668900,6212,4772900
1209,6208,4668900,6212,4772900
1209,6208,4669900,6212,4773900
1209,6208,4670710,6212,4774710
1209,6208,4670940,6212,4774940
1209,6208,4671940,6212,4775940
1209,6208,4672750,6212,4776750
1209,6208,4672970,6212,4776970
1209,6208,4673970,6212,4777970
1209,6208,4674620,6212,4778620
1209,6208,4675090,6212,4779090
1209,6208,4675900,6212,4779900
1209,6208,4675900,6212,4779900
1209,6208,4676550,6212,4780550
1209,6208,4677550,6212,4781550
1209,6208,4678550,6212,4782550
1209,6208,4679020,6212,4783020
1209,6208,4679670,6212,4783670
1209,6208,4680480,6212,4784480
1209,6208,4681480,6212,4785480
1209,6208,4682480,6212,4786480
1209,6208,4682700,6212,4786700
1209,6208,4683700,6212,4787700
1209,6208,4683920,6212,4787920
1209,6208,4683920,6212,4787920
1209,6208,4684920,6212,4788920
1209,6208,4685730,6212,4789730
1209,6208,4686200,6212,4790200
1209,6208,4687200,6212,4791200
1209,6208,4687670,6212,4791670
1209,6208,4687670,6212,4791670
1209,6208,4687890,6212,4791890
1209,6208,4688540,6212,4792540
1209,6208,4688770,6212,4792770
1209,6208,4689580,6212,4793580
1209,6208,4690580,6212,4794580
1209,6208,4691580,6212,4795580
1209,6208,4692390,6212,4796390
1209,6208,4693390,6212,4797390
1209,6208,4694200,6212,4798200
1209,6208,4695200,6212,4799200
1209,6208,4696200,6212,4800200
1209,6208,4696520,6212,4800520
1209,6208,4696990,6212,4800990
1209,6208,4697990,6212,4801990
1209,6208,4698640,6212,4802640
1209,6208,4699640,6212,4803640
1209,6208,4700450,6212,4804450
1209,6208,4700450,6212,4804450
1209,6208,4700770,6212,4804770
1209,6208,4701770,6212,4805770
1209,6208,4701770,6212,4805770
1209,6208,4702240,6212,4806240
1209,6208,4702710,6212,4806710
1209,6208,4703030,6212,4807030
1209,6208,4703350,6212,4807350
1209,6208,4704350,6212,4808350
1209,6208,4705160,6212,4809160
1209,6208,4706160,6212,4810160
1209,6208,4707160,6212,4811160
1209,6208,4707970,6212,4811970
1209,6208,4708780,6212,4812780
1209,6208,4709780,6212,4813780
1209,6208,4710780,6212,4814780
1209,6208,4711780,6212,4815780
1209,6208,4712250,6212,4816250
1209,6208,4713250,6212,4817250
1209,6208,4714060,6212,4818060
1209,6208,4715060,6212,4819060
1209,6208,4715520,6212,4819520
1209,6208,4716520,6212,4820520
1209,6208,4716990,6212,4820990
1209,6208,4717800,6212,4821800
1209,6208,4718800,6212,4822800
1209,6208,4719610,6212,4823610
1209,6208,4719930,6212,4823930
1209,6208,4720930,6212,4824930
1209,6208,4721740,6212,4825740
1209,6208,4722290,6212,4826290
1209,6208,4722290,6212,4826290
1209,6208,4723290,6212,4827290
1209,6208,4724100,6212,4828100
1209,6208,4724750,6212,4828750
1209,6208,4724750,6212,4828750
1209,6208,4725560,6212,4829560
1209,6208,4726560,6212,4830560
1209,6208,4726560,6212,4830560
1209,6208,4727030,6212,4831030
1209,6208,4727680,6212,4831680
1209,6208,4728680,6212,4832680
1209,6208,4729150,6212,4833150
1209,6208,4730150,6212,4834150
1209,6208,4730150,6212,4834150
1209,6208,4731150,6212,4835150
1209,6208,4732150,6212,4836150
1209,6208,4732470,6212,4836470
1209,6208,4732790,6212,4836790
1209,6208,4733110,6212,4837110
1209,6208,4734110,6212,4838110
1209,6208,4735110,6212,4839110
1209,6208,4736110,6212,4840110
1209,6208,4737110,6212,4841110
1209,6208,4737270,6212,4841270
1209,6208,4738270,6212,4842270
1209,6208,4738740,6212,4842740
1209,6208,4739550,6212,4843550
1209,6208,4740360,6212,4844360
1209,6208,4741360,6212,4845360
1209,6208,4741680,6212,4845680
1209,6208,4742150,6212,4846150
1209,6208,4742960,6212,4846960
1209,6208,4743430,6212,4847430
1209,6208,4744430,6212,4848430
1209,6208,4744750,6212,4848750
1209,6208,4745300,6212,4849300
1209,6208,4746300,6212,4850300
1209,6208,4747300,6212,4851300
1209,6208,4748300,6212,4852300
1209,6208,4749300,6212,4853300
1209,6208,4749620,6212,4853620
1209,6208,4750620,6212,4854620
1209,6208,4751620,6212,4855620
1209,6208,4752620,6212,4856620
1209,6208,4752850,6212,4856850
1209,6208,4753850,6212,4857850
1209,6208,4754850,6212,4858850
1209,6208,4755850,6212,4859850
1209,6208,4756320,6212,4860320
1209,6208,4757320,6212,4861320
1209,6208,4757790,6212,4861790
1209,6208,4758790,6212,4862790
1210,6209,4759790,6212,4863790
1210,6209,4760600,6212,4864600
1210,6209,4761600,6212,4865600
1210,6209,4762600,6212,4866600
1210,6209,4763600,6212,4867600
1210,6209,4763760,6212,4867760
1210,6209,4763760,6212,4867760
1210,6209,4764230,6212,4868230
1210,6209,4764700,6212,4868700
1210,6209,4765160,6212,4869160
1210,6209,4766160,6212,4870160
