ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
648837.66,17.75,7.53,305375.05,8.35
648837.66,17.75,7.53,305375.05,8.35
648735.44,17.75,7.53,305159.38,8.35
648531.0,17.76,7.54,305167.59,8.36
648428.78,17.76,7.54,305318.28,8.36
648326.56,17.76,7.54,305324.27,8.36
648020.63,17.76,7.53,304999.61,8.36
648346.58,17.77,7.55,304992.54,8.36
648244.36,17.77,7.55,304989.99,8.36
648467.64,17.78,7.56,306019.55,8.39
648994.24,17.8,7.58,306475.06,8.4
648525.05,17.79,7.57,305990.84,8.39
648859.08,17.8,7.58,305990.84,8.39
648756.86,17.8,7.58,305990.84,8.4
648843.26,17.81,7.59,305990.84,8.4
648477.01,17.8,7.58,306002.89,8.4
648374.79,17.8,7.58,305990.84,8.4
648272.57,17.81,7.58,306219.97,8.41
648358.98,17.81,7.59,306143.78,8.41
648348.14,17.82,7.59,306195.91,8.41
648157.28,17.82,7.59,306440.84,8.42
648162.92,17.82,7.59,306442.21,8.42
648060.7,17.82,7.6,306442.21,8.43
647958.47,17.82,7.6,306442.21,8.43
647856.25,17.82,7.6,306479.24,8.43
647861.89,17.82,7.6,306485.15,8.43
647759.67,17.82,7.6,306469.64,8.43
647846.07,17.83,7.61,306452.84,8.43
647743.85,17.83,7.61,306449.74,8.44
647641.63,17.83,7.61,306786.88,8.45
647967.58,17.85,7.62,307010.36,8.46
648281.16,17.86,7.64,307010.36,8.46
648178.94,17.86,7.64,307010.36,8.46
647810.77,17.85,7.63,306696.31,8.45
647708.55,17.85,7.63,306707.12,8.45
648042.58,17.87,7.64,306700.4,8.46
647676.33,17.86,7.64,306696.31,8.46
647574.11,17.86,7.64,306926.65,8.46
647471.89,17.86,7.64,306894.98,8.47
647380.9,17.86,7.64,306756.92,8.46
647205.38,17.86,7.64,306591.48,8.46
647205.38,17.86,7.64,306622.64,8.46
647091.92,17.86,7.64,307058.79,8.48
647417.87,17.87,7.65,307058.79,8.48
647315.65,17.88,7.65,307058.79,8.48
647213.43,17.88,7.66,307127.62,8.48
647111.2,17.88,7.66,307121.71,8.49
647008.98,17.88,7.66,307166.73,8.49
646723.18,17.88,7.65,306869.97,8.48
646723.18,17.88,7.65,306927.57,8.48
646723.18,17.88,7.65,306886.29,8.48
646711.68,17.88,7.66,308113.48,8.52
647518.35,17.91,7.69,308308.36,8.53
647741.64,17.92,7.7,308308.36,8.53
647524.49,17.91,7.69,308091.21,8.52
647918.84,17.92,7.7,308091.21,8.52
648244.78,17.94,7.71,308091.21,8.52
648331.19,17.94,7.72,308091.21,8.53
648228.97,17.94,7.72,308112.52,8.53
648126.75,17.95,7.72,308092.16,8.53
647831.24,17.94,7.72,308240.33,8.54
647463.07,17.93,7.71,308208.72,8.54
647549.48,17.94,7.72,308105.45,8.54
647886.66,17.95,7.73,309050.25,8.56
647886.66,17.95,7.73,309095.14,8.56
647800.72,17.95,7.73,309063.17,8.57
647887.12,17.96,7.74,309063.17,8.57
647784.9,17.96,7.74,309063.17,8.57
647682.68,17.96,7.74,309063.17,8.57
647769.09,17.97,7.75,309072.7,8.57
647666.87,17.97,7.75,309080.09,8.58
647753.27,17.98,7.76,309063.17,8.58
647651.05,17.98,7.76,309704.55,8.6
647737.46,17.99,7.77,309813.0,8.6
648063.41,18.0,7.78,309813.0,8.6
647961.19,18.0,7.78,309813.0,8.61
647858.97,18.0,7.78,309846.21,8.61
647756.74,18.01,7.78,309896.17,8.61
647654.52,18.01,7.79,309855.29,8.62
647552.3,18.01,7.79,310490.51,8.64
647461.32,18.01,7.79,310143.65,8.63
647214.12,18.01,7.78,309891.66,8.62
646915.24,18.0,7.78,309606.38,8.61
646699.47,18.0,7.77,309388.8,8.61
646774.63,18.0,7.78,309597.14,8.62
646672.41,18.0,7.78,309597.14,8.62
646570.19,18.01,7.78,309597.14,8.62
646467.97,18.01,7.79,309605.13,8.62
646331.01,18.01,7.78,309549.47,8.62
646331.01,18.01,7.78,309498.22,8.62
646554.3,18.01,7.79,309640.18,8.63
646640.71,18.02,7.8,309537.78,8.63
646538.48,18.02,7.8,309569.9,8.63
646909.79,18.04,7.81,310668.5,8.66
646762.21,18.04,7.82,310431.37,8.66
646584.22,18.03,7.81,310277.93,8.65
646482.0,18.04,7.81,310277.93,8.66
646568.4,18.04,7.82,310277.93,8.66
646466.18,18.04,7.82,310368.61,8.66
646363.96,18.05,7.82,310279.77,8.66
646450.37,18.05,7.83,310312.41,8.67
646056.06,18.04,7.82,309894.71,8.66
645953.83,18.05,7.82,310457.51,8.67
646325.14,18.06,7.84,310703.28,8.68
646325.14,18.06,7.84,310703.28,8.68
646399.17,18.06,7.84,310685.04,8.68
646296.95,18.07,7.84,310685.04,8.68
646520.24,18.08,7.85,310685.04,8.69
646418.02,18.08,7.86,310742.86,8.69
646413.9,18.08,7.86,310966.02,8.7
646311.68,18.08,7.86,311003.68,8.7
646209.46,18.08,7.86,310935.4,8.7
646535.41,18.1,7.87,311869.81,8.73
646537.01,18.1,7.88,311394.32,8.72
646457.29,18.1,7.88,311788.2,8.73
646543.69,18.11,7.89,311788.2,8.73
646441.47,18.11,7.89,311788.2,8.74
646339.25,18.11,7.89,311788.2,8.74
646237.03,18.12,7.89,311839.15,8.74
646562.98,18.13,7.91,311795.78,8.74
646460.76,18.13,7.91,311797.08,8.74
646358.54,18.13,7.91,312330.89,8.76
646256.32,18.13,7.91,312316.88,8.76
646154.09,18.14,7.91,312316.88,8.77
646051.87,18.14,7.92,312316.88,8.77
646138.28,18.15,7.92,312393.51,8.77
646138.28,18.15,7.92,312393.51,8.77
646036.06,18.15,7.93,312378.16,8.77
645218.29,18.17,7.94,312378.16,8.79
644850.12,18.16,7.94,312097.67,8.79
644936.53,18.16,7.94,312115.38,8.79
644834.31,18.17,7.94,312104.54,8.79
644732.08,18.17,7.95,312535.09,8.81
644549.17,18.16,7.94,312327.12,8.8
644875.12,18.18,7.95,312568.97,8.81
644772.9,18.18,7.96,312568.97,8.81
644404.73,18.17,7.95,312257.77,8.8
644722.6,18.18,7.96,312268.6,8.81
644620.37,18.18,7.96,312257.77,8.81
644518.15,18.19,7.96,312257.77,8.81
644604.56,18.19,7.97,312257.77,8.81
644502.34,18.2,7.97,312578.16,8.82
644400.12,18.2,7.98,312609.9,8.83
644297.9,18.2,7.98,312872.5,8.84
644384.3,18.21,7.98,312872.5,8.84
644282.08,18.21,7.99,312872.5,8.84
643911.99,18.2,7.98,312478.37,8.83
644135.28,18.21,7.99,312478.37,8.83
644033.06,18.21,7.99,312495.28,8.84
643930.84,18.21,7.99,312566.92,8.84
644256.78,18.23,8.0,312478.37,8.84
644154.56,18.23,8.01,313331.47,8.87
644052.34,18.23,8.01,313274.5,8.87
643784.35,18.22,8.0,313176.09,8.87
643682.13,18.23,8.01,313176.09,8.87
643434.93,18.22,8.0,312905.27,8.86
643434.93,18.22,8.0,312902.65,8.86
643332.71,18.22,8.0,312902.65,8.86
643419.11,18.23,8.01,312902.65,8.87
643316.89,18.23,8.01,312955.66,8.87
643642.84,18.24,8.02,312969.3,8.87
643274.67,18.24,8.01,312983.54,8.87
644084.41,18.26,8.04,314120.37,8.91
644499.38,18.28,8.06,314682.65,8.92
644499.38,18.28,8.06,314742.92,8.93
644397.16,18.28,8.06,314742.92,8.93
644059.44,18.27,8.05,314742.92,8.93
643957.22,18.28,8.05,314742.92,8.93
643854.99,18.28,8.06,314742.92,8.94
643752.77,18.28,8.06,314742.92,8.94
643839.18,18.29,8.07,314990.69,8.95
644251.37,18.3,8.08,315082.55,8.95
644149.15,18.3,8.08,315613.41,8.97
644149.15,18.3,8.08,315631.07,8.97
644046.93,18.31,8.08,315631.07,8.97
643944.71,18.31,8.09,315631.07,8.97
643842.49,18.31,8.09,315635.1,8.98
643358.07,18.3,8.08,315103.02,8.96
643770.27,18.31,8.09,315099.29,8.96
643556.77,18.31,8.09,315106.39,8.96
643454.55,18.31,8.09,315102.5,8.97
643352.33,18.31,8.09,315098.99,8.97
643250.11,18.32,8.09,315463.05,8.98
642718.61,18.3,8.08,314920.38,8.97
642616.39,18.31,8.08,314834.42,8.97
642942.34,18.32,8.1,314834.42,8.97
642942.34,18.32,8.1,314872.5,8.97
642840.12,18.32,8.1,314872.5,8.97
642471.95,18.31,8.09,314883.01,8.98
642369.72,18.31,8.09,314876.74,8.98
642372.25,18.31,8.09,314880.25,8.98
642698.2,18.33,8.1,314876.01,8.98
642698.2,18.33,8.1,314900.65,8.98
642698.2,18.33,8.1,314898.82,8.98
642702.32,18.33,8.1,314914.32,8.98
642925.61,18.34,8.11,315278.82,8.99
642823.39,18.34,8.12,315072.35,8.99
642909.79,18.35,8.12,314975.31,8.99
642807.57,18.35,8.13,315937.71,9.02
642869.09,18.35,8.13,315951.19,9.02
642766.87,18.35,8.13,315951.19,9.02
642664.65,18.35,8.13,315951.19,9.02
642941.27,18.37,8.14,315951.19,9.02
643267.22,18.38,8.15,315951.19,9.03
643165.0,18.38,8.16,315951.19,9.03
642796.83,18.37,8.15,315978.14,9.03
643020.12,18.38,8.16,315951.19,9.03
643243.4,18.39,8.17,315951.19,9.03
643329.81,18.4,8.18,317257.44,9.07
643655.76,18.41,8.19,317257.44,9.07
643553.54,18.41,8.19,317257.44,9.08
643553.54,18.41,8.19,317068.81,9.07
643451.32,18.41,8.19,317137.26,9.08
643537.72,18.42,8.2,317130.96,9.08
643435.5,18.42,8.2,317143.06,9.08
643067.33,18.41,8.19,317081.51,9.08
642965.11,18.42,8.2,317430.35,9.09
642965.11,18.42,8.2,317430.35,9.09
642874.13,18.42,8.2,317404.55,9.09
642760.67,18.42,8.2,317317.0,9.09
642366.84,18.41,8.19,316950.14,9.09
642453.25,18.42,8.2,316950.14,9.09
642351.03,18.42,8.2,316950.14,9.09
642437.43,18.43,8.21,316950.14,9.09
642335.21,18.43,8.21,316957.31,9.09
642232.99,18.43,8.21,316952.98,9.1
642243.68,18.43,8.21,317177.02,9.1
642466.97,18.44,8.22,317624.54,9.12
642489.45,18.44,8.22,317881.17,9.13
642892.38,18.46,8.24,317495.21,9.12
642726.81,18.46,8.24,318386.63,9.14
642624.59,18.46,8.24,318386.63,9.15
642711.0,18.47,8.25,318386.63,9.15
643036.95,18.48,8.26,318386.63,9.15
642669.9,18.47,8.25,317974.18,9.14
642567.68,18.47,8.25,317974.75,9.14
642654.09,18.48,8.26,317975.11,9.14
642740.49,18.49,8.27,317974.18,9.15
642441.31,18.48,8.26,317622.51,9.14
642220.1,18.48,8.25,317392.89,9.13
642117.88,18.48,8.26,317392.89,9.13
642015.66,18.48,8.26,318373.98,9.16
642102.07,18.49,8.27,318373.98,9.17
641882.38,18.48,8.26,318087.52,9.16
641780.16,18.49,8.26,318087.52,9.16
642106.11,18.5,8.28,318087.52,9.16
642003.89,18.5,8.28,318109.59,9.17
641901.67,18.5,8.28,318087.52,9.17
641799.45,18.5,8.28,318091.0,9.17
643698.21,18.56,8.34,320807.52,9.25
643974.83,18.57,8.35,320807.52,9.25
643872.61,18.57,8.35,320807.52,9.25
643770.39,18.58,8.35,320840.25,9.26
643668.16,18.58,8.36,320832.4,9.26
643565.94,18.58,8.36,320821.68,9.26
643652.35,18.59,8.36,320807.95,9.26
643550.13,18.59,8.37,321416.22,9.28
643773.42,18.6,8.38,321646.62,9.29
643780.74,18.6,8.38,321694.47,9.29
643678.52,18.6,8.38,321694.47,9.3
643576.3,18.6,8.38,321694.47,9.3
643474.07,18.61,8.38,321694.47,9.3
643371.85,18.61,8.39,321713.69,9.31
643051.55,18.6,8.38,321406.74,9.3
643137.96,18.61,8.39,321390.28,9.3
643137.96,18.61,8.39,321422.88,9.3
643035.74,18.61,8.39,321713.37,9.31
643035.74,18.61,8.39,321708.33,9.31
642944.76,18.61,8.39,321429.93,9.31
642831.3,18.62,8.39,321571.11,9.31
642729.08,18.62,8.4,321571.11,9.32
643141.27,18.63,8.41,321571.11,9.32
642771.27,18.62,8.4,321201.11,9.31
642346.86,18.61,8.39,321212.97,9.31
642244.63,18.62,8.39,321202.11,9.31
642142.41,18.62,8.4,321201.11,9.31
642142.41,18.62,8.4,321281.21,9.32
642040.19,18.62,8.4,321281.21,9.32
641937.97,18.62,8.4,321488.19,9.33
641835.75,18.63,8.4,321312.42,9.32
641733.53,18.63,8.41,321371.21,9.33
641631.31,18.63,8.41,321371.21,9.33
641529.09,18.63,8.41,321371.21,9.33
641426.87,18.64,8.41,321371.21,9.34
641324.65,18.64,8.42,321591.84,9.35
641650.59,18.65,8.43,321485.15,9.34
641570.85,18.65,8.43,321569.66,9.35
641570.85,18.65,8.43,321569.66,9.35
641955.74,18.67,8.45,322239.18,9.37
641410.59,18.66,8.44,321881.91,9.36
641308.37,18.66,8.44,321881.91,9.37
641634.32,18.67,8.45,321881.91,9.37
641720.72,18.68,8.46,321889.46,9.37
641618.5,18.68,8.46,321900.07,9.37
641516.28,18.69,8.46,321939.03,9.38
641414.06,18.69,8.47,322143.33,9.39
641045.89,18.68,8.46,321939.18,9.38
640228.12,18.7,8.48,321939.18,9.4
640125.9,18.7,8.48,321919.43,9.41
640212.31,18.71,8.49,322318.48,9.42
640298.71,18.72,8.49,322318.48,9.42
640385.12,18.72,8.5,322318.48,9.42
640280.75,18.72,8.5,322209.64,9.42
640178.53,18.72,8.5,322213.59,9.42
640076.31,18.73,8.5,322213.27,9.43
639974.09,18.73,8.51,322220.47,9.43
639871.87,18.73,8.51,322585.51,9.44
639769.65,18.73,8.51,322608.21,9.45
640257.49,18.75,8.53,323227.49,9.47
640085.08,18.75,8.52,322916.45,9.46
639085.08,18.72,8.5,321916.45,9.43
638982.86,18.72,8.5,321916.45,9.43
639308.81,18.74,8.51,321916.45,9.43
639206.59,18.74,8.52,321961.39,9.44
638928.93,18.73,8.51,321773.4,9.43
639152.22,18.74,8.52,321748.19,9.44
639050.0,18.75,8.52,321728.46,9.44
639326.62,18.76,8.53,322368.25,9.46
639235.64,18.76,8.54,322522.61,9.47
639122.18,18.76,8.54,322911.48,9.48
639019.96,18.76,8.54,322911.48,9.48
639106.36,18.77,8.55,322911.48,9.48
639004.14,18.77,8.55,322911.48,9.49
638901.92,18.78,8.55,322918.37,9.49
638533.75,18.77,8.55,322479.1,9.48
638431.53,18.77,8.55,322474.83,9.48
638329.31,18.77,8.55,322472.21,9.48
638227.09,18.78,8.55,322765.71,9.5
638124.87,18.78,8.56,322646.86,9.49
638022.65,18.78,8.56,322646.86,9.5
638109.05,18.79,8.57,322646.86,9.5
638195.46,18.79,8.57,322646.86,9.5
638093.24,18.8,8.58,322653.88,9.5
637801.68,18.79,8.57,322391.01,9.5
637699.46,18.79,8.57,322384.68,9.5
637406.67,18.79,8.56,322083.8,9.49
637304.45,18.79,8.57,322083.11,9.5
637202.23,18.79,8.57,322530.32,9.51
637100.01,18.79,8.57,322444.69,9.51
637425.95,18.81,8.58,322444.69,9.51
637057.78,18.8,8.58,322444.69,9.51
637383.73,18.81,8.59,322514.31,9.52
637015.56,18.8,8.58,322488.95,9.52
636697.39,18.81,8.59,323430.97,9.56
637087.81,18.83,8.61,323295.32,9.56
636985.59,18.83,8.61,323295.32,9.56
636988.34,18.83,8.61,323313.74,9.56
636988.34,18.83,8.61,323313.74,9.56
636988.34,18.83,8.61,323327.7,9.56
636492.76,18.82,8.6,322787.07,9.55
636579.17,18.83,8.61,322787.07,9.55
636476.95,18.83,8.61,322794.18,9.55
636374.73,18.84,8.61,322789.8,9.55
636598.01,18.85,8.62,322789.63,9.56
636495.79,18.85,8.63,323332.46,9.58
636582.2,18.86,8.63,323430.56,9.58
636916.23,18.87,8.65,323719.6,9.59
636549.98,18.86,8.64,323565.95,9.59
636254.47,18.85,8.63,323263.6,9.58
636050.03,18.86,8.64,323266.7,9.58
635947.81,18.86,8.64,323264.12,9.59
635845.58,18.86,8.64,323263.61,9.59
635845.58,18.86,8.64,323263.61,9.59
636068.87,18.87,8.65,323289.21,9.59
635966.65,18.88,8.65,323263.6,9.59
635864.43,18.88,8.66,323617.5,9.61
635950.84,18.89,8.66,323752.6,9.61
636284.86,18.9,8.68,323752.6,9.62
636508.15,18.91,8.69,323752.6,9.62
636405.93,18.91,8.69,323778.76,9.62
636303.71,18.91,8.69,323757.55,9.62
636201.49,18.92,8.69,323752.6,9.63
635905.98,18.91,8.69,323480.66,9.62
635803.76,18.91,8.69,323929.4,9.64
635437.51,18.9,8.68,323609.25,9.63
635817.36,18.92,8.7,324581.19,9.66
635715.14,18.92,8.7,324581.19,9.66
635612.92,18.93,8.7,324581.19,9.66
635032.0,18.91,8.69,323875.31,9.65
635357.95,18.93,8.7,323943.77,9.65
635049.07,18.92,8.7,323639.11,9.64
634946.85,18.92,8.7,323752.01,9.65
634946.85,18.92,8.7,323753.37,9.65
634844.62,18.92,8.7,323603.56,9.65
637639.79,19.01,8.79,327102.01,9.75
637863.08,19.02,8.8,327102.01,9.75
637760.86,19.02,8.8,327102.01,9.76
637555.35,19.02,8.79,327157.94,9.76
637453.13,19.02,8.8,327181.93,9.76
637350.91,19.02,8.8,327102.55,9.76
637248.69,19.02,8.8,328145.74,9.8
637329.23,19.03,8.81,328199.09,9.8
637330.6,19.03,8.81,328200.49,9.8
637330.6,19.03,8.81,328159.42,9.8
638473.4,19.07,8.85,328712.33,9.82
638371.17,19.07,8.85,328712.33,9.82
638268.95,19.07,8.85,328712.33,9.82
638268.95,19.07,8.85,328722.25,9.82
638166.73,19.08,8.85,328849.53,9.83
638064.51,19.08,8.86,328872.21,9.83
637962.29,19.08,8.86,328865.52,9.84
637860.07,19.08,8.86,329066.28,9.85
637803.21,19.09,8.87,328969.85,9.85
637844.25,19.09,8.87,328900.96,9.85
638170.2,19.11,8.89,328900.96,9.85
638175.84,19.11,8.89,328947.3,9.85
638262.25,19.11,8.89,328947.3,9.85
638160.02,19.12,8.9,328947.3,9.85
638246.43,19.12,8.9,328973.78,9.86
638144.21,19.13,8.9,328971.08,9.86
638041.99,19.13,8.91,328947.3,9.86
637939.77,19.13,8.91,329664.39,9.89
637582.84,19.12,8.9,329481.99,9.88
637658.0,19.13,8.91,329526.38,9.89
638145.84,19.15,8.93,329526.86,9.89
638043.62,19.15,8.93,329526.39,9.89
637941.4,19.15,8.93,329526.39,9.89
637839.18,19.16,8.93,329526.38,9.9
637688.15,19.15,8.93,329701.66,9.9
637585.93,19.15,8.93,329668.33,9.9
637585.93,19.15,8.93,329718.09,9.91
639348.17,19.21,8.99,331952.94,9.97
639245.95,19.21,8.99,331952.94,9.98
639248.69,19.21,8.99,331954.11,9.98
639290.76,19.22,9.0,332127.31,9.98
639377.17,19.22,9.0,332127.31,9.99
639274.95,19.23,9.01,332127.31,9.99
639600.89,19.24,9.02,332137.18,9.99
639331.57,19.23,9.01,332274.02,10.0
639331.57,19.23,9.01,332274.05,10.0
639175.69,19.23,9.01,332115.21,9.99
639073.47,19.23,9.01,332096.88,9.99
640775.37,19.28,9.06,334211.39,10.06
640673.14,19.29,9.06,334211.39,10.06
640896.43,19.3,9.08,334211.39,10.06
640794.21,19.3,9.08,334248.49,10.07
640795.58,19.3,9.08,334259.78,10.07
640693.36,19.3,9.08,334256.53,10.07
640693.36,19.3,9.08,334249.3,10.07
641137.33,19.32,9.1,334806.41,10.09
640941.82,19.31,9.09,335109.7,10.1
640839.6,19.32,9.1,335044.17,10.1
641319.87,19.33,9.11,334855.6,10.09
641175.66,19.33,9.11,335879.55,10.13
642117.32,19.36,9.14,336773.09,10.15
641811.22,19.35,9.13,335957.61,10.13
641362.94,19.35,9.12,335732.56,10.13
641260.71,19.35,9.13,335732.56,10.13
641158.49,19.35,9.13,335732.56,10.13
641056.27,19.35,9.13,335732.56,10.14
640954.05,19.36,9.13,335739.81,10.14
640851.83,19.36,9.14,335732.56,10.14
640749.61,19.36,9.14,336020.38,10.15
640749.61,19.36,9.14,336020.38,10.15
641120.92,19.38,9.15,336213.93,10.16
641031.49,19.38,9.16,336218.88,10.16
640755.17,19.37,9.15,335942.56,10.16
640978.45,19.38,9.16,335942.56,10.16
640978.45,19.38,9.16,335942.56,10.16
640876.23,19.39,9.16,335942.56,10.16
640876.23,19.39,9.16,335942.56,10.16
640774.01,19.39,9.17,335952.71,10.17
640774.01,19.39,9.17,335952.71,10.17
640671.79,19.39,9.17,336022.92,10.17
640569.57,19.39,9.17,335945.94,10.17
640655.98,19.4,9.18,335942.56,10.17
640553.76,19.41,9.18,336509.98,10.19
640879.7,19.42,9.2,336830.88,10.21
640966.11,19.43,9.2,336830.88,10.21
641052.52,19.43,9.21,336830.88,10.21
641138.92,19.44,9.22,336830.88,10.21
641225.33,19.45,9.23,336830.88,10.22
641123.11,19.45,9.23,336876.85,10.22
641346.4,19.46,9.24,336836.97,10.22
641244.17,19.46,9.24,337885.9,10.26
641141.95,19.47,9.24,337889.4,10.26
641039.73,19.47,9.25,337889.4,10.26
641263.02,19.48,9.26,337889.4,10.26
641058.58,19.49,9.26,338119.75,10.28
640690.41,19.48,9.25,337758.14,10.27
640588.19,19.48,9.26,337794.89,10.27
640508.44,19.48,9.26,337846.93,10.28
640834.39,19.5,9.27,337846.93,10.28
640732.17,19.5,9.28,337846.93,10.28
640629.95,19.5,9.28,337943.38,10.29
640527.73,19.5,9.28,337856.88,10.29
640425.51,19.51,9.29,338335.75,10.31
640506.05,19.52,9.29,338204.73,10.3
640863.43,19.53,9.31,338916.02,10.33
640863.43,19.53,9.31,338916.02,10.33
642578.05,19.58,9.36,341088.22,10.4
642904.0,19.6,9.38,341088.22,10.4
642535.83,19.59,9.37,341088.22,10.4
642759.11,19.6,9.38,341135.77,10.4
643085.06,19.61,9.39,341113.34,10.4
642982.84,19.62,9.39,341142.56,10.41
642880.62,19.62,9.4,341201.03,10.41
642648.52,19.61,9.39,343302.6,10.48
643580.31,19.65,9.43,343320.79,10.48
643478.09,19.65,9.43,343320.79,10.48
643085.8,19.64,9.42,342797.78,10.47
642925.77,19.64,9.42,342225.21,10.46
643251.71,19.66,9.43,342225.21,10.46
643338.12,19.66,9.44,342225.21,10.46
643235.9,19.67,9.45,342295.67,10.47
643133.68,19.67,9.45,342237.16,10.47
643220.08,19.68,9.46,342228.11,10.47
643117.86,19.68,9.46,342917.5,10.49
643632.93,19.7,9.47,343620.7,10.52
643632.93,19.7,9.47,343620.7,10.52
643085.49,19.69,9.46,343119.1,10.5
642983.27,19.69,9.47,343119.1,10.51
642881.05,19.69,9.47,343119.1,10.51
642778.83,19.69,9.47,343119.1,10.51
642676.61,19.7,9.48,343192.1,10.52
642574.39,19.7,9.48,343221.47,10.52
642574.39,19.7,9.48,343221.47,10.52
642494.64,19.7,9.48,343662.45,10.54
642517.39,19.71,9.49,343500.08,10.54
642267.72,19.71,9.49,343119.1,10.53
642110.61,19.71,9.48,342960.25,10.52
642008.39,19.71,9.49,342960.25,10.53
641906.17,19.71,9.49,342960.25,10.53
641803.95,19.71,9.49,342968.24,10.53
641803.95,19.71,9.49,342884.12,10.53
641833.93,19.71,9.49,343019.72,10.54
641731.71,19.72,9.5,343011.73,10.54
642143.9,19.73,9.51,343461.84,10.55
642230.31,19.74,9.52,343305.49,10.55
642139.33,19.74,9.52,343271.43,10.55
642667.02,19.76,9.54,344537.88,10.59
642564.8,19.76,9.54,344537.88,10.6
642208.44,19.76,9.53,344009.67,10.58
642106.22,19.76,9.54,344009.67,10.59
641106.22,19.73,9.51,343009.67,10.56
641004.0,19.74,9.52,343031.43,10.56
640186.23,19.76,9.54,343031.43,10.59
640084.01,19.76,9.54,343019.6,10.59
640409.96,19.78,9.55,343010.06,10.59
640307.74,19.78,9.56,343796.87,10.62
640307.74,19.78,9.56,343796.87,10.62
640307.74,19.78,9.56,343796.87,10.62
640250.87,19.78,9.56,343392.75,10.61
640169.95,19.79,9.57,343504.5,10.62
640067.73,19.79,9.57,343504.5,10.62
640393.68,19.8,9.58,343504.5,10.62
640393.68,19.8,9.58,343504.5,10.62
640291.46,19.81,9.58,343504.5,10.63
639923.29,19.8,9.58,343610.17,10.63
639638.02,19.79,9.57,343306.28,10.62
639535.8,19.79,9.57,343340.53,10.63
639759.08,19.81,9.58,343327.61,10.63
639845.49,19.81,9.59,343275.05,10.63
639808.7,19.82,9.6,344039.57,10.66
639644.42,19.82,9.6,343764.4,10.65
639542.2,19.82,9.6,343764.4,10.65
639542.2,19.82,9.6,343764.4,10.65
639542.2,19.82,9.6,343764.4,10.65
639439.98,19.82,9.6,343764.4,10.66
639526.38,19.83,9.61,343764.4,10.66
639424.16,19.84,9.61,343776.74,10.66
639424.16,19.84,9.61,343776.74,10.66
639321.94,19.84,9.62,343768.93,10.67
639321.94,19.84,9.62,343768.93,10.67
639321.94,19.84,9.62,343768.93,10.67
639321.94,19.84,9.62,343768.93,10.67
639164.69,19.83,9.61,343610.08,10.66
639062.47,19.84,9.62,343605.56,10.67
638960.24,19.84,9.62,343899.07,10.68
638858.02,19.84,9.62,343774.76,10.68
638944.43,19.85,9.63,343774.76,10.68
638944.43,19.85,9.63,343794.18,10.68
639167.72,19.86,9.64,343794.18,10.68
639254.12,19.87,9.65,343794.18,10.69
639340.53,19.88,9.66,343803.27,10.69
639340.53,19.88,9.66,343803.27,10.69
639238.31,19.88,9.66,343808.4,10.69
639564.26,19.89,9.67,343802.3,10.69
639650.66,19.9,9.68,343794.18,10.7
639548.44,19.9,9.68,345298.13,10.75
639180.27,19.9,9.67,344856.61,10.73
639266.68,19.9,9.68,344856.61,10.74
639164.46,19.91,9.68,344856.61,10.74
639062.24,19.91,9.69,344873.54,10.74
639388.19,19.92,9.7,344868.16,10.75
639285.96,19.93,9.7,344856.61,10.75
638917.8,19.92,9.69,345138.98,10.76
639141.08,19.93,9.71,345101.91,10.76
639084.22,19.93,9.71,345006.19,10.76
639084.22,19.93,9.71,344970.84,10.76
638982.0,19.94,9.71,344973.06,10.76
639290.1,19.95,9.73,345898.93,10.79
639376.51,19.96,9.73,345897.17,10.8
639274.29,19.96,9.74,345897.77,10.8
639360.69,19.97,9.74,345896.75,10.8
639258.47,19.97,9.75,345917.9,10.81
639156.25,19.97,9.75,345900.96,10.81
638998.42,19.97,9.75,345733.03,10.8
639084.82,19.98,9.75,345728.78,10.81
638715.0,19.97,9.75,345313.32,10.8
638612.78,19.97,9.75,345880.55,10.82
638699.19,19.98,9.76,345880.55,10.82
638922.48,19.99,9.77,345880.55,10.82
638820.26,19.99,9.77,345880.55,10.82
638820.26,19.99,9.77,345880.55,10.82
638718.03,20.0,9.77,345922.8,10.83
638615.81,20.0,9.78,345889.8,10.83
638929.39,20.01,9.79,346614.82,10.86
637929.39,19.99,9.77,345614.82,10.83
637827.17,19.99,9.77,345741.65,10.84
637531.66,19.98,9.76,345563.42,10.83
637429.44,19.99,9.76,345565.42,10.83
637327.22,19.99,9.77,345565.42,10.84
637225.0,19.99,9.77,345565.42,10.84
637311.41,20.0,9.78,345565.42,10.84
637637.36,20.01,9.79,345595.17,10.85
637535.14,20.02,9.79,345572.95,10.85
