ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
830518.97,18.15,4.81,369989.04,8.09
830370.49,18.15,4.81,369887.67,8.09
830222.02,18.16,4.81,370032.34,8.09
830222.02,18.16,4.81,370032.34,8.09
830225.91,18.16,4.81,370033.46,8.09
830019.04,18.15,4.81,369815.8,8.09
829870.57,18.15,4.81,369710.99,8.09
830155.93,18.16,4.82,369632.42,8.09
829782.1,18.15,4.81,370415.09,8.1
829837.07,18.16,4.82,370515.84,8.11
830336.69,18.17,4.83,370639.34,8.11
830308.51,18.18,4.83,370638.05,8.11
830308.51,18.18,4.83,370638.05,8.11
830160.04,18.18,4.83,370530.41,8.11
830445.4,18.19,4.84,370647.31,8.12
830445.4,18.19,4.84,370647.31,8.12
830296.93,18.19,4.84,370547.16,8.12
829923.1,18.18,4.84,370484.04,8.12
829774.62,18.18,4.84,370725.5,8.12
829814.86,18.19,4.84,370455.4,8.12
829666.39,18.19,4.84,370832.59,8.13
829517.92,18.19,4.84,370660.23,8.13
829377.92,18.18,4.84,370520.23,8.12
829349.74,18.19,4.84,370545.79,8.13
829201.27,18.19,4.85,370411.29,8.13
829241.5,18.19,4.85,370380.49,8.13
828944.63,18.19,4.84,370041.7,8.12
828984.86,18.19,4.85,370144.68,8.12
828984.86,18.19,4.85,370144.68,8.12
828836.39,18.19,4.85,370027.86,8.12
828495.82,18.19,4.84,369623.93,8.11
828347.35,18.19,4.84,369595.96,8.11
828198.87,18.19,4.84,370037.13,8.13
828050.4,18.19,4.85,369900.36,8.13
828022.23,18.19,4.85,369884.46,8.13
828022.23,18.19,4.85,369884.46,8.13
828062.46,18.2,4.85,369800.89,8.13
827913.99,18.2,4.85,369891.93,8.13
827765.52,18.2,4.85,369808.94,8.13
827805.75,18.2,4.86,369744.47,8.13
827657.28,18.2,4.86,370033.26,8.14
827508.81,18.2,4.86,370030.97,8.14
827360.33,18.2,4.86,370060.06,8.14
827712.73,18.21,4.87,370040.9,8.14
826645.26,18.22,4.88,369823.12,8.15
826496.78,18.22,4.88,369720.89,8.15
826496.78,18.22,4.88,369720.89,8.15
826348.31,18.22,4.88,369841.05,8.16
826199.84,18.22,4.88,369753.0,8.16
826199.84,18.22,4.88,369753.0,8.16
826378.24,18.23,4.89,369681.04,8.16
826378.24,18.23,4.89,369681.04,8.16
826610.34,18.24,4.9,370431.89,8.17
826461.87,18.24,4.9,370452.79,8.18
826461.87,18.24,4.9,370452.79,8.18
826313.4,18.24,4.9,370597.29,8.18
826719.05,18.25,4.91,370620.63,8.18
826719.05,18.25,4.91,370620.63,8.18
826719.05,18.25,4.91,370620.63,8.18
826345.22,18.24,4.9,370515.06,8.18
826385.46,18.25,4.91,370473.49,8.18
825317.98,18.26,4.91,370255.71,8.19
825169.51,18.26,4.92,370451.84,8.2
825021.04,18.26,4.92,370292.45,8.2
825061.27,18.26,4.92,370218.69,8.2
825354.82,18.27,4.93,370686.13,8.21
825206.35,18.27,4.93,370656.55,8.21
825057.87,18.27,4.93,371057.43,8.22
825218.4,18.28,4.94,371095.25,8.22
825396.8,18.29,4.94,370983.02,8.22
824329.32,18.3,4.95,370765.24,8.23
824369.56,18.3,4.96,370708.04,8.23
824409.79,18.3,4.96,370822.74,8.23
824409.79,18.3,4.96,370822.74,8.23
824261.32,18.3,4.96,370724.28,8.23
824112.85,18.31,4.96,370665.78,8.23
824153.08,18.31,4.97,371645.0,8.26
823781.06,18.3,4.96,371255.82,8.25
823484.19,18.3,4.95,371096.67,8.25
823335.72,18.3,4.96,371016.2,8.25
823307.54,18.3,4.96,370999.22,8.25
823307.54,18.3,4.96,371000.94,8.25
823592.9,18.31,4.97,370898.34,8.25
823444.43,18.31,4.97,371037.59,8.25
823444.43,18.31,4.97,371037.59,8.25
823070.6,18.3,4.96,370958.26,8.25
823110.83,18.31,4.97,370900.92,8.25
823396.19,18.32,4.97,370856.99,8.25
823055.62,18.31,4.97,370442.45,8.24
822907.15,18.31,4.97,371082.56,8.26
822554.55,18.31,4.96,371098.12,8.26
822554.55,18.31,4.96,371098.12,8.26
822843.78,18.32,4.97,371150.68,8.26
822843.78,18.32,4.97,371150.68,8.26
822425.08,18.31,4.97,370884.51,8.26
821357.6,18.32,4.98,370666.74,8.27
821357.6,18.32,4.98,370623.13,8.27
821329.43,18.32,4.98,370648.69,8.27
821172.02,18.32,4.98,370489.78,8.27
821212.25,18.32,4.98,370414.36,8.27
821063.78,18.32,4.98,370324.48,8.27
820915.31,18.33,4.98,370447.77,8.27
820766.84,18.33,4.98,370338.51,8.27
820807.07,18.33,4.99,370288.91,8.27
820807.07,18.33,4.99,370288.91,8.27
820658.6,18.33,4.99,370274.08,8.27
820510.13,18.33,4.99,370621.23,8.28
820510.13,18.33,4.99,370621.23,8.28
820510.13,18.33,4.99,370621.23,8.28
820481.95,18.34,4.99,370605.33,8.28
820775.5,18.34,5.0,370501.79,8.28
820815.73,18.35,5.0,370647.86,8.29
820667.26,18.35,5.01,370535.84,8.28
820518.79,18.35,5.01,370459.54,8.28
820221.92,18.34,5.0,370299.06,8.28
819931.34,18.34,5.0,370059.97,8.28
819782.87,18.34,5.0,370427.22,8.29
819634.4,18.34,5.0,370299.69,8.29
819634.4,18.34,5.0,370325.11,8.29
819361.22,18.34,4.99,370563.81,8.29
819401.46,18.34,5.0,370567.14,8.29
818927.87,18.35,5.0,370538.93,8.3
819106.26,18.35,5.01,370460.37,8.3
818957.79,18.35,5.01,370392.89,8.3
819189.9,18.36,5.02,371093.15,8.32
819041.43,18.36,5.02,371013.06,8.32
819013.25,18.37,5.02,371028.02,8.32
818864.78,18.37,5.02,370904.13,8.32
818905.01,18.37,5.03,370873.32,8.32
818945.24,18.38,5.03,370970.91,8.32
819230.6,18.38,5.04,370903.05,8.32
819082.13,18.38,5.04,370843.91,8.32
819122.36,18.39,5.05,370826.86,8.32
818973.89,18.39,5.05,371791.4,8.35
818600.06,18.38,5.04,371388.94,8.34
818898.75,18.39,5.05,371392.27,8.34
818750.28,18.39,5.05,371266.65,8.34
818601.81,18.39,5.05,371416.61,8.35
818304.87,18.4,5.05,371443.64,8.35
818345.1,18.4,5.06,371331.76,8.35
818196.63,18.4,5.06,371194.32,8.35
818048.16,18.4,5.06,371689.09,8.36
817751.29,18.4,5.05,371443.9,8.36
817723.11,18.4,5.06,371436.64,8.36
817723.11,18.4,5.06,371436.64,8.36
817574.64,18.4,5.06,371334.97,8.36
817579.83,18.4,5.06,371361.85,8.36
817865.19,18.41,5.07,371576.36,8.36
817716.71,18.41,5.07,371435.71,8.36
817716.71,18.41,5.07,371435.71,8.36
817895.11,18.42,5.07,371311.34,8.36
817935.35,18.42,5.08,372209.6,8.38
817888.59,18.42,5.08,372403.81,8.39
817664.39,18.42,5.08,372156.29,8.38
817636.21,18.43,5.08,372155.0,8.39
817676.44,18.43,5.09,372080.51,8.39
817676.44,18.43,5.09,372080.51,8.39
817716.68,18.43,5.09,372019.41,8.39
817568.2,18.44,5.09,372109.72,8.39
817608.44,18.44,5.1,372044.01,8.39
816540.96,18.45,5.11,371826.23,8.4
816392.49,18.45,5.11,371760.91,8.4
816244.02,18.45,5.11,372364.92,8.42
816095.55,18.45,5.11,372231.03,8.42
816095.55,18.45,5.11,372231.03,8.42
816067.37,18.45,5.11,372245.99,8.42
815918.9,18.46,5.11,372103.48,8.42
815770.43,18.46,5.11,372415.65,8.43
815615.61,18.45,5.11,372261.04,8.42
815900.97,18.46,5.12,372152.78,8.42
815752.5,18.46,5.12,372041.08,8.42
815813.96,18.47,5.12,373145.2,8.45
816104.54,18.48,5.14,373171.78,8.45
815729.15,18.47,5.13,372868.49,8.44
815700.98,18.48,5.13,372883.44,8.45
815986.34,18.48,5.14,372794.42,8.44
815837.86,18.48,5.14,372733.86,8.45
815837.86,18.48,5.14,372733.86,8.45
815856.58,18.49,5.14,372670.73,8.44
815708.11,18.49,5.14,372822.67,8.45
815559.64,18.49,5.15,372717.51,8.45
815599.87,18.49,5.15,372628.47,8.45
815451.4,18.49,5.15,372613.44,8.45
815451.4,18.49,5.15,372613.44,8.45
815302.93,18.49,5.15,373224.67,8.47
815274.75,18.5,5.15,373232.2,8.47
815314.98,18.5,5.16,373160.62,8.47
815355.22,18.51,5.16,373087.79,8.47
815055.16,18.5,5.16,372783.0,8.46
815055.16,18.5,5.16,372783.0,8.46
815095.39,18.51,5.16,372876.3,8.47
814946.92,18.51,5.16,372809.04,8.47
813879.45,18.52,5.17,372591.26,8.48
813919.68,18.52,5.18,372547.06,8.48
813959.91,18.52,5.18,372513.65,8.48
813763.04,18.52,5.18,372314.63,8.47
813614.57,18.52,5.18,373223.67,8.5
813586.39,18.53,5.18,373213.21,8.5
813437.92,18.53,5.18,373096.99,8.5
813478.16,18.53,5.19,373225.72,8.5
813518.39,18.54,5.19,373148.51,8.5
813369.92,18.54,5.19,373056.71,8.5
813369.92,18.54,5.19,373056.71,8.5
813410.15,18.54,5.2,373560.74,8.51
813261.68,18.54,5.2,373288.79,8.51
813113.21,18.54,5.2,373574.62,8.52
813273.73,18.55,5.21,373612.44,8.52
813125.26,18.55,5.21,373449.92,8.52
813125.26,18.55,5.21,373449.92,8.52
812976.79,18.55,5.21,373575.55,8.52
813208.89,18.56,5.22,373474.19,8.52
813249.13,18.56,5.22,373413.83,8.52
813100.65,18.56,5.22,373982.64,8.54
812962.8,18.56,5.22,373936.59,8.54
812803.71,18.57,5.22,374013.68,8.54
812803.71,18.57,5.22,374058.17,8.54
812775.53,18.57,5.23,374056.88,8.55
812815.77,18.57,5.23,373982.39,8.55
812441.94,18.57,5.22,373587.74,8.54
812482.17,18.57,5.23,373526.64,8.54
812482.17,18.57,5.23,373526.64,8.54
812333.7,18.57,5.23,373618.66,8.54
812185.23,18.57,5.23,373538.76,8.54
812036.76,18.57,5.23,373481.53,8.54
811746.18,18.57,5.23,373183.03,8.54
811597.71,18.57,5.23,373649.42,8.55
811891.26,18.58,5.23,373811.26,8.55
811529.24,18.57,5.23,373604.38,8.55
811501.06,18.58,5.23,373591.01,8.55
811352.59,18.58,5.23,373487.49,8.55
811621.82,18.58,5.24,373615.56,8.56
811473.35,18.59,5.24,373536.83,8.56
811324.88,18.59,5.24,373483.65,8.56
811176.41,18.59,5.24,373942.48,8.57
811038.55,18.59,5.24,373877.77,8.57
810879.47,18.59,5.25,373772.98,8.57
811039.99,18.6,5.25,373810.79,8.57
810749.42,18.59,5.25,373622.22,8.57
811042.96,18.6,5.26,373489.12,8.57
810894.49,18.6,5.26,373608.34,8.57
810694.09,18.6,5.25,373439.27,8.57
810734.33,18.6,5.26,373361.38,8.57
810585.86,18.6,5.26,373299.21,8.57
810265.86,18.6,5.25,372979.21,8.56
810117.38,18.6,5.25,373376.78,8.57
809968.91,18.6,5.25,373346.12,8.57
810009.15,18.6,5.26,373678.72,8.58
809784.43,18.6,5.25,373661.41,8.58
809944.96,18.61,5.26,373699.22,8.58
809351.07,18.61,5.27,374144.28,8.6
809583.18,18.62,5.27,373645.13,8.59
809477.54,18.62,5.28,374261.6,8.61
809474.94,18.62,5.28,374197.51,8.61
809317.53,18.62,5.28,374038.6,8.61
809289.35,18.62,5.28,374056.17,8.61
809558.58,18.63,5.29,373927.85,8.61
809598.82,18.64,5.29,374055.16,8.61
809602.71,18.64,5.29,374124.59,8.61
809642.94,18.64,5.3,374055.96,8.61
809494.47,18.64,5.3,373963.88,8.61
809346.0,18.64,5.3,374363.57,8.62
809386.23,18.65,5.3,374612.13,8.63
809237.76,18.65,5.3,374710.98,8.63
809239.05,18.65,5.3,374736.63,8.64
809210.88,18.65,5.31,374699.97,8.64
809062.41,18.65,5.31,374609.07,8.64
808913.93,18.65,5.31,374749.58,8.64
808765.46,18.65,5.31,374640.22,8.64
808616.99,18.65,5.31,374567.39,8.64
808468.52,18.66,5.31,374748.61,8.65
808469.82,18.66,5.31,374750.36,8.65
808179.24,18.65,5.31,374452.29,8.64
808464.6,18.66,5.32,374522.07,8.64
808316.13,18.66,5.32,374670.17,8.65
808287.96,18.66,5.32,374695.73,8.65
808328.19,18.67,5.32,374620.31,8.65
808127.79,18.66,5.32,374585.59,8.65
807753.96,18.66,5.31,374197.94,8.64
806686.48,18.67,5.32,373980.17,8.65
806538.01,18.67,5.32,373890.29,8.65
806488.01,18.67,5.32,373840.29,8.65
805894.13,18.67,5.33,374075.98,8.67
805745.66,18.67,5.33,373935.36,8.67
805717.48,18.68,5.33,373942.89,8.67
805986.71,18.68,5.34,373814.56,8.67
805838.24,18.68,5.34,373937.92,8.67
804838.24,18.67,5.32,372937.92,8.65
804679.54,18.66,5.32,372779.01,8.65
804531.06,18.66,5.32,372684.93,8.65
804571.3,18.67,5.32,372628.63,8.65
804611.53,18.67,5.33,372601.22,8.65
804137.94,18.68,5.34,372573.01,8.65
804178.17,18.68,5.34,373439.46,8.68
804463.53,18.69,5.35,373829.93,8.69
804641.93,18.7,5.36,373751.38,8.69
804641.93,18.7,5.36,373751.38,8.69
804493.46,18.7,5.36,373683.89,8.69
804533.69,18.7,5.36,374210.1,8.7
804573.92,18.71,5.37,374328.3,8.7
804200.09,18.7,5.36,373887.2,8.69
804171.91,18.71,5.36,373880.26,8.7
804350.31,18.71,5.37,373774.95,8.7
804390.55,18.72,5.37,373898.66,8.7
804430.78,18.72,5.38,373830.62,8.7
804282.31,18.72,5.38,373735.55,8.7
804133.84,18.72,5.38,374111.98,8.71
803985.37,18.72,5.38,374194.32,8.71
803778.5,18.72,5.38,373954.58,8.71
803818.73,18.73,5.38,374176.17,8.72
803790.55,18.73,5.39,374168.91,8.72
803642.08,18.73,5.39,374077.39,8.72
803935.62,18.74,5.4,374247.78,8.72
803787.15,18.74,5.4,374101.56,8.72
803415.14,18.73,5.39,374019.59,8.72
803455.37,18.74,5.39,374458.13,8.73
803306.9,18.74,5.39,374146.18,8.73
803169.04,18.74,5.4,374042.2,8.73
803336.83,18.75,5.4,374549.99,8.74
803742.48,18.76,5.41,374572.23,8.74
803594.01,18.76,5.42,374443.5,8.74
803634.24,18.76,5.42,374418.22,8.74
803485.77,18.76,5.42,374591.48,8.75
803337.3,18.76,5.42,374388.15,8.75
803188.83,18.77,5.42,374472.78,8.75
803130.32,18.77,5.43,375349.94,8.77
803298.44,18.78,5.43,375286.16,8.77
803001.57,18.77,5.43,375141.49,8.77
802973.4,18.77,5.43,375176.66,8.77
802824.92,18.77,5.43,375052.76,8.77
802676.45,18.78,5.43,375008.94,8.77
802527.98,18.78,5.43,375084.97,8.78
802379.51,18.78,5.43,375020.8,8.78
801312.04,18.79,5.44,374803.02,8.79
801163.56,18.79,5.44,374746.05,8.79
801015.09,18.79,5.45,374879.92,8.79
800866.62,18.79,5.45,374715.98,8.79
800659.75,18.79,5.44,374501.79,8.79
801012.15,18.8,5.45,374482.63,8.79
801013.44,18.8,5.45,374484.33,8.79
801013.44,18.8,5.45,374484.33,8.79
800813.05,18.79,5.45,374465.75,8.79
800664.57,18.79,5.45,374363.51,8.79
800278.49,18.79,5.44,374062.25,8.78
800456.89,18.79,5.45,374212.23,8.79
800308.42,18.8,5.45,374091.97,8.79
800593.78,18.8,5.46,374030.37,8.79
800634.01,18.81,5.47,374786.13,8.8
800812.41,18.82,5.47,375002.38,8.81
800655.0,18.81,5.47,374843.49,8.81
800478.35,18.82,5.47,374883.34,8.81
800329.88,18.82,5.48,375559.89,8.83
800370.11,18.82,5.48,375482.42,8.83
800370.11,18.82,5.48,375482.42,8.83
800221.64,18.82,5.48,375393.12,8.83
800221.64,18.82,5.48,375393.12,8.83
800014.77,18.82,5.48,375190.35,8.83
800014.77,18.82,5.48,375216.34,8.83
799866.3,18.82,5.48,375309.55,8.83
799717.83,18.82,5.48,375182.34,8.83
799569.36,18.82,5.48,375143.36,8.83
799747.76,18.83,5.49,375636.22,8.84
799719.58,18.83,5.49,375661.79,8.85
799759.81,18.84,5.49,375586.36,8.85
799800.05,18.84,5.5,375508.43,8.85
799651.57,18.84,5.5,375596.09,8.85
799656.76,18.84,5.5,375623.58,8.85
799508.29,18.84,5.5,375555.24,8.85
799211.42,18.84,5.5,375238.01,8.85
799251.65,18.84,5.5,375189.07,8.85
799103.18,18.84,5.5,375154.49,8.85
799372.41,18.85,5.51,376103.11,8.87
799532.94,18.86,5.52,376140.92,8.87
799384.47,18.86,5.52,376003.63,8.87
799236.0,18.86,5.52,376108.47,8.88
798875.89,18.86,5.51,375684.01,8.87
799161.25,18.87,5.52,375614.54,8.87
798864.38,18.86,5.52,375292.93,8.86
798567.44,18.86,5.52,375583.27,8.87
798274.44,18.86,5.51,375280.58,8.86
798125.96,18.86,5.51,375112.9,8.86
797977.49,18.86,5.51,375459.87,8.87
798138.02,18.87,5.52,375497.69,8.88
798178.25,18.87,5.53,375418.43,8.88
798029.78,18.87,5.53,375322.99,8.88
797736.77,18.87,5.52,375054.38,8.87
797588.3,18.87,5.52,375156.41,8.87
797628.53,18.87,5.53,375085.24,8.87
797628.53,18.87,5.53,375085.24,8.87
797480.06,18.87,5.53,375013.28,8.87
797192.36,18.87,5.52,374640.69,8.87
797232.59,18.87,5.53,375424.87,8.89
797084.12,18.87,5.53,375313.66,8.89
797055.94,18.88,5.53,375328.62,8.89
797055.94,18.88,5.53,375303.39,8.89
797055.94,18.88,5.53,375303.39,8.89
796907.47,18.88,5.53,375219.95,8.89
796947.71,18.88,5.54,375148.69,8.89
796799.23,18.88,5.54,375246.33,8.89
796650.76,18.88,5.54,375119.43,8.89
796433.46,18.88,5.54,374902.13,8.89
796433.46,18.88,5.54,374902.13,8.89
796473.69,18.88,5.54,374889.14,8.89
796473.69,18.88,5.54,374889.14,8.89
796325.22,18.88,5.54,375330.75,8.9
796176.75,18.89,5.54,375209.73,8.9
795109.27,18.9,5.55,374991.95,8.91
795081.1,18.9,5.56,374974.97,8.91
794013.62,18.91,5.57,374757.19,8.93
794053.85,18.92,5.57,374674.7,8.93
793905.38,18.92,5.57,374774.07,8.93
793541.55,18.91,5.57,374383.84,8.92
793324.25,18.91,5.56,374110.93,8.92
793324.25,18.91,5.56,374110.93,8.92
793175.78,18.91,5.56,374024.78,8.92
793354.18,18.91,5.57,373946.49,8.91
793205.71,18.91,5.57,374640.92,8.93
793100.07,18.92,5.57,374456.22,8.93
792911.95,18.92,5.57,374402.49,8.93
792911.95,18.92,5.57,374402.49,8.93
792883.77,18.92,5.58,374437.65,8.94
792924.0,18.92,5.58,374362.67,8.93
792775.53,18.93,5.58,374274.62,8.93
792181.65,18.93,5.59,374478.32,8.95
792033.18,18.93,5.59,374358.11,8.95
792005.0,18.93,5.59,374321.45,8.95
791856.53,18.94,5.59,374230.55,8.95
791708.06,18.94,5.59,374341.64,8.95
791600.65,18.93,5.59,374232.73,8.95
791603.24,18.93,5.59,374261.78,8.95
791643.47,18.94,5.6,374190.49,8.95
791643.47,18.94,5.6,374190.49,8.95
791495.0,18.94,5.6,374134.29,8.95
791346.53,18.94,5.6,374289.44,8.96
791631.89,18.95,5.61,374365.7,8.96
791631.89,18.95,5.61,374365.7,8.96
791810.29,18.96,5.61,374793.54,8.97
791970.82,18.96,5.62,374831.36,8.98
792149.22,18.97,5.63,374719.13,8.97
792000.74,18.97,5.63,374853.0,8.98
791852.27,18.97,5.63,374756.93,8.98
791852.27,18.97,5.63,374756.93,8.98
791693.57,18.97,5.63,374608.27,8.98
791545.1,18.97,5.63,374510.97,8.98
791171.27,18.97,5.62,374352.13,8.97
791022.8,18.97,5.62,375217.0,9.0
791022.8,18.97,5.62,375217.0,9.0
791022.8,18.97,5.62,375217.0,9.0
791022.8,18.97,5.62,375217.0,9.0
791073.64,18.97,5.63,375038.48,8.99
790917.74,18.97,5.63,374956.66,8.99
791078.27,18.98,5.64,374994.48,9.0
790929.8,18.98,5.64,374857.19,9.0
790631.04,18.97,5.63,374567.97,8.99
790631.04,18.97,5.63,374567.97,8.99
790482.57,18.98,5.63,374659.0,8.99
790482.57,18.98,5.63,374659.0,8.99
790334.1,18.98,5.63,374599.31,8.99
790185.63,18.98,5.63,374498.91,8.99
790037.15,18.98,5.64,374781.15,9.0
789931.52,18.98,5.64,374562.13,9.0
788864.04,18.99,5.65,374344.36,9.01
788835.87,19.0,5.65,374315.21,9.01
788644.56,19.0,5.65,374391.44,9.02
788496.09,19.0,5.65,374293.03,9.02
788347.62,19.0,5.65,374534.45,9.03
788387.85,19.0,5.66,374265.81,9.02
788387.85,19.0,5.66,374265.81,9.02
788239.38,19.0,5.66,374250.78,9.02
788090.91,19.0,5.66,374843.06,9.04
787953.05,19.01,5.66,374461.75,9.03
787656.18,19.0,5.66,374146.11,9.03
787358.72,18.99,5.65,373867.71,9.02
787641.65,19.0,5.66,374258.43,9.03
787613.47,19.01,5.66,374247.97,9.03
787251.46,19.0,5.66,373860.16,9.02
787291.69,19.0,5.66,373776.49,9.02
787143.22,19.01,5.66,373878.39,9.03
786994.75,19.01,5.66,373780.76,9.03
786846.27,19.01,5.66,373711.22,9.03
786886.51,19.01,5.67,373688.63,9.03
786738.04,19.01,5.67,374161.15,9.04
786589.57,19.01,5.67,374010.92,9.04
786561.39,19.02,5.67,374018.45,9.04
786412.92,19.02,5.68,373901.99,9.04
786788.06,19.03,5.69,374038.01,9.05
786788.06,19.03,5.69,374038.01,9.05
786639.59,19.03,5.69,373926.42,9.05
786491.12,19.03,5.69,373851.97,9.05
786342.65,19.03,5.69,374236.11,9.06
786194.18,19.03,5.69,374227.16,9.06
786099.41,19.04,5.69,374354.57,9.07
786071.23,19.04,5.7,374347.31,9.07
785922.76,19.04,5.7,374229.12,9.07
786208.12,19.05,5.71,374415.13,9.07
785990.82,19.05,5.7,374198.06,9.07
786031.05,19.05,5.71,374069.07,9.07
785657.22,19.04,5.7,374000.19,9.07
785942.58,19.05,5.71,373976.55,9.07
785982.81,19.06,5.71,374787.16,9.09
785757.55,19.05,5.71,374263.4,9.08
785694.5,19.06,5.71,374919.16,9.09
785649.31,19.06,5.72,374753.85,9.09
785948.0,19.07,5.73,374757.18,9.09
785799.53,19.07,5.73,374631.55,9.09
785651.06,19.07,5.73,374943.15,9.1
785502.59,19.07,5.73,374898.7,9.1
785354.12,19.07,5.73,374630.88,9.1
785057.18,19.08,5.73,374993.55,9.11
784908.7,19.08,5.73,374833.27,9.11
785069.23,19.08,5.74,374871.08,9.11
784920.76,19.09,5.74,374776.05,9.11
784920.76,19.09,5.74,374776.05,9.11
784772.29,19.09,5.74,374693.53,9.11
784412.27,19.08,5.74,374349.41,9.11
784263.8,19.08,5.74,374420.63,9.11
784115.33,19.08,5.74,374361.56,9.11
783966.86,19.08,5.74,374783.09,9.12
783829.0,19.08,5.74,374649.69,9.12
784158.66,19.09,5.75,374935.33,9.13
783685.07,19.1,5.76,374863.16,9.14
783725.3,19.11,5.76,374775.49,9.14
783576.83,19.11,5.76,374775.34,9.14
783471.2,19.11,5.77,375191.63,9.15
783174.33,19.1,5.76,374924.44,9.15
783146.15,19.11,5.76,374917.18,9.15
782728.7,19.1,5.76,374513.22,9.14
782728.7,19.1,5.76,374513.22,9.14
782726.1,19.1,5.76,374416.48,9.14
782766.33,19.11,5.76,374341.34,9.14
782617.86,19.11,5.77,374284.0,9.14
782617.86,19.11,5.77,374284.0,9.14
782658.09,19.11,5.77,374419.28,9.14
782698.32,19.12,5.78,374320.32,9.14
782549.85,19.12,5.78,374244.61,9.14
782401.38,19.12,5.78,374861.4,9.16
782401.38,19.12,5.78,374861.4,9.16
782252.91,19.12,5.78,374716.9,9.16
781185.43,19.13,5.79,374509.17,9.17
781157.26,19.14,5.79,374534.73,9.18
780939.95,19.13,5.79,374259.66,9.17
780829.95,19.13,5.79,374149.66,9.17
780681.48,19.13,5.79,374066.54,9.17
780533.01,19.13,5.79,373981.5,9.17
780573.24,19.14,5.79,374109.14,9.17
780858.6,19.15,5.8,374029.6,9.17
780710.13,19.15,5.8,373962.67,9.17
780561.66,19.15,5.81,374544.03,9.19
780413.19,19.15,5.81,374452.47,9.19
780385.01,19.15,5.81,374478.03,9.19
779317.54,19.17,5.82,374260.25,9.2
779169.06,19.17,5.82,374111.3,9.2
779169.06,19.17,5.82,374149.48,9.2
778169.06,19.15,5.8,373149.48,9.18
778020.59,19.15,5.8,373410.01,9.19
777872.12,19.15,5.81,373284.7,9.19
777912.36,19.15,5.81,373110.42,9.19
777763.88,19.15,5.81,373318.78,9.19
777766.48,19.15,5.81,373319.98,9.19
777719.72,19.16,5.81,373301.86,9.2
777658.24,19.16,5.82,373435.18,9.2
777630.06,19.16,5.82,373383.13,9.2
777481.59,19.17,5.82,373315.42,9.2
777521.82,19.17,5.83,373451.06,9.21
777147.99,19.16,5.82,373152.96,9.2
776999.52,19.16,5.82,373068.56,9.2
776851.05,19.17,5.82,372968.51,9.2
776702.58,19.17,5.82,373270.86,9.21
776564.72,19.17,5.82,373111.66,9.21
776564.72,19.17,5.82,373102.72,9.21
776405.64,19.17,5.83,373099.05,9.21
776377.46,19.17,5.83,373106.58,9.21
776228.99,19.17,5.83,372990.12,9.21
776584.5,19.18,5.84,373105.6,9.22
776436.03,19.19,5.84,373068.15,9.22
776287.56,19.19,5.84,372990.36,9.22
776139.09,19.19,5.84,372921.75,9.22
775921.78,19.18,5.84,372704.44,9.21
775773.31,19.18,5.84,373169.59,9.23
775624.84,19.19,5.84,373127.82,9.23
775596.66,19.19,5.85,373120.56,9.23
775261.52,19.18,5.84,372824.98,9.23
775113.05,19.18,5.84,372723.31,9.23
775153.28,19.19,5.85,372692.5,9.23
775605.43,19.2,5.86,372824.96,9.23
775456.96,19.2,5.86,372724.18,9.23
775157.76,19.2,5.85,372667.09,9.23
775197.99,19.2,5.86,373242.17,9.25
775467.22,19.21,5.87,372891.17,9.24
775318.75,19.21,5.87,373718.46,9.26
775318.75,19.21,5.87,373718.46,9.26
775479.28,19.22,5.88,373756.27,9.26
775479.28,19.22,5.88,373756.27,9.26
775330.81,19.22,5.88,373661.24,9.26
775043.1,19.22,5.87,373312.06,9.26
775083.34,19.22,5.88,373232.39,9.26
775368.7,19.23,5.89,373364.7,9.26
775220.23,19.23,5.89,373287.82,9.26
775071.76,19.23,5.89,373200.13,9.26
775071.76,19.23,5.89,373200.13,9.26
774923.28,19.23,5.89,373180.22,9.26
774774.81,19.23,5.89,373946.64,9.28
774400.98,19.23,5.88,373578.21,9.28
774561.51,19.24,5.89,373616.02,9.28
774413.04,19.24,5.89,373502.43,9.28
774788.18,19.25,5.9,373602.17,9.28
774828.42,19.25,5.91,373531.56,9.28
774679.95,19.25,5.91,373462.52,9.28
774531.47,19.25,5.91,373408.79,9.28
774531.47,19.25,5.91,373408.79,9.28
774383.0,19.26,5.91,374139.54,9.3
774195.59,19.25,5.91,373553.35,9.29
774047.12,19.25,5.91,374079.6,9.3
774018.94,19.26,5.91,374105.16,9.31
773870.47,19.26,5.92,373952.43,9.31
773722.0,19.26,5.92,374122.14,9.31
773762.24,19.26,5.92,373989.83,9.31
773613.76,19.27,5.92,373910.45,9.31
