ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1088531.69,29.5,9.0,415454.0,11.26
1088531.69,29.5,9.0,415454.0,11.26
1088531.69,29.5,9.0,416721.32,11.29
1088967.88,29.51,9.01,416759.57,11.29
1091906.12,29.59,9.09,420072.46,11.38
1092029.36,29.6,9.1,420069.23,11.39
1091824.14,29.6,9.1,419951.43,11.38
1091771.65,29.6,9.11,420077.07,11.39
1091771.65,29.6,9.11,420077.07,11.39
1091771.65,29.6,9.11,420077.07,11.39
1091894.89,29.61,9.11,420077.07,11.39
1091894.89,29.61,9.11,420077.07,11.39
1091689.91,29.61,9.12,420232.71,11.4
1091484.94,29.62,9.12,420134.43,11.4
1091279.96,29.62,9.12,420100.04,11.4
1091074.98,29.62,9.12,421217.87,11.44
1090880.01,29.62,9.13,420559.19,11.42
1091298.89,29.64,9.14,421154.62,11.44
1091093.91,29.64,9.14,421152.76,11.44
1090888.93,29.64,9.14,421151.39,11.44
1090683.96,29.64,9.15,421151.39,11.45
1090244.88,29.64,9.14,420949.51,11.44
1090039.91,29.64,9.14,421029.4,11.45
1089834.93,29.64,9.14,420949.51,11.45
1089818.74,29.65,9.15,421478.45,11.47
1090063.17,29.66,9.16,421629.53,11.47
1089872.67,29.66,9.16,421623.11,11.47
1089872.67,29.66,9.16,421614.88,11.47
1089856.47,29.67,9.17,421612.84,11.48
1089651.5,29.67,9.17,421611.64,11.48
1089635.3,29.68,9.18,421611.64,11.48
1089232.64,29.67,9.17,421188.03,11.47
1089467.07,29.68,9.18,421220.67,11.48
1089450.87,29.69,9.19,421204.67,11.48
1087811.07,29.71,9.21,421204.67,11.5
1087811.07,29.71,9.21,421194.36,11.5
1087811.07,29.71,9.21,421228.0,11.5
1087794.87,29.71,9.21,421213.47,11.51
1087794.87,29.71,9.21,421213.47,11.51
1087589.89,29.71,9.22,422027.55,11.53
1087573.7,29.72,9.22,422463.59,11.54
1087557.5,29.73,9.23,422461.55,11.55
1087557.5,29.73,9.23,422438.36,11.55
1087352.52,29.73,9.23,422437.16,11.55
1087147.55,29.73,9.23,422437.16,11.55
1087147.55,29.73,9.23,422463.88,11.55
1086942.57,29.73,9.24,422512.28,11.56
1086737.6,29.74,9.24,422466.58,11.56
1086721.4,29.74,9.25,422464.56,11.56
1085081.6,29.76,9.27,422461.32,11.59
1084876.62,29.77,9.27,422968.13,11.61
1084507.21,29.76,9.26,422520.28,11.59
1084507.21,29.76,9.26,422497.07,11.59
1084508.43,29.76,9.26,422523.28,11.59
1084303.46,29.76,9.26,422383.54,11.59
1084287.26,29.77,9.27,422381.5,11.6
1084082.29,29.77,9.27,422380.31,11.6
1083877.31,29.77,9.28,422459.14,11.6
1083672.34,29.78,9.28,422467.91,11.61
1083467.36,29.78,9.28,422474.97,11.61
1083467.36,29.78,9.28,422688.25,11.62
1083262.38,29.78,9.28,422617.51,11.62
1083246.19,29.79,9.29,423096.82,11.63
1083246.19,29.79,9.29,423092.61,11.63
1083246.19,29.79,9.29,423088.22,11.63
1083229.99,29.79,9.3,423138.69,11.64
1083025.01,29.8,9.3,423136.86,11.64
1082727.47,29.79,9.29,422831.19,11.63
1082850.7,29.8,9.3,422829.79,11.64
1082834.51,29.81,9.31,422829.79,11.64
1082629.53,29.81,9.31,422982.6,11.65
1082844.13,29.82,9.32,422829.79,11.64
1082639.15,29.82,9.32,423732.85,11.67
1082444.18,29.82,9.33,423556.08,11.67
1082417.98,29.83,9.33,423753.03,11.68
1082541.22,29.84,9.34,423761.06,11.68
1082595.87,29.84,9.34,424017.82,11.69
1082390.9,29.84,9.34,424018.23,11.69
1082390.9,29.84,9.34,423970.36,11.69
1082390.9,29.84,9.34,423970.36,11.69
1082185.92,29.85,9.35,423962.16,11.69
1082169.73,29.85,9.35,423960.2,11.69
1081964.75,29.85,9.36,424110.24,11.7
1081948.55,29.86,9.36,424054.21,11.7
1082125.86,29.87,9.37,423958.68,11.7
1081920.88,29.87,9.37,425043.95,11.74
1081622.67,29.87,9.37,424555.16,11.72
1081606.47,29.87,9.38,424553.12,11.73
1079966.67,29.89,9.4,424549.89,11.75
1079761.69,29.9,9.4,424548.7,11.75
1079556.72,29.9,9.4,424548.7,11.76
1079351.74,29.9,9.4,424602.63,11.76
1079355.41,29.9,9.4,424666.82,11.76
1079339.21,29.91,9.41,424630.55,11.77
1079134.23,29.91,9.41,424615.06,11.77
1079137.75,29.91,9.41,424822.27,11.77
1078932.77,29.91,9.42,425301.7,11.79
1078727.8,29.92,9.42,425165.65,11.79
1078522.82,29.92,9.42,425174.36,11.79
1077522.82,29.9,9.4,424174.36,11.77
1077757.25,29.91,9.41,424164.56,11.77
1077757.25,29.91,9.41,424182.35,11.77
1077741.05,29.92,9.42,424184.24,11.77
1077536.08,29.92,9.42,424229.29,11.78
1077156.67,29.91,9.41,424219.51,11.78
1077391.1,29.92,9.42,424185.22,11.78
1077021.7,29.92,9.42,424648.73,11.8
1077005.5,29.92,9.42,424415.9,11.79
1078043.47,29.95,9.45,426209.22,11.84
1077755.99,29.95,9.45,425931.73,11.83
1077879.22,29.95,9.46,425928.5,11.84
1077433.74,29.95,9.45,425409.49,11.83
1077668.17,29.96,9.46,425409.49,11.83
1077463.19,29.96,9.47,425471.13,11.83
1077083.79,29.96,9.46,425431.99,11.83
1077067.59,29.96,9.47,425423.4,11.83
1076862.62,29.97,9.47,425409.49,11.84
1077097.05,29.98,9.48,426328.68,11.86
1076892.07,29.98,9.48,425990.71,11.86
1076711.57,29.98,9.48,426490.8,11.88
1076506.6,29.98,9.49,426488.97,11.88
1076301.62,29.99,9.49,426487.57,11.88
1076096.65,29.99,9.49,426487.57,11.89
1075891.67,29.99,9.5,426539.38,11.89
1075686.7,30.0,9.5,426520.9,11.89
1075670.5,30.0,9.5,426507.87,11.9
1075465.52,30.0,9.51,426855.89,11.91
1075260.55,30.01,9.51,426669.25,11.91
1075055.57,30.01,9.51,426667.39,11.91
1074850.6,30.01,9.51,426666.02,11.91
1074645.62,30.01,9.52,426707.52,11.92
1074440.65,30.02,9.52,426846.42,11.93
1074235.67,30.02,9.52,426875.08,11.93
1074030.69,30.02,9.53,427013.41,11.94
1073835.72,30.03,9.53,426800.38,11.93
1073454.84,30.02,9.52,426379.07,11.92
1073239.87,30.02,9.52,426244.7,11.92
1073034.89,30.02,9.53,426242.87,11.93
1072843.69,30.02,9.52,426027.2,11.92
1072550.34,30.02,9.52,425723.52,11.91
1072793.06,30.03,9.53,425722.12,11.92
1072588.09,30.03,9.53,425733.33,11.92
1072571.89,30.03,9.54,425780.93,11.92
1072366.92,30.04,9.54,425722.13,11.92
1072366.92,30.04,9.54,425722.13,11.92
1072366.92,30.04,9.54,425722.13,11.92
1072396.91,30.04,9.54,426028.24,11.93
1072570.86,30.05,9.55,427768.7,11.98
1073153.43,30.07,9.57,428054.33,11.99
1073387.86,30.08,9.58,428051.1,12.0
1073182.88,30.08,9.58,428051.1,12.0
1072977.91,30.08,9.59,428200.57,12.01
1072977.91,30.08,9.59,428200.57,12.01
1072772.93,30.09,9.59,428056.82,12.01
1072772.93,30.09,9.59,428056.82,12.01
1072567.95,30.09,9.59,428108.54,12.01
1072820.04,30.1,9.6,428066.33,12.01
1072820.04,30.1,9.6,429574.59,12.05
1072822.48,30.1,9.6,429591.23,12.05
1072665.06,30.1,9.6,429432.26,12.05
1072622.68,30.1,9.61,429473.79,12.05
1072622.68,30.1,9.61,429443.08,12.05
1072212.73,30.11,9.61,429462.26,12.06
1072455.45,30.12,9.62,429439.85,12.06
1072602.76,30.13,9.63,428734.72,12.04
1072225.06,30.12,9.63,428841.42,12.05
1072225.06,30.12,9.63,429695.95,12.07
1072060.08,30.13,9.63,431266.01,12.12
1071855.11,30.13,9.63,431262.78,12.12
1071731.2,30.14,9.64,430087.2,12.09
1071411.2,30.13,9.63,429767.2,12.09
1072847.1,30.17,9.67,430634.05,12.11
1072642.12,30.17,9.68,430634.05,12.11
1072642.12,30.17,9.68,430696.75,12.12
1072642.12,30.17,9.68,432722.25,12.17
1072702.11,30.17,9.68,433864.26,12.2
1075069.82,30.25,9.75,434446.15,12.22
1074751.99,30.24,9.75,434306.51,12.22
1074751.99,30.24,9.75,434337.8,12.22
1074770.11,30.25,9.75,434375.24,12.23
1074611.33,30.25,9.75,434216.46,12.22
1074825.93,30.26,9.76,434213.23,12.22
1074620.95,30.26,9.76,434213.23,12.23
1074357.95,30.26,9.76,434729.01,12.25
1074152.98,30.26,9.77,434779.24,12.25
1074387.41,30.28,9.78,434757.95,12.25
1074182.43,30.28,9.78,434729.01,12.25
1073977.46,30.28,9.78,434729.01,12.26
1074058.16,30.28,9.79,436640.01,12.31
1073853.19,30.29,9.79,436636.78,12.31
1074127.8,30.3,9.8,436479.46,12.31
1073483.55,30.29,9.8,435705.78,12.3
1073483.55,30.29,9.8,435674.5,12.29
1073278.57,30.3,9.8,435674.5,12.3
1073073.6,30.3,9.8,436451.76,12.32
1072868.62,30.3,9.8,436349.03,12.32
1072663.65,30.3,9.81,435903.74,12.31
1073496.64,30.34,9.84,437472.38,12.36
1073291.67,30.34,9.84,437470.55,12.37
1072843.74,30.33,9.84,436672.66,12.35
1072843.74,30.33,9.84,436711.61,12.35
1072638.77,30.34,9.84,436710.21,12.35
1072433.79,30.34,9.84,436713.41,12.36
1072228.82,30.34,9.85,436716.58,12.36
1072023.84,30.35,9.85,436710.21,12.36
1072258.27,30.36,9.86,437435.57,12.38
1071959.57,30.35,9.85,437496.59,12.39
1072213.96,30.36,9.87,437016.08,12.38
1072130.33,30.37,9.87,437453.67,12.39
1072528.54,30.38,9.88,437450.44,12.39
1072217.53,30.38,9.88,437450.44,12.39
1072012.56,30.38,9.88,437474.79,12.4
1071853.78,30.38,9.88,437316.01,12.39
1071648.8,30.38,9.88,437291.9,12.4
1071648.8,30.38,9.88,437291.9,12.4
1071648.8,30.38,9.88,437291.9,12.4
1071443.83,30.38,9.88,437291.66,12.4
1071238.85,30.38,9.89,437635.09,12.41
1071033.88,30.39,9.89,437485.15,12.41
1071234.57,30.4,9.9,438297.68,12.44
1071234.57,30.4,9.9,438297.68,12.44
1071029.59,30.4,9.91,438294.45,12.44
1070979.59,30.4,9.91,438244.45,12.44
1070774.62,30.41,9.91,438244.45,12.44
1070569.64,30.41,9.91,438473.19,12.45
1070496.82,30.41,9.91,438297.16,12.45
1070496.82,30.41,9.91,438297.16,12.45
1070480.62,30.42,9.92,438157.93,12.45
1070715.05,30.43,9.93,438069.07,12.45
1070929.65,30.44,9.94,438721.93,12.47
1070550.25,30.43,9.93,438396.31,12.46
1070794.68,30.44,9.95,438213.36,12.46
1070794.68,30.44,9.95,438213.36,12.46
1070579.7,30.45,9.95,439200.64,12.49
1070374.73,30.45,9.95,439198.57,12.49
1070169.75,30.45,9.95,439197.41,12.5
1069790.35,30.44,9.95,438773.81,12.49
1069585.37,30.45,9.95,438773.81,12.49
1069389.8,30.44,9.95,438599.7,12.49
1069389.8,30.44,9.95,438599.7,12.49
1069184.82,30.45,9.95,438622.22,12.49
1069419.25,30.46,9.96,438610.46,12.49
1069419.25,30.46,9.96,438610.46,12.49
1069214.28,30.46,9.96,438599.7,12.5
1069009.3,30.46,9.97,439020.55,12.51
1068804.33,30.47,9.97,438997.83,12.51
1068599.35,30.47,9.97,438995.77,12.52
1068394.38,30.47,9.97,438994.6,12.52
1068189.4,30.47,9.98,438994.6,12.52
1067958.64,30.47,9.97,438800.6,12.52
1067961.09,30.47,9.97,438817.24,12.52
1067756.11,30.47,9.98,438858.58,12.53
1067533.33,30.47,9.97,438634.08,12.52
1067533.33,30.47,9.97,439085.51,12.53
1067358.35,30.47,9.98,438805.45,12.53
1067332.15,30.48,9.98,438735.07,12.53
1067626.17,30.5,10.0,439580.62,12.56
1066903.43,30.48,9.99,438782.74,12.54
1066903.43,30.48,9.99,438764.96,12.54
1066698.45,30.49,9.99,438763.13,12.54
1066932.88,30.5,10.0,438761.73,12.54
1066112.98,30.51,10.01,438761.73,12.56
1066114.33,30.51,10.01,438785.38,12.56
1066114.33,30.51,10.01,439352.03,12.57
1065919.35,30.51,10.02,439289.8,12.58
1065728.85,30.52,10.02,439229.45,12.58
1065438.85,30.51,10.01,438939.45,12.57
1065233.88,30.51,10.02,438937.39,12.57
1065357.11,30.52,10.02,438938.61,12.58
1065152.14,30.53,10.03,438936.27,12.58
1064947.16,30.53,10.03,438949.34,12.58
1064543.28,30.52,10.02,438565.27,12.57
1064543.28,30.52,10.02,438565.27,12.57
1064338.3,30.52,10.03,438563.89,12.58
1064581.02,30.53,10.04,438552.15,12.58
1064473.47,30.53,10.03,438443.18,12.58
1064457.27,30.54,10.04,439134.61,12.6
1064252.29,30.54,10.04,439311.52,12.61
1064047.32,30.54,10.05,439309.69,12.61
1063842.34,30.55,10.05,439308.29,12.61
1063637.37,30.55,10.05,439308.29,12.62
1063432.39,30.55,10.06,439315.75,12.62
1063227.42,30.56,10.06,439308.29,12.63
1063227.42,30.56,10.06,439308.29,12.63
1063022.44,30.56,10.06,439569.53,12.64
1062817.47,30.56,10.06,439464.81,12.64
1063051.9,30.57,10.08,439677.98,12.65
1062846.92,30.58,10.08,439674.75,12.65
1062467.51,30.57,10.07,439365.06,12.64
1062451.32,30.58,10.08,439365.06,12.64
1062243.11,30.57,10.07,439225.37,12.64
1062243.11,30.57,10.07,439113.65,12.64
1062038.13,30.57,10.08,439163.1,12.64
1061833.16,30.58,10.08,439203.46,12.65
1060193.35,30.6,10.1,439203.46,12.68
1059988.38,30.6,10.11,439114.6,12.68
1059783.4,30.61,10.11,439842.01,12.7
1059659.72,30.61,10.11,439647.13,12.7
1059753.25,30.61,10.12,439880.19,12.71
1060468.19,30.64,10.14,440536.71,12.73
1060774.51,30.65,10.15,440533.48,12.73
1060569.53,30.65,10.15,440549.39,12.73
1060364.56,30.65,10.16,440533.8,12.74
1060159.58,30.66,10.16,440533.55,12.74
1059954.61,30.66,10.16,440533.48,12.74
1059749.63,30.66,10.16,441309.16,12.77
1059540.26,30.66,10.16,440660.52,12.75
1059534.06,30.67,10.17,440630.97,12.75
1059534.06,30.67,10.17,440630.97,12.75
1059507.87,30.67,10.17,441213.64,12.77
1057868.06,30.7,10.2,441210.41,12.8
1057878.58,30.7,10.2,441220.25,12.8
1057862.39,30.7,10.21,441218.22,12.81
1058096.82,30.71,10.22,441217.02,12.81
1057891.84,30.72,10.22,441217.02,12.81
1057875.65,30.72,10.23,441249.65,12.82
1057998.88,30.73,10.24,441234.99,12.82
1057700.67,30.73,10.23,441217.02,12.82
1057701.89,30.73,10.23,441225.34,12.82
1057496.92,30.73,10.23,441610.09,12.83
1057480.72,30.74,10.24,441748.2,12.84
1057275.74,30.74,10.24,441983.36,12.85
1057070.77,30.74,10.25,441981.51,12.85
1056865.79,30.75,10.25,441980.13,12.86
1056660.82,30.75,10.25,441999.03,12.86
1056455.84,30.75,10.25,442181.61,12.87
1056250.87,30.76,10.26,442162.81,12.87
1056465.46,30.77,10.27,441980.13,12.87
1056352.86,30.77,10.27,442814.88,12.9
1056244.29,30.78,10.28,442585.64,12.9
1055864.89,30.77,10.27,442482.35,12.89
1055848.69,30.78,10.28,442480.31,12.9
1055643.71,30.78,10.28,442479.12,12.9
1055878.14,30.79,10.29,442479.12,12.9
1055673.17,30.79,10.3,442581.99,12.91
1055468.19,30.8,10.3,442556.9,12.91
1055682.79,30.81,10.31,443602.33,12.95
1055518.17,30.81,10.31,443672.35,12.95
1055461.62,30.82,10.32,443521.34,12.95
1055445.42,30.82,10.33,443519.3,12.95
1055155.85,30.82,10.32,443231.73,12.95
1054998.42,30.82,10.32,443072.76,12.94
1054793.44,30.82,10.32,443071.57,12.95
1054417.89,30.81,10.31,442903.03,12.94
1054212.92,30.81,10.32,442903.03,12.95
1054007.94,30.82,10.32,442903.22,12.95
1053802.97,30.82,10.32,442913.2,12.95
1053786.77,30.83,10.33,442909.39,12.96
1053595.78,30.82,10.33,442705.7,12.95
1053830.21,30.83,10.34,443453.81,12.98
1053625.24,30.84,10.34,443340.41,12.98
1053478.01,30.84,10.34,443368.27,12.98
1053273.03,30.84,10.34,443365.03,12.98
1053515.76,30.85,10.35,443365.03,12.98
1053638.99,30.86,10.36,443459.48,12.99
1051999.19,30.88,10.39,443456.25,13.02
1051982.99,30.89,10.39,443396.75,13.02
1051605.29,30.88,10.39,443379.2,13.02
1051400.32,30.89,10.39,443361.8,13.02
1051195.34,30.89,10.39,444244.98,13.05
1051030.72,30.89,10.4,444094.92,13.05
1050785.39,30.9,10.4,443952.53,13.05
1050580.41,30.9,10.4,443949.3,13.06
1050375.44,30.9,10.4,443949.3,13.06
1050375.44,30.9,10.4,443942.66,13.06
1050170.46,30.91,10.41,444103.13,13.07
1049965.49,30.91,10.41,444103.14,13.07
1049760.51,30.91,10.41,444156.8,13.08
1049555.54,30.91,10.42,444316.73,13.09
1049360.56,30.92,10.42,444171.81,13.09
1049155.58,30.92,10.42,444169.97,13.09
1048940.61,30.92,10.43,443940.83,13.09
1048735.63,30.93,10.43,443939.43,13.09
1048758.64,30.93,10.43,443958.7,13.09
1049086.35,30.94,10.44,444065.1,13.1
1049086.35,30.94,10.44,444065.1,13.1
1048762.32,30.93,10.44,444030.83,13.1
1048762.32,30.93,10.44,444030.83,13.1
1048762.32,30.93,10.44,444031.7,13.1
1048746.12,30.94,10.44,443982.98,13.1
1048729.93,30.95,10.45,443959.57,13.1
1048733.59,30.95,10.45,443963.97,13.1
1048511.41,30.94,10.45,443750.67,13.1
1048495.21,30.95,10.45,444375.57,13.12
1048290.24,30.95,10.46,444444.09,13.12
1048085.26,30.96,10.46,444474.28,13.13
1048319.69,30.97,10.47,444471.05,13.13
1048319.69,30.97,10.47,444493.27,13.13
1048319.69,30.97,10.47,444493.27,13.13
1048319.69,30.97,10.47,444493.27,13.13
1048442.93,30.98,10.48,444493.27,13.13
1048237.95,30.98,10.48,444537.42,13.14
1048032.98,30.98,10.49,444632.98,13.15
1048016.78,30.99,10.49,444494.4,13.14
1047811.8,30.99,10.5,445093.95,13.17
1047831.8,30.99,10.5,445259.78,13.17
1047861.64,31.0,10.51,445316.98,13.18
1047515.46,31.0,10.51,445563.27,13.19
1047310.48,31.01,10.51,445560.04,13.19
1047544.91,31.02,10.52,445560.04,13.19
1047339.94,31.02,10.52,445826.98,13.21
1047134.96,31.02,10.53,445821.47,13.21
1046929.98,31.03,10.53,445754.16,13.21
1046929.98,31.03,10.53,445754.16,13.21
1046913.79,31.03,10.54,446672.99,13.24
1046907.59,31.04,10.54,446365.92,13.24
1046881.39,31.05,10.55,446377.16,13.24
1046676.42,31.05,10.55,446373.93,13.24
1046676.42,31.05,10.55,446373.93,13.24
1046471.44,31.05,10.56,447458.38,13.28
1046471.44,31.05,10.56,447458.38,13.28
1046266.47,31.06,10.56,447483.86,13.28
1046430.97,31.07,10.57,447650.95,13.29
1046482.7,31.07,10.58,447853.16,13.3
1046277.73,31.08,10.58,447849.93,13.3
1048088.35,31.14,10.64,449572.92,13.36
1048088.35,31.14,10.64,449572.92,13.36
1048088.35,31.14,10.64,449572.92,13.36
1047883.37,31.14,10.65,449572.92,13.36
1047678.39,31.15,10.65,449777.57,13.37
1047260.92,31.14,10.64,449398.22,13.36
1047260.92,31.14,10.64,449398.22,13.36
1047588.63,31.15,10.65,449305.79,13.36
1047383.65,31.15,10.66,449208.03,13.36
1047068.43,31.15,10.65,450089.23,13.39
1047052.23,31.16,10.66,449562.15,13.38
1046887.61,31.16,10.66,449398.24,13.38
1046646.04,31.16,10.66,449603.57,13.39
1046441.07,31.17,10.67,449600.34,13.39
1046424.87,31.17,10.67,449600.34,13.39
1046219.89,31.18,10.68,449600.34,13.4
1046014.92,31.18,10.68,449614.84,13.4
1045809.94,31.18,10.68,449663.67,13.41
1045809.94,31.18,10.68,449783.35,13.41
1046064.37,31.19,10.7,449777.12,13.41
1046726.24,31.22,10.73,451320.34,13.46
1046726.24,31.22,10.73,451320.34,13.46
1047053.95,31.24,10.74,451320.34,13.46
1046848.97,31.24,10.74,451320.34,13.47
1046848.97,31.24,10.74,451320.34,13.47
1046848.97,31.24,10.74,451320.34,13.47
1046643.99,31.24,10.74,451320.37,13.47
1046439.02,31.25,10.75,451320.34,13.48
1046234.04,31.25,10.75,451320.34,13.48
1046234.04,31.25,10.75,451320.34,13.48
1046029.07,31.25,10.75,451471.88,13.49
1045824.09,31.25,10.76,451454.35,13.49
1045619.12,31.26,10.76,451867.76,13.51
1045602.92,31.27,10.77,451865.73,13.51
1045602.92,31.27,10.77,451825.57,13.51
1045586.72,31.27,10.77,451824.38,13.51
1045480.31,31.27,10.77,451753.74,13.51
1045480.31,31.27,10.77,451753.74,13.51
1045194.04,31.27,10.77,451457.11,13.5
1044989.06,31.27,10.77,451457.11,13.51
1044784.09,31.27,10.77,451532.36,13.52
1045026.81,31.28,10.79,451471.12,13.52
1044821.83,31.29,10.79,451997.93,13.53
1045704.53,31.31,10.82,453920.27,13.59
1045704.53,31.31,10.82,453920.27,13.59
1045363.05,31.31,10.81,453116.55,13.57
1045158.07,31.31,10.82,453113.32,13.58
1044953.09,31.32,10.82,453113.32,13.58
1044748.12,31.32,10.82,453173.99,13.59
1044543.14,31.32,10.83,453375.02,13.6
1044543.14,31.32,10.83,453375.02,13.6
1044785.86,31.34,10.84,453133.94,13.59
1044600.89,31.34,10.84,454328.26,13.63
1045073.74,31.36,10.87,454452.46,13.64
1044868.76,31.37,10.87,454450.61,13.64
1044992.0,31.38,10.88,454449.23,13.64
1044515.58,31.37,10.87,454089.79,13.64
1044115.08,31.36,10.87,453700.65,13.63
1044115.08,31.36,10.87,453700.65,13.63
1044349.51,31.37,10.88,453938.94,13.64
1044144.54,31.38,10.88,453756.23,13.64
1044144.54,31.38,10.88,453792.47,13.64
1044144.54,31.38,10.88,453969.02,13.64
1044144.54,31.38,10.88,453969.02,13.64
1044128.34,31.38,10.89,455286.04,13.69
1044128.34,31.38,10.89,455286.04,13.69
1043847.91,31.38,10.88,454084.21,13.65
1044163.04,31.39,10.9,455886.51,13.71
1044743.9,31.42,10.92,456177.7,13.72
1044538.93,31.42,10.92,456174.47,13.72
1044333.95,31.42,10.92,456174.47,13.73
1044128.98,31.43,10.93,456215.98,13.73
1043924.0,31.43,10.93,456313.25,13.74
1043719.02,31.43,10.93,456200.99,13.74
1043482.14,31.43,10.93,455673.93,13.73
1043297.16,31.44,10.94,456493.65,13.75
1043505.95,31.45,10.95,456248.77,13.75
1043300.97,31.46,10.96,456246.94,13.76
1043535.4,31.47,10.97,456245.54,13.76
1043519.2,31.47,10.98,456245.54,13.76
1043139.8,31.47,10.97,456368.72,13.77
1043123.6,31.47,10.98,456301.5,13.77
1043123.6,31.47,10.98,456301.5,13.77
1043246.84,31.48,10.99,456249.71,13.77
1043251.85,31.48,10.99,456283.87,13.77
1043486.28,31.5,11.0,457096.88,13.8
1043486.28,31.5,11.0,456710.72,13.79
1043288.07,31.49,10.99,457664.43,13.81
1043281.87,31.5,11.0,457320.8,13.81
1043281.87,31.5,11.0,457320.8,13.81
1043091.38,31.5,11.01,457360.57,13.81
1043325.81,31.51,11.02,457358.82,13.82
1042925.59,31.51,11.01,457097.96,13.81
1042925.59,31.51,11.01,457097.96,13.81
1042925.59,31.51,11.01,457097.96,13.81
1042720.61,31.51,11.01,457096.48,13.81
1042515.64,31.51,11.02,457107.71,13.82
1042310.66,31.52,11.02,457209.3,13.82
1042105.68,31.52,11.02,457175.5,13.83
1041900.71,31.52,11.03,457275.84,13.84
1041788.1,31.53,11.03,457397.37,13.84
1041583.13,31.53,11.04,457394.14,13.85
1041378.15,31.54,11.04,457394.14,13.85
1041378.15,31.54,11.04,460182.02,13.94
1041374.94,31.55,11.05,460543.9,13.95
1041480.69,31.55,11.05,461190.39,13.97
1040846.84,31.54,11.05,460451.66,13.95
1042458.91,31.6,11.1,460757.27,13.97
1042458.91,31.6,11.1,460757.27,13.97
1040819.1,31.63,11.13,460754.04,14.0
1040819.1,31.63,11.13,460754.04,14.0
1040614.13,31.63,11.13,460752.18,14.01
1040409.15,31.63,11.14,460750.81,14.01
1040191.94,31.64,11.14,459880.93,13.99
1040426.37,31.65,11.15,459880.93,13.99
1040036.96,31.64,11.14,459880.93,13.99
1040160.2,31.65,11.15,460404.9,14.01
1040529.68,31.66,11.16,463166.49,14.09
1042362.08,31.73,11.23,463280.93,14.1
1042157.11,31.73,11.23,463280.93,14.11
1041952.13,31.73,11.24,463280.93,14.11
1041710.64,31.73,11.24,463075.43,14.11
1041710.64,31.73,11.24,463075.43,14.11
1041710.64,31.73,11.24,463075.43,14.11
1041710.64,31.73,11.24,463075.43,14.11
1041505.66,31.74,11.24,463075.81,14.11
1041300.68,31.74,11.24,463075.43,14.12
1041698.9,31.76,11.26,463092.87,14.12
1041698.9,31.76,11.26,463092.87,14.12
1041493.92,31.76,11.26,463075.43,14.12
1041288.94,31.76,11.27,463075.43,14.13
1041083.97,31.77,11.27,463690.9,14.15
1040853.74,31.76,11.27,463366.4,14.14
1040648.76,31.77,11.27,463364.57,14.14
1040632.57,31.77,11.28,463363.17,14.15
1040755.8,31.78,11.29,463363.17,14.15
1040755.8,31.78,11.29,463446.26,14.15
1040739.6,31.79,11.29,463504.74,14.16
1040534.63,31.79,11.3,463486.09,14.16
1040534.63,31.79,11.3,463486.09,14.16
1040765.67,31.8,11.3,464007.47,14.18
1041342.06,31.83,11.33,465905.89,14.24
1041576.49,31.84,11.34,465902.66,14.24
1041576.49,31.84,11.34,465886.61,14.24
1041579.91,31.84,11.34,465911.21,14.24
1041374.94,31.84,11.35,465911.21,14.25
1041169.96,31.85,11.35,466027.33,14.25
1040474.57,31.84,11.34,465036.37,14.23
1040269.59,31.84,11.34,464940.41,14.23
1039566.86,31.83,11.33,464201.74,14.21
1039566.86,31.83,11.33,464181.58,14.21
1039391.89,31.83,11.33,466006.41,14.27
1039341.65,31.84,11.34,465895.66,14.27
1039405.29,31.85,11.35,465094.19,14.25
1039200.32,31.86,11.36,465090.95,14.26
1039434.75,31.87,11.37,465090.95,14.26
1039229.77,31.87,11.37,465226.83,14.27
1039662.04,31.88,11.39,465844.22,14.29
1039662.04,31.88,11.39,465844.22,14.29
1039662.04,31.88,11.39,465816.87,14.29
1039457.06,31.89,11.39,465717.26,14.29
1039282.08,31.89,11.39,467762.86,14.35
1039124.65,31.89,11.39,467603.89,14.35
1038970.38,31.89,11.4,466626.54,14.32
1039563.52,31.91,11.42,467493.46,14.35
1039358.55,31.92,11.42,467490.22,14.36
1039369.35,31.92,11.42,467015.08,14.34
1039164.37,31.93,11.43,467015.08,14.35
1039287.61,31.94,11.44,467021.26,14.35
1039522.04,31.95,11.45,467053.57,14.35
1039028.04,31.94,11.44,466624.63,14.34
1038638.63,31.93,11.44,467078.59,14.36
1038433.66,31.94,11.44,467224.39,14.37
1039720.29,31.98,11.48,468614.16,14.41
1039513.9,31.97,11.47,468401.56,14.41
