ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167381.0,94.35
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167442.23,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168963.98,95.24,82.97,167444.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168804.99,95.24,82.97,167285.78,94.38
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168646.18,95.23,82.97,167126.97,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166968.16,94.37
168487.37,95.23,82.96,166988.68,94.38
168487.37,95.23,82.96,166988.68,94.38
168487.37,95.23,82.96,166988.68,94.38
168487.37,95.23,82.96,166988.68,94.38
168487.37,95.23,82.96,166988.68,94.38
168487.37,95.23,82.96,166974.56,94.37
168487.37,95.23,82.96,166991.47,94.38
168487.37,95.23,82.96,166991.47,94.38
168487.37,95.23,82.96,166991.47,94.38
168487.37,95.23,82.96,166991.47,94.38
168487.37,95.23,82.96,166991.47,94.38
168487.37,95.23,82.96,166991.47,94.38
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166991.94,94.38
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166985.08,94.38
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166964.76,94.37
168487.37,95.23,82.96,166994.71,94.38
168487.37,95.23,82.96,166994.71,94.38
168487.37,95.23,82.96,166994.71,94.38
168487.37,95.23,82.96,166994.71,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,166990.05,94.38
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167012.81,94.39
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,167013.35,94.4
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,166993.05,94.38
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.19,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168487.37,95.23,82.96,167016.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,166966.36,94.4
168437.37,95.23,82.96,167006.67,94.42
168437.37,95.23,82.96,167006.67,94.42
168437.37,95.23,82.96,167006.67,94.42
168437.37,95.23,82.96,167006.67,94.42
168437.37,95.23,82.96,167006.67,94.42
168437.37,95.23,82.96,166976.6,94.4
168437.37,95.23,82.96,166976.6,94.4
168437.37,95.23,82.96,166976.6,94.4
168437.37,95.23,82.96,166976.6,94.4
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168437.37,95.23,82.96,167011.7,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168278.56,95.22,82.96,166858.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166699.64,94.42
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
168120.95,95.22,82.96,166698.35,94.41
