ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
619879.64,10.69,0.47,172199.16,2.97
619589.64,10.68,0.46,171909.16,2.96
619221.47,10.68,0.46,171595.16,2.96
619119.25,10.68,0.46,171595.16,2.96
619218.76,10.68,0.46,171196.32,2.95
619201.34,10.68,0.46,171074.24,2.95
619287.75,10.69,0.46,171096.89,2.95
619240.5,10.68,0.46,171048.04,2.95
619566.44,10.69,0.47,171029.32,2.95
619198.27,10.69,0.46,171025.39,2.95
619096.05,10.69,0.46,171371.75,2.96
619182.46,10.69,0.47,171227.65,2.96
619594.65,10.7,0.47,171086.09,2.95
619507.28,10.7,0.47,171989.05,2.97
619393.82,10.7,0.47,171832.63,2.97
619707.4,10.7,0.48,171740.94,2.97
619605.18,10.7,0.48,172159.99,2.97
619605.18,10.7,0.48,172132.38,2.97
619502.96,10.7,0.48,172132.51,2.97
619400.74,10.7,0.48,172132.66,2.97
619718.61,10.71,0.49,172143.08,2.97
619818.12,10.71,0.49,171744.24,2.97
619613.45,10.71,0.49,171441.36,2.96
619699.86,10.71,0.49,171433.03,2.96
619597.63,10.71,0.49,171430.47,2.96
619217.54,10.71,0.49,171529.83,2.97
619115.32,10.71,0.49,171513.4,2.97
619013.1,10.71,0.49,171465.69,2.97
618910.88,10.71,0.49,171658.65,2.97
618808.66,10.71,0.49,171658.47,2.97
618808.66,10.71,0.49,171687.2,2.97
618706.44,10.71,0.49,171687.2,2.97
618604.22,10.71,0.49,171687.2,2.97
618930.17,10.71,0.49,171687.2,2.97
618930.17,10.71,0.49,171704.5,2.97
618521.28,10.71,0.49,172193.79,2.98
618419.06,10.72,0.49,172468.15,2.99
618419.06,10.72,0.49,172450.86,2.99
618505.47,10.72,0.5,172365.59,2.99
618403.25,10.72,0.5,172225.74,2.98
618138.9,10.71,0.49,172770.28,2.99
617934.23,10.71,0.49,172426.49,2.99
617832.01,10.71,0.49,172409.74,2.99
617729.79,10.71,0.49,172334.8,2.99
617729.79,10.71,0.49,172353.06,2.99
617627.56,10.71,0.49,172359.84,2.99
617525.34,10.71,0.49,172261.37,2.99
617242.29,10.71,0.49,172024.13,2.98
617140.07,10.71,0.49,172015.61,2.98
616941.41,10.71,0.48,171811.12,2.98
617027.82,10.71,0.49,171897.15,2.98
616925.6,10.71,0.49,171493.58,2.98
617034.48,10.71,0.49,171766.39,2.98
616932.26,10.71,0.49,171766.48,2.98
617412.53,10.72,0.5,171766.2,2.98
616950.04,10.71,0.49,171780.46,2.98
616950.04,10.71,0.49,171781.3,2.98
617362.23,10.72,0.5,171767.04,2.98
617260.01,10.72,0.5,171767.04,2.98
617260.01,10.72,0.5,171760.66,2.98
617157.79,10.72,0.5,171909.78,2.99
617055.57,10.72,0.5,171867.46,2.99
616953.34,10.72,0.5,171812.2,2.99
617062.63,10.73,0.5,171555.6,2.98
616894.27,10.72,0.5,172137.38,2.99
616746.69,10.72,0.5,172414.03,3.0
616821.85,10.73,0.5,172420.75,3.0
616719.63,10.73,0.5,172420.88,3.0
616630.52,10.73,0.5,171824.55,2.99
616424.48,10.72,0.5,171529.16,2.98
616750.43,10.73,0.51,171528.84,2.98
616648.2,10.73,0.51,171563.21,2.99
616545.98,10.73,0.51,171706.34,2.99
616769.27,10.74,0.51,171709.09,2.99
616855.68,10.74,0.52,171547.55,2.99
616753.46,10.74,0.52,171455.87,2.99
616662.47,10.74,0.52,171519.68,2.99
616737.64,10.74,0.52,172593.43,3.01
616737.64,10.74,0.52,172593.43,3.01
616737.64,10.74,0.52,172593.43,3.01
616635.42,10.74,0.52,172593.43,3.01
616586.79,10.74,0.52,172543.46,3.01
616484.57,10.74,0.52,172543.27,3.01
616382.35,10.74,0.52,172543.27,3.01
616481.87,10.75,0.52,172144.43,3.0
616464.45,10.75,0.52,172022.34,3.0
616362.23,10.75,0.52,172033.03,3.0
616260.01,10.75,0.52,172030.15,3.0
616346.41,10.75,0.53,172022.38,3.0
616432.82,10.75,0.53,172345.07,3.01
616068.02,10.75,0.52,171931.12,3.0
616068.02,10.75,0.52,171931.12,3.0
615965.8,10.75,0.53,171978.75,3.0
615760.99,10.74,0.52,171768.05,3.0
615658.77,10.74,0.52,171736.11,3.0
615556.55,10.74,0.52,171735.92,3.0
615454.33,10.74,0.52,171735.92,3.0
615454.33,10.74,0.52,171794.64,3.0
615158.19,10.74,0.52,171522.31,2.99
615055.97,10.74,0.52,171529.43,3.0
614953.75,10.74,0.52,171527.06,3.0
615230.37,10.75,0.52,171522.32,3.0
615316.78,10.75,0.53,171883.07,3.0
615027.94,10.74,0.52,171524.91,3.0
614925.72,10.74,0.52,171522.31,3.0
614823.49,10.74,0.52,171798.94,3.0
614721.27,10.74,0.52,171707.25,3.0
615133.47,10.75,0.53,172245.99,3.01
615020.01,10.75,0.53,171530.85,3.0
615129.29,10.76,0.53,171264.63,2.99
614984.53,10.76,0.53,171054.52,2.99
614882.31,10.76,0.53,171054.52,2.99
614968.72,10.76,0.54,171054.52,2.99
614866.49,10.76,0.54,171054.52,2.99
614560.56,10.75,0.53,170702.8,2.99
614646.97,10.76,0.53,170702.8,2.99
614733.38,10.76,0.54,170702.8,2.99
614733.38,10.76,0.54,170672.61,2.99
614956.66,10.77,0.54,170672.61,2.99
614854.44,10.77,0.54,171502.02,3.0
614854.44,10.77,0.54,171502.02,3.0
615131.06,10.77,0.55,171765.58,3.01
615028.84,10.77,0.55,171765.4,3.01
615354.79,10.78,0.56,171765.39,3.01
615252.57,10.78,0.56,171765.39,3.01
615150.35,10.78,0.56,172645.97,3.02
615048.13,10.78,0.56,172635.04,3.03
615134.53,10.78,0.56,172169.58,3.02
615032.31,10.78,0.56,172085.07,3.02
614923.69,10.78,0.56,171977.53,3.01
615010.09,10.78,0.56,171761.68,3.01
614907.87,10.78,0.56,171761.5,3.01
614805.65,10.78,0.56,171761.5,3.01
614703.43,10.78,0.56,171801.92,3.01
614294.55,10.78,0.56,171920.56,3.02
614192.32,10.78,0.56,171761.5,3.02
614278.73,10.79,0.56,172543.81,3.03
614278.73,10.79,0.56,172543.81,3.03
614176.51,10.79,0.56,172549.63,3.03
614074.29,10.79,0.56,172532.89,3.03
613857.14,10.78,0.56,172318.33,3.03
613943.55,10.79,0.56,172412.6,3.03
613841.33,10.79,0.56,172412.69,3.03
613739.11,10.79,0.56,172412.88,3.03
613375.06,10.78,0.56,172055.47,3.02
613272.84,10.78,0.56,172072.17,3.02
613170.61,10.78,0.56,172069.9,3.03
613068.39,10.78,0.56,172072.27,3.03
612862.88,10.78,0.56,172033.57,3.03
613188.83,10.78,0.56,172451.92,3.03
612830.66,10.78,0.56,172117.28,3.03
612728.44,10.78,0.56,172046.94,3.03
612814.85,10.78,0.56,172273.9,3.03
612814.85,10.78,0.56,172273.9,3.03
612814.85,10.78,0.56,172273.9,3.03
612712.63,10.78,0.56,172273.71,3.03
612712.63,10.78,0.56,172273.71,3.03
612935.92,10.79,0.57,172273.71,3.03
612647.07,10.78,0.56,171914.07,3.03
612733.48,10.79,0.56,171917.13,3.03
612527.97,10.78,0.56,171914.07,3.03
612425.75,10.78,0.56,171914.07,3.03
612323.53,10.78,0.56,172026.22,3.03
612735.72,10.79,0.57,171933.39,3.03
612822.13,10.79,0.57,171914.07,3.03
612719.91,10.79,0.57,172945.49,3.05
612617.69,10.79,0.57,172945.59,3.05
612704.09,10.8,0.58,172945.31,3.05
612219.68,10.79,0.57,172401.05,3.04
612117.46,10.79,0.57,172401.05,3.04
612340.75,10.8,0.57,172449.29,3.04
612045.24,10.79,0.57,172406.91,3.04
611943.02,10.79,0.57,172401.05,3.04
612355.21,10.8,0.58,172836.74,3.05
612252.99,10.8,0.58,172745.89,3.05
612150.77,10.8,0.58,173186.86,3.06
611844.84,10.79,0.57,172827.94,3.05
611931.24,10.8,0.58,172827.76,3.05
611829.02,10.8,0.58,172827.76,3.05
611915.43,10.8,0.58,172827.76,3.05
611813.21,10.8,0.58,172854.27,3.05
611899.61,10.8,0.58,172834.98,3.05
611797.39,10.8,0.58,172827.76,3.05
612123.34,10.81,0.59,173681.28,3.07
612346.63,10.82,0.59,174144.32,3.08
612433.03,10.82,0.6,174144.32,3.08
612074.86,10.81,0.59,173675.63,3.07
612298.15,10.82,0.6,173675.63,3.07
612195.93,10.82,0.6,173675.63,3.07
612093.71,10.82,0.6,173675.73,3.07
611991.49,10.82,0.6,173675.63,3.07
612317.44,10.83,0.6,173675.63,3.07
612403.84,10.83,0.61,174559.18,3.09
612301.62,10.83,0.61,174564.74,3.09
612199.4,10.83,0.61,174564.56,3.09
612097.18,10.83,0.61,174564.56,3.09
611938.7,10.83,0.6,174406.07,3.09
611836.48,10.83,0.6,174406.07,3.09
611540.97,10.82,0.6,174226.68,3.08
611438.75,10.82,0.6,174268.92,3.08
611336.53,10.82,0.6,174240.0,3.08
611141.02,10.82,0.6,174273.81,3.09
611038.8,10.82,0.6,174537.31,3.09
610947.81,10.82,0.6,174459.54,3.09
610834.35,10.82,0.6,174260.49,3.09
610732.13,10.82,0.6,174168.8,3.09
610818.54,10.82,0.6,174355.3,3.09
610681.58,10.82,0.6,174135.85,3.09
611007.53,10.83,0.61,174248.7,3.09
610905.31,10.83,0.61,174418.15,3.09
610803.09,10.83,0.61,174417.96,3.09
610581.88,10.82,0.6,174287.0,3.09
610479.65,10.82,0.6,174287.0,3.09
610377.43,10.82,0.6,174287.0,3.09
610275.21,10.82,0.6,174296.5,3.09
610275.21,10.82,0.6,174296.5,3.09
610588.79,10.83,0.61,174461.4,3.09
610486.57,10.83,0.61,174429.92,3.09
610395.59,10.83,0.61,174344.81,3.09
610470.76,10.83,0.61,174898.72,3.1
610368.54,10.83,0.61,174898.85,3.1
610000.37,10.83,0.61,174584.85,3.1
610223.65,10.83,0.61,174584.54,3.1
610121.43,10.83,0.61,174584.54,3.1
610019.21,10.83,0.61,174728.86,3.1
609916.99,10.83,0.61,174598.96,3.1
609814.77,10.83,0.61,174568.4,3.1
609725.66,10.83,0.61,173972.08,3.09
609519.61,10.83,0.61,173676.68,3.09
609606.02,10.84,0.61,173663.49,3.09
609606.02,10.84,0.61,173641.02,3.09
609923.89,10.84,0.62,174494.44,3.1
609821.67,10.84,0.62,174591.27,3.1
609461.58,10.84,0.62,174153.65,3.1
609359.36,10.84,0.62,174092.52,3.1
609257.14,10.84,0.62,174092.52,3.1
609356.65,10.84,0.62,173693.68,3.09
609356.65,10.84,0.62,173693.68,3.09
609254.43,10.84,0.62,173693.68,3.09
609049.76,10.84,0.62,173390.79,3.09
608947.54,10.84,0.62,173391.49,3.09
608947.54,10.84,0.62,173391.49,3.09
608947.54,10.84,0.62,173391.49,3.09
608845.32,10.84,0.62,173390.79,3.09
608743.09,10.84,0.62,173390.79,3.09
608640.87,10.84,0.62,173499.61,3.09
608538.65,10.84,0.62,173487.9,3.09
608436.43,10.84,0.62,173390.79,3.09
608334.21,10.84,0.62,173390.61,3.09
608048.41,10.84,0.61,173073.03,3.08
607946.19,10.84,0.61,173073.02,3.08
607946.19,10.84,0.61,173073.02,3.08
607128.42,10.84,0.61,173072.84,3.09
607488.09,10.84,0.62,172840.66,3.09
607488.09,10.84,0.62,172847.37,3.09
607385.86,10.84,0.62,172990.45,3.09
607283.64,10.84,0.62,173135.52,3.09
607283.64,10.84,0.62,173135.52,3.09
607181.42,10.84,0.62,172953.47,3.09
607079.2,10.84,0.62,172953.57,3.09
607079.2,10.84,0.62,172953.57,3.09
606976.98,10.84,0.62,172953.76,3.09
606863.52,10.84,0.62,172404.92,3.08
607189.47,10.85,0.63,172408.98,3.08
607189.47,10.85,0.63,172388.95,3.08
607298.75,10.85,0.63,173121.56,3.09
607217.83,10.86,0.63,172960.29,3.09
607110.58,10.85,0.63,172851.45,3.09
607008.36,10.85,0.63,172846.92,3.09
606919.25,10.85,0.63,172250.59,3.08
606723.74,10.85,0.63,172115.57,3.08
606517.69,10.85,0.63,171820.17,3.07
606517.69,10.85,0.63,171842.22,3.07
606415.47,10.85,0.63,172000.59,3.08
606222.02,10.85,0.62,171818.37,3.07
606119.8,10.85,0.62,171746.14,3.07
606228.68,10.85,0.63,172418.08,3.09
606126.46,10.85,0.63,172418.17,3.09
606024.24,10.85,0.63,172417.89,3.09
605922.02,10.85,0.63,172429.02,3.09
605819.8,10.85,0.63,172438.75,3.09
605690.82,10.85,0.63,173425.71,3.11
605588.6,10.85,0.63,173674.87,3.11
605486.38,10.85,0.63,173635.45,3.11
605384.16,10.85,0.63,173635.27,3.11
605785.11,10.86,0.63,174712.96,3.13
605860.28,10.86,0.64,174483.62,3.13
605935.45,10.86,0.64,174464.42,3.13
606158.74,10.87,0.65,174464.42,3.13
606037.98,10.87,0.64,174492.39,3.13
605948.87,10.87,0.64,173883.56,3.12
605931.45,10.87,0.65,173809.6,3.12
605829.23,10.87,0.65,173832.34,3.12
605533.72,10.86,0.64,173813.72,3.12
605533.72,10.86,0.64,173814.17,3.12
605431.5,10.86,0.64,173200.24,3.11
605329.28,10.86,0.64,173196.11,3.11
605329.28,10.86,0.64,173196.11,3.11
605415.69,10.87,0.65,173018.24,3.11
605313.47,10.87,0.65,173467.32,3.11
605211.24,10.87,0.65,173169.25,3.11
605556.51,10.87,0.65,173832.94,3.12
605556.51,10.87,0.65,173832.94,3.12
605454.29,10.87,0.65,173832.76,3.12
605529.46,10.88,0.66,173897.11,3.12
605310.35,10.87,0.65,173639.89,3.12
605704.7,10.88,0.66,173639.88,3.12
605602.48,10.88,0.66,173680.02,3.12
605511.49,10.88,0.66,173501.12,3.12
605173.77,10.88,0.66,173472.83,3.12
605060.31,10.88,0.66,173421.13,3.12
604958.09,10.88,0.66,173409.28,3.12
604855.87,10.88,0.66,174091.43,3.13
604753.65,10.88,0.66,174060.71,3.13
604651.43,10.88,0.66,174029.87,3.13
604549.21,10.88,0.66,176151.73,3.17
605029.48,10.89,0.66,175734.25,3.16
605127.13,10.89,0.67,175631.88,3.16
605202.3,10.89,0.67,175991.65,3.17
604922.57,10.89,0.67,176049.42,3.17
604820.35,10.89,0.67,176049.23,3.17
604820.35,10.89,0.67,176049.23,3.17
604906.75,10.89,0.67,176049.23,3.17
604804.53,10.89,0.67,176049.23,3.17
605198.87,10.9,0.68,176055.3,3.17
605285.28,10.9,0.68,176049.81,3.17
604947.56,10.9,0.68,176049.23,3.17
604845.34,10.9,0.68,176449.5,3.18
604743.12,10.9,0.68,176573.49,3.18
604829.52,10.9,0.68,176699.34,3.18
604829.52,10.9,0.68,176699.34,3.18
605189.19,10.91,0.69,177032.09,3.19
605086.97,10.91,0.69,177031.91,3.19
604979.64,10.91,0.69,176923.07,3.19
605066.05,10.91,0.69,176923.07,3.19
605392.0,10.92,0.7,176923.07,3.19
605392.0,10.92,0.7,176923.07,3.19
605162.38,10.91,0.69,176930.49,3.19
605248.79,10.92,0.7,176924.23,3.19
605146.57,10.92,0.7,176923.07,3.19
605146.57,10.92,0.7,176923.07,3.19
605044.35,10.92,0.7,176923.07,3.19
604942.12,10.92,0.7,177588.14,3.21
605028.53,10.92,0.7,177630.85,3.21
605028.53,10.92,0.7,177630.85,3.21
605114.94,10.92,0.7,177630.85,3.21
605114.94,10.92,0.7,177630.85,3.21
605012.72,10.92,0.7,177630.85,3.21
604910.5,10.92,0.7,177900.55,3.21
604693.35,10.92,0.7,177718.49,3.21
604576.02,10.92,0.7,176772.7,3.19
604662.42,10.92,0.7,176863.0,3.19
604560.2,10.92,0.7,176862.81,3.2
604560.2,10.92,0.7,176862.81,3.2
604646.61,10.93,0.7,176862.81,3.2
604544.39,10.93,0.7,176885.8,3.2
604442.17,10.93,0.7,176881.89,3.2
604339.95,10.93,0.7,176868.07,3.2
604339.95,10.93,0.7,176868.07,3.2
604426.35,10.93,0.71,177278.68,3.21
604512.76,10.93,0.71,177453.68,3.21
604846.79,10.94,0.72,177677.86,3.21
604744.57,10.94,0.72,177682.04,3.21
604642.34,10.94,0.72,177582.42,3.21
604728.75,10.94,0.72,177582.24,3.21
604626.53,10.94,0.72,177582.24,3.21
604524.31,10.94,0.72,177582.24,3.21
604422.09,10.94,0.72,177611.88,3.22
604319.87,10.94,0.72,177680.58,3.22
604406.27,10.95,0.72,177582.71,3.22
604304.05,10.95,0.72,178098.39,3.23
604201.83,10.95,0.72,177939.66,3.22
603982.73,10.94,0.72,177910.73,3.22
604308.68,10.95,0.73,177910.55,3.22
604206.45,10.95,0.73,177910.54,3.22
604104.23,10.95,0.73,177930.41,3.23
604002.01,10.95,0.73,177924.15,3.23
603899.79,10.95,0.73,177927.54,3.23
603986.2,10.95,0.73,178203.47,3.23
603618.03,10.95,0.73,178011.88,3.23
603459.4,10.95,0.72,177847.79,3.23
603357.18,10.95,0.72,177782.24,3.23
603254.96,10.95,0.72,177994.46,3.23
603735.23,10.96,0.73,177994.27,3.23
603821.64,10.96,0.74,177994.27,3.23
603908.05,10.96,0.74,177994.27,3.23
603626.47,10.96,0.74,177995.78,3.23
603849.75,10.96,0.74,177994.27,3.23
603936.16,10.97,0.74,177994.27,3.23
604262.11,10.97,0.75,178703.94,3.25
604159.89,10.97,0.75,178890.72,3.25
604057.67,10.97,0.75,179286.6,3.26
603955.45,10.97,0.75,179194.91,3.26
604041.85,10.98,0.75,179381.42,3.26
603683.68,10.97,0.75,179354.36,3.26
603581.46,10.97,0.75,179354.18,3.26
603581.46,10.97,0.75,179354.18,3.26
603858.08,10.98,0.76,179354.18,3.26
603755.86,10.98,0.76,179363.62,3.26
603842.27,10.98,0.76,179355.36,3.26
603740.05,10.98,0.76,179357.13,3.26
603637.82,10.98,0.76,179354.18,3.26
603342.32,10.98,0.75,179001.54,3.26
603428.72,10.98,0.76,179766.24,3.27
603754.67,10.99,0.76,180117.93,3.28
604068.25,10.99,0.77,180026.24,3.28
603847.33,10.99,0.77,179862.24,3.27
603666.17,10.99,0.77,180162.8,3.28
603811.28,10.99,0.77,180169.8,3.28
603897.69,11.0,0.77,180773.41,3.29
603795.47,11.0,0.77,180773.5,3.29
603427.3,10.99,0.77,180379.97,3.29
603325.08,10.99,0.77,180379.69,3.29
603036.23,10.99,0.76,180185.55,3.28
602934.01,10.99,0.76,180185.55,3.28
602831.79,10.99,0.76,180208.06,3.28
602729.57,10.99,0.76,180338.7,3.29
602627.35,10.99,0.76,180270.27,3.29
602536.37,10.99,0.76,180225.42,3.29
602851.08,10.99,0.77,180637.28,3.29
602937.48,11.0,0.77,180751.13,3.3
603023.89,11.0,0.78,180884.01,3.3
602921.67,11.0,0.78,180884.01,3.3
602819.45,11.0,0.78,180884.01,3.3
602717.23,11.0,0.78,180884.01,3.3
602803.63,11.0,0.78,180884.01,3.3
603129.58,11.01,0.79,180884.01,3.3
602761.41,11.0,0.78,180899.09,3.3
602659.19,11.0,0.78,180885.85,3.3
602556.97,11.0,0.78,180884.01,3.3
602454.75,11.0,0.78,181130.71,3.31
602454.75,11.0,0.78,181130.71,3.31
602048.95,11.0,0.78,180723.42,3.3
602135.35,11.0,0.78,180723.23,3.3
602033.13,11.0,0.78,180723.23,3.3
601930.91,11.0,0.78,180737.33,3.3
601828.69,11.0,0.78,180728.23,3.3
601670.06,11.0,0.78,180600.92,3.3
601567.84,11.0,0.78,180596.05,3.3
601465.62,11.0,0.78,180865.59,3.31
601552.03,11.0,0.78,181015.54,3.31
601638.43,11.01,0.78,181103.54,3.31
601536.21,11.01,0.78,181011.85,3.31
601433.99,11.01,0.78,181011.85,3.31
601520.4,11.01,0.79,181011.67,3.31
601606.8,11.01,0.79,181011.67,3.31
601469.84,11.01,0.79,180846.05,3.31
601882.04,11.02,0.8,180846.05,3.31
601779.82,11.02,0.8,180849.05,3.31
601295.4,11.01,0.79,180846.05,3.31
601629.43,11.02,0.8,180914.54,3.31
601852.72,11.02,0.8,180883.64,3.31
601750.5,11.02,0.8,180343.31,3.3
601454.99,11.02,0.8,180305.72,3.3
601575.11,11.02,0.8,179713.03,3.29
601472.89,11.02,0.8,180530.12,3.31
601370.67,11.02,0.8,180526.93,3.31
601268.45,11.02,0.8,180518.41,3.31
600912.2,11.02,0.8,180223.33,3.3
601238.15,11.02,0.8,180514.16,3.31
601135.93,11.02,0.8,180513.97,3.31
601033.71,11.02,0.8,180513.97,3.31
600931.49,11.02,0.8,180583.95,3.31
600829.26,11.02,0.8,180521.19,3.31
600461.09,11.02,0.8,180207.2,3.31
600358.87,11.02,0.8,180867.43,3.32
600201.62,11.02,0.79,180708.6,3.32
600276.79,11.02,0.8,180229.42,3.31
600276.79,11.02,0.8,180229.42,3.31
600174.57,11.02,0.8,180229.52,3.31
600072.34,11.02,0.8,180229.71,3.31
599970.12,11.02,0.8,180229.24,3.31
600079.41,11.02,0.8,179835.74,3.3
600120.46,11.03,0.8,180478.22,3.32
600532.65,11.03,0.81,180115.29,3.31
600441.67,11.03,0.81,179882.74,3.31
600328.21,11.03,0.81,180379.35,3.32
600225.99,11.03,0.81,180403.17,3.32
599741.57,11.03,0.81,179864.58,3.31
599639.35,11.03,0.81,179842.09,3.31
600119.63,11.04,0.81,180367.89,3.32
600119.63,11.04,0.81,180366.64,3.32
600206.03,11.04,0.82,180359.09,3.32
600103.81,11.04,0.82,180495.11,3.32
600103.81,11.04,0.82,180495.11,3.32
600001.59,11.04,0.82,180403.42,3.32
599899.37,11.04,0.82,180403.42,3.32
599899.37,11.04,0.82,180430.18,3.32
599985.78,11.04,0.82,180430.0,3.32
599827.15,11.04,0.82,180271.87,3.32
599827.15,11.04,0.82,180271.87,3.32
599913.56,11.04,0.82,180271.87,3.32
599811.34,11.04,0.82,180271.87,3.32
599897.74,11.05,0.83,180284.34,3.32
599739.11,11.05,0.82,180125.71,3.32
599636.89,11.05,0.82,180120.75,3.32
599355.31,11.04,0.82,179958.48,3.32
599253.09,11.04,0.82,179967.16,3.32
599150.87,11.04,0.82,180611.6,3.33
599237.28,11.04,0.82,180701.32,3.33
599135.06,11.04,0.82,180610.67,3.33
599032.84,11.04,0.82,180609.63,3.33
599032.84,11.04,0.82,180609.63,3.33
598930.61,11.04,0.82,180609.63,3.33
598828.39,11.05,0.82,180609.63,3.33
598726.17,11.05,0.82,180729.86,3.33
598567.54,11.04,0.82,180571.23,3.33
598465.32,11.04,0.82,180451.0,3.33
598363.1,11.04,0.82,180450.81,3.33
598363.1,11.04,0.82,180450.81,3.33
598363.1,11.04,0.82,180428.41,3.33
598689.05,11.05,0.83,180428.41,3.33
598586.83,11.05,0.83,180428.41,3.33
598586.83,11.05,0.83,180428.41,3.33
598484.61,11.05,0.83,180444.52,3.33
598382.39,11.05,0.83,180553.29,3.33
598014.22,11.04,0.82,180516.03,3.33
598100.62,11.05,0.83,180940.75,3.34
597998.4,11.05,0.83,180849.06,3.34
597896.18,11.05,0.83,180849.06,3.34
597793.96,11.05,0.83,180848.88,3.34
597691.74,11.05,0.83,180591.19,3.34
598025.77,11.06,0.83,181041.99,3.35
598249.06,11.06,0.84,181041.99,3.35
598335.46,11.06,0.84,181041.99,3.35
598335.46,11.06,0.84,181041.99,3.35
598233.24,11.06,0.84,181042.21,3.35
598233.24,11.06,0.84,181042.21,3.35
597937.73,11.06,0.84,181088.35,3.35
597835.51,11.06,0.84,181046.38,3.35
597921.92,11.06,0.84,181041.99,3.35
597555.67,11.06,0.84,180654.22,3.34
597453.45,11.06,0.84,181121.45,3.35
597779.4,11.06,0.84,181410.18,3.36
597677.18,11.06,0.84,181410.18,3.36
597763.58,11.07,0.85,181410.18,3.36
597661.36,11.07,0.85,181410.18,3.36
597661.36,11.07,0.85,181410.18,3.36
597559.14,11.07,0.85,181416.85,3.36
597190.97,11.06,0.84,181092.91,3.35
597088.75,11.06,0.84,181086.32,3.36
596986.53,11.06,0.84,181086.92,3.36
597072.93,11.07,0.84,181547.96,3.36
596970.71,11.07,0.84,181435.53,3.36
596868.49,11.07,0.84,181435.34,3.36
596766.27,11.07,0.84,181435.34,3.36
596664.05,11.07,0.84,181480.59,3.37
596981.92,11.07,0.85,181541.58,3.37
596760.38,11.07,0.85,181456.97,3.37
596658.16,11.07,0.85,181435.34,3.37
596984.11,11.08,0.85,182362.72,3.38
596823.6,11.07,0.85,182707.17,3.39
596721.37,11.08,0.85,182713.95,3.39
597133.57,11.08,0.86,183060.39,3.4
596916.42,11.08,0.86,182803.78,3.39
596757.79,11.08,0.86,182667.89,3.39
596757.79,11.08,0.86,182667.89,3.39
596844.2,11.08,0.86,182781.74,3.39
596930.61,11.08,0.86,182914.61,3.4
597017.01,11.09,0.86,182914.43,3.4
596914.79,11.09,0.87,182914.43,3.4
596812.57,11.09,0.87,182914.44,3.4
596898.98,11.09,0.87,182935.6,3.4
596796.76,11.09,0.87,182921.54,3.4
596490.83,11.09,0.86,182682.77,3.4
596388.6,11.09,0.86,182679.26,3.4
596611.89,11.09,0.87,183431.34,3.41
596937.84,11.1,0.88,183754.57,3.42
597024.25,11.1,0.88,183754.38,3.42
596922.03,11.1,0.88,183754.38,3.42
596819.8,11.1,0.88,183754.38,3.42
596717.58,11.1,0.88,183756.08,3.42
596615.36,11.1,0.88,183754.5,3.42
596513.14,11.1,0.88,184220.79,3.43
596410.92,11.1,0.88,184220.92,3.43
596319.94,11.1,0.88,183860.32,3.42
596319.94,11.1,0.88,183837.56,3.42
596206.48,11.1,0.88,183920.38,3.43
596429.77,11.11,0.89,183920.06,3.43
596743.35,11.12,0.89,183933.26,3.43
596641.13,11.12,0.89,183925.54,3.43
596727.53,11.12,0.9,183920.06,3.43
596625.31,11.12,0.9,184665.45,3.44
596534.33,11.12,0.9,184953.97,3.45
596428.58,11.12,0.9,184844.36,3.45
596326.35,11.12,0.9,184844.46,3.45
596224.13,11.12,0.9,184844.65,3.45
596310.54,11.12,0.9,184844.18,3.45
596208.32,11.12,0.9,184847.5,3.45
596294.72,11.13,0.9,184866.68,3.45
596294.72,11.13,0.9,184889.64,3.45
596381.13,11.13,0.91,184885.81,3.45
596085.62,11.13,0.9,184506.31,3.44
595983.4,11.13,0.9,185045.72,3.45
595983.4,11.13,0.9,185022.76,3.45
595881.18,11.13,0.9,184988.61,3.45
595513.01,11.12,0.9,184758.05,3.45
595410.79,11.12,0.9,184666.36,3.45
595736.74,11.13,0.91,185101.33,3.46
595469.09,11.12,0.9,184847.03,3.45
595366.87,11.12,0.9,184838.5,3.45
595264.65,11.12,0.9,184755.34,3.45
595058.6,11.12,0.9,184087.04,3.44
594828.99,11.12,0.9,183848.39,3.44
594811.57,11.12,0.9,183691.61,3.43
595137.52,11.13,0.9,183691.61,3.43
595035.3,11.13,0.9,183691.61,3.43
594667.13,11.12,0.9,183691.61,3.44
594564.91,11.12,0.9,183691.62,3.44
594890.85,11.13,0.91,183691.61,3.44
594890.85,11.13,0.91,183717.17,3.44
594788.63,11.13,0.91,183742.73,3.44
594686.41,11.13,0.91,183730.6,3.44
594584.19,11.13,0.91,183717.17,3.44
594860.81,11.13,0.91,184587.77,3.46
594502.64,11.13,0.91,184160.93,3.45
594400.42,11.13,0.91,184161.02,3.45
