ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
704625.61,12.25,2.02,159249.15,2.77
704712.01,12.25,2.03,159362.99,2.77
704532.41,12.25,2.02,159291.69,2.77
704430.19,12.25,2.03,159272.7,2.77
704516.59,12.25,2.03,159386.54,2.77
704414.37,12.25,2.03,159350.21,2.77
704312.15,12.25,2.03,159333.47,2.77
704209.93,12.25,2.03,159258.52,2.77
704535.88,12.26,2.04,159371.37,2.77
704433.66,12.26,2.04,159601.8,2.78
704331.44,12.26,2.04,159628.96,2.78
704554.72,12.26,2.04,159799.85,2.78
704641.13,12.27,2.05,159913.69,2.78
704538.91,12.27,2.05,159894.66,2.78
704436.69,12.27,2.05,159901.44,2.78
704523.09,12.27,2.05,159972.18,2.79
704523.09,12.27,2.05,159972.18,2.79
704523.09,12.27,2.05,159972.18,2.79
704420.87,12.27,2.05,159978.96,2.79
704370.87,12.27,2.05,159928.96,2.79
704268.65,12.27,2.05,159830.49,2.78
704166.43,12.27,2.05,159799.93,2.78
704252.84,12.27,2.05,159908.01,2.79
704339.24,12.28,2.06,160021.85,2.79
704237.02,12.28,2.06,160002.87,2.79
704134.8,12.28,2.06,159911.18,2.79
704221.21,12.28,2.06,160097.68,2.79
704307.61,12.29,2.06,160211.53,2.79
703939.44,12.28,2.06,159836.56,2.79
703939.44,12.28,2.06,159836.56,2.79
703837.22,12.28,2.06,159800.23,2.79
703632.42,12.28,2.06,159598.12,2.78
703530.19,12.28,2.06,159581.37,2.78
703427.97,12.28,2.06,159506.43,2.78
703325.75,12.28,2.06,159497.91,2.78
703325.75,12.28,2.06,159497.91,2.78
703030.24,12.27,2.05,159238.18,2.78
702928.02,12.27,2.05,159155.01,2.78
702825.8,12.27,2.05,159146.49,2.78
703102.42,12.28,2.06,159442.65,2.78
703188.83,12.28,2.06,159556.49,2.79
702899.99,12.28,2.06,159267.17,2.78
702797.77,12.28,2.06,159230.84,2.78
702695.54,12.28,2.06,159237.62,2.78
702593.32,12.28,2.06,159139.15,2.78
703005.52,12.29,2.07,159242.86,2.78
702005.52,12.27,2.05,158242.86,2.77
702091.92,12.28,2.05,158616.68,2.77
701989.7,12.28,2.05,158524.99,2.77
701887.48,12.28,2.06,158524.99,2.77
701973.89,12.28,2.06,158638.83,2.78
701871.66,12.28,2.06,158620.01,2.78
701565.73,12.28,2.05,158444.98,2.77
701652.14,12.28,2.06,158558.82,2.77
701738.55,12.28,2.06,158691.7,2.78
701738.55,12.28,2.06,158691.7,2.78
701961.83,12.29,2.07,158758.66,2.78
701859.61,12.29,2.07,158922.54,2.78
701859.61,12.29,2.07,158922.54,2.78
702136.23,12.29,2.07,158830.85,2.78
702034.01,12.3,2.07,159210.25,2.79
702359.96,12.3,2.08,159323.1,2.79
702257.74,12.3,2.08,159554.38,2.8
702155.52,12.3,2.08,159462.7,2.79
702053.3,12.3,2.08,159462.7,2.79
702139.7,12.31,2.08,159576.54,2.8
702037.48,12.31,2.08,159540.21,2.8
701927.48,12.3,2.08,159430.21,2.79
702013.89,12.31,2.09,159544.06,2.8
701911.67,12.31,2.09,159525.03,2.8
701809.45,12.31,2.09,159531.81,2.8
701707.23,12.31,2.09,159433.34,2.8
701298.34,12.31,2.09,159433.34,2.8
701196.12,12.31,2.09,159341.65,2.8
701282.53,12.31,2.09,159528.15,2.8
701282.53,12.31,2.09,159528.15,2.8
701180.31,12.31,2.09,159519.63,2.8
701078.09,12.31,2.09,159436.47,2.8
700882.58,12.31,2.09,159243.94,2.8
700968.98,12.32,2.09,159357.78,2.8
700866.76,12.32,2.09,159321.45,2.8
700764.54,12.32,2.09,159312.93,2.8
700396.37,12.31,2.09,158937.11,2.79
700294.15,12.31,2.09,158853.94,2.79
700191.93,12.31,2.09,158860.73,2.79
700089.71,12.31,2.09,158762.25,2.79
699889.57,12.31,2.09,158559.55,2.79
700215.52,12.32,2.09,158672.4,2.79
699857.35,12.31,2.09,158648.54,2.79
699755.12,12.31,2.09,158537.86,2.79
699841.53,12.31,2.09,158651.71,2.79
699841.53,12.31,2.09,158651.71,2.79
699841.53,12.31,2.09,158651.71,2.79
699739.31,12.31,2.09,158632.72,2.79
699739.31,12.31,2.09,158632.72,2.79
699962.6,12.32,2.1,158699.68,2.79
699667.09,12.31,2.09,158541.03,2.79
699753.49,12.32,2.1,158756.98,2.79
700233.77,12.33,2.11,158852.57,2.8
700131.55,12.33,2.11,159286.75,2.8
700029.33,12.33,2.11,159256.19,2.8
699862.63,12.33,2.1,159004.54,2.8
699949.04,12.33,2.11,159112.61,2.8
699846.82,12.33,2.11,159104.09,2.8
699744.6,12.33,2.11,159020.92,2.8
699831.0,12.33,2.11,159134.77,2.8
700054.29,12.34,2.12,159376.25,2.81
699952.07,12.34,2.12,159383.03,2.81
700175.36,12.34,2.12,159574.29,2.81
699879.85,12.34,2.12,159314.56,2.81
699777.63,12.34,2.12,159321.34,2.81
699491.83,12.34,2.11,159081.54,2.81
699389.61,12.34,2.11,158983.07,2.8
699287.38,12.34,2.11,158952.52,2.8
699613.33,12.34,2.12,159265.38,2.81
699699.74,12.35,2.12,159379.22,2.81
699597.52,12.35,2.12,159360.23,2.81
699683.92,12.35,2.13,159474.08,2.81
699581.7,12.35,2.13,159455.05,2.82
699668.11,12.35,2.13,159568.89,2.82
699565.89,12.35,2.13,159549.86,2.82
699197.72,12.35,2.13,159235.87,2.81
699421.01,12.35,2.13,159485.88,2.82
699507.41,12.36,2.14,159627.32,2.82
699841.44,12.36,2.14,159652.35,2.82
700064.73,12.37,2.15,160302.16,2.83
699962.51,12.37,2.15,160308.94,2.83
699860.28,12.37,2.15,160210.47,2.83
699758.06,12.37,2.15,160193.73,2.83
699391.82,12.37,2.14,159774.88,2.82
699478.22,12.37,2.15,159869.14,2.83
699376.0,12.37,2.15,159777.45,2.83
699273.78,12.37,2.15,159777.45,2.83
699171.56,12.37,2.15,159768.93,2.83
699013.08,12.37,2.15,159610.45,2.82
698910.85,12.37,2.15,159527.28,2.82
698615.35,12.36,2.14,159279.6,2.82
698513.13,12.36,2.14,159271.08,2.82
698410.9,12.36,2.14,159187.92,2.82
698215.4,12.36,2.14,159056.17,2.82
698113.18,12.36,2.14,158964.48,2.81
698010.95,12.36,2.14,158964.48,2.82
697908.73,12.36,2.14,158955.96,2.82
697806.51,12.36,2.14,158872.79,2.81
697892.92,12.37,2.14,158986.64,2.82
697687.41,12.36,2.14,158808.87,2.81
698013.36,12.37,2.15,159111.41,2.82
697911.14,12.37,2.15,159118.19,2.82
697808.92,12.37,2.15,159019.72,2.82
697671.96,12.37,2.15,158987.94,2.82
697569.74,12.37,2.15,158994.72,2.82
697467.51,12.37,2.15,158896.25,2.82
697365.29,12.37,2.15,158804.56,2.82
697365.29,12.37,2.15,158804.56,2.82
697678.87,12.38,2.15,159223.61,2.82
697576.65,12.38,2.15,159230.39,2.83
697474.43,12.38,2.15,159131.92,2.82
697560.84,12.38,2.16,159245.77,2.83
697458.62,12.38,2.16,159209.44,2.83
697784.57,12.39,2.17,159322.29,2.83
698007.85,12.39,2.17,159738.72,2.84
697905.63,12.39,2.17,159745.5,2.84
697803.41,12.39,2.17,159647.03,2.84
697701.19,12.39,2.17,159555.34,2.83
697598.97,12.39,2.17,159555.34,2.83
697496.75,12.39,2.17,159538.6,2.84
697394.53,12.4,2.17,159463.66,2.83
697480.93,12.4,2.18,159577.5,2.84
697480.93,12.4,2.18,159577.5,2.84
697102.76,12.39,2.17,159329.34,2.83
697000.54,12.39,2.17,159310.31,2.83
697334.57,12.4,2.18,159335.34,2.83
697232.35,12.4,2.18,159663.92,2.84
697130.13,12.4,2.18,159572.24,2.84
697216.53,12.4,2.18,159758.74,2.84
697216.53,12.4,2.18,159758.74,2.84
697114.31,12.4,2.18,159667.05,2.84
697012.09,12.4,2.18,159667.05,2.84
696909.87,12.41,2.18,159636.5,2.84
696909.87,12.41,2.18,159636.5,2.84
696909.87,12.41,2.18,159636.5,2.84
696807.65,12.41,2.18,159575.36,2.84
696705.43,12.41,2.18,159544.81,2.84
696603.21,12.41,2.18,159483.68,2.84
696500.99,12.41,2.18,159475.15,2.84
696398.77,12.41,2.19,159391.99,2.84
696296.54,12.41,2.19,159300.3,2.84
696010.74,12.4,2.18,159011.26,2.83
695908.52,12.4,2.18,159011.26,2.83
695908.52,12.4,2.18,159011.26,2.83
695090.75,12.41,2.18,159011.26,2.84
694724.5,12.4,2.18,158635.95,2.83
694724.5,12.4,2.18,158635.95,2.83
694622.28,12.4,2.18,158544.26,2.83
694520.06,12.4,2.18,158544.26,2.83
694520.06,12.4,2.18,158544.26,2.83
694417.84,12.4,2.18,158452.58,2.83
694315.62,12.4,2.18,158452.58,2.83
694315.62,12.4,2.18,158452.58,2.83
694213.4,12.4,2.18,158444.05,2.83
694111.18,12.4,2.18,158360.89,2.83
694437.13,12.41,2.19,158473.74,2.83
694437.13,12.41,2.19,158473.74,2.83
694523.53,12.41,2.19,158777.27,2.84
694421.31,12.41,2.19,158746.71,2.84
694311.31,12.41,2.19,158636.71,2.84
694209.09,12.41,2.19,158575.58,2.84
694106.87,12.41,2.19,158558.83,2.84
693911.36,12.41,2.19,158366.03,2.83
693809.14,12.41,2.19,158291.08,2.83
693809.14,12.41,2.19,158291.08,2.83
693706.92,12.41,2.19,158199.39,2.83
693485.71,12.41,2.19,157954.65,2.83
693383.49,12.41,2.19,157954.65,2.83
693469.9,12.41,2.19,158068.5,2.83
693367.67,12.41,2.19,158032.17,2.83
693265.45,12.41,2.19,158001.61,2.83
693163.23,12.41,2.19,157940.48,2.83
693061.01,12.41,2.19,157947.26,2.83
692841.32,12.41,2.19,157833.38,2.83
692739.1,12.41,2.19,157734.91,2.83
692636.88,12.41,2.19,157726.38,2.83
692534.66,12.41,2.19,157643.22,2.83
692214.66,12.41,2.18,157323.22,2.82
692301.07,12.41,2.19,157437.06,2.82
692387.47,12.41,2.19,157569.94,2.82
692610.76,12.42,2.2,157636.9,2.83
692936.71,12.42,2.2,158099.22,2.83
692834.49,12.43,2.2,158082.48,2.84
692920.9,12.43,2.21,158176.74,2.84
692818.67,12.43,2.21,158085.05,2.84
692523.17,12.42,2.2,157928.77,2.83
692523.17,12.42,2.2,157928.77,2.83
692420.94,12.42,2.2,157928.77,2.83
692318.72,12.43,2.2,157935.56,2.83
692318.72,12.43,2.2,157935.56,2.83
692405.13,12.43,2.21,158006.29,2.84
692302.91,12.43,2.21,158013.07,2.84
692200.69,12.43,2.21,157914.6,2.84
691842.52,12.42,2.2,157549.91,2.83
691842.52,12.42,2.2,157549.91,2.83
691740.3,12.42,2.2,157458.23,2.83
691826.7,12.43,2.21,157644.73,2.83
692238.89,12.44,2.21,157748.44,2.83
692025.4,12.43,2.21,157904.61,2.84
691923.18,12.43,2.21,157839.45,2.84
691820.96,12.43,2.21,157822.7,2.84
692146.91,12.44,2.22,158121.75,2.84
692044.68,12.44,2.22,158030.07,2.84
691942.46,12.44,2.22,158030.07,2.84
691840.24,12.44,2.22,158036.85,2.84
691738.02,12.44,2.22,157938.38,2.84
691635.8,12.44,2.22,157846.69,2.84
691533.58,12.44,2.22,157846.69,2.84
691312.66,12.44,2.22,157640.28,2.84
691399.07,12.44,2.22,157754.13,2.84
691485.47,12.45,2.22,157887.0,2.84
691708.76,12.45,2.23,157953.96,2.84
691606.54,12.45,2.23,158117.88,2.85
691606.54,12.45,2.23,158117.88,2.85
691692.95,12.46,2.23,158231.72,2.85
691590.73,12.46,2.23,158195.4,2.85
691321.4,12.45,2.23,157978.46,2.85
691407.81,12.46,2.23,158092.3,2.85
691733.76,12.46,2.24,158394.83,2.85
691631.53,12.46,2.24,158303.15,2.85
691529.31,12.46,2.24,158303.15,2.85
691615.72,12.47,2.24,158416.99,2.86
691615.72,12.47,2.24,158416.99,2.86
691247.55,12.46,2.24,158154.32,2.85
691145.33,12.46,2.24,158118.0,2.85
691035.33,12.46,2.24,158008.0,2.85
691121.74,12.46,2.24,158121.84,2.85
691447.68,12.47,2.25,158424.37,2.86
691447.68,12.47,2.25,158424.37,2.86
691142.18,12.46,2.24,158121.81,2.85
691228.58,12.47,2.25,158235.66,2.85
691126.36,12.47,2.25,158199.33,2.85
691126.36,12.47,2.25,158199.33,2.85
691024.14,12.47,2.25,158206.11,2.85
690921.92,12.47,2.25,158107.64,2.85
691008.32,12.47,2.25,158015.95,2.85
691008.32,12.47,2.25,158015.95,2.85
691094.73,12.48,2.25,158390.37,2.86
691094.73,12.48,2.25,158390.37,2.86
690992.51,12.48,2.25,158359.82,2.86
690890.29,12.48,2.26,158298.68,2.86
690763.04,12.48,2.25,158276.74,2.86
691175.23,12.48,2.26,158380.45,2.86
691261.63,12.49,2.26,158754.26,2.87
691159.41,12.49,2.27,158662.58,2.87
691159.41,12.49,2.27,158662.58,2.87
691245.82,12.49,2.27,158849.08,2.87
691143.6,12.49,2.27,158757.39,2.87
691041.38,12.49,2.27,158757.39,2.87
690939.16,12.49,2.27,158665.7,2.87
690939.16,12.49,2.27,158665.7,2.87
691025.56,12.5,2.27,158852.41,2.87
691111.97,12.5,2.28,158966.26,2.87
690814.7,12.49,2.27,158799.47,2.87
690712.48,12.49,2.27,158763.14,2.87
690610.26,12.5,2.27,158671.45,2.87
690696.66,12.5,2.28,158857.95,2.87
690594.44,12.5,2.28,158766.27,2.87
690492.22,12.5,2.28,158766.27,2.87
690390.0,12.5,2.28,158773.05,2.87
690287.78,12.5,2.28,158674.58,2.87
690374.19,12.5,2.28,158788.42,2.88
690271.97,12.5,2.28,158769.45,2.88
690169.74,12.5,2.28,158738.89,2.88
690581.94,12.51,2.29,159215.81,2.88
690276.01,12.51,2.29,158864.77,2.88
690173.79,12.51,2.29,158834.22,2.88
690071.56,12.51,2.29,158773.09,2.88
689969.34,12.51,2.29,158764.56,2.88
689867.12,12.51,2.29,158681.4,2.88
689953.53,12.51,2.29,158795.24,2.88
690279.48,12.52,2.3,159097.78,2.89
690120.78,12.52,2.3,158941.09,2.88
690018.56,12.52,2.3,158849.4,2.88
689916.34,12.52,2.3,158849.4,2.88
689695.42,12.52,2.29,158603.73,2.88
689781.82,12.52,2.3,158717.58,2.88
689868.23,12.52,2.3,158850.45,2.88
689510.06,12.52,2.29,158588.71,2.88
689733.35,12.52,2.3,158655.67,2.88
689819.76,12.53,2.3,158944.04,2.89
690145.7,12.53,2.31,159056.89,2.89
690043.48,12.53,2.31,159226.34,2.89
689941.26,12.53,2.31,159233.13,2.89
689839.04,12.53,2.31,159134.65,2.89
689925.45,12.54,2.31,159248.5,2.89
689567.28,12.53,2.31,158944.51,2.89
689465.06,12.53,2.31,158925.48,2.89
689465.06,12.53,2.31,158925.48,2.89
689741.68,12.54,2.32,158833.79,2.89
689639.46,12.54,2.32,159213.11,2.89
689725.86,12.54,2.32,159326.96,2.9
689623.64,12.54,2.32,159290.63,2.9
689521.42,12.54,2.32,159198.94,2.9
689232.58,12.54,2.32,158909.62,2.89
689318.98,12.54,2.32,159096.12,2.89
689644.93,12.55,2.33,159208.97,2.9
689958.51,12.56,2.33,159853.78,2.91
689753.01,12.55,2.33,159700.46,2.91
688753.01,12.54,2.31,158700.46,2.89
688976.29,12.54,2.32,158767.42,2.89
689062.7,12.55,2.32,159055.78,2.9
688960.48,12.55,2.32,159047.26,2.9
688592.31,12.54,2.32,158617.02,2.89
688490.09,12.54,2.32,158533.86,2.89
688204.29,12.54,2.31,158304.75,2.88
688102.06,12.54,2.31,158274.19,2.88
687999.84,12.54,2.32,158213.06,2.88
687897.62,12.54,2.32,158244.92,2.88
687795.4,12.54,2.32,158121.37,2.88
687693.18,12.54,2.32,158128.15,2.88
688019.13,12.55,2.32,158403.68,2.89
688105.54,12.55,2.33,158517.52,2.89
688191.94,12.55,2.33,158650.4,2.89
688089.72,12.55,2.33,158558.71,2.89
687987.5,12.55,2.33,158558.71,2.89
687885.28,12.55,2.33,158528.16,2.89
687971.68,12.56,2.34,158636.23,2.9
687603.51,12.55,2.33,158322.24,2.89
687929.46,12.56,2.34,158435.09,2.89
687827.24,12.56,2.34,158604.54,2.9
687725.02,12.56,2.34,158611.32,2.9
687622.8,12.56,2.34,158512.85,2.9
687622.8,12.56,2.34,158512.85,2.9
687284.63,12.55,2.33,158228.86,2.89
687371.04,12.56,2.34,158342.71,2.89
687268.82,12.56,2.34,158323.67,2.89
687166.59,12.56,2.34,158231.99,2.89
687064.37,12.56,2.34,158231.99,2.89
686905.75,12.56,2.33,158075.48,2.89
686803.53,12.56,2.34,157983.8,2.89
686701.3,12.56,2.34,157983.8,2.89
686787.71,12.56,2.34,158097.64,2.89
686874.12,12.56,2.34,158230.52,2.89
686771.9,12.57,2.34,158138.83,2.89
686669.67,12.57,2.34,158138.83,2.89
686756.08,12.57,2.35,158252.68,2.9
686842.49,12.57,2.35,158385.55,2.9
686636.98,12.57,2.35,158232.23,2.9
687049.17,12.58,2.36,158335.94,2.9
686946.95,12.58,2.36,158682.53,2.91
686462.54,12.57,2.35,158170.54,2.9
686796.56,12.58,2.36,158195.58,2.9
687019.85,12.58,2.36,158845.38,2.91
686019.85,12.57,2.35,157845.38,2.89
685724.34,12.56,2.34,157481.07,2.89
685810.75,12.57,2.34,157594.92,2.89
685708.53,12.57,2.34,157576.1,2.89
685606.31,12.57,2.34,157545.54,2.89
685504.09,12.57,2.35,157484.41,2.89
685147.84,12.56,2.34,157192.19,2.88
685473.79,12.57,2.35,157305.04,2.88
685371.57,12.57,2.35,157535.47,2.89
685269.34,12.57,2.35,157504.91,2.89
685167.12,12.57,2.35,157443.78,2.89
685064.9,12.57,2.35,157435.26,2.89
684696.73,12.56,2.34,157060.29,2.88
684594.51,12.57,2.34,156977.13,2.88
684435.88,12.56,2.34,156820.63,2.88
684522.29,12.57,2.34,156934.47,2.88
684522.29,12.57,2.34,156934.47,2.88
684420.07,12.57,2.34,156898.14,2.88
684317.85,12.57,2.35,156889.62,2.88
684215.63,12.57,2.35,156806.46,2.88
684302.03,12.57,2.35,156920.3,2.88
684388.44,12.57,2.35,157053.18,2.89
684800.63,12.58,2.36,157156.89,2.89
684698.41,12.58,2.36,157500.91,2.89
684596.19,12.58,2.36,157409.23,2.89
684493.97,12.58,2.36,157409.23,2.89
684009.56,12.58,2.35,156899.8,2.88
683907.33,12.58,2.35,156869.25,2.88
684387.61,12.59,2.36,157429.57,2.9
684387.61,12.59,2.36,157429.57,2.9
684474.02,12.59,2.37,157543.42,2.9
684371.8,12.59,2.37,157507.09,2.9
684371.8,12.59,2.37,157507.09,2.9
684269.57,12.59,2.37,157415.4,2.9
684167.35,12.59,2.37,157415.4,2.9
684167.35,12.59,2.37,157415.4,2.9
684253.76,12.59,2.37,157529.25,2.9
684095.28,12.59,2.37,157392.23,2.9
684095.28,12.59,2.37,157392.23,2.9
684181.68,12.6,2.37,157525.11,2.9
684079.46,12.6,2.37,157433.42,2.9
684165.87,12.6,2.38,157619.92,2.9
684007.24,12.6,2.37,157464.53,2.9
683905.02,12.6,2.38,157433.97,2.9
683623.44,12.59,2.37,157081.74,2.89
683521.22,12.59,2.37,157020.61,2.89
683419.0,12.59,2.37,157012.09,2.89
683505.4,12.6,2.38,157098.13,2.9
683403.18,12.6,2.38,157007.48,2.89
683300.96,12.6,2.38,157006.44,2.89
683300.96,12.6,2.38,157006.44,2.89
683198.74,12.6,2.38,157013.22,2.9
683096.52,12.6,2.38,156914.75,2.89
682994.3,12.6,2.38,156823.06,2.89
682835.67,12.6,2.38,156667.85,2.89
682733.45,12.6,2.38,156667.85,2.89
682631.23,12.6,2.38,156576.16,2.89
682631.23,12.6,2.38,156576.16,2.89
682631.23,12.6,2.38,156576.16,2.89
682957.18,12.61,2.38,157012.29,2.9
682854.96,12.61,2.38,156920.61,2.9
682854.96,12.61,2.38,156920.61,2.9
682752.74,12.61,2.38,156920.61,2.9
682650.52,12.61,2.38,156927.39,2.9
682282.35,12.6,2.38,156551.26,2.89
682368.75,12.6,2.38,156621.99,2.89
682266.53,12.6,2.38,156530.3,2.89
682164.31,12.61,2.38,156530.3,2.89
682062.09,12.61,2.38,156499.75,2.89
681959.87,12.61,2.38,156438.62,2.89
682293.89,12.61,2.39,156463.65,2.89
682517.18,12.62,2.4,157113.46,2.9
682603.59,12.62,2.4,157227.3,2.91
682603.59,12.62,2.4,157227.3,2.91
682501.37,12.62,2.4,157190.97,2.91
682501.37,12.62,2.4,157190.97,2.91
682205.86,12.62,2.4,156826.66,2.9
682103.64,12.62,2.4,156809.92,2.9
682190.04,12.62,2.4,156904.18,2.9
681823.8,12.62,2.39,156601.96,2.9
681721.57,12.62,2.39,156585.22,2.9
682047.52,12.62,2.4,156884.27,2.9
681945.3,12.62,2.4,156867.52,2.9
682031.71,12.63,2.41,156961.79,2.91
681929.49,12.63,2.41,156870.1,2.91
681929.49,12.63,2.41,156870.1,2.91
681827.27,12.63,2.41,156870.1,2.91
681459.1,12.62,2.4,156556.11,2.9
681356.88,12.62,2.4,156525.55,2.9
681254.65,12.62,2.4,156464.42,2.9
681341.06,12.63,2.41,156578.26,2.9
681238.84,12.63,2.41,156559.23,2.9
681136.62,12.63,2.41,156467.54,2.9
681034.4,12.63,2.41,156467.54,2.9
680932.18,12.63,2.41,156436.99,2.9
681250.05,12.64,2.41,156751.27,2.91
681028.51,12.63,2.41,156572.17,2.9
680926.29,12.63,2.41,156578.96,2.91
681252.24,12.64,2.42,156854.48,2.91
680884.07,12.63,2.41,156540.49,2.9
680781.85,12.64,2.41,156547.27,2.91
681194.04,12.64,2.42,156893.7,2.91
680983.12,12.64,2.42,156714.47,2.91
680824.5,12.64,2.42,156584.02,2.91
680824.5,12.64,2.42,156584.02,2.91
680910.9,12.64,2.42,156697.87,2.91
680997.31,12.64,2.42,156830.75,2.91
681083.71,12.65,2.43,156944.59,2.91
680981.49,12.65,2.43,156908.26,2.91
680879.27,12.65,2.43,156816.58,2.91
680965.68,12.65,2.43,157003.29,2.92
680863.46,12.65,2.43,156994.76,2.92
680557.53,12.65,2.43,156756.0,2.91
680455.31,12.65,2.43,156672.83,2.91
680678.59,12.65,2.43,156739.79,2.91
681004.54,12.66,2.44,157202.11,2.92
681090.95,12.67,2.44,157315.96,2.93
680988.73,12.67,2.44,157279.63,2.93
680886.51,12.67,2.44,157249.07,2.93
680784.29,12.67,2.44,157187.94,2.92
680682.06,12.67,2.45,157096.25,2.92
680579.84,12.67,2.45,157096.25,2.92
680477.62,12.67,2.45,157103.04,2.92
680375.4,12.67,2.45,157004.56,2.92
680375.4,12.67,2.45,157004.56,2.92
680273.18,12.67,2.45,156996.04,2.92
680496.47,12.67,2.45,157235.41,2.93
680810.05,12.68,2.46,157143.72,2.93
680707.83,12.68,2.46,157562.76,2.94
680794.23,12.69,2.46,157676.61,2.94
680692.01,12.69,2.46,157640.28,2.94
680589.79,12.69,2.46,157667.44,2.94
680487.57,12.69,2.47,157548.59,2.94
680385.35,12.69,2.47,157540.07,2.94
680283.13,12.69,2.47,157456.9,2.94
680369.53,12.69,2.47,157570.75,2.94
680267.31,12.69,2.47,157534.42,2.94
680353.72,12.7,2.47,157648.27,2.94
680353.72,12.7,2.47,157648.27,2.94
680440.13,12.7,2.48,157781.14,2.94
680144.62,12.69,2.47,157488.62,2.94
680042.4,12.69,2.47,157396.93,2.94
680042.4,12.69,2.47,157396.93,2.94
679940.18,12.7,2.47,157396.93,2.94
679572.01,12.69,2.47,157115.36,2.93
679469.78,12.69,2.47,157023.67,2.93
679795.73,12.7,2.48,157459.49,2.94
679500.22,12.69,2.47,157210.1,2.94
679398.0,12.69,2.47,157201.57,2.94
679295.78,12.69,2.47,157118.41,2.94
678295.78,12.68,2.45,156118.41,2.92
677999.98,12.67,2.45,155819.36,2.91
678086.39,12.68,2.45,155933.21,2.91
677718.22,12.67,2.45,155557.39,2.91
677616.0,12.67,2.45,155538.4,2.91
677941.95,12.68,2.46,155651.25,2.91
677839.72,12.68,2.46,155820.7,2.91
677471.55,12.67,2.45,155506.71,2.91
677471.55,12.67,2.45,155506.71,2.91
677369.33,12.67,2.45,155476.15,2.91
677267.11,12.67,2.45,155415.02,2.91
677164.89,12.67,2.45,155421.81,2.91
677441.51,12.68,2.46,155702.75,2.91
677775.54,12.69,2.47,155727.78,2.92
677673.32,12.69,2.47,156056.37,2.92
677317.07,12.68,2.46,155691.06,2.92
677214.85,12.68,2.46,155697.85,2.92
677548.88,12.69,2.47,155980.42,2.92
677635.28,12.69,2.47,155888.74,2.92
677269.03,12.69,2.47,155577.69,2.91
677166.81,12.69,2.47,155764.24,2.92
677064.59,12.69,2.47,155672.55,2.92
677064.59,12.69,2.47,155672.55,2.92
676962.37,12.69,2.47,155672.55,2.92
676860.15,12.69,2.47,155655.8,2.92
676946.56,12.69,2.47,155750.07,2.92
676844.34,12.69,2.47,155658.38,2.92
676930.74,12.7,2.48,155844.88,2.92
676828.52,12.7,2.48,155753.19,2.92
677162.55,12.71,2.48,156198.5,2.93
677248.95,12.71,2.49,156312.34,2.93
677248.95,12.71,2.49,156312.34,2.93
677146.73,12.71,2.49,156293.36,2.93
676780.48,12.7,2.48,155918.05,2.93
676678.26,12.7,2.48,155909.53,2.93
676473.82,12.71,2.48,155817.84,2.93
676560.23,12.71,2.49,155903.88,2.93
676646.63,12.71,2.49,156017.73,2.93
676733.04,12.72,2.49,156150.6,2.93
676630.82,12.72,2.49,156157.39,2.93
676528.6,12.72,2.49,156058.92,2.93
676615.0,12.72,2.5,156172.76,2.94
676701.41,12.72,2.5,156305.64,2.94
677027.36,12.73,2.51,156418.49,2.94
676925.14,12.73,2.51,156649.77,2.95
677011.54,12.74,2.51,156763.62,2.95
677097.95,12.74,2.52,156896.5,2.95
676878.26,12.74,2.51,156647.69,2.95
676878.26,12.74,2.51,156647.69,2.95
676776.04,12.74,2.51,156639.17,2.95
677101.99,12.74,2.52,156929.99,2.95
676974.74,12.74,2.52,156855.14,2.95
676635.9,12.74,2.51,156515.72,2.95
676533.68,12.74,2.51,156424.04,2.94
676431.45,12.74,2.51,156424.04,2.95
676329.23,12.74,2.52,156332.35,2.94
676655.18,12.74,2.52,156768.17,2.95
676552.96,12.74,2.52,156676.49,2.95
676639.37,12.75,2.53,156862.99,2.96
676537.15,12.75,2.53,156771.3,2.95
676623.55,12.75,2.53,156957.8,2.96
676900.17,12.76,2.54,156866.11,2.96
676797.95,12.76,2.54,157245.53,2.96
676695.73,12.76,2.54,157252.31,2.97
677009.31,12.77,2.55,157572.88,2.97
677095.72,12.77,2.55,157686.73,2.97
677182.12,12.77,2.55,157819.61,2.98
677268.53,12.78,2.56,157933.45,2.98
677131.57,12.78,2.55,157758.17,2.98
677029.35,12.78,2.55,157739.14,2.98
676927.13,12.78,2.55,157722.4,2.98
677013.53,12.78,2.56,157816.66,2.98
676911.31,12.78,2.56,157808.14,2.98
676911.31,12.78,2.56,157808.14,2.98
676809.09,12.78,2.56,157724.97,2.98
676895.5,12.79,2.56,157838.82,2.98
676895.5,12.79,2.56,157838.82,2.98
676793.28,12.79,2.56,157802.49,2.98
