ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1461856.08,37.25,11.68,621732.59,15.84
1461856.08,37.25,11.68,622097.32,15.85
1461929.94,37.26,11.69,622095.04,15.86
1460906.98,37.27,11.7,622009.77,15.87
1460840.1,37.28,11.71,622009.77,15.87
1460773.22,37.29,11.71,622009.77,15.88
1460773.22,37.29,11.71,622009.77,15.88
1460847.08,37.29,11.72,622170.47,15.88
1460780.2,37.3,11.73,622177.36,15.89
1460524.46,37.3,11.73,622177.36,15.89
1460457.58,37.31,11.74,622522.28,15.9
1460072.39,37.3,11.73,622110.35,15.89
1460261.84,37.31,11.74,622871.49,15.92
1460269.84,37.31,11.74,622873.22,15.92
1460014.11,37.32,11.74,622994.99,15.92
1459758.37,37.32,11.75,622956.91,15.93
1459502.63,37.32,11.75,622873.22,15.93
1459293.03,37.32,11.75,622689.0,15.92
1459112.84,37.32,11.75,623757.25,15.96
1459045.96,37.33,11.76,623752.13,15.96
1458979.07,37.34,11.76,623749.85,15.96
1458912.19,37.34,11.77,623749.85,15.97
1459066.75,37.36,11.78,623423.19,15.96
1458811.01,37.36,11.78,623415.79,15.97
1458555.27,37.36,11.79,623415.79,15.97
1458299.53,37.36,11.79,623707.38,15.98
1458299.53,37.36,11.79,623707.38,15.98
1458299.53,37.36,11.79,623707.38,15.98
1458299.53,37.36,11.79,623707.38,15.98
1458232.65,37.37,11.8,623726.34,15.98
1457976.91,37.37,11.8,623686.53,15.99
1457976.91,37.37,11.8,623686.53,15.99
1457976.91,37.37,11.8,623686.53,15.99
1457235.33,37.36,11.79,622944.95,15.97
1457235.33,37.36,11.79,622944.95,15.97
1456979.59,37.37,11.79,622711.74,15.97
1456912.7,37.37,11.8,622695.94,15.97
1456527.51,37.37,11.79,623083.49,15.99
1456271.78,37.37,11.8,623753.48,16.01
1456760.3,37.39,11.82,624064.91,16.02
1456504.56,37.4,11.82,624060.03,16.02
1456437.68,37.4,11.83,624056.88,16.03
1456181.94,37.41,11.83,624054.35,16.03
1455926.2,37.41,11.83,624138.46,16.04
1455626.6,37.4,11.83,623829.49,16.03
1455370.86,37.41,11.83,623973.7,16.04
1455370.86,37.41,11.83,623973.7,16.04
1455303.98,37.41,11.84,623973.7,16.04
1455048.24,37.42,11.84,623750.38,16.04
1455122.1,37.42,11.85,625354.74,16.08
1455319.95,37.43,11.86,625347.34,16.09
1455064.21,37.44,11.86,625342.35,16.09
1454808.47,37.44,11.87,625602.7,16.1
1454552.74,37.44,11.87,625342.35,16.1
1453552.74,37.43,11.85,624342.35,16.08
1453552.74,37.43,11.85,624342.35,16.08
1453297.0,37.43,11.86,624337.17,16.08
1453230.11,37.44,11.86,624337.17,16.08
1452974.38,37.44,11.87,624334.95,16.09
1452590.79,37.43,11.86,624422.61,16.09
1452664.65,37.44,11.87,624361.04,16.09
1452597.77,37.45,11.87,624334.95,16.1
1452342.03,37.45,11.88,624334.95,16.1
1452042.43,37.45,11.87,623823.78,16.09
1451742.82,37.44,11.87,623740.51,16.09
1452005.95,37.45,11.88,624050.75,16.1
1451796.35,37.45,11.87,623693.8,16.09
1451436.52,37.44,11.87,623626.38,16.09
1451625.97,37.45,11.88,623621.57,16.09
1451625.97,37.45,11.88,623621.57,16.09
1451559.09,37.46,11.89,624891.06,16.13
1451303.35,37.46,11.89,625071.64,16.14
1451047.61,37.47,11.89,624912.85,16.14
1450791.87,37.47,11.89,625203.52,16.15
1450920.18,37.48,11.9,625193.25,16.15
1450710.58,37.47,11.9,625447.43,16.16
1450551.72,37.47,11.9,625296.71,16.15
1450305.35,37.48,11.9,625127.12,16.15
1450040.25,37.48,11.9,624984.25,16.15
1450040.25,37.48,11.9,624984.25,16.15
1449784.51,37.48,11.91,624979.38,16.16
1449399.32,37.48,11.9,624557.49,16.15
1449143.58,37.48,11.91,624554.96,16.15
1448887.84,37.48,11.91,624554.96,16.16
1448632.1,37.49,11.91,624840.95,16.17
1448288.05,37.48,11.91,624530.47,16.16
1448288.05,37.48,11.91,624530.47,16.16
1448477.5,37.49,11.92,624525.79,16.16
1448477.5,37.49,11.92,624525.79,16.16
1448477.5,37.49,11.92,624525.79,16.16
1448221.77,37.49,11.92,624467.66,16.17
1447984.75,37.5,11.92,625248.2,16.19
1447748.06,37.5,11.93,624558.39,16.18
1447748.06,37.5,11.93,624558.39,16.18
1447454.55,37.5,11.93,624239.8,16.17
1447454.55,37.5,11.93,624239.8,16.17
1447168.4,37.5,11.92,624237.08,16.17
1447168.4,37.5,11.92,624237.08,16.17
1447101.51,37.5,11.93,624309.24,16.18
1447034.63,37.51,11.94,624272.68,16.18
1446778.89,37.51,11.94,624267.5,16.19
1446523.15,37.52,11.94,624265.28,16.19
1446267.41,37.52,11.95,624366.88,16.2
1446011.68,37.52,11.95,624265.28,16.2
1445755.94,37.53,11.95,624274.51,16.2
1445755.94,37.53,11.95,624274.51,16.2
1446042.29,37.54,11.96,624238.92,16.2
1445786.55,37.54,11.97,624566.22,16.22
1445583.48,37.54,11.96,624566.22,16.22
1445516.6,37.54,11.97,624694.32,16.22
1445260.86,37.55,11.97,624572.57,16.23
1445450.31,37.56,11.98,624481.56,16.23
1445194.57,37.56,11.99,624266.77,16.22
1445127.69,37.57,11.99,624366.01,16.23
1444104.73,37.58,12.0,624443.88,16.25
1443719.54,37.57,12.0,625514.14,16.28
1443463.8,37.58,12.0,625509.26,16.28
1443208.07,37.58,12.0,625506.74,16.29
1442952.33,37.58,12.01,625556.51,16.29
1442952.33,37.58,12.01,625556.51,16.29
1443141.78,37.59,12.02,625912.95,16.3
1443074.9,37.6,12.02,625912.95,16.31
1443074.9,37.6,12.02,625912.95,16.31
1443240.68,37.61,12.03,625912.95,16.31
1442984.94,37.61,12.04,625889.97,16.31
1442729.2,37.61,12.04,626126.49,16.32
1442473.46,37.62,12.04,626002.22,16.32
1442473.46,37.62,12.04,626002.22,16.32
1442274.44,37.61,12.04,625985.98,16.33
1442207.56,37.62,12.05,625986.12,16.33
1442281.42,37.63,12.05,625985.98,16.33
1442025.68,37.63,12.06,625849.53,16.33
1441769.94,37.63,12.06,625846.94,16.34
1441514.2,37.64,12.06,625839.54,16.34
1441447.32,37.64,12.07,625839.54,16.34
1441191.58,37.65,12.07,625919.21,16.35
1440955.13,37.64,12.07,625611.1,16.34
1440699.39,37.65,12.07,625552.97,16.35
1440589.39,37.65,12.07,625442.97,16.34
1440333.65,37.65,12.07,625421.43,16.35
1440333.65,37.65,12.07,625421.43,16.35
1440134.05,37.65,12.07,625446.94,16.35
1439878.31,37.65,12.07,626053.52,16.37
1439878.31,37.65,12.07,626053.52,16.37
1440067.76,37.66,12.08,626044.4,16.37
1440067.76,37.66,12.08,626044.4,16.37
1439812.02,37.66,12.09,625858.26,16.37
1439426.83,37.66,12.08,625841.88,16.37
1439426.83,37.66,12.08,625841.88,16.37
1439180.45,37.66,12.09,625498.99,16.37
1438915.36,37.66,12.09,625421.43,16.37
1438659.62,37.67,12.09,625416.56,16.37
1438403.88,37.67,12.09,625414.04,16.38
1438337.0,37.67,12.1,626499.04,16.41
1438081.26,37.68,12.1,626499.04,16.41
1438014.37,37.68,12.11,626848.54,16.43
1437722.86,37.68,12.11,626351.61,16.42
1437467.12,37.68,12.11,626354.09,16.42
1437540.98,37.69,12.12,626346.69,16.42
1437540.98,37.69,12.12,626346.69,16.42
1437285.24,37.69,12.12,626354.92,16.43
1437029.5,37.7,12.12,626542.36,16.44
1436811.54,37.7,12.13,626723.5,16.45
1436511.94,37.7,12.12,626723.5,16.45
1436218.42,37.7,12.13,626344.21,16.44
1435962.69,37.7,12.13,626344.21,16.45
1435962.69,37.7,12.13,626344.21,16.45
1435895.8,37.71,12.13,626407.79,16.45
1435828.92,37.71,12.14,626376.79,16.45
1436187.02,37.73,12.15,626344.21,16.45
1436120.14,37.73,12.16,626457.47,16.46
1436120.14,37.73,12.16,626457.47,16.46
1435808.74,37.73,12.16,626362.39,16.46
1435808.74,37.73,12.16,626447.41,16.46
1435998.19,37.74,12.16,626429.22,16.46
1435998.19,37.74,12.16,626395.75,16.46
1435742.45,37.74,12.17,626395.75,16.47
1435486.71,37.75,12.17,626399.45,16.47
1435419.83,37.75,12.18,627583.51,16.51
1435164.09,37.75,12.18,627581.33,16.51
1434908.35,37.76,12.18,627579.82,16.51
1434652.61,37.76,12.19,627641.42,16.52
1434416.16,37.76,12.18,627114.49,16.51
1434160.42,37.76,12.19,627095.06,16.51
1433904.68,37.76,12.19,627052.89,16.51
1433648.94,37.77,12.19,627045.49,16.52
1433393.2,37.77,12.2,627194.31,16.53
1433393.2,37.77,12.2,627229.81,16.53
1433137.46,37.77,12.2,627279.53,16.53
1433070.58,37.78,12.21,627702.18,16.55
1432814.84,37.78,12.21,627562.08,16.55
1432747.96,37.79,12.22,627556.96,16.55
1432681.08,37.8,12.22,627554.68,16.56
1432944.21,37.81,12.23,627581.3,16.56
1432584.38,37.8,12.23,627590.28,16.56
1432328.64,37.81,12.23,627536.96,16.56
1432518.09,37.81,12.24,627501.36,16.56
1432262.35,37.82,12.24,627853.36,16.58
1431877.16,37.81,12.24,628248.58,16.59
1432066.61,37.82,12.25,628209.26,16.59
1431999.73,37.83,12.25,628054.21,16.59
1431743.99,37.83,12.26,627884.77,16.59
1431488.25,37.84,12.26,627697.09,16.59
1431232.51,37.84,12.26,627689.69,16.59
1431232.51,37.84,12.26,627602.65,16.59
1431165.63,37.84,12.27,627401.8,16.59
1430909.89,37.85,12.27,627401.8,16.59
1430983.76,37.86,12.28,629150.24,16.64
1431149.53,37.87,12.29,629142.84,16.65
1431149.53,37.87,12.29,629241.17,16.65
1430764.34,37.86,12.29,628829.22,16.64
1430838.21,37.87,12.3,628867.62,16.64
1430912.07,37.88,12.3,628834.42,16.65
1430656.33,37.88,12.31,629159.14,16.66
1430656.33,37.88,12.31,629159.14,16.66
1430400.59,37.88,12.31,628884.84,16.66
1430144.85,37.89,12.31,629039.01,16.66
1429964.67,37.89,12.32,629617.72,16.68
1430105.85,37.91,12.33,629562.63,16.69
1429883.42,37.9,12.33,629742.89,16.69
1429627.68,37.91,12.33,629738.02,16.7
1429328.08,37.9,12.33,629465.09,16.69
1429072.34,37.9,12.33,629462.56,16.7
1428816.6,37.91,12.33,629596.51,16.7
1428816.6,37.91,12.33,629596.51,16.7
1428088.38,37.9,12.32,628868.29,16.69
1428090.67,37.9,12.33,628869.42,16.69
1427834.93,37.9,12.33,628739.6,16.69
1427908.8,37.91,12.34,628734.4,16.69
1427653.06,37.91,12.34,628965.57,16.7
1427842.51,37.92,12.35,629667.31,16.72
1427457.32,37.92,12.34,629514.52,16.72
1427457.32,37.92,12.34,629514.52,16.72
1427220.3,37.92,12.35,629968.5,16.74
1427153.42,37.93,12.35,629756.86,16.74
1427280.45,37.94,12.37,629679.7,16.74
1427024.71,37.95,12.37,629674.88,16.74
1427024.71,37.95,12.37,629674.88,16.74
1427024.71,37.95,12.37,629674.88,16.74
1427024.71,37.95,12.37,629674.88,16.74
1426815.11,37.94,12.37,630986.24,16.78
1426815.11,37.94,12.37,630986.24,16.78
1426157.88,37.93,12.36,630374.14,16.77
1426157.88,37.93,12.36,630374.14,16.77
1425858.28,37.93,12.36,629386.33,16.74
1425863.99,37.93,12.36,629669.02,16.75
1425863.99,37.93,12.36,629669.02,16.75
1426024.33,37.94,12.37,629534.13,16.75
1425768.59,37.94,12.37,629531.55,16.75
1425512.85,37.95,12.37,629531.55,16.76
1425781.06,37.96,12.39,631095.58,16.8
1425781.06,37.96,12.39,631095.58,16.8
1425525.32,37.96,12.39,631131.4,16.81
1425525.32,37.96,12.39,631131.4,16.81
1425525.32,37.96,12.39,631110.81,16.81
1425269.58,37.97,12.39,631075.0,16.81
1425555.93,37.98,12.4,631067.6,16.81
1425043.84,37.97,12.4,631067.6,16.81
1425306.97,37.98,12.41,631138.56,16.82
1425051.24,37.98,12.41,631289.29,16.83
1424795.5,37.99,12.41,631198.33,16.83
1424539.76,37.99,12.42,631138.56,16.83
1424472.88,38.0,12.42,631067.6,16.83
1424217.14,38.0,12.43,631141.51,16.84
1424150.26,38.01,12.43,631141.51,16.84
1423894.52,38.01,12.44,631184.99,16.85
1423894.52,38.01,12.44,631199.94,16.85
1423638.78,38.01,12.44,631082.14,16.85
1423383.04,38.02,12.44,631267.01,16.86
1423383.04,38.02,12.44,631267.01,16.86
1423127.3,38.02,12.45,631106.91,16.86
1422871.56,38.02,12.45,631081.6,16.86
1422615.82,38.03,12.45,631327.37,16.88
1422255.99,38.02,12.45,631593.41,16.88
1422189.11,38.03,12.45,631453.87,16.88
1422122.23,38.03,12.46,631342.97,16.89
1422311.68,38.04,12.47,631327.37,16.89
1421936.49,38.04,12.46,632439.29,16.92
1421680.75,38.04,12.47,632187.07,16.92
1421425.01,38.05,12.47,632179.67,16.92
1421358.13,38.05,12.48,632239.69,16.93
1421358.13,38.05,12.48,632239.69,16.93
1421291.25,38.06,12.48,632234.57,16.93
1421035.51,38.06,12.49,632234.57,16.93
1420968.62,38.07,12.49,632232.29,16.94
1421158.08,38.08,12.5,632232.29,16.94
1421158.08,38.08,12.5,632232.29,16.94
1420921.62,38.08,12.5,632297.34,16.94
1420762.77,38.07,12.5,632149.26,16.94
1420507.03,38.08,12.5,632298.16,16.95
1420440.14,38.08,12.51,632302.87,16.95
1420440.14,38.08,12.51,632302.87,16.95
1420184.41,38.09,12.51,632164.61,16.95
1419928.67,38.09,12.52,632875.75,16.98
1419691.65,38.09,12.52,632456.93,16.97
1419503.66,38.1,12.52,632451.05,16.97
1419766.79,38.11,12.53,632381.29,16.97
1419397.92,38.1,12.53,632505.75,16.98
1419055.71,38.1,12.53,632208.67,16.98
1419245.16,38.11,12.54,632119.09,16.98
1418989.43,38.12,12.54,632114.22,16.98
1418604.23,38.11,12.54,632079.34,16.98
1418348.5,38.12,12.54,632076.81,16.99
1418348.5,38.12,12.54,632076.81,16.99
1418281.61,38.12,12.55,633290.74,17.02
1418025.87,38.13,12.55,633412.63,17.03
1417770.14,38.13,12.56,633319.8,17.03
1417770.14,38.13,12.56,633319.8,17.03
1417703.25,38.14,12.56,633428.62,17.04
1417636.37,38.14,12.57,633423.5,17.04
1417380.63,38.15,12.57,633430.6,17.05
1417380.63,38.15,12.57,633430.6,17.05
1417124.89,38.15,12.58,633950.28,17.07
1416906.93,38.15,12.58,633726.05,17.06
1417193.28,38.16,12.59,633723.77,17.07
1417126.4,38.17,12.6,633723.77,17.07
1416832.89,38.17,12.6,633392.16,17.07
1416766.0,38.18,12.61,633421.01,17.07
1416510.27,38.18,12.61,633421.01,17.07
1416254.53,38.19,12.61,633421.01,17.08
1415998.79,38.19,12.62,633422.84,17.08
1415486.7,38.18,12.61,633393.99,17.09
1415486.7,38.18,12.61,633393.99,17.09
1415230.96,38.19,12.61,633392.16,17.09
1413185.05,38.21,12.64,633384.76,17.13
1413185.05,38.21,12.64,633384.76,17.13
1413118.17,38.22,12.65,633384.76,17.13
1412862.43,38.22,12.65,633384.76,17.14
1412862.43,38.22,12.65,633384.76,17.14
1412606.69,38.23,12.65,633459.58,17.14
1412606.69,38.23,12.65,633463.43,17.14
1412350.95,38.23,12.66,633453.19,17.15
1412095.21,38.23,12.66,633388.6,17.15
1411839.47,38.24,12.66,633383.73,17.15
1412005.25,38.25,12.67,633766.18,17.17
1411749.51,38.25,12.68,633763.66,17.17
1411749.51,38.25,12.68,633763.66,17.17
1411493.77,38.25,12.68,633763.66,17.18
1411493.77,38.25,12.68,633763.66,17.18
1411238.03,38.26,12.68,633826.13,17.18
1410726.56,38.26,12.69,633903.15,17.19
1410916.01,38.27,12.7,634106.16,17.2
1410530.82,38.27,12.7,633520.7,17.19
1410530.82,38.27,12.7,633520.7,17.19
1410275.08,38.27,12.7,633458.25,17.19
1410275.08,38.27,12.7,633458.25,17.19
1410208.2,38.28,12.71,634886.52,17.23
1409952.46,38.28,12.71,635130.12,17.24
1409696.72,38.29,12.71,634963.96,17.25
1409405.2,38.28,12.71,634599.82,17.24
1409149.46,38.28,12.71,634522.36,17.24
1409082.58,38.29,12.72,634517.24,17.24
1408826.84,38.29,12.72,634512.06,17.25
1408826.84,38.29,12.72,634512.06,17.25
1408571.1,38.3,12.72,634509.84,17.25
1408571.1,38.3,12.72,634528.32,17.25
1408760.55,38.31,12.73,634526.04,17.25
1408524.1,38.31,12.73,634621.15,17.26
1408890.17,38.32,12.74,634526.71,17.26
1408634.43,38.32,12.75,634526.71,17.26
1408396.67,38.32,12.74,634698.63,17.27
1408396.67,38.32,12.74,634698.63,17.27
1408396.67,38.32,12.74,634698.63,17.27
1408140.93,38.32,12.75,634825.12,17.28
1407885.2,38.33,12.75,634860.34,17.28
1407629.46,38.33,12.76,634976.62,17.29
1407383.08,38.33,12.76,634815.59,17.29
1407316.2,38.34,12.77,634700.84,17.29
1407060.46,38.34,12.77,634695.96,17.3
1406804.72,38.35,12.77,634693.44,17.3
1406804.72,38.35,12.77,634693.44,17.3
1406548.98,38.35,12.78,634693.44,17.3
1406548.98,38.35,12.78,634693.44,17.3
1406677.29,38.36,12.79,634635.59,17.31
1406677.29,38.36,12.79,634635.59,17.31
1406610.41,38.37,12.79,635327.18,17.33
1406614.98,38.37,12.79,635328.69,17.33
1406359.24,38.37,12.8,635440.77,17.34
1406433.11,38.38,12.8,635618.13,17.34
1406177.37,38.38,12.81,635756.56,17.35
1405877.76,38.38,12.8,636423.36,17.37
1405877.76,38.38,12.8,636423.36,17.37
1405877.76,38.38,12.8,636423.36,17.37
1405877.76,38.38,12.8,636423.36,17.37
1405877.76,38.38,12.8,636423.36,17.37
1405877.76,38.38,12.8,636423.36,17.37
1405612.67,38.38,12.81,636306.41,17.37
1405465.91,38.39,12.81,637192.14,17.4
1405465.91,38.39,12.81,637192.14,17.4
1405587.04,38.4,12.83,636837.24,17.4
1405776.49,38.41,12.84,637158.79,17.41
1405034.9,38.4,12.83,636377.46,17.39
1404968.02,38.41,12.83,636372.34,17.4
1404712.28,38.41,12.84,636367.16,17.4
1404456.54,38.41,12.84,636364.94,17.41
1404456.54,38.41,12.84,636364.94,17.41
1404389.66,38.42,12.85,636362.66,17.41
1404133.92,38.42,12.85,636362.66,17.41
1403878.18,38.43,12.85,636456.71,17.42
1403878.18,38.43,12.85,636456.71,17.42
1403622.44,38.43,12.86,636362.92,17.42
1403237.25,38.43,12.85,635771.7,17.41
1402981.51,38.43,12.86,636122.34,17.42
1403170.97,38.44,12.87,636122.34,17.43
1402915.23,38.44,12.87,635960.23,17.43
1402659.49,38.45,12.87,635771.44,17.43
1402659.49,38.45,12.87,635771.44,17.43
1402403.75,38.45,12.88,635766.57,17.43
1402148.01,38.45,12.88,635764.04,17.44
1401892.27,38.46,12.88,635764.04,17.44
1401636.53,38.46,12.89,635819.34,17.45
1401636.53,38.46,12.89,635819.34,17.45
1401380.79,38.46,12.89,635765.92,17.45
1401380.79,38.46,12.89,635740.84,17.45
1401221.94,38.46,12.89,635581.99,17.45
1401155.05,38.47,12.89,635625.05,17.45
1400899.32,38.47,12.9,635860.08,17.46
1400899.32,38.47,12.9,635833.38,17.46
1400605.27,38.47,12.89,635914.92,17.47
1400605.27,38.47,12.89,635914.92,17.47
1400220.08,38.46,12.89,635885.26,17.47
1399900.08,38.46,12.88,635565.26,17.46
1399644.34,38.46,12.89,635482.72,17.46
1399388.6,38.46,12.89,635328.35,17.46
1399388.6,38.46,12.89,635328.35,17.46
1399321.72,38.47,12.9,635317.55,17.47
1399027.67,38.47,12.89,635013.59,17.46
1398771.93,38.47,12.9,635006.2,17.46
1398516.19,38.47,12.9,635006.2,17.47
1398260.45,38.48,12.9,635273.26,17.48
1398260.45,38.48,12.9,635273.26,17.48
1398449.9,38.49,12.91,635271.0,17.48
1398194.16,38.49,12.92,635228.19,17.49
1398268.03,38.5,12.93,636364.64,17.52
1398268.03,38.5,12.93,636364.64,17.52
1398268.03,38.5,12.93,636364.64,17.52
1398268.03,38.5,12.93,636364.64,17.52
1398012.29,38.5,12.93,636323.96,17.52
1398012.29,38.5,12.93,636323.96,17.52
1398012.29,38.5,12.93,636323.96,17.52
1397756.55,38.51,12.93,636823.11,17.54
1397510.17,38.51,12.94,636371.49,17.54
1397245.07,38.51,12.94,636140.37,17.53
1396945.47,38.51,12.93,635003.6,17.5
1396569.64,38.5,12.93,636167.73,17.54
1396313.9,38.51,12.93,636162.55,17.54
1396058.16,38.51,12.94,636160.33,17.55
1396261.17,38.52,12.95,636335.73,17.56
1396261.17,38.52,12.95,636335.73,17.56
1396194.29,38.53,12.95,636330.61,17.56
1396392.3,38.54,12.97,636474.58,17.57
1396392.3,38.54,12.97,636474.58,17.57
1396325.42,38.55,12.98,636472.3,17.57
1396069.68,38.55,12.98,636472.3,17.58
1396069.68,38.55,12.98,636472.3,17.58
1396069.68,38.55,12.98,636472.3,17.58
1396002.8,38.56,12.99,636472.3,17.58
1395935.92,38.57,12.99,636489.76,17.59
1395680.18,38.57,13.0,636524.19,17.59
1395276.65,38.56,12.99,636154.67,17.58
1395020.91,38.57,12.99,636120.23,17.59
1394765.17,38.57,13.0,636334.08,17.6
1395123.27,38.58,13.01,636316.62,17.6
1394963.02,38.58,13.01,636374.58,17.6
1394745.06,38.59,13.01,636322.78,17.6
1394745.06,38.59,13.01,636322.78,17.6
1394489.32,38.59,13.02,636392.28,17.61
1394195.8,38.59,13.02,636230.23,17.61
1393812.21,38.59,13.01,636172.28,17.61
1393745.33,38.59,13.02,636172.28,17.62
1393489.59,38.6,13.02,636154.45,17.62
1393666.21,38.61,13.04,640021.08,17.73
1395955.16,38.69,13.11,639745.26,17.73
1396153.01,38.7,13.12,640744.41,17.76
1396153.01,38.7,13.12,640744.41,17.76
1395897.27,38.7,13.13,640739.23,17.76
1395641.53,38.71,13.13,640737.01,17.77
1395644.96,38.71,13.13,640830.71,17.77
1395578.08,38.71,13.14,641298.68,17.79
1395578.08,38.71,13.14,641298.68,17.79
1395578.08,38.71,13.14,641298.68,17.79
1395322.34,38.72,13.14,641382.34,17.8
1395322.34,38.72,13.14,641382.34,17.8
1395322.34,38.72,13.14,641382.34,17.8
1394948.75,38.71,13.14,640867.56,17.78
1394693.01,38.71,13.14,640795.02,17.79
1394437.27,38.72,13.14,640815.54,17.79
1394437.27,38.72,13.14,640815.54,17.79
1393925.8,38.73,13.15,640831.36,17.8
1394283.9,38.74,13.16,640823.96,17.8
1394290.76,38.74,13.16,640889.43,17.81
1394035.02,38.74,13.17,641310.89,17.82
1394035.02,38.74,13.17,641310.89,17.82
1393968.13,38.75,13.17,641310.89,17.83
1393968.13,38.75,13.17,641310.89,17.83
1393721.76,38.75,13.18,640935.35,17.82
1393721.76,38.75,13.18,640935.35,17.82
1393721.76,38.75,13.18,640935.35,17.82
1393456.66,38.76,13.18,640857.79,17.82
1392962.82,38.75,13.18,640922.5,17.83
1392962.82,38.75,13.18,640922.5,17.83
1392895.94,38.76,13.18,640892.69,17.83
1392640.2,38.76,13.19,640887.82,17.84
1392838.05,38.77,13.2,640852.91,17.84
1392838.05,38.77,13.2,640852.91,17.84
1392454.46,38.76,13.19,641049.69,17.85
1392643.91,38.77,13.2,640972.11,17.85
1392577.03,38.78,13.21,640899.19,17.85
1392340.57,38.78,13.2,641637.18,17.87
1392084.84,38.78,13.21,641634.66,17.88
1391829.1,38.79,13.21,641952.05,17.89
1391762.22,38.79,13.22,642082.7,17.9
1391762.22,38.79,13.22,642082.7,17.9
1391951.67,38.8,13.23,642270.41,17.9
1391695.93,38.81,13.23,642006.45,17.9
1391440.19,38.81,13.24,641953.01,17.91
1391514.05,38.82,13.25,641945.61,17.91
1391258.31,38.82,13.25,642141.99,17.92
1391011.94,38.83,13.25,642249.03,17.93
1390746.84,38.83,13.26,641945.61,17.92
1390746.84,38.83,13.26,641953.32,17.92
1390491.1,38.83,13.26,641948.5,17.93
1390235.36,38.84,13.26,641945.93,17.93
1389979.62,38.84,13.27,642184.57,17.95
1389723.88,38.85,13.27,642220.28,17.95
1389468.14,38.85,13.28,641945.93,17.95
1389212.4,38.85,13.28,642611.62,17.97
1389216.98,38.85,13.28,642668.91,17.97
1389150.09,38.86,13.29,642668.91,17.98
1388774.9,38.85,13.28,642793.03,17.98
1388263.43,38.86,13.29,642878.81,18.0
1388263.43,38.86,13.29,643104.27,18.0
1387963.82,38.86,13.28,643167.86,18.01
1387745.86,38.86,13.29,642635.76,18.0
1387819.72,38.87,13.3,642577.34,18.0
1387752.84,38.88,13.3,642594.31,18.0
1387459.33,38.88,13.31,642460.71,18.0
1387392.45,38.89,13.31,642438.58,18.01
1387325.56,38.89,13.32,642438.58,18.01
1387325.56,38.89,13.32,642438.58,18.01
1387325.56,38.89,13.32,642438.58,18.01
1387069.83,38.9,13.32,642433.75,18.02
1386814.09,38.9,13.33,642431.18,18.02
1386747.2,38.91,13.34,642931.01,18.04
1386936.66,38.92,13.35,643517.87,18.06
1386869.77,38.93,13.35,643512.75,18.06
1386802.89,38.93,13.36,643510.47,18.07
1386547.15,38.94,13.36,643850.24,18.08
1386480.27,38.94,13.37,643850.24,18.08
1386105.08,38.94,13.36,644122.7,18.09
1386110.8,38.94,13.36,644123.7,18.09
1386110.8,38.94,13.36,644123.7,18.09
1386110.8,38.94,13.36,644123.7,18.09
1385811.19,38.93,13.36,643756.3,18.09
1385555.46,38.94,13.36,643539.38,18.09
1385555.46,38.94,13.36,643539.38,18.09
1385744.91,38.95,13.37,643582.44,18.09
1385517.25,38.95,13.38,643692.27,18.1
1385132.06,38.95,13.37,643662.61,18.1
1385132.06,38.95,13.37,643662.61,18.1
1385321.51,38.96,13.38,643668.78,18.1
1383275.6,38.99,13.41,643661.39,18.14
1383208.72,38.99,13.42,644099.83,18.16
1382972.26,38.99,13.42,643641.81,18.15
1383447.97,39.02,13.44,645071.49,18.19
1383447.97,39.02,13.44,645071.49,18.19
1383192.23,39.02,13.45,645066.67,18.2
1383125.35,39.03,13.45,645066.67,18.2
1382582.56,39.02,13.45,644154.56,18.18
1382582.56,39.02,13.45,644154.56,18.18
1382515.68,39.03,13.46,645549.22,18.22
1382515.68,39.03,13.46,645549.22,18.22
1382589.54,39.04,13.46,645541.82,18.23
1382522.66,39.05,13.47,645541.82,18.23
1382455.78,39.05,13.48,645541.82,18.24
1382455.78,39.05,13.48,645541.82,18.24
1382200.04,39.06,13.48,645539.24,18.24
1382200.04,39.06,13.48,645539.24,18.24
1382200.04,39.06,13.48,645539.24,18.24
