ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
423364.81,16.65,11.48,306839.14,12.07
423501.64,16.66,11.49,306839.14,12.07
423207.5,16.65,11.48,306532.59,12.06
423155.78,16.66,11.48,306686.72,12.07
423127.8,16.66,11.49,306570.18,12.07
423489.95,16.68,11.51,308178.91,12.14
423896.11,16.7,11.53,308783.74,12.17
423844.39,16.71,11.53,308783.74,12.17
423844.39,16.71,11.53,308783.74,12.17
423792.67,16.71,11.54,308783.74,12.18
423792.67,16.71,11.54,308783.74,12.18
423740.94,16.72,11.54,308917.06,12.19
423740.94,16.72,11.54,308917.06,12.19
423740.94,16.72,11.54,308917.06,12.19
423689.22,16.72,11.55,308906.79,12.19
424457.87,16.76,11.59,309728.34,12.23
425482.32,16.81,11.63,310783.74,12.27
425285.43,16.8,11.63,310502.1,12.26
425656.14,16.82,11.64,310502.1,12.27
425792.97,16.83,11.65,310502.1,12.27
426065.38,16.84,11.67,310502.1,12.27
426013.65,16.85,11.67,310502.1,12.28
426150.48,16.86,11.69,310504.59,12.28
425991.93,16.85,11.68,310347.26,12.28
425940.2,16.86,11.68,310347.26,12.28
425406.85,16.84,11.67,309690.99,12.26
425355.13,16.85,11.68,309807.33,12.27
425303.4,16.85,11.68,309766.55,12.27
425251.68,16.86,11.68,309692.06,12.28
425223.7,16.86,11.69,309879.5,12.29
425657.42,16.89,11.71,310241.59,12.31
425605.69,16.89,11.72,310241.59,12.31
425553.97,16.9,11.72,310241.59,12.32
424993.06,16.88,11.71,309690.99,12.3
425129.89,16.89,11.72,309688.58,12.3
425078.16,16.9,11.72,309688.58,12.31
424754.03,16.88,11.71,309702.46,12.31
424754.03,16.88,11.71,309702.46,12.31
424890.86,16.9,11.72,309756.71,12.32
424839.13,16.9,11.73,309802.01,12.32
424787.41,16.91,11.73,309766.5,12.33
424735.68,16.91,11.74,309796.7,12.33
424793.63,16.92,11.75,310071.6,12.35
424632.24,16.92,11.75,309756.71,12.34
424580.51,16.92,11.75,309756.71,12.35
424580.51,16.92,11.75,309756.71,12.35
424528.79,16.93,11.76,309756.71,12.35
424314.74,16.92,11.75,309688.5,12.35
424263.02,16.93,11.75,309694.96,12.36
424633.74,16.94,11.77,310905.44,12.41
424582.01,16.95,11.78,310912.13,12.41
424718.84,16.96,11.79,311272.55,12.43
424667.11,16.97,11.79,311271.7,12.44
424304.67,16.95,11.78,310848.39,12.42
424252.95,16.96,11.79,310863.79,12.43
424213.09,16.96,11.79,311022.04,12.44
424349.92,16.97,11.8,311022.04,12.44
424286.33,16.98,11.81,310836.09,12.44
424234.6,16.98,11.81,310836.09,12.44
424017.62,16.98,11.8,310704.77,12.44
424154.44,16.99,11.82,310704.77,12.44
424607.82,17.01,11.84,310704.77,12.45
424556.09,17.01,11.84,310704.77,12.45
424452.65,17.02,11.85,310706.84,12.46
424589.47,17.03,11.86,310706.84,12.46
424537.75,17.04,11.87,310706.84,12.47
424486.02,17.04,11.87,310737.78,12.48
424622.85,17.05,11.88,310769.54,12.48
424571.12,17.06,11.89,310742.7,12.49
424707.95,17.07,11.9,310726.02,12.49
424844.78,17.08,11.91,310740.09,12.49
424793.05,17.09,11.91,310735.99,12.5
424496.35,17.08,11.9,312082.64,12.55
424867.07,17.09,11.92,312389.46,12.57
424815.34,17.1,11.93,312535.02,12.58
424452.9,17.09,11.92,312178.71,12.57
424401.18,17.09,11.92,312033.15,12.57
424349.45,17.1,11.93,312033.15,12.57
424297.73,17.1,11.93,312033.15,12.58
424246.01,17.11,11.94,312033.15,12.58
424194.28,17.11,11.94,312037.45,12.59
424142.56,17.12,11.94,312033.21,12.59
424595.93,17.14,11.97,312033.21,12.59
424299.23,17.13,11.96,312033.21,12.6
424247.51,17.13,11.96,312152.6,12.61
424519.91,17.15,11.98,312156.07,12.61
424468.19,17.15,11.98,312120.22,12.61
424416.47,17.16,11.99,312036.61,12.62
424364.74,17.16,11.99,312036.61,12.62
424313.02,17.17,12.0,312036.61,12.63
424261.29,17.17,12.0,312155.45,12.64
424398.12,17.18,12.01,312152.76,12.64
424534.94,17.2,12.02,312152.98,12.64
424240.81,17.19,12.01,312151.98,12.65
424189.09,17.19,12.02,312147.47,12.65
424137.37,17.2,12.02,312173.33,12.66
424087.37,17.19,12.02,312123.33,12.65
424228.69,17.21,12.03,312223.96,12.66
424365.51,17.22,12.05,312223.96,12.67
424365.51,17.22,12.05,312223.96,12.67
424502.34,17.23,12.06,312867.03,12.7
424774.75,17.24,12.07,313211.18,12.72
424911.57,17.26,12.08,313570.48,12.73
425282.29,17.27,12.1,313570.48,12.74
425653.69,17.3,12.12,314061.24,12.76
424985.8,17.28,12.1,313329.67,12.74
424934.07,17.28,12.11,313329.67,12.74
424882.35,17.29,12.11,313329.67,12.75
424830.62,17.29,12.12,313331.14,12.75
424778.9,17.3,12.12,313329.82,12.76
424727.17,17.3,12.13,313331.18,12.76
424999.58,17.32,12.14,313331.18,12.77
424637.14,17.31,12.13,313344.37,12.77
425007.86,17.32,12.15,313339.57,12.77
424956.13,17.33,12.16,313483.28,12.78
424904.41,17.33,12.16,313449.44,12.79
424852.69,17.34,12.17,313338.05,12.79
424800.96,17.34,12.17,313338.05,12.79
424749.24,17.35,12.18,313338.05,12.8
424697.51,17.35,12.18,313378.88,12.8
424645.79,17.36,12.19,313395.05,12.81
424351.66,17.35,12.18,313265.39,12.81
424299.93,17.35,12.18,313214.72,12.81
424344.03,17.36,12.19,314011.73,12.85
424049.9,17.35,12.18,314003.34,12.85
424501.56,17.38,12.21,313850.94,12.85
424449.84,17.38,12.21,313850.94,12.85
424398.11,17.39,12.22,313850.94,12.86
424534.94,17.4,12.23,313850.94,12.86
424671.77,17.41,12.24,313850.94,12.87
424671.77,17.41,12.24,313850.94,12.87
424808.59,17.42,12.25,314299.83,12.89
424676.87,17.42,12.25,314241.42,12.89
424625.14,17.42,12.25,314340.17,12.9
424573.42,17.43,12.26,314359.37,12.9
423922.48,17.41,12.24,313708.44,12.88
423906.37,17.42,12.24,313711.0,12.89
425265.62,17.48,12.31,315316.6,12.96
425213.89,17.48,12.31,315316.6,12.97
425584.61,17.5,12.33,315289.95,12.97
425234.04,17.49,12.32,316072.5,13.0
425182.31,17.5,12.32,316072.5,13.01
425495.81,17.51,12.34,316194.24,13.01
425495.81,17.51,12.34,316194.24,13.01
425444.08,17.52,12.35,316194.24,13.02
425127.0,17.51,12.34,315999.22,13.01
425075.27,17.51,12.34,316051.31,13.02
425212.1,17.52,12.35,316051.31,13.03
425160.37,17.53,12.36,316132.36,13.03
425597.71,17.55,12.38,316132.36,13.04
425569.73,17.56,12.38,316549.3,13.06
425975.89,17.58,12.41,316625.08,13.07
425924.16,17.59,12.41,316625.08,13.07
425390.81,17.57,12.4,315999.22,13.05
425339.09,17.58,12.4,315999.22,13.06
425611.5,17.59,12.42,315999.56,13.06
425317.36,17.58,12.41,315999.22,13.06
425265.64,17.59,12.42,315999.22,13.07
425402.47,17.6,12.43,315999.22,13.07
424988.67,17.64,12.47,315999.22,13.12
424830.12,17.63,12.46,315853.47,13.11
424966.95,17.65,12.47,316055.47,13.12
424915.22,17.65,12.48,316119.5,13.13
424584.94,17.64,12.47,315932.36,13.13
424533.22,17.65,12.47,315921.06,13.13
424670.05,17.66,12.49,315974.17,13.14
425048.73,17.68,12.51,315906.21,13.14
425048.73,17.68,12.51,315906.21,13.14
424997.01,17.68,12.51,315892.1,13.14
425041.81,17.69,12.52,316154.63,13.16
425041.81,17.69,12.52,316154.63,13.16
425178.63,17.7,12.53,317718.19,13.23
425030.39,17.7,12.53,317417.02,13.22
424669.97,17.69,12.52,317011.89,13.21
424618.25,17.7,12.53,317011.89,13.21
424755.08,17.71,12.54,317011.89,13.22
424596.53,17.7,12.53,316853.34,13.21
424544.8,17.71,12.54,316853.34,13.22
424493.08,17.72,12.54,316853.34,13.22
424441.35,17.72,12.55,316909.95,13.23
424766.72,17.74,12.57,316909.95,13.23
424903.54,17.75,12.58,316909.95,13.24
424616.46,17.74,12.57,316910.08,13.24
424888.86,17.76,12.58,316909.95,13.24
425025.69,17.77,12.6,316909.95,13.25
424973.96,17.77,12.6,316910.24,13.25
424922.24,17.78,12.61,316881.57,13.26
424628.11,17.77,12.6,316957.95,13.26
425085.57,17.8,12.62,317615.05,13.3
424524.66,17.78,12.61,316929.72,13.27
424472.94,17.78,12.61,316929.72,13.28
424421.21,17.79,12.62,316929.72,13.28
424369.49,17.8,12.62,316939.33,13.29
424162.59,17.82,12.64,316934.91,13.31
424110.87,17.82,12.65,317042.29,13.32
424247.69,17.83,12.66,317220.79,13.33
424195.97,17.84,12.67,317359.14,13.35
424574.66,17.86,12.69,317104.25,13.34
424711.48,17.87,12.7,318599.02,13.41
424659.76,17.88,12.7,318599.02,13.41
424608.04,17.88,12.71,318599.02,13.42
424744.86,17.89,12.72,318599.02,13.42
424194.83,17.88,12.7,317872.92,13.4
424143.11,17.88,12.71,317872.92,13.4
424143.11,17.88,12.71,317872.92,13.4
424091.38,17.89,12.72,318015.32,13.41
423730.97,17.88,12.7,317611.95,13.4
424101.69,17.9,12.72,317611.95,13.4
424101.69,17.9,12.72,317611.95,13.4
424049.97,17.9,12.73,317567.03,13.41
424094.06,17.91,12.74,317593.06,13.41
424894.79,17.95,12.78,318469.55,13.46
424866.81,17.96,12.79,318749.11,13.47
424815.09,17.96,12.79,318749.11,13.48
424951.91,17.98,12.8,318749.11,13.48
424900.19,17.98,12.81,318749.11,13.49
424848.47,17.99,12.81,318752.66,13.49
424796.74,17.99,12.82,318766.18,13.5
424745.02,18.0,12.82,318770.99,13.51
424717.04,18.0,12.83,318803.87,13.51
424354.59,17.99,12.82,318803.87,13.52
424760.75,18.02,12.84,319405.54,13.55
424897.58,18.03,12.86,319405.54,13.55
425268.3,18.05,12.88,319405.54,13.56
425216.57,18.05,12.88,319405.54,13.56
425353.4,18.07,12.89,319405.54,13.57
425301.68,18.07,12.9,319405.54,13.57
425249.95,18.08,12.9,319405.54,13.58
425386.78,18.09,12.92,320633.9,13.63
424853.43,18.07,12.9,319977.47,13.61
424825.87,18.08,12.91,319611.81,13.6
424774.14,18.09,12.91,319740.44,13.61
424722.42,18.09,12.92,319675.65,13.62
424863.74,18.1,12.93,320554.33,13.66
425342.26,18.13,12.96,320386.83,13.66
425290.54,18.14,12.97,320386.83,13.66
425290.54,18.14,12.97,320386.83,13.66
424928.09,18.13,12.95,320085.77,13.65
425306.78,18.15,12.97,320358.46,13.67
425207.15,18.15,12.98,320189.22,13.67
425343.98,18.16,12.99,320189.22,13.67
425292.25,18.17,12.99,320189.22,13.68
425078.82,18.16,12.99,320271.35,13.68
425215.65,18.17,13.0,320271.35,13.69
425163.93,18.18,13.01,320271.35,13.69
425112.2,18.18,13.01,320284.93,13.7
425384.61,18.2,13.03,320284.93,13.7
425763.3,18.22,13.05,320285.13,13.71
425469.17,18.21,13.04,320284.93,13.71
425605.99,18.22,13.05,320284.93,13.71
425554.27,18.23,13.06,320314.57,13.72
425502.54,18.23,13.06,320526.27,13.74
425560.49,18.24,13.07,320411.8,13.74
425399.1,18.24,13.07,320271.35,13.74
425399.1,18.24,13.07,320271.35,13.74
424624.08,18.22,13.05,319496.34,13.71
424572.36,18.23,13.05,319496.34,13.71
424520.63,18.23,13.06,319496.34,13.72
424468.91,18.24,13.06,319496.34,13.73
424417.18,18.24,13.07,319496.74,13.73
424554.01,18.25,13.08,320099.52,13.76
424502.29,18.26,13.09,320099.11,13.77
424450.56,18.27,13.09,320277.26,13.78
424410.71,18.27,13.1,320235.69,13.79
424547.54,18.28,13.11,320611.76,13.81
424483.94,18.29,13.12,320475.18,13.81
424432.22,18.29,13.12,320475.18,13.81
424380.49,18.3,13.13,320475.18,13.82
424328.77,18.31,13.13,320493.03,13.83
424106.75,18.3,13.13,320737.18,13.84
424055.03,18.3,13.13,320736.4,13.84
424191.85,18.32,13.14,320887.66,13.86
424328.68,18.33,13.16,320887.66,13.86
424276.96,18.33,13.16,320956.61,13.87
424647.67,18.35,13.18,320956.61,13.87
424920.08,18.37,13.2,320956.61,13.88
425056.91,18.38,13.21,320959.1,13.88
425028.92,18.39,13.22,321569.25,13.91
424666.48,18.38,13.21,321568.48,13.92
425045.17,18.4,13.23,321566.76,13.92
425182.0,18.41,13.24,321566.76,13.92
425705.74,18.44,13.27,321585.45,13.93
425654.01,18.45,13.28,321585.45,13.94
425654.01,18.45,13.28,321585.45,13.94
425602.29,18.45,13.28,321585.45,13.94
424951.36,18.43,13.26,320870.59,13.92
424590.95,18.42,13.25,321605.57,13.95
424539.22,18.43,13.25,321605.57,13.96
424487.5,18.43,13.26,321662.18,13.97
424435.77,18.44,13.27,321660.51,13.97
424806.49,18.46,13.29,321892.76,13.99
424502.36,18.45,13.28,322007.47,13.99
424450.64,18.45,13.28,322007.55,14.0
424495.44,18.46,13.29,322200.94,14.01
424329.3,18.46,13.29,321533.21,13.99
424681.17,18.48,13.31,322522.75,14.03
424532.92,18.48,13.31,322274.33,14.03
424481.2,18.49,13.31,322274.33,14.03
424429.47,18.49,13.32,322274.33,14.04
424377.75,18.5,13.32,322274.49,14.05
424377.75,18.5,13.32,322274.49,14.05
424326.03,18.5,13.33,322275.02,14.05
424696.74,18.52,13.35,322275.02,14.06
424334.3,18.51,13.34,322275.02,14.06
424705.02,18.53,13.36,322275.02,14.06
424653.3,18.54,13.36,322276.78,14.07
424442.58,18.53,13.36,322057.11,14.06
424714.99,18.55,13.37,322073.57,14.06
424663.26,18.55,13.38,322075.66,14.07
424611.54,18.56,13.39,322203.46,14.08
424559.81,18.56,13.39,322071.12,14.08
424921.97,18.58,13.41,322054.66,14.09
424870.24,18.59,13.42,322054.66,14.09
424818.52,18.6,13.42,322054.66,14.1
424417.02,18.58,13.41,321629.7,14.08
424365.29,18.59,13.42,321629.7,14.09
424502.12,18.6,13.43,322035.53,14.11
424827.48,18.62,13.45,321650.67,14.1
424465.04,18.61,13.44,321678.45,14.1
424413.32,18.61,13.44,321689.45,14.11
424831.94,18.64,13.46,323718.25,14.2
424780.22,18.64,13.47,323710.67,14.21
425094.46,18.66,13.49,323763.53,14.21
425042.74,18.67,13.49,323767.22,14.22
424812.77,18.66,13.49,323666.82,14.22
424772.92,18.67,13.49,323843.32,14.23
424709.32,18.67,13.5,323659.7,14.23
424709.32,18.67,13.5,323659.7,14.23
424657.6,18.68,13.51,323659.7,14.24
424605.88,18.68,13.51,323659.7,14.24
424554.15,18.69,13.52,323659.7,14.25
424690.98,18.7,13.53,323659.7,14.25
424639.25,18.71,13.54,323659.7,14.26
425009.97,18.73,13.56,323659.7,14.26
424878.24,18.72,13.55,323659.98,14.26
424657.53,18.72,13.54,323659.7,14.27
424605.81,18.72,13.55,323659.7,14.27
425059.18,18.75,13.57,323659.7,14.27
424887.47,18.74,13.57,323666.06,14.28
424835.75,18.75,13.57,323666.06,14.28
424784.02,18.75,13.58,323798.11,14.29
424732.3,18.76,13.59,323666.06,14.29
425094.45,18.78,13.61,323659.7,14.3
425042.73,18.78,13.61,323659.7,14.3
424991.01,18.79,13.62,323659.7,14.31
425316.37,18.81,13.64,323893.1,14.32
425264.65,18.82,13.64,323949.04,14.33
425212.92,18.82,13.65,323900.51,14.34
425161.2,18.83,13.66,323916.34,14.34
425531.92,18.85,13.68,323925.63,14.35
425194.83,18.84,13.66,323682.94,14.34
425166.85,18.84,13.67,324271.92,14.37
425303.67,18.86,13.68,325763.94,14.44
425743.19,18.88,13.71,325718.42,14.45
425409.31,18.87,13.7,324548.66,14.4
425357.58,18.88,13.71,324548.66,14.4
425494.41,18.89,13.72,325479.06,14.45
425131.97,18.88,13.71,325381.06,14.45
425080.24,18.89,13.71,325381.06,14.46
425028.52,18.89,13.72,325381.06,14.46
425165.34,18.9,13.73,325381.06,14.47
424598.64,18.89,13.72,324814.35,14.45
424305.25,18.88,13.71,324518.32,14.44
424442.07,18.89,13.72,324518.32,14.44
424390.35,18.9,13.72,324646.94,14.46
424527.18,18.91,13.74,324646.94,14.46
424475.45,18.92,13.74,324542.26,14.46
424747.86,18.93,13.76,324546.6,14.47
424696.13,18.94,13.77,324563.09,14.47
424479.15,18.93,13.76,324287.46,14.46
424537.09,18.94,13.77,324380.58,14.47
424485.37,18.95,13.78,324380.58,14.48
424323.98,18.95,13.78,324247.03,14.48
424694.7,18.97,13.8,324259.74,14.48
424642.97,18.98,13.8,324259.74,14.49
424484.42,18.97,13.8,324101.94,14.48
424432.7,18.98,13.8,324101.94,14.49
424569.52,18.99,13.82,324168.4,14.5
424517.8,19.0,13.82,324213.19,14.51
424654.63,19.01,13.84,324520.92,14.53
424654.63,19.01,13.84,324520.92,14.53
424791.45,19.02,13.85,325635.25,14.58
424587.32,19.02,13.84,325801.78,14.59
424724.15,19.03,13.86,325801.78,14.6
425086.3,19.05,13.88,325801.78,14.6
425034.58,19.06,13.88,325825.7,14.61
425006.59,19.06,13.89,325927.65,14.62
424979.04,19.07,13.9,325990.78,14.63
425251.44,19.09,13.92,325991.15,14.63
425151.81,19.09,13.92,325757.36,14.63
425100.09,19.1,13.93,325757.36,14.63
425048.36,19.1,13.93,325757.36,14.64
425048.36,19.1,13.93,325757.36,14.64
424916.64,19.1,13.93,325516.29,14.63
425053.46,19.11,13.94,325516.11,14.64
425001.74,19.12,13.95,325516.11,14.64
425372.45,19.14,13.97,325515.91,14.65
425509.28,19.15,13.98,325515.91,14.65
425457.56,19.16,13.99,325527.85,14.66
425405.83,19.17,13.99,325529.47,14.67
425185.12,19.16,13.99,325423.88,14.66
424822.68,19.15,13.97,326448.01,14.71
424959.5,19.16,13.99,326763.23,14.73
424907.78,19.17,13.99,326749.67,14.74
424856.05,19.17,14.0,326901.11,14.75
424561.92,19.16,13.99,325631.16,14.7
424510.2,19.17,14.0,325479.71,14.7
424458.47,19.17,14.0,325479.71,14.7
424595.3,19.19,14.01,326703.65,14.76
424543.58,19.19,14.02,326703.65,14.77
424491.85,19.2,14.03,326705.68,14.78
424207.97,19.19,14.02,326578.2,14.77
424156.25,19.2,14.02,326576.95,14.78
424104.53,19.2,14.03,326576.17,14.79
424052.8,19.21,14.04,326708.58,14.8
424001.08,19.22,14.04,326675.1,14.8
423949.35,19.22,14.05,326576.17,14.81
423897.63,19.23,14.06,326576.17,14.81
424170.04,19.25,14.07,326576.17,14.82
424306.86,19.26,14.09,326576.17,14.82
424102.73,19.25,14.08,326576.64,14.82
424473.45,19.27,14.1,326576.39,14.83
424341.72,19.27,14.1,326576.17,14.83
424290.0,19.28,14.1,326576.17,14.84
424238.27,19.28,14.11,326576.17,14.84
424186.55,19.29,14.12,326576.17,14.85
423975.83,19.28,14.11,326588.13,14.85
424112.66,19.29,14.12,326578.18,14.86
424491.35,19.31,14.14,326576.17,14.86
424277.92,19.31,14.14,326734.09,14.87
424414.75,19.32,14.15,326892.08,14.88
424363.02,19.33,14.16,326892.08,14.89
424311.3,19.33,14.16,326892.08,14.9
424673.45,19.36,14.18,326576.17,14.88
424476.56,19.35,14.18,327829.12,14.94
424613.38,19.36,14.19,327970.02,14.96
424613.38,19.36,14.19,327970.02,14.96
424561.66,19.37,14.2,328102.06,14.97
424509.93,19.38,14.2,327970.02,14.97
424458.21,19.38,14.21,327970.02,14.98
424406.49,19.39,14.22,327970.02,14.98
424354.76,19.39,14.22,327970.02,14.99
424303.04,19.4,14.23,328014.58,15.0
424823.26,19.43,14.25,328014.58,15.0
424960.09,19.44,14.27,328014.58,15.01
424908.37,19.45,14.27,327973.65,15.01
424627.13,19.44,14.27,327974.07,15.01
424575.41,19.44,14.27,328019.21,15.02
424946.12,19.47,14.29,328018.79,15.03
425082.95,19.48,14.31,328018.79,15.03
425140.89,19.49,14.32,328232.03,15.05
425037.44,19.5,14.33,328232.27,15.06
424876.05,19.51,14.33,327970.26,15.06
424655.34,19.5,14.33,327970.26,15.06
424792.17,19.51,14.34,328134.27,15.07
424740.44,19.52,14.35,328134.27,15.08
425012.85,19.54,14.36,328110.12,15.08
424961.12,19.54,14.37,328110.12,15.09
424909.4,19.55,14.38,328110.12,15.1
424857.68,19.56,14.38,328144.17,15.1
424495.23,19.54,14.37,328134.17,15.11
424201.1,19.53,14.36,328644.49,15.13
424149.38,19.54,14.37,328659.27,15.14
424149.38,19.54,14.37,328659.27,15.14
424097.65,19.55,14.37,328626.57,15.15
424480.24,19.57,14.4,328868.59,15.16
424266.2,19.56,14.39,328109.88,15.13
424686.46,19.58,14.41,329328.42,15.19
425057.18,19.61,14.43,329328.42,15.19
425194.01,19.62,14.45,329328.42,15.2
424831.57,19.61,14.43,329328.42,15.2
424791.71,19.61,14.44,329498.87,15.21
424928.54,19.63,14.46,329501.07,15.22
425065.36,19.64,14.47,329499.09,15.23
425202.19,19.66,14.48,329499.6,15.23
425138.6,19.66,14.49,329313.02,15.23
425275.42,19.68,14.5,329312.28,15.24
425223.7,19.68,14.51,329312.28,15.24
425360.52,19.7,14.52,329312.28,15.25
425497.35,19.71,14.54,330696.51,15.32
425868.07,19.73,14.56,330696.51,15.32
425868.07,19.73,14.56,330696.51,15.32
425816.34,19.74,14.57,330696.51,15.33
425816.34,19.74,14.57,330696.51,15.33
425764.62,19.74,14.57,330698.95,15.34
425712.89,19.75,14.58,330765.17,15.35
425350.45,19.74,14.57,330765.17,15.35
425032.54,19.73,14.55,330523.14,15.34
424980.82,19.73,14.56,330516.05,15.35
424822.27,19.73,14.56,330371.48,15.34
424770.55,19.73,14.56,330664.14,15.36
424730.69,19.74,14.57,330433.03,15.36
425184.07,19.77,14.59,330440.34,15.36
425184.07,19.77,14.59,330440.34,15.36
425120.47,19.77,14.6,330317.22,15.36
425068.75,19.78,14.61,330317.22,15.37
425205.57,19.79,14.62,330317.72,15.38
425153.85,19.8,14.63,330317.72,15.38
424936.87,19.79,14.62,330043.0,15.37
424461.77,19.78,14.6,330041.55,15.38
424598.59,19.79,14.62,330036.92,15.38
424735.42,19.8,14.63,330035.19,15.39
424683.69,19.81,14.64,330044.4,15.4
424525.14,19.8,14.63,329886.68,15.39
424473.42,19.81,14.64,329877.48,15.4
424421.7,19.82,14.65,329877.47,15.4
424369.97,19.82,14.65,330025.93,15.42
424318.25,19.83,14.66,329962.53,15.42
424318.25,19.83,14.66,329962.53,15.42
424266.52,19.84,14.67,329877.47,15.42
424403.35,19.85,14.68,329911.7,15.43
424403.35,19.85,14.68,329911.7,15.43
424675.76,19.87,14.7,329907.94,15.44
425046.47,19.89,14.72,331485.78,15.51
424994.75,19.9,14.73,331485.78,15.52
424777.77,19.89,14.72,331324.42,15.52
424914.59,19.91,14.73,331324.42,15.52
424862.87,19.91,14.74,331324.42,15.53
424658.74,19.9,14.73,330854.89,15.51
424658.74,19.9,14.73,330854.89,15.51
424296.29,19.89,14.72,330744.84,15.51
424244.57,19.9,14.73,330784.97,15.52
424381.4,19.91,14.74,330784.97,15.52
424752.11,19.94,14.76,330784.97,15.52
424462.11,19.92,14.75,330494.97,15.51
424410.39,19.93,14.76,330472.92,15.52
424358.67,19.94,14.77,330491.04,15.53
424144.62,19.93,14.76,330492.54,15.53
424188.71,19.94,14.77,330594.68,15.54
424640.38,19.97,14.8,331107.27,15.57
424777.21,19.99,14.81,331105.77,15.58
424777.21,19.99,14.81,331105.77,15.58
424618.66,19.98,14.81,330948.45,15.57
424755.48,20.0,14.82,330948.45,15.58
424703.76,20.0,14.83,330948.45,15.59
424652.04,20.01,14.84,330948.45,15.59
424600.31,20.02,14.84,331036.01,15.61
423949.38,19.99,14.82,330385.08,15.58
423897.65,20.0,14.83,330416.21,15.59
423845.93,20.01,14.84,330348.32,15.6
424208.08,20.03,14.86,331277.68,15.64
424578.8,20.05,14.88,331437.18,15.65
424550.82,20.06,14.89,331865.54,15.68
424188.38,20.05,14.88,330776.69,15.63
423904.5,20.04,14.87,332003.64,15.69
424310.66,20.07,14.89,332055.5,15.7
424258.94,20.07,14.9,332055.5,15.71
424712.31,20.1,14.93,332368.87,15.73
424237.21,20.08,14.91,331964.4,15.71
424185.49,20.09,14.92,331964.4,15.72
424556.21,20.11,14.94,331964.4,15.73
424693.03,20.13,14.95,331964.4,15.73
425018.4,20.15,14.97,331964.81,15.74
425380.55,20.17,15.0,331964.4,15.74
425328.83,20.18,15.0,331975.81,15.75
424966.38,20.16,14.99,331975.81,15.75
424914.66,20.17,15.0,331964.98,15.76
424381.31,20.15,14.98,331433.94,15.74
424329.58,20.16,14.99,331580.15,15.75
424466.41,20.18,15.0,331843.42,15.77
424267.95,20.17,15.0,331580.15,15.76
424239.97,20.18,15.0,331787.17,15.78
424239.97,20.18,15.0,331787.17,15.78
424673.69,20.21,15.03,331983.96,15.8
424621.96,20.21,15.04,331983.96,15.8
424992.68,20.24,15.06,331983.96,15.81
424940.96,20.24,15.07,331983.96,15.82
424578.51,20.23,15.06,332805.53,15.86
424850.92,20.25,15.08,333372.58,15.89
424606.79,20.24,15.07,333150.2,15.88
424322.91,20.23,15.06,332661.92,15.86
424271.19,20.24,15.07,332681.15,15.87
423710.28,20.22,15.05,332130.56,15.85
423658.55,20.23,15.06,332130.33,15.86
423606.83,20.24,15.06,332155.24,15.87
423743.65,20.25,15.08,332508.13,15.89
424197.03,20.27,15.1,332508.13,15.89
423900.33,20.26,15.09,332508.13,15.9
423848.6,20.27,15.1,332663.74,15.91
424219.32,20.29,15.12,332666.42,15.91
424544.69,20.32,15.14,332663.74,15.92
424182.24,20.3,15.13,332663.74,15.92
424319.07,20.32,15.14,332663.74,15.93
424315.25,20.33,15.15,332530.92,15.93
424315.25,20.33,15.15,332530.92,15.93
424452.08,20.34,15.17,332686.51,15.94
424588.91,20.36,15.18,332887.02,15.96
424537.18,20.36,15.19,332887.02,15.97
424437.55,20.37,15.2,332820.31,15.97
424385.83,20.38,15.2,332820.31,15.98
424334.1,20.38,15.21,332820.31,15.99
424282.38,20.39,15.22,332841.51,16.0
424282.38,20.39,15.22,332841.51,16.0
424230.65,20.4,15.22,332864.47,16.0
424032.19,20.39,15.22,332508.38,15.99
424485.57,20.41,15.24,333805.05,16.05
424529.66,20.43,15.25,333928.28,16.07
424981.33,20.46,15.29,334411.82,16.1
424929.6,20.47,15.29,334411.82,16.11
424757.89,20.46,15.29,334122.23,16.09
424706.17,20.47,15.3,334122.23,16.1
424654.45,20.48,15.3,334155.35,16.11
424240.65,20.53,15.36,334155.35,16.17
423589.72,20.51,15.34,333504.42,16.15
423538.0,20.52,15.35,333473.15,16.16
423486.27,20.53,15.36,333474.71,16.16
423486.27,20.53,15.36,333474.71,16.16
423486.27,20.53,15.36,333474.71,16.16
423434.55,20.54,15.36,333663.82,16.18
423805.27,20.56,15.39,334106.79,16.21
423942.09,20.57,15.4,334106.79,16.21
423902.24,20.58,15.41,334068.55,16.22
423838.64,20.59,15.42,333914.26,16.22
423518.64,20.58,15.4,333594.26,16.21
423225.25,20.56,15.39,333631.99,16.21
422862.81,20.55,15.38,333244.12,16.2
