ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
381,952,847060,6212,847060
381,952,848060,6212,848060
382,954,849060,6212,849060
382,954,849380,6212,849380
382,954,850380,6212,850380
383,956,851380,6212,851380
384,958,852190,6212,852190
385,966,860190,6212,860190
385,966,860190,6212,860190
385,966,861190,6212,861190
385,966,861420,6212,861420
385,966,861580,6212,861580
385,966,862580,6212,862580
386,968,863050,6212,863050
386,968,863640,6212,863640
386,968,863870,6212,863870
386,968,864870,6212,864870
387,970,865870,6212,865870
387,970,866870,6212,866870
387,970,867350,6212,867350
388,974,868350,6212,868350
389,976,869350,6212,869350
389,976,870350,6212,870350
390,978,871160,6212,871160
390,978,872160,6212,872160
391,980,873160,6212,873160
392,982,873970,6212,873970
392,982,874290,6212,874290
392,982,874290,6212,874290
392,982,875290,6212,875290
392,982,875510,6212,875510
392,982,875510,6212,875510
393,986,876510,6212,876510
393,986,876880,6212,876880
393,986,877880,6212,877880
393,986,878880,6212,878880
393,986,879880,6212,879880
393,986,880200,6212,880200
394,990,881200,6212,881200
395,992,882010,6212,882010
395,992,882010,6212,882010
395,992,882330,6212,882330
395,992,883140,6212,883140
395,992,883190,6212,883190
396,994,884190,6212,884190
396,994,885190,6212,885190
397,996,886000,6212,886000
397,996,887000,6212,887000
397,996,887000,6212,887000
398,998,887810,6212,887810
398,998,888810,6212,888810
399,1000,889810,6212,889810
399,1000,890810,6212,890810
400,1002,891810,6212,891810
400,1002,892620,6212,892620
400,1002,892620,6212,892620
401,1004,893430,6212,893430
401,1004,893430,6212,893430
401,1004,894430,6212,894430
402,1006,895430,6212,895430
402,1006,896430,6212,896430
403,1008,897430,6212,897430
403,1008,898430,6212,898430
404,1010,899430,6212,899430
404,1010,900430,6212,900430
405,1012,901430,6212,901430
405,1012,902430,6212,902430
406,1014,903430,6212,903430
406,1014,904080,6212,904080
406,1014,904080,6212,904080
407,1016,905080,6212,905080
407,1016,905080,6212,905080
408,1018,905890,6212,905890
409,1022,909890,6212,909890
409,1022,910890,6212,910890
409,1022,911890,6212,911890
409,1022,911890,6212,911890
410,1024,912700,6212,912700
410,1024,913020,6212,913020
410,1024,914020,6212,914020
411,1026,914490,6212,914490
411,1026,915490,6212,915490
411,1026,915810,6212,915810
411,1026,915810,6212,915810
412,1028,916810,6212,916810
413,1030,917620,6212,917620
413,1030,918430,6212,918430
413,1030,919430,6212,919430
414,1032,920430,6212,920430
414,1032,921430,6212,921430
414,1032,921760,6212,921760
415,1034,922570,6212,922570
415,1034,923570,6212,923570
415,1034,924030,6212,924030
415,1034,925030,6212,925030
415,1034,925490,6212,925490
415,1034,925490,6212,925490
416,1036,925960,6212,925960
417,1038,926770,6212,926770
417,1038,927770,6212,927770
418,1040,928770,6212,928770
418,1040,929240,6212,929240
418,1040,929710,6212,929710
418,1040,930710,6212,930710
419,1048,938710,6212,938710
420,1050,939520,6212,939520
420,1050,940520,6212,940520
421,1058,948520,6212,948520
421,1058,949110,6212,949110
421,1058,950110,6212,950110
421,1058,958110,6212,958110
422,1060,959110,6212,959110
422,1060,959110,6212,959110
422,1060,960110,6212,960110
423,1064,961110,6212,961110
423,1064,961660,6212,961660
423,1064,962310,6212,962310
423,1064,962310,6212,962310
423,1064,962310,6212,962310
423,1064,963310,6212,963310
424,1066,964310,6212,964310
424,1066,964310,6212,964310
424,1066,964780,6212,964780
424,1066,964780,6212,964780
424,1066,965250,6212,965250
425,1068,966250,6212,966250
425,1068,967250,6212,967250
426,1076,975250,6212,975250
427,1078,976250,6212,976250
428,1080,977060,6212,977060
428,1080,977220,6212,977220
428,1080,978220,6212,978220
428,1080,979220,6212,979220
428,1080,979220,6212,979220
429,1082,980030,6212,980030
429,1082,981030,6212,981030
429,1082,981030,6212,981030
429,1082,981350,6212,981350
430,1084,982350,6212,982350
430,1084,982670,6212,982670
431,1086,984670,6212,984670
431,1086,985480,6212,985480
431,1086,985800,6212,985800
431,1086,986800,6212,986800
431,1086,987800,6212,987800
431,1086,988800,6212,988800
431,1086,989120,6212,989120
431,1086,989710,6212,989710
432,1090,993710,6212,993710
432,1090,993710,6212,993710
432,1090,994710,6212,994710
432,1090,995360,6212,995360
432,1090,996360,6212,996360
432,1090,996680,6212,996680
433,1092,997680,6212,997680
433,1092,999680,6212,999680
433,1092,1000150,6212,1000150
434,1094,1001150,6212,1001150
434,1094,1002150,6212,1002150
434,1094,1002150,6212,1002150
434,1094,1002470,6212,1002470
434,1094,1002470,6212,1002470
435,1096,1003470,6212,1003470
435,1096,1004470,6212,1004470
435,1096,1004840,6212,1004840
436,1098,1005840,6212,1005840
436,1098,1006840,6212,1006840
436,1098,1007840,6212,1007840
436,1098,1007840,6212,1007840
437,1100,1008310,6212,1008310
437,1100,1008780,6212,1008780
437,1100,1008780,6212,1008780
438,1108,1016780,6212,1016780
438,1108,1016780,6212,1016780
438,1108,1017780,6212,1017780
439,1110,1018780,6212,1018780
440,1112,1019590,6212,1019590
440,1112,1020590,6212,1020590
440,1112,1021590,6212,1021590
441,1114,1022590,6212,1022590
441,1114,1023400,6212,1023400
442,1116,1024210,6212,1024210
442,1116,1025210,6212,1025210
443,1118,1026210,6212,1026210
443,1118,1026680,6212,1026680
444,1120,1028680,6212,1028680
445,1122,1029490,6212,1029490
445,1122,1030490,6212,1030490
445,1122,1030960,6212,1030960
445,1122,1030960,6212,1030960
446,1124,1031610,6212,1031610
446,1124,1032610,6212,1032610
447,1126,1033610,6212,1033610
447,1126,1033610,6212,1033610
447,1126,1033610,6212,1033610
447,1126,1034610,6212,1034610
448,1128,1035610,6212,1035610
448,1128,1036610,6212,1036610
448,1128,1036830,6212,1036830
449,1130,1037830,6212,1037830
449,1130,1038830,6212,1038830
450,1132,1039830,6212,1039830
450,1132,1039830,6212,1039830
450,1132,1040480,6212,1040480
450,1132,1042480,6212,1042480
450,1132,1042480,6212,1042480
451,1134,1042950,6212,1042950
451,1134,1043420,6212,1043420
451,1134,1044420,6212,1044420
451,1134,1044650,6212,1044650
452,1136,1045120,6212,1045120
452,1136,1046120,6212,1046120
453,1138,1047120,6212,1047120
454,1140,1047930,6212,1047930
454,1140,1047930,6212,1047930
454,1140,1048740,6212,1048740
454,1140,1049550,6212,1049550
455,1142,1050550,6212,1050550
455,1142,1051020,6212,1051020
455,1142,1051180,6212,1051180
455,1142,1052180,6212,1052180
456,1144,1053180,6212,1053180
456,1144,1053500,6212,1053500
456,1144,1053820,6212,1053820
456,1144,1054820,6212,1054820
457,1146,1055820,6212,1055820
457,1146,1056820,6212,1056820
458,1148,1057820,6212,1057820
458,1148,1057820,6212,1057820
459,1152,1061820,6212,1061820
459,1152,1062820,6212,1062820
460,1154,1063820,6212,1063820
460,1154,1064820,6212,1064820
461,1156,1065820,6212,1065820
461,1156,1065820,6212,1065820
461,1156,1066820,6212,1066820
462,1158,1067820,6212,1067820
462,1158,1068820,6212,1068820
462,1158,1069260,6212,1069260
463,1160,1070260,6212,1070260
463,1160,1071260,6212,1071260
464,1162,1072260,6212,1072260
464,1162,1073260,6212,1073260
464,1162,1074260,6212,1074260
464,1162,1074720,6212,1074720
464,1162,1075720,6212,1075720
465,1164,1076530,6212,1076530
466,1166,1077530,6212,1077530
466,1166,1078530,6212,1078530
466,1166,1079530,6212,1079530
467,1168,1080530,6212,1080530
467,1168,1081530,6212,1081530
468,1170,1082530,6212,1082530
468,1170,1083000,6212,1083000
468,1170,1084000,6212,1084000
469,1172,1085000,6212,1085000
469,1172,1086000,6212,1086000
470,1174,1087000,6212,1087000
471,1176,1087810,6212,1087810
472,1184,1095810,6212,1095810
472,1184,1096810,6212,1096810
472,1184,1097460,6212,1097460
473,1186,1098460,6212,1098460
473,1186,1099460,6212,1099460
473,1186,1099780,6212,1099780
474,1188,1100780,6212,1100780
474,1188,1100890,6212,1100890
474,1188,1101360,6212,1101360
475,1190,1102360,6212,1102360
475,1190,1103360,6212,1103360
475,1190,1104360,6212,1104360
475,1190,1105360,6212,1105360
475,1190,1105580,6212,1105580
476,1198,1113580,6212,1113580
477,1206,1121580,6212,1121580
477,1206,1122390,6212,1122390
477,1206,1122390,6212,1122390
478,1208,1123390,6212,1123390
478,1208,1123710,6212,1123710
479,1210,1124520,6212,1124520
479,1210,1124520,6212,1124520
479,1210,1124750,6212,1124750
479,1210,1125070,6212,1125070
479,1210,1125070,6212,1125070
479,1210,1125070,6212,1125070
479,1210,1125720,6212,1125720
480,1212,1126720,6212,1126720
480,1212,1127370,6212,1127370
481,1214,1128370,6212,1128370
481,1214,1129370,6212,1129370
482,1216,1130370,6212,1130370
482,1216,1130370,6212,1130370
482,1216,1131370,6212,1131370
483,1218,1132370,6212,1132370
483,1218,1133370,6212,1133370
483,1218,1133370,6212,1133370
484,1220,1134370,6212,1134370
484,1220,1135370,6212,1135370
484,1220,1135690,6212,1135690
485,1228,1143690,6212,1143690
485,1228,1143690,6212,1143690
486,1230,1144500,6212,1144500
486,1230,1145500,6212,1145500
487,1232,1146500,6212,1146500
487,1232,1146970,6212,1146970
487,1232,1147440,6212,1147440
487,1232,1148440,6212,1148440
487,1232,1149440,6212,1149440
488,1234,1150440,6212,1150440
488,1234,1150440,6212,1150440
489,1236,1151250,6212,1151250
489,1236,1152250,6212,1152250
489,1236,1152800,6212,1152800
489,1236,1153800,6212,1153800
489,1236,1154120,6212,1154120
489,1236,1155120,6212,1155120
490,1238,1155930,6212,1155930
490,1238,1156740,6212,1156740
491,1240,1157740,6212,1157740
491,1240,1159740,6212,1159740
491,1240,1160210,6212,1160210
491,1240,1160210,6212,1160210
491,1240,1160530,6212,1160530
492,1244,1164530,6212,1164530
493,1246,1165530,6212,1165530
494,1254,1173530,6212,1173530
494,1254,1174530,6212,1174530
495,1256,1175530,6212,1175530
495,1256,1175760,6212,1175760
495,1256,1176760,6212,1176760
496,1258,1177570,6212,1177570
496,1258,1178570,6212,1178570
497,1260,1179570,6212,1179570
497,1260,1179570,6212,1179570
497,1260,1180040,6212,1180040
498,1262,1180850,6212,1180850
499,1270,1188850,6212,1188850
499,1270,1189660,6212,1189660
500,1272,1190660,6212,1190660
500,1272,1191210,6212,1191210
501,1274,1192020,6212,1192020
501,1274,1192570,6212,1192570
501,1274,1193380,6212,1193380
501,1274,1193380,6212,1193380
502,1276,1194030,6212,1194030
502,1276,1194030,6212,1194030
502,1276,1194580,6212,1194580
502,1276,1194800,6212,1194800
502,1276,1194800,6212,1194800
502,1276,1195800,6212,1195800
502,1276,1196130,6212,1196130
502,1276,1197130,6212,1197130
503,1278,1197940,6212,1197940
503,1278,1198410,6212,1198410
504,1280,1199410,6212,1199410
504,1280,1200410,6212,1200410
504,1280,1201410,6212,1201410
505,1282,1202220,6212,1202220
505,1282,1203220,6212,1203220
505,1282,1204220,6212,1204220
505,1282,1205030,6212,1205030
506,1284,1206030,6212,1206030
506,1284,1207030,6212,1207030
507,1286,1208030,6212,1208030
507,1286,1208490,6212,1208490
508,1294,1216490,6212,1216490
508,1294,1216820,6212,1216820
509,1296,1217630,6212,1217630
509,1296,1217630,6212,1217630
509,1296,1218440,6212,1218440
510,1298,1219440,6212,1219440
510,1298,1219910,6212,1219910
510,1298,1220910,6212,1220910
510,1298,1220910,6212,1220910
511,1300,1221910,6212,1221910
511,1300,1222370,6212,1222370
512,1302,1223370,6212,1223370
512,1302,1224370,6212,1224370
513,1304,1225370,6212,1225370
513,1304,1225600,6212,1225600
513,1304,1226250,6212,1226250
513,1304,1226720,6212,1226720
514,1306,1227720,6212,1227720
514,1306,1228720,6212,1228720
515,1308,1229720,6212,1229720
515,1308,1230720,6212,1230720
516,1310,1231720,6212,1231720
516,1310,1232720,6212,1232720
517,1312,1233720,6212,1233720
517,1312,1234530,6212,1234530
518,1314,1235530,6212,1235530
518,1314,1236530,6212,1236530
519,1316,1237530,6212,1237530
519,1316,1238000,6212,1238000
520,1318,1239000,6212,1239000
520,1318,1239000,6212,1239000
520,1318,1240000,6212,1240000
520,1318,1240000,6212,1240000
521,1320,1241000,6212,1241000
521,1320,1242000,6212,1242000
522,1322,1242810,6212,1242810
522,1322,1243810,6212,1243810
523,1330,1251810,6212,1251810
524,1338,1259810,6212,1259810
525,1340,1260810,6212,1260810
525,1340,1261810,6212,1261810
525,1340,1262280,6212,1262280
525,1340,1262280,6212,1262280
525,1340,1262510,6212,1262510
526,1342,1263510,6212,1263510
527,1350,1271510,6212,1271510
527,1350,1271670,6212,1271670
527,1350,1272130,6212,1272130
528,1352,1273130,6212,1273130
528,1352,1273130,6212,1273130
528,1352,1273130,6212,1273130
528,1352,1274130,6212,1274130
529,1354,1274780,6212,1274780
529,1354,1275780,6212,1275780
530,1356,1276590,6212,1276590
530,1356,1277590,6212,1277590
531,1358,1278400,6212,1278400
531,1358,1279400,6212,1279400
531,1358,1279720,6212,1279720
532,1360,1280720,6212,1280720
532,1360,1281720,6212,1281720
533,1362,1282720,6212,1282720
533,1362,1283720,6212,1283720
534,1364,1284720,6212,1284720
534,1364,1285310,6212,1285310
534,1364,1285630,6212,1285630
534,1364,1286630,6212,1286630
535,1366,1287440,6212,1287440
535,1366,1288250,6212,1288250
535,1366,1289250,6212,1289250
536,1368,1290250,6212,1290250
536,1368,1290250,6212,1290250
537,1370,1291060,6212,1291060
537,1370,1292060,6212,1292060
537,1370,1292870,6212,1292870
538,1372,1293520,6212,1293520
538,1372,1294520,6212,1294520
538,1372,1294990,6212,1294990
539,1374,1295800,6212,1295800
539,1374,1296800,6212,1296800
540,1376,1297260,6212,1297260
540,1376,1298260,6212,1298260
541,1378,1299070,6212,1299070
542,1386,1307070,6212,1307070
542,1386,1308070,6212,1308070
543,1388,1309070,6212,1309070
544,1390,1309880,6212,1309880
545,1392,1311880,6212,1311880
545,1392,1312880,6212,1312880
545,1392,1313880,6212,1313880
545,1392,1313880,6212,1313880
545,1392,1313990,6212,1313990
546,1394,1314990,6212,1314990
546,1394,1314990,6212,1314990
546,1394,1315580,6212,1315580
547,1396,1316580,6212,1316580
547,1396,1317580,6212,1317580
548,1398,1318580,6212,1318580
548,1398,1319580,6212,1319580
549,1400,1320580,6212,1320580
549,1400,1320580,6212,1320580
549,1400,1321390,6212,1321390
550,1402,1322390,6212,1322390
550,1402,1322390,6212,1322390
550,1402,1323390,6212,1323390
551,1404,1324390,6212,1324390
551,1404,1324390,6212,1324390
551,1404,1325200,6212,1325200
551,1404,1325520,6212,1325520
551,1404,1325990,6212,1325990
552,1406,1326990,6212,1326990
552,1406,1327990,6212,1327990
553,1408,1328990,6212,1328990
553,1408,1329990,6212,1329990
554,1410,1330800,6212,1330800
554,1410,1331270,6212,1331270
555,1412,1332270,6212,1332270
555,1412,1333270,6212,1333270
556,1416,1337270,6212,1337270
557,1418,1338080,6212,1338080
557,1418,1338400,6212,1338400
557,1418,1340400,6212,1340400
557,1418,1340870,6212,1340870
557,1418,1341010,6212,1341010
557,1418,1341010,6212,1341010
557,1418,1341480,6212,1341480
558,1420,1342480,6212,1342480
558,1420,1343480,6212,1343480
559,1428,1351480,6212,1351480
559,1428,1351480,6212,1351480
560,1430,1353480,6212,1353480
561,1432,1354130,6212,1354130
561,1432,1354450,6212,1354450
561,1432,1355450,6212,1355450
562,1434,1356450,6212,1356450
562,1434,1357260,6212,1357260
563,1436,1357910,6212,1357910
563,1436,1358380,6212,1358380
563,1436,1359190,6212,1359190
564,1438,1360190,6212,1360190
564,1438,1361190,6212,1361190
565,1440,1362190,6212,1362190
565,1440,1362190,6212,1362190
565,1440,1363190,6212,1363190
566,1442,1363840,6212,1363840
566,1442,1364840,6212,1364840
566,1442,1364840,6212,1364840
567,1444,1365430,6212,1365430
567,1444,1365750,6212,1365750
567,1444,1366750,6212,1366750
568,1446,1367560,6212,1367560
568,1446,1368560,6212,1368560
569,1454,1372560,6212,1372560
569,1454,1373150,6212,1373150
570,1456,1374150,6212,1374150
570,1456,1374620,6212,1374620
570,1456,1375430,6212,1375430
570,1456,1375900,6212,1375900
570,1456,1376900,6212,1376900
570,1456,1376900,6212,1376900
570,1456,1377710,6212,1377710
571,1458,1378710,6212,1378710
571,1458,1378710,6212,1378710
571,1458,1379180,6212,1379180
572,1460,1380180,6212,1380180
572,1460,1381180,6212,1381180
573,1462,1381990,6212,1381990
574,1470,1385990,6212,1385990
574,1470,1386580,6212,1386580
574,1470,1387580,6212,1387580
574,1470,1388230,6212,1388230
575,1472,1388700,6212,1388700
575,1472,1389700,6212,1389700
576,1474,1391700,6212,1391700
576,1474,1392700,6212,1392700
576,1474,1393070,6212,1393070
576,1474,1393070,6212,1393070
576,1474,1393070,6212,1393070
577,1476,1393880,6212,1393880
578,1478,1394880,6212,1394880
578,1478,1395880,6212,1395880
578,1478,1396880,6212,1396880
578,1478,1397690,6212,1397690
578,1478,1397690,6212,1397690
578,1478,1405690,6212,1405690
578,1478,1405690,6212,1405690
578,1478,1405690,6212,1405690
579,1480,1406690,6212,1406690
579,1480,1407690,6212,1407690
580,1482,1408690,6212,1408690
580,1482,1409690,6212,1409690
581,1484,1410690,6212,1410690
581,1484,1410920,6212,1410920
581,1484,1411510,6212,1411510
581,1484,1411510,6212,1411510
581,1484,1412510,6212,1412510
581,1484,1412510,6212,1412510
582,1486,1413320,6212,1413320
582,1486,1413320,6212,1413320
582,1486,1413320,6212,1413320
582,1486,1413320,6212,1413320
582,1486,1414130,6212,1414130
583,1490,1418130,6212,1418130
583,1490,1419130,6212,1419130
583,1490,1419400,6212,1419400
584,1492,1420400,6212,1420400
584,1492,1421400,6212,1421400
585,1494,1422400,6212,1422400
585,1494,1430400,6212,1430400
585,1494,1430870,6212,1430870
585,1494,1430870,6212,1430870
585,1494,1431870,6212,1431870
586,1496,1432330,6212,1432330
586,1496,1433330,6212,1433330
587,1498,1433880,6212,1433880
588,1502,1437880,6212,1437880
588,1502,1438880,6212,1438880
589,1504,1439880,6212,1439880
589,1504,1440880,6212,1440880
590,1506,1441880,6212,1441880
591,1508,1442690,6212,1442690
591,1508,1443690,6212,1443690
591,1508,1444010,6212,1444010
591,1508,1444470,6212,1444470
591,1508,1445470,6212,1445470
591,1508,1446470,6212,1446470
591,1508,1446790,6212,1446790
591,1508,1447110,6212,1447110
592,1510,1448110,6212,1448110
593,1518,1456110,6212,1456110
593,1518,1458110,6212,1458110
593,1518,1459110,6212,1459110
594,1522,1463110,6212,1463110
595,1524,1464110,6212,1464110
595,1524,1464920,6212,1464920
595,1524,1464920,6212,1464920
595,1524,1464920,6212,1464920
595,1524,1465390,6212,1465390
596,1526,1466390,6212,1466390
596,1526,1466390,6212,1466390
596,1526,1466390,6212,1466390
596,1526,1466860,6212,1466860
597,1528,1467670,6212,1467670
597,1528,1468480,6212,1468480
598,1536,1476480,6212,1476480
598,1536,1476950,6212,1476950
599,1538,1477600,6212,1477600
599,1538,1478600,6212,1478600
599,1538,1479070,6212,1479070
600,1540,1480070,6212,1480070
600,1540,1480390,6212,1480390
600,1540,1480710,6212,1480710
600,1540,1480710,6212,1480710
600,1540,1481710,6212,1481710
601,1542,1482710,6212,1482710
601,1542,1483710,6212,1483710
602,1544,1484180,6212,1484180
603,1546,1484990,6212,1484990
603,1546,1485990,6212,1485990
603,1546,1486990,6212,1486990
603,1546,1487460,6212,1487460
603,1546,1487460,6212,1487460
604,1548,1488460,6212,1488460
604,1548,1489270,6212,1489270
604,1548,1489590,6212,1489590
