ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
888844.62,33.14,19.52,601468.34,22.43
888708.42,33.15,19.53,601473.6,22.44
888760.35,33.16,19.54,601447.34,22.44
888812.28,33.18,19.55,602231.66,22.48
888664.04,33.17,19.55,602038.63,22.47
888985.68,33.19,19.57,602741.91,22.5
888813.47,33.19,19.57,602508.49,22.5
888865.41,33.2,19.58,602508.6,22.5
888917.34,33.21,19.59,602508.23,22.51
888781.13,33.22,19.6,602508.23,22.52
889049.26,33.23,19.61,602520.77,22.52
889101.19,33.25,19.62,602520.97,22.53
889153.13,33.26,19.64,602557.84,22.54
889205.06,33.27,19.65,602701.06,22.55
889068.85,33.28,19.66,603843.74,22.6
888694.52,33.27,19.65,603441.77,22.59
888479.25,33.27,19.65,603222.01,22.59
888479.25,33.27,19.65,603218.26,22.59
888479.25,33.27,19.65,603218.26,22.59
888531.18,33.28,19.66,603218.37,22.59
888394.98,33.29,19.66,603218.0,22.6
888446.91,33.3,19.68,603218.0,22.61
888129.58,33.29,19.67,602904.17,22.6
888350.9,33.3,19.68,602904.17,22.6
888214.69,33.31,19.69,602999.71,22.61
888078.49,33.32,19.7,603089.61,22.63
888130.42,33.33,19.71,603152.96,22.64
887842.9,33.33,19.7,603716.84,22.66
887706.69,33.33,19.71,603474.66,22.66
887974.82,33.35,19.73,603474.4,22.66
887702.41,33.36,19.74,603490.06,22.68
887566.2,33.37,19.75,603484.2,22.69
887478.69,33.37,19.75,603474.4,22.69
887700.01,33.38,19.76,603729.59,22.7
887563.8,33.39,19.77,603628.08,22.71
887276.27,33.39,19.77,604236.97,22.74
887183.41,33.4,19.77,604105.2,22.74
887392.84,33.41,19.79,604249.77,22.75
887256.63,33.42,19.8,604249.51,22.76
887120.42,33.43,19.81,604249.51,22.77
886984.22,33.43,19.81,604269.18,22.78
887036.15,33.45,19.83,604263.84,22.78
887257.47,33.46,19.84,604254.79,22.79
886969.95,33.46,19.83,604249.51,22.79
887021.88,33.47,19.85,604639.46,22.81
886885.67,33.47,19.85,604375.84,22.81
886937.6,33.49,19.87,604796.07,22.83
887205.73,33.5,19.88,604795.81,22.84
887009.34,33.5,19.88,604795.81,22.84
887016.79,33.5,19.88,604797.44,22.84
886880.59,33.51,19.89,604824.56,22.85
887101.91,33.52,19.9,604814.14,22.85
887153.84,33.53,19.91,604807.49,22.86
886856.31,33.53,19.91,604797.44,22.87
886856.31,33.53,19.91,604797.44,22.87
887077.63,33.54,19.92,605344.26,22.89
886928.05,33.54,19.92,605098.27,22.88
886791.84,33.55,19.93,604897.32,22.88
886864.72,33.56,19.94,605983.0,22.93
886707.57,33.57,19.95,605655.81,22.93
886759.5,33.58,19.96,605655.92,22.94
886811.43,33.59,19.97,605655.55,22.94
887032.76,33.61,19.99,605655.55,22.95
886735.23,33.6,19.98,605655.55,22.95
886956.55,33.62,20.0,605724.81,22.96
886820.34,33.62,20.0,605725.6,22.97
886992.16,33.64,20.02,605696.11,22.97
887044.09,33.65,20.03,605749.43,22.98
887096.02,33.66,20.04,607126.44,23.04
886798.49,33.66,20.04,606820.3,23.03
886662.29,33.67,20.05,606820.04,23.04
886526.08,33.67,20.05,606820.04,23.05
886526.08,33.67,20.05,606782.51,23.05
886578.01,33.69,20.07,606815.18,23.06
886629.95,33.7,20.08,606801.06,23.06
886521.81,33.7,20.08,606693.51,23.06
886306.17,33.69,20.07,606456.32,23.05
885998.15,33.68,20.06,606169.55,23.04
886050.08,33.7,20.08,606158.01,23.05
886102.01,33.71,20.09,606155.37,23.06
886330.08,33.72,20.1,606151.0,23.06
886382.01,33.73,20.11,607439.69,23.12
886553.82,33.75,20.13,607439.69,23.12
886553.82,33.75,20.13,607495.56,23.13
886417.62,33.76,20.14,607495.56,23.14
886123.35,33.75,20.13,607205.93,23.13
886175.28,33.76,20.14,607205.93,23.14
886175.28,33.76,20.14,607248.44,23.14
886227.21,33.78,20.16,607262.79,23.14
886279.14,33.79,20.17,607298.16,23.15
886001.13,33.78,20.16,607248.44,23.15
886053.06,33.8,20.17,607248.44,23.16
885916.85,33.8,20.18,608083.72,23.2
886184.98,33.82,20.2,608095.43,23.21
886048.78,33.83,20.2,608095.17,23.21
885961.26,33.83,20.21,608330.58,23.23
886013.19,33.84,20.22,608330.58,23.23
885876.99,33.85,20.23,608347.76,23.24
885928.92,33.86,20.24,608339.36,23.25
886198.36,33.87,20.25,608336.19,23.25
886198.36,33.87,20.25,608336.19,23.25
885951.14,33.87,20.25,608330.58,23.26
885956.73,33.87,20.25,608379.45,23.26
886178.05,33.89,20.26,608870.89,23.28
886229.98,33.9,20.28,609099.0,23.3
885942.46,33.89,20.27,608650.75,23.28
885994.39,33.91,20.28,609261.93,23.32
885717.57,33.9,20.28,608966.4,23.31
885938.89,33.91,20.29,608966.14,23.31
884974.49,33.89,20.27,607968.03,23.28
884838.29,33.9,20.28,607968.03,23.29
884766.41,33.9,20.28,607986.27,23.29
884987.73,33.91,20.29,607973.94,23.3
884690.2,33.91,20.29,607975.53,23.3
884554.0,33.91,20.29,608293.1,23.32
884337.97,33.91,20.29,608107.59,23.32
884201.76,33.92,20.3,607873.72,23.32
884423.08,33.93,20.31,607785.1,23.32
884475.02,33.94,20.32,608612.78,23.36
884338.81,33.95,20.33,608611.28,23.37
884041.28,33.95,20.33,608363.33,23.36
884269.35,33.96,20.34,608363.07,23.36
884321.28,33.97,20.35,608363.07,23.37
884173.04,33.97,20.35,608363.07,23.37
884173.04,33.97,20.35,608363.07,23.37
884344.85,33.99,20.37,608383.28,23.38
884396.78,34.0,20.38,608374.1,23.39
884618.1,34.01,20.39,608369.33,23.39
884340.09,34.01,20.39,608363.07,23.4
884190.5,34.01,20.39,608611.94,23.41
884242.43,34.02,20.4,608759.57,23.42
884463.75,34.03,20.41,608792.38,23.43
884463.75,34.03,20.41,608785.85,23.43
884463.75,34.03,20.41,608785.85,23.43
884515.69,34.05,20.43,609298.7,23.45
884379.48,34.05,20.43,609298.43,23.46
884431.41,34.07,20.45,609298.43,23.47
884483.35,34.08,20.46,609298.43,23.48
884347.14,34.09,20.47,609312.87,23.49
884148.05,34.08,20.46,609738.04,23.51
884319.86,34.1,20.48,609733.32,23.51
884540.13,34.12,20.5,609723.6,23.52
884403.93,34.12,20.5,610688.53,23.56
884625.25,34.14,20.52,611005.75,23.58
884677.18,34.15,20.53,611005.86,23.59
884677.18,34.15,20.53,611005.57,23.59
884379.66,34.15,20.53,610603.34,23.58
884600.98,34.16,20.54,610602.97,23.58
884772.79,34.18,20.56,610602.97,23.59
883814.32,34.15,20.53,609604.86,23.56
883678.11,34.16,20.54,609630.15,23.57
883730.05,34.17,20.55,609639.93,23.57
883452.03,34.17,20.55,609577.3,23.57
883164.5,34.16,20.54,609548.32,23.58
883385.82,34.18,20.56,609542.23,23.58
883249.62,34.18,20.56,610417.07,23.62
883301.55,34.2,20.58,610766.1,23.65
883165.35,34.2,20.58,610765.84,23.65
883029.14,34.21,20.59,610765.84,23.66
883081.07,34.23,20.6,610765.84,23.67
882944.87,34.23,20.61,610788.86,23.68
882996.8,34.25,20.63,610787.43,23.69
882946.8,34.24,20.62,610737.43,23.69
882649.27,34.24,20.62,610376.32,23.68
882649.27,34.24,20.62,610376.32,23.68
882701.21,34.25,20.63,610384.88,23.69
882565.0,34.26,20.64,610354.72,23.69
882786.32,34.28,20.65,611267.49,23.73
882650.12,34.28,20.66,611271.5,23.74
882352.59,34.28,20.66,610961.04,23.73
882573.91,34.29,20.67,610962.7,23.74
882745.72,34.31,20.69,610956.78,23.74
882609.52,34.32,20.7,610956.78,23.75
882781.33,34.33,20.71,611390.07,23.78
882483.8,34.33,20.71,611274.38,23.78
882357.4,34.33,20.71,611114.34,23.78
882419.26,34.35,20.73,611076.64,23.79
882451.46,34.36,20.74,612046.97,23.83
882235.43,34.35,20.73,611835.23,23.82
882047.42,34.35,20.73,611789.35,23.83
882099.35,34.36,20.74,611789.47,23.83
882151.28,34.38,20.76,611789.09,23.84
882203.21,34.39,20.77,611789.09,23.85
881925.2,34.38,20.76,611426.13,23.84
881647.18,34.38,20.76,611194.0,23.83
881647.18,34.38,20.76,611194.0,23.83
881510.98,34.38,20.76,611215.44,23.84
881562.91,34.4,20.78,611194.0,23.85
881562.91,34.4,20.78,611194.0,23.85
881614.84,34.41,20.79,611194.0,23.86
881836.16,34.42,20.8,612069.0,23.89
881548.63,34.42,20.8,611790.61,23.89
881412.43,34.43,20.81,612204.15,23.91
881145.95,34.42,20.8,611909.61,23.9
881009.74,34.43,20.81,611909.35,23.91
881061.67,34.44,20.82,611909.35,23.92
880743.75,34.43,20.81,611591.25,23.91
881071.34,34.45,20.83,611598.78,23.91
881123.27,34.46,20.84,611597.76,23.92
880983.27,34.46,20.84,611457.76,23.92
880738.47,34.46,20.84,611451.25,23.92
880790.4,34.47,20.85,611451.25,23.93
881011.72,34.49,20.86,611843.98,23.95
881011.72,34.49,20.86,611843.98,23.95
881063.66,34.5,20.88,612227.2,23.97
880927.45,34.51,20.89,612269.58,23.98
880979.38,34.52,20.9,612269.69,23.99
880843.18,34.53,20.91,612269.32,24.0
880545.65,34.52,20.9,612482.8,24.01
880409.45,34.53,20.91,612483.78,24.02
880677.57,34.55,20.92,612494.31,24.03
880677.57,34.55,20.92,612494.31,24.03
880541.37,34.55,20.93,612482.8,24.03
880344.98,34.55,20.93,612482.8,24.04
880613.1,34.57,20.95,612955.45,24.06
880665.04,34.58,20.96,613123.59,24.07
880473.55,34.58,20.96,613030.44,24.08
880689.97,34.59,20.97,613264.88,24.09
880470.97,34.59,20.97,613002.35,24.08
880726.03,34.61,20.99,613002.09,24.09
880550.79,34.6,20.98,613002.09,24.09
880550.79,34.6,20.98,613002.09,24.09
880602.73,34.62,20.99,613003.29,24.1
880602.73,34.62,20.99,613003.29,24.1
880453.14,34.61,20.99,613229.56,24.11
880505.07,34.63,21.01,613228.81,24.12
880368.87,34.64,21.01,613228.35,24.13
880590.19,34.65,21.03,613228.35,24.13
880292.66,34.64,21.02,613422.3,24.14
880344.59,34.66,21.04,613562.24,24.16
880559.17,34.67,21.05,614152.55,24.18
880258.39,34.67,21.05,613997.63,24.18
880310.32,34.68,21.06,614236.42,24.2
880578.45,34.7,21.08,614236.16,24.2
880382.06,34.69,21.07,614236.16,24.21
880703.7,34.71,21.09,614247.15,24.21
880567.5,34.72,21.1,614240.09,24.22
880431.29,34.73,21.11,614236.16,24.23
880483.22,34.74,21.12,614236.16,24.24
880535.15,34.75,21.13,614655.42,24.26
880414.59,34.75,21.13,614708.92,24.26
880107.31,34.75,21.13,614560.89,24.26
880284.02,34.76,21.14,614528.97,24.27
880284.02,34.76,21.14,614528.97,24.27
880142.91,34.77,21.15,615171.15,24.3
879954.89,34.77,21.15,614968.91,24.3
880006.83,34.78,21.16,614969.02,24.3
879790.8,34.77,21.15,614824.18,24.3
880012.12,34.79,21.17,614823.81,24.31
879862.54,34.79,21.17,614823.81,24.31
879726.33,34.8,21.18,614901.56,24.32
879947.65,34.81,21.19,614923.22,24.33
879650.13,34.81,21.19,614823.81,24.33
879513.92,34.81,21.19,615587.9,24.37
879745.04,34.83,21.21,615945.05,24.39
880107.49,34.86,21.24,615915.96,24.39
879762.4,34.86,21.23,615971.49,24.4
879814.33,34.87,21.25,615971.23,24.41
880035.65,34.88,21.26,615971.23,24.42
880035.65,34.88,21.26,615971.23,24.42
879886.06,34.88,21.26,615984.2,24.42
880107.38,34.9,21.28,615973.98,24.42
880159.32,34.91,21.29,615971.25,24.43
880211.25,34.92,21.3,615971.23,24.44
879913.72,34.92,21.3,615971.23,24.44
879913.72,34.92,21.3,615942.15,24.44
880135.04,34.93,21.31,616511.99,24.47
879998.84,34.94,21.32,616362.03,24.47
879862.63,34.95,21.33,617138.07,24.51
879565.11,34.95,21.33,616833.12,24.51
879428.9,34.95,21.33,616841.15,24.52
879292.7,34.96,21.34,616837.38,24.53
879292.7,34.96,21.34,616868.66,24.53
879514.02,34.98,21.36,616864.14,24.53
879377.81,34.99,21.37,616998.14,24.55
879241.61,35.0,21.37,616887.17,24.55
879105.4,35.0,21.38,617291.04,24.58
878807.87,35.0,21.38,617129.22,24.58
879072.53,35.02,21.4,617169.67,24.58
879173.69,35.03,21.41,617702.47,24.61
879401.76,35.04,21.42,617702.21,24.61
879107.49,35.04,21.42,617702.21,24.62
878704.32,35.03,21.41,617264.52,24.61
878708.04,35.03,21.41,617266.4,24.61
878976.17,35.04,21.42,617275.23,24.61
878779.78,35.04,21.42,617273.87,24.61
878391.55,35.04,21.42,616745.53,24.6
878619.62,35.05,21.43,616738.06,24.6
878325.34,35.05,21.43,616738.06,24.61
878646.99,35.06,21.44,617158.54,24.63
878553.41,35.06,21.44,616934.22,24.62
878484.3,35.06,21.44,616738.06,24.62
878705.62,35.08,21.46,618518.42,24.69
878767.36,35.09,21.47,618100.29,24.68
879285.08,35.12,21.5,618515.54,24.71
879285.08,35.12,21.5,618493.61,24.71
879285.08,35.12,21.5,618483.86,24.7
879082.51,35.13,21.5,618348.78,24.71
879254.32,35.14,21.52,618348.52,24.71
879066.31,35.14,21.52,618348.52,24.72
879118.24,35.15,21.53,618348.52,24.72
878792.1,35.14,21.52,618166.13,24.72
879113.75,35.16,21.54,618178.29,24.72
879047.16,35.16,21.54,618166.13,24.73
879099.09,35.18,21.55,618166.13,24.73
879099.09,35.18,21.55,618146.94,24.73
879320.41,35.19,21.57,618146.94,24.74
879022.89,35.19,21.57,618613.64,24.76
879074.82,35.2,21.58,618674.48,24.77
879302.88,35.21,21.59,618418.81,24.77
879302.88,35.21,21.59,618443.51,24.77
879354.82,35.23,21.61,619282.89,24.81
879218.61,35.24,21.62,619282.63,24.82
879270.54,35.25,21.63,619282.63,24.83
879322.48,35.26,21.64,619282.63,24.84
879038.2,35.26,21.64,619576.28,24.85
879090.14,35.27,21.65,619576.28,24.86
879142.07,35.29,21.67,619696.87,24.87
879363.39,35.3,21.68,619672.6,24.88
879065.86,35.3,21.68,619576.28,24.88
879287.18,35.31,21.69,619605.72,24.88
879287.18,35.31,21.69,619601.85,24.88
879296.5,35.31,21.69,619684.34,24.89
879160.29,35.32,21.7,620830.6,24.94
879332.1,35.34,21.72,620830.6,24.95
879195.9,35.35,21.73,620830.6,24.96
879195.9,35.35,21.73,620856.54,24.96
879197.76,35.35,21.73,620858.35,24.96
878886.5,35.34,21.72,620433.97,24.95
878608.48,35.33,21.71,620433.97,24.95
878660.41,35.35,21.73,620433.97,24.96
878362.89,35.34,21.72,620117.61,24.95
878414.82,35.35,21.73,620117.61,24.96
878586.63,35.37,21.75,620117.61,24.96
878308.61,35.36,21.74,620201.07,24.97
878172.41,35.37,21.75,620202.8,24.98
878224.34,35.39,21.77,620382.82,25.0
878445.66,35.4,21.78,620742.13,25.02
878383.3,35.4,21.78,621026.52,25.03
878555.11,35.42,21.8,621026.26,25.04
878607.04,35.43,21.81,621026.26,25.04
878658.98,35.45,21.83,621026.26,25.05
878879.25,35.46,21.84,621045.45,25.06
878664.09,35.46,21.84,620742.88,25.05
878505.95,35.45,21.83,620585.03,25.04
878677.76,35.47,21.85,620573.45,25.05
878541.56,35.48,21.86,620565.84,25.06
878405.35,35.49,21.87,621895.91,25.12
878269.14,35.5,21.88,621889.78,25.13
878321.08,35.51,21.89,621889.9,25.14
878542.4,35.53,21.91,621889.52,25.15
878594.33,35.54,21.92,621889.52,25.16
878598.05,35.54,21.92,621891.48,25.16
878300.53,35.53,21.91,621891.48,25.16
878164.32,35.54,21.92,621932.47,25.17
878216.26,35.56,21.94,621903.43,25.18
877938.24,35.55,21.93,621680.25,25.17
877990.17,35.56,21.94,621670.56,25.18
877853.97,35.57,21.95,622620.17,25.23
877717.76,35.58,21.96,622484.77,25.24
877769.69,35.6,21.98,622484.89,25.24
877821.63,35.61,21.99,622484.51,25.25
878042.95,35.63,22.0,622484.51,25.26
877906.74,35.63,22.01,622507.55,25.27
877958.67,35.65,22.03,622518.16,25.28
878010.6,35.66,22.04,622576.06,25.29
877694.12,35.65,22.03,622110.1,25.27
877746.05,35.67,22.05,622316.94,25.29
877749.78,35.67,22.05,622356.57,25.29
877613.57,35.68,22.06,623331.33,25.34
877335.56,35.67,22.05,623174.93,25.34
877038.03,35.67,22.04,622888.87,25.33
877306.16,35.68,22.06,622888.61,25.33
877109.77,35.68,22.06,622888.61,25.34
877161.7,35.69,22.07,622888.61,25.35
877025.49,35.7,22.08,622920.96,25.36
877077.43,35.72,22.1,622906.95,25.37
877249.24,35.73,22.11,622900.47,25.37
877113.03,35.74,22.12,622895.96,25.38
877063.03,35.74,22.12,622845.96,25.38
876926.83,35.75,22.13,623815.24,25.43
876790.62,35.76,22.14,623659.06,25.44
876654.42,35.77,22.15,623667.93,25.45
876875.74,35.78,22.16,623678.21,25.45
876739.53,35.79,22.17,623722.36,25.46
876461.52,35.79,22.17,623520.3,25.46
876325.31,35.8,22.17,623564.43,25.47
876325.31,35.8,22.17,623611.2,25.47
876027.78,35.79,22.17,623503.51,25.47
876079.72,35.8,22.18,624144.85,25.51
875929.22,35.8,22.18,623995.53,25.5
875802.82,35.81,22.19,623753.79,25.5
876097.91,35.83,22.21,623565.47,25.5
875780.04,35.82,22.2,623248.2,25.49
875795.22,35.83,22.21,623958.29,25.53
875847.15,35.84,22.22,623958.41,25.54
875476.54,35.84,22.22,623507.04,25.52
875528.47,35.85,22.23,623506.66,25.53
875749.79,35.87,22.25,623506.66,25.54
875801.72,35.88,22.26,623506.66,25.55
875652.14,35.88,22.26,623506.98,25.55
875873.46,35.9,22.28,623553.07,25.56
875575.93,35.89,22.27,623506.66,25.56
875439.73,35.9,22.28,624232.76,25.6
875761.37,35.92,22.3,623941.63,25.59
875761.37,35.92,22.3,623894.85,25.59
875625.17,35.93,22.31,624805.96,25.64
875677.1,35.94,22.32,624806.08,25.64
875729.03,35.96,22.33,624805.7,25.65
875662.44,35.96,22.34,624619.36,25.65
875662.44,35.96,22.34,624636.98,25.65
875526.24,35.97,22.35,624636.98,25.66
875578.17,35.98,22.36,624636.98,25.67
875441.97,35.99,22.37,624738.12,25.68
875305.76,36.0,22.38,624636.98,25.69
875357.69,36.01,22.39,624636.98,25.7
875585.76,36.03,22.41,625755.87,25.75
875324.5,36.02,22.4,625460.79,25.74
875324.5,36.02,22.4,625509.49,25.74
875188.29,36.03,22.41,625509.23,25.75
875040.05,36.03,22.41,625255.82,25.75
875261.37,36.05,22.43,625255.82,25.75
874963.84,36.04,22.42,625299.89,25.76
874805.7,36.04,22.42,625141.76,25.75
874669.5,36.05,22.43,625114.67,25.76
874890.82,36.06,22.44,625115.18,25.77
874754.61,36.07,22.45,625097.69,25.78
874457.09,36.07,22.45,625911.48,25.82
874320.88,36.08,22.46,625263.03,25.8
874593.91,36.09,22.47,625173.84,25.8
874593.91,36.09,22.47,625167.82,25.8
874545.69,36.11,22.48,625780.18,25.83
874815.13,36.12,22.5,625779.92,25.84
874704.65,36.12,22.5,625779.92,25.84
874925.97,36.14,22.52,625782.94,25.85
874789.77,36.15,22.53,625800.06,25.86
874653.56,36.16,22.54,625786.69,25.87
874653.56,36.16,22.54,625786.69,25.87
874705.49,36.17,22.55,625779.92,25.88
874705.49,36.17,22.55,625779.92,25.88
874877.3,36.19,22.57,626343.39,25.91
874579.78,36.18,22.56,626161.55,25.91
874301.76,36.18,22.56,625892.19,25.9
874542.82,36.19,22.57,626989.47,25.95
874575.01,36.21,22.59,626932.09,25.95
874438.81,36.22,22.6,626931.82,25.96
874141.28,36.21,22.59,626579.46,25.96
874141.28,36.21,22.59,626601.57,25.96
874409.41,36.23,22.61,626601.57,25.96
874213.02,36.23,22.6,626637.7,25.97
874481.15,36.24,22.62,626606.0,25.97
874344.94,36.25,22.63,626601.9,25.98
874396.87,36.26,22.64,626603.03,25.99
874290.6,36.26,22.64,626494.6,25.98
874154.39,36.27,22.65,626493.13,26.0
873958.0,36.27,22.65,627430.15,26.04
874014.83,36.28,22.66,627418.81,26.05
874181.74,36.3,22.68,627477.75,26.06
874045.54,36.31,22.69,627477.49,26.07
874097.47,36.33,22.7,627477.49,26.08
874097.47,36.33,22.7,627455.38,26.08
874149.4,36.34,22.72,627458.54,26.08
874201.33,36.35,22.73,627455.68,26.09
874065.13,36.36,22.74,627584.6,26.11
874236.94,36.38,22.76,627600.19,26.12
874288.87,36.4,22.77,627828.73,26.14
874510.19,36.41,22.79,628338.32,26.16
874212.67,36.41,22.79,628572.98,26.18
874216.39,36.41,22.79,628585.77,26.18
873938.38,36.4,22.78,628429.52,26.17
874159.7,36.42,22.8,628429.26,26.18
874023.49,36.43,22.81,628429.26,26.19
873887.29,36.44,22.81,628577.56,26.21
873939.22,36.45,22.83,628501.14,26.21
873939.22,36.45,22.83,628501.14,26.21
873803.01,36.46,22.84,628455.64,26.22
873676.61,36.47,22.85,629790.32,26.29
873746.86,36.48,22.86,629431.42,26.28
873770.67,36.5,22.88,629353.05,26.29
873770.67,36.5,22.88,629378.69,26.29
873822.6,36.51,22.89,629378.8,26.3
873686.4,36.52,22.9,629378.43,26.31
873550.19,36.53,22.91,629378.43,26.32
873602.13,36.55,22.93,629388.76,26.33
873602.13,36.55,22.93,629388.76,26.33
873602.13,36.55,22.93,629384.47,26.33
873465.92,36.56,22.93,629374.23,26.34
873467.78,36.56,22.93,629380.62,26.34
873189.77,36.55,22.93,629080.05,26.33
873053.56,36.56,22.94,629079.96,26.34
873059.15,36.56,22.94,629081.83,26.34
872922.94,36.57,22.95,629646.64,26.38
872625.42,36.56,22.94,629346.68,26.37
872677.35,36.58,22.96,629314.7,26.38
872849.16,36.59,22.97,629314.43,26.38
872712.95,36.6,22.98,629314.43,26.4
872576.75,36.61,22.99,629453.79,26.41
872628.68,36.63,23.01,629363.86,26.42
872628.68,36.63,23.01,629330.11,26.42
872850.0,36.65,23.02,629286.75,26.42
872853.73,36.65,23.02,629288.36,26.42
872905.66,36.66,23.04,629293.22,26.43
872608.13,36.65,23.03,630050.03,26.47
872608.13,36.65,23.03,630106.43,26.47
872476.83,36.66,23.04,629969.21,26.47
872335.72,36.67,23.05,630015.09,26.49
872387.66,36.69,23.07,630015.2,26.5
872608.98,36.71,23.08,630014.83,26.5
872334.68,36.7,23.08,629808.44,26.5
872123.24,36.69,23.07,629618.64,26.49
871987.04,36.7,23.08,629618.64,26.5
871689.51,36.7,23.08,629639.93,26.51
871741.44,36.71,23.09,629633.39,26.52
871741.44,36.71,23.09,629633.39,26.52
871962.77,36.73,23.11,629624.57,26.52
871962.77,36.73,23.11,629660.92,26.52
872014.7,36.74,23.12,629655.81,26.53
871865.11,36.74,23.12,630190.83,26.56
871728.91,36.75,23.13,629992.08,26.56
871900.72,36.77,23.15,630584.67,26.59
871952.65,36.78,23.16,630584.79,26.6
872004.58,36.8,23.18,630584.41,26.61
871849.88,36.79,23.17,630425.98,26.61
872070.15,36.81,23.19,630425.98,26.61
872122.09,36.83,23.21,630464.71,26.62
872174.02,36.84,23.22,630533.63,26.64
872345.83,36.86,23.24,630543.98,26.64
872349.55,36.86,23.24,630563.17,26.64
872570.87,36.88,23.26,630723.91,26.66
872434.67,36.89,23.27,632209.82,26.73
872137.14,36.88,23.26,631882.95,26.72
871859.13,36.88,23.25,631817.0,26.72
871722.92,36.88,23.26,631816.74,26.73
871977.98,36.9,23.28,631816.74,26.74
872029.91,36.92,23.3,631839.44,26.75
871893.7,36.93,23.31,631816.74,26.76
871945.64,36.94,23.32,631816.74,26.77
872166.96,36.96,23.34,631816.74,26.78
872030.75,36.97,23.35,632596.88,26.82
871894.55,36.98,23.36,632558.52,26.83
871706.53,36.98,23.36,632110.65,26.81
871712.12,36.98,23.36,632112.28,26.81
871575.91,36.99,23.37,632112.02,26.82
871278.39,36.98,23.36,632194.43,26.83
871280.25,36.98,23.36,632198.97,26.83
871289.76,36.98,23.36,632210.48,26.83
871023.27,36.98,23.35,632241.69,26.84
871075.21,36.99,23.37,632241.69,26.85
871075.21,36.99,23.37,632241.69,26.85
871127.14,37.0,23.38,632241.69,26.86
871127.14,37.0,23.38,632241.69,26.86
871348.46,37.02,23.4,632310.69,26.87
871050.93,37.02,23.4,632321.65,26.87
871102.87,37.03,23.41,632269.33,26.88
871154.8,37.05,23.43,632241.69,26.89
871154.8,37.05,23.43,632241.69,26.89
871206.73,37.06,23.44,632241.69,26.9
871206.73,37.06,23.44,632241.69,26.9
871070.52,37.07,23.45,633246.31,26.95
870934.32,37.08,23.46,633246.05,26.96
870986.25,37.1,23.48,633246.05,26.97
871207.57,37.11,23.49,633246.05,26.98
871207.57,37.11,23.49,633246.05,26.98
870910.05,37.11,23.49,633334.1,26.99
871131.37,37.12,23.5,633379.5,26.99
871303.18,37.14,23.52,633298.97,27.0
871020.36,37.14,23.52,633400.89,27.01
871097.05,37.15,23.53,634889.55,27.08
871152.85,37.17,23.55,634556.02,27.07
871366.73,37.19,23.57,634627.8,27.08
871538.54,37.21,23.59,634627.54,27.09
871759.86,37.22,23.6,634627.54,27.1
871543.83,37.22,23.6,634520.12,27.1
871595.77,37.23,23.61,634520.12,27.11
871595.77,37.23,23.61,634520.12,27.11
871647.7,37.25,23.63,634520.12,27.11
871539.56,37.24,23.62,634411.98,27.11
871591.49,37.26,23.64,634434.71,27.12
871643.42,37.28,23.65,634417.07,27.13
871815.24,37.29,23.67,634411.98,27.14
871517.71,37.29,23.67,635801.94,27.2
871239.69,37.28,23.66,635181.34,27.18
871467.76,37.3,23.68,635413.83,27.19
871519.69,37.31,23.69,635413.95,27.2
871225.42,37.31,23.69,635637.58,27.22
871277.35,37.32,23.7,635637.2,27.23
871532.41,37.34,23.72,635637.2,27.24
871532.41,37.34,23.72,635637.2,27.24
871532.41,37.34,23.72,635637.2,27.24
871374.27,37.34,23.72,635479.07,27.23
871238.07,37.35,23.73,635504.48,27.24
871101.86,37.36,23.74,635479.07,27.25
871323.18,37.38,23.76,635479.07,27.26
871375.11,37.39,23.77,636530.07,27.31
871427.05,37.41,23.79,636889.73,27.34
871290.84,37.42,23.8,636889.47,27.35
870993.31,37.41,23.79,636508.25,27.34
870857.11,37.42,23.8,636508.25,27.35
870857.11,37.42,23.8,636508.25,27.35
870857.11,37.42,23.8,636508.25,27.35
870909.04,37.44,23.82,636549.48,27.36
871080.85,37.45,23.83,636522.79,27.37
871302.17,37.47,23.85,636525.09,27.37
871354.1,37.49,23.87,636516.41,27.38
871354.1,37.49,23.87,636657.68,27.39
871406.04,37.5,23.88,637672.0,27.44
871457.97,37.52,23.9,637978.64,27.47
871321.76,37.53,23.91,637978.38,27.48
871576.82,37.55,23.93,637978.38,27.48
871576.82,37.55,23.93,637973.32,27.48
871628.75,37.56,23.94,637975.2,27.49
871680.68,37.58,23.96,637973.76,27.5
871852.49,37.6,23.98,637973.32,27.51
871554.97,37.59,23.97,637558.25,27.5
871418.76,37.6,23.98,638168.58,27.54
871282.56,37.61,23.99,638106.28,27.55
871282.56,37.61,23.99,638106.28,27.55
