ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
878761.93,15.13,1.53,207998.08,3.58
878814.63,15.13,1.54,208109.16,3.58
879095.74,15.14,1.54,208518.82,3.59
879095.74,15.14,1.54,208603.12,3.59
878937.06,15.14,1.54,208444.85,3.59
878649.97,15.13,1.54,208119.07,3.58
878702.67,15.14,1.54,208230.15,3.59
878998.69,15.14,1.55,208528.72,3.59
878862.72,15.14,1.55,208443.19,3.59
878928.04,15.15,1.55,208019.92,3.58
878556.04,15.14,1.54,207774.36,3.58
878817.31,15.15,1.55,207934.16,3.58
878681.33,15.15,1.55,207919.36,3.58
878545.35,15.15,1.55,207847.81,3.58
878409.37,15.15,1.55,207837.91,3.58
878192.12,15.14,1.55,207623.92,3.58
878858.62,15.16,1.56,209040.71,3.6
878722.64,15.16,1.56,208971.29,3.6
877634.82,15.16,1.56,208970.84,3.61
876937.42,15.15,1.55,208215.42,3.6
876990.12,15.15,1.55,208326.5,3.6
883235.81,15.26,1.66,214172.28,3.7
883099.83,15.26,1.66,214207.93,3.7
882963.86,15.26,1.66,214092.97,3.7
883425.08,15.27,1.67,214704.08,3.71
882957.88,15.26,1.66,214176.85,3.7
882821.9,15.26,1.67,214166.95,3.7
882685.92,15.26,1.67,214097.53,3.7
882549.95,15.26,1.67,214018.22,3.7
882740.4,15.27,1.67,214085.86,3.7
882793.1,15.27,1.67,214369.12,3.71
882657.12,15.27,1.67,214369.12,3.71
883343.99,15.29,1.69,214473.57,3.71
884200.41,15.3,1.7,214819.9,3.72
884549.63,15.31,1.71,221379.79,3.83
884043.5,15.3,1.7,220879.77,3.82
884747.92,15.31,1.72,221066.1,3.83
885604.34,15.33,1.73,221412.42,3.83
885600.66,15.33,1.73,221350.53,3.83
885896.68,15.34,1.74,221460.72,3.83
885401.0,15.33,1.73,220898.83,3.83
885265.02,15.33,1.73,220888.93,3.83
884968.6,15.33,1.73,220672.92,3.82
884832.62,15.33,1.73,220603.5,3.82
884336.94,15.32,1.72,220041.61,3.81
883964.94,15.32,1.72,219852.11,3.81
883828.96,15.32,1.72,219842.22,3.81
883539.03,15.31,1.71,219539.86,3.8
883591.73,15.32,1.72,219783.27,3.81
883433.05,15.31,1.72,219629.07,3.81
883297.07,15.31,1.72,219559.66,3.81
883487.52,15.32,1.72,219627.29,3.81
886849.87,15.38,1.78,220329.49,3.82
886152.47,15.37,1.77,219574.06,3.81
886448.49,15.37,1.78,220024.74,3.82
886312.52,15.37,1.78,219945.43,3.82
886036.67,15.37,1.77,219683.34,3.81
885900.69,15.37,1.77,219683.34,3.81
886257.89,15.38,1.78,219489.84,3.81
885984.78,15.38,1.78,219368.14,3.81
885848.8,15.38,1.78,219358.24,3.81
885712.83,15.38,1.78,219288.83,3.81
885576.85,15.38,1.78,219209.52,3.81
885440.87,15.38,1.78,219209.52,3.81
884724.42,15.37,1.77,218467.45,3.79
884588.44,15.37,1.77,218473.67,3.8
884452.46,15.37,1.77,218388.14,3.79
887653.08,15.42,1.83,219034.32,3.81
887653.08,15.42,1.83,219034.32,3.81
887446.65,15.42,1.82,218798.38,3.8
888087.39,15.43,1.84,218862.82,3.8
888087.39,15.43,1.84,218862.82,3.8
888908.7,15.45,1.85,219011.55,3.81
888938.13,15.45,1.85,219137.25,3.81
888802.16,15.45,1.85,219127.36,3.81
888666.18,15.45,1.85,219057.94,3.81
888912.12,15.46,1.86,218703.76,3.8
888964.82,15.46,1.86,218814.84,3.81
889017.53,15.46,1.87,218950.14,3.81
889318.01,15.47,1.87,218852.86,3.81
889182.04,15.47,1.87,218773.55,3.81
889046.06,15.47,1.87,218773.55,3.81
889403.26,15.48,1.88,218554.44,3.8
889403.26,15.48,1.88,218554.44,3.8
889267.28,15.48,1.88,218531.75,3.8
889131.3,15.48,1.88,218475.13,3.8
889110.06,15.48,1.89,218281.05,3.8
888974.08,15.48,1.89,218201.74,3.8
889830.5,15.5,1.9,218548.07,3.81
889694.53,15.5,1.9,218548.07,3.81
889198.85,15.49,1.9,217986.18,3.8
889264.17,15.5,1.9,217562.91,3.79
889128.19,15.5,1.9,217540.22,3.79
888522.99,15.49,1.89,216958.84,3.78
887806.53,15.48,1.88,216242.39,3.77
887759.31,15.48,1.88,216098.39,3.77
887591.31,15.48,1.88,215920.65,3.77
887455.33,15.48,1.88,215864.02,3.77
887455.33,15.48,1.88,215864.02,3.77
887319.35,15.48,1.88,215784.71,3.76
887780.58,15.49,1.89,216136.67,3.77
887484.63,15.48,1.89,215905.81,3.77
887537.33,15.49,1.89,216143.01,3.77
887401.36,15.49,1.89,216143.01,3.77
887265.38,15.49,1.89,216133.11,3.77
887129.4,15.49,1.89,216063.7,3.77
887182.1,15.49,1.89,216169.4,3.77
887426.14,15.5,1.9,216539.85,3.78
887302.78,15.5,1.9,215923.98,3.77
886214.96,15.5,1.9,215923.98,3.78
886496.07,15.51,1.91,215844.67,3.78
886548.77,15.51,1.91,216444.72,3.79
886548.77,15.51,1.91,216444.72,3.79
886312.87,15.51,1.91,216125.02,3.78
886176.9,15.51,1.91,216115.12,3.78
886176.9,15.51,1.91,216122.1,3.78
886040.92,15.51,1.91,216052.68,3.78
885904.94,15.51,1.91,216058.91,3.78
885684.44,15.51,1.91,215842.45,3.78
885548.46,15.51,1.91,215756.91,3.78
885389.78,15.5,1.91,215603.51,3.78
885253.81,15.5,1.91,215580.82,3.78
885117.83,15.51,1.91,215524.2,3.78
884981.85,15.51,1.91,215444.89,3.77
885686.27,15.52,1.92,215631.21,3.78
885982.3,15.53,1.93,215741.4,3.78
885978.62,15.53,1.93,215679.51,3.78
885842.64,15.53,1.93,215679.51,3.78
885895.34,15.53,1.93,215978.97,3.79
885759.36,15.53,1.93,215901.01,3.79
885623.39,15.53,1.93,215899.66,3.79
885333.37,15.53,1.93,215577.15,3.78
885386.07,15.53,1.93,215688.23,3.78
885098.99,15.53,1.93,215362.45,3.78
884726.99,15.52,1.92,215116.89,3.77
884779.69,15.52,1.93,215252.18,3.78
885636.11,15.54,1.94,215598.51,3.78
885500.13,15.54,1.94,215519.2,3.78
885796.15,15.55,1.95,215629.39,3.78
885796.15,15.55,1.95,215629.39,3.78
885790.48,15.55,1.95,215557.49,3.78
885654.5,15.55,1.95,215557.49,3.78
885518.52,15.55,1.95,215547.6,3.78
885571.22,15.55,1.95,215847.06,3.79
885435.24,15.55,1.95,215777.65,3.79
885063.25,15.55,1.95,215532.57,3.79
885447.91,15.55,1.96,215817.29,3.79
885135.81,15.55,1.95,215584.88,3.79
885188.51,15.55,1.96,215796.09,3.79
886044.93,15.57,1.97,216142.42,3.8
885908.95,15.57,1.97,216132.52,3.8
885772.97,15.57,1.97,216063.1,3.8
885637.0,15.57,1.97,215983.79,3.8
885637.0,15.57,1.97,215976.36,3.8
885827.45,15.58,1.98,216044.0,3.8
885691.47,15.58,1.98,216044.0,3.8
885195.79,15.57,1.97,215482.1,3.79
885195.79,15.57,1.97,217396.64,3.82
885248.5,15.57,1.97,217679.91,3.83
885112.52,15.57,1.97,217657.22,3.83
884976.54,15.57,1.98,217600.6,3.83
885272.56,15.58,1.98,217710.78,3.83
885359.09,15.58,1.98,216440.43,3.81
885359.09,15.58,1.98,216447.41,3.81
885223.12,15.58,1.98,216453.64,3.81
885087.14,15.58,1.98,216368.1,3.81
884951.16,15.58,1.98,216288.79,3.81
884815.18,15.58,1.98,216288.79,3.81
884679.21,15.58,1.99,216266.1,3.81
884382.78,15.58,1.98,216050.09,3.81
884246.8,15.58,1.98,215993.47,3.81
884110.82,15.58,1.98,215970.78,3.81
888392.05,15.65,2.06,220782.17,3.89
888392.05,15.65,2.06,220805.14,3.89
888256.07,15.65,2.06,220748.52,3.89
888120.09,15.66,2.06,220749.51,3.89
887748.1,15.65,2.05,220560.02,3.89
887612.12,15.65,2.05,220472.68,3.89
887612.12,15.65,2.05,220442.27,3.89
887802.57,15.66,2.06,220821.38,3.89
887666.59,15.66,2.06,220827.61,3.89
887962.61,15.66,2.06,220937.8,3.9
888311.83,15.67,2.07,227647.67,4.02
888203.15,15.67,2.07,227543.48,4.01
887831.15,15.66,2.06,227353.98,4.01
887695.17,15.66,2.06,227268.44,4.01
892618.17,15.75,2.15,228383.15,4.03
892956.31,15.76,2.16,228203.01,4.03
892258.91,15.75,2.15,227447.58,4.01
892122.94,15.75,2.15,227437.68,4.01
891986.96,15.75,2.15,227368.27,4.01
891850.98,15.75,2.15,227358.37,4.01
891715.0,15.75,2.15,227288.96,4.01
891579.03,15.75,2.15,227209.65,4.01
891357.77,15.75,2.15,227034.92,4.01
891221.79,15.75,2.15,227034.92,4.01
891085.81,15.75,2.15,227025.02,4.01
891138.52,15.75,2.15,227268.42,4.02
891002.54,15.75,2.15,227199.01,4.02
890866.56,15.75,2.15,227205.24,4.02
891549.24,15.76,2.17,227208.81,4.02
891413.27,15.77,2.17,227123.27,4.02
891167.78,15.76,2.16,227052.74,4.02
891031.8,15.76,2.16,226973.43,4.02
890505.35,15.76,2.16,226374.82,4.01
890505.35,15.76,2.16,226374.82,4.01
890369.37,15.76,2.16,226374.82,4.01
890233.39,15.76,2.16,226381.05,4.01
890097.42,15.76,2.16,226295.51,4.01
890162.74,15.76,2.16,225872.25,4.0
890306.85,15.76,2.17,225939.02,4.0
890602.87,15.77,2.17,226049.2,4.0
890925.56,15.78,2.18,225795.58,4.0
890381.65,15.78,2.18,225795.58,4.0
890381.65,15.78,2.18,225795.58,4.0
890009.65,15.78,2.18,225606.09,4.0
890009.65,15.78,2.18,225606.09,4.0
889713.22,15.77,2.17,225316.98,3.99
889765.92,15.77,2.18,225560.38,4.0
889629.95,15.77,2.18,225481.07,4.0
889493.97,15.78,2.18,225481.07,4.0
889493.97,15.78,2.18,225481.07,4.0
889357.99,15.78,2.18,225487.3,4.0
889156.73,15.77,2.17,225275.66,4.0
889020.75,15.77,2.18,225190.12,4.0
888884.77,15.77,2.18,225109.93,3.99
888748.79,15.77,2.18,225103.77,4.0
888748.79,15.77,2.18,225103.77,4.0
888612.82,15.77,2.18,225024.46,3.99
889469.24,15.79,2.19,225370.79,4.0
889659.69,15.8,2.2,225438.42,4.0
889523.71,15.8,2.2,225438.42,4.0
888841.76,15.79,2.19,224756.47,3.99
888841.76,15.79,2.19,224756.47,3.99
888705.79,15.79,2.19,224746.58,3.99
889001.81,15.79,2.2,225197.26,4.0
888705.38,15.79,2.19,225059.85,4.0
888209.7,15.78,2.19,224497.95,3.99
888262.4,15.79,2.19,224603.66,3.99
887890.4,15.78,2.18,224233.45,3.99
887754.43,15.78,2.18,224164.03,3.98
887754.43,15.78,2.18,224164.03,3.98
887618.45,15.78,2.18,224084.72,3.98
887482.47,15.78,2.18,224084.72,3.98
887346.49,15.78,2.18,224074.83,3.99
887210.52,15.78,2.19,224005.41,3.98
886994.59,15.78,2.18,223790.53,3.98
886858.61,15.78,2.18,223780.64,3.98
886722.63,15.78,2.18,223711.22,3.98
887060.77,15.79,2.19,223518.99,3.98
887113.47,15.79,2.19,223652.62,3.98
887113.47,15.79,2.19,223652.62,3.98
887417.65,15.8,2.2,223914.08,3.99
887275.95,15.8,2.2,223573.31,3.98
887139.97,15.8,2.2,223579.54,3.98
886442.57,15.79,2.19,222836.21,3.97
886738.59,15.79,2.2,223558.65,3.98
886602.61,15.8,2.2,223473.11,3.98
886466.64,15.8,2.2,223463.22,3.98
886330.66,15.8,2.2,223393.8,3.98
885242.84,15.8,2.2,223393.35,3.99
884944.39,15.79,2.2,223030.84,3.98
885225.5,15.8,2.2,222951.53,3.98
885089.52,15.8,2.2,222957.76,3.98
885089.52,15.8,2.2,222957.76,3.98
884953.55,15.8,2.2,222872.22,3.98
885006.25,15.81,2.21,223472.27,3.99
884634.25,15.8,2.2,223172.33,3.99
884686.95,15.8,2.21,223283.42,3.99
885025.09,15.81,2.21,223103.28,3.99
884831.52,15.81,2.21,222854.28,3.98
884695.54,15.81,2.21,222844.38,3.98
884991.56,15.82,2.22,223142.95,3.99
885206.12,15.82,2.22,222637.36,3.98
885070.15,15.82,2.22,222567.94,3.98
884873.68,15.82,2.22,222516.85,3.98
884650.23,15.82,2.22,222418.76,3.98
884650.23,15.82,2.22,222418.76,3.98
884702.93,15.82,2.22,222529.84,3.98
884755.63,15.82,2.23,222665.14,3.98
884755.63,15.82,2.23,222665.14,3.98
884755.63,15.82,2.23,222665.14,3.98
884808.33,15.83,2.23,222776.22,3.99
885146.47,15.84,2.24,222596.08,3.98
885199.17,15.84,2.24,222731.37,3.99
885583.83,15.85,2.25,222833.05,3.99
885636.53,15.85,2.25,223199.88,3.99
885500.56,15.85,2.25,223189.98,4.0
885553.26,15.85,2.26,223301.06,4.0
885417.28,15.86,2.26,223231.65,4.0
884719.88,15.85,2.25,222476.22,3.98
884535.0,15.84,2.25,222442.89,3.98
884399.02,15.84,2.25,222363.58,3.98
884703.19,15.85,2.25,222668.94,3.99
884567.22,15.85,2.25,222668.94,3.99
884632.54,15.85,2.26,222245.68,3.98
884496.56,15.85,2.26,222251.91,3.98
884360.58,15.86,2.26,222166.37,3.98
884224.61,15.86,2.26,222087.06,3.98
884224.61,15.86,2.26,222087.06,3.98
884177.38,15.86,2.26,221953.63,3.98
884041.41,15.86,2.26,221953.63,3.98
884041.41,15.86,2.26,221953.63,3.98
883905.43,15.86,2.26,221959.86,3.98
883581.1,15.85,2.26,221306.56,3.97
883445.13,15.85,2.26,221221.02,3.97
883309.15,15.86,2.26,221227.25,3.97
883173.17,15.86,2.26,221141.71,3.97
882667.09,15.85,2.25,220687.91,3.96
882719.8,15.85,2.25,220798.99,3.97
882506.28,15.85,2.25,220642.67,3.96
883147.02,15.86,2.27,220707.11,3.96
882786.87,15.86,2.26,220474.23,3.96
882839.58,15.86,2.26,220609.52,3.96
882703.6,15.86,2.26,220586.83,3.96
882567.62,15.86,2.26,220530.21,3.96
882431.64,15.86,2.26,220450.9,3.96
881734.24,15.85,2.25,219695.48,3.95
881598.27,15.85,2.26,219695.48,3.95
881462.29,15.85,2.26,219616.17,3.95
881462.29,15.85,2.26,219616.17,3.95
881462.29,15.85,2.26,219616.17,3.95
881326.31,15.85,2.26,219616.17,3.95
881190.33,15.85,2.26,219622.39,3.95
881054.36,15.85,2.26,219536.86,3.95
880918.38,15.86,2.26,219457.54,3.95
880782.4,15.86,2.26,219457.54,3.95
880782.4,15.86,2.26,219457.54,3.95
880782.4,15.86,2.26,219457.54,3.95
880646.43,15.86,2.26,219379.58,3.95
880699.13,15.86,2.26,219490.66,3.95
880563.15,15.86,2.26,219489.31,3.95
880615.85,15.86,2.27,219624.61,3.96
880615.85,15.86,2.27,219624.61,3.96
880479.87,15.86,2.27,219625.6,3.96
880343.9,15.86,2.27,219538.26,3.96
880207.92,15.86,2.27,219528.37,3.96
880071.94,15.86,2.27,219458.95,3.96
880071.94,15.86,2.27,219458.95,3.96
879935.96,15.86,2.27,219449.06,3.96
879988.67,15.87,2.27,219560.14,3.96
879852.69,15.87,2.27,219490.72,3.96
879716.71,15.87,2.27,219496.95,3.96
879580.73,15.87,2.27,219411.41,3.96
879444.76,15.87,2.27,219401.51,3.96
879308.78,15.87,2.27,219332.1,3.96
879499.23,15.88,2.28,219571.92,3.96
879363.25,15.88,2.28,219578.15,3.96
879227.28,15.88,2.28,219492.61,3.96
879565.42,15.89,2.29,219312.47,3.96
879618.12,15.89,2.29,219423.55,3.96
879482.14,15.89,2.29,219344.24,3.96
879186.39,15.88,2.29,219026.88,3.96
879050.41,15.88,2.29,219026.88,3.96
878914.43,15.89,2.29,219016.99,3.96
878778.45,15.89,2.29,218947.57,3.96
878778.45,15.89,2.29,218947.57,3.96
878642.48,15.89,2.29,218868.26,3.96
878506.5,15.89,2.29,218868.26,3.96
878370.52,15.89,2.29,218858.36,3.96
878234.54,15.89,2.29,218788.95,3.96
878098.57,15.89,2.29,218709.64,3.96
878151.27,15.89,2.29,218844.94,3.96
878151.27,15.89,2.29,218844.94,3.96
878151.27,15.89,2.29,218844.49,3.96
878015.29,15.89,2.29,218844.49,3.96
878205.74,15.9,2.3,219094.82,3.97
877508.34,15.89,2.29,218339.39,3.95
877831.03,15.9,2.3,218085.77,3.95
878075.07,15.9,2.3,218357.2,3.95
878075.07,15.9,2.3,218357.2,3.95
877868.64,15.9,2.3,218229.86,3.95
877732.66,15.9,2.3,218150.55,3.95
878415.35,15.91,2.32,218154.12,3.95
878279.37,15.91,2.32,218154.12,3.95
878279.37,15.91,2.32,218154.12,3.95
878143.39,15.91,2.32,218131.43,3.95
877803.38,15.91,2.31,217889.29,3.95
877667.4,15.91,2.31,217832.67,3.95
877311.3,15.91,2.31,217565.63,3.94
877175.33,15.91,2.31,217542.94,3.94
877039.35,15.91,2.31,217486.32,3.94
876903.37,15.91,2.31,217407.01,3.94
877199.39,15.91,2.32,217517.19,3.95
876517.45,15.9,2.31,216835.25,3.93
876381.47,15.9,2.31,216835.25,3.93
876245.49,15.9,2.31,216825.35,3.94
876109.51,15.9,2.31,216755.94,3.93
875973.54,15.91,2.31,216746.04,3.94
875837.56,15.91,2.31,216676.62,3.93
875837.56,15.91,2.31,218591.17,3.97
875421.71,15.9,2.3,218189.07,3.96
875285.74,15.9,2.3,218109.76,3.96
875372.27,15.9,2.3,216839.41,3.94
875236.29,15.9,2.3,216839.41,3.94
875100.31,15.9,2.3,216816.72,3.94
877007.09,15.94,2.34,219948.61,4.0
877007.09,15.94,2.34,219955.59,4.0
876871.11,15.94,2.34,219898.96,4.0
876871.11,15.94,2.34,219983.26,4.0
876735.13,15.94,2.34,219903.95,4.0
877084.35,15.94,2.35,226463.84,4.12
876925.67,15.94,2.34,226306.06,4.11
876789.69,15.94,2.34,226306.06,4.11
876842.39,15.95,2.35,226605.53,4.12
876706.41,15.95,2.35,226582.84,4.12
883269.38,16.07,2.47,227931.23,4.15
883133.4,16.07,2.47,227874.6,4.15
882997.43,16.07,2.47,227864.71,4.15
883187.88,16.07,2.47,227932.34,4.15
882914.77,16.07,2.47,227743.35,4.14
882708.34,16.06,2.47,227544.42,4.14
882572.36,16.06,2.47,227475.01,4.14
882625.06,16.07,2.47,227758.27,4.15
882428.63,16.07,2.47,227602.33,4.14
882724.65,16.07,2.47,227712.51,4.15
883005.76,16.08,2.48,228369.1,4.16
882869.79,16.08,2.48,228375.33,4.16
882733.81,16.08,2.48,228289.79,4.16
882597.83,16.08,2.48,228296.02,4.16
882310.74,16.08,2.48,227898.15,4.15
882310.74,16.08,2.48,227898.15,4.15
882174.77,16.08,2.48,227812.61,4.15
881802.77,16.07,2.47,227554.4,4.15
881855.47,16.07,2.48,227660.1,4.15
881719.49,16.07,2.48,227637.41,4.15
882015.51,16.08,2.48,227934.32,4.16
882068.22,16.08,2.49,228045.4,4.16
881932.24,16.09,2.49,227988.78,4.16
881560.24,16.08,2.48,227745.41,4.15
881424.26,16.08,2.48,227666.1,4.15
881265.58,16.08,2.48,227541.84,4.15
881318.28,16.08,2.48,227677.13,4.15
881370.99,16.08,2.49,227782.84,4.16
881370.99,16.08,2.49,227782.84,4.16
881235.01,16.09,2.49,227782.84,4.16
881099.03,16.09,2.49,227703.53,4.16
880963.05,16.09,2.49,227703.53,4.16
880827.08,16.09,2.49,227693.63,4.16
880691.1,16.09,2.49,227624.21,4.16
881029.24,16.1,2.5,227431.98,4.16
880893.26,16.1,2.5,227409.29,4.16
880757.29,16.1,2.5,227352.67,4.16
880809.99,16.1,2.5,227486.3,4.16
880674.01,16.1,2.5,227459.01,4.16
880538.03,16.1,2.5,227399.96,4.16
880402.06,16.1,2.5,227320.65,4.16
880266.08,16.1,2.5,227320.65,4.16
880512.02,16.11,2.51,226966.46,4.15
880376.04,16.11,2.51,226943.77,4.15
880680.22,16.12,2.52,226931.3,4.15
880732.92,16.12,2.52,227360.22,4.16
880596.94,16.12,2.52,227303.6,4.16
880596.94,16.12,2.52,227303.6,4.16
880840.98,16.13,2.53,227217.25,4.16
880705.0,16.13,2.53,227223.48,4.16
880569.02,16.13,2.53,227137.94,4.16
880433.04,16.13,2.53,227058.63,4.16
880297.07,16.13,2.53,227058.63,4.16
880349.77,16.13,2.53,227621.12,4.17
880213.79,16.13,2.53,227627.35,4.17
880404.24,16.14,2.54,227877.68,4.18
883683.15,16.2,2.6,231430.98,4.24
883547.17,16.2,2.6,231345.44,4.24
883599.88,16.2,2.6,231500.76,4.24
883229.73,16.2,2.6,231246.67,4.24
883510.84,16.2,2.61,231167.36,4.24
883563.54,16.21,2.61,231767.4,4.25
883427.56,16.21,2.61,231688.09,4.25
882730.16,16.2,2.6,230944.76,4.24
882782.86,16.2,2.6,231055.84,4.24
882835.56,16.2,2.61,231191.14,4.24
882699.59,16.2,2.61,231191.14,4.24
882563.61,16.21,2.61,231197.37,4.25
882859.63,16.21,2.61,231307.55,4.25
882700.95,16.21,2.61,231154.69,4.24
882328.95,16.2,2.61,230965.19,4.24
882328.95,16.2,2.61,230972.17,4.24
882328.95,16.2,2.61,230970.06,4.24
882381.65,16.21,2.61,231213.47,4.25
881776.45,16.2,2.6,230632.08,4.24
881640.48,16.2,2.6,230546.55,4.24
881504.5,16.2,2.6,230536.65,4.24
882360.92,16.22,2.62,230882.98,4.24
883217.34,16.23,2.64,231229.3,4.25
883081.36,16.24,2.64,231159.89,4.25
882945.38,16.24,2.64,231080.58,4.25
882449.7,16.23,2.63,230518.69,4.24
882313.73,16.23,2.63,230518.69,4.24
882177.75,16.23,2.63,230439.38,4.24
882041.77,16.23,2.63,230439.38,4.24
881546.09,16.22,2.63,229877.48,4.23
881790.13,16.23,2.63,229798.17,4.23
881842.83,16.23,2.64,230359.69,4.24
881706.85,16.23,2.64,230280.38,4.24
881759.56,16.24,2.64,230391.46,4.24
881759.56,16.24,2.64,233085.76,4.29
881812.26,16.24,2.64,233221.06,4.3
881676.28,16.24,2.64,233221.06,4.3
881540.3,16.24,2.64,233211.16,4.3
881605.62,16.25,2.65,232787.9,4.29
881558.4,16.25,2.65,232643.9,4.29
881611.1,16.25,2.65,232754.98,4.29
881663.81,16.25,2.66,232890.28,4.29
881854.26,16.26,2.66,232957.91,4.3
881718.28,16.26,2.66,232888.5,4.29
882067.49,16.27,2.67,235045.97,4.33
881931.52,16.27,2.67,235036.07,4.33
882121.97,16.27,2.67,235548.69,4.34
882426.14,16.28,2.68,235536.22,4.35
882290.16,16.28,2.68,235466.8,4.34
882536.11,16.29,2.69,235112.62,4.34
881930.91,16.28,2.68,234531.24,4.33
882269.05,16.29,2.69,234339.0,4.33
888832.01,16.41,2.81,237481.91,4.38
887744.19,16.41,2.82,237481.46,4.39
887608.22,16.41,2.82,237471.57,4.39
886910.82,16.4,2.81,236728.24,4.38
886540.67,16.4,2.8,236839.07,4.38
886250.66,16.39,2.8,236516.55,4.38
885954.23,16.39,2.79,236245.78,4.37
886006.93,16.39,2.8,236321.26,4.37
885870.95,16.39,2.8,236251.85,4.37
885734.97,16.39,2.8,236172.54,4.37
885734.97,16.39,2.8,236172.54,4.37
885599.0,16.39,2.8,236172.54,4.37
885651.7,16.4,2.8,236283.62,4.37
886008.9,16.41,2.81,236090.12,4.37
886061.6,16.41,2.81,236225.42,4.38
886114.3,16.41,2.82,236336.5,4.38
886167.0,16.42,2.82,236471.8,4.38
885450.54,16.41,2.81,235729.72,4.37
885314.57,16.41,2.81,235735.95,4.37
885178.59,16.41,2.81,235650.41,4.37
885042.61,16.41,2.81,235627.72,4.37
884906.63,16.41,2.81,235571.1,4.37
885611.06,16.42,2.83,235757.43,4.37
885475.08,16.42,2.83,235678.12,4.37
885339.1,16.43,2.83,235678.12,4.37
885203.12,16.43,2.83,235600.16,4.37
885890.0,16.44,2.84,235704.61,4.37
885754.02,16.44,2.84,235703.26,4.38
885618.04,16.44,2.84,235625.3,4.37
885482.06,16.44,2.84,235623.95,4.38
885282.23,16.44,2.84,235373.04,4.37
885472.68,16.44,2.85,235440.67,4.37
885336.7,16.45,2.85,235446.9,4.37
885200.73,16.45,2.85,235361.36,4.37
885064.75,16.45,2.85,235282.05,4.37
884928.77,16.45,2.85,235282.05,4.37
884549.92,16.44,2.84,234834.17,4.37
884413.94,16.44,2.85,234754.86,4.36
884413.94,16.44,2.85,234761.84,4.36
884277.97,16.44,2.85,234761.84,4.37
884573.99,16.45,2.85,235212.52,4.37
884067.86,16.44,2.85,234712.5,4.37
883777.84,16.44,2.84,234390.96,4.36
883777.84,16.44,2.84,234390.96,4.36
883777.84,16.44,2.84,234475.26,4.36
883641.87,16.44,2.84,234452.57,4.36
883424.61,16.44,2.84,234289.39,4.36
883288.64,16.44,2.84,234232.77,4.36
883082.21,16.43,2.84,234012.27,4.35
883147.53,16.44,2.84,233589.01,4.35
883147.53,16.44,2.84,233589.01,4.35
883393.47,16.44,2.85,233234.82,4.34
883257.49,16.45,2.85,233241.05,4.34
882961.06,16.44,2.84,232951.99,4.34
882825.09,16.44,2.84,232866.45,4.34
882689.11,16.44,2.84,232787.14,4.34
882553.13,16.44,2.84,232787.14,4.34
882417.16,16.44,2.85,232824.12,4.34
882369.93,16.44,2.85,232680.12,4.34
882422.64,16.45,2.85,232791.21,4.34
882227.81,16.44,2.85,232607.19,4.34
882091.83,16.45,2.85,232490.89,4.33
881955.85,16.45,2.85,232411.58,4.33
881819.88,16.45,2.85,232411.58,4.33
881683.9,16.45,2.85,232332.27,4.33
881078.7,16.44,2.84,231750.89,4.32
880942.72,16.44,2.84,231750.89,4.32
880806.74,16.44,2.84,231664.55,4.32
880486.74,16.43,2.84,231344.55,4.32
880350.76,16.44,2.84,231344.55,4.32
880214.79,16.44,2.84,231266.59,4.32
880301.32,16.44,2.84,236954.77,4.42
880165.34,16.44,2.84,236953.42,4.43
880029.36,16.44,2.84,236943.52,4.43
879757.41,16.44,2.84,236864.21,4.43
879560.98,16.44,2.84,236714.8,4.42
883842.2,16.52,2.92,238622.66,4.46
883706.23,16.52,2.92,238553.25,4.46
883570.25,16.52,2.92,238559.47,4.46
883434.27,16.52,2.92,238473.94,4.46
883275.59,16.52,2.92,238321.07,4.46
883275.59,16.52,2.92,238321.07,4.46
883139.62,16.52,2.92,238311.17,4.46
883003.64,16.52,2.92,238241.76,4.46
883056.34,16.52,2.92,238377.06,4.46
882920.36,16.52,2.92,238383.29,4.46
882548.36,16.52,2.92,238125.07,4.46
883001.93,16.52,2.93,238181.82,4.46
883054.64,16.53,2.93,238650.24,4.47
882882.18,16.53,2.93,238645.8,4.47
882934.88,16.53,2.93,238756.88,4.47
882647.79,16.53,2.93,238431.1,4.46
882951.96,16.53,2.93,238736.46,4.47
882815.99,16.53,2.94,238650.93,4.47
883154.13,16.54,2.94,238470.79,4.47
883344.58,16.55,2.95,238538.42,4.47
883208.6,16.55,2.95,238528.52,4.47
883072.62,16.55,2.95,238459.11,4.47
882936.65,16.55,2.95,238449.21,4.47
882800.67,16.55,2.95,238379.8,4.47
882664.69,16.55,2.95,238386.02,4.47
882528.71,16.55,2.95,238300.49,4.47
882581.42,16.55,2.96,238583.75,4.48
882634.12,16.56,2.96,238694.83,4.48
