ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
876682.62,15.44,2.37,396027.88,6.97
876516.34,15.44,2.37,395904.13,6.97
876516.34,15.44,2.37,395904.13,6.97
876360.95,15.44,2.37,395829.59,6.97
876039.29,15.44,2.37,395647.44,6.97
875873.01,15.44,2.37,395539.84,6.97
875563.49,15.43,2.37,395187.93,6.97
875596.83,15.43,2.37,395232.33,6.97
875430.55,15.43,2.37,395169.7,6.97
875275.17,15.43,2.37,395111.31,6.97
875108.89,15.43,2.37,394987.55,6.97
874953.5,15.43,2.37,394929.17,6.97
874787.23,15.43,2.37,394805.41,6.97
874631.84,15.43,2.37,394730.87,6.97
874654.3,15.44,2.37,394808.59,6.97
874654.3,15.44,2.37,394808.59,6.97
874498.91,15.44,2.37,394663.89,6.97
874332.63,15.44,2.37,394626.45,6.97
874177.25,15.44,2.37,394568.07,6.97
874199.7,15.44,2.37,394608.22,6.97
874044.31,15.44,2.37,394463.32,6.97
874404.93,15.45,2.38,394966.53,6.98
874086.64,15.44,2.38,394607.24,6.97
873931.25,15.44,2.38,394460.73,6.97
873713.89,15.44,2.37,394272.11,6.97
873713.89,15.44,2.37,394272.11,6.97
873736.34,15.44,2.38,394421.8,6.97
873736.34,15.44,2.38,394421.8,6.97
872691.19,15.44,2.38,394088.82,6.97
872724.53,15.45,2.38,394133.21,6.98
872558.26,15.45,2.38,394092.0,6.98
872558.26,15.45,2.38,394092.0,6.98
872730.22,15.45,2.39,394104.92,6.98
872752.68,15.45,2.39,394344.37,6.98
872752.68,15.45,2.39,394344.37,6.98
872752.68,15.45,2.39,394344.37,6.98
872597.29,15.45,2.39,394199.47,6.98
872299.94,15.45,2.39,393979.54,6.98
872660.55,15.46,2.39,394482.74,6.99
872223.66,15.45,2.39,394032.3,6.98
872068.27,15.45,2.39,393887.4,6.98
872229.35,15.46,2.39,394171.48,6.98
872073.96,15.46,2.39,394026.59,6.98
872073.96,15.46,2.39,394026.59,6.98
872235.04,15.46,2.4,394310.67,6.99
872079.65,15.46,2.4,394164.16,6.99
872102.11,15.46,2.4,394313.85,6.99
872102.11,15.46,2.4,394313.85,6.99
871993.38,15.46,2.4,394205.12,6.99
871993.38,15.46,2.4,394205.12,6.99
872294.12,15.47,2.4,394139.58,6.99
872066.88,15.47,2.4,394047.6,6.99
872066.88,15.47,2.4,394047.6,6.99
871906.05,15.47,2.4,394222.48,6.99
871906.05,15.47,2.4,394222.48,6.99
872078.01,15.47,2.41,394245.99,6.99
872100.47,15.47,2.41,394554.19,7.0
871945.08,15.47,2.41,394408.1,7.0
872214.65,15.48,2.41,394807.89,7.01
872214.65,15.48,2.41,394930.9,7.01
871838.81,15.47,2.41,394555.06,7.0
871683.42,15.47,2.41,394408.55,7.0
871361.76,15.47,2.41,394226.41,7.0
871195.48,15.47,2.41,394190.78,7.0
870898.13,15.47,2.4,393862.09,7.0
870742.74,15.47,2.4,393715.58,6.99
870535.39,15.47,2.4,393514.26,6.99
870696.46,15.47,2.41,393799.95,7.0
870696.46,15.47,2.41,393831.07,7.0
870541.08,15.47,2.41,393684.98,7.0
870374.8,15.47,2.41,393648.93,7.0
870177.45,15.47,2.4,393457.6,6.99
870177.45,15.47,2.4,393457.6,6.99
870022.06,15.47,2.4,393311.51,6.99
869855.78,15.47,2.4,393275.46,6.99
869700.4,15.47,2.4,393217.07,6.99
869534.12,15.47,2.4,393093.32,6.99
869378.73,15.47,2.4,393018.78,6.99
869378.73,15.47,2.4,393018.78,6.99
869378.73,15.47,2.4,393018.78,6.99
869212.46,15.47,2.4,392911.17,6.99
869057.07,15.47,2.4,392852.79,6.99
868759.72,15.46,2.4,392561.46,6.99
868759.72,15.46,2.4,392561.46,6.99
869037.51,15.47,2.4,392882.89,6.99
868882.12,15.47,2.4,392808.35,6.99
868715.85,15.47,2.4,392700.75,6.99
868749.19,15.47,2.41,392745.15,6.99
868582.91,15.47,2.41,392682.52,6.99
868427.53,15.47,2.41,392607.44,6.99
868261.25,15.47,2.41,392500.38,6.99
868105.86,15.47,2.41,392374.35,6.99
867939.59,15.47,2.41,392318.23,6.99
867784.2,15.47,2.41,392173.34,6.99
867806.66,15.47,2.41,392321.41,6.99
867806.66,15.47,2.41,392321.41,6.99
867579.95,15.47,2.41,392064.84,6.99
867424.56,15.47,2.41,392006.46,6.99
867424.56,15.47,2.41,392006.46,6.99
867258.29,15.47,2.4,391882.7,6.99
867102.9,15.47,2.4,391808.16,6.99
866936.63,15.47,2.4,391700.56,6.99
866781.24,15.47,2.4,391671.33,6.99
866614.96,15.47,2.4,391518.42,6.99
866459.57,15.47,2.4,391374.8,6.99
866293.3,15.47,2.4,391336.28,6.99
866594.04,15.48,2.41,391270.74,6.99
866228.2,15.47,2.41,391174.54,6.99
866072.81,15.47,2.41,391099.46,6.99
866095.27,15.47,2.41,391156.3,6.99
866095.27,15.47,2.41,391156.3,6.99
866095.27,15.47,2.41,391156.3,6.99
865934.44,15.47,2.41,391270.96,6.99
865779.05,15.47,2.41,391187.05,6.99
865612.77,15.47,2.41,391133.63,6.99
865457.39,15.47,2.41,391075.25,6.99
865479.84,15.47,2.41,391115.4,6.99
865780.59,15.48,2.42,391049.93,6.99
865619.76,15.48,2.42,390945.29,6.99
865653.1,15.48,2.42,391385.15,7.0
865486.82,15.48,2.42,391359.01,7.0
865331.44,15.48,2.42,391284.47,7.0
865009.77,15.48,2.42,391102.32,7.0
864633.93,15.48,2.41,390848.47,7.0
864467.66,15.48,2.41,390740.87,7.0
864312.27,15.48,2.41,390682.48,7.0
864312.27,15.48,2.41,390682.48,7.0
864473.35,15.48,2.42,390840.35,7.0
864317.96,15.48,2.42,390693.84,7.0
864151.68,15.48,2.42,390658.21,7.0
863996.3,15.48,2.42,390583.14,7.0
863996.3,15.48,2.42,390583.14,7.0
864018.75,15.49,2.42,390639.98,7.0
863863.36,15.49,2.42,390513.95,7.0
863885.82,15.49,2.42,390643.16,7.0
863588.47,15.48,2.42,390391.53,7.0
863433.08,15.48,2.42,390246.63,7.0
863266.8,15.48,2.42,390209.39,7.0
863111.42,15.48,2.42,390064.49,7.0
862945.14,15.48,2.42,390027.24,7.0
862978.48,15.49,2.42,390071.64,7.0
862978.48,15.49,2.42,390052.11,7.0
862812.21,15.49,2.42,389989.48,7.0
863038.01,15.49,2.43,389857.58,7.0
862871.73,15.49,2.43,390185.07,7.01
862716.35,15.49,2.43,390110.0,7.0
862513.96,15.49,2.42,389887.55,7.0
862192.29,15.49,2.42,389705.41,7.0
862461.86,15.49,2.43,389964.94,7.01
862306.47,15.49,2.43,389890.4,7.01
862140.2,15.49,2.43,389782.8,7.01
861522.6,15.49,2.43,389528.38,7.01
861367.22,15.49,2.43,389470.0,7.01
861200.94,15.49,2.43,389346.24,7.0
861426.74,15.5,2.44,389214.34,7.0
861449.2,15.5,2.44,389726.27,7.01
861293.81,15.5,2.44,389582.65,7.01
861293.81,15.5,2.44,389606.34,7.01
860917.97,15.5,2.43,389299.74,7.01
860969.43,15.5,2.43,390096.0,7.02
860803.16,15.5,2.43,390057.48,7.02
860647.77,15.5,2.43,389982.41,7.02
860670.23,15.5,2.44,390039.25,7.02
860842.19,15.51,2.44,390052.17,7.03
860864.65,15.51,2.44,390291.62,7.03
860864.65,15.51,2.44,390291.62,7.03
860897.99,15.51,2.45,390336.01,7.03
860731.72,15.51,2.45,390295.69,7.03
859686.56,15.51,2.45,389962.71,7.04
859531.17,15.51,2.45,389888.17,7.04
859364.9,15.51,2.45,389780.57,7.04
859209.51,15.51,2.45,389634.06,7.04
859370.59,15.52,2.45,389919.75,7.04
859215.2,15.52,2.45,389844.68,7.04
859215.2,15.52,2.45,389844.68,7.04
859048.93,15.52,2.45,389737.61,7.04
858757.74,15.51,2.45,389416.99,7.04
858791.08,15.52,2.45,389461.39,7.04
858813.54,15.52,2.45,389562.67,7.04
858658.15,15.52,2.45,389417.97,7.04
865371.5,15.64,2.58,395997.76,7.16
865205.22,15.64,2.58,395960.32,7.16
865485.68,15.65,2.58,396014.39,7.16
865319.4,15.65,2.58,396144.78,7.16
865164.01,15.65,2.58,395999.88,7.16
865164.01,15.65,2.58,395999.88,7.16
864997.74,15.65,2.58,395962.64,7.16
864842.35,15.65,2.58,395816.12,7.16
864466.51,15.64,2.58,395509.52,7.16
864300.23,15.64,2.58,395473.89,7.16
864580.69,15.65,2.58,395542.91,7.16
864414.41,15.65,2.58,395658.35,7.16
864414.41,15.65,2.58,395658.35,7.16
864259.03,15.65,2.58,395583.81,7.16
864259.03,15.65,2.58,395583.81,7.16
863883.18,15.64,2.58,395277.21,7.16
864152.75,15.65,2.58,395536.21,7.16
863997.36,15.65,2.58,395461.67,7.16
863831.09,15.65,2.58,395354.07,7.16
863864.43,15.65,2.59,395398.46,7.16
863657.08,15.65,2.58,395267.32,7.16
863679.53,15.65,2.59,395368.6,7.16
863524.14,15.65,2.59,395222.09,7.16
863546.6,15.65,2.59,395371.78,7.17
863718.57,15.66,2.59,395384.71,7.17
863741.02,15.66,2.6,395624.15,7.17
863774.36,15.66,2.6,395668.55,7.18
863398.52,15.66,2.59,395361.95,7.17
863232.25,15.66,2.59,395299.32,7.17
863076.86,15.66,2.59,395154.62,7.17
862910.59,15.66,2.59,395117.18,7.17
862755.2,15.66,2.59,394991.15,7.17
862588.92,15.66,2.59,394935.03,7.17
862622.27,15.66,2.6,394979.43,7.17
862622.27,15.66,2.6,394979.43,7.17
862455.99,15.66,2.6,394916.8,7.17
862489.33,15.66,2.6,394961.2,7.17
862323.06,15.66,2.6,394898.57,7.17
862603.51,15.67,2.61,394952.63,7.17
862437.24,15.67,2.6,395152.26,7.18
862470.58,15.67,2.61,395196.66,7.18
862304.31,15.67,2.61,395156.34,7.18
862148.92,15.67,2.61,395011.44,7.18
861982.64,15.67,2.61,394974.19,7.18
861827.25,15.67,2.61,394945.42,7.18
861660.98,15.67,2.61,394792.05,7.18
861505.59,15.67,2.61,394717.51,7.18
861339.32,15.67,2.61,394609.91,7.18
861372.66,15.67,2.61,394654.31,7.18
861206.39,15.67,2.61,394613.09,7.18
861051.0,15.67,2.61,394538.02,7.18
860675.16,15.67,2.6,394162.18,7.18
860697.61,15.67,2.61,394219.02,7.18
860697.61,15.67,2.61,394219.02,7.18
860542.22,15.67,2.61,394160.64,7.18
860811.79,15.68,2.61,394403.48,7.18
860514.44,15.67,2.61,394112.15,7.18
860359.05,15.67,2.61,393967.45,7.18
860192.77,15.67,2.61,393930.01,7.18
860226.12,15.68,2.61,393974.41,7.18
860226.12,15.68,2.61,393974.41,7.18
859928.76,15.67,2.61,393754.48,7.18
860089.84,15.68,2.61,393962.45,7.18
860315.64,15.68,2.62,393830.55,7.18
860149.37,15.68,2.62,394158.06,7.19
859993.98,15.68,2.62,394099.67,7.19
860016.44,15.68,2.62,394139.82,7.19
859789.19,15.68,2.62,393978.05,7.19
859789.19,15.68,2.62,393978.05,7.19
859633.8,15.68,2.62,393902.98,7.19
859467.53,15.68,2.62,393795.91,7.19
859312.14,15.68,2.62,393669.89,7.18
859581.71,15.69,2.62,394049.61,7.19
859426.32,15.69,2.62,393904.71,7.19
859050.48,15.68,2.62,393528.87,7.18
859050.48,15.68,2.62,393528.87,7.18
859050.48,15.68,2.62,393528.87,7.18
859050.48,15.68,2.62,393528.87,7.18
858005.32,15.69,2.62,393195.89,7.19
858005.32,15.69,2.62,393195.89,7.19
857839.05,15.69,2.62,393158.64,7.19
857683.66,15.69,2.62,393100.26,7.19
857953.23,15.69,2.63,393343.1,7.19
857577.38,15.69,2.62,393036.5,7.19
857422.0,15.69,2.62,392961.96,7.19
857422.0,15.69,2.62,392961.96,7.19
857255.72,15.69,2.62,392854.36,7.19
857427.69,15.69,2.63,392867.29,7.19
857427.69,15.69,2.63,392867.29,7.19
857697.25,15.7,2.63,393280.91,7.2
857541.87,15.7,2.63,393136.22,7.2
857541.87,15.7,2.63,393136.22,7.2
857375.59,15.7,2.63,393098.77,7.2
857408.93,15.7,2.64,393143.17,7.2
857242.66,15.7,2.64,393102.85,7.2
857242.66,15.7,2.64,393102.85,7.2
856866.82,15.7,2.63,392874.91,7.2
857147.27,15.7,2.64,392943.93,7.2
856981.0,15.7,2.64,393059.37,7.2
856825.61,15.7,2.64,392984.83,7.2
856848.06,15.7,2.64,393041.14,7.2
856692.68,15.7,2.64,392982.75,7.2
856526.4,15.7,2.64,392858.99,7.2
856160.56,15.7,2.63,392562.39,7.2
856160.56,15.7,2.63,392562.39,7.2
856005.17,15.7,2.63,392417.5,7.2
855838.9,15.7,2.63,392380.25,7.2
855838.9,15.7,2.63,392380.25,7.2
855517.23,15.7,2.63,392198.11,7.2
855517.23,15.7,2.63,392198.11,7.2
855517.23,15.7,2.63,392198.11,7.2
855689.2,15.7,2.64,392211.04,7.2
855522.92,15.7,2.64,392337.3,7.2
855556.27,15.71,2.64,392381.69,7.2
855389.99,15.71,2.64,392319.06,7.2
855234.6,15.71,2.64,392244.52,7.2
855068.33,15.71,2.64,392136.92,7.2
855101.67,15.71,2.64,392181.32,7.2
854935.4,15.71,2.64,392140.1,7.21
854780.01,15.71,2.64,392081.72,7.21
854780.01,15.71,2.64,392081.72,7.21
854613.73,15.71,2.64,391957.96,7.2
854613.73,15.71,2.64,391957.96,7.2
854458.35,15.71,2.64,391831.94,7.2
854727.91,15.71,2.65,392142.42,7.21
854727.91,15.71,2.65,392142.42,7.21
854520.56,15.71,2.65,391941.66,7.21
854365.17,15.71,2.65,391795.15,7.21
854147.81,15.71,2.64,391606.53,7.2
854147.81,15.71,2.64,391606.53,7.2
853850.46,15.7,2.64,391386.6,7.2
853684.18,15.7,2.64,391350.97,7.2
853684.18,15.7,2.64,391350.97,7.2
853386.83,15.7,2.63,391059.64,7.19
852341.67,15.7,2.64,390726.66,7.2
852050.48,15.7,2.63,390438.91,7.19
852050.48,15.7,2.63,390438.91,7.19
851895.1,15.7,2.63,390292.4,7.19
851728.82,15.7,2.63,390256.77,7.19
851573.43,15.7,2.63,390110.26,7.19
851734.51,15.7,2.64,390395.96,7.2
850499.33,15.7,2.64,389772.01,7.2
850762.32,15.71,2.65,389641.54,7.2
850386.48,15.7,2.64,389334.94,7.19
850220.2,15.7,2.64,389700.24,7.2
849922.85,15.7,2.64,389408.91,7.19
850203.3,15.71,2.64,389462.98,7.19
850203.3,15.71,2.64,389462.98,7.19
850037.03,15.71,2.64,389662.61,7.2
850037.03,15.71,2.64,389662.61,7.2
849881.64,15.71,2.64,389604.23,7.2
849881.64,15.71,2.64,389604.23,7.2
849904.1,15.71,2.64,389644.38,7.2
849528.25,15.7,2.64,389268.54,7.2
849561.6,15.71,2.64,389312.94,7.2
849395.32,15.71,2.64,389271.72,7.2
849395.32,15.71,2.64,389271.72,7.2
849239.93,15.71,2.64,389213.34,7.2
849073.66,15.71,2.64,389089.58,7.2
849362.34,15.71,2.65,389030.2,7.2
849205.01,15.71,2.65,388871.26,7.19
849038.73,15.71,2.65,389193.69,7.2
848883.35,15.71,2.65,389135.31,7.2
849044.42,15.71,2.65,389293.18,7.21
848889.04,15.72,2.65,389218.64,7.21
848889.04,15.72,2.65,389218.64,7.21
848889.04,15.72,2.65,389218.64,7.21
848911.49,15.72,2.65,389274.94,7.21
848944.83,15.72,2.66,389319.34,7.21
848778.56,15.72,2.66,389278.98,7.21
848490.18,15.72,2.65,388992.0,7.21
848523.52,15.72,2.65,389036.4,7.21
848414.79,15.72,2.65,388928.07,7.21
848414.79,15.72,2.65,388928.07,7.21
848437.25,15.72,2.66,389029.35,7.21
848437.25,15.72,2.66,389029.35,7.21
848281.86,15.72,2.66,388882.84,7.21
848281.86,15.72,2.66,388882.84,7.21
847236.71,15.72,2.66,388549.86,7.21
846872.64,15.72,2.65,388184.67,7.21
846545.29,15.71,2.65,387903.04,7.2
846823.08,15.72,2.66,388312.6,7.21
846667.69,15.72,2.66,388237.52,7.21
846501.41,15.72,2.66,388130.46,7.21
846673.38,15.73,2.66,388143.38,7.21
846695.84,15.73,2.66,388382.83,7.21
846540.45,15.73,2.66,388308.29,7.21
846540.45,15.73,2.66,388308.29,7.21
846374.17,15.73,2.66,388200.69,7.21
846218.79,15.73,2.66,388142.3,7.21
846241.24,15.73,2.67,388182.45,7.22
846085.85,15.73,2.67,388124.07,7.22
845919.58,15.73,2.67,388000.31,7.22
845764.19,15.73,2.67,387925.23,7.22
845764.19,15.73,2.67,387925.23,7.22
845597.92,15.73,2.67,387818.17,7.21
844552.76,15.73,2.67,387485.19,7.22
844586.1,15.74,2.67,387529.58,7.22
844419.83,15.74,2.67,387466.95,7.22
844453.17,15.74,2.68,387511.35,7.22
844286.89,15.74,2.68,387470.13,7.22
844131.51,15.74,2.68,387323.62,7.22
843904.8,15.74,2.67,387067.05,7.22
843738.53,15.74,2.67,387031.42,7.22
843583.14,15.74,2.67,386884.91,7.22
843605.59,15.74,2.68,387034.6,7.22
842560.44,15.74,2.68,386701.62,7.23
842560.44,15.74,2.68,386701.62,7.23
842405.05,15.74,2.68,386643.24,7.23
842866.58,15.75,2.69,386569.18,7.22
842709.22,15.75,2.69,386440.56,7.22
842542.94,15.75,2.69,386316.8,7.22
842238.19,15.75,2.68,386236.06,7.22
842463.99,15.75,2.69,386104.16,7.22
842242.12,15.75,2.68,386209.04,7.22
842075.84,15.75,2.68,386536.55,7.23
841915.01,15.75,2.68,386438.97,7.23
841759.62,15.75,2.68,386370.18,7.23
842020.97,15.75,2.69,386826.64,7.24
841865.58,15.75,2.69,386681.94,7.24
841699.3,15.75,2.69,386644.5,7.24
841543.92,15.75,2.69,386497.99,7.24
841566.37,15.76,2.69,386647.68,7.24
841410.98,15.76,2.69,386521.66,7.24
841244.71,15.76,2.69,386465.54,7.24
841278.05,15.76,2.7,386509.94,7.24
841049.1,15.76,2.69,386248.27,7.24
841049.1,15.76,2.69,386248.27,7.24
840882.82,15.76,2.69,386185.64,7.24
841352.1,15.77,2.7,386072.24,7.23
841352.1,15.77,2.7,386072.24,7.23
841196.71,15.77,2.7,386013.85,7.23
840855.52,15.76,2.7,385676.11,7.23
840689.25,15.76,2.7,385552.35,7.23
840533.86,15.76,2.7,385407.45,7.23
840367.58,15.76,2.7,385370.21,7.23
840070.23,15.76,2.69,385150.28,7.22
839914.84,15.76,2.69,385005.58,7.22
839937.3,15.76,2.69,385154.35,7.23
839937.3,15.76,2.69,385154.35,7.23
840308.8,15.77,2.7,385221.57,7.23
840331.25,15.77,2.7,385532.66,7.23
840281.25,15.77,2.7,385482.66,7.23
840125.87,15.77,2.7,385408.12,7.23
839959.59,15.77,2.7,385300.51,7.23
839992.93,15.77,2.71,385344.91,7.24
839826.66,15.77,2.71,385304.59,7.24
839826.66,15.77,2.71,385304.59,7.24
839860.0,15.77,2.71,385348.99,7.24
839693.73,15.77,2.71,385307.77,7.24
839538.34,15.77,2.71,385249.39,7.24
839372.06,15.77,2.71,385125.63,7.24
839216.68,15.77,2.71,384982.01,7.24
839239.13,15.78,2.71,385128.81,7.24
839239.13,15.78,2.71,385128.81,7.24
839272.47,15.78,2.72,385173.2,7.24
839272.47,15.78,2.72,385173.2,7.24
839106.2,15.78,2.72,385131.99,7.24
838950.81,15.78,2.72,385073.6,7.24
838784.54,15.78,2.72,384949.85,7.24
838629.15,15.78,2.72,384803.33,7.24
838462.87,15.78,2.72,384767.7,7.24
838307.49,15.78,2.72,384709.32,7.24
838141.21,15.78,2.72,384585.56,7.24
837985.82,15.78,2.72,384459.54,7.24
837819.55,15.78,2.71,384403.42,7.24
837664.16,15.78,2.72,384328.88,7.24
837167.27,15.77,2.71,383983.02,7.23
837167.27,15.77,2.71,383983.02,7.23
837001.0,15.77,2.71,383875.42,7.23
837001.0,15.77,2.71,383875.42,7.23
837034.34,15.77,2.71,383919.81,7.24
836416.75,15.78,2.71,383665.4,7.24
836250.47,15.78,2.71,383624.18,7.24
836095.08,15.78,2.71,383565.8,7.24
836095.08,15.78,2.71,383565.8,7.24
836117.54,15.78,2.71,383605.95,7.24
836489.04,15.79,2.72,383673.17,7.24
836322.77,15.79,2.72,383964.24,7.25
836004.47,15.78,2.72,383604.97,7.24
835849.09,15.78,2.72,383546.59,7.24
836209.7,15.79,2.72,383860.88,7.25
836209.7,15.79,2.72,383894.4,7.25
836054.31,15.79,2.72,383819.86,7.25
836076.77,15.79,2.73,383876.16,7.25
836110.11,15.79,2.73,383920.56,7.25
835943.84,15.79,2.73,383879.38,7.25
835788.45,15.79,2.73,383753.36,7.25
835622.17,15.79,2.73,383697.24,7.25
835422.64,15.79,2.73,383580.51,7.25
835455.98,15.79,2.73,383624.91,7.25
835289.71,15.79,2.73,383583.69,7.25
835578.38,15.8,2.74,383524.31,7.25
835412.11,15.8,2.74,383846.97,7.26
835048.04,15.8,2.73,383481.55,7.25
835048.04,15.8,2.73,383464.9,7.25
834745.27,15.79,2.73,383553.64,7.26
834773.17,15.79,2.73,383487.91,7.26
834617.78,15.79,2.73,383377.34,7.26
834451.51,15.79,2.73,383811.72,7.26
834752.25,15.8,2.74,383746.19,7.26
834376.41,15.8,2.73,383649.68,7.26
834215.58,15.8,2.73,383767.06,7.27
833170.42,15.8,2.74,383449.72,7.27
833203.77,15.8,2.74,383513.19,7.27
833037.49,15.8,2.74,383485.43,7.27
831992.33,15.81,2.74,383152.45,7.28
832218.14,15.81,2.75,383020.54,7.28
832051.86,15.81,2.75,383348.04,7.29
831006.7,15.82,2.75,383015.05,7.29
830851.32,15.82,2.75,382868.96,7.29
830851.32,15.82,2.75,382868.96,7.29
830685.04,15.82,2.75,382832.91,7.29
830529.65,15.82,2.75,382774.53,7.29
830781.76,15.82,2.76,383067.74,7.3
830953.72,15.83,2.76,383080.67,7.3
830953.72,15.83,2.76,383080.67,7.3
830953.72,15.83,2.76,383080.67,7.3
830787.45,15.83,2.76,383206.93,7.3
830632.06,15.83,2.76,383148.54,7.3
830632.06,15.83,2.76,383147.16,7.3
830901.63,15.84,2.77,383390.01,7.31
830901.63,15.84,2.77,383390.01,7.31
830525.78,15.83,2.76,383083.4,7.3
830370.4,15.83,2.76,383025.02,7.3
830204.12,15.83,2.76,382901.26,7.3
829158.97,15.83,2.77,382568.28,7.31
829003.58,15.83,2.77,382423.38,7.3
829026.03,15.84,2.77,382571.46,7.31
828867.37,15.83,2.77,382431.67,7.31
828711.98,15.83,2.77,382373.29,7.31
828545.71,15.83,2.77,382249.53,7.3
828545.71,15.83,2.77,382249.53,7.3
828579.05,15.84,2.77,382293.93,7.31
828412.77,15.84,2.77,382252.71,7.31
828412.77,15.84,2.77,382252.71,7.31
828115.42,15.83,2.77,381961.38,7.3
827960.03,15.83,2.77,381886.84,7.3
827668.84,15.83,2.76,381599.11,7.3
827347.18,15.83,2.76,381416.97,7.3
827369.64,15.83,2.77,381473.27,7.3
827081.26,15.83,2.76,381186.3,7.29
826925.87,15.83,2.76,381111.23,7.29
826759.6,15.83,2.76,381004.16,7.29
826604.21,15.83,2.76,380857.65,7.29
826306.86,15.82,2.76,380566.32,7.29
826521.77,15.83,2.76,380908.36,7.29
825904.18,15.83,2.76,380653.95,7.29
825904.18,15.83,2.76,380653.95,7.29
825748.79,15.83,2.76,380507.44,7.29
825909.87,15.83,2.77,380793.14,7.3
825754.48,15.83,2.77,380718.6,7.3
825463.29,15.83,2.76,380430.93,7.29
825297.02,15.83,2.76,380323.32,7.29
824975.35,15.83,2.76,380141.18,7.29
825255.81,15.83,2.77,380195.25,7.29
825089.53,15.83,2.77,380394.88,7.3
824934.14,15.83,2.77,380248.37,7.3
824934.14,15.83,2.77,380227.55,7.3
824614.14,15.83,2.76,379907.55,7.29
824614.14,15.83,2.76,379907.55,7.29
824447.87,15.83,2.76,379871.92,7.29
824292.48,15.83,2.76,379796.84,7.29
824015.57,15.82,2.76,379517.07,7.29
823849.3,15.82,2.76,379410.0,7.29
823693.91,15.82,2.76,379335.46,7.29
823527.63,15.82,2.76,379227.86,7.29
823527.63,15.82,2.76,379227.86,7.29
823808.09,15.83,2.77,379296.87,7.29
823432.25,15.83,2.76,379083.48,7.29
823432.25,15.83,2.76,379083.48,7.29
822387.09,15.83,2.77,378750.5,7.29
822387.09,15.83,2.77,378750.5,7.29
822220.81,15.83,2.77,378772.73,7.29
822065.43,15.83,2.77,378626.22,7.29
822087.88,15.83,2.77,378775.91,7.29
821932.49,15.83,2.77,378717.53,7.3
821766.22,15.83,2.77,378593.77,7.29
821610.83,15.83,2.77,378467.75,7.29
821633.29,15.84,2.77,378596.95,7.3
821666.63,15.84,2.77,378641.35,7.3
821500.36,15.84,2.77,378578.72,7.3
821344.97,15.84,2.77,378432.21,7.3
821614.53,15.85,2.78,378763.18,7.3
821292.87,15.84,2.78,378581.04,7.3
821326.21,15.85,2.78,378625.43,7.31
821159.94,15.85,2.78,378584.22,7.31
820784.1,15.84,2.78,378277.62,7.3
820784.1,15.84,2.78,378277.62,7.3
820956.06,15.85,2.78,378290.54,7.3
820789.79,15.85,2.78,378417.38,7.31
820634.4,15.85,2.78,378270.87,7.3
820634.4,15.85,2.78,378270.87,7.3
820634.4,15.85,2.78,378270.87,7.3
820468.13,15.85,2.78,378235.24,7.31
820312.74,15.85,2.78,378176.86,7.31
820146.46,15.85,2.78,378053.1,7.3
819936.13,15.84,2.78,377846.65,7.3
819780.74,15.84,2.78,377700.14,7.3
819614.47,15.84,2.78,377664.51,7.3
819459.08,15.84,2.78,377606.12,7.3
819459.08,15.84,2.78,377606.12,7.3
819620.16,15.85,2.78,377763.99,7.3
819298.5,15.85,2.78,377581.85,7.3
819298.5,15.85,2.78,377581.85,7.3
819578.95,15.86,2.79,377635.92,7.31
819203.11,15.85,2.79,377437.48,7.3
819036.83,15.85,2.79,377459.71,7.3
818829.48,15.85,2.78,377258.38,7.3
819109.93,15.85,2.79,377312.45,7.3
818943.66,15.85,2.79,377512.08,7.31
818788.27,15.85,2.79,377453.69,7.31
818810.73,15.86,2.79,377493.84,7.31
818810.73,15.86,2.79,377493.84,7.31
818844.07,15.86,2.79,377538.24,7.31
818866.53,15.86,2.8,377639.52,7.32
818711.14,15.86,2.8,377564.98,7.32
818335.3,15.86,2.79,377189.14,7.31
818176.57,15.85,2.79,377054.5,7.31
818010.29,15.85,2.79,376946.9,7.31
817854.9,15.85,2.79,376872.36,7.31
817534.9,15.85,2.78,376552.36,7.3
817237.55,15.84,2.78,376260.45,7.29
817071.27,15.84,2.78,376152.85,7.29
816915.89,15.84,2.78,376094.46,7.29
816749.61,15.84,2.78,375970.71,7.29
816594.22,15.84,2.78,375824.61,7.29
816594.22,15.84,2.78,375824.61,7.29
815976.63,15.84,2.78,375570.2,7.29
815810.36,15.84,2.78,375534.15,7.29
815654.97,15.84,2.78,375459.61,7.29
815488.69,15.84,2.78,375352.01,7.29
815333.31,15.84,2.78,375293.63,7.29
815333.31,15.84,2.78,375293.63,7.29
815167.03,15.84,2.78,375169.87,7.29
815011.64,15.84,2.78,375023.36,7.29
814845.37,15.84,2.78,374987.73,7.29
