ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,4229000,6212,4818560
1213,6212,4230000,6212,4819560
1213,6212,4230470,6212,4820030
1213,6212,4231470,6212,4821030
1213,6212,4232470,6212,4822030
1213,6212,4232630,6212,4822190
1213,6212,4232630,6212,4823190
1213,6212,4233440,6212,4824000
1213,6212,4233440,6212,4825000
1213,6212,4233440,6212,4825000
1213,6212,4233440,6212,4825810
1213,6212,4233910,6212,4826280
1213,6212,4234230,6212,4826600
1213,6212,4235040,6212,4827410
1213,6212,4235270,6212,4827640
1213,6212,4235270,6212,4828640
1213,6212,4236270,6212,4829640
1213,6212,4236590,6212,4829960
1213,6212,4237400,6212,4830770
1213,6212,4237400,6212,4831770
1213,6212,4238210,6212,4832580
1213,6212,4238210,6212,4833580
1213,6212,4238210,6212,4833580
1213,6212,4238210,6212,4834230
1213,6212,4238440,6212,4834460
1213,6212,4238440,6212,4835460
1213,6212,4239440,6212,4836460
1213,6212,4239440,6212,4837460
1213,6212,4239440,6212,4837460
1213,6212,4239440,6212,4838270
1213,6212,4240440,6212,4839270
1213,6212,4240440,6212,4839270
1213,6212,4241440,6212,4840270
1213,6212,4242440,6212,4841270
1213,6212,4242440,6212,4842080
1213,6212,4242660,6212,4842300
1213,6212,4243250,6212,4842890
1213,6212,4243250,6212,4843890
1213,6212,4244250,6212,4844890
1213,6212,4244250,6212,4845890
1213,6212,4245250,6212,4846890
1213,6212,4245600,6212,4847240
1213,6212,4246250,6212,4847890
1213,6212,4246250,6212,4848890
1213,6212,4247250,6212,4849890
1213,6212,4247250,6212,4849890
1213,6212,4248060,6212,4850700
1213,6212,4248060,6212,4850700
1213,6212,4248870,6212,4851510
1213,6212,4249870,6212,4852510
1213,6212,4250680,6212,4853320
1213,6212,4251680,6212,4854320
1213,6212,4252680,6212,4855320
1213,6212,4253680,6212,4856320
1213,6212,4254680,6212,4857320
1213,6212,4255000,6212,4857640
1213,6212,4255000,6212,4858640
1213,6212,4256000,6212,4859640
1213,6212,4256000,6212,4860640
1213,6212,4257000,6212,4861640
1213,6212,4257230,6212,4861870
1213,6212,4258230,6212,4862870
1213,6212,4259230,6212,4863870
1213,6212,4259230,6212,4863870
1213,6212,4259550,6212,4864190
1213,6212,4260140,6212,4864780
1213,6212,4260140,6212,4865430
1213,6212,4261140,6212,4866430
1213,6212,4262140,6212,4867430
1213,6212,4262140,6212,4867430
1213,6212,4263140,6212,4868430
1213,6212,4263140,6212,4869430
1213,6212,4263140,6212,4869800
1213,6212,4263460,6212,4870120
1213,6212,4264460,6212,4871120
1213,6212,4264920,6212,4871580
1213,6212,4265920,6212,4872580
1213,6212,4266920,6212,4873580
1213,6212,4267920,6212,4874580
1213,6212,4268730,6212,4875390
1213,6212,4268730,6212,4876390
1213,6212,4269730,6212,4877390
1213,6212,4270540,6212,4878200
1213,6212,4271540,6212,4879200
1213,6212,4272540,6212,4880200
1213,6212,4273540,6212,4881200
1213,6212,4274350,6212,4882010
1213,6212,4274350,6212,4882820
1213,6212,4275350,6212,4883820
1213,6212,4275350,6212,4883820
1213,6212,4275580,6212,4884050
1213,6212,4276050,6212,4884520
1213,6212,4277050,6212,4885520
1213,6212,4277050,6212,4885520
1213,6212,4278050,6212,4886520
1213,6212,4279050,6212,4887520
1213,6212,4280050,6212,4888520
1213,6212,4280050,6212,4889520
1213,6212,4280600,6212,4890070
1213,6212,4280920,6212,4890390
1213,6212,4280920,6212,4891200
1213,6212,4281030,6212,4891310
1213,6212,4281680,6212,4891960
1213,6212,4282680,6212,4892960
1213,6212,4283680,6212,4893960
1213,6212,4284680,6212,4894960
1213,6212,4284680,6212,4895770
1213,6212,4285050,6212,4896140
1213,6212,4285520,6212,4896610
1213,6212,4285990,6212,4897080
1213,6212,4286990,6212,4898080
1213,6212,4286990,6212,4899080
1213,6212,4287990,6212,4900080
1213,6212,4287990,6212,4901080
1213,6212,4287990,6212,4901080
1213,6212,4288990,6212,4902080
1213,6212,4288990,6212,4902890
1213,6212,4289540,6212,4903440
1213,6212,4289540,6212,4903440
1213,6212,4290540,6212,4904440
1213,6212,4290540,6212,4904440
1213,6212,4291540,6212,4905440
1213,6212,4292350,6212,4906250
1213,6212,4292820,6212,4906720
1213,6212,4293290,6212,4907190
1213,6212,4294290,6212,4908190
1213,6212,4295290,6212,4909190
1213,6212,4296290,6212,4910190
1213,6212,4297290,6212,4911190
1213,6212,4298290,6212,4912190
1213,6212,4299100,6212,4913000
1213,6212,4300100,6212,4914000
1213,6212,4300570,6212,4914470
1213,6212,4301570,6212,4915470
1213,6212,4302570,6212,4916470
1213,6212,4303570,6212,4917470
1213,6212,4304570,6212,4918470
1213,6212,4304570,6212,4918470
1213,6212,4304570,6212,4919280
1213,6212,4305570,6212,4920280
1213,6212,4306570,6212,4921280
1213,6212,4306570,6212,4921280
1213,6212,4307570,6212,4922280
1213,6212,4308570,6212,4923280
1213,6212,4308570,6212,4923750
1213,6212,4308730,6212,4923910
1213,6212,4309540,6212,4924720
1213,6212,4309760,6212,4924940
1213,6212,4310570,6212,4925750
1213,6212,4310570,6212,4926220
1213,6212,4310570,6212,4926220
1213,6212,4311570,6212,4927220
1213,6212,4312570,6212,4928220
1213,6212,4313570,6212,4929220
1213,6212,4314570,6212,4930220
1213,6212,4315040,6212,4930690
1213,6212,4316040,6212,4931690
1213,6212,4317040,6212,4932690
1213,6212,4318040,6212,4933690
1213,6212,4318510,6212,4934160
1213,6212,4319510,6212,4935160
1213,6212,4320320,6212,4935970
1213,6212,4320320,6212,4936440
1213,6212,4320790,6212,4936910
1213,6212,4321790,6212,4937910
1213,6212,4322110,6212,4938230
1213,6212,4322580,6212,4938700
1213,6212,4323580,6212,4939700
1213,6212,4324580,6212,4940700
1213,6212,4324900,6212,4941020
1213,6212,4325900,6212,4942020
1213,6212,4326010,6212,4942130
1213,6212,4327010,6212,4943130
1213,6212,4328010,6212,4944130
1213,6212,4328010,6212,4944450
1213,6212,4328010,6212,4944450
1213,6212,4328660,6212,4945100
1213,6212,4329660,6212,4946100
1213,6212,4329660,6212,4946910
1213,6212,4330660,6212,4947910
1213,6212,4330660,6212,4947910
1213,6212,4331660,6212,4948910
1213,6212,4331660,6212,4948910
1213,6212,4332660,6212,4949910
1213,6212,4333660,6212,4950910
1213,6212,4334660,6212,4951910
1213,6212,4335660,6212,4952910
1213,6212,4335660,6212,4952910
1213,6212,4335660,6212,4952910
1213,6212,4336130,6212,4953380
1213,6212,4337130,6212,4954380
1213,6212,4337480,6212,4954730
1213,6212,4337640,6212,4954890
1213,6212,4338640,6212,4955890
1213,6212,4338640,6212,4956890
1213,6212,4338640,6212,4957890
1213,6212,4339450,6212,4958700
1213,6212,4339450,6212,4959700
1213,6212,4339450,6212,4959700
1213,6212,4339450,6212,4960700
1213,6212,4339920,6212,4961170
1213,6212,4340730,6212,4961980
1213,6212,4341280,6212,4962530
1213,6212,4342090,6212,4963340
1213,6212,4342090,6212,4964340
1213,6212,4343090,6212,4965340
1213,6212,4343090,6212,4965340
1213,6212,4344090,6212,4966340
1213,6212,4344090,6212,4967340
1213,6212,4345090,6212,4968340
1213,6212,4345900,6212,4969150
1213,6212,4346900,6212,4970150
1213,6212,4347710,6212,4970960
1213,6212,4347710,6212,4971440
1213,6212,4347940,6212,4971670
1213,6212,4348940,6212,4972670
1213,6212,4349590,6212,4973320
1213,6212,4350590,6212,4974320
1213,6212,4350590,6212,4975320
1213,6212,4351590,6212,4976320
1213,6212,4352590,6212,4977320
1213,6212,4352590,6212,4978320
1213,6212,4353590,6212,4979320
1213,6212,4353820,6212,4979550
1213,6212,4353820,6212,4980200
1213,6212,4353820,6212,4981010
1213,6212,4354140,6212,4981330
1213,6212,4354140,6212,4981330
1213,6212,4355140,6212,4982330
1213,6212,4355140,6212,4982800
1213,6212,4355140,6212,4983800
1213,6212,4356140,6212,4984800
1213,6212,4356140,6212,4984800
1213,6212,4356610,6212,4985270
1213,6212,4357610,6212,4986270
1213,6212,4357610,6212,4986270
1213,6212,4357610,6212,4986740
1213,6212,4357610,6212,4987740
1213,6212,4357610,6212,4987740
1213,6212,4358200,6212,4988330
1213,6212,4359200,6212,4989330
1213,6212,4359200,6212,4989330
1213,6212,4359200,6212,4990330
1213,6212,4359200,6212,4990980
1213,6212,4360010,6212,4991790
1213,6212,4361010,6212,4992790
1213,6212,4362010,6212,4993790
1213,6212,4363010,6212,4994790
1213,6212,4363470,6212,4995250
1213,6212,4364280,6212,4996060
1213,6212,4365280,6212,4997060
1213,6212,4366280,6212,4998060
1213,6212,4366280,6212,4999060
1213,6212,4366280,6212,5000060
1213,6212,4367280,6212,5001060
1213,6212,4368090,6212,5001870
1213,6212,4368090,6212,5001870
1213,6212,4368320,6212,5002100
1213,6212,4368870,6212,5002650
1213,6212,4369870,6212,5003650
1213,6212,4369870,6212,5003650
1213,6212,4370870,6212,5004650
1213,6212,4371870,6212,5005650
1213,6212,4372870,6212,5006650
1213,6212,4373520,6212,5007300
1213,6212,4374520,6212,5008300
1213,6212,4375520,6212,5009300
1213,6212,4376330,6212,5010110
1213,6212,4377140,6212,5010920
1213,6212,4377140,6212,5010920
1213,6212,4378140,6212,5011920
1213,6212,4378610,6212,5012390
1213,6212,4378610,6212,5013390
1213,6212,4379080,6212,5013860
1213,6212,4379730,6212,5014510
1213,6212,4380730,6212,5015510
1213,6212,4381730,6212,5016510
1213,6212,4382190,6212,5016970
1213,6212,4383190,6212,5017970
1213,6212,4384000,6212,5018780
1213,6212,4384000,6212,5019780
1213,6212,4384000,6212,5020250
1213,6212,4384810,6212,5021060
1213,6212,4384810,6212,5021060
1213,6212,4384810,6212,5021870
1213,6212,4385620,6212,5022680
1213,6212,4385620,6212,5022680
1213,6212,4386090,6212,5023150
1213,6212,4386090,6212,5023150
1213,6212,4386900,6212,5023960
1213,6212,4387710,6212,5024770
1213,6212,4388520,6212,5025580
1213,6212,4389330,6212,5026390
1213,6212,4390330,6212,5027390
1213,6212,4391330,6212,5028390
1213,6212,4392330,6212,5029390
1213,6212,4393140,6212,5030200
1213,6212,4394140,6212,5031200
1213,6212,4394950,6212,5032010
1213,6212,4395950,6212,5033010
1213,6212,4396950,6212,5034010
1213,6212,4396950,6212,5035010
1213,6212,4397420,6212,5035480
1213,6212,4397420,6212,5043480
1213,6212,4397890,6212,5043950
1213,6212,4398890,6212,5044950
1213,6212,4399000,6212,5045060
1213,6212,4400000,6212,5046060
1213,6212,4400460,6212,5046520
1213,6212,4400460,6212,5047330
1213,6212,4401460,6212,5048330
1213,6212,4402460,6212,5049330
1213,6212,4402460,6212,5050330
1213,6212,4403110,6212,5050980
1213,6212,4404110,6212,5051980
1213,6212,4404110,6212,5052790
1213,6212,4405110,6212,5053790
1213,6212,4405110,6212,5054250
1213,6212,4405580,6212,5054720
1213,6212,4406580,6212,5055720
1213,6212,4406580,6212,5056530
1213,6212,4406580,6212,5057530
1213,6212,4407580,6212,5058530
1213,6212,4408580,6212,5059530
1213,6212,4408580,6212,5059990
1213,6212,4409580,6212,5060990
1213,6212,4409580,6212,5060990
1213,6212,4409580,6212,5060990
1213,6212,4410580,6212,5061990
1213,6212,4410580,6212,5062990
1213,6212,4410900,6212,5063310
1213,6212,4411710,6212,5064120
1213,6212,4412710,6212,5065120
1213,6212,4413520,6212,5065930
1213,6212,4413840,6212,5066250
1213,6212,4413840,6212,5066250
1213,6212,4413840,6212,5067250
1213,6212,4414320,6212,5067730
1213,6212,4415320,6212,5068730
1213,6212,4415320,6212,5068730
1213,6212,4415320,6212,5069190
1213,6212,4415320,6212,5070190
1213,6212,4415320,6212,5071190
1213,6212,4416320,6212,5072190
1213,6212,4416320,6212,5072840
1213,6212,4417320,6212,5073840
1213,6212,4418320,6212,5074840
1213,6212,4418480,6212,5075000
1213,6212,4419070,6212,5075590
1213,6212,4419070,6212,5075590
1213,6212,4419070,6212,5076590
1213,6212,4420070,6212,5077590
1213,6212,4420390,6212,5077910
1213,6212,4421200,6212,5078720
1213,6212,4422010,6212,5079530
1213,6212,4423010,6212,5080530
1213,6212,4423010,6212,5080850
1213,6212,4424010,6212,5081850
1213,6212,4425010,6212,5082850
1213,6212,4425330,6212,5083170
1213,6212,4426330,6212,5084170
1213,6212,4426330,6212,5085170
1213,6212,4426380,6212,5085220
1213,6212,4427380,6212,5086220
1213,6212,4428380,6212,5087220
1213,6212,4428380,6212,5088220
1213,6212,4429380,6212,5089220
1213,6212,4430380,6212,5090220
1213,6212,4430380,6212,5091220
1213,6212,4430380,6212,5092030
1213,6212,4430540,6212,5092190
1213,6212,4430540,6212,5093000
1213,6212,4431010,6212,5093470
1213,6212,4431010,6212,5094280
1213,6212,4432010,6212,5095280
1213,6212,4432010,6212,5095280
1213,6212,4433010,6212,5096280
1213,6212,4433010,6212,5096280
1213,6212,4434010,6212,5097280
1213,6212,4434480,6212,5097750
1213,6212,4434480,6212,5097750
1213,6212,4434480,6212,5097750
1213,6212,4434480,6212,5098220
1213,6212,4435480,6212,5099220
1213,6212,4435480,6212,5099220
1213,6212,4435850,6212,5099590
1213,6212,4435850,6212,5099910
1213,6212,4435850,6212,5099910
1213,6212,4436080,6212,5100140
1213,6212,4437080,6212,5101140
1213,6212,4438080,6212,5102140
1213,6212,4438080,6212,5102140
1213,6212,4438550,6212,5102610
1213,6212,4439550,6212,5103610
1213,6212,4440550,6212,5104610
1213,6212,4440550,6212,5105610
1213,6212,4440550,6212,5106610
1213,6212,4441550,6212,5107610
1213,6212,4442140,6212,5108200
1213,6212,4442950,6212,5109010
1213,6212,4442950,6212,5109010
1213,6212,4443950,6212,5110010
1213,6212,4444950,6212,5111010
1213,6212,4445950,6212,5112010
1213,6212,4446950,6212,5113010
1213,6212,4447950,6212,5114010
1213,6212,4448950,6212,5115010
1213,6212,4449410,6212,5115470
1213,6212,4450220,6212,5116280
1213,6212,4450220,6212,5116280
1213,6212,4450220,6212,5116280
1213,6212,4451220,6212,5117280
1213,6212,4452220,6212,5118280
1213,6212,4452220,6212,5119280
1213,6212,4452220,6212,5119280
1213,6212,4454220,6212,5121280
1213,6212,4454220,6212,5122280
1213,6212,4454220,6212,5122600
1213,6212,4454690,6212,5123070
1213,6212,4455690,6212,5124070
1213,6212,4456690,6212,5125070
1213,6212,4457160,6212,5125540
1213,6212,4457630,6212,5126010
1213,6212,4458630,6212,5127010
1213,6212,4458630,6212,5127010
1213,6212,4459630,6212,5128010
1213,6212,4460630,6212,5129010
1213,6212,4461630,6212,5130010
1213,6212,4462630,6212,5131010
1213,6212,4464630,6212,5133010
1213,6212,4465630,6212,5134010
1213,6212,4465630,6212,5134010
1213,6212,4466630,6212,5135010
1213,6212,4466950,6212,5135330
1213,6212,4467760,6212,5136140
1213,6212,4467760,6212,5136610
1213,6212,4468230,6212,5137080
1213,6212,4468230,6212,5137080
1213,6212,4468230,6212,5138080
1213,6212,4469230,6212,5139080
1213,6212,4469700,6212,5139550
1213,6212,4470170,6212,5140020
1213,6212,4471170,6212,5141020
1213,6212,4472170,6212,5142020
1213,6212,4472170,6212,5142020
1213,6212,4472170,6212,5142830
1213,6212,4472170,6212,5142830
1213,6212,4472760,6212,5143420
1213,6212,4473760,6212,5144420
1213,6212,4474220,6212,5144880
1213,6212,4475220,6212,5145880
1213,6212,4476220,6212,5146880
1213,6212,4477030,6212,5147690
1213,6212,4477350,6212,5148010
1213,6212,4477820,6212,5148480
1213,6212,4478820,6212,5149480
1213,6212,4479820,6212,5150480
1213,6212,4480820,6212,5151480
1213,6212,4481630,6212,5152290
1213,6212,4482440,6212,5153100
1213,6212,4482440,6212,5161100
1213,6212,4482440,6212,5161420
1213,6212,4483250,6212,5162230
1213,6212,4483720,6212,5162700
1213,6212,4484190,6212,5163170
1213,6212,4484190,6212,5163170
1213,6212,4484660,6212,5163640
1213,6212,4485660,6212,5164640
1213,6212,4486660,6212,5165640
1213,6212,4487130,6212,5166110
1213,6212,4487600,6212,5166580
1213,6212,4487920,6212,5166900
1213,6212,4488920,6212,5167900
1213,6212,4489240,6212,5168220
1213,6212,4489240,6212,5168220
1213,6212,4489240,6212,5168220
1213,6212,4489240,6212,5169220
1213,6212,4490240,6212,5170220
1213,6212,4490560,6212,5170540
1213,6212,4491560,6212,5171540
1213,6212,4492030,6212,5172010
1213,6212,4493030,6212,5173010
1213,6212,4493500,6212,5173480
1213,6212,4493500,6212,5174480
1213,6212,4493500,6212,5175030
1213,6212,4493500,6212,5175840
1213,6212,4494500,6212,5176840
1213,6212,4495500,6212,5177840
1213,6212,4495970,6212,5178310
1213,6212,4495970,6212,5179310
1213,6212,4496970,6212,5180310
1213,6212,4497440,6212,5180780
1213,6212,4497440,6212,5181250
1213,6212,4497440,6212,5181250
1213,6212,4497490,6212,5181300
1213,6212,4497490,6212,5182300
1213,6212,4498490,6212,5183300
1213,6212,4498490,6212,5183770
1213,6212,4499490,6212,5184770
1213,6212,4499490,6212,5185240
1213,6212,4500300,6212,5186050
1213,6212,4501300,6212,5187050
1213,6212,4501950,6212,5187700
1213,6212,4502950,6212,5188700
1213,6212,4503950,6212,5189700
1213,6212,4503950,6212,5189700
1213,6212,4504950,6212,5190700
1213,6212,4505950,6212,5191700
1213,6212,4506760,6212,5192510
1213,6212,4506760,6212,5193510
1213,6212,4507760,6212,5194510
1213,6212,4507760,6212,5195510
1213,6212,4508760,6212,5196510
1213,6212,4509760,6212,5197510
1213,6212,4510760,6212,5198510
1213,6212,4511760,6212,5199510
1213,6212,4512760,6212,5200510
1213,6212,4512980,6212,5200730
1213,6212,4513980,6212,5201730
1213,6212,4514980,6212,5202730
1213,6212,4514980,6212,5202730
1213,6212,4515980,6212,5203730
1213,6212,4516210,6212,5203960
1213,6212,4516210,6212,5203960
1213,6212,4517020,6212,5204770
1213,6212,4517020,6212,5204770
1213,6212,4517830,6212,5205580
1213,6212,4517830,6212,5206580
1213,6212,4517830,6212,5206900
1213,6212,4518300,6212,5207370
1213,6212,4519110,6212,5208180
1213,6212,4519110,6212,5209180
1213,6212,4519920,6212,5209990
1213,6212,4519920,6212,5209990
1213,6212,4520920,6212,5210990
1213,6212,4520920,6212,5211990
1213,6212,4520920,6212,5212990
1213,6212,4521920,6212,5213990
1213,6212,4522570,6212,5214640
1213,6212,4523570,6212,5215640
1213,6212,4523570,6212,5215640
1213,6212,4524040,6212,5216110
1213,6212,4525040,6212,5217110
1213,6212,4525040,6212,5218110
1213,6212,4525040,6212,5219110
1213,6212,4526040,6212,5220110
1213,6212,4526040,6212,5221110
1213,6212,4527040,6212,5222110
1213,6212,4528040,6212,5223110
1213,6212,4529040,6212,5224110
1213,6212,4530040,6212,5225110
1213,6212,4531040,6212,5226110
1213,6212,4531040,6212,5227110
1213,6212,4531040,6212,5227760
1213,6212,4532040,6212,5228760
1213,6212,4533040,6212,5229760
1213,6212,4533040,6212,5229760
1213,6212,4533040,6212,5230130
1213,6212,4534040,6212,5231130
1213,6212,4538040,6212,5235130
1213,6212,4539040,6212,5236130
1213,6212,4540040,6212,5237130
1213,6212,4540040,6212,5238130
1213,6212,4540040,6212,5239130
1213,6212,4540690,6212,5239780
1213,6212,4540690,6212,5240250
1213,6212,4540690,6212,5240570
1213,6212,4540690,6212,5241570
1213,6212,4541500,6212,5242380
1213,6212,4541500,6212,5243380
1213,6212,4541500,6212,5243380
1213,6212,4542500,6212,5244380
1213,6212,4543500,6212,5245380
1213,6212,4544500,6212,5246380
1213,6212,4545500,6212,5247380
1213,6212,4546500,6212,5248380
1213,6212,4546970,6212,5248850
1213,6212,4547340,6212,5249220
1213,6212,4547340,6212,5249870
1213,6212,4548150,6212,5250680
1213,6212,4548150,6212,5251140
1213,6212,4549150,6212,5252140
1213,6212,4550150,6212,5253140
1213,6212,4551150,6212,5254140
1213,6212,4551150,6212,5254140
1213,6212,4552150,6212,5255140
1213,6212,4553150,6212,5256140
1213,6212,4553520,6212,5256510
1213,6212,4554520,6212,5257510
1213,6212,4555520,6212,5258510
1213,6212,4555840,6212,5258830
1213,6212,4556840,6212,5259830
1213,6212,4557840,6212,5260830
1213,6212,4558650,6212,5261640
1213,6212,4559460,6212,5262450
1213,6212,4560050,6212,5263040
1213,6212,4560050,6212,5263850
1213,6212,4561050,6212,5264850
1213,6212,4561050,6212,5264850
1213,6212,4561050,6212,5265440
1213,6212,4562050,6212,5266440
1213,6212,4562050,6212,5266990
1213,6212,4562640,6212,5267580
1213,6212,4562640,6212,5267580
1213,6212,4562640,6212,5268390
1213,6212,4563450,6212,5269200
1213,6212,4564450,6212,5270200
1213,6212,4565260,6212,5271010
1213,6212,4566260,6212,5272010
1213,6212,4567260,6212,5273010
1213,6212,4568260,6212,5274010
1213,6212,4569070,6212,5274820
1213,6212,4570070,6212,5275820
1213,6212,4570880,6212,5276630
1213,6212,4570880,6212,5276630
1213,6212,4571880,6212,5277630
1213,6212,4571880,6212,5278630
1213,6212,4571880,6212,5279630
1213,6212,4572690,6212,5280440
1213,6212,4572690,6212,5280440
1213,6212,4573340,6212,5281090
1213,6212,4574340,6212,5282090
1213,6212,4574340,6212,5282090
1213,6212,4575340,6212,5283090
1213,6212,4575810,6212,5283560
1213,6212,4575810,6212,5284370
1213,6212,4576810,6212,5285370
1213,6212,4577460,6212,5286020
1213,6212,4578460,6212,5287020
1213,6212,4579270,6212,5287830
1213,6212,4579740,6212,5288300
1213,6212,4580740,6212,5289300
1213,6212,4581740,6212,5290300
1213,6212,4582740,6212,5291300
1213,6212,4583740,6212,5292300
1213,6212,4584740,6212,5293300
1213,6212,4585740,6212,5294300
1213,6212,4586290,6212,5294850
1213,6212,4586610,6212,5295170
1213,6212,4587610,6212,5296170
1213,6212,4587610,6212,5296980
1213,6212,4587610,6212,5297980
1213,6212,4587610,6212,5298980
1213,6212,4587610,6212,5299980
1213,6212,4588610,6212,5300980
1213,6212,4589610,6212,5301980
1213,6212,4590610,6212,5302980
1213,6212,4590610,6212,5303980
1213,6212,4591610,6212,5304980
1213,6212,4591930,6212,5305300
1213,6212,4591930,6212,5305300
1213,6212,4592480,6212,5305850
1213,6212,4592480,6212,5305850
1213,6212,4592480,6212,5305850
