ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
2129987.16,36.91,1.48,194820.29,3.38
2129832.79,36.92,1.48,194827.91,3.38
2130095.57,36.92,1.49,194813.64,3.38
2129725.8,36.92,1.49,194790.03,3.38
2129805.58,36.93,1.49,194947.16,3.38
2129831.39,36.93,1.49,194772.65,3.38
2129488.46,36.93,1.49,194773.6,3.38
2129572.69,36.93,1.5,194750.6,3.38
2129327.85,36.94,1.5,194701.5,3.38
2129609.43,36.94,1.51,195219.6,3.39
2129266.5,36.94,1.51,195223.34,3.39
2129021.66,36.95,1.51,195331.1,3.39
2129176.86,36.95,1.51,195277.47,3.39
2128833.94,36.95,1.51,195279.45,3.39
2128464.16,36.95,1.51,195257.17,3.39
2128673.25,36.96,1.52,195363.49,3.39
2128428.41,36.96,1.52,195370.28,3.39
2128183.58,36.96,1.52,195475.7,3.4
2127813.8,36.96,1.52,195455.45,3.4
2127444.03,36.96,1.52,195431.86,3.4
2127444.03,36.96,1.52,195411.35,3.4
2127444.03,36.96,1.52,195523.55,3.4
2127733.46,36.97,1.53,195524.97,3.4
2127390.53,36.97,1.53,195518.75,3.4
2127417.38,36.97,1.53,195527.4,3.4
2127899.41,36.98,1.54,195594.71,3.4
2128088.67,36.99,1.55,195651.63,3.4
2127843.83,36.99,1.55,196171.04,3.41
2127474.06,36.99,1.55,196143.62,3.41
2127367.45,37.0,1.55,195821.97,3.41
2127190.96,37.0,1.55,196495.09,3.42
2127021.06,37.0,1.56,196061.53,3.41
2127123.57,37.01,1.56,196046.21,3.41
2127080.2,37.01,1.57,195883.88,3.41
2126725.27,37.01,1.57,195887.62,3.41
2126382.34,37.01,1.57,195883.64,3.41
2126382.34,37.01,1.57,195827.71,3.41
2126137.51,37.01,1.57,195778.84,3.41
2125892.67,37.02,1.57,196089.92,3.41
2125835.97,37.02,1.57,196270.21,3.42
2125460.0,37.02,1.57,196270.98,3.42
2125649.26,37.03,1.58,196504.81,3.42
2125404.42,37.03,1.58,196511.59,3.42
2125250.05,37.03,1.58,196519.2,3.42
2125056.05,37.03,1.58,196465.87,3.42
2124653.24,37.03,1.58,196441.24,3.42
2124270.69,37.03,1.58,195866.04,3.41
2124025.85,37.03,1.58,195749.11,3.41
2123969.15,37.04,1.59,195742.16,3.41
2124258.58,37.05,1.59,195743.57,3.41
2123915.65,37.05,1.59,195723.9,3.41
2123928.04,37.05,1.59,195718.22,3.41
2123585.11,37.05,1.6,195712.01,3.41
2123680.81,37.05,1.6,195919.99,3.42
2123732.0,37.05,1.6,195896.11,3.42
2123517.74,37.05,1.6,195874.25,3.42
2123135.96,37.05,1.6,195827.57,3.42
2122759.99,37.05,1.61,195831.79,3.42
2122417.07,37.06,1.61,195835.53,3.42
2122360.36,37.06,1.61,196196.23,3.43
2122493.56,37.07,1.61,196148.47,3.43
2121743.42,37.06,1.61,195491.12,3.41
2118547.76,37.05,1.61,195449.54,3.42
2118717.84,37.06,1.62,195401.91,3.42
2118563.47,37.06,1.62,195387.68,3.42
2118563.47,37.06,1.62,195502.25,3.42
2118193.69,37.06,1.62,195475.82,3.42
2117948.86,37.07,1.62,195427.04,3.42
2117948.86,37.07,1.62,195407.63,3.42
2117579.08,37.07,1.62,195384.32,3.42
2117334.24,37.07,1.62,195391.11,3.42
2117596.83,37.07,1.62,195408.43,3.42
2117227.06,37.07,1.63,195464.88,3.42
2117526.03,37.08,1.63,195418.59,3.42
2117156.26,37.08,1.63,195396.67,3.42
2116813.33,37.08,1.63,195395.54,3.42
2116568.49,37.08,1.63,195839.17,3.43
2116652.72,37.09,1.64,195818.42,3.43
2116736.95,37.09,1.64,195867.85,3.43
2116926.21,37.1,1.65,196287.08,3.44
2116681.37,37.1,1.65,196237.94,3.44
2116108.47,37.1,1.64,195707.86,3.43
2115765.54,37.1,1.64,195705.35,3.43
2115389.57,37.1,1.64,195707.5,3.43
2115575.07,37.1,1.65,195266.36,3.42
2115518.37,37.11,1.65,195363.71,3.43
2115299.46,37.1,1.65,195097.36,3.42
2115488.72,37.11,1.66,195154.28,3.42
2115334.35,37.11,1.66,195161.89,3.42
2115418.58,37.12,1.66,195138.84,3.42
2115075.65,37.12,1.66,195134.86,3.42
2115186.73,37.12,1.67,195139.4,3.42
2115186.73,37.12,1.67,195132.23,3.42
2115372.23,37.13,1.67,194691.09,3.42
2115029.3,37.13,1.67,194694.83,3.42
2114784.47,37.13,1.68,194645.97,3.42
2114630.09,37.13,1.68,194653.58,3.42
2114836.98,37.14,1.69,194756.94,3.42
2115026.24,37.15,1.69,195009.98,3.43
2115307.82,37.16,1.7,195289.28,3.43
2115392.05,37.16,1.7,195324.82,3.43
2115335.35,37.17,1.71,195463.97,3.43
2115524.61,37.17,1.71,195881.1,3.44
2115148.64,37.17,1.71,195885.31,3.44
2114903.8,37.18,1.71,195836.16,3.44
2114658.96,37.18,1.71,195787.02,3.44
2114671.35,37.18,1.71,195781.35,3.44
2114658.59,37.18,1.72,195782.45,3.44
2114315.67,37.18,1.72,195786.2,3.44
2114145.76,37.18,1.72,195352.64,3.44
2114145.76,37.18,1.72,195354.22,3.44
2113991.39,37.19,1.72,195361.83,3.44
2113621.62,37.19,1.72,195342.21,3.44
2113376.78,37.19,1.72,195293.07,3.44
2113866.01,37.2,1.74,195586.75,3.44
2113866.01,37.2,1.74,195583.62,3.44
2113892.85,37.2,1.74,195592.27,3.44
2113511.08,37.2,1.74,195571.19,3.44
2113266.24,37.2,1.74,195567.55,3.44
2112896.47,37.2,1.74,195542.59,3.44
2112526.7,37.2,1.74,195574.11,3.44
2112281.86,37.21,1.74,195525.25,3.44
2112467.36,37.21,1.74,195084.11,3.44
2112097.59,37.21,1.74,195061.82,3.44
2111852.75,37.21,1.74,195012.96,3.44
2111865.14,37.21,1.74,195002.46,3.44
2111865.14,37.21,1.74,194982.6,3.44
2111501.95,37.21,1.74,194944.82,3.44
2111257.11,37.22,1.75,195054.21,3.44
2111368.19,37.22,1.75,195058.45,3.44
2111123.35,37.22,1.75,195310.22,3.44
2111123.35,37.22,1.75,195289.7,3.44
2111086.71,37.23,1.75,195922.86,3.45
2110841.87,37.23,1.75,195929.64,3.46
2111031.13,37.24,1.76,196894.15,3.47
2111031.13,37.24,1.76,197362.39,3.48
2111303.13,37.24,1.77,197374.12,3.48
2111401.81,37.25,1.77,197364.29,3.48
2111156.98,37.25,1.77,197315.51,3.48
2111156.98,37.25,1.77,197270.03,3.48
2110814.05,37.25,1.77,197273.77,3.48
2110444.28,37.25,1.77,197248.47,3.48
2110199.44,37.25,1.77,197199.69,3.48
2109954.6,37.25,1.77,197206.48,3.48
2109709.76,37.26,1.77,197240.35,3.48
2109464.93,37.26,1.77,197247.14,3.48
2109122.0,37.26,1.77,197243.15,3.48
2109365.35,37.26,1.78,196742.73,3.48
2108995.58,37.26,1.78,196714.93,3.48
2108652.65,37.26,1.78,196716.91,3.48
2108595.95,37.27,1.78,196814.26,3.48
2108214.18,37.27,1.78,196842.2,3.48
2107844.4,37.27,1.78,196884.57,3.48
2107937.2,37.27,1.79,196857.42,3.48
2107555.42,37.27,1.79,196831.76,3.48
2107636.22,37.28,1.79,196883.77,3.48
2107266.44,37.28,1.79,196915.34,3.48
2107209.74,37.28,1.8,197012.69,3.49
2107209.74,37.28,1.8,196992.18,3.49
2106839.97,37.28,1.8,196999.43,3.49
2106595.13,37.28,1.8,196996.07,3.49
2106225.36,37.28,1.8,197026.27,3.49
2106048.87,37.29,1.8,197384.54,3.49
2105752.71,37.29,1.8,197200.15,3.49
2105941.97,37.29,1.8,197618.11,3.5
2105599.04,37.29,1.8,197616.65,3.5
2104135.18,37.29,1.81,198899.04,3.53
2104135.18,37.29,1.81,198855.71,3.52
2104324.44,37.3,1.81,199273.67,3.53
2104324.44,37.3,1.81,199231.01,3.53
2104241.53,37.3,1.81,199190.93,3.53
2104184.83,37.3,1.81,199288.29,3.53
2103940.0,37.31,1.81,199467.76,3.54
2103597.07,37.31,1.82,199471.5,3.54
2103597.07,37.31,1.82,199428.96,3.54
2103254.14,37.31,1.82,199432.7,3.54
2103142.65,37.31,1.82,199111.97,3.53
2102897.81,37.31,1.82,199363.73,3.54
2102554.89,37.31,1.82,199362.6,3.54
2102310.05,37.31,1.82,199358.96,3.54
2102322.44,37.31,1.82,199348.26,3.54
2102077.6,37.32,1.82,199299.11,3.54
2102266.86,37.32,1.82,199716.24,3.55
2102227.26,37.33,1.83,199692.24,3.55
2101884.33,37.33,1.83,199689.83,3.55
2101541.4,37.33,1.83,199687.32,3.55
2101541.4,37.33,1.83,199679.79,3.55
2101198.47,37.33,1.83,199680.75,3.55
2101297.47,37.33,1.83,199940.63,3.55
2101512.98,37.34,1.84,199944.12,3.55
2101456.28,37.34,1.84,200041.48,3.55
2101286.38,37.34,1.84,199607.92,3.55
2101385.37,37.35,1.85,199867.81,3.55
2101140.53,37.35,1.85,199818.95,3.55
2101140.53,37.35,1.85,199862.97,3.55
2100758.76,37.35,1.85,199838.34,3.55
2100415.83,37.35,1.85,199842.08,3.55
2100170.99,37.35,1.85,199793.22,3.55
2099926.15,37.36,1.85,199800.0,3.55
2100191.63,37.36,1.86,199285.4,3.55
2099946.79,37.36,1.86,199236.54,3.55
2099591.47,37.37,1.86,199221.9,3.55
2099346.63,37.37,1.86,199207.83,3.55
2099165.41,37.37,1.86,199180.44,3.55
2099192.26,37.37,1.86,199189.08,3.55
2099389.71,37.38,1.87,199432.15,3.55
2099687.35,37.38,1.87,199424.07,3.55
2099442.52,37.39,1.87,199866.45,3.56
2099087.2,37.39,1.87,199854.61,3.56
2099171.43,37.39,1.88,199830.74,3.56
2098532.61,37.39,1.87,199499.66,3.55
2098129.79,37.39,1.88,199477.45,3.55
2097786.87,37.39,1.88,199473.47,3.55
2094855.53,37.39,1.88,199429.66,3.56
2095137.1,37.39,1.89,199382.8,3.56
2095308.47,37.4,1.89,199008.46,3.55
2094965.54,37.4,1.89,199012.2,3.55
2094965.54,37.4,1.89,199012.2,3.55
2094595.77,37.4,1.89,198986.54,3.55
2094178.82,37.4,1.89,198426.4,3.54
2094368.07,37.41,1.9,198483.31,3.54
2094186.85,37.41,1.9,198463.38,3.55
2093942.02,37.41,1.9,198453.1,3.55
2094239.66,37.42,1.91,198445.02,3.55
2093994.82,37.42,1.91,198441.38,3.55
2094079.05,37.42,1.91,198470.92,3.55
2094022.35,37.43,1.91,198422.41,3.55
2093777.51,37.43,1.91,198429.2,3.55
2093720.81,37.44,1.92,198531.37,3.55
2093896.71,37.44,1.92,198029.5,3.54
2093896.71,37.44,1.92,198142.3,3.54
2093715.49,37.44,1.92,198122.61,3.54
2093561.12,37.45,1.93,198130.22,3.54
2093561.12,37.45,1.93,198107.86,3.54
2093561.12,37.45,1.93,198050.61,3.54
2093504.41,37.45,1.93,198230.71,3.55
2093161.49,37.45,1.93,198234.45,3.55
2092991.58,37.45,1.93,197800.89,3.54
2093207.1,37.46,1.94,197804.38,3.54
2093150.4,37.46,1.94,197977.44,3.54
2092780.63,37.46,1.94,197954.13,3.54
2092210.65,37.46,1.94,197459.29,3.54
2091840.88,37.46,1.94,197439.6,3.54
2091497.95,37.46,1.94,197440.56,3.54
2091683.45,37.46,1.94,196999.42,3.53
2091438.62,37.47,1.94,196950.27,3.53
2091558.26,37.47,1.95,196949.44,3.53
2091313.42,37.47,1.95,197475.09,3.54
2091256.72,37.48,1.95,197577.26,3.54
2091011.88,37.48,1.95,197573.62,3.54
2090767.04,37.48,1.95,197580.41,3.54
2090397.27,37.48,1.95,197577.2,3.54
2090397.27,37.48,1.95,197691.42,3.54
2090204.05,37.49,1.96,197635.31,3.54
2089834.28,37.49,1.96,197604.66,3.54
2089834.28,37.49,1.96,197585.64,3.54
2089589.44,37.49,1.96,197592.42,3.54
2089532.74,37.49,1.96,198035.09,3.55
2089287.9,37.5,1.96,197975.81,3.55
2088918.13,37.5,1.96,197964.33,3.55
2088575.2,37.5,1.96,197964.24,3.55
2088360.94,37.5,1.96,197993.89,3.56
2088304.24,37.5,1.97,198173.63,3.56
2088563.03,37.51,1.97,198849.12,3.57
2088277.67,37.51,1.97,198869.37,3.57
2088475.12,37.52,1.98,198822.04,3.57
2088305.21,37.52,1.98,198388.48,3.56
2087935.44,37.52,1.98,198363.6,3.56
2087690.6,37.52,1.98,198360.24,3.57
2087308.83,37.52,1.98,198283.61,3.56
2087063.99,37.52,1.98,198234.75,3.56
2086356.45,37.52,1.98,197517.3,3.55
2086111.62,37.52,1.98,197468.16,3.55
2086111.62,37.52,1.98,197425.62,3.55
2086124.01,37.52,1.98,197415.12,3.55
2085754.23,37.52,1.98,197390.09,3.55
2085323.22,37.52,1.98,197119.98,3.55
2085078.39,37.52,1.98,197236.98,3.55
2084735.46,37.52,1.98,197229.94,3.55
2084392.53,37.52,1.98,197231.92,3.55
2084392.53,37.52,1.98,197300.57,3.55
2084392.53,37.52,1.98,197870.98,3.56
2084147.69,37.52,1.98,197821.98,3.56
2083993.32,37.53,1.98,197829.59,3.56
2083748.48,37.53,1.98,197887.59,3.56
2083162.63,37.52,1.98,197289.55,3.55
2083162.63,37.52,1.98,197887.23,3.56
2083134.63,37.53,1.98,197713.64,3.56
2082889.79,37.53,1.99,197821.41,3.56
2082520.02,37.53,1.99,197798.19,3.56
2082177.09,37.53,1.99,197799.14,3.57
2082177.09,37.53,1.99,197821.16,3.57
2081932.25,37.54,1.99,198264.64,3.57
2081875.55,37.54,1.99,198361.99,3.58
2081630.71,37.54,1.99,198333.93,3.58
2081260.94,37.54,1.99,198311.64,3.58
2080891.17,37.54,1.99,198288.42,3.58
2080536.24,37.54,1.99,198289.38,3.58
2080180.92,37.54,1.99,198277.54,3.58
2080135.12,37.55,2.0,198280.88,3.58
2079765.35,37.55,2.0,198260.52,3.58
2079737.34,37.55,2.0,198086.93,3.58
2079492.5,37.56,2.0,198093.72,3.58
2079338.13,37.56,2.01,198101.33,3.58
2079093.29,37.56,2.01,198052.23,3.58
2079374.87,37.57,2.01,198077.64,3.58
2079031.94,37.57,2.01,198081.38,3.58
2078662.17,37.57,2.01,198063.93,3.58
2078417.33,37.57,2.01,198070.72,3.58
2078417.33,37.57,2.01,197967.3,3.58
2078172.49,37.57,2.01,197918.16,3.58
2077802.72,37.57,2.01,197962.96,3.58
2077459.79,37.57,2.02,197964.94,3.58
2077116.86,37.58,2.02,197966.92,3.58
2076872.03,37.58,2.02,197963.28,3.58
2076815.33,37.58,2.02,198060.64,3.58
2076827.72,37.58,2.02,198054.96,3.58
2076827.72,37.58,2.02,198465.31,3.59
2076457.94,37.58,2.02,198438.87,3.59
2076100.41,37.58,2.02,198071.43,3.59
2075855.57,37.58,2.02,198022.57,3.59
2075610.73,37.59,2.02,198018.85,3.59
2075626.09,37.59,2.02,198051.77,3.59
2075626.09,37.59,2.02,198032.27,3.59
2075977.33,37.6,2.03,198064.93,3.59
2075732.5,37.6,2.03,198015.79,3.59
2075929.95,37.61,2.04,197968.45,3.59
2075574.63,37.61,2.04,198141.05,3.59
2075574.63,37.61,2.04,198120.54,3.59
2075231.7,37.61,2.04,198120.46,3.59
2075420.14,37.61,2.04,198114.14,3.59
2074989.13,37.61,2.04,197844.03,3.59
2074932.43,37.62,2.05,197838.06,3.59
2074529.62,37.62,2.05,197820.56,3.59
2074186.69,37.62,2.05,197819.09,3.59
2073941.85,37.62,2.05,197770.11,3.59
2074032.67,37.62,2.05,198064.6,3.59
2073787.83,37.63,2.05,198053.72,3.59
2073542.99,37.63,2.05,198060.51,3.59
2073298.15,37.63,2.05,198133.18,3.6
2073053.32,37.63,2.05,198139.96,3.6
2072808.48,37.64,2.05,198091.18,3.6
2072465.55,37.64,2.05,198093.16,3.6
2072465.55,37.64,2.05,198073.75,3.6
2072535.36,37.64,2.06,198315.93,3.6
2072290.52,37.64,2.06,198266.79,3.6
2072290.52,37.64,2.06,198263.67,3.6
2072045.68,37.65,2.06,198248.74,3.6
2071680.82,37.65,2.06,198195.7,3.6
2071693.21,37.65,2.06,198166.68,3.6
2071693.21,37.65,2.06,198147.65,3.6
2071350.28,37.65,2.06,198151.39,3.6
2071350.28,37.65,2.06,198132.21,3.6
2071105.44,37.65,2.06,198083.07,3.6
2071105.44,37.65,2.06,198060.26,3.6
2071404.41,37.66,2.07,198589.15,3.61
2071159.58,37.66,2.07,198540.01,3.61
2071005.2,37.66,2.07,198547.62,3.61
2070635.43,37.66,2.07,198526.37,3.61
2070635.43,37.66,2.07,198481.51,3.61
2070390.59,37.66,2.07,198432.36,3.61
2070047.67,37.66,2.07,198433.32,3.61
2070008.06,37.67,2.08,198405.53,3.61
2070169.79,37.67,2.08,199380.1,3.63
2070521.03,37.68,2.09,199412.77,3.63
2070178.11,37.68,2.09,199411.63,3.63
2070121.41,37.69,2.09,199591.72,3.63
2070414.18,37.69,2.1,200069.83,3.64
2070525.25,37.7,2.1,200074.37,3.64
2070578.18,37.7,2.11,200089.36,3.64
2070333.35,37.71,2.11,200075.49,3.64
2070088.51,37.71,2.11,200072.13,3.64
2070349.24,37.72,2.12,200351.33,3.65
2070630.81,37.73,2.13,200376.74,3.65
2070630.81,37.73,2.13,200230.88,3.65
2070385.97,37.73,2.13,200242.48,3.65
2070497.05,37.74,2.13,200247.02,3.65
2070343.06,37.74,2.14,199311.1,3.63
2070098.22,37.74,2.14,199322.7,3.63
2070587.45,37.75,2.15,199616.38,3.64
2070530.75,37.76,2.15,199713.74,3.64
2070099.74,37.76,2.15,199443.62,3.64
2070183.97,37.76,2.16,199420.62,3.64
2069814.2,37.76,2.16,199457.81,3.64
2070033.98,37.77,2.16,198962.67,3.63
2069879.61,37.77,2.17,198970.29,3.63
2069822.91,37.77,2.17,199067.64,3.63
2069822.91,37.77,2.17,199067.64,3.63
2069453.14,37.77,2.17,199037.0,3.63
2069662.22,37.78,2.18,199143.32,3.64
2069280.45,37.78,2.18,199290.67,3.64
2068937.52,37.78,2.18,199292.65,3.64
2068561.55,37.78,2.18,199292.46,3.64
2068179.78,37.78,2.18,199593.93,3.65
2067810.0,37.78,2.18,199571.72,3.65
2068106.34,37.8,2.2,200908.83,3.67
2067936.43,37.8,2.2,200475.28,3.66
2067691.6,37.8,2.2,200415.99,3.66
2067446.76,37.8,2.2,200573.45,3.67
2067076.99,37.8,2.2,200548.28,3.67
2066734.06,37.81,2.2,200541.18,3.67
2066489.22,37.81,2.2,200481.9,3.67
2066244.38,37.81,2.2,200433.03,3.67
2066441.83,37.82,2.21,200716.71,3.67
2066385.13,37.82,2.21,200896.45,3.68
2066140.29,37.82,2.21,200837.16,3.68
2066140.29,37.82,2.21,200813.23,3.68
2066273.5,37.83,2.21,201214.93,3.68
2066245.49,37.84,2.22,201041.34,3.68
2065875.72,37.84,2.22,201015.2,3.68
2065532.79,37.84,2.22,201001.6,3.68
2065189.86,37.84,2.22,201003.58,3.68
2065133.16,37.84,2.23,201100.93,3.69
2064757.19,37.84,2.23,201106.91,3.69
2064744.43,37.85,2.23,201089.31,3.69
2064744.43,37.85,2.23,200985.03,3.68
2064499.6,37.85,2.23,200981.31,3.68
2064345.22,37.85,2.23,200988.92,3.69
2064456.3,37.86,2.24,200993.46,3.69
2064509.23,37.86,2.24,200964.33,3.69
2064452.53,37.87,2.25,201061.68,3.69
2064207.69,37.87,2.25,201012.54,3.69
2063962.85,37.87,2.25,200963.53,3.69
2063906.15,37.88,2.25,201144.02,3.69
2063751.78,37.88,2.25,201151.63,3.69
2064518.43,37.9,2.28,202520.59,3.72
2064273.59,37.9,2.28,202527.38,3.72
2064384.66,37.91,2.28,202531.63,3.72
2064683.64,37.91,2.29,202764.24,3.72
2064311.35,37.91,2.28,202757.35,3.72
2064338.19,37.91,2.28,202766.0,3.72
2064338.19,37.91,2.28,202721.14,3.72
2064281.49,37.92,2.29,202879.24,3.73
2063938.57,37.92,2.29,202876.73,3.73
2063693.73,37.92,2.29,203277.85,3.74
2063311.95,37.92,2.29,203231.17,3.73
2063423.03,37.92,2.29,203235.71,3.74
2063534.1,37.93,2.3,203240.25,3.74
2063289.27,37.93,2.3,203180.96,3.74
2063044.43,37.94,2.3,203131.82,3.74
2062987.73,37.94,2.3,203313.17,3.74
2062611.76,37.94,2.3,203317.89,3.74
2062366.92,37.94,2.3,203314.54,3.74
2062023.99,37.94,2.3,203315.5,3.74
2061854.09,37.95,2.31,202881.94,3.73
2061987.29,37.95,2.31,202834.18,3.73
2061832.92,37.95,2.32,202841.79,3.73
2061588.08,37.96,2.32,203117.78,3.74
2061433.71,37.96,2.32,203125.39,3.74
2061446.1,37.96,2.32,203114.69,3.74
2061231.84,37.96,2.32,203140.7,3.74
2061322.83,37.97,2.33,202947.07,3.74
2060953.05,37.97,2.33,202986.73,3.74
2060896.35,37.98,2.33,203084.08,3.74
2060839.65,37.98,2.34,203080.43,3.74
2060685.28,37.98,2.34,203088.05,3.74
2060504.06,37.99,2.34,203115.26,3.74
2060491.3,37.99,2.35,203116.37,3.74
2060121.53,37.99,2.35,203088.15,3.75
2060121.53,37.99,2.35,203043.9,3.74
2059876.69,37.99,2.35,202995.12,3.74
2060195.75,38.0,2.36,203136.28,3.75
2060315.39,38.01,2.36,203138.7,3.75
2059945.62,38.01,2.36,203116.78,3.75
2059602.69,38.01,2.36,203115.03,3.75
2059357.86,38.01,2.36,203426.09,3.75
2059113.02,38.01,2.37,203422.45,3.76
2059113.02,38.01,2.37,203377.59,3.75
2056181.68,38.02,2.37,203333.79,3.76
2055838.75,38.02,2.37,203335.77,3.76
2055435.94,38.02,2.37,203310.47,3.76
2055520.17,38.02,2.37,203295.67,3.76
2055801.74,38.03,2.38,203321.08,3.76
2055990.42,38.03,2.39,203295.45,3.76
2055796.42,38.04,2.39,202777.35,3.75
2055426.65,38.04,2.39,202754.82,3.75
2055181.81,38.04,2.39,203063.07,3.76
2055181.81,38.04,2.39,203002.29,3.76
2054816.94,38.04,2.39,203004.28,3.76
2054666.7,38.04,2.39,202482.26,3.75
2054421.86,38.04,2.39,202662.11,3.75
2054245.37,38.05,2.4,203020.38,3.76
2054188.67,38.05,2.4,203122.54,3.76
2053615.77,38.05,2.4,202592.47,3.75
2053245.99,38.05,2.4,202567.16,3.75
2052903.07,38.05,2.4,202570.91,3.75
2052889.39,38.05,2.4,202389.93,3.75
2052644.55,38.06,2.4,202736.6,3.76
2052241.73,38.06,2.4,202761.54,3.76
2052430.99,38.06,2.41,202818.45,3.76
2052061.22,38.06,2.41,202828.82,3.76
2051698.03,38.06,2.41,202883.65,3.76
2051315.48,38.06,2.41,202809.07,3.76
2051275.88,38.07,2.42,202871.47,3.76
2050932.95,38.07,2.42,202872.43,3.77
2050688.11,38.07,2.42,202823.42,3.77
2050443.27,38.07,2.42,202774.28,3.77
2050464.99,38.08,2.42,202769.79,3.77
2050544.77,38.08,2.42,202779.08,3.77
2050299.93,38.08,2.42,202785.86,3.77
2049930.16,38.08,2.42,202834.29,3.77
2049560.38,38.08,2.43,202806.88,3.77
2049315.55,38.09,2.43,202813.67,3.77
2049258.84,38.09,2.43,202993.41,3.77
2049014.01,38.09,2.43,203027.01,3.77
2049143.59,38.1,2.43,204657.86,3.8
2048800.66,38.1,2.43,204656.4,3.81
2048911.74,38.1,2.44,204660.94,3.81
2048730.52,38.11,2.44,204626.94,3.81
2048946.04,38.11,2.45,204630.43,3.81
2049523.73,38.12,2.46,205123.36,3.82
2049550.58,38.12,2.46,205132.0,3.82
2049168.8,38.12,2.46,205104.59,3.82
2049527.79,38.13,2.47,205058.06,3.82
2049282.95,38.13,2.47,205653.52,3.83
2049634.2,38.14,2.47,206279.84,3.84
2049389.95,38.14,2.48,206186.58,3.84
2049389.95,38.14,2.48,206164.31,3.84
2049145.12,38.15,2.48,206160.67,3.84
2048775.34,38.15,2.48,206211.7,3.84
2048964.02,38.15,2.48,206186.57,3.84
2048719.18,38.15,2.48,206137.79,3.84
2048376.25,38.15,2.48,206126.12,3.84
2048006.48,38.16,2.48,206151.24,3.84
2047964.02,38.16,2.49,206026.97,3.84
2047809.64,38.16,2.49,206034.58,3.84
2047752.94,38.17,2.5,206131.94,3.84
2048017.21,38.18,2.5,206118.3,3.84
2047772.37,38.18,2.5,206114.9,3.84
2047402.6,38.18,2.5,206094.64,3.84
2047059.67,38.18,2.5,206096.62,3.84
2046736.49,38.18,2.51,206677.75,3.86
2046366.72,38.18,2.51,206651.32,3.86
2046121.88,38.18,2.51,206647.6,3.86
2045752.11,38.18,2.51,206628.39,3.86
2045940.78,38.19,2.51,206644.85,3.86
2045597.85,38.19,2.51,206643.72,3.86
2045228.08,38.19,2.51,206619.57,3.86
2045228.08,38.19,2.51,206698.26,3.86
2044858.31,38.19,2.51,206677.91,3.86
2044488.53,38.19,2.52,206658.22,3.86
2043724.98,38.19,2.52,206709.73,3.86
2044083.97,38.2,2.52,206663.24,3.86
2044083.97,38.2,2.52,206517.38,3.86
2043714.2,38.2,2.52,206495.17,3.86
2043469.36,38.2,2.52,206491.81,3.86
2043104.49,38.2,2.52,206481.55,3.86
2043110.54,38.2,2.53,206433.54,3.86
2043122.93,38.2,2.53,206427.86,3.86
2042780.0,38.2,2.53,206428.82,3.86
2042535.17,38.21,2.53,206742.65,3.87
2042353.95,38.21,2.53,206721.37,3.87
2041922.94,38.21,2.53,206451.26,3.86
2042283.94,38.22,2.54,206608.3,3.87
2042541.42,38.22,2.55,206196.13,3.86
2042484.72,38.23,2.55,206191.87,3.86
2042700.24,38.24,2.56,206195.36,3.86
2042545.86,38.24,2.56,206202.97,3.86
2042529.29,38.24,2.56,206544.38,3.87
2042730.89,38.25,2.57,207400.55,3.88
2042361.12,38.25,2.57,207378.34,3.88
2042116.28,38.25,2.57,207385.13,3.88
2042169.86,38.26,2.57,207962.6,3.9
2041925.03,38.26,2.57,207959.25,3.9
2041543.25,38.26,2.58,207992.71,3.9
2041298.41,38.26,2.58,207978.88,3.9
2040955.49,38.26,2.58,207982.62,3.9
2040612.56,38.26,2.58,207986.36,3.9
2040367.72,38.27,2.58,207982.64,3.9
2040311.02,38.27,2.58,208080.0,3.9
2040144.26,38.27,2.58,208078.17,3.9
2039899.42,38.28,2.58,208029.31,3.9
2039556.49,38.28,2.59,208033.05,3.9
2039186.72,38.28,2.59,208020.08,3.9
2038828.43,38.28,2.59,207356.38,3.89
2038458.66,38.28,2.59,207408.64,3.89
2038115.73,38.28,2.59,207407.18,3.9
2038059.03,38.28,2.59,207504.54,3.9
2037747.73,38.28,2.59,207319.77,3.9
2037404.8,38.28,2.59,207318.01,3.9
2037159.96,38.29,2.59,207360.52,3.9
2037005.59,38.29,2.6,207364.71,3.9
2037561.73,38.31,2.61,207536.62,3.9
2037191.96,38.31,2.62,207516.37,3.9
2037195.31,38.31,2.62,207552.76,3.9
2036950.47,38.32,2.62,207549.41,3.9
2036607.55,38.32,2.62,207546.99,3.9
2036237.77,38.32,2.62,207573.85,3.91
2036237.77,38.32,2.62,207649.75,3.91
2036453.29,38.32,2.63,207653.24,3.91
