ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
758,2572,2324130,6212,2324130
758,2572,2325130,6212,2325130
759,2580,2326130,6212,2326130
759,2580,2326940,6212,2326940
759,2580,2327940,6212,2327940
759,2580,2328410,6212,2328410
759,2580,2328410,6212,2328410
759,2580,2329410,6212,2329410
759,2580,2329880,6212,2329880
759,2580,2330880,6212,2330880
759,2580,2331470,6212,2331470
759,2580,2331470,6212,2331470
759,2580,2332280,6212,2332280
760,2588,2333090,6212,2333090
760,2588,2333090,6212,2333090
760,2588,2334090,6212,2334090
760,2588,2334560,6212,2334560
760,2588,2334670,6212,2334670
760,2588,2335260,6212,2335260
760,2588,2336260,6212,2336260
760,2588,2337260,6212,2337260
760,2588,2337260,6212,2337260
760,2588,2338260,6212,2338260
760,2588,2338910,6212,2338910
761,2596,2339720,6212,2339720
761,2596,2340720,6212,2340720
761,2596,2341720,6212,2341720
761,2596,2342720,6212,2342720
761,2596,2343720,6212,2343720
761,2596,2344720,6212,2344720
761,2596,2345190,6212,2345190
761,2596,2345840,6212,2345840
762,2604,2349840,6212,2349840
762,2604,2349840,6212,2349840
762,2604,2350070,6212,2350070
762,2604,2350540,6212,2350540
762,2604,2351540,6212,2351540
763,2612,2352540,6212,2352540
763,2612,2352700,6212,2352700
763,2612,2353510,6212,2353510
763,2612,2354510,6212,2354510
763,2612,2354980,6212,2354980
763,2612,2355790,6212,2355790
763,2612,2356790,6212,2356790
763,2612,2356790,6212,2356790
763,2612,2357790,6212,2357790
763,2612,2358790,6212,2358790
763,2612,2359250,6212,2359250
763,2612,2360250,6212,2360250
763,2612,2360710,6212,2360710
763,2612,2361710,6212,2361710
763,2612,2361710,6212,2361710
764,2620,2362710,6212,2362710
764,2620,2363520,6212,2363520
764,2620,2363520,6212,2363520
764,2620,2364520,6212,2364520
764,2620,2365520,6212,2365520
764,2620,2366520,6212,2366520
764,2620,2367520,6212,2367520
764,2620,2368520,6212,2368520
764,2620,2368520,6212,2368520
764,2620,2369520,6212,2369520
764,2620,2369520,6212,2369520
764,2620,2369520,6212,2369520
765,2628,2370330,6212,2370330
765,2628,2370800,6212,2370800
765,2628,2371610,6212,2371610
765,2628,2372610,6212,2372610
765,2628,2372840,6212,2372840
765,2628,2373310,6212,2373310
765,2628,2373310,6212,2373310
765,2628,2373780,6212,2373780
765,2628,2374780,6212,2374780
765,2628,2375780,6212,2375780
765,2628,2376590,6212,2376590
765,2628,2377590,6212,2377590
766,2636,2378590,6212,2378590
766,2636,2379590,6212,2379590
766,2636,2380590,6212,2380590
766,2636,2380590,6212,2380590
766,2636,2380910,6212,2380910
766,2636,2381380,6212,2381380
766,2636,2381850,6212,2381850
766,2636,2382850,6212,2382850
766,2636,2382850,6212,2382850
766,2636,2383850,6212,2383850
766,2636,2384320,6212,2384320
766,2636,2384320,6212,2384320
767,2644,2384970,6212,2384970
767,2644,2385970,6212,2385970
767,2644,2386970,6212,2386970
767,2644,2387970,6212,2387970
767,2644,2388970,6212,2388970
767,2644,2389970,6212,2389970
767,2644,2390970,6212,2390970
767,2644,2390970,6212,2390970
768,2652,2391970,6212,2391970
768,2652,2391970,6212,2391970
768,2652,2392780,6212,2392780
768,2652,2393590,6212,2393590
768,2652,2394590,6212,2394590
768,2652,2395590,6212,2395590
768,2652,2396060,6212,2396060
768,2652,2396280,6212,2396280
768,2652,2397280,6212,2397280
768,2652,2398090,6212,2398090
768,2652,2398090,6212,2398090
768,2652,2398320,6212,2398320
768,2652,2399320,6212,2399320
769,2660,2400320,6212,2400320
769,2660,2401320,6212,2401320
769,2660,2402320,6212,2402320
769,2660,2403320,6212,2403320
769,2660,2404320,6212,2404320
769,2660,2405320,6212,2405320
769,2660,2406130,6212,2406130
769,2660,2407130,6212,2407130
770,2668,2407600,6212,2407600
770,2668,2408070,6212,2408070
770,2668,2409070,6212,2409070
770,2668,2409070,6212,2409070
770,2668,2409070,6212,2409070
770,2668,2409720,6212,2409720
770,2668,2410720,6212,2410720
770,2668,2411190,6212,2411190
770,2668,2412190,6212,2412190
770,2668,2413190,6212,2413190
770,2668,2413510,6212,2413510
771,2676,2413740,6212,2413740
771,2676,2414740,6212,2414740
771,2676,2415740,6212,2415740
771,2676,2415740,6212,2415740
771,2676,2416740,6212,2416740
771,2676,2417740,6212,2417740
771,2676,2418550,6212,2418550
771,2676,2419550,6212,2419550
771,2676,2420550,6212,2420550
772,2684,2421550,6212,2421550
772,2684,2422550,6212,2422550
772,2684,2423100,6212,2423100
772,2684,2424100,6212,2424100
772,2684,2425100,6212,2425100
772,2684,2425570,6212,2425570
772,2684,2425570,6212,2425570
772,2684,2426570,6212,2426570
772,2684,2427570,6212,2427570
772,2684,2427570,6212,2427570
772,2684,2427800,6212,2427800
772,2684,2428800,6212,2428800
772,2684,2428800,6212,2428800
772,2684,2428800,6212,2428800
773,2692,2429610,6212,2429610
773,2692,2430610,6212,2430610
773,2692,2431610,6212,2431610
773,2692,2432260,6212,2432260
773,2692,2432580,6212,2432580
773,2692,2432580,6212,2432580
773,2692,2433230,6212,2433230
773,2692,2434040,6212,2434040
773,2692,2434040,6212,2434040
773,2692,2435040,6212,2435040
773,2692,2435040,6212,2435040
773,2692,2435200,6212,2435200
773,2692,2436200,6212,2436200
773,2692,2436200,6212,2436200
774,2700,2436570,6212,2436570
774,2700,2436570,6212,2436570
774,2700,2437380,6212,2437380
774,2700,2437380,6212,2437380
774,2700,2437540,6212,2437540
774,2700,2438540,6212,2438540
774,2700,2439010,6212,2439010
774,2700,2439490,6212,2439490
774,2700,2440490,6212,2440490
774,2700,2440810,6212,2440810
774,2700,2441810,6212,2441810
774,2700,2442130,6212,2442130
774,2700,2442940,6212,2442940
774,2700,2443940,6212,2443940
775,2708,2444940,6212,2444940
775,2708,2445940,6212,2445940
775,2708,2446750,6212,2446750
775,2708,2447750,6212,2447750
775,2708,2448750,6212,2448750
775,2708,2449560,6212,2449560
775,2708,2450370,6212,2450370
775,2708,2451180,6212,2451180
776,2716,2452180,6212,2452180
776,2716,2452770,6212,2452770
776,2716,2453770,6212,2453770
776,2716,2454770,6212,2454770
776,2716,2455000,6212,2455000
776,2716,2456000,6212,2456000
776,2716,2456000,6212,2456000
776,2716,2456000,6212,2456000
776,2716,2456810,6212,2456810
776,2716,2457810,6212,2457810
776,2716,2458460,6212,2458460
777,2724,2458930,6212,2458930
777,2724,2459300,6212,2459300
777,2724,2460110,6212,2460110
777,2724,2460430,6212,2460430
777,2724,2461430,6212,2461430
777,2724,2462240,6212,2462240
777,2724,2463240,6212,2463240
777,2724,2464050,6212,2464050
777,2724,2465050,6212,2465050
777,2724,2465860,6212,2465860
777,2724,2466180,6212,2466180
778,2732,2467180,6212,2467180
778,2732,2467500,6212,2467500
778,2732,2468500,6212,2468500
778,2732,2468500,6212,2468500
778,2732,2468500,6212,2468500
778,2732,2468820,6212,2468820
778,2732,2469630,6212,2469630
778,2732,2469950,6212,2469950
778,2732,2470950,6212,2470950
778,2732,2471950,6212,2471950
778,2732,2472420,6212,2472420
778,2732,2472420,6212,2472420
778,2732,2473420,6212,2473420
779,2740,2473890,6212,2473890
779,2740,2474890,6212,2474890
779,2740,2475890,6212,2475890
779,2740,2476360,6212,2476360
779,2740,2477360,6212,2477360
779,2740,2477830,6212,2477830
779,2740,2478830,6212,2478830
779,2740,2479480,6212,2479480
779,2740,2479950,6212,2479950
779,2740,2480270,6212,2480270
779,2740,2481270,6212,2481270
780,2748,2482270,6212,2482270
780,2748,2482430,6212,2482430
780,2748,2483430,6212,2483430
780,2748,2484430,6212,2484430
780,2748,2485430,6212,2485430
780,2748,2486240,6212,2486240
780,2748,2486790,6212,2486790
780,2748,2487790,6212,2487790
780,2748,2488790,6212,2488790
780,2748,2488790,6212,2488790
781,2756,2489790,6212,2489790
781,2756,2490790,6212,2490790
781,2756,2491260,6212,2491260
781,2756,2492070,6212,2492070
781,2756,2492540,6212,2492540
781,2756,2493350,6212,2493350
781,2756,2493350,6212,2493350
781,2756,2494350,6212,2494350
781,2756,2495000,6212,2495000
781,2756,2495810,6212,2495810
782,2764,2496810,6212,2496810
782,2764,2497620,6212,2497620
782,2764,2498620,6212,2498620
782,2764,2498940,6212,2498940
782,2764,2499940,6212,2499940
782,2764,2499940,6212,2499940
782,2764,2500940,6212,2500940
782,2764,2501940,6212,2501940
782,2764,2502750,6212,2502750
782,2764,2503070,6212,2503070
782,2764,2504070,6212,2504070
783,2772,2504880,6212,2504880
783,2772,2505350,6212,2505350
783,2772,2505820,6212,2505820
783,2772,2506290,6212,2506290
783,2772,2506290,6212,2506290
783,2772,2507290,6212,2507290
783,2772,2507760,6212,2507760
783,2772,2508760,6212,2508760
783,2772,2509230,6212,2509230
783,2772,2510230,6212,2510230
784,2780,2510700,6212,2510700
784,2780,2510700,6212,2510700
784,2780,2511250,6212,2511250
784,2780,2512250,6212,2512250
784,2780,2513250,6212,2513250
784,2780,2514250,6212,2514250
784,2780,2515250,6212,2515250
784,2780,2515570,6212,2515570
784,2780,2516570,6212,2516570
784,2780,2516570,6212,2516570
784,2780,2517030,6212,2517030
784,2780,2517680,6212,2517680
785,2788,2518680,6212,2518680
785,2788,2519490,6212,2519490
785,2788,2520300,6212,2520300
785,2788,2520300,6212,2520300
785,2788,2521300,6212,2521300
785,2788,2522110,6212,2522110
785,2788,2523110,6212,2523110
785,2788,2524110,6212,2524110
785,2788,2524920,6212,2524920
785,2788,2525510,6212,2525510
786,2796,2526510,6212,2526510
786,2796,2527510,6212,2527510
786,2796,2528320,6212,2528320
786,2796,2529320,6212,2529320
786,2796,2530320,6212,2530320
786,2796,2531320,6212,2531320
786,2796,2532130,6212,2532130
786,2796,2533130,6212,2533130
787,2804,2533590,6212,2533590
787,2804,2534590,6212,2534590
787,2804,2535400,6212,2535400
787,2804,2536210,6212,2536210
787,2804,2537210,6212,2537210
787,2804,2537210,6212,2537210
787,2804,2537210,6212,2537210
787,2804,2538210,6212,2538210
787,2804,2539210,6212,2539210
787,2804,2540210,6212,2540210
787,2804,2540680,6212,2540680
788,2812,2541680,6212,2541680
788,2812,2542680,6212,2542680
788,2812,2542790,6212,2542790
788,2812,2543790,6212,2543790
788,2812,2544790,6212,2544790
788,2812,2545790,6212,2545790
788,2812,2546790,6212,2546790
788,2812,2547790,6212,2547790
788,2812,2548260,6212,2548260
789,2820,2549260,6212,2549260
789,2820,2550070,6212,2550070
789,2820,2550440,6212,2550440
789,2820,2550910,6212,2550910
789,2820,2551370,6212,2551370
789,2820,2551690,6212,2551690
789,2820,2551690,6212,2551690
789,2820,2551690,6212,2551690
789,2820,2551850,6212,2551850
789,2820,2551850,6212,2551850
789,2820,2552850,6212,2552850
789,2820,2553660,6212,2553660
789,2820,2554660,6212,2554660
789,2820,2555660,6212,2555660
789,2820,2555660,6212,2555660
789,2820,2556660,6212,2556660
790,2828,2557130,6212,2557130
790,2828,2558130,6212,2558130
790,2828,2558600,6212,2558600
790,2828,2558600,6212,2558600
790,2828,2558600,6212,2558600
790,2828,2559600,6212,2559600
790,2828,2560070,6212,2560070
790,2828,2560070,6212,2560070
790,2828,2560300,6212,2560300
790,2828,2561300,6212,2561300
790,2828,2561300,6212,2561300
790,2828,2562110,6212,2562110
790,2828,2563110,6212,2563110
790,2828,2563430,6212,2563430
790,2828,2563900,6212,2563900
791,2836,2564900,6212,2564900
791,2836,2564900,6212,2564900
791,2836,2565900,6212,2565900
791,2836,2566450,6212,2566450
791,2836,2566450,6212,2566450
791,2836,2566450,6212,2566450
791,2836,2566920,6212,2566920
791,2836,2567920,6212,2567920
791,2836,2567920,6212,2567920
791,2836,2568920,6212,2568920
791,2836,2569730,6212,2569730
791,2836,2570540,6212,2570540
791,2836,2570540,6212,2570540
792,2844,2571540,6212,2571540
792,2844,2572540,6212,2572540
792,2844,2573010,6212,2573010
792,2844,2574010,6212,2574010
792,2844,2575010,6212,2575010
792,2844,2575480,6212,2575480
792,2844,2575480,6212,2575480
792,2844,2575800,6212,2575800
792,2844,2575800,6212,2575800
792,2844,2575800,6212,2575800
792,2844,2576610,6212,2576610
792,2844,2577090,6212,2577090
792,2844,2577320,6212,2577320
792,2844,2578320,6212,2578320
792,2844,2578320,6212,2578320
793,2852,2579320,6212,2579320
793,2852,2580320,6212,2580320
793,2852,2580480,6212,2580480
793,2852,2581480,6212,2581480
793,2852,2581480,6212,2581480
793,2852,2581940,6212,2581940
793,2852,2582590,6212,2582590
793,2852,2583590,6212,2583590
793,2852,2584050,6212,2584050
793,2852,2584860,6212,2584860
793,2852,2585670,6212,2585670
793,2852,2585670,6212,2585670
794,2860,2586670,6212,2586670
794,2860,2587670,6212,2587670
794,2860,2588670,6212,2588670
794,2860,2589670,6212,2589670
794,2860,2590670,6212,2590670
794,2860,2591670,6212,2591670
794,2860,2592140,6212,2592140
794,2860,2592950,6212,2592950
794,2860,2593950,6212,2593950
795,2868,2594950,6212,2594950
795,2868,2595950,6212,2595950
795,2868,2595950,6212,2595950
795,2868,2596270,6212,2596270
795,2868,2596430,6212,2596430
795,2868,2597430,6212,2597430
795,2868,2598430,6212,2598430
795,2868,2598430,6212,2598430
795,2868,2599080,6212,2599080
795,2868,2599080,6212,2599080
795,2868,2600080,6212,2600080
795,2868,2600550,6212,2600550
795,2868,2601550,6212,2601550
796,2876,2602550,6212,2602550
796,2876,2603360,6212,2603360
796,2876,2604360,6212,2604360
796,2876,2605010,6212,2605010
797,2884,2613010,6212,2613010
797,2884,2614010,6212,2614010
797,2884,2615010,6212,2615010
797,2884,2615010,6212,2615010
797,2884,2616010,6212,2616010
797,2884,2616010,6212,2616010
797,2884,2617010,6212,2617010
797,2884,2617330,6212,2617330
798,2892,2618330,6212,2618330
798,2892,2618330,6212,2618330
798,2892,2619330,6212,2619330
798,2892,2619330,6212,2619330
798,2892,2620330,6212,2620330
798,2892,2621330,6212,2621330
798,2892,2622330,6212,2622330
798,2892,2622330,6212,2622330
798,2892,2622330,6212,2622330
798,2892,2622330,6212,2622330
798,2892,2623330,6212,2623330
798,2892,2623330,6212,2623330
798,2892,2623330,6212,2623330
798,2892,2624140,6212,2624140
798,2892,2625140,6212,2625140
799,2900,2625460,6212,2625460
799,2900,2626270,6212,2626270
799,2900,2626590,6212,2626590
799,2900,2627400,6212,2627400
799,2900,2628400,6212,2628400
799,2900,2629400,6212,2629400
799,2900,2629870,6212,2629870
799,2900,2630870,6212,2630870
799,2900,2631340,6212,2631340
799,2900,2631340,6212,2631340
799,2900,2631450,6212,2631450
800,2908,2632450,6212,2632450
800,2908,2633260,6212,2633260
800,2908,2634070,6212,2634070
800,2908,2634660,6212,2634660
800,2908,2635660,6212,2635660
800,2908,2635660,6212,2635660
800,2908,2636660,6212,2636660
800,2908,2637470,6212,2637470
800,2908,2637470,6212,2637470
800,2908,2638470,6212,2638470
801,2916,2646470,6212,2646470
801,2916,2647470,6212,2647470
802,2924,2648280,6212,2648280
802,2924,2649280,6212,2649280
802,2924,2649280,6212,2649280
802,2924,2649280,6212,2649280
802,2924,2649930,6212,2649930
802,2924,2650090,6212,2650090
802,2924,2650560,6212,2650560
802,2924,2651560,6212,2651560
802,2924,2652210,6212,2652210
802,2924,2653210,6212,2653210
802,2924,2653210,6212,2653210
802,2924,2654210,6212,2654210
803,2932,2654680,6212,2654680
803,2932,2655000,6212,2655000
803,2932,2656000,6212,2656000
803,2932,2657000,6212,2657000
803,2932,2658000,6212,2658000
803,2932,2659000,6212,2659000
803,2932,2659320,6212,2659320
803,2932,2660320,6212,2660320
803,2932,2660970,6212,2660970
803,2932,2661780,6212,2661780
804,2940,2662780,6212,2662780
804,2940,2663240,6212,2663240
804,2940,2663240,6212,2663240
804,2940,2664240,6212,2664240
804,2940,2664290,6212,2664290
804,2940,2665290,6212,2665290
804,2940,2666290,6212,2666290
804,2940,2666760,6212,2666760
804,2940,2667760,6212,2667760
804,2940,2668760,6212,2668760
804,2940,2669760,6212,2669760
804,2940,2670080,6212,2670080
805,2948,2671080,6212,2671080
805,2948,2672080,6212,2672080
805,2948,2672550,6212,2672550
805,2948,2673020,6212,2673020
805,2948,2674020,6212,2674020
805,2948,2675020,6212,2675020
805,2948,2675830,6212,2675830
805,2948,2676830,6212,2676830
805,2948,2677300,6212,2677300
806,2956,2678300,6212,2678300
806,2956,2678530,6212,2678530
806,2956,2679530,6212,2679530
806,2956,2680530,6212,2680530
806,2956,2681530,6212,2681530
806,2956,2681850,6212,2681850
806,2956,2681850,6212,2681850
806,2956,2682850,6212,2682850
806,2956,2683850,6212,2683850
806,2956,2684850,6212,2684850
806,2956,2685850,6212,2685850
807,2964,2686850,6212,2686850
807,2964,2687850,6212,2687850
807,2964,2688850,6212,2688850
807,2964,2689660,6212,2689660
807,2964,2690660,6212,2690660
807,2964,2691660,6212,2691660
807,2964,2692310,6212,2692310
807,2964,2693310,6212,2693310
808,2972,2693780,6212,2693780
808,2972,2694250,6212,2694250
808,2972,2694570,6212,2694570
808,2972,2695570,6212,2695570
808,2972,2696380,6212,2696380
808,2972,2697380,6212,2697380
808,2972,2698380,6212,2698380
808,2972,2699190,6212,2699190
808,2972,2700190,6212,2700190
808,2972,2700660,6212,2700660
808,2972,2700980,6212,2700980
809,2980,2701980,6212,2701980
809,2980,2701980,6212,2701980
809,2980,2701980,6212,2701980
809,2980,2702980,6212,2702980
809,2980,2703450,6212,2703450
809,2980,2704450,6212,2704450
809,2980,2705450,6212,2705450
809,2980,2706450,6212,2706450
809,2980,2706920,6212,2706920
809,2980,2707920,6212,2707920
809,2980,2708920,6212,2708920
810,2988,2709920,6212,2709920
810,2988,2710920,6212,2710920
810,2988,2711920,6212,2711920
810,2988,2712920,6212,2712920
810,2988,2713730,6212,2713730
810,2988,2714190,6212,2714190
810,2988,2714840,6212,2714840
810,2988,2715840,6212,2715840
811,2996,2716840,6212,2716840
811,2996,2716840,6212,2716840
811,2996,2717000,6212,2717000
811,2996,2717320,6212,2717320
811,2996,2717320,6212,2717320
811,2996,2718320,6212,2718320
811,2996,2719320,6212,2719320
811,2996,2719690,6212,2719690
811,2996,2720690,6212,2720690
811,2996,2721500,6212,2721500
811,2996,2721970,6212,2721970
811,2996,2722970,6212,2722970
811,2996,2723620,6212,2723620
812,3004,2724430,6212,2724430
812,3004,2724900,6212,2724900
812,3004,2725900,6212,2725900
812,3004,2726130,6212,2726130
812,3004,2726940,6212,2726940
812,3004,2727410,6212,2727410
812,3004,2728220,6212,2728220
812,3004,2729030,6212,2729030
812,3004,2729840,6212,2729840
812,3004,2730840,6212,2730840
812,3004,2730840,6212,2730840
813,3012,2731490,6212,2731490
813,3012,2732490,6212,2732490
813,3012,2733490,6212,2733490
813,3012,2734300,6212,2734300
813,3012,2735300,6212,2735300
813,3012,2736300,6212,2736300
813,3012,2737300,6212,2737300
813,3012,2738300,6212,2738300
814,3020,2739300,6212,2739300
814,3020,2739620,6212,2739620
814,3020,2740620,6212,2740620
814,3020,2741090,6212,2741090
814,3020,2742090,6212,2742090
814,3020,2743090,6212,2743090
814,3020,2743900,6212,2743900
814,3020,2744900,6212,2744900
814,3020,2745370,6212,2745370
814,3020,2746370,6212,2746370
815,3028,2747370,6212,2747370
815,3028,2748180,6212,2748180
815,3028,2749180,6212,2749180
815,3028,2749640,6212,2749640
815,3028,2750450,6212,2750450
815,3028,2751260,6212,2751260
815,3028,2751580,6212,2751580
815,3028,2752580,6212,2752580
815,3028,2753390,6212,2753390
815,3028,2754200,6212,2754200
816,3036,2755010,6212,2755010
816,3036,2756010,6212,2756010
816,3036,2756480,6212,2756480
816,3036,2757480,6212,2757480
816,3036,2758290,6212,2758290
816,3036,2758760,6212,2758760
816,3036,2759570,6212,2759570
816,3036,2760380,6212,2760380
816,3036,2761380,6212,2761380
816,3036,2761540,6212,2761540
817,3044,2762540,6212,2762540
817,3044,2763010,6212,2763010
817,3044,2763820,6212,2763820
817,3044,2764820,6212,2764820
817,3044,2765470,6212,2765470
817,3044,2766120,6212,2766120
817,3044,2766930,6212,2766930
817,3044,2766930,6212,2766930
817,3044,2767930,6212,2767930
818,3052,2768930,6212,2768930
818,3052,2769930,6212,2769930
818,3052,2770930,6212,2770930
818,3052,2771740,6212,2771740
818,3052,2771970,6212,2771970
818,3052,2772970,6212,2772970
818,3052,2773970,6212,2773970
818,3052,2774970,6212,2774970
818,3052,2775970,6212,2775970
819,3060,2776780,6212,2776780
819,3060,2777100,6212,2777100
819,3060,2778100,6212,2778100
819,3060,2778910,6212,2778910
819,3060,2779910,6212,2779910
819,3060,2780720,6212,2780720
819,3060,2781720,6212,2781720
819,3060,2782530,6212,2782530
819,3060,2783340,6212,2783340
820,3068,2784340,6212,2784340
820,3068,2785340,6212,2785340
820,3068,2786340,6212,2786340
