ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
915303.93,15.56,1.94,199503.72,3.39
915167.72,15.56,1.94,199469.33,3.39
915031.52,15.56,1.94,199338.92,3.39
914895.31,15.56,1.94,199208.5,3.39
915115.59,15.56,1.94,199395.06,3.39
915302.1,15.57,1.95,199529.42,3.39
915523.42,15.57,1.95,199482.36,3.39
915387.22,15.57,1.95,199482.1,3.39
915655.35,15.58,1.96,199481.84,3.39
916234.74,15.59,1.97,199858.17,3.4
916098.53,15.59,1.97,199928.19,3.4
916118.14,15.59,1.97,200546.75,3.41
916118.14,15.59,1.97,200416.33,3.41
915981.93,15.59,1.97,200412.25,3.41
915845.73,15.59,1.97,200281.84,3.41
915709.52,15.59,1.97,200236.14,3.41
915709.52,15.59,1.97,200245.83,3.41
915761.45,15.59,1.97,200368.8,3.41
915817.25,15.6,1.98,200010.63,3.41
915681.05,15.6,1.98,199980.72,3.41
915902.37,15.6,1.98,199999.16,3.41
915954.3,15.61,1.99,199999.16,3.41
916281.89,15.61,1.99,199999.16,3.41
916453.7,15.62,2.0,200147.44,3.41
916453.7,15.62,2.0,200017.02,3.41
916317.5,15.62,2.0,200017.02,3.41
916583.55,15.62,2.0,200048.93,3.41
916639.35,15.63,2.01,199690.75,3.4
916381.85,15.62,2.0,199236.65,3.4
916554.17,15.63,2.01,199211.69,3.4
916822.3,15.63,2.01,199211.43,3.4
916994.11,15.64,2.02,199211.43,3.4
917294.38,15.65,2.03,198900.44,3.39
917515.7,15.65,2.03,198900.18,3.39
917567.64,15.65,2.03,198900.29,3.39
917889.28,15.66,2.04,199104.63,3.4
917753.07,15.66,2.04,199104.37,3.4
917753.07,15.66,2.04,199108.76,3.4
918136.55,15.67,2.05,199222.84,3.4
918458.2,15.67,2.05,199234.02,3.4
918679.52,15.68,2.06,199233.76,3.4
920005.59,15.7,2.08,200848.61,3.43
920057.52,15.7,2.08,200848.61,3.43
919921.31,15.71,2.08,200848.61,3.43
919973.25,15.71,2.09,200848.73,3.43
919837.04,15.71,2.09,200848.47,3.43
919700.83,15.71,2.09,200848.21,3.43
919752.77,15.71,2.09,200919.33,3.43
919752.77,15.71,2.09,200919.07,3.43
919752.77,15.71,2.09,200788.65,3.43
919980.83,15.72,2.1,200788.39,3.43
919980.83,15.72,2.1,200788.13,3.43
919980.83,15.72,2.1,200788.13,3.43
920201.11,15.72,2.1,200787.87,3.43
919111.47,15.73,2.1,200787.61,3.44
919283.28,15.73,2.11,200864.2,3.44
919820.84,15.74,2.12,201013.42,3.44
919872.77,15.74,2.12,201333.15,3.45
919924.7,15.75,2.13,201333.27,3.45
919976.64,15.75,2.13,201456.24,3.45
919840.43,15.75,2.13,201455.98,3.45
920108.56,15.76,2.14,201455.72,3.45
919972.35,15.76,2.14,201455.72,3.45
920294.0,15.76,2.14,201009.68,3.44
920345.93,15.77,2.14,200996.34,3.44
920345.93,15.77,2.14,200996.08,3.44
920088.43,15.76,2.14,200541.98,3.44
920140.37,15.77,2.15,200664.95,3.44
920192.3,15.77,2.15,200783.47,3.44
920413.62,15.77,2.15,200783.47,3.44
920413.62,15.77,2.15,200787.86,3.44
920634.94,15.78,2.16,200819.64,3.44
920337.41,15.78,2.15,200516.38,3.44
920201.21,15.78,2.16,200516.12,3.44
920201.21,15.78,2.16,200515.74,3.44
920381.72,15.78,2.16,200517.54,3.44
920381.72,15.78,2.16,200387.12,3.44
920317.49,15.78,2.16,200101.81,3.43
920317.49,15.78,2.16,200101.55,3.43
920181.28,15.78,2.16,200101.18,3.43
920449.41,15.79,2.17,200062.94,3.43
921577.49,15.81,2.19,200882.8,3.45
921577.49,15.81,2.19,200882.8,3.45
921441.28,15.81,2.19,200882.54,3.45
921493.22,15.81,2.19,200882.16,3.45
921714.54,15.81,2.19,200881.9,3.45
921606.4,15.81,2.19,200991.5,3.45
921658.33,15.82,2.2,200991.5,3.45
921879.65,15.82,2.2,200991.23,3.45
921931.58,15.82,2.2,200991.35,3.45
922152.9,15.83,2.21,200990.97,3.45
922374.23,15.83,2.21,201039.39,3.45
922595.55,15.84,2.22,201039.13,3.45
922595.55,15.84,2.22,201038.87,3.45
922595.55,15.84,2.22,200785.48,3.45
922647.48,15.84,2.22,200836.66,3.45
922868.8,15.85,2.23,200836.4,3.45
923090.12,15.85,2.23,200836.02,3.45
923142.05,15.86,2.24,200836.13,3.45
923193.98,15.86,2.24,200836.25,3.45
923193.98,15.86,2.24,200840.64,3.45
923415.31,15.86,2.24,200840.38,3.45
923636.63,15.87,2.25,200835.73,3.45
923688.56,15.87,2.25,200835.73,3.45
923740.49,15.88,2.25,201155.46,3.46
923604.28,15.88,2.26,201155.2,3.46
923656.22,15.88,2.26,201155.31,3.46
923520.01,15.88,2.26,201154.94,3.46
923383.81,15.88,2.26,201154.94,3.46
923435.74,15.88,2.26,201155.05,3.46
923299.53,15.88,2.26,201155.28,3.46
923351.47,15.89,2.27,201155.39,3.46
923403.4,15.89,2.27,200857.11,3.46
923267.19,15.89,2.27,200857.11,3.46
923130.99,15.89,2.27,200837.77,3.46
923345.56,15.9,2.27,200838.15,3.46
923209.36,15.9,2.27,200837.89,3.46
923265.16,15.9,2.28,200479.72,3.45
923128.95,15.9,2.28,200479.72,3.45
923180.88,15.9,2.28,200479.83,3.45
923180.88,15.9,2.28,200226.44,3.45
923402.21,15.91,2.29,200254.52,3.45
923623.53,15.91,2.29,200387.09,3.45
923078.71,15.91,2.29,200540.54,3.46
923346.83,15.92,2.3,200540.28,3.46
923210.63,15.92,2.3,200541.73,3.46
923431.95,15.92,2.3,200543.6,3.46
923483.88,15.93,2.31,200543.6,3.46
923705.2,15.93,2.31,200668.45,3.46
923705.2,15.93,2.31,200668.19,3.46
923926.52,15.94,2.32,200667.93,3.46
923790.32,15.94,2.32,200667.93,3.46
923842.25,15.94,2.32,200790.9,3.46
923842.25,15.94,2.32,200790.9,3.46
924163.89,15.95,2.33,200790.9,3.46
924163.89,15.95,2.33,200660.49,3.46
924027.69,15.95,2.33,200691.26,3.46
924027.69,15.95,2.33,200710.83,3.46
924249.01,15.95,2.33,200742.61,3.47
924470.33,15.96,2.34,200742.61,3.47
924172.8,15.95,2.33,200742.61,3.47
924036.6,15.96,2.33,200612.19,3.46
923900.39,15.96,2.34,200481.77,3.46
923764.19,15.96,2.34,200481.51,3.46
923764.19,15.96,2.34,200656.81,3.47
924026.37,15.96,2.34,200806.97,3.47
923890.16,15.96,2.34,200761.27,3.47
924503.82,15.97,2.35,200875.06,3.47
924555.76,15.98,2.36,200874.69,3.47
924419.55,15.98,2.36,200828.99,3.47
924162.05,15.98,2.36,200374.89,3.46
924025.85,15.98,2.36,200374.63,3.46
924077.78,15.98,2.36,200374.75,3.46
924399.42,15.99,2.36,200374.37,3.47
924399.42,15.99,2.36,200378.76,3.47
924399.42,15.99,2.36,200248.34,3.46
924620.74,15.99,2.37,200247.96,3.46
924672.68,15.99,2.37,200370.94,3.47
924585.16,15.99,2.37,200251.02,3.46
924874.57,16.0,2.38,200323.12,3.47
924738.36,16.0,2.38,200322.86,3.47
924975.31,16.01,2.39,199948.54,3.46
925027.24,16.01,2.39,199948.66,3.46
924891.03,16.01,2.39,199956.9,3.46
924942.96,16.01,2.39,199957.71,3.46
925163.24,16.02,2.4,199957.71,3.46
925027.04,16.02,2.4,199901.53,3.46
925248.36,16.02,2.4,199901.27,3.46
925516.49,16.03,2.41,199901.01,3.46
925737.81,16.03,2.41,199900.75,3.46
925443.53,16.03,2.41,199598.64,3.46
925663.81,16.04,2.42,199598.38,3.46
925527.61,16.04,2.42,199579.04,3.46
925527.61,16.04,2.42,199448.63,3.46
925391.4,16.04,2.42,199318.21,3.45
925612.72,16.04,2.42,199317.95,3.45
925834.04,16.05,2.43,199349.72,3.46
926055.36,16.05,2.43,199349.35,3.46
926227.17,16.06,2.44,199349.09,3.46
926279.11,16.06,2.44,199472.06,3.46
926450.92,16.07,2.45,199664.79,3.46
926720.36,16.07,2.45,199664.79,3.46
926941.68,16.08,2.46,199664.53,3.46
927163.0,16.08,2.46,199664.27,3.46
927214.93,16.08,2.46,199663.89,3.46
926927.4,16.08,2.46,199320.84,3.46
926979.34,16.08,2.46,199443.81,3.46
927151.15,16.09,2.47,199468.46,3.46
927014.94,16.09,2.47,199726.12,3.47
927066.87,16.09,2.47,199726.12,3.47
927336.31,16.1,2.48,199725.86,3.47
927200.11,16.1,2.48,199703.85,3.47
927063.9,16.1,2.48,199703.85,3.47
927210.94,16.1,2.48,200548.15,3.48
927262.87,16.1,2.48,200548.15,3.48
927563.14,16.11,2.49,200237.16,3.48
927615.0,16.11,2.49,200237.16,3.48
927786.81,16.12,2.5,200236.9,3.48
927614.61,16.12,2.5,200231.36,3.48
927834.88,16.12,2.5,200231.1,3.48
927997.6,16.13,2.51,200230.83,3.48
928049.54,16.13,2.51,200282.01,3.48
927913.33,16.13,2.51,200330.85,3.48
927965.26,16.13,2.51,200296.12,3.48
927829.06,16.13,2.51,200685.16,3.49
927829.06,16.13,2.51,200685.16,3.49
928181.38,16.14,2.52,200840.2,3.49
928402.7,16.15,2.53,200871.97,3.49
928266.49,16.15,2.53,200873.01,3.49
928487.81,16.15,2.53,200904.79,3.49
928299.8,16.15,2.53,200914.68,3.5
928567.92,16.15,2.53,200915.57,3.5
928789.25,16.16,2.54,200916.08,3.5
928841.18,16.16,2.54,200916.19,3.5
928893.11,16.17,2.55,200916.31,3.5
928893.11,16.17,2.55,200705.32,3.49
928893.11,16.17,2.55,200705.06,3.49
928945.04,16.17,2.55,200978.57,3.5
929200.1,16.18,2.56,200978.31,3.5
929428.16,16.18,2.56,201117.93,3.5
929291.96,16.18,2.56,201213.72,3.5
929340.42,16.18,2.56,201212.45,3.5
929340.42,16.18,2.56,201270.35,3.5
929392.35,16.19,2.57,201393.33,3.51
929392.35,16.19,2.57,201393.07,3.51
929613.67,16.19,2.57,201388.42,3.51
933068.85,16.25,2.63,204609.72,3.56
933240.66,16.26,2.64,204609.46,3.56
933104.46,16.26,2.64,204732.61,3.57
933332.52,16.26,2.64,204734.78,3.57
933553.84,16.27,2.65,204734.78,3.57
933775.16,16.27,2.65,204753.22,3.57
933827.1,16.28,2.66,204753.33,3.57
933879.03,16.28,2.66,204753.45,3.57
933930.96,16.28,2.66,204753.56,3.57
933982.89,16.29,2.67,204979.0,3.57
934251.02,16.29,2.67,204972.19,3.57
934519.15,16.3,2.68,204958.96,3.57
934571.08,16.3,2.68,204792.75,3.57
934792.4,16.31,2.68,204824.53,3.57
935047.46,16.31,2.69,204824.27,3.57
936158.38,16.33,2.71,205410.66,3.58
936210.32,16.34,2.72,205533.64,3.59
936478.44,16.34,2.72,205533.37,3.59
936478.44,16.34,2.72,205371.18,3.58
936342.24,16.34,2.72,205438.99,3.59
936206.03,16.34,2.72,205438.72,3.59
936739.86,16.35,2.73,205467.08,3.59
936961.18,16.36,2.74,205466.71,3.59
937013.12,16.36,2.74,205466.64,3.59
937332.69,16.37,2.75,205195.58,3.58
937196.49,16.37,2.75,205126.55,3.58
937196.49,16.37,2.75,204996.13,3.58
937417.81,16.37,2.75,204996.13,3.58
937281.6,16.38,2.75,204905.0,3.58
937333.54,16.38,2.76,204929.32,3.58
937570.48,16.39,2.76,204555.0,3.57
937626.28,16.39,2.77,204196.83,3.57
937847.6,16.39,2.77,204197.6,3.57
938068.92,16.4,2.78,204630.47,3.58
938337.05,16.4,2.78,204630.21,3.58
938200.84,16.41,2.78,204629.95,3.58
938200.84,16.41,2.78,204639.63,3.58
938064.64,16.41,2.79,204639.37,3.58
938292.7,16.41,2.79,204639.37,3.58
938156.5,16.41,2.79,204593.67,3.58
938208.43,16.41,2.79,204716.65,3.58
938260.36,16.42,2.8,204716.65,3.58
938797.92,16.43,2.81,204865.87,3.59
938960.64,16.43,2.81,204736.36,3.58
939181.96,16.44,2.82,204736.1,3.58
939410.03,16.44,2.82,204735.84,3.58
939581.84,16.45,2.83,204733.66,3.58
939633.77,16.45,2.83,204733.66,3.58
939633.77,16.45,2.83,204603.25,3.58
939685.7,16.45,2.83,204472.83,3.58
939953.83,16.46,2.84,204472.57,3.58
940181.9,16.46,2.84,204472.31,3.58
940045.69,16.47,2.84,204465.5,3.58
940267.02,16.47,2.85,204599.73,3.58
940267.02,16.47,2.85,204604.12,3.58
940267.02,16.47,2.85,204604.12,3.58
940488.34,16.48,2.86,204603.86,3.58
940708.61,16.48,2.86,204603.6,3.58
940572.41,16.48,2.86,204518.88,3.58
940436.2,16.48,2.86,204388.46,3.58
940664.27,16.49,2.87,204388.08,3.58
940932.4,16.49,2.87,204388.08,3.58
940796.19,16.49,2.87,204384.88,3.58
940848.12,16.5,2.88,204384.65,3.58
940711.92,16.5,2.88,204284.09,3.58
940575.71,16.5,2.88,204283.83,3.58
940627.65,16.5,2.88,204283.83,3.58
940848.97,16.51,2.89,204286.17,3.58
941070.29,16.51,2.89,204317.95,3.58
941291.61,16.52,2.9,204326.15,3.59
941613.25,16.52,2.9,204325.89,3.59
941477.05,16.52,2.9,204325.89,3.59
941745.17,16.53,2.91,204325.89,3.59
941745.17,16.53,2.91,204413.21,3.59
941745.17,16.53,2.91,204412.94,3.59
941745.17,16.53,2.91,204412.68,3.59
941608.97,16.53,2.91,204413.76,3.59
941660.9,16.53,2.91,204413.76,3.59
941712.83,16.54,2.92,204484.89,3.59
941576.63,16.54,2.92,204484.63,3.59
941797.95,16.54,2.92,204484.63,3.59
942019.27,16.55,2.93,204658.88,3.6
941721.74,16.54,2.92,204496.69,3.59
941721.74,16.54,2.92,204496.43,3.59
941773.68,16.55,2.93,204496.43,3.59
941825.61,16.55,2.93,204496.43,3.59
941689.4,16.55,2.93,204496.17,3.59
941910.72,16.56,2.94,204527.95,3.6
941774.52,16.56,2.94,204527.95,3.6
941638.31,16.56,2.94,204397.53,3.59
941502.11,16.56,2.94,204397.15,3.59
941723.43,16.56,2.94,204597.77,3.6
941989.78,16.57,2.95,204331.33,3.59
941989.78,16.57,2.95,204335.72,3.59
941989.78,16.57,2.95,204205.3,3.59
942041.71,16.57,2.95,204205.3,3.59
942263.03,16.58,2.96,204237.08,3.59
942560.89,16.59,2.96,204237.06,3.59
942612.82,16.59,2.97,204360.04,3.6
942834.14,16.59,2.97,204622.81,3.6
942834.14,16.59,2.97,204622.81,3.6
943155.78,16.6,2.98,204622.55,3.6
943019.58,16.6,2.98,204622.29,3.6
942883.37,16.6,2.98,204879.95,3.61
943104.69,16.61,2.99,204921.39,3.61
943156.63,16.61,2.99,205044.36,3.61
943290.38,16.61,2.99,204758.96,3.61
943518.45,16.62,3.0,204742.99,3.61
943570.38,16.62,3.0,204743.1,3.61
943434.18,16.62,3.0,204651.97,3.61
943605.99,16.63,3.01,204800.25,3.61
943827.31,16.63,3.01,204832.03,3.61
943691.1,16.63,3.01,204831.77,3.61
943743.03,16.64,3.02,204831.77,3.61
943606.83,16.64,3.02,204831.51,3.61
943658.76,16.64,3.02,204831.13,3.61
943880.08,16.65,3.03,204965.37,3.61
944051.89,16.65,3.03,204965.1,3.62
944373.54,16.66,3.04,204968.27,3.62
944425.47,16.66,3.04,204968.39,3.62
944477.4,16.67,3.04,204968.39,3.62
944887.96,16.67,3.05,205429.44,3.62
944939.89,16.68,3.06,205429.44,3.63
945267.48,16.68,3.06,205447.62,3.63
945319.41,16.69,3.07,205518.74,3.63
945183.2,16.69,3.07,205518.36,3.63
945404.52,16.69,3.07,205546.44,3.63
945726.17,16.7,3.08,205536.36,3.63
945589.96,16.7,3.08,205536.36,3.63
945589.96,16.7,3.08,205405.94,3.63
945858.09,16.7,3.08,205405.68,3.63
946079.41,16.71,3.09,205405.42,3.63
945943.21,16.71,3.09,205405.16,3.63
946164.53,16.72,3.1,205436.93,3.63
946028.32,16.72,3.1,205436.67,3.63
945606.17,16.71,3.09,205014.52,3.62
945606.17,16.71,3.09,205018.91,3.62
945827.49,16.72,3.1,205018.65,3.62
945883.29,16.72,3.1,204660.48,3.62
945935.23,16.72,3.1,204660.6,3.62
945987.16,16.73,3.11,204660.6,3.62
946158.97,16.73,3.11,204741.17,3.62
946022.76,16.73,3.11,204740.79,3.62
945725.24,16.73,3.11,204578.6,3.62
945777.17,16.73,3.11,204578.6,3.62
945777.17,16.73,3.11,204582.99,3.62
945640.96,16.73,3.11,204584.42,3.62
946039.65,16.74,3.12,204707.54,3.62
945903.44,16.74,3.12,204689.58,3.62
945955.38,16.74,3.12,204689.58,3.62
946223.5,16.75,3.13,204651.34,3.62
946087.3,16.75,3.13,204650.97,3.62
946408.94,16.76,3.14,204644.16,3.62
946460.87,16.76,3.14,204644.27,3.62
946324.67,16.76,3.14,204513.86,3.62
946376.6,16.76,3.14,204504.2,3.62
946376.6,16.76,3.14,204373.79,3.62
946428.53,16.77,3.15,204373.79,3.62
946484.34,16.77,3.15,204015.61,3.61
946540.14,16.77,3.15,203657.44,3.61
946808.27,16.78,3.16,203646.95,3.61
946672.06,16.78,3.16,203642.3,3.61
946843.87,16.78,3.16,203722.87,3.61
947065.19,16.79,3.17,203840.55,3.61
947334.63,16.8,3.17,203842.2,3.61
947386.56,16.8,3.18,204030.75,3.62
947438.49,16.8,3.18,204030.75,3.62
947438.49,16.8,3.18,204047.21,3.62
947438.49,16.8,3.18,204047.21,3.62
947490.43,16.81,3.18,204170.18,3.62
947542.36,16.81,3.19,204170.3,3.62
947714.17,16.81,3.19,204170.04,3.62
947766.1,16.82,3.2,204170.72,3.62
947818.03,16.82,3.2,204293.69,3.63
947681.83,16.82,3.2,204447.47,3.63
947949.96,16.83,3.21,204436.97,3.63
948218.09,16.83,3.21,204439.35,3.63
947980.78,16.83,3.21,204460.59,3.63
947844.57,16.83,3.21,204358.44,3.63
947844.57,16.83,3.21,204815.15,3.64
947896.5,16.83,3.21,204741.2,3.64
948164.63,16.84,3.22,204730.7,3.64
948028.43,16.84,3.22,204730.7,3.64
947892.22,16.84,3.22,204988.13,3.64
948160.35,16.85,3.23,204977.63,3.64
948024.14,16.85,3.23,204977.37,3.64
948024.14,16.85,3.23,204977.37,3.64
948252.21,16.85,3.23,204603.3,3.64
948116.0,16.85,3.23,204603.04,3.64
948167.94,16.86,3.24,204602.3,3.64
948388.21,16.86,3.24,205012.99,3.64
948609.53,16.87,3.25,205018.09,3.65
948830.86,16.87,3.25,205049.86,3.65
948882.79,16.88,3.26,205049.86,3.65
948934.72,16.88,3.26,205049.86,3.65
949155.0,16.88,3.26,205049.86,3.65
949206.93,16.89,3.27,205049.98,3.65
949057.34,16.89,3.27,204887.79,3.65
948925.01,16.89,3.27,204134.94,3.63
948788.8,16.89,3.27,204438.5,3.64
949010.12,16.89,3.27,204438.5,3.64
948832.44,16.89,3.27,204063.54,3.63
948884.38,16.9,3.28,204186.51,3.64
949105.7,16.9,3.28,204189.42,3.64
949105.7,16.9,3.28,204059.0,3.63
949880.53,16.92,3.3,204381.42,3.64
949730.94,16.92,3.29,204727.23,3.65
949664.35,16.91,3.29,204770.48,3.65
949836.17,16.92,3.3,204770.22,3.65
949888.1,16.92,3.3,204753.82,3.65
949751.89,16.92,3.3,204753.82,3.65
949615.69,16.92,3.3,204753.56,3.65
949667.62,16.93,3.31,204937.92,3.65
949531.41,16.93,3.31,204919.49,3.65
949752.73,16.93,3.31,204919.23,3.65
949616.53,16.93,3.31,204788.81,3.65
949668.46,16.94,3.32,204788.92,3.65
949720.39,16.94,3.32,204789.04,3.65
949948.46,16.95,3.33,204928.66,3.66
950270.1,16.95,3.33,204921.85,3.66
950322.04,16.96,3.34,205044.82,3.66
950185.83,16.96,3.34,204914.41,3.66
950453.96,16.96,3.34,205050.82,3.66
950505.89,16.97,3.35,205241.51,3.66
950727.21,16.97,3.35,205236.86,3.66
950948.53,16.98,3.36,205236.6,3.66
951000.46,16.98,3.36,205236.71,3.66
951000.46,16.98,3.36,205097.32,3.66
951220.74,16.99,3.37,205625.96,3.67
951442.06,16.99,3.37,205625.7,3.67
951305.86,16.99,3.37,205495.29,3.67
951357.79,17.0,3.37,205618.26,3.67
951625.92,17.0,3.38,205617.88,3.67
951847.24,17.01,3.39,205620.18,3.67
952115.37,17.01,3.39,206289.5,3.69
952346.49,17.02,3.4,206273.56,3.69
952346.49,17.02,3.4,206273.56,3.69
952398.42,17.02,3.4,206273.56,3.69
952619.74,17.03,3.41,206273.56,3.69
952483.54,17.03,3.41,206273.3,3.69
952492.13,17.03,3.41,206075.54,3.68
952355.93,17.03,3.41,206109.34,3.69
952527.74,17.04,3.41,206109.08,3.69
952579.67,17.04,3.42,206108.52,3.69
952847.8,17.04,3.42,206457.42,3.69
952847.8,17.04,3.42,206454.82,3.69
952847.8,17.04,3.42,206459.21,3.69
953069.12,17.05,3.43,206459.21,3.69
952932.91,17.05,3.43,206328.79,3.69
952984.85,17.05,3.43,206328.42,3.69
953252.97,17.06,3.44,206762.57,3.7
953116.77,17.06,3.44,206762.57,3.7
953168.7,17.06,3.44,206762.57,3.7
953032.5,17.06,3.44,206762.19,3.7
952896.29,17.07,3.44,206755.38,3.7
952842.74,17.06,3.44,206663.2,3.7
952545.21,17.06,3.44,206663.2,3.7
952597.14,17.06,3.44,206663.2,3.7
952818.46,17.07,3.45,207029.21,3.71
953039.78,17.07,3.45,207029.21,3.71
953091.72,17.08,3.46,207029.21,3.71
953143.65,17.08,3.46,207029.32,3.71
953143.65,17.08,3.46,207207.22,3.71
953918.48,17.1,3.48,207529.64,3.72
954139.8,17.1,3.48,207529.64,3.72
954191.73,17.11,3.49,207529.64,3.72
954191.73,17.11,3.49,207496.23,3.72
954413.05,17.11,3.49,207670.48,3.72
954413.05,17.11,3.49,207674.87,3.72
954634.37,17.12,3.5,207674.61,3.72
954902.5,17.12,3.5,207674.35,3.72
954970.08,17.12,3.5,207667.68,3.72
955022.01,17.13,3.51,207790.66,3.73
955022.01,17.13,3.51,207790.39,3.73
954885.8,17.13,3.51,207653.86,3.72
955107.12,17.13,3.51,207676.81,3.73
955434.71,17.14,3.52,207676.55,3.73
955656.04,17.15,3.53,207810.78,3.73
955519.83,17.15,3.53,207810.52,3.73
955741.15,17.15,3.53,207842.3,3.73
955604.95,17.15,3.53,207838.68,3.73
955468.74,17.15,3.53,207807.05,3.73
955332.53,17.15,3.53,207715.91,3.73
955384.47,17.16,3.54,207715.91,3.73
955604.74,17.16,3.54,207715.91,3.73
955468.54,17.16,3.54,207715.91,3.73
955360.4,17.16,3.54,207488.36,3.73
955532.21,17.17,3.55,207509.23,3.73
955584.14,17.17,3.55,207509.34,3.73
955839.2,17.18,3.56,207509.97,3.73
955965.85,17.18,3.56,207479.6,3.73
955668.32,17.18,3.56,207317.41,3.73
955840.13,17.18,3.56,207317.14,3.73
955892.07,17.19,3.56,207317.14,3.73
956429.63,17.2,3.58,207466.37,3.73
956650.95,17.2,3.58,207466.37,3.73
956702.88,17.21,3.58,207466.49,3.73
956702.88,17.21,3.58,207466.22,3.73
956702.88,17.21,3.58,207335.81,3.73
956924.2,17.21,3.59,207335.43,3.73
956924.2,17.21,3.59,207335.17,3.73
957145.52,17.22,3.6,207469.41,3.73
957009.32,17.22,3.6,207450.07,3.73
956873.11,17.22,3.6,207319.65,3.73
956873.11,17.22,3.6,207319.39,3.73
957094.43,17.22,3.6,207645.84,3.74
957315.75,17.23,3.61,207645.84,3.74
956770.93,17.23,3.61,207672.96,3.74
956972.79,17.23,3.61,207976.47,3.75
956685.27,17.23,3.61,207974.67,3.75
956857.08,17.24,3.62,208181.61,3.75
956720.87,17.24,3.62,208181.61,3.75
956772.81,17.24,3.62,208304.58,3.75
957216.26,17.25,3.63,208758.0,3.76
957444.32,17.26,3.64,209395.78,3.77
957444.32,17.26,3.64,209395.52,3.77
957308.12,17.26,3.64,209395.26,3.77
957529.44,17.26,3.64,209395.0,3.77
957581.37,17.27,3.65,209412.08,3.78
957908.96,17.27,3.65,209415.54,3.78
957908.96,17.27,3.65,209285.12,3.77
957960.89,17.28,3.66,209127.5,3.77
958182.21,17.28,3.66,209127.5,3.77
958046.01,17.28,3.66,209127.5,3.77
958267.33,17.29,3.67,209159.27,3.77
958487.6,17.29,3.67,209159.9,3.77
958351.4,17.29,3.67,209159.64,3.77
958403.33,17.3,3.68,209100.9,3.77
958624.65,17.3,3.68,209275.15,3.78
958492.32,17.3,3.68,208633.07,3.77
958492.32,17.3,3.68,208653.15,3.77
958760.44,17.31,3.69,208652.89,3.77
958932.26,17.31,3.69,208959.66,3.77
958796.05,17.31,3.69,208946.83,3.77
958967.86,17.32,3.7,208946.57,3.77
958967.86,17.32,3.7,209033.97,3.78
959019.79,17.32,3.7,209276.55,3.78
959340.76,17.33,3.71,210194.26,3.8
959204.55,17.33,3.71,210176.38,3.8
959371.14,17.34,3.72,209836.19,3.79
959592.46,17.34,3.72,209867.97,3.79
959644.39,17.35,3.72,209867.97,3.79
959494.81,17.34,3.72,210053.35,3.8
959494.81,17.34,3.72,210053.35,3.8
959761.16,17.35,3.73,209786.92,3.79
959761.16,17.35,3.73,209702.19,3.79
960029.29,17.36,3.74,209704.49,3.79
959893.08,17.36,3.74,209658.79,3.79
959945.01,17.36,3.74,209675.87,3.79
960116.82,17.37,3.75,209678.15,3.79
960444.41,17.37,3.75,209679.91,3.79
960712.54,17.38,3.76,209669.41,3.79
960576.34,17.38,3.76,209669.15,3.79
960504.46,17.38,3.76,209506.96,3.79
960368.25,17.38,3.76,209376.54,3.79
960232.04,17.38,3.76,209376.54,3.79
960460.11,17.39,3.77,209384.12,3.79
960512.04,17.39,3.77,209507.1,3.79
960375.84,17.39,3.77,209506.84,3.79
960547.65,17.4,3.77,209555.01,3.79
960768.97,17.4,3.78,209586.79,3.8
960632.76,17.4,3.78,209517.75,3.8
960684.7,17.4,3.78,209517.38,3.8
960548.49,17.41,3.79,209520.16,3.8
960600.42,17.41,3.79,209520.28,3.8
960772.23,17.41,3.79,209520.02,3.8
961093.88,17.42,3.8,209576.21,3.8
961145.81,17.42,3.8,209576.32,3.8
961415.25,17.43,3.81,209576.32,3.8
961279.04,17.43,3.81,209990.46,3.81
961142.84,17.43,3.81,210158.64,3.81
961006.63,17.43,3.81,210144.51,3.81
961058.56,17.44,3.82,210263.03,3.81
961278.84,17.44,3.82,210263.03,3.82
961080.77,17.44,3.82,209997.37,3.81
961302.09,17.45,3.83,210197.98,3.81
961839.65,17.46,3.84,210347.21,3.82
961839.65,17.46,3.84,210216.79,3.82
962054.23,17.46,3.84,210376.44,3.82
962379.74,17.47,3.85,210254.76,3.82
962431.67,17.47,3.85,210256.44,3.82
962603.49,17.48,3.86,210256.18,3.82
962824.81,17.48,3.86,210256.18,3.82
962847.59,17.49,3.87,210341.28,3.82
963075.65,17.49,3.87,210495.64,3.82
963127.58,17.49,3.87,210618.62,3.83
963348.9,17.5,3.88,210618.62,3.83
963570.23,17.51,3.89,210618.62,3.83
963842.22,17.51,3.89,210478.47,3.82
963842.22,17.51,3.89,210478.2,3.82
963842.22,17.51,3.89,210393.48,3.82
