ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1148,5846,2279610,6212,2279610
1148,5846,2279930,6212,2279930
1148,5846,2280930,6212,2280930
1148,5846,2280930,6212,2280930
1148,5846,2281930,6212,2281930
1148,5846,2282090,6212,2282090
1148,5846,2282560,6212,2282560
1148,5846,2283560,6212,2283560
1148,5846,2283560,6212,2283560
1148,5846,2283560,6212,2283560
1148,5846,2284030,6212,2284030
1148,5846,2285030,6212,2285030
1148,5846,2285680,6212,2285680
1148,5846,2286680,6212,2286680
1148,5846,2287150,6212,2287150
1148,5846,2287960,6212,2287960
1148,5846,2288960,6212,2288960
1148,5846,2289770,6212,2289770
1148,5846,2290580,6212,2290580
1148,5846,2291580,6212,2291580
1148,5846,2292580,6212,2292580
1148,5846,2293050,6212,2293050
1148,5846,2294050,6212,2294050
1149,5854,2295050,6212,2295050
1149,5854,2295370,6212,2295370
1149,5854,2295370,6212,2295370
1149,5854,2296020,6212,2296020
1150,5862,2296830,6212,2296830
1150,5862,2297150,6212,2297150
1151,5870,2298150,6212,2298150
1151,5870,2299150,6212,2299150
1151,5870,2300150,6212,2300150
1151,5870,2301150,6212,2301150
1151,5870,2301470,6212,2301470
1151,5870,2302470,6212,2302470
1152,5872,2302470,6212,2302470
1152,5872,2303470,6212,2303470
1152,5872,2303470,6212,2303470
1152,5872,2304470,6212,2304470
1152,5872,2305470,6212,2305470
1152,5872,2306280,6212,2306280
1152,5872,2307280,6212,2307280
1152,5872,2308280,6212,2308280
1152,5872,2308280,6212,2308280
1152,5872,2308600,6212,2308600
1152,5872,2309410,6212,2309410
1152,5872,2310410,6212,2310410
1152,5872,2311410,6212,2311410
1152,5872,2312410,6212,2312410
1152,5872,2313220,6212,2313220
1152,5872,2313220,6212,2313220
1152,5872,2314220,6212,2314220
1152,5872,2314700,6212,2314700
1152,5872,2315700,6212,2315700
1152,5872,2316700,6212,2316700
1152,5872,2317510,6212,2317510
1152,5872,2318320,6212,2318320
1152,5872,2319320,6212,2319320
1152,5872,2320320,6212,2320320
1152,5872,2321320,6212,2321320
1152,5872,2322320,6212,2322320
1152,5872,2323320,6212,2323320
1152,5872,2324130,6212,2324130
1152,5872,2324130,6212,2324130
1152,5872,2325130,6212,2325130
1152,5872,2326130,6212,2326130
1152,5872,2326940,6212,2326940
1152,5872,2327940,6212,2327940
1152,5872,2328410,6212,2328410
1152,5872,2328410,6212,2328410
1152,5872,2329410,6212,2329410
1152,5872,2329880,6212,2329880
1152,5872,2330880,6212,2330880
1152,5872,2331470,6212,2331470
1152,5872,2331470,6212,2331470
1152,5872,2332280,6212,2332280
1152,5872,2333090,6212,2333090
1152,5872,2333090,6212,2333090
1152,5872,2334090,6212,2334090
1152,5872,2334560,6212,2334560
1153,5873,2334670,6212,2334670
1153,5873,2335260,6212,2335260
1153,5873,2336260,6212,2336260
1153,5873,2337260,6212,2337260
1153,5873,2337260,6212,2337260
1153,5873,2338260,6212,2338260
1153,5873,2338910,6212,2338910
1153,5873,2339720,6212,2339720
1153,5873,2340720,6212,2340720
1154,5881,2341720,6212,2341720
1154,5881,2342720,6212,2342720
1154,5881,2343720,6212,2343720
1154,5881,2344720,6212,2344720
1154,5881,2345190,6212,2345190
1154,5881,2345840,6212,2345840
1154,5881,2349840,6212,2349840
1154,5881,2349840,6212,2349840
1155,5883,2350070,6212,2350070
1155,5883,2350540,6212,2350540
1155,5883,2351540,6212,2351540
1155,5883,2352540,6212,2352540
1155,5883,2352700,6212,2352700
1155,5883,2353510,6212,2353510
1155,5883,2354510,6212,2354510
1156,5885,2354980,6212,2354980
1156,5885,2355790,6212,2355790
1156,5885,2356790,6212,2356790
1156,5885,2356790,6212,2356790
1156,5885,2357790,6212,2357790
1156,5885,2358790,6212,2358790
1156,5885,2359250,6212,2359250
1156,5885,2360250,6212,2360250
1156,5885,2360710,6212,2360710
1156,5885,2361710,6212,2361710
1156,5885,2361710,6212,2361710
1156,5885,2362710,6212,2362710
1156,5885,2363520,6212,2363520
1156,5885,2363520,6212,2363520
1156,5885,2364520,6212,2364520
1156,5885,2365520,6212,2365520
1156,5885,2366520,6212,2366520
1156,5885,2367520,6212,2367520
1156,5885,2368520,6212,2368520
1156,5885,2368520,6212,2368520
1156,5885,2369520,6212,2369520
1156,5885,2369520,6212,2369520
1156,5885,2369520,6212,2369520
1156,5885,2370330,6212,2370330
1156,5885,2370800,6212,2370800
1156,5885,2371610,6212,2371610
1156,5885,2372610,6212,2372610
1156,5885,2372840,6212,2372840
1156,5885,2373310,6212,2373310
1156,5885,2373310,6212,2373310
1156,5885,2373780,6212,2373780
1156,5885,2374780,6212,2374780
1156,5885,2375780,6212,2375780
1156,5885,2376590,6212,2376590
1156,5885,2377590,6212,2377590
1156,5885,2378590,6212,2378590
1157,5893,2379590,6212,2379590
1157,5893,2380590,6212,2380590
1157,5893,2380590,6212,2380590
1157,5893,2380910,6212,2380910
1157,5893,2381380,6212,2381380
1157,5893,2381850,6212,2381850
1157,5893,2382850,6212,2382850
1157,5893,2382850,6212,2382850
1157,5893,2383850,6212,2383850
1157,5893,2384320,6212,2384320
1157,5893,2384320,6212,2384320
1157,5893,2384970,6212,2384970
1158,5901,2385970,6212,2385970
1158,5901,2386970,6212,2386970
1158,5901,2387970,6212,2387970
1158,5901,2388970,6212,2388970
1158,5901,2389970,6212,2389970
1158,5901,2390970,6212,2390970
1158,5901,2390970,6212,2390970
1158,5901,2391970,6212,2391970
1158,5901,2391970,6212,2391970
1158,5901,2392780,6212,2392780
1158,5901,2393590,6212,2393590
1158,5901,2394590,6212,2394590
1158,5901,2395590,6212,2395590
1158,5901,2396060,6212,2396060
1158,5901,2396280,6212,2396280
1158,5901,2397280,6212,2397280
1158,5901,2398090,6212,2398090
1158,5901,2398090,6212,2398090
1158,5901,2398320,6212,2398320
1158,5901,2399320,6212,2399320
1158,5901,2400320,6212,2400320
1158,5901,2401320,6212,2401320
1158,5901,2402320,6212,2402320
1158,5901,2403320,6212,2403320
1158,5901,2404320,6212,2404320
1158,5901,2405320,6212,2405320
1158,5901,2406130,6212,2406130
1158,5901,2407130,6212,2407130
1158,5901,2407600,6212,2407600
1158,5901,2408070,6212,2408070
1158,5901,2409070,6212,2409070
1158,5901,2409070,6212,2409070
1158,5901,2409070,6212,2409070
1158,5901,2409720,6212,2409720
1158,5901,2410720,6212,2410720
1158,5901,2411190,6212,2411190
1158,5901,2412190,6212,2412190
1158,5901,2413190,6212,2413190
1158,5901,2413510,6212,2413510
1159,5909,2413740,6212,2413740
1159,5909,2414740,6212,2414740
1159,5909,2415740,6212,2415740
1159,5909,2415740,6212,2415740
1159,5909,2416740,6212,2416740
1160,5913,2417740,6212,2417740
1160,5913,2418550,6212,2418550
1160,5913,2419550,6212,2419550
1160,5913,2420550,6212,2420550
1160,5913,2421550,6212,2421550
1160,5913,2422550,6212,2422550
1160,5913,2423100,6212,2423100
1160,5913,2424100,6212,2424100
1160,5913,2425100,6212,2425100
1160,5913,2425570,6212,2425570
1160,5913,2425570,6212,2425570
1160,5913,2426570,6212,2426570
1160,5913,2427570,6212,2427570
1160,5913,2427570,6212,2427570
1160,5913,2427800,6212,2427800
1161,5915,2428800,6212,2428800
1161,5915,2428800,6212,2428800
1161,5915,2428800,6212,2428800
1161,5915,2429610,6212,2429610
1161,5915,2430610,6212,2430610
1161,5915,2431610,6212,2431610
1161,5915,2432260,6212,2432260
1161,5915,2432580,6212,2432580
1162,5923,2432580,6212,2432580
1162,5923,2433230,6212,2433230
1162,5923,2434040,6212,2434040
1162,5923,2434040,6212,2434040
1162,5923,2435040,6212,2435040
1162,5923,2435040,6212,2435040
1162,5923,2435200,6212,2435200
1162,5923,2436200,6212,2436200
1162,5923,2436200,6212,2436200
1162,5923,2436570,6212,2436570
1162,5923,2436570,6212,2436570
1162,5923,2437380,6212,2437380
1162,5923,2437380,6212,2437380
1162,5923,2437540,6212,2437540
1162,5923,2438540,6212,2438540
1162,5923,2439010,6212,2439010
1162,5923,2439490,6212,2439490
1162,5923,2440490,6212,2440490
1162,5923,2440810,6212,2440810
1163,5931,2441810,6212,2441810
1163,5931,2442130,6212,2442130
1163,5931,2442940,6212,2442940
1163,5931,2443940,6212,2443940
1163,5931,2444940,6212,2444940
1164,5939,2445940,6212,2445940
1164,5939,2446750,6212,2446750
1164,5939,2447750,6212,2447750
1164,5939,2448750,6212,2448750
1164,5939,2449560,6212,2449560
1164,5939,2450370,6212,2450370
1164,5939,2451180,6212,2451180
1164,5939,2452180,6212,2452180
1164,5939,2452770,6212,2452770
1164,5939,2453770,6212,2453770
1164,5939,2454770,6212,2454770
1164,5939,2455000,6212,2455000
1164,5939,2456000,6212,2456000
1164,5939,2456000,6212,2456000
1164,5939,2456000,6212,2456000
1165,5941,2456810,6212,2456810
1166,5949,2457810,6212,2457810
1166,5949,2458460,6212,2458460
1166,5949,2458930,6212,2458930
1166,5949,2459300,6212,2459300
1166,5949,2460110,6212,2460110
1166,5949,2460430,6212,2460430
1166,5949,2461430,6212,2461430
1166,5949,2462240,6212,2462240
1167,5957,2463240,6212,2463240
1168,5959,2464050,6212,2464050
1168,5959,2465050,6212,2465050
1168,5959,2465860,6212,2465860
1168,5959,2466180,6212,2466180
1168,5959,2467180,6212,2467180
1168,5959,2467500,6212,2467500
1168,5959,2468500,6212,2468500
1168,5959,2468500,6212,2468500
1168,5959,2468500,6212,2468500
1168,5959,2468820,6212,2468820
1168,5959,2469630,6212,2469630
1168,5959,2469950,6212,2469950
1168,5959,2470950,6212,2470950
1168,5959,2471950,6212,2471950
1168,5959,2472420,6212,2472420
1168,5959,2472420,6212,2472420
1168,5959,2473420,6212,2473420
1168,5959,2473890,6212,2473890
1168,5959,2474890,6212,2474890
1168,5959,2475890,6212,2475890
1168,5959,2476360,6212,2476360
1168,5959,2477360,6212,2477360
1168,5959,2477830,6212,2477830
1168,5959,2478830,6212,2478830
1168,5959,2479480,6212,2479480
1168,5959,2479950,6212,2479950
1168,5959,2480270,6212,2480270
1168,5959,2481270,6212,2481270
1168,5959,2482270,6212,2482270
1168,5959,2482430,6212,2482430
1168,5959,2483430,6212,2483430
1168,5959,2484430,6212,2484430
1168,5959,2485430,6212,2485430
1168,5959,2486240,6212,2486240
1168,5959,2486790,6212,2486790
1168,5959,2487790,6212,2487790
1168,5959,2488790,6212,2488790
1168,5959,2488790,6212,2488790
1168,5959,2489790,6212,2489790
1168,5959,2490790,6212,2490790
1168,5959,2491260,6212,2491260
1169,5967,2492070,6212,2492070
1169,5967,2492540,6212,2492540
1170,5975,2493350,6212,2493350
1170,5975,2493350,6212,2493350
1170,5975,2494350,6212,2494350
1170,5975,2495000,6212,2495000
1171,5983,2495810,6212,2495810
1171,5983,2496810,6212,2496810
1171,5983,2497620,6212,2497620
1171,5983,2498620,6212,2498620
1171,5983,2498940,6212,2498940
1171,5983,2499940,6212,2499940
1171,5983,2499940,6212,2499940
1171,5983,2500940,6212,2500940
1171,5983,2501940,6212,2501940
1171,5983,2502750,6212,2502750
1171,5983,2503070,6212,2503070
1171,5983,2504070,6212,2504070
1171,5983,2504880,6212,2504880
1171,5983,2505350,6212,2505350
1171,5983,2505820,6212,2505820
1171,5983,2506290,6212,2506290
1171,5983,2506290,6212,2506290
1171,5983,2507290,6212,2507290
1171,5983,2507760,6212,2507760
1171,5983,2508760,6212,2508760
1171,5983,2509230,6212,2509230
1172,5991,2510230,6212,2510230
1172,5991,2510700,6212,2510700
1172,5991,2510700,6212,2510700
1172,5991,2511250,6212,2511250
1172,5991,2512250,6212,2512250
1172,5991,2513250,6212,2513250
1172,5991,2514250,6212,2514250
1172,5991,2515250,6212,2515250
1172,5991,2515570,6212,2515570
1172,5991,2516570,6212,2516570
1172,5991,2516570,6212,2516570
1172,5991,2517030,6212,2517030
1172,5991,2517680,6212,2517680
1172,5991,2518680,6212,2518680
1172,5991,2519490,6212,2519490
1172,5991,2520300,6212,2520300
1172,5991,2520300,6212,2520300
1172,5991,2521300,6212,2521300
1172,5991,2522110,6212,2522110
1172,5991,2523110,6212,2523110
1172,5991,2524110,6212,2524110
1173,5993,2524920,6212,2524920
1173,5993,2525510,6212,2525510
1173,5993,2526510,6212,2526510
1173,5993,2527510,6212,2527510
1173,5993,2528320,6212,2528320
1173,5993,2529320,6212,2529320
1173,5993,2530320,6212,2530320
1173,5993,2531320,6212,2531320
1173,5993,2532130,6212,2532130
1173,5993,2533130,6212,2533130
1173,5993,2533590,6212,2533590
1173,5993,2534590,6212,2534590
1173,5993,2535400,6212,2535400
1173,5993,2536210,6212,2536210
1173,5993,2537210,6212,2537210
1173,5993,2537210,6212,2537210
1174,5995,2537210,6212,2537210
1174,5995,2538210,6212,2538210
1174,5995,2539210,6212,2539210
1174,5995,2540210,6212,2540210
1174,5995,2540680,6212,2540680
1174,5995,2541680,6212,2541680
1174,5995,2542680,6212,2542680
1174,5995,2542790,6212,2542790
1174,5995,2543790,6212,2543790
1174,5995,2544790,6212,2544790
1175,5997,2545790,6212,2545790
1175,5997,2546790,6212,2546790
1175,5997,2547790,6212,2547790
1175,5997,2548260,6212,2548260
1175,5997,2549260,6212,2549260
1175,5997,2550070,6212,2550070
1175,5997,2550440,6212,2550440
1175,5997,2550910,6212,2550910
1175,5997,2551370,6212,2551370
1175,5997,2551690,6212,2551690
1175,5997,2551690,6212,2551690
1176,6005,2551690,6212,2551690
1176,6005,2551850,6212,2551850
1176,6005,2551850,6212,2551850
1176,6005,2552850,6212,2552850
1176,6005,2553660,6212,2553660
1176,6005,2554660,6212,2554660
1176,6005,2555660,6212,2555660
1176,6005,2555660,6212,2555660
1176,6005,2556660,6212,2556660
1176,6005,2557130,6212,2557130
1177,6007,2558130,6212,2558130
1177,6007,2558600,6212,2558600
1177,6007,2558600,6212,2558600
1177,6007,2558600,6212,2558600
1177,6007,2559600,6212,2559600
1177,6007,2560070,6212,2560070
1177,6007,2560070,6212,2560070
1177,6007,2560300,6212,2560300
1177,6007,2561300,6212,2561300
1177,6007,2561300,6212,2561300
1177,6007,2562110,6212,2562110
1177,6007,2563110,6212,2563110
1177,6007,2563430,6212,2563430
1177,6007,2563900,6212,2563900
1177,6007,2564900,6212,2564900
1177,6007,2564900,6212,2564900
1177,6007,2565900,6212,2565900
1177,6007,2566450,6212,2566450
1178,6015,2566450,6212,2566450
1178,6015,2566450,6212,2566450
1178,6015,2566920,6212,2566920
1178,6015,2567920,6212,2567920
1178,6015,2567920,6212,2567920
1178,6015,2568920,6212,2568920
1178,6015,2569730,6212,2569730
1178,6015,2570540,6212,2570540
1178,6015,2570540,6212,2570540
1178,6015,2571540,6212,2571540
1178,6015,2572540,6212,2572540
1178,6015,2573010,6212,2573010
1178,6015,2574010,6212,2574010
1178,6015,2575010,6212,2575010
1178,6015,2575480,6212,2575480
1178,6015,2575480,6212,2575480
1178,6015,2575800,6212,2575800
1178,6015,2575800,6212,2575800
1178,6015,2575800,6212,2575800
1178,6015,2576610,6212,2576610
1178,6015,2577090,6212,2577090
1178,6015,2577320,6212,2577320
1178,6015,2578320,6212,2578320
1178,6015,2578320,6212,2578320
1178,6015,2579320,6212,2579320
1178,6015,2580320,6212,2580320
1179,6023,2580480,6212,2580480
1180,6025,2581480,6212,2581480
1180,6025,2581480,6212,2581480
1180,6025,2581940,6212,2581940
1180,6025,2582590,6212,2582590
1180,6025,2583590,6212,2583590
1180,6025,2584050,6212,2584050
1180,6025,2584860,6212,2584860
1180,6025,2585670,6212,2585670
1180,6025,2585670,6212,2585670
1181,6033,2586670,6212,2586670
1181,6033,2587670,6212,2587670
1182,6035,2588670,6212,2588670
1182,6035,2589670,6212,2589670
1182,6035,2590670,6212,2590670
1182,6035,2591670,6212,2591670
1182,6035,2592140,6212,2592140
1182,6035,2592950,6212,2592950
1182,6035,2593950,6212,2593950
1182,6035,2594950,6212,2594950
1182,6035,2595950,6212,2595950
1182,6035,2595950,6212,2595950
1182,6035,2596270,6212,2596270
1182,6035,2596430,6212,2596430
1182,6035,2597430,6212,2597430
1182,6035,2598430,6212,2598430
1182,6035,2598430,6212,2598430
1182,6035,2599080,6212,2599080
1182,6035,2599080,6212,2599080
1182,6035,2600080,6212,2600080
1182,6035,2600550,6212,2600550
1182,6035,2601550,6212,2601550
1182,6035,2602550,6212,2602550
1182,6035,2603360,6212,2603360
1182,6035,2604360,6212,2604360
1182,6035,2605010,6212,2605010
1183,6043,2613010,6212,2613010
1183,6043,2614010,6212,2614010
1183,6043,2615010,6212,2615010
1183,6043,2615010,6212,2615010
1183,6043,2616010,6212,2616010
1183,6043,2616010,6212,2616010
1183,6043,2617010,6212,2617010
1183,6043,2617330,6212,2617330
1183,6043,2618330,6212,2618330
1183,6043,2618330,6212,2618330
1183,6043,2619330,6212,2619330
1183,6043,2619330,6212,2619330
1184,6051,2620330,6212,2620330
1184,6051,2621330,6212,2621330
1184,6051,2622330,6212,2622330
1184,6051,2622330,6212,2622330
1184,6051,2622330,6212,2622330
1184,6051,2622330,6212,2622330
1184,6051,2623330,6212,2623330
1184,6051,2623330,6212,2623330
1184,6051,2623330,6212,2623330
1184,6051,2624140,6212,2624140
1184,6051,2625140,6212,2625140
1184,6051,2625460,6212,2625460
1184,6051,2626270,6212,2626270
1184,6051,2626590,6212,2626590
1184,6051,2627400,6212,2627400
1184,6051,2628400,6212,2628400
1185,6059,2629400,6212,2629400
1185,6059,2629870,6212,2629870
1186,6067,2630870,6212,2630870
1186,6067,2631340,6212,2631340
1186,6067,2631340,6212,2631340
1186,6067,2631450,6212,2631450
1186,6067,2632450,6212,2632450
1186,6067,2633260,6212,2633260
1186,6067,2634070,6212,2634070
1186,6067,2634660,6212,2634660
1186,6067,2635660,6212,2635660
1186,6067,2635660,6212,2635660
1186,6067,2636660,6212,2636660
1186,6067,2637470,6212,2637470
1186,6067,2637470,6212,2637470
1186,6067,2638470,6212,2638470
1187,6075,2646470,6212,2646470
1187,6075,2647470,6212,2647470
1187,6075,2648280,6212,2648280
1187,6075,2649280,6212,2649280
1187,6075,2649280,6212,2649280
1187,6075,2649280,6212,2649280
1187,6075,2649930,6212,2649930
1187,6075,2650090,6212,2650090
1187,6075,2650560,6212,2650560
1187,6075,2651560,6212,2651560
1187,6075,2652210,6212,2652210
1187,6075,2653210,6212,2653210
1187,6075,2653210,6212,2653210
1187,6075,2654210,6212,2654210
1187,6075,2654680,6212,2654680
1187,6075,2655000,6212,2655000
1187,6075,2656000,6212,2656000
1187,6075,2657000,6212,2657000
1187,6075,2658000,6212,2658000
1187,6075,2659000,6212,2659000
1187,6075,2659320,6212,2659320
1187,6075,2660320,6212,2660320
1187,6075,2660970,6212,2660970
1187,6075,2661780,6212,2661780
1187,6075,2662780,6212,2662780
1187,6075,2663240,6212,2663240
1187,6075,2663240,6212,2663240
1187,6075,2664240,6212,2664240
1187,6075,2664290,6212,2664290
1187,6075,2665290,6212,2665290
1187,6075,2666290,6212,2666290
1187,6075,2666760,6212,2666760
1187,6075,2667760,6212,2667760
1187,6075,2668760,6212,2668760
1187,6075,2669760,6212,2669760
1187,6075,2670080,6212,2670080
1187,6075,2671080,6212,2671080
1187,6075,2672080,6212,2672080
1187,6075,2672550,6212,2672550
1187,6075,2673020,6212,2673020
1187,6075,2674020,6212,2674020
1187,6075,2675020,6212,2675020
1187,6075,2675830,6212,2675830
1187,6075,2676830,6212,2676830
1187,6075,2677300,6212,2677300
1187,6075,2678300,6212,2678300
1187,6075,2678530,6212,2678530
1187,6075,2679530,6212,2679530
1187,6075,2680530,6212,2680530
1187,6075,2681530,6212,2681530
1187,6075,2681850,6212,2681850
1187,6075,2681850,6212,2681850
1187,6075,2682850,6212,2682850
1187,6075,2683850,6212,2683850
1187,6075,2684850,6212,2684850
1187,6075,2685850,6212,2685850
1187,6075,2686850,6212,2686850
1187,6075,2687850,6212,2687850
1187,6075,2688850,6212,2688850
1187,6075,2689660,6212,2689660
1187,6075,2690660,6212,2690660
1187,6075,2691660,6212,2691660
1187,6075,2692310,6212,2692310
1187,6075,2693310,6212,2693310
1187,6075,2693780,6212,2693780
1187,6075,2694250,6212,2694250
1187,6075,2694570,6212,2694570
1187,6075,2695570,6212,2695570
1187,6075,2696380,6212,2696380
1187,6075,2697380,6212,2697380
1187,6075,2698380,6212,2698380
1187,6075,2699190,6212,2699190
1188,6083,2700190,6212,2700190
1188,6083,2700660,6212,2700660
1188,6083,2700980,6212,2700980
1188,6083,2701980,6212,2701980
1188,6083,2701980,6212,2701980
1188,6083,2701980,6212,2701980
1188,6083,2702980,6212,2702980
1188,6083,2703450,6212,2703450
1188,6083,2704450,6212,2704450
1188,6083,2705450,6212,2705450
1188,6083,2706450,6212,2706450
1188,6083,2706920,6212,2706920
1188,6083,2707920,6212,2707920
1188,6083,2708920,6212,2708920
1188,6083,2709920,6212,2709920
1188,6083,2710920,6212,2710920
1188,6083,2711920,6212,2711920
1188,6083,2712920,6212,2712920
1188,6083,2713730,6212,2713730
1188,6083,2714190,6212,2714190
1188,6083,2714840,6212,2714840
1188,6083,2715840,6212,2715840
1188,6083,2716840,6212,2716840
1188,6083,2716840,6212,2716840
1188,6083,2717000,6212,2717000
1188,6083,2717320,6212,2717320
1189,6091,2717320,6212,2717320
1189,6091,2718320,6212,2718320
1189,6091,2719320,6212,2719320
1189,6091,2719690,6212,2719690
1189,6091,2720690,6212,2720690
1189,6091,2721500,6212,2721500
1189,6091,2721970,6212,2721970
1189,6091,2722970,6212,2722970
1189,6091,2723620,6212,2723620
1189,6091,2724430,6212,2724430
1189,6091,2724900,6212,2724900
1189,6091,2725900,6212,2725900
1189,6091,2726130,6212,2726130
1189,6091,2726940,6212,2726940
1189,6091,2727410,6212,2727410
1190,6093,2728220,6212,2728220
1190,6093,2729030,6212,2729030
1190,6093,2729840,6212,2729840
1190,6093,2730840,6212,2730840
1190,6093,2730840,6212,2730840
1190,6093,2731490,6212,2731490
1190,6093,2732490,6212,2732490
1190,6093,2733490,6212,2733490
1190,6093,2734300,6212,2734300
1190,6093,2735300,6212,2735300
1190,6093,2736300,6212,2736300
1190,6093,2737300,6212,2737300
1190,6093,2738300,6212,2738300
