ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1138492.89,47.38,33.81,929884.04,38.7
1138232.96,47.38,33.81,929296.85,38.68
1137996.98,47.38,33.81,929665.9,38.7
1138157.3,47.39,33.83,929665.69,38.71
1138208.83,47.41,33.84,929665.3,38.72
1138439.68,47.43,33.86,929665.3,38.73
1138203.7,47.43,33.86,929690.76,38.74
1138049.95,47.43,33.86,929665.3,38.74
1138219.34,47.44,33.87,929665.3,38.75
1138219.34,47.44,33.87,929665.3,38.75
1138121.18,47.45,33.88,929665.3,38.76
1138172.71,47.46,33.9,930107.26,38.79
1138224.24,47.48,33.92,930311.93,38.81
1138275.77,47.5,33.93,930654.98,38.84
1138327.3,47.52,33.95,930972.02,38.86
1138487.62,47.54,33.97,930971.81,38.87
1138539.15,47.55,33.99,930971.42,38.88
1138313.17,47.55,33.99,930971.42,38.89
1138364.7,47.57,34.01,930971.42,38.9
1138254.7,47.57,34.0,930861.42,38.9
1138254.7,47.57,34.0,930861.42,38.9
1138424.09,47.58,34.02,930880.3,38.91
1138424.09,47.58,34.02,930880.3,38.91
1138331.8,47.59,34.02,930861.42,38.91
1138492.12,47.6,34.04,930861.42,38.92
1138256.14,47.6,34.04,931258.02,38.95
1138307.67,47.62,34.06,931426.73,38.97
1138150.48,47.62,34.05,931274.47,38.96
1137993.28,47.61,34.05,931122.14,38.96
1138153.6,47.63,34.06,931153.93,38.97
1137917.62,47.63,34.06,930940.45,38.97
1138077.94,47.65,34.08,931870.62,39.01
1137920.6,47.64,34.08,931746.73,39.01
1137810.6,47.64,34.07,931636.73,39.01
1137810.6,47.64,34.07,931636.73,39.01
1137862.13,47.66,34.09,931636.5,39.02
1137641.8,47.66,34.09,931362.71,39.02
1137693.33,47.68,34.11,931362.34,39.03
1137693.33,47.68,34.11,931362.34,39.03
1137853.65,47.69,34.13,931362.34,39.04
1137217.68,47.68,34.11,930715.01,39.02
1137269.21,47.7,34.13,930715.01,39.04
1137320.74,47.72,34.15,930715.01,39.05
1137372.27,47.73,34.17,931289.71,39.09
1137423.8,47.75,34.19,931691.24,39.12
1137475.33,47.77,34.21,932166.53,39.15
1137386.25,47.77,34.21,932023.34,39.15
1137596.01,47.79,34.22,932031.99,39.15
1137529.81,47.79,34.23,932034.9,39.16
1137690.13,47.81,34.24,932037.31,39.17
1137741.66,47.83,34.26,932028.74,39.18
1137652.57,47.83,34.27,932026.16,39.19
1137812.89,47.85,34.28,932022.74,39.19
1137864.42,47.87,34.3,932022.74,39.21
1138018.69,47.89,34.32,933079.28,39.26
1138070.22,47.9,34.34,933217.58,39.28
1137860.99,47.9,34.33,933493.63,39.3
1137625.01,47.9,34.33,933465.76,39.3
1137851.89,47.92,34.35,933188.44,39.3
1137685.06,47.92,34.35,933458.8,39.32
1137839.33,47.94,34.37,933458.2,39.33
1137839.33,47.94,34.37,933458.2,39.33
1137839.33,47.94,34.37,933458.2,39.33
1138005.23,47.95,34.39,933458.2,39.33
1138005.23,47.95,34.39,933430.99,39.33
1138005.23,47.95,34.39,933430.99,39.33
1138005.23,47.95,34.39,933481.19,39.34
1138056.76,47.97,34.41,933481.19,39.35
1138108.29,47.99,34.42,933481.19,39.36
1137876.72,47.99,34.42,933481.59,39.37
1137766.72,47.99,34.42,933371.59,39.37
1137818.25,48.01,34.44,933371.19,39.38
1137829.48,48.01,34.44,933375.8,39.38
1137989.8,48.02,34.46,933456.51,39.39
1137832.61,48.02,34.45,933303.97,39.39
1137884.14,48.04,34.47,933471.97,39.41
1137648.16,48.04,34.47,933223.27,39.41
1137699.69,48.06,34.49,934572.49,39.48
1137860.0,48.07,34.51,934572.29,39.48
1138014.27,48.09,34.53,934571.9,39.5
1138065.8,48.11,34.55,934571.9,39.51
1138117.33,48.13,34.56,934571.9,39.52
1138168.86,48.15,34.58,934797.17,39.55
1137944.74,48.15,34.58,934521.11,39.54
1137731.98,48.14,34.58,934422.13,39.54
1137574.78,48.14,34.57,934269.88,39.54
1137338.8,48.14,34.57,934150.73,39.54
1137168.87,48.14,34.57,933865.68,39.53
1137220.4,48.15,34.59,934000.65,39.55
1136960.48,48.15,34.58,933769.57,39.54
1137120.79,48.17,34.6,933848.23,39.56
1137104.04,48.17,34.6,935030.93,39.61
1137155.57,48.19,34.62,934910.69,39.62
1137155.57,48.19,34.62,934910.69,39.62
1137324.96,48.2,34.64,934910.09,39.62
1137115.74,48.2,34.63,934743.33,39.62
1137017.58,48.2,34.64,934743.33,39.63
1137227.35,48.22,34.65,934763.88,39.63
1137059.26,48.22,34.66,934743.33,39.64
1137110.79,48.24,34.67,934743.33,39.66
1137110.79,48.24,34.67,934707.28,39.65
1137162.32,48.26,34.69,934707.28,39.67
1137316.58,48.28,34.71,935159.97,39.7
1137368.11,48.3,34.73,935360.08,39.72
1137566.39,48.32,34.75,935311.77,39.73
1137617.92,48.34,34.77,936003.85,39.77
1137669.45,48.36,34.79,936003.62,39.78
1137829.77,48.37,34.81,936003.25,39.79
1137593.79,48.37,34.81,936003.25,39.8
1137607.82,48.37,34.81,936165.72,39.81
1137768.14,48.39,34.82,936165.72,39.82
1137768.14,48.39,34.82,936165.72,39.82
1137768.14,48.39,34.82,936206.37,39.82
1137532.16,48.39,34.82,936250.78,39.83
1137532.16,48.39,34.82,936388.83,39.83
1137692.48,48.41,34.84,936376.12,39.84
1137846.74,48.43,34.86,936424.94,39.85
1137898.27,48.44,34.88,936344.42,39.86
1137949.8,48.46,34.9,937464.03,39.93
1137949.8,48.46,34.9,937464.03,39.93
1137723.82,48.46,34.9,937234.67,39.92
1137775.35,48.48,34.92,937459.14,39.95
1137826.88,48.5,34.94,937458.91,39.96
1138057.74,48.52,34.96,937458.54,39.97
1138218.06,48.54,34.97,937458.54,39.98
1137982.08,48.54,34.97,937484.0,39.99
1137722.15,48.53,34.97,937238.36,39.98
1137882.47,48.55,34.98,937234.32,39.99
1137646.49,48.55,34.98,937245.87,40.0
1137376.56,48.55,34.98,937428.86,40.01
1137428.09,48.57,35.0,937395.9,40.02
1137588.41,48.58,35.02,937463.32,40.04
1137362.43,48.58,35.02,938138.95,40.07
1137413.96,48.6,35.03,938334.87,40.09
1137170.01,48.6,35.03,938097.08,40.09
1137221.54,48.62,35.05,938173.3,40.11
1137381.86,48.63,35.07,938173.09,40.11
1137536.13,48.65,35.09,938172.7,40.13
1137587.66,48.67,35.11,938172.7,40.14
1137639.19,48.69,35.12,938172.7,40.15
1137372.67,48.69,35.12,938200.12,40.16
1137372.67,48.69,35.12,938200.12,40.16
1137136.69,48.69,35.12,938299.63,40.17
1137188.22,48.71,35.14,938306.25,40.19
1137342.48,48.73,35.16,938371.75,40.2
1137082.55,48.72,35.15,938200.12,40.2
1137248.45,48.74,35.17,939203.84,40.25
1137016.89,48.74,35.17,938961.54,40.25
1137182.79,48.75,35.19,938945.4,40.26
1136961.48,48.75,35.19,939186.43,40.27
1137013.01,48.77,35.21,939186.2,40.29
1137030.15,48.77,35.21,939189.63,40.29
1136768.39,48.77,35.2,939033.32,40.29
1136819.92,48.79,35.22,939032.95,40.3
1136980.24,48.81,35.24,939032.95,40.31
1136972.79,48.81,35.24,939048.9,40.31
1136972.79,48.81,35.24,939048.9,40.31
1136862.79,48.81,35.24,938938.9,40.31
1136654.25,48.8,35.24,938927.02,40.31
1136814.57,48.82,35.25,938930.82,40.32
1136866.1,48.84,35.27,938922.95,40.34
1136620.12,48.84,35.27,939228.18,40.36
1136671.65,48.86,35.29,939414.21,40.38
1136831.97,48.88,35.31,939391.6,40.39
1136883.5,48.89,35.33,939821.45,40.42
1136935.03,48.91,35.35,939821.22,40.43
1136927.58,48.92,35.35,940274.59,40.46
1137087.9,48.93,35.37,940274.22,40.46
1136851.92,48.93,35.37,940274.22,40.47
1137021.31,48.95,35.38,940345.21,40.48
1137072.84,48.97,35.4,940316.0,40.49
1136864.31,48.96,35.4,940114.52,40.49
1136864.31,48.96,35.4,940114.52,40.49
1136766.15,48.97,35.4,940082.02,40.5
1136766.15,48.97,35.4,940082.02,40.5
1136997.01,48.99,35.42,940072.73,40.51
1137048.54,49.01,35.44,941014.47,40.56
1137100.07,49.03,35.46,941304.33,40.59
1137151.6,49.05,35.48,941586.5,40.61
1137151.6,49.05,35.48,941586.5,40.61
1136994.41,49.05,35.48,941434.17,40.61
1137154.72,49.06,35.5,941433.96,40.62
1137154.72,49.06,35.5,941433.96,40.62
1137154.72,49.06,35.5,941433.96,40.62
1137206.25,49.08,35.52,941433.58,40.63
1136969.73,49.08,35.51,941081.53,40.62
1137021.26,49.1,35.53,941081.53,40.64
1137072.79,49.12,35.55,941081.53,40.65
1137124.32,49.14,35.57,941081.53,40.67
1137035.24,49.14,35.57,941152.09,40.67
1137204.63,49.15,35.59,941081.53,40.68
1137256.16,49.17,35.61,941081.53,40.69
1137158.0,49.18,35.61,942497.21,40.76
1137318.32,49.2,35.63,942630.08,40.77
1137082.34,49.2,35.63,942349.68,40.77
1137133.87,49.22,35.65,942349.45,40.78
1137185.4,49.23,35.67,942349.08,40.8
1137236.93,49.25,35.69,942349.08,40.81
1137397.25,49.27,35.7,942349.08,40.82
1137161.27,49.27,35.7,942349.08,40.83
1137161.27,49.27,35.7,942349.08,40.83
1137321.59,49.29,35.72,942455.03,40.84
1137085.61,49.29,35.72,942391.55,40.85
1137137.14,49.31,35.74,942453.87,40.87
1137327.16,49.32,35.76,943348.63,40.91
1137169.96,49.32,35.75,943197.32,40.91
1136924.28,49.32,35.75,942812.06,40.9
1137090.18,49.34,35.77,943429.3,40.94
1136858.62,49.34,35.77,943111.2,40.93
1137028.01,49.35,35.79,943110.6,40.94
1136929.85,49.36,35.79,943110.6,40.94
1136981.38,49.38,35.81,943110.6,40.96
1137150.78,49.39,35.83,943110.6,40.96
1137040.78,49.39,35.82,943000.6,40.96
1137033.93,49.4,35.83,943035.13,40.97
1137194.25,49.41,35.85,943015.79,40.98
1137026.04,49.41,35.84,943000.6,40.98
1137018.59,49.42,35.85,943368.71,41.0
1137070.12,49.43,35.87,943395.51,41.01
1136960.12,49.43,35.87,943285.51,41.01
1137114.39,49.45,35.89,943362.19,41.03
1136824.46,49.45,35.88,944035.55,41.06
1136984.78,49.47,35.9,944203.09,41.08
1136984.78,49.47,35.9,944203.09,41.08
1136827.58,49.46,35.9,944050.55,41.07
1136879.11,49.48,35.92,944180.65,41.09
1136930.64,49.5,35.93,944180.43,41.11
1136841.56,49.5,35.94,944034.83,41.11
1137001.88,49.52,35.95,944034.46,41.12
1137053.41,49.54,35.97,944034.46,41.13
1136817.43,49.54,35.97,944034.46,41.14
1136977.74,49.56,35.99,944253.78,41.16
1137029.27,49.58,36.01,944236.79,41.17
1136940.19,49.58,36.01,944081.43,41.17
1136991.72,49.6,36.03,944034.46,41.18
1137145.99,49.62,36.05,945450.93,41.26
1137145.99,49.62,36.05,945440.95,41.26
1137306.3,49.64,36.07,945641.91,41.27
1137357.83,49.66,36.09,945641.69,41.29
1137409.36,49.68,36.11,945641.32,41.3
1137281.53,49.68,36.11,945308.1,41.29
1137333.06,49.7,36.13,945308.1,41.31
1137333.06,49.7,36.13,945260.56,41.31
1137493.37,49.72,36.15,945260.56,41.31
1137289.63,49.71,36.15,945246.35,41.32
1137063.65,49.71,36.15,945314.46,41.33
1137223.97,49.73,36.17,945314.88,41.34
1137275.5,49.75,36.19,945399.7,41.36
1137429.77,49.77,36.21,945495.05,41.37
1137221.23,49.77,36.2,945395.7,41.37
1137272.76,49.79,36.22,945950.29,41.41
1137112.83,49.79,36.22,945972.11,41.42
1137267.1,49.81,36.24,945971.51,41.43
1137318.63,49.83,36.26,945971.51,41.44
1137370.16,49.85,36.28,945971.51,41.46
1137524.42,49.87,36.3,945971.51,41.47
1137575.95,49.89,36.32,946296.3,41.5
1137575.95,49.89,36.32,946269.1,41.5
1137339.97,49.89,36.32,946517.03,41.52
1137080.05,49.88,36.32,946271.56,41.51
1137240.36,49.9,36.33,946265.32,41.52
1137471.22,49.92,36.36,947433.98,41.58
1137625.49,49.94,36.38,947864.75,41.61
1137468.29,49.94,36.37,947739.0,41.61
1137666.57,49.96,36.4,947738.41,41.62
1137406.64,49.96,36.39,947081.76,41.6
1137420.68,49.96,36.39,947210.79,41.6
1137574.94,49.98,36.41,947210.79,41.62
1137338.96,49.98,36.41,947602.06,41.64
1137390.49,50.0,36.43,947602.06,41.66
1137130.57,50.0,36.43,947272.55,41.65
1137182.1,50.02,36.45,947395.41,41.67
1137336.36,50.04,36.47,947454.25,41.68
1137336.36,50.04,36.47,947504.45,41.68
1137496.68,50.05,36.49,947422.64,41.69
1137496.68,50.05,36.49,947524.77,41.69
1137548.21,50.07,36.51,947734.22,41.72
1137312.23,50.07,36.51,947424.89,41.71
1137363.76,50.09,36.53,949217.63,41.81
1137127.24,50.09,36.52,948977.43,41.8
1137127.24,50.09,36.52,948941.39,41.8
1136957.31,50.09,36.52,948599.18,41.79
1137008.84,50.11,36.54,948598.95,41.81
1137060.37,50.13,36.56,948598.58,41.82
1137111.9,50.15,36.58,948598.58,41.83
1137163.43,50.17,36.6,948598.58,41.85
1137317.7,50.19,36.62,948739.5,41.87
1137323.31,50.19,36.62,948782.51,41.87
1137483.63,50.21,36.64,948745.22,41.88
1137637.89,50.23,36.66,948641.59,41.88
1137792.16,50.25,36.68,950576.32,41.98
1137532.23,50.25,36.68,950132.62,41.97
1137583.76,50.27,36.7,950132.39,41.98
1137635.29,50.29,36.72,950132.02,42.0
1137866.15,50.31,36.74,950132.02,42.01
1137917.68,50.33,36.76,950132.02,42.02
1137931.71,50.33,36.76,950195.03,42.03
1137983.24,50.35,36.78,950534.94,42.06
1138034.77,50.37,36.8,950812.98,42.08
1138040.39,50.37,36.8,950816.11,42.08
1138091.92,50.39,36.82,951236.59,42.12
1138143.45,50.41,36.85,951660.85,42.15
1137907.47,50.41,36.85,951426.98,42.15
1137907.47,50.41,36.85,951426.98,42.15
1138067.78,50.43,36.86,951426.98,42.16
1138078.86,50.43,36.86,951463.21,42.16
1138130.39,50.45,36.88,951463.21,42.18
1137886.45,50.45,36.88,951508.94,42.18
1137886.45,50.45,36.88,951533.62,42.18
1137937.98,50.47,36.9,951533.62,42.2
1137702.0,50.47,36.9,951533.62,42.21
1137862.32,50.48,36.92,951577.39,42.22
1138016.59,50.51,36.94,951577.09,42.23
1138247.44,50.53,36.96,951534.66,42.24
1138021.46,50.53,36.96,952236.07,42.28
1138181.78,50.55,36.98,952282.74,42.29
1138233.31,50.57,37.0,952867.7,42.33
1138063.38,50.56,37.0,952363.98,42.31
1137803.45,50.56,36.99,952414.03,42.32
1138001.73,50.58,37.02,952414.03,42.33
1138001.73,50.58,37.02,952409.4,42.33
1138001.73,50.58,37.02,952362.15,42.33
1138156.0,50.6,37.04,952362.15,42.34
1137920.02,50.6,37.04,952087.04,42.34
1137750.09,50.6,37.04,951856.98,42.33
1137750.09,50.6,37.04,951910.27,42.34
1137750.09,50.6,37.04,951908.53,42.34
1137904.36,50.62,37.06,951929.17,42.35
1138064.67,50.64,37.07,951917.29,42.36
1137828.69,50.64,37.07,951908.53,42.37
1137880.22,50.66,37.09,951908.53,42.38
1137593.7,50.66,37.09,951948.68,42.39
1137747.97,50.68,37.11,952855.4,42.44
1137908.28,50.7,37.13,952891.77,42.45
1137698.36,50.69,37.13,952701.65,42.45
1137852.62,50.71,37.15,953247.94,42.49
1137698.86,50.71,37.15,953303.22,42.49
1137750.39,50.73,37.17,953302.99,42.51
1137801.92,50.75,37.19,953302.62,42.52
1137644.73,50.75,37.18,953150.7,42.52
1137644.73,50.75,37.18,953150.7,42.52
1137327.65,50.74,37.18,952839.89,42.51
1137327.65,50.74,37.18,952839.89,42.51
1137327.65,50.74,37.18,952839.89,42.51
1137091.67,50.74,37.18,952868.6,42.52
1137251.99,50.76,37.2,952868.6,42.53
1137201.99,50.76,37.19,952818.6,42.53
1137356.26,50.78,37.22,952818.6,42.54
1137062.32,50.78,37.21,952943.1,42.56
1136816.33,50.78,37.21,953001.23,42.57
1136976.65,50.8,37.23,952976.17,42.57
1137028.18,50.82,37.25,953021.83,42.59
1136758.25,50.81,37.24,952705.85,42.58
1136758.25,50.81,37.24,952705.85,42.58
1136522.27,50.81,37.25,952627.12,42.59
1136309.51,50.81,37.24,952239.07,42.58
1136309.51,50.81,37.24,952229.63,42.58
1136469.83,50.82,37.26,953315.74,42.63
1136469.83,50.82,37.26,953383.21,42.64
1136233.85,50.82,37.26,953294.88,42.64
1135973.92,50.82,37.25,952933.77,42.63
1135973.92,50.82,37.25,952852.97,42.63
1135973.92,50.82,37.25,952925.36,42.63
1136134.24,50.84,37.27,953046.08,42.65
1135874.31,50.83,37.27,952671.48,42.64
1136028.57,50.86,37.29,952672.77,42.65
1135871.38,50.85,37.29,952537.07,42.64
1135700.97,50.86,37.29,952558.97,42.65
1135861.29,50.87,37.31,952559.4,42.66
1135571.36,50.87,37.3,952396.12,42.66
1135571.36,50.87,37.3,952308.94,42.66
1135725.62,50.89,37.32,952307.59,42.67
1135736.56,50.89,37.32,952323.7,42.67
1135788.09,50.91,37.34,952324.15,42.69
1135839.62,50.93,37.37,952323.64,42.7
1135891.15,50.95,37.39,952876.08,42.74
1135655.17,50.95,37.39,952733.93,42.75
1135815.48,50.97,37.4,952749.45,42.76
1135677.14,50.97,37.41,953710.87,42.81
1135837.46,50.99,37.42,953836.1,42.82
1135520.38,50.98,37.42,953518.77,42.81
1135571.91,51.01,37.44,953518.54,42.83
1135401.98,51.0,37.44,952828.66,42.8
1135232.05,51.0,37.43,953361.89,42.83
1135232.05,51.0,37.43,953459.79,42.83
1135462.91,51.02,37.46,953459.42,42.84
1135514.44,51.04,37.48,953459.42,42.86
1135425.36,51.05,37.48,953294.92,42.86
1135476.89,51.07,37.5,953294.92,42.87
1135528.42,51.09,37.52,953634.83,42.91
1135579.95,51.11,37.54,953912.87,42.93
1135343.43,51.11,37.54,953666.81,42.93
1135394.96,51.13,37.56,954051.72,42.96
1135555.28,51.15,37.58,954055.94,42.97
1135319.3,51.15,37.58,954609.62,43.01
1135319.3,51.15,37.58,954558.85,43.0
1135370.83,51.17,37.6,954558.62,43.02
1135370.83,51.17,37.6,954558.62,43.02
1135525.09,51.19,37.62,954558.25,43.03
1135755.95,51.21,37.65,954558.25,43.04
1135496.02,51.21,37.64,954579.54,43.05
1135338.83,51.2,37.64,954427.0,43.05
1135499.15,51.22,37.66,954419.72,43.05
1135550.68,51.24,37.68,954413.32,43.07
1135314.7,51.24,37.68,954405.72,43.08
1135366.23,51.27,37.7,954405.72,43.09
1135532.13,51.28,37.72,955406.15,43.15
1135583.66,51.3,37.74,955764.16,43.18
1135431.21,51.3,37.74,955090.64,43.15
1135199.65,51.3,37.74,955525.73,43.18
1135251.18,51.32,37.76,955525.13,43.2
1135449.45,51.35,37.78,955525.13,43.21
1135449.45,51.35,37.78,955525.13,43.21
1135500.98,51.37,37.8,955538.95,43.23
1135552.51,51.39,37.82,955558.21,43.24
1135750.79,51.41,37.85,955525.16,43.25
1135802.32,51.43,37.87,955525.16,43.27
1135802.32,51.43,37.87,955474.13,43.27
1135853.85,51.45,37.89,955474.1,43.28
1136014.17,51.47,37.91,957295.52,43.37
1136065.7,51.49,37.93,957295.29,43.39
1135851.63,51.49,37.92,957032.74,43.38
1135615.65,51.49,37.92,956819.39,43.38
1135775.96,51.51,37.94,956819.01,43.39
1135827.49,51.53,37.96,956819.01,43.41
1135591.51,51.53,37.96,956819.01,43.42
1135434.32,51.53,37.96,956666.68,43.41
1135287.57,51.52,37.96,956151.54,43.39
1135339.1,51.55,37.98,956151.54,43.41
1135181.91,51.54,37.98,955999.28,43.41
1135201.56,51.54,37.98,956119.06,43.41
1135054.81,51.54,37.98,956402.16,43.43
1135106.34,51.56,38.0,956612.75,43.45
1135157.87,51.58,38.02,956792.05,43.48
1135209.4,51.61,38.04,957149.62,43.51
1135209.4,51.61,38.04,957100.5,43.51
1135260.93,51.63,38.06,957533.94,43.54
1135103.74,51.62,38.06,957381.41,43.54
1135302.02,51.65,38.08,957380.81,43.55
1135155.27,51.64,38.08,957380.81,43.56
1135365.04,51.66,38.09,957389.75,43.56
1135139.6,51.66,38.1,957381.81,43.57
1135349.37,51.68,38.11,957380.81,43.58
1135283.17,51.69,38.12,957528.11,43.59
1135283.17,51.69,38.12,957580.83,43.6
1135283.17,51.69,38.12,957582.38,43.6
1135443.49,51.71,38.14,957682.61,43.61
1135495.02,51.73,38.16,957608.58,43.62
1135259.04,51.73,38.16,957497.5,43.63
1135310.57,51.75,38.18,957548.71,43.65
1135479.96,51.76,38.2,958758.52,43.71
1135204.9,51.77,38.2,958705.52,43.72
1135624.01,51.8,38.23,959031.63,43.74
1135793.4,51.81,38.25,959031.04,43.75
1135776.88,51.82,38.25,959031.04,43.76
1135619.69,51.82,38.25,958878.5,43.75
1135789.08,51.83,38.27,958882.38,43.76
1135789.08,51.83,38.27,959026.39,43.77
1135840.61,51.85,38.29,959025.06,43.78
1135833.77,51.86,38.3,959022.51,43.79
1135994.08,51.88,38.31,959022.51,43.8
1135758.1,51.88,38.31,959022.51,43.81
1135549.57,51.88,38.31,959168.94,43.82
1135601.1,51.9,38.33,959210.49,43.84
1135761.42,51.92,38.35,959239.93,43.85
1135812.95,51.94,38.37,959380.44,43.87
1135495.87,51.93,38.36,959070.05,43.86
1135237.66,51.93,38.36,959730.57,43.9
1135289.19,51.95,38.38,959901.88,43.92
1135053.21,51.95,38.38,959645.26,43.92
1135251.49,51.97,38.41,959644.66,43.93
1135251.49,51.97,38.41,959644.66,43.93
1135251.49,51.97,38.41,959496.8,43.93
1135303.02,51.99,38.43,959496.8,43.94
1135463.33,52.01,38.45,959496.8,43.95
1135169.39,52.01,38.44,959510.64,43.96
1135220.92,52.03,38.46,959504.32,43.98
1135272.45,52.05,38.48,959496.8,43.99
1135323.98,52.07,38.51,959496.8,44.01
1135098.0,52.07,38.51,960181.27,44.05
1135252.27,52.1,38.53,960377.4,44.07
1135406.53,52.12,38.55,960584.35,44.09
1135566.85,52.14,38.57,960584.14,44.1
1135618.38,52.16,38.59,960583.75,44.12
1135669.91,52.18,38.61,960583.75,44.14
1135433.93,52.18,38.61,960608.97,44.15
1135174.0,52.18,38.61,960688.6,44.16
1134914.07,52.17,38.61,960419.54,44.15
1134965.6,52.19,38.63,960416.63,44.17
1135017.13,52.22,38.65,960444.58,44.18
1135177.45,52.23,38.67,960394.32,44.19
1135228.98,52.26,38.69,960394.32,44.21
1135280.51,52.28,38.71,961851.14,44.29
1135280.51,52.28,38.71,962010.63,44.3
1135332.04,52.3,38.73,962010.4,44.32
1135332.04,52.3,38.73,962010.4,44.32
1135096.06,52.3,38.73,961791.81,44.32
1135250.33,52.32,38.76,961791.44,44.33
1134990.4,52.32,38.75,961791.44,44.34
1135150.71,52.34,38.77,961792.62,44.35
1134914.73,52.34,38.77,961791.94,44.35
1135084.13,52.35,38.79,961798.33,44.36
1134985.97,52.36,38.79,961791.44,44.37
1135151.87,52.38,38.81,962379.03,44.41
1134930.31,52.38,38.81,962106.1,44.4
1134981.84,52.4,38.84,962049.3,44.42
1134981.84,52.4,38.84,962049.3,44.42
1135033.37,52.42,38.86,962172.29,44.44
1135193.68,52.44,38.88,963082.76,44.49
1134969.23,52.44,38.88,962801.44,44.49
1135020.76,52.47,38.9,962801.22,44.51
1135072.29,52.49,38.92,962800.85,44.52
1135232.6,52.51,38.94,962800.85,44.53
1135284.13,52.53,38.96,962800.85,44.55
1135284.13,52.53,38.96,962761.76,44.55
1135335.66,52.55,38.99,962761.76,44.56
1135387.19,52.57,39.01,962761.76,44.58
1135161.21,52.57,39.01,962896.76,44.6
1135321.53,52.59,39.03,962761.76,44.6
1135475.8,52.62,39.05,964319.32,44.68
1135239.82,52.62,39.05,964085.03,44.68
1135394.08,52.64,39.07,964084.43,44.7
1135592.36,52.66,39.1,964084.43,44.71
1135643.89,52.69,39.12,964084.43,44.73
1135483.96,52.68,39.12,963967.77,44.73
1135483.96,52.68,39.12,963967.77,44.73
1135483.96,52.68,39.12,963967.77,44.73
1135326.77,52.68,39.11,963813.02,44.72
1135378.3,52.7,39.14,963935.88,44.74
1135538.62,52.72,39.15,963914.62,44.75
1135544.23,52.72,39.16,963920.24,44.75
1135308.25,52.72,39.16,963858.53,44.76
1135359.78,52.74,39.18,963930.3,44.78
1135520.1,52.76,39.2,963818.64,44.78
1135571.63,52.79,39.22,965533.38,44.88
1135802.49,52.81,39.24,965532.78,44.89
1135802.49,52.81,39.24,965532.78,44.89
1135854.02,52.83,39.27,965532.78,44.91
1136008.28,52.86,39.29,965532.78,44.92
1135714.34,52.85,39.28,964885.34,44.9
1135868.6,52.87,39.31,964950.85,44.92
1135708.68,52.87,39.31,965174.51,44.93
1135862.94,52.89,39.33,965117.61,44.94
1135626.96,52.9,39.33,964872.81,44.94
1135781.23,52.92,39.35,964879.23,44.96
1135941.54,52.94,39.37,966675.43,45.05
1135681.62,52.93,39.37,966038.29,45.03
1135733.15,52.96,39.39,966567.42,45.07
1135931.42,52.98,39.41,966567.42,45.08
1135982.95,53.0,39.44,966567.42,45.1
1135746.97,53.0,39.44,966329.31,45.1
1135431.4,53.0,39.43,966023.0,45.09
1135629.68,53.02,39.45,966049.34,45.1
1135790.0,53.04,39.47,966039.45,45.11
1135544.02,53.04,39.47,966093.61,45.12
1135257.49,53.04,39.47,966167.14,45.14
1135100.3,53.03,39.47,966014.6,45.13
1135254.57,53.05,39.49,966042.22,45.15
1135414.88,53.07,39.51,966035.15,45.16
1135414.88,53.07,39.51,966072.86,45.16
1135466.41,53.1,39.53,966280.72,45.19
1135230.43,53.1,39.53,967318.5,45.24
1135461.29,53.12,39.56,967671.33,45.27
1135351.29,53.12,39.55,967561.33,45.27
1135511.61,53.14,39.57,967561.12,45.28
1135563.14,53.16,39.59,967560.73,45.3
1135563.14,53.16,39.59,967436.78,45.29
1135513.12,53.16,39.6,967265.49,45.29
1135564.65,53.19,39.62,967265.49,45.3
1135328.67,53.19,39.62,967265.49,45.31
1135380.2,53.21,39.64,967265.49,45.33
1135540.52,53.23,39.66,967411.05,45.35
1135314.54,53.23,39.66,967668.41,45.37
1135154.61,53.23,39.66,967715.77,45.38
1135206.14,53.25,39.68,967312.85,45.38
1135437.0,53.28,39.71,968412.77,45.44
1135280.4,53.27,39.71,968047.52,45.43
1135331.93,53.3,39.73,968171.78,45.45
1135383.46,53.32,39.75,968171.56,45.47
1135434.99,53.34,39.78,968171.19,45.48
1135198.47,53.34,39.77,968020.05,45.48
