ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1146,5774,2201180,6212,2209180
1146,5774,2201990,6212,2209990
1146,5774,2202990,6212,2210990
1146,5774,2203990,6212,2211990
1146,5774,2204210,6212,2212210
1146,5774,2205210,6212,2213210
1146,5774,2206210,6212,2214210
1146,5774,2207210,6212,2215210
1146,5774,2208210,6212,2216210
1146,5774,2208210,6212,2216210
1146,5774,2208680,6212,2216680
1146,5774,2209680,6212,2217680
1146,5774,2210150,6212,2218150
1146,5774,2210960,6212,2218960
1147,5776,2211960,6212,2219960
1147,5776,2212960,6212,2220960
1147,5776,2213550,6212,2221550
1147,5776,2214550,6212,2222550
1147,5776,2215550,6212,2223550
1147,5776,2216550,6212,2224550
1147,5776,2217550,6212,2225550
1147,5776,2218550,6212,2226550
1147,5776,2218550,6212,2226550
1147,5776,2219360,6212,2227360
1147,5776,2220360,6212,2228360
1147,5776,2220360,6212,2228360
1147,5776,2221360,6212,2229360
1147,5776,2222360,6212,2230360
1147,5776,2222830,6212,2230830
1147,5776,2223380,6212,2231380
1147,5776,2224380,6212,2232380
1147,5776,2225380,6212,2233380
1147,5776,2226380,6212,2234380
1147,5776,2226850,6212,2234850
1148,5778,2227850,6212,2235850
1148,5778,2228850,6212,2236850
1148,5778,2229500,6212,2237500
1149,5786,2229970,6212,2237970
1149,5786,2229970,6212,2237970
1149,5786,2230970,6212,2238970
1149,5786,2231970,6212,2239970
1149,5786,2232970,6212,2240970
1149,5786,2233780,6212,2241780
1149,5786,2234100,6212,2242100
1150,5794,2234910,6212,2242910
1150,5794,2234910,6212,2242910
1150,5794,2235230,6212,2243230
1150,5794,2236230,6212,2244230
1150,5794,2237230,6212,2245230
1150,5794,2237550,6212,2245550
1150,5794,2237780,6212,2245780
1150,5794,2238010,6212,2246010
1150,5794,2238820,6212,2246820
1150,5794,2239630,6212,2247630
1150,5794,2240630,6212,2248630
1150,5794,2240950,6212,2248950
1150,5794,2241760,6212,2249760
1150,5794,2242760,6212,2250760
1150,5794,2243220,6212,2251220
1150,5794,2244220,6212,2252220
1150,5794,2244220,6212,2252220
1150,5794,2245220,6212,2253220
1150,5794,2246030,6212,2254030
1150,5794,2246190,6212,2254190
1150,5794,2247190,6212,2255190
1150,5794,2247410,6212,2255410
1150,5794,2248410,6212,2256410
1150,5794,2248410,6212,2256410
1150,5794,2249410,6212,2257410
1150,5794,2250060,6212,2258060
1150,5794,2251060,6212,2259060
1150,5794,2251060,6212,2259060
1150,5794,2252060,6212,2260060
1150,5794,2253060,6212,2261060
1150,5794,2254060,6212,2262060
1150,5794,2254060,6212,2262060
1150,5794,2254710,6212,2262710
1150,5794,2255180,6212,2263180
1151,5802,2256180,6212,2264180
1151,5802,2257180,6212,2265180
1151,5802,2257650,6212,2265650
1151,5802,2258110,6212,2266110
1151,5802,2258580,6212,2266580
1152,5810,2259580,6212,2267580
1152,5810,2260580,6212,2268580
1152,5810,2261580,6212,2269580
1152,5810,2262580,6212,2270580
1152,5810,2262580,6212,2270580
1152,5810,2263580,6212,2271580
1152,5810,2263800,6212,2271800
1153,5818,2263800,6212,2271800
1153,5818,2264120,6212,2272120
1153,5818,2265120,6212,2273120
1153,5818,2265120,6212,2273120
1153,5818,2265670,6212,2273670
1154,5826,2266670,6212,2274670
1154,5826,2267140,6212,2275140
1154,5826,2268140,6212,2276140
1154,5826,2269140,6212,2277140
1154,5826,2270140,6212,2278140
1154,5826,2270610,6212,2278610
1154,5826,2271610,6212,2279610
1154,5826,2271930,6212,2279930
1154,5826,2272930,6212,2280930
1154,5826,2272930,6212,2280930
1154,5826,2273930,6212,2281930
1154,5826,2274090,6212,2282090
1154,5826,2274560,6212,2282560
1154,5826,2275560,6212,2283560
1154,5826,2275560,6212,2283560
1154,5826,2275560,6212,2283560
1154,5826,2276030,6212,2284030
1154,5826,2277030,6212,2285030
1154,5826,2277680,6212,2285680
1154,5826,2278680,6212,2286680
1154,5826,2279150,6212,2287150
1154,5826,2279960,6212,2287960
1154,5826,2280960,6212,2288960
1154,5826,2281770,6212,2289770
1154,5826,2282580,6212,2290580
1154,5826,2283580,6212,2291580
1154,5826,2284580,6212,2292580
1154,5826,2285050,6212,2293050
1154,5826,2286050,6212,2294050
1154,5826,2287050,6212,2295050
1154,5826,2287370,6212,2295370
1154,5826,2287370,6212,2295370
1154,5826,2288020,6212,2296020
1154,5826,2288830,6212,2296830
1155,5834,2289150,6212,2297150
1155,5834,2290150,6212,2298150
1156,5842,2291150,6212,2299150
1156,5842,2292150,6212,2300150
1156,5842,2293150,6212,2301150
1156,5842,2293470,6212,2301470
1156,5842,2294470,6212,2302470
1156,5842,2294470,6212,2302470
1156,5842,2295470,6212,2303470
1156,5842,2295470,6212,2303470
1156,5842,2296470,6212,2304470
1156,5842,2297470,6212,2305470
1156,5842,2298280,6212,2306280
1156,5842,2299280,6212,2307280
1156,5842,2300280,6212,2308280
1156,5842,2300280,6212,2308280
1157,5843,2300600,6212,2308600
1157,5843,2301410,6212,2309410
1157,5843,2302410,6212,2310410
1157,5843,2303410,6212,2311410
1157,5843,2304410,6212,2312410
1157,5843,2305220,6212,2313220
1157,5843,2305220,6212,2313220
1157,5843,2306220,6212,2314220
1157,5843,2306700,6212,2314700
1157,5843,2307700,6212,2315700
1157,5843,2308700,6212,2316700
1157,5843,2309510,6212,2317510
1157,5843,2310320,6212,2318320
1157,5843,2311320,6212,2319320
1157,5843,2312320,6212,2320320
1157,5843,2313320,6212,2321320
1157,5843,2314320,6212,2322320
1157,5843,2315320,6212,2323320
1157,5843,2316130,6212,2324130
1157,5843,2316130,6212,2324130
1157,5843,2317130,6212,2325130
1157,5843,2318130,6212,2326130
1157,5843,2318940,6212,2326940
1157,5843,2319940,6212,2327940
1157,5843,2320410,6212,2328410
1157,5843,2320410,6212,2328410
1157,5843,2321410,6212,2329410
1157,5843,2321880,6212,2329880
1157,5843,2322880,6212,2330880
1157,5843,2323470,6212,2331470
1157,5843,2323470,6212,2331470
1157,5843,2324280,6212,2332280
1157,5843,2325090,6212,2333090
1157,5843,2325090,6212,2333090
1157,5843,2326090,6212,2334090
1157,5843,2326560,6212,2334560
1157,5843,2326670,6212,2334670
1157,5843,2327260,6212,2335260
1158,5851,2328260,6212,2336260
1158,5851,2329260,6212,2337260
1158,5851,2329260,6212,2337260
1158,5851,2330260,6212,2338260
1158,5851,2330910,6212,2338910
1158,5851,2331720,6212,2339720
1158,5851,2332720,6212,2340720
1158,5851,2333720,6212,2341720
1158,5851,2334720,6212,2342720
1158,5851,2335720,6212,2343720
1158,5851,2336720,6212,2344720
1158,5851,2337190,6212,2345190
1158,5851,2337840,6212,2345840
1158,5851,2341840,6212,2349840
1158,5851,2341840,6212,2349840
1158,5851,2342070,6212,2350070
1158,5851,2342540,6212,2350540
1159,5853,2343540,6212,2351540
1159,5853,2344540,6212,2352540
1159,5853,2344700,6212,2352700
1159,5853,2345510,6212,2353510
1159,5853,2346510,6212,2354510
1159,5853,2346980,6212,2354980
1159,5853,2347790,6212,2355790
1159,5853,2348790,6212,2356790
1159,5853,2348790,6212,2356790
1159,5853,2349790,6212,2357790
1159,5853,2350790,6212,2358790
1159,5853,2351250,6212,2359250
1160,5855,2352250,6212,2360250
1160,5855,2352710,6212,2360710
1160,5855,2353710,6212,2361710
1160,5855,2353710,6212,2361710
1160,5855,2354710,6212,2362710
1160,5855,2355520,6212,2363520
1160,5855,2355520,6212,2363520
1160,5855,2356520,6212,2364520
1160,5855,2357520,6212,2365520
1160,5855,2358520,6212,2366520
1161,5857,2359520,6212,2367520
1161,5857,2360520,6212,2368520
1161,5857,2360520,6212,2368520
1161,5857,2361520,6212,2369520
1161,5857,2361520,6212,2369520
1161,5857,2361520,6212,2369520
1161,5857,2362330,6212,2370330
1161,5857,2362800,6212,2370800
1161,5857,2363610,6212,2371610
1161,5857,2364610,6212,2372610
1161,5857,2364840,6212,2372840
1161,5857,2365310,6212,2373310
1161,5857,2365310,6212,2373310
1161,5857,2365780,6212,2373780
1161,5857,2366780,6212,2374780
1161,5857,2367780,6212,2375780
1161,5857,2368590,6212,2376590
1161,5857,2369590,6212,2377590
1161,5857,2370590,6212,2378590
1161,5857,2371590,6212,2379590
1161,5857,2372590,6212,2380590
1161,5857,2372590,6212,2380590
1161,5857,2372910,6212,2380910
1161,5857,2373380,6212,2381380
1161,5857,2373850,6212,2381850
1161,5857,2374850,6212,2382850
1161,5857,2374850,6212,2382850
1161,5857,2375850,6212,2383850
1161,5857,2376320,6212,2384320
1161,5857,2376320,6212,2384320
1161,5857,2376970,6212,2384970
1161,5857,2377970,6212,2385970
1161,5857,2378970,6212,2386970
1161,5857,2379970,6212,2387970
1161,5857,2380970,6212,2388970
1161,5857,2381970,6212,2389970
1161,5857,2382970,6212,2390970
1161,5857,2382970,6212,2390970
1161,5857,2383970,6212,2391970
1161,5857,2383970,6212,2391970
1161,5857,2384780,6212,2392780
1161,5857,2385590,6212,2393590
1162,5865,2386590,6212,2394590
1162,5865,2387590,6212,2395590
1162,5865,2388060,6212,2396060
1162,5865,2388280,6212,2396280
1162,5865,2389280,6212,2397280
1162,5865,2390090,6212,2398090
1162,5865,2390090,6212,2398090
1162,5865,2390320,6212,2398320
1162,5865,2391320,6212,2399320
1162,5865,2392320,6212,2400320
1162,5865,2393320,6212,2401320
1163,5873,2394320,6212,2402320
1163,5873,2395320,6212,2403320
1163,5873,2396320,6212,2404320
1163,5873,2397320,6212,2405320
1163,5873,2398130,6212,2406130
1163,5873,2399130,6212,2407130
1163,5873,2399600,6212,2407600
1163,5873,2400070,6212,2408070
1163,5873,2401070,6212,2409070
1163,5873,2401070,6212,2409070
1163,5873,2401070,6212,2409070
1163,5873,2401720,6212,2409720
1163,5873,2402720,6212,2410720
1163,5873,2403190,6212,2411190
1163,5873,2404190,6212,2412190
1163,5873,2405190,6212,2413190
1163,5873,2405510,6212,2413510
1163,5873,2405740,6212,2413740
1163,5873,2406740,6212,2414740
1163,5873,2407740,6212,2415740
1163,5873,2407740,6212,2415740
1163,5873,2408740,6212,2416740
1163,5873,2409740,6212,2417740
1163,5873,2410550,6212,2418550
1163,5873,2411550,6212,2419550
1163,5873,2412550,6212,2420550
1163,5873,2413550,6212,2421550
1163,5873,2414550,6212,2422550
1163,5873,2415100,6212,2423100
1163,5873,2416100,6212,2424100
1163,5873,2417100,6212,2425100
1163,5873,2417570,6212,2425570
1163,5873,2417570,6212,2425570
1163,5873,2418570,6212,2426570
1163,5873,2419570,6212,2427570
1163,5873,2419570,6212,2427570
1163,5873,2419800,6212,2427800
1164,5874,2420800,6212,2428800
1164,5874,2420800,6212,2428800
1164,5874,2420800,6212,2428800
1164,5874,2421610,6212,2429610
1164,5874,2422610,6212,2430610
1164,5874,2423610,6212,2431610
1164,5874,2424260,6212,2432260
1165,5882,2424580,6212,2432580
1165,5882,2424580,6212,2432580
1165,5882,2425230,6212,2433230
1165,5882,2426040,6212,2434040
1165,5882,2426040,6212,2434040
1165,5882,2427040,6212,2435040
1166,5883,2427040,6212,2435040
1166,5883,2427200,6212,2435200
1166,5883,2428200,6212,2436200
1166,5883,2428200,6212,2436200
1166,5883,2428570,6212,2436570
1166,5883,2428570,6212,2436570
1166,5883,2429380,6212,2437380
1166,5883,2429380,6212,2437380
1166,5883,2429540,6212,2437540
1166,5883,2430540,6212,2438540
1166,5883,2431010,6212,2439010
1166,5883,2431490,6212,2439490
1166,5883,2432490,6212,2440490
1166,5883,2432810,6212,2440810
1166,5883,2433810,6212,2441810
1166,5883,2434130,6212,2442130
1166,5883,2434940,6212,2442940
1166,5883,2435940,6212,2443940
1166,5883,2436940,6212,2444940
1166,5883,2437940,6212,2445940
1166,5883,2438750,6212,2446750
1166,5883,2439750,6212,2447750
1166,5883,2440750,6212,2448750
1166,5883,2441560,6212,2449560
1166,5883,2442370,6212,2450370
1166,5883,2443180,6212,2451180
1166,5883,2444180,6212,2452180
1166,5883,2444770,6212,2452770
1167,5891,2445770,6212,2453770
1167,5891,2446770,6212,2454770
1167,5891,2447000,6212,2455000
1167,5891,2448000,6212,2456000
1167,5891,2448000,6212,2456000
1167,5891,2448000,6212,2456000
1167,5891,2448810,6212,2456810
1167,5891,2449810,6212,2457810
1167,5891,2450460,6212,2458460
1167,5891,2450930,6212,2458930
1167,5891,2451300,6212,2459300
1167,5891,2452110,6212,2460110
1167,5891,2452430,6212,2460430
1167,5891,2453430,6212,2461430
1167,5891,2454240,6212,2462240
1168,5899,2455240,6212,2463240
1169,5901,2456050,6212,2464050
1169,5901,2457050,6212,2465050
1169,5901,2457860,6212,2465860
1169,5901,2458180,6212,2466180
1169,5901,2459180,6212,2467180
1169,5901,2459500,6212,2467500
1169,5901,2460500,6212,2468500
1169,5901,2460500,6212,2468500
1169,5901,2460500,6212,2468500
1169,5901,2460820,6212,2468820
1169,5901,2461630,6212,2469630
1169,5901,2461950,6212,2469950
1169,5901,2462950,6212,2470950
1169,5901,2463950,6212,2471950
1169,5901,2464420,6212,2472420
1169,5901,2464420,6212,2472420
1169,5901,2465420,6212,2473420
1169,5901,2465890,6212,2473890
1169,5901,2466890,6212,2474890
1169,5901,2467890,6212,2475890
1169,5901,2468360,6212,2476360
1169,5901,2469360,6212,2477360
1169,5901,2469830,6212,2477830
1169,5901,2470830,6212,2478830
1170,5903,2471480,6212,2479480
1170,5903,2471950,6212,2479950
1170,5903,2472270,6212,2480270
1170,5903,2473270,6212,2481270
1170,5903,2474270,6212,2482270
1170,5903,2474430,6212,2482430
1170,5903,2475430,6212,2483430
1170,5903,2476430,6212,2484430
1170,5903,2477430,6212,2485430
1170,5903,2478240,6212,2486240
1170,5903,2478790,6212,2486790
1170,5903,2479790,6212,2487790
1170,5903,2480790,6212,2488790
1170,5903,2480790,6212,2488790
1170,5903,2481790,6212,2489790
1170,5903,2482790,6212,2490790
1170,5903,2483260,6212,2491260
1170,5903,2484070,6212,2492070
1170,5903,2484540,6212,2492540
1170,5903,2485350,6212,2493350
1170,5903,2485350,6212,2493350
1170,5903,2486350,6212,2494350
1170,5903,2487000,6212,2495000
1170,5903,2487810,6212,2495810
1170,5903,2488810,6212,2496810
1171,5904,2489620,6212,2497620
1171,5904,2490620,6212,2498620
1171,5904,2490940,6212,2498940
1171,5904,2491940,6212,2499940
1171,5904,2491940,6212,2499940
1171,5904,2492940,6212,2500940
1171,5904,2493940,6212,2501940
1171,5904,2494750,6212,2502750
1171,5904,2495070,6212,2503070
1171,5904,2496070,6212,2504070
1171,5904,2496880,6212,2504880
1171,5904,2497350,6212,2505350
1171,5904,2497820,6212,2505820
1171,5904,2498290,6212,2506290
1171,5904,2498290,6212,2506290
1171,5904,2499290,6212,2507290
1171,5904,2499760,6212,2507760
1171,5904,2500760,6212,2508760
1171,5904,2501230,6212,2509230
1171,5904,2502230,6212,2510230
1171,5904,2502700,6212,2510700
1171,5904,2502700,6212,2510700
1171,5904,2503250,6212,2511250
1171,5904,2504250,6212,2512250
1171,5904,2505250,6212,2513250
1171,5904,2506250,6212,2514250
1171,5904,2507250,6212,2515250
1171,5904,2507570,6212,2515570
1172,5912,2508570,6212,2516570
1172,5912,2508570,6212,2516570
1172,5912,2509030,6212,2517030
1172,5912,2509680,6212,2517680
1172,5912,2510680,6212,2518680
1172,5912,2511490,6212,2519490
1172,5912,2512300,6212,2520300
1172,5912,2512300,6212,2520300
1172,5912,2513300,6212,2521300
1172,5912,2514110,6212,2522110
1172,5912,2515110,6212,2523110
1172,5912,2516110,6212,2524110
1172,5912,2516920,6212,2524920
1172,5912,2517510,6212,2525510
1172,5912,2518510,6212,2526510
1173,5920,2519510,6212,2527510
1173,5920,2520320,6212,2528320
1173,5920,2521320,6212,2529320
1173,5920,2522320,6212,2530320
1173,5920,2523320,6212,2531320
1173,5920,2524130,6212,2532130
1173,5920,2525130,6212,2533130
1173,5920,2525590,6212,2533590
1173,5920,2526590,6212,2534590
1173,5920,2527400,6212,2535400
1173,5920,2528210,6212,2536210
1173,5920,2529210,6212,2537210
1173,5920,2529210,6212,2537210
1173,5920,2529210,6212,2537210
1173,5920,2530210,6212,2538210
1173,5920,2531210,6212,2539210
1173,5920,2532210,6212,2540210
1173,5920,2532680,6212,2540680
1173,5920,2533680,6212,2541680
1173,5920,2534680,6212,2542680
1174,5928,2534790,6212,2542790
1174,5928,2535790,6212,2543790
1174,5928,2536790,6212,2544790
1174,5928,2537790,6212,2545790
1174,5928,2538790,6212,2546790
1174,5928,2539790,6212,2547790
1174,5928,2540260,6212,2548260
1174,5928,2541260,6212,2549260
1174,5928,2542070,6212,2550070
1174,5928,2542440,6212,2550440
1174,5928,2542910,6212,2550910
1174,5928,2543370,6212,2551370
1174,5928,2543690,6212,2551690
1174,5928,2543690,6212,2551690
1174,5928,2543690,6212,2551690
1174,5928,2543850,6212,2551850
1174,5928,2543850,6212,2551850
1174,5928,2544850,6212,2552850
1174,5928,2545660,6212,2553660
1174,5928,2546660,6212,2554660
1174,5928,2547660,6212,2555660
1174,5928,2547660,6212,2555660
1174,5928,2548660,6212,2556660
1174,5928,2549130,6212,2557130
1174,5928,2550130,6212,2558130
1175,5936,2550600,6212,2558600
1175,5936,2550600,6212,2558600
1175,5936,2550600,6212,2558600
1175,5936,2551600,6212,2559600
1175,5936,2552070,6212,2560070
1175,5936,2552070,6212,2560070
1175,5936,2552300,6212,2560300
1175,5936,2553300,6212,2561300
1175,5936,2553300,6212,2561300
1175,5936,2554110,6212,2562110
1175,5936,2555110,6212,2563110
1175,5936,2555430,6212,2563430
1175,5936,2555900,6212,2563900
1175,5936,2556900,6212,2564900
1175,5936,2556900,6212,2564900
1175,5936,2557900,6212,2565900
1175,5936,2558450,6212,2566450
1175,5936,2558450,6212,2566450
1175,5936,2558450,6212,2566450
1175,5936,2558920,6212,2566920
1175,5936,2559920,6212,2567920
1175,5936,2559920,6212,2567920
1175,5936,2560920,6212,2568920
1175,5936,2561730,6212,2569730
1175,5936,2562540,6212,2570540
1175,5936,2562540,6212,2570540
1175,5936,2563540,6212,2571540
1175,5936,2564540,6212,2572540
1176,5944,2565010,6212,2573010
1176,5944,2566010,6212,2574010
1176,5944,2567010,6212,2575010
1176,5944,2567480,6212,2575480
1176,5944,2567480,6212,2575480
1176,5944,2567800,6212,2575800
1176,5944,2567800,6212,2575800
1176,5944,2567800,6212,2575800
1176,5944,2568610,6212,2576610
1176,5944,2569090,6212,2577090
1176,5944,2569320,6212,2577320
1176,5944,2570320,6212,2578320
1176,5944,2570320,6212,2578320
1176,5944,2571320,6212,2579320
1176,5944,2572320,6212,2580320
1176,5944,2572480,6212,2580480
1176,5944,2573480,6212,2581480
1176,5944,2573480,6212,2581480
1176,5944,2573940,6212,2581940
1176,5944,2574590,6212,2582590
1176,5944,2575590,6212,2583590
1176,5944,2576050,6212,2584050
1177,5952,2576860,6212,2584860
1177,5952,2577670,6212,2585670
1177,5952,2577670,6212,2585670
1177,5952,2578670,6212,2586670
1177,5952,2579670,6212,2587670
1177,5952,2580670,6212,2588670
1177,5952,2581670,6212,2589670
1177,5952,2582670,6212,2590670
1177,5952,2583670,6212,2591670
1177,5952,2584140,6212,2592140
1177,5952,2584950,6212,2592950
1177,5952,2585950,6212,2593950
1177,5952,2586950,6212,2594950
1177,5952,2587950,6212,2595950
1177,5952,2587950,6212,2595950
1177,5952,2588270,6212,2596270
1177,5952,2588430,6212,2596430
1177,5952,2589430,6212,2597430
1177,5952,2590430,6212,2598430
1177,5952,2590430,6212,2598430
1177,5952,2591080,6212,2599080
1177,5952,2591080,6212,2599080
1177,5952,2592080,6212,2600080
1178,5960,2592550,6212,2600550
1178,5960,2593550,6212,2601550
1178,5960,2594550,6212,2602550
1178,5960,2595360,6212,2603360
1178,5960,2596360,6212,2604360
1178,5960,2597010,6212,2605010
1179,5968,2605010,6212,2613010
1179,5968,2606010,6212,2614010
1179,5968,2607010,6212,2615010
1179,5968,2607010,6212,2615010
1179,5968,2608010,6212,2616010
1179,5968,2608010,6212,2616010
1179,5968,2609010,6212,2617010
1179,5968,2609330,6212,2617330
1179,5968,2610330,6212,2618330
1179,5968,2610330,6212,2618330
1179,5968,2611330,6212,2619330
1179,5968,2611330,6212,2619330
1179,5968,2612330,6212,2620330
1179,5968,2613330,6212,2621330
1179,5968,2614330,6212,2622330
1179,5968,2614330,6212,2622330
1179,5968,2614330,6212,2622330
1179,5968,2614330,6212,2622330
1179,5968,2615330,6212,2623330
1180,5976,2615330,6212,2623330
1180,5976,2615330,6212,2623330
1180,5976,2616140,6212,2624140
1180,5976,2616140,6212,2625140
1180,5976,2616460,6212,2625460
1180,5976,2617270,6212,2626270
1180,5976,2617590,6212,2626590
1180,5976,2618400,6212,2627400
1180,5976,2619400,6212,2628400
1180,5976,2620400,6212,2629400
1180,5976,2620870,6212,2629870
1180,5976,2621870,6212,2630870
1180,5976,2622340,6212,2631340
1180,5976,2622340,6212,2631340
1180,5976,2622450,6212,2631450
1180,5976,2623450,6212,2632450
1181,5977,2624260,6212,2633260
1181,5977,2625070,6212,2634070
1181,5977,2625660,6212,2634660
1181,5977,2626660,6212,2635660
1181,5977,2626660,6212,2635660
1181,5977,2627660,6212,2636660
1181,5977,2628470,6212,2637470
1181,5977,2628470,6212,2637470
1181,5977,2629470,6212,2638470
1182,5985,2637470,6212,2646470
1182,5985,2638470,6212,2647470
1182,5985,2639280,6212,2648280
1182,5985,2640280,6212,2649280
1182,5985,2640280,6212,2649280
1182,5985,2640280,6212,2649280
1182,5985,2640280,6212,2649930
1182,5985,2640440,6212,2650090
1182,5985,2640910,6212,2650560
1182,5985,2641910,6212,2651560
1182,5985,2642560,6212,2652210
1182,5985,2643560,6212,2653210
1182,5985,2643560,6212,2653210
1182,5985,2644560,6212,2654210
1182,5985,2645030,6212,2654680
1182,5985,2645350,6212,2655000
1182,5985,2646350,6212,2656000
1182,5985,2647350,6212,2657000
1182,5985,2648350,6212,2658000
1182,5985,2649350,6212,2659000
1182,5985,2649670,6212,2659320
1182,5985,2650670,6212,2660320
1182,5985,2651320,6212,2660970
1182,5985,2652130,6212,2661780
1182,5985,2653130,6212,2662780
