ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
812840.14,35.39,6.62,524801.33,22.85
812545.4,35.39,6.62,524751.81,22.86
812420.53,35.39,6.62,525470.27,22.89
812333.33,35.4,6.63,524622.68,22.86
812038.6,35.4,6.63,524614.52,22.87
811743.86,35.41,6.63,525871.97,22.94
812100.25,35.42,6.65,525168.17,22.91
812100.25,35.42,6.65,525168.17,22.91
812100.25,35.42,6.65,525168.17,22.91
812020.07,35.43,6.66,524154.0,22.87
811735.86,35.44,6.66,523011.97,22.83
724993.96,31.66,7.09,535672.81,23.39
724699.23,31.66,7.1,534763.3,23.36
724960.21,31.67,7.11,534761.05,23.36
724960.21,31.67,7.11,534761.05,23.36
724707.58,31.68,7.12,534705.6,23.37
724707.58,31.68,7.12,534705.6,23.37
724454.95,31.68,7.12,534887.1,23.39
724202.32,31.68,7.12,534834.03,23.4
723949.68,31.69,7.12,534694.52,23.4
723866.0,31.69,7.13,534177.8,23.39
723702.21,31.69,7.13,534757.22,23.42
723365.37,31.69,7.13,534349.86,23.41
723365.37,31.69,7.13,534349.86,23.41
723116.25,31.69,7.13,533634.69,23.39
722863.61,31.69,7.13,533433.14,23.39
722673.93,31.69,7.13,533231.56,23.38
722477.44,31.69,7.13,533201.08,23.39
722214.28,31.7,7.14,532467.98,23.37
721961.65,31.7,7.14,532420.69,23.38
721684.46,31.7,7.14,532166.44,23.38
721431.82,31.7,7.14,532859.71,23.42
721661.23,31.72,7.16,532636.24,23.41
721408.6,31.72,7.16,532983.02,23.44
721408.6,31.72,7.16,532983.02,23.44
721328.42,31.73,7.17,532466.01,23.42
721168.42,31.73,7.17,532306.01,23.42
720505.26,31.71,7.15,531567.1,23.4
718540.35,31.74,7.18,531447.23,23.47
718540.35,31.74,7.18,531447.23,23.47
718315.23,31.74,7.18,532061.41,23.51
718495.23,31.76,7.2,531360.26,23.49
718291.72,31.76,7.2,531219.96,23.49
718291.72,31.76,7.2,531219.96,23.49
718095.23,31.77,7.21,531193.89,23.5
717842.6,31.77,7.21,531868.24,23.54
717801.02,31.78,7.22,531431.82,23.53
717801.02,31.78,7.22,531431.82,23.53
717548.39,31.78,7.22,531304.6,23.53
717255.16,31.77,7.21,530994.95,23.52
717002.53,31.78,7.22,530648.76,23.52
716679.72,31.78,7.22,530261.57,23.51
716638.14,31.79,7.22,529768.08,23.5
716638.14,31.79,7.22,529768.08,23.5
714673.23,31.81,7.25,529668.66,23.58
714424.32,31.81,7.25,529339.06,23.57
714026.18,31.8,7.24,528914.88,23.56
713967.05,31.81,7.25,528279.61,23.54
713879.86,31.82,7.26,528534.7,23.56
713683.37,31.83,7.26,528513.01,23.57
713624.25,31.83,7.27,528063.5,23.56
713347.05,31.84,7.27,527778.69,23.55
713284.42,31.85,7.28,527736.47,23.56
713221.79,31.85,7.29,527718.27,23.57
713305.65,31.87,7.31,527900.58,23.58
713519.12,31.88,7.32,527752.48,23.58
713456.49,31.89,7.33,527704.79,23.59
713456.49,31.89,7.33,527704.79,23.59
713203.86,31.89,7.33,528858.38,23.65
713203.86,31.89,7.33,528858.38,23.65
712807.75,31.88,7.32,528384.64,23.63
712807.75,31.88,7.32,528384.64,23.63
713012.6,31.9,7.34,528720.51,23.65
712985.05,31.91,7.35,528267.3,23.64
712985.05,31.91,7.35,528267.3,23.64
712597.58,31.9,7.34,528274.8,23.65
712597.58,31.9,7.34,528274.8,23.65
712260.74,31.9,7.34,527869.27,23.64
712486.35,31.92,7.35,525958.43,23.56
712289.86,31.92,7.36,525955.82,23.57
712037.23,31.92,7.36,525910.68,23.58
711784.6,31.93,7.37,525873.65,23.59
711998.07,31.94,7.38,526366.88,23.62
711998.07,31.94,7.38,526366.88,23.62
711745.44,31.95,7.39,525991.55,23.61
711745.44,31.95,7.39,525991.55,23.61
711492.81,31.95,7.39,525858.27,23.61
711240.18,31.95,7.39,526360.05,23.65
710987.54,31.96,7.39,526275.81,23.65
710780.53,31.96,7.4,525142.83,23.61
710573.51,31.97,7.4,523890.47,23.57
710377.02,31.97,7.41,523866.66,23.58
710124.39,31.97,7.41,523812.7,23.59
709871.75,31.98,7.42,524441.51,23.62
709809.12,31.99,7.42,524223.07,23.62
709413.02,31.98,7.41,523855.82,23.61
709160.39,31.98,7.42,523438.74,23.6
709365.23,31.99,7.43,523603.77,23.62
709123.12,32.0,7.44,524272.87,23.66
708884.14,32.0,7.44,524057.66,23.66
708462.49,31.99,7.43,523653.35,23.64
708266.0,31.99,7.43,523656.33,23.66
708470.84,32.01,7.45,523605.04,23.66
708554.7,32.02,7.46,523832.04,23.68
708302.07,32.03,7.47,523650.34,23.68
708239.44,32.04,7.47,523596.09,23.68
707986.81,32.04,7.48,524174.33,23.72
707599.33,32.03,7.47,523716.48,23.71
707599.33,32.03,7.47,523716.48,23.71
707346.7,32.03,7.47,523652.11,23.71
707040.21,32.02,7.46,523344.61,23.7
706787.58,32.03,7.46,523821.35,23.73
706580.56,32.03,7.47,522647.28,23.69
706577.58,32.04,7.48,521790.07,23.66
706381.09,32.05,7.49,521787.46,23.67
706128.46,32.05,7.49,521712.3,23.68
705875.82,32.05,7.49,521895.42,23.7
705623.19,32.06,7.5,521791.29,23.71
705370.56,32.06,7.5,521691.25,23.71
705117.93,32.06,7.5,522256.84,23.75
704889.86,32.07,7.51,521991.87,23.75
704889.86,32.07,7.51,521991.87,23.75
704889.86,32.07,7.51,521991.87,23.75
704612.67,32.07,7.51,521670.2,23.74
704595.65,32.08,7.52,520909.76,23.72
704388.63,32.09,7.52,519716.61,23.67
704388.63,32.09,7.52,519716.61,23.67
704192.14,32.09,7.53,519714.0,23.68
704396.98,32.11,7.55,519658.91,23.69
704144.35,32.11,7.55,519635.55,23.7
703807.51,32.11,7.55,518674.23,23.66
703807.51,32.11,7.55,518674.23,23.66
703554.88,32.11,7.55,519086.62,23.69
703554.88,32.11,7.55,519086.62,23.69
703302.25,32.12,7.55,518660.2,23.68
703302.25,32.12,7.55,518660.2,23.68
703049.61,32.12,7.56,518821.85,23.7
703049.61,32.12,7.56,518821.85,23.7
703049.61,32.12,7.56,518821.85,23.7
703049.61,32.12,7.56,518821.85,23.7
702807.51,32.12,7.56,519392.59,23.74
702734.35,32.13,7.57,519271.62,23.74
702537.86,32.14,7.58,519249.22,23.75
702285.23,32.14,7.58,519193.86,23.76
702032.6,32.14,7.58,519324.83,23.78
701779.96,32.15,7.58,519278.94,23.79
701779.96,32.15,7.58,519278.94,23.79
701717.33,32.16,7.59,519211.31,23.79
701414.7,32.15,7.58,520739.5,23.87
701208.21,32.14,7.58,520534.13,23.86
701145.58,32.15,7.59,520491.27,23.87
700748.11,32.14,7.58,520105.07,23.85
700685.47,32.15,7.59,520736.81,23.89
700890.32,32.16,7.6,521011.85,23.91
700683.3,32.17,7.61,519907.73,23.87
700680.32,32.18,7.62,519082.9,23.84
700483.82,32.19,7.62,519085.88,23.85
700231.19,32.19,7.63,519038.54,23.86
699978.56,32.19,7.63,518998.12,23.87
699978.56,32.19,7.63,518998.12,23.87
699725.93,32.2,7.63,519347.69,23.9
699809.79,32.21,7.65,519215.91,23.9
699809.79,32.21,7.65,519215.91,23.9
699557.16,32.21,7.65,519136.19,23.9
699557.16,32.21,7.65,519136.19,23.9
699505.05,32.22,7.66,519726.99,23.94
699241.89,32.22,7.66,519471.17,23.94
699024.35,32.23,7.67,518759.66,23.92
699037.51,32.24,7.68,518767.0,23.93
698841.02,32.25,7.68,518740.92,23.94
698443.54,32.23,7.67,518447.45,23.93
698443.54,32.23,7.67,518447.45,23.93
698190.91,32.24,7.68,518395.76,23.94
698190.91,32.24,7.68,518395.76,23.94
697685.65,32.24,7.68,518403.95,23.96
697890.49,32.26,7.7,519437.31,24.01
697658.91,32.26,7.7,518978.94,24.0
697462.42,32.27,7.71,518952.95,24.01
697462.42,32.27,7.71,518952.95,24.01
697462.42,32.27,7.71,518952.95,24.01
697209.79,32.27,7.71,519048.03,24.03
696957.16,32.28,7.72,519002.71,24.04
696704.53,32.28,7.72,518888.25,24.04
696488.04,32.27,7.71,518690.11,24.03
696235.4,32.28,7.72,519415.84,24.08
696244.95,32.28,7.72,519643.46,24.1
696164.77,32.29,7.73,519785.92,24.11
696164.77,32.29,7.73,519785.92,24.11
696164.77,32.29,7.73,519785.92,24.11
695933.19,32.3,7.74,519698.94,24.12
695270.04,32.28,7.72,518953.56,24.09
695270.04,32.28,7.72,518953.56,24.09
695073.54,32.29,7.73,518931.87,24.1
694820.91,32.29,7.73,518875.79,24.11
694568.28,32.29,7.73,519249.32,24.14
694315.65,32.3,7.74,518861.76,24.14
694315.65,32.3,7.74,518861.76,24.14
694315.65,32.3,7.74,518861.76,24.14
694315.65,32.3,7.74,518861.76,24.14
694063.02,32.3,7.74,519009.94,24.15
694063.02,32.3,7.74,519009.94,24.15
694000.39,32.31,7.75,518857.55,24.16
693937.75,32.32,7.76,519386.65,24.19
694021.61,32.33,7.77,519460.75,24.2
693825.12,32.34,7.78,519458.13,24.21
693825.12,32.34,7.78,519458.13,24.21
693825.12,32.34,7.78,519458.13,24.21
693825.12,32.34,7.78,519458.13,24.21
693825.12,32.34,7.78,519458.13,24.21
693572.49,32.34,7.78,519560.23,24.23
693319.86,32.34,7.78,519526.38,24.24
693319.86,32.34,7.78,519526.38,24.24
693067.23,32.35,7.79,519430.34,24.24
692814.6,32.35,7.79,519409.05,24.25
692814.6,32.35,7.79,519409.05,24.25
692814.6,32.35,7.79,519409.05,24.25
692561.96,32.35,7.79,519676.95,24.28
692309.33,32.36,7.8,519501.92,24.28
692246.7,32.37,7.81,519530.88,24.29
692246.7,32.37,7.81,519530.88,24.29
692050.21,32.37,7.81,519502.25,24.3
691743.72,32.36,7.8,519285.19,24.3
691743.72,32.36,7.8,519285.19,24.3
691491.09,32.37,7.81,519258.31,24.31
691491.09,32.37,7.81,519258.31,24.31
691491.09,32.37,7.81,519258.31,24.31
691428.46,32.38,7.82,519230.37,24.31
691633.3,32.39,7.83,519630.32,24.34
691380.67,32.4,7.84,519357.96,24.34
691318.04,32.41,7.84,519249.65,24.34
691065.4,32.41,7.85,520055.98,24.39
691065.4,32.41,7.85,520055.98,24.39
690812.77,32.41,7.85,519989.98,24.4
690595.23,32.42,7.86,520609.3,24.44
690595.23,32.42,7.86,520609.3,24.44
690448.39,32.42,7.86,520364.58,24.44
690588.39,32.44,7.88,520351.46,24.44
690335.75,32.44,7.88,520289.27,24.45
690335.75,32.44,7.88,520289.27,24.45
689938.28,32.43,7.87,519933.23,24.44
689631.79,32.42,7.86,520276.62,24.46
689836.63,32.44,7.88,520068.43,24.46
689836.63,32.44,7.88,520068.43,24.46
689584.0,32.44,7.88,519920.67,24.46
689331.37,32.45,7.88,521032.48,24.52
689331.37,32.45,7.88,521032.48,24.52
689268.74,32.45,7.89,520480.35,24.51
689268.74,32.45,7.89,520480.35,24.51
689268.74,32.45,7.89,520480.35,24.51
689040.67,32.46,7.9,520387.05,24.51
689040.67,32.46,7.9,520387.05,24.51
688806.25,32.46,7.9,520596.57,24.54
688609.75,32.47,7.91,520565.41,24.55
688609.75,32.47,7.91,520565.41,24.55
688357.12,32.47,7.91,520521.14,24.56
688357.12,32.47,7.91,520521.14,24.56
688357.12,32.47,7.91,520521.14,24.56
688357.12,32.47,7.91,520521.14,24.56
688156.88,32.47,7.91,520333.25,24.55
688122.14,32.47,7.91,519707.26,24.52
688059.51,32.48,7.92,519829.76,24.54
688059.51,32.48,7.92,519829.76,24.54
687996.88,32.49,7.93,519762.52,24.54
687744.25,32.49,7.93,519718.93,24.55
687491.61,32.49,7.93,520087.87,24.58
687238.98,32.5,7.94,520069.5,24.59
686986.35,32.5,7.94,520042.82,24.6
686789.86,32.51,7.95,520096.81,24.62
686789.86,32.51,7.95,520096.81,24.62
686994.7,32.52,7.96,520061.58,24.62
686932.07,32.53,7.97,519989.36,24.63
686679.44,32.54,7.98,519956.2,24.64
686281.96,32.53,7.96,520605.2,24.67
686219.33,32.54,7.97,520320.23,24.67
686059.33,32.53,7.97,520160.23,24.66
685943.75,32.53,7.97,520116.59,24.67
686256.6,32.55,7.99,519741.32,24.65
686003.96,32.55,7.99,520667.74,24.71
684039.05,32.58,8.02,520547.87,24.8
683976.42,32.59,8.03,520744.84,24.82
683779.93,32.6,8.04,520723.15,24.83
683527.3,32.6,8.04,520670.62,24.84
683274.67,32.61,8.05,520856.96,24.86
683022.04,32.61,8.05,520807.2,24.87
682769.4,32.61,8.05,520659.05,24.87
682706.77,32.62,8.06,521084.66,24.9
682351.3,32.61,8.05,520779.38,24.89
682098.67,32.62,8.06,520585.26,24.89
681846.04,32.62,8.06,520509.69,24.9
681846.04,32.62,8.06,520509.69,24.9
681649.54,32.63,8.07,520481.07,24.91
681854.39,32.64,8.08,520445.08,24.92
681854.39,32.64,8.08,520445.08,24.92
681606.91,32.64,8.08,520652.08,24.93
682002.91,32.66,8.1,520798.53,24.94
681750.28,32.66,8.1,520516.86,24.94
681750.28,32.66,8.1,520516.86,24.94
681497.65,32.67,8.11,521355.38,24.99
681435.02,32.68,8.12,520999.45,24.98
681192.91,32.68,8.12,520573.4,24.97
681011.86,32.69,8.13,521547.54,25.03
680790.81,32.69,8.13,522895.9,25.11
680594.32,32.7,8.14,522867.28,25.12
680799.16,32.72,8.15,522827.06,25.12
680546.53,32.72,8.16,523453.65,25.17
680630.39,32.73,8.17,523260.9,25.17
680630.39,32.73,8.17,523260.9,25.17
680630.39,32.73,8.17,523260.9,25.17
680232.91,32.72,8.16,523100.98,25.16
680053.96,32.73,8.17,525181.04,25.28
679980.81,32.74,8.18,524485.4,25.25
680104.56,32.74,8.53,510919.06,24.6
679862.46,32.75,8.54,510909.56,24.61
679810.35,32.76,8.55,510909.56,24.62
679758.25,32.77,8.56,510909.56,24.63
679977.33,32.79,8.58,511005.2,24.64
679735.23,32.79,8.58,510994.88,24.65
679683.12,32.8,8.59,510927.88,24.66
679441.02,32.81,8.6,510909.56,24.67
679270.28,32.8,8.59,510713.73,24.66
679218.18,32.81,8.6,511910.11,24.73
679166.07,32.82,8.61,511903.09,24.74
678923.96,32.83,8.62,511900.61,24.75
678681.86,32.83,8.62,511941.4,24.76
678439.75,32.83,8.62,511900.61,24.77
678197.65,32.84,8.63,511900.61,24.79
677955.54,32.84,8.63,512147.84,24.81
677713.44,32.85,8.64,511957.75,24.81
677312.25,32.83,8.62,511581.36,24.8
677070.14,32.84,8.63,511714.23,24.82
677070.14,32.84,8.63,511714.23,24.82
677070.14,32.84,8.63,511714.23,24.82
676828.04,32.84,8.63,511707.75,24.83
676585.93,32.85,8.64,511704.72,24.84
676343.82,32.85,8.64,512058.34,24.87
676494.46,32.87,8.66,511730.8,24.86
676494.46,32.87,8.66,511730.8,24.86
676252.35,32.87,8.66,511704.72,24.87
676092.35,32.87,8.66,511544.72,24.87
676040.25,32.88,8.67,512153.58,24.91
676040.25,32.88,8.67,512153.58,24.91
675827.51,32.87,8.66,511736.07,24.89
675585.4,32.88,8.66,512121.08,24.92
675438.04,32.87,8.66,511535.09,24.9
675657.12,32.89,8.68,511713.19,24.91
675415.02,32.9,8.69,511703.69,24.92
675172.91,32.9,8.69,511703.69,24.93
674930.81,32.9,8.69,511942.0,24.96
674930.81,32.9,8.69,511942.0,24.96
674688.7,32.91,8.7,511813.77,24.96
674446.6,32.91,8.7,511723.64,24.97
674045.4,32.9,8.69,511399.18,24.96
673803.3,32.9,8.69,511397.66,24.97
673561.19,32.91,8.7,511389.67,24.99
673561.19,32.91,8.7,511389.67,24.99
673319.09,32.91,8.7,512159.67,25.04
673076.98,32.92,8.71,512626.01,25.07
673076.98,32.92,8.71,512626.01,25.07
673076.98,32.92,8.71,512626.01,25.07
672834.88,32.92,8.71,512439.79,25.07
672592.77,32.93,8.72,512435.24,25.09
672350.67,32.93,8.72,512254.02,25.09
672539.61,32.95,8.74,511869.49,25.08
672539.61,32.95,8.74,511869.49,25.08
672297.51,32.95,8.74,512201.8,25.11
672055.4,32.96,8.75,512196.84,25.12
672274.49,32.98,8.76,512622.26,25.14
672032.39,32.98,8.77,512260.86,25.14
672032.39,32.98,8.77,512260.86,25.14
671980.28,32.99,8.78,512196.84,25.15
671928.18,33.0,8.79,512840.35,25.19
671536.98,32.99,8.78,512363.92,25.17
671294.88,32.99,8.78,512808.76,25.2
671052.77,33.0,8.79,512646.84,25.21
671000.67,33.01,8.8,512646.84,25.22
670680.67,33.0,8.79,512326.84,25.21
670438.56,33.0,8.79,512326.84,25.22
670438.56,33.0,8.79,512326.84,25.22
670438.56,33.0,8.79,512326.84,25.22
670196.46,33.01,8.8,512326.84,25.23
670144.35,33.02,8.81,512330.02,25.24
669902.25,33.02,8.81,512328.27,25.25
669660.14,33.03,8.82,512326.84,25.27
669660.14,33.03,8.82,512326.84,25.27
669418.04,33.03,8.82,512746.63,25.3
669175.93,33.03,8.82,512706.84,25.31
669175.93,33.03,8.82,512706.84,25.31
668933.82,33.04,8.83,512700.36,25.32
668881.72,33.05,8.84,512697.34,25.33
668881.72,33.05,8.84,512697.34,25.33
668881.72,33.05,8.84,512697.34,25.33
668639.61,33.05,8.84,512893.26,25.35
668397.51,33.06,8.85,512724.69,25.36
668155.4,33.06,8.85,512697.34,25.37
668155.4,33.06,8.85,512697.34,25.37
668155.4,33.06,8.85,512697.34,25.37
667913.3,33.07,8.86,512687.83,25.38
667861.19,33.08,8.87,513419.81,25.43
667619.09,33.08,8.87,513419.81,25.44
667619.09,33.08,8.87,513419.81,25.44
667769.72,33.1,8.89,512931.75,25.42
667527.61,33.1,8.89,513462.86,25.46
667285.51,33.11,8.9,513882.52,25.5
667378.67,33.12,8.91,513787.39,25.5
667378.67,33.12,8.91,513787.39,25.5
667471.82,33.14,8.93,513722.51,25.51
667419.72,33.15,8.94,514855.61,25.57
667177.61,33.15,8.94,514846.11,25.58
666935.51,33.16,8.95,514846.11,25.6
666935.51,33.16,8.95,514846.11,25.6
666693.4,33.16,8.95,515422.37,25.64
666451.3,33.17,8.96,514846.11,25.62
666451.3,33.17,8.96,514846.11,25.62
666451.3,33.17,8.96,514846.11,25.62
666670.39,33.19,8.98,515189.13,25.65
666670.39,33.19,8.98,515189.13,25.65
666362.67,33.18,8.97,514869.13,25.63
666120.56,33.18,8.97,514859.62,25.65
666120.56,33.18,8.97,514859.62,25.65
665878.46,33.18,8.97,515575.52,25.69
665636.35,33.19,8.98,515575.52,25.71
665394.25,33.19,8.98,515777.34,25.73
665152.14,33.2,8.99,515783.68,25.74
665100.04,33.21,9.0,515631.0,25.75
665100.04,33.21,9.0,515631.0,25.75
664857.93,33.21,9.0,515575.52,25.76
664805.82,33.22,9.01,516130.12,25.79
664563.72,33.23,9.02,515955.52,25.8
664563.72,33.23,9.02,515955.52,25.8
664321.61,33.23,9.02,515948.91,25.81
664321.61,33.23,9.02,515948.91,25.81
664269.51,33.24,9.03,515946.01,25.82
664217.4,33.26,9.04,515946.01,25.83
663975.3,33.26,9.05,516021.19,25.85
663733.19,33.26,9.05,516031.25,25.86
663491.09,33.27,9.06,516042.9,25.88
663438.98,33.28,9.07,515951.03,25.88
663196.88,33.28,9.07,516516.01,25.92
663196.88,33.28,9.07,516516.01,25.92
662954.77,33.29,9.08,516506.5,25.94
662712.67,33.29,9.08,516506.5,25.95
662712.67,33.29,9.08,516506.5,25.95
662470.56,33.3,9.09,516969.26,25.98
662563.72,33.31,9.1,516841.74,25.99
662321.61,33.32,9.11,516741.59,25.99
662321.61,33.32,9.11,516741.59,25.99
662269.51,33.33,9.12,517596.73,26.05
662063.61,33.32,9.11,517361.18,26.04
662063.61,33.32,9.11,517361.18,26.04
661821.51,33.33,9.12,517359.66,26.05
661630.84,33.33,9.11,517417.61,26.06
661388.74,33.33,9.12,517409.63,26.07
661146.63,33.33,9.12,517784.45,26.11
660904.53,33.34,9.13,517714.71,26.12
660662.42,33.34,9.13,517640.1,26.13
660420.32,33.35,9.14,517638.58,26.14
660368.21,33.36,9.15,517561.79,26.15
660606.67,33.38,9.17,518507.83,26.2
660834.46,33.4,9.19,518499.84,26.2
660782.35,33.41,9.2,518762.1,26.23
660540.25,33.41,9.2,518527.8,26.23
660540.25,33.41,9.2,518527.8,26.23
660540.25,33.41,9.2,518527.8,26.23
660298.14,33.42,9.21,518929.95,26.26
659898.25,33.41,9.2,518738.37,26.26
659898.25,33.41,9.2,518738.37,26.26
659656.14,33.41,9.2,518658.44,26.27
659875.23,33.43,9.22,518652.06,26.28
660064.18,33.45,9.24,519351.83,26.32
659904.18,33.44,9.23,519191.83,26.31
659662.07,33.45,9.24,518981.18,26.32
659419.96,33.45,9.24,518978.06,26.33
659177.86,33.46,9.25,519249.28,26.36
658776.67,33.45,9.24,519138.08,26.36
658776.67,33.45,9.24,519138.08,26.36
658776.67,33.45,9.24,519138.08,26.36
658776.67,33.45,9.24,519138.08,26.36
658534.56,33.45,9.24,518979.25,26.36
658482.46,33.46,9.25,519439.32,26.4
658482.46,33.46,9.25,519439.32,26.4
658240.35,33.47,9.26,519583.5,26.42
658188.25,33.48,9.27,519504.97,26.42
658136.14,33.49,9.28,519608.06,26.44
658136.14,33.49,9.28,519608.06,26.44
658136.14,33.49,9.28,519608.06,26.44
657910.98,33.48,9.27,519409.53,26.43
657910.98,33.48,9.27,519409.53,26.43
657668.88,33.49,9.27,519400.03,26.45
657448.84,33.48,9.27,519259.6,26.44
657396.74,33.49,9.28,519259.6,26.46
657154.63,33.5,9.29,519507.71,26.48
657373.72,33.52,9.31,519345.36,26.48
657131.61,33.52,9.31,519259.6,26.49
656889.51,33.53,9.32,520312.99,26.56
656647.4,33.53,9.32,520303.48,26.57
656379.54,33.53,9.32,520329.37,26.58
656472.7,33.54,9.33,520329.37,26.59
656202.53,33.55,9.33,519539.57,26.56
656205.16,33.56,9.35,519850.1,26.58
655963.05,33.56,9.35,520029.33,26.61
655963.05,33.56,9.35,520029.33,26.61
656056.21,33.58,9.37,519881.52,26.61
656056.21,33.58,9.37,519881.52,26.61
655814.11,33.58,9.37,520109.75,26.63
655814.11,33.58,9.37,520109.75,26.63
655572.0,33.59,9.38,521082.37,26.7
655329.89,33.59,9.38,521075.28,26.71
653393.05,33.63,9.42,521065.77,26.82
653393.05,33.63,9.42,521065.77,26.82
653150.95,33.64,9.42,521063.35,26.83
652908.84,33.64,9.43,521107.9,26.85
652666.74,33.64,9.43,521089.43,26.86
652666.74,33.64,9.43,521089.43,26.86
652817.37,33.66,9.45,521063.35,26.87
652817.37,33.66,9.45,521063.35,26.87
652765.26,33.67,9.46,521411.77,26.9
652765.26,33.67,9.46,521411.77,26.9
652765.26,33.67,9.46,521411.77,26.9
652713.16,33.69,9.48,521557.09,26.92
652471.05,33.69,9.48,521628.83,26.93
652168.32,33.68,9.47,521323.8,26.92
652116.21,33.69,9.48,521316.78,26.93
651815.16,33.68,9.47,521059.06,26.93
651462.42,33.67,9.46,520913.58,26.92
651220.32,33.67,9.46,520911.1,26.94
650978.21,33.68,9.47,520911.1,26.95
650926.11,33.69,9.48,520928.19,26.96
650926.11,33.69,9.48,520928.19,26.96
650684.0,33.7,9.49,520929.31,26.98
650441.89,33.7,9.49,520923.88,26.99
650441.89,33.7,9.49,520923.88,26.99
650199.79,33.71,9.5,521370.41,27.03
650199.79,33.71,9.5,521370.41,27.03
650012.6,33.7,9.49,520662.01,26.99
649770.49,33.71,9.49,520582.7,27.0
649718.39,33.72,9.51,520573.19,27.01
649476.28,33.72,9.51,520573.19,27.03
649234.18,33.73,9.52,520596.85,27.04
649182.07,33.74,9.53,520574.04,27.05
648939.96,33.74,9.53,520574.58,27.07
648697.86,33.75,9.54,520573.19,27.08
648916.95,33.77,9.56,521280.74,27.13
648674.84,33.77,9.56,521253.19,27.14
648273.65,33.76,9.55,521013.19,27.13
648273.65,33.76,9.55,521013.19,27.13
648221.54,33.77,9.56,521006.17,27.14
648221.54,33.77,9.56,521006.17,27.14
647979.44,33.78,9.57,521003.69,27.16
647737.33,33.78,9.57,521003.69,27.17
647830.49,33.8,9.59,521115.1,27.19
647830.49,33.8,9.59,521115.1,27.19
647778.39,33.81,9.6,521042.54,27.19
647778.39,33.81,9.6,521042.54,27.19
647536.28,33.81,9.6,521003.69,27.21
647294.18,33.82,9.61,521700.6,27.26
647052.07,33.82,9.61,521676.41,27.27
646942.07,33.82,9.61,521566.41,27.27
646942.07,33.82,9.61,521566.41,27.27
647169.86,33.84,9.63,521556.9,27.27
647117.75,33.85,9.64,521556.9,27.28
646812.49,33.84,9.63,521294.18,27.27
646812.49,33.84,9.63,521294.18,27.27
646760.39,33.85,9.64,521372.9,27.29
645791.96,33.87,9.66,522328.95,27.4
645791.96,33.87,9.66,522328.95,27.4
645549.86,33.88,9.67,522304.4,27.41
645159.96,33.87,9.66,522250.23,27.41
644917.86,33.87,9.66,522871.21,27.46
645145.65,33.89,9.68,522492.56,27.45
644903.54,33.9,9.69,522390.58,27.46
644903.54,33.9,9.69,522390.58,27.46
644716.35,33.89,9.68,521860.65,27.43
644368.98,33.89,9.68,520900.03,27.4
644042.67,33.89,9.68,520007.75,27.36
643800.56,33.9,9.69,520811.5,27.42
643800.56,33.9,9.69,520811.5,27.42
643800.56,33.9,9.69,520811.5,27.42
643558.46,33.9,9.69,520805.63,27.44
643316.35,33.91,9.7,520799.03,27.45
643064.91,33.9,9.69,520530.16,27.44
642822.81,33.9,9.69,520527.25,27.45
642756.67,33.92,9.7,520093.27,27.44
642500.53,33.92,9.71,520466.95,27.48
642258.42,33.92,9.71,520466.95,27.49
642206.32,33.94,9.73,520903.61,27.53
642154.21,33.95,9.74,520682.01,27.53
641912.11,33.95,9.74,520644.24,27.54
642131.19,33.97,9.76,520600.99,27.54
641889.09,33.98,9.77,521316.25,27.6
641646.98,33.98,9.77,521306.74,27.61
641646.98,33.98,9.77,521306.74,27.61
641646.98,33.98,9.77,521306.74,27.61
641646.98,33.98,9.77,521306.74,27.61
641404.88,33.99,9.78,521306.74,27.62
641003.68,33.98,9.77,520897.45,27.61
640761.58,33.98,9.77,521335.96,27.65
640980.67,34.0,9.79,521001.31,27.64
640980.67,34.0,9.79,521001.31,27.64
640980.67,34.0,9.79,521001.31,27.64
640738.56,34.01,9.8,520994.71,27.65
640496.46,34.01,9.8,521153.27,27.67
640444.35,34.02,9.81,521310.46,27.69
640202.25,34.03,9.82,521202.33,27.7
639993.16,34.02,9.81,523012.44,27.8
639993.16,34.02,9.81,523012.44,27.8
639751.05,34.03,9.82,522993.2,27.82
639751.05,34.03,9.82,522993.2,27.82
639508.95,34.03,9.82,523660.62,27.87
639728.04,34.05,9.84,523452.24,27.86
639485.93,34.06,9.85,523445.76,27.88
639281.23,34.06,9.85,523431.63,27.89
724405.51,38.61,9.14,543976.55,29.0
724597.93,38.63,9.16,543060.91,28.95
724282.28,38.64,9.16,543568.57,29.0
724282.28,38.64,9.16,543568.57,29.0
