ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
782,2764,2148990,6212,2148990
782,2764,2149580,6212,2149580
782,2764,2149580,6212,2149580
782,2764,2149900,6212,2149900
782,2764,2150900,6212,2150900
782,2764,2151370,6212,2151370
782,2764,2152020,6212,2152020
782,2764,2152830,6212,2152830
782,2764,2153290,6212,2153290
782,2764,2154100,6212,2154100
782,2764,2154100,6212,2154100
782,2764,2154750,6212,2154750
782,2764,2154970,6212,2154970
782,2764,2155440,6212,2155440
783,2772,2156250,6212,2156250
783,2772,2157060,6212,2157060
783,2772,2157170,6212,2157170
783,2772,2158170,6212,2158170
783,2772,2158980,6212,2158980
783,2772,2159790,6212,2159790
783,2772,2160110,6212,2160110
783,2772,2161110,6212,2161110
783,2772,2161110,6212,2161110
783,2772,2161920,6212,2161920
783,2772,2162390,6212,2162390
783,2772,2162860,6212,2162860
783,2772,2163860,6212,2163860
783,2772,2164670,6212,2164670
783,2772,2165130,6212,2165130
783,2772,2165720,6212,2165720
783,2772,2165720,6212,2165720
783,2772,2165720,6212,2165720
783,2772,2165880,6212,2165880
783,2772,2166100,6212,2166100
784,2780,2166910,6212,2166910
784,2780,2167910,6212,2167910
784,2780,2168720,6212,2168720
784,2780,2169530,6212,2169530
784,2780,2170340,6212,2170340
784,2780,2171150,6212,2171150
784,2780,2171150,6212,2171150
784,2780,2171960,6212,2171960
784,2780,2172770,6212,2172770
784,2780,2173140,6212,2173140
784,2780,2173140,6212,2173140
784,2780,2173300,6212,2173300
784,2780,2173890,6212,2173890
785,2788,2174360,6212,2174360
785,2788,2174830,6212,2174830
785,2788,2174830,6212,2174830
785,2788,2175640,6212,2175640
785,2788,2175640,6212,2175640
785,2788,2176450,6212,2176450
785,2788,2176920,6212,2176920
785,2788,2177920,6212,2177920
785,2788,2178730,6212,2178730
785,2788,2179540,6212,2179540
785,2788,2180350,6212,2180350
785,2788,2181160,6212,2181160
785,2788,2181630,6212,2181630
786,2796,2182280,6212,2182280
786,2796,2182650,6212,2182650
786,2796,2182650,6212,2182650
786,2796,2182970,6212,2182970
786,2796,2183780,6212,2183780
786,2796,2184590,6212,2184590
787,2804,2185590,6212,2185590
787,2804,2186240,6212,2186240
787,2804,2187240,6212,2187240
787,2804,2187240,6212,2187240
787,2804,2188050,6212,2188050
787,2804,2188050,6212,2188050
787,2804,2188700,6212,2188700
787,2804,2189160,6212,2189160
787,2804,2189970,6212,2189970
788,2812,2190780,6212,2190780
788,2812,2191430,6212,2191430
788,2812,2192430,6212,2192430
788,2812,2193240,6212,2193240
788,2812,2194050,6212,2194050
788,2812,2194860,6212,2194860
788,2812,2195860,6212,2195860
788,2812,2196180,6212,2196180
788,2812,2196500,6212,2196500
788,2812,2196970,6212,2196970
788,2812,2196970,6212,2196970
788,2812,2197440,6212,2197440
788,2812,2198090,6212,2198090
788,2812,2198900,6212,2198900
789,2820,2199550,6212,2199550
789,2820,2199770,6212,2199770
789,2820,2200240,6212,2200240
789,2820,2200400,6212,2200400
789,2820,2200560,6212,2200560
789,2820,2200560,6212,2200560
789,2820,2200560,6212,2200560
789,2820,2200670,6212,2200670
789,2820,2201480,6212,2201480
789,2820,2201710,6212,2201710
789,2820,2202170,6212,2202170
789,2820,2202170,6212,2202170
789,2820,2202980,6212,2202980
789,2820,2203790,6212,2203790
789,2820,2204380,6212,2204380
789,2820,2204850,6212,2204850
789,2820,2204850,6212,2204850
789,2820,2205500,6212,2205500
789,2820,2205500,6212,2205500
789,2820,2206310,6212,2206310
789,2820,2206540,6212,2206540
790,2828,2207010,6212,2207010
790,2828,2207480,6212,2207480
790,2828,2208480,6212,2208480
790,2828,2208800,6212,2208800
790,2828,2209610,6212,2209610
790,2828,2209610,6212,2209610
790,2828,2210260,6212,2210260
790,2828,2211070,6212,2211070
790,2828,2211070,6212,2211070
790,2828,2211880,6212,2211880
790,2828,2212690,6212,2212690
790,2828,2213160,6212,2213160
790,2828,2213970,6212,2213970
790,2828,2214440,6212,2214440
791,2836,2214910,6212,2214910
791,2836,2215720,6212,2215720
791,2836,2216720,6212,2216720
791,2836,2216720,6212,2216720
791,2836,2216940,6212,2216940
791,2836,2217750,6212,2217750
791,2836,2218400,6212,2218400
791,2836,2218870,6212,2218870
791,2836,2219680,6212,2219680
791,2836,2220490,6212,2220490
791,2836,2220810,6212,2220810
791,2836,2221280,6212,2221280
791,2836,2221440,6212,2221440
792,2844,2229440,6212,2229440
792,2844,2229920,6212,2229920
792,2844,2230920,6212,2230920
792,2844,2231400,6212,2231400
793,2852,2232210,6212,2232210
793,2852,2232670,6212,2232670
793,2852,2232670,6212,2232670
793,2852,2233140,6212,2233140
793,2852,2233790,6212,2233790
793,2852,2234260,6212,2234260
793,2852,2234490,6212,2234490
793,2852,2234490,6212,2234490
793,2852,2235300,6212,2235300
793,2852,2235620,6212,2235620
793,2852,2236430,6212,2236430
793,2852,2237240,6212,2237240
793,2852,2238050,6212,2238050
793,2852,2238860,6212,2238860
794,2860,2239670,6212,2239670
794,2860,2239900,6212,2239900
794,2860,2239900,6212,2239900
794,2860,2239900,6212,2239900
794,2860,2239900,6212,2239900
794,2860,2240900,6212,2240900
794,2860,2241710,6212,2241710
794,2860,2241710,6212,2241710
794,2860,2242520,6212,2242520
794,2860,2242520,6212,2242520
794,2860,2242520,6212,2242520
794,2860,2242980,6212,2242980
794,2860,2243790,6212,2243790
794,2860,2244380,6212,2244380
794,2860,2244850,6212,2244850
794,2860,2245500,6212,2245500
794,2860,2246310,6212,2246310
794,2860,2246470,6212,2246470
795,2868,2247470,6212,2247470
795,2868,2247470,6212,2247470
795,2868,2247470,6212,2247470
795,2868,2247790,6212,2247790
796,2876,2248600,6212,2248600
796,2876,2249410,6212,2249410
796,2876,2249410,6212,2249410
796,2876,2250220,6212,2250220
796,2876,2250220,6212,2250220
796,2876,2250220,6212,2250220
796,2876,2250440,6212,2250440
796,2876,2251250,6212,2251250
796,2876,2252060,6212,2252060
796,2876,2252060,6212,2252060
796,2876,2252380,6212,2252380
796,2876,2252970,6212,2252970
796,2876,2252970,6212,2252970
796,2876,2252970,6212,2252970
796,2876,2253430,6212,2253430
796,2876,2253900,6212,2253900
796,2876,2254710,6212,2254710
797,2884,2255030,6212,2255030
797,2884,2255840,6212,2255840
797,2884,2256310,6212,2256310
797,2884,2256310,6212,2256310
797,2884,2256310,6212,2256310
797,2884,2256780,6212,2256780
797,2884,2256890,6212,2256890
797,2884,2257360,6212,2257360
797,2884,2257840,6212,2257840
797,2884,2258310,6212,2258310
797,2884,2259310,6212,2259310
797,2884,2259790,6212,2259790
797,2884,2260440,6212,2260440
797,2884,2260910,6212,2260910
797,2884,2261140,6212,2261140
797,2884,2261950,6212,2261950
798,2892,2262600,6212,2262600
798,2892,2263250,6212,2263250
798,2892,2264060,6212,2264060
798,2892,2264170,6212,2264170
798,2892,2264980,6212,2264980
798,2892,2265450,6212,2265450
798,2892,2266260,6212,2266260
798,2892,2266370,6212,2266370
798,2892,2266740,6212,2266740
798,2892,2267740,6212,2267740
798,2892,2267970,6212,2267970
798,2892,2268440,6212,2268440
798,2892,2268440,6212,2268440
798,2892,2269250,6212,2269250
798,2892,2270060,6212,2270060
799,2900,2270710,6212,2270710
799,2900,2270940,6212,2270940
799,2900,2270940,6212,2270940
799,2900,2271410,6212,2271410
799,2900,2271730,6212,2271730
799,2900,2272730,6212,2272730
799,2900,2272960,6212,2272960
799,2900,2273510,6212,2273510
799,2900,2273880,6212,2273880
799,2900,2274690,6212,2274690
799,2900,2275340,6212,2275340
799,2900,2275340,6212,2275340
799,2900,2275810,6212,2275810
799,2900,2276460,6212,2276460
799,2900,2277460,6212,2277460
799,2900,2277930,6212,2277930
799,2900,2277930,6212,2277930
799,2900,2278740,6212,2278740
799,2900,2278740,6212,2278740
799,2900,2278740,6212,2278740
800,2908,2279550,6212,2279550
800,2908,2280020,6212,2280020
800,2908,2280020,6212,2280020
800,2908,2280490,6212,2280490
800,2908,2280960,6212,2280960
800,2908,2281770,6212,2281770
800,2908,2281990,6212,2281990
800,2908,2282800,6212,2282800
800,2908,2283610,6212,2283610
800,2908,2284080,6212,2284080
800,2908,2284890,6212,2284890
800,2908,2285700,6212,2285700
801,2916,2286510,6212,2286510
801,2916,2286970,6212,2286970
801,2916,2287290,6212,2287290
801,2916,2287880,6212,2287880
801,2916,2288690,6212,2288690
801,2916,2289500,6212,2289500
801,2916,2289970,6212,2289970
801,2916,2290430,6212,2290430
802,2924,2291430,6212,2291430
802,2924,2292240,6212,2292240
802,2924,2292710,6212,2292710
802,2924,2293030,6212,2293030
802,2924,2293580,6212,2293580
802,2924,2293740,6212,2293740
802,2924,2294740,6212,2294740
802,2924,2295210,6212,2295210
803,2932,2295670,6212,2295670
803,2932,2295670,6212,2295670
803,2932,2296480,6212,2296480
803,2932,2296480,6212,2296480
803,2932,2297130,6212,2297130
803,2932,2297600,6212,2297600
803,2932,2297600,6212,2297600
803,2932,2297600,6212,2297600
803,2932,2298060,6212,2298060
803,2932,2298530,6212,2298530
803,2932,2299000,6212,2299000
803,2932,2299650,6212,2299650
803,2932,2300110,6212,2300110
803,2932,2300920,6212,2300920
803,2932,2301510,6212,2301510
803,2932,2301510,6212,2301510
804,2940,2301980,6212,2301980
804,2940,2301980,6212,2301980
804,2940,2302300,6212,2302300
804,2940,2302770,6212,2302770
804,2940,2303770,6212,2303770
804,2940,2304240,6212,2304240
804,2940,2305050,6212,2305050
804,2940,2305050,6212,2305050
804,2940,2305860,6212,2305860
804,2940,2306330,6212,2306330
804,2940,2306330,6212,2306330
804,2940,2307140,6212,2307140
804,2940,2307490,6212,2307490
804,2940,2307960,6212,2307960
804,2940,2308770,6212,2308770
804,2940,2309770,6212,2309770
804,2940,2310240,6212,2310240
804,2940,2310560,6212,2310560
804,2940,2311210,6212,2311210
804,2940,2312210,6212,2312210
804,2940,2312370,6212,2312370
805,2948,2313020,6212,2313020
805,2948,2314020,6212,2314020
805,2948,2314830,6212,2314830
805,2948,2314830,6212,2314830
805,2948,2315640,6212,2315640
805,2948,2315970,6212,2315970
805,2948,2316780,6212,2316780
805,2948,2317250,6212,2317250
805,2948,2317710,6212,2317710
806,2956,2325710,6212,2325710
806,2956,2326520,6212,2326520
806,2956,2326840,6212,2326840
806,2956,2327490,6212,2327490
806,2956,2328040,6212,2328040
807,2964,2328850,6212,2328850
807,2964,2329320,6212,2329320
807,2964,2330130,6212,2330130
807,2964,2330940,6212,2330940
807,2964,2331410,6212,2331410
807,2964,2332060,6212,2332060
807,2964,2333060,6212,2333060
807,2964,2333540,6212,2333540
807,2964,2334010,6212,2334010
807,2964,2334280,6212,2334280
807,2964,2335090,6212,2335090
807,2964,2335900,6212,2335900
807,2964,2336220,6212,2336220
808,2972,2336690,6212,2336690
808,2972,2337500,6212,2337500
808,2972,2338150,6212,2338150
808,2972,2338150,6212,2338150
808,2972,2338960,6212,2338960
808,2972,2339280,6212,2339280
808,2972,2340280,6212,2340280
808,2972,2340280,6212,2340280
808,2972,2340750,6212,2340750
808,2972,2341560,6212,2341560
808,2972,2342030,6212,2342030
808,2972,2342030,6212,2342030
808,2972,2342250,6212,2342250
808,2972,2342570,6212,2342570
808,2972,2342570,6212,2342570
808,2972,2342940,6212,2342940
808,2972,2343940,6212,2343940
808,2972,2344160,6212,2344160
808,2972,2344630,6212,2344630
808,2972,2345100,6212,2345100
808,2972,2345910,6212,2345910
809,2980,2346720,6212,2346720
809,2980,2347530,6212,2347530
809,2980,2348000,6212,2348000
809,2980,2348470,6212,2348470
809,2980,2348470,6212,2348470
809,2980,2348940,6212,2348940
809,2980,2349590,6212,2349590
809,2980,2350060,6212,2350060
809,2980,2350290,6212,2350290
809,2980,2350610,6212,2350610
809,2980,2350840,6212,2350840
809,2980,2350950,6212,2350950
809,2980,2351270,6212,2351270
809,2980,2351270,6212,2351270
809,2980,2351640,6212,2351640
809,2980,2352450,6212,2352450
809,2980,2353100,6212,2353100
809,2980,2353100,6212,2353100
810,2988,2353750,6212,2353750
810,2988,2354220,6212,2354220
810,2988,2355030,6212,2355030
810,2988,2355620,6212,2355620
810,2988,2355940,6212,2355940
810,2988,2356410,6212,2356410
810,2988,2357220,6212,2357220
810,2988,2358030,6212,2358030
810,2988,2358620,6212,2358620
810,2988,2358620,6212,2358620
810,2988,2359090,6212,2359090
811,2996,2359900,6212,2359900
811,2996,2360550,6212,2360550
811,2996,2360770,6212,2360770
811,2996,2361580,6212,2361580
811,2996,2362040,6212,2362040
811,2996,2362370,6212,2362370
811,2996,2362840,6212,2362840
811,2996,2363310,6212,2363310
812,3004,2364310,6212,2364310
812,3004,2365120,6212,2365120
812,3004,2365710,6212,2365710
812,3004,2366520,6212,2366520
812,3004,2366520,6212,2366520
812,3004,2366990,6212,2366990
812,3004,2366990,6212,2366990
813,3012,2367640,6212,2367640
813,3012,2367640,6212,2367640
813,3012,2367870,6212,2367870
813,3012,2368340,6212,2368340
813,3012,2368810,6212,2368810
813,3012,2368810,6212,2368810
813,3012,2369130,6212,2369130
813,3012,2369940,6212,2369940
813,3012,2370410,6212,2370410
813,3012,2370410,6212,2370410
813,3012,2370730,6212,2370730
813,3012,2371200,6212,2371200
813,3012,2371670,6212,2371670
813,3012,2372480,6212,2372480
814,3020,2373130,6212,2373130
814,3020,2373590,6212,2373590
814,3020,2373960,6212,2373960
814,3020,2374430,6212,2374430
814,3020,2374430,6212,2374430
814,3020,2375240,6212,2375240
814,3020,2375700,6212,2375700
814,3020,2375700,6212,2375700
814,3020,2376350,6212,2376350
814,3020,2376510,6212,2376510
814,3020,2377320,6212,2377320
814,3020,2377320,6212,2377320
814,3020,2378130,6212,2378130
814,3020,2378940,6212,2378940
814,3020,2379940,6212,2379940
814,3020,2380410,6212,2380410
814,3020,2381220,6212,2381220
815,3028,2382030,6212,2382030
815,3028,2382500,6212,2382500
815,3028,2382660,6212,2382660
815,3028,2383470,6212,2383470
815,3028,2384280,6212,2384280
815,3028,2384750,6212,2384750
815,3028,2384750,6212,2384750
815,3028,2384750,6212,2384750
815,3028,2385560,6212,2385560
815,3028,2386210,6212,2386210
815,3028,2386530,6212,2386530
815,3028,2386900,6212,2386900
815,3028,2387710,6212,2387710
815,3028,2388710,6212,2388710
815,3028,2389180,6212,2389180
815,3028,2390180,6212,2390180
815,3028,2390650,6212,2390650
816,3036,2391460,6212,2391460
816,3036,2391780,6212,2391780
816,3036,2392780,6212,2392780
816,3036,2393590,6212,2393590
816,3036,2394050,6212,2394050
816,3036,2394860,6212,2394860
816,3036,2395330,6212,2395330
816,3036,2395800,6212,2395800
816,3036,2396800,6212,2396800
816,3036,2397270,6212,2397270
816,3036,2398080,6212,2398080
816,3036,2398890,6212,2398890
816,3036,2399360,6212,2399360
816,3036,2399830,6212,2399830
816,3036,2400150,6212,2400150
816,3036,2401150,6212,2401150
817,3044,2401470,6212,2401470
817,3044,2401790,6212,2401790
817,3044,2402020,6212,2402020
817,3044,2402250,6212,2402250
817,3044,2402410,6212,2402410
817,3044,2402630,6212,2402630
817,3044,2402790,6212,2402790
817,3044,2403600,6212,2403600
817,3044,2404070,6212,2404070
817,3044,2404540,6212,2404540
817,3044,2404540,6212,2404540
817,3044,2404860,6212,2404860
817,3044,2405090,6212,2405090
817,3044,2405680,6212,2405680
817,3044,2406230,6212,2406230
817,3044,2406880,6212,2406880
817,3044,2406880,6212,2406880
817,3044,2407690,6212,2407690
818,3052,2408500,6212,2408500
818,3052,2409310,6212,2409310
818,3052,2410120,6212,2410120
818,3052,2410930,6212,2410930
819,3060,2411930,6212,2411930
819,3060,2412580,6212,2412580
819,3060,2413390,6212,2413390
819,3060,2414200,6212,2414200
819,3060,2414430,6212,2414430
819,3060,2414660,6212,2414660
819,3060,2415030,6212,2415030
819,3060,2415030,6212,2415030
819,3060,2415500,6212,2415500
820,3068,2415970,6212,2415970
820,3068,2416620,6212,2416620
820,3068,2417430,6212,2417430
820,3068,2418240,6212,2418240
820,3068,2419240,6212,2419240
820,3068,2419400,6212,2419400
820,3068,2419400,6212,2419400
820,3068,2419870,6212,2419870
820,3068,2420340,6212,2420340
820,3068,2420990,6212,2420990
820,3068,2421450,6212,2421450
820,3068,2422260,6212,2422260
820,3068,2422730,6212,2422730
821,3076,2423380,6212,2423380
821,3076,2423850,6212,2423850
821,3076,2424330,6212,2424330
821,3076,2424800,6212,2424800
821,3076,2424800,6212,2424800
821,3076,2425390,6212,2425390
821,3076,2426390,6212,2426390
821,3076,2427200,6212,2427200
821,3076,2427850,6212,2427850
821,3076,2428850,6212,2428850
821,3076,2429220,6212,2429220
821,3076,2429440,6212,2429440
821,3076,2430250,6212,2430250
821,3076,2430470,6212,2430470
821,3076,2430940,6212,2430940
821,3076,2431750,6212,2431750
822,3084,2432560,6212,2432560
822,3084,2433030,6212,2433030
822,3084,2433500,6212,2433500
822,3084,2434310,6212,2434310
822,3084,2434630,6212,2434630
823,3092,2442630,6212,2442630
823,3092,2443180,6212,2443180
823,3092,2443180,6212,2443180
823,3092,2443180,6212,2443180
823,3092,2443730,6212,2443730
823,3092,2444730,6212,2444730
823,3092,2445380,6212,2445380
823,3092,2445860,6212,2445860
823,3092,2446670,6212,2446670
823,3092,2447140,6212,2447140
824,3100,2447950,6212,2447950
824,3100,2448950,6212,2448950
824,3100,2448950,6212,2448950
824,3100,2449410,6212,2449410
824,3100,2450220,6212,2450220
824,3100,2450220,6212,2450220
824,3100,2450690,6212,2450690
824,3100,2451690,6212,2451690
824,3100,2452340,6212,2452340
824,3100,2452800,6212,2452800
824,3100,2453800,6212,2453800
824,3100,2454120,6212,2454120
824,3100,2454280,6212,2454280
824,3100,2455090,6212,2455090
824,3100,2455560,6212,2455560
824,3100,2456030,6212,2456030
824,3100,2456840,6212,2456840
824,3100,2457390,6212,2457390
825,3108,2458200,6212,2458200
826,3116,2459200,6212,2459200
826,3116,2459850,6212,2459850
826,3116,2460440,6212,2460440
826,3116,2461440,6212,2461440
826,3116,2462090,6212,2462090
826,3116,2462460,6212,2462460
826,3116,2462690,6212,2462690
826,3116,2463150,6212,2463150
826,3116,2463470,6212,2463470
826,3116,2464120,6212,2464120
826,3116,2464930,6212,2464930
826,3116,2465400,6212,2465400
826,3116,2465720,6212,2465720
826,3116,2466530,6212,2466530
826,3116,2466760,6212,2466760
826,3116,2466760,6212,2466760
827,3124,2467230,6212,2467230
827,3124,2467880,6212,2467880
827,3124,2468040,6212,2468040
827,3124,2468850,6212,2468850
827,3124,2469660,6212,2469660
827,3124,2470130,6212,2470130
827,3124,2470780,6212,2470780
827,3124,2471000,6212,2471000
827,3124,2471000,6212,2471000
827,3124,2471320,6212,2471320
827,3124,2472130,6212,2472130
827,3124,2472720,6212,2472720
827,3124,2473530,6212,2473530
828,3132,2474000,6212,2474000
828,3132,2474460,6212,2474460
828,3132,2474930,6212,2474930
828,3132,2475740,6212,2475740
828,3132,2475740,6212,2475740
828,3132,2476550,6212,2476550
828,3132,2477550,6212,2477550
828,3132,2478020,6212,2478020
828,3132,2478480,6212,2478480
828,3132,2478480,6212,2478480
828,3132,2478750,6212,2478750
828,3132,2479070,6212,2479070
828,3132,2479390,6212,2479390
828,3132,2480200,6212,2480200
828,3132,2480750,6212,2480750
828,3132,2481750,6212,2481750
828,3132,2482220,6212,2482220
828,3132,2482220,6212,2482220
828,3132,2483220,6212,2483220
828,3132,2483220,6212,2483220
828,3132,2483220,6212,2483220
828,3132,2484030,6212,2484030
829,3140,2484840,6212,2484840
829,3140,2485160,6212,2485160
829,3140,2485160,6212,2485160
829,3140,2485480,6212,2485480
829,3140,2485800,6212,2485800
829,3140,2485800,6212,2485800
829,3140,2486270,6212,2486270
829,3140,2486740,6212,2486740
829,3140,2487740,6212,2487740
829,3140,2488550,6212,2488550
829,3140,2489550,6212,2489550
829,3140,2490020,6212,2490020
829,3140,2490020,6212,2490020
829,3140,2490490,6212,2490490
829,3140,2491300,6212,2491300
829,3140,2491770,6212,2491770
829,3140,2492770,6212,2492770
830,3148,2493770,6212,2493770
830,3148,2494420,6212,2494420
830,3148,2494890,6212,2494890
830,3148,2495890,6212,2495890
830,3148,2496350,6212,2496350
830,3148,2496350,6212,2496350
831,3156,2497160,6212,2497160
831,3156,2497810,6212,2497810
831,3156,2498620,6212,2498620
831,3156,2499430,6212,2499430
831,3156,2499750,6212,2499750
831,3156,2499750,6212,2499750
831,3156,2500560,6212,2500560
831,3156,2501030,6212,2501030
831,3156,2501840,6212,2501840
831,3156,2502060,6212,2502060
831,3156,2502530,6212,2502530
831,3156,2503000,6212,2503000
831,3156,2503810,6212,2503810
831,3156,2503810,6212,2503810
832,3164,2504400,6212,2504400
832,3164,2505400,6212,2505400
832,3164,2505560,6212,2505560
832,3164,2505560,6212,2505560
832,3164,2506370,6212,2506370
