ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1748004.97,29.93,1.43,174595.99,2.99
1747884.49,29.94,1.43,174064.36,2.98
1747669.0,29.94,1.43,174069.62,2.98
1747427.94,29.94,1.43,173920.33,2.98
1747583.61,29.95,1.44,174722.9,2.99
1747366.57,29.95,1.44,174648.84,2.99
1746717.57,29.94,1.44,174014.16,2.98
1746717.57,29.94,1.44,174014.16,2.98
1746502.08,29.94,1.44,173950.65,2.98
1746285.04,29.94,1.44,173945.35,2.98
1745986.65,29.94,1.44,173875.23,2.98
1745609.1,29.94,1.43,173513.22,2.98
1745309.17,29.94,1.43,173507.87,2.98
1744985.6,29.94,1.43,173532.93,2.98
1744985.6,29.94,1.43,173532.93,2.98
1744700.52,29.94,1.43,173584.53,2.98
1744672.99,29.94,1.44,173680.66,2.98
1744450.68,29.94,1.43,173441.89,2.98
1744845.26,29.95,1.44,173636.58,2.98
1744242.29,29.95,1.44,173267.11,2.97
1743500.9,29.94,1.43,172497.27,2.96
1743215.82,29.94,1.43,172548.86,2.96
1744076.14,29.96,1.45,173045.48,2.97
1743778.01,29.96,1.45,173015.51,2.97
1743479.62,29.96,1.45,172945.33,2.97
1743179.69,29.96,1.45,172940.04,2.97
1742874.07,29.96,1.45,172859.7,2.97
1742874.07,29.96,1.45,172859.7,2.97
1742565.36,29.96,1.45,172810.56,2.97
1742322.49,29.96,1.45,173089.08,2.98
1741326.36,29.95,1.44,172092.96,2.96
1741616.51,29.95,1.45,172354.46,2.96
1741616.51,29.95,1.45,172354.46,2.96
1741310.9,29.95,1.45,172405.84,2.97
1740946.03,29.95,1.45,172462.53,2.97
1740728.98,29.95,1.45,172481.06,2.97
1740487.93,29.95,1.45,172383.35,2.97
1740247.01,29.95,1.44,172187.31,2.96
1740303.3,29.96,1.45,172790.07,2.97
1740303.3,29.96,1.45,172790.07,2.97
1739997.68,29.96,1.45,172739.17,2.97
1739997.68,29.96,1.45,172739.17,2.97
1739705.31,29.95,1.45,172418.35,2.97
1739705.31,29.95,1.45,172418.35,2.97
1739547.08,29.95,1.45,172260.38,2.97
1739547.08,29.95,1.45,172260.38,2.97
1739547.08,29.95,1.45,172260.38,2.97
1739683.17,29.96,1.45,172204.05,2.97
1739409.06,29.96,1.45,172777.09,2.98
1738872.67,29.95,1.45,172187.17,2.97
1738816.72,29.95,1.45,172111.79,2.96
1738397.95,29.95,1.45,171702.94,2.96
1738092.34,29.95,1.45,171650.07,2.96
1737799.37,29.95,1.45,171593.87,2.96
1737838.37,29.95,1.45,172202.47,2.97
1737944.48,29.96,1.46,172437.93,2.97
1737944.48,29.96,1.46,172437.93,2.97
1737728.98,29.96,1.46,172374.42,2.97
1735373.92,29.96,1.46,172323.89,2.97
1734701.74,29.95,1.45,171610.95,2.96
1734672.66,29.96,1.45,171789.12,2.97
1734672.66,29.96,1.45,171789.12,2.97
1734367.04,29.96,1.45,171591.05,2.96
1734058.33,29.96,1.45,171907.65,2.97
1733841.6,29.95,1.45,171722.17,2.97
1733894.75,29.96,1.46,171628.72,2.97
1733679.26,29.96,1.46,171621.36,2.97
1733339.74,29.96,1.46,171712.25,2.97
1733031.8,29.96,1.46,171691.11,2.97
1733139.36,29.96,1.46,171943.0,2.97
1733021.97,29.97,1.46,171788.32,2.97
1732713.26,29.97,1.46,171747.44,2.97
1732713.26,29.97,1.46,171747.44,2.97
1732858.0,29.97,1.47,172444.35,2.98
1732858.0,29.97,1.47,172444.35,2.98
1732728.86,29.97,1.47,172509.51,2.98
1732344.06,29.97,1.47,172154.37,2.98
1732560.5,29.97,1.47,172225.33,2.98
1732188.57,29.97,1.47,172091.18,2.98
1732403.46,29.98,1.47,172566.07,2.99
1732375.93,29.98,1.48,172662.2,2.99
1732158.89,29.98,1.48,172658.71,2.99
1731864.29,29.98,1.47,172375.38,2.98
1731648.79,29.98,1.47,172380.64,2.98
1731619.71,29.98,1.47,172468.02,2.99
1731247.77,29.98,1.47,172107.51,2.98
1731032.28,29.98,1.47,172100.15,2.98
1730731.21,29.98,1.47,171800.76,2.98
1730702.14,29.98,1.47,171900.77,2.98
1730568.34,29.98,1.47,171762.85,2.98
1730352.85,29.98,1.47,171768.11,2.98
1730460.41,29.99,1.47,172007.27,2.98
1730460.41,29.99,1.47,172007.27,2.98
1730244.91,29.99,1.47,171944.21,2.98
1730459.81,29.99,1.48,172359.48,2.99
1730244.31,30.0,1.48,172296.04,2.99
1729949.71,29.99,1.48,172012.81,2.98
1729732.67,29.99,1.48,172007.45,2.98
1729517.17,29.99,1.48,171944.38,2.98
1729243.52,29.99,1.47,171677.86,2.98
1729026.48,29.99,1.47,171672.12,2.98
1728810.98,29.99,1.47,171677.38,2.98
1728593.94,30.0,1.47,171603.31,2.98
1728378.45,30.0,1.47,171608.57,2.98
1728080.32,30.0,1.47,171644.6,2.98
1727863.27,30.0,1.47,171570.54,2.98
1727647.78,30.0,1.47,171507.47,2.98
1727647.78,30.0,1.47,171507.47,2.98
1727647.78,30.0,1.47,171507.47,2.98
1728022.78,30.01,1.48,172106.34,2.99
1727807.28,30.01,1.48,172042.83,2.99
1727807.28,30.01,1.48,172042.83,2.99
1728113.08,30.02,1.49,172456.25,3.0
1727797.99,30.01,1.48,172240.3,2.99
1727582.5,30.02,1.48,172232.94,2.99
1727365.45,30.02,1.48,172171.5,2.99
1727149.96,30.02,1.48,172108.06,2.99
1727120.88,30.02,1.49,172287.41,2.99
1727093.35,30.03,1.49,172383.54,3.0
1726781.61,30.02,1.49,172051.07,2.99
1726564.57,30.02,1.49,172069.59,2.99
1726349.07,30.03,1.49,172074.85,2.99
1726132.03,30.03,1.49,172000.79,2.99
1726132.03,30.03,1.49,172000.79,2.99
1725916.54,30.03,1.49,171937.73,2.99
1725699.49,30.03,1.49,171931.98,2.99
1725671.96,30.03,1.49,172028.11,2.99
1725454.92,30.04,1.49,172046.64,2.99
1725454.92,30.04,1.49,172046.64,2.99
1725239.43,30.04,1.49,172051.89,3.0
1725210.35,30.04,1.49,172139.27,3.0
1725182.82,30.04,1.5,172235.4,3.0
1724874.88,30.04,1.5,172131.32,3.0
1724576.75,30.04,1.5,172098.83,3.0
1724359.71,30.05,1.5,172117.35,3.0
1724243.87,30.05,1.5,173807.96,3.03
1724023.57,30.05,1.5,173595.82,3.03
1723746.36,30.05,1.5,172151.17,3.0
1723746.36,30.05,1.5,172128.89,3.0
1724701.04,30.07,1.52,174777.78,3.05
1725028.93,30.07,1.53,174827.57,3.05
1724705.99,30.07,1.52,174798.31,3.05
1724705.99,30.07,1.52,174798.31,3.05
1724407.09,30.07,1.52,174759.6,3.05
1724191.59,30.07,1.52,174752.23,3.05
1723893.47,30.07,1.52,175177.55,3.06
1723782.02,30.08,1.53,175206.33,3.06
1723649.83,30.08,1.53,174595.2,3.05
1722972.74,30.07,1.52,173889.02,3.03
1720414.19,30.07,1.52,173841.19,3.04
1720612.11,30.07,1.53,174187.18,3.04
1720584.58,30.08,1.53,174124.67,3.04
1720584.58,30.08,1.53,174130.89,3.04
1720367.54,30.08,1.53,174308.04,3.05
1720152.04,30.08,1.53,174300.68,3.05
1720152.04,30.08,1.53,174326.89,3.05
1719935.0,30.08,1.53,174265.45,3.05
1719719.51,30.08,1.53,174270.71,3.05
1719499.14,30.08,1.53,174067.62,3.05
1719282.1,30.08,1.53,173993.55,3.04
1719123.47,30.08,1.53,173835.2,3.04
1718815.53,30.08,1.53,173752.28,3.04
1718600.04,30.08,1.53,173689.02,3.04
1718383.0,30.08,1.53,173683.48,3.04
1718599.44,30.09,1.53,173754.44,3.04
1718227.5,30.08,1.53,173620.28,3.04
1718227.5,30.08,1.53,173620.28,3.04
1718010.46,30.09,1.53,173674.67,3.04
1717982.93,30.09,1.53,173770.8,3.04
1717765.89,30.09,1.53,173790.23,3.04
1717550.39,30.09,1.53,173727.16,3.04
1717265.14,30.09,1.53,173431.5,3.04
1717236.06,30.09,1.53,173597.23,3.04
1717543.41,30.1,1.54,173657.5,3.04
1717228.32,30.1,1.53,173534.83,3.04
1717199.24,30.1,1.54,173915.97,3.05
1717415.68,30.11,1.54,173986.93,3.05
1717147.51,30.11,1.54,173983.64,3.05
1716775.57,30.1,1.54,173849.49,3.05
1716775.57,30.1,1.54,173849.49,3.05
1717081.37,30.11,1.55,174424.65,3.06
1716865.88,30.11,1.55,174429.91,3.06
1716648.83,30.11,1.55,174355.84,3.06
1716621.3,30.12,1.55,174451.97,3.06
1716404.26,30.12,1.55,174470.49,3.06
1716089.17,30.12,1.54,174150.42,3.06
1716396.52,30.12,1.55,174422.67,3.06
1716081.42,30.12,1.55,174181.74,3.06
1716052.34,30.12,1.55,174421.5,3.06
1716268.79,30.13,1.56,174492.46,3.06
1716051.75,30.13,1.56,174705.12,3.07
1715753.62,30.13,1.56,174680.34,3.07
1715538.12,30.13,1.56,174616.83,3.07
1715538.12,30.13,1.56,174616.83,3.07
1715645.68,30.14,1.56,174924.76,3.07
1715347.56,30.14,1.56,174978.87,3.07
1715320.03,30.14,1.56,175074.99,3.08
1715320.03,30.14,1.56,175074.99,3.08
1715290.95,30.15,1.57,175232.95,3.08
1715075.45,30.15,1.57,175169.89,3.08
1714777.32,30.15,1.57,175171.77,3.08
1714405.39,30.14,1.56,174879.35,3.07
1714405.39,30.14,1.56,174879.35,3.07
1714405.39,30.14,1.56,174879.35,3.07
1714109.58,30.14,1.56,174814.45,3.07
1713828.5,30.14,1.56,175475.27,3.09
1713520.56,30.14,1.56,175432.96,3.09
1713572.98,30.15,1.57,175328.24,3.08
1713355.94,30.15,1.57,175322.49,3.09
1713318.55,30.15,1.57,175399.92,3.09
1713014.48,30.15,1.57,177793.67,3.13
1713021.32,30.16,1.58,178022.0,3.13
1713021.32,30.16,1.58,178022.0,3.13
1713021.72,30.16,1.58,178022.7,3.13
1714459.68,30.19,1.61,178366.54,3.14
1714244.18,30.19,1.61,178371.8,3.14
1714459.08,30.2,1.61,178650.16,3.15
1714190.91,30.2,1.62,178647.07,3.15
1714190.91,30.2,1.62,178647.07,3.15
1714300.01,30.2,1.62,178643.05,3.15
1714082.97,30.2,1.62,178891.49,3.15
1713711.03,30.2,1.62,178599.07,3.15
1713711.03,30.2,1.62,178599.07,3.15
1713603.19,30.2,1.61,178501.44,3.15
1713819.64,30.21,1.62,178572.4,3.15
1713602.59,30.21,1.62,178785.06,3.15
1713602.59,30.21,1.62,178785.06,3.15
1713387.1,30.21,1.62,178790.31,3.15
1713170.06,30.21,1.62,178716.25,3.15
1712954.56,30.21,1.62,178708.88,3.15
1712737.52,30.21,1.62,178647.44,3.15
1712522.02,30.21,1.62,178584.38,3.15
1712304.98,30.22,1.62,178578.64,3.15
1712089.49,30.22,1.62,178515.13,3.15
1711907.84,30.22,1.62,178317.05,3.15
1711690.8,30.22,1.62,178311.76,3.15
1711475.31,30.22,1.62,178304.39,3.15
1711446.23,30.22,1.62,178404.4,3.15
1711138.29,30.22,1.62,178316.96,3.15
1710922.79,30.22,1.62,178322.22,3.15
1710560.85,30.22,1.62,178039.8,3.15
1710343.81,30.22,1.62,177965.73,3.14
1710568.4,30.23,1.62,177905.08,3.14
1710351.36,30.23,1.62,178328.13,3.15
1710351.36,30.23,1.62,178328.13,3.15
1710351.36,30.23,1.62,178328.13,3.15
1709355.23,30.22,1.61,177330.51,3.13
1709139.74,30.22,1.61,177335.77,3.14
1708922.7,30.22,1.61,177261.71,3.13
1708895.17,30.22,1.62,177357.84,3.14
1709056.2,30.23,1.62,177745.89,3.14
1708686.11,30.23,1.62,177384.69,3.14
1708470.62,30.23,1.62,177321.18,3.14
1707307.16,30.23,1.62,178689.12,3.16
1707307.16,30.23,1.62,178689.12,3.16
1707522.06,30.23,1.62,179104.83,3.17
1707522.06,30.23,1.62,179104.83,3.17
1707227.45,30.23,1.62,178821.61,3.17
1707162.1,30.23,1.62,178271.81,3.16
1706946.61,30.24,1.62,178208.55,3.16
1706729.57,30.24,1.62,178203.01,3.16
1706729.57,30.24,1.62,178203.01,3.16
1706514.07,30.24,1.62,178208.26,3.16
1706309.21,30.24,1.62,177998.03,3.15
1706041.03,30.24,1.62,177994.94,3.15
1705823.99,30.24,1.62,177920.88,3.15
1705608.5,30.24,1.62,177926.14,3.15
1705608.5,30.24,1.62,177926.14,3.15
1705391.45,30.24,1.62,177852.07,3.15
1705019.51,30.24,1.62,177491.06,3.15
1705128.62,30.24,1.62,177487.04,3.15
1704911.58,30.24,1.62,177735.64,3.15
1704603.64,30.24,1.62,177698.39,3.15
1704603.64,30.24,1.62,177698.39,3.15
1704388.15,30.25,1.62,177635.33,3.15
1704603.04,30.25,1.63,178050.6,3.16
1704308.44,30.25,1.62,177767.21,3.16
1704208.49,30.25,1.63,177133.43,3.14
1704180.96,30.25,1.63,177229.56,3.15
1703809.02,30.25,1.63,176868.55,3.14
1703591.97,30.25,1.63,176887.07,3.14
1703591.97,30.25,1.63,176887.07,3.14
1703376.48,30.25,1.63,176823.56,3.14
1703159.44,30.26,1.63,176818.26,3.14
1702943.94,30.26,1.63,176755.2,3.14
1702726.9,30.26,1.63,176749.46,3.14
1702536.79,30.26,1.62,176519.36,3.14
1702321.29,30.26,1.62,176456.29,3.14
1702023.16,30.26,1.62,176431.31,3.14
1701806.12,30.26,1.62,176425.57,3.14
1701778.59,30.26,1.63,176521.69,3.14
1701778.59,30.26,1.63,176521.69,3.14
1702001.63,30.27,1.63,176965.92,3.15
1701858.62,30.27,1.63,176758.29,3.14
1701643.12,30.27,1.63,176763.55,3.14
1701426.08,30.27,1.63,176689.49,3.14
1701642.52,30.28,1.64,176760.45,3.15
1701425.48,30.28,1.64,177041.7,3.15
1701209.99,30.28,1.64,176978.64,3.15
1700992.94,30.28,1.64,176972.89,3.15
1698559.37,30.28,1.64,176922.36,3.15
1698262.3,30.28,1.64,176682.27,3.15
1698461.77,30.29,1.64,176621.14,3.15
1698244.73,30.29,1.64,177020.89,3.16
1698244.73,30.29,1.64,177020.89,3.16
1698029.24,30.29,1.64,176957.83,3.16
1698000.16,30.29,1.65,177123.56,3.16
1697628.22,30.29,1.64,176762.54,3.15
1697600.69,30.29,1.64,176858.67,3.16
1697383.65,30.29,1.64,176855.18,3.16
1697190.99,30.29,1.64,176637.69,3.15
1696975.5,30.29,1.64,176630.33,3.15
1697190.39,30.3,1.65,176921.31,3.16
1697162.86,30.3,1.65,176858.8,3.16
1696945.82,30.3,1.65,177036.19,3.16
1696945.82,30.3,1.65,177036.19,3.16
1696721.63,30.3,1.65,176886.54,3.16
1696721.63,30.3,1.65,176886.54,3.16
1696694.1,30.31,1.65,176982.67,3.16
1696665.02,30.31,1.65,177140.63,3.16
1696665.02,30.31,1.65,177140.63,3.16
1696665.02,30.31,1.65,177140.63,3.16
1696637.49,30.31,1.66,177236.76,3.17
1696420.45,30.32,1.66,177233.27,3.17
1696420.45,30.32,1.66,177233.27,3.17
1696727.79,30.32,1.66,177293.54,3.17
1696698.71,30.33,1.67,177700.17,3.18
1696483.22,30.33,1.67,177692.8,3.18
1696454.14,30.33,1.67,177792.81,3.18
1696238.65,30.33,1.67,177798.06,3.18
1696021.6,30.34,1.67,177724.0,3.18
1695832.64,30.33,1.67,177694.19,3.18
1695617.15,30.33,1.67,177630.93,3.18
1695840.19,30.34,1.67,178056.58,3.19
1695624.7,30.34,1.67,177993.07,3.19
1695595.62,30.35,1.68,178171.24,3.19
1695380.12,30.35,1.68,178176.49,3.19
1695163.08,30.35,1.68,178102.43,3.19
1694855.14,30.35,1.68,179206.05,3.21
1694855.14,30.35,1.68,179206.05,3.21
1694738.53,30.35,1.68,178278.82,3.19
1694453.44,30.35,1.68,179564.81,3.22
1694453.44,30.35,1.68,179564.81,3.22
1694237.95,30.35,1.68,179570.07,3.22
1694109.59,30.36,1.68,178958.55,3.21
1693892.55,30.36,1.68,178884.49,3.21
1693999.72,30.37,1.69,178944.1,3.21
1693784.22,30.37,1.69,178881.04,3.21
1693233.28,30.36,1.69,178516.28,3.2
1693204.21,30.37,1.69,178682.01,3.2
1692991.9,30.36,1.69,178502.07,3.2
1692683.96,30.36,1.69,178439.1,3.2
1692323.87,30.36,1.68,178087.9,3.19
1692296.34,30.36,1.68,178184.03,3.2
1692079.3,30.36,1.68,178190.57,3.2
1691863.8,30.37,1.68,178195.82,3.2
1691646.76,30.37,1.68,178121.76,3.2
1691338.82,30.37,1.69,178059.51,3.2
1691123.32,30.37,1.69,177996.44,3.2
1690906.28,30.37,1.69,177990.7,3.2
1690906.28,30.37,1.69,177990.7,3.2
1690906.28,30.37,1.69,177990.7,3.2
1690608.15,30.37,1.69,178242.86,3.2
1690310.02,30.37,1.69,178188.14,3.2
1690040.95,30.37,1.69,178124.72,3.2
1689736.88,30.37,1.69,179599.73,3.23
1689815.9,30.38,1.69,180796.5,3.25
1689815.9,30.38,1.69,180796.5,3.25
1689815.9,30.38,1.69,180796.5,3.25
1689551.34,30.38,1.69,180119.68,3.24
1689002.07,30.37,1.69,179631.6,3.23
1688724.86,30.37,1.69,179733.6,3.23
1688681.72,30.38,1.69,178673.55,3.21
1688681.72,30.38,1.69,178673.55,3.21
1689161.91,30.39,1.71,179658.22,3.23
1688946.41,30.39,1.71,179594.72,3.23
1688729.37,30.39,1.71,179589.41,3.23
1688513.87,30.4,1.71,179526.35,3.23
1688513.87,30.4,1.71,179526.35,3.23
1687996.59,30.39,1.71,179189.56,3.23
1687967.51,30.4,1.71,179367.27,3.23
1687752.02,30.4,1.71,179304.01,3.23
1687483.85,30.4,1.71,179308.53,3.23
1687266.8,30.4,1.71,179302.98,3.23
1687051.31,30.4,1.71,179239.92,3.23
1686834.26,30.4,1.71,179234.18,3.23
1686943.37,30.41,1.71,179230.15,3.23
1686726.33,30.41,1.72,179478.6,3.24
1686510.84,30.41,1.72,179483.86,3.24
1686293.79,30.41,1.72,179409.79,3.24
1686293.79,30.41,1.72,179409.79,3.24
1686078.3,30.42,1.72,179346.35,3.24
1685783.7,30.41,1.71,179063.13,3.23
1685566.65,30.41,1.71,179057.76,3.23
1685351.16,30.41,1.71,179050.4,3.23
1685134.12,30.42,1.71,178988.96,3.23
1685134.12,30.42,1.71,178988.96,3.23
1684918.62,30.42,1.71,178925.45,3.23
1684701.58,30.42,1.71,178920.15,3.23
1684486.09,30.42,1.71,178912.79,3.23
1684269.04,30.42,1.71,178851.35,3.23
1684053.55,30.42,1.71,178787.83,3.23
1684024.47,30.43,1.72,178966.0,3.23
1684024.47,30.43,1.72,178966.0,3.23
1684024.47,30.43,1.72,178966.0,3.23
1683808.97,30.43,1.72,178902.74,3.23
1683916.53,30.44,1.72,179210.42,3.24
1683701.04,30.44,1.72,179147.35,3.24
1683402.91,30.44,1.72,179114.77,3.24
1683402.91,30.44,1.72,179114.77,3.24
1683402.91,30.44,1.72,179114.77,3.24
1683198.05,30.43,1.72,178904.53,3.23
1682981.0,30.44,1.72,178898.79,3.24
1683205.6,30.44,1.73,178838.13,3.23
1682988.55,30.44,1.73,179261.18,3.24
1682988.55,30.44,1.73,179261.18,3.24
1682773.06,30.45,1.73,179198.12,3.24
1682501.15,30.44,1.72,178931.06,3.24
1682284.11,30.44,1.72,178925.32,3.24
1682256.58,30.45,1.73,179021.45,3.24
1682039.53,30.45,1.73,179027.99,3.24
1681824.04,30.45,1.73,178964.47,3.24
1681607.0,30.45,1.73,178959.18,3.24
1681823.44,30.46,1.73,179030.14,3.24
1681606.4,30.46,1.73,179311.39,3.25
1681390.9,30.46,1.73,179316.64,3.25
1681173.86,30.46,1.73,179242.58,3.25
1680958.37,30.47,1.73,179247.84,3.25
1680741.32,30.47,1.73,179173.77,3.25
1680525.83,30.47,1.73,179166.41,3.25
1680525.83,30.47,1.73,179166.41,3.25
1680163.89,30.47,1.73,178815.4,3.24
1679946.85,30.47,1.73,178753.96,3.24
1679946.85,30.47,1.73,178753.96,3.24
1679731.35,30.47,1.73,178690.89,3.24
1679514.31,30.47,1.73,178685.15,3.24
1679514.31,30.47,1.73,178685.15,3.24
1679514.31,30.47,1.73,178665.46,3.24
1679298.82,30.47,1.73,178670.72,3.24
1679299.17,30.47,1.73,178694.79,3.24
1679082.13,30.47,1.73,178620.73,3.24
1679082.13,30.47,1.73,178620.73,3.24
1678923.5,30.47,1.73,178462.37,3.24
1678615.56,30.47,1.73,178441.24,3.24
1678588.03,30.48,1.73,178537.36,3.24
1678370.99,30.48,1.73,178543.9,3.24
1678370.99,30.48,1.73,178519.57,3.24
1678067.69,30.48,1.73,178644.8,3.24
1677798.36,30.48,1.73,180981.25,3.29
1678567.72,30.5,1.75,181526.0,3.3
1679342.36,30.51,1.77,182049.71,3.31
1679476.44,30.52,1.77,181927.31,3.31
1679260.95,30.52,1.77,181864.05,3.3
1678939.91,30.52,1.77,181269.76,3.29
1678745.72,30.51,1.77,181082.5,3.29
1678960.62,30.52,1.77,181499.04,3.3
1679160.09,30.53,1.78,181437.92,3.3
1678943.04,30.53,1.78,181837.67,3.31
1678727.55,30.53,1.78,181774.37,3.31
1678429.42,30.53,1.78,181827.09,3.31
1678205.23,30.53,1.78,181583.44,3.3
1678205.23,30.53,1.78,181583.44,3.3
1677988.19,30.53,1.78,181577.93,3.3
1678204.64,30.54,1.78,181648.89,3.31
1678175.56,30.54,1.79,181987.88,3.31
1677960.06,30.54,1.79,181924.82,3.31
1677588.12,30.54,1.78,181687.45,3.31
1677559.04,30.54,1.78,181853.18,3.31
1677343.55,30.54,1.78,181790.12,3.31
1677558.45,30.55,1.79,182205.39,3.32
1677342.95,30.55,1.79,182142.13,3.32
1677184.42,30.55,1.79,181983.6,3.31
1677155.34,30.55,1.79,182161.52,3.32
1677127.81,30.56,1.79,182257.64,3.32
1677127.81,30.56,1.79,182257.64,3.32
1676910.77,30.56,1.79,182276.17,3.32
1676695.28,30.56,1.79,182212.66,3.32
1676478.23,30.56,1.79,182207.36,3.32
1676262.74,30.56,1.79,182200.0,3.32
1676045.7,30.56,1.8,182138.56,3.32
1675830.2,30.57,1.8,182131.19,3.32
1675532.07,30.57,1.8,182091.16,3.32
1675315.03,30.57,1.8,182029.72,3.32
1675207.46,30.57,1.8,182008.98,3.32
1674908.56,30.57,1.8,182274.15,3.33
1674610.43,30.57,1.8,182179.81,3.33
1674310.75,30.57,1.8,182182.53,3.33
1674002.81,30.57,1.8,182365.79,3.33
1673787.32,30.57,1.8,182302.35,3.33
1673570.28,30.57,1.8,182296.98,3.33
1673208.34,30.57,1.8,181945.96,3.32
1673180.81,30.57,1.8,182042.09,3.33
1672963.76,30.58,1.8,182048.63,3.33
1672965.53,30.58,1.8,182050.66,3.33
1673128.11,30.58,1.8,181989.33,3.33
1672911.07,30.58,1.8,182350.86,3.33
1672695.58,30.59,1.8,182343.5,3.33
1672478.53,30.59,1.8,182282.06,3.33
1672263.04,30.59,1.8,182274.69,3.33
1672233.96,30.59,1.81,182374.7,3.34
1672018.47,30.59,1.81,182379.96,3.34
1672126.03,30.6,1.81,182619.13,3.34
1672126.03,30.6,1.81,182643.96,3.34
1671910.53,30.6,1.81,182580.9,3.34
1671881.45,30.61,1.82,182746.62,3.35
1672097.9,30.61,1.82,182817.59,3.35
1672295.82,30.62,1.83,183510.03,3.36
1672268.29,30.62,1.83,183606.16,3.36
1672051.25,30.62,1.83,183624.68,3.36
1671835.75,30.63,1.83,183561.39,3.36
1671806.67,30.63,1.83,183740.24,3.37
1671779.14,30.63,1.84,183836.36,3.37
1671562.1,30.64,1.84,183854.89,3.37
1671346.61,30.64,1.84,183860.15,3.37
1670974.67,30.63,1.83,183424.81,3.36
1670816.04,30.63,1.83,183266.45,3.36
1671030.94,30.64,1.84,183544.81,3.37
1671030.94,30.64,1.84,183530.8,3.37
1671030.94,30.64,1.84,183555.42,3.37
1671003.41,30.64,1.84,183651.55,3.37
1670786.36,30.64,1.84,183670.97,3.37
1670570.87,30.65,1.84,183663.61,3.37
1670292.88,30.65,1.84,183665.94,3.37
1669920.95,30.64,1.84,183373.52,3.36
1670135.84,30.65,1.84,183664.5,3.37
1669920.35,30.65,1.84,183657.14,3.37
1669703.3,30.65,1.84,183595.7,3.37
1669675.77,30.66,1.85,183691.82,3.37
1669458.73,30.66,1.85,183710.35,3.37
1669243.24,30.66,1.85,183646.84,3.37
1669026.19,30.66,1.85,183641.54,3.37
1668998.66,30.66,1.85,183737.67,3.38
1669159.7,30.67,1.85,184125.73,3.38
1669132.17,30.68,1.86,184221.85,3.39
1668915.12,30.68,1.86,184241.64,3.39
1668887.59,30.68,1.86,184337.77,3.39
1668889.85,30.68,1.86,184358.51,3.39
1668889.85,30.68,1.86,184358.51,3.39
1668672.8,30.68,1.86,184355.02,3.39
1668457.31,30.68,1.86,184347.65,3.39
1668428.23,30.69,1.86,184447.66,3.39
1668400.7,30.69,1.87,184543.79,3.39
1668371.62,30.7,1.87,184701.74,3.4
1668344.09,30.7,1.87,184797.87,3.4
1668451.65,30.71,1.88,185056.01,3.41
1668236.15,30.71,1.88,184992.75,3.41
1668236.15,30.71,1.88,184968.13,3.4
1668019.11,30.71,1.88,184962.58,3.41
1668128.22,30.72,1.88,184958.56,3.41
1667766.28,30.71,1.88,184676.14,3.4
1667510.25,30.71,1.88,184658.17,3.4
1667242.07,30.71,1.88,184655.75,3.4
1667025.03,30.71,1.88,184904.24,3.41
1668486.36,30.75,1.91,189109.17,3.48
1668486.36,30.75,1.91,189136.99,3.49
1666022.84,30.75,1.92,188989.3,3.49
1665807.34,30.75,1.92,188981.94,3.49
1665509.21,30.75,1.92,188956.29,3.49
1666661.68,30.77,1.94,188950.83,3.49
1666376.43,30.77,1.94,188739.26,3.49
1666081.83,30.77,1.93,188456.02,3.48
1666052.75,30.77,1.94,188556.03,3.48
1665837.25,30.77,1.94,188561.29,3.48
1665620.21,30.77,1.94,188487.22,3.48
1665620.21,30.77,1.94,188473.48,3.48
1665296.65,30.77,1.94,188455.17,3.48
1665269.12,30.78,1.94,188551.3,3.48
1664970.99,30.78,1.94,188587.47,3.49
1664970.99,30.78,1.94,188587.47,3.49
1664941.91,30.78,1.94,188745.42,3.49
1664914.38,30.79,1.95,188841.55,3.49
1664697.34,30.79,1.95,188860.07,3.49
1664481.84,30.79,1.95,188865.33,3.49
1664264.8,30.79,1.95,188791.27,3.49
1663966.67,30.79,1.95,188766.42,3.49
1663670.87,30.79,1.95,188746.2,3.49
1663816.77,30.8,1.95,189019.44,3.5
1663601.27,30.8,1.95,188955.94,3.5
1663303.15,30.8,1.95,188966.76,3.5
1663003.47,30.8,1.95,189102.48,3.5
1663111.03,30.8,1.96,189410.41,3.51
1662895.53,30.81,1.96,189347.34,3.51
1662678.49,30.81,1.96,189341.6,3.51
1662463.0,30.81,1.96,189278.09,3.51
1662309.25,30.81,1.96,189103.72,3.5
1662416.81,30.81,1.96,189411.65,3.51
1662201.31,30.81,1.96,189416.91,3.51
1661984.27,30.82,1.96,189342.85,3.51
1661768.77,30.82,1.96,189279.34,3.51
1661551.73,30.82,1.96,189274.04,3.51
