ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
834,3180,2680820,6212,2680820
834,3180,2681820,6212,2681820
835,3188,2682280,6212,2682280
835,3188,2682510,6212,2682510
835,3188,2682980,6212,2682980
835,3188,2683450,6212,2683450
835,3188,2683910,6212,2683910
835,3188,2683910,6212,2683910
835,3188,2684230,6212,2684230
835,3188,2685040,6212,2685040
835,3188,2686040,6212,2686040
835,3188,2686510,6212,2686510
835,3188,2687510,6212,2687510
835,3188,2687510,6212,2687510
835,3188,2687980,6212,2687980
835,3188,2688450,6212,2688450
835,3188,2689260,6212,2689260
836,3196,2690260,6212,2690260
836,3196,2690730,6212,2690730
836,3196,2691730,6212,2691730
836,3196,2692540,6212,2692540
836,3196,2693350,6212,2693350
836,3196,2694000,6212,2694000
836,3196,2694460,6212,2694460
836,3196,2694780,6212,2694780
836,3196,2695590,6212,2695590
836,3196,2695590,6212,2695590
836,3196,2696050,6212,2696050
837,3204,2696860,6212,2696860
837,3204,2697670,6212,2697670
837,3204,2697900,6212,2697900
837,3204,2698900,6212,2698900
837,3204,2699900,6212,2699900
837,3204,2700710,6212,2700710
837,3204,2700710,6212,2700710
837,3204,2701710,6212,2701710
837,3204,2702150,6212,2702150
837,3204,2702380,6212,2702380
837,3204,2703190,6212,2703190
838,3212,2704000,6212,2704000
838,3212,2704470,6212,2704470
838,3212,2705280,6212,2705280
838,3212,2706280,6212,2706280
838,3212,2706740,6212,2706740
838,3212,2707210,6212,2707210
838,3212,2707210,6212,2707210
838,3212,2708020,6212,2708020
839,3220,2716020,6212,2716020
839,3220,2716490,6212,2716490
839,3220,2717490,6212,2717490
839,3220,2718490,6212,2718490
839,3220,2718960,6212,2718960
840,3228,2719430,6212,2719430
840,3228,2720080,6212,2720080
840,3228,2720890,6212,2720890
840,3228,2721480,6212,2721480
840,3228,2722290,6212,2722290
840,3228,2723100,6212,2723100
840,3228,2723910,6212,2723910
840,3228,2724460,6212,2724460
840,3228,2724680,6212,2724680
841,3236,2725680,6212,2725680
841,3236,2726680,6212,2726680
841,3236,2727000,6212,2727000
841,3236,2727000,6212,2727000
841,3236,2727000,6212,2727000
841,3236,2727810,6212,2727810
841,3236,2728810,6212,2728810
841,3236,2729460,6212,2729460
841,3236,2729930,6212,2729930
841,3236,2730740,6212,2730740
841,3236,2731210,6212,2731210
841,3236,2731530,6212,2731530
841,3236,2732530,6212,2732530
841,3236,2732530,6212,2732530
842,3244,2733000,6212,2733000
842,3244,2733810,6212,2733810
842,3244,2733810,6212,2733810
842,3244,2734620,6212,2734620
842,3244,2735620,6212,2735620
842,3244,2736430,6212,2736430
842,3244,2737080,6212,2737080
842,3244,2738080,6212,2738080
842,3244,2738300,6212,2738300
842,3244,2738950,6212,2738950
843,3252,2739760,6212,2739760
843,3252,2740760,6212,2740760
843,3252,2740980,6212,2740980
843,3252,2741790,6212,2741790
843,3252,2742260,6212,2742260
843,3252,2742490,6212,2742490
843,3252,2743490,6212,2743490
843,3252,2744300,6212,2744300
843,3252,2744950,6212,2744950
843,3252,2745950,6212,2745950
843,3252,2746420,6212,2746420
844,3260,2746890,6212,2746890
844,3260,2747890,6212,2747890
844,3260,2748360,6212,2748360
844,3260,2748820,6212,2748820
844,3260,2749630,6212,2749630
844,3260,2749790,6212,2749790
844,3260,2750600,6212,2750600
844,3260,2751410,6212,2751410
844,3260,2751880,6212,2751880
844,3260,2752350,6212,2752350
844,3260,2752350,6212,2752350
844,3260,2752670,6212,2752670
844,3260,2753480,6212,2753480
845,3268,2754480,6212,2754480
845,3268,2755290,6212,2755290
845,3268,2756290,6212,2756290
845,3268,2756940,6212,2756940
845,3268,2757410,6212,2757410
845,3268,2757730,6212,2757730
845,3268,2757730,6212,2757730
845,3268,2758540,6212,2758540
845,3268,2759540,6212,2759540
845,3268,2760350,6212,2760350
846,3276,2760940,6212,2760940
846,3276,2761410,6212,2761410
846,3276,2762220,6212,2762220
846,3276,2763030,6212,2763030
846,3276,2763350,6212,2763350
846,3276,2763350,6212,2763350
846,3276,2763900,6212,2763900
846,3276,2764900,6212,2764900
846,3276,2765550,6212,2765550
846,3276,2766360,6212,2766360
846,3276,2766360,6212,2766360
847,3284,2767360,6212,2767360
847,3284,2767520,6212,2767520
847,3284,2767990,6212,2767990
847,3284,2768150,6212,2768150
847,3284,2768960,6212,2768960
847,3284,2769960,6212,2769960
847,3284,2770960,6212,2770960
847,3284,2770960,6212,2770960
847,3284,2771960,6212,2771960
847,3284,2771960,6212,2771960
847,3284,2771960,6212,2771960
847,3284,2772770,6212,2772770
847,3284,2773770,6212,2773770
847,3284,2774240,6212,2774240
847,3284,2774240,6212,2774240
847,3284,2774560,6212,2774560
848,3292,2775370,6212,2775370
848,3292,2775370,6212,2775370
848,3292,2776370,6212,2776370
848,3292,2777180,6212,2777180
848,3292,2778180,6212,2778180
848,3292,2778340,6212,2778340
848,3292,2779340,6212,2779340
848,3292,2779810,6212,2779810
848,3292,2779810,6212,2779810
848,3292,2780620,6212,2780620
848,3292,2781620,6212,2781620
849,3300,2782430,6212,2782430
849,3300,2783430,6212,2783430
849,3300,2784430,6212,2784430
849,3300,2785430,6212,2785430
849,3300,2786430,6212,2786430
849,3300,2787430,6212,2787430
849,3300,2788240,6212,2788240
849,3300,2788240,6212,2788240
849,3300,2788560,6212,2788560
849,3300,2789560,6212,2789560
850,3308,2790030,6212,2790030
850,3308,2791030,6212,2791030
850,3308,2791840,6212,2791840
850,3308,2791840,6212,2791840
850,3308,2792160,6212,2792160
850,3308,2792970,6212,2792970
850,3308,2793780,6212,2793780
850,3308,2794100,6212,2794100
850,3308,2794330,6212,2794330
850,3308,2795140,6212,2795140
850,3308,2795610,6212,2795610
850,3308,2795610,6212,2795610
850,3308,2796080,6212,2796080
851,3316,2797080,6212,2797080
851,3316,2797890,6212,2797890
851,3316,2797890,6212,2797890
851,3316,2798540,6212,2798540
851,3316,2799350,6212,2799350
851,3316,2800160,6212,2800160
851,3316,2801160,6212,2801160
851,3316,2801160,6212,2801160
851,3316,2802160,6212,2802160
851,3316,2802480,6212,2802480
851,3316,2803480,6212,2803480
852,3324,2804130,6212,2804130
852,3324,2804480,6212,2804480
852,3324,2805290,6212,2805290
852,3324,2805760,6212,2805760
852,3324,2805990,6212,2805990
852,3324,2806540,6212,2806540
852,3324,2807540,6212,2807540
852,3324,2808350,6212,2808350
852,3324,2808940,6212,2808940
852,3324,2809940,6212,2809940
853,3332,2810750,6212,2810750
853,3332,2812750,6212,2812750
853,3332,2813210,6212,2813210
853,3332,2813210,6212,2813210
853,3332,2814210,6212,2814210
853,3332,2814680,6212,2814680
853,3332,2815000,6212,2815000
853,3332,2815000,6212,2815000
853,3332,2816000,6212,2816000
853,3332,2817000,6212,2817000
853,3332,2817810,6212,2817810
854,3340,2818620,6212,2818620
854,3340,2819620,6212,2819620
854,3340,2820430,6212,2820430
854,3340,2820900,6212,2820900
854,3340,2821710,6212,2821710
854,3340,2821710,6212,2821710
854,3340,2822520,6212,2822520
854,3340,2823520,6212,2823520
854,3340,2824520,6212,2824520
854,3340,2824990,6212,2824990
855,3348,2825800,6212,2825800
855,3348,2826030,6212,2826030
855,3348,2827030,6212,2827030
855,3348,2827840,6212,2827840
855,3348,2827840,6212,2827840
855,3348,2828840,6212,2828840
855,3348,2829840,6212,2829840
855,3348,2829840,6212,2829840
855,3348,2830000,6212,2830000
855,3348,2831000,6212,2831000
855,3348,2831470,6212,2831470
855,3348,2831790,6212,2831790
855,3348,2832790,6212,2832790
855,3348,2833110,6212,2833110
856,3356,2833700,6212,2833700
856,3356,2833700,6212,2833700
857,3364,2834350,6212,2834350
857,3364,2834820,6212,2834820
857,3364,2835820,6212,2835820
857,3364,2836290,6212,2836290
857,3364,2836290,6212,2836290
857,3364,2836760,6212,2836760
857,3364,2837570,6212,2837570
857,3364,2837570,6212,2837570
857,3364,2838380,6212,2838380
857,3364,2838930,6212,2838930
857,3364,2838930,6212,2838930
857,3364,2839580,6212,2839580
857,3364,2839900,6212,2839900
857,3364,2840710,6212,2840710
857,3364,2841180,6212,2841180
857,3364,2841410,6212,2841410
857,3364,2842220,6212,2842220
857,3364,2842700,6212,2842700
857,3364,2843510,6212,2843510
857,3364,2844320,6212,2844320
857,3364,2845130,6212,2845130
857,3364,2845600,6212,2845600
857,3364,2846410,6212,2846410
858,3372,2847060,6212,2847060
858,3372,2847290,6212,2847290
858,3372,2848290,6212,2848290
858,3372,2848760,6212,2848760
858,3372,2849230,6212,2849230
858,3372,2850230,6212,2850230
858,3372,2850460,6212,2850460
858,3372,2850460,6212,2850460
859,3380,2851460,6212,2851460
859,3380,2852270,6212,2852270
859,3380,2852270,6212,2852270
859,3380,2853080,6212,2853080
859,3380,2853550,6212,2853550
859,3380,2854360,6212,2854360
859,3380,2854520,6212,2854520
859,3380,2854990,6212,2854990
859,3380,2855800,6212,2855800
859,3380,2856020,6212,2856020
859,3380,2856480,6212,2856480
859,3380,2857480,6212,2857480
860,3388,2858130,6212,2858130
860,3388,2858940,6212,2858940
860,3388,2859100,6212,2859100
860,3388,2859910,6212,2859910
860,3388,2859910,6212,2859910
860,3388,2860560,6212,2860560
860,3388,2861370,6212,2861370
860,3388,2862020,6212,2862020
860,3388,2862240,6212,2862240
860,3388,2862570,6212,2862570
860,3388,2862570,6212,2862570
860,3388,2863380,6212,2863380
860,3388,2863600,6212,2863600
860,3388,2864250,6212,2864250
861,3396,2865060,6212,2865060
861,3396,2865380,6212,2865380
861,3396,2866380,6212,2866380
861,3396,2866850,6212,2866850
861,3396,2867400,6212,2867400
861,3396,2867400,6212,2867400
861,3396,2868400,6212,2868400
861,3396,2869210,6212,2869210
861,3396,2869670,6212,2869670
861,3396,2870140,6212,2870140
861,3396,2870950,6212,2870950
862,3404,2871950,6212,2871950
862,3404,2872950,6212,2872950
862,3404,2873760,6212,2873760
862,3404,2874570,6212,2874570
862,3404,2874570,6212,2874570
862,3404,2875380,6212,2875380
862,3404,2875850,6212,2875850
862,3404,2876080,6212,2876080
862,3404,2877080,6212,2877080
862,3404,2878080,6212,2878080
862,3404,2879080,6212,2879080
863,3412,2880080,6212,2880080
863,3412,2880550,6212,2880550
863,3412,2881360,6212,2881360
863,3412,2882360,6212,2882360
863,3412,2882830,6212,2882830
863,3412,2883640,6212,2883640
863,3412,2884450,6212,2884450
863,3412,2884610,6212,2884610
863,3412,2885610,6212,2885610
863,3412,2885610,6212,2885610
863,3412,2886420,6212,2886420
863,3412,2886420,6212,2886420
863,3412,2886580,6212,2886580
864,3420,2887580,6212,2887580
864,3420,2887580,6212,2887580
864,3420,2888050,6212,2888050
864,3420,2888050,6212,2888050
864,3420,2888370,6212,2888370
864,3420,2888600,6212,2888600
864,3420,2889250,6212,2889250
864,3420,2889800,6212,2889800
864,3420,2890120,6212,2890120
864,3420,2890930,6212,2890930
864,3420,2890930,6212,2890930
864,3420,2891400,6212,2891400
865,3428,2892400,6212,2892400
865,3428,2892870,6212,2892870
865,3428,2893680,6212,2893680
865,3428,2894330,6212,2894330
865,3428,2895140,6212,2895140
865,3428,2895730,6212,2895730
865,3428,2896200,6212,2896200
865,3428,2896430,6212,2896430
865,3428,2896900,6212,2896900
865,3428,2897220,6212,2897220
865,3428,2898030,6212,2898030
865,3428,2898260,6212,2898260
865,3428,2899260,6212,2899260
865,3428,2899720,6212,2899720
866,3436,2900310,6212,2900310
866,3436,2900780,6212,2900780
866,3436,2901780,6212,2901780
866,3436,2902430,6212,2902430
866,3436,2903430,6212,2903430
866,3436,2904430,6212,2904430
866,3436,2904900,6212,2904900
866,3436,2905360,6212,2905360
866,3436,2906360,6212,2906360
866,3436,2906830,6212,2906830
867,3444,2907290,6212,2907290
867,3444,2907760,6212,2907760
867,3444,2908760,6212,2908760
867,3444,2909570,6212,2909570
867,3444,2910380,6212,2910380
867,3444,2911380,6212,2911380
867,3444,2912190,6212,2912190
867,3444,2913190,6212,2913190
867,3444,2914190,6212,2914190
868,3452,2915190,6212,2915190
868,3452,2915660,6212,2915660
868,3452,2915660,6212,2915660
868,3452,2915980,6212,2915980
868,3452,2916980,6212,2916980
868,3452,2917630,6212,2917630
868,3452,2917850,6212,2917850
868,3452,2918850,6212,2918850
868,3452,2918850,6212,2918850
869,3460,2919500,6212,2919500
869,3460,2919970,6212,2919970
869,3460,2920780,6212,2920780
869,3460,2921430,6212,2921430
869,3460,2921430,6212,2921430
869,3460,2922430,6212,2922430
869,3460,2923240,6212,2923240
869,3460,2924240,6212,2924240
869,3460,2924240,6212,2924240
869,3460,2925240,6212,2925240
869,3460,2925240,6212,2925240
869,3460,2926240,6212,2926240
869,3460,2926240,6212,2926240
869,3460,2926560,6212,2926560
870,3468,2927560,6212,2927560
870,3468,2928370,6212,2928370
870,3468,2928370,6212,2928370
870,3468,2929180,6212,2929180
870,3468,2929180,6212,2929180
870,3468,2929180,6212,2929180
870,3468,2929640,6212,2929640
870,3468,2930110,6212,2930110
870,3468,2930430,6212,2930430
870,3468,2930750,6212,2930750
870,3468,2931220,6212,2931220
870,3468,2931220,6212,2931220
870,3468,2932030,6212,2932030
870,3468,2932400,6212,2932400
870,3468,2932400,6212,2932400
870,3468,2933400,6212,2933400
871,3476,2934400,6212,2934400
871,3476,2934870,6212,2934870
871,3476,2935870,6212,2935870
871,3476,2936190,6212,2936190
871,3476,2937000,6212,2937000
871,3476,2937320,6212,2937320
871,3476,2938130,6212,2938130
871,3476,2938940,6212,2938940
871,3476,2939590,6212,2939590
871,3476,2940240,6212,2940240
871,3476,2940560,6212,2940560
872,3484,2941370,6212,2941370
872,3484,2941600,6212,2941600
872,3484,2942600,6212,2942600
872,3484,2943410,6212,2943410
872,3484,2944220,6212,2944220
872,3484,2944220,6212,2944220
872,3484,2944870,6212,2944870
872,3484,2945870,6212,2945870
872,3484,2946190,6212,2946190
872,3484,2946660,6212,2946660
872,3484,2947660,6212,2947660
873,3492,2948210,6212,2948210
873,3492,2949020,6212,2949020
873,3492,2949250,6212,2949250
873,3492,2949410,6212,2949410
873,3492,2950410,6212,2950410
873,3492,2950870,6212,2950870
873,3492,2951680,6212,2951680
873,3492,2952490,6212,2952490
873,3492,2952960,6212,2952960
873,3492,2953280,6212,2953280
873,3492,2953510,6212,2953510
873,3492,2953980,6212,2953980
873,3492,2953980,6212,2953980
873,3492,2954300,6212,2954300
873,3492,2954770,6212,2954770
874,3500,2955580,6212,2955580
874,3500,2956390,6212,2956390
874,3500,2957200,6212,2957200
874,3500,2957200,6212,2957200
874,3500,2957200,6212,2957200
874,3500,2957430,6212,2957430
874,3500,2957590,6212,2957590
874,3500,2958400,6212,2958400
874,3500,2959210,6212,2959210
874,3500,2960210,6212,2960210
874,3500,2960680,6212,2960680
874,3500,2961680,6212,2961680
874,3500,2962490,6212,2962490
875,3508,2963490,6212,2963490
875,3508,2963490,6212,2963490
875,3508,2964140,6212,2964140
875,3508,2964950,6212,2964950
875,3508,2964950,6212,2964950
875,3508,2965760,6212,2965760
875,3508,2966570,6212,2966570
875,3508,2966900,6212,2966900
875,3508,2967220,6212,2967220
875,3508,2968220,6212,2968220
875,3508,2968690,6212,2968690
875,3508,2969340,6212,2969340
875,3508,2969340,6212,2969340
876,3516,2970340,6212,2970340
876,3516,2970800,6212,2970800
876,3516,2971260,6212,2971260
876,3516,2971260,6212,2971260
876,3516,2971490,6212,2971490
876,3516,2972300,6212,2972300
876,3516,2973300,6212,2973300
876,3516,2974110,6212,2974110
876,3516,2974580,6212,2974580
876,3516,2975230,6212,2975230
876,3516,2975450,6212,2975450
876,3516,2975450,6212,2975450
877,3524,2975920,6212,2975920
877,3524,2976380,6212,2976380
877,3524,2977380,6212,2977380
877,3524,2977930,6212,2977930
877,3524,2978480,6212,2978480
877,3524,2978940,6212,2978940
877,3524,2979940,6212,2979940
877,3524,2980750,6212,2980750
877,3524,2981560,6212,2981560
877,3524,2982210,6212,2982210
877,3524,2982210,6212,2982210
878,3532,2983210,6212,2983210
878,3532,2984210,6212,2984210
878,3532,2984680,6212,2984680
878,3532,2985490,6212,2985490
878,3532,2986300,6212,2986300
878,3532,2986300,6212,2986300
878,3532,2986300,6212,2986300
878,3532,2987300,6212,2987300
878,3532,2988300,6212,2988300
878,3532,2988760,6212,2988760
878,3532,2988990,6212,2988990
878,3532,2989800,6212,2989800
879,3540,2990800,6212,2990800
879,3540,2991800,6212,2991800
879,3540,2992150,6212,2992150
879,3540,2992960,6212,2992960
879,3540,2993770,6212,2993770
879,3540,2993770,6212,2993770
879,3540,2993770,6212,2993770
879,3540,2994090,6212,2994090
879,3540,2994900,6212,2994900
879,3540,2995710,6212,2995710
879,3540,2996180,6212,2996180
879,3540,2996650,6212,2996650
879,3540,2997240,6212,2997240
879,3540,2997240,6212,2997240
879,3540,2997240,6212,2997240
880,3548,2998240,6212,2998240
880,3548,2999050,6212,2999050
880,3548,2999520,6212,2999520
880,3548,2999750,6212,2999750
880,3548,2999970,6212,2999970
880,3548,3000340,6212,3000340
880,3548,3001340,6212,3001340
880,3548,3001810,6212,3001810
880,3548,3002620,6212,3002620
880,3548,3002990,6212,3002990
880,3548,3002990,6212,3002990
880,3548,3003460,6212,3003460
880,3548,3004270,6212,3004270
881,3556,3005270,6212,3005270
881,3556,3006080,6212,3006080
881,3556,3006890,6212,3006890
881,3556,3007360,6212,3007360
881,3556,3007680,6212,3007680
881,3556,3008490,6212,3008490
881,3556,3009300,6212,3009300
881,3556,3010300,6212,3010300
881,3556,3011300,6212,3011300
881,3556,3011300,6212,3011300
881,3556,3011770,6212,3011770
882,3564,3012090,6212,3012090
882,3564,3012900,6212,3012900
882,3564,3013710,6212,3013710
882,3564,3014710,6212,3014710
882,3564,3015710,6212,3015710
882,3564,3016360,6212,3016360
882,3564,3016820,6212,3016820
882,3564,3017290,6212,3017290
882,3564,3017840,6212,3017840
882,3564,3018390,6212,3018390
883,3572,3019390,6212,3019390
883,3572,3019620,6212,3019620
883,3572,3019730,6212,3019730
883,3572,3019730,6212,3019730
883,3572,3020730,6212,3020730
883,3572,3021200,6212,3021200
883,3572,3022010,6212,3022010
883,3572,3022480,6212,3022480
883,3572,3023480,6212,3023480
883,3572,3023950,6212,3023950
883,3572,3024420,6212,3024420
883,3572,3025420,6212,3025420
884,3580,3026420,6212,3026420
884,3580,3026420,6212,3026420
884,3580,3026650,6212,3026650
884,3580,3027650,6212,3027650
884,3580,3028300,6212,3028300
884,3580,3029110,6212,3029110
884,3580,3030110,6212,3030110
884,3580,3031110,6212,3031110
884,3580,3031110,6212,3031110
884,3580,3031920,6212,3031920
884,3580,3032390,6212,3032390
884,3580,3033390,6212,3033390
884,3580,3033440,6212,3033440
884,3580,3033910,6212,3033910
884,3580,3033910,6212,3033910
885,3588,3034910,6212,3034910
885,3588,3035380,6212,3035380
885,3588,3035840,6212,3035840
885,3588,3036840,6212,3036840
885,3588,3037490,6212,3037490
885,3588,3037490,6212,3037490
885,3588,3037960,6212,3037960
885,3588,3038280,6212,3038280
885,3588,3038750,6212,3038750
885,3588,3039340,6212,3039340
885,3588,3039810,6212,3039810
886,3596,3040130,6212,3040130
887,3604,3041130,6212,3041130
887,3604,3041590,6212,3041590
887,3604,3042590,6212,3042590
887,3604,3043180,6212,3043180
887,3604,3043990,6212,3043990
887,3604,3044990,6212,3044990
887,3604,3045210,6212,3045210
887,3604,3046210,6212,3046210
888,3612,3047210,6212,3047210
888,3612,3048210,6212,3048210
888,3612,3048680,6212,3048680
888,3612,3048680,6212,3048680
888,3612,3049680,6212,3049680
888,3612,3050490,6212,3050490
888,3612,3050490,6212,3050490
888,3612,3051490,6212,3051490
888,3612,3052490,6212,3052490
888,3612,3053490,6212,3053490
888,3612,3054300,6212,3054300
889,3620,3055110,6212,3055110
889,3620,3055110,6212,3055110
889,3620,3056110,6212,3056110
889,3620,3056580,6212,3056580
889,3620,3057050,6212,3057050
889,3620,3057370,6212,3057370
889,3620,3058020,6212,3058020
889,3620,3058070,6212,3058070
889,3620,3058880,6212,3058880
889,3620,3059690,6212,3059690
889,3620,3060010,6212,3060010
889,3620,3061010,6212,3061010
889,3620,3061330,6212,3061330
890,3628,3062140,6212,3062140
890,3628,3062610,6212,3062610
890,3628,3063080,6212,3063080
890,3628,3063550,6212,3063550
890,3628,3064360,6212,3064360
890,3628,3064830,6212,3064830
890,3628,3065640,6212,3065640
890,3628,3065860,6212,3065860
890,3628,3066090,6212,3066090
890,3628,3067090,6212,3067090
890,3628,3067560,6212,3067560
890,3628,3067560,6212,3067560
890,3628,3068370,6212,3068370
890,3628,3069370,6212,3069370
890,3628,3069370,6212,3069370
891,3636,3070370,6212,3070370
891,3636,3070840,6212,3070840
891,3636,3071840,6212,3071840
891,3636,3072650,6212,3072650
891,3636,3073460,6212,3073460
