ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
925485.42,22.97,9.35,431498.93,10.71
925706.74,22.98,9.36,431502.63,10.71
925409.22,22.98,9.36,431506.97,10.71
925409.22,22.98,9.36,431813.9,10.72
925630.54,22.99,9.37,431804.15,10.72
925494.33,22.99,9.37,432496.98,10.74
925216.41,22.98,9.36,432744.24,10.75
925388.22,22.99,9.37,432743.98,10.75
925110.21,22.99,9.37,432371.68,10.74
924974.0,22.99,9.37,432371.68,10.75
925224.16,23.0,9.38,431582.62,10.73
925051.89,23.0,9.38,431477.93,10.73
925272.17,23.0,9.38,431501.8,10.73
925324.1,23.01,9.39,431493.9,10.73
925376.03,23.02,9.4,431483.72,10.73
925239.82,23.02,9.4,431477.93,10.73
925103.62,23.02,9.4,432495.06,10.76
925275.43,23.03,9.41,432800.37,10.77
925496.75,23.04,9.42,432800.11,10.77
925199.22,23.03,9.41,432800.11,10.77
925063.02,23.04,9.41,432805.21,10.78
925114.95,23.04,9.42,432815.87,10.78
924836.94,23.04,9.42,432592.49,10.78
924888.87,23.04,9.42,432585.44,10.78
925110.19,23.05,9.43,432582.84,10.78
924973.98,23.05,9.43,433320.02,10.8
925025.92,23.06,9.44,433364.17,10.8
924889.71,23.06,9.44,433276.79,10.8
924785.3,23.06,9.44,433168.36,10.8
924837.23,23.06,9.44,433168.48,10.8
924618.24,23.06,9.44,432900.31,10.8
924300.31,23.05,9.43,432588.32,10.79
924555.37,23.06,9.44,432587.94,10.79
924267.84,23.06,9.44,432586.25,10.79
924267.84,23.06,9.44,432586.25,10.79
924319.77,23.07,9.44,432586.25,10.79
924183.57,23.07,9.45,432605.16,10.8
923911.16,23.07,9.45,433003.04,10.81
924132.48,23.08,9.46,433101.65,10.82
924304.29,23.09,9.47,433506.87,10.83
924356.22,23.09,9.47,433506.98,10.83
924220.02,23.1,9.48,433506.61,10.83
924083.81,23.1,9.48,433535.75,10.84
923786.29,23.09,9.47,433772.6,10.84
924007.61,23.1,9.48,433774.12,10.85
923700.08,23.1,9.48,433956.56,10.85
923752.01,23.1,9.48,433907.33,10.85
923564.0,23.1,9.48,433703.36,10.85
923785.32,23.11,9.49,433675.53,10.85
923518.83,23.1,9.48,433379.58,10.84
923570.77,23.11,9.49,433421.87,10.85
923434.56,23.11,9.49,434233.3,10.87
923284.98,23.11,9.49,434006.41,10.86
923336.91,23.12,9.5,434006.53,10.87
923508.72,23.12,9.5,434006.15,10.87
923560.65,23.13,9.51,434006.15,10.87
923781.97,23.14,9.52,434006.15,10.87
923787.56,23.14,9.52,434061.14,10.87
923839.49,23.14,9.52,434176.34,10.88
923541.97,23.14,9.52,434116.64,10.88
923554.24,23.14,9.52,434132.73,10.88
923782.31,23.15,9.53,434077.24,10.88
923646.11,23.15,9.53,435142.36,10.91
923698.04,23.16,9.54,435476.02,10.92
923520.02,23.15,9.53,435396.82,10.92
923379.52,23.15,9.53,435227.26,10.91
923387.17,23.15,9.53,435294.39,10.91
923092.89,23.15,9.53,434984.57,10.91
923313.17,23.16,9.54,434984.57,10.91
923176.97,23.16,9.54,434984.31,10.91
923228.9,23.16,9.54,434984.31,10.91
923450.22,23.17,9.55,434984.31,10.92
923314.01,23.18,9.56,434984.31,10.92
923164.43,23.17,9.55,435024.07,10.92
923216.36,23.18,9.56,434990.74,10.92
923080.16,23.18,9.56,435317.71,10.93
923335.21,23.19,9.57,435125.98,10.93
924167.35,23.21,9.59,436548.44,10.96
924388.67,23.22,9.6,436548.44,10.97
924091.14,23.22,9.6,436549.25,10.97
923954.94,23.22,9.6,436548.44,10.97
924094.45,23.23,9.61,437022.35,10.98
923827.96,23.22,9.6,437022.35,10.99
923691.76,23.22,9.6,437101.75,10.99
923555.55,23.23,9.61,437022.35,10.99
923607.49,23.23,9.61,437022.35,10.99
923659.42,23.24,9.62,437730.55,11.01
923114.6,23.25,9.63,438268.61,11.04
923166.53,23.25,9.63,438090.6,11.04
923387.85,23.26,9.64,437979.53,11.03
923559.66,23.27,9.65,437979.27,11.04
923616.49,23.28,9.66,437957.23,11.04
923866.65,23.29,9.67,438901.94,11.06
923918.58,23.29,9.67,438901.94,11.07
923640.56,23.29,9.67,438901.94,11.07
923692.5,23.29,9.67,438923.7,11.07
923556.29,23.3,9.68,438910.9,11.07
923728.1,23.3,9.68,438901.94,11.07
923949.42,23.31,9.69,439636.13,11.09
923761.41,23.31,9.69,439167.03,11.08
923768.86,23.31,9.69,439177.27,11.08
923820.79,23.32,9.7,439203.81,11.08
923684.58,23.32,9.7,439995.76,11.11
923736.52,23.32,9.7,439995.88,11.11
923448.99,23.32,9.7,439585.02,11.1
923312.78,23.32,9.7,439584.64,11.1
923015.26,23.32,9.7,439273.41,11.1
923283.39,23.33,9.71,439274.9,11.1
923147.18,23.33,9.71,439356.65,11.1
923147.18,23.33,9.71,439375.96,11.1
922958.88,23.33,9.71,439304.12,11.1
923010.81,23.33,9.71,439292.82,11.1
923062.74,23.34,9.72,439292.71,11.11
923114.67,23.34,9.72,440350.57,11.14
923335.99,23.35,9.73,440548.81,11.14
923038.47,23.35,9.73,440211.18,11.14
923259.79,23.36,9.74,440210.92,11.14
923311.72,23.36,9.74,440210.92,11.14
923483.53,23.37,9.75,440210.92,11.14
923186.0,23.37,9.75,440316.7,11.14
923407.32,23.37,9.75,440314.08,11.15
923119.8,23.37,9.75,440210.92,11.14
923119.8,23.37,9.75,440210.92,11.14
922841.78,23.36,9.74,440210.92,11.15
922841.78,23.36,9.74,440210.92,11.15
923163.43,23.37,9.75,440705.11,11.16
922825.58,23.37,9.75,440610.72,11.16
922745.61,23.37,9.75,440403.03,11.16
922609.4,23.38,9.76,440402.77,11.16
922473.2,23.38,9.76,440402.77,11.16
922987.05,23.39,9.77,441757.9,11.2
922822.38,23.4,9.77,441353.84,11.19
922822.38,23.4,9.77,441471.98,11.19
923050.44,23.4,9.78,441664.65,11.2
922914.24,23.41,9.79,441634.91,11.2
922766.0,23.4,9.78,441475.27,11.2
922817.93,23.41,9.79,441486.21,11.2
923039.25,23.42,9.8,442472.4,11.23
922781.19,23.42,9.79,442376.34,11.23
923013.13,23.42,9.8,441784.9,11.21
923098.13,23.43,9.81,442726.06,11.24
923103.72,23.43,9.81,442727.68,11.24
923103.72,23.43,9.81,442694.13,11.24
922967.51,23.43,9.81,442693.87,11.24
922653.45,23.43,9.8,442375.77,11.23
922300.46,23.42,9.8,441861.69,11.22
922164.26,23.42,9.8,442277.12,11.23
922485.9,23.43,9.81,442040.79,11.23
922485.9,23.43,9.81,442084.21,11.23
922349.69,23.44,9.81,442083.54,11.23
922349.69,23.44,9.81,442114.14,11.23
922416.33,23.44,9.82,443950.07,11.28
922359.44,23.44,9.82,444199.12,11.29
922223.23,23.45,9.83,444198.86,11.29
922967.13,23.47,9.85,443175.47,11.27
923138.94,23.48,9.86,443175.47,11.27
923144.53,23.48,9.86,443177.39,11.27
922833.27,23.47,9.85,442944.78,11.27
922685.86,23.47,9.85,443535.52,11.28
922907.18,23.48,9.86,443790.33,11.29
923189.67,23.49,9.87,443848.3,11.29
923241.61,23.5,9.87,443754.41,11.29
923105.4,23.5,9.88,443595.42,11.29
922969.2,23.5,9.88,444632.91,11.32
922974.78,23.5,9.88,444640.56,11.32
922816.65,23.5,9.88,444487.91,11.32
922592.64,23.49,9.87,444854.0,11.33
923254.27,23.51,9.89,444920.77,11.33
923005.33,23.51,9.89,444760.66,11.33
923005.33,23.51,9.89,444760.66,11.33
923226.65,23.52,9.9,444760.4,11.33
923226.65,23.52,9.9,444760.4,11.33
923125.97,23.52,9.9,444660.01,11.33
922976.38,23.52,9.9,444660.01,11.33
923148.19,23.53,9.9,444660.01,11.33
922991.92,23.52,9.9,444506.09,11.33
923043.85,23.53,9.91,444541.09,11.33
922907.64,23.53,9.91,444512.97,11.33
922799.51,23.53,9.91,444403.14,11.33
922851.44,23.54,9.91,444396.25,11.33
922573.42,23.53,9.91,444727.39,11.34
922573.42,23.53,9.91,444727.39,11.34
922437.22,23.53,9.91,444504.28,11.34
922658.54,23.54,9.92,444476.67,11.34
922710.47,23.55,9.93,445562.27,11.37
922710.47,23.55,9.93,445562.27,11.37
922710.47,23.55,9.93,445409.68,11.37
922762.4,23.55,9.93,445409.79,11.37
922626.2,23.56,9.94,445409.42,11.37
922672.48,23.56,9.94,445643.55,11.38
922672.48,23.56,9.94,445643.55,11.38
922476.61,23.55,9.93,445405.99,11.37
922704.68,23.56,9.94,445405.99,11.37
922704.68,23.56,9.94,445405.99,11.37
922410.41,23.56,9.94,445438.63,11.38
922274.2,23.56,9.94,445405.99,11.38
922121.65,23.56,9.94,445247.56,11.37
921985.45,23.56,9.94,445800.85,11.39
922037.38,23.57,9.95,445686.59,11.39
921937.93,23.57,9.95,445372.86,11.39
921801.73,23.57,9.95,445372.6,11.39
922191.79,23.58,9.96,446349.05,11.41
922055.58,23.59,9.97,446350.87,11.42
922227.39,23.59,9.97,446351.81,11.42
922091.19,23.6,9.98,446648.19,11.43
922143.12,23.6,9.98,446544.66,11.43
922364.44,23.61,9.99,446589.62,11.43
922233.14,23.61,9.99,446436.62,11.43
921965.28,23.61,9.99,446058.5,11.42
921716.19,23.61,9.99,446918.55,11.45
921995.39,23.62,10.0,447034.47,11.45
921859.18,23.62,10.0,447034.21,11.45
922080.5,23.63,10.01,447034.21,11.46
922080.5,23.63,10.01,447034.21,11.46
922080.5,23.63,10.01,447005.13,11.45
922132.43,23.63,10.01,447005.13,11.46
922184.36,23.64,10.02,447031.42,11.46
922048.16,23.64,10.02,447012.67,11.46
922048.16,23.64,10.02,447043.94,11.46
921911.95,23.65,10.02,447085.44,11.47
922083.76,23.65,10.03,447906.47,11.49
921738.87,23.65,10.03,447522.93,11.48
921441.35,23.64,10.02,447256.66,11.48
921333.21,23.64,10.02,447151.89,11.47
921197.0,23.64,10.02,447294.91,11.48
921060.8,23.65,10.03,447296.36,11.48
920782.78,23.64,10.02,447003.72,11.48
920646.58,23.64,10.02,447025.1,11.48
920698.51,23.65,10.03,447013.73,11.48
920750.44,23.66,10.04,447004.79,11.48
920614.23,23.66,10.04,447002.06,11.49
920835.56,23.67,10.05,447430.62,11.5
920548.03,23.66,10.04,447144.09,11.49
920599.96,23.67,10.05,447211.12,11.5
920651.89,23.67,10.05,447741.87,11.51
920703.83,23.68,10.06,447741.98,11.52
920703.83,23.68,10.06,447741.98,11.52
920925.15,23.69,10.07,447741.6,11.52
921096.96,23.7,10.08,447741.6,11.52
921148.89,23.7,10.08,447741.6,11.52
921200.82,23.71,10.09,447838.84,11.53
921200.82,23.71,10.09,448091.7,11.53
921074.42,23.71,10.09,447887.56,11.53
920965.17,23.72,10.1,449430.14,11.57
921354.95,23.73,10.11,449530.92,11.58
921623.08,23.74,10.12,449530.66,11.58
921513.91,23.74,10.12,449530.66,11.58
921513.91,23.74,10.12,449530.66,11.58
921735.23,23.75,10.13,449544.94,11.58
921787.17,23.75,10.13,449538.0,11.58
921839.1,23.76,10.14,449530.66,11.59
921891.03,23.77,10.15,449530.66,11.59
921891.03,23.77,10.15,449544.92,11.59
921891.03,23.77,10.15,449544.92,11.59
921891.03,23.77,10.15,449544.92,11.59
922072.64,23.78,10.15,451502.53,11.64
921861.2,23.77,10.15,451308.9,11.64
922059.55,23.78,10.16,451405.54,11.64
922059.55,23.78,10.16,451405.54,11.64
921813.41,23.78,10.16,450980.31,11.63
921813.41,23.78,10.16,450980.31,11.63
921657.13,23.78,10.16,450821.88,11.63
921385.52,23.77,10.15,450680.96,11.63
921385.52,23.77,10.15,450680.96,11.63
921606.84,23.78,10.16,450680.69,11.63
921470.63,23.79,10.16,450680.69,11.63
921334.43,23.79,10.17,450680.69,11.64
921198.22,23.79,10.17,450742.89,11.64
921126.34,23.79,10.17,450687.5,11.64
921178.27,23.8,10.18,450680.69,11.64
921406.34,23.8,10.18,451130.04,11.66
921270.13,23.81,10.19,451011.09,11.66
920980.76,23.8,10.18,450746.69,11.65
920839.66,23.81,10.18,451230.46,11.67
920891.59,23.81,10.19,451230.57,11.67
920755.38,23.81,10.19,451230.2,11.67
920976.7,23.82,10.2,451230.2,11.67
921028.64,23.83,10.21,451230.2,11.67
921200.45,23.84,10.22,451267.77,11.68
921064.24,23.84,10.22,451230.2,11.68
920928.04,23.84,10.22,451236.47,11.68
920928.04,23.84,10.22,451236.47,11.68
920791.83,23.85,10.23,452291.69,11.71
920963.64,23.85,10.23,452291.43,11.71
920827.44,23.86,10.24,452291.43,11.72
920879.37,23.86,10.24,452334.28,11.72
920591.84,23.86,10.24,451931.59,11.71
920455.64,23.86,10.24,451892.16,11.71
919910.82,23.87,10.25,452380.82,11.74
920082.63,23.88,10.26,452380.56,11.74
920254.44,23.89,10.27,452380.56,11.74
920475.76,23.9,10.28,452380.56,11.74
920178.23,23.89,10.27,452563.37,11.75
920042.03,23.9,10.27,452401.82,11.75
920042.03,23.9,10.27,452401.82,11.75
919764.01,23.89,10.27,452221.23,11.75
919815.94,23.9,10.28,452202.25,11.75
920037.26,23.91,10.28,453060.36,11.77
920257.54,23.91,10.29,452786.93,11.77
919974.92,23.91,10.29,452302.76,11.76
919658.43,23.9,10.28,453399.35,11.78
919517.33,23.91,10.29,453103.31,11.78
919381.12,23.91,10.29,453103.31,11.78
919244.92,23.91,10.29,453103.05,11.79
919466.24,23.92,10.3,453103.05,11.79
919358.1,23.92,10.3,453078.29,11.79
919060.57,23.91,10.29,453083.4,11.79
918782.56,23.91,10.29,452787.43,11.78
918646.35,23.91,10.29,452967.29,11.79
918698.28,23.92,10.3,452782.33,11.79
918926.35,23.93,10.31,452913.61,11.79
918632.08,23.92,10.3,452906.51,11.79
918863.2,23.93,10.31,453979.53,11.82
918974.03,23.94,10.32,454326.59,11.83
919005.31,23.94,10.32,453775.9,11.82
918727.29,23.94,10.32,453471.2,11.82
918955.36,23.95,10.33,453471.2,11.82
918425.38,23.94,10.32,453047.62,11.81
918131.1,23.93,10.31,453047.62,11.81
918352.42,23.94,10.32,453047.62,11.81
918074.41,23.94,10.32,452867.41,11.81
917786.88,23.93,10.31,452868.03,11.81
917650.68,23.94,10.31,452867.41,11.81
917702.61,23.94,10.32,452867.41,11.81
917754.54,23.95,10.33,452867.41,11.82
917975.86,23.96,10.34,453499.16,11.84
917903.98,23.96,10.34,453315.37,11.83
918125.3,23.96,10.34,453594.21,11.84
917975.01,23.96,10.34,453444.21,11.84
918146.82,23.97,10.35,453443.95,11.84
917997.23,23.97,10.35,453718.23,11.85
917861.03,23.97,10.35,453718.23,11.85
917702.89,23.97,10.35,453560.52,11.85
917754.82,23.97,10.35,453584.25,11.85
917806.75,23.98,10.36,453576.3,11.85
917598.18,23.98,10.36,453359.68,11.85
917650.11,23.98,10.36,453351.41,11.85
917702.04,23.99,10.37,453348.26,11.85
917424.02,23.98,10.36,453343.91,11.85
917287.82,23.99,10.37,454194.43,11.88
917151.61,23.99,10.37,454050.41,11.88
916935.97,23.99,10.37,453766.19,11.87
917157.29,23.99,10.37,453765.93,11.87
916869.76,23.99,10.37,453765.93,11.87
916733.56,23.99,10.37,453811.83,11.88
916961.63,24.0,10.38,453777.92,11.88
916677.35,24.0,10.38,453765.93,11.88
916541.15,24.0,10.38,454120.11,11.89
916761.43,24.01,10.39,453881.56,11.89
916813.36,24.02,10.4,453765.93,11.89
916865.29,24.02,10.4,453765.93,11.89
917093.36,24.03,10.41,455019.57,11.92
917097.08,24.03,10.41,455022.16,11.92
916960.88,24.03,10.41,455021.9,11.93
917012.81,24.04,10.42,455021.9,11.93
916746.33,24.04,10.41,454679.52,11.92
916918.14,24.04,10.42,454679.52,11.92
916769.89,24.04,10.42,454510.11,11.92
916633.69,24.04,10.42,454556.58,11.92
916855.01,24.05,10.43,454545.55,11.92
916718.8,24.06,10.44,454510.11,11.93
916890.61,24.06,10.44,455564.4,11.96
917110.89,24.07,10.45,455836.84,11.97
916813.36,24.07,10.45,455558.22,11.96
916985.17,24.08,10.46,455561.93,11.96
917206.5,24.09,10.47,455557.96,11.96
917070.29,24.09,10.47,455562.94,11.97
916772.76,24.08,10.46,455624.32,11.97
916772.76,24.08,10.46,455621.4,11.97
916824.7,24.09,10.47,455598.68,11.97
916876.63,24.1,10.48,455563.33,11.97
916560.15,24.09,10.47,455457.15,11.97
916780.42,24.1,10.48,455448.85,11.97
917035.48,24.11,10.49,456876.76,12.01
917087.41,24.12,10.5,457143.54,12.02
917139.34,24.12,10.5,457143.65,12.02
917003.14,24.13,10.51,457143.28,12.03
917003.14,24.13,10.51,457224.79,12.03
917008.92,24.13,10.51,457226.42,12.03
917230.24,24.14,10.52,457226.42,12.03
917230.24,24.14,10.52,457248.1,12.03
917094.04,24.14,10.52,457283.61,12.04
916957.83,24.14,10.52,457266.18,12.04
916821.63,24.14,10.52,457264.62,12.04
917076.68,24.15,10.53,458090.14,12.07
916940.48,24.16,10.54,458069.99,12.07
916804.27,24.16,10.54,458069.73,12.07
916856.2,24.17,10.55,458069.73,12.07
916856.2,24.17,10.55,458164.5,12.08
916583.56,24.16,10.54,457822.49,12.07
916286.03,24.16,10.54,457540.07,12.06
916514.1,24.17,10.55,457540.07,12.06
916769.16,24.18,10.56,457561.36,12.07
916487.63,24.17,10.55,457311.44,12.06
916209.61,24.17,10.54,456731.32,12.05
916073.41,24.17,10.55,456717.25,12.05
915937.2,24.17,10.55,456710.04,12.05
915989.14,24.18,10.56,456710.04,12.05
916160.95,24.19,10.57,458179.8,12.1
916024.74,24.19,10.57,458179.54,12.1
916031.65,24.19,10.57,458307.76,12.1
915737.38,24.18,10.56,457971.59,12.09
915549.36,24.18,10.56,457808.06,12.09
915282.88,24.18,10.56,457826.37,12.09
915146.67,24.18,10.56,457826.37,12.1
915367.99,24.19,10.57,457880.22,12.1
915539.8,24.2,10.58,457859.34,12.1
915591.74,24.2,10.58,457859.06,12.1
915591.74,24.2,10.58,457859.11,12.1
915598.64,24.2,10.58,457850.68,12.1
915337.38,24.2,10.58,457557.98,12.1
915509.19,24.21,10.59,457525.29,12.1
915681.0,24.22,10.6,458987.3,12.14
915835.71,24.23,10.61,459284.79,12.15
915887.64,24.23,10.61,459284.9,12.15
916155.77,24.24,10.62,459284.53,12.15
915959.38,24.24,10.62,459284.53,12.15
915823.17,24.24,10.62,459310.09,12.16
915823.17,24.24,10.62,459347.9,12.16
915994.99,24.25,10.63,459329.93,12.16
916216.31,24.26,10.64,459322.34,12.16
915950.0,24.26,10.63,459034.65,12.16
915955.59,24.26,10.63,459036.66,12.16
915819.38,24.26,10.64,460209.61,12.19
915595.38,24.26,10.63,460640.41,12.2
915782.87,24.27,10.64,460162.44,12.19
915518.43,24.26,10.64,459900.81,12.19
915518.43,24.26,10.64,459975.46,12.19
915745.69,24.27,10.65,460370.6,12.2
915753.14,24.27,10.65,460379.46,12.2
916021.26,24.28,10.66,460379.19,12.2
915885.06,24.28,10.66,460379.19,12.21
915748.85,24.28,10.66,460406.54,12.21
915552.46,24.28,10.66,460391.44,12.21
915604.39,24.29,10.67,460380.3,12.21
915825.71,24.3,10.68,460691.38,12.22
915669.44,24.29,10.67,460532.95,12.22
915533.23,24.3,10.68,460431.21,12.22
915383.65,24.3,10.67,460318.39,12.22
915671.51,24.31,10.68,461556.68,12.25
915671.51,24.31,10.68,461527.6,12.25
915703.71,24.31,10.69,461461.88,12.25
915616.19,24.31,10.69,461184.86,12.25
915837.51,24.32,10.7,461184.6,12.25
915701.31,24.32,10.7,461184.6,12.25
915873.12,24.33,10.71,461184.6,12.25
915736.91,24.33,10.71,461209.96,12.26
915736.91,24.33,10.71,461241.33,12.26
915600.71,24.34,10.72,461215.97,12.26
915602.57,24.34,10.72,461221.1,12.26
915466.37,24.34,10.72,461674.48,12.27
915254.06,24.34,10.72,461457.86,12.27
914956.54,24.33,10.71,461354.71,12.27
915216.49,24.34,10.72,461083.17,12.26
915383.4,24.35,10.73,462166.11,12.29
915247.2,24.35,10.73,462165.85,12.3
915299.13,24.36,10.74,462165.85,12.3
915520.45,24.37,10.75,462165.85,12.3
915572.38,24.38,10.75,462165.85,12.3
915436.18,24.38,10.76,462178.99,12.31
915299.97,24.38,10.76,462178.58,12.31
915520.25,24.39,10.77,462973.78,12.33
915202.33,24.38,10.76,462655.68,12.33
915202.33,24.38,10.76,462359.8,12.32
915254.26,24.39,10.77,462717.17,12.33
914947.44,24.39,10.76,462532.43,12.33
914811.24,24.39,10.77,462532.17,12.33
914863.17,24.39,10.77,462532.17,12.33
914726.96,24.4,10.78,462532.55,12.34
914590.76,24.4,10.78,462554.17,12.34
914642.69,24.41,10.79,462560.9,12.34
914376.95,24.4,10.78,462215.55,12.34
914376.95,24.4,10.78,462383.3,12.34
914376.95,24.4,10.78,462831.57,12.35
914558.57,24.41,10.79,462750.59,12.35
914267.33,24.41,10.79,462413.83,12.34
914329.2,24.41,10.79,463454.78,12.37
914577.06,24.42,10.8,463609.94,12.38
914577.06,24.42,10.8,463640.18,12.38
914629.0,24.43,10.81,463640.3,12.38
914800.81,24.44,10.82,463639.92,12.39
914852.74,24.45,10.82,463639.92,12.39
914556.5,24.44,10.82,463308.32,12.38
914556.5,24.44,10.82,463278.08,12.38
914420.3,24.44,10.82,463328.71,12.39
914422.16,24.44,10.82,463330.27,12.39
914285.96,24.45,10.83,463336.11,12.39
914337.89,24.45,10.83,463378.53,12.39
914559.21,24.46,10.84,463279.64,12.39
914261.68,24.46,10.84,464305.92,12.42
914125.48,24.46,10.84,464063.82,12.42
914380.53,24.47,10.85,464063.56,12.42
914432.47,24.48,10.86,464063.56,12.42
914432.47,24.48,10.86,464097.64,12.42
914484.4,24.48,10.86,464097.64,12.43
914705.72,24.49,10.87,464117.41,12.43
914705.72,24.49,10.87,464088.34,12.43
914408.19,24.49,10.87,464071.8,12.43
914271.99,24.49,10.87,464068.56,12.43
914037.76,24.49,10.87,463818.9,12.43
914089.69,24.49,10.87,464450.41,12.45
913953.49,24.5,10.88,464357.78,12.45
914174.81,24.51,10.88,464745.9,12.46
914226.74,24.51,10.89,464746.01,12.46
914090.54,24.51,10.89,464745.64,12.46
914090.54,24.51,10.89,464740.76,12.46
913932.4,24.51,10.89,464589.52,12.46
913774.26,24.51,10.89,464466.02,12.46
913476.73,24.5,10.88,464627.47,12.46
913528.67,24.51,10.89,464627.47,12.47
913749.99,24.52,10.9,464627.47,12.47
913452.46,24.51,10.89,464695.88,12.47
913504.39,24.52,10.9,464657.86,12.47
913368.19,24.52,10.9,464773.83,12.48
913236.88,24.53,10.91,465499.99,12.5
913095.78,24.53,10.91,465189.05,12.5
913147.71,24.54,10.92,465189.16,12.5
913011.5,24.54,10.92,465188.78,12.5
912875.3,24.54,10.92,465283.8,12.51
912927.23,24.55,10.93,465255.29,12.51
912791.03,24.55,10.93,465188.78,12.51
912791.03,24.55,10.93,465349.58,12.52
912654.82,24.56,10.93,465814.01,12.53
912826.63,24.56,10.94,465888.45,12.54
912998.44,24.57,10.95,466223.27,12.55
912831.25,24.57,10.95,466062.34,12.54
912838.16,24.57,10.95,466051.37,12.54
912890.09,24.58,10.96,466051.48,12.55
912942.03,24.58,10.96,466051.11,12.55
912805.82,24.59,10.97,466051.11,12.55
913060.88,24.6,10.98,466070.01,12.56
912782.86,24.59,10.97,465778.58,12.55
912834.79,24.6,10.98,465815.28,12.55
912698.59,24.6,10.98,465765.63,12.55
912562.38,24.6,10.98,466639.24,12.58
912562.38,24.6,10.98,466706.05,12.58
912562.38,24.6,10.98,466706.05,12.58
912562.38,24.6,10.98,466399.42,12.57
912426.18,24.61,10.99,466796.53,12.59
912647.5,24.62,11.0,466796.27,12.59
912709.15,24.62,11.0,466840.16,12.59
912761.08,24.62,11.0,466840.16,12.59
912761.08,24.62,11.0,466840.16,12.59
912761.08,24.62,11.0,466840.16,12.59
912981.36,24.63,11.01,466840.16,12.6
912845.16,24.64,11.02,466859.15,12.6
913065.43,24.65,11.03,466840.16,12.6
912767.91,24.64,11.02,467181.91,12.61
912995.97,24.65,11.03,466997.45,12.61
912733.39,24.65,11.03,466739.98,12.6
912455.38,24.64,11.02,466591.74,12.6
912319.17,24.64,11.02,467506.26,12.63
912324.07,24.64,11.02,467083.35,12.62
912329.66,24.64,11.02,467084.97,12.62
912073.83,24.64,11.02,466668.2,12.61
911998.31,24.65,11.03,467574.16,12.64
912050.25,24.65,11.03,467574.28,12.64
912050.25,24.65,11.03,467574.28,12.64
912271.57,24.66,11.04,467573.9,12.64
912271.57,24.66,11.04,467573.9,12.64
912315.2,24.66,11.04,467603.93,12.64
912367.13,24.67,11.05,467603.93,12.64
912230.93,24.67,11.05,467614.03,12.65
912451.2,24.68,11.06,467603.93,12.65
912451.2,24.68,11.06,467603.93,12.65
912315.0,24.69,11.06,467603.93,12.65
912017.47,24.68,11.06,468068.08,12.67
912017.47,24.68,11.06,468068.08,12.67
912017.47,24.68,11.06,468068.08,12.67
912069.4,24.69,11.07,468382.62,12.68
912121.34,24.69,11.07,468684.3,12.69
912293.15,24.7,11.08,468684.04,12.69
912525.89,24.71,11.09,468694.12,12.69
912577.83,24.72,11.1,468691.84,12.7
912218.87,24.71,11.09,468684.04,12.7
912218.87,24.71,11.09,468684.04,12.7
912218.87,24.71,11.09,468767.33,12.7
912440.19,24.72,11.1,468803.5,12.7
912303.99,24.73,11.1,468777.1,12.7
912037.51,24.72,11.1,468482.79,12.7
911901.3,24.72,11.1,468473.02,12.7
912073.11,24.73,11.11,469536.42,12.73
911936.91,24.74,11.11,469597.31,12.74
911748.89,24.73,11.11,469197.23,12.73
911466.74,24.73,11.11,469184.56,12.73
911688.06,24.74,11.12,469184.3,12.73
911859.87,24.75,11.12,469184.3,12.73
911723.66,24.75,11.13,469184.3,12.74
911436.14,24.74,11.12,469233.46,12.74
911657.46,24.75,11.13,469221.38,12.74
911458.36,24.75,11.13,469184.3,12.74
911686.43,24.76,11.14,469618.71,12.75
911404.9,24.75,11.13,469327.17,12.75
911110.63,24.75,11.13,469221.49,12.75
911341.76,24.76,11.14,469244.69,12.75
911403.62,24.77,11.14,469028.18,12.74
911677.87,24.78,11.16,470578.55,12.79
911541.66,24.78,11.16,470578.29,12.79
911761.94,24.79,11.17,470586.76,12.79
911983.26,24.8,11.18,470580.86,12.8
911983.26,24.8,11.18,470580.86,12.8
911685.73,24.79,11.17,470585.96,12.8
911449.28,24.79,11.17,470242.16,12.79
911670.6,24.8,11.18,470234.49,12.79
911722.53,24.81,11.19,470486.72,12.8
911722.53,24.81,11.19,470439.7,12.8
911586.33,24.81,11.19,470250.97,12.8
911408.08,24.81,11.19,470187.46,12.8
911271.88,24.81,11.19,470937.44,12.82
910979.25,24.8,11.18,470746.69,12.82
911241.95,24.81,11.19,470940.26,12.82
911105.75,24.82,11.2,470940.0,12.83
911157.68,24.82,11.2,470959.4,12.83
911379.0,24.83,11.21,470956.74,12.83
911379.0,24.83,11.21,470837.22,12.83
