ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
883151.47,15.09,1.49,230456.39,3.94
883203.16,15.09,1.5,230688.64,3.94
883450.0,15.1,1.5,230069.27,3.93
882771.23,15.09,1.49,229390.5,3.92
882745.93,15.09,1.49,229615.73,3.93
883014.75,15.1,1.5,229690.21,3.93
883305.21,15.1,1.51,229380.38,3.92
882676.91,15.1,1.5,228752.08,3.91
882540.95,15.1,1.5,228752.34,3.91
882196.17,15.09,1.5,228574.95,3.91
882060.21,15.09,1.5,228471.78,3.91
882329.03,15.1,1.5,228936.21,3.92
882193.07,15.1,1.5,228902.04,3.92
881903.4,15.09,1.5,228695.1,3.91
881903.4,15.09,1.5,228695.1,3.91
881767.44,15.09,1.5,228626.36,3.91
881767.44,15.09,1.5,228626.36,3.91
881767.44,15.09,1.5,229075.25,3.92
881631.48,15.09,1.5,229055.63,3.92
881495.52,15.09,1.5,228972.34,3.92
881359.56,15.09,1.5,228952.72,3.92
881623.24,15.1,1.5,231325.95,3.96
881674.93,15.1,1.51,231449.05,3.96
881330.15,15.1,1.5,231104.63,3.96
881194.19,15.1,1.5,231021.33,3.96
881058.23,15.1,1.5,230918.43,3.96
880922.27,15.1,1.5,230918.43,3.96
880786.31,15.1,1.5,230898.81,3.96
880496.64,15.09,1.5,230691.86,3.95
887145.28,15.21,1.61,235869.75,4.04
887009.32,15.21,1.61,235786.46,4.04
887061.01,15.21,1.62,235884.08,4.05
886925.05,15.21,1.62,235781.18,4.04
886706.25,15.21,1.61,235535.25,4.04
886570.29,15.21,1.61,235535.25,4.04
886621.98,15.21,1.62,235653.54,4.04
886429.51,15.21,1.61,235478.21,4.04
886293.55,15.21,1.61,235444.04,4.04
886565.58,15.22,1.62,235709.62,4.05
886429.62,15.22,1.62,235640.88,4.04
886237.44,15.21,1.62,235544.6,4.04
886101.48,15.21,1.62,235544.86,4.04
886101.48,15.21,1.62,235548.14,4.04
886509.35,15.22,1.63,235341.83,4.04
886373.39,15.22,1.63,235238.66,4.04
886430.97,15.22,1.63,235274.39,4.04
886430.97,15.22,1.63,235317.38,4.04
886482.66,15.23,1.63,235440.48,4.04
886346.7,15.23,1.63,235420.87,4.04
886398.39,15.23,1.63,235518.49,4.05
886262.43,15.23,1.64,235435.2,4.05
886126.47,15.23,1.64,235415.59,4.05
885990.51,15.23,1.64,235332.29,4.05
886501.39,15.24,1.64,241855.43,4.16
886501.39,15.24,1.64,241858.7,4.16
886255.09,15.24,1.64,241659.33,4.15
892656.54,15.35,1.75,243089.74,4.18
892656.54,15.35,1.75,243086.28,4.18
892531.65,15.35,1.75,242353.44,4.17
892318.7,15.35,1.75,242148.14,4.16
892182.74,15.35,1.75,242113.98,4.16
892627.3,15.36,1.76,241813.7,4.16
892491.34,15.36,1.76,241744.96,4.16
892760.16,15.36,1.77,241819.44,4.16
892957.76,15.37,1.77,242161.58,4.17
892821.8,15.37,1.77,242060.31,4.17
892534.81,15.36,1.77,241762.13,4.16
892398.85,15.36,1.77,241760.49,4.16
892713.77,15.37,1.78,241548.25,4.16
892985.81,15.38,1.78,242182.71,4.17
892985.81,15.38,1.78,244165.71,4.2
893037.5,15.38,1.78,244288.82,4.21
893309.53,15.39,1.79,244556.05,4.21
892656.77,15.38,1.78,243830.16,4.2
892520.81,15.38,1.78,243830.42,4.2
896863.29,15.45,1.86,249617.54,4.3
896727.33,15.45,1.86,249514.37,4.3
896779.02,15.46,1.86,249637.47,4.3
896643.06,15.46,1.86,249617.86,4.3
896643.06,15.46,1.86,249617.66,4.3
896365.06,15.45,1.86,249435.35,4.3
896365.06,15.45,1.86,249435.35,4.3
895277.38,15.46,1.86,249435.15,4.31
895277.38,15.46,1.86,249435.15,4.31
895141.42,15.46,1.86,249351.86,4.31
895456.35,15.46,1.87,249125.55,4.3
895456.35,15.46,1.87,249574.44,4.31
895456.35,15.46,1.87,249757.78,4.31
894803.58,15.46,1.86,249045.97,4.3
894667.62,15.46,1.86,248943.06,4.3
894719.32,15.46,1.86,249040.69,4.3
894903.03,15.46,1.87,249125.32,4.3
894767.07,15.46,1.87,249125.32,4.31
894422.29,15.46,1.86,248739.72,4.3
894473.98,15.46,1.87,248971.98,4.3
894709.75,15.47,1.87,248949.08,4.3
894573.79,15.47,1.87,248929.47,4.3
894323.81,15.47,1.87,248716.06,4.3
894323.81,15.47,1.87,248730.88,4.3
894323.81,15.47,1.87,248734.15,4.3
894592.64,15.47,1.87,249429.81,4.31
895258.42,15.48,1.89,249541.11,4.32
894926.69,15.48,1.88,249123.27,4.31
894637.02,15.48,1.88,248916.32,4.31
894501.06,15.48,1.88,248833.03,4.31
894501.06,15.48,1.88,248876.01,4.31
894156.28,15.47,1.87,248618.18,4.3
894425.1,15.48,1.88,248692.66,4.3
894541.48,15.48,1.88,248763.23,4.3
894405.52,15.48,1.88,248660.32,4.3
894269.56,15.48,1.88,248660.32,4.3
893924.77,15.48,1.88,248482.93,4.3
893788.81,15.48,1.88,248380.02,4.3
893652.85,15.48,1.88,248380.02,4.3
893704.54,15.48,1.88,248621.89,4.31
893568.59,15.48,1.88,248518.98,4.31
894401.44,15.5,1.9,248838.87,4.31
894243.79,15.49,1.9,248687.0,4.31
894107.83,15.49,1.9,248687.0,4.31
893971.87,15.49,1.9,248584.1,4.31
894240.69,15.5,1.9,248658.57,4.31
894104.73,15.5,1.9,248658.57,4.31
894288.44,15.5,1.91,249033.64,4.32
894152.48,15.51,1.91,248930.73,4.32
894336.2,15.51,1.91,249015.36,4.32
901248.52,15.63,2.03,256968.91,4.46
900797.83,15.62,2.03,256430.89,4.45
900508.15,15.62,2.02,256313.5,4.45
900372.19,15.62,2.02,256313.5,4.45
900256.21,15.62,2.02,256151.25,4.44
900120.25,15.62,2.02,256048.35,4.44
899984.29,15.62,2.02,256048.35,4.44
900253.11,15.63,2.03,256413.26,4.45
900145.46,15.62,2.03,256311.39,4.45
900761.4,15.63,2.04,262709.38,4.56
900416.62,15.63,2.03,262528.81,4.56
901078.78,15.64,2.05,262590.67,4.56
901406.62,15.65,2.05,262487.77,4.56
901406.62,15.65,2.05,262487.57,4.56
901110.72,15.65,2.05,262755.14,4.56
901110.72,15.65,2.05,262755.14,4.56
900974.76,15.65,2.05,262750.6,4.56
900974.76,15.65,2.05,263109.51,4.57
901026.45,15.65,2.05,263181.75,4.57
901078.14,15.65,2.06,263304.85,4.57
901129.83,15.66,2.06,263402.48,4.58
900993.87,15.66,2.06,263297.64,4.58
900857.91,15.66,2.06,263196.37,4.57
900721.95,15.66,2.06,263194.73,4.58
900721.95,15.66,2.06,263325.96,4.58
900773.64,15.66,2.06,263449.06,4.58
900637.68,15.66,2.07,263449.32,4.58
900821.4,15.67,2.07,263643.1,4.59
900531.72,15.66,2.07,263361.23,4.58
899444.05,15.66,2.07,263361.03,4.59
899308.09,15.67,2.07,263257.86,4.59
899172.13,15.67,2.07,263156.59,4.58
899036.17,15.67,2.07,263154.96,4.59
899087.86,15.67,2.07,263278.06,4.59
902160.34,15.72,2.13,267760.43,4.67
902160.34,15.72,2.13,267760.43,4.67
902024.38,15.72,2.13,267657.53,4.67
901888.42,15.72,2.13,267657.53,4.67
901752.46,15.72,2.13,267657.79,4.67
902021.29,15.73,2.13,267883.78,4.67
901885.33,15.73,2.13,267780.61,4.67
901749.37,15.73,2.13,267761.0,4.67
901613.41,15.73,2.13,267677.7,4.67
901928.33,15.74,2.14,267465.47,4.67
901593.55,15.73,2.14,267265.0,4.66
901645.24,15.74,2.14,267388.11,4.67
900992.48,15.73,2.13,266662.21,4.66
901044.17,15.73,2.14,266759.84,4.66
900994.17,15.73,2.14,266709.84,4.66
901278.62,15.74,2.14,266926.41,4.66
901514.39,15.74,2.15,267203.27,4.67
901577.16,15.75,2.15,266816.54,4.66
901441.2,15.75,2.15,266707.16,4.66
901441.2,15.75,2.15,266707.16,4.66
901305.24,15.75,2.15,266707.16,4.66
901196.83,15.75,2.15,266598.5,4.66
900907.15,15.74,2.15,266391.56,4.65
900881.85,15.74,2.15,266215.45,4.65
900944.62,15.75,2.15,265828.73,4.65
900614.2,15.74,2.15,265689.15,4.64
900478.24,15.74,2.15,265654.98,4.64
900342.28,15.74,2.15,265586.24,4.64
900481.68,15.75,2.15,265574.84,4.64
900199.95,15.74,2.15,265298.08,4.64
900468.78,15.75,2.15,265372.56,4.64
900520.47,15.75,2.16,265647.17,4.65
900323.09,15.75,2.15,265583.87,4.65
900599.55,15.76,2.16,265560.26,4.65
900463.59,15.76,2.16,265560.53,4.65
900327.63,15.76,2.16,265457.36,4.65
900379.32,15.76,2.16,265836.34,4.65
900243.36,15.76,2.16,265816.72,4.65
900107.4,15.76,2.16,265733.43,4.65
900107.4,15.76,2.16,265733.43,4.65
899971.44,15.76,2.16,265630.52,4.65
899835.48,15.76,2.17,265630.52,4.65
899699.52,15.76,2.17,265527.61,4.65
899357.1,15.76,2.16,265320.87,4.65
899540.81,15.76,2.17,265405.51,4.65
899592.51,15.77,2.17,265637.76,4.66
899456.55,15.77,2.17,265637.76,4.66
899508.24,15.77,2.17,265760.86,4.66
899372.28,15.77,2.17,265741.25,4.66
899423.97,15.77,2.18,265838.88,4.66
899288.01,15.77,2.18,265755.58,4.66
899288.01,15.77,2.18,265755.58,4.66
899732.57,15.78,2.19,265455.3,4.66
899729.89,15.78,2.19,265647.98,4.66
899593.93,15.78,2.19,265613.82,4.66
899829.7,15.79,2.19,265590.93,4.66
900098.53,15.8,2.2,266286.58,4.67
899879.73,15.79,2.2,266113.77,4.67
899590.06,15.79,2.19,265906.83,4.67
899314.99,15.78,2.19,265573.88,4.66
899366.68,15.79,2.19,265696.99,4.66
902885.16,15.85,2.25,266407.32,4.68
902885.16,15.85,2.25,266407.12,4.68
903157.19,15.86,2.26,266674.36,4.68
902812.41,15.85,2.25,266291.57,4.68
902864.1,15.85,2.26,266409.86,4.68
902728.14,15.85,2.26,266341.12,4.68
902592.18,15.85,2.26,266321.51,4.68
902592.18,15.85,2.26,266321.51,4.68
902775.89,15.86,2.26,266591.99,4.68
902775.89,15.86,2.26,266783.07,4.69
902639.93,15.86,2.26,266699.78,4.69
903181.71,15.87,2.27,268538.45,4.72
903244.48,15.87,2.28,268151.73,4.71
903449.71,15.88,2.28,267756.66,4.71
903725.89,15.89,2.29,267868.71,4.71
904066.82,15.89,2.3,267609.35,4.7
903909.16,15.89,2.3,267457.48,4.7
904092.88,15.9,2.3,267542.11,4.7
904144.57,15.9,2.3,267774.36,4.71
904328.28,15.91,2.31,267859.0,4.71
903993.62,15.9,2.3,267531.41,4.71
903857.66,15.9,2.3,267531.67,4.71
904041.38,15.91,2.31,267888.3,4.71
903905.42,15.91,2.31,267785.13,4.71
903689.61,15.9,2.31,267572.64,4.71
903741.3,15.91,2.31,267695.75,4.71
903605.34,15.91,2.31,267592.84,4.71
903657.03,15.91,2.31,267690.46,4.71
904489.89,15.93,2.33,268010.35,4.72
904489.89,15.93,2.33,268010.35,4.72
904353.93,15.93,2.33,268010.35,4.72
904668.85,15.93,2.34,267798.11,4.72
904937.67,15.94,2.34,267872.59,4.72
904801.71,15.94,2.35,267838.43,4.72
904351.02,15.94,2.34,267300.41,4.71
904215.06,15.94,2.34,267231.67,4.71
904079.1,15.94,2.34,267231.93,4.71
904079.1,15.94,2.34,267231.93,4.71
904130.79,15.94,2.34,267506.55,4.72
903994.83,15.94,2.34,267403.38,4.72
903713.1,15.94,2.34,267160.49,4.71
903170.04,15.93,2.33,266617.42,4.7
903221.73,15.93,2.34,266740.53,4.71
902893.73,15.93,2.33,266508.5,4.7
902945.43,15.93,2.33,266606.13,4.7
903008.19,15.93,2.34,266219.4,4.7
902736.27,15.93,2.34,266116.49,4.7
902736.27,15.93,2.34,266119.77,4.7
902600.31,15.94,2.34,266016.86,4.7
902464.35,15.94,2.34,266016.86,4.7
901785.58,15.93,2.33,265338.09,4.69
901760.28,15.93,2.33,265161.99,4.68
901415.5,15.92,2.33,264951.85,4.68
901125.82,15.92,2.32,264641.07,4.68
901177.52,15.92,2.33,264764.17,4.68
901453.98,15.93,2.33,264996.44,4.68
901318.02,15.93,2.33,264976.83,4.68
900975.6,15.92,2.33,264770.09,4.68
901641.38,15.94,2.34,264881.39,4.68
908011.92,16.05,2.45,270851.63,4.79
907548.3,16.04,2.45,270342.2,4.78
908381.15,16.06,2.46,270662.09,4.79
908649.98,16.07,2.47,270736.56,4.79
908514.02,16.07,2.47,270653.27,4.79
908378.06,16.07,2.47,270550.36,4.79
908378.06,16.07,2.47,270593.35,4.79
908437.8,16.07,2.47,276413.71,4.89
907987.1,16.06,2.47,275875.69,4.88
908170.82,16.07,2.47,276250.76,4.89
908034.86,16.07,2.47,276250.76,4.89
907898.9,16.07,2.47,276147.85,4.89
907950.59,16.07,2.48,276270.95,4.89
907605.8,16.07,2.47,276090.38,4.89
906953.04,16.06,2.46,275364.48,4.88
907004.73,16.06,2.47,275462.11,4.88
906868.77,16.06,2.47,275462.11,4.88
906732.81,16.06,2.47,275359.2,4.88
906596.85,16.06,2.47,275359.2,4.88
906307.18,16.06,2.46,275152.26,4.88
906490.89,16.06,2.47,275236.89,4.88
906762.93,16.07,2.47,275791.8,4.89
907009.77,16.08,2.48,275172.43,4.88
906873.81,16.08,2.48,275069.52,4.88
906737.85,16.08,2.48,275069.52,4.88
906737.85,16.08,2.48,275072.8,4.88
913590.43,16.2,2.6,277205.98,4.92
913590.43,16.2,2.6,277202.51,4.92
913454.47,16.2,2.6,277099.6,4.91
913809.79,16.21,2.61,277720.84,4.93
914078.62,16.21,2.62,277795.32,4.93
913942.66,16.21,2.62,277795.32,4.93
913597.87,16.21,2.61,277617.93,4.93
913866.7,16.22,2.62,278082.44,4.93
913918.39,16.22,2.62,278205.54,4.94
913918.39,16.22,2.62,279434.91,4.96
913573.6,16.21,2.62,279090.41,4.95
913463.6,16.21,2.62,278980.41,4.95
913327.65,16.21,2.62,278980.67,4.95
913379.34,16.22,2.62,279078.3,4.95
913243.38,16.22,2.62,278975.13,4.95
913107.42,16.22,2.62,278872.22,4.95
912971.46,16.22,2.62,278872.22,4.95
913286.38,16.23,2.63,278659.98,4.95
913150.42,16.23,2.63,278660.25,4.95
917089.13,16.3,2.7,285074.35,5.07
917089.13,16.3,2.7,285074.35,5.07
917357.96,16.3,2.71,285148.83,5.07
917013.17,16.3,2.7,284971.44,5.06
917196.89,16.3,2.71,285343.31,5.07
916544.13,16.29,2.7,284617.42,5.06
916727.84,16.3,2.7,284702.05,5.06
916727.84,16.3,2.7,284702.05,5.06
916438.17,16.29,2.7,284420.18,5.06
916302.21,16.3,2.7,284317.01,5.06
916166.25,16.3,2.7,284317.27,5.06
916217.94,16.3,2.7,284627.76,5.06
916269.63,16.3,2.71,284750.87,5.07
916133.67,16.3,2.71,284647.7,5.07
915944.0,16.3,2.7,284465.82,5.06
915808.04,16.3,2.7,284441.13,5.06
915672.08,16.3,2.71,284356.44,5.06
915723.77,16.3,2.71,284454.07,5.06
915434.1,16.3,2.7,284143.41,5.06
916096.26,16.31,2.72,284205.27,5.06
916279.97,16.32,2.72,284289.91,5.06
916144.01,16.32,2.72,284188.64,5.06
915957.23,16.32,2.72,284015.18,5.06
916140.94,16.32,2.73,284371.82,5.07
916004.98,16.32,2.73,284370.18,5.07
916273.8,16.33,2.73,284444.66,5.07
915929.02,16.32,2.73,284267.27,5.07
916197.84,16.33,2.73,284731.7,5.08
916512.77,16.34,2.74,284505.38,5.07
916177.98,16.33,2.74,284170.96,5.07
916402.2,16.34,2.75,283671.74,5.06
916717.12,16.35,2.75,283459.5,5.06
917032.04,16.36,2.76,283233.18,5.05
916896.08,16.36,2.76,283233.45,5.05
917020.03,16.36,2.77,283502.72,5.06
916884.07,16.36,2.77,283399.55,5.06
916884.07,16.36,2.77,283399.55,5.06
916231.3,16.35,2.76,282687.74,5.05
916415.02,16.36,2.76,282772.37,5.05
915762.26,16.35,2.75,282046.47,5.04
916031.08,16.36,2.76,282411.38,5.04
915378.32,16.35,2.75,281699.57,5.03
915220.67,16.35,2.75,281548.02,5.03
915220.67,16.35,2.75,281548.02,5.03
914875.88,16.34,2.74,281367.45,5.03
914739.92,16.34,2.75,281347.83,5.03
914603.96,16.34,2.75,281264.54,5.03
914446.31,16.34,2.74,281112.67,5.02
914761.23,16.35,2.75,280900.43,5.02
914108.47,16.34,2.74,280174.54,5.01
913972.51,16.34,2.74,280154.93,5.01
914024.2,16.34,2.75,280278.03,5.01
914024.2,16.34,2.75,280278.03,5.01
913888.24,16.34,2.75,280194.74,5.01
917728.08,16.41,2.82,283222.23,5.07
917592.12,16.41,2.82,283202.61,5.07
917860.94,16.42,2.82,283428.61,5.07
917912.64,16.42,2.83,283551.71,5.07
917776.68,16.42,2.83,283468.42,5.07
917828.37,16.43,2.83,283566.04,5.07
918494.15,16.44,2.84,283677.34,5.08
918809.07,16.45,2.85,283451.03,5.07
918519.4,16.44,2.85,283169.15,5.07
918519.4,16.44,2.85,283169.15,5.07
918055.78,16.44,2.84,282659.72,5.06
917055.78,16.42,2.83,281659.72,5.04
916403.02,16.41,2.82,280947.91,5.03
916454.71,16.42,2.82,281071.01,5.04
916318.75,16.42,2.82,281051.4,5.04
916370.44,16.42,2.83,281149.02,5.04
916025.65,16.42,2.82,280938.89,5.03
916302.12,16.42,2.83,280910.95,5.03
915959.69,16.42,2.82,280829.51,5.03
916228.52,16.42,2.83,281313.89,5.04
916228.52,16.42,2.83,281313.89,5.04
916228.52,16.42,2.83,281317.16,5.04
916280.21,16.43,2.83,281440.27,5.05
916463.92,16.43,2.84,281634.05,5.05
916327.96,16.43,2.84,281550.75,5.05
915983.18,16.43,2.83,281196.37,5.04
915847.22,16.43,2.83,281093.46,5.04
915711.26,16.43,2.83,281093.46,5.04
915774.02,16.43,2.84,280706.74,5.04
915638.06,16.43,2.84,280603.83,5.04
915612.76,16.44,2.84,280427.73,5.03
915476.8,16.44,2.84,280427.73,5.03
915476.8,16.44,2.84,280424.26,5.03
915340.84,16.44,2.84,280390.09,5.03
915392.54,16.44,2.84,280513.2,5.04
915256.58,16.44,2.84,280444.46,5.04
915918.74,16.46,2.86,280506.32,5.04
915629.06,16.45,2.86,280299.38,5.04
915493.1,16.45,2.86,280299.64,5.04
915493.1,16.45,2.86,282282.64,5.07
915544.8,16.46,2.86,282380.27,5.08
915408.84,16.46,2.86,282277.1,5.07
915460.53,16.46,2.86,282400.2,5.08
915324.57,16.46,2.86,282380.59,5.08
915188.61,16.46,2.86,282297.29,5.08
915465.07,16.47,2.87,282529.56,5.08
915516.76,16.47,2.87,282652.67,5.08
915700.48,16.47,2.88,282846.45,5.09
915752.17,16.48,2.88,282969.55,5.09
915935.88,16.48,2.89,283163.33,5.1
915646.21,16.48,2.88,282956.38,5.09
915510.25,16.48,2.88,282853.48,5.09
915374.29,16.48,2.88,282853.48,5.09
915238.33,16.48,2.88,282833.86,5.09
915102.37,16.48,2.89,282750.57,5.09
914759.95,16.48,2.88,282543.83,5.09
915028.77,16.48,2.89,282618.31,5.09
919371.25,16.56,2.96,288405.43,5.2
919422.94,16.56,2.97,288680.05,5.2
919078.15,16.56,2.96,288469.91,5.2
919129.84,16.56,2.97,288593.01,5.2
918830.17,16.56,2.96,288376.39,5.2
918694.21,16.56,2.96,288273.48,5.2
918558.25,16.56,2.96,288273.48,5.2
918422.29,16.56,2.96,288273.75,5.2
918473.98,16.56,2.97,288371.37,5.2
918338.02,16.56,2.97,288268.2,5.2
918521.74,16.57,2.97,288352.84,5.2
918385.78,16.57,2.97,288353.1,5.2
918654.6,16.58,2.98,288718.01,5.21
918706.29,16.58,2.98,288841.11,5.21
918516.62,16.58,2.98,288739.23,5.21
918326.95,16.57,2.98,288556.94,5.21
918190.99,16.57,2.98,288453.77,5.21
918055.03,16.57,2.98,288497.59,5.21
918106.72,16.58,2.98,288595.22,5.21
918342.49,16.58,2.99,288572.33,5.21
918206.53,16.58,2.99,288425.6,5.21
918070.57,16.59,2.99,288405.98,5.21
917934.61,16.59,2.99,288322.69,5.21
917934.61,16.59,2.99,288322.5,5.21
917798.65,16.59,2.99,288288.33,5.21
917662.69,16.59,2.99,288219.59,5.21
918324.85,16.6,3.01,288281.46,5.21
917980.07,16.6,3.0,288100.88,5.21
917844.11,16.6,3.0,288101.14,5.21
917554.43,16.59,3.0,287819.27,5.21
917823.26,16.6,3.0,288514.99,5.22
917874.95,16.6,3.01,288638.1,5.22
917874.95,16.6,3.01,288638.1,5.22
917530.16,16.6,3.0,288255.24,5.21
917713.88,16.6,3.01,288449.02,5.22
917577.92,16.6,3.01,288345.85,5.22
917441.96,16.6,3.01,288242.95,5.22
917306.0,16.61,3.01,288242.95,5.22
917357.69,16.61,3.01,288366.05,5.22
917163.74,16.61,3.01,288205.36,5.22
917432.56,16.61,3.02,288431.35,5.22
917432.56,16.61,3.02,288571.38,5.23
917432.56,16.61,3.02,289812.94,5.25
917087.78,16.61,3.01,289602.8,5.24
916951.82,16.61,3.01,289499.9,5.24
917595.4,16.62,3.02,289662.39,5.25
917290.76,16.62,3.02,289225.22,5.24
917154.8,16.62,3.02,289225.22,5.24
917206.49,16.62,3.03,289348.32,5.24
917070.53,16.62,3.03,289247.05,5.24
916934.57,16.62,3.03,289245.41,5.24
917203.4,16.63,3.03,289471.41,5.25
916868.61,16.62,3.03,289270.94,5.24
916931.38,16.63,3.03,288884.22,5.24
917202.81,16.63,3.04,288987.62,5.24
917066.85,16.63,3.04,288884.72,5.24
916523.01,16.64,3.04,288884.72,5.24
916387.05,16.64,3.04,288884.72,5.24
916387.05,16.64,3.04,288887.99,5.24
916251.09,16.64,3.04,288868.38,5.25
916313.85,16.64,3.05,288481.65,5.24
916024.18,16.64,3.04,288274.7,5.24
916535.06,16.65,3.05,289639.52,5.26
916854.45,16.65,3.06,289808.12,5.26
916854.45,16.65,3.06,289851.1,5.26
917123.28,16.66,3.06,289925.58,5.27
917395.31,16.67,3.07,290560.04,5.28
917259.35,16.67,3.07,290476.75,5.28
916931.36,16.66,3.07,290068.58,5.27
923332.8,16.78,3.18,295322.17,5.37
923196.84,16.78,3.18,295288.0,5.37
922794.81,16.77,3.18,294903.19,5.36
923239.37,16.78,3.19,294602.91,5.36
923423.08,16.79,3.19,294687.54,5.36
923287.12,16.79,3.19,294618.8,5.36
923151.16,16.79,3.19,294619.07,5.36
923015.2,16.79,3.19,294515.9,5.36
922879.24,16.79,3.19,294516.16,5.36
922743.28,16.79,3.2,294412.99,5.36
922556.53,16.79,3.19,294355.4,5.36
922356.86,16.79,3.19,294221.12,5.36
922220.9,16.79,3.19,294197.01,5.36
922272.59,16.79,3.2,294429.26,5.36
922324.28,16.79,3.2,294552.37,5.36
922188.32,16.8,3.2,294467.09,5.36
922240.01,16.8,3.2,294564.72,5.37
921895.23,16.79,3.2,294179.12,5.36
922164.05,16.8,3.2,294253.6,5.36
921971.87,16.8,3.2,294097.12,5.36
922023.56,16.8,3.21,294371.73,5.36
922075.25,16.8,3.21,294494.84,5.37
921884.7,16.8,3.21,294321.77,5.36
921936.39,16.81,3.21,294419.39,5.37
922200.07,16.81,3.21,300948.96,5.49
926278.87,16.88,3.29,302143.06,5.51
925934.08,16.88,3.28,301932.92,5.5
925934.08,16.88,3.28,301932.92,5.5
926249.0,16.89,3.29,301720.69,5.5
926113.04,16.89,3.29,301617.78,5.5
925977.08,16.89,3.29,301617.78,5.5
925977.08,16.89,3.29,301617.78,5.5
926245.91,16.9,3.3,301692.26,5.5
926046.24,16.89,3.3,301573.64,5.5
925910.28,16.89,3.3,301470.73,5.5
925774.32,16.89,3.3,301470.73,5.5
925638.36,16.89,3.3,301451.12,5.5
925293.57,16.89,3.29,301273.73,5.5
925157.61,16.89,3.29,301190.44,5.5
925434.07,16.9,3.3,301664.14,5.51
925101.65,16.89,3.3,301330.44,5.5
925153.34,16.9,3.3,301453.54,5.51
925153.34,16.9,3.3,301453.54,5.51
925017.38,16.9,3.3,301453.8,5.51
925293.85,16.9,3.31,301686.07,5.51
925345.54,16.91,3.31,301809.18,5.51
925209.58,16.91,3.31,301706.01,5.51
925209.58,16.91,3.31,301706.01,5.51
925261.27,16.91,3.31,301803.63,5.52
924608.51,16.9,3.31,301077.74,5.5
924472.55,16.9,3.31,301058.13,5.5
924272.87,16.9,3.3,300946.55,5.5
924324.57,16.9,3.31,301069.65,5.51
924188.61,16.9,3.31,300986.36,5.5
924240.3,16.91,3.31,301083.98,5.51
923897.88,16.9,3.31,300877.24,5.5
923772.99,16.9,3.31,300261.04,5.49
923772.99,16.9,3.31,300261.04,5.49
924049.45,16.91,3.31,300237.43,5.49
923707.03,16.9,3.31,300158.13,5.49
923494.08,16.9,3.31,299836.2,5.49
923545.77,16.91,3.31,300087.75,5.49
923545.77,16.91,3.31,300087.75,5.49
923814.59,16.91,3.32,300162.23,5.5
923469.81,16.91,3.31,299984.84,5.49
923333.85,16.91,3.31,299881.93,5.49
923517.56,16.91,3.32,300253.81,5.5
923786.39,16.92,3.32,300328.29,5.5
923838.08,16.92,3.33,300602.9,5.51
923702.12,16.92,3.33,300602.9,5.51
923702.12,16.92,3.33,300602.71,5.51
922614.44,16.93,3.33,300602.71,5.52
922614.44,16.93,3.33,300605.99,5.52
922324.77,16.93,3.33,300323.39,5.51
922188.81,16.93,3.33,300303.78,5.51
922052.85,16.93,3.33,300220.48,5.51
922104.54,16.93,3.33,300343.59,5.51
921769.76,16.93,3.33,300143.13,5.51
921570.08,16.92,3.33,299951.25,5.51
921434.12,16.92,3.33,299917.09,5.51
921276.47,16.92,3.32,299764.24,5.51
921140.51,16.92,3.33,299695.5,5.51
921004.55,16.92,3.33,299695.76,5.51
921273.38,16.93,3.33,299921.76,5.51
921325.07,16.93,3.34,300044.86,5.51
921189.11,16.93,3.34,299941.69,5.51
920844.32,16.93,3.33,299731.55,5.51
920896.02,16.93,3.33,299829.18,5.51
920771.13,16.93,3.34,299096.35,5.5
920833.89,16.94,3.34,298709.62,5.49
920620.94,16.93,3.34,298504.32,5.49
920484.98,16.94,3.34,298504.59,5.49
920756.41,16.94,3.35,298607.99,5.49
920808.1,16.95,3.35,298731.09,5.5
920672.14,16.95,3.35,298627.92,5.5
920723.83,16.95,3.35,298725.55,5.5
920598.94,16.95,3.35,298109.34,5.49
920385.99,16.95,3.35,297787.42,5.48
920250.03,16.95,3.35,297684.51,5.48
920092.38,16.95,3.35,297564.56,5.48
920316.6,16.95,3.36,297065.34,5.47
920180.64,16.95,3.36,297065.34,5.47
920044.68,16.96,3.36,296962.43,5.47
920877.53,16.97,3.38,297282.32,5.48
920877.53,16.97,3.38,297282.32,5.48
920741.57,16.97,3.38,297282.32,5.48
921403.73,16.99,3.39,297344.18,5.48
921217.73,16.99,3.39,297136.0,5.48
920217.73,16.97,3.37,296136.0,5.46
920030.98,16.97,3.37,296074.22,5.46
919580.29,16.96,3.37,295536.2,5.45
919643.05,16.97,3.37,295149.47,5.45
