ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
611,3215,595410,6212,595410
611,3215,595880,6212,595880
611,3215,596880,6212,596880
612,3223,596880,6212,596880
612,3223,597350,6212,597350
612,3223,598350,6212,598350
612,3223,598350,6212,598350
612,3223,599350,6212,599350
612,3223,600160,6212,600160
612,3223,600320,6212,600320
612,3223,601320,6212,601320
613,3231,602130,6212,602130
613,3231,603130,6212,603130
613,3231,603130,6212,603130
613,3231,604130,6212,604130
614,3233,605130,6212,605130
615,3237,606130,6212,606130
616,3241,607130,6212,607130
616,3241,607130,6212,607130
617,3249,607130,6212,607130
617,3249,608130,6212,608130
618,3251,608600,6212,608600
618,3251,609600,6212,609600
619,3253,610600,6212,610600
619,3253,611410,6212,611410
620,3255,612410,6212,612410
620,3255,612410,6212,612410
620,3255,612880,6212,612880
620,3255,613880,6212,613880
620,3255,614880,6212,614880
621,3263,615880,6212,615880
622,3265,615880,6212,615880
623,3273,616880,6212,616880
624,3281,617880,6212,617880
625,3289,617880,6212,617880
626,3297,618530,6212,618530
626,3297,618990,6212,618990
627,3305,619460,6212,619460
627,3305,620270,6212,620270
627,3305,621270,6212,621270
627,3305,621500,6212,621500
628,3313,621970,6212,621970
628,3313,621970,6212,621970
629,3321,621970,6212,621970
630,3329,622200,6212,622200
631,3331,623200,6212,623200
631,3331,624010,6212,624010
631,3331,624480,6212,624480
631,3331,624950,6212,624950
632,3333,625760,6212,625760
632,3333,626230,6212,626230
632,3333,627230,6212,627230
632,3333,628230,6212,628230
633,3335,629230,6212,629230
633,3335,630040,6212,630040
633,3335,630850,6212,630850
634,3343,631850,6212,631850
635,3345,632660,6212,632660
636,3353,633660,6212,633660
637,3355,634660,6212,634660
638,3363,634880,6212,634880
638,3363,634880,6212,634880
638,3363,635880,6212,635880
639,3371,636880,6212,636880
639,3371,636880,6212,636880
640,3375,637880,6212,637880
641,3383,638690,6212,638690
642,3385,639690,6212,639690
643,3387,640340,6212,640340
644,3389,641340,6212,641340
644,3389,642340,6212,642340
645,3391,642660,6212,642660
646,3399,643470,6212,643470
647,3407,643940,6212,643940
648,3415,644310,6212,644310
649,3423,645310,6212,645310
650,3431,645310,6212,645310
651,3433,646310,6212,646310
652,3441,647310,6212,647310
652,3441,647780,6212,647780
653,3449,647780,6212,647780
653,3449,648430,6212,648430
653,3449,649430,6212,649430
654,3451,650430,6212,650430
654,3451,650900,6212,650900
654,3451,651220,6212,651220
654,3451,651380,6212,651380
655,3453,651380,6212,651380
655,3453,651380,6212,651380
656,3455,652380,6212,652380
656,3455,652850,6212,652850
656,3455,653850,6212,653850
657,3457,654170,6212,654170
658,3459,654640,6212,654640
658,3459,654640,6212,654640
658,3459,655640,6212,655640
659,3461,656640,6212,656640
660,3469,657290,6212,657290
661,3471,658290,6212,658290
662,3473,659100,6212,659100
662,3473,660100,6212,660100
663,3481,661100,6212,661100
663,3481,661100,6212,661100
664,3489,669100,6212,669100
665,3497,670100,6212,670100
666,3499,671100,6212,671100
667,3507,671330,6212,671330
668,3509,672330,6212,672330
668,3509,672330,6212,672330
669,3511,673330,6212,673330
670,3513,674140,6212,674140
671,3515,675140,6212,675140
672,3523,676140,6212,676140
673,3531,676610,6212,676610
673,3531,676610,6212,676610
674,3539,676610,6212,676610
675,3541,677080,6212,677080
675,3541,678080,6212,678080
676,3549,679080,6212,679080
676,3549,679080,6212,679080
677,3551,680080,6212,680080
678,3559,680080,6212,680080
678,3559,680730,6212,680730
678,3559,681730,6212,681730
679,3567,682730,6212,682730
679,3567,683730,6212,683730
680,3569,684200,6212,684200
681,3577,685200,6212,685200
681,3577,686200,6212,686200
682,3585,687200,6212,687200
683,3593,687200,6212,687200
683,3593,688200,6212,688200
683,3593,688670,6212,688670
683,3593,688670,6212,688670
684,3595,689670,6212,689670
684,3595,690140,6212,690140
684,3595,690950,6212,690950
684,3595,691110,6212,691110
685,3603,691110,6212,691110
686,3607,692110,6212,692110
687,3609,693110,6212,693110
688,3611,693920,6212,693920
688,3611,694570,6212,694570
689,3619,695570,6212,695570
689,3619,696570,6212,696570
689,3619,697570,6212,697570
689,3619,697570,6212,697570
689,3619,698570,6212,698570
689,3619,699570,6212,699570
690,3627,699570,6212,699570
690,3627,700570,6212,700570
691,3629,700570,6212,700570
691,3629,701570,6212,701570
691,3629,702570,6212,702570
691,3629,703380,6212,703380
692,3637,703380,6212,703380
692,3637,704190,6212,704190
692,3637,705000,6212,705000
692,3637,705160,6212,705160
693,3645,705630,6212,705630
694,3647,706630,6212,706630
694,3647,707630,6212,707630
695,3649,708180,6212,708180
696,3651,709180,6212,709180
696,3651,709180,6212,709180
697,3653,709990,6212,709990
698,3655,710990,6212,710990
698,3655,711800,6212,711800
699,3657,712270,6212,712270
699,3657,713270,6212,713270
699,3657,714270,6212,714270
700,3665,715270,6212,715270
700,3665,716270,6212,716270
700,3665,716740,6212,716740
700,3665,717740,6212,717740
700,3665,718740,6212,718740
700,3665,718740,6212,718740
700,3665,718740,6212,718740
700,3665,719740,6212,719740
701,3673,720210,6212,720210
701,3673,721210,6212,721210
702,3675,722210,6212,722210
702,3675,722210,6212,722210
702,3675,723210,6212,723210
702,3675,723860,6212,723860
703,3683,731860,6212,731860
704,3691,732860,6212,732860
705,3699,733860,6212,733860
705,3699,734020,6212,734020
705,3699,735020,6212,735020
706,3707,736020,6212,736020
706,3707,736390,6212,736390
706,3707,737390,6212,737390
706,3707,737390,6212,737390
707,3709,738390,6212,738390
707,3709,739200,6212,739200
708,3711,739520,6212,739520
708,3711,739840,6212,739840
709,3713,740840,6212,740840
709,3713,740840,6212,740840
710,3721,741840,6212,741840
710,3721,742840,6212,742840
711,3729,743650,6212,743650
712,3731,743650,6212,743650
713,3739,743650,6212,743650
714,3747,744460,6212,744460
715,3749,745110,6212,745110
716,3751,746110,6212,746110
716,3751,746920,6212,746920
717,3753,746920,6212,746920
717,3753,747510,6212,747510
717,3753,747510,6212,747510
717,3753,747830,6212,747830
717,3753,748480,6212,748480
717,3753,748480,6212,748480
718,3761,748800,6212,748800
719,3769,749800,6212,749800
719,3769,750800,6212,750800
719,3769,751270,6212,751270
719,3769,752080,6212,752080
720,3771,752890,6212,752890
721,3773,753480,6212,753480
721,3773,754480,6212,754480
721,3773,754480,6212,754480
721,3773,754850,6212,754850
722,3781,755850,6212,755850
722,3781,756320,6212,756320
722,3781,756320,6212,756320
723,3789,756800,6212,756800
724,3791,756800,6212,756800
724,3791,757260,6212,757260
724,3791,757740,6212,757740
725,3799,758740,6212,758740
725,3799,759210,6212,759210
725,3799,759680,6212,759680
725,3799,760140,6212,760140
725,3799,760460,6212,760460
726,3807,760460,6212,760460
726,3807,761460,6212,761460
726,3807,762460,6212,762460
727,3815,762460,6212,762460
727,3815,762460,6212,762460
727,3815,762460,6212,762460
727,3815,762460,6212,762460
728,3823,762460,6212,762460
728,3823,763460,6212,763460
728,3823,763930,6212,763930
729,3831,763930,6212,763930
729,3831,764930,6212,764930
729,3831,765930,6212,765930
730,3833,766300,6212,766300
731,3835,766620,6212,766620
731,3835,767620,6212,767620
732,3837,767620,6212,767620
733,3839,767620,6212,767620
733,3839,768430,6212,768430
734,3847,768800,6212,768800
734,3847,768800,6212,768800
734,3847,769800,6212,769800
734,3847,769800,6212,769800
734,3847,770800,6212,770800
734,3847,771260,6212,771260
734,3847,772260,6212,772260
734,3847,772260,6212,772260
735,3849,772910,6212,772910
736,3851,773910,6212,773910
736,3851,774720,6212,774720
737,3853,774720,6212,774720
737,3853,774720,6212,774720
737,3853,775720,6212,775720
737,3853,776720,6212,776720
738,3855,777720,6212,777720
738,3855,778040,6212,778040
738,3855,778040,6212,778040
739,3863,778630,6212,778630
740,3871,779630,6212,779630
740,3871,780630,6212,780630
740,3871,780950,6212,780950
740,3871,781950,6212,781950
740,3871,782950,6212,782950
740,3871,783950,6212,783950
740,3871,784950,6212,784950
740,3871,785420,6212,785420
740,3871,785420,6212,785420
741,3879,786230,6212,786230
741,3879,787040,6212,787040
741,3879,787040,6212,787040
741,3879,787040,6212,787040
741,3879,787510,6212,787510
741,3879,787510,6212,787510
742,3887,788510,6212,788510
743,3889,789510,6212,789510
743,3889,789510,6212,789510
744,3891,789510,6212,789510
744,3891,790320,6212,790320
745,3893,791320,6212,791320
746,3895,791550,6212,791550
746,3895,792020,6212,792020
747,3903,793020,6212,793020
748,3905,793020,6212,793020
749,3907,793020,6212,793020
750,3915,793340,6212,793340
750,3915,794340,6212,794340
751,3923,795340,6212,795340
752,3931,796340,6212,796340
753,3933,796990,6212,796990
754,3935,797800,6212,797800
755,3937,797800,6212,797800
755,3937,798800,6212,798800
755,3937,799610,6212,799610
755,3937,800610,6212,800610
756,3945,801610,6212,801610
756,3945,801610,6212,801610
757,3947,802610,6212,802610
757,3947,803610,6212,803610
757,3947,804610,6212,804610
758,3951,805420,6212,805420
758,3951,806420,6212,806420
759,3955,807420,6212,807420
759,3955,807420,6212,807420
759,3955,808420,6212,808420
760,3957,808890,6212,808890
761,3959,808890,6212,808890
762,3967,809890,6212,809890
762,3967,810360,6212,810360
763,3971,810830,6212,810830
764,3973,811830,6212,811830
765,3981,811830,6212,811830
765,3981,812830,6212,812830
765,3981,812830,6212,812830
766,3989,813640,6212,813640
766,3989,813960,6212,813960
766,3989,814190,6212,814190
767,3991,815190,6212,815190
768,3993,815510,6212,815510
768,3993,816510,6212,816510
768,3993,817060,6212,817060
769,3995,818060,6212,818060
769,3995,818060,6212,818060
769,3995,818220,6212,818220
770,3997,819220,6212,819220
770,3997,820220,6212,820220
771,3999,821220,6212,821220
771,3999,821220,6212,821220
772,4001,821540,6212,821540
772,4001,822540,6212,822540
772,4001,823540,6212,823540
772,4001,824010,6212,824010
773,4009,825010,6212,825010
774,4011,826010,6212,826010
775,4019,827010,6212,827010
775,4019,828010,6212,828010
775,4019,828660,6212,828660
775,4019,829660,6212,829660
776,4027,829980,6212,829980
776,4027,830980,6212,830980
776,4027,830980,6212,830980
777,4035,831980,6212,831980
778,4037,831980,6212,831980
779,4045,832450,6212,832450
779,4045,833450,6212,833450
779,4045,833450,6212,833450
779,4045,834450,6212,834450
780,4047,834930,6212,834930
781,4049,835400,6212,835400
781,4049,836400,6212,836400
782,4051,837400,6212,837400
783,4053,838400,6212,838400
783,4053,838560,6212,838560
783,4053,839030,6212,839030
783,4053,839030,6212,839030
784,4061,839680,6212,839680
785,4069,840150,6212,840150
785,4069,841150,6212,841150
786,4071,841150,6212,841150
787,4075,841150,6212,841150
787,4075,842150,6212,842150
787,4075,843150,6212,843150
787,4075,844150,6212,844150
787,4075,845150,6212,845150
787,4075,845150,6212,845150
787,4075,846150,6212,846150
788,4077,847150,6212,847150
789,4085,847620,6212,847620
789,4085,847620,6212,847620
790,4087,848620,6212,848620
791,4095,849620,6212,849620
791,4095,849620,6212,849620
791,4095,850430,6212,850430
792,4103,851020,6212,851020
793,4111,852020,6212,852020
794,4119,853020,6212,853020
795,4121,853570,6212,853570
795,4121,854380,6212,854380
795,4121,854380,6212,854380
796,4129,855380,6212,855380
796,4129,856380,6212,856380
797,4137,857380,6212,857380
798,4145,858380,6212,858380
799,4147,859380,6212,859380
800,4149,860190,6212,860190
800,4149,861190,6212,861190
800,4149,862190,6212,862190
800,4149,863000,6212,863000
800,4149,863470,6212,863470
801,4151,863470,6212,863470
802,4159,863470,6212,863470
803,4167,863940,6212,863940
804,4175,864940,6212,864940
805,4177,865940,6212,865940
806,4185,865940,6212,865940
807,4193,865940,6212,865940
807,4193,866410,6212,866410
807,4193,867410,6212,867410
808,4195,868060,6212,868060
809,4203,868870,6212,868870
809,4203,868870,6212,868870
809,4203,869870,6212,869870
809,4203,870870,6212,870870
810,4211,871190,6212,871190
810,4211,871190,6212,871190
810,4211,872190,6212,872190
810,4211,876190,6212,876190
811,4213,876190,6212,876190
812,4221,876660,6212,876660
812,4221,876660,6212,876660
812,4221,877660,6212,877660
813,4229,877990,6212,877990
813,4229,878220,6212,878220
814,4231,879220,6212,879220
814,4231,879220,6212,879220
814,4231,879220,6212,879220
815,4239,879690,6212,879690
816,4247,880690,6212,880690
817,4249,881160,6212,881160
817,4249,882160,6212,882160
818,4251,882630,6212,882630
818,4251,883440,6212,883440
819,4259,884440,6212,884440
819,4259,884440,6212,884440
819,4259,885250,6212,885250
819,4259,885250,6212,885250
819,4259,886060,6212,886060
819,4259,886870,6212,886870
819,4259,887680,6212,887680
819,4259,888680,6212,888680
819,4259,889680,6212,889680
819,4259,890680,6212,890680
820,4267,891680,6212,891680
821,4269,891680,6212,891680
821,4269,892150,6212,892150
822,4273,892150,6212,892150
822,4273,892150,6212,892150
823,4275,893150,6212,893150
823,4275,893150,6212,893150
823,4275,893150,6212,893150
823,4275,893150,6212,893150
823,4275,893620,6212,893620
823,4275,894430,6212,894430
823,4275,894430,6212,894430
823,4275,895430,6212,895430
824,4277,896430,6212,896430
825,4285,896430,6212,896430
826,4293,897430,6212,897430
826,4293,898430,6212,898430
827,4295,898660,6212,898660
827,4295,899660,6212,899660
828,4297,900660,6212,900660
828,4297,900660,6212,900660
828,4297,901470,6212,901470
829,4305,901470,6212,901470
830,4313,902470,6212,902470
830,4313,902470,6212,902470
831,4321,902470,6212,902470
832,4323,903470,6212,903470
832,4323,903470,6212,903470
832,4323,904470,6212,904470
833,4331,905280,6212,905280
834,4333,906280,6212,906280
835,4341,906650,6212,906650
835,4341,906650,6212,906650
836,4349,907460,6212,907460
836,4349,907460,6212,907460
836,4349,907930,6212,907930
836,4349,908400,6212,908400
836,4349,908400,6212,908400
836,4349,909400,6212,909400
836,4349,909510,6212,909510
836,4349,910510,6212,910510
836,4349,910510,6212,910510
836,4349,910740,6212,910740
836,4349,911060,6212,911060
836,4349,911530,6212,911530
836,4349,911530,6212,911530
837,4357,912530,6212,912530
837,4357,913180,6212,913180
837,4357,914180,6212,914180
838,4365,914990,6212,914990
838,4365,914990,6212,914990
838,4365,914990,6212,914990
839,4367,915360,6212,915360
839,4367,916360,6212,916360
839,4367,916830,6212,916830
839,4367,917830,6212,917830
839,4367,918830,6212,918830
840,4375,919290,6212,919290
840,4375,919940,6212,919940
840,4375,919940,6212,919940
840,4375,920290,6212,920290
840,4375,921100,6212,921100
840,4375,921100,6212,921100
840,4375,922100,6212,922100
840,4375,922100,6212,922100
840,4375,923100,6212,923100
841,4383,924100,6212,924100
841,4383,925100,6212,925100
841,4383,925910,6212,925910
841,4383,926370,6212,926370
841,4383,926810,6212,926810
841,4383,927810,6212,927810
841,4383,928620,6212,928620
842,4391,929620,6212,929620
842,4391,929620,6212,929620
843,4393,930620,6212,930620
843,4393,931210,6212,931210
843,4393,932210,6212,932210
843,4393,933210,6212,933210
843,4393,934210,6212,934210
844,4395,935210,6212,935210
845,4403,936210,6212,936210
846,4405,937210,6212,937210
846,4405,937680,6212,937680
846,4405,938490,6212,938490
846,4405,938960,6212,938960
846,4405,939960,6212,939960
847,4407,940960,6212,940960
848,4409,941960,6212,941960
848,4409,942420,6212,942420
848,4409,943420,6212,943420
848,4409,944420,6212,944420
848,4409,944420,6212,944420
848,4409,944420,6212,944420
848,4409,945420,6212,945420
849,4410,946420,6212,946420
849,4410,947420,6212,947420
849,4410,947790,6212,947790
849,4410,948790,6212,948790
849,4410,949790,6212,949790
850,4418,950790,6212,950790
851,4420,951790,6212,951790
852,4422,952790,6212,952790
852,4422,953790,6212,953790
852,4422,954790,6212,954790
853,4424,955790,6212,955790
853,4424,956790,6212,956790
854,4432,964790,6212,964790
855,4440,965790,6212,965790
855,4440,965950,6212,965950
855,4440,966760,6212,966760
855,4440,967410,6212,967410
856,4442,967410,6212,967410
856,4442,967730,6212,967730
856,4442,967730,6212,967730
857,4450,968730,6212,968730
857,4450,969200,6212,969200
858,4458,969200,6212,969200
858,4458,970200,6212,970200
859,4466,970200,6212,970200
859,4466,971200,6212,971200
859,4466,971200,6212,971200
860,4468,972200,6212,972200
861,4470,972200,6212,972200
861,4470,972790,6212,972790
861,4470,973790,6212,973790
862,4472,973790,6212,973790
863,4480,974250,6212,974250
863,4480,975250,6212,975250
863,4480,976250,6212,976250
863,4480,977250,6212,977250
863,4480,977250,6212,977250
864,4482,978250,6212,978250
864,4482,979250,6212,979250
864,4482,979720,6212,979720
865,4484,980720,6212,980720
865,4484,981720,6212,981720
865,4484,982720,6212,982720
865,4484,983720,6212,983720
865,4484,984040,6212,984040
866,4486,984270,6212,984270
867,4494,985270,6212,985270
867,4494,986270,6212,986270
867,4494,986590,6212,986590
868,4502,987400,6212,987400
868,4502,988210,6212,988210
869,4510,988210,6212,988210
870,4512,989210,6212,989210
871,4514,990210,6212,990210
871,4514,990680,6212,990680
871,4514,991680,6212,991680
872,4522,991680,6212,991680
873,4524,992680,6212,992680
873,4524,993680,6212,993680
873,4524,993680,6212,993680
873,4524,994680,6212,994680
873,4524,995490,6212,995490
873,4524,996490,6212,996490
873,4524,997300,6212,997300
873,4524,998300,6212,998300
874,4532,999300,6212,999300
874,4532,1000110,6212,1000110
874,4532,1000110,6212,1000110
874,4532,1000340,6212,1000340
875,4534,1001340,6212,1001340
876,4542,1002340,6212,1002340
876,4542,1002810,6212,1002810
877,4550,1002810,6212,1002810
877,4550,1003810,6212,1003810
877,4550,1004270,6212,1004270
877,4550,1004270,6212,1004270
878,4554,1005270,6212,1005270
878,4554,1006270,6212,1006270
879,4556,1006920,6212,1006920
880,4558,1007920,6212,1007920
880,4558,1007920,6212,1007920
880,4558,1008730,6212,1008730
880,4558,1009730,6212,1009730
880,4558,1009730,6212,1009730
880,4558,1009730,6212,1009730
880,4558,1010730,6212,1010730
880,4558,1010730,6212,1010730
881,4560,1011730,6212,1011730
881,4560,1012730,6212,1012730
881,4560,1012730,6212,1012730
881,4560,1013200,6212,1013200
882,4562,1014010,6212,1014010
882,4562,1014010,6212,1014010
883,4564,1014820,6212,1014820
884,4566,1014820,6212,1014820
885,4568,1015820,6212,1015820
885,4568,1016410,6212,1016410
886,4570,1017410,6212,1017410
886,4570,1017640,6212,1017640
887,4572,1018640,6212,1018640
888,4580,1019450,6212,1019450
888,4580,1020260,6212,1020260
888,4580,1021260,6212,1021260
888,4580,1021730,6212,1021730
889,4582,1022540,6212,1022540
889,4582,1022540,6212,1022540
889,4582,1023540,6212,1023540
889,4582,1024540,6212,1024540
889,4582,1025540,6212,1025540
890,4590,1026540,6212,1026540
890,4590,1027350,6212,1027350
890,4590,1027350,6212,1027350
890,4590,1028350,6212,1028350
890,4590,1029350,6212,1029350
890,4590,1030350,6212,1030350
890,4590,1030810,6212,1030810
890,4590,1031810,6212,1031810
891,4592,1032810,6212,1032810
891,4592,1033620,6212,1033620
891,4592,1033620,6212,1033620
892,4600,1034620,6212,1034620
892,4600,1035620,6212,1035620
892,4600,1036620,6212,1036620
892,4600,1037090,6212,1037090
893,4608,1045090,6212,1045090
893,4608,1045680,6212,1045680
894,4612,1046150,6212,1046150
894,4612,1046150,6212,1046150
895,4620,1046610,6212,1046610
895,4620,1047420,6212,1047420
895,4620,1047650,6212,1047650
895,4620,1047650,6212,1047650
895,4620,1048650,6212,1048650
896,4628,1048970,6212,1048970
896,4628,1048970,6212,1048970
896,4628,1049970,6212,1049970
897,4632,1050970,6212,1050970
897,4632,1051780,6212,1051780
897,4632,1052780,6212,1052780
897,4632,1053590,6212,1053590
897,4632,1054590,6212,1054590
898,4634,1054820,6212,1054820
899,4642,1055820,6212,1055820
899,4642,1056820,6212,1056820
899,4642,1057290,6212,1057290
900,4650,1058290,6212,1058290
901,4658,1059290,6212,1059290
901,4658,1060100,6212,1060100
902,4666,1061100,6212,1061100
902,4666,1062100,6212,1062100
903,4674,1063100,6212,1063100
903,4674,1063420,6212,1063420
903,4674,1063740,6212,1063740
903,4674,1063740,6212,1063740
903,4674,1063740,6212,1063740
903,4674,1064740,6212,1064740
904,4676,1065390,6212,1065390
904,4676,1065390,6212,1065390
904,4676,1066390,6212,1066390
905,4678,1066850,6212,1066850
905,4678,1067850,6212,1067850
906,4679,1068660,6212,1068660
906,4679,1069660,6212,1069660
906,4679,1070660,6212,1070660
907,4687,1071470,6212,1071470
907,4687,1071470,6212,1071470
908,4695,1072120,6212,1072120
908,4695,1072230,6212,1072230
908,4695,1072710,6212,1072710
908,4695,1072710,6212,1072710
908,4695,1072710,6212,1072710
909,4697,1073710,6212,1073710
909,4697,1074710,6212,1074710
909,4697,1075360,6212,1075360
909,4697,1075830,6212,1075830
909,4697,1076300,6212,1076300
910,4699,1077300,6212,1077300
910,4699,1078300,6212,1078300
910,4699,1078300,6212,1078300
910,4699,1078300,6212,1078300
911,4707,1079300,6212,1079300
911,4707,1080300,6212,1080300
912,4715,1080300,6212,1080300
912,4715,1081300,6212,1081300
913,4723,1081620,6212,1081620
914,4725,1081620,6212,1081620
915,4729,1081950,6212,1081950
916,4731,1082760,6212,1082760
917,4732,1082760,6212,1082760
918,4740,1083230,6212,1083230
918,4740,1084230,6212,1084230
918,4740,1085040,6212,1085040
919,4748,1086040,6212,1086040
919,4748,1086040,6212,1086040
919,4748,1086510,6212,1086510
919,4748,1087100,6212,1087100
919,4748,1088100,6212,1088100
919,4748,1088910,6212,1088910
920,4756,1089910,6212,1089910
920,4756,1090720,6212,1090720
920,4756,1091720,6212,1091720
920,4756,1092720,6212,1092720
921,4758,1093720,6212,1093720
921,4758,1094720,6212,1094720
921,4758,1095530,6212,1095530
