ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373294.76,97.6,92.43,372563.13,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372567.61,97.41
373296.21,97.6,92.43,372547.25,97.41
373296.21,97.6,92.43,372547.25,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373296.21,97.6,92.43,372566.89,97.41
373299.11,97.6,92.43,372568.12,97.41
373299.11,97.6,92.43,372568.12,97.41
373299.11,97.6,92.43,372568.12,97.41
373299.11,97.6,92.43,372568.12,97.41
373299.11,97.6,92.43,372568.12,97.41
373299.11,97.6,92.43,372568.12,97.41
373299.11,97.6,92.43,372568.12,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
373140.56,97.6,92.43,372413.47,97.41
372982.16,97.6,92.43,372255.3,97.41
372982.16,97.6,92.43,372255.3,97.41
372982.16,97.6,92.43,372255.3,97.41
372982.16,97.6,92.43,372255.3,97.41
372982.16,97.6,92.43,372255.3,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372983.61,97.6,92.43,372261.22,97.41
372825.06,97.6,92.43,372099.87,97.41
372825.06,97.6,92.43,372134.14,97.42
372825.06,97.6,92.43,372134.14,97.42
372825.06,97.6,92.43,372134.14,97.42
372825.06,97.6,92.43,372134.14,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372669.41,97.6,92.43,371975.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372619.41,97.6,92.43,371925.36,97.42
372572.31,97.6,92.43,371880.4,97.42
372572.31,97.6,92.43,371880.4,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372413.76,97.6,92.43,371722.54,97.42
372258.11,97.6,92.43,371563.76,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371404.98,97.42
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372101.01,97.6,92.43,371391.25,97.41
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371400.4,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371399.28,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
372103.91,97.6,92.43,371419.89,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371945.36,97.6,92.43,371262.25,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371789.87,97.6,92.43,371103.47,97.42
371792.77,97.6,92.43,371111.37,97.42
371792.77,97.6,92.43,371111.37,97.42
371792.77,97.6,92.43,371111.37,97.42
371792.77,97.6,92.43,371111.37,97.42
371792.77,97.6,92.43,371111.37,97.42
371792.77,97.6,92.43,371111.37,97.42
371635.67,97.6,92.43,370952.59,97.42
371635.67,97.6,92.43,370952.59,97.42
371635.67,97.6,92.43,370952.59,97.42
371635.67,97.6,92.43,370952.59,97.42
371635.67,97.6,92.43,370952.59,97.42
371635.67,97.6,92.43,370952.59,97.42
371635.67,97.6,92.43,370952.59,97.42
371635.67,97.6,92.43,370952.59,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370953.83,97.42
371638.57,97.6,92.43,370960.03,97.42
371638.57,97.6,92.43,370960.03,97.42
371640.02,97.6,92.43,370962.48,97.42
371640.02,97.6,92.43,370962.48,97.42
371640.02,97.6,92.43,370962.48,97.42
371640.02,97.6,92.43,370967.18,97.43
371640.02,97.6,92.43,370995.05,97.43
371640.02,97.6,92.43,370995.05,97.43
371640.02,97.6,92.43,370995.05,97.43
371640.02,97.6,92.43,370995.05,97.43
371640.02,97.6,92.43,370995.05,97.43
371640.02,97.6,92.43,370995.05,97.43
371640.02,97.6,92.43,370995.05,97.43
371640.02,97.6,92.43,370995.05,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371643.07,97.6,92.43,370996.29,97.43
371645.89,97.6,92.43,370997.52,97.43
371645.89,97.6,92.43,370997.52,97.43
371645.89,97.6,92.43,370997.52,97.43
371645.89,97.6,92.43,370997.52,97.43
371645.89,97.6,92.43,370997.52,97.43
371645.89,97.6,92.43,370997.52,97.43
