ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1442909.5,37.77,2.48,220291.51,5.77
1442539.72,37.77,2.48,220424.04,5.77
1442631.57,37.78,2.49,221281.33,5.79
1442253.89,37.77,2.48,220554.84,5.78
1441854.42,37.77,2.48,220827.45,5.78
1441550.01,37.76,2.48,220526.05,5.78
1441759.09,37.78,2.49,220632.38,5.78
1441560.73,37.78,2.49,220117.92,5.77
1441383.77,37.78,2.5,219716.21,5.76
1441138.93,37.78,2.5,219667.43,5.76
1440706.93,37.78,2.5,220011.38,5.77
1440337.15,37.78,2.5,219864.11,5.77
1440280.45,37.79,2.5,220044.24,5.77
1440035.61,37.79,2.5,219995.09,5.77
1439665.84,37.79,2.5,219985.36,5.78
1439484.62,37.8,2.51,220327.6,5.79
1439303.4,37.8,2.51,220146.38,5.78
1439122.18,37.8,2.51,220039.14,5.78
1438877.35,37.81,2.51,220035.79,5.78
1438892.7,37.81,2.52,220905.73,5.81
1438549.77,37.81,2.52,220903.51,5.81
1438758.86,37.83,2.54,221074.58,5.81
1438552.36,37.83,2.53,220802.82,5.81
1438182.59,37.83,2.53,220892.89,5.81
1438182.59,37.83,2.53,220870.89,5.81
1438182.59,37.83,2.53,220893.22,5.81
1438012.68,37.83,2.54,220459.66,5.8
1437767.85,37.83,2.54,220410.56,5.8
1437847.62,37.84,2.55,220719.95,5.81
1438036.88,37.85,2.55,220776.87,5.81
1437668.04,37.85,2.55,220407.57,5.8
1437246.12,37.84,2.55,220271.67,5.8
1436951.5,37.84,2.54,219988.88,5.79
1436520.49,37.84,2.54,219718.76,5.79
1435944.17,37.83,2.53,219140.72,5.77
1435574.39,37.83,2.53,219045.58,5.77
1435393.17,37.83,2.54,219023.32,5.77
1435023.4,37.83,2.54,219211.9,5.78
1434853.5,37.84,2.54,218778.34,5.77
1434627.34,37.83,2.54,218947.05,5.77
1434196.33,37.83,2.54,218676.93,5.77
1434477.91,37.84,2.55,218944.43,5.78
1434108.13,37.84,2.55,219036.47,5.78
1434108.13,37.84,2.55,219014.14,5.78
1434108.13,37.84,2.55,219038.43,5.78
1433915.61,37.84,2.54,219019.61,5.78
1433734.39,37.85,2.55,219051.46,5.78
1433440.5,37.84,2.54,218737.1,5.77
1433070.73,37.84,2.54,218745.84,5.78
1433057.05,37.85,2.55,218564.87,5.77
1433168.12,37.86,2.56,218568.9,5.77
1433168.12,37.86,2.56,218532.01,5.77
1432798.35,37.86,2.56,218507.64,5.77
1432987.61,37.87,2.57,218564.56,5.78
1432617.84,37.87,2.57,218631.79,5.78
1432248.06,37.87,2.57,218597.11,5.78
1431854.06,37.86,2.56,218556.99,5.78
1431076.83,37.85,2.55,217844.29,5.76
1431437.83,37.87,2.57,218001.34,5.77
1431068.06,37.87,2.57,218417.75,5.78
1431043.69,37.87,2.57,218382.62,5.78
1430669.59,37.87,2.57,218276.76,5.78
1430369.42,37.86,2.56,218741.53,5.79
1430026.49,37.86,2.56,218739.31,5.79
1429656.72,37.86,2.57,218716.67,5.79
1429498.17,37.86,2.56,218563.51,5.79
1429739.26,37.88,2.58,218781.58,5.8
1429369.49,37.88,2.58,218830.14,5.8
1428999.72,37.88,2.58,218816.07,5.8
1428546.69,37.87,2.58,218638.12,5.8
1428230.62,37.87,2.58,218317.6,5.79
1427860.85,37.87,2.58,218786.27,5.8
1427616.01,37.88,2.58,218842.71,5.81
1427616.01,37.88,2.58,218830.36,5.81
1427273.09,37.88,2.58,218827.65,5.81
1426903.31,37.88,2.58,218805.79,5.81
1427002.77,37.88,2.59,218965.96,5.81
1426946.07,37.89,2.59,219063.31,5.82
1427030.3,37.9,2.6,219166.05,5.82
1426567.92,37.89,2.59,218785.06,5.81
1426567.92,37.89,2.59,218822.78,5.81
1426323.08,37.9,2.59,218856.77,5.82
1426283.48,37.9,2.6,218818.9,5.82
1426118.27,37.91,2.6,218276.15,5.8
1425748.49,37.91,2.6,218355.4,5.81
1425691.79,37.91,2.61,218452.76,5.81
1426520.39,37.95,2.64,219527.82,5.84
1426220.22,37.94,2.64,220705.43,5.87
1425868.9,37.94,2.64,221263.08,5.89
1425868.9,37.94,2.64,221266.58,5.89
1425525.98,37.94,2.64,221264.71,5.89
1425156.2,37.94,2.64,221241.71,5.89
1424990.21,37.95,2.64,220697.33,5.88
1424697.97,37.94,2.64,220398.49,5.87
1424328.2,37.94,2.64,220499.32,5.87
1424139.36,37.95,2.64,219907.52,5.86
1424050.86,37.95,2.65,220852.06,5.89
1424240.12,37.96,2.65,221180.13,5.89
1424601.13,37.97,2.67,221337.18,5.9
1424601.13,37.97,2.67,221351.74,5.9
1424231.35,37.97,2.67,221417.85,5.9
1423857.26,37.97,2.66,221181.32,5.9
1423487.48,37.97,2.66,221116.12,5.9
1423336.33,37.97,2.66,220962.92,5.89
1422993.4,37.97,2.67,220964.51,5.9
1423482.63,37.99,2.68,221258.19,5.9
1423482.63,37.99,2.68,221205.73,5.9
1423308.56,37.99,2.69,221134.31,5.9
1422558.42,37.98,2.68,220476.95,5.89
1422188.64,37.98,2.68,220450.5,5.89
1421818.87,37.98,2.68,220520.04,5.89
1421449.1,37.98,2.68,220451.11,5.89
1421159.56,37.97,2.67,220181.38,5.88
1420789.78,37.97,2.67,220733.41,5.9
1420789.78,37.97,2.67,220707.74,5.9
1420897.81,37.98,2.68,221721.92,5.93
1420873.44,37.99,2.69,221691.92,5.93
1420530.51,37.99,2.69,221695.28,5.93
1420368.0,37.99,2.69,221266.99,5.92
1420152.84,38.0,2.7,221231.06,5.92
1420152.84,38.0,2.7,221231.06,5.92
1419783.07,38.0,2.7,221203.1,5.92
1419601.85,38.0,2.7,221261.66,5.92
1419232.07,38.0,2.7,221224.93,5.92
1418862.3,38.0,2.7,221206.67,5.92
1418681.08,38.0,2.7,221504.07,5.93
1418696.44,38.01,2.71,221188.49,5.93
1418451.6,38.01,2.71,221195.27,5.93
1418081.83,38.01,2.71,221940.74,5.95
1417911.92,38.02,2.72,221507.19,5.94
1417569.0,38.02,2.72,221505.32,5.94
1417137.99,38.02,2.72,221235.2,5.93
1416768.21,38.02,2.72,221211.73,5.94
1416586.99,38.02,2.72,221299.58,5.94
1416217.22,38.02,2.72,221378.9,5.94
1415834.65,38.02,2.72,221163.76,5.94
1415589.82,38.02,2.72,221104.47,5.94
1415408.6,38.02,2.72,220934.92,5.93
1415351.89,38.03,2.73,221032.28,5.94
1414982.12,38.03,2.73,221366.83,5.95
1414982.12,38.03,2.73,221396.59,5.95
1414982.12,38.03,2.73,221396.59,5.95
1414612.35,38.03,2.73,221341.84,5.95
1414245.47,38.03,2.73,221424.28,5.95
1414000.63,38.03,2.73,221458.26,5.96
1414111.71,38.04,2.74,221461.97,5.96
1413866.87,38.04,2.74,221412.97,5.96
1413497.1,38.05,2.74,221386.21,5.96
1413391.44,38.04,2.74,221282.32,5.96
1413021.66,38.04,2.74,221307.79,5.96
1412651.89,38.04,2.74,221278.56,5.96
1412282.12,38.04,2.74,221978.93,5.98
1411927.58,38.04,2.74,221929.03,5.98
1411584.65,38.05,2.74,221932.39,5.98
1411325.65,38.04,2.74,221701.93,5.98
1410955.88,38.04,2.74,221673.71,5.98
1410774.66,38.05,2.74,221721.17,5.98
1410429.53,38.04,2.74,221342.06,5.97
1410618.79,38.05,2.75,221759.31,5.98
1410254.69,38.05,2.74,221408.57,5.97
1410072.75,38.05,2.74,221989.38,5.99
1410072.75,38.05,2.74,222051.09,5.99
1410072.75,38.05,2.74,222051.09,5.99
1409914.61,38.04,2.73,221893.43,5.99
1409914.61,38.04,2.73,221871.43,5.99
1409544.84,38.04,2.73,221820.08,5.99
1409488.14,38.05,2.74,221917.44,5.99
1409118.36,38.05,2.74,222509.76,6.01
1408763.82,38.05,2.74,222230.73,6.0
1408763.82,38.05,2.74,222253.01,6.0
1408518.98,38.05,2.74,222264.61,6.0
1408630.06,38.06,2.75,222268.64,6.01
1408260.28,38.06,2.75,222244.27,6.01
1407866.28,38.06,2.74,222330.09,6.01
1407866.28,38.06,2.74,222307.81,6.01
1407866.28,38.06,2.74,222331.74,6.01
1407496.51,38.06,2.75,222250.09,6.01
1407580.74,38.06,2.75,222702.94,6.02
1407580.74,38.06,2.75,222686.12,6.02
1407931.99,38.08,2.76,222718.78,6.02
1407562.21,38.08,2.76,222979.02,6.03
1407562.21,38.08,2.76,222979.02,6.03
1407397.0,38.08,2.77,222821.47,6.03
1406995.99,38.08,2.77,223024.31,6.04
1406814.83,38.08,2.77,223330.47,6.04
1407304.06,38.1,2.78,223624.16,6.05
1406949.51,38.1,2.78,223665.31,6.06
1406949.51,38.1,2.78,223638.09,6.06
1406606.59,38.1,2.79,223641.45,6.06
1406678.23,38.11,2.79,224004.18,6.07
1406678.23,38.11,2.79,224004.18,6.07
1406678.23,38.11,2.79,224023.57,6.07
1406762.46,38.11,2.8,223999.88,6.07
1406517.62,38.12,2.8,223958.18,6.07
1406517.62,38.12,2.8,223958.18,6.07
1406489.62,38.13,2.81,223784.59,6.07
1405929.47,38.12,2.81,223317.24,6.05
1405872.77,38.13,2.81,223414.59,6.06
1405872.77,38.13,2.81,223414.59,6.06
1406113.86,38.14,2.83,224787.61,6.1
1405350.96,38.13,2.82,224067.53,6.08
1404956.96,38.13,2.81,224116.19,6.08
1404553.24,38.13,2.81,223802.27,6.07
1404553.24,38.13,2.81,223802.27,6.07
1404742.5,38.14,2.82,224130.34,6.08
1404742.5,38.14,2.82,224130.34,6.08
1404457.34,38.13,2.81,223907.54,6.08
1404457.34,38.13,2.81,223907.54,6.08
1404457.34,38.13,2.81,223907.54,6.08
1404276.12,38.13,2.82,223872.41,6.08
1403892.03,38.13,2.81,223626.22,6.07
1404243.27,38.14,2.82,223658.89,6.07
1403982.3,38.14,2.83,223071.33,6.06
1403982.3,38.14,2.83,223071.33,6.06
1403612.53,38.14,2.83,223046.92,6.06
1403367.69,38.15,2.83,223565.24,6.08
1403210.59,38.15,2.83,223409.63,6.07
1402840.81,38.15,2.83,223651.95,6.08
1402840.81,38.15,2.83,223651.95,6.08
1402544.25,38.14,2.82,223304.05,6.07
1402504.64,38.15,2.83,223215.01,6.07
1402142.48,38.15,2.83,223128.01,6.07
1402227.67,38.16,2.84,224095.62,6.1
1402040.25,38.16,2.84,223523.49,6.08
1401898.78,38.16,2.84,223040.11,6.07
1401898.78,38.16,2.84,223040.11,6.07
1401555.86,38.17,2.85,223035.93,6.07
1401186.08,38.17,2.85,223015.24,6.07
1400816.31,38.17,2.85,223054.32,6.08
1400473.77,38.17,2.85,223348.88,6.09
1400228.93,38.17,2.85,223300.09,6.09
1400228.93,38.17,2.85,223300.09,6.09
1399840.98,38.17,2.84,222880.01,6.08
1399659.76,38.17,2.85,222849.46,6.08
1399289.99,38.17,2.85,222831.03,6.08
1398920.21,38.17,2.85,222948.12,6.08
1398675.38,38.17,2.85,222944.4,6.08
1398675.38,38.17,2.85,222944.4,6.08
1398372.04,38.17,2.84,222666.34,6.08
1398213.9,38.17,2.84,222508.69,6.07
1397844.13,38.17,2.84,222512.04,6.08
1397474.36,38.17,2.84,222565.7,6.08
1397474.36,38.17,2.84,222604.5,6.08
1397461.6,38.17,2.85,222604.92,6.08
1397461.6,38.17,2.85,222604.92,6.08
1397091.83,38.17,2.85,222580.83,6.08
1397176.06,38.18,2.86,222636.79,6.08
1397131.14,38.19,2.87,222457.39,6.08
1396761.37,38.19,2.87,222409.17,6.08
1396171.81,38.18,2.86,221904.67,6.07
1395802.04,38.18,2.86,222405.03,6.08
1395762.44,38.19,2.87,222258.82,6.08
1392831.1,38.19,2.87,222213.34,6.09
1392586.26,38.2,2.87,222220.12,6.09
1392243.33,38.2,2.88,222217.41,6.1
1392243.33,38.2,2.88,222217.41,6.1
1391873.56,38.2,2.88,222195.55,6.1
1391873.56,38.2,2.88,222195.55,6.1
1391968.22,38.21,2.89,222139.26,6.1
1391683.28,38.21,2.89,221972.98,6.09
1391313.51,38.21,2.89,222035.64,6.1
1391313.51,38.21,2.89,222035.64,6.1
1391068.67,38.21,2.89,221976.35,6.1
1391068.67,38.21,2.89,221976.35,6.1
1390698.9,38.21,2.89,221967.03,6.1
1390329.12,38.21,2.89,221967.41,6.1
1389959.35,38.21,2.89,222064.11,6.1
1389959.35,38.21,2.89,222064.11,6.1
1389959.35,38.21,2.89,222064.11,6.1
1389959.35,38.21,2.89,222064.11,6.1
1389589.58,38.21,2.89,221942.06,6.1
1389589.58,38.21,2.89,221942.06,6.1
1389589.58,38.21,2.89,221942.06,6.1
1389424.36,38.21,2.9,222903.72,6.13
1389054.59,38.21,2.9,222854.44,6.13
1388798.3,38.21,2.89,222314.1,6.12
1388561.6,38.21,2.89,222479.86,6.12
1388300.86,38.21,2.89,222325.36,6.12
1388168.04,38.21,2.9,221881.15,6.11
1387825.11,38.22,2.9,221876.97,6.11
1387455.34,38.22,2.9,221924.02,6.11
1387455.34,38.22,2.9,221924.02,6.11
1387547.11,38.23,2.91,222591.1,6.13
1387547.11,38.23,2.91,222591.1,6.13
1387547.11,38.23,2.91,222591.1,6.13
1387437.32,38.23,2.91,222481.32,6.13
1387067.55,38.23,2.91,222450.19,6.13
1386886.33,38.23,2.91,222409.22,6.13
1386829.63,38.24,2.92,222506.57,6.13
1386844.98,38.24,2.93,222658.71,6.14
1386475.21,38.24,2.93,222524.54,6.14
1386475.21,38.24,2.93,222524.54,6.14
1386105.44,38.24,2.93,223058.53,6.15
1385924.22,38.25,2.93,223189.79,6.16
1385924.22,38.25,2.93,223189.79,6.16
1385581.29,38.25,2.93,223191.38,6.16
1385581.29,38.25,2.93,223191.38,6.16
1385211.52,38.25,2.93,223164.97,6.16
1385211.52,38.25,2.93,223164.97,6.16
1384841.75,38.25,2.93,223201.19,6.16
1384841.75,38.25,2.93,223363.01,6.17
1384841.75,38.25,2.93,223244.61,6.17
1384802.14,38.26,2.94,223202.38,6.17
1384644.01,38.25,2.94,223048.95,6.16
1384728.24,38.26,2.94,224049.71,6.19
1384373.69,38.26,2.95,224134.99,6.19
1384373.69,38.26,2.95,224134.99,6.19
1384030.77,38.26,2.95,224132.21,6.2
1384030.77,38.26,2.95,224132.21,6.2
1383660.99,38.26,2.95,224110.19,6.2
1383745.22,38.27,2.95,224147.67,6.2
1383450.09,38.27,2.95,223911.73,6.19
1383080.32,38.27,2.95,223888.58,6.19
1382835.48,38.27,2.95,223922.18,6.2
1382465.71,38.27,2.95,223899.24,6.2
1382220.87,38.27,2.95,223850.46,6.2
1382502.45,38.29,2.96,224370.73,6.21
1382257.61,38.29,2.96,224377.52,6.22
1381761.2,38.28,2.96,223883.52,6.2
1381598.69,38.29,2.96,222984.37,6.18
1381228.92,38.29,2.96,223185.22,6.19
1380844.92,38.28,2.95,222984.41,6.18
1380844.92,38.28,2.95,222984.41,6.18
1381086.01,38.3,2.97,223201.95,6.19
1381037.26,38.3,2.97,223153.88,6.19
1380792.43,38.3,2.97,223094.59,6.19
1380792.43,38.3,2.97,223094.59,6.19
1380789.33,38.31,2.98,224281.29,6.22
1380789.33,38.31,2.98,224281.29,6.22
1380544.49,38.31,2.98,224232.51,6.22
1380174.72,38.31,2.98,224451.54,6.23
1380081.37,38.31,2.98,224343.31,6.23
1379439.79,38.3,2.97,223883.45,6.22
1379070.02,38.3,2.97,223722.31,6.21
1379181.09,38.31,2.98,223726.03,6.21
1378787.09,38.31,2.98,223701.09,6.21
1378417.32,38.31,2.98,223770.19,6.22
1378172.48,38.31,2.98,223766.47,6.22
1377595.96,38.3,2.97,223279.26,6.21
1377226.18,38.3,2.97,223226.66,6.21
1377226.18,38.3,2.97,223226.66,6.21
1376981.35,38.31,2.97,223177.8,6.21
1376761.83,38.3,2.97,223002.21,6.2
1376392.06,38.3,2.97,222975.32,6.21
1376022.28,38.3,2.97,223625.54,6.23
1376231.37,38.32,2.99,224959.6,6.26
1376420.04,38.33,3.0,224534.76,6.25
1376420.04,38.33,3.0,224663.42,6.26
1376077.12,38.33,3.0,224661.2,6.26
1375707.34,38.33,3.0,224638.92,6.26
1375337.57,38.33,3.0,224674.96,6.26
1374967.8,38.33,3.0,224673.96,6.26
1374598.03,38.33,3.0,224640.48,6.26
1374228.25,38.33,3.0,224878.14,6.27
1373889.71,38.33,3.0,224910.13,6.28
1373677.26,38.34,3.01,224792.12,6.27
1373432.42,38.34,3.01,224788.48,6.28
1373102.27,38.34,3.01,225127.62,6.29
1373182.05,38.35,3.02,225136.91,6.29
1372839.12,38.35,3.02,225140.27,6.29
1372551.54,38.35,3.01,225087.36,6.29
1372635.77,38.36,3.02,225063.66,6.29
1372341.16,38.35,3.02,225141.89,6.29
1371971.39,38.35,3.02,225227.3,6.3
1371794.43,38.36,3.02,224830.09,6.29
1371424.65,38.36,3.02,224758.01,6.29
1370988.15,38.35,3.02,224492.07,6.28
1370811.19,38.36,3.02,225116.34,6.3
1370566.36,38.36,3.03,225006.33,6.3
1370172.35,38.36,3.02,224981.8,6.3
1370453.93,38.37,3.03,225007.21,6.3
1370020.47,38.37,3.03,224656.61,6.29
1370020.47,38.37,3.03,224656.61,6.29
1370020.47,38.37,3.03,224656.61,6.29
1369650.7,38.37,3.03,224931.73,6.3
1369332.23,38.36,3.02,224895.31,6.3
1368962.46,38.36,3.02,224634.04,6.3
1368717.62,38.37,3.03,224795.32,6.3
1368472.78,38.37,3.03,224746.32,6.3
1368557.01,38.38,3.03,225195.99,6.32
1368187.24,38.38,3.03,225155.34,6.32
1367844.31,38.38,3.04,225158.7,6.32
1367474.54,38.38,3.04,225130.48,6.32
1367229.7,38.38,3.04,225126.98,6.32
1368219.51,38.42,3.08,226744.74,6.37
1367673.69,38.42,3.07,225920.5,6.35
1367492.47,38.42,3.08,225977.98,6.35
1367108.47,38.42,3.07,225671.15,6.34
1367068.86,38.42,3.08,225680.66,6.34
1366824.02,38.43,3.08,225687.45,6.34
1366454.25,38.43,3.08,225659.85,6.35
1366454.25,38.43,3.08,225659.85,6.35
1366297.15,38.42,3.08,225512.99,6.34
1365996.98,38.42,3.07,225463.93,6.34
1365996.98,38.42,3.07,225463.93,6.34
1365627.2,38.42,3.07,225698.62,6.35
1365382.37,38.42,3.07,225639.34,6.35
1365642.96,38.43,3.08,225592.3,6.35
1365273.19,38.43,3.08,225397.89,6.35
1365091.97,38.44,3.09,225747.84,6.36
1364744.97,38.43,3.08,225972.74,6.36
1364402.04,38.43,3.08,225976.1,6.37
1364362.44,38.44,3.09,225949.08,6.37
1364181.22,38.44,3.09,225997.93,6.37
1364370.47,38.45,3.1,226256.58,6.38
1364125.64,38.46,3.1,226207.43,6.38
1363915.25,38.46,3.1,226167.31,6.38
1363734.03,38.46,3.1,226153.18,6.38
1363359.94,38.45,3.1,225876.59,6.37
1363178.72,38.46,3.1,225921.93,6.37
1362997.5,38.46,3.1,225901.91,6.37
1362816.28,38.46,3.11,226011.25,6.38
1362446.5,38.47,3.11,226916.55,6.41
1362446.5,38.47,3.11,226936.23,6.41
1362526.28,38.47,3.12,227245.66,6.42
1363531.18,38.51,3.16,227359.83,6.42
1363188.26,38.51,3.16,227361.42,6.42
1362857.99,38.51,3.16,226643.0,6.4
1362488.22,38.51,3.16,226619.98,6.41
1362118.45,38.52,3.16,226654.9,6.41
1361748.67,38.52,3.16,226625.69,6.41
1361378.9,38.52,3.16,226721.07,6.41
1361134.06,38.52,3.16,226671.97,6.41
1360839.45,38.52,3.16,226389.18,6.41
1360469.68,38.52,3.16,226384.55,6.41
1360553.91,38.52,3.17,226346.17,6.41
1360184.14,38.52,3.17,226695.61,6.42
1359841.21,38.52,3.17,226688.04,6.42
1359784.51,38.53,3.17,226869.59,6.43
1359414.73,38.53,3.17,226852.29,6.43
1359603.99,38.54,3.18,226909.21,6.43
1359234.22,38.54,3.18,227042.05,6.44
1358864.45,38.54,3.18,227349.71,6.45
1358683.23,38.55,3.19,227034.82,6.44
1358340.3,38.55,3.19,227032.96,6.44
1358340.3,38.55,3.19,227032.96,6.44
1358174.31,38.55,3.19,227006.52,6.44
1357985.48,38.56,3.2,227657.32,6.46
1357739.87,38.55,3.19,227412.06,6.46
1357362.49,38.55,3.19,227194.23,6.45
1357181.27,38.56,3.2,227174.43,6.45
1357000.05,38.56,3.2,227169.1,6.46
1357000.05,38.56,3.2,227169.1,6.46
1358165.51,38.6,3.25,227387.42,6.46
1357791.41,38.6,3.24,227281.56,6.46
1357421.64,38.6,3.24,227302.09,6.46
1357217.22,38.6,3.25,226894.05,6.45
1357301.45,38.61,3.25,226868.55,6.45
1357120.23,38.61,3.26,227210.84,6.46
1356939.01,38.62,3.26,227455.23,6.47
1356939.01,38.62,3.26,227455.23,6.47
1356781.34,38.62,3.26,227313.75,6.47
1356536.5,38.62,3.26,227370.19,6.47
1356142.5,38.61,3.25,226776.1,6.46
1355961.28,38.62,3.26,227771.02,6.49
1355716.44,38.62,3.26,227756.09,6.49
1355703.69,38.63,3.27,227756.52,6.49
1355664.08,38.63,3.27,227733.63,6.49
1355482.86,38.64,3.28,227777.82,6.49
1355482.86,38.64,3.28,227777.82,6.49
1355113.09,38.64,3.28,227740.92,6.49
1354743.32,38.64,3.28,227723.67,6.49
1354498.48,38.64,3.28,227714.4,6.5
1354128.71,38.64,3.28,228164.31,6.51
1353947.49,38.65,3.28,228431.44,6.52
1353737.1,38.64,3.28,227707.56,6.5
1353492.26,38.65,3.28,227704.27,6.5
1353247.43,38.65,3.28,227700.68,6.5
1353002.59,38.66,3.28,227651.53,6.5
1352632.82,38.66,3.28,228456.6,6.53
1352576.12,38.66,3.29,228636.7,6.54
1352256.88,38.66,3.28,228318.08,6.53
1351913.96,38.66,3.28,228319.67,6.53
1351857.25,38.67,3.29,228417.03,6.53
1351487.48,38.67,3.29,228390.97,6.53
1351306.26,38.67,3.29,228418.2,6.54
1351061.42,38.67,3.29,228452.73,6.54
1350880.21,38.68,3.3,228433.83,6.54
1350698.99,38.68,3.3,228421.39,6.54
1350329.21,38.68,3.3,228413.17,6.54
1349959.44,38.68,3.3,228976.41,6.56
1349714.6,38.69,3.3,228927.26,6.56
1349344.83,38.69,3.31,228851.8,6.56
1349464.47,38.7,3.31,228875.32,6.56
1349653.73,38.71,3.32,229293.49,6.58
1349597.03,38.71,3.33,229281.36,6.58
1349204.46,38.71,3.32,229257.76,6.58
1348840.36,38.7,3.32,228906.23,6.57
1348840.36,38.7,3.32,228892.55,6.57
1348540.19,38.7,3.31,228551.49,6.56
1348729.45,38.71,3.32,228541.68,6.56
1348359.68,38.71,3.32,228519.03,6.56
1347989.91,38.71,3.32,228573.71,6.56
1347615.81,38.7,3.31,228684.43,6.57
1347370.97,38.71,3.32,228669.28,6.57
1347001.2,38.71,3.32,228621.44,6.57
1347001.2,38.71,3.32,228636.64,6.57
1346819.98,38.71,3.32,228618.0,6.57
1346450.21,38.71,3.32,228820.63,6.58
1346712.79,38.72,3.33,228718.47,6.58
1346200.22,38.72,3.32,229102.54,6.59
1346293.01,38.72,3.33,229252.18,6.59
1345950.09,38.72,3.33,229255.53,6.6
1345580.31,38.72,3.33,229226.83,6.6
1345210.54,38.73,3.34,229260.9,6.6
1344840.77,38.73,3.34,229227.47,6.6
1344840.77,38.73,3.34,229250.41,6.6
1344448.2,38.72,3.33,229052.49,6.6
1344391.5,38.73,3.34,229321.69,6.61
1344146.66,38.73,3.34,229272.59,6.61
1344146.66,38.73,3.34,229272.59,6.61
1345328.0,38.78,3.38,231608.23,6.68
1344958.23,38.78,3.38,231729.42,6.68
1344958.23,38.78,3.38,231729.42,6.68
1344792.24,38.78,3.39,232167.11,6.7
1344792.24,38.78,3.39,232167.11,6.7
1344603.4,38.78,3.39,232015.17,6.69
1344226.01,38.79,3.39,231954.31,6.69
1343883.09,38.79,3.39,231955.9,6.69
1343843.48,38.79,3.4,231930.65,6.7
1343843.48,38.79,3.4,231923.69,6.69
1343662.26,38.8,3.4,231970.13,6.7
1343605.56,38.8,3.41,232151.68,6.7
1343605.56,38.8,3.41,232141.21,6.7
1343887.14,38.82,3.42,232166.62,6.71
1343676.75,38.81,3.42,232129.16,6.71
1343676.75,38.81,3.42,232212.14,6.71
1343306.98,38.81,3.42,232195.81,6.71
1343306.98,38.81,3.42,232195.81,6.71
1343306.98,38.81,3.42,232195.81,6.71
1342937.21,38.81,3.42,232408.92,6.72
1342567.43,38.81,3.42,232272.13,6.72
1342248.96,38.81,3.41,232472.35,6.72
1342067.74,38.81,3.42,232386.59,6.72
1342330.33,38.82,3.43,233475.35,6.75
1341817.75,38.82,3.42,232931.62,6.74
1341474.82,38.82,3.42,232928.19,6.74
1341105.05,38.82,3.42,232962.06,6.74
1340923.83,38.82,3.43,232928.98,6.74
1340742.61,38.83,3.43,232909.05,6.74
1340372.84,38.83,3.43,232897.95,6.75
1340191.62,38.83,3.44,233122.91,6.75
1340191.62,38.83,3.44,233122.91,6.75
1340051.62,38.83,3.43,232982.91,6.75
1339994.92,38.84,3.44,233091.02,6.76
1339813.7,38.84,3.44,233369.48,6.77
1339568.86,38.84,3.44,233320.33,6.77
1339199.09,38.84,3.44,233450.92,6.77
1339318.73,38.85,3.45,233449.29,6.77
1338948.96,38.85,3.45,233427.91,6.77
1338948.96,38.85,3.45,233427.91,6.77
1339230.53,38.86,3.47,233943.76,6.79
1339230.53,38.86,3.47,233943.76,6.79
1338827.96,38.86,3.46,233955.04,6.79
1338458.19,38.86,3.46,234144.98,6.8
1338458.19,38.86,3.46,234144.98,6.8
1338088.42,38.86,3.46,234131.77,6.8
1337718.64,38.86,3.46,234098.03,6.8
1337537.43,38.86,3.47,234477.9,6.81
1337363.82,38.87,3.47,234396.98,6.81
1337174.99,38.87,3.47,234480.23,6.82
1336832.06,38.87,3.48,234483.59,6.82
1336832.06,38.87,3.48,234494.12,6.82
1336832.06,38.87,3.48,234494.12,6.82
1336513.59,38.87,3.47,234153.36,6.81
1336513.59,38.87,3.47,234153.36,6.81
1336332.37,38.87,3.47,234136.58,6.81
1336332.37,38.87,3.47,234136.58,6.81
1335962.59,38.87,3.48,234122.36,6.81
1335781.37,38.88,3.48,234161.84,6.82
1335781.37,38.88,3.48,234161.84,6.82
1335781.37,38.88,3.48,234139.02,6.81
1335781.37,38.88,3.48,234139.02,6.81
1335970.05,38.89,3.49,234107.41,6.81
1335970.05,38.89,3.49,234107.41,6.81
1335600.27,38.89,3.49,234497.41,6.83
1335464.53,38.89,3.49,234185.5,6.82
1335653.79,38.9,3.5,234242.42,6.82
1335472.57,38.9,3.5,234145.4,6.82
1335227.73,38.9,3.5,234393.24,6.83
1335227.73,38.9,3.5,234393.24,6.83
1335227.73,38.9,3.5,234393.24,6.83
1335227.73,38.9,3.5,234393.24,6.83
1335188.13,38.91,3.51,235707.22,6.87
1334895.19,38.91,3.5,235404.05,6.86
1334552.27,38.91,3.51,235405.63,6.86
1334178.17,38.9,3.5,235108.38,6.86
1333808.4,38.9,3.5,235086.34,6.86
1333563.56,38.91,3.5,235037.19,6.86
1333193.79,38.91,3.5,235029.35,6.86
