ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
361,838,644310,6212,644310
362,840,645310,6212,645310
362,840,645310,6212,645310
362,840,646310,6212,646310
363,842,647310,6212,647310
363,842,647780,6212,647780
363,842,647780,6212,647780
363,842,648430,6212,648430
364,844,649430,6212,649430
365,846,650430,6212,650430
365,846,650900,6212,650900
365,846,651220,6212,651220
365,846,651380,6212,651380
365,846,651380,6212,651380
365,846,651380,6212,651380
366,848,652380,6212,652380
366,848,652850,6212,652850
366,848,653850,6212,653850
366,848,654170,6212,654170
367,850,654640,6212,654640
367,850,654640,6212,654640
368,852,655640,6212,655640
368,852,656640,6212,656640
369,854,657290,6212,657290
370,856,658290,6212,658290
370,856,659100,6212,659100
371,858,660100,6212,660100
371,858,661100,6212,661100
371,858,661100,6212,661100
372,866,669100,6212,669100
373,868,670100,6212,670100
373,868,671100,6212,671100
374,870,671330,6212,671330
374,870,672330,6212,672330
375,878,672330,6212,672330
376,880,673330,6212,673330
376,880,674140,6212,674140
376,880,675140,6212,675140
376,880,676140,6212,676140
376,880,676610,6212,676610
376,880,676610,6212,676610
376,880,676610,6212,676610
377,882,677080,6212,677080
377,882,678080,6212,678080
378,884,679080,6212,679080
378,884,679080,6212,679080
378,884,680080,6212,680080
378,884,680080,6212,680080
379,886,680730,6212,680730
379,886,681730,6212,681730
380,888,682730,6212,682730
381,890,683730,6212,683730
381,890,684200,6212,684200
381,890,685200,6212,685200
382,892,686200,6212,686200
382,892,687200,6212,687200
382,892,687200,6212,687200
382,892,688200,6212,688200
383,894,688670,6212,688670
383,894,688670,6212,688670
383,894,689670,6212,689670
383,894,690140,6212,690140
384,896,690950,6212,690950
384,896,691110,6212,691110
384,896,691110,6212,691110
384,896,692110,6212,692110
385,898,693110,6212,693110
385,898,693920,6212,693920
386,900,694570,6212,694570
386,900,695570,6212,695570
387,902,696570,6212,696570
387,902,697570,6212,697570
387,902,697570,6212,697570
388,904,698570,6212,698570
388,904,699570,6212,699570
389,912,699570,6212,699570
390,914,700570,6212,700570
390,914,700570,6212,700570
390,914,701570,6212,701570
391,916,702570,6212,702570
391,916,703380,6212,703380
391,916,703380,6212,703380
392,918,704190,6212,704190
392,918,705000,6212,705000
392,918,705160,6212,705160
393,920,705630,6212,705630
393,920,706630,6212,706630
394,922,707630,6212,707630
394,922,708180,6212,708180
395,924,709180,6212,709180
395,924,709180,6212,709180
395,924,709990,6212,709990
396,926,710990,6212,710990
396,926,711800,6212,711800
396,926,712270,6212,712270
397,928,713270,6212,713270
398,930,714270,6212,714270
398,930,715270,6212,715270
399,932,716270,6212,716270
399,932,716740,6212,716740
400,934,717740,6212,717740
400,934,718740,6212,718740
400,934,718740,6212,718740
400,934,718740,6212,718740
401,936,719740,6212,719740
401,936,720210,6212,720210
401,936,721210,6212,721210
402,938,722210,6212,722210
403,942,722210,6212,722210
403,942,723210,6212,723210
404,944,723860,6212,723860
405,952,731860,6212,731860
406,954,732860,6212,732860
407,956,733860,6212,733860
407,956,734020,6212,734020
407,956,735020,6212,735020
407,956,736020,6212,736020
407,956,736390,6212,736390
408,958,737390,6212,737390
408,958,737390,6212,737390
408,958,738390,6212,738390
408,958,739200,6212,739200
408,958,739520,6212,739520
408,958,739840,6212,739840
409,960,740840,6212,740840
409,960,740840,6212,740840
410,962,741840,6212,741840
410,962,742840,6212,742840
410,962,743650,6212,743650
410,962,743650,6212,743650
410,962,743650,6212,743650
411,964,744460,6212,744460
411,964,745110,6212,745110
412,966,746110,6212,746110
412,966,746920,6212,746920
412,966,746920,6212,746920
413,968,747510,6212,747510
413,968,747510,6212,747510
413,968,747830,6212,747830
413,968,748480,6212,748480
413,968,748480,6212,748480
413,968,748800,6212,748800
414,970,749800,6212,749800
415,972,750800,6212,750800
415,972,751270,6212,751270
415,972,752080,6212,752080
416,974,752890,6212,752890
416,974,753480,6212,753480
417,976,754480,6212,754480
418,984,754480,6212,754480
418,984,754850,6212,754850
418,984,755850,6212,755850
418,984,756320,6212,756320
418,984,756320,6212,756320
419,986,756800,6212,756800
419,986,756800,6212,756800
419,986,757260,6212,757260
419,986,757740,6212,757740
420,988,758740,6212,758740
420,988,759210,6212,759210
420,988,759680,6212,759680
420,988,760140,6212,760140
420,988,760460,6212,760460
420,988,760460,6212,760460
421,990,761460,6212,761460
421,990,762460,6212,762460
421,990,762460,6212,762460
421,990,762460,6212,762460
421,990,762460,6212,762460
421,990,762460,6212,762460
421,990,762460,6212,762460
422,992,763460,6212,763460
423,994,763930,6212,763930
424,1002,763930,6212,763930
424,1002,764930,6212,764930
425,1004,765930,6212,765930
425,1004,766300,6212,766300
425,1004,766620,6212,766620
425,1004,767620,6212,767620
425,1004,767620,6212,767620
425,1004,767620,6212,767620
426,1006,768430,6212,768430
426,1006,768800,6212,768800
426,1006,768800,6212,768800
427,1008,769800,6212,769800
427,1008,769800,6212,769800
427,1008,770800,6212,770800
427,1008,771260,6212,771260
428,1010,772260,6212,772260
428,1010,772260,6212,772260
428,1010,772910,6212,772910
429,1012,773910,6212,773910
429,1012,774720,6212,774720
429,1012,774720,6212,774720
429,1012,774720,6212,774720
430,1014,775720,6212,775720
430,1014,776720,6212,776720
431,1016,777720,6212,777720
431,1016,778040,6212,778040
431,1016,778040,6212,778040
431,1016,778630,6212,778630
432,1018,779630,6212,779630
432,1018,780630,6212,780630
432,1018,780950,6212,780950
433,1020,781950,6212,781950
433,1020,782950,6212,782950
434,1022,783950,6212,783950
434,1022,784950,6212,784950
435,1024,785420,6212,785420
435,1024,785420,6212,785420
435,1024,786230,6212,786230
436,1026,787040,6212,787040
436,1026,787040,6212,787040
436,1026,787040,6212,787040
436,1026,787510,6212,787510
436,1026,787510,6212,787510
436,1026,788510,6212,788510
437,1028,789510,6212,789510
438,1036,789510,6212,789510
438,1036,789510,6212,789510
438,1036,790320,6212,790320
439,1038,791320,6212,791320
439,1038,791550,6212,791550
439,1038,792020,6212,792020
440,1040,793020,6212,793020
440,1040,793020,6212,793020
440,1040,793020,6212,793020
440,1040,793340,6212,793340
441,1042,794340,6212,794340
441,1042,795340,6212,795340
442,1044,796340,6212,796340
443,1046,796990,6212,796990
443,1046,797800,6212,797800
443,1046,797800,6212,797800
444,1048,798800,6212,798800
444,1048,799610,6212,799610
444,1048,800610,6212,800610
445,1050,801610,6212,801610
445,1050,801610,6212,801610
445,1050,802610,6212,802610
446,1052,803610,6212,803610
447,1054,804610,6212,804610
447,1054,805420,6212,805420
448,1056,806420,6212,806420
448,1056,807420,6212,807420
448,1056,807420,6212,807420
449,1058,808420,6212,808420
449,1058,808890,6212,808890
450,1066,808890,6212,808890
451,1068,809890,6212,809890
451,1068,810360,6212,810360
451,1068,810830,6212,810830
452,1070,811830,6212,811830
452,1070,811830,6212,811830
453,1072,812830,6212,812830
453,1072,812830,6212,812830
453,1072,813640,6212,813640
453,1072,813960,6212,813960
453,1072,814190,6212,814190
453,1072,815190,6212,815190
453,1072,815510,6212,815510
454,1074,816510,6212,816510
454,1074,817060,6212,817060
454,1074,818060,6212,818060
454,1074,818060,6212,818060
454,1074,818220,6212,818220
455,1076,819220,6212,819220
455,1076,820220,6212,820220
456,1078,821220,6212,821220
456,1078,821220,6212,821220
456,1078,821540,6212,821540
457,1080,822540,6212,822540
457,1080,823540,6212,823540
457,1080,824010,6212,824010
458,1082,825010,6212,825010
458,1082,826010,6212,826010
459,1084,827010,6212,827010
459,1084,828010,6212,828010
460,1086,828660,6212,828660
460,1086,829660,6212,829660
460,1086,829980,6212,829980
461,1088,830980,6212,830980
462,1096,830980,6212,830980
462,1096,831980,6212,831980
462,1096,831980,6212,831980
462,1096,832450,6212,832450
463,1098,833450,6212,833450
463,1098,833450,6212,833450
464,1100,834450,6212,834450
464,1100,834930,6212,834930
464,1100,835400,6212,835400
465,1102,836400,6212,836400
465,1102,837400,6212,837400
466,1104,838400,6212,838400
466,1104,838560,6212,838560
466,1104,839030,6212,839030
466,1104,839030,6212,839030
466,1104,839680,6212,839680
467,1106,840150,6212,840150
468,1108,841150,6212,841150
468,1108,841150,6212,841150
468,1108,841150,6212,841150
468,1108,842150,6212,842150
469,1110,843150,6212,843150
469,1110,844150,6212,844150
470,1112,845150,6212,845150
470,1112,845150,6212,845150
470,1112,846150,6212,846150
471,1114,847150,6212,847150
471,1114,847620,6212,847620
471,1114,847620,6212,847620
471,1114,848620,6212,848620
472,1116,849620,6212,849620
472,1116,849620,6212,849620
472,1116,850430,6212,850430
473,1118,851020,6212,851020
473,1118,852020,6212,852020
474,1120,853020,6212,853020
474,1120,853570,6212,853570
475,1122,854380,6212,854380
475,1122,854380,6212,854380
475,1122,855380,6212,855380
476,1124,856380,6212,856380
476,1124,857380,6212,857380
477,1126,858380,6212,858380
477,1126,859380,6212,859380
478,1128,860190,6212,860190
478,1128,861190,6212,861190
479,1130,862190,6212,862190
479,1130,863000,6212,863000
480,1132,863470,6212,863470
480,1132,863470,6212,863470
481,1140,863470,6212,863470
481,1140,863940,6212,863940
481,1140,864940,6212,864940
482,1142,865940,6212,865940
482,1142,865940,6212,865940
482,1142,865940,6212,865940
482,1142,866410,6212,866410
483,1144,867410,6212,867410
483,1144,868060,6212,868060
484,1146,868870,6212,868870
484,1146,868870,6212,868870
484,1146,869870,6212,869870
485,1148,870870,6212,870870
485,1148,871190,6212,871190
485,1148,871190,6212,871190
485,1148,872190,6212,872190
486,1152,876190,6212,876190
486,1152,876190,6212,876190
487,1154,876660,6212,876660
487,1154,876660,6212,876660
487,1154,877660,6212,877660
487,1154,877990,6212,877990
487,1154,878220,6212,878220
488,1156,879220,6212,879220
488,1156,879220,6212,879220
488,1156,879220,6212,879220
488,1156,879690,6212,879690
488,1156,880690,6212,880690
489,1158,881160,6212,881160
489,1158,882160,6212,882160
489,1158,882630,6212,882630
490,1160,883440,6212,883440
491,1162,884440,6212,884440
491,1162,884440,6212,884440
491,1162,885250,6212,885250
491,1162,885250,6212,885250
491,1162,886060,6212,886060
492,1164,886870,6212,886870
492,1164,887680,6212,887680
493,1166,888680,6212,888680
493,1166,889680,6212,889680
494,1168,890680,6212,890680
494,1168,891680,6212,891680
494,1168,891680,6212,891680
495,1170,892150,6212,892150
495,1170,892150,6212,892150
495,1170,892150,6212,892150
496,1172,893150,6212,893150
496,1172,893150,6212,893150
496,1172,893150,6212,893150
496,1172,893150,6212,893150
496,1172,893620,6212,893620
496,1172,894430,6212,894430
497,1180,894430,6212,894430
498,1182,895430,6212,895430
498,1182,896430,6212,896430
498,1182,896430,6212,896430
499,1184,897430,6212,897430
499,1184,898430,6212,898430
499,1184,898660,6212,898660
500,1186,899660,6212,899660
500,1186,900660,6212,900660
500,1186,900660,6212,900660
501,1188,901470,6212,901470
501,1188,901470,6212,901470
501,1188,902470,6212,902470
501,1188,902470,6212,902470
501,1188,902470,6212,902470
502,1190,903470,6212,903470
502,1190,903470,6212,903470
502,1190,904470,6212,904470
503,1192,905280,6212,905280
503,1192,906280,6212,906280
503,1192,906650,6212,906650
503,1192,906650,6212,906650
504,1194,907460,6212,907460
504,1194,907460,6212,907460
504,1194,907930,6212,907930
504,1194,908400,6212,908400
504,1194,908400,6212,908400
505,1196,909400,6212,909400
505,1196,909510,6212,909510
505,1196,910510,6212,910510
505,1196,910510,6212,910510
506,1198,910740,6212,910740
506,1198,911060,6212,911060
506,1198,911530,6212,911530
506,1198,911530,6212,911530
507,1200,912530,6212,912530
507,1200,913180,6212,913180
508,1202,914180,6212,914180
508,1202,914990,6212,914990
508,1202,914990,6212,914990
508,1202,914990,6212,914990
508,1202,915360,6212,915360
509,1204,916360,6212,916360
509,1204,916830,6212,916830
509,1204,917830,6212,917830
510,1206,918830,6212,918830
511,1208,919290,6212,919290
512,1210,919940,6212,919940
512,1210,919940,6212,919940
512,1210,920290,6212,920290
512,1210,921100,6212,921100
512,1210,921100,6212,921100
512,1210,922100,6212,922100
512,1210,922100,6212,922100
512,1210,923100,6212,923100
513,1212,924100,6212,924100
513,1212,925100,6212,925100
514,1214,925910,6212,925910
514,1214,926370,6212,926370
514,1214,926810,6212,926810
515,1216,927810,6212,927810
515,1216,928620,6212,928620
516,1218,929620,6212,929620
516,1218,929620,6212,929620
517,1220,930620,6212,930620
517,1220,931210,6212,931210
517,1220,932210,6212,932210
518,1222,933210,6212,933210
519,1224,934210,6212,934210
519,1224,935210,6212,935210
520,1226,936210,6212,936210
520,1226,937210,6212,937210
520,1226,937680,6212,937680
520,1226,938490,6212,938490
521,1228,938960,6212,938960
522,1230,939960,6212,939960
522,1230,940960,6212,940960
523,1232,941960,6212,941960
523,1232,942420,6212,942420
523,1232,943420,6212,943420
524,1234,944420,6212,944420
524,1234,944420,6212,944420
524,1234,944420,6212,944420
524,1234,945420,6212,945420
525,1236,946420,6212,946420
525,1236,947420,6212,947420
525,1236,947790,6212,947790
526,1238,948790,6212,948790
526,1238,949790,6212,949790
527,1240,950790,6212,950790
527,1240,951790,6212,951790
528,1242,952790,6212,952790
528,1242,953790,6212,953790
529,1244,954790,6212,954790
529,1244,955790,6212,955790
530,1246,956790,6212,956790
531,1254,964790,6212,964790
531,1254,965790,6212,965790
531,1254,965950,6212,965950
532,1256,966760,6212,966760
532,1256,967410,6212,967410
532,1256,967410,6212,967410
532,1256,967730,6212,967730
532,1256,967730,6212,967730
533,1258,968730,6212,968730
533,1258,969200,6212,969200
533,1258,969200,6212,969200
534,1260,970200,6212,970200
535,1268,970200,6212,970200
535,1268,971200,6212,971200
535,1268,971200,6212,971200
536,1270,972200,6212,972200
536,1270,972200,6212,972200
536,1270,972790,6212,972790
537,1272,973790,6212,973790
537,1272,973790,6212,973790
537,1272,974250,6212,974250
538,1274,975250,6212,975250
539,1276,976250,6212,976250
539,1276,977250,6212,977250
539,1276,977250,6212,977250
540,1278,978250,6212,978250
540,1278,979250,6212,979250
540,1278,979720,6212,979720
541,1280,980720,6212,980720
541,1280,981720,6212,981720
542,1282,982720,6212,982720
542,1282,983720,6212,983720
542,1282,984040,6212,984040
542,1282,984270,6212,984270
542,1282,985270,6212,985270
543,1284,986270,6212,986270
543,1284,986590,6212,986590
543,1284,987400,6212,987400
544,1286,988210,6212,988210
544,1286,988210,6212,988210
544,1286,989210,6212,989210
545,1288,990210,6212,990210
545,1288,990680,6212,990680
546,1290,991680,6212,991680
546,1290,991680,6212,991680
546,1290,992680,6212,992680
547,1292,993680,6212,993680
547,1292,993680,6212,993680
547,1292,994680,6212,994680
548,1294,995490,6212,995490
548,1294,996490,6212,996490
549,1296,997300,6212,997300
549,1296,998300,6212,998300
550,1298,999300,6212,999300
550,1298,1000110,6212,1000110
551,1306,1000110,6212,1000110
551,1306,1000340,6212,1000340
552,1308,1001340,6212,1001340
552,1308,1002340,6212,1002340
553,1310,1002810,6212,1002810
553,1310,1002810,6212,1002810
553,1310,1003810,6212,1003810
553,1310,1004270,6212,1004270
553,1310,1004270,6212,1004270
554,1312,1005270,6212,1005270
554,1312,1006270,6212,1006270
555,1314,1006920,6212,1006920
555,1314,1007920,6212,1007920
555,1314,1007920,6212,1007920
556,1316,1008730,6212,1008730
556,1316,1009730,6212,1009730
556,1316,1009730,6212,1009730
556,1316,1009730,6212,1009730
557,1318,1010730,6212,1010730
557,1318,1010730,6212,1010730
557,1318,1011730,6212,1011730
558,1320,1012730,6212,1012730
558,1320,1012730,6212,1012730
558,1320,1013200,6212,1013200
559,1322,1014010,6212,1014010
560,1330,1014010,6212,1014010
560,1330,1014820,6212,1014820
560,1330,1014820,6212,1014820
561,1332,1015820,6212,1015820
561,1332,1016410,6212,1016410
562,1334,1017410,6212,1017410
562,1334,1017640,6212,1017640
562,1334,1018640,6212,1018640
563,1336,1019450,6212,1019450
563,1336,1020260,6212,1020260
564,1338,1021260,6212,1021260
564,1338,1021730,6212,1021730
564,1338,1022540,6212,1022540
564,1338,1022540,6212,1022540
565,1340,1023540,6212,1023540
565,1340,1024540,6212,1024540
566,1342,1025540,6212,1025540
567,1344,1026540,6212,1026540
567,1344,1027350,6212,1027350
567,1344,1027350,6212,1027350
567,1344,1028350,6212,1028350
568,1346,1029350,6212,1029350
568,1346,1030350,6212,1030350
569,1348,1030810,6212,1030810
569,1348,1031810,6212,1031810
570,1350,1032810,6212,1032810
570,1350,1033620,6212,1033620
570,1350,1033620,6212,1033620
571,1352,1034620,6212,1034620
571,1352,1035620,6212,1035620
572,1354,1036620,6212,1036620
572,1354,1037090,6212,1037090
573,1362,1045090,6212,1045090
573,1362,1045680,6212,1045680
574,1364,1046150,6212,1046150
574,1364,1046150,6212,1046150
574,1364,1046610,6212,1046610
574,1364,1047420,6212,1047420
574,1364,1047650,6212,1047650
574,1364,1047650,6212,1047650
575,1366,1048650,6212,1048650
575,1366,1048970,6212,1048970
576,1370,1048970,6212,1048970
576,1370,1049970,6212,1049970
577,1372,1050970,6212,1050970
577,1372,1051780,6212,1051780
578,1374,1052780,6212,1052780
578,1374,1053590,6212,1053590
579,1376,1054590,6212,1054590
579,1376,1054820,6212,1054820
580,1378,1055820,6212,1055820
580,1378,1056820,6212,1056820
581,1380,1057290,6212,1057290
581,1380,1058290,6212,1058290
582,1382,1059290,6212,1059290
582,1382,1060100,6212,1060100
583,1384,1061100,6212,1061100
583,1384,1062100,6212,1062100
584,1386,1063100,6212,1063100
584,1386,1063420,6212,1063420
584,1386,1063740,6212,1063740
584,1386,1063740,6212,1063740
584,1386,1063740,6212,1063740
585,1388,1064740,6212,1064740
585,1388,1065390,6212,1065390
585,1388,1065390,6212,1065390
586,1390,1066390,6212,1066390
586,1390,1066850,6212,1066850
587,1392,1067850,6212,1067850
587,1392,1068660,6212,1068660
588,1396,1069660,6212,1069660
588,1396,1070660,6212,1070660
588,1396,1071470,6212,1071470
588,1396,1071470,6212,1071470
588,1396,1072120,6212,1072120
588,1396,1072230,6212,1072230
588,1396,1072710,6212,1072710
588,1396,1072710,6212,1072710
589,1404,1072710,6212,1072710
590,1408,1073710,6212,1073710
590,1408,1074710,6212,1074710
590,1408,1075360,6212,1075360
590,1408,1075830,6212,1075830
590,1408,1076300,6212,1076300
591,1412,1077300,6212,1077300
591,1412,1078300,6212,1078300
591,1412,1078300,6212,1078300
591,1412,1078300,6212,1078300
591,1412,1079300,6212,1079300
591,1412,1080300,6212,1080300
591,1412,1080300,6212,1080300
591,1412,1081300,6212,1081300
591,1412,1081620,6212,1081620
591,1412,1081620,6212,1081620
591,1412,1081950,6212,1081950
591,1412,1082760,6212,1082760
591,1412,1082760,6212,1082760
592,1416,1083230,6212,1083230
592,1416,1084230,6212,1084230
592,1416,1085040,6212,1085040
592,1416,1086040,6212,1086040
592,1416,1086040,6212,1086040
592,1416,1086510,6212,1086510
592,1416,1087100,6212,1087100
593,1420,1088100,6212,1088100
593,1420,1088910,6212,1088910
593,1420,1089910,6212,1089910
593,1420,1090720,6212,1090720
594,1424,1091720,6212,1091720
594,1424,1092720,6212,1092720
595,1428,1093720,6212,1093720
595,1428,1094720,6212,1094720
595,1428,1095530,6212,1095530
595,1428,1096530,6212,1096530
595,1428,1097340,6212,1097340
595,1428,1098340,6212,1098340
596,1432,1099340,6212,1099340
596,1432,1100340,6212,1100340
596,1432,1101340,6212,1101340
596,1432,1101810,6212,1101810
596,1432,1102270,6212,1102270
596,1432,1103270,6212,1103270
597,1436,1104270,6212,1104270
597,1436,1105270,6212,1105270
597,1436,1106270,6212,1106270
597,1436,1106740,6212,1106740
597,1436,1107740,6212,1107740
597,1436,1107900,6212,1107900
597,1436,1108120,6212,1108120
598,1440,1108930,6212,1108930
599,1448,1108930,6212,1108930
599,1448,1109930,6212,1109930
599,1448,1110740,6212,1110740
600,1452,1111740,6212,1111740
600,1452,1111740,6212,1111740
600,1452,1111740,6212,1111740
600,1452,1112060,6212,1112060
600,1452,1112870,6212,1112870
600,1452,1113460,6212,1113460
600,1452,1114270,6212,1114270
600,1452,1115270,6212,1115270
600,1452,1115270,6212,1115270
601,1456,1116270,6212,1116270
601,1456,1117270,6212,1117270
601,1456,1117920,6212,1117920
601,1456,1118920,6212,1118920
602,1460,1119920,6212,1119920
602,1460,1120240,6212,1120240
602,1460,1120710,6212,1120710
