ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
1574956.58,27.02,1.6,185111.59,3.18
1575255.89,27.03,1.61,185302.23,3.18
1574991.34,27.03,1.61,185345.63,3.18
1574716.58,27.03,1.61,185172.23,3.18
1574437.17,27.03,1.61,185129.8,3.18
1574157.77,27.03,1.61,185294.45,3.18
1573847.04,27.03,1.6,185126.4,3.18
1573567.63,27.03,1.61,184951.42,3.18
1573361.43,27.03,1.61,184880.35,3.18
1573155.24,27.03,1.61,184875.18,3.18
1572949.04,27.03,1.61,184804.11,3.18
1572930.88,27.03,1.61,184982.49,3.18
1572666.32,27.03,1.61,184958.07,3.18
1572405.25,27.03,1.61,184932.09,3.18
1571409.38,27.02,1.6,183934.64,3.16
1571409.38,27.02,1.6,183934.64,3.16
1571409.38,27.02,1.6,183934.64,3.16
1571131.14,27.02,1.6,183904.67,3.16
1571053.72,27.02,1.6,183898.96,3.16
1570788.01,27.02,1.6,184206.0,3.17
1570522.29,27.02,1.6,184056.29,3.17
1570236.5,27.02,1.6,183757.96,3.16
1570030.31,27.02,1.6,183755.94,3.16
1570030.77,27.02,1.6,183782.92,3.16
1569824.58,27.02,1.6,183708.71,3.16
1569806.42,27.02,1.6,183805.1,3.16
1570015.76,27.03,1.6,184226.22,3.17
1570015.76,27.03,1.6,184226.22,3.17
1569857.46,27.03,1.6,184072.72,3.17
1569571.68,27.03,1.6,183751.01,3.16
1569553.52,27.03,1.6,183847.4,3.17
1569781.04,27.04,1.61,184155.95,3.17
1569574.84,27.04,1.61,184153.92,3.17
1569556.68,27.04,1.61,184241.23,3.17
1569182.96,27.04,1.61,184001.56,3.17
1569418.66,27.04,1.61,183999.04,3.17
1569212.47,27.04,1.61,184358.16,3.18
1569006.27,27.04,1.61,184287.09,3.18
1568800.07,27.05,1.61,184281.92,3.18
1568583.74,27.04,1.61,184096.29,3.17
1568583.74,27.04,1.61,184096.29,3.17
1568312.46,27.04,1.61,184221.37,3.18
1566102.01,27.04,1.61,184145.66,3.18
1565822.6,27.04,1.61,186289.7,3.22
1565804.44,27.04,1.61,186386.09,3.22
1565806.13,27.04,1.61,186397.07,3.22
1565661.52,27.05,1.62,184396.99,3.19
1565428.99,27.05,1.62,184402.32,3.19
1565283.99,27.05,1.62,184256.73,3.18
1566541.07,27.07,1.64,186935.33,3.23
1566334.87,27.07,1.64,186924.22,3.23
1566128.68,27.07,1.64,186853.15,3.23
1565922.48,27.07,1.64,186847.99,3.23
1566041.02,27.08,1.65,186836.53,3.23
1565720.28,27.08,1.64,186114.95,3.22
1565514.09,27.08,1.64,186364.42,3.22
1565632.63,27.08,1.65,186352.97,3.22
1565860.15,27.09,1.65,187030.99,3.24
1565860.15,27.09,1.65,187030.99,3.24
1565841.99,27.09,1.66,187127.38,3.24
1565468.27,27.09,1.65,186706.86,3.23
1565695.79,27.1,1.66,187015.41,3.24
1565322.07,27.09,1.65,186775.74,3.23
1565549.59,27.1,1.66,186839.46,3.23
1565090.82,27.09,1.66,186212.83,3.22
1564884.63,27.09,1.66,186427.07,3.23
1564589.89,27.09,1.65,186194.79,3.22
1564383.69,27.09,1.65,186192.76,3.22
1564365.53,27.1,1.65,186280.07,3.23
1563991.81,27.09,1.65,185985.87,3.22
1563727.26,27.09,1.65,185961.4,3.22
1563430.35,27.09,1.65,185674.15,3.22
1563430.35,27.09,1.65,185674.15,3.22
1563272.04,27.09,1.64,185516.38,3.21
1563065.85,27.09,1.64,185514.35,3.21
1563184.39,27.09,1.65,185754.4,3.22
1563184.39,27.09,1.65,185754.4,3.22
1562978.19,27.09,1.65,185701.45,3.22
1563205.71,27.1,1.66,186032.36,3.22
1562999.51,27.1,1.66,185961.36,3.22
1562704.77,27.1,1.65,185677.11,3.22
1562498.58,27.1,1.65,185671.87,3.22
1562220.33,27.1,1.65,185582.56,3.22
1561944.96,27.09,1.65,185382.92,3.22
1561738.76,27.1,1.65,185380.75,3.22
1561532.57,27.1,1.65,185306.68,3.22
1561326.37,27.1,1.65,185235.61,3.21
1561120.17,27.1,1.65,185230.45,3.22
1560124.3,27.09,1.64,184233.13,3.2
1559918.11,27.09,1.64,184231.1,3.2
1559711.91,27.09,1.64,184156.89,3.2
1559711.91,27.09,1.64,184156.89,3.2
1559711.91,27.09,1.64,184156.89,3.2
1559506.95,27.09,1.63,183945.67,3.19
1559300.76,27.09,1.63,183874.6,3.19
1559300.76,27.09,1.63,183859.76,3.19
1559618.72,27.09,1.64,184379.25,3.2
1559302.39,27.09,1.64,184033.11,3.2
1559096.19,27.09,1.64,184030.94,3.2
1558889.99,27.09,1.64,183956.88,3.2
1558683.8,27.09,1.64,183885.88,3.2
1558665.64,27.1,1.64,184064.18,3.2
1558647.48,27.1,1.64,184160.57,3.2
1558866.81,27.11,1.65,184580.01,3.21
1558660.61,27.11,1.65,184508.94,3.21
1558454.42,27.11,1.65,184503.77,3.21
1558248.22,27.11,1.65,184432.7,3.21
1558248.69,27.11,1.65,184452.23,3.21
1557984.13,27.11,1.65,184510.15,3.21
1557777.93,27.11,1.65,184504.99,3.21
1557759.77,27.12,1.65,184601.38,3.21
1557553.57,27.12,1.65,184612.29,3.21
1557178.04,27.11,1.65,184224.25,3.21
1556971.84,27.11,1.65,184222.23,3.21
1556953.68,27.12,1.65,184309.54,3.21
1556953.68,27.12,1.65,184309.54,3.21
1556747.48,27.12,1.65,184238.9,3.21
1556541.29,27.12,1.65,184233.3,3.21
1556335.09,27.12,1.65,184180.35,3.21
1556316.93,27.12,1.65,184340.61,3.21
1556704.26,27.13,1.66,184353.97,3.21
1556498.06,27.13,1.66,184872.04,3.22
1556498.06,27.13,1.66,184891.44,3.22
1556291.87,27.13,1.66,184820.37,3.22
1556143.66,27.13,1.66,184649.02,3.22
1555778.34,27.13,1.66,184292.7,3.21
1555760.18,27.13,1.66,184449.06,3.22
1555481.93,27.13,1.66,184404.65,3.22
1555275.73,27.13,1.66,184402.48,3.22
1555069.54,27.13,1.66,184328.41,3.22
1555051.38,27.14,1.66,184424.8,3.22
1555223.79,27.14,1.67,184807.86,3.23
1555017.59,27.14,1.67,184754.91,3.23
1552753.42,27.14,1.67,184702.77,3.23
1552962.77,27.15,1.68,185089.43,3.24
1552944.61,27.15,1.68,185019.34,3.24
1552944.61,27.15,1.68,185038.74,3.24
1552738.41,27.15,1.68,185216.14,3.24
1552532.21,27.16,1.68,185213.97,3.24
1552532.21,27.16,1.68,185240.1,3.24
1552326.01,27.16,1.68,185166.03,3.24
1552119.82,27.16,1.68,185164.0,3.24
1551920.61,27.15,1.68,184939.69,3.24
1551714.41,27.16,1.68,184865.48,3.24
1551555.64,27.15,1.68,184706.98,3.23
1551283.2,27.15,1.68,186431.25,3.26
1551018.64,27.15,1.68,186514.8,3.27
1550868.74,27.16,1.68,186586.03,3.27
1551688.94,27.17,1.69,188435.54,3.3
1551987.36,27.18,1.7,188935.76,3.31
1552310.56,27.19,1.71,188889.07,3.31
1553341.32,27.21,1.73,189103.97,3.31
1553325.62,27.21,1.74,189355.2,3.32
1553119.43,27.22,1.74,189284.35,3.32
1552913.23,27.22,1.74,189278.97,3.32
1552624.62,27.21,1.73,188961.31,3.31
1552606.46,27.22,1.74,189057.7,3.31
1552924.42,27.22,1.74,189423.14,3.32
1552608.09,27.22,1.74,189272.72,3.32
1552589.93,27.22,1.74,189369.11,3.32
1552817.45,27.23,1.75,189677.66,3.33
1552611.26,27.23,1.75,189606.59,3.33
1552237.54,27.23,1.74,189366.91,3.32
1552238.01,27.23,1.74,189367.77,3.32
1552555.97,27.23,1.75,189887.65,3.33
1552349.77,27.24,1.75,189885.63,3.33
1552143.57,27.24,1.75,189811.42,3.33
1552125.41,27.24,1.75,189907.81,3.33
1551919.21,27.24,1.75,189918.72,3.33
1551602.89,27.24,1.75,189596.85,3.33
1551920.85,27.25,1.76,189864.24,3.33
1551604.52,27.24,1.75,189620.89,3.33
1551586.36,27.25,1.76,189860.66,3.33
1551586.36,27.25,1.76,189860.66,3.33
1551380.16,27.25,1.76,189858.49,3.33
1551173.96,27.25,1.76,189784.42,3.33
1550967.77,27.25,1.76,189713.36,3.33
1550967.77,27.25,1.76,189713.36,3.33
1551086.31,27.25,1.76,190022.44,3.34
1550880.11,27.26,1.76,190020.41,3.34
1550861.95,27.26,1.76,190107.72,3.34
1550861.95,27.26,1.76,190107.72,3.34
1550843.79,27.26,1.77,190204.11,3.34
1550637.59,27.26,1.77,190215.25,3.34
1550405.05,27.26,1.77,190212.8,3.34
1550632.57,27.27,1.77,190297.2,3.35
1550632.57,27.27,1.77,190297.2,3.35
1550632.57,27.27,1.77,190297.2,3.35
1550426.38,27.27,1.77,190490.76,3.35
1550220.18,27.27,1.77,190488.59,3.35
1550013.98,27.27,1.77,190414.53,3.35
1549807.78,27.28,1.78,190343.46,3.35
1549520.76,27.28,1.78,190321.31,3.35
1549226.02,27.27,1.77,190037.06,3.35
1549019.82,27.27,1.77,190031.9,3.35
1548813.63,27.27,1.77,189961.26,3.35
1548813.63,27.27,1.77,189961.26,3.35
1548815.32,27.27,1.77,189963.22,3.35
1548609.12,27.28,1.77,189957.62,3.35
1548402.92,27.28,1.77,189955.6,3.35
1548029.21,27.27,1.77,189661.4,3.34
1547823.01,27.27,1.77,189587.19,3.34
1547823.01,27.27,1.77,189587.19,3.34
1547941.55,27.28,1.77,189575.73,3.34
1547735.35,27.28,1.77,189825.2,3.35
1547962.87,27.29,1.78,189909.6,3.35
1547962.87,27.29,1.78,189909.6,3.35
1547854.57,27.28,1.78,189801.56,3.35
1547480.85,27.28,1.77,189646.41,3.34
1547274.65,27.28,1.77,189700.93,3.34
1547274.65,27.28,1.77,189700.93,3.34
1547068.45,27.28,1.77,189698.9,3.35
1546862.26,27.28,1.77,189624.69,3.34
1546656.06,27.28,1.77,189622.52,3.35
1546449.86,27.29,1.77,189548.46,3.34
1546243.66,27.29,1.77,189495.51,3.34
1546037.47,27.29,1.77,189472.22,3.34
1545831.27,27.29,1.77,189401.15,3.34
1545831.27,27.29,1.77,189401.15,3.34
1545625.07,27.29,1.77,189395.99,3.34
1545418.87,27.29,1.77,189393.82,3.34
1545400.71,27.3,1.78,189481.27,3.35
1545194.52,27.3,1.78,189410.2,3.35
1544988.32,27.3,1.78,189405.03,3.35
1545224.02,27.3,1.78,189402.51,3.35
1545017.82,27.31,1.78,189761.63,3.35
1544655.92,27.3,1.78,189408.8,3.35
1544449.72,27.3,1.78,189337.97,3.35
1544431.56,27.31,1.78,189516.1,3.35
1544431.56,27.31,1.78,189516.1,3.35
1543435.7,27.29,1.77,188518.66,3.33
1543229.5,27.29,1.77,188516.63,3.33
1543023.3,27.3,1.77,188442.42,3.33
1543005.14,27.3,1.77,188538.81,3.34
1543177.55,27.3,1.78,188921.86,3.34
1543405.07,27.31,1.78,188985.59,3.34
1543140.51,27.31,1.78,188956.94,3.34
1541992.42,27.31,1.79,188926.36,3.35
1541992.42,27.31,1.79,188926.36,3.35
1541618.7,27.31,1.78,188791.87,3.34
1541618.7,27.31,1.78,188791.87,3.34
1541323.96,27.3,1.78,188507.62,3.34
1541305.8,27.31,1.78,188743.65,3.34
1541099.6,27.31,1.78,188672.82,3.34
1540893.41,27.31,1.78,188667.41,3.34
1540893.41,27.31,1.78,188667.41,3.34
1540687.21,27.31,1.78,188665.38,3.34
1540486.74,27.31,1.78,188424.24,3.34
1540280.54,27.31,1.78,188350.03,3.34
1540074.35,27.31,1.78,188279.2,3.34
1539868.15,27.31,1.78,188273.79,3.34
1539868.15,27.31,1.78,188273.79,3.34
1539661.95,27.31,1.78,188202.97,3.34
1539889.47,27.32,1.78,188620.16,3.35
1540008.01,27.32,1.79,188608.7,3.35
1539743.46,27.32,1.79,188837.5,3.35
1539537.26,27.32,1.79,189086.98,3.36
1539537.26,27.32,1.79,189086.98,3.36
1539272.7,27.32,1.79,188882.57,3.35
1538898.98,27.32,1.78,188519.96,3.35
1538604.24,27.32,1.78,188235.71,3.34
1538531.48,27.32,1.78,188206.73,3.34
1538454.07,27.32,1.79,188199.6,3.34
1538631.37,27.33,1.79,188901.11,3.36
1538365.65,27.33,1.79,188876.5,3.36
1538365.65,27.33,1.79,188876.5,3.36
1538159.45,27.33,1.79,188805.42,3.35
1537953.26,27.33,1.79,188800.26,3.36
1537747.06,27.33,1.79,188747.31,3.35
1537540.86,27.33,1.79,188724.02,3.35
1537398.67,27.33,1.79,188708.99,3.35
1537192.47,27.33,1.79,188656.04,3.35
1536986.28,27.33,1.79,188632.76,3.35
1536780.08,27.33,1.79,188630.59,3.36
1536761.92,27.34,1.79,188718.04,3.36
1536761.92,27.34,1.79,188718.04,3.36
1536997.62,27.34,1.8,188963.56,3.36
1536997.62,27.34,1.8,188963.56,3.36
1536791.42,27.35,1.8,189041.87,3.36
1536513.18,27.35,1.8,188950.01,3.36
1536141.28,27.34,1.8,188619.94,3.36
1535935.08,27.34,1.8,188566.99,3.36
1535656.84,27.34,1.8,188525.13,3.36
1535450.64,27.34,1.8,188501.85,3.36
1533256.71,27.34,1.8,188446.73,3.36
1533256.71,27.34,1.8,188446.73,3.36
1533466.06,27.35,1.81,188377.98,3.36
1533259.86,27.35,1.81,188780.44,3.37
1533259.86,27.35,1.81,188780.44,3.37
1533053.66,27.35,1.81,188709.8,3.37
1533035.5,27.36,1.81,188887.97,3.37
1533263.02,27.36,1.81,188951.7,3.37
1533263.02,27.36,1.81,188951.7,3.37
1533056.82,27.36,1.82,189165.94,3.38
1532845.99,27.36,1.81,188908.92,3.37
1532639.79,27.36,1.81,188906.75,3.37
1532266.07,27.36,1.81,188612.55,3.37
1532247.91,27.36,1.81,188722.43,3.37
1532041.72,27.36,1.81,188720.4,3.37
1532023.56,27.37,1.81,188807.71,3.37
1531737.78,27.36,1.81,188509.39,3.37
1531737.78,27.36,1.81,188509.39,3.37
1531719.62,27.37,1.81,188605.78,3.37
1531701.46,27.37,1.82,188756.19,3.37
1531701.46,27.37,1.82,188806.07,3.37
1531701.46,27.37,1.82,188806.07,3.37
1531683.3,27.37,1.82,188902.46,3.38
1531477.1,27.37,1.82,188891.35,3.38
1531458.94,27.38,1.82,188987.74,3.38
1531776.9,27.39,1.83,189353.18,3.39
1531758.74,27.39,1.83,189449.57,3.39
1531552.54,27.39,1.83,189438.46,3.39
1531534.38,27.39,1.83,189534.85,3.39
1531256.14,27.39,1.83,189933.22,3.4
1530977.89,27.39,1.83,189683.01,3.39
1530787.75,27.39,1.83,189651.97,3.39
1530581.55,27.39,1.83,189662.89,3.39
1530758.18,27.4,1.84,189506.2,3.39
1530495.04,27.4,1.84,190561.87,3.41
1530421.37,27.4,1.84,190248.69,3.41
1530157.49,27.4,1.84,190156.27,3.41
1529924.96,27.4,1.84,190161.6,3.41
1529718.76,27.4,1.84,190090.53,3.41
1529718.76,27.4,1.84,190090.53,3.41
1529700.6,27.41,1.85,190268.91,3.41
1529494.4,27.41,1.85,190197.91,3.41
1529494.4,27.41,1.85,190197.91,3.41
1529288.2,27.41,1.85,190192.67,3.41
1529270.04,27.41,1.85,190289.06,3.41
1529063.85,27.41,1.85,190277.95,3.41
1528857.65,27.42,1.85,190275.93,3.41
1528651.45,27.42,1.85,190201.72,3.41
1528633.29,27.42,1.85,190298.11,3.41
1528615.13,27.42,1.86,190448.52,3.42
1528435.47,27.42,1.85,190288.98,3.41
1528229.27,27.42,1.85,190217.9,3.41
1528464.98,27.43,1.86,190645.58,3.42
1528446.82,27.43,1.86,190741.97,3.42
1528240.62,27.43,1.86,190753.11,3.42
1528034.42,27.44,1.86,190751.08,3.42
1527828.22,27.44,1.86,190676.87,3.42
1527622.03,27.44,1.86,190623.93,3.42
1527415.83,27.44,1.86,190600.64,3.42
1527209.63,27.44,1.86,190529.57,3.42
1527209.63,27.44,1.86,190529.57,3.42
1527209.63,27.44,1.86,190529.57,3.42
1527003.43,27.44,1.87,190524.4,3.42
1526797.24,27.44,1.87,190522.38,3.42
1526591.04,27.44,1.87,190448.17,3.42
1526384.84,27.45,1.87,190377.34,3.42
1526178.64,27.45,1.87,190371.93,3.42
1526178.64,27.45,1.87,190371.93,3.42
1526178.64,27.45,1.87,190371.93,3.42
1525972.45,27.45,1.87,190301.07,3.42
1525954.29,27.45,1.87,190480.45,3.43
1525748.09,27.45,1.87,190478.28,3.43
1525729.93,27.46,1.87,190565.73,3.43
1525729.93,27.46,1.87,190565.73,3.43
1525523.73,27.46,1.87,190563.7,3.43
1525317.53,27.46,1.87,190489.49,3.43
1525111.34,27.46,1.87,190487.32,3.43
1524846.78,27.46,1.87,190458.54,3.43
1524846.78,27.46,1.87,190458.54,3.43
1524568.53,27.46,1.87,190366.67,3.43
1524550.37,27.46,1.88,190454.13,3.43
1524344.18,27.47,1.88,190383.3,3.43
1524137.98,27.47,1.88,190377.89,3.43
1523931.78,27.47,1.88,190375.72,3.43
1523725.58,27.47,1.88,190301.65,3.43
1523519.39,27.47,1.88,190248.7,3.43
1523637.93,27.48,1.88,190539.67,3.44
1523431.73,27.48,1.88,190537.65,3.44
1523225.53,27.48,1.88,190463.44,3.44
1523019.34,27.48,1.88,190461.41,3.44
1523001.17,27.48,1.89,190548.72,3.44
1522794.98,27.48,1.89,190477.72,3.44
1522569.41,27.48,1.88,190230.51,3.43
1522363.21,27.48,1.88,190225.28,3.43
1522157.02,27.48,1.88,190223.11,3.43
1521950.82,27.49,1.88,190149.04,3.43
1521950.82,27.49,1.88,190173.67,3.43
1521744.62,27.49,1.88,190102.6,3.43
1521538.42,27.49,1.88,190097.44,3.43
1521332.23,27.49,1.88,190095.27,3.43
1521126.03,27.49,1.89,190021.2,3.43
1520919.83,27.49,1.89,189950.13,3.43
1520901.67,27.5,1.89,190128.51,3.44
1520901.67,27.5,1.89,190128.51,3.44
1520901.67,27.5,1.89,190130.53,3.44
1520695.47,27.5,1.89,190059.7,3.44
1520814.02,27.5,1.89,190368.55,3.44
1520607.82,27.5,1.89,190315.6,3.44
1520401.62,27.5,1.89,190292.31,3.44
1520401.62,27.5,1.89,190292.31,3.44
1520401.62,27.5,1.89,190273.52,3.44
1520196.66,27.5,1.89,190062.3,3.44
1519990.47,27.5,1.89,189991.47,3.44
1520226.17,27.51,1.9,190418.9,3.45
1520019.97,27.51,1.9,190347.83,3.45
1520019.97,27.51,1.9,190347.83,3.45
1519813.78,27.51,1.9,190342.66,3.45
1519540.12,27.51,1.89,190074.05,3.44
1519261.87,27.51,1.89,190037.03,3.44
1519243.71,27.51,1.9,190133.42,3.44
1519037.52,27.51,1.9,190144.57,3.44
1518831.32,27.52,1.9,190073.49,3.44
1518625.12,27.52,1.9,190068.33,3.44
1518852.64,27.52,1.9,190152.72,3.45
1518646.44,27.52,1.9,190346.29,3.45
1518440.25,27.53,1.9,190344.27,3.45
1518234.05,27.53,1.91,190270.06,3.45
1518027.85,27.53,1.91,190268.03,3.45
1517821.65,27.53,1.91,190193.82,3.45
1517615.46,27.53,1.91,190191.65,3.45
1517615.46,27.53,1.91,190191.65,3.45
1517251.74,27.53,1.9,189907.45,3.45
1517045.54,27.53,1.9,189833.39,3.44
1517045.54,27.53,1.9,189854.48,3.45
1516839.34,27.53,1.9,189783.85,3.44
1516633.15,27.53,1.9,189778.25,3.44
1516635.32,27.53,1.9,189780.77,3.44
1516635.32,27.53,1.9,189780.77,3.44
1516429.12,27.53,1.9,189778.74,3.45
1516429.12,27.53,1.9,189778.74,3.45
1516222.92,27.53,1.9,189704.53,3.44
1516222.92,27.53,1.9,189704.53,3.44
1516064.15,27.53,1.9,189546.03,3.44
1515857.95,27.53,1.9,189475.2,3.44
1515839.79,27.54,1.9,189653.33,3.45
1515633.59,27.54,1.9,189582.7,3.44
1515633.59,27.54,1.9,189582.7,3.44
1515427.39,27.54,1.9,189577.1,3.44
1515221.2,27.54,1.9,189524.15,3.44
1515339.74,27.54,1.91,189815.11,3.45
1515637.95,27.55,1.92,189747.3,3.45
1515637.95,27.55,1.92,189747.3,3.45
1515431.75,27.55,1.92,190243.34,3.46
1515413.59,27.56,1.92,190339.73,3.46
1515197.25,27.55,1.92,190154.1,3.46
1514851.19,27.55,1.91,189785.65,3.45
1515060.54,27.56,1.92,190206.77,3.46
1514854.34,27.56,1.92,190204.75,3.46
1514648.15,27.56,1.92,190130.54,3.46
1514441.95,27.56,1.92,190128.51,3.46
1514147.21,27.56,1.91,189844.26,3.46
1514147.21,27.56,1.91,189844.26,3.46
1513941.01,27.56,1.91,189770.05,3.45
1514168.53,27.56,1.92,189854.44,3.46
1514150.37,27.57,1.92,190174.99,3.46
1513944.18,27.57,1.92,190104.36,3.46
1513570.46,27.57,1.92,189864.68,3.46
1513552.3,27.57,1.92,190042.85,3.46
1513346.1,27.57,1.92,189972.21,3.46
1513573.62,27.58,1.93,190389.21,3.47
1513367.42,27.58,1.93,190318.39,3.47
1513208.65,27.58,1.93,190159.88,3.47
1513190.49,27.58,1.93,190338.01,3.47
1513172.33,27.58,1.93,190434.4,3.47
1513172.33,27.58,1.93,190434.4,3.47
1512966.13,27.58,1.93,190445.53,3.47
1512759.93,27.59,1.93,190374.45,3.47
1512553.74,27.59,1.93,190369.29,3.47
1512347.54,27.59,1.93,190367.12,3.47
1512141.34,27.59,1.93,190293.05,3.47
1511935.14,27.59,1.93,190290.88,3.47
1511728.95,27.59,1.93,190216.82,3.47
1511522.75,27.59,1.93,190214.79,3.47
1511504.59,27.6,1.94,190302.1,3.47
1511298.39,27.6,1.94,190231.47,3.47
1511092.19,27.6,1.94,190225.86,3.47
1510886.0,27.6,1.94,190154.79,3.47
1510679.8,27.6,1.94,190149.63,3.47
1510473.6,27.6,1.94,190078.63,3.47
1510267.4,27.61,1.94,190073.39,3.47
1509903.69,27.6,1.93,189720.79,3.47
1509885.53,27.6,1.94,189817.18,3.47
1509679.33,27.61,1.94,189828.32,3.47
1509679.33,27.61,1.94,189828.32,3.47
1509679.33,27.61,1.94,189828.32,3.47
1509473.13,27.61,1.94,189826.3,3.47
1509266.93,27.61,1.94,189752.09,3.47
1509060.74,27.61,1.94,189681.02,3.47
1508854.54,27.61,1.94,189675.85,3.47
1508836.38,27.61,1.94,189772.24,3.47
1508630.18,27.62,1.94,189761.13,3.47
1508748.72,27.62,1.95,189691.87,3.47
1508748.72,27.62,1.95,189691.87,3.47
1508542.52,27.62,1.95,189999.15,3.48
1508524.36,27.63,1.95,190095.54,3.48
1508751.88,27.63,1.96,190404.09,3.49
1508961.23,27.64,1.96,190335.35,3.49
1508943.07,27.64,1.96,190921.6,3.5
1508736.87,27.64,1.96,190850.53,3.5
1508530.68,27.65,1.96,190845.37,3.5
1508512.52,27.65,1.97,190941.76,3.5
1508494.36,27.65,1.97,191092.17,3.5
1508288.16,27.65,1.97,191021.1,3.5
1508081.96,27.66,1.97,191015.93,3.5
1507708.24,27.65,1.97,190776.26,3.5
1507549.47,27.65,1.96,190617.75,3.5
1507776.99,27.66,1.97,190702.15,3.5
1507776.99,27.66,1.97,190702.15,3.5
1507776.99,27.66,1.97,190702.15,3.5
1507758.83,27.66,1.97,191022.69,3.5
1507552.63,27.66,1.97,190951.84,3.5
1507346.44,27.66,1.97,190946.46,3.5
1507140.24,27.66,1.97,190944.29,3.5
1506766.52,27.66,1.97,190704.61,3.5
1506994.04,27.67,1.98,190984.75,3.51
1506787.84,27.67,1.98,190982.58,3.51
1506581.64,27.67,1.98,190908.51,3.51
1506563.48,27.67,1.98,191004.9,3.51
1506357.29,27.67,1.98,191015.82,3.51
1506151.09,27.67,1.98,190944.74,3.51
1505944.89,27.68,1.98,190939.58,3.51
1505926.73,27.68,1.98,191035.97,3.51
1506099.14,27.69,1.99,191419.02,3.52
1506080.98,27.69,1.99,191515.41,3.52
1505874.79,27.69,1.99,191526.33,3.52
1505856.62,27.69,1.99,191622.72,3.52
1505856.62,27.69,1.99,191622.72,3.52
1505838.46,27.7,2.0,191773.13,3.53
1505632.27,27.7,2.0,191771.1,3.53
1505426.07,27.7,2.0,191696.89,3.53
1505407.91,27.71,2.0,191793.28,3.53
1505389.75,27.71,2.0,191943.69,3.53
1505371.59,27.71,2.01,192040.08,3.54
1505353.43,27.72,2.01,192190.49,3.54
1505471.97,27.72,2.01,192179.04,3.54
1505265.77,27.72,2.01,192428.51,3.54
1505265.77,27.72,2.01,192428.51,3.54
1505059.58,27.72,2.01,192426.34,3.54
1505178.12,27.73,2.02,192666.63,3.55
1504814.4,27.73,2.01,192382.43,3.54
1504549.84,27.73,2.02,192433.33,3.55
1504285.28,27.73,2.02,192388.07,3.55
1504024.21,27.73,2.02,192366.27,3.55
1503758.49,27.73,2.02,192532.57,3.55
1503758.49,27.73,2.02,192532.57,3.55
1501532.54,27.73,2.02,192372.03,3.55
1501266.82,27.73,2.02,192310.71,3.55
1501001.1,27.73,2.02,192190.24,3.55
1501228.62,27.73,2.03,192253.96,3.55
1500933.88,27.73,2.02,191969.71,3.55
1500639.14,27.73,2.02,191685.35,3.54
1500620.98,27.73,2.02,192026.57,3.55
1500414.79,27.73,2.02,192024.54,3.55
1500208.59,27.73,2.02,191950.33,3.55
1500208.59,27.73,2.02,191950.33,3.55
1500002.39,27.73,2.02,191948.31,3.55
1499984.23,27.74,2.02,192035.61,3.55
1499778.03,27.74,2.02,191964.98,3.55
1499759.87,27.74,2.03,192143.15,3.55
1499741.71,27.75,2.03,192239.54,3.56
1499741.71,27.75,2.03,192239.54,3.56
1499463.47,27.75,2.03,192633.06,3.56
1499257.27,27.75,2.03,192621.96,3.57
1498979.03,27.75,2.03,192508.51,3.56
1498728.67,27.75,2.03,192352.87,3.56
1499132.93,27.76,2.04,193779.65,3.59
1498759.21,27.76,2.04,193539.98,3.58
1498488.2,27.76,2.04,192952.96,3.57
1498282.0,27.76,2.04,192950.94,3.57
1498075.81,27.76,2.04,192876.73,3.57
1498194.35,27.76,2.05,192865.27,3.57
1497988.15,27.77,2.05,193114.75,3.58
1497781.95,27.77,2.05,193043.89,3.58
1497549.42,27.77,2.05,193034.73,3.58
1497344.46,27.77,2.04,192823.51,3.58
1497344.46,27.77,2.04,192823.51,3.58
1497066.22,27.77,2.04,192824.41,3.58
1496860.02,27.77,2.04,192819.03,3.58
1496653.82,27.77,2.04,192747.96,3.58
1496447.62,27.77,2.05,192742.8,3.58
1496429.46,27.77,2.05,192839.19,3.58
1496223.27,27.77,2.05,192850.1,3.58
1496223.27,27.77,2.05,192850.1,3.58
1496017.07,27.78,2.05,192779.03,3.58
1496244.59,27.78,2.05,193196.47,3.59
1496226.43,27.79,2.06,193292.86,3.59
1496000.54,27.78,2.06,193048.78,3.59
1496000.54,27.78,2.06,193048.78,3.59
1496000.54,27.78,2.06,193048.78,3.59
1495794.34,27.79,2.06,193059.92,3.59
1495599.37,27.78,2.05,192872.51,3.58
1495393.17,27.78,2.05,192870.34,3.58
1495188.22,27.78,2.05,192673.17,3.58
1495170.06,27.79,2.05,192760.62,3.58
1495170.06,27.79,2.05,192760.62,3.58
1494963.86,27.79,2.05,192689.62,3.58
