ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
268,734,624810,6212,624810
268,734,625810,6212,625810
268,734,626620,6212,626620
268,734,627620,6212,627620
268,734,628620,6212,628620
268,734,628940,6212,628940
268,734,629940,6212,629940
268,734,630400,6212,630400
268,734,631400,6212,631400
268,734,632210,6212,632210
268,734,633210,6212,633210
269,736,634210,6212,634210
269,736,635210,6212,635210
269,736,635210,6212,635210
270,738,636020,6212,636020
270,738,637020,6212,637020
270,738,637020,6212,637020
271,740,638020,6212,638020
271,740,638830,6212,638830
272,742,639830,6212,639830
272,742,640830,6212,640830
273,750,641830,6212,641830
273,750,642640,6212,642640
273,750,643450,6212,643450
273,750,643670,6212,643670
274,754,644670,6212,644670
274,754,645130,6212,645130
275,756,645940,6212,645940
275,756,646940,6212,646940
275,756,647940,6212,647940
275,756,648940,6212,648940
275,756,649940,6212,649940
275,756,650940,6212,650940
276,758,651940,6212,651940
276,758,651940,6212,651940
276,758,651940,6212,651940
276,758,652940,6212,652940
276,758,653940,6212,653940
277,760,654940,6212,654940
277,760,655940,6212,655940
277,760,656940,6212,656940
278,768,656940,6212,656940
278,768,656940,6212,656940
279,770,657940,6212,657940
279,770,658750,6212,658750
280,772,659750,6212,659750
281,774,660560,6212,660560
281,774,660560,6212,660560
281,774,661560,6212,661560
281,774,662560,6212,662560
282,776,663560,6212,663560
282,776,664560,6212,664560
282,776,664560,6212,664560
283,778,665560,6212,665560
284,780,666370,6212,666370
284,780,667370,6212,667370
284,780,668370,6212,668370
285,782,669370,6212,669370
286,784,670370,6212,670370
287,792,671370,6212,671370
287,792,672020,6212,672020
287,792,673020,6212,673020
287,792,674020,6212,674020
287,792,675020,6212,675020
287,792,675830,6212,675830
287,792,676830,6212,676830
287,792,677150,6212,677150
287,792,678150,6212,678150
287,792,679150,6212,679150
287,792,680150,6212,680150
287,792,680150,6212,680150
288,794,681150,6212,681150
288,794,682150,6212,682150
289,802,683150,6212,683150
289,802,684150,6212,684150
289,802,685150,6212,685150
290,804,685960,6212,685960
290,804,685960,6212,685960
290,804,685960,6212,685960
290,804,686960,6212,686960
290,804,687610,6212,687610
290,804,688610,6212,688610
290,804,689610,6212,689610
290,804,690200,6212,690200
290,804,690200,6212,690200
291,806,690430,6212,690430
291,806,691430,6212,691430
291,806,691890,6212,691890
291,806,692890,6212,692890
291,806,692890,6212,692890
292,808,693890,6212,693890
292,808,694260,6212,694260
292,808,695260,6212,695260
293,810,696070,6212,696070
294,818,697070,6212,697070
294,818,698070,6212,698070
294,818,699070,6212,699070
294,818,699540,6212,699540
294,818,700540,6212,700540
294,818,701540,6212,701540
294,818,702540,6212,702540
295,820,703540,6212,703540
295,820,704540,6212,704540
295,820,705540,6212,705540
295,820,705540,6212,705540
295,820,706000,6212,706000
295,820,707000,6212,707000
295,820,707000,6212,707000
296,822,708000,6212,708000
297,824,709000,6212,709000
297,824,709000,6212,709000
297,824,709000,6212,709000
298,826,710000,6212,710000
298,826,710000,6212,710000
298,826,711000,6212,711000
298,826,711000,6212,711000
298,826,711160,6212,711160
299,828,712160,6212,712160
299,828,712970,6212,712970
299,828,713970,6212,713970
299,828,713970,6212,713970
300,830,714970,6212,714970
300,830,715970,6212,715970
300,830,716620,6212,716620
301,832,716990,6212,716990
301,832,717220,6212,717220
302,840,718220,6212,718220
302,840,719030,6212,719030
302,840,719250,6212,719250
302,840,719720,6212,719720
302,840,720270,6212,720270
303,842,721270,6212,721270
303,842,722270,6212,722270
303,842,723270,6212,723270
303,842,723590,6212,723590
303,842,723590,6212,723590
303,842,724590,6212,724590
303,842,725060,6212,725060
303,842,725870,6212,725870
303,842,726870,6212,726870
304,844,727340,6212,727340
305,846,728150,6212,728150
305,846,729150,6212,729150
306,848,729620,6212,729620
306,848,730620,6212,730620
306,848,730780,6212,730780
306,848,731590,6212,731590
307,850,732400,6212,732400
307,850,732400,6212,732400
307,850,733400,6212,733400
308,852,734400,6212,734400
309,854,735400,6212,735400
310,856,736400,6212,736400
310,856,737400,6212,737400
311,860,738400,6212,738400
311,860,739400,6212,739400
312,862,740400,6212,740400
312,862,741210,6212,741210
312,862,742210,6212,742210
313,864,743210,6212,743210
313,864,744210,6212,744210
314,866,745210,6212,745210
315,868,746210,6212,746210
315,868,747210,6212,747210
315,868,747670,6212,747670
315,868,748480,6212,748480
315,868,749480,6212,749480
315,868,749480,6212,749480
316,870,750070,6212,750070
316,870,751070,6212,751070
317,872,752070,6212,752070
318,874,753070,6212,753070
318,874,754070,6212,754070
319,876,754880,6212,754880
319,876,755880,6212,755880
319,876,756530,6212,756530
319,876,756530,6212,756530
320,878,757530,6212,757530
320,878,758340,6212,758340
320,878,758810,6212,758810
320,878,759360,6212,759360
321,880,760170,6212,760170
321,880,761170,6212,761170
322,882,762170,6212,762170
323,884,762980,6212,762980
323,884,763790,6212,763790
324,888,764790,6212,764790
324,888,765790,6212,765790
324,888,766260,6212,766260
324,888,766420,6212,766420
325,890,766890,6212,766890
325,890,766890,6212,766890
325,890,766890,6212,766890
325,890,767700,6212,767700
325,890,768700,6212,768700
326,892,769700,6212,769700
327,894,770700,6212,770700
327,894,771170,6212,771170
327,894,771640,6212,771640
328,896,772640,6212,772640
328,896,773640,6212,773640
329,898,774450,6212,774450
330,906,775450,6212,775450
330,906,776450,6212,776450
330,906,777450,6212,777450
330,906,778260,6212,778260
330,906,778850,6212,778850
330,906,779660,6212,779660
330,906,780660,6212,780660
330,906,781470,6212,781470
330,906,781470,6212,781470
330,906,782280,6212,782280
331,908,783280,6212,783280
332,910,784280,6212,784280
332,910,785090,6212,785090
333,912,785900,6212,785900
333,912,786710,6212,786710
333,912,787520,6212,787520
333,912,788170,6212,788170
334,914,789170,6212,789170
334,914,789170,6212,789170
334,914,790170,6212,790170
335,916,790820,6212,790820
335,916,791280,6212,791280
335,916,792280,6212,792280
336,918,793280,6212,793280
336,918,794280,6212,794280
337,920,795280,6212,795280
337,920,795280,6212,795280
338,928,803280,6212,803280
338,928,804280,6212,804280
338,928,805280,6212,805280
339,930,805750,6212,805750
339,930,806070,6212,806070
339,930,806390,6212,806390
339,930,807200,6212,807200
340,938,808200,6212,808200
341,940,809200,6212,809200
341,940,809200,6212,809200
341,940,810200,6212,810200
341,940,811010,6212,811010
341,940,812010,6212,812010
342,942,812820,6212,812820
342,942,813630,6212,813630
342,942,814440,6212,814440
342,942,815440,6212,815440
342,942,816440,6212,816440
342,942,817440,6212,817440
342,942,818440,6212,818440
343,944,819440,6212,819440
343,944,819910,6212,819910
344,952,820910,6212,820910
345,954,821910,6212,821910
345,954,822910,6212,822910
345,954,823560,6212,823560
345,954,824560,6212,824560
345,954,825560,6212,825560
345,954,826560,6212,826560
345,954,826790,6212,826790
345,954,827440,6212,827440
345,954,828440,6212,828440
346,956,829440,6212,829440
346,956,830440,6212,830440
346,956,831440,6212,831440
346,956,832250,6212,832250
347,958,833250,6212,833250
347,958,833250,6212,833250
347,958,834250,6212,834250
348,960,834720,6212,834720
348,960,835530,6212,835530
348,960,835850,6212,835850
348,960,835850,6212,835850
349,964,835850,6212,835850
350,966,836850,6212,836850
350,966,837070,6212,837070
350,966,838070,6212,838070
350,966,838300,6212,838300
351,968,839110,6212,839110
351,968,839110,6212,839110
351,968,840110,6212,840110
352,976,841110,6212,841110
352,976,841430,6212,841430
352,976,842430,6212,842430
352,976,843430,6212,843430
352,976,844430,6212,844430
352,976,845430,6212,845430
352,976,846240,6212,846240
352,976,847050,6212,847050
352,976,847280,6212,847280
353,978,848280,6212,848280
353,978,849280,6212,849280
353,978,850280,6212,850280
354,982,851280,6212,851280
354,982,852280,6212,852280
355,984,853280,6212,853280
355,984,854280,6212,854280
355,984,854600,6212,854600
356,986,855600,6212,855600
356,986,856600,6212,856600
356,986,856600,6212,856600
357,994,857600,6212,857600
357,994,858600,6212,858600
358,998,860600,6212,860600
358,998,860820,6212,860820
358,998,860820,6212,860820
358,998,861820,6212,861820
359,1000,862820,6212,862820
359,1000,863820,6212,863820
359,1000,863980,6212,863980
359,1000,863980,6212,863980
359,1000,864980,6212,864980
359,1000,865980,6212,865980
359,1000,866790,6212,866790
359,1000,867790,6212,867790
359,1000,868260,6212,868260
359,1000,868490,6212,868490
360,1002,869300,6212,869300
360,1002,869620,6212,869620
360,1002,870430,6212,870430
361,1004,870750,6212,870750
361,1004,871210,6212,871210
361,1004,872210,6212,872210
362,1006,873210,6212,873210
362,1006,873860,6212,873860
362,1006,874860,6212,874860
362,1006,875860,6212,875860
363,1008,876860,6212,876860
364,1016,877860,6212,877860
364,1016,878860,6212,878860
364,1016,879860,6212,879860
364,1016,880670,6212,880670
364,1016,881480,6212,881480
364,1016,882480,6212,882480
364,1016,883480,6212,883480
364,1016,884480,6212,884480
364,1016,885480,6212,885480
365,1018,886480,6212,886480
365,1018,887480,6212,887480
366,1020,888290,6212,888290
367,1022,889290,6212,889290
367,1022,890290,6212,890290
368,1024,891290,6212,891290
368,1024,892100,6212,892100
369,1028,893100,6212,893100
369,1028,894100,6212,894100
369,1028,894690,6212,894690
369,1028,895690,6212,895690
370,1030,896690,6212,896690
370,1030,897690,6212,897690
370,1030,897690,6212,897690
371,1032,898010,6212,898010
371,1032,898010,6212,898010
371,1032,898010,6212,898010
371,1032,899010,6212,899010
371,1032,899010,6212,899010
371,1032,899820,6212,899820
372,1034,900820,6212,900820
372,1034,900980,6212,900980
372,1034,901790,6212,901790
373,1036,902020,6212,902020
373,1036,902020,6212,902020
373,1036,902830,6212,902830
373,1036,903200,6212,903200
374,1038,903850,6212,903850
374,1038,904850,6212,904850
375,1040,905850,6212,905850
375,1040,906170,6212,906170
375,1040,906640,6212,906640
375,1040,906870,6212,906870
376,1048,914870,6212,914870
377,1050,915680,6212,915680
377,1050,916680,6212,916680
378,1052,917490,6212,917490
378,1052,918490,6212,918490
379,1054,919490,6212,919490
380,1056,920490,6212,920490
380,1056,921490,6212,921490
380,1056,922300,6212,922300
381,1058,923300,6212,923300
381,1058,924110,6212,924110
382,1060,925110,6212,925110
382,1060,925580,6212,925580
382,1060,926050,6212,926050
383,1062,927050,6212,927050
383,1062,927370,6212,927370
383,1062,927840,6212,927840
384,1066,928840,6212,928840
384,1066,929840,6212,929840
385,1074,930840,6212,930840
385,1074,931160,6212,931160
385,1074,931390,6212,931390
385,1074,932390,6212,932390
385,1074,933390,6212,933390
385,1074,934390,6212,934390
385,1074,935200,6212,935200
385,1074,936010,6212,936010
385,1074,937010,6212,937010
385,1074,937480,6212,937480
386,1082,938480,6212,938480
387,1084,938950,6212,938950
387,1084,939950,6212,939950
387,1084,940950,6212,940950
387,1084,941950,6212,941950
387,1084,942950,6212,942950
388,1086,943540,6212,943540
388,1086,944010,6212,944010
388,1086,944010,6212,944010
388,1086,944820,6212,944820
388,1086,944820,6212,944820
388,1086,944820,6212,944820
389,1090,948820,6212,948820
389,1090,949820,6212,949820
389,1090,951820,6212,951820
389,1090,952630,6212,952630
389,1090,953440,6212,953440
390,1092,954440,6212,954440
390,1092,954990,6212,954990
391,1094,955990,6212,955990
391,1094,956990,6212,956990
392,1096,957990,6212,957990
393,1098,958990,6212,958990
394,1100,959990,6212,959990
395,1102,960990,6212,960990
395,1102,961450,6212,961450
395,1102,962450,6212,962450
396,1104,962920,6212,962920
397,1106,963390,6212,963390
397,1106,964390,6212,964390
398,1108,965390,6212,965390
398,1108,966390,6212,966390
398,1108,967200,6212,967200
398,1108,967570,6212,967570
399,1110,968570,6212,968570
399,1110,968570,6212,968570
400,1118,969570,6212,969570
400,1118,970040,6212,970040
400,1118,971040,6212,971040
400,1118,971260,6212,971260
400,1118,972260,6212,972260
400,1118,973260,6212,973260
400,1118,973260,6212,973260
401,1122,974260,6212,974260
401,1122,975260,6212,975260
402,1130,976260,6212,976260
402,1130,977260,6212,977260
402,1130,978070,6212,978070
402,1130,979070,6212,979070
402,1130,980070,6212,980070
403,1132,981070,6212,981070
403,1132,982070,6212,982070
403,1132,983070,6212,983070
403,1132,984070,6212,984070
403,1132,984540,6212,984540
403,1132,985350,6212,985350
404,1134,985820,6212,985820
404,1134,986290,6212,986290
404,1134,987290,6212,987290
404,1134,987290,6212,987290
404,1134,987760,6212,987760
404,1134,988130,6212,988130
404,1134,989130,6212,989130
404,1134,989600,6212,989600
404,1134,990600,6212,990600
405,1142,991600,6212,991600
405,1142,991830,6212,991830
405,1142,992480,6212,992480
406,1144,992850,6212,992850
406,1144,993660,6212,993660
406,1144,994660,6212,994660
406,1144,995660,6212,995660
406,1144,996130,6212,996130
407,1146,997130,6212,997130
407,1146,997130,6212,997130
407,1146,998130,6212,998130
407,1146,999130,6212,999130
407,1146,999130,6212,999130
407,1146,999130,6212,999130
407,1146,999600,6212,999600
407,1146,1000600,6212,1000600
407,1146,1000920,6212,1000920
408,1148,1001150,6212,1001150
408,1148,1001310,6212,1001310
408,1148,1002310,6212,1002310
408,1148,1003310,6212,1003310
408,1148,1004310,6212,1004310
409,1156,1004310,6212,1004310
409,1156,1004780,6212,1004780
409,1156,1005590,6212,1005590
409,1156,1006180,6212,1006180
409,1156,1007180,6212,1007180
409,1156,1007830,6212,1007830
410,1160,1009830,6212,1009830
410,1160,1010830,6212,1010830
411,1168,1011830,6212,1011830
411,1168,1012830,6212,1012830
411,1168,1013830,6212,1013830
411,1168,1014830,6212,1014830
411,1168,1015830,6212,1015830
411,1168,1016830,6212,1016830
412,1170,1017150,6212,1017150
413,1174,1021150,6212,1021150
413,1174,1022150,6212,1022150
414,1176,1023150,6212,1023150
414,1176,1023800,6212,1023800
414,1176,1023800,6212,1023800
414,1176,1024800,6212,1024800
415,1180,1025800,6212,1025800
415,1180,1026610,6212,1026610
415,1180,1027420,6212,1027420
416,1182,1028420,6212,1028420
416,1182,1028420,6212,1028420
416,1182,1028890,6212,1028890
417,1184,1029890,6212,1029890
417,1184,1030120,6212,1030120
417,1184,1031120,6212,1031120
418,1186,1032120,6212,1032120
418,1186,1033120,6212,1033120
418,1186,1034120,6212,1034120
419,1188,1035120,6212,1035120
419,1188,1036120,6212,1036120
420,1190,1037120,6212,1037120
420,1190,1038120,6212,1038120
420,1190,1038120,6212,1038120
420,1190,1038120,6212,1038120
420,1190,1038930,6212,1038930
420,1190,1038930,6212,1038930
421,1192,1039740,6212,1039740
422,1194,1040740,6212,1040740
422,1194,1041740,6212,1041740
422,1194,1041740,6212,1041740
422,1194,1041900,6212,1041900
422,1194,1042220,6212,1042220
422,1194,1043220,6212,1043220
422,1194,1043220,6212,1043220
423,1196,1044220,6212,1044220
423,1196,1045220,6212,1045220
424,1200,1046220,6212,1046220
424,1200,1046540,6212,1046540
424,1200,1047540,6212,1047540
424,1200,1048540,6212,1048540
425,1202,1049350,6212,1049350
425,1202,1050350,6212,1050350
426,1204,1051160,6212,1051160
426,1204,1052160,6212,1052160
427,1206,1053160,6212,1053160
427,1206,1054160,6212,1054160
428,1208,1054810,6212,1054810
428,1208,1055810,6212,1055810
429,1210,1056620,6212,1056620
429,1210,1056620,6212,1056620
429,1210,1057270,6212,1057270
430,1212,1058270,6212,1058270
430,1212,1059270,6212,1059270
431,1214,1060270,6212,1060270
431,1214,1061270,6212,1061270
432,1216,1062080,6212,1062080
432,1216,1062550,6212,1062550
433,1218,1063550,6212,1063550
433,1218,1064550,6212,1064550
434,1220,1065360,6212,1065360
434,1220,1065360,6212,1065360
434,1220,1066360,6212,1066360
435,1222,1067170,6212,1067170
435,1222,1067720,6212,1067720
435,1222,1068040,6212,1068040
436,1224,1069040,6212,1069040
436,1224,1069040,6212,1069040
436,1224,1070040,6212,1070040
436,1224,1071040,6212,1071040
437,1226,1072040,6212,1072040
437,1226,1073040,6212,1073040
437,1226,1073510,6212,1073510
438,1228,1074510,6212,1074510
438,1228,1075510,6212,1075510
439,1230,1076320,6212,1076320
439,1230,1077320,6212,1077320
440,1238,1078320,6212,1078320
440,1238,1079130,6212,1079130
440,1238,1080130,6212,1080130
440,1238,1080130,6212,1080130
440,1238,1081130,6212,1081130
440,1238,1082130,6212,1082130
440,1238,1083130,6212,1083130
440,1238,1084130,6212,1084130
441,1240,1084600,6212,1084600
441,1240,1085600,6212,1085600
441,1240,1086250,6212,1086250
442,1242,1087250,6212,1087250
443,1244,1088250,6212,1088250
443,1244,1088570,6212,1088570
443,1244,1089380,6212,1089380
444,1246,1090380,6212,1090380
444,1246,1090380,6212,1090380
444,1246,1091380,6212,1091380
444,1246,1091380,6212,1091380
445,1248,1092380,6212,1092380
445,1248,1093190,6212,1093190
445,1248,1094190,6212,1094190
445,1248,1094190,6212,1094190
446,1252,1095190,6212,1095190
446,1252,1095660,6212,1095660
447,1254,1096470,6212,1096470
447,1254,1096470,6212,1096470
447,1254,1097470,6212,1097470
448,1256,1098470,6212,1098470
448,1256,1099280,6212,1099280
448,1256,1100090,6212,1100090
448,1256,1100740,6212,1100740
448,1256,1101550,6212,1101550
449,1258,1102360,6212,1102360
449,1258,1102360,6212,1102360
449,1258,1102360,6212,1102360
449,1258,1103360,6212,1103360
449,1258,1103360,6212,1103360
449,1258,1103680,6212,1103680
450,1260,1104680,6212,1104680
450,1260,1105680,6212,1105680
451,1262,1106680,6212,1106680
451,1262,1107490,6212,1107490
452,1264,1108490,6212,1108490
452,1264,1109080,6212,1109080
452,1264,1109080,6212,1109080
452,1264,1109080,6212,1109080
453,1272,1110080,6212,1110080
453,1272,1111080,6212,1111080
453,1272,1111080,6212,1111080
454,1280,1112080,6212,1112080
454,1280,1113080,6212,1113080
454,1280,1113450,6212,1113450
455,1282,1113680,6212,1113680
455,1282,1114680,6212,1114680
455,1282,1115680,6212,1115680
455,1282,1116490,6212,1116490
455,1282,1117140,6212,1117140
455,1282,1117140,6212,1117140
455,1282,1117950,6212,1117950
456,1284,1118760,6212,1118760
456,1284,1119760,6212,1119760
456,1284,1120130,6212,1120130
456,1284,1120130,6212,1120130
457,1292,1121130,6212,1121130
457,1292,1121600,6212,1121600
457,1292,1122600,6212,1122600
457,1292,1122600,6212,1122600
458,1296,1123600,6212,1123600
458,1296,1124600,6212,1124600
458,1296,1125600,6212,1125600
458,1296,1125920,6212,1125920
458,1296,1126920,6212,1126920
458,1296,1127920,6212,1127920
458,1296,1128920,6212,1128920
459,1298,1129730,6212,1129730
459,1298,1129950,6212,1129950
459,1298,1130270,6212,1130270
459,1298,1131080,6212,1131080
459,1298,1131550,6212,1131550
459,1298,1132550,6212,1132550
459,1298,1133550,6212,1133550
459,1298,1134020,6212,1134020
459,1298,1135020,6212,1135020
459,1298,1135490,6212,1135490
460,1302,1136490,6212,1136490
460,1302,1137490,6212,1137490
460,1302,1138300,6212,1138300
460,1302,1138770,6212,1138770
460,1302,1139580,6212,1139580
461,1304,1139900,6212,1139900
461,1304,1140710,6212,1140710
461,1304,1141710,6212,1141710
461,1304,1142520,6212,1142520
462,1306,1143520,6212,1143520
462,1306,1144520,6212,1144520
462,1306,1144740,6212,1144740
462,1306,1145740,6212,1145740
463,1308,1146550,6212,1146550
463,1308,1146920,6212,1146920
463,1308,1147030,6212,1147030
463,1308,1147030,6212,1147030
463,1308,1148030,6212,1148030
464,1310,1149030,6212,1149030
464,1310,1150030,6212,1150030
465,1312,1151030,6212,1151030
465,1312,1152030,6212,1152030
466,1320,1153030,6212,1153030
467,1322,1154030,6212,1154030
468,1330,1155030,6212,1155030
468,1330,1156030,6212,1156030
469,1332,1157030,6212,1157030
469,1332,1158030,6212,1158030
469,1332,1158500,6212,1158500
469,1332,1158820,6212,1158820
469,1332,1159630,6212,1159630
469,1332,1159630,6212,1159630
469,1332,1160280,6212,1160280
469,1332,1160280,6212,1160280
469,1332,1161280,6212,1161280
469,1332,1161280,6212,1161280
469,1332,1162280,6212,1162280
469,1332,1163280,6212,1163280
469,1332,1163600,6212,1163600
469,1332,1164250,6212,1164250
469,1332,1164840,6212,1164840
469,1332,1165650,6212,1165650
469,1332,1166120,6212,1166120
469,1332,1166930,6212,1166930
469,1332,1167250,6212,1167250
469,1332,1168250,6212,1168250
469,1332,1169250,6212,1169250
469,1332,1169620,6212,1169620
470,1334,1170090,6212,1170090
470,1334,1170900,6212,1170900
470,1334,1171120,6212,1171120
471,1336,1172120,6212,1172120
471,1336,1173120,6212,1173120
472,1338,1174120,6212,1174120
473,1340,1175120,6212,1175120
473,1340,1175120,6212,1175120
473,1340,1176120,6212,1176120
473,1340,1176930,6212,1176930
474,1342,1177930,6212,1177930
474,1342,1178250,6212,1178250
475,1344,1178720,6212,1178720
476,1346,1179720,6212,1179720
476,1346,1180720,6212,1180720
476,1346,1180720,6212,1180720
476,1346,1180720,6212,1180720
476,1346,1181370,6212,1181370
477,1348,1182370,6212,1182370
477,1348,1182920,6212,1182920
477,1348,1183730,6212,1183730
478,1350,1184730,6212,1184730
478,1350,1185730,6212,1185730
478,1350,1185730,6212,1185730
479,1352,1186380,6212,1186380
479,1352,1187380,6212,1187380
480,1360,1188380,6212,1188380
481,1362,1189380,6212,1189380
481,1362,1189700,6212,1189700
481,1362,1190170,6212,1190170
481,1362,1191170,6212,1191170
482,1364,1192170,6212,1192170
482,1364,1193170,6212,1193170
482,1364,1194170,6212,1194170
482,1364,1194170,6212,1194170
482,1364,1194170,6212,1194170
482,1364,1195170,6212,1195170
482,1364,1195980,6212,1195980
482,1364,1196790,6212,1196790
482,1364,1197790,6212,1197790
482,1364,1197790,6212,1197790
482,1364,1197790,6212,1197790
483,1368,1198790,6212,1198790
483,1368,1199110,6212,1199110
483,1368,1199430,6212,1199430
483,1368,1200430,6212,1200430
484,1370,1201240,6212,1201240
484,1370,1202240,6212,1202240
484,1370,1203240,6212,1203240
484,1370,1203710,6212,1203710
485,1372,1204520,6212,1204520
485,1372,1204990,6212,1204990
485,1372,1205990,6212,1205990
485,1372,1206150,6212,1206150
485,1372,1206150,6212,1206150
485,1372,1206740,6212,1206740
486,1374,1207740,6212,1207740
486,1374,1208210,6212,1208210
486,1374,1208530,6212,1208530
486,1374,1209530,6212,1209530
487,1376,1210530,6212,1210530
488,1384,1211530,6212,1211530
488,1384,1212530,6212,1212530
488,1384,1213340,6212,1213340
488,1384,1214340,6212,1214340
489,1386,1214810,6212,1214810
490,1388,1215360,6212,1215360
490,1388,1216360,6212,1216360
490,1388,1216360,6212,1216360
490,1388,1217360,6212,1217360
490,1388,1217360,6212,1217360
491,1390,1218360,6212,1218360
492,1394,1219360,6212,1219360
492,1394,1220360,6212,1220360
492,1394,1220830,6212,1220830
492,1394,1220830,6212,1220830
492,1394,1221050,6212,1221050
492,1394,1221700,6212,1221700
492,1394,1221700,6212,1221700
493,1396,1222510,6212,1222510
493,1396,1223510,6212,1223510
493,1396,1224320,6212,1224320
493,1396,1225320,6212,1225320
493,1396,1225970,6212,1225970
493,1396,1226970,6212,1226970
493,1396,1227520,6212,1227520
493,1396,1227980,6212,1227980
494,1398,1228980,6212,1228980
494,1398,1229980,6212,1229980
494,1398,1229980,6212,1229980
