ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1601270.61,41.11,4.46,286849.74,7.36
1601270.61,41.11,4.46,286849.74,7.36
1600900.84,41.11,4.46,286828.3,7.37
1600719.62,41.12,4.47,286818.64,7.37
1600349.85,41.12,4.47,286940.56,7.37
1600434.08,41.12,4.47,287008.34,7.37
1600040.07,41.12,4.47,286812.22,7.37
1599658.3,41.12,4.47,286781.14,7.37
1599658.3,41.12,4.47,286781.14,7.37
1599658.3,41.12,4.47,286781.14,7.37
1599658.3,41.12,4.47,286781.14,7.37
1599288.53,41.12,4.47,287021.74,7.38
1599339.71,41.13,4.48,287001.78,7.38
1599339.71,41.13,4.48,287001.78,7.38
1598936.9,41.13,4.48,286982.95,7.38
1598638.11,41.12,4.47,286712.6,7.38
1598476.21,41.12,4.47,286759.81,7.38
1598073.4,41.12,4.47,286720.87,7.38
1597670.58,41.12,4.48,286705.12,7.38
1597673.48,41.12,4.48,286720.33,7.38
1597277.12,41.12,4.48,287192.12,7.39
1597277.12,41.12,4.48,287192.12,7.39
1597056.4,41.13,4.48,287168.41,7.39
1596674.63,41.13,4.48,287512.6,7.41
1596674.63,41.13,4.48,287512.6,7.41
1596674.63,41.13,4.48,287512.6,7.41
1596674.63,41.13,4.48,287512.6,7.41
1596722.01,41.13,4.49,287229.26,7.4
1596333.78,41.13,4.49,287572.48,7.41
1595990.85,41.14,4.49,287567.66,7.41
1596075.08,41.14,4.5,287549.44,7.41
1596075.08,41.14,4.5,287549.44,7.41
1596075.08,41.14,4.5,287549.44,7.41
1595705.31,41.14,4.5,287567.07,7.41
1595705.31,41.14,4.5,287567.07,7.41
1595483.21,41.14,4.5,287368.07,7.41
1595113.43,41.14,4.5,287360.2,7.41
1595113.43,41.14,4.5,287360.2,7.41
1595113.43,41.14,4.5,287360.2,7.41
1594932.21,41.15,4.5,287340.51,7.41
1594562.44,41.15,4.5,287657.13,7.42
1594192.67,41.15,4.5,287440.41,7.42
1594153.06,41.15,4.51,288278.22,7.44
1593852.89,41.15,4.5,287853.92,7.43
1593852.89,41.15,4.5,287853.92,7.43
1593840.14,41.16,4.51,287854.34,7.43
1593658.92,41.16,4.52,287833.62,7.43
1593658.92,41.16,4.52,287833.62,7.43
1593289.14,41.16,4.52,287873.94,7.44
1593289.14,41.16,4.52,287873.94,7.44
1593131.01,41.16,4.51,287720.1,7.43
1592761.24,41.16,4.51,287670.07,7.43
1592761.24,41.16,4.51,287670.07,7.43
1592416.11,41.15,4.51,287408.59,7.43
1592417.55,41.15,4.51,287416.19,7.43
1592236.33,41.16,4.51,287413.24,7.43
1592236.33,41.16,4.51,287413.24,7.43
1592078.2,41.16,4.51,287259.78,7.43
1591708.42,41.16,4.51,288154.56,7.45
1591314.79,41.15,4.51,287906.19,7.45
1591398.07,41.16,4.51,287112.15,7.43
1591039.94,41.16,4.52,288188.68,7.46
1590762.12,41.16,4.51,287847.87,7.45
1590407.19,41.16,4.51,287841.65,7.45
1590114.25,41.15,4.51,287543.54,7.44
1589921.03,41.16,4.51,287526.72,7.44
1589921.03,41.16,4.51,287526.72,7.44
1589539.26,41.16,4.51,287540.45,7.45
1589157.48,41.16,4.52,287520.66,7.45
1589157.48,41.16,4.52,287520.66,7.45
1589157.48,41.16,4.52,287520.66,7.45
1588775.7,41.16,4.52,287636.87,7.45
1588582.48,41.16,4.52,287538.34,7.45
1588389.26,41.17,4.52,287511.21,7.45
1588196.04,41.17,4.53,288254.46,7.47
1588196.04,41.17,4.53,288254.46,7.47
1588238.24,41.18,4.54,288248.78,7.47
1587868.46,41.18,4.54,288273.58,7.48
1587868.46,41.18,4.54,288273.58,7.48
1587661.96,41.18,4.53,288245.35,7.48
1587292.19,41.18,4.53,288384.65,7.48
1587292.19,41.18,4.53,288384.65,7.48
1587292.19,41.18,4.53,288384.65,7.48
1587292.19,41.18,4.53,288384.65,7.48
1587292.19,41.18,4.53,288384.65,7.48
1587292.19,41.18,4.53,288384.65,7.48
1587292.19,41.18,4.53,288384.65,7.48
1586932.0,41.17,4.53,288016.93,7.47
1586750.78,41.18,4.53,287883.23,7.47
1586466.62,41.17,4.53,287644.25,7.47
1586096.85,41.17,4.53,287613.58,7.47
1585915.63,41.18,4.53,288031.49,7.48
1585545.86,41.18,4.54,287950.24,7.48
1585364.64,41.18,4.54,288267.67,7.49
1585021.71,41.18,4.54,288271.03,7.49
1585021.71,41.18,4.54,288271.03,7.49
1585210.38,41.19,4.55,288245.14,7.49
1584840.61,41.19,4.55,288284.86,7.49
1584840.61,41.19,4.55,288284.86,7.49
1584470.84,41.19,4.55,288291.82,7.5
1584470.84,41.19,4.55,288291.82,7.5
1584470.84,41.19,4.55,288291.82,7.5
1584252.0,41.19,4.55,288252.42,7.49
1584070.78,41.2,4.55,288234.1,7.5
1583771.17,41.19,4.55,288355.64,7.5
1583401.4,41.19,4.55,288324.52,7.5
1583401.4,41.19,4.55,288324.52,7.5
1583485.63,41.2,4.56,288293.97,7.5
1583485.63,41.2,4.56,288305.72,7.5
1583115.86,41.2,4.56,288910.47,7.52
1583115.86,41.2,4.56,288910.47,7.52
1582772.93,41.2,4.56,288912.06,7.52
1582403.16,41.2,4.56,288889.04,7.52
1582487.39,41.21,4.57,288959.1,7.53
1582487.39,41.21,4.57,288959.1,7.53
1582487.39,41.21,4.57,288959.1,7.53
1582117.61,41.21,4.57,288898.92,7.53
1582078.01,41.22,4.58,288878.19,7.53
1582078.01,41.22,4.58,288878.19,7.53
1581777.84,41.21,4.57,289156.23,7.53
1581408.07,41.22,4.57,289012.7,7.53
1581045.91,41.22,4.57,288943.52,7.53
1580889.02,41.21,4.57,288800.81,7.53
1580889.02,41.21,4.57,288800.81,7.53
1580531.26,41.22,4.57,289224.41,7.54
1580188.34,41.22,4.57,289220.98,7.54
1580007.12,41.22,4.58,289199.7,7.55
1580060.05,41.23,4.59,289237.95,7.55
1579690.27,41.23,4.59,289266.51,7.55
1579690.27,41.23,4.59,289266.51,7.55
1579693.17,41.23,4.59,289291.62,7.55
1579323.4,41.23,4.59,289327.17,7.55
1578953.62,41.23,4.59,289317.88,7.56
1579045.47,41.24,4.6,290390.18,7.58
1579045.47,41.24,4.6,290390.18,7.58
1579042.48,41.24,4.6,290556.84,7.59
1578491.83,41.24,4.6,290092.08,7.58
1578491.83,41.24,4.6,290092.08,7.58
1578491.83,41.24,4.6,290092.08,7.58
1578479.08,41.25,4.6,290092.51,7.58
1578297.86,41.25,4.61,290071.79,7.58
1577928.08,41.25,4.61,290117.46,7.58
1577928.08,41.25,4.61,290117.46,7.58
1577928.08,41.25,4.61,290117.46,7.58
1577627.91,41.25,4.6,290081.57,7.58
1577258.14,41.25,4.6,290060.78,7.59
1577258.14,41.25,4.6,290065.22,7.59
1576888.37,41.25,4.61,290757.16,7.61
1576533.83,41.25,4.61,290365.04,7.6
1576368.61,41.25,4.61,290166.79,7.59
1576526.05,41.26,4.62,291022.1,7.62
1576183.12,41.26,4.62,291025.46,7.62
1576001.9,41.27,4.62,291008.67,7.62
1575653.0,41.26,4.62,290652.18,7.61
1575653.0,41.26,4.62,290652.18,7.61
1575653.0,41.26,4.62,290652.18,7.61
1575653.0,41.26,4.62,290652.18,7.61
1575283.23,41.27,4.62,290724.2,7.62
1575367.46,41.27,4.63,290682.7,7.62
1574997.68,41.27,4.63,290769.93,7.62
1574603.68,41.27,4.63,290631.03,7.62
1574249.14,41.27,4.63,291282.05,7.64
1574249.14,41.27,4.63,291282.05,7.64
1574249.14,41.27,4.63,291272.33,7.64
1574249.14,41.27,4.63,291272.33,7.64
1573871.75,41.27,4.63,290832.48,7.63
1573494.36,41.27,4.63,290857.73,7.63
1573151.44,41.27,4.63,290855.86,7.63
1572781.66,41.27,4.63,290832.86,7.63
1572970.34,41.28,4.64,290898.97,7.63
1572600.56,41.28,4.64,290828.69,7.63
1572602.01,41.28,4.64,290832.9,7.64
1572260.64,41.28,4.64,290830.62,7.64
1572221.04,41.29,4.64,291520.56,7.66
1571866.49,41.29,4.64,291564.23,7.66
1571701.28,41.29,4.65,290960.93,7.64
1571488.82,41.3,4.65,291740.64,7.67
1571488.82,41.3,4.65,291740.64,7.67
1571145.9,41.3,4.65,291737.93,7.67
1570964.68,41.3,4.66,291716.7,7.67
1570594.9,41.3,4.66,291771.07,7.67
1570225.13,41.3,4.66,291739.76,7.67
1570043.91,41.31,4.66,291707.44,7.67
1570059.27,41.31,4.67,292034.94,7.68
1570059.27,41.31,4.67,292034.94,7.68
1569689.49,41.32,4.67,291705.42,7.68
1569689.49,41.32,4.67,291705.42,7.68
1569319.72,41.32,4.67,292457.34,7.7
1568976.79,41.32,4.68,292455.12,7.7
1568607.02,41.32,4.68,292431.99,7.7
1568425.8,41.32,4.68,292477.42,7.71
1568056.03,41.33,4.68,292440.75,7.71
1567672.03,41.32,4.68,292053.84,7.7
1567672.03,41.32,4.68,292053.84,7.7
1567490.81,41.32,4.68,292036.29,7.7
1567490.81,41.32,4.68,292036.29,7.7
1567121.03,41.33,4.68,292284.61,7.71
1567121.25,41.33,4.68,292297.08,7.71
1567121.25,41.33,4.68,292297.08,7.71
1566751.48,41.33,4.68,292285.6,7.71
1566381.7,41.33,4.68,292413.35,7.72
1566381.7,41.33,4.68,292413.35,7.72
1566492.78,41.34,4.69,292417.06,7.72
1566492.78,41.34,4.69,292417.06,7.72
1566123.01,41.34,4.69,292390.31,7.72
1566014.82,41.34,4.69,292282.06,7.71
1565645.05,41.34,4.69,292364.41,7.72
1565275.28,41.34,4.69,292462.79,7.72
1564905.5,41.34,4.7,292424.24,7.72
1564550.96,41.34,4.7,293273.52,7.75
1564516.64,41.35,4.71,293370.77,7.75
1564399.99,41.35,4.71,293316.48,7.75
1564057.06,41.35,4.71,293314.26,7.76
1563875.84,41.36,4.71,293292.27,7.76
1563530.71,41.35,4.71,292935.56,7.75
1563530.71,41.35,4.71,292935.56,7.75
1563530.71,41.35,4.71,292935.56,7.75
1563230.54,41.35,4.71,292615.04,7.74
1563230.54,41.35,4.71,292615.04,7.74
1563230.54,41.35,4.71,292621.15,7.74
1563072.31,41.35,4.7,292467.35,7.74
1563072.31,41.35,4.7,292467.35,7.74
1562702.54,41.35,4.7,292511.64,7.74
1562702.54,41.35,4.7,292511.64,7.74
1562332.76,41.35,4.7,292460.14,7.74
1561962.99,41.35,4.71,293089.05,7.76
1561962.99,41.35,4.71,293089.05,7.76
1561962.99,41.35,4.71,293089.05,7.76
1562062.45,41.36,4.71,293353.36,7.77
1562112.99,41.37,4.73,293609.32,7.78
1562224.07,41.38,4.73,293613.35,7.78
1562224.07,41.38,4.73,293613.35,7.78
1562224.07,41.38,4.73,293613.35,7.78
1561854.29,41.38,4.73,293647.82,7.78
1561460.29,41.37,4.73,293604.2,7.78
1561460.29,41.37,4.73,293604.2,7.78
1561460.29,41.37,4.73,293604.2,7.78
1561090.52,41.37,4.73,293738.86,7.79
1561090.52,41.37,4.73,293738.86,7.79
1560523.81,41.37,4.72,293464.83,7.78
1560154.04,41.37,4.73,293320.62,7.78
1560154.04,41.37,4.73,293320.62,7.78
1560154.04,41.37,4.73,293320.62,7.78
1559784.26,41.37,4.73,293300.08,7.78
1559784.26,41.37,4.73,293300.08,7.78
1559414.49,41.37,4.73,293619.12,7.79
1559467.42,41.38,4.74,293351.4,7.78
1559467.42,41.38,4.74,293351.4,7.78
1559467.42,41.38,4.74,293351.4,7.78
1559551.65,41.39,4.74,294223.7,7.81
1559551.65,41.39,4.74,294223.7,7.81
1559551.65,41.39,4.74,294223.7,7.81
1559551.65,41.39,4.74,294223.7,7.81
1559397.28,41.39,4.75,294230.85,7.81
1559397.28,41.39,4.75,294230.85,7.81
1559397.28,41.39,4.75,294230.85,7.81
1559397.28,41.39,4.75,294230.85,7.81
1559027.5,41.39,4.75,294205.09,7.81
1558633.5,41.39,4.74,293779.99,7.8
1558263.73,41.39,4.74,293799.13,7.8
1557887.76,41.39,4.75,293795.15,7.81
1557887.76,41.39,4.75,293795.15,7.81
1557887.76,41.39,4.75,293795.15,7.81
1557887.76,41.39,4.75,293795.15,7.81
1557887.76,41.39,4.75,293795.15,7.81
1557887.76,41.39,4.75,293795.15,7.81
1557706.54,41.39,4.75,293778.29,7.81
1557255.38,41.39,4.74,293319.08,7.8
1557255.38,41.39,4.74,293319.08,7.8
1557255.38,41.39,4.74,293319.08,7.8
1557255.38,41.39,4.74,293319.08,7.8
1556885.6,41.39,4.75,293304.58,7.8
1556885.6,41.39,4.75,293304.58,7.8
1556729.94,41.39,4.74,293164.29,7.79
1556360.17,41.39,4.74,293330.62,7.8
1556360.17,41.39,4.74,293330.62,7.8
1556452.97,41.39,4.75,293255.57,7.8
1556413.36,41.4,4.76,294261.8,7.83
1556010.55,41.4,4.76,294244.34,7.83
1555627.98,41.4,4.75,293765.93,7.82
1555413.72,41.4,4.76,293788.07,7.82
1555199.46,41.4,4.76,293773.88,7.82
1555199.46,41.4,4.76,293773.88,7.82
1554796.65,41.4,4.76,293757.14,7.82
1554393.83,41.4,4.76,293902.7,7.83
1553991.02,41.4,4.77,293990.0,7.83
1553991.02,41.4,4.77,293990.0,7.83
1553991.02,41.4,4.77,293990.0,7.83
1553588.21,41.4,4.77,294113.25,7.84
1553699.28,41.41,4.77,294116.96,7.84
1553518.06,41.42,4.78,294097.0,7.84
1553148.29,41.42,4.78,294119.75,7.84
1552778.52,41.42,4.78,294085.61,7.84
1552778.52,41.42,4.78,294085.61,7.84
1552778.52,41.42,4.78,294085.61,7.84
1552478.35,41.41,4.78,293932.98,7.84
1552320.21,41.41,4.77,293778.92,7.84
1551950.44,41.41,4.77,293819.92,7.84
1551580.66,41.41,4.78,293779.75,7.84
1551580.66,41.41,4.78,293800.79,7.84
1551541.06,41.42,4.78,293789.06,7.84
1551541.06,41.42,4.78,293789.06,7.84
1551171.29,41.42,4.78,294717.58,7.87
1550777.29,41.42,4.78,294274.01,7.86
1550777.29,41.42,4.78,294274.01,7.86
1550434.36,41.42,4.78,294269.19,7.86
1550253.14,41.42,4.78,294249.8,7.86
1549883.37,41.42,4.79,294266.35,7.86
1549843.76,41.43,4.79,294261.13,7.87
1546912.43,41.44,4.8,294215.65,7.88
1546912.43,41.44,4.8,294215.65,7.88
1546542.65,41.44,4.8,294614.13,7.89
1546542.65,41.44,4.8,294614.13,7.89
1546172.88,41.44,4.8,294503.62,7.89
1546172.88,41.44,4.8,294503.62,7.89
1546172.88,41.44,4.8,294503.62,7.89
1545872.71,41.44,4.8,294286.52,7.89
1545510.55,41.44,4.8,294043.47,7.88
1545510.55,41.44,4.8,294043.47,7.88
1545510.55,41.44,4.8,294043.47,7.88
1545510.55,41.44,4.8,294043.47,7.88
1545133.16,41.44,4.8,294480.45,7.9
1544790.24,41.44,4.8,294476.26,7.9
1544420.46,41.44,4.8,294455.58,7.9
1544420.46,41.44,4.8,294455.58,7.9
1544420.46,41.44,4.8,294455.58,7.9
1544420.46,41.44,4.8,294455.58,7.9
1544050.69,41.44,4.81,294475.08,7.9
1544050.69,41.44,4.81,294475.08,7.9
1544050.69,41.44,4.81,294475.08,7.9
1543869.47,41.45,4.81,294455.13,7.91
1543499.7,41.45,4.81,294455.16,7.91
1543199.53,41.44,4.81,294158.31,7.9
1543018.31,41.45,4.81,294380.86,7.91
1543206.98,41.46,4.82,294157.69,7.9
1543025.76,41.46,4.82,295201.21,7.93
1542682.84,41.46,4.83,295197.03,7.93
1542313.06,41.46,4.83,295208.47,7.94
1542313.06,41.46,4.83,295208.47,7.94
1542313.06,41.46,4.83,295208.47,7.94
1542313.06,41.46,4.83,295208.47,7.94
1542313.06,41.46,4.83,295208.47,7.94
1542203.3,41.46,4.83,295098.89,7.93
1541833.53,41.46,4.83,295090.88,7.94
1541652.31,41.47,4.83,295068.37,7.94
1541652.31,41.47,4.83,295068.37,7.94
1541183.86,41.46,4.82,294566.12,7.92
1540814.09,41.46,4.83,294682.08,7.93
1540816.98,41.46,4.83,294697.99,7.93
1540447.21,41.46,4.83,294573.03,7.93
1540265.99,41.47,4.83,294584.67,7.93
1540265.99,41.47,4.83,294584.67,7.93
1539896.22,41.47,4.83,294933.03,7.94
1536700.55,41.47,4.84,294891.46,7.96
1536357.63,41.48,4.84,294883.53,7.96
1536357.63,41.48,4.84,294883.53,7.96
1535987.85,41.48,4.85,294978.58,7.97
1535987.85,41.48,4.85,294978.58,7.97
1535987.85,41.48,4.85,294978.58,7.97
1535948.25,41.48,4.85,294916.54,7.97
1535790.11,41.48,4.85,294785.08,7.96
1535874.34,41.49,4.86,294912.8,7.97
1535504.57,41.49,4.86,294872.77,7.97
1535504.57,41.49,4.86,294872.77,7.97
1535150.03,41.49,4.86,295941.33,8.0
1535150.03,41.49,4.86,295941.33,8.0
1534772.64,41.49,4.86,295293.59,7.98
1534767.72,41.5,4.87,295668.11,7.99
1534983.24,41.51,4.88,295666.75,7.99
1534613.47,41.51,4.88,295645.59,8.0
1534613.47,41.51,4.88,295645.59,8.0
1533866.06,41.5,4.87,295101.1,7.98
1533866.06,41.5,4.87,295101.1,7.98
1533866.06,41.5,4.87,295101.1,7.98
1533866.06,41.5,4.87,295101.1,7.98
1533866.06,41.5,4.87,295101.1,7.98
1533684.84,41.5,4.87,295141.77,7.99
1533315.06,41.5,4.87,295117.7,7.99
1532973.69,41.5,4.87,295093.03,7.99
1532973.69,41.5,4.87,295093.03,7.99
1532973.69,41.5,4.87,295093.03,7.99
1532924.94,41.5,4.87,295045.4,7.99
1532924.94,41.5,4.87,295045.4,7.99
1532548.98,41.5,4.87,295048.59,7.99
1532633.21,41.51,4.88,295333.95,8.0
1532633.21,41.51,4.88,295333.95,8.0
1532633.21,41.51,4.88,295333.95,8.0
1532263.43,41.51,4.88,295259.11,8.0
1532017.83,41.51,4.88,295140.56,8.0
1531648.06,41.51,4.88,295758.53,8.01
1531278.29,41.51,4.88,295627.78,8.01
1531329.47,41.52,4.89,295604.93,8.01
1530935.47,41.51,4.88,295635.23,8.02
1530532.66,41.51,4.88,295615.38,8.02
1530532.66,41.51,4.88,295615.38,8.02
1530318.4,41.51,4.89,295602.07,8.02
1529915.58,41.51,4.89,295608.01,8.02
1529915.58,41.51,4.89,295608.01,8.02
1529915.58,41.51,4.89,295608.01,8.02
1530145.13,41.52,4.9,295596.69,8.02
1529802.2,41.52,4.9,295598.28,8.02
1529432.43,41.53,4.9,295572.17,8.03
1529432.43,41.53,4.9,295572.17,8.03
1529222.77,41.52,4.9,295811.85,8.03
1529222.77,41.52,4.9,295811.85,8.03
1528853.0,41.52,4.9,295857.38,8.04
1528483.23,41.53,4.9,295817.77,8.04
1528113.46,41.53,4.9,296004.1,8.04
1527743.68,41.53,4.9,295925.31,8.04
1527381.52,41.53,4.9,295841.23,8.04
1527004.14,41.53,4.9,295790.9,8.04
1526601.32,41.53,4.91,296114.72,8.06
1526387.06,41.53,4.91,296338.98,8.06
1526387.06,41.53,4.91,296338.98,8.06
1526044.14,41.54,4.91,296339.33,8.07
1526044.14,41.54,4.91,296339.33,8.07
1525674.36,41.54,4.91,296316.57,8.07
1525758.59,41.55,4.92,296353.74,8.07
1525364.59,41.54,4.92,296335.58,8.07
1525071.65,41.54,4.91,296018.5,8.06
1524701.88,41.54,4.91,295991.52,8.06
1524520.66,41.54,4.92,295987.33,8.07
1524150.89,41.54,4.92,296184.62,8.07
1523781.11,41.54,4.92,295981.79,8.07
1523599.89,41.55,4.92,296407.12,8.08
1523599.89,41.55,4.92,296407.12,8.08
1523710.97,41.56,4.93,296411.15,8.08
1523710.97,41.56,4.93,296411.15,8.08
1523341.2,41.56,4.93,296386.78,8.09
1523341.2,41.56,4.93,296370.09,8.09
1523341.2,41.56,4.93,296370.09,8.09
1522971.42,41.56,4.93,296424.27,8.09
1522577.42,41.55,4.93,296389.05,8.09
1522207.65,41.55,4.93,296360.05,8.09
1522207.65,41.55,4.93,296360.05,8.09
1522207.65,41.55,4.93,296360.05,8.09
1522291.88,41.56,4.94,296596.92,8.1
1521922.11,41.56,4.94,296444.23,8.1
1521552.33,41.56,4.94,296409.79,8.1
1521202.19,41.57,4.94,296875.6,8.11
1521202.19,41.57,4.94,296875.6,8.11
1521202.19,41.57,4.94,296875.6,8.11
1521202.19,41.57,4.94,296875.6,8.11
1521047.82,41.57,4.95,296882.74,8.11
1520644.18,41.57,4.94,296480.62,8.1
1520604.58,41.57,4.95,296486.29,8.11
1520604.58,41.57,4.95,296486.29,8.11
1520234.81,41.57,4.95,296463.35,8.11
1520234.81,41.57,4.95,296463.35,8.11
1520076.18,41.57,4.95,296380.6,8.11
1519776.01,41.57,4.94,296362.77,8.11
1519776.01,41.57,4.94,296362.77,8.11
1519406.24,41.57,4.94,296388.68,8.11
1519406.24,41.57,4.94,296388.68,8.11
1519406.24,41.57,4.94,296388.68,8.11
1519036.46,41.57,4.94,296365.54,8.11
1518855.24,41.57,4.95,296353.34,8.11
1518441.61,41.57,4.94,295942.69,8.1
1518071.84,41.57,4.94,296381.05,8.12
1518032.23,41.57,4.95,296529.22,8.12
1517877.86,41.58,4.96,296536.36,8.12
1517877.86,41.58,4.96,296536.36,8.12
1517877.86,41.58,4.96,296536.36,8.12
1517667.47,41.58,4.95,296462.34,8.12
1517486.25,41.58,4.96,296445.47,8.12
1517570.48,41.59,4.96,296430.02,8.12
1517389.26,41.59,4.97,296461.97,8.13
1517208.04,41.6,4.97,296437.06,8.13
1517026.82,41.6,4.98,296425.64,8.13
1516657.05,41.6,4.98,297353.34,8.16
1516657.05,41.6,4.98,297353.34,8.16
1516657.05,41.6,4.98,297353.34,8.16
1516657.05,41.6,4.98,297353.34,8.16
1516287.28,41.6,4.98,297628.04,8.17
1516132.9,41.61,4.98,297635.18,8.17
1515763.13,41.61,4.99,297611.61,8.17
1515393.36,41.61,4.99,297631.25,8.17
1515023.58,41.61,4.99,297611.47,8.17
1514653.81,41.61,4.99,297602.43,8.18
1514653.81,41.61,4.99,297602.43,8.18
1514653.81,41.61,4.99,297602.43,8.18
1514284.04,41.62,4.99,297590.44,8.18
1513890.04,41.61,4.99,297230.38,8.17
1513520.26,41.61,4.99,297488.8,8.18
1513150.49,41.61,4.99,297391.07,8.18
1513150.49,41.61,4.99,297391.07,8.18
1512807.56,41.61,4.99,297394.43,8.18
1512807.56,41.61,4.99,297394.43,8.18
1512437.79,41.62,4.99,297434.43,8.18
1512068.02,41.62,4.99,297393.47,8.19
1511886.8,41.62,5.0,297383.15,8.19
1511517.03,41.62,5.0,297478.62,8.19
1511517.03,41.62,5.0,297478.62,8.19
1511335.81,41.63,5.0,297867.19,8.2
1511154.59,41.63,5.01,297856.2,8.21
1511343.26,41.64,5.02,298158.7,8.21
1511000.33,41.64,5.02,298159.06,8.22
1510819.11,41.65,5.02,298140.09,8.22
1510637.89,41.65,5.03,298131.71,8.22
1510637.89,41.65,5.03,298131.71,8.22
1510637.89,41.65,5.03,298131.71,8.22
1510287.85,41.65,5.02,298096.6,8.22
1509918.07,41.65,5.02,298121.41,8.22
1509736.85,41.65,5.03,298100.93,8.22
1509821.08,41.66,5.04,298088.52,8.22
1509639.86,41.66,5.04,298883.72,8.25
1509458.64,41.67,5.04,299337.83,8.26
1509082.68,41.67,5.05,299342.04,8.27
1508923.76,41.67,5.04,299184.68,8.26
1508923.76,41.67,5.04,299184.68,8.26
1508529.75,41.66,5.04,298783.23,8.25
1508315.49,41.66,5.04,298765.64,8.25
1508315.49,41.66,5.04,298765.64,8.25
1508242.85,41.67,5.05,298784.39,8.25
1508170.2,41.68,5.05,298766.03,8.26
1507955.94,41.68,5.06,298751.13,8.26
1507955.94,41.68,5.06,298751.13,8.26
1507553.13,41.68,5.06,299127.54,8.27
1507150.32,41.68,5.06,299257.51,8.28
1507150.32,41.68,5.06,299257.51,8.28
1506807.39,41.68,5.06,299255.64,8.28
1506626.17,41.69,5.07,299235.84,8.28
1506415.78,41.68,5.06,299401.94,8.28
1506415.78,41.68,5.06,299401.94,8.28
1506415.78,41.68,5.06,299401.94,8.28
1506415.78,41.68,5.06,299401.94,8.28
1506046.01,41.68,5.07,299482.2,8.29
1506046.01,41.68,5.07,299482.2,8.29
1505726.78,41.68,5.06,299163.52,8.28
1505357.01,41.68,5.06,299206.27,8.28
1505357.01,41.68,5.06,299206.27,8.28
1504987.23,41.68,5.06,299073.01,8.28
1504806.01,41.69,5.07,299067.63,8.28
1504806.01,41.69,5.07,299067.63,8.28
1504624.79,41.69,5.07,299663.23,8.3
1504443.57,41.69,5.08,299793.46,8.31
1504040.76,41.7,5.08,299828.64,8.31
1503697.83,41.7,5.08,299832.0,8.31
1503697.83,41.7,5.08,299832.0,8.31
1503328.06,41.7,5.08,299804.2,8.32
1503420.86,41.71,5.09,299847.89,8.32
1503420.86,41.71,5.09,299847.89,8.32
1503420.86,41.71,5.09,299847.89,8.32
1503028.29,41.7,5.08,299820.83,8.32
1503121.08,41.71,5.09,299798.63,8.32
1503121.08,41.71,5.09,299798.63,8.32
1502820.91,41.7,5.09,299592.99,8.31
1502820.91,41.7,5.09,299592.99,8.31
1502451.14,41.71,5.09,299841.28,8.32
1502081.37,41.71,5.09,299677.93,8.32
1502081.37,41.71,5.09,299677.93,8.32
1502081.37,41.71,5.09,299677.93,8.32
1501711.6,41.71,5.09,299582.92,8.32
1501711.6,41.71,5.09,299582.92,8.32
1501530.38,41.71,5.1,300265.39,8.34
1501187.45,41.71,5.1,300268.74,8.34
1501026.72,41.71,5.1,300072.16,8.34
1500987.11,41.72,5.1,300045.14,8.34
1501079.91,41.73,5.11,300101.45,8.34
1500710.14,41.73,5.11,300064.03,8.34
1500340.36,41.73,5.11,300424.15,8.36
1499970.59,41.73,5.11,300329.55,8.36
1499632.05,41.73,5.12,300178.46,8.35
1499632.05,41.73,5.12,300178.46,8.35
1499619.57,41.74,5.12,301220.16,8.38
1499619.57,41.74,5.12,301220.16,8.38
1499619.57,41.74,5.12,301220.16,8.38
1499619.57,41.74,5.12,301220.16,8.38
1499619.57,41.74,5.12,301220.16,8.38
1499276.64,41.74,5.12,301218.3,8.39
1499276.64,41.74,5.12,301218.3,8.39
1498704.61,41.73,5.12,300630.11,8.37
1498328.64,41.74,5.12,300630.88,8.37
1498147.43,41.74,5.12,300611.09,8.38
1497777.65,41.74,5.12,300691.35,8.38
1497407.88,41.74,5.13,300734.09,8.38
1497368.28,41.75,5.13,300753.32,8.39
1497368.28,41.75,5.13,300753.32,8.39
1497187.06,41.75,5.14,300596.43,8.38
1497187.06,41.75,5.14,300596.43,8.38
1497187.06,41.75,5.14,300596.43,8.38
1497187.06,41.75,5.14,300596.43,8.38
1496965.22,41.75,5.13,300437.83,8.38
1496965.22,41.75,5.13,300424.77,8.38
1496595.45,41.75,5.13,301154.4,8.4
1496595.45,41.75,5.13,301154.4,8.4
1496192.63,41.75,5.14,301132.19,8.4
1495822.86,41.75,5.14,301013.45,8.4
1495420.05,41.75,5.14,301033.11,8.41
1495471.23,41.76,5.15,301020.83,8.41
